Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
2415000	27.685548	3	0.475328	0.475328	0.463295	0.437395	
2416000	27.685548	3	0.184937	0.452275	0.425684	0.425684	
2417000	27.685548	3	0.252509	0.470808	0.430930	0.470808	
2418000	27.685548	4	0.294014	0.694363	0.424000	0.830426	
2419000	27.685548	4	0.225215	0.353040	0.553638	0.562983	
2420000	27.685548	4	0.320387	0.809851	0.506721	1.119231	
2421000	27.685548	1	0.440930	0.440930	0.440930	0.440930	
2422000	27.685548	2	0.396476	0.396476	0.396476	0.592861	
2423000	27.685548	3	0.392253	0.693771	0.693771	1.078604	
2424000	27.685548	3	0.336533	0.535515	0.538853	0.535515	
2425000	27.685548	3	0.333556	0.512915	0.339654	0.512915	
2426000	27.685548	4	0.264203	0.469390	0.569423	0.532873	
2427000	27.685548	4	0.389037	1.213423	0.585129	0.882664	
2428000	27.685548	3	0.372258	0.585777	0.458940	0.458940	
2429000	27.685548	3	0.299872	0.300378	0.300378	0.806428	
2430000	27.685548	4	0.186372	0.407752	0.525357	1.087989	
2431000	27.685548	3	0.223404	0.628910	0.357072	0.628910	
2432000	27.685548	4	0.214630	1.234593	0.433936	1.085298	
2433000	27.685548	3	0.262546	0.355328	0.355328	0.784134	
2434000	27.685548	4	0.190785	0.464639	0.488347	0.422186	
2435000	27.685548	4	0.248326	0.516464	0.281594	1.193085	
2436000	27.685548	4	0.280954	0.517480	0.494486	0.965009	
2437000	27.685548	4	0.445229	0.611131	0.713532	0.845657	
2438000	27.685548	3	0.355286	0.558050	0.558050	0.703171	
2439000	27.685548	4	0.474668	0.381369	0.535308	1.222504	
2440000	27.685548	3	0.232040	0.299389	0.773168	0.773168	
2441000	27.685548	4	0.428970	0.532003	0.516204	0.788189	
2442000	27.685548	3	0.181898	0.610358	0.497399	0.497399	
2443000	27.685548	4	0.505256	0.417277	0.490010	2.271217	
2444000	27.685548	4	0.285458	0.536739	0.326692	1.239906	
2445000	27.685548	4	0.415165	0.407434	0.464875	3.181641	
2446000	27.685548	2	0.351794	0.715073	0.351794	0.715073	
2447000	27.685548	3	0.183295	0.633860	0.483287	0.633860	
2448000	27.685548	3	0.309546	0.309546	0.290395	0.989000	
2449000	27.685548	4	0.321508	0.468666	0.507965	1.319673	
2450000	27.685548	3	0.356776	0.600206	0.497193	0.497193	
2451000	27.685548	2	0.274035	0.488216	0.488216	0.488216	
2452000	27.685548	4	0.245893	0.421704	0.600348	1.276108	
2453000	27.685548	4	0.479414	0.473689	0.594386	0.492556	
2454000	27.685548	2	0.508203	0.508203	0.805936	0.508203	
2455000	27.685548	4	0.473389	0.857597	0.574162	0.825754	
2456000	27.685548	4	0.293150	0.364653	0.433189	0.825900	
2457000	27.685548	4	0.202074	0.514985	0.499012	1.080676	
2458000	27.685548	3	0.204266	0.564780	0.719366	0.719366	
2459000	27.685548	3	0.449905	0.449905	0.497388	0.599096	
2460000	27.685548	4	0.201776	0.394216	0.431300	0.649840	
2461000	27.685548	3	0.309395	0.309395	0.461948	1.327395	
2462000	27.685548	4	0.433569	0.988540	0.273787	1.538183	
2463000	27.685548	4	0.252419	0.384626	0.452831	0.676070	
2464000	27.685548	4	0.512128	0.693319	0.366471	0.786273	
2465000	27.685548	4	0.210260	0.423517	0.291101	0.838119	
2466000	27.685548	3	0.330252	0.417248	0.464205	0.464205	
2467000	27.685548	4	0.222541	0.410722	0.246697	1.006738	
2468000	27.685548	3	0.248812	0.537134	0.821329	0.821329	
2469000	27.685548	3	0.452608	0.648695	0.648695	0.790038	
2470000	27.685548	3	0.351293	0.622582	0.351293	1.112539	
2471000	27.685548	3	0.388475	0.388475	1.245560	0.624379	
2472000	27.685548	3	0.389340	0.630284	0.812247	0.630284	
2473000	27.685548	3	0.264003	0.922668	1.050598	1.050598	
2474000	27.685548	3	0.319472	0.444038	0.444038	0.847806	
2475000	27.685548	3	0.249820	0.288613	1.078308	1.078308	
2476000	27.685548	3	0.225757	0.501498	0.486155	0.501498	
2477000	27.685548	4	0.284284	0.372325	0.588755	0.879434	
2478000	27.685548	4	0.308324	0.587476	0.527090	1.982192	
2479000	27.685548	3	0.410078	0.453491	0.453491	1.228272	
2480000	27.685548	2	0.214174	0.411720	0.411720	0.411720	
2481000	27.685548	4	0.352835	0.394652	1.017339	0.950801	
2482000	27.685548	4	0.178164	0.872969	0.805026	1.021661	
2483000	27.685548	3	0.547533	0.382804	0.547533	1.997946	
2484000	27.685548	3	0.270318	0.769015	0.270318	0.861767	
2485000	27.685548	4	0.280816	0.971147	0.447710	1.179578	
2486000	27.685548	2	0.300624	0.631129	0.631129	0.631129	
2487000	27.685548	3	0.413151	0.827074	0.413151	0.799326	
2488000	27.685548	3	0.243009	0.390887	0.390887	1.371103	
2489000	27.685548	3	0.308312	0.555634	0.555634	1.111765	
2490000	27.685548	3	0.238714	1.153646	0.759016	0.759016	
2491000	27.685548	2	0.310128	0.456884	0.310128	0.456884	
2492000	27.685548	4	0.298944	0.808826	0.566660	0.658406	
2493000	27.685548	4	0.349983	0.273992	0.542330	1.578060	
2494000	27.685548	3	0.290614	0.450596	0.450596	1.484276	
2495000	27.685548	3	0.241951	0.410912	0.355578	0.410912	
2496000	27.685548	3	0.287015	0.337768	0.337768	1.633492	
2497000	27.685548	4	0.243142	0.443694	0.574824	0.407457	
2498000	27.685548	3	0.284942	0.476952	0.262108	0.476952	
2499000	27.685548	4	0.498112	0.295621	0.454574	0.752818	
2500000	27.685548	2	0.334245	0.334245	0.334245	1.046961	
2501000	27.685548	4	0.363470	0.365781	0.721403	0.712378	
2502000	27.685548	3	0.336517	0.336517	0.622568	1.191305	
2503000	27.685548	2	0.269706	0.517720	0.517720	0.517720	
2504000	27.685548	2	0.330336	0.948536	0.330336	0.948536	
2505000	27.685548	4	0.316162	0.419382	0.278678	0.798350	
2506000	27.685548	4	0.303177	0.827066	0.435831	0.592431	
2507000	27.685548	3	0.233010	0.494796	0.494796	0.614196	
2508000	27.685548	2	0.440638	0.440638	0.440638	2.137462	
2509000	27.685548	4	0.281822	0.638863	0.644139	0.987518	
2510000	27.685548	3	0.187581	0.465597	0.251077	0.465597	
2511000	27.685548	4	0.284662	0.517579	0.434322	0.621485	
2512000	27.685548	2	0.338751	0.338751	0.338751	0.488626	
2513000	27.685548	3	0.405603	0.405603	0.439748	0.865972	
2514000	27.685548	3	0.376762	0.620171	0.620171	0.837942	
2515000	27.685548	4	0.190110	0.483673	0.658257	0.753287	
2516000	27.685548	4	0.292191	0.829982	0.623608	1.073728	
2517000	27.685548	3	0.360086	0.565424	0.360086	0.887001	
2518000	27.685548	3	0.726380	0.726380	0.488170	1.218880	
2519000	27.685548	4	0.248646	0.598978	0.370607	0.926950	
2520000	27.685548	3	0.701112	0.701112	0.445480	0.493042	
2521000	27.685548	4	0.274697	0.470260	0.619881	0.621613	
2522000	27.685548	3	0.472097	0.399805	0.848160	0.848160	
2523000	27.685548	4	0.416202	0.485847	0.510110	0.516419	
2524000	27.685548	3	0.401280	0.401280	0.540552	0.616502	
2525000	27.685548	4	0.370348	0.341366	0.469726	1.772421	
2526000	27.685548	3	0.281394	0.369812	0.369812	1.302104	
2527000	27.685548	3	0.237359	0.533939	0.277541	0.533939	
2528000	27.685548	4	0.193765	0.637733	0.434994	1.008438	
2529000	27.685548	4	0.332972	0.484257	0.498703	0.599753	
2530000	27.685548	3	0.124586	0.688102	0.377858	0.688102	
2531000	27.685548	2	0.283522	0.978704	0.283522	0.978704	
2532000	27.685548	4	0.471267	0.568267	0.401160	0.872327	
2533000	27.685548	4	0.246354	0.361637	0.743330	0.504603	
2534000	27.685548	4	0.283175	0.279317	0.432572	0.510910	
2535000	27.685548	3	0.188129	0.622541	0.282531	0.622541	
2536000	27.685548	3	0.248237	0.698174	0.609143	0.609143	
2537000	27.685548	4	0.322000	0.768789	0.561049	0.893880	
2538000	27.685548	4	0.188161	0.610631	0.654802	1.407267	
2539000	27.685548	3	0.221054	0.572657	0.572657	1.751328	
2540000	27.685548	4	0.275316	0.687867	0.563415	0.539463	
2541000	27.685548	4	0.378864	0.529887	0.520093	0.998687	
2542000	27.685548	3	0.260768	0.480453	0.480453	0.879378	
2543000	27.685548	4	0.353433	0.533787	0.664123	1.234397	
2544000	27.685548	4	0.395107	0.404596	0.423093	0.473863	
2545000	27.685548	3	0.419725	0.419725	0.623487	0.469949	
2546000	27.685548	4	0.628153	0.693244	0.279588	0.752750	
2547000	27.685548	3	0.384620	0.384620	0.615780	2.124871	
2548000	27.685548	3	0.357727	0.357727	0.647583	1.750642	
2549000	27.685548	4	0.256970	0.344811	0.372382	0.638335	
2550000	27.685548	4	0.473592	0.616571	0.404524	0.498734	
2551000	27.685548	4	0.448611	0.362455	0.365034	1.402155	
2552000	27.685548	4	0.367416	0.422212	0.420611	0.682270	
2553000	27.685548	4	0.395091	0.611119	0.343372	1.386998	
2554000	27.685548	4	0.302145	0.379639	0.988738	0.777300	
2555000	27.685548	3	0.278202	1.096400	1.014488	1.096400	
2556000	27.685548	3	0.190798	0.634940	0.634940	0.803682	
2557000	27.685548	3	0.323483	0.640367	0.323483	1.138042	
2558000	27.685548	4	0.325543	0.561146	0.877217	0.622324	
2559000	27.685548	3	0.387844	0.535355	0.465845	0.465845	
2560000	27.685548	3	0.333229	0.673208	0.464820	0.673208	
2561000	27.685548	4	0.316584	0.570937	0.942418	0.544579	
2562000	27.685548	4	0.144964	0.535353	0.446317	1.399322	
2563000	27.685548	3	0.226487	0.742229	0.957584	0.742229	
2564000	27.685548	4	0.398977	0.803735	0.733155	0.576529	
2565000	27.685548	3	0.224777	0.399129	0.906560	0.906560	
2566000	27.685548	3	0.226691	0.844924	0.817238	0.817238	
2567000	27.685548	4	0.268459	0.960675	0.514906	0.619811	
2568000	27.685548	4	0.269858	0.294682	0.278096	0.452707	
2569000	27.685548	3	0.481160	0.481160	0.832293	0.609778	
2570000	27.685548	2	0.165507	0.595779	0.595779	0.595779	
2571000	27.685548	4	0.353020	0.904183	0.577567	0.619948	
2572000	27.685548	3	0.333126	0.501380	0.501380	0.611142	
2573000	27.685548	3	0.635926	0.775753	0.622815	0.622815	
2574000	27.685548	3	0.399940	0.987150	0.619840	0.619840	
2575000	27.685548	3	0.345254	0.520795	0.623796	0.623796	
2576000	27.685548	3	0.375703	0.717155	0.375703	1.314662	
2577000	27.685548	4	0.327842	0.297079	0.482229	0.682635	
2578000	27.685548	4	0.246247	0.847581	0.404784	0.935758	
2579000	27.685548	4	0.437042	0.650361	0.952198	1.047115	
2580000	27.685548	4	0.268665	0.425536	0.698070	1.004855	
2581000	27.685548	4	0.276883	0.654865	1.406994	0.553246	
2582000	27.685548	4	0.482047	0.884022	0.578057	0.908949	
2583000	27.685548	4	0.335675	0.645918	0.338188	0.448049	
2584000	27.685548	4	0.321570	0.656998	0.970838	0.908437	
2585000	27.685548	4	0.320984	0.709271	0.282462	0.963528	
2586000	27.685548	2	0.429408	0.627330	0.627330	0.627330	
2587000	27.685548	3	0.282614	0.766095	0.766095	1.202492	
2588000	27.685548	3	0.383694	0.722469	0.446586	0.722469	
2589000	27.685548	3	0.264540	0.683527	0.440194	0.683527	
2590000	27.685548	3	0.466720	0.466720	0.572231	0.590289	
2591000	27.685548	3	0.265358	0.789502	0.504686	0.789502	
2592000	27.685548	4	0.226700	0.434925	0.473409	0.737688	
2593000	27.685548	4	0.198435	0.361744	0.450215	0.464760	
2594000	27.685548	4	0.310422	0.787025	0.542101	0.402861	
2595000	27.685548	4	0.358792	0.901360	1.088834	1.131830	
2596000	27.685548	4	0.142759	0.964170	0.691819	0.972459	
2597000	27.685548	4	0.298048	0.909911	0.446384	1.156346	
2598000	27.685548	4	0.312523	0.459835	0.381187	1.464498	
2599000	27.685548	4	0.367302	0.819644	0.631780	1.081467	
2600000	27.685548	4	0.530589	0.470194	0.648188	1.892348	
2601000	27.685548	4	0.285405	0.561478	0.671962	0.753517	
2602000	27.685548	4	0.309345	0.600216	0.382311	0.760800	
2603000	27.685548	4	0.202002	0.557005	0.459926	1.448746	
2604000	27.685548	3	0.401528	0.779617	0.401528	0.433631	
2605000	27.685548	3	0.343577	0.456284	0.343577	1.335098	
2606000	27.685548	4	0.292049	0.452350	0.594609	0.786641	
2607000	27.685548	4	0.343154	0.670092	0.867921	0.995394	
2608000	27.685548	4	0.269448	0.548541	1.022651	1.209540	
2609000	27.685548	3	0.316473	0.530848	0.530848	0.789920	
2610000	27.685548	3	0.389082	0.680125	0.944733	0.944733	
2611000	27.685548	2	0.410844	0.499827	0.499827	0.499827	
2612000	27.685548	3	0.342901	0.480438	0.480438	0.547537	
2613000	27.685548	3	0.295497	0.526846	0.480249	0.526846	
2614000	27.685548	4	0.210629	0.360297	0.372437	0.396327	
2615000	27.685548	3	0.620784	0.324007	0.997686	0.620784	
2616000	27.685548	4	0.539471	0.666697	0.654408	0.773406	
2617000	27.685548	3	0.320690	0.320690	0.351521	0.871292	
2618000	27.685548	3	0.315233	0.450187	0.450187	1.294045	
2619000	27.685548	3	0.560391	0.393036	0.348840	0.560391	
2620000	27.685548	3	0.282630	0.514073	0.514073	1.095013	
2621000	27.685548	3	0.244156	0.370378	0.370378	0.719573	
2622000	27.685548	3	0.232151	0.615740	0.444807	0.615740	
2623000	27.685548	3	0.401479	0.401479	0.383172	0.412323	
2624000	27.685548	4	0.237809	0.366357	0.444849	0.654199	
2625000	27.685548	4	0.238368	0.526054	0.866662	0.775949	
2626000	27.685548	4	0.294990	0.421983	0.567867	1.544881	
2627000	27.685548	4	0.258521	0.637089	0.224641	1.430916	
2628000	27.685548	4	0.473536	0.555441	0.704663	0.892088	
2629000	27.685548	4	0.182353	0.509827	0.636946	0.459135	
2630000	27.685548	3	0.286734	0.956344	0.286734	0.601992	
2631000	27.685548	3	0.393245	0.612379	0.582015	0.612379	
2632000	27.685548	4	0.316170	0.355051	0.604812	0.879864	
2633000	27.685548	4	0.295107	0.417399	0.331528	0.788053	
2634000	27.685548	4	0.256521	0.336633	0.494790	0.576115	
2635000	27.685548	3	0.207428	0.659433	0.659433	0.713498	
2636000	27.685548	4	0.345904	0.599322	1.043843	0.745938	
2637000	27.685548	2	0.332696	0.332696	0.332696	0.330904	
2638000	27.685548	4	0.282423	0.340510	0.680737	0.505992	
2639000	27.685548	3	0.299127	0.585099	0.517361	0.517361	
2640000	27.685548	3	0.175905	0.374607	0.374607	0.611247	
2641000	27.685548	4	0.339150	0.678255	0.545192	0.574393	
2642000	27.685548	4	0.298430	0.331154	0.359320	1.398711	
2643000	27.685548	4	0.322951	0.223520	0.516335	0.813932	
2644000	27.685548	4	0.229531	0.369336	0.501497	0.725568	
2645000	27.685548	4	0.315594	0.422534	0.276688	0.483770	
2646000	27.685548	3	0.244502	0.542604	0.376953	0.542604	
2647000	27.685548	4	0.395942	0.581126	0.513598	0.745748	
2648000	27.685548	3	0.306043	0.536385	0.434540	0.536385	
2649000	27.685548	4	0.350563	0.522803	0.512866	1.281401	
2650000	27.685548	3	0.200354	0.853585	0.853585	0.991195	
2651000	27.685548	3	0.245334	0.513178	0.513178	1.458431	
2652000	27.685548	3	0.208192	0.471581	0.471581	0.628996	
2653000	27.685548	3	0.360466	0.627054	0.326181	0.627054	
2654000	27.685548	4	0.352599	0.799932	0.913737	1.178330	
2655000	27.685548	4	0.269672	0.389718	0.749045	0.451105	
2656000	27.685548	4	0.328348	1.575046	0.561707	0.900920	
2657000	27.685548	3	0.451359	0.673885	0.870333	0.870333	
2658000	27.685548	3	0.313846	0.743486	0.489210	0.743486	
2659000	27.685548	3	0.327304	0.327304	0.368435	1.298067	
2660000	27.685548	4	0.372913	0.547165	0.597029	0.512889	
2661000	27.685548	4	0.439307	0.485593	0.473530	1.010810	
2662000	27.685548	3	0.422071	0.623980	0.623980	0.740284	
2663000	27.685548	3	0.224134	0.603199	0.603199	0.962421	
2664000	27.685548	3	0.257309	0.505199	0.505199	1.152404	
2665000	27.685548	4	0.212965	0.528085	0.373039	0.899159	
2666000	27.685548	4	0.321426	0.424692	0.418314	1.039909	
2667000	27.685548	4	0.311917	0.360833	0.364647	1.575967	
2668000	27.685548	4	0.236197	0.498873	0.521033	0.443991	
2669000	27.685548	4	0.238007	0.344304	0.472216	0.782411	
2670000	27.685548	4	0.641075	0.669225	0.808385	0.719715	
2671000	27.685548	3	0.205780	0.481758	0.804893	0.804893	
2672000	27.685548	3	0.298257	0.458740	0.431018	0.431018	
2673000	27.685548	4	0.246621	0.382301	0.484627	0.550306	
2674000	27.685548	3	0.320687	0.500035	0.500035	0.758589	
2675000	27.685548	3	0.331124	0.753815	0.512169	0.753815	
2676000	27.685548	4	0.247641	0.650440	0.244516	0.741408	
2677000	27.685548	3	0.385888	0.385888	0.614784	1.276845	
2678000	27.685548	2	0.307122	0.497071	0.497071	0.497071	
2679000	27.685548	4	0.349911	0.330843	0.704204	0.763884	
2680000	27.685548	4	0.426909	0.505467	1.184152	0.810054	
2681000	27.685548	4	0.250603	0.392399	0.449016	1.901905	
2682000	27.685548	3	0.270442	0.665694	0.955645	0.955645	
2683000	27.685548	3	0.309300	0.609540	0.609540	0.753321	
2684000	27.685548	3	0.347902	0.901900	0.791276	0.791276	
2685000	27.685548	3	0.204388	0.640407	0.450584	0.640407	
2686000	27.685548	4	0.186997	0.633336	0.614987	0.814071	
2687000	27.685548	4	0.304471	0.388164	0.466702	1.425563	
2688000	27.685548	4	0.511090	0.525870	0.511080	1.147260	
2689000	27.685548	2	0.460580	0.460580	0.460580	0.352437	
2690000	27.685548	4	0.314091	0.577030	0.496976	1.070857	
2691000	27.685548	4	0.253953	0.562884	0.897478	0.553488	
2692000	27.685548	4	0.300236	0.712578	0.457050	1.416507	
2693000	27.685548	4	0.429785	0.611688	0.699040	0.700471	
2694000	27.685548	4	0.200871	0.755331	0.417697	1.283945	
2695000	27.685548	4	0.349725	0.424431	0.411689	1.152425	
2696000	27.685548	2	0.226348	0.486262	0.486262	0.486262	
2697000	27.685548	4	0.152755	0.577568	0.529400	0.679940	
2698000	27.685548	3	0.665178	0.748205	0.665178	0.868901	
2699000	27.685548	3	0.485743	0.485743	0.724617	0.955142	
2700000	27.685548	3	0.322626	0.712489	0.712489	1.049457	
2701000	27.685548	4	0.306120	0.586363	0.404392	0.833468	
2702000	27.685548	4	0.258881	0.493939	0.291800	0.727751	
2703000	27.685548	4	0.310815	0.414158	0.423949	0.488041	
2704000	27.685548	3	0.338123	0.694223	0.490328	0.694223	
2705000	27.685548	3	0.368059	0.580394	0.368059	0.857310	
2706000	27.685548	3	0.312318	0.390105	0.312318	0.366947	
2707000	27.685548	2	0.351056	0.351056	0.451746	0.451746	
2708000	27.685548	3	0.266295	0.421663	0.421663	0.443195	
2709000	27.685548	4	0.450762	0.305501	0.342410	0.408431	
2710000	27.685548	3	0.358897	0.374047	0.358897	0.500156	
2711000	27.685548	4	0.288284	0.501529	0.461670	0.456981	
2712000	27.685548	4	0.234826	0.453337	0.477894	0.856049	
2713000	27.685548	3	0.292237	0.796347	0.292237	0.778163	
2714000	27.685548	4	0.262175	0.496185	0.538966	1.287721	
2715000	27.685548	3	0.305238	0.314416	0.560496	0.560496	
2716000	27.685548	3	0.321382	0.321382	0.858825	0.913894	
2717000	27.685548	3	0.269958	0.475113	0.269958	1.042233	
2718000	27.685548	4	0.371261	0.396258	0.480248	0.695829	
2719000	27.685548	4	0.221781	0.498056	0.360235	0.959464	
2720000	27.685548	3	0.260995	0.556391	0.753325	0.556391	
2721000	27.685548	3	0.298062	0.784712	0.298062	1.063628	
2722000	27.685548	3	0.345722	0.785052	0.785052	1.008436	
2723000	27.685548	3	0.312038	0.611962	0.611962	1.599819	
2724000	27.685548	3	0.251778	0.463272	0.463272	0.508832	
2725000	27.685548	4	0.265077	0.509822	0.267689	1.030155	
2726000	27.685548	3	0.248443	0.598554	0.598554	0.911278	
2727000	27.685548	3	0.406881	0.312566	0.584426	0.584426	
2728000	27.685548	3	0.291423	0.291423	0.491375	0.649358	
2729000	27.685548	3	0.446708	0.570554	0.570554	0.909603	
2730000	27.685548	3	0.301970	0.584812	0.584812	0.753244	
2731000	27.685548	3	0.335951	0.335951	0.540452	0.569276	
2732000	27.685548	3	0.231406	0.363075	0.363075	0.463563	
2733000	27.685548	3	0.385037	0.636499	0.636499	1.099000	
2734000	27.685548	3	0.243296	0.323406	0.828193	0.828193	
2735000	27.685548	4	0.252685	0.394022	0.355970	0.861902	
2736000	27.685548	4	0.273282	0.400878	0.703998	0.911950	
2737000	27.685548	2	0.422393	0.422393	0.753558	0.422393	
2738000	27.685548	3	0.489321	0.631697	0.489321	1.061941	
2739000	27.685548	3	0.398792	0.870254	0.861607	0.861607	
2740000	27.685548	4	0.257354	0.488468	0.726157	0.537187	
2741000	27.685548	4	0.456336	0.587100	0.593381	0.535898	
2742000	27.685548	4	0.272473	0.465399	0.685496	0.735525	
2743000	27.685548	4	0.266449	0.403703	0.491247	0.525032	
2744000	27.685548	4	0.319055	0.476067	0.733317	0.616330	
2745000	27.685548	4	0.284957	0.668783	0.354640	1.576809	
2746000	27.685548	4	0.289926	0.336500	0.299423	0.950200	
2747000	27.685548	4	0.249349	0.403195	0.555465	0.789895	
2748000	27.685548	3	0.334015	0.473470	0.473470	0.547150	
2749000	27.685548	4	0.353535	0.700250	1.123901	0.665868	
2750000	27.685548	4	0.224122	0.298912	0.404888	1.016102	
2751000	27.685548	4	0.374535	0.479108	0.600729	0.517697	
2752000	27.685548	3	0.258072	0.600072	0.603956	0.600072	
2753000	27.685548	4	0.417363	0.332870	0.438252	0.609811	
2754000	27.685548	3	0.238930	0.408484	0.495530	0.495530	
2755000	27.685548	4	0.245268	1.120561	0.375466	1.016241	
2756000	27.685548	4	0.399656	0.510439	0.382640	0.723193	
2757000	27.685548	3	0.438508	0.438508	0.453001	0.946048	
2758000	27.685548	3	0.253983	0.684090	0.684090	2.255308	
2759000	27.685548	3	0.283347	0.458479	0.881627	0.881627	
2760000	27.685548	3	0.535856	0.535856	0.827973	1.201219	
2761000	27.685548	4	0.292435	0.474958	0.439625	0.807054	
2762000	27.685548	3	0.405940	0.427619	0.405940	1.080908	
2763000	27.685548	4	0.285092	0.366809	0.325023	0.614600	
2764000	27.685548	3	0.275221	0.482077	0.613254	0.613254	
2765000	27.685548	4	0.308233	0.591539	0.451190	1.400821	
2766000	27.685548	4	0.236958	0.434279	0.295249	0.581650	
2767000	27.685548	4	0.419895	0.310473	0.554270	0.778469	
2768000	27.685548	4	0.275246	0.590315	0.462902	0.790991	
2769000	27.685548	4	0.345582	0.391114	0.346951	1.000991	
2770000	27.685548	4	0.261673	0.504545	0.724354	1.536984	
2771000	27.685548	4	0.208244	0.355407	0.474991	0.479415	
2772000	27.685548	4	0.322975	0.677048	0.859881	0.473529	
2773000	27.685548	3	0.363964	0.363964	0.342120	0.414697	
2774000	27.685548	3	0.511848	0.540941	0.780222	0.780222	
2775000	27.685548	2	0.477859	0.477859	0.266323	0.477859	
2776000	27.685548	4	0.261135	0.352312	0.394264	0.408542	
2777000	27.685548	4	0.246654	0.570993	0.438620	0.556820	
2778000	27.685548	2	0.351853	0.738116	0.738116	0.738116	
2779000	27.685548	2	0.246156	0.556866	0.556866	0.556866	
2780000	27.685548	3	0.279710	0.360677	0.727851	0.727851	
2781000	27.685548	4	0.281400	0.520534	0.479600	0.670462	
2782000	27.685548	4	0.273945	0.799235	0.401454	0.456067	
2783000	27.685548	3	0.190324	0.575600	0.575600	1.105157	
2784000	27.685548	3	0.326174	0.426561	1.544653	1.544653	
2785000	27.685548	4	0.175063	0.298129	0.404979	0.831283	
2786000	27.685548	4	0.194524	0.411744	0.410854	0.567425	
2787000	27.685548	3	0.271936	0.555022	0.555022	0.491612	
2788000	27.685548	3	0.275218	0.389450	0.389450	0.825755	
2789000	27.685548	3	0.502191	0.502191	0.423672	0.724653	
2790000	27.685548	3	0.163185	0.586696	0.338687	0.586696	
2791000	27.685548	2	0.275816	0.506359	0.506359	0.506359	
2792000	27.685548	4	0.521702	0.757404	0.337739	0.605188	
2793000	27.685548	4	0.208014	0.427441	0.455333	0.684224	
2794000	27.685548	2	0.308879	0.308879	0.308879	0.573620	
2795000	27.685548	4	0.312652	0.592369	0.692710	0.934254	
2796000	27.685548	4	0.315356	0.522271	1.216714	0.488721	
2797000	27.685548	3	0.239922	0.502309	0.502309	0.775977	
2798000	27.685548	3	0.333104	0.880277	0.757388	0.757388	
2799000	27.685548	4	0.290318	0.465228	0.459960	1.039434	
2800000	27.685548	4	0.156985	0.384663	0.453036	0.672151	
2801000	27.685548	4	0.300895	0.830413	0.374097	1.848374	
2802000	27.685548	4	0.245968	0.812493	0.428559	0.795112	
2803000	27.685548	3	0.385955	0.852005	0.305599	0.852005	
2804000	27.685548	4	0.199002	0.369968	0.653719	0.552897	
2805000	27.685548	4	0.198349	0.564571	0.610787	0.737182	
2806000	27.685548	4	0.271620	0.367478	0.496470	0.894873	
2807000	27.685548	4	0.354663	0.443713	0.411947	0.887493	
2808000	27.685548	3	0.252230	0.783739	0.912211	0.783739	
2809000	27.685548	4	0.270322	0.754224	0.488009	0.625230	
2810000	27.685548	3	0.404020	0.349033	0.404020	1.005932	
2811000	27.685548	4	0.435695	0.590224	0.583518	0.636487	
2812000	27.685548	3	0.391201	0.391201	0.686388	0.666251	
2813000	27.685548	3	0.390311	0.531892	0.403885	0.531892	
2814000	27.685548	3	0.332202	0.332202	0.406017	0.726016	
2815000	27.685548	2	0.552876	0.660194	0.660194	0.660194	
2816000	27.685548	3	0.322929	0.387990	0.387990	0.766965	
2817000	27.685548	3	0.659704	0.419403	0.252168	0.659704	
2818000	27.685548	4	0.515200	0.424889	0.484511	0.506609	
2819000	27.685548	4	0.229378	0.427615	0.438176	0.464388	
2820000	27.685548	3	0.399805	0.399805	0.449188	1.381018	
2821000	27.685548	3	0.263260	0.355080	0.319589	0.355080	
2822000	27.685548	3	0.364399	0.575722	0.364399	0.751794	
2823000	27.685548	2	0.242269	0.499630	0.499630	0.499630	
2824000	27.685548	2	0.259385	0.526873	0.526873	0.526873	
2825000	27.685548	4	0.197076	0.425620	0.333320	1.383315	
2826000	27.685548	3	0.278814	0.431188	0.431188	1.399268	
2827000	27.685548	4	0.249793	0.566300	0.413250	1.048392	
2828000	27.685548	3	0.389125	0.394941	0.452149	0.452149	
2829000	27.685548	4	0.377613	0.587534	0.288486	0.516522	
2830000	27.685548	4	0.232748	0.409485	0.431656	0.651337	
2831000	27.685548	4	0.259782	0.384308	0.736198	1.034085	
2832000	27.685548	2	0.308592	0.308592	0.295080	0.308592	
2833000	27.685548	4	0.233382	0.789384	0.445199	0.497415	
2834000	27.685548	4	0.350725	0.409975	0.353064	0.546359	
2835000	27.685548	4	0.227942	0.554508	0.360468	0.422455	
2836000	27.685548	4	0.230625	0.722625	1.271714	0.589402	
2837000	27.685548	4	0.350441	0.725397	0.400598	2.501381	
2838000	27.685548	4	0.280950	0.419958	0.417946	0.326554	
2839000	27.685548	4	0.341694	0.586940	0.529407	0.852802	
2840000	27.685548	4	0.425605	0.875889	0.863497	0.842438	
2841000	27.685548	2	0.530748	0.530748	0.530748	0.523335	
2842000	27.685548	2	0.187553	0.636763	0.636763	0.636763	
2843000	27.685548	3	0.434798	0.457484	0.457484	1.156535	
2844000	27.685548	3	0.248642	0.627849	0.951001	0.627849	
2845000	27.685548	3	0.395953	0.526404	0.634488	0.526404	
2846000	27.685548	4	0.204767	0.686133	0.298073	0.563594	
2847000	27.685548	3	0.364439	0.557760	0.364439	0.551050	
2848000	27.685548	4	0.374067	0.430786	0.525959	0.697860	
2849000	27.685548	3	0.286045	0.332780	0.332780	0.554740	
