Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
334000	27.685548	1	0.133265	0.243992	0.034285	0.187631	0.273429	0.127398	0.133265	0.243992	0.034285	0.187631	0.273429	0.127398	0.133265	0.243992	0.034285	0.187631	0.273429	0.127398	0.133265	0.243992	0.034285	0.187631	0.273429	0.127398	
335000	27.685548	1	0.171534	0.270958	0.032585	0.122016	0.245220	0.157686	0.171534	0.270958	0.032585	0.122016	0.245220	0.157686	0.171534	0.270958	0.032585	0.122016	0.245220	0.157686	0.171534	0.270958	0.032585	0.122016	0.245220	0.157686	
336000	27.685548	1	0.128853	0.219242	0.040687	0.192112	0.283485	0.135622	0.128853	0.219242	0.040687	0.192112	0.283485	0.135622	0.128853	0.219242	0.040687	0.192112	0.283485	0.135622	0.128853	0.219242	0.040687	0.192112	0.283485	0.135622	
337000	27.685548	2	0.165847	0.268008	0.028680	0.182043	0.238334	0.117088	0.165847	0.268008	0.028680	0.182043	0.238334	0.117088	0.165847	0.268008	0.028680	0.182043	0.238334	0.117088	0.208584	0.255592	0.007855	0.044967	0.245272	0.237730	
338000	27.685548	1	0.147972	0.246652	0.035448	0.172536	0.237402	0.159990	0.147972	0.246652	0.035448	0.172536	0.237402	0.159990	0.147972	0.246652	0.035448	0.172536	0.237402	0.159990	0.147972	0.246652	0.035448	0.172536	0.237402	0.159990	
339000	27.685548	1	0.112056	0.245296	0.026503	0.208043	0.259380	0.148721	0.112056	0.245296	0.026503	0.208043	0.259380	0.148721	0.112056	0.245296	0.026503	0.208043	0.259380	0.148721	0.112056	0.245296	0.026503	0.208043	0.259380	0.148721	
340000	27.685548	2	0.038417	0.305153	0.066031	0.138377	0.258737	0.193285	0.102053	0.236421	0.030692	0.212864	0.275635	0.142335	0.102053	0.236421	0.030692	0.212864	0.275635	0.142335	0.102053	0.236421	0.030692	0.212864	0.275635	0.142335	
341000	27.685548	1	0.128812	0.232378	0.027129	0.184786	0.277788	0.149107	0.128812	0.232378	0.027129	0.184786	0.277788	0.149107	0.128812	0.232378	0.027129	0.184786	0.277788	0.149107	0.128812	0.232378	0.027129	0.184786	0.277788	0.149107	
342000	27.685548	1	0.112143	0.256076	0.027336	0.211850	0.229090	0.163506	0.112143	0.256076	0.027336	0.211850	0.229090	0.163506	0.112143	0.256076	0.027336	0.211850	0.229090	0.163506	0.112143	0.256076	0.027336	0.211850	0.229090	0.163506	
343000	27.685548	1	0.139537	0.287286	0.030999	0.163999	0.229865	0.148314	0.139537	0.287286	0.030999	0.163999	0.229865	0.148314	0.139537	0.287286	0.030999	0.163999	0.229865	0.148314	0.139537	0.287286	0.030999	0.163999	0.229865	0.148314	
344000	27.685548	1	0.123914	0.219675	0.029374	0.194276	0.302716	0.130045	0.123914	0.219675	0.029374	0.194276	0.302716	0.130045	0.123914	0.219675	0.029374	0.194276	0.302716	0.130045	0.123914	0.219675	0.029374	0.194276	0.302716	0.130045	
345000	27.685548	1	0.179245	0.254368	0.036361	0.113550	0.270924	0.145551	0.179245	0.254368	0.036361	0.113550	0.270924	0.145551	0.179245	0.254368	0.036361	0.113550	0.270924	0.145551	0.179245	0.254368	0.036361	0.113550	0.270924	0.145551	
346000	27.685548	1	0.125292	0.225922	0.034297	0.178172	0.274157	0.162160	0.125292	0.225922	0.034297	0.178172	0.274157	0.162160	0.125292	0.225922	0.034297	0.178172	0.274157	0.162160	0.125292	0.225922	0.034297	0.178172	0.274157	0.162160	
347000	27.685548	1	0.205770	0.212909	0.028373	0.155789	0.279387	0.117771	0.205770	0.212909	0.028373	0.155789	0.279387	0.117771	0.205770	0.212909	0.028373	0.155789	0.279387	0.117771	0.205770	0.212909	0.028373	0.155789	0.279387	0.117771	
348000	27.685548	1	0.107795	0.262298	0.040988	0.175805	0.261763	0.151350	0.107795	0.262298	0.040988	0.175805	0.261763	0.151350	0.107795	0.262298	0.040988	0.175805	0.261763	0.151350	0.107795	0.262298	0.040988	0.175805	0.261763	0.151350	
349000	27.685548	2	0.109197	0.267810	0.046558	0.181340	0.249145	0.145950	0.109197	0.267810	0.046558	0.181340	0.249145	0.145950	0.109197	0.267810	0.046558	0.181340	0.249145	0.145950	0.261221	0.129276	0.029769	0.103675	0.270116	0.205944	
350000	27.685548	1	0.167143	0.230398	0.015973	0.152166	0.242665	0.191655	0.167143	0.230398	0.015973	0.152166	0.242665	0.191655	0.167143	0.230398	0.015973	0.152166	0.242665	0.191655	0.167143	0.230398	0.015973	0.152166	0.242665	0.191655	
351000	27.685548	1	0.109761	0.243314	0.041309	0.189059	0.267508	0.149049	0.109761	0.243314	0.041309	0.189059	0.267508	0.149049	0.109761	0.243314	0.041309	0.189059	0.267508	0.149049	0.109761	0.243314	0.041309	0.189059	0.267508	0.149049	
352000	27.685548	1	0.111598	0.229026	0.031474	0.188520	0.261097	0.178285	0.111598	0.229026	0.031474	0.188520	0.261097	0.178285	0.111598	0.229026	0.031474	0.188520	0.261097	0.178285	0.111598	0.229026	0.031474	0.188520	0.261097	0.178285	
353000	27.685548	1	0.109718	0.280957	0.039273	0.205707	0.233772	0.130573	0.109718	0.280957	0.039273	0.205707	0.233772	0.130573	0.109718	0.280957	0.039273	0.205707	0.233772	0.130573	0.109718	0.280957	0.039273	0.205707	0.233772	0.130573	
354000	27.685548	1	0.094906	0.237829	0.028645	0.215612	0.266785	0.156222	0.094906	0.237829	0.028645	0.215612	0.266785	0.156222	0.094906	0.237829	0.028645	0.215612	0.266785	0.156222	0.094906	0.237829	0.028645	0.215612	0.266785	0.156222	
355000	27.685548	1	0.104899	0.258107	0.030593	0.188568	0.250160	0.167674	0.104899	0.258107	0.030593	0.188568	0.250160	0.167674	0.104899	0.258107	0.030593	0.188568	0.250160	0.167674	0.104899	0.258107	0.030593	0.188568	0.250160	0.167674	
356000	27.685548	1	0.104604	0.300941	0.040158	0.182599	0.240895	0.130802	0.104604	0.300941	0.040158	0.182599	0.240895	0.130802	0.104604	0.300941	0.040158	0.182599	0.240895	0.130802	0.104604	0.300941	0.040158	0.182599	0.240895	0.130802	
357000	27.685548	1	0.110492	0.251780	0.032174	0.204239	0.252578	0.148737	0.110492	0.251780	0.032174	0.204239	0.252578	0.148737	0.110492	0.251780	0.032174	0.204239	0.252578	0.148737	0.110492	0.251780	0.032174	0.204239	0.252578	0.148737	
358000	27.685548	1	0.110916	0.224882	0.039027	0.196212	0.267934	0.161030	0.110916	0.224882	0.039027	0.196212	0.267934	0.161030	0.110916	0.224882	0.039027	0.196212	0.267934	0.161030	0.110916	0.224882	0.039027	0.196212	0.267934	0.161030	
359000	27.685548	1	0.154149	0.410041	0.024923	0.107350	0.188692	0.114845	0.154149	0.410041	0.024923	0.107350	0.188692	0.114845	0.154149	0.410041	0.024923	0.107350	0.188692	0.114845	0.154149	0.410041	0.024923	0.107350	0.188692	0.114845	
360000	27.685548	1	0.103773	0.221737	0.031431	0.237595	0.256426	0.149039	0.103773	0.221737	0.031431	0.237595	0.256426	0.149039	0.103773	0.221737	0.031431	0.237595	0.256426	0.149039	0.103773	0.221737	0.031431	0.237595	0.256426	0.149039	
361000	27.685548	1	0.117955	0.234116	0.032892	0.200209	0.270587	0.144241	0.117955	0.234116	0.032892	0.200209	0.270587	0.144241	0.117955	0.234116	0.032892	0.200209	0.270587	0.144241	0.117955	0.234116	0.032892	0.200209	0.270587	0.144241	
362000	27.685548	1	0.112064	0.226301	0.035067	0.237111	0.302569	0.086889	0.112064	0.226301	0.035067	0.237111	0.302569	0.086889	0.112064	0.226301	0.035067	0.237111	0.302569	0.086889	0.112064	0.226301	0.035067	0.237111	0.302569	0.086889	
363000	27.685548	1	0.191192	0.222875	0.045775	0.189298	0.245990	0.104870	0.191192	0.222875	0.045775	0.189298	0.245990	0.104870	0.191192	0.222875	0.045775	0.189298	0.245990	0.104870	0.191192	0.222875	0.045775	0.189298	0.245990	0.104870	
364000	27.685548	1	0.145823	0.211248	0.029285	0.192758	0.283785	0.137102	0.145823	0.211248	0.029285	0.192758	0.283785	0.137102	0.145823	0.211248	0.029285	0.192758	0.283785	0.137102	0.145823	0.211248	0.029285	0.192758	0.283785	0.137102	
365000	27.685548	1	0.101458	0.218521	0.022720	0.237621	0.273391	0.146289	0.101458	0.218521	0.022720	0.237621	0.273391	0.146289	0.101458	0.218521	0.022720	0.237621	0.273391	0.146289	0.101458	0.218521	0.022720	0.237621	0.273391	0.146289	
366000	27.685548	1	0.109886	0.248675	0.036363	0.208310	0.236438	0.160328	0.109886	0.248675	0.036363	0.208310	0.236438	0.160328	0.109886	0.248675	0.036363	0.208310	0.236438	0.160328	0.109886	0.248675	0.036363	0.208310	0.236438	0.160328	
367000	27.685548	1	0.107159	0.241307	0.039749	0.192603	0.250760	0.168423	0.107159	0.241307	0.039749	0.192603	0.250760	0.168423	0.107159	0.241307	0.039749	0.192603	0.250760	0.168423	0.107159	0.241307	0.039749	0.192603	0.250760	0.168423	
368000	27.685548	1	0.131727	0.199861	0.025973	0.218474	0.296343	0.127621	0.131727	0.199861	0.025973	0.218474	0.296343	0.127621	0.131727	0.199861	0.025973	0.218474	0.296343	0.127621	0.131727	0.199861	0.025973	0.218474	0.296343	0.127621	
369000	27.685548	1	0.114334	0.240362	0.034316	0.185224	0.280715	0.145048	0.114334	0.240362	0.034316	0.185224	0.280715	0.145048	0.114334	0.240362	0.034316	0.185224	0.280715	0.145048	0.114334	0.240362	0.034316	0.185224	0.280715	0.145048	
370000	27.685548	1	0.135593	0.282820	0.051711	0.152246	0.266001	0.111628	0.135593	0.282820	0.051711	0.152246	0.266001	0.111628	0.135593	0.282820	0.051711	0.152246	0.266001	0.111628	0.135593	0.282820	0.051711	0.152246	0.266001	0.111628	
371000	27.685548	1	0.145654	0.317288	0.023429	0.188900	0.232499	0.092230	0.145654	0.317288	0.023429	0.188900	0.232499	0.092230	0.145654	0.317288	0.023429	0.188900	0.232499	0.092230	0.145654	0.317288	0.023429	0.188900	0.232499	0.092230	
372000	27.685548	1	0.150132	0.238743	0.036591	0.175654	0.269464	0.129416	0.150132	0.238743	0.036591	0.175654	0.269464	0.129416	0.150132	0.238743	0.036591	0.175654	0.269464	0.129416	0.150132	0.238743	0.036591	0.175654	0.269464	0.129416	
373000	27.685548	1	0.111250	0.226810	0.048148	0.189376	0.260032	0.164384	0.111250	0.226810	0.048148	0.189376	0.260032	0.164384	0.111250	0.226810	0.048148	0.189376	0.260032	0.164384	0.111250	0.226810	0.048148	0.189376	0.260032	0.164384	
374000	27.685548	1	0.104705	0.245674	0.040733	0.181560	0.269358	0.157970	0.104705	0.245674	0.040733	0.181560	0.269358	0.157970	0.104705	0.245674	0.040733	0.181560	0.269358	0.157970	0.104705	0.245674	0.040733	0.181560	0.269358	0.157970	
375000	27.685548	1	0.135477	0.245907	0.042205	0.164238	0.279528	0.132645	0.135477	0.245907	0.042205	0.164238	0.279528	0.132645	0.135477	0.245907	0.042205	0.164238	0.279528	0.132645	0.135477	0.245907	0.042205	0.164238	0.279528	0.132645	
376000	27.685548	1	0.105801	0.230906	0.028839	0.212991	0.269801	0.151662	0.105801	0.230906	0.028839	0.212991	0.269801	0.151662	0.105801	0.230906	0.028839	0.212991	0.269801	0.151662	0.105801	0.230906	0.028839	0.212991	0.269801	0.151662	
377000	27.685548	1	0.121352	0.234340	0.042327	0.160744	0.292028	0.149208	0.121352	0.234340	0.042327	0.160744	0.292028	0.149208	0.121352	0.234340	0.042327	0.160744	0.292028	0.149208	0.121352	0.234340	0.042327	0.160744	0.292028	0.149208	
378000	27.685548	1	0.107064	0.244177	0.026099	0.238480	0.240280	0.143900	0.107064	0.244177	0.026099	0.238480	0.240280	0.143900	0.107064	0.244177	0.026099	0.238480	0.240280	0.143900	0.107064	0.244177	0.026099	0.238480	0.240280	0.143900	
379000	27.685548	1	0.120585	0.231996	0.025445	0.224434	0.272998	0.124542	0.120585	0.231996	0.025445	0.224434	0.272998	0.124542	0.120585	0.231996	0.025445	0.224434	0.272998	0.124542	0.120585	0.231996	0.025445	0.224434	0.272998	0.124542	
380000	27.685548	1	0.134022	0.232434	0.027728	0.201480	0.267814	0.136522	0.134022	0.232434	0.027728	0.201480	0.267814	0.136522	0.134022	0.232434	0.027728	0.201480	0.267814	0.136522	0.134022	0.232434	0.027728	0.201480	0.267814	0.136522	
381000	27.685548	1	0.117224	0.261309	0.035132	0.178408	0.263162	0.144765	0.117224	0.261309	0.035132	0.178408	0.263162	0.144765	0.117224	0.261309	0.035132	0.178408	0.263162	0.144765	0.117224	0.261309	0.035132	0.178408	0.263162	0.144765	
382000	27.685548	3	0.102064	0.248935	0.083370	0.189271	0.213553	0.162809	0.084441	0.146159	0.048473	0.101671	0.457056	0.162199	0.153753	0.259118	0.017592	0.178784	0.209855	0.180897	0.153753	0.259118	0.017592	0.178784	0.209855	0.180897	
383000	27.685548	2	0.135283	0.213088	0.055592	0.169440	0.275216	0.151381	0.135283	0.213088	0.055592	0.169440	0.275216	0.151381	0.151917	0.309695	0.022200	0.109431	0.249604	0.157153	0.151917	0.309695	0.022200	0.109431	0.249604	0.157153	
384000	27.685548	1	0.109374	0.259856	0.026952	0.199139	0.248852	0.155827	0.109374	0.259856	0.026952	0.199139	0.248852	0.155827	0.109374	0.259856	0.026952	0.199139	0.248852	0.155827	0.109374	0.259856	0.026952	0.199139	0.248852	0.155827	
385000	27.685548	1	0.120202	0.285547	0.032215	0.203745	0.244211	0.114080	0.120202	0.285547	0.032215	0.203745	0.244211	0.114080	0.120202	0.285547	0.032215	0.203745	0.244211	0.114080	0.120202	0.285547	0.032215	0.203745	0.244211	0.114080	
386000	27.685548	2	0.132006	0.236706	0.045672	0.181824	0.265200	0.138591	0.132006	0.236706	0.045672	0.181824	0.265200	0.138591	0.124402	0.279324	0.020311	0.132915	0.329967	0.113081	0.124402	0.279324	0.020311	0.132915	0.329967	0.113081	
387000	27.685548	1	0.117092	0.240248	0.034419	0.193962	0.267955	0.146325	0.117092	0.240248	0.034419	0.193962	0.267955	0.146325	0.117092	0.240248	0.034419	0.193962	0.267955	0.146325	0.117092	0.240248	0.034419	0.193962	0.267955	0.146325	
388000	27.685548	1	0.130853	0.219596	0.042519	0.181320	0.297317	0.128394	0.130853	0.219596	0.042519	0.181320	0.297317	0.128394	0.130853	0.219596	0.042519	0.181320	0.297317	0.128394	0.130853	0.219596	0.042519	0.181320	0.297317	0.128394	
389000	27.685548	1	0.153023	0.242711	0.034335	0.189489	0.248551	0.131891	0.153023	0.242711	0.034335	0.189489	0.248551	0.131891	0.153023	0.242711	0.034335	0.189489	0.248551	0.131891	0.153023	0.242711	0.034335	0.189489	0.248551	0.131891	
390000	27.685548	1	0.101920	0.241059	0.030183	0.174663	0.283670	0.168505	0.101920	0.241059	0.030183	0.174663	0.283670	0.168505	0.101920	0.241059	0.030183	0.174663	0.283670	0.168505	0.101920	0.241059	0.030183	0.174663	0.283670	0.168505	
391000	27.685548	1	0.122744	0.267077	0.022332	0.218295	0.225324	0.144229	0.122744	0.267077	0.022332	0.218295	0.225324	0.144229	0.122744	0.267077	0.022332	0.218295	0.225324	0.144229	0.122744	0.267077	0.022332	0.218295	0.225324	0.144229	
392000	27.685548	2	0.103839	0.201666	0.028261	0.202650	0.333172	0.130412	0.103839	0.201666	0.028261	0.202650	0.333172	0.130412	0.103839	0.201666	0.028261	0.202650	0.333172	0.130412	0.264450	0.188613	0.027820	0.161064	0.168787	0.189266	
393000	27.685548	1	0.131196	0.249423	0.034895	0.162934	0.258888	0.162664	0.131196	0.249423	0.034895	0.162934	0.258888	0.162664	0.131196	0.249423	0.034895	0.162934	0.258888	0.162664	0.131196	0.249423	0.034895	0.162934	0.258888	0.162664	
394000	27.685548	2	0.113697	0.242442	0.033301	0.196452	0.270983	0.143125	0.164614	0.230506	0.029422	0.202620	0.206744	0.166095	0.113697	0.242442	0.033301	0.196452	0.270983	0.143125	0.164614	0.230506	0.029422	0.202620	0.206744	0.166095	
395000	27.685548	1	0.104761	0.233427	0.045934	0.183779	0.283870	0.148230	0.104761	0.233427	0.045934	0.183779	0.283870	0.148230	0.104761	0.233427	0.045934	0.183779	0.283870	0.148230	0.104761	0.233427	0.045934	0.183779	0.283870	0.148230	
396000	27.685548	1	0.126691	0.215302	0.035483	0.175834	0.290358	0.156332	0.126691	0.215302	0.035483	0.175834	0.290358	0.156332	0.126691	0.215302	0.035483	0.175834	0.290358	0.156332	0.126691	0.215302	0.035483	0.175834	0.290358	0.156332	
397000	27.685548	2	0.104126	0.271525	0.031668	0.215553	0.236679	0.140449	0.213909	0.128769	0.096702	0.103136	0.352092	0.105392	0.104126	0.271525	0.031668	0.215553	0.236679	0.140449	0.104126	0.271525	0.031668	0.215553	0.236679	0.140449	
398000	27.685548	1	0.129105	0.255454	0.041989	0.170997	0.263535	0.138920	0.129105	0.255454	0.041989	0.170997	0.263535	0.138920	0.129105	0.255454	0.041989	0.170997	0.263535	0.138920	0.129105	0.255454	0.041989	0.170997	0.263535	0.138920	
399000	27.685548	1	0.118964	0.223868	0.031660	0.186798	0.261154	0.177555	0.118964	0.223868	0.031660	0.186798	0.261154	0.177555	0.118964	0.223868	0.031660	0.186798	0.261154	0.177555	0.118964	0.223868	0.031660	0.186798	0.261154	0.177555	
400000	27.685548	1	0.134882	0.332514	0.031863	0.142111	0.226117	0.132513	0.134882	0.332514	0.031863	0.142111	0.226117	0.132513	0.134882	0.332514	0.031863	0.142111	0.226117	0.132513	0.134882	0.332514	0.031863	0.142111	0.226117	0.132513	
401000	27.685548	1	0.152115	0.231732	0.034550	0.208684	0.241612	0.131307	0.152115	0.231732	0.034550	0.208684	0.241612	0.131307	0.152115	0.231732	0.034550	0.208684	0.241612	0.131307	0.152115	0.231732	0.034550	0.208684	0.241612	0.131307	
402000	27.685548	1	0.180920	0.289487	0.025896	0.130478	0.238231	0.134988	0.180920	0.289487	0.025896	0.130478	0.238231	0.134988	0.180920	0.289487	0.025896	0.130478	0.238231	0.134988	0.180920	0.289487	0.025896	0.130478	0.238231	0.134988	
403000	27.685548	1	0.108386	0.247230	0.035878	0.198366	0.255312	0.154829	0.108386	0.247230	0.035878	0.198366	0.255312	0.154829	0.108386	0.247230	0.035878	0.198366	0.255312	0.154829	0.108386	0.247230	0.035878	0.198366	0.255312	0.154829	
404000	27.685548	1	0.120120	0.193410	0.044117	0.202925	0.300519	0.138909	0.120120	0.193410	0.044117	0.202925	0.300519	0.138909	0.120120	0.193410	0.044117	0.202925	0.300519	0.138909	0.120120	0.193410	0.044117	0.202925	0.300519	0.138909	
405000	27.685548	1	0.119373	0.210830	0.035204	0.183771	0.279572	0.171250	0.119373	0.210830	0.035204	0.183771	0.279572	0.171250	0.119373	0.210830	0.035204	0.183771	0.279572	0.171250	0.119373	0.210830	0.035204	0.183771	0.279572	0.171250	
406000	27.685548	2	0.170197	0.348637	0.021478	0.128125	0.212556	0.119006	0.189273	0.200609	0.106638	0.088659	0.290364	0.124456	0.170197	0.348637	0.021478	0.128125	0.212556	0.119006	0.170197	0.348637	0.021478	0.128125	0.212556	0.119006	
407000	27.685548	1	0.139195	0.230920	0.024827	0.178300	0.266181	0.160576	0.139195	0.230920	0.024827	0.178300	0.266181	0.160576	0.139195	0.230920	0.024827	0.178300	0.266181	0.160576	0.139195	0.230920	0.024827	0.178300	0.266181	0.160576	
408000	27.685548	1	0.132850	0.216964	0.027890	0.218511	0.260454	0.143332	0.132850	0.216964	0.027890	0.218511	0.260454	0.143332	0.132850	0.216964	0.027890	0.218511	0.260454	0.143332	0.132850	0.216964	0.027890	0.218511	0.260454	0.143332	
409000	27.685548	1	0.129949	0.237196	0.034099	0.175454	0.284289	0.139013	0.129949	0.237196	0.034099	0.175454	0.284289	0.139013	0.129949	0.237196	0.034099	0.175454	0.284289	0.139013	0.129949	0.237196	0.034099	0.175454	0.284289	0.139013	
410000	27.685548	1	0.139623	0.273248	0.019563	0.204381	0.237425	0.125759	0.139623	0.273248	0.019563	0.204381	0.237425	0.125759	0.139623	0.273248	0.019563	0.204381	0.237425	0.125759	0.139623	0.273248	0.019563	0.204381	0.237425	0.125759	
411000	27.685548	1	0.129871	0.249341	0.031445	0.197615	0.252005	0.139724	0.129871	0.249341	0.031445	0.197615	0.252005	0.139724	0.129871	0.249341	0.031445	0.197615	0.252005	0.139724	0.129871	0.249341	0.031445	0.197615	0.252005	0.139724	
412000	27.685548	1	0.116497	0.248156	0.031992	0.187169	0.269266	0.146920	0.116497	0.248156	0.031992	0.187169	0.269266	0.146920	0.116497	0.248156	0.031992	0.187169	0.269266	0.146920	0.116497	0.248156	0.031992	0.187169	0.269266	0.146920	
413000	27.685548	2	0.126233	0.207969	0.044500	0.165638	0.314735	0.140925	0.126233	0.207969	0.044500	0.165638	0.314735	0.140925	0.126233	0.207969	0.044500	0.165638	0.314735	0.140925	0.131689	0.214927	0.051589	0.200866	0.229737	0.171192	
414000	27.685548	1	0.128138	0.252622	0.032230	0.192294	0.267273	0.127443	0.128138	0.252622	0.032230	0.192294	0.267273	0.127443	0.128138	0.252622	0.032230	0.192294	0.267273	0.127443	0.128138	0.252622	0.032230	0.192294	0.267273	0.127443	
415000	27.685548	2	0.187795	0.235236	0.044275	0.132164	0.261439	0.139090	0.187795	0.235236	0.044275	0.132164	0.261439	0.139090	0.187795	0.235236	0.044275	0.132164	0.261439	0.139090	0.212041	0.174354	0.025407	0.113331	0.357002	0.117865	
416000	27.685548	1	0.124053	0.245483	0.038112	0.212739	0.251848	0.127765	0.124053	0.245483	0.038112	0.212739	0.251848	0.127765	0.124053	0.245483	0.038112	0.212739	0.251848	0.127765	0.124053	0.245483	0.038112	0.212739	0.251848	0.127765	
417000	27.685548	2	0.096804	0.282482	0.041577	0.183063	0.238093	0.157981	0.096804	0.282482	0.041577	0.183063	0.238093	0.157981	0.096804	0.282482	0.041577	0.183063	0.238093	0.157981	0.198595	0.410645	0.046516	0.083895	0.136735	0.123615	
418000	27.685548	2	0.115359	0.216361	0.033884	0.197402	0.292131	0.144864	0.115359	0.216361	0.033884	0.197402	0.292131	0.144864	0.115359	0.216361	0.033884	0.197402	0.292131	0.144864	0.194909	0.153612	0.011488	0.112025	0.366849	0.161118	
419000	27.685548	1	0.118954	0.221644	0.039494	0.214899	0.272261	0.132748	0.118954	0.221644	0.039494	0.214899	0.272261	0.132748	0.118954	0.221644	0.039494	0.214899	0.272261	0.132748	0.118954	0.221644	0.039494	0.214899	0.272261	0.132748	
420000	27.685548	1	0.108152	0.233038	0.035822	0.196709	0.271998	0.154281	0.108152	0.233038	0.035822	0.196709	0.271998	0.154281	0.108152	0.233038	0.035822	0.196709	0.271998	0.154281	0.108152	0.233038	0.035822	0.196709	0.271998	0.154281	
421000	27.685548	1	0.144490	0.218054	0.036927	0.182554	0.269119	0.148856	0.144490	0.218054	0.036927	0.182554	0.269119	0.148856	0.144490	0.218054	0.036927	0.182554	0.269119	0.148856	0.144490	0.218054	0.036927	0.182554	0.269119	0.148856	
422000	27.685548	1	0.125269	0.238371	0.026257	0.182646	0.262788	0.164669	0.125269	0.238371	0.026257	0.182646	0.262788	0.164669	0.125269	0.238371	0.026257	0.182646	0.262788	0.164669	0.125269	0.238371	0.026257	0.182646	0.262788	0.164669	
423000	27.685548	1	0.132943	0.238160	0.023906	0.200869	0.251582	0.152540	0.132943	0.238160	0.023906	0.200869	0.251582	0.152540	0.132943	0.238160	0.023906	0.200869	0.251582	0.152540	0.132943	0.238160	0.023906	0.200869	0.251582	0.152540	
424000	27.685548	1	0.120011	0.243416	0.035061	0.205273	0.254705	0.141534	0.120011	0.243416	0.035061	0.205273	0.254705	0.141534	0.120011	0.243416	0.035061	0.205273	0.254705	0.141534	0.120011	0.243416	0.035061	0.205273	0.254705	0.141534	
425000	27.685548	1	0.119310	0.247280	0.038543	0.187253	0.258043	0.149572	0.119310	0.247280	0.038543	0.187253	0.258043	0.149572	0.119310	0.247280	0.038543	0.187253	0.258043	0.149572	0.119310	0.247280	0.038543	0.187253	0.258043	0.149572	
426000	27.685548	1	0.112872	0.246689	0.029678	0.209601	0.262012	0.139149	0.112872	0.246689	0.029678	0.209601	0.262012	0.139149	0.112872	0.246689	0.029678	0.209601	0.262012	0.139149	0.112872	0.246689	0.029678	0.209601	0.262012	0.139149	
427000	27.685548	1	0.143646	0.219067	0.036824	0.175284	0.310305	0.114875	0.143646	0.219067	0.036824	0.175284	0.310305	0.114875	0.143646	0.219067	0.036824	0.175284	0.310305	0.114875	0.143646	0.219067	0.036824	0.175284	0.310305	0.114875	
428000	27.685548	1	0.108119	0.203577	0.032427	0.189721	0.312208	0.153946	0.108119	0.203577	0.032427	0.189721	0.312208	0.153946	0.108119	0.203577	0.032427	0.189721	0.312208	0.153946	0.108119	0.203577	0.032427	0.189721	0.312208	0.153946	
429000	27.685548	1	0.115546	0.247366	0.040487	0.160018	0.276844	0.159739	0.115546	0.247366	0.040487	0.160018	0.276844	0.159739	0.115546	0.247366	0.040487	0.160018	0.276844	0.159739	0.115546	0.247366	0.040487	0.160018	0.276844	0.159739	
430000	27.685548	1	0.148620	0.218752	0.033555	0.185979	0.279898	0.133197	0.148620	0.218752	0.033555	0.185979	0.279898	0.133197	0.148620	0.218752	0.033555	0.185979	0.279898	0.133197	0.148620	0.218752	0.033555	0.185979	0.279898	0.133197	
431000	27.685548	1	0.115265	0.235354	0.031291	0.164198	0.297294	0.156597	0.115265	0.235354	0.031291	0.164198	0.297294	0.156597	0.115265	0.235354	0.031291	0.164198	0.297294	0.156597	0.115265	0.235354	0.031291	0.164198	0.297294	0.156597	
432000	27.685548	1	0.104286	0.249773	0.031825	0.190829	0.254863	0.168424	0.104286	0.249773	0.031825	0.190829	0.254863	0.168424	0.104286	0.249773	0.031825	0.190829	0.254863	0.168424	0.104286	0.249773	0.031825	0.190829	0.254863	0.168424	
433000	27.685548	1	0.132012	0.242815	0.022394	0.178747	0.275892	0.148140	0.132012	0.242815	0.022394	0.178747	0.275892	0.148140	0.132012	0.242815	0.022394	0.178747	0.275892	0.148140	0.132012	0.242815	0.022394	0.178747	0.275892	0.148140	
434000	27.685548	1	0.123625	0.280407	0.026448	0.186737	0.229389	0.153393	0.123625	0.280407	0.026448	0.186737	0.229389	0.153393	0.123625	0.280407	0.026448	0.186737	0.229389	0.153393	0.123625	0.280407	0.026448	0.186737	0.229389	0.153393	
435000	27.685548	1	0.130610	0.244480	0.033903	0.200048	0.265273	0.125686	0.130610	0.244480	0.033903	0.200048	0.265273	0.125686	0.130610	0.244480	0.033903	0.200048	0.265273	0.125686	0.130610	0.244480	0.033903	0.200048	0.265273	0.125686	
436000	27.685548	1	0.130250	0.275619	0.024743	0.150638	0.264593	0.154158	0.130250	0.275619	0.024743	0.150638	0.264593	0.154158	0.130250	0.275619	0.024743	0.150638	0.264593	0.154158	0.130250	0.275619	0.024743	0.150638	0.264593	0.154158	
437000	27.685548	1	0.194614	0.264174	0.039231	0.082020	0.252592	0.167368	0.194614	0.264174	0.039231	0.082020	0.252592	0.167368	0.194614	0.264174	0.039231	0.082020	0.252592	0.167368	0.194614	0.264174	0.039231	0.082020	0.252592	0.167368	
438000	27.685548	1	0.121946	0.246347	0.034566	0.214568	0.231258	0.151315	0.121946	0.246347	0.034566	0.214568	0.231258	0.151315	0.121946	0.246347	0.034566	0.214568	0.231258	0.151315	0.121946	0.246347	0.034566	0.214568	0.231258	0.151315	
