Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
5100000	27.685548	1	0.244671	0.224063	0.199193	0.332074	0.244671	0.224063	0.199193	0.332074	0.244671	0.224063	0.199193	0.332074	0.244671	0.224063	0.199193	0.332074	
5101000	27.685548	1	0.269924	0.211320	0.221703	0.297052	0.269924	0.211320	0.221703	0.297052	0.269924	0.211320	0.221703	0.297052	0.269924	0.211320	0.221703	0.297052	
5102000	27.685548	1	0.281013	0.197450	0.175547	0.345990	0.281013	0.197450	0.175547	0.345990	0.281013	0.197450	0.175547	0.345990	0.281013	0.197450	0.175547	0.345990	
5103000	27.685548	2	0.251903	0.224531	0.227791	0.295774	0.251903	0.224531	0.227791	0.295774	0.308136	0.168266	0.155174	0.368424	0.308136	0.168266	0.155174	0.368424	
5104000	27.685548	2	0.256172	0.219211	0.216167	0.308449	0.293467	0.205734	0.171112	0.329687	0.293467	0.205734	0.171112	0.329687	0.293467	0.205734	0.171112	0.329687	
5105000	27.685548	2	0.322086	0.252863	0.232164	0.192887	0.281884	0.233171	0.209048	0.275896	0.281884	0.233171	0.209048	0.275896	0.281884	0.233171	0.209048	0.275896	
5106000	27.685548	1	0.269871	0.222057	0.211513	0.296559	0.269871	0.222057	0.211513	0.296559	0.269871	0.222057	0.211513	0.296559	0.269871	0.222057	0.211513	0.296559	
5107000	27.685548	1	0.311774	0.210220	0.178443	0.299562	0.311774	0.210220	0.178443	0.299562	0.311774	0.210220	0.178443	0.299562	0.311774	0.210220	0.178443	0.299562	
5108000	27.685548	1	0.265307	0.232881	0.209292	0.292520	0.265307	0.232881	0.209292	0.292520	0.265307	0.232881	0.209292	0.292520	0.265307	0.232881	0.209292	0.292520	
5109000	27.685548	2	0.251983	0.217051	0.210464	0.320502	0.251983	0.217051	0.210464	0.320502	0.299780	0.184314	0.150216	0.365690	0.299780	0.184314	0.150216	0.365690	
5110000	27.685548	1	0.302931	0.181129	0.167253	0.348688	0.302931	0.181129	0.167253	0.348688	0.302931	0.181129	0.167253	0.348688	0.302931	0.181129	0.167253	0.348688	
5111000	27.685548	1	0.246617	0.230621	0.211439	0.311323	0.246617	0.230621	0.211439	0.311323	0.246617	0.230621	0.211439	0.311323	0.246617	0.230621	0.211439	0.311323	
5112000	27.685548	1	0.283504	0.229658	0.198259	0.288579	0.283504	0.229658	0.198259	0.288579	0.283504	0.229658	0.198259	0.288579	0.283504	0.229658	0.198259	0.288579	
5113000	27.685548	2	0.075231	0.240388	0.411625	0.272757	0.321981	0.192555	0.140177	0.345286	0.321981	0.192555	0.140177	0.345286	0.321981	0.192555	0.140177	0.345286	
5114000	27.685548	2	0.240161	0.241516	0.248268	0.270055	0.240161	0.241516	0.248268	0.270055	0.385810	0.161538	0.125647	0.327005	0.385810	0.161538	0.125647	0.327005	
5115000	27.685548	1	0.273731	0.209278	0.195202	0.321790	0.273731	0.209278	0.195202	0.321790	0.273731	0.209278	0.195202	0.321790	0.273731	0.209278	0.195202	0.321790	
5116000	27.685548	1	0.264567	0.185942	0.231963	0.317528	0.264567	0.185942	0.231963	0.317528	0.264567	0.185942	0.231963	0.317528	0.264567	0.185942	0.231963	0.317528	
5117000	27.685548	1	0.274146	0.220873	0.181637	0.323344	0.274146	0.220873	0.181637	0.323344	0.274146	0.220873	0.181637	0.323344	0.274146	0.220873	0.181637	0.323344	
5118000	27.685548	2	0.275824	0.232989	0.196969	0.294218	0.275824	0.232989	0.196969	0.294218	0.316589	0.240335	0.138330	0.304747	0.316589	0.240335	0.138330	0.304747	
5119000	27.685548	2	0.256631	0.233703	0.168517	0.341149	0.256631	0.233703	0.168517	0.341149	0.256631	0.233703	0.168517	0.341149	0.294038	0.147582	0.218512	0.339868	
5120000	27.685548	1	0.265618	0.220103	0.195682	0.318598	0.265618	0.220103	0.195682	0.318598	0.265618	0.220103	0.195682	0.318598	0.265618	0.220103	0.195682	0.318598	
5121000	27.685548	1	0.334435	0.173513	0.150966	0.341086	0.334435	0.173513	0.150966	0.341086	0.334435	0.173513	0.150966	0.341086	0.334435	0.173513	0.150966	0.341086	
5122000	27.685548	1	0.298545	0.202006	0.185615	0.313835	0.298545	0.202006	0.185615	0.313835	0.298545	0.202006	0.185615	0.313835	0.298545	0.202006	0.185615	0.313835	
5123000	27.685548	1	0.276845	0.207794	0.195679	0.319682	0.276845	0.207794	0.195679	0.319682	0.276845	0.207794	0.195679	0.319682	0.276845	0.207794	0.195679	0.319682	
5124000	27.685548	1	0.274138	0.217349	0.228177	0.280335	0.274138	0.217349	0.228177	0.280335	0.274138	0.217349	0.228177	0.280335	0.274138	0.217349	0.228177	0.280335	
5125000	27.685548	1	0.301189	0.214688	0.198486	0.285637	0.301189	0.214688	0.198486	0.285637	0.301189	0.214688	0.198486	0.285637	0.301189	0.214688	0.198486	0.285637	
5126000	27.685548	2	0.254492	0.274521	0.227825	0.243161	0.254492	0.274521	0.227825	0.243161	0.329370	0.141714	0.218698	0.310219	0.329370	0.141714	0.218698	0.310219	
5127000	27.685548	1	0.246511	0.219274	0.227399	0.306816	0.246511	0.219274	0.227399	0.306816	0.246511	0.219274	0.227399	0.306816	0.246511	0.219274	0.227399	0.306816	
5128000	27.685548	1	0.240599	0.239359	0.216355	0.303686	0.240599	0.239359	0.216355	0.303686	0.240599	0.239359	0.216355	0.303686	0.240599	0.239359	0.216355	0.303686	
5129000	27.685548	1	0.293208	0.204297	0.167866	0.334629	0.293208	0.204297	0.167866	0.334629	0.293208	0.204297	0.167866	0.334629	0.293208	0.204297	0.167866	0.334629	
5130000	27.685548	1	0.284799	0.227820	0.173863	0.313518	0.284799	0.227820	0.173863	0.313518	0.284799	0.227820	0.173863	0.313518	0.284799	0.227820	0.173863	0.313518	
5131000	27.685548	1	0.283716	0.205029	0.194647	0.316608	0.283716	0.205029	0.194647	0.316608	0.283716	0.205029	0.194647	0.316608	0.283716	0.205029	0.194647	0.316608	
5132000	27.685548	2	0.268051	0.212340	0.236689	0.282921	0.268051	0.212340	0.236689	0.282921	0.358316	0.168367	0.097587	0.375730	0.358316	0.168367	0.097587	0.375730	
5133000	27.685548	2	0.222159	0.353976	0.275774	0.148091	0.280390	0.209727	0.168471	0.341412	0.280390	0.209727	0.168471	0.341412	0.280390	0.209727	0.168471	0.341412	
5134000	27.685548	2	0.267059	0.216697	0.221079	0.295165	0.267059	0.216697	0.221079	0.295165	0.360859	0.148111	0.109635	0.381395	0.360859	0.148111	0.109635	0.381395	
5135000	27.685548	2	0.274891	0.241348	0.195541	0.288220	0.274891	0.241348	0.195541	0.288220	0.329126	0.187962	0.136993	0.345919	0.329126	0.187962	0.136993	0.345919	
5136000	27.685548	1	0.273071	0.216417	0.208654	0.301857	0.273071	0.216417	0.208654	0.301857	0.273071	0.216417	0.208654	0.301857	0.273071	0.216417	0.208654	0.301857	
5137000	27.685548	2	0.296290	0.224564	0.203870	0.275275	0.288480	0.198246	0.211259	0.302016	0.296290	0.224564	0.203870	0.275275	0.296290	0.224564	0.203870	0.275275	
5138000	27.685548	1	0.283100	0.215747	0.200478	0.300674	0.283100	0.215747	0.200478	0.300674	0.283100	0.215747	0.200478	0.300674	0.283100	0.215747	0.200478	0.300674	
5139000	27.685548	1	0.290073	0.221384	0.221635	0.266908	0.290073	0.221384	0.221635	0.266908	0.290073	0.221384	0.221635	0.266908	0.290073	0.221384	0.221635	0.266908	
5140000	27.685548	1	0.288426	0.244761	0.178336	0.288477	0.288426	0.244761	0.178336	0.288477	0.288426	0.244761	0.178336	0.288477	0.288426	0.244761	0.178336	0.288477	
5141000	27.685548	2	0.257524	0.317523	0.264247	0.160705	0.314728	0.227650	0.167727	0.289895	0.314728	0.227650	0.167727	0.289895	0.314728	0.227650	0.167727	0.289895	
5142000	27.685548	2	0.270613	0.205139	0.210694	0.313554	0.270613	0.205139	0.210694	0.313554	0.320025	0.153387	0.181173	0.345414	0.320025	0.153387	0.181173	0.345414	
5143000	27.685548	2	0.206969	0.213449	0.339392	0.240189	0.264330	0.223298	0.194409	0.317962	0.264330	0.223298	0.194409	0.317962	0.264330	0.223298	0.194409	0.317962	
5144000	27.685548	2	0.275125	0.231242	0.211528	0.282105	0.275125	0.231242	0.211528	0.282105	0.275125	0.231242	0.211528	0.282105	0.303119	0.096334	0.261364	0.339183	
5145000	27.685548	2	0.155972	0.198366	0.420788	0.224875	0.297211	0.189717	0.169142	0.343930	0.297211	0.189717	0.169142	0.343930	0.297211	0.189717	0.169142	0.343930	
5146000	27.685548	2	0.269904	0.213303	0.198679	0.318114	0.269904	0.213303	0.198679	0.318114	0.301857	0.182281	0.143345	0.372517	0.301857	0.182281	0.143345	0.372517	
5147000	27.685548	1	0.286679	0.219386	0.206098	0.287837	0.286679	0.219386	0.206098	0.287837	0.286679	0.219386	0.206098	0.287837	0.286679	0.219386	0.206098	0.287837	
5148000	27.685548	1	0.304701	0.177131	0.214955	0.303213	0.304701	0.177131	0.214955	0.303213	0.304701	0.177131	0.214955	0.303213	0.304701	0.177131	0.214955	0.303213	
5149000	27.685548	2	0.277428	0.271856	0.244967	0.205749	0.293742	0.209825	0.207038	0.289394	0.293742	0.209825	0.207038	0.289394	0.293742	0.209825	0.207038	0.289394	
5150000	27.685548	1	0.331283	0.181668	0.140384	0.346665	0.331283	0.181668	0.140384	0.346665	0.331283	0.181668	0.140384	0.346665	0.331283	0.181668	0.140384	0.346665	
5151000	27.685548	1	0.303164	0.206211	0.138749	0.351875	0.303164	0.206211	0.138749	0.351875	0.303164	0.206211	0.138749	0.351875	0.303164	0.206211	0.138749	0.351875	
5152000	27.685548	1	0.330376	0.151355	0.181536	0.336733	0.330376	0.151355	0.181536	0.336733	0.330376	0.151355	0.181536	0.336733	0.330376	0.151355	0.181536	0.336733	
5153000	27.685548	1	0.271700	0.247184	0.211385	0.269731	0.271700	0.247184	0.211385	0.269731	0.271700	0.247184	0.211385	0.269731	0.271700	0.247184	0.211385	0.269731	
5154000	27.685548	1	0.286235	0.198300	0.194873	0.320593	0.286235	0.198300	0.194873	0.320593	0.286235	0.198300	0.194873	0.320593	0.286235	0.198300	0.194873	0.320593	
5155000	27.685548	1	0.329889	0.193592	0.189332	0.287187	0.329889	0.193592	0.189332	0.287187	0.329889	0.193592	0.189332	0.287187	0.329889	0.193592	0.189332	0.287187	
5156000	27.685548	2	0.144775	0.287480	0.431607	0.136138	0.289741	0.179708	0.165982	0.364570	0.289741	0.179708	0.165982	0.364570	0.289741	0.179708	0.165982	0.364570	
5157000	27.685548	2	0.283418	0.223390	0.199762	0.293430	0.283418	0.223390	0.199762	0.293430	0.372322	0.186204	0.131126	0.310349	0.372322	0.186204	0.131126	0.310349	
5158000	27.685548	1	0.279606	0.214213	0.201431	0.304750	0.279606	0.214213	0.201431	0.304750	0.279606	0.214213	0.201431	0.304750	0.279606	0.214213	0.201431	0.304750	
5159000	27.685548	1	0.268742	0.224691	0.202742	0.303825	0.268742	0.224691	0.202742	0.303825	0.268742	0.224691	0.202742	0.303825	0.268742	0.224691	0.202742	0.303825	
5160000	27.685548	2	0.268844	0.227642	0.189602	0.313912	0.268844	0.227642	0.189602	0.313912	0.268844	0.227642	0.189602	0.313912	0.361414	0.083768	0.181198	0.373620	
5161000	27.685548	1	0.252710	0.201216	0.234477	0.311597	0.252710	0.201216	0.234477	0.311597	0.252710	0.201216	0.234477	0.311597	0.252710	0.201216	0.234477	0.311597	
5162000	27.685548	2	0.176512	0.298310	0.264009	0.261170	0.321506	0.200412	0.169361	0.308720	0.321506	0.200412	0.169361	0.308720	0.321506	0.200412	0.169361	0.308720	
5163000	27.685548	1	0.269947	0.221524	0.214952	0.293577	0.269947	0.221524	0.214952	0.293577	0.269947	0.221524	0.214952	0.293577	0.269947	0.221524	0.214952	0.293577	
5164000	27.685548	1	0.298234	0.209175	0.201183	0.291409	0.298234	0.209175	0.201183	0.291409	0.298234	0.209175	0.201183	0.291409	0.298234	0.209175	0.201183	0.291409	
5165000	27.685548	2	0.256860	0.318394	0.146713	0.278033	0.286778	0.203731	0.172127	0.337364	0.286778	0.203731	0.172127	0.337364	0.286778	0.203731	0.172127	0.337364	
5166000	27.685548	2	0.212101	0.260294	0.253499	0.274107	0.212101	0.260294	0.253499	0.274107	0.317893	0.136160	0.130990	0.414957	0.317893	0.136160	0.130990	0.414957	
5167000	27.685548	1	0.265971	0.218499	0.210563	0.304968	0.265971	0.218499	0.210563	0.304968	0.265971	0.218499	0.210563	0.304968	0.265971	0.218499	0.210563	0.304968	
5168000	27.685548	2	0.119049	0.263576	0.475798	0.141577	0.312275	0.179141	0.160101	0.348484	0.312275	0.179141	0.160101	0.348484	0.312275	0.179141	0.160101	0.348484	
5169000	27.685548	1	0.271865	0.210943	0.182903	0.334290	0.271865	0.210943	0.182903	0.334290	0.271865	0.210943	0.182903	0.334290	0.271865	0.210943	0.182903	0.334290	
5170000	27.685548	1	0.322810	0.186396	0.185570	0.305224	0.322810	0.186396	0.185570	0.305224	0.322810	0.186396	0.185570	0.305224	0.322810	0.186396	0.185570	0.305224	
5171000	27.685548	2	0.150859	0.407980	0.256836	0.184326	0.282836	0.167171	0.136663	0.413331	0.282836	0.167171	0.136663	0.413331	0.282836	0.167171	0.136663	0.413331	
5172000	27.685548	1	0.285953	0.202148	0.191503	0.320396	0.285953	0.202148	0.191503	0.320396	0.285953	0.202148	0.191503	0.320396	0.285953	0.202148	0.191503	0.320396	
5173000	27.685548	2	0.281311	0.264773	0.286749	0.167168	0.398810	0.172737	0.155382	0.273071	0.398810	0.172737	0.155382	0.273071	0.398810	0.172737	0.155382	0.273071	
5174000	27.685548	2	0.273627	0.230488	0.184129	0.311757	0.273627	0.230488	0.184129	0.311757	0.320080	0.209137	0.180358	0.290425	0.320080	0.209137	0.180358	0.290425	
5175000	27.685548	2	0.267138	0.259106	0.221180	0.252577	0.267138	0.259106	0.221180	0.252577	0.304830	0.179107	0.161450	0.354613	0.304830	0.179107	0.161450	0.354613	
5176000	27.685548	1	0.291072	0.217145	0.198934	0.292849	0.291072	0.217145	0.198934	0.292849	0.291072	0.217145	0.198934	0.292849	0.291072	0.217145	0.198934	0.292849	
5177000	27.685548	1	0.311584	0.175134	0.168035	0.345247	0.311584	0.175134	0.168035	0.345247	0.311584	0.175134	0.168035	0.345247	0.311584	0.175134	0.168035	0.345247	
5178000	27.685548	2	0.269215	0.202720	0.220790	0.307276	0.269215	0.202720	0.220790	0.307276	0.321895	0.159365	0.210448	0.308292	0.321895	0.159365	0.210448	0.308292	
5179000	27.685548	2	0.175932	0.407655	0.340972	0.075441	0.304684	0.161636	0.132806	0.400874	0.304684	0.161636	0.132806	0.400874	0.304684	0.161636	0.132806	0.400874	
5180000	27.685548	2	0.250572	0.286074	0.197702	0.265651	0.271857	0.227127	0.189660	0.311356	0.271857	0.227127	0.189660	0.311356	0.271857	0.227127	0.189660	0.311356	
5181000	27.685548	1	0.283160	0.174111	0.186868	0.355861	0.283160	0.174111	0.186868	0.355861	0.283160	0.174111	0.186868	0.355861	0.283160	0.174111	0.186868	0.355861	
5182000	27.685548	1	0.267829	0.220313	0.222758	0.289101	0.267829	0.220313	0.222758	0.289101	0.267829	0.220313	0.222758	0.289101	0.267829	0.220313	0.222758	0.289101	
5183000	27.685548	1	0.291963	0.218845	0.200916	0.288277	0.291963	0.218845	0.200916	0.288277	0.291963	0.218845	0.200916	0.288277	0.291963	0.218845	0.200916	0.288277	
5184000	27.685548	1	0.316456	0.169222	0.156436	0.357886	0.316456	0.169222	0.156436	0.357886	0.316456	0.169222	0.156436	0.357886	0.316456	0.169222	0.156436	0.357886	
5185000	27.685548	2	0.164999	0.232815	0.306938	0.295248	0.280950	0.164539	0.164834	0.389677	0.280950	0.164539	0.164834	0.389677	0.280950	0.164539	0.164834	0.389677	
5186000	27.685548	2	0.282951	0.193271	0.225750	0.298028	0.282951	0.193271	0.225750	0.298028	0.327878	0.161263	0.135893	0.374965	0.327878	0.161263	0.135893	0.374965	
5187000	27.685548	3	0.251463	0.321605	0.326936	0.099996	0.309541	0.176912	0.194066	0.319482	0.320746	0.183029	0.175114	0.321111	0.320746	0.183029	0.175114	0.321111	
5188000	27.685548	1	0.248902	0.225706	0.205920	0.319472	0.248902	0.225706	0.205920	0.319472	0.248902	0.225706	0.205920	0.319472	0.248902	0.225706	0.205920	0.319472	
5189000	27.685548	1	0.309086	0.164369	0.167046	0.359499	0.309086	0.164369	0.167046	0.359499	0.309086	0.164369	0.167046	0.359499	0.309086	0.164369	0.167046	0.359499	
5190000	27.685548	1	0.254398	0.227258	0.226022	0.292322	0.254398	0.227258	0.226022	0.292322	0.254398	0.227258	0.226022	0.292322	0.254398	0.227258	0.226022	0.292322	
5191000	27.685548	1	0.289601	0.211453	0.198958	0.299988	0.289601	0.211453	0.198958	0.299988	0.289601	0.211453	0.198958	0.299988	0.289601	0.211453	0.198958	0.299988	
5192000	27.685548	2	0.252452	0.215939	0.393241	0.138368	0.304362	0.173560	0.167475	0.354603	0.304362	0.173560	0.167475	0.354603	0.304362	0.173560	0.167475	0.354603	
5193000	27.685548	1	0.311938	0.188816	0.199255	0.299990	0.311938	0.188816	0.199255	0.299990	0.311938	0.188816	0.199255	0.299990	0.311938	0.188816	0.199255	0.299990	
5194000	27.685548	3	0.265516	0.206220	0.202423	0.325840	0.265516	0.206220	0.202423	0.325840	0.307990	0.170865	0.211504	0.309640	0.284468	0.090800	0.162573	0.462159	
5195000	27.685548	1	0.306587	0.182518	0.175933	0.334962	0.306587	0.182518	0.175933	0.334962	0.306587	0.182518	0.175933	0.334962	0.306587	0.182518	0.175933	0.334962	
5196000	27.685548	2	0.258093	0.234200	0.212611	0.295096	0.258093	0.234200	0.212611	0.295096	0.383445	0.129342	0.139825	0.347388	0.383445	0.129342	0.139825	0.347388	
5197000	27.685548	2	0.232849	0.356542	0.252235	0.158374	0.248549	0.204591	0.217177	0.329683	0.248549	0.204591	0.217177	0.329683	0.248549	0.204591	0.217177	0.329683	
5198000	27.685548	1	0.265498	0.170016	0.190421	0.374065	0.265498	0.170016	0.190421	0.374065	0.265498	0.170016	0.190421	0.374065	0.265498	0.170016	0.190421	0.374065	
5199000	27.685548	1	0.266239	0.236259	0.184169	0.313333	0.266239	0.236259	0.184169	0.313333	0.266239	0.236259	0.184169	0.313333	0.266239	0.236259	0.184169	0.313333	
5200000	27.685548	1	0.276040	0.215122	0.204938	0.303901	0.276040	0.215122	0.204938	0.303901	0.276040	0.215122	0.204938	0.303901	0.276040	0.215122	0.204938	0.303901	
5201000	27.685548	1	0.278151	0.197604	0.189331	0.334913	0.278151	0.197604	0.189331	0.334913	0.278151	0.197604	0.189331	0.334913	0.278151	0.197604	0.189331	0.334913	
5202000	27.685548	1	0.330416	0.167002	0.150399	0.352184	0.330416	0.167002	0.150399	0.352184	0.330416	0.167002	0.150399	0.352184	0.330416	0.167002	0.150399	0.352184	
5203000	27.685548	2	0.220400	0.147517	0.262669	0.369414	0.220400	0.147517	0.262669	0.369414	0.374682	0.137917	0.136747	0.350654	0.374682	0.137917	0.136747	0.350654	
5204000	27.685548	1	0.305522	0.187144	0.144158	0.363176	0.305522	0.187144	0.144158	0.363176	0.305522	0.187144	0.144158	0.363176	0.305522	0.187144	0.144158	0.363176	
5205000	27.685548	2	0.135024	0.390129	0.176412	0.298435	0.316880	0.213243	0.137318	0.332559	0.316880	0.213243	0.137318	0.332559	0.316880	0.213243	0.137318	0.332559	
5206000	27.685548	1	0.334641	0.190466	0.201887	0.273006	0.334641	0.190466	0.201887	0.273006	0.334641	0.190466	0.201887	0.273006	0.334641	0.190466	0.201887	0.273006	
5207000	27.685548	1	0.272689	0.224088	0.136596	0.366626	0.272689	0.224088	0.136596	0.366626	0.272689	0.224088	0.136596	0.366626	0.272689	0.224088	0.136596	0.366626	
5208000	27.685548	2	0.264505	0.244744	0.207064	0.283688	0.264505	0.244744	0.207064	0.283688	0.388747	0.131834	0.116158	0.363261	0.388747	0.131834	0.116158	0.363261	
5209000	27.685548	2	0.241538	0.236323	0.182871	0.339268	0.241538	0.236323	0.182871	0.339268	0.361596	0.150050	0.118773	0.369581	0.361596	0.150050	0.118773	0.369581	
5210000	27.685548	1	0.232078	0.245007	0.215045	0.307869	0.232078	0.245007	0.215045	0.307869	0.232078	0.245007	0.215045	0.307869	0.232078	0.245007	0.215045	0.307869	
5211000	27.685548	2	0.169863	0.416008	0.265369	0.148761	0.300458	0.230283	0.187115	0.282144	0.300458	0.230283	0.187115	0.282144	0.300458	0.230283	0.187115	0.282144	
5212000	27.685548	2	0.264511	0.216187	0.258001	0.261301	0.264511	0.216187	0.258001	0.261301	0.343224	0.166300	0.191878	0.298598	0.343224	0.166300	0.191878	0.298598	
5213000	27.685548	1	0.274566	0.216183	0.166128	0.343123	0.274566	0.216183	0.166128	0.343123	0.274566	0.216183	0.166128	0.343123	0.274566	0.216183	0.166128	0.343123	
5214000	27.685548	2	0.210553	0.290241	0.209119	0.290087	0.210553	0.290241	0.209119	0.290087	0.282736	0.241441	0.133840	0.341983	0.282736	0.241441	0.133840	0.341983	
5215000	27.685548	2	0.279991	0.223812	0.218161	0.278036	0.279991	0.223812	0.218161	0.278036	0.279991	0.223812	0.218161	0.278036	0.404881	0.071541	0.179986	0.343592	
5216000	27.685548	2	0.272830	0.219637	0.223088	0.284444	0.272830	0.219637	0.223088	0.284444	0.320568	0.210759	0.147897	0.320777	0.320568	0.210759	0.147897	0.320777	
5217000	27.685548	2	0.205121	0.176961	0.380210	0.237707	0.278381	0.217381	0.191224	0.313014	0.278381	0.217381	0.191224	0.313014	0.278381	0.217381	0.191224	0.313014	
5218000	27.685548	1	0.291094	0.215677	0.199204	0.294025	0.291094	0.215677	0.199204	0.294025	0.291094	0.215677	0.199204	0.294025	0.291094	0.215677	0.199204	0.294025	
5219000	27.685548	1	0.296713	0.192008	0.213196	0.298084	0.296713	0.192008	0.213196	0.298084	0.296713	0.192008	0.213196	0.298084	0.296713	0.192008	0.213196	0.298084	
5220000	27.685548	2	0.245545	0.267987	0.223782	0.262686	0.245545	0.267987	0.223782	0.262686	0.351418	0.129818	0.204493	0.314272	0.351418	0.129818	0.204493	0.314272	
5221000	27.685548	1	0.294621	0.218844	0.214445	0.272089	0.294621	0.218844	0.214445	0.272089	0.294621	0.218844	0.214445	0.272089	0.294621	0.218844	0.214445	0.272089	
5222000	27.685548	1	0.250822	0.212096	0.194160	0.342923	0.250822	0.212096	0.194160	0.342923	0.250822	0.212096	0.194160	0.342923	0.250822	0.212096	0.194160	0.342923	
5223000	27.685548	1	0.313804	0.217275	0.175450	0.293471	0.313804	0.217275	0.175450	0.293471	0.313804	0.217275	0.175450	0.293471	0.313804	0.217275	0.175450	0.293471	
5224000	27.685548	1	0.286169	0.230962	0.215258	0.267612	0.286169	0.230962	0.215258	0.267612	0.286169	0.230962	0.215258	0.267612	0.286169	0.230962	0.215258	0.267612	
5225000	27.685548	1	0.318685	0.207513	0.188756	0.285046	0.318685	0.207513	0.188756	0.285046	0.318685	0.207513	0.188756	0.285046	0.318685	0.207513	0.188756	0.285046	
5226000	27.685548	1	0.298194	0.176690	0.201205	0.323911	0.298194	0.176690	0.201205	0.323911	0.298194	0.176690	0.201205	0.323911	0.298194	0.176690	0.201205	0.323911	
5227000	27.685548	1	0.330040	0.180431	0.156377	0.333153	0.330040	0.180431	0.156377	0.333153	0.330040	0.180431	0.156377	0.333153	0.330040	0.180431	0.156377	0.333153	
5228000	27.685548	2	0.289245	0.245000	0.315652	0.150103	0.304408	0.172671	0.177590	0.345331	0.304408	0.172671	0.177590	0.345331	0.304408	0.172671	0.177590	0.345331	
5229000	27.685548	2	0.247569	0.231111	0.202119	0.319200	0.247569	0.231111	0.202119	0.319200	0.315065	0.223058	0.192404	0.269473	0.315065	0.223058	0.192404	0.269473	
5230000	27.685548	1	0.267258	0.221263	0.207164	0.304315	0.267258	0.221263	0.207164	0.304315	0.267258	0.221263	0.207164	0.304315	0.267258	0.221263	0.207164	0.304315	
5231000	27.685548	1	0.363220	0.142249	0.176735	0.317796	0.363220	0.142249	0.176735	0.317796	0.363220	0.142249	0.176735	0.317796	0.363220	0.142249	0.176735	0.317796	
5232000	27.685548	1	0.268673	0.212469	0.209906	0.308952	0.268673	0.212469	0.209906	0.308952	0.268673	0.212469	0.209906	0.308952	0.268673	0.212469	0.209906	0.308952	
5233000	27.685548	2	0.203247	0.326369	0.289833	0.180551	0.269224	0.167161	0.187179	0.376436	0.269224	0.167161	0.187179	0.376436	0.269224	0.167161	0.187179	0.376436	
5234000	27.685548	1	0.273129	0.206377	0.143035	0.377459	0.273129	0.206377	0.143035	0.377459	0.273129	0.206377	0.143035	0.377459	0.273129	0.206377	0.143035	0.377459	
5235000	27.685548	2	0.272295	0.217571	0.213168	0.296966	0.272295	0.217571	0.213168	0.296966	0.272295	0.217571	0.213168	0.296966	0.255150	0.137828	0.208753	0.398269	
5236000	27.685548	1	0.269305	0.232367	0.198565	0.299763	0.269305	0.232367	0.198565	0.299763	0.269305	0.232367	0.198565	0.299763	0.269305	0.232367	0.198565	0.299763	
5237000	27.685548	1	0.306729	0.207031	0.193627	0.292613	0.306729	0.207031	0.193627	0.292613	0.306729	0.207031	0.193627	0.292613	0.306729	0.207031	0.193627	0.292613	
5238000	27.685548	1	0.277139	0.204197	0.200654	0.318010	0.277139	0.204197	0.200654	0.318010	0.277139	0.204197	0.200654	0.318010	0.277139	0.204197	0.200654	0.318010	
5239000	27.685548	1	0.271861	0.228006	0.203702	0.296431	0.271861	0.228006	0.203702	0.296431	0.271861	0.228006	0.203702	0.296431	0.271861	0.228006	0.203702	0.296431	
5240000	27.685548	1	0.302651	0.179574	0.147052	0.370724	0.302651	0.179574	0.147052	0.370724	0.302651	0.179574	0.147052	0.370724	0.302651	0.179574	0.147052	0.370724	
5241000	27.685548	2	0.205734	0.270899	0.314611	0.208755	0.317079	0.199150	0.207014	0.276758	0.317079	0.199150	0.207014	0.276758	0.317079	0.199150	0.207014	0.276758	
5242000	27.685548	2	0.130578	0.304839	0.326451	0.238132	0.322535	0.218334	0.153032	0.306099	0.322535	0.218334	0.153032	0.306099	0.322535	0.218334	0.153032	0.306099	
5243000	27.685548	1	0.303351	0.270777	0.181013	0.244859	0.303351	0.270777	0.181013	0.244859	0.303351	0.270777	0.181013	0.244859	0.303351	0.270777	0.181013	0.244859	
5244000	27.685548	2	0.298317	0.232335	0.217529	0.251819	0.298317	0.232335	0.217529	0.251819	0.305048	0.187774	0.171183	0.335994	0.305048	0.187774	0.171183	0.335994	
5245000	27.685548	1	0.276544	0.246763	0.192786	0.283907	0.276544	0.246763	0.192786	0.283907	0.276544	0.246763	0.192786	0.283907	0.276544	0.246763	0.192786	0.283907	
5246000	27.685548	1	0.280820	0.194995	0.212165	0.312020	0.280820	0.194995	0.212165	0.312020	0.280820	0.194995	0.212165	0.312020	0.280820	0.194995	0.212165	0.312020	
5247000	27.685548	2	0.201542	0.321779	0.192729	0.283950	0.288602	0.240669	0.154768	0.315961	0.288602	0.240669	0.154768	0.315961	0.288602	0.240669	0.154768	0.315961	
5248000	27.685548	1	0.321469	0.219315	0.173400	0.285816	0.321469	0.219315	0.173400	0.285816	0.321469	0.219315	0.173400	0.285816	0.321469	0.219315	0.173400	0.285816	
5249000	27.685548	1	0.269381	0.221777	0.205766	0.303077	0.269381	0.221777	0.205766	0.303077	0.269381	0.221777	0.205766	0.303077	0.269381	0.221777	0.205766	0.303077	
