Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	
2643000	27.685548	2	9.945962	0.451592	0.451592	0.451592	
2644000	27.685548	2	9.668992	0.489070	0.489070	0.489070	
2645000	27.685548	2	9.779925	0.453919	0.453919	0.453919	
2646000	27.685548	2	9.376594	0.487158	0.487158	0.487158	
2647000	27.685548	2	9.763278	0.483081	0.483081	0.483081	
2648000	27.685548	2	10.047037	0.512795	0.512795	0.512795	
2649000	27.685548	2	9.842957	0.436600	0.436600	0.436600	
2650000	27.685548	2	9.823793	0.452290	0.452290	0.452290	
2651000	27.685548	2	9.863673	0.455876	0.455876	0.455876	
2652000	27.685548	2	8.333628	0.465660	0.465660	0.465660	
2653000	27.685548	2	10.280109	0.459815	0.459815	0.459815	
2654000	27.685548	2	9.573431	0.476470	0.476470	0.476470	
2655000	27.685548	2	10.757841	0.458556	0.458556	0.458556	
2656000	27.685548	2	9.479907	0.448215	0.448215	0.448215	
2657000	27.685548	2	9.650135	0.433815	0.433815	0.433815	
2658000	27.685548	2	9.879810	0.496569	0.496569	0.496569	
2659000	27.685548	2	6.260026	0.426847	0.426847	0.426847	
2660000	27.685548	2	9.130156	0.456168	0.456168	0.456168	
2661000	27.685548	2	9.817045	0.493740	0.493740	0.493740	
2662000	27.685548	2	10.481935	0.458045	0.458045	0.458045	
2663000	27.685548	2	8.622212	0.440288	0.440288	0.440288	
2664000	27.685548	2	10.665682	0.469529	0.469529	0.469529	
2665000	27.685548	2	10.359939	0.473032	0.473032	0.473032	
2666000	27.685548	2	9.444456	0.475906	0.475906	0.475906	
2667000	27.685548	2	9.605781	0.472707	0.472707	0.472707	
2668000	27.685548	2	9.722248	0.505217	0.505217	0.505217	
2669000	27.685548	2	9.407148	0.498147	0.498147	0.498147	
2670000	27.685548	2	9.046092	0.442053	0.442053	0.442053	
2671000	27.685548	2	10.907105	0.470418	0.470418	0.470418	
2672000	27.685548	2	9.908379	0.485854	0.485854	0.485854	
2673000	27.685548	2	9.554688	0.497054	0.497054	0.497054	
2674000	27.685548	2	9.811888	0.502241	0.502241	0.502241	
2675000	27.685548	2	9.358285	0.469788	0.469788	0.469788	
2676000	27.685548	2	8.496438	0.468084	0.468084	0.468084	
2677000	27.685548	2	10.698946	0.541591	0.541591	0.541591	
2678000	27.685548	2	10.428804	0.520313	0.520313	0.520313	
2679000	27.685548	2	9.562345	0.520602	0.520602	0.520602	
2680000	27.685548	2	8.743095	0.450989	0.450989	0.450989	
2681000	27.685548	2	9.724149	0.461415	0.461415	0.461415	
2682000	27.685548	2	9.740509	0.460517	0.460517	0.460517	
2683000	27.685548	2	9.945185	0.478783	0.478783	0.478783	
2684000	27.685548	2	9.611729	0.456367	0.456367	0.456367	
2685000	27.685548	2	10.768550	0.465119	0.465119	0.465119	
2686000	27.685548	2	10.072198	0.473135	0.473135	0.473135	
2687000	27.685548	2	9.901211	0.459980	0.459980	0.459980	
2688000	27.685548	2	10.175286	0.464521	0.464521	0.464521	
2689000	27.685548	2	9.547214	0.480790	0.480790	0.480790	
2690000	27.685548	2	8.817197	0.507534	0.507534	0.507534	
2691000	27.685548	2	10.487886	0.456343	0.456343	0.456343	
2692000	27.685548	2	9.546762	0.572825	0.572825	0.572825	
2693000	27.685548	2	9.898164	0.499020	0.499020	0.499020	
2694000	27.685548	2	10.119022	0.463883	0.463883	0.463883	
2695000	27.685548	2	11.003993	0.478539	0.478539	0.478539	
2696000	27.685548	2	8.629304	0.517599	0.517599	0.517599	
2697000	27.685548	2	11.163225	0.528198	0.528198	0.528198	
2698000	27.685548	2	9.661664	0.465739	0.465739	0.465739	
2699000	27.685548	2	9.118738	0.455382	0.455382	0.455382	
2700000	27.685548	2	10.438193	0.463977	0.463977	0.463977	
2701000	27.685548	2	9.405953	0.484576	0.484576	0.484576	
2702000	27.685548	2	9.502868	0.506438	0.506438	0.506438	
2703000	27.685548	2	10.624326	0.439808	0.439808	0.439808	
2704000	27.685548	2	10.165266	0.498975	0.498975	0.498975	
2705000	27.685548	2	8.918883	0.503992	0.503992	0.503992	
2706000	27.685548	2	9.212346	0.533339	0.533339	0.533339	
2707000	27.685548	2	9.699245	0.490253	0.490253	0.490253	
2708000	27.685548	2	10.069692	0.515218	0.515218	0.515218	
2709000	27.685548	2	9.380492	0.443483	0.443483	0.443483	
2710000	27.685548	2	10.310454	0.456944	0.456944	0.456944	
2711000	27.685548	2	9.709165	0.494569	0.494569	0.494569	
2712000	27.685548	2	9.694728	0.466190	0.466190	0.466190	
2713000	27.685548	2	9.984897	0.524525	0.524525	0.524525	
2714000	27.685548	2	10.793319	0.454867	0.454867	0.454867	
2715000	27.685548	2	9.569737	0.463921	0.463921	0.463921	
2716000	27.685548	2	8.719413	0.450965	0.450965	0.450965	
2717000	27.685548	2	9.156604	0.477281	0.477281	0.477281	
2718000	27.685548	2	10.499586	0.478790	0.478790	0.478790	
2719000	27.685548	2	11.383992	0.502797	0.502797	0.502797	
2720000	27.685548	2	10.964841	0.456412	0.456412	0.456412	
2721000	27.685548	2	8.571561	0.515350	0.515350	0.515350	
2722000	27.685548	2	10.761264	0.476110	0.476110	0.476110	
2723000	27.685548	2	9.654806	0.476112	0.476112	0.476112	
2724000	27.685548	2	8.684775	0.465707	0.465707	0.465707	
2725000	27.685548	2	8.715048	0.565347	0.565347	0.565347	
2726000	27.685548	2	9.513947	0.524088	0.524088	0.524088	
2727000	27.685548	2	9.836987	0.513097	0.513097	0.513097	
2728000	27.685548	2	9.317191	0.494548	0.494548	0.494548	
2729000	27.685548	2	8.755353	0.473645	0.473645	0.473645	
2730000	27.685548	2	9.608529	0.463942	0.463942	0.463942	
2731000	27.685548	2	10.996157	0.523907	0.523907	0.523907	
2732000	27.685548	2	9.316262	0.510603	0.510603	0.510603	
2733000	27.685548	2	9.524165	0.478057	0.478057	0.478057	
2734000	27.685548	2	11.750791	0.540924	0.540924	0.540924	
2735000	27.685548	2	10.306310	0.492541	0.492541	0.492541	
2736000	27.685548	2	10.780186	0.486813	0.486813	0.486813	
2737000	27.685548	2	10.417993	0.477151	0.477151	0.477151	
2738000	27.685548	2	9.402537	0.492110	0.492110	0.492110	
2739000	27.685548	2	10.211198	0.489301	0.489301	0.489301	
2740000	27.685548	2	9.171710	0.472718	0.472718	0.472718	
2741000	27.685548	2	10.978105	0.497670	0.497670	0.497670	
2742000	27.685548	2	8.600229	0.488876	0.488876	0.488876	
2743000	27.685548	2	9.924603	0.504811	0.504811	0.504811	
2744000	27.685548	2	11.063119	0.470711	0.470711	0.470711	
2745000	27.685548	2	9.909787	0.476561	0.476561	0.476561	
2746000	27.685548	2	9.897136	0.526552	0.526552	0.526552	
2747000	27.685548	2	10.413413	0.487441	0.487441	0.487441	
2748000	27.685548	2	10.737021	0.462578	0.462578	0.462578	
2749000	27.685548	2	9.553836	0.446044	0.446044	0.446044	
2750000	27.685548	2	9.925235	0.498320	0.498320	0.498320	
2751000	27.685548	2	9.877239	0.505847	0.505847	0.505847	
2752000	27.685548	2	9.503287	0.452139	0.452139	0.452139	
2753000	27.685548	2	10.113358	0.471101	0.471101	0.471101	
2754000	27.685548	2	10.174929	0.472360	0.472360	0.472360	
2755000	27.685548	2	9.727075	0.500288	0.500288	0.500288	
2756000	27.685548	2	9.530551	0.458172	0.458172	0.458172	
2757000	27.685548	2	10.673474	0.495804	0.495804	0.495804	
2758000	27.685548	2	10.338774	0.496666	0.496666	0.496666	
2759000	27.685548	2	9.910147	0.484255	0.484255	0.484255	
2760000	27.685548	2	8.940453	0.533142	0.533142	0.533142	
2761000	27.685548	2	9.804267	0.462025	0.462025	0.462025	
2762000	27.685548	2	9.015140	0.505709	0.505709	0.505709	
2763000	27.685548	2	9.588366	0.476924	0.476924	0.476924	
2764000	27.685548	2	9.720170	0.478253	0.478253	0.478253	
2765000	27.685548	2	9.372090	0.480416	0.480416	0.480416	
2766000	27.685548	2	10.634833	0.512632	0.512632	0.512632	
2767000	27.685548	2	9.754322	0.501178	0.501178	0.501178	
2768000	27.685548	2	10.043202	0.498870	0.498870	0.498870	
2769000	27.685548	2	9.004264	0.452069	0.452069	0.452069	
2770000	27.685548	2	10.800056	0.488970	0.488970	0.488970	
2771000	27.685548	2	9.963052	0.525237	0.525237	0.525237	
2772000	27.685548	2	7.680630	0.483140	0.483140	0.483140	
2773000	27.685548	2	10.692221	0.492915	0.492915	0.492915	
2774000	27.685548	2	9.718399	0.499714	0.499714	0.499714	
2775000	27.685548	2	8.527365	0.481447	0.481447	0.481447	
2776000	27.685548	2	8.611876	0.508703	0.508703	0.508703	
2777000	27.685548	2	9.500968	0.503565	0.503565	0.503565	
2778000	27.685548	2	8.577527	0.475712	0.475712	0.475712	
2779000	27.685548	2	9.894466	0.534121	0.534121	0.534121	
2780000	27.685548	2	8.723089	0.530751	0.530751	0.530751	
2781000	27.685548	2	9.295457	0.465984	0.465984	0.465984	
2782000	27.685548	2	10.281705	0.482933	0.482933	0.482933	
2783000	27.685548	2	10.377471	0.487958	0.487958	0.487958	
2784000	27.685548	2	10.006682	0.496582	0.496582	0.496582	
2785000	27.685548	2	10.015987	0.476536	0.476536	0.476536	
2786000	27.685548	2	10.214408	0.479836	0.479836	0.479836	
2787000	27.685548	2	9.462265	0.491298	0.491298	0.491298	
2788000	27.685548	2	8.456035	0.483593	0.483593	0.483593	
2789000	27.685548	2	9.652172	0.483370	0.483370	0.483370	
2790000	27.685548	2	11.592387	0.494576	0.494576	0.494576	
2791000	27.685548	2	10.916103	0.495385	0.495385	0.495385	
2792000	27.685548	2	10.055947	0.487195	0.487195	0.487195	
2793000	27.685548	2	9.305484	0.493036	0.493036	0.493036	
2794000	27.685548	2	10.575159	0.519753	0.519753	0.519753	
2795000	27.685548	2	8.885099	0.488254	0.488254	0.488254	
2796000	27.685548	2	9.258025	0.437163	0.437163	0.437163	
2797000	27.685548	2	8.767022	0.504725	0.504725	0.504725	
2798000	27.685548	2	9.804843	0.479008	0.479008	0.479008	
2799000	27.685548	2	9.454708	0.468561	0.468561	0.468561	
2800000	27.685548	2	9.970698	0.473080	0.473080	0.473080	
2801000	27.685548	2	8.982756	0.482648	0.482648	0.482648	
2802000	27.685548	2	10.423116	0.452227	0.452227	0.452227	
2803000	27.685548	2	10.132373	0.491900	0.491900	0.491900	
2804000	27.685548	2	9.714795	0.475437	0.475437	0.475437	
2805000	27.685548	2	10.001972	0.479184	0.479184	0.479184	
2806000	27.685548	2	10.895901	0.505481	0.505481	0.505481	
2807000	27.685548	2	9.281211	0.494706	0.494706	0.494706	
2808000	27.685548	2	9.467195	0.471235	0.471235	0.471235	
2809000	27.685548	2	9.897372	0.498435	0.498435	0.498435	
2810000	27.685548	2	9.426522	0.464922	0.464922	0.464922	
2811000	27.685548	2	10.472693	0.490394	0.490394	0.490394	
2812000	27.685548	2	10.387619	0.465806	0.465806	0.465806	
2813000	27.685548	2	8.836664	0.503850	0.503850	0.503850	
2814000	27.685548	2	9.788713	0.487649	0.487649	0.487649	
2815000	27.685548	2	9.899615	0.501383	0.501383	0.501383	
2816000	27.685548	2	9.825021	0.549399	0.549399	0.549399	
2817000	27.685548	2	9.075893	0.502429	0.502429	0.502429	
2818000	27.685548	2	10.326348	0.460525	0.460525	0.460525	
2819000	27.685548	2	10.628291	0.499341	0.499341	0.499341	
2820000	27.685548	2	8.693031	0.476627	0.476627	0.476627	
2821000	27.685548	2	7.756061	0.546809	0.546809	0.546809	
2822000	27.685548	2	8.193883	0.475424	0.475424	0.475424	
2823000	27.685548	2	9.839329	0.529447	0.529447	0.529447	
2824000	27.685548	2	10.382491	0.518901	0.518901	0.518901	
2825000	27.685548	2	10.338639	0.507072	0.507072	0.507072	
2826000	27.685548	2	9.117394	0.498822	0.498822	0.498822	
2827000	27.685548	2	8.947957	0.477650	0.477650	0.477650	
2828000	27.685548	2	9.506192	0.549943	0.549943	0.549943	
2829000	27.685548	2	10.007556	0.461917	0.461917	0.461917	
2830000	27.685548	2	10.873556	0.536404	0.536404	0.536404	
2831000	27.685548	2	9.865122	0.470993	0.470993	0.470993	
2832000	27.685548	2	10.408179	0.514749	0.514749	0.514749	
2833000	27.685548	2	9.449128	0.489090	0.489090	0.489090	
2834000	27.685548	2	10.225093	0.507143	0.507143	0.507143	
2835000	27.685548	2	9.838744	0.503925	0.503925	0.503925	
2836000	27.685548	2	10.135377	0.490218	0.490218	0.490218	
2837000	27.685548	2	7.968304	0.513723	0.513723	0.513723	
2838000	27.685548	2	9.345213	0.494312	0.494312	0.494312	
2839000	27.685548	2	8.989735	0.516277	0.516277	0.516277	
2840000	27.685548	2	9.088948	0.461977	0.461977	0.461977	
2841000	27.685548	2	8.868160	0.473135	0.473135	0.473135	
2842000	27.685548	2	10.945843	0.461926	0.461926	0.461926	
2843000	27.685548	2	8.965218	0.510569	0.510569	0.510569	
2844000	27.685548	2	10.196807	0.488281	0.488281	0.488281	
2845000	27.685548	2	9.841490	0.544701	0.544701	0.544701	
2846000	27.685548	2	9.336031	0.510466	0.510466	0.510466	
2847000	27.685548	2	8.303112	0.484454	0.484454	0.484454	
2848000	27.685548	2	10.486984	0.486626	0.486626	0.486626	
2849000	27.685548	2	10.436619	0.442790	0.442790	0.442790	
2850000	27.685548	2	8.663028	0.453457	0.453457	0.453457	
2851000	27.685548	2	10.204179	0.457511	0.457511	0.457511	
2852000	27.685548	2	10.483911	0.487732	0.487732	0.487732	
2853000	27.685548	2	10.466749	0.484901	0.484901	0.484901	
2854000	27.685548	2	10.911524	0.522502	0.522502	0.522502	
2855000	27.685548	2	9.113649	0.544644	0.544644	0.544644	
2856000	27.685548	2	9.118940	0.524015	0.524015	0.524015	
2857000	27.685548	2	10.240849	0.475907	0.475907	0.475907	
2858000	27.685548	2	10.342958	0.517546	0.517546	0.517546	
2859000	27.685548	2	8.618963	0.496062	0.496062	0.496062	
2860000	27.685548	2	9.814757	0.481639	0.481639	0.481639	
2861000	27.685548	2	9.456941	0.476430	0.476430	0.476430	
2862000	27.685548	2	9.658987	0.516051	0.516051	0.516051	
2863000	27.685548	2	9.430104	0.467826	0.467826	0.467826	
2864000	27.685548	2	9.472497	0.449613	0.449613	0.449613	
2865000	27.685548	2	10.316805	0.488587	0.488587	0.488587	
2866000	27.685548	2	8.518828	0.485246	0.485246	0.485246	
2867000	27.685548	2	9.027141	0.471297	0.471297	0.471297	
2868000	27.685548	2	11.085415	0.481512	0.481512	0.481512	
2869000	27.685548	2	9.921066	0.499754	0.499754	0.499754	
2870000	27.685548	2	11.527489	0.436397	0.436397	0.436397	
2871000	27.685548	2	10.484634	0.524458	0.524458	0.524458	
2872000	27.685548	2	10.352596	0.490995	0.490995	0.490995	
2873000	27.685548	2	11.240406	0.482087	0.482087	0.482087	
2874000	27.685548	2	9.359250	0.491756	0.491756	0.491756	
2875000	27.685548	2	9.405451	0.460466	0.460466	0.460466	
2876000	27.685548	2	11.171577	0.496640	0.496640	0.496640	
2877000	27.685548	2	9.847815	0.456437	0.456437	0.456437	
2878000	27.685548	2	10.253095	0.485682	0.485682	0.485682	
2879000	27.685548	2	8.719849	0.491999	0.491999	0.491999	
2880000	27.685548	2	9.229147	0.458806	0.458806	0.458806	
2881000	27.685548	2	10.480494	0.435159	0.435159	0.435159	
2882000	27.685548	2	10.853274	0.501708	0.501708	0.501708	
2883000	27.685548	2	9.744522	0.519713	0.519713	0.519713	
2884000	27.685548	2	9.366770	0.515631	0.515631	0.515631	
2885000	27.685548	2	11.436813	0.460101	0.460101	0.460101	
2886000	27.685548	2	9.768255	0.513602	0.513602	0.513602	
2887000	27.685548	2	9.171329	0.479250	0.479250	0.479250	
2888000	27.685548	2	7.954650	0.502376	0.502376	0.502376	
2889000	27.685548	2	10.921416	0.510222	0.510222	0.510222	
2890000	27.685548	2	10.500860	0.463045	0.463045	0.463045	
2891000	27.685548	2	9.452030	0.461396	0.461396	0.461396	
2892000	27.685548	2	9.079520	0.470470	0.470470	0.470470	
2893000	27.685548	2	9.712373	0.468413	0.468413	0.468413	
2894000	27.685548	2	9.752138	0.460376	0.460376	0.460376	
2895000	27.685548	2	9.990385	0.501500	0.501500	0.501500	
2896000	27.685548	2	9.725561	0.458992	0.458992	0.458992	
2897000	27.685548	2	10.122983	0.493828	0.493828	0.493828	
2898000	27.685548	2	11.471694	0.441046	0.441046	0.441046	
2899000	27.685548	2	10.303220	0.524312	0.524312	0.524312	
2900000	27.685548	2	9.045095	0.485026	0.485026	0.485026	
2901000	27.685548	2	9.422425	0.481058	0.481058	0.481058	
2902000	27.685548	2	10.797464	0.477231	0.477231	0.477231	
2903000	27.685548	2	10.383459	0.445806	0.445806	0.445806	
2904000	27.685548	2	9.101414	0.479327	0.479327	0.479327	
2905000	27.685548	2	8.572034	0.479021	0.479021	0.479021	
2906000	27.685548	2	8.503045	0.493389	0.493389	0.493389	
2907000	27.685548	2	9.651125	0.478209	0.478209	0.478209	
2908000	27.685548	2	10.084703	0.468137	0.468137	0.468137	
2909000	27.685548	2	9.576952	0.465005	0.465005	0.465005	
2910000	27.685548	2	8.891969	0.480394	0.480394	0.480394	
2911000	27.685548	2	9.973656	0.484073	0.484073	0.484073	
2912000	27.685548	2	8.365328	0.464652	0.464652	0.464652	
2913000	27.685548	2	9.818424	0.501971	0.501971	0.501971	
2914000	27.685548	2	9.745346	0.523664	0.523664	0.523664	
2915000	27.685548	2	8.773222	0.505956	0.505956	0.505956	
2916000	27.685548	2	8.823731	0.483353	0.483353	0.483353	
2917000	27.685548	2	9.365412	0.468678	0.468678	0.468678	
2918000	27.685548	2	10.055647	0.468212	0.468212	0.468212	
2919000	27.685548	2	10.406233	0.489281	0.489281	0.489281	
2920000	27.685548	2	10.850793	0.465593	0.465593	0.465593	
2921000	27.685548	2	9.502764	0.418718	0.418718	0.418718	
2922000	27.685548	2	9.966324	0.433649	0.433649	0.433649	
2923000	27.685548	2	9.282520	0.501452	0.501452	0.501452	
2924000	27.685548	2	7.656203	0.491052	0.491052	0.491052	
2925000	27.685548	2	9.124248	0.482991	0.482991	0.482991	
2926000	27.685548	2	8.609050	0.521305	0.521305	0.521305	
2927000	27.685548	2	9.191824	0.514747	0.514747	0.514747	
2928000	27.685548	2	9.831555	0.423117	0.423117	0.423117	
2929000	27.685548	2	8.893261	0.496992	0.496992	0.496992	
2930000	27.685548	2	9.157350	0.502990	0.502990	0.502990	
2931000	27.685548	2	10.391327	0.487398	0.487398	0.487398	
2932000	27.685548	2	9.838802	0.448589	0.448589	0.448589	
2933000	27.685548	2	9.903107	0.501768	0.501768	0.501768	
2934000	27.685548	2	11.523668	0.449605	0.449605	0.449605	
2935000	27.685548	2	11.303963	0.457113	0.457113	0.457113	
2936000	27.685548	2	8.930181	0.493856	0.493856	0.493856	
2937000	27.685548	2	9.680257	0.468450	0.468450	0.468450	
2938000	27.685548	2	9.275079	0.505978	0.505978	0.505978	
2939000	27.685548	2	10.073641	0.454570	0.454570	0.454570	
2940000	27.685548	2	10.118809	0.460901	0.460901	0.460901	
2941000	27.685548	2	11.024744	0.489484	0.489484	0.489484	
2942000	27.685548	2	10.524053	0.477217	0.477217	0.477217	
2943000	27.685548	2	8.653717	0.481258	0.481258	0.481258	
2944000	27.685548	2	9.212611	0.515679	0.515679	0.515679	
2945000	27.685548	2	9.865295	0.434778	0.434778	0.434778	
2946000	27.685548	2	9.941426	0.468426	0.468426	0.468426	
2947000	27.685548	2	8.834427	0.444046	0.444046	0.444046	
2948000	27.685548	2	10.427859	0.474650	0.474650	0.474650	
2949000	27.685548	2	8.894737	0.481012	0.481012	0.481012	
2950000	27.685548	2	8.665722	0.426922	0.426922	0.426922	
2951000	27.685548	2	9.533674	0.456992	0.456992	0.456992	
2952000	27.685548	2	8.472636	0.436343	0.436343	0.436343	
2953000	27.685548	2	9.093634	0.508081	0.508081	0.508081	
2954000	27.685548	2	9.821757	0.488396	0.488396	0.488396	
2955000	27.685548	2	10.815398	0.462211	0.462211	0.462211	
2956000	27.685548	2	11.433232	0.492180	0.492180	0.492180	
2957000	27.685548	2	9.176609	0.466304	0.466304	0.466304	
2958000	27.685548	2	10.366867	0.453704	0.453704	0.453704	
2959000	27.685548	2	10.806740	0.443187	0.443187	0.443187	
2960000	27.685548	2	10.533223	0.445048	0.445048	0.445048	
2961000	27.685548	2	9.362024	0.554237	0.554237	0.554237	
2962000	27.685548	2	8.534122	0.506234	0.506234	0.506234	
2963000	27.685548	2	9.955754	0.539559	0.539559	0.539559	
2964000	27.685548	2	10.278233	0.483267	0.483267	0.483267	
2965000	27.685548	2	10.476153	0.499023	0.499023	0.499023	
2966000	27.685548	2	9.352907	0.473349	0.473349	0.473349	
2967000	27.685548	2	9.465771	0.522316	0.522316	0.522316	
2968000	27.685548	2	10.081558	0.461677	0.461677	0.461677	
2969000	27.685548	2	10.083581	0.489441	0.489441	0.489441	
2970000	27.685548	2	10.132581	0.474527	0.474527	0.474527	
2971000	27.685548	2	10.082150	0.456119	0.456119	0.456119	
2972000	27.685548	2	9.123224	0.452766	0.452766	0.452766	
2973000	27.685548	2	9.118884	0.475696	0.475696	0.475696	
2974000	27.685548	2	10.592501	0.428202	0.428202	0.428202	
2975000	27.685548	2	9.741124	0.499995	0.499995	0.499995	
2976000	27.685548	2	9.805941	0.443766	0.443766	0.443766	
2977000	27.685548	2	10.007754	0.466099	0.466099	0.466099	
2978000	27.685548	2	10.252235	0.483071	0.483071	0.483071	
2979000	27.685548	2	8.432184	0.480664	0.480664	0.480664	
2980000	27.685548	2	9.092599	0.526189	0.526189	0.526189	
2981000	27.685548	2	9.307755	0.504452	0.504452	0.504452	
2982000	27.685548	2	9.314836	0.455191	0.455191	0.455191	
2983000	27.685548	2	10.025221	0.485817	0.485817	0.485817	
2984000	27.685548	2	10.824284	0.452101	0.452101	0.452101	
2985000	27.685548	2	9.425102	0.437507	0.437507	0.437507	
2986000	27.685548	2	10.019162	0.489007	0.489007	0.489007	
2987000	27.685548	2	10.439322	0.503185	0.503185	0.503185	
2988000	27.685548	2	10.274569	0.506910	0.506910	0.506910	
2989000	27.685548	2	9.707581	0.450267	0.450267	0.450267	
2990000	27.685548	2	9.855085	0.471264	0.471264	0.471264	
2991000	27.685548	2	10.242286	0.459699	0.459699	0.459699	
2992000	27.685548	2	9.551347	0.477289	0.477289	0.477289	
2993000	27.685548	2	9.915791	0.460966	0.460966	0.460966	
2994000	27.685548	2	9.360065	0.465385	0.465385	0.465385	
2995000	27.685548	2	10.271100	0.464823	0.464823	0.464823	
2996000	27.685548	2	9.797185	0.472192	0.472192	0.472192	
2997000	27.685548	2	10.342825	0.436515	0.436515	0.436515	
2998000	27.685548	2	8.992769	0.517352	0.517352	0.517352	
2999000	27.685548	2	9.193544	0.513063	0.513063	0.513063	
3000000	27.685548	2	7.906516	0.465736	0.465736	0.465736	
3001000	27.685548	2	10.148796	0.479542	0.479542	0.479542	
3002000	27.685548	2	9.688793	0.439477	0.439477	0.439477	
3003000	27.685548	2	9.230026	0.471886	0.471886	0.471886	
3004000	27.685548	2	8.322765	0.538858	0.538858	0.538858	
3005000	27.685548	2	10.506293	0.535284	0.535284	0.535284	
3006000	27.685548	2	9.592387	0.484052	0.484052	0.484052	
3007000	27.685548	2	9.049728	0.507928	0.507928	0.507928	
3008000	27.685548	2	8.705256	0.454699	0.454699	0.454699	
3009000	27.685548	2	10.557373	0.509384	0.509384	0.509384	
3010000	27.685548	2	10.394902	0.520090	0.520090	0.520090	
3011000	27.685548	2	9.143260	0.435382	0.435382	0.435382	
3012000	27.685548	2	9.674029	0.503238	0.503238	0.503238	
3013000	27.685548	2	10.331947	0.440353	0.440353	0.440353	
3014000	27.685548	2	9.316469	0.511882	0.511882	0.511882	
3015000	27.685548	2	9.752097	0.492621	0.492621	0.492621	
3016000	27.685548	2	9.626109	0.484728	0.484728	0.484728	
3017000	27.685548	2	9.963133	0.507727	0.507727	0.507727	
3018000	27.685548	2	11.176249	0.538143	0.538143	0.538143	
3019000	27.685548	2	9.692475	0.469811	0.469811	0.469811	
3020000	27.685548	2	9.927805	0.509345	0.509345	0.509345	
3021000	27.685548	2	9.085014	0.486989	0.486989	0.486989	
3022000	27.685548	2	10.566998	0.475364	0.475364	0.475364	
3023000	27.685548	2	9.158928	0.471164	0.471164	0.471164	
3024000	27.685548	2	9.867836	0.467693	0.467693	0.467693	
3025000	27.685548	2	9.525712	0.476219	0.476219	0.476219	
3026000	27.685548	2	10.412267	0.496522	0.496522	0.496522	
3027000	27.685548	2	8.904986	0.443604	0.443604	0.443604	
3028000	27.685548	2	10.160806	0.506301	0.506301	0.506301	
3029000	27.685548	2	9.929142	0.488718	0.488718	0.488718	
3030000	27.685548	2	10.140370	0.460551	0.460551	0.460551	
3031000	27.685548	2	9.994692	0.449535	0.449535	0.449535	
3032000	27.685548	2	10.447043	0.497620	0.497620	0.497620	
3033000	27.685548	2	9.501792	0.490832	0.490832	0.490832	
3034000	27.685548	2	10.051056	0.488493	0.488493	0.488493	
3035000	27.685548	2	9.522756	0.483449	0.483449	0.483449	
3036000	27.685548	2	8.614275	0.487021	0.487021	0.487021	
3037000	27.685548	2	8.922790	0.456446	0.456446	0.456446	
3038000	27.685548	2	10.731077	0.515621	0.515621	0.515621	
3039000	27.685548	2	10.350937	0.514320	0.514320	0.514320	
3040000	27.685548	2	9.839520	0.499507	0.499507	0.499507	
3041000	27.685548	2	9.069409	0.539070	0.539070	0.539070	
3042000	27.685548	2	10.252721	0.512332	0.512332	0.512332	
3043000	27.685548	2	9.639680	0.530677	0.530677	0.530677	
3044000	27.685548	2	9.432823	0.490612	0.490612	0.490612	
3045000	27.685548	2	9.563829	0.509772	0.509772	0.509772	
3046000	27.685548	2	8.951851	0.495651	0.495651	0.495651	
3047000	27.685548	2	9.660114	0.423110	0.423110	0.423110	
3048000	27.685548	2	10.443759	0.501482	0.501482	0.501482	
3049000	27.685548	2	9.963776	0.545208	0.545208	0.545208	
3050000	27.685548	2	9.009493	0.488546	0.488546	0.488546	
3051000	27.685548	2	7.788050	0.475523	0.475523	0.475523	
3052000	27.685548	2	10.002249	0.510340	0.510340	0.510340	
3053000	27.685548	2	10.628988	0.493175	0.493175	0.493175	
3054000	27.685548	2	9.622445	0.503627	0.503627	0.503627	
3055000	27.685548	2	10.136428	0.512102	0.512102	0.512102	
3056000	27.685548	2	9.499344	0.529800	0.529800	0.529800	
3057000	27.685548	2	10.082426	0.473051	0.473051	0.473051	
3058000	27.685548	2	8.868156	0.493018	0.493018	0.493018	
3059000	27.685548	2	9.790122	0.470510	0.470510	0.470510	
3060000	27.685548	2	9.586193	0.449369	0.449369	0.449369	
3061000	27.685548	2	10.735547	0.498993	0.498993	0.498993	
3062000	27.685548	2	10.964492	0.522804	0.522804	0.522804	
3063000	27.685548	2	10.155259	0.501956	0.501956	0.501956	
3064000	27.685548	2	10.587989	0.535966	0.535966	0.535966	
3065000	27.685548	2	9.296965	0.489915	0.489915	0.489915	
3066000	27.685548	2	9.135061	0.457134	0.457134	0.457134	
3067000	27.685548	2	10.409289	0.481260	0.481260	0.481260	
3068000	27.685548	2	9.932553	0.499481	0.499481	0.499481	
3069000	27.685548	2	10.448829	0.469511	0.469511	0.469511	
3070000	27.685548	2	9.846373	0.488725	0.488725	0.488725	
3071000	27.685548	2	9.957673	0.478370	0.478370	0.478370	
3072000	27.685548	2	9.065695	0.485523	0.485523	0.485523	
3073000	27.685548	2	9.294473	0.489996	0.489996	0.489996	
3074000	27.685548	2	9.567627	0.464412	0.464412	0.464412	
3075000	27.685548	2	10.603860	0.506728	0.506728	0.506728	
3076000	27.685548	2	7.972014	0.472831	0.472831	0.472831	
3077000	27.685548	2	10.937543	0.469176	0.469176	0.469176	
3078000	27.685548	2	9.048196	0.459088	0.459088	0.459088	
