Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	
1205000	0.118577	1	0.935174	0.935174	0.935174	0.935174	
1206000	0.118577	1	0.901277	0.901277	0.901277	0.901277	
1207000	0.118577	1	0.890304	0.890304	0.890304	0.890304	
1208000	0.118577	1	0.927089	0.927089	0.927089	0.927089	
1209000	0.118577	1	0.924746	0.924746	0.924746	0.924746	
1210000	0.118577	1	0.883077	0.883077	0.883077	0.883077	
1211000	0.118577	1	0.908114	0.908114	0.908114	0.908114	
1212000	0.118577	1	0.872523	0.872523	0.872523	0.872523	
1213000	0.118577	1	0.877103	0.877103	0.877103	0.877103	
1214000	0.118577	1	0.973935	0.973935	0.973935	0.973935	
1215000	0.118577	1	0.918091	0.918091	0.918091	0.918091	
1216000	0.118577	1	0.863562	0.863562	0.863562	0.863562	
1217000	0.118577	1	0.899775	0.899775	0.899775	0.899775	
1218000	0.118577	1	0.935598	0.935598	0.935598	0.935598	
1219000	0.118577	1	0.940708	0.940708	0.940708	0.940708	
1220000	0.118577	1	0.899836	0.899836	0.899836	0.899836	
1221000	0.118577	1	0.854651	0.854651	0.854651	0.854651	
1222000	0.118577	1	0.953250	0.953250	0.953250	0.953250	
1223000	0.118577	1	0.907396	0.907396	0.907396	0.907396	
1224000	0.118577	1	0.886195	0.886195	0.886195	0.886195	
1225000	0.118577	1	0.932198	0.932198	0.932198	0.932198	
1226000	0.118577	1	0.938987	0.938987	0.938987	0.938987	
1227000	0.118577	1	0.808727	0.808727	0.808727	0.808727	
1228000	0.118577	1	0.969897	0.969897	0.969897	0.969897	
1229000	0.118577	1	0.810532	0.810532	0.810532	0.810532	
1230000	0.118577	1	0.842312	0.842312	0.842312	0.842312	
1231000	0.118577	1	0.962994	0.962994	0.962994	0.962994	
1232000	0.118577	1	0.904648	0.904648	0.904648	0.904648	
1233000	0.118577	1	0.979290	0.979290	0.979290	0.979290	
1234000	0.118577	1	0.928874	0.928874	0.928874	0.928874	
1235000	0.118577	1	0.810380	0.810380	0.810380	0.810380	
1236000	0.118577	1	0.895956	0.895956	0.895956	0.895956	
1237000	0.118577	1	0.960186	0.960186	0.960186	0.960186	
1238000	0.118577	1	0.933219	0.933219	0.933219	0.933219	
1239000	0.118577	1	0.932426	0.932426	0.932426	0.932426	
1240000	0.118577	1	0.920089	0.920089	0.920089	0.920089	
1241000	0.118577	1	0.891966	0.891966	0.891966	0.891966	
1242000	0.118577	1	0.938182	0.938182	0.938182	0.938182	
1243000	0.118577	1	0.894557	0.894557	0.894557	0.894557	
1244000	0.118577	1	0.816953	0.816953	0.816953	0.816953	
1245000	0.118577	1	1.010046	1.010046	1.010046	1.010046	
1246000	0.118577	1	0.844522	0.844522	0.844522	0.844522	
1247000	0.118577	1	0.923945	0.923945	0.923945	0.923945	
1248000	0.118577	1	0.948808	0.948808	0.948808	0.948808	
1249000	0.118577	1	0.958160	0.958160	0.958160	0.958160	
1250000	0.118577	1	0.926972	0.926972	0.926972	0.926972	
1251000	0.118577	1	0.949362	0.949362	0.949362	0.949362	
1252000	0.118577	1	0.936441	0.936441	0.936441	0.936441	
1253000	0.118577	1	0.824973	0.824973	0.824973	0.824973	
1254000	0.118577	1	0.884913	0.884913	0.884913	0.884913	
1255000	0.118577	1	0.960681	0.960681	0.960681	0.960681	
1256000	0.118577	1	0.923345	0.923345	0.923345	0.923345	
1257000	0.118577	1	0.911365	0.911365	0.911365	0.911365	
1258000	0.118577	1	0.914278	0.914278	0.914278	0.914278	
1259000	0.118577	1	0.908958	0.908958	0.908958	0.908958	
1260000	0.118577	1	0.963272	0.963272	0.963272	0.963272	
1261000	0.118577	1	0.950932	0.950932	0.950932	0.950932	
1262000	0.118577	1	0.953832	0.953832	0.953832	0.953832	
1263000	0.118577	1	0.853662	0.853662	0.853662	0.853662	
1264000	0.118577	1	0.954099	0.954099	0.954099	0.954099	
1265000	0.118577	1	0.829776	0.829776	0.829776	0.829776	
1266000	0.118577	1	1.003583	1.003583	1.003583	1.003583	
1267000	0.118577	1	0.891432	0.891432	0.891432	0.891432	
1268000	0.118577	1	0.892293	0.892293	0.892293	0.892293	
1269000	0.118577	1	0.979894	0.979894	0.979894	0.979894	
1270000	0.118577	1	0.935215	0.935215	0.935215	0.935215	
1271000	0.118577	1	0.940294	0.940294	0.940294	0.940294	
1272000	0.118577	1	0.877669	0.877669	0.877669	0.877669	
1273000	0.118577	1	1.001161	1.001161	1.001161	1.001161	
1274000	0.118577	1	0.916373	0.916373	0.916373	0.916373	
1275000	0.118577	1	0.913838	0.913838	0.913838	0.913838	
1276000	0.118577	1	0.981353	0.981353	0.981353	0.981353	
1277000	0.118577	1	0.898661	0.898661	0.898661	0.898661	
1278000	0.118577	1	0.930320	0.930320	0.930320	0.930320	
1279000	0.118577	1	0.879273	0.879273	0.879273	0.879273	
1280000	0.118577	1	0.930720	0.930720	0.930720	0.930720	
1281000	0.118577	1	0.921539	0.921539	0.921539	0.921539	
1282000	0.118577	1	0.835033	0.835033	0.835033	0.835033	
1283000	0.118577	1	0.850327	0.850327	0.850327	0.850327	
1284000	0.118577	1	0.859893	0.859893	0.859893	0.859893	
1285000	0.118577	1	0.807620	0.807620	0.807620	0.807620	
1286000	0.118577	1	0.892472	0.892472	0.892472	0.892472	
1287000	0.118577	1	0.916258	0.916258	0.916258	0.916258	
1288000	0.118577	1	0.872414	0.872414	0.872414	0.872414	
1289000	0.118577	1	0.883208	0.883208	0.883208	0.883208	
1290000	0.118577	1	0.949174	0.949174	0.949174	0.949174	
1291000	0.118577	1	0.885999	0.885999	0.885999	0.885999	
1292000	0.118577	1	0.949150	0.949150	0.949150	0.949150	
1293000	0.118577	1	0.941064	0.941064	0.941064	0.941064	
1294000	0.118577	1	0.825829	0.825829	0.825829	0.825829	
1295000	0.118577	1	0.860965	0.860965	0.860965	0.860965	
1296000	0.118577	1	0.868726	0.868726	0.868726	0.868726	
1297000	0.118577	1	0.890458	0.890458	0.890458	0.890458	
1298000	0.118577	1	0.945683	0.945683	0.945683	0.945683	
1299000	0.118577	1	0.923914	0.923914	0.923914	0.923914	
1300000	0.118577	1	0.866684	0.866684	0.866684	0.866684	
1301000	0.118577	1	0.863385	0.863385	0.863385	0.863385	
1302000	0.118577	1	0.878254	0.878254	0.878254	0.878254	
1303000	0.118577	1	0.887091	0.887091	0.887091	0.887091	
1304000	0.118577	1	0.888887	0.888887	0.888887	0.888887	
1305000	0.118577	1	0.834198	0.834198	0.834198	0.834198	
1306000	0.118577	1	0.831338	0.831338	0.831338	0.831338	
1307000	0.118577	1	0.918226	0.918226	0.918226	0.918226	
1308000	0.118577	1	0.919002	0.919002	0.919002	0.919002	
1309000	0.118577	1	0.932872	0.932872	0.932872	0.932872	
1310000	0.118577	1	0.856536	0.856536	0.856536	0.856536	
1311000	0.118577	1	0.832858	0.832858	0.832858	0.832858	
1312000	0.118577	1	0.913599	0.913599	0.913599	0.913599	
1313000	0.118577	1	0.944535	0.944535	0.944535	0.944535	
1314000	0.118577	1	0.906926	0.906926	0.906926	0.906926	
1315000	0.118577	1	0.874698	0.874698	0.874698	0.874698	
1316000	0.118577	1	0.989548	0.989548	0.989548	0.989548	
1317000	0.118577	1	0.879817	0.879817	0.879817	0.879817	
1318000	0.118577	1	0.968173	0.968173	0.968173	0.968173	
1319000	0.118577	1	0.975281	0.975281	0.975281	0.975281	
1320000	0.118577	1	0.861907	0.861907	0.861907	0.861907	
1321000	0.118577	1	0.889563	0.889563	0.889563	0.889563	
1322000	0.118577	1	0.799381	0.799381	0.799381	0.799381	
1323000	0.118577	1	0.897782	0.897782	0.897782	0.897782	
1324000	0.118577	1	0.913650	0.913650	0.913650	0.913650	
1325000	0.118577	1	0.807250	0.807250	0.807250	0.807250	
1326000	0.118577	1	0.907148	0.907148	0.907148	0.907148	
1327000	0.118577	1	0.891545	0.891545	0.891545	0.891545	
1328000	0.118577	1	0.913058	0.913058	0.913058	0.913058	
1329000	0.118577	1	0.883681	0.883681	0.883681	0.883681	
1330000	0.118577	1	0.929124	0.929124	0.929124	0.929124	
1331000	0.118577	1	0.885109	0.885109	0.885109	0.885109	
1332000	0.118577	1	0.967428	0.967428	0.967428	0.967428	
1333000	0.118577	1	0.850751	0.850751	0.850751	0.850751	
1334000	0.118577	1	0.862753	0.862753	0.862753	0.862753	
1335000	0.118577	1	0.900551	0.900551	0.900551	0.900551	
1336000	0.118577	1	0.856762	0.856762	0.856762	0.856762	
1337000	0.118577	1	0.946551	0.946551	0.946551	0.946551	
1338000	0.118577	1	0.911028	0.911028	0.911028	0.911028	
1339000	0.118577	1	0.886753	0.886753	0.886753	0.886753	
1340000	0.118577	1	0.951948	0.951948	0.951948	0.951948	
1341000	0.118577	1	0.923162	0.923162	0.923162	0.923162	
1342000	0.118577	1	1.000361	1.000361	1.000361	1.000361	
1343000	0.118577	1	0.930156	0.930156	0.930156	0.930156	
1344000	0.118577	1	0.933810	0.933810	0.933810	0.933810	
1345000	0.118577	1	0.884600	0.884600	0.884600	0.884600	
1346000	0.118577	1	0.919132	0.919132	0.919132	0.919132	
1347000	0.118577	1	0.985886	0.985886	0.985886	0.985886	
1348000	0.118577	1	0.915550	0.915550	0.915550	0.915550	
1349000	0.118577	1	0.995466	0.995466	0.995466	0.995466	
1350000	0.118577	1	0.891931	0.891931	0.891931	0.891931	
1351000	0.118577	1	1.019171	1.019171	1.019171	1.019171	
1352000	0.118577	1	0.968905	0.968905	0.968905	0.968905	
1353000	0.118577	1	0.881976	0.881976	0.881976	0.881976	
1354000	0.118577	1	0.923544	0.923544	0.923544	0.923544	
1355000	0.118577	1	0.826007	0.826007	0.826007	0.826007	
1356000	0.118577	1	0.890913	0.890913	0.890913	0.890913	
1357000	0.118577	1	0.934831	0.934831	0.934831	0.934831	
1358000	0.118577	1	0.875285	0.875285	0.875285	0.875285	
1359000	0.118577	1	0.891816	0.891816	0.891816	0.891816	
1360000	0.118577	1	0.846532	0.846532	0.846532	0.846532	
1361000	0.118577	1	0.917247	0.917247	0.917247	0.917247	
1362000	0.118577	1	0.873671	0.873671	0.873671	0.873671	
1363000	0.118577	1	0.912000	0.912000	0.912000	0.912000	
1364000	0.118577	1	0.951399	0.951399	0.951399	0.951399	
1365000	0.118577	1	0.874430	0.874430	0.874430	0.874430	
1366000	0.118577	1	0.955761	0.955761	0.955761	0.955761	
1367000	0.118577	1	0.883608	0.883608	0.883608	0.883608	
1368000	0.118577	1	0.889478	0.889478	0.889478	0.889478	
1369000	0.118577	1	0.985643	0.985643	0.985643	0.985643	
1370000	0.118577	1	0.906116	0.906116	0.906116	0.906116	
1371000	0.118577	1	0.874292	0.874292	0.874292	0.874292	
1372000	0.118577	1	0.996591	0.996591	0.996591	0.996591	
1373000	0.118577	1	0.903502	0.903502	0.903502	0.903502	
1374000	0.118577	1	0.932593	0.932593	0.932593	0.932593	
1375000	0.118577	1	0.938373	0.938373	0.938373	0.938373	
1376000	0.118577	1	0.912435	0.912435	0.912435	0.912435	
1377000	0.118577	1	0.921174	0.921174	0.921174	0.921174	
1378000	0.118577	1	0.900098	0.900098	0.900098	0.900098	
1379000	0.118577	1	0.997480	0.997480	0.997480	0.997480	
1380000	0.118577	1	0.844257	0.844257	0.844257	0.844257	
1381000	0.118577	1	0.968775	0.968775	0.968775	0.968775	
1382000	0.118577	1	0.999672	0.999672	0.999672	0.999672	
1383000	0.118577	1	0.985600	0.985600	0.985600	0.985600	
1384000	0.118577	1	0.937968	0.937968	0.937968	0.937968	
1385000	0.118577	1	0.869223	0.869223	0.869223	0.869223	
1386000	0.118577	1	0.857789	0.857789	0.857789	0.857789	
1387000	0.118577	1	0.924697	0.924697	0.924697	0.924697	
1388000	0.118577	1	0.955940	0.955940	0.955940	0.955940	
1389000	0.118577	1	0.930465	0.930465	0.930465	0.930465	
1390000	0.118577	1	0.937919	0.937919	0.937919	0.937919	
1391000	0.118577	1	0.880755	0.880755	0.880755	0.880755	
1392000	0.118577	1	0.847016	0.847016	0.847016	0.847016	
1393000	0.118577	1	1.067365	1.067365	1.067365	1.067365	
1394000	0.118577	1	0.909127	0.909127	0.909127	0.909127	
1395000	0.118577	1	0.871354	0.871354	0.871354	0.871354	
1396000	0.118577	1	0.905525	0.905525	0.905525	0.905525	
1397000	0.118577	1	0.967344	0.967344	0.967344	0.967344	
1398000	0.118577	1	1.007675	1.007675	1.007675	1.007675	
1399000	0.118577	1	0.877756	0.877756	0.877756	0.877756	
1400000	0.118577	1	0.867161	0.867161	0.867161	0.867161	
1401000	0.118577	1	0.951937	0.951937	0.951937	0.951937	
1402000	0.118577	1	0.861057	0.861057	0.861057	0.861057	
1403000	0.118577	1	0.929590	0.929590	0.929590	0.929590	
1404000	0.118577	1	0.822262	0.822262	0.822262	0.822262	
1405000	0.118577	1	0.875076	0.875076	0.875076	0.875076	
1406000	0.118577	1	0.945586	0.945586	0.945586	0.945586	
1407000	0.118577	1	0.916537	0.916537	0.916537	0.916537	
1408000	0.118577	1	0.923857	0.923857	0.923857	0.923857	
1409000	0.118577	1	0.891262	0.891262	0.891262	0.891262	
1410000	0.118577	1	0.944234	0.944234	0.944234	0.944234	
1411000	0.118577	1	0.901740	0.901740	0.901740	0.901740	
1412000	0.118577	1	0.942114	0.942114	0.942114	0.942114	
1413000	0.118577	1	0.924311	0.924311	0.924311	0.924311	
1414000	0.118577	1	0.887765	0.887765	0.887765	0.887765	
1415000	0.118577	1	0.870590	0.870590	0.870590	0.870590	
1416000	0.118577	1	0.996667	0.996667	0.996667	0.996667	
1417000	0.118577	1	0.939232	0.939232	0.939232	0.939232	
1418000	0.118577	1	0.948382	0.948382	0.948382	0.948382	
1419000	0.118577	1	0.968365	0.968365	0.968365	0.968365	
1420000	0.118577	1	0.966607	0.966607	0.966607	0.966607	
1421000	0.118577	1	0.902717	0.902717	0.902717	0.902717	
1422000	0.118577	1	0.875253	0.875253	0.875253	0.875253	
1423000	0.118577	1	0.939016	0.939016	0.939016	0.939016	
1424000	0.118577	1	0.880886	0.880886	0.880886	0.880886	
1425000	0.118577	1	0.944195	0.944195	0.944195	0.944195	
1426000	0.118577	1	0.898070	0.898070	0.898070	0.898070	
1427000	0.118577	1	0.858408	0.858408	0.858408	0.858408	
1428000	0.118577	1	0.974031	0.974031	0.974031	0.974031	
1429000	0.118577	1	0.876908	0.876908	0.876908	0.876908	
1430000	0.118577	1	0.837981	0.837981	0.837981	0.837981	
1431000	0.118577	1	0.831614	0.831614	0.831614	0.831614	
1432000	0.118577	1	0.908114	0.908114	0.908114	0.908114	
1433000	0.118577	1	0.981320	0.981320	0.981320	0.981320	
1434000	0.118577	1	0.922119	0.922119	0.922119	0.922119	
1435000	0.118577	1	0.917506	0.917506	0.917506	0.917506	
1436000	0.118577	1	0.875540	0.875540	0.875540	0.875540	
1437000	0.118577	1	0.983838	0.983838	0.983838	0.983838	
1438000	0.118577	1	0.857096	0.857096	0.857096	0.857096	
1439000	0.118577	1	0.893581	0.893581	0.893581	0.893581	
1440000	0.118577	1	0.917394	0.917394	0.917394	0.917394	
1441000	0.118577	1	0.931644	0.931644	0.931644	0.931644	
1442000	0.118577	1	0.919389	0.919389	0.919389	0.919389	
1443000	0.118577	1	0.896409	0.896409	0.896409	0.896409	
1444000	0.118577	1	0.896805	0.896805	0.896805	0.896805	
1445000	0.118577	1	0.885672	0.885672	0.885672	0.885672	
1446000	0.118577	1	0.890459	0.890459	0.890459	0.890459	
1447000	0.118577	1	0.983648	0.983648	0.983648	0.983648	
1448000	0.118577	1	0.849893	0.849893	0.849893	0.849893	
1449000	0.118577	1	0.931129	0.931129	0.931129	0.931129	
1450000	0.118577	1	0.878946	0.878946	0.878946	0.878946	
1451000	0.118577	1	0.814943	0.814943	0.814943	0.814943	
1452000	0.118577	1	0.909337	0.909337	0.909337	0.909337	
1453000	0.118577	1	0.878868	0.878868	0.878868	0.878868	
1454000	0.118577	1	0.949153	0.949153	0.949153	0.949153	
1455000	0.118577	1	0.877788	0.877788	0.877788	0.877788	
1456000	0.118577	1	0.986640	0.986640	0.986640	0.986640	
1457000	0.118577	1	1.022684	1.022684	1.022684	1.022684	
1458000	0.118577	1	0.926608	0.926608	0.926608	0.926608	
1459000	0.118577	1	0.897634	0.897634	0.897634	0.897634	
1460000	0.118577	1	0.897954	0.897954	0.897954	0.897954	
1461000	0.118577	1	0.965133	0.965133	0.965133	0.965133	
1462000	0.118577	1	0.836630	0.836630	0.836630	0.836630	
1463000	0.118577	1	0.840880	0.840880	0.840880	0.840880	
1464000	0.118577	1	0.984421	0.984421	0.984421	0.984421	
1465000	0.118577	1	0.887164	0.887164	0.887164	0.887164	
1466000	0.118577	1	0.881735	0.881735	0.881735	0.881735	
1467000	0.118577	1	0.886333	0.886333	0.886333	0.886333	
1468000	0.118577	1	0.926178	0.926178	0.926178	0.926178	
1469000	0.118577	1	0.916475	0.916475	0.916475	0.916475	
1470000	0.118577	1	0.854403	0.854403	0.854403	0.854403	
1471000	0.118577	1	0.923372	0.923372	0.923372	0.923372	
1472000	0.118577	1	0.948382	0.948382	0.948382	0.948382	
1473000	0.118577	1	0.926044	0.926044	0.926044	0.926044	
1474000	0.118577	1	1.018789	1.018789	1.018789	1.018789	
1475000	0.118577	1	0.934070	0.934070	0.934070	0.934070	
1476000	0.118577	1	0.874539	0.874539	0.874539	0.874539	
1477000	0.118577	1	0.899755	0.899755	0.899755	0.899755	
1478000	0.118577	1	0.886324	0.886324	0.886324	0.886324	
1479000	0.118577	1	0.826326	0.826326	0.826326	0.826326	
1480000	0.118577	1	0.889221	0.889221	0.889221	0.889221	
1481000	0.118577	1	1.012993	1.012993	1.012993	1.012993	
1482000	0.118577	1	0.906077	0.906077	0.906077	0.906077	
1483000	0.118577	1	0.859041	0.859041	0.859041	0.859041	
1484000	0.118577	1	0.892300	0.892300	0.892300	0.892300	
1485000	0.118577	1	0.919781	0.919781	0.919781	0.919781	
1486000	0.118577	1	0.875217	0.875217	0.875217	0.875217	
1487000	0.118577	1	0.879998	0.879998	0.879998	0.879998	
1488000	0.118577	1	0.871633	0.871633	0.871633	0.871633	
1489000	0.118577	1	0.920939	0.920939	0.920939	0.920939	
1490000	0.118577	1	0.942560	0.942560	0.942560	0.942560	
1491000	0.118577	1	0.839043	0.839043	0.839043	0.839043	
1492000	0.118577	1	0.905509	0.905509	0.905509	0.905509	
1493000	0.118577	1	0.896745	0.896745	0.896745	0.896745	
1494000	0.118577	1	0.956714	0.956714	0.956714	0.956714	
1495000	0.118577	1	0.970719	0.970719	0.970719	0.970719	
1496000	0.118577	1	0.886092	0.886092	0.886092	0.886092	
1497000	0.118577	1	0.993958	0.993958	0.993958	0.993958	
1498000	0.118577	1	0.867053	0.867053	0.867053	0.867053	
1499000	0.118577	1	0.900174	0.900174	0.900174	0.900174	
1500000	0.118577	1	0.899559	0.899559	0.899559	0.899559	
1501000	0.118577	1	0.961223	0.961223	0.961223	0.961223	
1502000	0.118577	1	0.929169	0.929169	0.929169	0.929169	
1503000	0.118577	1	0.941018	0.941018	0.941018	0.941018	
1504000	0.118577	1	0.943534	0.943534	0.943534	0.943534	
1505000	0.118577	1	0.949076	0.949076	0.949076	0.949076	
1506000	0.118577	1	0.896216	0.896216	0.896216	0.896216	
1507000	0.118577	1	0.959259	0.959259	0.959259	0.959259	
1508000	0.118577	1	1.015220	1.015220	1.015220	1.015220	
1509000	0.118577	1	0.949970	0.949970	0.949970	0.949970	
1510000	0.118577	1	0.915339	0.915339	0.915339	0.915339	
1511000	0.118577	1	1.032646	1.032646	1.032646	1.032646	
1512000	0.118577	1	0.908549	0.908549	0.908549	0.908549	
1513000	0.118577	1	0.861235	0.861235	0.861235	0.861235	
1514000	0.118577	1	0.925888	0.925888	0.925888	0.925888	
1515000	0.118577	1	0.859859	0.859859	0.859859	0.859859	
1516000	0.118577	1	0.812250	0.812250	0.812250	0.812250	
1517000	0.118577	1	0.942642	0.942642	0.942642	0.942642	
1518000	0.118577	1	0.921990	0.921990	0.921990	0.921990	
1519000	0.118577	1	0.856286	0.856286	0.856286	0.856286	
1520000	0.118577	1	0.905420	0.905420	0.905420	0.905420	
1521000	0.118577	1	0.960830	0.960830	0.960830	0.960830	
1522000	0.118577	1	0.911739	0.911739	0.911739	0.911739	
1523000	0.118577	1	0.959863	0.959863	0.959863	0.959863	
1524000	0.118577	1	0.910130	0.910130	0.910130	0.910130	
1525000	0.118577	1	0.887488	0.887488	0.887488	0.887488	
1526000	0.118577	1	0.972611	0.972611	0.972611	0.972611	
1527000	0.118577	1	0.967138	0.967138	0.967138	0.967138	
1528000	0.118577	1	0.918899	0.918899	0.918899	0.918899	
1529000	0.118577	1	0.850681	0.850681	0.850681	0.850681	
1530000	0.118577	1	0.933414	0.933414	0.933414	0.933414	
1531000	0.118577	1	0.907738	0.907738	0.907738	0.907738	
1532000	0.118577	1	0.893698	0.893698	0.893698	0.893698	
1533000	0.118577	1	0.959998	0.959998	0.959998	0.959998	
1534000	0.118577	1	0.999771	0.999771	0.999771	0.999771	
1535000	0.118577	1	0.922804	0.922804	0.922804	0.922804	
1536000	0.118577	1	1.020468	1.020468	1.020468	1.020468	
1537000	0.118577	1	0.928683	0.928683	0.928683	0.928683	
1538000	0.118577	1	0.958063	0.958063	0.958063	0.958063	
1539000	0.118577	1	0.991348	0.991348	0.991348	0.991348	
1540000	0.118577	1	0.904246	0.904246	0.904246	0.904246	
1541000	0.118577	1	0.880816	0.880816	0.880816	0.880816	
1542000	0.118577	1	0.816820	0.816820	0.816820	0.816820	
1543000	0.118577	1	0.847146	0.847146	0.847146	0.847146	
1544000	0.118577	1	0.889834	0.889834	0.889834	0.889834	
1545000	0.118577	1	0.871985	0.871985	0.871985	0.871985	
1546000	0.118577	1	0.890507	0.890507	0.890507	0.890507	
1547000	0.118577	1	0.888032	0.888032	0.888032	0.888032	
1548000	0.118577	1	0.920899	0.920899	0.920899	0.920899	
1549000	0.118577	1	0.910747	0.910747	0.910747	0.910747	
1550000	0.118577	1	0.988301	0.988301	0.988301	0.988301	
1551000	0.118577	1	0.863248	0.863248	0.863248	0.863248	
1552000	0.118577	1	0.833889	0.833889	0.833889	0.833889	
1553000	0.118577	1	0.885965	0.885965	0.885965	0.885965	
1554000	0.118577	1	0.954594	0.954594	0.954594	0.954594	
1555000	0.118577	1	0.932671	0.932671	0.932671	0.932671	
1556000	0.118577	1	0.986200	0.986200	0.986200	0.986200	
1557000	0.118577	1	0.893725	0.893725	0.893725	0.893725	
1558000	0.118577	1	0.889195	0.889195	0.889195	0.889195	
1559000	0.118577	1	0.944514	0.944514	0.944514	0.944514	
1560000	0.118577	1	0.963201	0.963201	0.963201	0.963201	
1561000	0.118577	1	0.898784	0.898784	0.898784	0.898784	
1562000	0.118577	1	1.005395	1.005395	1.005395	1.005395	
1563000	0.118577	1	0.907845	0.907845	0.907845	0.907845	
1564000	0.118577	1	0.971880	0.971880	0.971880	0.971880	
1565000	0.118577	1	0.943940	0.943940	0.943940	0.943940	
1566000	0.118577	1	0.927968	0.927968	0.927968	0.927968	
1567000	0.118577	1	0.915135	0.915135	0.915135	0.915135	
1568000	0.118577	1	0.897389	0.897389	0.897389	0.897389	
1569000	0.118577	1	0.958631	0.958631	0.958631	0.958631	
1570000	0.118577	1	0.867968	0.867968	0.867968	0.867968	
1571000	0.118577	1	0.872355	0.872355	0.872355	0.872355	
1572000	0.118577	1	0.957442	0.957442	0.957442	0.957442	
1573000	0.118577	1	0.975826	0.975826	0.975826	0.975826	
1574000	0.118577	1	0.895835	0.895835	0.895835	0.895835	
1575000	0.118577	1	0.861793	0.861793	0.861793	0.861793	
1576000	0.118577	1	0.872518	0.872518	0.872518	0.872518	
1577000	0.118577	1	0.924919	0.924919	0.924919	0.924919	
1578000	0.118577	1	0.977270	0.977270	0.977270	0.977270	
1579000	0.118577	1	0.929130	0.929130	0.929130	0.929130	
1580000	0.118577	1	0.922933	0.922933	0.922933	0.922933	
1581000	0.118577	1	0.902255	0.902255	0.902255	0.902255	
1582000	0.118577	1	0.905973	0.905973	0.905973	0.905973	
1583000	0.118577	1	0.861712	0.861712	0.861712	0.861712	
1584000	0.118577	1	0.920526	0.920526	0.920526	0.920526	
1585000	0.118577	1	0.875574	0.875574	0.875574	0.875574	
1586000	0.118577	1	0.887267	0.887267	0.887267	0.887267	
1587000	0.118577	1	0.950944	0.950944	0.950944	0.950944	
1588000	0.118577	1	0.880915	0.880915	0.880915	0.880915	
1589000	0.118577	1	0.941041	0.941041	0.941041	0.941041	
1590000	0.118577	1	0.920789	0.920789	0.920789	0.920789	
1591000	0.118577	1	0.822271	0.822271	0.822271	0.822271	
1592000	0.118577	1	0.945072	0.945072	0.945072	0.945072	
1593000	0.118577	1	0.863736	0.863736	0.863736	0.863736	
1594000	0.118577	1	0.978217	0.978217	0.978217	0.978217	
1595000	0.118577	1	0.946367	0.946367	0.946367	0.946367	
1596000	0.118577	1	0.841533	0.841533	0.841533	0.841533	
1597000	0.118577	1	0.883935	0.883935	0.883935	0.883935	
1598000	0.118577	1	0.901213	0.901213	0.901213	0.901213	
1599000	0.118577	1	0.905882	0.905882	0.905882	0.905882	
1600000	0.118577	1	0.889342	0.889342	0.889342	0.889342	
1601000	0.118577	1	0.902204	0.902204	0.902204	0.902204	
1602000	0.118577	1	0.901694	0.901694	0.901694	0.901694	
1603000	0.118577	1	0.886172	0.886172	0.886172	0.886172	
1604000	0.118577	1	0.928853	0.928853	0.928853	0.928853	
1605000	0.118577	1	0.902459	0.902459	0.902459	0.902459	
1606000	0.118577	1	0.931937	0.931937	0.931937	0.931937	
1607000	0.118577	1	0.998166	0.998166	0.998166	0.998166	
1608000	0.118577	1	0.872676	0.872676	0.872676	0.872676	
1609000	0.118577	1	0.881160	0.881160	0.881160	0.881160	
1610000	0.118577	1	0.943488	0.943488	0.943488	0.943488	
1611000	0.118577	1	0.985269	0.985269	0.985269	0.985269	
1612000	0.118577	1	0.979070	0.979070	0.979070	0.979070	
1613000	0.118577	1	0.893583	0.893583	0.893583	0.893583	
1614000	0.118577	1	0.914803	0.914803	0.914803	0.914803	
1615000	0.118577	1	0.911156	0.911156	0.911156	0.911156	
1616000	0.118577	1	0.992546	0.992546	0.992546	0.992546	
1617000	0.118577	1	1.060199	1.060199	1.060199	1.060199	
1618000	0.118577	1	0.963333	0.963333	0.963333	0.963333	
1619000	0.118577	1	0.983786	0.983786	0.983786	0.983786	
1620000	0.118577	1	0.900976	0.900976	0.900976	0.900976	
1621000	0.118577	1	0.962847	0.962847	0.962847	0.962847	
1622000	0.118577	1	0.897725	0.897725	0.897725	0.897725	
1623000	0.118577	1	0.866258	0.866258	0.866258	0.866258	
1624000	0.118577	1	0.857479	0.857479	0.857479	0.857479	
1625000	0.118577	1	0.914003	0.914003	0.914003	0.914003	
1626000	0.118577	1	0.915932	0.915932	0.915932	0.915932	
1627000	0.118577	1	0.856366	0.856366	0.856366	0.856366	
1628000	0.118577	1	0.945243	0.945243	0.945243	0.945243	
1629000	0.118577	1	0.877674	0.877674	0.877674	0.877674	
1630000	0.118577	1	0.988403	0.988403	0.988403	0.988403	
1631000	0.118577	1	0.980925	0.980925	0.980925	0.980925	
1632000	0.118577	1	0.877595	0.877595	0.877595	0.877595	
1633000	0.118577	1	0.913968	0.913968	0.913968	0.913968	
1634000	0.118577	1	0.916776	0.916776	0.916776	0.916776	
1635000	0.118577	1	0.923215	0.923215	0.923215	0.923215	
1636000	0.118577	1	1.009320	1.009320	1.009320	1.009320	
1637000	0.118577	1	0.989379	0.989379	0.989379	0.989379	
1638000	0.118577	1	0.886449	0.886449	0.886449	0.886449	
1639000	0.118577	1	0.907584	0.907584	0.907584	0.907584	
1640000	0.118577	1	0.922747	0.922747	0.922747	0.922747	
