Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
4889000	0.118577	1	0.133943	0.235395	0.035774	0.181244	0.264551	0.149093	0.133943	0.235395	0.035774	0.181244	0.264551	0.149093	0.133943	0.235395	0.035774	0.181244	0.264551	0.149093	0.133943	0.235395	0.035774	0.181244	0.264551	0.149093	
4890000	0.118577	1	0.118617	0.231742	0.030742	0.191182	0.286799	0.140917	0.118617	0.231742	0.030742	0.191182	0.286799	0.140917	0.118617	0.231742	0.030742	0.191182	0.286799	0.140917	0.118617	0.231742	0.030742	0.191182	0.286799	0.140917	
4891000	0.118577	1	0.130162	0.215593	0.038154	0.185213	0.283102	0.147777	0.130162	0.215593	0.038154	0.185213	0.283102	0.147777	0.130162	0.215593	0.038154	0.185213	0.283102	0.147777	0.130162	0.215593	0.038154	0.185213	0.283102	0.147777	
4892000	0.118577	1	0.128836	0.240923	0.036460	0.182365	0.255657	0.155759	0.128836	0.240923	0.036460	0.182365	0.255657	0.155759	0.128836	0.240923	0.036460	0.182365	0.255657	0.155759	0.128836	0.240923	0.036460	0.182365	0.255657	0.155759	
4893000	0.118577	1	0.105200	0.227726	0.035417	0.216213	0.295709	0.119735	0.105200	0.227726	0.035417	0.216213	0.295709	0.119735	0.105200	0.227726	0.035417	0.216213	0.295709	0.119735	0.105200	0.227726	0.035417	0.216213	0.295709	0.119735	
4894000	0.118577	1	0.124077	0.239869	0.034182	0.193097	0.245541	0.163234	0.124077	0.239869	0.034182	0.193097	0.245541	0.163234	0.124077	0.239869	0.034182	0.193097	0.245541	0.163234	0.124077	0.239869	0.034182	0.193097	0.245541	0.163234	
4895000	0.118577	1	0.148892	0.242087	0.037693	0.193245	0.248825	0.129258	0.148892	0.242087	0.037693	0.193245	0.248825	0.129258	0.148892	0.242087	0.037693	0.193245	0.248825	0.129258	0.148892	0.242087	0.037693	0.193245	0.248825	0.129258	
4896000	0.118577	1	0.131364	0.233367	0.031328	0.177240	0.291974	0.134727	0.131364	0.233367	0.031328	0.177240	0.291974	0.134727	0.131364	0.233367	0.031328	0.177240	0.291974	0.134727	0.131364	0.233367	0.031328	0.177240	0.291974	0.134727	
4897000	0.118577	1	0.099493	0.180563	0.037182	0.177317	0.349545	0.155900	0.099493	0.180563	0.037182	0.177317	0.349545	0.155900	0.099493	0.180563	0.037182	0.177317	0.349545	0.155900	0.099493	0.180563	0.037182	0.177317	0.349545	0.155900	
4898000	0.118577	1	0.126671	0.250068	0.033924	0.174168	0.268448	0.146722	0.126671	0.250068	0.033924	0.174168	0.268448	0.146722	0.126671	0.250068	0.033924	0.174168	0.268448	0.146722	0.126671	0.250068	0.033924	0.174168	0.268448	0.146722	
4899000	0.118577	1	0.114474	0.250474	0.029370	0.210296	0.251758	0.143628	0.114474	0.250474	0.029370	0.210296	0.251758	0.143628	0.114474	0.250474	0.029370	0.210296	0.251758	0.143628	0.114474	0.250474	0.029370	0.210296	0.251758	0.143628	
4900000	0.118577	1	0.110788	0.215869	0.035071	0.201699	0.295094	0.141479	0.110788	0.215869	0.035071	0.201699	0.295094	0.141479	0.110788	0.215869	0.035071	0.201699	0.295094	0.141479	0.110788	0.215869	0.035071	0.201699	0.295094	0.141479	
4901000	0.118577	1	0.125212	0.240391	0.029982	0.209421	0.280419	0.114574	0.125212	0.240391	0.029982	0.209421	0.280419	0.114574	0.125212	0.240391	0.029982	0.209421	0.280419	0.114574	0.125212	0.240391	0.029982	0.209421	0.280419	0.114574	
4902000	0.118577	1	0.125884	0.224686	0.030720	0.206901	0.270423	0.141386	0.125884	0.224686	0.030720	0.206901	0.270423	0.141386	0.125884	0.224686	0.030720	0.206901	0.270423	0.141386	0.125884	0.224686	0.030720	0.206901	0.270423	0.141386	
4903000	0.118577	1	0.120797	0.237610	0.029174	0.172571	0.270714	0.169134	0.120797	0.237610	0.029174	0.172571	0.270714	0.169134	0.120797	0.237610	0.029174	0.172571	0.270714	0.169134	0.120797	0.237610	0.029174	0.172571	0.270714	0.169134	
4904000	0.118577	1	0.128319	0.279532	0.040642	0.179887	0.228661	0.142960	0.128319	0.279532	0.040642	0.179887	0.228661	0.142960	0.128319	0.279532	0.040642	0.179887	0.228661	0.142960	0.128319	0.279532	0.040642	0.179887	0.228661	0.142960	
4905000	0.118577	1	0.122686	0.230444	0.035652	0.179442	0.290326	0.141450	0.122686	0.230444	0.035652	0.179442	0.290326	0.141450	0.122686	0.230444	0.035652	0.179442	0.290326	0.141450	0.122686	0.230444	0.035652	0.179442	0.290326	0.141450	
4906000	0.118577	1	0.128916	0.242781	0.029860	0.191334	0.265767	0.141342	0.128916	0.242781	0.029860	0.191334	0.265767	0.141342	0.128916	0.242781	0.029860	0.191334	0.265767	0.141342	0.128916	0.242781	0.029860	0.191334	0.265767	0.141342	
4907000	0.118577	1	0.154608	0.294040	0.039383	0.141064	0.227603	0.143303	0.154608	0.294040	0.039383	0.141064	0.227603	0.143303	0.154608	0.294040	0.039383	0.141064	0.227603	0.143303	0.154608	0.294040	0.039383	0.141064	0.227603	0.143303	
4908000	0.118577	1	0.133730	0.250208	0.033527	0.185830	0.245904	0.150801	0.133730	0.250208	0.033527	0.185830	0.245904	0.150801	0.133730	0.250208	0.033527	0.185830	0.245904	0.150801	0.133730	0.250208	0.033527	0.185830	0.245904	0.150801	
4909000	0.118577	1	0.144050	0.264960	0.030567	0.174083	0.258703	0.127637	0.144050	0.264960	0.030567	0.174083	0.258703	0.127637	0.144050	0.264960	0.030567	0.174083	0.258703	0.127637	0.144050	0.264960	0.030567	0.174083	0.258703	0.127637	
4910000	0.118577	1	0.127971	0.234013	0.033335	0.189996	0.264375	0.150311	0.127971	0.234013	0.033335	0.189996	0.264375	0.150311	0.127971	0.234013	0.033335	0.189996	0.264375	0.150311	0.127971	0.234013	0.033335	0.189996	0.264375	0.150311	
4911000	0.118577	1	0.113856	0.221610	0.034482	0.202486	0.273150	0.154416	0.113856	0.221610	0.034482	0.202486	0.273150	0.154416	0.113856	0.221610	0.034482	0.202486	0.273150	0.154416	0.113856	0.221610	0.034482	0.202486	0.273150	0.154416	
4912000	0.118577	1	0.109342	0.261644	0.031378	0.176816	0.271713	0.149108	0.109342	0.261644	0.031378	0.176816	0.271713	0.149108	0.109342	0.261644	0.031378	0.176816	0.271713	0.149108	0.109342	0.261644	0.031378	0.176816	0.271713	0.149108	
4913000	0.118577	1	0.112785	0.221694	0.037187	0.215973	0.280029	0.132331	0.112785	0.221694	0.037187	0.215973	0.280029	0.132331	0.112785	0.221694	0.037187	0.215973	0.280029	0.132331	0.112785	0.221694	0.037187	0.215973	0.280029	0.132331	
4914000	0.118577	1	0.104865	0.198894	0.032679	0.246106	0.290471	0.126985	0.104865	0.198894	0.032679	0.246106	0.290471	0.126985	0.104865	0.198894	0.032679	0.246106	0.290471	0.126985	0.104865	0.198894	0.032679	0.246106	0.290471	0.126985	
4915000	0.118577	1	0.128654	0.209455	0.037037	0.184088	0.301697	0.139069	0.128654	0.209455	0.037037	0.184088	0.301697	0.139069	0.128654	0.209455	0.037037	0.184088	0.301697	0.139069	0.128654	0.209455	0.037037	0.184088	0.301697	0.139069	
4916000	0.118577	1	0.124066	0.237871	0.039944	0.196319	0.267532	0.134268	0.124066	0.237871	0.039944	0.196319	0.267532	0.134268	0.124066	0.237871	0.039944	0.196319	0.267532	0.134268	0.124066	0.237871	0.039944	0.196319	0.267532	0.134268	
4917000	0.118577	1	0.116920	0.239271	0.035129	0.186362	0.280356	0.141962	0.116920	0.239271	0.035129	0.186362	0.280356	0.141962	0.116920	0.239271	0.035129	0.186362	0.280356	0.141962	0.116920	0.239271	0.035129	0.186362	0.280356	0.141962	
4918000	0.118577	1	0.115515	0.260768	0.028118	0.189762	0.263283	0.142553	0.115515	0.260768	0.028118	0.189762	0.263283	0.142553	0.115515	0.260768	0.028118	0.189762	0.263283	0.142553	0.115515	0.260768	0.028118	0.189762	0.263283	0.142553	
4919000	0.118577	1	0.155091	0.258662	0.037909	0.136861	0.280690	0.130788	0.155091	0.258662	0.037909	0.136861	0.280690	0.130788	0.155091	0.258662	0.037909	0.136861	0.280690	0.130788	0.155091	0.258662	0.037909	0.136861	0.280690	0.130788	
4920000	0.118577	1	0.127927	0.227894	0.038623	0.192177	0.281641	0.131739	0.127927	0.227894	0.038623	0.192177	0.281641	0.131739	0.127927	0.227894	0.038623	0.192177	0.281641	0.131739	0.127927	0.227894	0.038623	0.192177	0.281641	0.131739	
4921000	0.118577	1	0.153811	0.245050	0.055864	0.154856	0.255318	0.135101	0.153811	0.245050	0.055864	0.154856	0.255318	0.135101	0.153811	0.245050	0.055864	0.154856	0.255318	0.135101	0.153811	0.245050	0.055864	0.154856	0.255318	0.135101	
4922000	0.118577	1	0.128766	0.221629	0.049121	0.165600	0.291196	0.143687	0.128766	0.221629	0.049121	0.165600	0.291196	0.143687	0.128766	0.221629	0.049121	0.165600	0.291196	0.143687	0.128766	0.221629	0.049121	0.165600	0.291196	0.143687	
4923000	0.118577	1	0.122968	0.224332	0.038030	0.167702	0.302760	0.144209	0.122968	0.224332	0.038030	0.167702	0.302760	0.144209	0.122968	0.224332	0.038030	0.167702	0.302760	0.144209	0.122968	0.224332	0.038030	0.167702	0.302760	0.144209	
4924000	0.118577	1	0.107291	0.227103	0.040340	0.173315	0.289555	0.162395	0.107291	0.227103	0.040340	0.173315	0.289555	0.162395	0.107291	0.227103	0.040340	0.173315	0.289555	0.162395	0.107291	0.227103	0.040340	0.173315	0.289555	0.162395	
4925000	0.118577	1	0.127340	0.230441	0.037027	0.187959	0.281721	0.135511	0.127340	0.230441	0.037027	0.187959	0.281721	0.135511	0.127340	0.230441	0.037027	0.187959	0.281721	0.135511	0.127340	0.230441	0.037027	0.187959	0.281721	0.135511	
4926000	0.118577	1	0.128674	0.225255	0.030753	0.210782	0.255157	0.149380	0.128674	0.225255	0.030753	0.210782	0.255157	0.149380	0.128674	0.225255	0.030753	0.210782	0.255157	0.149380	0.128674	0.225255	0.030753	0.210782	0.255157	0.149380	
4927000	0.118577	1	0.139131	0.206228	0.029341	0.197922	0.257499	0.169878	0.139131	0.206228	0.029341	0.197922	0.257499	0.169878	0.139131	0.206228	0.029341	0.197922	0.257499	0.169878	0.139131	0.206228	0.029341	0.197922	0.257499	0.169878	
4928000	0.118577	1	0.134030	0.270523	0.034705	0.175670	0.250813	0.134259	0.134030	0.270523	0.034705	0.175670	0.250813	0.134259	0.134030	0.270523	0.034705	0.175670	0.250813	0.134259	0.134030	0.270523	0.034705	0.175670	0.250813	0.134259	
4929000	0.118577	1	0.116912	0.237664	0.038256	0.196892	0.267344	0.142931	0.116912	0.237664	0.038256	0.196892	0.267344	0.142931	0.116912	0.237664	0.038256	0.196892	0.267344	0.142931	0.116912	0.237664	0.038256	0.196892	0.267344	0.142931	
4930000	0.118577	1	0.130694	0.254384	0.037482	0.174063	0.261313	0.142063	0.130694	0.254384	0.037482	0.174063	0.261313	0.142063	0.130694	0.254384	0.037482	0.174063	0.261313	0.142063	0.130694	0.254384	0.037482	0.174063	0.261313	0.142063	
4931000	0.118577	1	0.115833	0.267694	0.040429	0.195503	0.239425	0.141117	0.115833	0.267694	0.040429	0.195503	0.239425	0.141117	0.115833	0.267694	0.040429	0.195503	0.239425	0.141117	0.115833	0.267694	0.040429	0.195503	0.239425	0.141117	
4932000	0.118577	1	0.122476	0.257309	0.031441	0.184259	0.253616	0.150898	0.122476	0.257309	0.031441	0.184259	0.253616	0.150898	0.122476	0.257309	0.031441	0.184259	0.253616	0.150898	0.122476	0.257309	0.031441	0.184259	0.253616	0.150898	
4933000	0.118577	2	0.079371	0.201758	0.012063	0.280860	0.266303	0.159646	0.130706	0.240900	0.032562	0.162747	0.290825	0.142261	0.130706	0.240900	0.032562	0.162747	0.290825	0.142261	0.130706	0.240900	0.032562	0.162747	0.290825	0.142261	
4934000	0.118577	1	0.113434	0.259659	0.050109	0.187096	0.249624	0.140078	0.113434	0.259659	0.050109	0.187096	0.249624	0.140078	0.113434	0.259659	0.050109	0.187096	0.249624	0.140078	0.113434	0.259659	0.050109	0.187096	0.249624	0.140078	
4935000	0.118577	1	0.108979	0.240492	0.033333	0.233437	0.240027	0.143731	0.108979	0.240492	0.033333	0.233437	0.240027	0.143731	0.108979	0.240492	0.033333	0.233437	0.240027	0.143731	0.108979	0.240492	0.033333	0.233437	0.240027	0.143731	
4936000	0.118577	1	0.101231	0.224854	0.024361	0.214405	0.262958	0.172191	0.101231	0.224854	0.024361	0.214405	0.262958	0.172191	0.101231	0.224854	0.024361	0.214405	0.262958	0.172191	0.101231	0.224854	0.024361	0.214405	0.262958	0.172191	
4937000	0.118577	1	0.131240	0.250816	0.030433	0.187685	0.266800	0.133025	0.131240	0.250816	0.030433	0.187685	0.266800	0.133025	0.131240	0.250816	0.030433	0.187685	0.266800	0.133025	0.131240	0.250816	0.030433	0.187685	0.266800	0.133025	
4938000	0.118577	1	0.117957	0.250494	0.048763	0.193036	0.261124	0.128626	0.117957	0.250494	0.048763	0.193036	0.261124	0.128626	0.117957	0.250494	0.048763	0.193036	0.261124	0.128626	0.117957	0.250494	0.048763	0.193036	0.261124	0.128626	
4939000	0.118577	1	0.112202	0.257521	0.028082	0.196793	0.254859	0.150543	0.112202	0.257521	0.028082	0.196793	0.254859	0.150543	0.112202	0.257521	0.028082	0.196793	0.254859	0.150543	0.112202	0.257521	0.028082	0.196793	0.254859	0.150543	
4940000	0.118577	1	0.111838	0.259208	0.038284	0.179541	0.261484	0.149644	0.111838	0.259208	0.038284	0.179541	0.261484	0.149644	0.111838	0.259208	0.038284	0.179541	0.261484	0.149644	0.111838	0.259208	0.038284	0.179541	0.261484	0.149644	
4941000	0.118577	1	0.119848	0.232604	0.028344	0.228379	0.242702	0.148123	0.119848	0.232604	0.028344	0.228379	0.242702	0.148123	0.119848	0.232604	0.028344	0.228379	0.242702	0.148123	0.119848	0.232604	0.028344	0.228379	0.242702	0.148123	
4942000	0.118577	1	0.115429	0.235815	0.042402	0.177981	0.287696	0.140676	0.115429	0.235815	0.042402	0.177981	0.287696	0.140676	0.115429	0.235815	0.042402	0.177981	0.287696	0.140676	0.115429	0.235815	0.042402	0.177981	0.287696	0.140676	
4943000	0.118577	1	0.122391	0.247314	0.036152	0.181756	0.260579	0.151808	0.122391	0.247314	0.036152	0.181756	0.260579	0.151808	0.122391	0.247314	0.036152	0.181756	0.260579	0.151808	0.122391	0.247314	0.036152	0.181756	0.260579	0.151808	
4944000	0.118577	1	0.139254	0.215785	0.040662	0.213559	0.251591	0.139150	0.139254	0.215785	0.040662	0.213559	0.251591	0.139150	0.139254	0.215785	0.040662	0.213559	0.251591	0.139150	0.139254	0.215785	0.040662	0.213559	0.251591	0.139150	
4945000	0.118577	1	0.135053	0.250869	0.025022	0.191150	0.270751	0.127155	0.135053	0.250869	0.025022	0.191150	0.270751	0.127155	0.135053	0.250869	0.025022	0.191150	0.270751	0.127155	0.135053	0.250869	0.025022	0.191150	0.270751	0.127155	
4946000	0.118577	1	0.148506	0.251981	0.037968	0.155804	0.294048	0.111693	0.148506	0.251981	0.037968	0.155804	0.294048	0.111693	0.148506	0.251981	0.037968	0.155804	0.294048	0.111693	0.148506	0.251981	0.037968	0.155804	0.294048	0.111693	
4947000	0.118577	1	0.126651	0.228813	0.029832	0.189318	0.284730	0.140655	0.126651	0.228813	0.029832	0.189318	0.284730	0.140655	0.126651	0.228813	0.029832	0.189318	0.284730	0.140655	0.126651	0.228813	0.029832	0.189318	0.284730	0.140655	
4948000	0.118577	1	0.136819	0.216314	0.029199	0.178278	0.304447	0.134943	0.136819	0.216314	0.029199	0.178278	0.304447	0.134943	0.136819	0.216314	0.029199	0.178278	0.304447	0.134943	0.136819	0.216314	0.029199	0.178278	0.304447	0.134943	
4949000	0.118577	1	0.140057	0.224424	0.028793	0.146291	0.329271	0.131165	0.140057	0.224424	0.028793	0.146291	0.329271	0.131165	0.140057	0.224424	0.028793	0.146291	0.329271	0.131165	0.140057	0.224424	0.028793	0.146291	0.329271	0.131165	
4950000	0.118577	1	0.148627	0.234411	0.025518	0.196144	0.259517	0.135783	0.148627	0.234411	0.025518	0.196144	0.259517	0.135783	0.148627	0.234411	0.025518	0.196144	0.259517	0.135783	0.148627	0.234411	0.025518	0.196144	0.259517	0.135783	
4951000	0.118577	1	0.148688	0.200086	0.039967	0.195629	0.278588	0.137042	0.148688	0.200086	0.039967	0.195629	0.278588	0.137042	0.148688	0.200086	0.039967	0.195629	0.278588	0.137042	0.148688	0.200086	0.039967	0.195629	0.278588	0.137042	
4952000	0.118577	1	0.126047	0.261151	0.031798	0.196914	0.247846	0.136244	0.126047	0.261151	0.031798	0.196914	0.247846	0.136244	0.126047	0.261151	0.031798	0.196914	0.247846	0.136244	0.126047	0.261151	0.031798	0.196914	0.247846	0.136244	
4953000	0.118577	1	0.112814	0.242077	0.034373	0.203622	0.268348	0.138765	0.112814	0.242077	0.034373	0.203622	0.268348	0.138765	0.112814	0.242077	0.034373	0.203622	0.268348	0.138765	0.112814	0.242077	0.034373	0.203622	0.268348	0.138765	
4954000	0.118577	1	0.111273	0.259625	0.034574	0.201679	0.253967	0.138881	0.111273	0.259625	0.034574	0.201679	0.253967	0.138881	0.111273	0.259625	0.034574	0.201679	0.253967	0.138881	0.111273	0.259625	0.034574	0.201679	0.253967	0.138881	
4955000	0.118577	1	0.100741	0.281211	0.036982	0.206522	0.223260	0.151284	0.100741	0.281211	0.036982	0.206522	0.223260	0.151284	0.100741	0.281211	0.036982	0.206522	0.223260	0.151284	0.100741	0.281211	0.036982	0.206522	0.223260	0.151284	
4956000	0.118577	1	0.116895	0.201660	0.032692	0.180306	0.325787	0.142659	0.116895	0.201660	0.032692	0.180306	0.325787	0.142659	0.116895	0.201660	0.032692	0.180306	0.325787	0.142659	0.116895	0.201660	0.032692	0.180306	0.325787	0.142659	
4957000	0.118577	1	0.120219	0.290702	0.035347	0.171746	0.242324	0.139662	0.120219	0.290702	0.035347	0.171746	0.242324	0.139662	0.120219	0.290702	0.035347	0.171746	0.242324	0.139662	0.120219	0.290702	0.035347	0.171746	0.242324	0.139662	
4958000	0.118577	1	0.123073	0.236121	0.033575	0.182240	0.295708	0.129282	0.123073	0.236121	0.033575	0.182240	0.295708	0.129282	0.123073	0.236121	0.033575	0.182240	0.295708	0.129282	0.123073	0.236121	0.033575	0.182240	0.295708	0.129282	
4959000	0.118577	1	0.130392	0.252911	0.037640	0.175046	0.259617	0.144395	0.130392	0.252911	0.037640	0.175046	0.259617	0.144395	0.130392	0.252911	0.037640	0.175046	0.259617	0.144395	0.130392	0.252911	0.037640	0.175046	0.259617	0.144395	
4960000	0.118577	1	0.115130	0.251600	0.044571	0.155007	0.274347	0.159345	0.115130	0.251600	0.044571	0.155007	0.274347	0.159345	0.115130	0.251600	0.044571	0.155007	0.274347	0.159345	0.115130	0.251600	0.044571	0.155007	0.274347	0.159345	
4961000	0.118577	1	0.140779	0.217543	0.034753	0.161491	0.300916	0.144518	0.140779	0.217543	0.034753	0.161491	0.300916	0.144518	0.140779	0.217543	0.034753	0.161491	0.300916	0.144518	0.140779	0.217543	0.034753	0.161491	0.300916	0.144518	
4962000	0.118577	1	0.115346	0.227404	0.028616	0.194257	0.274824	0.159553	0.115346	0.227404	0.028616	0.194257	0.274824	0.159553	0.115346	0.227404	0.028616	0.194257	0.274824	0.159553	0.115346	0.227404	0.028616	0.194257	0.274824	0.159553	
4963000	0.118577	1	0.121602	0.257299	0.027344	0.167375	0.282396	0.143984	0.121602	0.257299	0.027344	0.167375	0.282396	0.143984	0.121602	0.257299	0.027344	0.167375	0.282396	0.143984	0.121602	0.257299	0.027344	0.167375	0.282396	0.143984	
4964000	0.118577	1	0.121550	0.215447	0.040137	0.177033	0.266008	0.179825	0.121550	0.215447	0.040137	0.177033	0.266008	0.179825	0.121550	0.215447	0.040137	0.177033	0.266008	0.179825	0.121550	0.215447	0.040137	0.177033	0.266008	0.179825	
4965000	0.118577	1	0.110909	0.237414	0.034586	0.196417	0.274057	0.146618	0.110909	0.237414	0.034586	0.196417	0.274057	0.146618	0.110909	0.237414	0.034586	0.196417	0.274057	0.146618	0.110909	0.237414	0.034586	0.196417	0.274057	0.146618	
4966000	0.118577	1	0.135213	0.243703	0.040461	0.178971	0.268077	0.133575	0.135213	0.243703	0.040461	0.178971	0.268077	0.133575	0.135213	0.243703	0.040461	0.178971	0.268077	0.133575	0.135213	0.243703	0.040461	0.178971	0.268077	0.133575	
4967000	0.118577	1	0.121283	0.244638	0.041144	0.188217	0.276226	0.128492	0.121283	0.244638	0.041144	0.188217	0.276226	0.128492	0.121283	0.244638	0.041144	0.188217	0.276226	0.128492	0.121283	0.244638	0.041144	0.188217	0.276226	0.128492	
4968000	0.118577	1	0.113304	0.250363	0.033023	0.173041	0.283013	0.147255	0.113304	0.250363	0.033023	0.173041	0.283013	0.147255	0.113304	0.250363	0.033023	0.173041	0.283013	0.147255	0.113304	0.250363	0.033023	0.173041	0.283013	0.147255	
4969000	0.118577	1	0.102850	0.248701	0.041859	0.178233	0.295013	0.133344	0.102850	0.248701	0.041859	0.178233	0.295013	0.133344	0.102850	0.248701	0.041859	0.178233	0.295013	0.133344	0.102850	0.248701	0.041859	0.178233	0.295013	0.133344	
4970000	0.118577	1	0.132337	0.187708	0.040201	0.183116	0.315838	0.140799	0.132337	0.187708	0.040201	0.183116	0.315838	0.140799	0.132337	0.187708	0.040201	0.183116	0.315838	0.140799	0.132337	0.187708	0.040201	0.183116	0.315838	0.140799	
4971000	0.118577	1	0.136483	0.223654	0.036454	0.201714	0.246907	0.154788	0.136483	0.223654	0.036454	0.201714	0.246907	0.154788	0.136483	0.223654	0.036454	0.201714	0.246907	0.154788	0.136483	0.223654	0.036454	0.201714	0.246907	0.154788	
4972000	0.118577	1	0.131164	0.217863	0.031146	0.194822	0.280727	0.144277	0.131164	0.217863	0.031146	0.194822	0.280727	0.144277	0.131164	0.217863	0.031146	0.194822	0.280727	0.144277	0.131164	0.217863	0.031146	0.194822	0.280727	0.144277	
4973000	0.118577	1	0.142554	0.223135	0.040666	0.209486	0.249865	0.134294	0.142554	0.223135	0.040666	0.209486	0.249865	0.134294	0.142554	0.223135	0.040666	0.209486	0.249865	0.134294	0.142554	0.223135	0.040666	0.209486	0.249865	0.134294	
4974000	0.118577	1	0.126613	0.243036	0.037693	0.173425	0.260020	0.159213	0.126613	0.243036	0.037693	0.173425	0.260020	0.159213	0.126613	0.243036	0.037693	0.173425	0.260020	0.159213	0.126613	0.243036	0.037693	0.173425	0.260020	0.159213	
4975000	0.118577	1	0.123357	0.239440	0.042660	0.176217	0.277584	0.140741	0.123357	0.239440	0.042660	0.176217	0.277584	0.140741	0.123357	0.239440	0.042660	0.176217	0.277584	0.140741	0.123357	0.239440	0.042660	0.176217	0.277584	0.140741	
4976000	0.118577	1	0.094431	0.271051	0.045249	0.147918	0.275995	0.165357	0.094431	0.271051	0.045249	0.147918	0.275995	0.165357	0.094431	0.271051	0.045249	0.147918	0.275995	0.165357	0.094431	0.271051	0.045249	0.147918	0.275995	0.165357	
4977000	0.118577	1	0.132220	0.260971	0.034232	0.189150	0.247230	0.136196	0.132220	0.260971	0.034232	0.189150	0.247230	0.136196	0.132220	0.260971	0.034232	0.189150	0.247230	0.136196	0.132220	0.260971	0.034232	0.189150	0.247230	0.136196	
4978000	0.118577	1	0.124387	0.263039	0.038845	0.160639	0.248398	0.164692	0.124387	0.263039	0.038845	0.160639	0.248398	0.164692	0.124387	0.263039	0.038845	0.160639	0.248398	0.164692	0.124387	0.263039	0.038845	0.160639	0.248398	0.164692	
4979000	0.118577	1	0.127278	0.231219	0.028499	0.181983	0.282589	0.148432	0.127278	0.231219	0.028499	0.181983	0.282589	0.148432	0.127278	0.231219	0.028499	0.181983	0.282589	0.148432	0.127278	0.231219	0.028499	0.181983	0.282589	0.148432	
4980000	0.118577	1	0.132395	0.263452	0.035182	0.159113	0.241573	0.168285	0.132395	0.263452	0.035182	0.159113	0.241573	0.168285	0.132395	0.263452	0.035182	0.159113	0.241573	0.168285	0.132395	0.263452	0.035182	0.159113	0.241573	0.168285	
4981000	0.118577	1	0.126378	0.264422	0.032905	0.173437	0.274881	0.127976	0.126378	0.264422	0.032905	0.173437	0.274881	0.127976	0.126378	0.264422	0.032905	0.173437	0.274881	0.127976	0.126378	0.264422	0.032905	0.173437	0.274881	0.127976	
4982000	0.118577	1	0.096194	0.229671	0.033721	0.199102	0.294398	0.146914	0.096194	0.229671	0.033721	0.199102	0.294398	0.146914	0.096194	0.229671	0.033721	0.199102	0.294398	0.146914	0.096194	0.229671	0.033721	0.199102	0.294398	0.146914	
4983000	0.118577	1	0.125836	0.234483	0.029658	0.191265	0.258434	0.160324	0.125836	0.234483	0.029658	0.191265	0.258434	0.160324	0.125836	0.234483	0.029658	0.191265	0.258434	0.160324	0.125836	0.234483	0.029658	0.191265	0.258434	0.160324	
4984000	0.118577	1	0.107416	0.276841	0.048246	0.159241	0.256114	0.152141	0.107416	0.276841	0.048246	0.159241	0.256114	0.152141	0.107416	0.276841	0.048246	0.159241	0.256114	0.152141	0.107416	0.276841	0.048246	0.159241	0.256114	0.152141	
4985000	0.118577	1	0.129597	0.255707	0.032688	0.160697	0.266480	0.154831	0.129597	0.255707	0.032688	0.160697	0.266480	0.154831	0.129597	0.255707	0.032688	0.160697	0.266480	0.154831	0.129597	0.255707	0.032688	0.160697	0.266480	0.154831	
4986000	0.118577	1	0.118055	0.227149	0.039984	0.187236	0.254200	0.173375	0.118055	0.227149	0.039984	0.187236	0.254200	0.173375	0.118055	0.227149	0.039984	0.187236	0.254200	0.173375	0.118055	0.227149	0.039984	0.187236	0.254200	0.173375	
4987000	0.118577	1	0.119216	0.239262	0.031104	0.178341	0.251101	0.180975	0.119216	0.239262	0.031104	0.178341	0.251101	0.180975	0.119216	0.239262	0.031104	0.178341	0.251101	0.180975	0.119216	0.239262	0.031104	0.178341	0.251101	0.180975	
4988000	0.118577	1	0.104734	0.248165	0.043672	0.144627	0.295190	0.163612	0.104734	0.248165	0.043672	0.144627	0.295190	0.163612	0.104734	0.248165	0.043672	0.144627	0.295190	0.163612	0.104734	0.248165	0.043672	0.144627	0.295190	0.163612	
4989000	0.118577	1	0.116301	0.238688	0.031839	0.178661	0.271102	0.163409	0.116301	0.238688	0.031839	0.178661	0.271102	0.163409	0.116301	0.238688	0.031839	0.178661	0.271102	0.163409	0.116301	0.238688	0.031839	0.178661	0.271102	0.163409	
4990000	0.118577	1	0.142675	0.253281	0.029548	0.197580	0.227661	0.149254	0.142675	0.253281	0.029548	0.197580	0.227661	0.149254	0.142675	0.253281	0.029548	0.197580	0.227661	0.149254	0.142675	0.253281	0.029548	0.197580	0.227661	0.149254	
4991000	0.118577	1	0.103374	0.245856	0.040009	0.207281	0.258292	0.145189	0.103374	0.245856	0.040009	0.207281	0.258292	0.145189	0.103374	0.245856	0.040009	0.207281	0.258292	0.145189	0.103374	0.245856	0.040009	0.207281	0.258292	0.145189	
4992000	0.118577	1	0.119049	0.200425	0.042342	0.214811	0.287555	0.135818	0.119049	0.200425	0.042342	0.214811	0.287555	0.135818	0.119049	0.200425	0.042342	0.214811	0.287555	0.135818	0.119049	0.200425	0.042342	0.214811	0.287555	0.135818	
