Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
4482000	0.118577	1	0.286780	0.212016	0.188920	0.312284	0.286780	0.212016	0.188920	0.312284	0.286780	0.212016	0.188920	0.312284	0.286780	0.212016	0.188920	0.312284	
4483000	0.118577	1	0.275620	0.218186	0.194490	0.311704	0.275620	0.218186	0.194490	0.311704	0.275620	0.218186	0.194490	0.311704	0.275620	0.218186	0.194490	0.311704	
4484000	0.118577	1	0.310105	0.199220	0.174114	0.316560	0.310105	0.199220	0.174114	0.316560	0.310105	0.199220	0.174114	0.316560	0.310105	0.199220	0.174114	0.316560	
4485000	0.118577	2	0.253857	0.238952	0.212420	0.294771	0.253857	0.238952	0.212420	0.294771	0.300481	0.172323	0.144152	0.383044	0.300481	0.172323	0.144152	0.383044	
4486000	0.118577	1	0.299664	0.189095	0.183201	0.328040	0.299664	0.189095	0.183201	0.328040	0.299664	0.189095	0.183201	0.328040	0.299664	0.189095	0.183201	0.328040	
4487000	0.118577	2	0.304763	0.257220	0.245078	0.192939	0.288994	0.194931	0.180650	0.335425	0.288994	0.194931	0.180650	0.335425	0.288994	0.194931	0.180650	0.335425	
4488000	0.118577	1	0.272987	0.204472	0.205905	0.316636	0.272987	0.204472	0.205905	0.316636	0.272987	0.204472	0.205905	0.316636	0.272987	0.204472	0.205905	0.316636	
4489000	0.118577	2	0.260698	0.233515	0.187054	0.318733	0.260698	0.233515	0.187054	0.318733	0.354501	0.162661	0.148726	0.334112	0.354501	0.162661	0.148726	0.334112	
4490000	0.118577	1	0.308185	0.194526	0.183048	0.314241	0.308185	0.194526	0.183048	0.314241	0.308185	0.194526	0.183048	0.314241	0.308185	0.194526	0.183048	0.314241	
4491000	0.118577	1	0.321171	0.199651	0.177923	0.301255	0.321171	0.199651	0.177923	0.301255	0.321171	0.199651	0.177923	0.301255	0.321171	0.199651	0.177923	0.301255	
4492000	0.118577	1	0.303099	0.207957	0.193824	0.295120	0.303099	0.207957	0.193824	0.295120	0.303099	0.207957	0.193824	0.295120	0.303099	0.207957	0.193824	0.295120	
4493000	0.118577	2	0.270953	0.281129	0.236828	0.211090	0.276549	0.215931	0.187555	0.319965	0.276549	0.215931	0.187555	0.319965	0.276549	0.215931	0.187555	0.319965	
4494000	0.118577	2	0.268638	0.204763	0.222082	0.304517	0.268638	0.204763	0.222082	0.304517	0.268638	0.204763	0.222082	0.304517	0.348011	0.123217	0.201012	0.327761	
4495000	0.118577	1	0.292826	0.200615	0.196838	0.309721	0.292826	0.200615	0.196838	0.309721	0.292826	0.200615	0.196838	0.309721	0.292826	0.200615	0.196838	0.309721	
4496000	0.118577	1	0.291867	0.199660	0.199586	0.308887	0.291867	0.199660	0.199586	0.308887	0.291867	0.199660	0.199586	0.308887	0.291867	0.199660	0.199586	0.308887	
4497000	0.118577	1	0.302258	0.196632	0.185753	0.315357	0.302258	0.196632	0.185753	0.315357	0.302258	0.196632	0.185753	0.315357	0.302258	0.196632	0.185753	0.315357	
4498000	0.118577	1	0.294648	0.200489	0.187709	0.317154	0.294648	0.200489	0.187709	0.317154	0.294648	0.200489	0.187709	0.317154	0.294648	0.200489	0.187709	0.317154	
4499000	0.118577	1	0.297751	0.220796	0.180469	0.300984	0.297751	0.220796	0.180469	0.300984	0.297751	0.220796	0.180469	0.300984	0.297751	0.220796	0.180469	0.300984	
4500000	0.118577	1	0.295113	0.210886	0.186555	0.307446	0.295113	0.210886	0.186555	0.307446	0.295113	0.210886	0.186555	0.307446	0.295113	0.210886	0.186555	0.307446	
4501000	0.118577	1	0.312857	0.219604	0.180232	0.287307	0.312857	0.219604	0.180232	0.287307	0.312857	0.219604	0.180232	0.287307	0.312857	0.219604	0.180232	0.287307	
4502000	0.118577	1	0.316893	0.180475	0.204860	0.297772	0.316893	0.180475	0.204860	0.297772	0.316893	0.180475	0.204860	0.297772	0.316893	0.180475	0.204860	0.297772	
4503000	0.118577	1	0.323290	0.212239	0.165277	0.299194	0.323290	0.212239	0.165277	0.299194	0.323290	0.212239	0.165277	0.299194	0.323290	0.212239	0.165277	0.299194	
4504000	0.118577	1	0.284132	0.219653	0.186253	0.309962	0.284132	0.219653	0.186253	0.309962	0.284132	0.219653	0.186253	0.309962	0.284132	0.219653	0.186253	0.309962	
4505000	0.118577	1	0.294778	0.219292	0.189347	0.296583	0.294778	0.219292	0.189347	0.296583	0.294778	0.219292	0.189347	0.296583	0.294778	0.219292	0.189347	0.296583	
4506000	0.118577	1	0.287932	0.215867	0.187909	0.308291	0.287932	0.215867	0.187909	0.308291	0.287932	0.215867	0.187909	0.308291	0.287932	0.215867	0.187909	0.308291	
4507000	0.118577	1	0.282887	0.206284	0.188528	0.322301	0.282887	0.206284	0.188528	0.322301	0.282887	0.206284	0.188528	0.322301	0.282887	0.206284	0.188528	0.322301	
4508000	0.118577	1	0.293130	0.193426	0.197673	0.315771	0.293130	0.193426	0.197673	0.315771	0.293130	0.193426	0.197673	0.315771	0.293130	0.193426	0.197673	0.315771	
4509000	0.118577	1	0.289855	0.211959	0.190360	0.307826	0.289855	0.211959	0.190360	0.307826	0.289855	0.211959	0.190360	0.307826	0.289855	0.211959	0.190360	0.307826	
4510000	0.118577	1	0.291701	0.221799	0.189561	0.296938	0.291701	0.221799	0.189561	0.296938	0.291701	0.221799	0.189561	0.296938	0.291701	0.221799	0.189561	0.296938	
4511000	0.118577	1	0.303738	0.201452	0.194806	0.300004	0.303738	0.201452	0.194806	0.300004	0.303738	0.201452	0.194806	0.300004	0.303738	0.201452	0.194806	0.300004	
4512000	0.118577	1	0.307469	0.201364	0.180203	0.310964	0.307469	0.201364	0.180203	0.310964	0.307469	0.201364	0.180203	0.310964	0.307469	0.201364	0.180203	0.310964	
4513000	0.118577	1	0.285899	0.218565	0.196764	0.298771	0.285899	0.218565	0.196764	0.298771	0.285899	0.218565	0.196764	0.298771	0.285899	0.218565	0.196764	0.298771	
4514000	0.118577	1	0.295716	0.206449	0.196464	0.301370	0.295716	0.206449	0.196464	0.301370	0.295716	0.206449	0.196464	0.301370	0.295716	0.206449	0.196464	0.301370	
4515000	0.118577	1	0.307676	0.206873	0.192999	0.292452	0.307676	0.206873	0.192999	0.292452	0.307676	0.206873	0.192999	0.292452	0.307676	0.206873	0.192999	0.292452	
4516000	0.118577	1	0.300422	0.211257	0.190705	0.297616	0.300422	0.211257	0.190705	0.297616	0.300422	0.211257	0.190705	0.297616	0.300422	0.211257	0.190705	0.297616	
4517000	0.118577	1	0.307024	0.217169	0.174886	0.300921	0.307024	0.217169	0.174886	0.300921	0.307024	0.217169	0.174886	0.300921	0.307024	0.217169	0.174886	0.300921	
4518000	0.118577	1	0.283435	0.209993	0.188835	0.317737	0.283435	0.209993	0.188835	0.317737	0.283435	0.209993	0.188835	0.317737	0.283435	0.209993	0.188835	0.317737	
4519000	0.118577	1	0.289638	0.208524	0.176271	0.325568	0.289638	0.208524	0.176271	0.325568	0.289638	0.208524	0.176271	0.325568	0.289638	0.208524	0.176271	0.325568	
4520000	0.118577	1	0.293951	0.211345	0.180750	0.313954	0.293951	0.211345	0.180750	0.313954	0.293951	0.211345	0.180750	0.313954	0.293951	0.211345	0.180750	0.313954	
4521000	0.118577	1	0.287417	0.215785	0.196695	0.300103	0.287417	0.215785	0.196695	0.300103	0.287417	0.215785	0.196695	0.300103	0.287417	0.215785	0.196695	0.300103	
4522000	0.118577	1	0.309750	0.183259	0.168828	0.338163	0.309750	0.183259	0.168828	0.338163	0.309750	0.183259	0.168828	0.338163	0.309750	0.183259	0.168828	0.338163	
4523000	0.118577	1	0.270424	0.205380	0.199235	0.324961	0.270424	0.205380	0.199235	0.324961	0.270424	0.205380	0.199235	0.324961	0.270424	0.205380	0.199235	0.324961	
4524000	0.118577	1	0.312825	0.197867	0.177405	0.311904	0.312825	0.197867	0.177405	0.311904	0.312825	0.197867	0.177405	0.311904	0.312825	0.197867	0.177405	0.311904	
4525000	0.118577	2	0.294403	0.233184	0.241036	0.231377	0.309354	0.184695	0.193476	0.312475	0.309354	0.184695	0.193476	0.312475	0.309354	0.184695	0.193476	0.312475	
4526000	0.118577	1	0.280030	0.199516	0.205813	0.314641	0.280030	0.199516	0.205813	0.314641	0.280030	0.199516	0.205813	0.314641	0.280030	0.199516	0.205813	0.314641	
4527000	0.118577	2	0.294372	0.220966	0.176596	0.308066	0.294372	0.220966	0.176596	0.308066	0.294372	0.220966	0.176596	0.308066	0.324064	0.171316	0.136263	0.368358	
4528000	0.118577	1	0.284502	0.204711	0.196941	0.313846	0.284502	0.204711	0.196941	0.313846	0.284502	0.204711	0.196941	0.313846	0.284502	0.204711	0.196941	0.313846	
4529000	0.118577	1	0.279375	0.217556	0.192219	0.310850	0.279375	0.217556	0.192219	0.310850	0.279375	0.217556	0.192219	0.310850	0.279375	0.217556	0.192219	0.310850	
4530000	0.118577	1	0.295044	0.223194	0.182510	0.299252	0.295044	0.223194	0.182510	0.299252	0.295044	0.223194	0.182510	0.299252	0.295044	0.223194	0.182510	0.299252	
4531000	0.118577	1	0.288831	0.196464	0.191914	0.322792	0.288831	0.196464	0.191914	0.322792	0.288831	0.196464	0.191914	0.322792	0.288831	0.196464	0.191914	0.322792	
4532000	0.118577	2	0.295792	0.196760	0.193959	0.313489	0.295792	0.196760	0.193959	0.313489	0.349253	0.163379	0.141882	0.345486	0.349253	0.163379	0.141882	0.345486	
4533000	0.118577	1	0.285148	0.190066	0.182643	0.342142	0.285148	0.190066	0.182643	0.342142	0.285148	0.190066	0.182643	0.342142	0.285148	0.190066	0.182643	0.342142	
4534000	0.118577	1	0.285598	0.195649	0.195489	0.323264	0.285598	0.195649	0.195489	0.323264	0.285598	0.195649	0.195489	0.323264	0.285598	0.195649	0.195489	0.323264	
4535000	0.118577	1	0.285837	0.198758	0.199765	0.315640	0.285837	0.198758	0.199765	0.315640	0.285837	0.198758	0.199765	0.315640	0.285837	0.198758	0.199765	0.315640	
4536000	0.118577	1	0.290635	0.209930	0.188630	0.310805	0.290635	0.209930	0.188630	0.310805	0.290635	0.209930	0.188630	0.310805	0.290635	0.209930	0.188630	0.310805	
4537000	0.118577	1	0.304469	0.204648	0.177919	0.312964	0.304469	0.204648	0.177919	0.312964	0.304469	0.204648	0.177919	0.312964	0.304469	0.204648	0.177919	0.312964	
4538000	0.118577	1	0.320311	0.214728	0.193175	0.271786	0.320311	0.214728	0.193175	0.271786	0.320311	0.214728	0.193175	0.271786	0.320311	0.214728	0.193175	0.271786	
4539000	0.118577	2	0.257466	0.243762	0.203432	0.295340	0.257466	0.243762	0.203432	0.295340	0.359445	0.156810	0.161440	0.322306	0.359445	0.156810	0.161440	0.322306	
4540000	0.118577	2	0.268557	0.232054	0.181590	0.317799	0.268557	0.232054	0.181590	0.317799	0.326860	0.175682	0.182072	0.315386	0.326860	0.175682	0.182072	0.315386	
4541000	0.118577	1	0.283304	0.211624	0.196580	0.308491	0.283304	0.211624	0.196580	0.308491	0.283304	0.211624	0.196580	0.308491	0.283304	0.211624	0.196580	0.308491	
4542000	0.118577	1	0.281299	0.217236	0.200506	0.300959	0.281299	0.217236	0.200506	0.300959	0.281299	0.217236	0.200506	0.300959	0.281299	0.217236	0.200506	0.300959	
4543000	0.118577	1	0.303332	0.218886	0.178570	0.299211	0.303332	0.218886	0.178570	0.299211	0.303332	0.218886	0.178570	0.299211	0.303332	0.218886	0.178570	0.299211	
4544000	0.118577	1	0.290735	0.205509	0.194131	0.309625	0.290735	0.205509	0.194131	0.309625	0.290735	0.205509	0.194131	0.309625	0.290735	0.205509	0.194131	0.309625	
4545000	0.118577	1	0.292273	0.196433	0.188398	0.322896	0.292273	0.196433	0.188398	0.322896	0.292273	0.196433	0.188398	0.322896	0.292273	0.196433	0.188398	0.322896	
4546000	0.118577	1	0.299752	0.184907	0.185231	0.330110	0.299752	0.184907	0.185231	0.330110	0.299752	0.184907	0.185231	0.330110	0.299752	0.184907	0.185231	0.330110	
4547000	0.118577	1	0.278932	0.220614	0.180731	0.319722	0.278932	0.220614	0.180731	0.319722	0.278932	0.220614	0.180731	0.319722	0.278932	0.220614	0.180731	0.319722	
4548000	0.118577	1	0.291338	0.214033	0.208637	0.285992	0.291338	0.214033	0.208637	0.285992	0.291338	0.214033	0.208637	0.285992	0.291338	0.214033	0.208637	0.285992	
4549000	0.118577	1	0.306332	0.178728	0.170379	0.344561	0.306332	0.178728	0.170379	0.344561	0.306332	0.178728	0.170379	0.344561	0.306332	0.178728	0.170379	0.344561	
4550000	0.118577	2	0.272336	0.230766	0.205381	0.291517	0.272336	0.230766	0.205381	0.291517	0.330471	0.185736	0.116737	0.367055	0.330471	0.185736	0.116737	0.367055	
4551000	0.118577	1	0.305393	0.196166	0.195597	0.302844	0.305393	0.196166	0.195597	0.302844	0.305393	0.196166	0.195597	0.302844	0.305393	0.196166	0.195597	0.302844	
4552000	0.118577	1	0.282965	0.198921	0.205099	0.313015	0.282965	0.198921	0.205099	0.313015	0.282965	0.198921	0.205099	0.313015	0.282965	0.198921	0.205099	0.313015	
4553000	0.118577	1	0.303749	0.200870	0.192379	0.303002	0.303749	0.200870	0.192379	0.303002	0.303749	0.200870	0.192379	0.303002	0.303749	0.200870	0.192379	0.303002	
4554000	0.118577	1	0.293144	0.210544	0.180442	0.315869	0.293144	0.210544	0.180442	0.315869	0.293144	0.210544	0.180442	0.315869	0.293144	0.210544	0.180442	0.315869	
4555000	0.118577	1	0.281989	0.200643	0.198899	0.318469	0.281989	0.200643	0.198899	0.318469	0.281989	0.200643	0.198899	0.318469	0.281989	0.200643	0.198899	0.318469	
4556000	0.118577	1	0.275120	0.197313	0.191553	0.336014	0.275120	0.197313	0.191553	0.336014	0.275120	0.197313	0.191553	0.336014	0.275120	0.197313	0.191553	0.336014	
4557000	0.118577	1	0.279876	0.202407	0.193301	0.324417	0.279876	0.202407	0.193301	0.324417	0.279876	0.202407	0.193301	0.324417	0.279876	0.202407	0.193301	0.324417	
4558000	0.118577	1	0.283277	0.221543	0.194756	0.300424	0.283277	0.221543	0.194756	0.300424	0.283277	0.221543	0.194756	0.300424	0.283277	0.221543	0.194756	0.300424	
4559000	0.118577	2	0.289692	0.263947	0.180534	0.265826	0.289692	0.263947	0.180534	0.265826	0.330065	0.155175	0.123834	0.390926	0.330065	0.155175	0.123834	0.390926	
4560000	0.118577	1	0.275910	0.221281	0.190504	0.312306	0.275910	0.221281	0.190504	0.312306	0.275910	0.221281	0.190504	0.312306	0.275910	0.221281	0.190504	0.312306	
4561000	0.118577	2	0.296076	0.193057	0.196453	0.314414	0.296076	0.193057	0.196453	0.314414	0.296076	0.193057	0.196453	0.314414	0.337714	0.130671	0.157401	0.374214	
4562000	0.118577	2	0.146197	0.319868	0.261241	0.272693	0.317337	0.202149	0.164271	0.316242	0.317337	0.202149	0.164271	0.316242	0.317337	0.202149	0.164271	0.316242	
4563000	0.118577	2	0.268222	0.243536	0.196301	0.291941	0.268222	0.243536	0.196301	0.291941	0.258127	0.181342	0.130250	0.430281	0.258127	0.181342	0.130250	0.430281	
4564000	0.118577	1	0.312580	0.205791	0.175165	0.306463	0.312580	0.205791	0.175165	0.306463	0.312580	0.205791	0.175165	0.306463	0.312580	0.205791	0.175165	0.306463	
4565000	0.118577	1	0.296903	0.208536	0.193128	0.301433	0.296903	0.208536	0.193128	0.301433	0.296903	0.208536	0.193128	0.301433	0.296903	0.208536	0.193128	0.301433	
4566000	0.118577	2	0.269353	0.282111	0.196527	0.252010	0.300818	0.220751	0.185521	0.292910	0.300818	0.220751	0.185521	0.292910	0.300818	0.220751	0.185521	0.292910	
4567000	0.118577	1	0.311158	0.192771	0.190774	0.305296	0.311158	0.192771	0.190774	0.305296	0.311158	0.192771	0.190774	0.305296	0.311158	0.192771	0.190774	0.305296	
4568000	0.118577	1	0.289030	0.205549	0.187553	0.317868	0.289030	0.205549	0.187553	0.317868	0.289030	0.205549	0.187553	0.317868	0.289030	0.205549	0.187553	0.317868	
4569000	0.118577	1	0.296406	0.190007	0.201454	0.312133	0.296406	0.190007	0.201454	0.312133	0.296406	0.190007	0.201454	0.312133	0.296406	0.190007	0.201454	0.312133	
4570000	0.118577	1	0.315379	0.188053	0.170225	0.326344	0.315379	0.188053	0.170225	0.326344	0.315379	0.188053	0.170225	0.326344	0.315379	0.188053	0.170225	0.326344	
4571000	0.118577	1	0.300958	0.207010	0.188682	0.303350	0.300958	0.207010	0.188682	0.303350	0.300958	0.207010	0.188682	0.303350	0.300958	0.207010	0.188682	0.303350	
4572000	0.118577	1	0.314894	0.202473	0.185537	0.297096	0.314894	0.202473	0.185537	0.297096	0.314894	0.202473	0.185537	0.297096	0.314894	0.202473	0.185537	0.297096	
4573000	0.118577	1	0.296261	0.197126	0.197494	0.309119	0.296261	0.197126	0.197494	0.309119	0.296261	0.197126	0.197494	0.309119	0.296261	0.197126	0.197494	0.309119	
4574000	0.118577	1	0.300005	0.199618	0.198520	0.301858	0.300005	0.199618	0.198520	0.301858	0.300005	0.199618	0.198520	0.301858	0.300005	0.199618	0.198520	0.301858	
4575000	0.118577	1	0.274304	0.225647	0.195226	0.304823	0.274304	0.225647	0.195226	0.304823	0.274304	0.225647	0.195226	0.304823	0.274304	0.225647	0.195226	0.304823	
4576000	0.118577	1	0.277826	0.192489	0.204979	0.324706	0.277826	0.192489	0.204979	0.324706	0.277826	0.192489	0.204979	0.324706	0.277826	0.192489	0.204979	0.324706	
4577000	0.118577	2	0.254503	0.231761	0.225500	0.288235	0.254503	0.231761	0.225500	0.288235	0.302388	0.164566	0.157994	0.375052	0.302388	0.164566	0.157994	0.375052	
4578000	0.118577	2	0.271432	0.220695	0.232476	0.275397	0.271432	0.220695	0.232476	0.275397	0.321637	0.152144	0.148928	0.377290	0.321637	0.152144	0.148928	0.377290	
4579000	0.118577	1	0.290722	0.204448	0.195803	0.309028	0.290722	0.204448	0.195803	0.309028	0.290722	0.204448	0.195803	0.309028	0.290722	0.204448	0.195803	0.309028	
4580000	0.118577	1	0.279502	0.218686	0.179859	0.321952	0.279502	0.218686	0.179859	0.321952	0.279502	0.218686	0.179859	0.321952	0.279502	0.218686	0.179859	0.321952	
4581000	0.118577	1	0.286895	0.222123	0.187178	0.303804	0.286895	0.222123	0.187178	0.303804	0.286895	0.222123	0.187178	0.303804	0.286895	0.222123	0.187178	0.303804	
4582000	0.118577	2	0.259156	0.254320	0.206371	0.280153	0.259156	0.254320	0.206371	0.280153	0.322083	0.155984	0.138659	0.383274	0.322083	0.155984	0.138659	0.383274	
4583000	0.118577	1	0.288744	0.217099	0.191254	0.302902	0.288744	0.217099	0.191254	0.302902	0.288744	0.217099	0.191254	0.302902	0.288744	0.217099	0.191254	0.302902	
4584000	0.118577	1	0.282413	0.208720	0.190454	0.318413	0.282413	0.208720	0.190454	0.318413	0.282413	0.208720	0.190454	0.318413	0.282413	0.208720	0.190454	0.318413	
4585000	0.118577	1	0.292400	0.226506	0.167441	0.313653	0.292400	0.226506	0.167441	0.313653	0.292400	0.226506	0.167441	0.313653	0.292400	0.226506	0.167441	0.313653	
4586000	0.118577	1	0.307544	0.196196	0.179796	0.316464	0.307544	0.196196	0.179796	0.316464	0.307544	0.196196	0.179796	0.316464	0.307544	0.196196	0.179796	0.316464	
4587000	0.118577	1	0.284284	0.195382	0.198129	0.322205	0.284284	0.195382	0.198129	0.322205	0.284284	0.195382	0.198129	0.322205	0.284284	0.195382	0.198129	0.322205	
4588000	0.118577	2	0.279446	0.234051	0.191586	0.294918	0.279446	0.234051	0.191586	0.294918	0.279446	0.234051	0.191586	0.294918	0.289872	0.214837	0.123693	0.371598	
4589000	0.118577	1	0.282221	0.201931	0.195290	0.320558	0.282221	0.201931	0.195290	0.320558	0.282221	0.201931	0.195290	0.320558	0.282221	0.201931	0.195290	0.320558	
4590000	0.118577	1	0.290727	0.194407	0.183961	0.330906	0.290727	0.194407	0.183961	0.330906	0.290727	0.194407	0.183961	0.330906	0.290727	0.194407	0.183961	0.330906	
4591000	0.118577	1	0.289127	0.203095	0.199197	0.308581	0.289127	0.203095	0.199197	0.308581	0.289127	0.203095	0.199197	0.308581	0.289127	0.203095	0.199197	0.308581	
4592000	0.118577	1	0.296805	0.210844	0.193083	0.299268	0.296805	0.210844	0.193083	0.299268	0.296805	0.210844	0.193083	0.299268	0.296805	0.210844	0.193083	0.299268	
4593000	0.118577	1	0.276502	0.203461	0.182564	0.337473	0.276502	0.203461	0.182564	0.337473	0.276502	0.203461	0.182564	0.337473	0.276502	0.203461	0.182564	0.337473	
4594000	0.118577	1	0.287365	0.207647	0.194288	0.310700	0.287365	0.207647	0.194288	0.310700	0.287365	0.207647	0.194288	0.310700	0.287365	0.207647	0.194288	0.310700	
4595000	0.118577	1	0.287365	0.207647	0.194288	0.310700	0.287365	0.207647	0.194288	0.310700	0.287365	0.207647	0.194288	0.310700	0.287365	0.207647	0.194288	0.310700	
4596000	0.118577	1	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	
4597000	0.118577	1	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	
4598000	0.118577	1	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	0.291440	0.200054	0.192067	0.316440	
4599000	0.118577	1	0.324161	0.229621	0.156876	0.289342	0.324161	0.229621	0.156876	0.289342	0.324161	0.229621	0.156876	0.289342	0.324161	0.229621	0.156876	0.289342	
4600000	0.118577	1	0.301862	0.188090	0.191287	0.318761	0.301862	0.188090	0.191287	0.318761	0.301862	0.188090	0.191287	0.318761	0.301862	0.188090	0.191287	0.318761	
4601000	0.118577	1	0.293643	0.207105	0.181714	0.317538	0.293643	0.207105	0.181714	0.317538	0.293643	0.207105	0.181714	0.317538	0.293643	0.207105	0.181714	0.317538	
4602000	0.118577	1	0.303782	0.187379	0.190845	0.317995	0.303782	0.187379	0.190845	0.317995	0.303782	0.187379	0.190845	0.317995	0.303782	0.187379	0.190845	0.317995	
4603000	0.118577	1	0.292119	0.212176	0.195206	0.300499	0.292119	0.212176	0.195206	0.300499	0.292119	0.212176	0.195206	0.300499	0.292119	0.212176	0.195206	0.300499	
4604000	0.118577	1	0.275602	0.190828	0.189442	0.344128	0.275602	0.190828	0.189442	0.344128	0.275602	0.190828	0.189442	0.344128	0.275602	0.190828	0.189442	0.344128	
4605000	0.118577	1	0.282723	0.210773	0.186063	0.320441	0.282723	0.210773	0.186063	0.320441	0.282723	0.210773	0.186063	0.320441	0.282723	0.210773	0.186063	0.320441	
4606000	0.118577	1	0.290629	0.190792	0.200150	0.318429	0.290629	0.190792	0.200150	0.318429	0.290629	0.190792	0.200150	0.318429	0.290629	0.190792	0.200150	0.318429	
4607000	0.118577	1	0.297253	0.208217	0.187756	0.306774	0.297253	0.208217	0.187756	0.306774	0.297253	0.208217	0.187756	0.306774	0.297253	0.208217	0.187756	0.306774	
4608000	0.118577	1	0.292170	0.183996	0.189596	0.334239	0.292170	0.183996	0.189596	0.334239	0.292170	0.183996	0.189596	0.334239	0.292170	0.183996	0.189596	0.334239	
4609000	0.118577	1	0.274544	0.226342	0.184761	0.314353	0.274544	0.226342	0.184761	0.314353	0.274544	0.226342	0.184761	0.314353	0.274544	0.226342	0.184761	0.314353	
4610000	0.118577	1	0.327678	0.193072	0.150493	0.328758	0.327678	0.193072	0.150493	0.328758	0.327678	0.193072	0.150493	0.328758	0.327678	0.193072	0.150493	0.328758	
4611000	0.118577	2	0.283925	0.257922	0.175347	0.282805	0.283925	0.257922	0.175347	0.282805	0.334547	0.137354	0.144542	0.383557	0.334547	0.137354	0.144542	0.383557	
4612000	0.118577	1	0.279085	0.207149	0.200482	0.313284	0.279085	0.207149	0.200482	0.313284	0.279085	0.207149	0.200482	0.313284	0.279085	0.207149	0.200482	0.313284	
4613000	0.118577	1	0.275755	0.200338	0.200182	0.323725	0.275755	0.200338	0.200182	0.323725	0.275755	0.200338	0.200182	0.323725	0.275755	0.200338	0.200182	0.323725	
4614000	0.118577	1	0.294167	0.211922	0.182588	0.311323	0.294167	0.211922	0.182588	0.311323	0.294167	0.211922	0.182588	0.311323	0.294167	0.211922	0.182588	0.311323	
4615000	0.118577	1	0.291746	0.202238	0.177030	0.328986	0.291746	0.202238	0.177030	0.328986	0.291746	0.202238	0.177030	0.328986	0.291746	0.202238	0.177030	0.328986	
4616000	0.118577	1	0.278825	0.195723	0.191210	0.334242	0.278825	0.195723	0.191210	0.334242	0.278825	0.195723	0.191210	0.334242	0.278825	0.195723	0.191210	0.334242	
4617000	0.118577	1	0.282482	0.215209	0.192395	0.309914	0.282482	0.215209	0.192395	0.309914	0.282482	0.215209	0.192395	0.309914	0.282482	0.215209	0.192395	0.309914	
4618000	0.118577	1	0.288509	0.202992	0.175568	0.332931	0.288509	0.202992	0.175568	0.332931	0.288509	0.202992	0.175568	0.332931	0.288509	0.202992	0.175568	0.332931	
4619000	0.118577	1	0.288488	0.206176	0.183187	0.322148	0.288488	0.206176	0.183187	0.322148	0.288488	0.206176	0.183187	0.322148	0.288488	0.206176	0.183187	0.322148	
4620000	0.118577	1	0.278005	0.209490	0.193076	0.319429	0.278005	0.209490	0.193076	0.319429	0.278005	0.209490	0.193076	0.319429	0.278005	0.209490	0.193076	0.319429	
4621000	0.118577	1	0.275919	0.209300	0.192941	0.321840	0.275919	0.209300	0.192941	0.321840	0.275919	0.209300	0.192941	0.321840	0.275919	0.209300	0.192941	0.321840	
4622000	0.118577	1	0.281990	0.217054	0.186374	0.314582	0.281990	0.217054	0.186374	0.314582	0.281990	0.217054	0.186374	0.314582	0.281990	0.217054	0.186374	0.314582	
4623000	0.118577	1	0.295500	0.193199	0.202297	0.309004	0.295500	0.193199	0.202297	0.309004	0.295500	0.193199	0.202297	0.309004	0.295500	0.193199	0.202297	0.309004	
4624000	0.118577	2	0.222890	0.249031	0.208613	0.319467	0.284119	0.206516	0.185566	0.323798	0.284119	0.206516	0.185566	0.323798	0.284119	0.206516	0.185566	0.323798	
4625000	0.118577	1	0.290412	0.206963	0.180597	0.322028	0.290412	0.206963	0.180597	0.322028	0.290412	0.206963	0.180597	0.322028	0.290412	0.206963	0.180597	0.322028	
4626000	0.118577	1	0.290548	0.208074	0.177639	0.323739	0.290548	0.208074	0.177639	0.323739	0.290548	0.208074	0.177639	0.323739	0.290548	0.208074	0.177639	0.323739	
4627000	0.118577	1	0.294277	0.207499	0.175561	0.322664	0.294277	0.207499	0.175561	0.322664	0.294277	0.207499	0.175561	0.322664	0.294277	0.207499	0.175561	0.322664	
4628000	0.118577	1	0.282821	0.211883	0.194068	0.311228	0.282821	0.211883	0.194068	0.311228	0.282821	0.211883	0.194068	0.311228	0.282821	0.211883	0.194068	0.311228	
4629000	0.118577	1	0.288010	0.189922	0.192602	0.329467	0.288010	0.189922	0.192602	0.329467	0.288010	0.189922	0.192602	0.329467	0.288010	0.189922	0.192602	0.329467	
4630000	0.118577	2	0.265228	0.276855	0.228440	0.229478	0.324797	0.189902	0.169020	0.316281	0.324797	0.189902	0.169020	0.316281	0.324797	0.189902	0.169020	0.316281	
4631000	0.118577	1	0.296478	0.216882	0.194434	0.292206	0.296478	0.216882	0.194434	0.292206	0.296478	0.216882	0.194434	0.292206	0.296478	0.216882	0.194434	0.292206	
