Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	
4839000	0.085832	2	5.667419	18.700984	5.667419	5.667419	5.667419	5.667419	5.667419	
4840000	0.085832	2	5.738243	16.547643	5.738243	5.738243	5.738243	5.738243	5.738243	
4841000	0.085832	2	5.453835	17.503754	5.453835	5.453835	5.453835	5.453835	5.453835	
4842000	0.085832	2	5.288084	17.764309	5.288084	5.288084	5.288084	5.288084	5.288084	
4843000	0.085832	2	5.343997	20.300837	5.343997	5.343997	5.343997	5.343997	5.343997	
4844000	0.085832	2	5.439655	16.832616	5.439655	5.439655	5.439655	5.439655	5.439655	
4845000	0.085832	2	5.416290	18.187434	5.416290	5.416290	5.416290	5.416290	5.416290	
4846000	0.085832	2	5.312350	17.651208	5.312350	5.312350	5.312350	5.312350	5.312350	
4847000	0.085832	2	5.256168	17.542332	5.256168	5.256168	5.256168	5.256168	5.256168	
4848000	0.085832	2	5.698744	17.517523	5.698744	5.698744	5.698744	5.698744	5.698744	
4849000	0.085832	2	5.430971	19.533337	5.430971	5.430971	5.430971	5.430971	5.430971	
4850000	0.085832	2	5.293155	18.419739	5.293155	5.293155	5.293155	5.293155	5.293155	
4851000	0.085832	2	5.455016	20.330852	5.455016	5.455016	5.455016	5.455016	5.455016	
4852000	0.085832	2	5.330697	17.021311	5.330697	5.330697	5.330697	5.330697	5.330697	
4853000	0.085832	2	5.439004	17.943893	5.439004	5.439004	5.439004	5.439004	5.439004	
4854000	0.085832	2	5.442455	17.628980	5.442455	5.442455	5.442455	5.442455	5.442455	
4855000	0.085832	2	5.475385	17.874328	5.475385	5.475385	5.475385	5.475385	5.475385	
4856000	0.085832	2	5.407299	19.816610	5.407299	5.407299	5.407299	5.407299	5.407299	
4857000	0.085832	2	5.464565	17.622044	5.464565	5.464565	5.464565	5.464565	5.464565	
4858000	0.085832	2	5.597008	18.528083	5.597008	5.597008	5.597008	5.597008	5.597008	
4859000	0.085832	2	5.749770	17.531561	5.749770	5.749770	5.749770	5.749770	5.749770	
4860000	0.085832	2	5.827423	19.081776	5.827423	5.827423	5.827423	5.827423	5.827423	
4861000	0.085832	2	5.700796	20.016523	5.700796	5.700796	5.700796	5.700796	5.700796	
4862000	0.085832	2	5.470588	18.734968	5.470588	5.470588	5.470588	5.470588	5.470588	
4863000	0.085832	2	5.016948	17.489051	5.016948	5.016948	5.016948	5.016948	5.016948	
4864000	0.085832	2	6.024508	17.810984	6.024508	6.024508	6.024508	6.024508	6.024508	
4865000	0.085832	2	5.458119	19.186877	5.458119	5.458119	5.458119	5.458119	5.458119	
4866000	0.085832	2	5.323006	18.411201	5.323006	5.323006	5.323006	5.323006	5.323006	
4867000	0.085832	2	5.610686	17.871326	5.610686	5.610686	5.610686	5.610686	5.610686	
4868000	0.085832	2	5.492203	17.503450	5.492203	5.492203	5.492203	5.492203	5.492203	
4869000	0.085832	2	5.872941	18.205080	5.872941	5.872941	5.872941	5.872941	5.872941	
4870000	0.085832	2	5.309111	18.015983	5.309111	5.309111	5.309111	5.309111	5.309111	
4871000	0.085832	2	5.662322	16.521961	5.662322	5.662322	5.662322	5.662322	5.662322	
4872000	0.085832	2	5.534469	17.662754	5.534469	5.534469	5.534469	5.534469	5.534469	
4873000	0.085832	2	5.361867	17.453588	5.361867	5.361867	5.361867	5.361867	5.361867	
4874000	0.085832	2	5.524707	17.696663	5.524707	5.524707	5.524707	5.524707	5.524707	
4875000	0.085832	2	5.582073	16.911961	5.582073	5.582073	5.582073	5.582073	5.582073	
4876000	0.085832	2	5.266464	17.211118	5.266464	5.266464	5.266464	5.266464	5.266464	
4877000	0.085832	2	5.718206	17.202835	5.718206	5.718206	5.718206	5.718206	5.718206	
4878000	0.085832	2	5.696512	18.565248	5.696512	5.696512	5.696512	5.696512	5.696512	
4879000	0.085832	2	5.733307	18.242023	5.733307	5.733307	5.733307	5.733307	5.733307	
4880000	0.085832	2	5.186891	17.251394	5.186891	5.186891	5.186891	5.186891	5.186891	
4881000	0.085832	2	5.141510	16.468256	5.141510	5.141510	5.141510	5.141510	5.141510	
4882000	0.085832	2	5.349606	19.291330	5.349606	5.349606	5.349606	5.349606	5.349606	
4883000	0.085832	2	5.275037	20.172705	5.275037	5.275037	5.275037	5.275037	5.275037	
4884000	0.085832	2	5.651000	20.690011	5.651000	5.651000	5.651000	5.651000	5.651000	
4885000	0.085832	2	5.272142	20.426138	5.272142	5.272142	5.272142	5.272142	5.272142	
4886000	0.085832	2	5.309019	18.797374	5.309019	5.309019	5.309019	5.309019	5.309019	
4887000	0.085832	2	5.275780	18.713089	5.275780	5.275780	5.275780	5.275780	5.275780	
4888000	0.085832	2	5.760471	17.793176	5.760471	5.760471	5.760471	5.760471	5.760471	
4889000	0.085832	2	5.439758	17.058033	5.439758	5.439758	5.439758	5.439758	5.439758	
4890000	0.085832	2	5.539137	17.410645	5.539137	5.539137	5.539137	5.539137	5.539137	
4891000	0.085832	2	5.292463	16.583336	5.292463	5.292463	5.292463	5.292463	5.292463	
4892000	0.085832	2	5.633112	19.052866	5.633112	5.633112	5.633112	5.633112	5.633112	
4893000	0.085832	2	5.310297	18.901064	5.310297	5.310297	5.310297	5.310297	5.310297	
4894000	0.085832	2	5.160198	19.035333	5.160198	5.160198	5.160198	5.160198	5.160198	
4895000	0.085832	2	5.521917	18.256935	5.521917	5.521917	5.521917	5.521917	5.521917	
4896000	0.085832	2	5.584837	17.600256	5.584837	5.584837	5.584837	5.584837	5.584837	
4897000	0.085832	2	5.429769	16.661589	5.429769	5.429769	5.429769	5.429769	5.429769	
4898000	0.085832	2	5.054656	17.687056	5.054656	5.054656	5.054656	5.054656	5.054656	
4899000	0.085832	2	5.339739	17.975163	5.339739	5.339739	5.339739	5.339739	5.339739	
4900000	0.085832	2	5.346136	16.324334	5.346136	5.346136	5.346136	5.346136	5.346136	
4901000	0.085832	2	5.661306	17.084717	5.661306	5.661306	5.661306	5.661306	5.661306	
4902000	0.085832	2	5.492036	17.645318	5.492036	5.492036	5.492036	5.492036	5.492036	
4903000	0.085832	2	5.388390	17.487794	5.388390	5.388390	5.388390	5.388390	5.388390	
4904000	0.085832	2	5.999208	18.498260	5.999208	5.999208	5.999208	5.999208	5.999208	
4905000	0.085832	2	5.281200	16.443385	5.281200	5.281200	5.281200	5.281200	5.281200	
4906000	0.085832	2	5.289351	20.228791	5.289351	5.289351	5.289351	5.289351	5.289351	
4907000	0.085832	2	5.460298	20.266048	5.460298	5.460298	5.460298	5.460298	5.460298	
4908000	0.085832	2	5.385825	19.124207	5.385825	5.385825	5.385825	5.385825	5.385825	
4909000	0.085832	2	5.615943	18.232646	5.615943	5.615943	5.615943	5.615943	5.615943	
4910000	0.085832	2	5.277160	18.831783	5.277160	5.277160	5.277160	5.277160	5.277160	
4911000	0.085832	2	5.294917	19.693217	5.294917	5.294917	5.294917	5.294917	5.294917	
4912000	0.085832	2	5.514595	18.550498	5.514595	5.514595	5.514595	5.514595	5.514595	
4913000	0.085832	2	5.285482	19.281307	5.285482	5.285482	5.285482	5.285482	5.285482	
4914000	0.085832	2	5.590497	18.655206	5.590497	5.590497	5.590497	5.590497	5.590497	
4915000	0.085832	2	5.577002	16.730843	5.577002	5.577002	5.577002	5.577002	5.577002	
4916000	0.085832	2	5.394365	20.161959	5.394365	5.394365	5.394365	5.394365	5.394365	
4917000	0.085832	2	5.739493	18.089953	5.739493	5.739493	5.739493	5.739493	5.739493	
4918000	0.085832	2	5.508842	20.362022	5.508842	5.508842	5.508842	5.508842	5.508842	
4919000	0.085832	2	5.722489	16.537755	5.722489	5.722489	5.722489	5.722489	5.722489	
4920000	0.085832	2	5.691388	17.171452	5.691388	5.691388	5.691388	5.691388	5.691388	
4921000	0.085832	2	5.731826	18.074727	5.731826	5.731826	5.731826	5.731826	5.731826	
4922000	0.085832	2	5.452218	17.513303	5.452218	5.452218	5.452218	5.452218	5.452218	
4923000	0.085832	2	5.447902	18.917050	5.447902	5.447902	5.447902	5.447902	5.447902	
4924000	0.085832	2	5.234347	18.646650	5.234347	5.234347	5.234347	5.234347	5.234347	
4925000	0.085832	2	5.930346	18.173377	5.930346	5.930346	5.930346	5.930346	5.930346	
4926000	0.085832	2	5.431640	17.404056	5.431640	5.431640	5.431640	5.431640	5.431640	
4927000	0.085832	2	5.835761	16.577860	5.835761	5.835761	5.835761	5.835761	5.835761	
4928000	0.085832	2	5.502583	20.337530	5.502583	5.502583	5.502583	5.502583	5.502583	
4929000	0.085832	2	5.568847	17.593527	5.568847	5.568847	5.568847	5.568847	5.568847	
4930000	0.085832	2	5.441018	17.108179	5.441018	5.441018	5.441018	5.441018	5.441018	
4931000	0.085832	2	5.468961	18.121571	5.468961	5.468961	5.468961	5.468961	5.468961	
4932000	0.085832	2	5.600048	19.785780	5.600048	5.600048	5.600048	5.600048	5.600048	
4933000	0.085832	2	5.620966	17.098701	5.620966	5.620966	5.620966	5.620966	5.620966	
4934000	0.085832	2	6.033221	16.370053	6.033221	6.033221	6.033221	6.033221	6.033221	
4935000	0.085832	2	5.602305	16.229773	5.602305	5.602305	5.602305	5.602305	5.602305	
4936000	0.085832	2	5.080417	17.340950	5.080417	5.080417	5.080417	5.080417	5.080417	
4937000	0.085832	2	5.001424	17.949825	5.001424	5.001424	5.001424	5.001424	5.001424	
4938000	0.085832	2	5.756393	16.937306	5.756393	5.756393	5.756393	5.756393	5.756393	
4939000	0.085832	2	5.417423	17.280748	5.417423	5.417423	5.417423	5.417423	5.417423	
4940000	0.085832	2	5.464516	16.723935	5.464516	5.464516	5.464516	5.464516	5.464516	
4941000	0.085832	2	5.524179	18.157456	5.524179	5.524179	5.524179	5.524179	5.524179	
4942000	0.085832	2	5.849390	18.771200	5.849390	5.849390	5.849390	5.849390	5.849390	
4943000	0.085832	2	5.467836	19.304961	5.467836	5.467836	5.467836	5.467836	5.467836	
4944000	0.085832	2	5.656916	16.829828	5.656916	5.656916	5.656916	5.656916	5.656916	
4945000	0.085832	2	5.504361	16.046050	5.504361	5.504361	5.504361	5.504361	5.504361	
4946000	0.085832	2	6.012012	19.161962	6.012012	6.012012	6.012012	6.012012	6.012012	
4947000	0.085832	2	5.695602	18.277942	5.695602	5.695602	5.695602	5.695602	5.695602	
4948000	0.085832	2	5.527514	18.078549	5.527514	5.527514	5.527514	5.527514	5.527514	
4949000	0.085832	2	5.867326	18.352897	5.867326	5.867326	5.867326	5.867326	5.867326	
4950000	0.085832	2	6.039761	17.417579	6.039761	6.039761	6.039761	6.039761	6.039761	
4951000	0.085832	2	5.758362	19.282706	5.758362	5.758362	5.758362	5.758362	5.758362	
4952000	0.085832	2	5.984321	18.544715	5.984321	5.984321	5.984321	5.984321	5.984321	
4953000	0.085832	2	5.524584	20.663313	5.524584	5.524584	5.524584	5.524584	5.524584	
4954000	0.085832	2	5.741036	15.619437	5.741036	5.741036	5.741036	5.741036	5.741036	
4955000	0.085832	2	5.439839	17.693355	5.439839	5.439839	5.439839	5.439839	5.439839	
4956000	0.085832	2	5.823347	18.522629	5.823347	5.823347	5.823347	5.823347	5.823347	
4957000	0.085832	2	5.621810	17.598141	5.621810	5.621810	5.621810	5.621810	5.621810	
4958000	0.085832	2	5.183388	17.213783	5.183388	5.183388	5.183388	5.183388	5.183388	
4959000	0.085832	2	5.917790	16.531925	5.917790	5.917790	5.917790	5.917790	5.917790	
4960000	0.085832	2	5.187778	16.981432	5.187778	5.187778	5.187778	5.187778	5.187778	
4961000	0.085832	2	6.010060	17.091773	6.010060	6.010060	6.010060	6.010060	6.010060	
4962000	0.085832	2	5.465956	19.282032	5.465956	5.465956	5.465956	5.465956	5.465956	
4963000	0.085832	2	5.297315	18.172979	5.297315	5.297315	5.297315	5.297315	5.297315	
4964000	0.085832	2	5.578509	18.087537	5.578509	5.578509	5.578509	5.578509	5.578509	
4965000	0.085832	2	5.621751	17.792790	5.621751	5.621751	5.621751	5.621751	5.621751	
4966000	0.085832	2	5.528310	17.344036	5.528310	5.528310	5.528310	5.528310	5.528310	
4967000	0.085832	2	5.545764	17.048526	5.545764	5.545764	5.545764	5.545764	5.545764	
4968000	0.085832	2	5.706090	17.524926	5.706090	5.706090	5.706090	5.706090	5.706090	
4969000	0.085832	2	5.326511	19.391112	5.326511	5.326511	5.326511	5.326511	5.326511	
4970000	0.085832	2	5.360768	17.823377	5.360768	5.360768	5.360768	5.360768	5.360768	
4971000	0.085832	2	5.831499	18.894562	5.831499	5.831499	5.831499	5.831499	5.831499	
4972000	0.085832	2	5.825237	19.012234	5.825237	5.825237	5.825237	5.825237	5.825237	
4973000	0.085832	2	5.737902	18.616667	5.737902	5.737902	5.737902	5.737902	5.737902	
4974000	0.085832	2	5.456694	17.067391	5.456694	5.456694	5.456694	5.456694	5.456694	
4975000	0.085832	2	5.244848	16.901487	5.244848	5.244848	5.244848	5.244848	5.244848	
4976000	0.085832	2	5.668011	19.346919	5.668011	5.668011	5.668011	5.668011	5.668011	
4977000	0.085832	2	5.142942	17.904952	5.142942	5.142942	5.142942	5.142942	5.142942	
4978000	0.085832	2	5.631080	17.379052	5.631080	5.631080	5.631080	5.631080	5.631080	
4979000	0.085832	2	5.637547	17.903255	5.637547	5.637547	5.637547	5.637547	5.637547	
4980000	0.085832	2	5.505724	17.889362	5.505724	5.505724	5.505724	5.505724	5.505724	
4981000	0.085832	2	5.344068	16.573200	5.344068	5.344068	5.344068	5.344068	5.344068	
4982000	0.085832	2	5.895392	17.961155	5.895392	5.895392	5.895392	5.895392	5.895392	
4983000	0.085832	2	5.743636	19.229805	5.743636	5.743636	5.743636	5.743636	5.743636	
4984000	0.085832	2	5.830360	20.544851	5.830360	5.830360	5.830360	5.830360	5.830360	
4985000	0.085832	2	5.484006	20.501023	5.484006	5.484006	5.484006	5.484006	5.484006	
4986000	0.085832	2	5.644194	17.701656	5.644194	5.644194	5.644194	5.644194	5.644194	
4987000	0.085832	2	5.519238	17.378267	5.519238	5.519238	5.519238	5.519238	5.519238	
4988000	0.085832	2	5.539479	18.252676	5.539479	5.539479	5.539479	5.539479	5.539479	
4989000	0.085832	2	5.379037	17.857539	5.379037	5.379037	5.379037	5.379037	5.379037	
4990000	0.085832	2	5.703658	19.545862	5.703658	5.703658	5.703658	5.703658	5.703658	
4991000	0.085832	2	5.403498	19.096982	5.403498	5.403498	5.403498	5.403498	5.403498	
4992000	0.085832	2	5.348174	19.511458	5.348174	5.348174	5.348174	5.348174	5.348174	
4993000	0.085832	2	6.170063	19.100525	6.170063	6.170063	6.170063	6.170063	6.170063	
4994000	0.085832	2	5.321857	15.868003	5.321857	5.321857	5.321857	5.321857	5.321857	
4995000	0.085832	2	5.964723	17.098032	5.964723	5.964723	5.964723	5.964723	5.964723	
4996000	0.085832	2	5.437850	17.626420	5.437850	5.437850	5.437850	5.437850	5.437850	
4997000	0.085832	2	5.661338	20.186100	5.661338	5.661338	5.661338	5.661338	5.661338	
4998000	0.085832	2	5.837225	18.108677	5.837225	5.837225	5.837225	5.837225	5.837225	
4999000	0.085832	2	5.765001	16.571299	5.765001	5.765001	5.765001	5.765001	5.765001	
5000000	0.085832	2	5.461288	17.616752	5.461288	5.461288	5.461288	5.461288	5.461288	
5001000	0.085832	2	5.842804	19.859747	5.842804	5.842804	5.842804	5.842804	5.842804	
5002000	0.085832	2	6.047924	18.070912	6.047924	6.047924	6.047924	6.047924	6.047924	
5003000	0.085832	2	5.445390	17.684509	5.445390	5.445390	5.445390	5.445390	5.445390	
5004000	0.085832	2	5.365860	17.380638	5.365860	5.365860	5.365860	5.365860	5.365860	
5005000	0.085832	2	5.533109	17.154559	5.533109	5.533109	5.533109	5.533109	5.533109	
5006000	0.085832	2	5.472079	19.204471	5.472079	5.472079	5.472079	5.472079	5.472079	
5007000	0.085832	2	5.591347	17.957015	5.591347	5.591347	5.591347	5.591347	5.591347	
5008000	0.085832	2	5.795612	16.612451	5.795612	5.795612	5.795612	5.795612	5.795612	
5009000	0.085832	2	5.868115	19.591391	5.868115	5.868115	5.868115	5.868115	5.868115	
5010000	0.085832	2	5.382001	16.862686	5.382001	5.382001	5.382001	5.382001	5.382001	
5011000	0.085832	2	5.512509	18.835912	5.512509	5.512509	5.512509	5.512509	5.512509	
5012000	0.085832	2	5.287956	17.549507	5.287956	5.287956	5.287956	5.287956	5.287956	
5013000	0.085832	2	5.113231	17.604152	5.113231	5.113231	5.113231	5.113231	5.113231	
5014000	0.085832	2	5.739964	18.341586	5.739964	5.739964	5.739964	5.739964	5.739964	
5015000	0.085832	2	5.917684	18.553944	5.917684	5.917684	5.917684	5.917684	5.917684	
5016000	0.085832	2	5.701073	17.316529	5.701073	5.701073	5.701073	5.701073	5.701073	
5017000	0.085832	2	5.462428	17.234060	5.462428	5.462428	5.462428	5.462428	5.462428	
5018000	0.085832	2	5.663983	18.979709	5.663983	5.663983	5.663983	5.663983	5.663983	
5019000	0.085832	2	5.494662	16.848558	5.494662	5.494662	5.494662	5.494662	5.494662	
5020000	0.085832	2	5.773122	18.596382	5.773122	5.773122	5.773122	5.773122	5.773122	
5021000	0.085832	2	5.866924	17.238130	5.866924	5.866924	5.866924	5.866924	5.866924	
5022000	0.085832	2	5.420488	20.153260	5.420488	5.420488	5.420488	5.420488	5.420488	
5023000	0.085832	2	4.950089	16.652566	4.950089	4.950089	4.950089	4.950089	4.950089	
5024000	0.085832	2	5.636577	18.412471	5.636577	5.636577	5.636577	5.636577	5.636577	
5025000	0.085832	2	5.491115	16.535377	5.491115	5.491115	5.491115	5.491115	5.491115	
5026000	0.085832	2	6.089598	19.503549	6.089598	6.089598	6.089598	6.089598	6.089598	
5027000	0.085832	2	5.270871	18.312012	5.270871	5.270871	5.270871	5.270871	5.270871	
5028000	0.085832	2	5.217472	18.758016	5.217472	5.217472	5.217472	5.217472	5.217472	
5029000	0.085832	2	5.655652	19.632862	5.655652	5.655652	5.655652	5.655652	5.655652	
5030000	0.085832	2	5.285867	16.951617	5.285867	5.285867	5.285867	5.285867	5.285867	
5031000	0.085832	2	5.672534	20.073823	5.672534	5.672534	5.672534	5.672534	5.672534	
5032000	0.085832	2	5.375558	18.859423	5.375558	5.375558	5.375558	5.375558	5.375558	
5033000	0.085832	2	5.648902	18.590431	5.648902	5.648902	5.648902	5.648902	5.648902	
5034000	0.085832	2	5.643564	20.357174	5.643564	5.643564	5.643564	5.643564	5.643564	
5035000	0.085832	2	5.937080	18.670669	5.937080	5.937080	5.937080	5.937080	5.937080	
5036000	0.085832	2	5.775576	17.465959	5.775576	5.775576	5.775576	5.775576	5.775576	
5037000	0.085832	2	5.164146	18.295743	5.164146	5.164146	5.164146	5.164146	5.164146	
5038000	0.085832	2	5.630210	17.473132	5.630210	5.630210	5.630210	5.630210	5.630210	
5039000	0.085832	2	5.195987	18.873834	5.195987	5.195987	5.195987	5.195987	5.195987	
5040000	0.085832	2	5.577334	17.064900	5.577334	5.577334	5.577334	5.577334	5.577334	
5041000	0.085832	2	5.097431	19.994692	5.097431	5.097431	5.097431	5.097431	5.097431	
5042000	0.085832	2	5.177927	18.212391	5.177927	5.177927	5.177927	5.177927	5.177927	
5043000	0.085832	2	5.650891	17.060731	5.650891	5.650891	5.650891	5.650891	5.650891	
5044000	0.085832	2	5.899511	17.974450	5.899511	5.899511	5.899511	5.899511	5.899511	
5045000	0.085832	2	5.241429	17.795190	5.241429	5.241429	5.241429	5.241429	5.241429	
5046000	0.085832	2	5.671577	19.170210	5.671577	5.671577	5.671577	5.671577	5.671577	
5047000	0.085832	2	5.395513	17.755847	5.395513	5.395513	5.395513	5.395513	5.395513	
5048000	0.085832	2	5.223732	17.418572	5.223732	5.223732	5.223732	5.223732	5.223732	
5049000	0.085832	2	5.705662	17.751937	5.705662	5.705662	5.705662	5.705662	5.705662	
5050000	0.085832	2	6.167544	20.779815	6.167544	6.167544	6.167544	6.167544	6.167544	
5051000	0.085832	2	5.864178	19.484581	5.864178	5.864178	5.864178	5.864178	5.864178	
5052000	0.085832	2	5.516880	17.676983	5.516880	5.516880	5.516880	5.516880	5.516880	
5053000	0.085832	2	5.465706	18.172040	5.465706	5.465706	5.465706	5.465706	5.465706	
5054000	0.085832	2	5.249858	18.431689	5.249858	5.249858	5.249858	5.249858	5.249858	
5055000	0.085832	2	5.863913	19.974273	5.863913	5.863913	5.863913	5.863913	5.863913	
5056000	0.085832	2	5.452896	18.272330	5.452896	5.452896	5.452896	5.452896	5.452896	
5057000	0.085832	2	5.910290	18.581438	5.910290	5.910290	5.910290	5.910290	5.910290	
5058000	0.085832	2	5.436344	19.810062	5.436344	5.436344	5.436344	5.436344	5.436344	
5059000	0.085832	2	5.529911	16.932901	5.529911	5.529911	5.529911	5.529911	5.529911	
5060000	0.085832	2	5.909452	17.541563	5.909452	5.909452	5.909452	5.909452	5.909452	
5061000	0.085832	2	5.411195	16.983915	5.411195	5.411195	5.411195	5.411195	5.411195	
5062000	0.085832	2	5.473353	17.104646	5.473353	5.473353	5.473353	5.473353	5.473353	
5063000	0.085832	2	5.684295	17.025094	5.684295	5.684295	5.684295	5.684295	5.684295	
5064000	0.085832	2	6.066431	18.705030	6.066431	6.066431	6.066431	6.066431	6.066431	
5065000	0.085832	2	5.521845	18.892761	5.521845	5.521845	5.521845	5.521845	5.521845	
5066000	0.085832	2	5.427567	16.557369	5.427567	5.427567	5.427567	5.427567	5.427567	
5067000	0.085832	2	5.369788	18.912221	5.369788	5.369788	5.369788	5.369788	5.369788	
5068000	0.085832	2	5.564240	20.631847	5.564240	5.564240	5.564240	5.564240	5.564240	
5069000	0.085832	2	5.500482	16.960084	5.500482	5.500482	5.500482	5.500482	5.500482	
5070000	0.085832	2	5.841791	16.760176	5.841791	5.841791	5.841791	5.841791	5.841791	
5071000	0.085832	2	5.472474	17.205340	5.472474	5.472474	5.472474	5.472474	5.472474	
5072000	0.085832	2	5.837088	17.200250	5.837088	5.837088	5.837088	5.837088	5.837088	
5073000	0.085832	2	5.369116	16.530371	5.369116	5.369116	5.369116	5.369116	5.369116	
5074000	0.085832	2	5.610189	18.017999	5.610189	5.610189	5.610189	5.610189	5.610189	
5075000	0.085832	2	5.207315	20.891375	5.207315	5.207315	5.207315	5.207315	5.207315	
5076000	0.085832	2	5.824214	19.345383	5.824214	5.824214	5.824214	5.824214	5.824214	
5077000	0.085832	2	5.671527	16.495340	5.671527	5.671527	5.671527	5.671527	5.671527	
5078000	0.085832	2	6.074776	19.316904	6.074776	6.074776	6.074776	6.074776	6.074776	
5079000	0.085832	2	5.777400	17.107266	5.777400	5.777400	5.777400	5.777400	5.777400	
5080000	0.085832	2	5.643833	17.008852	5.643833	5.643833	5.643833	5.643833	5.643833	
5081000	0.085832	2	5.539715	16.914030	5.539715	5.539715	5.539715	5.539715	5.539715	
5082000	0.085832	2	5.446670	17.302151	5.446670	5.446670	5.446670	5.446670	5.446670	
5083000	0.085832	2	5.904440	16.198123	5.904440	5.904440	5.904440	5.904440	5.904440	
5084000	0.085832	2	5.463148	17.200875	5.463148	5.463148	5.463148	5.463148	5.463148	
5085000	0.085832	2	5.246991	17.991232	5.246991	5.246991	5.246991	5.246991	5.246991	
5086000	0.085832	2	5.860213	16.837799	5.860213	5.860213	5.860213	5.860213	5.860213	
5087000	0.085832	2	5.866506	16.161370	5.866506	5.866506	5.866506	5.866506	5.866506	
5088000	0.085832	2	5.499797	16.926688	5.499797	5.499797	5.499797	5.499797	5.499797	
5089000	0.085832	2	5.499832	18.801021	5.499832	5.499832	5.499832	5.499832	5.499832	
5090000	0.085832	2	5.768675	17.726885	5.768675	5.768675	5.768675	5.768675	5.768675	
5091000	0.085832	2	5.442251	20.662139	5.442251	5.442251	5.442251	5.442251	5.442251	
5092000	0.085832	2	5.671406	19.878701	5.671406	5.671406	5.671406	5.671406	5.671406	
5093000	0.085832	2	5.740671	17.479860	5.740671	5.740671	5.740671	5.740671	5.740671	
5094000	0.085832	2	5.820190	16.429813	5.820190	5.820190	5.820190	5.820190	5.820190	
5095000	0.085832	2	5.610888	18.830782	5.610888	5.610888	5.610888	5.610888	5.610888	
5096000	0.085832	2	5.441950	16.721276	5.441950	5.441950	5.441950	5.441950	5.441950	
5097000	0.085832	2	5.963658	22.244666	5.963658	5.963658	5.963658	5.963658	5.963658	
5098000	0.085832	2	5.502584	19.941782	5.502584	5.502584	5.502584	5.502584	5.502584	
5099000	0.085832	2	5.440660	18.183575	5.440660	5.440660	5.440660	5.440660	5.440660	
5100000	0.085832	2	5.736694	18.190903	5.736694	5.736694	5.736694	5.736694	5.736694	
5101000	0.085832	2	5.663958	15.525282	5.663958	5.663958	5.663958	5.663958	5.663958	
5102000	0.085832	2	5.474212	18.919930	5.474212	5.474212	5.474212	5.474212	5.474212	
5103000	0.085832	2	5.528145	16.498986	5.528145	5.528145	5.528145	5.528145	5.528145	
5104000	0.085832	2	5.415517	16.918046	5.415517	5.415517	5.415517	5.415517	5.415517	
5105000	0.085832	2	5.310010	19.265835	5.310010	5.310010	5.310010	5.310010	5.310010	
5106000	0.085832	2	5.618814	17.932186	5.618814	5.618814	5.618814	5.618814	5.618814	
5107000	0.085832	2	5.365029	18.247322	5.365029	5.365029	5.365029	5.365029	5.365029	
5108000	0.085832	2	5.233916	17.428966	5.233916	5.233916	5.233916	5.233916	5.233916	
5109000	0.085832	2	5.605667	18.891340	5.605667	5.605667	5.605667	5.605667	5.605667	
5110000	0.085832	2	5.715110	15.930031	5.715110	5.715110	5.715110	5.715110	5.715110	
5111000	0.085832	2	5.813604	16.744010	5.813604	5.813604	5.813604	5.813604	5.813604	
5112000	0.085832	2	5.530420	18.757765	5.530420	5.530420	5.530420	5.530420	5.530420	
5113000	0.085832	2	5.970602	18.604490	5.970602	5.970602	5.970602	5.970602	5.970602	
5114000	0.085832	2	5.818658	16.977479	5.818658	5.818658	5.818658	5.818658	5.818658	
5115000	0.085832	2	5.436995	19.643123	5.436995	5.436995	5.436995	5.436995	5.436995	
5116000	0.085832	2	5.622155	18.282377	5.622155	5.622155	5.622155	5.622155	5.622155	
5117000	0.085832	2	5.801532	19.941089	5.801532	5.801532	5.801532	5.801532	5.801532	
5118000	0.085832	2	5.603913	19.137511	5.603913	5.603913	5.603913	5.603913	5.603913	
5119000	0.085832	2	5.304316	19.356228	5.304316	5.304316	5.304316	5.304316	5.304316	
5120000	0.085832	2	5.443986	19.026973	5.443986	5.443986	5.443986	5.443986	5.443986	
5121000	0.085832	2	5.622488	19.568518	5.622488	5.622488	5.622488	5.622488	5.622488	
5122000	0.085832	2	5.523387	18.137511	5.523387	5.523387	5.523387	5.523387	5.523387	
5123000	0.085832	2	5.291941	19.499937	5.291941	5.291941	5.291941	5.291941	5.291941	
5124000	0.085832	2	5.315256	16.663906	5.315256	5.315256	5.315256	5.315256	5.315256	
5125000	0.085832	2	5.495763	17.666499	5.495763	5.495763	5.495763	5.495763	5.495763	
5126000	0.085832	2	5.457477	18.194934	5.457477	5.457477	5.457477	5.457477	5.457477	
5127000	0.085832	2	5.383933	16.741043	5.383933	5.383933	5.383933	5.383933	5.383933	
5128000	0.085832	2	5.917997	18.708589	5.917997	5.917997	5.917997	5.917997	5.917997	
5129000	0.085832	2	5.954990	18.612275	5.954990	5.954990	5.954990	5.954990	5.954990	
5130000	0.085832	2	5.421027	18.842610	5.421027	5.421027	5.421027	5.421027	5.421027	
5131000	0.085832	2	5.790763	17.927010	5.790763	5.790763	5.790763	5.790763	5.790763	
5132000	0.085832	2	5.924439	21.097319	5.924439	5.924439	5.924439	5.924439	5.924439	
5133000	0.085832	2	5.733808	17.109008	5.733808	5.733808	5.733808	5.733808	5.733808	
5134000	0.085832	2	5.636945	17.524943	5.636945	5.636945	5.636945	5.636945	5.636945	
