Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	
1214000	100.687501	2	5.607101	18.777868	5.607101	5.607101	5.607101	5.607101	5.607101	
1215000	100.687501	2	5.843870	17.503502	5.843870	5.843870	5.843870	5.843870	5.843870	
1216000	100.687501	2	5.703763	18.136804	5.703763	5.703763	5.703763	5.703763	5.703763	
1217000	100.687501	2	5.223164	18.434407	5.223164	5.223164	5.223164	5.223164	5.223164	
1218000	100.687501	5	5.837686	18.228421	5.837686	17.266093	17.429508	16.294893	5.837686	
1219000	100.687501	4	5.946252	20.186459	5.946252	17.360493	20.186459	16.653315	5.946252	
1220000	100.687501	4	6.053350	18.572675	6.053350	6.053350	16.436186	16.776695	6.053350	
1221000	100.687501	5	5.608627	17.211895	5.608627	17.584970	15.548025	17.437071	5.608627	
1222000	100.687501	4	6.257894	18.538567	6.257894	6.257894	20.264550	15.344082	6.257894	
1223000	100.687501	5	5.675371	19.259024	5.675371	15.930753	15.921859	16.777685	5.675371	
1224000	100.687501	5	5.776937	18.344897	5.776937	18.070207	17.207907	16.423480	5.776937	
1225000	100.687501	5	5.857280	19.896047	5.857280	17.260917	16.058865	17.917504	5.857280	
1226000	100.687501	5	5.535103	17.673329	5.535103	17.149321	19.242702	18.546219	5.535103	
1227000	100.687501	4	6.069017	19.112006	6.069017	6.069017	15.397836	17.226838	6.069017	
1228000	100.687501	5	6.374924	18.444894	6.374924	15.235280	15.120983	18.440222	6.374924	
1229000	100.687501	4	5.569386	18.434234	5.569386	5.569386	15.906483	15.773787	5.569386	
1230000	100.687501	5	5.963359	18.367855	5.963359	16.582237	17.635608	17.240148	5.963359	
1231000	100.687501	4	6.195426	19.293536	6.195426	6.195426	15.863283	14.440178	6.195426	
1232000	100.687501	4	5.822898	20.928349	5.822898	17.192241	20.928349	17.237999	5.822898	
1233000	100.687501	4	5.405298	19.193879	5.405298	5.405298	14.993623	15.536241	5.405298	
1234000	100.687501	4	6.438706	17.974344	6.438706	6.438706	16.344922	16.034034	6.438706	
1235000	100.687501	5	5.826866	18.002100	5.826866	14.848263	18.586994	16.948981	5.826866	
1236000	100.687501	5	5.507995	19.410567	5.507995	14.784521	15.502153	17.374406	5.507995	
1237000	100.687501	4	5.376101	19.425189	5.376101	18.490395	17.915495	5.376101	5.376101	
1238000	100.687501	5	6.252608	19.237685	6.252608	15.219367	18.150005	17.205440	6.252608	
1239000	100.687501	5	5.840923	18.337834	5.840923	14.554624	17.725196	16.641779	5.840923	
1240000	100.687501	5	5.714843	19.101613	5.714843	16.147207	15.252000	14.980398	5.714843	
1241000	100.687501	4	5.967310	19.174307	5.967310	5.967310	15.071360	15.417268	5.967310	
1242000	100.687501	5	5.856507	18.768818	5.856507	15.840310	16.745942	15.853925	5.856507	
1243000	100.687501	5	5.355209	19.252878	5.355209	14.593366	18.084652	15.673955	5.355209	
1244000	100.687501	4	5.779521	19.517593	5.779521	16.557994	18.548238	19.517593	5.779521	
1245000	100.687501	5	6.088486	17.643820	6.088486	15.507780	18.115809	16.407239	6.088486	
1246000	100.687501	5	6.148785	18.048737	6.148785	16.360245	16.503861	17.266039	6.148785	
1247000	100.687501	4	5.763820	18.153461	5.763820	5.763820	16.906690	17.383894	5.763820	
1248000	100.687501	5	6.041562	18.154496	6.041562	16.508430	14.942895	18.341233	6.041562	
1249000	100.687501	5	5.461145	18.467618	5.461145	16.880739	18.551020	18.097086	5.461145	
1250000	100.687501	5	6.221574	19.074016	6.221574	15.445269	17.238050	18.840604	6.221574	
1251000	100.687501	4	5.808460	19.285764	5.808460	5.808460	16.596064	15.799990	5.808460	
1252000	100.687501	4	6.017116	18.928226	6.017116	15.174176	15.761015	15.761015	6.017116	
1253000	100.687501	4	5.278903	18.420565	5.278903	14.355657	5.278903	17.487426	5.278903	
1254000	100.687501	5	5.669414	19.253658	5.669414	15.867366	16.352805	16.832277	5.669414	
1255000	100.687501	4	5.180108	18.729272	5.180108	16.381904	16.785529	16.785529	5.180108	
1256000	100.687501	4	5.099112	18.317493	5.099112	5.099112	15.648079	15.326296	5.099112	
1257000	100.687501	4	5.807310	17.891130	5.807310	5.807310	15.470757	16.195491	5.807310	
1258000	100.687501	4	5.522768	17.774158	5.522768	15.765439	17.774158	17.779445	5.522768	
1259000	100.687501	5	5.890323	19.898194	5.890323	16.509245	19.469584	15.865169	5.890323	
1260000	100.687501	4	4.948222	17.332543	4.948222	4.948222	15.525754	14.853728	4.948222	
1261000	100.687501	5	5.450578	18.678375	5.450578	17.084868	18.938463	14.361011	5.450578	
1262000	100.687501	4	5.759910	19.484643	5.759910	16.620117	18.304251	19.484643	5.759910	
1263000	100.687501	5	5.557389	18.326432	5.557389	16.650424	16.803832	18.541989	5.557389	
1264000	100.687501	5	5.904924	18.894697	5.904924	17.934269	16.171710	14.134702	5.904924	
1265000	100.687501	5	5.750276	19.211722	5.750276	16.906284	16.725069	17.353711	5.750276	
1266000	100.687501	4	5.621394	17.804692	5.621394	5.621394	15.787988	18.991413	5.621394	
1267000	100.687501	4	5.918778	18.409547	5.918778	18.686800	18.686800	15.337582	5.918778	
1268000	100.687501	5	6.307598	18.932258	6.307598	16.595883	17.963051	15.440024	6.307598	
1269000	100.687501	4	5.879111	18.973313	5.879111	5.879111	15.641732	16.123495	5.879111	
1270000	100.687501	5	6.298418	17.722082	6.298418	15.684519	17.525666	19.368846	6.298418	
1271000	100.687501	5	5.818585	19.051515	5.818585	15.236641	18.617926	15.719954	5.818585	
1272000	100.687501	5	6.190489	19.654789	6.190489	15.603277	17.967538	17.072117	6.190489	
1273000	100.687501	5	6.060167	18.915208	6.060167	16.548168	16.387139	19.427324	6.060167	
1274000	100.687501	5	5.769613	21.658867	5.769613	15.120348	19.388617	18.373479	5.769613	
1275000	100.687501	5	6.193638	17.740447	6.193638	16.821975	16.813888	16.623068	6.193638	
1276000	100.687501	5	5.459019	18.775108	5.459019	17.236509	16.593594	16.591787	5.459019	
1277000	100.687501	2	5.957726	19.675540	5.957726	5.957726	5.957726	5.957726	5.957726	
1278000	100.687501	2	5.614604	16.847500	5.614604	5.614604	5.614604	5.614604	5.614604	
1279000	100.687501	2	5.879770	17.373162	5.879770	5.879770	5.879770	5.879770	5.879770	
1280000	100.687501	2	5.739269	17.720396	5.739269	5.739269	5.739269	5.739269	5.739269	
1281000	100.687501	2	5.552852	17.820527	5.552852	5.552852	5.552852	5.552852	5.552852	
1282000	100.687501	2	5.488019	18.900679	5.488019	5.488019	5.488019	5.488019	5.488019	
1283000	100.687501	2	5.390030	17.402902	5.390030	5.390030	5.390030	5.390030	5.390030	
1284000	100.687501	2	5.111876	18.015308	5.111876	5.111876	5.111876	5.111876	5.111876	
1285000	100.687501	2	5.926522	18.649754	5.926522	5.926522	5.926522	5.926522	5.926522	
1286000	100.687501	2	5.527315	18.367672	5.527315	5.527315	5.527315	5.527315	5.527315	
1287000	100.687501	2	5.528965	18.002658	5.528965	5.528965	5.528965	5.528965	5.528965	
1288000	100.687501	2	5.680390	19.972372	5.680390	5.680390	5.680390	5.680390	5.680390	
1289000	100.687501	2	5.251088	17.052360	5.251088	5.251088	5.251088	5.251088	5.251088	
1290000	100.687501	2	5.478965	20.220262	5.478965	5.478965	5.478965	5.478965	5.478965	
1291000	100.687501	2	5.153930	17.128478	5.153930	5.153930	5.153930	5.153930	5.153930	
1292000	100.687501	2	5.034645	18.986794	5.034645	5.034645	5.034645	5.034645	5.034645	
1293000	100.687501	2	5.649466	20.138049	5.649466	5.649466	5.649466	5.649466	5.649466	
1294000	100.687501	2	5.231505	19.212081	5.231505	5.231505	5.231505	5.231505	5.231505	
1295000	100.687501	2	5.363686	18.191252	5.363686	5.363686	5.363686	5.363686	5.363686	
1296000	100.687501	2	5.411046	17.352679	5.411046	5.411046	5.411046	5.411046	5.411046	
1297000	100.687501	2	5.156871	18.970810	5.156871	5.156871	5.156871	5.156871	5.156871	
1298000	100.687501	3	5.260406	18.871587	5.260406	5.260406	5.260406	18.984400	5.260406	
1299000	100.687501	2	5.349448	17.735826	5.349448	5.349448	5.349448	5.349448	5.349448	
1300000	100.687501	2	5.703028	18.983322	5.703028	5.703028	5.703028	5.703028	5.703028	
1301000	100.687501	2	5.026254	16.152721	5.026254	5.026254	5.026254	5.026254	5.026254	
1302000	100.687501	2	5.511303	18.692850	5.511303	5.511303	5.511303	5.511303	5.511303	
1303000	100.687501	2	5.431915	17.846721	5.431915	5.431915	5.431915	5.431915	5.431915	
1304000	100.687501	2	5.306163	18.115270	5.306163	5.306163	5.306163	5.306163	5.306163	
1305000	100.687501	3	4.933982	20.769118	4.933982	15.738857	4.933982	4.933982	4.933982	
1306000	100.687501	2	6.066485	18.384486	6.066485	6.066485	6.066485	6.066485	6.066485	
1307000	100.687501	2	4.650573	18.642782	4.650573	4.650573	4.650573	4.650573	4.650573	
1308000	100.687501	2	5.336041	17.400618	5.336041	5.336041	5.336041	5.336041	5.336041	
1309000	100.687501	4	6.170608	18.942375	6.170608	6.170608	17.386966	17.314994	6.170608	
1310000	100.687501	4	4.875258	18.222969	4.875258	17.696908	16.088716	4.875258	4.875258	
1311000	100.687501	5	5.050057	20.090004	5.050057	14.284800	16.043303	17.489625	5.050057	
1312000	100.687501	5	5.328299	18.748518	5.328299	15.774458	16.534922	18.708458	5.328299	
1313000	100.687501	4	6.468917	18.833562	6.468917	6.468917	17.295661	16.174792	6.468917	
1314000	100.687501	5	6.601507	17.422930	6.601507	16.459872	15.276888	17.370990	6.601507	
1315000	100.687501	5	5.741448	18.495282	5.741448	16.147466	15.528039	15.842511	5.741448	
1316000	100.687501	5	6.040177	19.067656	6.040177	16.740511	17.861803	18.602354	6.040177	
1317000	100.687501	5	5.618303	19.021988	5.618303	16.963771	18.136660	16.725023	5.618303	
1318000	100.687501	4	6.163623	18.353821	6.163623	6.163623	18.201670	18.027465	6.163623	
1319000	100.687501	5	6.137327	18.114917	6.137327	15.949242	17.134313	14.260836	6.137327	
1320000	100.687501	5	6.208937	17.269309	6.208937	17.798646	18.364300	17.185155	6.208937	
1321000	100.687501	5	5.780300	17.333547	5.780300	16.075179	18.411601	20.191059	5.780300	
1322000	100.687501	5	5.732914	17.280525	5.732914	16.837097	16.705694	17.493431	5.732914	
1323000	100.687501	5	5.822918	19.079614	5.822918	15.473822	17.324929	17.554974	5.822918	
1324000	100.687501	4	5.554443	18.172577	5.554443	5.554443	16.919852	17.075008	5.554443	
1325000	100.687501	4	6.080417	18.637256	6.080417	6.080417	17.827834	15.761651	6.080417	
1326000	100.687501	5	5.755432	22.398338	5.755432	16.916645	18.421105	16.733638	5.755432	
1327000	100.687501	4	5.993930	17.959673	5.993930	5.993930	18.000492	15.879848	5.993930	
1328000	100.687501	5	5.338393	17.894917	5.338393	15.827530	18.590943	17.453005	5.338393	
1329000	100.687501	5	5.460223	17.093780	5.460223	16.178531	16.702659	17.694480	5.460223	
1330000	100.687501	4	5.053071	20.106439	5.053071	16.401694	16.723878	16.723878	5.053071	
1331000	100.687501	5	5.488403	18.242132	5.488403	15.108355	16.039467	17.188795	5.488403	
1332000	100.687501	5	5.604477	18.953094	5.604477	14.983822	16.753256	19.095260	5.604477	
1333000	100.687501	5	6.188623	17.770236	6.188623	17.117253	18.995099	17.644692	6.188623	
1334000	100.687501	5	5.941696	18.788256	5.941696	16.808330	16.528798	15.366025	5.941696	
1335000	100.687501	4	6.080967	18.480180	6.080967	6.080967	17.489535	17.227664	6.080967	
1336000	100.687501	4	5.620650	18.151865	5.620650	16.252294	18.151865	15.776406	5.620650	
1337000	100.687501	4	5.711919	18.866108	5.711919	5.711919	16.377056	17.713062	5.711919	
1338000	100.687501	5	5.552036	17.660497	5.552036	15.076504	19.778749	18.546922	5.552036	
1339000	100.687501	5	5.752864	19.590284	5.752864	15.061646	17.917149	17.293381	5.752864	
1340000	100.687501	5	5.634603	18.100825	5.634603	16.591942	15.928248	17.334072	5.634603	
1341000	100.687501	4	5.410852	17.062437	5.410852	5.410852	16.901933	18.080917	5.410852	
1342000	100.687501	4	6.456877	19.121026	6.456877	6.456877	15.360450	16.180033	6.456877	
1343000	100.687501	5	5.686119	17.452367	5.686119	14.086581	17.071786	17.626825	5.686119	
1344000	100.687501	5	5.450462	18.603834	5.450462	17.792381	16.907760	20.368899	5.450462	
1345000	100.687501	5	6.189115	19.626070	6.189115	15.970854	17.029672	16.206341	6.189115	
1346000	100.687501	5	5.541182	18.901561	5.541182	14.558308	15.923343	19.145195	5.541182	
1347000	100.687501	5	5.893931	18.914275	5.893931	16.718499	16.517554	19.237558	5.893931	
1348000	100.687501	5	5.669620	20.670084	5.669620	15.996903	16.207533	15.765726	5.669620	
1349000	100.687501	5	5.643471	18.813875	5.643471	18.846805	16.074789	17.421551	5.643471	
1350000	100.687501	4	6.005724	18.363883	6.005724	6.005724	17.089917	16.967830	6.005724	
1351000	100.687501	5	5.898059	18.643032	5.898059	16.621409	19.248257	16.622338	5.898059	
1352000	100.687501	5	5.800785	19.060206	5.800785	16.437073	13.973834	16.951739	5.800785	
1353000	100.687501	5	5.373186	18.087914	5.373186	16.902834	15.631774	15.769936	5.373186	
1354000	100.687501	5	5.639547	18.974180	5.639547	16.944905	18.275748	18.086123	5.639547	
1355000	100.687501	5	5.985030	17.488675	5.985030	17.281054	16.558699	16.521056	5.985030	
1356000	100.687501	5	5.765648	18.329760	5.765648	14.316047	18.177341	16.750804	5.765648	
1357000	100.687501	4	6.466065	18.914419	6.466065	16.009160	20.365752	18.914419	6.466065	
1358000	100.687501	4	5.812945	17.875456	5.812945	5.812945	16.980970	17.857167	5.812945	
1359000	100.687501	4	5.915834	18.040028	5.915834	5.915834	17.924826	16.685976	5.915834	
1360000	100.687501	4	5.934562	16.530218	5.934562	5.934562	15.202999	17.991864	5.934562	
1361000	100.687501	4	5.642679	19.245602	5.642679	5.642679	15.820893	15.739983	5.642679	
1362000	100.687501	5	6.335661	19.090870	6.335661	16.926847	18.661208	16.917741	6.335661	
1363000	100.687501	5	6.364130	19.612252	6.364130	13.955699	17.787557	19.842781	6.364130	
1364000	100.687501	5	5.793545	17.449033	5.793545	17.493445	17.269424	15.306056	5.793545	
1365000	100.687501	5	5.588242	17.091319	5.588242	16.273659	14.578066	16.465804	5.588242	
1366000	100.687501	3	5.390145	18.941123	5.390145	5.390145	5.390145	15.554267	5.390145	
1367000	100.687501	2	6.030715	20.502201	6.030715	6.030715	6.030715	6.030715	6.030715	
1368000	100.687501	2	5.707644	19.158920	5.707644	5.707644	5.707644	5.707644	5.707644	
1369000	100.687501	2	5.405985	17.813865	5.405985	5.405985	5.405985	5.405985	5.405985	
1370000	100.687501	5	5.651508	17.314409	5.651508	15.785218	15.230350	17.094846	5.651508	
1371000	100.687501	5	5.902509	19.547693	5.902509	17.425547	15.204666	19.376984	5.902509	
1372000	100.687501	5	5.602966	18.313341	5.602966	14.001696	17.298133	17.738832	5.602966	
1373000	100.687501	5	5.790826	18.212702	5.790826	15.007452	17.889009	18.630040	5.790826	
1374000	100.687501	4	5.613130	19.460175	5.613130	5.613130	15.142226	16.992101	5.613130	
1375000	100.687501	4	6.330995	18.362490	6.330995	18.303400	18.303400	17.134239	6.330995	
1376000	100.687501	5	5.630208	17.174409	5.630208	16.890345	15.580980	16.798541	5.630208	
1377000	100.687501	5	6.229574	17.758680	6.229574	15.840130	17.682050	18.486038	6.229574	
1378000	100.687501	4	5.458815	17.283707	5.458815	5.458815	17.369553	16.592116	5.458815	
1379000	100.687501	4	5.449186	18.085245	5.449186	15.544412	15.544412	18.026421	5.449186	
1380000	100.687501	5	5.600176	19.172354	5.600176	15.397121	16.727650	17.447033	5.600176	
1381000	100.687501	5	6.869322	18.114560	6.869322	16.418190	16.814849	15.874995	6.869322	
1382000	100.687501	2	6.279283	18.175583	6.279283	6.279283	6.279283	6.279283	6.279283	
1383000	100.687501	2	6.147574	17.292256	6.147574	6.147574	6.147574	6.147574	6.147574	
1384000	100.687501	2	5.595301	20.229655	5.595301	5.595301	5.595301	5.595301	5.595301	
1385000	100.687501	2	5.399370	17.600537	5.399370	5.399370	5.399370	5.399370	5.399370	
1386000	100.687501	2	5.715387	18.206311	5.715387	5.715387	5.715387	5.715387	5.715387	
1387000	100.687501	2	5.233068	17.519978	5.233068	5.233068	5.233068	5.233068	5.233068	
1388000	100.687501	2	5.469228	18.017297	5.469228	5.469228	5.469228	5.469228	5.469228	
1389000	100.687501	2	5.698020	17.665910	5.698020	5.698020	5.698020	5.698020	5.698020	
1390000	100.687501	5	5.736615	18.912686	5.736615	17.335598	16.952705	18.200133	5.736615	
1391000	100.687501	5	6.186295	18.728514	6.186295	15.498527	17.521934	18.044253	6.186295	
1392000	100.687501	5	5.647210	19.622024	5.647210	15.068998	16.483440	17.039100	5.647210	
1393000	100.687501	5	5.355026	18.707177	5.355026	16.717061	15.160715	16.640204	5.355026	
1394000	100.687501	5	6.054402	18.505107	6.054402	16.939776	16.761779	16.864728	6.054402	
1395000	100.687501	5	5.909754	19.253729	5.909754	15.341926	17.378935	16.473687	5.909754	
1396000	100.687501	5	5.443844	17.903145	5.443844	16.422301	18.854072	16.327229	5.443844	
1397000	100.687501	5	5.828336	17.762809	5.828336	16.598439	16.713793	19.578833	5.828336	
1398000	100.687501	5	5.781241	19.006710	5.781241	15.927671	18.164606	17.378108	5.781241	
1399000	100.687501	5	5.832841	18.278997	5.832841	16.360378	18.308981	16.838722	5.832841	
1400000	100.687501	4	5.908926	16.664130	5.908926	5.908926	16.933436	16.553381	5.908926	
1401000	100.687501	5	6.406265	18.783119	6.406265	16.257756	16.490543	15.087247	6.406265	
1402000	100.687501	5	5.938810	19.927518	5.938810	17.037009	17.110155	16.086610	5.938810	
1403000	100.687501	5	5.827835	18.546254	5.827835	16.038970	16.684271	16.157415	5.827835	
1404000	100.687501	5	5.746276	18.978142	5.746276	17.912467	16.316906	17.969250	5.746276	
1405000	100.687501	5	5.515843	19.326483	5.515843	14.226320	15.930024	16.227401	5.515843	
1406000	100.687501	5	6.096118	19.432929	6.096118	14.657108	17.232740	17.103502	6.096118	
1407000	100.687501	5	5.812634	17.073450	5.812634	17.148061	17.721566	16.101359	5.812634	
1408000	100.687501	4	5.653987	17.760034	5.653987	5.653987	17.041784	16.824679	5.653987	
1409000	100.687501	5	5.838876	21.615971	5.838876	15.882665	16.642285	17.833113	5.838876	
1410000	100.687501	5	5.813262	17.734923	5.813262	16.582599	18.076733	17.719296	5.813262	
1411000	100.687501	5	5.477958	17.460452	5.477958	15.983622	16.792478	17.507872	5.477958	
1412000	100.687501	4	5.589022	19.186351	5.589022	5.589022	18.265659	18.450825	5.589022	
1413000	100.687501	5	5.766734	17.906980	5.766734	15.926383	16.048957	15.494492	5.766734	
1414000	100.687501	5	6.004944	17.779420	6.004944	14.555939	17.933953	15.606784	6.004944	
1415000	100.687501	5	5.481102	17.713539	5.481102	16.426530	17.628579	14.934193	5.481102	
1416000	100.687501	5	5.381674	19.831671	5.381674	17.106551	16.274241	17.948802	5.381674	
1417000	100.687501	5	5.669100	18.002887	5.669100	13.587994	16.621782	16.377726	5.669100	
1418000	100.687501	2	5.836221	19.357097	5.836221	5.836221	5.836221	5.836221	5.836221	
1419000	100.687501	2	6.005164	20.808087	6.005164	6.005164	6.005164	6.005164	6.005164	
1420000	100.687501	2	5.780406	18.646771	5.780406	5.780406	5.780406	5.780406	5.780406	
1421000	100.687501	2	6.065858	17.901344	6.065858	6.065858	6.065858	6.065858	6.065858	
1422000	100.687501	2	5.424482	19.113474	5.424482	5.424482	5.424482	5.424482	5.424482	
1423000	100.687501	2	5.663190	16.997514	5.663190	5.663190	5.663190	5.663190	5.663190	
1424000	100.687501	2	5.852986	18.604239	5.852986	5.852986	5.852986	5.852986	5.852986	
1425000	100.687501	2	5.189828	23.276049	5.189828	5.189828	5.189828	5.189828	5.189828	
1426000	100.687501	2	5.881483	16.782414	5.881483	5.881483	5.881483	5.881483	5.881483	
1427000	100.687501	2	5.403889	17.380582	5.403889	5.403889	5.403889	5.403889	5.403889	
1428000	100.687501	2	5.934193	19.692928	5.934193	5.934193	5.934193	5.934193	5.934193	
1429000	100.687501	2	5.519530	20.512081	5.519530	5.519530	5.519530	5.519530	5.519530	
1430000	100.687501	2	5.376888	18.411664	5.376888	5.376888	5.376888	5.376888	5.376888	
1431000	100.687501	2	5.497577	17.493573	5.497577	5.497577	5.497577	5.497577	5.497577	
1432000	100.687501	2	5.902842	22.961693	5.902842	5.902842	5.902842	5.902842	5.902842	
1433000	100.687501	2	5.627035	20.381683	5.627035	5.627035	5.627035	5.627035	5.627035	
1434000	100.687501	2	5.652933	17.778787	5.652933	5.652933	5.652933	5.652933	5.652933	
1435000	100.687501	2	5.651064	18.760611	5.651064	5.651064	5.651064	5.651064	5.651064	
1436000	100.687501	2	5.522682	18.396274	5.522682	5.522682	5.522682	5.522682	5.522682	
1437000	100.687501	3	5.982086	17.470947	5.982086	5.982086	5.982086	17.068946	5.982086	
1438000	100.687501	3	5.212381	19.142137	5.212381	5.212381	5.212381	15.366527	5.212381	
1439000	100.687501	2	6.036053	17.637936	6.036053	6.036053	6.036053	6.036053	6.036053	
1440000	100.687501	3	5.728998	16.289860	5.728998	5.728998	5.728998	13.655539	5.728998	
1441000	100.687501	2	5.234133	18.044703	5.234133	5.234133	5.234133	5.234133	5.234133	
1442000	100.687501	3	5.438110	17.556424	5.438110	5.438110	5.438110	16.293330	5.438110	
1443000	100.687501	2	5.765851	19.495684	5.765851	5.765851	5.765851	5.765851	5.765851	
1444000	100.687501	2	5.279641	17.218100	5.279641	5.279641	5.279641	5.279641	5.279641	
1445000	100.687501	2	5.227378	18.568715	5.227378	5.227378	5.227378	5.227378	5.227378	
1446000	100.687501	2	5.537309	22.001845	5.537309	5.537309	5.537309	5.537309	5.537309	
1447000	100.687501	3	5.715158	17.292980	5.715158	5.715158	5.715158	16.839806	5.715158	
1448000	100.687501	2	5.769731	17.411662	5.769731	5.769731	5.769731	5.769731	5.769731	
1449000	100.687501	2	4.850155	18.708661	4.850155	4.850155	4.850155	4.850155	4.850155	
1450000	100.687501	4	5.332928	19.333714	5.332928	17.823040	5.332928	17.139631	5.332928	
1451000	100.687501	2	5.215053	18.183879	5.215053	5.215053	5.215053	5.215053	5.215053	
1452000	100.687501	2	5.122160	18.517436	5.122160	5.122160	5.122160	5.122160	5.122160	
1453000	100.687501	2	4.900912	17.903894	4.900912	4.900912	4.900912	4.900912	4.900912	
1454000	100.687501	3	5.945572	17.917569	5.945572	5.945572	5.945572	14.360233	5.945572	
1455000	100.687501	5	5.926706	17.944010	5.926706	16.429104	19.358120	17.200169	5.926706	
1456000	100.687501	5	5.485287	18.524303	5.485287	17.644035	15.713962	17.439466	5.485287	
1457000	100.687501	4	5.619676	19.940224	5.619676	5.619676	16.122722	15.317778	5.619676	
1458000	100.687501	5	6.156454	20.692541	6.156454	16.970337	17.165206	16.439581	6.156454	
1459000	100.687501	4	5.512378	19.283285	5.512378	5.512378	15.694354	17.247627	5.512378	
1460000	100.687501	5	5.566501	18.580243	5.566501	15.953869	15.817081	16.851662	5.566501	
1461000	100.687501	4	6.481691	17.917088	6.481691	6.481691	16.431183	15.733032	6.481691	
1462000	100.687501	4	5.930566	19.282669	5.930566	5.930566	15.136596	15.089708	5.930566	
1463000	100.687501	5	6.064303	18.070977	6.064303	15.690202	17.927345	16.376865	6.064303	
1464000	100.687501	5	5.510616	21.370671	5.510616	17.265523	19.243817	17.826110	5.510616	
1465000	100.687501	5	5.443064	18.691689	5.443064	16.364913	16.752446	17.162879	5.443064	
1466000	100.687501	5	6.011608	18.332132	6.011608	17.713299	16.368741	17.133817	6.011608	
1467000	100.687501	4	5.724177	19.022409	5.724177	5.724177	15.681950	17.616635	5.724177	
1468000	100.687501	4	5.330856	17.564603	5.330856	5.330856	18.438825	17.084619	5.330856	
1469000	100.687501	4	5.537064	18.545428	5.537064	5.537064	16.568785	17.175692	5.537064	
1470000	100.687501	5	5.715699	18.501537	5.715699	17.270129	17.706169	17.040194	5.715699	
1471000	100.687501	5	5.947619	17.236586	5.947619	16.899452	15.525654	16.709191	5.947619	
1472000	100.687501	4	5.210979	18.597824	5.210979	5.210979	16.716898	15.770053	5.210979	
1473000	100.687501	5	5.366353	19.104245	5.366353	16.901704	18.418940	16.373379	5.366353	
1474000	100.687501	5	5.430560	20.366677	5.430560	18.449336	17.951090	17.340894	5.430560	
1475000	100.687501	4	6.322974	17.600111	6.322974	6.322974	15.100701	16.628122	6.322974	
1476000	100.687501	4	5.752833	17.435852	5.752833	5.752833	15.543851	16.388699	5.752833	
1477000	100.687501	3	6.233251	19.289491	6.233251	15.470792	19.289491	15.470792	6.233251	
1478000	100.687501	5	6.037267	17.804791	6.037267	16.151998	16.104107	17.160705	6.037267	
1479000	100.687501	5	6.057176	19.460423	6.057176	16.893384	17.013814	18.207667	6.057176	
1480000	100.687501	5	5.842913	18.780182	5.842913	16.361352	17.845283	16.024246	5.842913	
1481000	100.687501	5	5.876985	17.902944	5.876985	16.067560	18.966530	16.123345	5.876985	
1482000	100.687501	5	5.592185	17.156198	5.592185	15.734422	19.065855	17.610651	5.592185	
1483000	100.687501	5	6.187316	18.831717	6.187316	14.871841	16.664164	17.422062	6.187316	
1484000	100.687501	5	5.928376	19.218108	5.928376	16.576806	17.914564	16.775876	5.928376	
1485000	100.687501	4	5.779426	19.029685	5.779426	5.779426	17.905875	17.086601	5.779426	
1486000	100.687501	4	5.541212	18.251066	5.541212	5.541212	15.263775	16.324796	5.541212	
1487000	100.687501	5	5.550335	18.053731	5.550335	16.573616	15.677015	15.938703	5.550335	
1488000	100.687501	2	5.960706	18.046522	5.960706	5.960706	5.960706	5.960706	5.960706	
1489000	100.687501	2	5.628955	18.519325	5.628955	5.628955	5.628955	5.628955	5.628955	
1490000	100.687501	5	5.689068	17.833561	5.689068	14.948832	15.404403	15.464290	5.689068	
1491000	100.687501	5	5.489563	18.384489	5.489563	15.166404	18.001893	16.326124	5.489563	
1492000	100.687501	4	5.520930	18.408280	5.520930	16.526511	17.346900	17.346900	5.520930	
1493000	100.687501	5	5.989985	18.158108	5.989985	15.404842	16.686860	18.438211	5.989985	
1494000	100.687501	5	6.218656	17.366341	6.218656	15.705879	16.591367	16.548767	6.218656	
1495000	100.687501	5	6.124200	19.108125	6.124200	14.392586	15.323752	14.330169	6.124200	
1496000	100.687501	4	5.755971	18.165546	5.755971	5.755971	15.070999	17.268332	5.755971	
1497000	100.687501	5	5.791192	17.735313	5.791192	16.644002	17.705832	16.987160	5.791192	
1498000	100.687501	4	6.039592	18.506338	6.039592	6.039592	17.632595	15.864080	6.039592	
1499000	100.687501	5	5.604759	19.494672	5.604759	16.672910	17.292042	17.172907	5.604759	
1500000	100.687501	5	5.650450	18.715492	5.650450	15.529633	14.947151	16.844652	5.650450	
1501000	100.687501	5	6.070418	16.804463	6.070418	15.997114	16.627066	17.132049	6.070418	
1502000	100.687501	4	5.978864	19.376056	5.978864	15.859034	5.978864	15.936239	5.978864	
1503000	100.687501	2	5.428047	16.560911	5.428047	5.428047	5.428047	5.428047	5.428047	
1504000	100.687501	3	5.283632	18.715069	5.283632	14.944064	5.283632	18.715069	5.283632	
1505000	100.687501	3	5.636333	20.004538	5.636333	5.636333	5.636333	18.956545	5.636333	
1506000	100.687501	2	5.328188	17.599025	5.328188	5.328188	5.328188	5.328188	5.328188	
1507000	100.687501	2	4.866797	17.752093	4.866797	4.866797	4.866797	4.866797	4.866797	
1508000	100.687501	2	5.641258	17.586917	5.641258	5.641258	5.641258	5.641258	5.641258	
1509000	100.687501	4	5.872215	19.622024	5.872215	14.797685	19.622024	17.707597	5.872215	
