Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
3712000	100.687501	4	0.249420	0.919832	0.249420	0.104799	0.104799	0.104799	0.811180	
3713000	100.687501	4	0.291036	1.056493	0.291036	0.096086	0.096086	0.096086	1.185836	
3714000	100.687501	6	0.290229	1.261990	0.312356	0.125161	0.113063	0.113063	1.868047	
3715000	100.687501	4	0.278113	1.212864	0.298599	0.094610	0.094610	0.094610	1.212864	
3716000	100.687501	4	0.228377	1.055248	0.228377	0.091827	0.091827	0.091827	1.275372	
3717000	100.687501	3	0.302270	1.280120	0.302270	0.095159	0.095159	0.095159	1.280120	
3718000	100.687501	5	0.304912	1.174179	0.304912	0.089121	0.089121	0.098805	1.536697	
3719000	100.687501	5	0.235964	1.439181	0.333504	0.085495	0.106013	0.106013	1.439181	
3720000	100.687501	4	0.285640	1.365356	0.397662	0.091254	0.091254	0.091254	1.365356	
3721000	100.687501	6	0.297341	1.446491	0.275613	0.099138	0.103404	0.099138	1.077876	
3722000	100.687501	3	0.249034	1.035695	0.249034	0.096008	0.096008	0.096008	1.035695	
3723000	100.687501	4	0.254980	1.948804	0.254980	0.091487	0.091487	0.091487	1.360889	
3724000	100.687501	6	0.311344	1.851864	0.293214	0.161076	0.110919	0.110919	2.239480	
3725000	100.687501	4	0.291613	1.255313	0.291613	0.091759	0.091759	0.091759	1.212304	
3726000	100.687501	5	0.343571	1.531872	0.315457	0.094483	0.096751	0.096751	1.531872	
3727000	100.687501	5	0.280894	2.101316	0.241772	0.093881	0.093881	0.093881	2.039841	
3728000	100.687501	5	0.275161	1.068105	0.390154	0.084838	0.092746	0.092746	1.068105	
3729000	100.687501	3	0.382715	1.956547	0.382715	0.097945	0.097945	0.097945	1.956547	
3730000	100.687501	4	0.273062	1.194182	0.256770	0.104481	0.104481	0.104481	1.194182	
3731000	100.687501	4	0.312320	1.493046	0.312320	0.103450	0.173050	0.103450	1.493046	
3732000	100.687501	7	0.308388	1.232097	0.358515	0.077523	0.104146	0.087933	1.893169	
3733000	100.687501	4	0.248999	1.099724	0.360480	0.090439	0.090439	0.090439	1.099724	
3734000	100.687501	3	0.307415	1.363269	0.307415	0.095304	0.095304	0.095304	1.363269	
3735000	100.687501	4	0.284745	1.266872	0.284745	0.124354	0.102059	0.102059	1.266872	
3736000	100.687501	4	0.275729	1.552045	0.275729	0.094264	0.094264	0.094264	1.750983	
3737000	100.687501	6	0.266077	1.232423	0.220323	0.103167	0.102583	0.103167	1.177906	
3738000	100.687501	4	0.376766	1.144862	0.376766	0.094752	0.094752	0.094752	1.649725	
3739000	100.687501	3	0.287025	0.992796	0.287025	0.104474	0.104474	0.104474	0.992796	
3740000	100.687501	4	0.293038	1.314093	0.293038	0.126875	0.100164	0.100164	1.314093	
3741000	100.687501	4	0.256421	1.238799	0.256421	0.083290	0.099905	0.099905	1.238799	
3742000	100.687501	4	0.286954	2.125393	0.231037	0.095215	0.095215	0.095215	2.125393	
3743000	100.687501	5	0.296040	1.346134	0.326474	0.097652	0.097652	0.097652	1.326098	
3744000	100.687501	5	0.308878	1.549850	0.308878	0.118940	0.109721	0.116362	1.549850	
3745000	100.687501	3	0.342364	1.790576	0.342364	0.098385	0.098385	0.098385	1.790576	
3746000	100.687501	5	0.312301	1.461993	0.348828	0.098098	0.098098	0.103515	1.461993	
3747000	100.687501	4	0.256188	1.389237	0.256188	0.078675	0.110707	0.110707	1.389237	
3748000	100.687501	4	0.298714	1.039710	0.280795	0.101773	0.101773	0.101773	1.039710	
3749000	100.687501	4	0.352626	0.957495	0.325869	0.108511	0.108511	0.108511	0.957495	
3750000	100.687501	5	0.260491	1.674515	0.297965	0.101090	0.101045	0.101090	1.674515	
3751000	100.687501	3	0.259109	1.140980	0.259109	0.094453	0.094453	0.094453	1.140980	
3752000	100.687501	4	0.278714	1.622174	0.242573	0.091948	0.091948	0.091948	1.622174	
3753000	100.687501	3	0.255666	1.149865	0.255666	0.094159	0.094159	0.094159	1.149865	
3754000	100.687501	3	0.288427	1.233452	0.288427	0.092059	0.092059	0.092059	1.233452	
3755000	100.687501	3	0.354216	1.797645	0.354216	0.092171	0.092171	0.092171	1.797645	
3756000	100.687501	5	0.285913	1.302402	0.285913	0.090535	0.090535	0.088323	1.234365	
3757000	100.687501	3	0.260910	0.922275	0.260910	0.152912	0.260910	0.152912	0.922275	
3758000	100.687501	5	0.296319	1.361309	0.315396	0.136280	0.169424	0.136280	1.361309	
3759000	100.687501	5	0.252905	1.967410	0.355681	0.156612	0.208307	0.156612	1.967410	
3760000	100.687501	5	0.254723	1.584180	0.254723	0.109741	0.234251	0.252487	1.584180	
3761000	100.687501	5	0.258568	1.372809	0.320796	0.161099	0.228391	0.161099	1.372809	
3762000	100.687501	3	0.268640	1.440304	0.268640	0.085466	0.268640	0.085466	1.440304	
3763000	100.687501	3	0.288373	1.993026	0.288373	0.141670	0.141670	0.141670	1.993026	
3764000	100.687501	4	0.299615	0.893345	0.299615	0.150389	0.150389	0.191090	0.893345	
3765000	100.687501	6	0.302417	1.673169	0.282924	0.149430	0.180835	0.149430	1.762940	
3766000	100.687501	4	0.295236	1.908242	0.295236	0.170763	0.170763	0.151781	1.908242	
3767000	100.687501	6	0.281028	1.170808	0.281028	0.114495	0.256098	0.251373	1.004262	
3768000	100.687501	3	0.363337	1.712723	0.363337	0.086403	0.363337	0.086403	1.712723	
3769000	100.687501	5	0.243048	1.583683	0.243048	0.088009	0.190356	0.088009	0.990436	
3770000	100.687501	4	0.245951	1.211614	0.245951	0.091612	0.091612	0.091612	1.164044	
3771000	100.687501	5	0.250293	1.202151	0.286949	0.096914	0.096914	0.096914	1.321024	
3772000	100.687501	4	0.253036	1.250683	0.287582	0.097939	0.097939	0.097939	1.250683	
3773000	100.687501	5	0.333130	1.091199	0.339493	0.102061	0.102061	0.102061	1.201801	
3774000	100.687501	5	0.219085	1.156995	0.325209	0.093950	0.093464	0.093950	1.156995	
3775000	100.687501	5	0.210308	1.418007	0.227578	0.094708	0.094708	0.094708	1.495987	
3776000	100.687501	4	0.317606	1.718582	0.317606	0.092642	0.092642	0.092642	0.955125	
3777000	100.687501	3	0.280159	1.238518	0.280159	0.112027	0.112027	0.112027	1.238518	
3778000	100.687501	5	0.304351	1.184122	0.234103	0.100490	0.100490	0.100490	2.412043	
3779000	100.687501	5	0.262438	1.153637	0.262438	0.087322	0.090278	0.090278	1.508212	
3780000	100.687501	3	0.286862	1.388887	0.286862	0.099117	0.099117	0.099117	1.388887	
3781000	100.687501	4	0.294693	1.428070	0.273556	0.089630	0.089630	0.089630	1.428070	
3782000	100.687501	5	0.235627	0.967887	0.340439	0.094404	0.094404	0.094404	0.987405	
3783000	100.687501	5	0.223679	1.593385	0.223679	0.089694	0.089694	0.098277	1.353355	
3784000	100.687501	3	0.283024	1.418724	0.283024	0.106994	0.106994	0.106994	1.418724	
3785000	100.687501	5	0.308851	1.534686	0.308851	0.106109	0.097920	0.106109	0.966460	
3786000	100.687501	4	0.257097	0.709003	0.257097	0.095406	0.095406	0.095406	1.031830	
3787000	100.687501	5	0.307920	1.492467	0.311746	0.094592	0.094592	0.094592	0.992987	
3788000	100.687501	5	0.256126	1.361017	0.336986	0.109190	0.109190	0.103847	1.361017	
3789000	100.687501	4	0.245488	1.202078	0.222554	0.100795	0.100795	0.100795	1.202078	
3790000	100.687501	4	0.305793	1.610151	0.305793	0.084201	0.090362	0.090362	1.610151	
3791000	100.687501	6	0.266128	1.786627	0.290499	0.094883	0.100330	0.094883	0.881011	
3792000	100.687501	3	0.298433	1.479760	0.298433	0.095256	0.095256	0.095256	1.479760	
3793000	100.687501	4	0.251950	1.105097	0.314625	0.093124	0.093124	0.093124	1.105097	
3794000	100.687501	4	0.256343	1.245388	0.316937	0.098084	0.098084	0.098084	1.245388	
3795000	100.687501	3	0.265079	1.249479	0.265079	0.089031	0.089031	0.089031	1.249479	
3796000	100.687501	5	0.269456	1.880215	0.346107	0.102815	0.102815	0.102815	1.440164	
3797000	100.687501	4	0.256554	1.410453	0.256554	0.096169	0.096169	0.096169	1.121844	
3798000	100.687501	4	0.259399	1.483049	0.259399	0.095638	0.095638	0.095638	1.884271	
3799000	100.687501	5	0.256541	2.068064	0.237457	0.099290	0.099290	0.099290	1.565049	
3800000	100.687501	4	0.296838	1.269529	0.314169	0.088767	0.088767	0.088767	1.269529	
3801000	100.687501	4	0.270182	1.176950	0.270182	0.088843	0.101094	0.088843	1.176950	
3802000	100.687501	4	0.262401	1.006568	0.262401	0.095041	0.095041	0.095924	1.006568	
3803000	100.687501	4	0.305123	1.614175	0.305123	0.101611	0.101611	0.103576	1.614175	
3804000	100.687501	3	0.276558	1.089762	0.276558	0.113205	0.113205	0.113205	1.089762	
3805000	100.687501	4	0.281941	1.308780	0.268038	0.092044	0.092044	0.092044	1.308780	
3806000	100.687501	6	0.235523	1.057764	0.350509	0.130404	0.102881	0.102881	1.736172	
3807000	100.687501	4	0.279370	1.820958	0.279370	0.100070	0.104393	0.100070	1.820958	
3808000	100.687501	3	0.240753	1.327990	0.240753	0.092237	0.092237	0.092237	1.327990	
3809000	100.687501	6	0.252660	1.684617	0.327091	0.158380	0.198770	0.158380	1.615996	
3810000	100.687501	6	0.270404	2.052528	0.342519	0.139952	0.216767	0.139952	1.279381	
3811000	100.687501	5	0.297936	1.586045	0.294825	0.146975	0.146975	0.151111	1.586045	
3812000	100.687501	5	0.255874	1.213382	0.227081	0.101930	0.101930	0.111403	1.213382	
3813000	100.687501	4	0.261970	1.215678	0.315638	0.095874	0.095874	0.095874	1.215678	
3814000	100.687501	5	0.278871	1.529105	0.278871	0.090129	0.090129	0.087633	0.999261	
3815000	100.687501	3	0.321423	1.392408	0.321423	0.111981	0.111981	0.111981	1.392408	
3816000	100.687501	5	0.269808	1.507160	0.269808	0.096995	0.096995	0.097050	1.028118	
3817000	100.687501	3	0.272778	0.995167	0.272778	0.099543	0.099543	0.099543	0.995167	
3818000	100.687501	4	0.290618	1.351704	0.276824	0.090944	0.090944	0.090944	1.351704	
3819000	100.687501	3	0.330715	0.993720	0.330715	0.112062	0.112062	0.112062	0.993720	
3820000	100.687501	6	0.279855	1.457822	0.316148	0.135387	0.137929	0.139091	1.457822	
3821000	100.687501	3	0.222439	0.855747	0.222439	0.149789	0.222439	0.149789	0.855747	
3822000	100.687501	7	0.235923	1.388038	0.263692	0.172724	0.186085	0.196606	1.842085	
3823000	100.687501	4	0.317301	1.320157	0.243090	0.144187	0.243090	0.144187	1.320157	
3824000	100.687501	4	0.257532	1.238328	0.257532	0.151814	0.156000	0.156000	1.238328	
3825000	100.687501	6	0.260672	1.303430	0.283732	0.142566	0.144744	0.136843	1.303430	
3826000	100.687501	3	0.224371	1.963997	0.224371	0.149377	0.224371	0.149377	1.963997	
3827000	100.687501	4	0.335363	1.295806	0.335363	0.146650	0.175546	0.146650	1.295806	
3828000	100.687501	3	0.269518	1.152481	0.269518	0.104060	0.104060	0.104060	1.152481	
3829000	100.687501	3	0.244283	1.926413	0.244283	0.092241	0.092241	0.092241	1.926413	
3830000	100.687501	4	0.312993	1.630872	0.312993	0.105199	0.097681	0.105199	1.630872	
3831000	100.687501	3	0.259051	2.162248	0.259051	0.098569	0.098569	0.098569	2.162248	
3832000	100.687501	3	0.230194	1.721692	0.230194	0.087265	0.087265	0.087265	1.721692	
3833000	100.687501	4	0.280718	1.533382	0.280718	0.086503	0.086503	0.086503	1.092266	
3834000	100.687501	5	0.325693	1.395601	0.327371	0.089943	0.089943	0.102535	1.395601	
3835000	100.687501	6	0.246093	2.001642	0.286750	0.095711	0.095711	0.092548	0.880174	
3836000	100.687501	3	0.283748	1.605013	0.283748	0.086231	0.086231	0.086231	1.605013	
3837000	100.687501	4	0.290436	1.011259	0.335462	0.096907	0.096907	0.096907	1.011259	
3838000	100.687501	4	0.278541	1.316462	0.365488	0.096577	0.096577	0.096577	1.316462	
3839000	100.687501	5	0.270798	1.573618	0.231068	0.103129	0.103129	0.103129	1.165199	
3840000	100.687501	4	0.261812	1.621060	0.261812	0.120394	0.261812	0.120394	1.503870	
3841000	100.687501	4	0.244095	1.198683	0.244095	0.162242	0.162242	0.154839	1.198683	
3842000	100.687501	5	0.287957	0.943859	0.334273	0.115297	0.159219	0.159219	0.943859	
3843000	100.687501	4	0.242399	1.701888	0.242399	0.159733	0.159306	0.159733	1.701888	
3844000	100.687501	4	0.284683	1.507688	0.284683	0.124700	0.164062	0.164062	1.507688	
3845000	100.687501	5	0.224915	1.162405	0.314361	0.159299	0.201404	0.159299	1.162405	
3846000	100.687501	3	0.220460	1.268295	0.220460	0.145313	0.145313	0.145313	1.268295	
3847000	100.687501	5	0.280456	1.329561	0.280456	0.141272	0.240544	0.194643	1.329561	
3848000	100.687501	5	0.236996	1.266795	0.242796	0.133143	0.236996	0.133143	0.988484	
3849000	100.687501	5	0.277736	1.275510	0.352298	0.123022	0.155931	0.155931	1.275510	
3850000	100.687501	6	0.324633	1.485154	0.318637	0.171473	0.171473	0.185513	1.247944	
3851000	100.687501	4	0.272400	1.477531	0.272400	0.155287	0.157183	0.155287	1.477531	
3852000	100.687501	4	0.258954	1.652908	0.258954	0.151627	0.169512	0.169512	1.652908	
3853000	100.687501	5	0.232449	1.108237	0.232449	0.137421	0.188444	0.192756	1.108237	
3854000	100.687501	5	0.237621	1.224400	0.286856	0.181155	0.216501	0.181155	1.224400	
3855000	100.687501	5	0.248783	1.264247	0.348997	0.136018	0.148374	0.148374	1.264247	
3856000	100.687501	4	0.282521	1.510588	0.294760	0.093116	0.093116	0.093116	1.510588	
3857000	100.687501	4	0.253938	1.590083	0.300470	0.111558	0.111558	0.111558	1.590083	
3858000	100.687501	3	0.270843	1.147267	0.270843	0.092934	0.092934	0.092934	1.147267	
3859000	100.687501	3	0.259784	1.611046	0.259784	0.089567	0.089567	0.089567	1.611046	
3860000	100.687501	3	0.246109	1.124707	0.246109	0.096618	0.096618	0.096618	1.124707	
3861000	100.687501	6	0.252076	1.415480	0.252076	0.111830	0.104894	0.114200	1.811299	
3862000	100.687501	7	0.212870	1.106549	0.296204	0.139836	0.200202	0.220247	1.023946	
3863000	100.687501	3	0.257071	1.516687	0.257071	0.186726	0.186726	0.186726	1.516687	
3864000	100.687501	4	0.236100	1.163715	0.313336	0.145128	0.145128	0.145128	1.163715	
3865000	100.687501	4	0.279797	1.388054	0.279797	0.099923	0.099923	0.099923	1.266707	
3866000	100.687501	5	0.264270	1.305888	0.264270	0.094190	0.216968	0.094190	1.666664	
3867000	100.687501	4	0.281581	1.296115	0.283412	0.129635	0.129635	0.129635	1.296115	
3868000	100.687501	3	0.283635	1.411131	0.283635	0.148843	0.148843	0.148843	1.411131	
3869000	100.687501	3	0.273440	1.218214	0.273440	0.153005	0.153005	0.153005	1.218214	
3870000	100.687501	5	0.277862	1.366655	0.277862	0.121495	0.204113	0.155185	1.366655	
3871000	100.687501	4	0.293079	1.507588	0.293079	0.140205	0.327117	0.140205	1.507588	
3872000	100.687501	4	0.262123	0.989916	0.262123	0.157715	0.157715	0.146745	0.989916	
3873000	100.687501	4	0.257220	1.623340	0.257220	0.125763	0.195251	0.125763	1.623340	
3874000	100.687501	4	0.239250	1.473851	0.306100	0.105383	0.239250	0.105383	1.473851	
3875000	100.687501	3	0.275024	1.357747	0.275024	0.140669	0.140669	0.140669	1.357747	
3876000	100.687501	4	0.229860	1.892485	0.278239	0.123073	0.229860	0.123073	1.892485	
3877000	100.687501	5	0.221202	1.760377	0.376890	0.172780	0.172780	0.172780	1.119003	
3878000	100.687501	5	0.257938	2.047878	0.257938	0.120317	0.120317	0.107401	2.241295	
3879000	100.687501	4	0.320107	1.437528	0.320107	0.096395	0.096395	0.111111	1.437528	
3880000	100.687501	4	0.260584	1.811568	0.260584	0.096705	0.096705	0.096705	0.897196	
3881000	100.687501	3	0.388200	1.275288	0.388200	0.111403	0.111403	0.111403	1.275288	
3882000	100.687501	4	0.213986	1.290509	0.270905	0.091849	0.091849	0.091849	1.290509	
3883000	100.687501	4	0.242776	1.127340	0.242776	0.100113	0.100113	0.100113	1.409418	
3884000	100.687501	5	0.249451	1.537355	0.309811	0.101750	0.101750	0.116892	1.537355	
3885000	100.687501	4	0.348029	1.954189	0.348029	0.098776	0.098776	0.098776	0.953701	
3886000	100.687501	3	0.259008	1.511346	0.259008	0.102013	0.102013	0.102013	1.511346	
3887000	100.687501	6	0.224168	1.829359	0.360545	0.161817	0.150857	0.161817	1.349945	
3888000	100.687501	5	0.280147	1.570386	0.280147	0.135291	0.133329	0.194927	1.570386	
3889000	100.687501	3	0.269644	1.050902	0.269644	0.167705	0.167705	0.167705	1.050902	
3890000	100.687501	4	0.268636	1.513746	0.301801	0.191634	0.268636	0.191634	1.513746	
3891000	100.687501	4	0.253185	1.242315	0.253185	0.138937	0.253185	0.138937	1.342931	
3892000	100.687501	4	0.304602	1.997085	0.286786	0.171478	0.171478	0.171478	1.997085	
3893000	100.687501	4	0.220534	1.706240	0.220534	0.117306	0.141368	0.117306	1.706240	
3894000	100.687501	5	0.286570	1.503613	0.282110	0.152537	0.152537	0.152537	1.081279	
3895000	100.687501	4	0.256464	1.285445	0.286338	0.112713	0.256464	0.112713	1.285445	
3896000	100.687501	4	0.259839	1.300828	0.259839	0.173077	0.173077	0.173077	1.110769	
3897000	100.687501	5	0.240107	1.309599	0.293186	0.148074	0.210120	0.210120	1.309599	
3898000	100.687501	4	0.259851	1.470154	0.259851	0.140575	0.259851	0.140575	1.420399	
3899000	100.687501	4	0.242049	2.196727	0.409781	0.198279	0.198279	0.198279	2.196727	
3900000	100.687501	6	0.295027	1.384260	0.274451	0.115467	0.180053	0.183060	1.384260	
3901000	100.687501	5	0.367404	2.615411	0.354491	0.152613	0.210562	0.152613	2.615411	
3902000	100.687501	5	0.234956	1.195620	0.290614	0.159000	0.157023	0.157023	1.195620	
3903000	100.687501	4	0.235789	1.235357	0.245862	0.149638	0.245862	0.149638	1.235357	
3904000	100.687501	4	0.249525	1.273756	0.249525	0.152538	0.249525	0.173975	1.273756	
3905000	100.687501	5	0.319376	1.504459	0.329807	0.175748	0.175748	0.175748	1.179427	
3906000	100.687501	4	0.349708	1.810054	0.207216	0.121458	0.207216	0.207216	1.810054	
3907000	100.687501	5	0.246946	1.412596	0.323391	0.204410	0.159805	0.159805	1.412596	
3908000	100.687501	4	0.231126	1.643733	0.231126	0.152474	0.231126	0.131004	1.643733	
3909000	100.687501	5	0.285696	1.953682	0.285696	0.167553	0.167553	0.170293	1.067705	
3910000	100.687501	6	0.245019	1.611055	0.322382	0.194432	0.236221	0.194432	1.218008	
3911000	100.687501	6	0.250381	1.426190	0.242520	0.149806	0.242520	0.145173	1.287511	
3912000	100.687501	4	0.264359	1.613231	0.308320	0.148195	0.148195	0.148195	1.613231	
3913000	100.687501	5	0.223614	2.126519	0.223614	0.088796	0.170427	0.170427	1.443769	
3914000	100.687501	6	0.201643	1.251659	0.220392	0.107746	0.185843	0.126474	1.251659	
3915000	100.687501	5	0.251552	1.689217	0.251552	0.110155	0.158271	0.180590	1.689217	
3916000	100.687501	4	0.307365	1.356713	0.290144	0.164891	0.164891	0.164891	1.356713	
3917000	100.687501	5	0.234001	1.532759	0.242665	0.149353	0.196454	0.149353	1.532759	
3918000	100.687501	6	0.214779	1.003651	0.214779	0.154166	0.165487	0.156748	1.156215	
3919000	100.687501	5	0.317447	1.278166	0.317447	0.143444	0.167934	0.168371	1.278166	
3920000	100.687501	6	0.215770	1.856281	0.241353	0.195301	0.215770	0.164489	1.405887	
3921000	100.687501	4	0.235905	1.420171	0.235905	0.127123	0.253324	0.127123	1.420171	
3922000	100.687501	3	0.220526	1.805110	0.220526	0.145703	0.220526	0.145703	1.805110	
3923000	100.687501	4	0.242016	1.993108	0.242016	0.138908	0.242016	0.156132	1.993108	
3924000	100.687501	6	0.295000	1.081999	0.293649	0.158890	0.151857	0.152284	1.081999	
3925000	100.687501	5	0.221011	1.189765	0.320848	0.130491	0.221011	0.130491	1.133069	
3926000	100.687501	7	0.278181	2.625223	0.233115	0.130980	0.163463	0.164483	0.934792	
3927000	100.687501	5	0.231388	1.668111	0.203848	0.147771	0.203848	0.147771	1.479406	
3928000	100.687501	6	0.304952	1.545109	0.325674	0.167413	0.165078	0.208180	1.545109	
3929000	100.687501	5	0.271590	1.205953	0.271590	0.168412	0.170332	0.139671	1.205953	
3930000	100.687501	4	0.244976	1.328641	0.244976	0.244976	0.213999	0.213999	1.037620	
3931000	100.687501	6	0.253819	0.923171	0.296553	0.140420	0.159997	0.160224	0.923171	
3932000	100.687501	3	0.283172	1.083673	0.283172	0.134062	0.134062	0.134062	1.083673	
3933000	100.687501	5	0.269123	1.160779	0.344236	0.094471	0.175210	0.094471	1.160779	
3934000	100.687501	5	0.319587	1.788961	0.247972	0.122999	0.247972	0.135452	1.788961	
3935000	100.687501	4	0.262640	2.387753	0.262640	0.158860	0.214072	0.158860	2.387753	
3936000	100.687501	4	0.266472	0.984321	0.266472	0.175933	0.175933	0.136317	0.984321	
3937000	100.687501	3	0.184249	1.335228	0.184249	0.137560	0.184249	0.184249	1.335228	
3938000	100.687501	4	0.257406	1.559573	0.257406	0.206669	0.257406	0.132371	1.559573	
3939000	100.687501	4	0.230788	1.458082	0.230788	0.151111	0.230788	0.198031	1.458082	
3940000	100.687501	5	0.278212	1.109082	0.278212	0.085831	0.200747	0.085831	1.035516	
3941000	100.687501	6	0.272442	1.660647	0.266757	0.122642	0.163402	0.194595	1.660647	
3942000	100.687501	4	0.269838	1.579779	0.269838	0.112605	0.136705	0.112605	1.579779	
3943000	100.687501	5	0.256844	1.219942	0.256844	0.150042	0.216673	0.150042	1.663188	
3944000	100.687501	4	0.269923	0.973184	0.269923	0.142440	0.240599	0.142440	0.973184	
3945000	100.687501	3	0.269592	1.170058	0.269592	0.158273	0.158273	0.158273	1.170058	
3946000	100.687501	7	0.268301	1.588972	0.331058	0.166104	0.163952	0.153504	1.329793	
3947000	100.687501	3	0.249814	1.491756	0.249814	0.148358	0.148358	0.148358	1.491756	
3948000	100.687501	6	0.298253	1.275065	0.308991	0.120186	0.303265	0.147340	1.275065	
3949000	100.687501	4	0.366297	1.086988	0.366297	0.165663	0.165663	0.165663	0.968527	
3950000	100.687501	5	0.262061	1.411011	0.259352	0.117271	0.160531	0.160531	1.411011	
3951000	100.687501	5	0.234850	0.991790	0.268073	0.162989	0.216172	0.162989	0.991790	
3952000	100.687501	4	0.253130	1.289207	0.253130	0.125077	0.253130	0.125077	1.003691	
3953000	100.687501	3	0.325373	1.335854	0.325373	0.091862	0.091862	0.091862	1.335854	
3954000	100.687501	3	0.257809	1.734360	0.257809	0.104853	0.104853	0.104853	1.734360	
3955000	100.687501	5	0.260841	1.317437	0.330683	0.096167	0.096167	0.096167	1.470184	
3956000	100.687501	4	0.230808	0.955397	0.276785	0.096053	0.096053	0.096053	0.955397	
3957000	100.687501	5	0.283420	1.726621	0.294236	0.093012	0.093012	0.093012	1.041880	
3958000	100.687501	5	0.285277	2.115557	0.285277	0.104832	0.106743	0.106743	0.867233	
3959000	100.687501	4	0.259330	1.222825	0.259330	0.099943	0.099943	0.099943	1.162157	
3960000	100.687501	4	0.306163	1.366728	0.306163	0.089083	0.089083	0.122415	1.366728	
3961000	100.687501	4	0.251158	1.504933	0.251158	0.093989	0.093989	0.093989	1.325443	
3962000	100.687501	5	0.231796	1.639370	0.231796	0.097039	0.095203	0.095203	1.695679	
3963000	100.687501	4	0.346697	1.202598	0.401125	0.094985	0.094985	0.094985	1.202598	
3964000	100.687501	3	0.299931	1.820948	0.299931	0.093610	0.093610	0.093610	1.820948	
3965000	100.687501	3	0.314764	1.496451	0.314764	0.098809	0.098809	0.098809	1.496451	
3966000	100.687501	5	0.261387	1.134452	0.290825	0.115497	0.115497	0.115497	0.894830	
3967000	100.687501	3	0.287545	1.229984	0.287545	0.093942	0.093942	0.093942	1.229984	
3968000	100.687501	4	0.210495	1.977763	0.210495	0.092385	0.092385	0.092385	1.620971	
3969000	100.687501	4	0.252247	0.949709	0.252247	0.095943	0.095943	0.106394	0.949709	
3970000	100.687501	3	0.263834	1.314399	0.263834	0.091611	0.091611	0.091611	1.314399	
3971000	100.687501	3	0.304558	1.197258	0.304558	0.095225	0.095225	0.095225	1.197258	
3972000	100.687501	4	0.315452	1.622194	0.315452	0.141338	0.096227	0.096227	1.622194	
3973000	100.687501	5	0.261631	1.315354	0.261631	0.093208	0.095246	0.095246	1.546404	
3974000	100.687501	5	0.274578	1.332212	0.304265	0.103937	0.103937	0.103937	1.239168	
3975000	100.687501	3	0.249918	1.417012	0.249918	0.089683	0.089683	0.089683	1.417012	
3976000	100.687501	4	0.252151	1.434340	0.260892	0.088722	0.088722	0.088722	1.434340	
3977000	100.687501	5	0.263210	1.205852	0.267927	0.090444	0.090444	0.090444	1.017862	
3978000	100.687501	3	0.233576	0.994491	0.233576	0.096853	0.096853	0.096853	0.994491	
3979000	100.687501	4	0.264569	1.881488	0.264569	0.092941	0.092941	0.092941	1.204616	
3980000	100.687501	5	0.343916	1.634883	0.268198	0.090158	0.090158	0.090158	1.082348	
3981000	100.687501	4	0.308516	1.859356	0.308516	0.099701	0.099701	0.099701	1.082875	
3982000	100.687501	5	0.271816	0.949397	0.271816	0.093465	0.088993	0.093465	1.099497	
3983000	100.687501	4	0.256551	1.038916	0.256551	0.101345	0.094871	0.101345	1.038916	
3984000	100.687501	4	0.273397	1.525936	0.273397	0.092187	0.113469	0.092187	1.525936	
3985000	100.687501	4	0.254794	1.360773	0.249103	0.091682	0.091682	0.091682	1.360773	
3986000	100.687501	5	0.263805	0.999081	0.263805	0.086918	0.092003	0.092003	2.761029	
3987000	100.687501	4	0.257204	0.908996	0.257204	0.089929	0.089929	0.089929	1.129837	
3988000	100.687501	4	0.233081	0.899694	0.233081	0.108166	0.108166	0.108166	1.232219	
3989000	100.687501	6	0.236993	1.230017	0.236993	0.150432	0.193301	0.166806	2.118715	
3990000	100.687501	6	0.295850	1.360917	0.324536	0.148874	0.235174	0.148874	1.999654	
3991000	100.687501	4	0.264957	2.009768	0.264957	0.089528	0.181135	0.089528	2.009768	
3992000	100.687501	5	0.302925	1.413934	0.276131	0.089763	0.276131	0.100359	1.413934	
3993000	100.687501	4	0.280922	1.578617	0.280922	0.081169	0.265177	0.081169	1.578617	
3994000	100.687501	6	0.303729	1.510038	0.339096	0.116245	0.152349	0.152349	1.172699	
3995000	100.687501	5	0.273109	1.201738	0.337556	0.129055	0.191662	0.191662	1.201738	
3996000	100.687501	6	0.220531	1.504177	0.271173	0.139836	0.201728	0.168218	1.504177	
3997000	100.687501	4	0.260337	1.169164	0.260337	0.142378	0.142378	0.142378	1.191072	
3998000	100.687501	4	0.292267	1.943840	0.292267	0.097699	0.164949	0.164949	1.943840	
3999000	100.687501	3	0.229721	1.241562	0.229721	0.142237	0.142237	0.142237	1.241562	
4000000	100.687501	5	0.271476	1.056783	0.308562	0.139536	0.154124	0.154124	1.056783	
4001000	100.687501	6	0.267414	1.208422	0.362536	0.108362	0.153541	0.153541	1.047134	
4002000	100.687501	3	0.237146	1.232510	0.237146	0.154096	0.154096	0.154096	1.232510	
4003000	100.687501	3	0.284314	1.201886	0.284314	0.163499	0.163499	0.163499	1.201886	
4004000	100.687501	5	0.232044	1.364359	0.257469	0.107627	0.107627	0.107627	1.661582	
4005000	100.687501	4	0.344860	1.088271	0.344860	0.096868	0.098711	0.096868	1.088271	
4006000	100.687501	4	0.304924	1.198044	0.304924	0.092848	0.092848	0.092848	1.568020	
4007000	100.687501	5	0.309104	1.151084	0.309104	0.091133	0.104361	0.097080	1.151084	
