Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
4644000	0.085832	2	0.053449	0.407207	0.062764	0.033682	0.391755	0.051144	0.053449	0.407207	0.062764	0.033682	0.391755	0.051144	0.053449	0.407207	0.062764	0.033682	0.391755	0.051144	0.095173	0.399990	0.126890	0.141159	0.125096	0.111692	0.095173	0.399990	0.126890	0.141159	0.125096	0.111692	0.095173	0.399990	0.126890	0.141159	0.125096	0.111692	0.053449	0.407207	0.062764	0.033682	0.391755	0.051144	
4645000	0.085832	2	0.058874	0.413665	0.063008	0.033780	0.380960	0.049712	0.058874	0.413665	0.063008	0.033780	0.380960	0.049712	0.058874	0.413665	0.063008	0.033780	0.380960	0.049712	0.126968	0.368358	0.103506	0.167289	0.182944	0.050934	0.126968	0.368358	0.103506	0.167289	0.182944	0.050934	0.126968	0.368358	0.103506	0.167289	0.182944	0.050934	0.058874	0.413665	0.063008	0.033780	0.380960	0.049712	
4646000	0.085832	2	0.064483	0.392499	0.070686	0.023290	0.401249	0.047791	0.064483	0.392499	0.070686	0.023290	0.401249	0.047791	0.064483	0.392499	0.070686	0.023290	0.401249	0.047791	0.104938	0.402613	0.124556	0.124097	0.185641	0.058156	0.104938	0.402613	0.124556	0.124097	0.185641	0.058156	0.104938	0.402613	0.124556	0.124097	0.185641	0.058156	0.064483	0.392499	0.070686	0.023290	0.401249	0.047791	
4647000	0.085832	2	0.061483	0.396500	0.071725	0.022541	0.401908	0.045843	0.061483	0.396500	0.071725	0.022541	0.401908	0.045843	0.061483	0.396500	0.071725	0.022541	0.401908	0.045843	0.088097	0.370095	0.086139	0.133315	0.228216	0.094139	0.088097	0.370095	0.086139	0.133315	0.228216	0.094139	0.088097	0.370095	0.086139	0.133315	0.228216	0.094139	0.061483	0.396500	0.071725	0.022541	0.401908	0.045843	
4648000	0.085832	2	0.059945	0.386583	0.069931	0.031778	0.407394	0.044369	0.059945	0.386583	0.069931	0.031778	0.407394	0.044369	0.059945	0.386583	0.069931	0.031778	0.407394	0.044369	0.215939	0.320152	0.067942	0.200789	0.183381	0.011798	0.215939	0.320152	0.067942	0.200789	0.183381	0.011798	0.059945	0.386583	0.069931	0.031778	0.407394	0.044369	0.059945	0.386583	0.069931	0.031778	0.407394	0.044369	
4649000	0.085832	2	0.061099	0.392657	0.064389	0.033655	0.397102	0.051098	0.061099	0.392657	0.064389	0.033655	0.397102	0.051098	0.061099	0.392657	0.064389	0.033655	0.397102	0.051098	0.055630	0.416796	0.117841	0.183494	0.165842	0.060398	0.055630	0.416796	0.117841	0.183494	0.165842	0.060398	0.055630	0.416796	0.117841	0.183494	0.165842	0.060398	0.061099	0.392657	0.064389	0.033655	0.397102	0.051098	
4650000	0.085832	2	0.062054	0.391747	0.065977	0.027853	0.401320	0.051050	0.062054	0.391747	0.065977	0.027853	0.401320	0.051050	0.062054	0.391747	0.065977	0.027853	0.401320	0.051050	0.081811	0.314474	0.095212	0.187271	0.266839	0.054393	0.081811	0.314474	0.095212	0.187271	0.266839	0.054393	0.081811	0.314474	0.095212	0.187271	0.266839	0.054393	0.062054	0.391747	0.065977	0.027853	0.401320	0.051050	
4651000	0.085832	3	0.064098	0.404772	0.061357	0.031381	0.383092	0.055300	0.064098	0.404772	0.061357	0.031381	0.383092	0.055300	0.064098	0.404772	0.061357	0.031381	0.383092	0.055300	0.042871	0.273223	0.200901	0.240300	0.186150	0.056556	0.129473	0.341823	0.077059	0.191309	0.202827	0.057508	0.064098	0.404772	0.061357	0.031381	0.383092	0.055300	0.064098	0.404772	0.061357	0.031381	0.383092	0.055300	
4652000	0.085832	3	0.062775	0.398433	0.068369	0.036874	0.381194	0.052355	0.062775	0.398433	0.068369	0.036874	0.381194	0.052355	0.062775	0.398433	0.068369	0.036874	0.381194	0.052355	0.097436	0.196161	0.080391	0.300320	0.317862	0.007831	0.073357	0.469396	0.118699	0.127446	0.124720	0.086381	0.073357	0.469396	0.118699	0.127446	0.124720	0.086381	0.062775	0.398433	0.068369	0.036874	0.381194	0.052355	
4653000	0.085832	2	0.061851	0.377979	0.064859	0.024048	0.418598	0.052664	0.061851	0.377979	0.064859	0.024048	0.418598	0.052664	0.061851	0.377979	0.064859	0.024048	0.418598	0.052664	0.074153	0.366910	0.103400	0.172010	0.217852	0.065675	0.074153	0.366910	0.103400	0.172010	0.217852	0.065675	0.074153	0.366910	0.103400	0.172010	0.217852	0.065675	0.061851	0.377979	0.064859	0.024048	0.418598	0.052664	
4654000	0.085832	2	0.057156	0.383962	0.066286	0.028349	0.413390	0.050858	0.057156	0.383962	0.066286	0.028349	0.413390	0.050858	0.057156	0.383962	0.066286	0.028349	0.413390	0.050858	0.057760	0.416449	0.130696	0.151540	0.172708	0.070847	0.057760	0.416449	0.130696	0.151540	0.172708	0.070847	0.057760	0.416449	0.130696	0.151540	0.172708	0.070847	0.057156	0.383962	0.066286	0.028349	0.413390	0.050858	
4655000	0.085832	2	0.065386	0.386624	0.062462	0.028071	0.408015	0.049442	0.065386	0.386624	0.062462	0.028071	0.408015	0.049442	0.065386	0.386624	0.062462	0.028071	0.408015	0.049442	0.094035	0.405358	0.083643	0.172655	0.162954	0.081355	0.094035	0.405358	0.083643	0.172655	0.162954	0.081355	0.094035	0.405358	0.083643	0.172655	0.162954	0.081355	0.065386	0.386624	0.062462	0.028071	0.408015	0.049442	
4656000	0.085832	2	0.061402	0.419116	0.058657	0.026361	0.383159	0.051304	0.061402	0.419116	0.058657	0.026361	0.383159	0.051304	0.061402	0.419116	0.058657	0.026361	0.383159	0.051304	0.083683	0.399314	0.150438	0.118585	0.185340	0.062641	0.083683	0.399314	0.150438	0.118585	0.185340	0.062641	0.083683	0.399314	0.150438	0.118585	0.185340	0.062641	0.061402	0.419116	0.058657	0.026361	0.383159	0.051304	
4657000	0.085832	2	0.065815	0.410130	0.061888	0.023570	0.395560	0.043036	0.065815	0.410130	0.061888	0.023570	0.395560	0.043036	0.065815	0.410130	0.061888	0.023570	0.395560	0.043036	0.089555	0.360105	0.075282	0.189303	0.221785	0.063971	0.089555	0.360105	0.075282	0.189303	0.221785	0.063971	0.089555	0.360105	0.075282	0.189303	0.221785	0.063971	0.065815	0.410130	0.061888	0.023570	0.395560	0.043036	
4658000	0.085832	2	0.072745	0.397682	0.056026	0.025967	0.403221	0.044359	0.072745	0.397682	0.056026	0.025967	0.403221	0.044359	0.072745	0.397682	0.056026	0.025967	0.403221	0.044359	0.095088	0.382470	0.121556	0.140466	0.207180	0.053240	0.095088	0.382470	0.121556	0.140466	0.207180	0.053240	0.095088	0.382470	0.121556	0.140466	0.207180	0.053240	0.072745	0.397682	0.056026	0.025967	0.403221	0.044359	
4659000	0.085832	2	0.060116	0.386598	0.060147	0.029750	0.415648	0.047742	0.060116	0.386598	0.060147	0.029750	0.415648	0.047742	0.060116	0.386598	0.060147	0.029750	0.415648	0.047742	0.074765	0.339662	0.098963	0.165373	0.248190	0.073047	0.074765	0.339662	0.098963	0.165373	0.248190	0.073047	0.074765	0.339662	0.098963	0.165373	0.248190	0.073047	0.060116	0.386598	0.060147	0.029750	0.415648	0.047742	
4660000	0.085832	2	0.063854	0.394482	0.058565	0.025382	0.401543	0.056176	0.063854	0.394482	0.058565	0.025382	0.401543	0.056176	0.063854	0.394482	0.058565	0.025382	0.401543	0.056176	0.090046	0.359333	0.104925	0.175676	0.210166	0.059854	0.090046	0.359333	0.104925	0.175676	0.210166	0.059854	0.090046	0.359333	0.104925	0.175676	0.210166	0.059854	0.063854	0.394482	0.058565	0.025382	0.401543	0.056176	
4661000	0.085832	2	0.062380	0.414627	0.064494	0.025297	0.377120	0.056080	0.062380	0.414627	0.064494	0.025297	0.377120	0.056080	0.062380	0.414627	0.064494	0.025297	0.377120	0.056080	0.086537	0.393665	0.120939	0.144676	0.189379	0.064804	0.086537	0.393665	0.120939	0.144676	0.189379	0.064804	0.086537	0.393665	0.120939	0.144676	0.189379	0.064804	0.062380	0.414627	0.064494	0.025297	0.377120	0.056080	
4662000	0.085832	2	0.053739	0.391357	0.066321	0.029306	0.398614	0.060664	0.053739	0.391357	0.066321	0.029306	0.398614	0.060664	0.053739	0.391357	0.066321	0.029306	0.398614	0.060664	0.127570	0.300796	0.090354	0.164802	0.255510	0.060968	0.127570	0.300796	0.090354	0.164802	0.255510	0.060968	0.053739	0.391357	0.066321	0.029306	0.398614	0.060664	0.053739	0.391357	0.066321	0.029306	0.398614	0.060664	
4663000	0.085832	2	0.053577	0.392578	0.062980	0.036369	0.397565	0.056931	0.053577	0.392578	0.062980	0.036369	0.397565	0.056931	0.053577	0.392578	0.062980	0.036369	0.397565	0.056931	0.067546	0.387127	0.150955	0.083953	0.218621	0.091799	0.067546	0.387127	0.150955	0.083953	0.218621	0.091799	0.067546	0.387127	0.150955	0.083953	0.218621	0.091799	0.053577	0.392578	0.062980	0.036369	0.397565	0.056931	
4664000	0.085832	2	0.065455	0.394041	0.063215	0.023766	0.397839	0.055684	0.065455	0.394041	0.063215	0.023766	0.397839	0.055684	0.065455	0.394041	0.063215	0.023766	0.397839	0.055684	0.078940	0.390371	0.106421	0.120870	0.252553	0.050846	0.078940	0.390371	0.106421	0.120870	0.252553	0.050846	0.078940	0.390371	0.106421	0.120870	0.252553	0.050846	0.065455	0.394041	0.063215	0.023766	0.397839	0.055684	
4665000	0.085832	2	0.063242	0.375232	0.072293	0.025732	0.415209	0.048292	0.063242	0.375232	0.072293	0.025732	0.415209	0.048292	0.063242	0.375232	0.072293	0.025732	0.415209	0.048292	0.108005	0.404291	0.117260	0.138482	0.180913	0.051048	0.108005	0.404291	0.117260	0.138482	0.180913	0.051048	0.108005	0.404291	0.117260	0.138482	0.180913	0.051048	0.063242	0.375232	0.072293	0.025732	0.415209	0.048292	
4666000	0.085832	2	0.058339	0.372767	0.064110	0.030344	0.426236	0.048204	0.058339	0.372767	0.064110	0.030344	0.426236	0.048204	0.058339	0.372767	0.064110	0.030344	0.426236	0.048204	0.082907	0.384615	0.099323	0.138763	0.207691	0.086701	0.082907	0.384615	0.099323	0.138763	0.207691	0.086701	0.082907	0.384615	0.099323	0.138763	0.207691	0.086701	0.058339	0.372767	0.064110	0.030344	0.426236	0.048204	
4667000	0.085832	2	0.062105	0.374623	0.062234	0.033832	0.411977	0.055229	0.062105	0.374623	0.062234	0.033832	0.411977	0.055229	0.062105	0.374623	0.062234	0.033832	0.411977	0.055229	0.054364	0.075184	0.022037	0.426090	0.277833	0.144492	0.062105	0.374623	0.062234	0.033832	0.411977	0.055229	0.062105	0.374623	0.062234	0.033832	0.411977	0.055229	0.062105	0.374623	0.062234	0.033832	0.411977	0.055229	
4668000	0.085832	2	0.063505	0.395972	0.064665	0.032751	0.396421	0.046687	0.063505	0.395972	0.064665	0.032751	0.396421	0.046687	0.063505	0.395972	0.064665	0.032751	0.396421	0.046687	0.068712	0.441045	0.094082	0.136588	0.148799	0.110774	0.068712	0.441045	0.094082	0.136588	0.148799	0.110774	0.068712	0.441045	0.094082	0.136588	0.148799	0.110774	0.063505	0.395972	0.064665	0.032751	0.396421	0.046687	
4669000	0.085832	2	0.057184	0.423065	0.060023	0.031567	0.376485	0.051677	0.057184	0.423065	0.060023	0.031567	0.376485	0.051677	0.057184	0.423065	0.060023	0.031567	0.376485	0.051677	0.263566	0.200489	0.099039	0.234643	0.160950	0.041313	0.263566	0.200489	0.099039	0.234643	0.160950	0.041313	0.057184	0.423065	0.060023	0.031567	0.376485	0.051677	0.057184	0.423065	0.060023	0.031567	0.376485	0.051677	
4670000	0.085832	2	0.061211	0.415862	0.060474	0.023693	0.386280	0.052481	0.061211	0.415862	0.060474	0.023693	0.386280	0.052481	0.061211	0.415862	0.060474	0.023693	0.386280	0.052481	0.073407	0.459354	0.105479	0.162346	0.151321	0.048093	0.073407	0.459354	0.105479	0.162346	0.151321	0.048093	0.073407	0.459354	0.105479	0.162346	0.151321	0.048093	0.061211	0.415862	0.060474	0.023693	0.386280	0.052481	
4671000	0.085832	2	0.062008	0.411911	0.061254	0.024901	0.394785	0.045141	0.062008	0.411911	0.061254	0.024901	0.394785	0.045141	0.062008	0.411911	0.061254	0.024901	0.394785	0.045141	0.097407	0.453094	0.084413	0.136538	0.183543	0.045006	0.097407	0.453094	0.084413	0.136538	0.183543	0.045006	0.097407	0.453094	0.084413	0.136538	0.183543	0.045006	0.062008	0.411911	0.061254	0.024901	0.394785	0.045141	
4672000	0.085832	2	0.068144	0.428197	0.068742	0.023289	0.369229	0.042399	0.068144	0.428197	0.068742	0.023289	0.369229	0.042399	0.068144	0.428197	0.068742	0.023289	0.369229	0.042399	0.083376	0.394447	0.100611	0.156084	0.217629	0.047853	0.083376	0.394447	0.100611	0.156084	0.217629	0.047853	0.083376	0.394447	0.100611	0.156084	0.217629	0.047853	0.068144	0.428197	0.068742	0.023289	0.369229	0.042399	
4673000	0.085832	2	0.061754	0.441913	0.055897	0.029924	0.357660	0.052852	0.061754	0.441913	0.055897	0.029924	0.357660	0.052852	0.061754	0.441913	0.055897	0.029924	0.357660	0.052852	0.066756	0.415139	0.099995	0.182213	0.179709	0.056188	0.066756	0.415139	0.099995	0.182213	0.179709	0.056188	0.066756	0.415139	0.099995	0.182213	0.179709	0.056188	0.061754	0.441913	0.055897	0.029924	0.357660	0.052852	
4674000	0.085832	2	0.061885	0.418525	0.059454	0.029251	0.378968	0.051918	0.061885	0.418525	0.059454	0.029251	0.378968	0.051918	0.061885	0.418525	0.059454	0.029251	0.378968	0.051918	0.089051	0.435543	0.092025	0.193857	0.138237	0.051288	0.089051	0.435543	0.092025	0.193857	0.138237	0.051288	0.089051	0.435543	0.092025	0.193857	0.138237	0.051288	0.061885	0.418525	0.059454	0.029251	0.378968	0.051918	
4675000	0.085832	2	0.062737	0.423865	0.058813	0.022002	0.373289	0.059294	0.062737	0.423865	0.058813	0.022002	0.373289	0.059294	0.062737	0.423865	0.058813	0.022002	0.373289	0.059294	0.103040	0.393683	0.096266	0.181106	0.176204	0.049701	0.103040	0.393683	0.096266	0.181106	0.176204	0.049701	0.103040	0.393683	0.096266	0.181106	0.176204	0.049701	0.062737	0.423865	0.058813	0.022002	0.373289	0.059294	
4676000	0.085832	2	0.054568	0.428389	0.058365	0.028947	0.380565	0.049165	0.054568	0.428389	0.058365	0.028947	0.380565	0.049165	0.054568	0.428389	0.058365	0.028947	0.380565	0.049165	0.088598	0.166063	0.153350	0.362957	0.207884	0.021149	0.054568	0.428389	0.058365	0.028947	0.380565	0.049165	0.054568	0.428389	0.058365	0.028947	0.380565	0.049165	0.054568	0.428389	0.058365	0.028947	0.380565	0.049165	
4677000	0.085832	3	0.056308	0.398914	0.060377	0.024834	0.406242	0.053326	0.056308	0.398914	0.060377	0.024834	0.406242	0.053326	0.056308	0.398914	0.060377	0.024834	0.406242	0.053326	0.152973	0.250034	0.134183	0.148392	0.276449	0.037970	0.152973	0.250034	0.134183	0.148392	0.276449	0.037970	0.106257	0.389358	0.074581	0.082050	0.293413	0.054340	0.106257	0.389358	0.074581	0.082050	0.293413	0.054340	
4678000	0.085832	2	0.057992	0.412313	0.062183	0.026463	0.386128	0.054921	0.057992	0.412313	0.062183	0.026463	0.386128	0.054921	0.057992	0.412313	0.062183	0.026463	0.386128	0.054921	0.106814	0.393457	0.055612	0.101846	0.307288	0.034983	0.106814	0.393457	0.055612	0.101846	0.307288	0.034983	0.057992	0.412313	0.062183	0.026463	0.386128	0.054921	0.106814	0.393457	0.055612	0.101846	0.307288	0.034983	
4679000	0.085832	2	0.057153	0.406553	0.065809	0.033960	0.394563	0.041963	0.057153	0.406553	0.065809	0.033960	0.394563	0.041963	0.057153	0.406553	0.065809	0.033960	0.394563	0.041963	0.086358	0.334869	0.069576	0.136621	0.321745	0.050831	0.086358	0.334869	0.069576	0.136621	0.321745	0.050831	0.086358	0.334869	0.069576	0.136621	0.321745	0.050831	0.057153	0.406553	0.065809	0.033960	0.394563	0.041963	
4680000	0.085832	3	0.068824	0.420729	0.054237	0.019767	0.381312	0.055129	0.068824	0.420729	0.054237	0.019767	0.381312	0.055129	0.068824	0.420729	0.054237	0.019767	0.381312	0.055129	0.004988	0.109256	0.132683	0.308897	0.216186	0.227990	0.116335	0.348003	0.077336	0.096839	0.312412	0.049074	0.116335	0.348003	0.077336	0.096839	0.312412	0.049074	0.116335	0.348003	0.077336	0.096839	0.312412	0.049074	
4681000	0.085832	2	0.062075	0.399273	0.062446	0.021281	0.402589	0.052337	0.062075	0.399273	0.062446	0.021281	0.402589	0.052337	0.062075	0.399273	0.062446	0.021281	0.402589	0.052337	0.082416	0.381924	0.081059	0.102543	0.293935	0.058123	0.082416	0.381924	0.081059	0.102543	0.293935	0.058123	0.082416	0.381924	0.081059	0.102543	0.293935	0.058123	0.082416	0.381924	0.081059	0.102543	0.293935	0.058123	
4682000	0.085832	2	0.051751	0.409277	0.070374	0.019170	0.388534	0.060894	0.051751	0.409277	0.070374	0.019170	0.388534	0.060894	0.051751	0.409277	0.070374	0.019170	0.388534	0.060894	0.074592	0.384714	0.060037	0.125663	0.293631	0.061362	0.074592	0.384714	0.060037	0.125663	0.293631	0.061362	0.074592	0.384714	0.060037	0.125663	0.293631	0.061362	0.074592	0.384714	0.060037	0.125663	0.293631	0.061362	
4683000	0.085832	3	0.054245	0.410440	0.066306	0.018383	0.399778	0.050848	0.054245	0.410440	0.066306	0.018383	0.399778	0.050848	0.054245	0.410440	0.066306	0.018383	0.399778	0.050848	0.066901	0.044551	0.057139	0.390635	0.246641	0.194132	0.100829	0.420726	0.056414	0.099947	0.278870	0.043216	0.100829	0.420726	0.056414	0.099947	0.278870	0.043216	0.100829	0.420726	0.056414	0.099947	0.278870	0.043216	
4684000	0.085832	3	0.057659	0.398623	0.066921	0.019264	0.398996	0.058538	0.057659	0.398623	0.066921	0.019264	0.398996	0.058538	0.057659	0.398623	0.066921	0.019264	0.398996	0.058538	0.056688	0.127576	0.035511	0.410567	0.143749	0.225909	0.107040	0.377851	0.087001	0.077943	0.302062	0.048104	0.107040	0.377851	0.087001	0.077943	0.302062	0.048104	0.107040	0.377851	0.087001	0.077943	0.302062	0.048104	
4685000	0.085832	2	0.058887	0.417168	0.060065	0.023935	0.392065	0.047881	0.058887	0.417168	0.060065	0.023935	0.392065	0.047881	0.058887	0.417168	0.060065	0.023935	0.392065	0.047881	0.064986	0.355274	0.082340	0.101027	0.344731	0.051643	0.064986	0.355274	0.082340	0.101027	0.344731	0.051643	0.064986	0.355274	0.082340	0.101027	0.344731	0.051643	0.064986	0.355274	0.082340	0.101027	0.344731	0.051643	
4686000	0.085832	2	0.068924	0.415339	0.073041	0.019667	0.370700	0.052329	0.068924	0.415339	0.073041	0.019667	0.370700	0.052329	0.068924	0.415339	0.073041	0.019667	0.370700	0.052329	0.101452	0.395997	0.064731	0.103910	0.288680	0.045230	0.101452	0.395997	0.064731	0.103910	0.288680	0.045230	0.101452	0.395997	0.064731	0.103910	0.288680	0.045230	0.101452	0.395997	0.064731	0.103910	0.288680	0.045230	
4687000	0.085832	2	0.063500	0.390927	0.064629	0.020809	0.411316	0.048819	0.063500	0.390927	0.064629	0.020809	0.411316	0.048819	0.063500	0.390927	0.064629	0.020809	0.411316	0.048819	0.060463	0.403445	0.073120	0.088114	0.242860	0.131998	0.060463	0.403445	0.073120	0.088114	0.242860	0.131998	0.060463	0.403445	0.073120	0.088114	0.242860	0.131998	0.063500	0.390927	0.064629	0.020809	0.411316	0.048819	
4688000	0.085832	3	0.083289	0.297831	0.084966	0.043176	0.458812	0.031925	0.044307	0.410015	0.061164	0.018063	0.404220	0.062231	0.044307	0.410015	0.061164	0.018063	0.404220	0.062231	0.098192	0.349983	0.087570	0.145130	0.211048	0.108077	0.098192	0.349983	0.087570	0.145130	0.211048	0.108077	0.098192	0.349983	0.087570	0.145130	0.211048	0.108077	0.083289	0.297831	0.084966	0.043176	0.458812	0.031925	
4689000	0.085832	3	0.095649	0.327366	0.077269	0.034757	0.426812	0.038147	0.046094	0.435249	0.056460	0.021220	0.369904	0.071073	0.046094	0.435249	0.056460	0.021220	0.369904	0.071073	0.081512	0.287988	0.080032	0.219434	0.276442	0.054592	0.081512	0.287988	0.080032	0.219434	0.276442	0.054592	0.081512	0.287988	0.080032	0.219434	0.276442	0.054592	0.095649	0.327366	0.077269	0.034757	0.426812	0.038147	
4690000	0.085832	3	0.105919	0.309579	0.079378	0.030202	0.438654	0.036270	0.040324	0.462719	0.043965	0.018564	0.372253	0.062175	0.040324	0.462719	0.043965	0.018564	0.372253	0.062175	0.133151	0.324187	0.077601	0.217700	0.185734	0.061627	0.133151	0.324187	0.077601	0.217700	0.185734	0.061627	0.133151	0.324187	0.077601	0.217700	0.185734	0.061627	0.105919	0.309579	0.079378	0.030202	0.438654	0.036270	
4691000	0.085832	3	0.087396	0.328341	0.070539	0.045230	0.437984	0.030510	0.042729	0.446256	0.058300	0.017258	0.376009	0.059449	0.042729	0.446256	0.058300	0.017258	0.376009	0.059449	0.086577	0.351662	0.088189	0.218057	0.182440	0.073074	0.086577	0.351662	0.088189	0.218057	0.182440	0.073074	0.086577	0.351662	0.088189	0.218057	0.182440	0.073074	0.087396	0.328341	0.070539	0.045230	0.437984	0.030510	
4692000	0.085832	2	0.084525	0.388369	0.071451	0.040483	0.378455	0.036716	0.084525	0.388369	0.071451	0.040483	0.378455	0.036716	0.084525	0.388369	0.071451	0.040483	0.378455	0.036716	0.101218	0.372130	0.113420	0.171037	0.181742	0.060454	0.101218	0.372130	0.113420	0.171037	0.181742	0.060454	0.101218	0.372130	0.113420	0.171037	0.181742	0.060454	0.084525	0.388369	0.071451	0.040483	0.378455	0.036716	
4693000	0.085832	2	0.067488	0.404975	0.060201	0.028014	0.385594	0.053728	0.067488	0.404975	0.060201	0.028014	0.385594	0.053728	0.067488	0.404975	0.060201	0.028014	0.385594	0.053728	0.083135	0.376489	0.133446	0.170433	0.180379	0.056118	0.083135	0.376489	0.133446	0.170433	0.180379	0.056118	0.083135	0.376489	0.133446	0.170433	0.180379	0.056118	0.067488	0.404975	0.060201	0.028014	0.385594	0.053728	
4694000	0.085832	2	0.058900	0.390074	0.057573	0.026791	0.405782	0.060881	0.058900	0.390074	0.057573	0.026791	0.405782	0.060881	0.058900	0.390074	0.057573	0.026791	0.405782	0.060881	0.091643	0.310939	0.101978	0.182755	0.261290	0.051396	0.091643	0.310939	0.101978	0.182755	0.261290	0.051396	0.091643	0.310939	0.101978	0.182755	0.261290	0.051396	0.058900	0.390074	0.057573	0.026791	0.405782	0.060881	
4695000	0.085832	2	0.057840	0.386286	0.071302	0.026309	0.398478	0.059785	0.057840	0.386286	0.071302	0.026309	0.398478	0.059785	0.057840	0.386286	0.071302	0.026309	0.398478	0.059785	0.074424	0.390524	0.075100	0.179274	0.244900	0.035778	0.074424	0.390524	0.075100	0.179274	0.244900	0.035778	0.074424	0.390524	0.075100	0.179274	0.244900	0.035778	0.057840	0.386286	0.071302	0.026309	0.398478	0.059785	
4696000	0.085832	2	0.064922	0.411626	0.060639	0.034177	0.376307	0.052329	0.064922	0.411626	0.060639	0.034177	0.376307	0.052329	0.064922	0.411626	0.060639	0.034177	0.376307	0.052329	0.105456	0.349520	0.094980	0.199974	0.185671	0.064399	0.105456	0.349520	0.094980	0.199974	0.185671	0.064399	0.105456	0.349520	0.094980	0.199974	0.185671	0.064399	0.064922	0.411626	0.060639	0.034177	0.376307	0.052329	
4697000	0.085832	2	0.062360	0.399503	0.064880	0.027622	0.394847	0.050788	0.062360	0.399503	0.064880	0.027622	0.394847	0.050788	0.062360	0.399503	0.064880	0.027622	0.394847	0.050788	0.085347	0.416680	0.089874	0.205170	0.161806	0.041124	0.085347	0.416680	0.089874	0.205170	0.161806	0.041124	0.085347	0.416680	0.089874	0.205170	0.161806	0.041124	0.062360	0.399503	0.064880	0.027622	0.394847	0.050788	
4698000	0.085832	2	0.059028	0.387832	0.055359	0.026515	0.415876	0.055390	0.059028	0.387832	0.055359	0.026515	0.415876	0.055390	0.059028	0.387832	0.055359	0.026515	0.415876	0.055390	0.073258	0.400692	0.080993	0.217493	0.187234	0.040329	0.073258	0.400692	0.080993	0.217493	0.187234	0.040329	0.073258	0.400692	0.080993	0.217493	0.187234	0.040329	0.059028	0.387832	0.055359	0.026515	0.415876	0.055390	
4699000	0.085832	2	0.058691	0.384424	0.060834	0.026904	0.413500	0.055646	0.058691	0.384424	0.060834	0.026904	0.413500	0.055646	0.058691	0.384424	0.060834	0.026904	0.413500	0.055646	0.100797	0.497995	0.085419	0.137493	0.140226	0.038071	0.100797	0.497995	0.085419	0.137493	0.140226	0.038071	0.100797	0.497995	0.085419	0.137493	0.140226	0.038071	0.058691	0.384424	0.060834	0.026904	0.413500	0.055646	
4700000	0.085832	2	0.053670	0.402600	0.057937	0.038310	0.386744	0.060739	0.053670	0.402600	0.057937	0.038310	0.386744	0.060739	0.053670	0.402600	0.057937	0.038310	0.386744	0.060739	0.104423	0.371144	0.110165	0.150264	0.211908	0.052096	0.104423	0.371144	0.110165	0.150264	0.211908	0.052096	0.104423	0.371144	0.110165	0.150264	0.211908	0.052096	0.053670	0.402600	0.057937	0.038310	0.386744	0.060739	
4701000	0.085832	2	0.070298	0.413841	0.058163	0.031752	0.381015	0.044930	0.070298	0.413841	0.058163	0.031752	0.381015	0.044930	0.070298	0.413841	0.058163	0.031752	0.381015	0.044930	0.092654	0.388284	0.105140	0.159335	0.201002	0.053584	0.092654	0.388284	0.105140	0.159335	0.201002	0.053584	0.092654	0.388284	0.105140	0.159335	0.201002	0.053584	0.070298	0.413841	0.058163	0.031752	0.381015	0.044930	
4702000	0.085832	2	0.062720	0.422020	0.062327	0.030645	0.378600	0.043689	0.062720	0.422020	0.062327	0.030645	0.378600	0.043689	0.062720	0.422020	0.062327	0.030645	0.378600	0.043689	0.078057	0.356323	0.095399	0.209515	0.179887	0.080819	0.078057	0.356323	0.095399	0.209515	0.179887	0.080819	0.078057	0.356323	0.095399	0.209515	0.179887	0.080819	0.062720	0.422020	0.062327	0.030645	0.378600	0.043689	
4703000	0.085832	2	0.057850	0.426218	0.061001	0.029675	0.373441	0.051816	0.057850	0.426218	0.061001	0.029675	0.373441	0.051816	0.057850	0.426218	0.061001	0.029675	0.373441	0.051816	0.079998	0.329132	0.110244	0.174088	0.227274	0.079263	0.079998	0.329132	0.110244	0.174088	0.227274	0.079263	0.079998	0.329132	0.110244	0.174088	0.227274	0.079263	0.057850	0.426218	0.061001	0.029675	0.373441	0.051816	
4704000	0.085832	2	0.059339	0.448099	0.058223	0.028704	0.361486	0.044150	0.059339	0.448099	0.058223	0.028704	0.361486	0.044150	0.059339	0.448099	0.058223	0.028704	0.361486	0.044150	0.093259	0.337682	0.127499	0.191129	0.206598	0.043832	0.093259	0.337682	0.127499	0.191129	0.206598	0.043832	0.093259	0.337682	0.127499	0.191129	0.206598	0.043832	0.059339	0.448099	0.058223	0.028704	0.361486	0.044150	
