Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
2396000	0.085832	3	0.271527	1.536074	0.271527	0.155185	0.155185	0.155185	1.536074	
2397000	0.085832	3	0.264907	1.599213	0.264907	0.144376	0.144376	0.144376	1.599213	
2398000	0.085832	3	0.258939	1.488948	0.258939	0.143696	0.143696	0.143696	1.488948	
2399000	0.085832	3	0.259406	1.577626	0.259406	0.155379	0.155379	0.155379	1.577626	
2400000	0.085832	3	0.276767	1.444212	0.276767	0.143389	0.143389	0.143389	1.444212	
2401000	0.085832	3	0.257997	1.435434	0.257997	0.158113	0.158113	0.158113	1.435434	
2402000	0.085832	3	0.262192	1.220039	0.262192	0.183768	0.183768	0.183768	1.220039	
2403000	0.085832	4	0.239449	1.398247	0.239449	0.132585	0.155096	0.155096	1.398247	
2404000	0.085832	3	0.259014	1.670860	0.259014	0.155524	0.155524	0.155524	1.670860	
2405000	0.085832	3	0.269633	1.339734	0.269633	0.141718	0.141718	0.141718	1.339734	
2406000	0.085832	3	0.260501	1.246666	0.260501	0.141440	0.141440	0.141440	1.246666	
2407000	0.085832	3	0.250643	1.332320	0.250643	0.163411	0.163411	0.163411	1.332320	
2408000	0.085832	3	0.263745	1.559881	0.263745	0.157273	0.157273	0.157273	1.559881	
2409000	0.085832	3	0.258990	1.240039	0.258990	0.148753	0.148753	0.148753	1.240039	
2410000	0.085832	3	0.266298	1.345328	0.266298	0.144669	0.144669	0.144669	1.345328	
2411000	0.085832	3	0.272619	1.345977	0.272619	0.158848	0.158848	0.158848	1.345977	
2412000	0.085832	3	0.265520	1.670059	0.265520	0.154904	0.154904	0.154904	1.670059	
2413000	0.085832	3	0.274407	1.509597	0.274407	0.164115	0.164115	0.164115	1.509597	
2414000	0.085832	3	0.258725	1.267064	0.258725	0.157683	0.157683	0.157683	1.267064	
2415000	0.085832	3	0.268502	1.406747	0.268502	0.157820	0.157820	0.157820	1.406747	
2416000	0.085832	3	0.274108	1.426070	0.274108	0.157195	0.157195	0.157195	1.426070	
2417000	0.085832	3	0.276517	1.441385	0.276517	0.149113	0.149113	0.149113	1.441385	
2418000	0.085832	3	0.264542	1.525247	0.264542	0.144456	0.144456	0.144456	1.525247	
2419000	0.085832	3	0.265543	1.202890	0.265543	0.151189	0.151189	0.151189	1.202890	
2420000	0.085832	3	0.302032	1.484720	0.302032	0.165005	0.165005	0.165005	1.484720	
2421000	0.085832	4	0.260468	1.648988	0.260468	0.149539	0.174440	0.174440	1.648988	
2422000	0.085832	3	0.283522	1.493328	0.283522	0.150946	0.150946	0.150946	1.493328	
2423000	0.085832	3	0.267123	1.392524	0.267123	0.155297	0.155297	0.155297	1.392524	
2424000	0.085832	4	0.237414	1.538160	0.237414	0.148169	0.171589	0.171589	1.538160	
2425000	0.085832	3	0.270609	1.294235	0.270609	0.149010	0.149010	0.149010	1.294235	
2426000	0.085832	3	0.252367	1.683672	0.252367	0.156771	0.156771	0.156771	1.683672	
2427000	0.085832	3	0.263765	1.515576	0.263765	0.153876	0.153876	0.153876	1.515576	
2428000	0.085832	3	0.269492	1.285866	0.269492	0.150418	0.150418	0.150418	1.285866	
2429000	0.085832	3	0.265823	1.612211	0.265823	0.155649	0.155649	0.155649	1.612211	
2430000	0.085832	3	0.263051	1.691132	0.263051	0.162098	0.162098	0.162098	1.691132	
2431000	0.085832	3	0.264449	1.318977	0.264449	0.146736	0.146736	0.146736	1.318977	
2432000	0.085832	3	0.258298	1.485480	0.258298	0.170673	0.170673	0.170673	1.485480	
2433000	0.085832	3	0.248272	1.314479	0.248272	0.178084	0.178084	0.178084	1.314479	
2434000	0.085832	3	0.294642	1.622350	0.294642	0.151607	0.151607	0.151607	1.622350	
2435000	0.085832	3	0.255454	1.462272	0.255454	0.154381	0.154381	0.154381	1.462272	
2436000	0.085832	3	0.264692	1.532899	0.264692	0.147149	0.147149	0.147149	1.532899	
2437000	0.085832	3	0.253286	1.459965	0.253286	0.153623	0.153623	0.153623	1.459965	
2438000	0.085832	3	0.266363	1.538909	0.266363	0.148298	0.148298	0.148298	1.538909	
2439000	0.085832	3	0.269402	1.272496	0.269402	0.149719	0.149719	0.149719	1.272496	
2440000	0.085832	3	0.271744	1.457457	0.271744	0.154870	0.154870	0.154870	1.457457	
2441000	0.085832	3	0.257235	1.606808	0.257235	0.157447	0.157447	0.157447	1.606808	
2442000	0.085832	3	0.269215	1.822044	0.269215	0.164626	0.164626	0.164626	1.822044	
2443000	0.085832	3	0.271099	1.762260	0.271099	0.175777	0.175777	0.175777	1.762260	
2444000	0.085832	4	0.287417	1.340526	0.287417	0.130009	0.170460	0.130009	1.340526	
2445000	0.085832	3	0.256013	1.670007	0.256013	0.154810	0.154810	0.154810	1.670007	
2446000	0.085832	3	0.286548	1.520807	0.286548	0.145095	0.145095	0.145095	1.520807	
2447000	0.085832	3	0.277710	1.521582	0.277710	0.146972	0.146972	0.146972	1.521582	
2448000	0.085832	3	0.274775	1.442638	0.274775	0.144379	0.144379	0.144379	1.442638	
2449000	0.085832	3	0.288967	1.520153	0.288967	0.149009	0.149009	0.149009	1.520153	
2450000	0.085832	3	0.260677	1.376379	0.260677	0.150522	0.150522	0.150522	1.376379	
2451000	0.085832	3	0.241675	1.702163	0.241675	0.152440	0.152440	0.152440	1.702163	
2452000	0.085832	3	0.270667	1.625459	0.270667	0.147955	0.147955	0.147955	1.625459	
2453000	0.085832	3	0.264049	1.713502	0.264049	0.154812	0.154812	0.154812	1.713502	
2454000	0.085832	3	0.249908	1.675958	0.249908	0.149360	0.149360	0.149360	1.675958	
2455000	0.085832	3	0.253649	1.369935	0.253649	0.144621	0.144621	0.144621	1.369935	
2456000	0.085832	3	0.248914	1.415155	0.248914	0.159287	0.159287	0.159287	1.415155	
2457000	0.085832	3	0.284999	1.315383	0.284999	0.152365	0.152365	0.152365	1.315383	
2458000	0.085832	3	0.257910	1.342353	0.257910	0.146934	0.146934	0.146934	1.342353	
2459000	0.085832	3	0.253540	1.461518	0.253540	0.172525	0.172525	0.172525	1.461518	
2460000	0.085832	4	0.232305	1.543375	0.265912	0.165411	0.165411	0.165411	1.543375	
2461000	0.085832	4	0.269552	1.473289	0.269552	0.154465	0.154465	0.154465	1.267284	
2462000	0.085832	3	0.278456	1.581790	0.278456	0.151558	0.151558	0.151558	1.581790	
2463000	0.085832	3	0.258805	1.267920	0.258805	0.149494	0.149494	0.149494	1.267920	
2464000	0.085832	3	0.373023	1.518358	0.373023	0.149767	0.149767	0.149767	1.518358	
2465000	0.085832	3	0.227231	1.630074	0.227231	0.171382	0.171382	0.171382	1.630074	
2466000	0.085832	3	0.268956	1.500146	0.268956	0.154247	0.154247	0.154247	1.500146	
2467000	0.085832	3	0.234138	1.805266	0.234138	0.167015	0.167015	0.167015	1.805266	
2468000	0.085832	3	0.266992	1.464482	0.266992	0.153178	0.153178	0.153178	1.464482	
2469000	0.085832	3	0.275752	1.775181	0.275752	0.153466	0.153466	0.153466	1.775181	
2470000	0.085832	3	0.259056	1.529108	0.259056	0.159897	0.159897	0.159897	1.529108	
2471000	0.085832	3	0.291176	1.333119	0.291176	0.172557	0.172557	0.172557	1.333119	
2472000	0.085832	3	0.256073	1.593644	0.256073	0.164508	0.164508	0.164508	1.593644	
2473000	0.085832	3	0.272097	1.374414	0.272097	0.146384	0.146384	0.146384	1.374414	
2474000	0.085832	4	0.273776	1.435759	0.273776	0.144098	0.179423	0.179423	1.435759	
2475000	0.085832	3	0.271729	1.463578	0.271729	0.147269	0.147269	0.147269	1.463578	
2476000	0.085832	3	0.254483	1.567584	0.254483	0.155148	0.155148	0.155148	1.567584	
2477000	0.085832	3	0.265517	1.514648	0.265517	0.155657	0.155657	0.155657	1.514648	
2478000	0.085832	3	0.268794	1.425066	0.268794	0.148173	0.148173	0.148173	1.425066	
2479000	0.085832	4	0.270797	1.486296	0.270797	0.144189	0.187234	0.144189	1.486296	
2480000	0.085832	3	0.260606	1.429332	0.260606	0.145219	0.145219	0.145219	1.429332	
2481000	0.085832	3	0.272660	1.389348	0.272660	0.156089	0.156089	0.156089	1.389348	
2482000	0.085832	3	0.265392	1.260513	0.265392	0.149934	0.149934	0.149934	1.260513	
2483000	0.085832	3	0.265590	1.736171	0.265590	0.144802	0.144802	0.144802	1.736171	
2484000	0.085832	3	0.325238	1.279077	0.325238	0.143491	0.143491	0.143491	1.279077	
2485000	0.085832	3	0.251351	1.601261	0.251351	0.159292	0.159292	0.159292	1.601261	
2486000	0.085832	4	0.272616	1.373958	0.272616	0.150598	0.150598	0.150598	0.967571	
2487000	0.085832	3	0.268761	1.384454	0.268761	0.154288	0.154288	0.154288	1.384454	
2488000	0.085832	3	0.256364	1.447895	0.256364	0.145517	0.145517	0.145517	1.447895	
2489000	0.085832	3	0.276356	1.405851	0.276356	0.159188	0.159188	0.159188	1.405851	
2490000	0.085832	3	0.276565	1.312057	0.276565	0.161060	0.161060	0.161060	1.312057	
2491000	0.085832	3	0.270851	1.237241	0.270851	0.161134	0.161134	0.161134	1.237241	
2492000	0.085832	3	0.269097	1.494236	0.269097	0.151763	0.151763	0.151763	1.494236	
2493000	0.085832	3	0.248329	1.402118	0.248329	0.150810	0.150810	0.150810	1.402118	
2494000	0.085832	3	0.251653	1.460531	0.251653	0.152542	0.152542	0.152542	1.460531	
2495000	0.085832	3	0.281891	1.227098	0.281891	0.143056	0.143056	0.143056	1.227098	
2496000	0.085832	3	0.255281	1.565140	0.255281	0.148169	0.148169	0.148169	1.565140	
2497000	0.085832	3	0.263595	1.406910	0.263595	0.144649	0.144649	0.144649	1.406910	
2498000	0.085832	3	0.270897	1.246387	0.270897	0.156328	0.156328	0.156328	1.246387	
2499000	0.085832	3	0.268109	1.412069	0.268109	0.157371	0.157371	0.157371	1.412069	
2500000	0.085832	3	0.250407	1.230224	0.250407	0.141341	0.141341	0.141341	1.230224	
2501000	0.085832	3	0.303862	1.203254	0.303862	0.150944	0.150944	0.150944	1.203254	
2502000	0.085832	3	0.249771	1.463562	0.249771	0.148307	0.148307	0.148307	1.463562	
2503000	0.085832	3	0.289018	1.533094	0.289018	0.149492	0.149492	0.149492	1.533094	
2504000	0.085832	3	0.254789	1.673836	0.254789	0.138468	0.138468	0.138468	1.673836	
2505000	0.085832	3	0.314516	1.479615	0.314516	0.150376	0.150376	0.150376	1.479615	
2506000	0.085832	3	0.256977	1.667336	0.256977	0.152327	0.152327	0.152327	1.667336	
2507000	0.085832	3	0.258068	1.529516	0.258068	0.152193	0.152193	0.152193	1.529516	
2508000	0.085832	3	0.261103	1.610152	0.261103	0.148966	0.148966	0.148966	1.610152	
2509000	0.085832	3	0.262104	1.490159	0.262104	0.143047	0.143047	0.143047	1.490159	
2510000	0.085832	4	0.265174	1.703956	0.265174	0.129135	0.161277	0.161277	1.703956	
2511000	0.085832	3	0.242145	1.564100	0.242145	0.160596	0.160596	0.160596	1.564100	
2512000	0.085832	3	0.286841	1.303810	0.286841	0.148190	0.148190	0.148190	1.303810	
2513000	0.085832	3	0.255572	1.767152	0.255572	0.088053	0.255572	0.088053	1.767152	
2514000	0.085832	3	0.264255	1.912698	0.264255	0.080367	0.264255	0.080367	1.912698	
2515000	0.085832	4	0.286884	1.777734	0.286884	0.083844	0.164539	0.083844	1.777734	
2516000	0.085832	3	0.252569	2.213596	0.252569	0.085106	0.252569	0.085106	2.213596	
2517000	0.085832	3	0.243409	1.875841	0.243409	0.086909	0.243409	0.086909	1.875841	
2518000	0.085832	3	0.252757	1.764990	0.252757	0.083206	0.252757	0.083206	1.764990	
2519000	0.085832	3	0.259064	2.044101	0.259064	0.088510	0.259064	0.088510	2.044101	
2520000	0.085832	3	0.238856	2.437461	0.238856	0.081806	0.238856	0.081806	2.437461	
2521000	0.085832	3	0.242541	1.928022	0.242541	0.087068	0.242541	0.087068	1.928022	
2522000	0.085832	3	0.242960	1.422867	0.242960	0.156160	0.156160	0.156160	1.422867	
2523000	0.085832	3	0.267128	1.515082	0.267128	0.146614	0.146614	0.146614	1.515082	
2524000	0.085832	3	0.241272	1.530743	0.241272	0.150108	0.150108	0.150108	1.530743	
2525000	0.085832	3	0.266618	1.352726	0.266618	0.153315	0.153315	0.153315	1.352726	
2526000	0.085832	4	0.270772	1.684203	0.270772	0.158660	0.158660	0.158660	1.605569	
2527000	0.085832	3	0.289420	1.502046	0.289420	0.153966	0.153966	0.153966	1.502046	
2528000	0.085832	3	0.275029	1.528904	0.275029	0.147496	0.147496	0.147496	1.528904	
2529000	0.085832	3	0.264012	1.488417	0.264012	0.163946	0.163946	0.163946	1.488417	
2530000	0.085832	3	0.268514	1.491389	0.268514	0.148784	0.148784	0.148784	1.491389	
2531000	0.085832	3	0.260672	1.414984	0.260672	0.143375	0.143375	0.143375	1.414984	
2532000	0.085832	3	0.260790	1.413551	0.260790	0.152882	0.152882	0.152882	1.413551	
2533000	0.085832	3	0.274111	1.757672	0.274111	0.184958	0.184958	0.184958	1.757672	
2534000	0.085832	3	0.262491	1.515723	0.262491	0.152373	0.152373	0.152373	1.515723	
2535000	0.085832	3	0.269348	1.297799	0.269348	0.151908	0.151908	0.151908	1.297799	
2536000	0.085832	3	0.252541	1.435084	0.252541	0.137241	0.137241	0.137241	1.435084	
2537000	0.085832	3	0.260511	1.446039	0.260511	0.148835	0.148835	0.148835	1.446039	
2538000	0.085832	3	0.260412	1.689749	0.260412	0.149183	0.149183	0.149183	1.689749	
2539000	0.085832	3	0.288692	1.263451	0.288692	0.152367	0.152367	0.152367	1.263451	
2540000	0.085832	3	0.272743	1.208616	0.272743	0.156249	0.156249	0.156249	1.208616	
2541000	0.085832	3	0.266130	1.331055	0.266130	0.153428	0.153428	0.153428	1.331055	
2542000	0.085832	3	0.270392	1.404386	0.270392	0.139923	0.139923	0.139923	1.404386	
2543000	0.085832	3	0.284699	1.813241	0.284699	0.158583	0.158583	0.158583	1.813241	
2544000	0.085832	3	0.265474	1.393496	0.265474	0.143326	0.143326	0.143326	1.393496	
2545000	0.085832	3	0.277439	1.372856	0.277439	0.165563	0.165563	0.165563	1.372856	
2546000	0.085832	3	0.273360	1.813478	0.273360	0.151117	0.151117	0.151117	1.813478	
2547000	0.085832	3	0.238089	1.478049	0.238089	0.147294	0.147294	0.147294	1.478049	
2548000	0.085832	3	0.281921	1.567086	0.281921	0.153198	0.153198	0.153198	1.567086	
2549000	0.085832	3	0.248271	1.542887	0.248271	0.171948	0.171948	0.171948	1.542887	
2550000	0.085832	3	0.280899	1.345568	0.280899	0.166074	0.166074	0.166074	1.345568	
2551000	0.085832	3	0.258408	1.307928	0.258408	0.131158	0.131158	0.131158	1.307928	
2552000	0.085832	3	0.271943	1.554138	0.271943	0.147215	0.147215	0.147215	1.554138	
2553000	0.085832	3	0.262416	1.472624	0.262416	0.149050	0.149050	0.149050	1.472624	
2554000	0.085832	3	0.270540	1.523658	0.270540	0.150952	0.150952	0.150952	1.523658	
2555000	0.085832	3	0.274147	1.498971	0.274147	0.137530	0.137530	0.137530	1.498971	
2556000	0.085832	3	0.295982	1.457181	0.295982	0.152399	0.152399	0.152399	1.457181	
2557000	0.085832	3	0.267125	1.333047	0.267125	0.159185	0.159185	0.159185	1.333047	
2558000	0.085832	3	0.260602	1.262571	0.260602	0.138095	0.138095	0.138095	1.262571	
2559000	0.085832	3	0.253823	1.502385	0.253823	0.168955	0.168955	0.168955	1.502385	
2560000	0.085832	3	0.273165	1.443356	0.273165	0.145836	0.145836	0.145836	1.443356	
2561000	0.085832	3	0.262709	1.365538	0.262709	0.144589	0.144589	0.144589	1.365538	
2562000	0.085832	4	0.267471	1.489891	0.267471	0.147916	0.175144	0.147916	1.489891	
2563000	0.085832	3	0.244694	1.292289	0.244694	0.140502	0.140502	0.140502	1.292289	
2564000	0.085832	3	0.254527	1.569337	0.254527	0.162245	0.162245	0.162245	1.569337	
2565000	0.085832	3	0.257127	1.469163	0.257127	0.158056	0.158056	0.158056	1.469163	
2566000	0.085832	3	0.266211	1.633128	0.266211	0.151982	0.151982	0.151982	1.633128	
2567000	0.085832	3	0.272381	1.202237	0.272381	0.144191	0.144191	0.144191	1.202237	
2568000	0.085832	3	0.259503	1.372800	0.259503	0.151402	0.151402	0.151402	1.372800	
2569000	0.085832	3	0.279767	1.396371	0.279767	0.158654	0.158654	0.158654	1.396371	
2570000	0.085832	3	0.275303	1.287783	0.275303	0.146228	0.146228	0.146228	1.287783	
2571000	0.085832	4	0.253963	1.666407	0.253963	0.142496	0.142496	0.142496	1.043438	
2572000	0.085832	3	0.257096	1.651651	0.257096	0.148461	0.148461	0.148461	1.651651	
2573000	0.085832	3	0.267590	1.347918	0.267590	0.144685	0.144685	0.144685	1.347918	
2574000	0.085832	4	0.273821	1.221397	0.273821	0.117777	0.169701	0.169701	1.221397	
2575000	0.085832	3	0.264579	1.443174	0.264579	0.151791	0.151791	0.151791	1.443174	
2576000	0.085832	3	0.273750	1.353301	0.273750	0.153257	0.153257	0.153257	1.353301	
2577000	0.085832	4	0.258149	1.542724	0.258149	0.130661	0.258149	0.158305	1.542724	
2578000	0.085832	3	0.271074	1.453745	0.271074	0.150144	0.150144	0.150144	1.453745	
2579000	0.085832	3	0.273391	1.712528	0.273391	0.145082	0.145082	0.145082	1.712528	
2580000	0.085832	3	0.284283	1.390482	0.284283	0.153051	0.153051	0.153051	1.390482	
2581000	0.085832	4	0.267801	1.436498	0.267801	0.128383	0.154079	0.154079	1.436498	
2582000	0.085832	3	0.261845	1.466951	0.261845	0.153981	0.153981	0.153981	1.466951	
2583000	0.085832	3	0.271143	1.574866	0.271143	0.142579	0.142579	0.142579	1.574866	
2584000	0.085832	3	0.250834	1.513213	0.250834	0.146164	0.146164	0.146164	1.513213	
2585000	0.085832	3	0.250334	1.639447	0.250334	0.154197	0.154197	0.154197	1.639447	
2586000	0.085832	3	0.258903	1.457616	0.258903	0.155730	0.155730	0.155730	1.457616	
2587000	0.085832	3	0.286395	1.751371	0.286395	0.161340	0.161340	0.161340	1.751371	
2588000	0.085832	3	0.275396	1.756343	0.275396	0.153708	0.153708	0.153708	1.756343	
2589000	0.085832	3	0.249647	1.656921	0.249647	0.151269	0.151269	0.151269	1.656921	
2590000	0.085832	3	0.265145	1.589750	0.265145	0.143140	0.143140	0.143140	1.589750	
2591000	0.085832	3	0.258096	1.371731	0.258096	0.142094	0.142094	0.142094	1.371731	
2592000	0.085832	3	0.290547	1.160569	0.290547	0.149936	0.149936	0.149936	1.160569	
2593000	0.085832	3	0.265673	1.795621	0.265673	0.159850	0.159850	0.159850	1.795621	
2594000	0.085832	3	0.254087	1.397521	0.254087	0.163794	0.163794	0.163794	1.397521	
2595000	0.085832	3	0.236685	1.819251	0.236685	0.133717	0.236685	0.133717	1.819251	
2596000	0.085832	3	0.273172	1.571444	0.273172	0.151802	0.151802	0.151802	1.571444	
2597000	0.085832	3	0.273023	1.509256	0.273023	0.145745	0.145745	0.145745	1.509256	
2598000	0.085832	3	0.244480	1.518916	0.244480	0.148554	0.148554	0.148554	1.518916	
2599000	0.085832	3	0.265923	1.570985	0.265923	0.159721	0.159721	0.159721	1.570985	
2600000	0.085832	3	0.261502	1.831418	0.261502	0.156635	0.156635	0.156635	1.831418	
2601000	0.085832	3	0.261555	1.303716	0.261555	0.164523	0.164523	0.164523	1.303716	
2602000	0.085832	3	0.256463	1.450400	0.256463	0.165835	0.165835	0.165835	1.450400	
2603000	0.085832	3	0.266033	1.410886	0.266033	0.138779	0.138779	0.138779	1.410886	
2604000	0.085832	3	0.266468	1.385625	0.266468	0.138227	0.266468	0.138227	1.385625	
2605000	0.085832	3	0.258991	1.607409	0.258991	0.157881	0.157881	0.157881	1.607409	
2606000	0.085832	3	0.279404	1.415502	0.279404	0.160408	0.160408	0.160408	1.415502	
2607000	0.085832	3	0.272959	1.289203	0.272959	0.154774	0.154774	0.154774	1.289203	
2608000	0.085832	3	0.266710	1.513216	0.266710	0.162435	0.162435	0.162435	1.513216	
2609000	0.085832	3	0.265337	1.614688	0.265337	0.161234	0.161234	0.161234	1.614688	
2610000	0.085832	3	0.267590	1.417488	0.267590	0.151422	0.151422	0.151422	1.417488	
2611000	0.085832	3	0.276792	1.519751	0.276792	0.139168	0.139168	0.139168	1.519751	
2612000	0.085832	3	0.246967	1.566793	0.246967	0.144851	0.246967	0.144851	1.566793	
2613000	0.085832	3	0.243454	1.618826	0.243454	0.142144	0.243454	0.142144	1.618826	
2614000	0.085832	3	0.267545	1.263167	0.267545	0.163932	0.163932	0.163932	1.263167	
2615000	0.085832	3	0.267069	1.601206	0.267069	0.148967	0.148967	0.148967	1.601206	
2616000	0.085832	3	0.283400	1.527664	0.283400	0.161329	0.161329	0.161329	1.527664	
2617000	0.085832	3	0.276334	1.632733	0.276334	0.156962	0.156962	0.156962	1.632733	
2618000	0.085832	3	0.259031	1.562158	0.259031	0.157907	0.157907	0.157907	1.562158	
2619000	0.085832	3	0.230885	1.912613	0.230885	0.172759	0.172759	0.172759	1.912613	
2620000	0.085832	3	0.271862	1.396781	0.271862	0.165431	0.165431	0.165431	1.396781	
2621000	0.085832	3	0.264668	1.446518	0.264668	0.149975	0.149975	0.149975	1.446518	
2622000	0.085832	4	0.260805	1.619458	0.260805	0.136515	0.179439	0.179439	1.619458	
2623000	0.085832	3	0.245249	1.603947	0.245249	0.159456	0.159456	0.159456	1.603947	
2624000	0.085832	3	0.258797	1.636833	0.258797	0.146473	0.146473	0.146473	1.636833	
2625000	0.085832	3	0.264303	1.394409	0.264303	0.156132	0.156132	0.156132	1.394409	
2626000	0.085832	3	0.254888	1.570212	0.254888	0.147274	0.147274	0.147274	1.570212	
2627000	0.085832	3	0.259139	1.431970	0.259139	0.153729	0.153729	0.153729	1.431970	
2628000	0.085832	3	0.235654	1.571504	0.235654	0.145939	0.235654	0.145939	1.571504	
2629000	0.085832	3	0.250673	1.343577	0.250673	0.156671	0.156671	0.156671	1.343577	
2630000	0.085832	3	0.265499	1.511835	0.265499	0.134317	0.134317	0.134317	1.511835	
2631000	0.085832	3	0.262084	1.235215	0.262084	0.139146	0.139146	0.139146	1.235215	
2632000	0.085832	3	0.255437	1.471687	0.255437	0.142408	0.142408	0.142408	1.471687	
2633000	0.085832	3	0.283638	1.491583	0.283638	0.151880	0.151880	0.151880	1.491583	
2634000	0.085832	3	0.282548	1.625620	0.282548	0.159069	0.159069	0.159069	1.625620	
2635000	0.085832	3	0.251006	1.422211	0.251006	0.145014	0.145014	0.145014	1.422211	
2636000	0.085832	3	0.264430	1.743236	0.264430	0.161045	0.161045	0.161045	1.743236	
2637000	0.085832	3	0.270451	1.532332	0.270451	0.152053	0.152053	0.152053	1.532332	
2638000	0.085832	3	0.280016	1.494067	0.280016	0.145684	0.145684	0.145684	1.494067	
2639000	0.085832	3	0.266169	1.244784	0.266169	0.145262	0.145262	0.145262	1.244784	
2640000	0.085832	3	0.265691	1.367454	0.265691	0.168778	0.168778	0.168778	1.367454	
2641000	0.085832	3	0.282766	1.239492	0.282766	0.157415	0.157415	0.157415	1.239492	
2642000	0.085832	3	0.276464	1.349324	0.276464	0.144179	0.144179	0.144179	1.349324	
2643000	0.085832	3	0.272394	1.308889	0.272394	0.143779	0.143779	0.143779	1.308889	
2644000	0.085832	3	0.267765	1.513300	0.267765	0.172932	0.172932	0.172932	1.513300	
2645000	0.085832	3	0.251777	1.641277	0.251777	0.155968	0.155968	0.155968	1.641277	
2646000	0.085832	3	0.283762	1.497206	0.283762	0.149698	0.149698	0.149698	1.497206	
2647000	0.085832	3	0.258902	1.589991	0.258902	0.165547	0.258902	0.165547	1.589991	
2648000	0.085832	3	0.298206	1.475575	0.298206	0.152828	0.152828	0.152828	1.475575	
2649000	0.085832	3	0.243467	1.468316	0.243467	0.159721	0.159721	0.159721	1.468316	
2650000	0.085832	3	0.247959	1.519301	0.247959	0.143615	0.143615	0.143615	1.519301	
2651000	0.085832	3	0.249918	1.523730	0.249918	0.145560	0.145560	0.145560	1.523730	
2652000	0.085832	3	0.267621	1.208872	0.267621	0.154880	0.154880	0.154880	1.208872	
2653000	0.085832	3	0.267915	1.552897	0.267915	0.146903	0.146903	0.146903	1.552897	
2654000	0.085832	3	0.271567	1.528430	0.271567	0.151889	0.151889	0.151889	1.528430	
2655000	0.085832	3	0.279094	1.286488	0.279094	0.145222	0.145222	0.145222	1.286488	
2656000	0.085832	3	0.341572	1.523640	0.341572	0.158921	0.158921	0.158921	1.523640	
2657000	0.085832	3	0.259576	1.569856	0.259576	0.151277	0.151277	0.151277	1.569856	
2658000	0.085832	4	0.263270	1.504953	0.263270	0.140635	0.163795	0.163795	1.504953	
2659000	0.085832	3	0.239360	1.581713	0.239360	0.140364	0.140364	0.140364	1.581713	
2660000	0.085832	3	0.257183	1.397790	0.257183	0.142825	0.142825	0.142825	1.397790	
2661000	0.085832	3	0.258395	1.771841	0.258395	0.147746	0.147746	0.147746	1.771841	
2662000	0.085832	3	0.280383	1.828598	0.280383	0.170429	0.170429	0.170429	1.828598	
2663000	0.085832	3	0.258136	1.412250	0.258136	0.159126	0.159126	0.159126	1.412250	
2664000	0.085832	3	0.269236	1.518143	0.269236	0.156139	0.156139	0.156139	1.518143	
2665000	0.085832	3	0.267050	1.292452	0.267050	0.158690	0.158690	0.158690	1.292452	
2666000	0.085832	3	0.253657	1.474450	0.253657	0.135364	0.253657	0.135364	1.474450	
2667000	0.085832	3	0.266469	1.318404	0.266469	0.194199	0.194199	0.194199	1.318404	
2668000	0.085832	3	0.256956	1.581343	0.256956	0.152743	0.152743	0.152743	1.581343	
2669000	0.085832	3	0.337480	1.404698	0.337480	0.159036	0.159036	0.159036	1.404698	
2670000	0.085832	4	0.286956	1.571437	0.286956	0.140113	0.173451	0.173451	1.571437	
2671000	0.085832	4	0.236929	1.508993	0.236929	0.120664	0.164801	0.164801	1.508993	
2672000	0.085832	3	0.265119	1.708932	0.265119	0.139806	0.139806	0.139806	1.708932	
2673000	0.085832	3	0.272670	1.365302	0.272670	0.151290	0.151290	0.151290	1.365302	
2674000	0.085832	3	0.282067	1.328017	0.282067	0.154755	0.154755	0.154755	1.328017	
2675000	0.085832	3	0.267904	1.547660	0.267904	0.154106	0.154106	0.154106	1.547660	
2676000	0.085832	3	0.265783	1.404948	0.265783	0.154462	0.154462	0.154462	1.404948	
2677000	0.085832	3	0.283062	1.531150	0.283062	0.152205	0.152205	0.152205	1.531150	
2678000	0.085832	4	0.267397	1.265146	0.267397	0.126910	0.167844	0.167844	1.265146	
2679000	0.085832	4	0.278911	1.287351	0.278911	0.138545	0.173343	0.138545	1.287351	
2680000	0.085832	3	0.261035	1.552926	0.261035	0.151444	0.151444	0.151444	1.552926	
2681000	0.085832	3	0.245592	1.588671	0.245592	0.161277	0.161277	0.161277	1.588671	
2682000	0.085832	3	0.263564	1.479336	0.263564	0.162225	0.162225	0.162225	1.479336	
2683000	0.085832	3	0.275604	1.330383	0.275604	0.151967	0.151967	0.151967	1.330383	
2684000	0.085832	3	0.274996	1.450583	0.274996	0.138585	0.138585	0.138585	1.450583	
2685000	0.085832	3	0.257925	1.506391	0.257925	0.164311	0.164311	0.164311	1.506391	
2686000	0.085832	3	0.272122	1.500007	0.272122	0.146441	0.146441	0.146441	1.500007	
2687000	0.085832	3	0.244566	1.196257	0.244566	0.149868	0.149868	0.149868	1.196257	
2688000	0.085832	3	0.273416	1.319488	0.273416	0.152179	0.152179	0.152179	1.319488	
2689000	0.085832	3	0.246891	1.343479	0.246891	0.150260	0.150260	0.150260	1.343479	
2690000	0.085832	4	0.243383	1.336155	0.243383	0.140696	0.167036	0.167036	1.336155	
2691000	0.085832	3	0.280572	1.401558	0.280572	0.145724	0.145724	0.145724	1.401558	
