Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
5423000	0.085832	3	0.261164	1.391430	0.261164	0.153041	0.153041	0.153041	1.391430	
5424000	0.085832	3	0.273241	1.413060	0.273241	0.140745	0.140745	0.140745	1.413060	
5425000	0.085832	3	0.271356	1.188570	0.271356	0.155411	0.155411	0.155411	1.188570	
5426000	0.085832	3	0.262342	1.371512	0.262342	0.148760	0.148760	0.148760	1.371512	
5427000	0.085832	3	0.252737	1.462845	0.252737	0.144996	0.144996	0.144996	1.462845	
5428000	0.085832	3	0.253205	1.309070	0.253205	0.158866	0.158866	0.158866	1.309070	
5429000	0.085832	3	0.273497	1.412908	0.273497	0.143501	0.143501	0.143501	1.412908	
5430000	0.085832	3	0.270643	1.416535	0.270643	0.149051	0.149051	0.149051	1.416535	
5431000	0.085832	3	0.241252	1.247016	0.241252	0.155926	0.155926	0.155926	1.247016	
5432000	0.085832	3	0.283990	1.375612	0.283990	0.163978	0.163978	0.163978	1.375612	
5433000	0.085832	3	0.265756	1.379929	0.265756	0.153206	0.153206	0.153206	1.379929	
5434000	0.085832	3	0.247587	1.301359	0.247587	0.139609	0.247587	0.139609	1.301359	
5435000	0.085832	3	0.261796	1.377855	0.261796	0.159194	0.159194	0.159194	1.377855	
5436000	0.085832	3	0.279972	1.195029	0.279972	0.151147	0.151147	0.151147	1.195029	
5437000	0.085832	3	0.259825	1.256027	0.259825	0.146084	0.146084	0.146084	1.256027	
5438000	0.085832	3	0.263754	1.437586	0.263754	0.148376	0.148376	0.148376	1.437586	
5439000	0.085832	3	0.284660	1.518898	0.284660	0.166521	0.166521	0.166521	1.518898	
5440000	0.085832	3	0.283678	1.555688	0.283678	0.158269	0.158269	0.158269	1.555688	
5441000	0.085832	3	0.263591	1.375517	0.263591	0.147221	0.147221	0.147221	1.375517	
5442000	0.085832	3	0.244472	1.490270	0.244472	0.178164	0.178164	0.178164	1.490270	
5443000	0.085832	3	0.262288	1.497789	0.262288	0.146489	0.146489	0.146489	1.497789	
5444000	0.085832	3	0.264301	1.304254	0.264301	0.147363	0.147363	0.147363	1.304254	
5445000	0.085832	3	0.263864	1.370610	0.263864	0.146352	0.146352	0.146352	1.370610	
5446000	0.085832	4	0.261915	1.734339	0.261915	0.133293	0.216736	0.133293	1.734339	
5447000	0.085832	3	0.239082	1.427379	0.239082	0.150533	0.150533	0.150533	1.427379	
5448000	0.085832	3	0.257152	1.423019	0.257152	0.171882	0.171882	0.171882	1.423019	
5449000	0.085832	3	0.278910	1.293833	0.278910	0.158521	0.158521	0.158521	1.293833	
5450000	0.085832	3	0.248559	1.493355	0.248559	0.163034	0.163034	0.163034	1.493355	
5451000	0.085832	3	0.264716	1.335323	0.264716	0.165211	0.165211	0.165211	1.335323	
5452000	0.085832	4	0.265539	1.395614	0.265539	0.118067	0.163803	0.163803	1.395614	
5453000	0.085832	3	0.231347	1.784206	0.231347	0.159234	0.159234	0.159234	1.784206	
5454000	0.085832	3	0.252334	1.654899	0.252334	0.150923	0.150923	0.150923	1.654899	
5455000	0.085832	3	0.260171	1.761003	0.260171	0.148769	0.148769	0.148769	1.761003	
5456000	0.085832	3	0.276289	1.299604	0.276289	0.146186	0.276289	0.146186	1.299604	
5457000	0.085832	3	0.265149	1.440806	0.265149	0.152837	0.152837	0.152837	1.440806	
5458000	0.085832	3	0.266038	1.622126	0.266038	0.150636	0.150636	0.150636	1.622126	
5459000	0.085832	3	0.264983	1.444478	0.264983	0.150113	0.150113	0.150113	1.444478	
5460000	0.085832	3	0.259310	1.354214	0.259310	0.142260	0.142260	0.142260	1.354214	
5461000	0.085832	3	0.273885	1.398508	0.273885	0.153669	0.153669	0.153669	1.398508	
5462000	0.085832	3	0.270039	1.385519	0.270039	0.144478	0.144478	0.144478	1.385519	
5463000	0.085832	3	0.279443	1.547098	0.279443	0.157999	0.157999	0.157999	1.547098	
5464000	0.085832	3	0.267573	1.414202	0.267573	0.151329	0.151329	0.151329	1.414202	
5465000	0.085832	3	0.260995	1.216438	0.260995	0.146763	0.146763	0.146763	1.216438	
5466000	0.085832	3	0.260836	1.272235	0.260836	0.154196	0.154196	0.154196	1.272235	
5467000	0.085832	3	0.269030	1.411043	0.269030	0.161290	0.161290	0.161290	1.411043	
5468000	0.085832	3	0.265397	1.192924	0.265397	0.144053	0.144053	0.144053	1.192924	
5469000	0.085832	3	0.255894	1.433129	0.255894	0.159498	0.159498	0.159498	1.433129	
5470000	0.085832	3	0.254211	1.263344	0.254211	0.143582	0.143582	0.143582	1.263344	
5471000	0.085832	3	0.254378	1.407051	0.254378	0.151014	0.151014	0.151014	1.407051	
5472000	0.085832	3	0.257150	1.099022	0.257150	0.145272	0.145272	0.145272	1.099022	
5473000	0.085832	3	0.235690	1.378110	0.235690	0.150626	0.150626	0.150626	1.378110	
5474000	0.085832	3	0.250067	1.497567	0.250067	0.159120	0.159120	0.159120	1.497567	
5475000	0.085832	3	0.269454	1.359310	0.269454	0.160169	0.160169	0.160169	1.359310	
5476000	0.085832	3	0.247202	1.387958	0.247202	0.147089	0.147089	0.147089	1.387958	
5477000	0.085832	3	0.281717	1.556504	0.281717	0.144988	0.144988	0.144988	1.556504	
5478000	0.085832	3	0.264595	1.681318	0.264595	0.155815	0.155815	0.155815	1.681318	
5479000	0.085832	3	0.278124	1.429075	0.278124	0.147498	0.147498	0.147498	1.429075	
5480000	0.085832	3	0.230154	1.622548	0.230154	0.154861	0.230154	0.154861	1.622548	
5481000	0.085832	3	0.253408	1.701329	0.253408	0.159803	0.159803	0.159803	1.701329	
5482000	0.085832	3	0.280885	1.424306	0.280885	0.161486	0.161486	0.161486	1.424306	
5483000	0.085832	3	0.258990	1.725127	0.258990	0.144873	0.144873	0.144873	1.725127	
5484000	0.085832	3	0.256232	1.260234	0.256232	0.152324	0.152324	0.152324	1.260234	
5485000	0.085832	3	0.254383	1.467653	0.254383	0.153659	0.153659	0.153659	1.467653	
5486000	0.085832	3	0.254302	1.382527	0.254302	0.155243	0.155243	0.155243	1.382527	
5487000	0.085832	3	0.253999	1.431063	0.253999	0.148078	0.148078	0.148078	1.431063	
5488000	0.085832	3	0.276203	1.652274	0.276203	0.158725	0.158725	0.158725	1.652274	
5489000	0.085832	3	0.266235	1.275214	0.266235	0.157301	0.157301	0.157301	1.275214	
5490000	0.085832	3	0.243758	1.584881	0.243758	0.155175	0.155175	0.155175	1.584881	
5491000	0.085832	3	0.270326	1.150776	0.270326	0.165287	0.165287	0.165287	1.150776	
5492000	0.085832	3	0.274022	1.637240	0.274022	0.144182	0.144182	0.144182	1.637240	
5493000	0.085832	3	0.264061	1.595607	0.264061	0.192330	0.192330	0.192330	1.595607	
5494000	0.085832	3	0.247867	1.344017	0.247867	0.143871	0.247867	0.143871	1.344017	
5495000	0.085832	3	0.270998	1.789101	0.270998	0.149545	0.149545	0.149545	1.789101	
5496000	0.085832	3	0.262536	1.428671	0.262536	0.159209	0.159209	0.159209	1.428671	
5497000	0.085832	3	0.257617	1.354166	0.257617	0.188766	0.188766	0.188766	1.354166	
5498000	0.085832	3	0.266435	1.147479	0.266435	0.160040	0.160040	0.160040	1.147479	
5499000	0.085832	3	0.286667	1.465662	0.286667	0.167643	0.167643	0.167643	1.465662	
5500000	0.085832	3	0.274525	1.305435	0.274525	0.138682	0.138682	0.138682	1.305435	
5501000	0.085832	3	0.273155	1.403128	0.273155	0.146026	0.146026	0.146026	1.403128	
5502000	0.085832	3	0.277903	1.406595	0.277903	0.148789	0.148789	0.148789	1.406595	
5503000	0.085832	3	0.320228	1.617580	0.320228	0.159463	0.159463	0.159463	1.617580	
5504000	0.085832	3	0.230055	1.673605	0.230055	0.162931	0.162931	0.162931	1.673605	
5505000	0.085832	3	0.258920	1.423172	0.258920	0.154559	0.154559	0.154559	1.423172	
5506000	0.085832	4	0.269423	1.585469	0.269423	0.150946	0.150946	0.150946	1.514009	
5507000	0.085832	3	0.265859	1.437865	0.265859	0.153790	0.153790	0.153790	1.437865	
5508000	0.085832	3	0.260960	1.372646	0.260960	0.123814	0.260960	0.123814	1.372646	
5509000	0.085832	3	0.252961	1.575362	0.252961	0.150754	0.150754	0.150754	1.575362	
5510000	0.085832	3	0.266212	1.415328	0.266212	0.145432	0.145432	0.145432	1.415328	
5511000	0.085832	3	0.267695	1.672423	0.267695	0.144088	0.144088	0.144088	1.672423	
5512000	0.085832	3	0.269644	1.700888	0.269644	0.179669	0.179669	0.179669	1.700888	
5513000	0.085832	3	0.245861	1.608216	0.245861	0.149219	0.149219	0.149219	1.608216	
5514000	0.085832	3	0.268838	1.545751	0.268838	0.150833	0.150833	0.150833	1.545751	
5515000	0.085832	3	0.262984	1.553822	0.262984	0.152172	0.152172	0.152172	1.553822	
5516000	0.085832	3	0.279862	1.731688	0.279862	0.148126	0.148126	0.148126	1.731688	
5517000	0.085832	3	0.258107	1.450403	0.258107	0.147754	0.147754	0.147754	1.450403	
5518000	0.085832	3	0.262794	1.842038	0.262794	0.148516	0.148516	0.148516	1.842038	
5519000	0.085832	3	0.273240	1.587153	0.273240	0.149260	0.149260	0.149260	1.587153	
5520000	0.085832	3	0.258992	1.530588	0.258992	0.154911	0.154911	0.154911	1.530588	
5521000	0.085832	3	0.248335	1.491055	0.248335	0.157385	0.157385	0.157385	1.491055	
5522000	0.085832	3	0.266683	1.316988	0.266683	0.139805	0.139805	0.139805	1.316988	
5523000	0.085832	3	0.264229	1.427077	0.264229	0.147078	0.147078	0.147078	1.427077	
5524000	0.085832	3	0.272732	1.416736	0.272732	0.155938	0.155938	0.155938	1.416736	
5525000	0.085832	3	0.266775	1.389167	0.266775	0.147646	0.147646	0.147646	1.389167	
5526000	0.085832	3	0.286971	1.291075	0.286971	0.160116	0.160116	0.160116	1.291075	
5527000	0.085832	3	0.252510	1.574797	0.252510	0.145309	0.145309	0.145309	1.574797	
5528000	0.085832	4	0.248152	1.613391	0.248152	0.148328	0.148328	0.148328	1.209336	
5529000	0.085832	3	0.257539	1.285165	0.257539	0.150130	0.150130	0.150130	1.285165	
5530000	0.085832	3	0.291696	1.315871	0.291696	0.151124	0.151124	0.151124	1.315871	
5531000	0.085832	3	0.257497	1.390051	0.257497	0.136776	0.136776	0.136776	1.390051	
5532000	0.085832	3	0.262967	1.409523	0.262967	0.154735	0.154735	0.154735	1.409523	
5533000	0.085832	3	0.260025	1.565093	0.260025	0.150122	0.150122	0.150122	1.565093	
5534000	0.085832	3	0.265177	1.279269	0.265177	0.147605	0.147605	0.147605	1.279269	
5535000	0.085832	3	0.268747	1.197137	0.268747	0.149782	0.149782	0.149782	1.197137	
5536000	0.085832	4	0.290996	1.297501	0.259146	0.150228	0.150228	0.150228	1.297501	
5537000	0.085832	3	0.272346	1.537694	0.272346	0.160570	0.160570	0.160570	1.537694	
5538000	0.085832	3	0.252023	1.504723	0.252023	0.145935	0.252023	0.145935	1.504723	
5539000	0.085832	3	0.260174	1.500617	0.260174	0.157302	0.157302	0.157302	1.500617	
5540000	0.085832	3	0.278821	1.449803	0.278821	0.149226	0.149226	0.149226	1.449803	
5541000	0.085832	3	0.244703	1.341493	0.244703	0.147271	0.244703	0.147271	1.341493	
5542000	0.085832	3	0.256752	1.266389	0.256752	0.152828	0.256752	0.152828	1.266389	
5543000	0.085832	3	0.259989	1.359663	0.259989	0.147175	0.147175	0.147175	1.359663	
5544000	0.085832	3	0.282453	1.413817	0.282453	0.142553	0.142553	0.142553	1.413817	
5545000	0.085832	3	0.251352	1.371829	0.251352	0.150928	0.150928	0.150928	1.371829	
5546000	0.085832	3	0.270411	1.420444	0.270411	0.158950	0.158950	0.158950	1.420444	
5547000	0.085832	3	0.288671	1.918728	0.288671	0.144399	0.144399	0.144399	1.918728	
5548000	0.085832	4	0.276980	1.380256	0.276980	0.119714	0.150625	0.150625	1.380256	
5549000	0.085832	3	0.255465	1.378637	0.255465	0.116375	0.255465	0.116375	1.378637	
5550000	0.085832	3	0.256220	1.618496	0.256220	0.140565	0.140565	0.140565	1.618496	
5551000	0.085832	3	0.251722	1.262558	0.251722	0.146906	0.146906	0.146906	1.262558	
5552000	0.085832	3	0.254434	1.381220	0.254434	0.151645	0.151645	0.151645	1.381220	
5553000	0.085832	3	0.301537	1.609683	0.301537	0.144692	0.144692	0.144692	1.609683	
5554000	0.085832	3	0.247680	1.443885	0.247680	0.154644	0.154644	0.154644	1.443885	
5555000	0.085832	3	0.241209	1.688970	0.241209	0.122051	0.241209	0.122051	1.688970	
5556000	0.085832	3	0.253461	1.267538	0.253461	0.155705	0.155705	0.155705	1.267538	
5557000	0.085832	3	0.289517	1.320895	0.289517	0.158662	0.158662	0.158662	1.320895	
5558000	0.085832	3	0.260326	1.617863	0.260326	0.162172	0.162172	0.162172	1.617863	
5559000	0.085832	3	0.270314	1.179309	0.270314	0.184558	0.184558	0.184558	1.179309	
5560000	0.085832	3	0.274271	1.304966	0.274271	0.148934	0.148934	0.148934	1.304966	
5561000	0.085832	4	0.242373	1.347141	0.342586	0.142326	0.242373	0.142326	1.347141	
5562000	0.085832	3	0.267901	1.278553	0.267901	0.158596	0.158596	0.158596	1.278553	
5563000	0.085832	3	0.271175	1.355253	0.271175	0.155911	0.155911	0.155911	1.355253	
5564000	0.085832	3	0.270484	1.187731	0.270484	0.154199	0.154199	0.154199	1.187731	
5565000	0.085832	3	0.285074	1.399948	0.285074	0.158016	0.158016	0.158016	1.399948	
5566000	0.085832	3	0.286413	1.360504	0.286413	0.162149	0.162149	0.162149	1.360504	
5567000	0.085832	4	0.270350	1.437941	0.270350	0.140394	0.172357	0.172357	1.437941	
5568000	0.085832	3	0.253527	1.387037	0.253527	0.144991	0.144991	0.144991	1.387037	
5569000	0.085832	3	0.249035	1.613671	0.249035	0.160623	0.160623	0.160623	1.613671	
5570000	0.085832	3	0.251374	1.482048	0.251374	0.146744	0.146744	0.146744	1.482048	
5571000	0.085832	4	0.254500	1.291042	0.254500	0.156905	0.185482	0.156905	1.291042	
5572000	0.085832	3	0.270357	1.108567	0.270357	0.149349	0.149349	0.149349	1.108567	
5573000	0.085832	3	0.284794	1.483644	0.284794	0.165164	0.165164	0.165164	1.483644	
5574000	0.085832	3	0.241164	1.354053	0.241164	0.153086	0.153086	0.153086	1.354053	
5575000	0.085832	3	0.285631	1.445623	0.285631	0.139464	0.285631	0.139464	1.445623	
5576000	0.085832	3	0.337828	1.435874	0.337828	0.158699	0.158699	0.158699	1.435874	
5577000	0.085832	3	0.262739	1.437365	0.262739	0.160442	0.160442	0.160442	1.437365	
5578000	0.085832	3	0.239826	1.325702	0.239826	0.155208	0.155208	0.155208	1.325702	
5579000	0.085832	3	0.278521	1.561236	0.278521	0.158912	0.158912	0.158912	1.561236	
5580000	0.085832	3	0.280191	1.278238	0.280191	0.161095	0.161095	0.161095	1.278238	
5581000	0.085832	3	0.258084	1.479704	0.258084	0.156298	0.156298	0.156298	1.479704	
5582000	0.085832	3	0.263155	1.601634	0.263155	0.158326	0.158326	0.158326	1.601634	
5583000	0.085832	4	0.312044	1.387719	0.312044	0.148809	0.145383	0.145383	1.387719	
5584000	0.085832	3	0.249385	1.291431	0.249385	0.159872	0.159872	0.159872	1.291431	
5585000	0.085832	3	0.257819	1.332467	0.257819	0.148022	0.148022	0.148022	1.332467	
5586000	0.085832	3	0.260592	1.664333	0.260592	0.157311	0.157311	0.157311	1.664333	
5587000	0.085832	4	0.261815	1.762079	0.289567	0.160708	0.160708	0.160708	1.762079	
5588000	0.085832	3	0.257669	1.837937	0.257669	0.155914	0.155914	0.155914	1.837937	
5589000	0.085832	3	0.267976	1.644892	0.267976	0.167603	0.167603	0.167603	1.644892	
5590000	0.085832	3	0.279145	1.479946	0.279145	0.151627	0.151627	0.151627	1.479946	
5591000	0.085832	3	0.264730	1.540629	0.264730	0.151943	0.151943	0.151943	1.540629	
5592000	0.085832	3	0.261799	1.347417	0.261799	0.164232	0.164232	0.164232	1.347417	
5593000	0.085832	3	0.256515	1.453199	0.256515	0.145244	0.145244	0.145244	1.453199	
5594000	0.085832	3	0.263585	1.445035	0.263585	0.149022	0.149022	0.149022	1.445035	
5595000	0.085832	3	0.288804	1.527271	0.288804	0.172452	0.172452	0.172452	1.527271	
5596000	0.085832	3	0.268309	1.681134	0.268309	0.156522	0.156522	0.156522	1.681134	
5597000	0.085832	4	0.263039	1.559489	0.263039	0.134930	0.169548	0.134930	1.559489	
5598000	0.085832	4	0.282908	1.552014	0.282908	0.146865	0.170637	0.146865	1.552014	
5599000	0.085832	3	0.250505	1.687701	0.250505	0.164375	0.164375	0.164375	1.687701	
5600000	0.085832	3	0.243911	1.156352	0.243911	0.157946	0.157946	0.157946	1.156352	
5601000	0.085832	3	0.252245	1.362337	0.252245	0.147927	0.147927	0.147927	1.362337	
5602000	0.085832	3	0.274578	1.401270	0.274578	0.149456	0.149456	0.149456	1.401270	
5603000	0.085832	3	0.256904	1.482059	0.256904	0.153389	0.153389	0.153389	1.482059	
5604000	0.085832	3	0.280671	1.164457	0.280671	0.141534	0.141534	0.141534	1.164457	
5605000	0.085832	3	0.264889	1.379623	0.264889	0.154541	0.154541	0.154541	1.379623	
5606000	0.085832	3	0.240872	1.386348	0.240872	0.146280	0.240872	0.146280	1.386348	
5607000	0.085832	3	0.263395	1.451068	0.263395	0.161500	0.161500	0.161500	1.451068	
5608000	0.085832	3	0.256028	1.763111	0.256028	0.166353	0.166353	0.166353	1.763111	
5609000	0.085832	3	0.275866	1.536779	0.275866	0.166899	0.166899	0.166899	1.536779	
5610000	0.085832	3	0.269931	1.662759	0.269931	0.150956	0.150956	0.150956	1.662759	
5611000	0.085832	3	0.260606	1.451917	0.260606	0.159394	0.159394	0.159394	1.451917	
5612000	0.085832	3	0.275998	1.624407	0.275998	0.157665	0.157665	0.157665	1.624407	
5613000	0.085832	3	0.251690	1.364955	0.251690	0.155745	0.155745	0.155745	1.364955	
5614000	0.085832	3	0.230547	1.970913	0.230547	0.156797	0.230547	0.156797	1.970913	
5615000	0.085832	3	0.249587	1.784270	0.249587	0.166860	0.166860	0.166860	1.784270	
5616000	0.085832	3	0.251403	1.654430	0.251403	0.156042	0.156042	0.156042	1.654430	
5617000	0.085832	3	0.244309	1.345591	0.244309	0.153415	0.153415	0.153415	1.345591	
5618000	0.085832	3	0.252520	1.470084	0.252520	0.150900	0.150900	0.150900	1.470084	
5619000	0.085832	3	0.271073	1.207027	0.271073	0.151074	0.151074	0.151074	1.207027	
5620000	0.085832	3	0.261398	1.270395	0.261398	0.151482	0.151482	0.151482	1.270395	
5621000	0.085832	3	0.252410	1.450444	0.252410	0.142713	0.142713	0.142713	1.450444	
5622000	0.085832	3	0.253042	1.319840	0.253042	0.149275	0.149275	0.149275	1.319840	
5623000	0.085832	3	0.245246	1.535516	0.245246	0.156768	0.156768	0.156768	1.535516	
5624000	0.085832	3	0.288606	1.422656	0.288606	0.149851	0.149851	0.149851	1.422656	
5625000	0.085832	3	0.253875	1.314173	0.253875	0.147600	0.147600	0.147600	1.314173	
5626000	0.085832	3	0.253166	1.305970	0.253166	0.148287	0.148287	0.148287	1.305970	
5627000	0.085832	3	0.261981	1.577553	0.261981	0.155917	0.155917	0.155917	1.577553	
5628000	0.085832	3	0.261785	1.322693	0.261785	0.144452	0.144452	0.144452	1.322693	
5629000	0.085832	4	0.270429	1.371687	0.270429	0.156590	0.150162	0.150162	1.371687	
5630000	0.085832	3	0.246321	1.286552	0.246321	0.151596	0.151596	0.151596	1.286552	
5631000	0.085832	3	0.274462	1.108581	0.274462	0.148765	0.148765	0.148765	1.108581	
5632000	0.085832	3	0.262344	1.399326	0.262344	0.164669	0.164669	0.164669	1.399326	
5633000	0.085832	4	0.264183	1.233825	0.275098	0.151259	0.151259	0.151259	1.233825	
5634000	0.085832	3	0.242670	1.119117	0.242670	0.154620	0.154620	0.154620	1.119117	
5635000	0.085832	3	0.297843	1.559335	0.297843	0.167648	0.167648	0.167648	1.559335	
5636000	0.085832	3	0.265302	1.370440	0.265302	0.135965	0.265302	0.135965	1.370440	
5637000	0.085832	3	0.254038	1.555298	0.254038	0.148127	0.148127	0.148127	1.555298	
5638000	0.085832	3	0.271029	1.623084	0.271029	0.150442	0.150442	0.150442	1.623084	
5639000	0.085832	4	0.269190	1.441674	0.269190	0.154188	0.154188	0.154188	1.179031	
5640000	0.085832	3	0.276834	1.229503	0.276834	0.155318	0.155318	0.155318	1.229503	
5641000	0.085832	3	0.288687	1.641343	0.288687	0.146603	0.146603	0.146603	1.641343	
5642000	0.085832	3	0.268515	1.726163	0.268515	0.164246	0.164246	0.164246	1.726163	
5643000	0.085832	3	0.263752	1.446225	0.263752	0.158553	0.158553	0.158553	1.446225	
5644000	0.085832	3	0.270020	1.172781	0.270020	0.149282	0.149282	0.149282	1.172781	
5645000	0.085832	3	0.255659	1.405555	0.255659	0.152908	0.152908	0.152908	1.405555	
5646000	0.085832	4	0.266583	1.464672	0.266583	0.130911	0.168694	0.168694	1.464672	
5647000	0.085832	3	0.274790	1.416409	0.274790	0.157937	0.157937	0.157937	1.416409	
5648000	0.085832	4	0.256326	1.429011	0.256326	0.141943	0.141943	0.141943	1.450305	
5649000	0.085832	3	0.266401	1.487844	0.266401	0.151829	0.151829	0.151829	1.487844	
5650000	0.085832	3	0.261939	1.485259	0.261939	0.150049	0.150049	0.150049	1.485259	
5651000	0.085832	3	0.248195	1.428748	0.248195	0.141996	0.141996	0.141996	1.428748	
5652000	0.085832	3	0.241131	1.325310	0.241131	0.150846	0.150846	0.150846	1.325310	
5653000	0.085832	3	0.285385	1.656462	0.285385	0.152475	0.152475	0.152475	1.656462	
5654000	0.085832	3	0.275492	1.438379	0.275492	0.154448	0.154448	0.154448	1.438379	
5655000	0.085832	3	0.253609	1.591912	0.253609	0.145339	0.145339	0.145339	1.591912	
5656000	0.085832	3	0.262522	1.531291	0.262522	0.157638	0.157638	0.157638	1.531291	
5657000	0.085832	3	0.266413	1.317747	0.266413	0.148841	0.148841	0.148841	1.317747	
5658000	0.085832	3	0.250101	1.123877	0.250101	0.154927	0.154927	0.154927	1.123877	
5659000	0.085832	3	0.267394	1.414293	0.267394	0.147949	0.147949	0.147949	1.414293	
5660000	0.085832	3	0.267917	1.217230	0.267917	0.157268	0.157268	0.157268	1.217230	
5661000	0.085832	3	0.271905	1.378694	0.271905	0.153142	0.153142	0.153142	1.378694	
5662000	0.085832	3	0.252977	1.610852	0.252977	0.152937	0.152937	0.152937	1.610852	
5663000	0.085832	3	0.270734	1.608234	0.270734	0.136931	0.136931	0.136931	1.608234	
5664000	0.085832	3	0.281482	1.611792	0.281482	0.136068	0.136068	0.136068	1.611792	
5665000	0.085832	3	0.260825	1.714780	0.260825	0.161183	0.161183	0.161183	1.714780	
5666000	0.085832	3	0.258425	1.288691	0.258425	0.149980	0.149980	0.149980	1.288691	
5667000	0.085832	3	0.273820	1.561599	0.273820	0.142820	0.142820	0.142820	1.561599	
5668000	0.085832	3	0.241703	1.455717	0.241703	0.146913	0.241703	0.146913	1.455717	
5669000	0.085832	3	0.267228	1.513387	0.267228	0.142485	0.142485	0.142485	1.513387	
5670000	0.085832	3	0.254522	1.565828	0.254522	0.153651	0.153651	0.153651	1.565828	
5671000	0.085832	4	0.266943	1.454365	0.266943	0.127824	0.156805	0.156805	1.454365	
5672000	0.085832	3	0.268034	1.451827	0.268034	0.149167	0.149167	0.149167	1.451827	
5673000	0.085832	3	0.270686	1.349934	0.270686	0.157207	0.157207	0.157207	1.349934	
5674000	0.085832	3	0.265503	1.635618	0.265503	0.153745	0.153745	0.153745	1.635618	
5675000	0.085832	3	0.261116	1.401382	0.261116	0.156197	0.156197	0.156197	1.401382	
5676000	0.085832	3	0.268740	1.541021	0.268740	0.164586	0.164586	0.164586	1.541021	
5677000	0.085832	3	0.273982	1.398092	0.273982	0.151729	0.151729	0.151729	1.398092	
5678000	0.085832	3	0.266848	1.185841	0.266848	0.201252	0.266848	0.201252	1.185841	
5679000	0.085832	3	0.254586	1.434513	0.254586	0.142450	0.254586	0.142450	1.434513	
5680000	0.085832	4	0.294073	1.400635	0.294073	0.135787	0.187361	0.187361	1.400635	
5681000	0.085832	3	0.261597	1.555694	0.261597	0.166504	0.166504	0.166504	1.555694	
5682000	0.085832	3	0.282843	1.444568	0.282843	0.152131	0.152131	0.152131	1.444568	
5683000	0.085832	4	0.267482	1.572413	0.267482	0.141977	0.150102	0.150102	1.572413	
5684000	0.085832	3	0.255733	1.349142	0.255733	0.155963	0.155963	0.155963	1.349142	
5685000	0.085832	3	0.251702	1.211911	0.251702	0.159202	0.159202	0.159202	1.211911	
5686000	0.085832	3	0.275964	1.473028	0.275964	0.168084	0.168084	0.168084	1.473028	
5687000	0.085832	3	0.264699	1.377530	0.264699	0.148563	0.148563	0.148563	1.377530	
5688000	0.085832	3	0.258417	1.403788	0.258417	0.159850	0.159850	0.159850	1.403788	
5689000	0.085832	3	0.260500	1.499132	0.260500	0.149641	0.149641	0.149641	1.499132	
5690000	0.085832	3	0.283168	1.388610	0.283168	0.154846	0.154846	0.154846	1.388610	
5691000	0.085832	3	0.255389	1.167635	0.255389	0.156273	0.255389	0.156273	1.167635	
5692000	0.085832	3	0.271398	1.285666	0.271398	0.139943	0.271398	0.139943	1.285666	
5693000	0.085832	3	0.270151	1.447311	0.270151	0.145082	0.145082	0.145082	1.447311	
5694000	0.085832	3	0.268852	1.383790	0.268852	0.140963	0.140963	0.140963	1.383790	
5695000	0.085832	3	0.264893	1.317989	0.264893	0.151051	0.151051	0.151051	1.317989	
5696000	0.085832	4	0.246773	1.541647	0.246773	0.136639	0.159015	0.159015	1.541647	
5697000	0.085832	3	0.265128	1.198682	0.265128	0.145093	0.145093	0.145093	1.198682	
5698000	0.085832	3	0.268226	1.656650	0.268226	0.172489	0.172489	0.172489	1.656650	
5699000	0.085832	3	0.254210	1.554649	0.254210	0.151855	0.151855	0.151855	1.554649	
5700000	0.085832	3	0.257695	1.562974	0.257695	0.156985	0.156985	0.156985	1.562974	
5701000	0.085832	3	0.276192	1.575643	0.276192	0.158371	0.158371	0.158371	1.575643	
5702000	0.085832	3	0.278470	1.154138	0.278470	0.150895	0.150895	0.150895	1.154138	
5703000	0.085832	3	0.249410	1.632346	0.249410	0.152128	0.152128	0.152128	1.632346	
5704000	0.085832	3	0.259095	1.484383	0.259095	0.166863	0.166863	0.166863	1.484383	
5705000	0.085832	3	0.268458	1.282225	0.268458	0.162401	0.162401	0.162401	1.282225	
5706000	0.085832	3	0.259333	1.396386	0.259333	0.152812	0.152812	0.152812	1.396386	
5707000	0.085832	3	0.262825	1.428517	0.262825	0.166120	0.166120	0.166120	1.428517	
5708000	0.085832	3	0.267034	1.597283	0.267034	0.159000	0.159000	0.159000	1.597283	
5709000	0.085832	3	0.276941	1.086644	0.276941	0.143850	0.143850	0.143850	1.086644	
5710000	0.085832	4	0.270705	1.667647	0.270705	0.124149	0.156119	0.156119	1.667647	
5711000	0.085832	4	0.273717	1.398033	0.273717	0.110392	0.165074	0.165074	1.398033	
5712000	0.085832	3	0.257131	1.344280	0.257131	0.154882	0.154882	0.154882	1.344280	
5713000	0.085832	3	0.280458	1.332040	0.280458	0.154155	0.154155	0.154155	1.332040	
5714000	0.085832	3	0.281230	1.762564	0.281230	0.150762	0.150762	0.150762	1.762564	
5715000	0.085832	3	0.274633	1.629373	0.274633	0.147678	0.147678	0.147678	1.629373	
5716000	0.085832	3	0.285400	1.548608	0.285400	0.177400	0.177400	0.177400	1.548608	
5717000	0.085832	4	0.277644	1.350436	0.277644	0.132128	0.205523	0.132128	1.350436	
5718000	0.085832	3	0.289343	1.591403	0.289343	0.155189	0.155189	0.155189	1.591403	
