Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
2822000	0.529975	4	0.269866	1.455698	0.269866	0.121684	0.151739	0.151739	1.455698	
2823000	0.529975	3	0.272126	1.293313	0.272126	0.141645	0.141645	0.141645	1.293313	
2824000	0.529975	3	0.309479	1.526370	0.309479	0.140643	0.140643	0.140643	1.526370	
2825000	0.529975	3	0.262930	1.361690	0.262930	0.149844	0.149844	0.149844	1.361690	
2826000	0.529975	3	0.252903	1.505790	0.252903	0.151419	0.151419	0.151419	1.505790	
2827000	0.529975	4	0.337335	1.475544	0.256978	0.149386	0.149386	0.149386	1.475544	
2828000	0.529975	3	0.260548	1.429851	0.260548	0.149100	0.149100	0.149100	1.429851	
2829000	0.529975	3	0.261231	1.357347	0.261231	0.161615	0.161615	0.161615	1.357347	
2830000	0.529975	3	0.280427	1.509360	0.280427	0.160489	0.160489	0.160489	1.509360	
2831000	0.529975	3	0.273769	1.354771	0.273769	0.137581	0.137581	0.137581	1.354771	
2832000	0.529975	3	0.302377	1.543409	0.302377	0.156540	0.156540	0.156540	1.543409	
2833000	0.529975	4	0.212640	1.361541	0.313930	0.168312	0.168312	0.168312	1.361541	
2834000	0.529975	4	0.275839	1.263865	0.275839	0.155687	0.195138	0.155687	1.263865	
2835000	0.529975	4	0.265067	1.327889	0.265067	0.154420	0.158640	0.154420	1.327889	
2836000	0.529975	3	0.246525	2.031539	0.246525	0.196859	0.196859	0.196859	2.031539	
2837000	0.529975	3	0.259840	1.427105	0.259840	0.152748	0.152748	0.152748	1.427105	
2838000	0.529975	3	0.307641	1.604423	0.307641	0.166832	0.166832	0.166832	1.604423	
2839000	0.529975	3	0.271266	1.581271	0.271266	0.168308	0.168308	0.168308	1.581271	
2840000	0.529975	4	0.216119	1.559180	0.312627	0.168547	0.168547	0.168547	1.559180	
2841000	0.529975	4	0.249759	1.439480	0.249759	0.152448	0.186211	0.186211	1.439480	
2842000	0.529975	4	0.256783	1.493122	0.256783	0.122234	0.170597	0.170597	1.493122	
2843000	0.529975	3	0.275530	1.427663	0.275530	0.150158	0.150158	0.150158	1.427663	
2844000	0.529975	3	0.253855	1.405561	0.253855	0.159832	0.159832	0.159832	1.405561	
2845000	0.529975	3	0.249151	1.372088	0.249151	0.135129	0.135129	0.135129	1.372088	
2846000	0.529975	3	0.234092	1.442985	0.234092	0.160922	0.160922	0.160922	1.442985	
2847000	0.529975	3	0.301396	1.384576	0.301396	0.151325	0.151325	0.151325	1.384576	
2848000	0.529975	4	0.280998	1.216872	0.280998	0.133810	0.137825	0.137825	1.216872	
2849000	0.529975	3	0.250583	1.652068	0.250583	0.154530	0.154530	0.154530	1.652068	
2850000	0.529975	3	0.259953	1.603935	0.259953	0.150661	0.150661	0.150661	1.603935	
2851000	0.529975	3	0.257060	1.688149	0.257060	0.153378	0.153378	0.153378	1.688149	
2852000	0.529975	3	0.276846	1.265124	0.276846	0.159208	0.159208	0.159208	1.265124	
2853000	0.529975	4	0.251958	1.464716	0.251958	0.140448	0.172309	0.140448	1.464716	
2854000	0.529975	3	0.268752	1.587445	0.268752	0.148061	0.148061	0.148061	1.587445	
2855000	0.529975	3	0.280154	1.775866	0.280154	0.162313	0.162313	0.162313	1.775866	
2856000	0.529975	4	0.261334	1.260195	0.261334	0.129688	0.145696	0.129688	1.260195	
2857000	0.529975	3	0.288106	1.196521	0.288106	0.157139	0.157139	0.157139	1.196521	
2858000	0.529975	3	0.265381	1.268447	0.265381	0.149132	0.149132	0.149132	1.268447	
2859000	0.529975	3	0.254256	1.306490	0.254256	0.155052	0.155052	0.155052	1.306490	
2860000	0.529975	3	0.264103	1.472137	0.264103	0.187505	0.187505	0.187505	1.472137	
2861000	0.529975	3	0.252318	1.514959	0.252318	0.146708	0.146708	0.146708	1.514959	
2862000	0.529975	4	0.273214	1.419530	0.273214	0.143156	0.161195	0.161195	1.419530	
2863000	0.529975	3	0.226412	1.392321	0.226412	0.159702	0.226412	0.159702	1.392321	
2864000	0.529975	4	0.287130	1.384108	0.287130	0.145831	0.145831	0.145831	1.268335	
2865000	0.529975	3	0.250605	1.444837	0.250605	0.154070	0.154070	0.154070	1.444837	
2866000	0.529975	3	0.280330	1.358275	0.280330	0.198026	0.198026	0.198026	1.358275	
2867000	0.529975	3	0.270093	1.378355	0.270093	0.152351	0.152351	0.152351	1.378355	
2868000	0.529975	3	0.265061	1.466182	0.265061	0.144544	0.144544	0.144544	1.466182	
2869000	0.529975	3	0.279712	1.360615	0.279712	0.141289	0.141289	0.141289	1.360615	
2870000	0.529975	3	0.274295	1.459429	0.274295	0.141187	0.141187	0.141187	1.459429	
2871000	0.529975	3	0.283448	1.443777	0.283448	0.154770	0.154770	0.154770	1.443777	
2872000	0.529975	3	0.278956	1.494865	0.278956	0.142462	0.142462	0.142462	1.494865	
2873000	0.529975	3	0.281372	1.410702	0.281372	0.153715	0.153715	0.153715	1.410702	
2874000	0.529975	4	0.325961	1.668668	0.325961	0.149428	0.149428	0.149428	1.202219	
2875000	0.529975	3	0.259931	1.420743	0.259931	0.155656	0.155656	0.155656	1.420743	
2876000	0.529975	3	0.257270	1.301853	0.257270	0.157126	0.157126	0.157126	1.301853	
2877000	0.529975	4	0.273922	1.367805	0.273922	0.149159	0.160530	0.160530	1.367805	
2878000	0.529975	4	0.274389	1.154216	0.274389	0.142436	0.142436	0.142436	1.192427	
2879000	0.529975	3	0.249135	1.328195	0.249135	0.139569	0.139569	0.139569	1.328195	
2880000	0.529975	3	0.259073	1.564433	0.259073	0.165071	0.165071	0.165071	1.564433	
2881000	0.529975	3	0.255912	2.130183	0.255912	0.159124	0.159124	0.159124	2.130183	
2882000	0.529975	3	0.256940	1.299415	0.256940	0.152310	0.152310	0.152310	1.299415	
2883000	0.529975	6	0.266868	1.295924	0.302782	0.116420	0.166483	0.165904	1.295924	
2884000	0.529975	3	0.257916	1.199639	0.257916	0.143629	0.143629	0.143629	1.199639	
2885000	0.529975	3	0.269720	1.645486	0.269720	0.146043	0.146043	0.146043	1.645486	
2886000	0.529975	3	0.279136	1.347501	0.279136	0.147806	0.147806	0.147806	1.347501	
2887000	0.529975	3	0.255553	1.310269	0.255553	0.178535	0.178535	0.178535	1.310269	
2888000	0.529975	4	0.264405	1.494227	0.264405	0.167902	0.167902	0.167902	1.705511	
2889000	0.529975	3	0.256438	1.243702	0.256438	0.159252	0.159252	0.159252	1.243702	
2890000	0.529975	3	0.262844	1.466206	0.262844	0.162522	0.162522	0.162522	1.466206	
2891000	0.529975	3	0.259515	1.113531	0.259515	0.172097	0.172097	0.172097	1.113531	
2892000	0.529975	3	0.283232	1.757725	0.283232	0.146947	0.146947	0.146947	1.757725	
2893000	0.529975	4	0.256234	1.444543	0.256234	0.157820	0.162954	0.162954	1.444543	
2894000	0.529975	3	0.250725	1.641166	0.250725	0.155461	0.155461	0.155461	1.641166	
2895000	0.529975	4	0.256859	1.229722	0.273598	0.156308	0.156308	0.156308	1.229722	
2896000	0.529975	3	0.264670	1.416391	0.264670	0.135939	0.135939	0.135939	1.416391	
2897000	0.529975	3	0.257410	1.504755	0.257410	0.162963	0.162963	0.162963	1.504755	
2898000	0.529975	3	0.274830	1.682724	0.274830	0.170574	0.170574	0.170574	1.682724	
2899000	0.529975	3	0.299949	1.580887	0.299949	0.163689	0.163689	0.163689	1.580887	
2900000	0.529975	4	0.260896	1.685161	0.340420	0.173858	0.173858	0.173858	1.685161	
2901000	0.529975	3	0.277015	1.574434	0.277015	0.143522	0.143522	0.143522	1.574434	
2902000	0.529975	3	0.277774	1.407806	0.277774	0.153421	0.153421	0.153421	1.407806	
2903000	0.529975	3	0.273961	1.382553	0.273961	0.175722	0.175722	0.175722	1.382553	
2904000	0.529975	4	0.244644	1.565545	0.328306	0.165357	0.165357	0.165357	1.565545	
2905000	0.529975	3	0.254305	1.793965	0.254305	0.158097	0.158097	0.158097	1.793965	
2906000	0.529975	5	0.276860	1.566488	0.276049	0.171498	0.171498	0.171498	1.402096	
2907000	0.529975	3	0.274835	1.531402	0.274835	0.138226	0.138226	0.138226	1.531402	
2908000	0.529975	3	0.271412	1.186786	0.271412	0.162555	0.162555	0.162555	1.186786	
2909000	0.529975	3	0.322341	1.556489	0.322341	0.149359	0.149359	0.149359	1.556489	
2910000	0.529975	3	0.248676	1.884181	0.248676	0.185277	0.185277	0.185277	1.884181	
2911000	0.529975	5	0.241730	1.580904	0.318477	0.164181	0.176309	0.176309	1.580904	
2912000	0.529975	3	0.267473	1.663242	0.267473	0.157716	0.157716	0.157716	1.663242	
2913000	0.529975	3	0.272626	1.701219	0.272626	0.156753	0.156753	0.156753	1.701219	
2914000	0.529975	3	0.258246	1.771146	0.258246	0.167536	0.167536	0.167536	1.771146	
2915000	0.529975	3	0.262977	1.261814	0.262977	0.151372	0.151372	0.151372	1.261814	
2916000	0.529975	3	0.280654	1.460269	0.280654	0.161528	0.161528	0.161528	1.460269	
2917000	0.529975	3	0.289293	1.476075	0.289293	0.169052	0.169052	0.169052	1.476075	
2918000	0.529975	3	0.242031	1.384591	0.242031	0.148086	0.148086	0.148086	1.384591	
2919000	0.529975	4	0.260206	1.490631	0.260206	0.139537	0.172492	0.139537	1.490631	
2920000	0.529975	5	0.334390	1.376461	0.310116	0.140873	0.233683	0.140873	1.376461	
2921000	0.529975	3	0.258596	1.205443	0.258596	0.160084	0.160084	0.160084	1.205443	
2922000	0.529975	3	0.267750	1.444382	0.267750	0.176150	0.176150	0.176150	1.444382	
2923000	0.529975	3	0.292853	1.489742	0.292853	0.133735	0.133735	0.133735	1.489742	
2924000	0.529975	4	0.295563	1.711221	0.295563	0.134875	0.160395	0.160395	1.711221	
2925000	0.529975	3	0.265656	1.546259	0.265656	0.197748	0.197748	0.197748	1.546259	
2926000	0.529975	3	0.265802	1.449765	0.265802	0.155292	0.155292	0.155292	1.449765	
2927000	0.529975	3	0.276118	1.119694	0.276118	0.144288	0.144288	0.144288	1.119694	
2928000	0.529975	4	0.271551	0.975935	0.271551	0.118088	0.147364	0.147364	0.975935	
2929000	0.529975	4	0.272135	1.270368	0.272135	0.156788	0.156788	0.156788	1.192337	
2930000	0.529975	3	0.261746	1.461758	0.261746	0.131085	0.131085	0.131085	1.461758	
2931000	0.529975	3	0.294280	1.325262	0.294280	0.151154	0.151154	0.151154	1.325262	
2932000	0.529975	3	0.253982	1.426678	0.253982	0.174538	0.174538	0.174538	1.426678	
2933000	0.529975	3	0.279532	1.283077	0.279532	0.152652	0.152652	0.152652	1.283077	
2934000	0.529975	3	0.271715	1.281979	0.271715	0.147581	0.147581	0.147581	1.281979	
2935000	0.529975	3	0.278549	1.599932	0.278549	0.112585	0.278549	0.112585	1.599932	
2936000	0.529975	4	0.262685	1.395931	0.262685	0.162780	0.162780	0.162780	1.682402	
2937000	0.529975	3	0.271074	1.415282	0.271074	0.137352	0.137352	0.137352	1.415282	
2938000	0.529975	3	0.262346	1.383294	0.262346	0.156684	0.156684	0.156684	1.383294	
2939000	0.529975	3	0.251178	1.343432	0.251178	0.153445	0.153445	0.153445	1.343432	
2940000	0.529975	5	0.275653	1.532608	0.265051	0.134099	0.153211	0.153211	1.532608	
2941000	0.529975	3	0.260152	1.450744	0.260152	0.152844	0.152844	0.152844	1.450744	
2942000	0.529975	3	0.288311	1.447994	0.288311	0.152311	0.152311	0.152311	1.447994	
2943000	0.529975	4	0.268258	1.524005	0.268258	0.125197	0.156565	0.156565	1.524005	
2944000	0.529975	3	0.266714	1.463477	0.266714	0.133343	0.133343	0.133343	1.463477	
2945000	0.529975	3	0.282254	1.102635	0.282254	0.151945	0.151945	0.151945	1.102635	
2946000	0.529975	3	0.258317	1.448941	0.258317	0.158920	0.158920	0.158920	1.448941	
2947000	0.529975	3	0.272646	1.393739	0.272646	0.141681	0.141681	0.141681	1.393739	
2948000	0.529975	3	0.283564	1.533819	0.283564	0.158798	0.158798	0.158798	1.533819	
2949000	0.529975	4	0.284215	1.514703	0.284215	0.114957	0.175202	0.175202	1.514703	
2950000	0.529975	3	0.259882	1.774404	0.259882	0.138142	0.138142	0.138142	1.774404	
2951000	0.529975	3	0.272133	1.570449	0.272133	0.159683	0.159683	0.159683	1.570449	
2952000	0.529975	3	0.251504	1.491601	0.251504	0.159112	0.159112	0.159112	1.491601	
2953000	0.529975	4	0.250756	1.422317	0.250756	0.155427	0.155427	0.162550	1.422317	
2954000	0.529975	3	0.259560	1.377437	0.259560	0.150117	0.150117	0.150117	1.377437	
2955000	0.529975	4	0.259631	1.337523	0.259631	0.179308	0.176146	0.179308	1.337523	
2956000	0.529975	3	0.282700	1.425933	0.282700	0.146532	0.146532	0.146532	1.425933	
2957000	0.529975	3	0.261416	1.552725	0.261416	0.177488	0.177488	0.177488	1.552725	
2958000	0.529975	3	0.274917	1.397282	0.274917	0.141257	0.141257	0.141257	1.397282	
2959000	0.529975	3	0.257287	1.842113	0.257287	0.145747	0.145747	0.145747	1.842113	
2960000	0.529975	3	0.269235	1.524992	0.269235	0.149469	0.149469	0.149469	1.524992	
2961000	0.529975	3	0.267037	1.293168	0.267037	0.131277	0.131277	0.131277	1.293168	
2962000	0.529975	3	0.233090	1.657938	0.233090	0.155691	0.155691	0.155691	1.657938	
2963000	0.529975	4	0.267312	2.021251	0.267312	0.159026	0.211257	0.159026	2.021251	
2964000	0.529975	4	0.241102	1.274990	0.245897	0.139147	0.245897	0.139147	1.274990	
2965000	0.529975	3	0.274469	1.372194	0.274469	0.161576	0.161576	0.161576	1.372194	
2966000	0.529975	3	0.258001	1.412584	0.258001	0.168310	0.168310	0.168310	1.412584	
2967000	0.529975	3	0.255902	1.619301	0.255902	0.155947	0.255902	0.155947	1.619301	
2968000	0.529975	3	0.261639	1.384084	0.261639	0.144829	0.144829	0.144829	1.384084	
2969000	0.529975	3	0.261757	1.366353	0.261757	0.152093	0.152093	0.152093	1.366353	
2970000	0.529975	3	0.287127	1.270153	0.287127	0.152113	0.152113	0.152113	1.270153	
2971000	0.529975	4	0.269645	1.652285	0.269645	0.128912	0.153897	0.153897	1.652285	
2972000	0.529975	5	0.305524	1.597817	0.293894	0.114418	0.151832	0.151832	1.597817	
2973000	0.529975	3	0.268952	1.564312	0.268952	0.165620	0.165620	0.165620	1.564312	
2974000	0.529975	3	0.263729	1.699823	0.263729	0.154466	0.154466	0.154466	1.699823	
2975000	0.529975	3	0.233799	1.478076	0.233799	0.157348	0.157348	0.157348	1.478076	
2976000	0.529975	3	0.329073	1.513066	0.329073	0.148747	0.148747	0.148747	1.513066	
2977000	0.529975	3	0.257049	1.435615	0.257049	0.140508	0.257049	0.140508	1.435615	
2978000	0.529975	5	0.273889	1.261499	0.332787	0.135393	0.146070	0.146070	1.261499	
2979000	0.529975	5	0.279931	1.397873	0.339269	0.141536	0.152586	0.141536	1.397873	
2980000	0.529975	3	0.255785	1.667508	0.255785	0.143139	0.143139	0.143139	1.667508	
2981000	0.529975	4	0.269158	1.571085	0.269158	0.122695	0.164038	0.164038	1.571085	
2982000	0.529975	3	0.279580	1.567906	0.279580	0.153664	0.153664	0.153664	1.567906	
2983000	0.529975	4	0.252450	1.624214	0.252450	0.133068	0.155998	0.155998	1.624214	
2984000	0.529975	3	0.256633	1.288824	0.256633	0.143956	0.143956	0.143956	1.288824	
2985000	0.529975	3	0.243360	1.205963	0.243360	0.163121	0.163121	0.163121	1.205963	
2986000	0.529975	3	0.267585	1.438252	0.267585	0.153210	0.153210	0.153210	1.438252	
2987000	0.529975	4	0.290000	1.509460	0.290000	0.122407	0.156807	0.156807	1.509460	
2988000	0.529975	3	0.233882	1.640497	0.233882	0.152700	0.152700	0.152700	1.640497	
2989000	0.529975	3	0.259715	1.393673	0.259715	0.157624	0.157624	0.157624	1.393673	
2990000	0.529975	3	0.261387	1.371460	0.261387	0.151207	0.151207	0.151207	1.371460	
2991000	0.529975	3	0.283476	1.522900	0.283476	0.141228	0.141228	0.141228	1.522900	
2992000	0.529975	4	0.253046	1.459906	0.303545	0.176493	0.176493	0.176493	1.459906	
2993000	0.529975	3	0.278072	1.759768	0.278072	0.184237	0.184237	0.184237	1.759768	
2994000	0.529975	4	0.267742	1.734295	0.267742	0.161005	0.161005	0.161005	2.185335	
2995000	0.529975	3	0.265037	1.482496	0.265037	0.156114	0.156114	0.156114	1.482496	
2996000	0.529975	3	0.240272	0.980635	0.240272	0.160995	0.160995	0.160995	0.980635	
2997000	0.529975	3	0.267533	1.567974	0.267533	0.154510	0.154510	0.154510	1.567974	
2998000	0.529975	4	0.305022	1.584243	0.305022	0.133445	0.151403	0.151403	1.584243	
2999000	0.529975	3	0.252566	1.590712	0.252566	0.154933	0.154933	0.154933	1.590712	
3000000	0.529975	3	0.295018	1.377412	0.295018	0.181007	0.181007	0.181007	1.377412	
3001000	0.529975	3	0.264380	1.817319	0.264380	0.144335	0.144335	0.144335	1.817319	
3002000	0.529975	3	0.277955	1.454108	0.277955	0.150914	0.150914	0.150914	1.454108	
3003000	0.529975	3	0.273435	1.462171	0.273435	0.151760	0.151760	0.151760	1.462171	
3004000	0.529975	4	0.264545	1.682690	0.255704	0.148582	0.148582	0.148582	1.682690	
3005000	0.529975	5	0.264811	1.487541	0.261757	0.130340	0.153179	0.153179	1.487541	
3006000	0.529975	4	0.261488	1.462669	0.261488	0.123782	0.161294	0.161294	1.462669	
3007000	0.529975	3	0.266031	1.599110	0.266031	0.146717	0.146717	0.146717	1.599110	
3008000	0.529975	3	0.273677	1.593956	0.273677	0.138344	0.138344	0.138344	1.593956	
3009000	0.529975	3	0.270172	1.576792	0.270172	0.151413	0.151413	0.151413	1.576792	
3010000	0.529975	3	0.255172	1.559914	0.255172	0.140010	0.140010	0.140010	1.559914	
3011000	0.529975	4	0.309986	1.199649	0.309986	0.145739	0.145739	0.174334	1.199649	
3012000	0.529975	3	0.281782	1.285518	0.281782	0.156478	0.156478	0.156478	1.285518	
3013000	0.529975	4	0.264670	1.290458	0.264670	0.133664	0.157979	0.157979	1.290458	
3014000	0.529975	3	0.263986	1.487101	0.263986	0.150307	0.150307	0.150307	1.487101	
3015000	0.529975	3	0.254767	1.371282	0.254767	0.149362	0.149362	0.149362	1.371282	
3016000	0.529975	3	0.281499	1.471345	0.281499	0.135722	0.135722	0.135722	1.471345	
3017000	0.529975	3	0.297181	1.421858	0.297181	0.155204	0.155204	0.155204	1.421858	
3018000	0.529975	5	0.274610	1.267973	0.274610	0.120525	0.159454	0.159454	1.181779	
3019000	0.529975	3	0.304518	1.405274	0.304518	0.142201	0.142201	0.142201	1.405274	
3020000	0.529975	3	0.271619	1.568340	0.271619	0.153447	0.153447	0.153447	1.568340	
3021000	0.529975	4	0.240421	1.624340	0.240421	0.135577	0.143816	0.143816	1.624340	
3022000	0.529975	3	0.252128	1.405335	0.252128	0.155424	0.155424	0.155424	1.405335	
3023000	0.529975	3	0.319572	1.425489	0.319572	0.151781	0.151781	0.151781	1.425489	
3024000	0.529975	4	0.283898	1.332884	0.283898	0.119807	0.156703	0.156703	1.332884	
3025000	0.529975	3	0.289706	1.261525	0.289706	0.143663	0.143663	0.143663	1.261525	
3026000	0.529975	3	0.256953	1.547467	0.256953	0.135208	0.135208	0.135208	1.547467	
3027000	0.529975	3	0.254073	1.564999	0.254073	0.162460	0.162460	0.162460	1.564999	
3028000	0.529975	3	0.266376	1.438837	0.266376	0.140199	0.140199	0.140199	1.438837	
3029000	0.529975	4	0.258991	1.481109	0.258991	0.165149	0.171681	0.171681	1.481109	
3030000	0.529975	3	0.275139	1.936421	0.275139	0.150379	0.150379	0.150379	1.936421	
3031000	0.529975	3	0.278715	1.588307	0.278715	0.158404	0.158404	0.158404	1.588307	
3032000	0.529975	6	0.255118	1.298627	0.275001	0.125116	0.168365	0.168365	1.338756	
3033000	0.529975	3	0.277914	1.351243	0.277914	0.154645	0.154645	0.154645	1.351243	
3034000	0.529975	3	0.244241	1.640560	0.244241	0.161592	0.161592	0.161592	1.640560	
3035000	0.529975	5	0.253519	1.074104	0.253519	0.130153	0.156754	0.156754	1.323557	
3036000	0.529975	3	0.262722	1.356620	0.262722	0.158033	0.158033	0.158033	1.356620	
3037000	0.529975	3	0.265890	1.431142	0.265890	0.140939	0.140939	0.140939	1.431142	
3038000	0.529975	3	0.243572	1.441658	0.243572	0.155923	0.155923	0.155923	1.441658	
3039000	0.529975	3	0.241808	1.444656	0.241808	0.133395	0.133395	0.133395	1.444656	
3040000	0.529975	3	0.259225	1.339640	0.259225	0.162308	0.162308	0.162308	1.339640	
3041000	0.529975	3	0.259500	1.518577	0.259500	0.158372	0.158372	0.158372	1.518577	
3042000	0.529975	3	0.253895	1.400621	0.253895	0.157413	0.157413	0.157413	1.400621	
3043000	0.529975	4	0.261879	1.341359	0.261879	0.145668	0.198456	0.145668	1.341359	
3044000	0.529975	3	0.270715	1.456644	0.270715	0.145658	0.145658	0.145658	1.456644	
3045000	0.529975	4	0.250175	1.427012	0.250175	0.151276	0.151276	0.151276	1.198405	
3046000	0.529975	4	0.244144	1.424190	0.268416	0.151814	0.151814	0.151814	1.424190	
3047000	0.529975	3	0.253855	1.272214	0.253855	0.150886	0.150886	0.150886	1.272214	
3048000	0.529975	3	0.277721	1.585133	0.277721	0.154225	0.154225	0.154225	1.585133	
3049000	0.529975	3	0.241286	1.334392	0.241286	0.146979	0.146979	0.146979	1.334392	
3050000	0.529975	3	0.261645	1.569992	0.261645	0.155132	0.155132	0.155132	1.569992	
3051000	0.529975	4	0.253638	1.627174	0.253638	0.130127	0.150773	0.150773	1.627174	
3052000	0.529975	3	0.288555	1.377933	0.288555	0.149076	0.149076	0.149076	1.377933	
3053000	0.529975	4	0.269193	1.241831	0.269193	0.136384	0.153393	0.153393	1.241831	
3054000	0.529975	3	0.279717	1.264696	0.279717	0.148361	0.148361	0.148361	1.264696	
3055000	0.529975	3	0.315432	1.281644	0.315432	0.137404	0.137404	0.137404	1.281644	
3056000	0.529975	3	0.262068	1.289741	0.262068	0.154471	0.154471	0.154471	1.289741	
3057000	0.529975	3	0.263728	1.451859	0.263728	0.154990	0.263728	0.154990	1.451859	
3058000	0.529975	3	0.269312	1.532509	0.269312	0.147041	0.147041	0.147041	1.532509	
3059000	0.529975	3	0.312650	1.707345	0.312650	0.139504	0.139504	0.139504	1.707345	
3060000	0.529975	3	0.278284	1.318349	0.278284	0.151623	0.151623	0.151623	1.318349	
3061000	0.529975	3	0.279483	1.212693	0.279483	0.152786	0.152786	0.152786	1.212693	
3062000	0.529975	3	0.253604	1.299497	0.253604	0.170151	0.170151	0.170151	1.299497	
3063000	0.529975	3	0.289829	1.421837	0.289829	0.141640	0.141640	0.141640	1.421837	
3064000	0.529975	3	0.225283	1.541667	0.225283	0.172286	0.172286	0.172286	1.541667	
3065000	0.529975	4	0.279805	1.514661	0.279805	0.128710	0.154726	0.154726	1.514661	
3066000	0.529975	4	0.254476	1.622060	0.254476	0.156507	0.156507	0.156507	1.337128	
3067000	0.529975	5	0.317958	1.523897	0.259424	0.145609	0.203958	0.145609	1.523897	
3068000	0.529975	4	0.268168	1.070849	0.268168	0.154361	0.154361	0.154361	1.881962	
3069000	0.529975	4	0.284791	1.558792	0.284791	0.147783	0.177298	0.147783	1.558792	
3070000	0.529975	3	0.262129	1.325745	0.262129	0.151203	0.151203	0.151203	1.325745	
3071000	0.529975	3	0.315991	1.718357	0.315991	0.166803	0.166803	0.166803	1.718357	
3072000	0.529975	3	0.272315	1.351312	0.272315	0.148935	0.148935	0.148935	1.351312	
3073000	0.529975	3	0.237550	1.539741	0.237550	0.145806	0.145806	0.145806	1.539741	
3074000	0.529975	3	0.254050	1.275950	0.254050	0.146354	0.146354	0.146354	1.275950	
3075000	0.529975	3	0.276575	1.666064	0.276575	0.163049	0.163049	0.163049	1.666064	
3076000	0.529975	4	0.264053	1.196235	0.264053	0.139295	0.211201	0.139295	1.196235	
3077000	0.529975	3	0.264937	1.470340	0.264937	0.148291	0.148291	0.148291	1.470340	
3078000	0.529975	3	0.261961	1.412250	0.261961	0.142659	0.142659	0.142659	1.412250	
3079000	0.529975	4	0.250280	1.419625	0.250280	0.135143	0.156844	0.156844	1.419625	
3080000	0.529975	3	0.262150	1.300952	0.262150	0.154849	0.154849	0.154849	1.300952	
3081000	0.529975	3	0.279580	1.363491	0.279580	0.147146	0.147146	0.147146	1.363491	
3082000	0.529975	4	0.254429	1.504558	0.254429	0.138741	0.138741	0.145674	1.504558	
3083000	0.529975	3	0.265996	1.576947	0.265996	0.150883	0.150883	0.150883	1.576947	
3084000	0.529975	3	0.273600	1.506353	0.273600	0.145120	0.145120	0.145120	1.506353	
3085000	0.529975	3	0.272088	1.218641	0.272088	0.147776	0.147776	0.147776	1.218641	
3086000	0.529975	4	0.221697	1.454732	0.304409	0.165284	0.165284	0.165284	1.454732	
3087000	0.529975	3	0.251963	1.641439	0.251963	0.146681	0.146681	0.146681	1.641439	
3088000	0.529975	3	0.245700	1.309324	0.245700	0.142567	0.142567	0.142567	1.309324	
3089000	0.529975	4	0.245492	0.993098	0.245492	0.165235	0.165235	0.165235	1.418230	
3090000	0.529975	3	0.281155	1.680726	0.281155	0.145666	0.145666	0.145666	1.680726	
3091000	0.529975	3	0.279804	1.789243	0.279804	0.155556	0.155556	0.155556	1.789243	
3092000	0.529975	3	0.260192	1.420277	0.260192	0.153143	0.153143	0.153143	1.420277	
3093000	0.529975	4	0.273361	1.320140	0.280926	0.157134	0.157134	0.157134	1.320140	
3094000	0.529975	4	0.261389	1.556145	0.261389	0.141913	0.141913	0.141913	1.780041	
3095000	0.529975	3	0.286962	1.360270	0.286962	0.170496	0.170496	0.170496	1.360270	
3096000	0.529975	4	0.276908	1.613887	0.276908	0.171369	0.171369	0.171369	1.124017	
3097000	0.529975	4	0.275079	1.492155	0.275079	0.127362	0.246684	0.127362	1.492155	
3098000	0.529975	3	0.284666	1.449028	0.284666	0.144476	0.144476	0.144476	1.449028	
3099000	0.529975	3	0.264359	1.525875	0.264359	0.148414	0.148414	0.148414	1.525875	
3100000	0.529975	4	0.256474	1.483624	0.256474	0.123016	0.194380	0.123016	1.483624	
3101000	0.529975	3	0.297966	1.583795	0.297966	0.162458	0.162458	0.162458	1.583795	
3102000	0.529975	3	0.260523	1.632903	0.260523	0.142384	0.142384	0.142384	1.632903	
3103000	0.529975	3	0.242099	1.359539	0.242099	0.160299	0.160299	0.160299	1.359539	
3104000	0.529975	4	0.261545	1.271905	0.261545	0.145772	0.160332	0.160332	1.271905	
3105000	0.529975	3	0.254513	1.648115	0.254513	0.141334	0.141334	0.141334	1.648115	
3106000	0.529975	3	0.232892	1.268234	0.232892	0.157996	0.157996	0.157996	1.268234	
3107000	0.529975	3	0.263736	1.036860	0.263736	0.146262	0.146262	0.146262	1.036860	
3108000	0.529975	5	0.248821	1.656962	0.323115	0.150939	0.150939	0.150939	1.683978	
3109000	0.529975	3	0.288882	1.420600	0.288882	0.155399	0.155399	0.155399	1.420600	
3110000	0.529975	3	0.271813	1.446401	0.271813	0.153908	0.153908	0.153908	1.446401	
3111000	0.529975	3	0.236860	1.416478	0.236860	0.169262	0.169262	0.169262	1.416478	
3112000	0.529975	3	0.254694	1.430318	0.254694	0.151777	0.151777	0.151777	1.430318	
3113000	0.529975	3	0.260027	1.350768	0.260027	0.155116	0.155116	0.155116	1.350768	
3114000	0.529975	3	0.262678	1.266428	0.262678	0.168269	0.168269	0.168269	1.266428	
3115000	0.529975	3	0.267312	1.496990	0.267312	0.172966	0.172966	0.172966	1.496990	
3116000	0.529975	3	0.303701	1.566467	0.303701	0.145447	0.145447	0.145447	1.566467	
3117000	0.529975	3	0.262439	1.488351	0.262439	0.182837	0.182837	0.182837	1.488351	
