Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
4002000	0.085832	2	0.060079	0.413303	0.056206	0.029268	0.391404	0.049741	0.060079	0.413303	0.056206	0.029268	0.391404	0.049741	0.060079	0.413303	0.056206	0.029268	0.391404	0.049741	0.084115	0.347339	0.087094	0.175178	0.227491	0.078782	0.084115	0.347339	0.087094	0.175178	0.227491	0.078782	0.084115	0.347339	0.087094	0.175178	0.227491	0.078782	0.060079	0.413303	0.056206	0.029268	0.391404	0.049741	
4003000	0.085832	3	0.061115	0.402993	0.062210	0.025539	0.407144	0.041000	0.061115	0.402993	0.062210	0.025539	0.407144	0.041000	0.061115	0.402993	0.062210	0.025539	0.407144	0.041000	0.052681	0.179015	0.140422	0.254163	0.337421	0.036297	0.087345	0.340762	0.081329	0.152397	0.215398	0.122768	0.087345	0.340762	0.081329	0.152397	0.215398	0.122768	0.061115	0.402993	0.062210	0.025539	0.407144	0.041000	
4004000	0.085832	2	0.055334	0.415132	0.055386	0.036183	0.385941	0.052024	0.055334	0.415132	0.055386	0.036183	0.385941	0.052024	0.055334	0.415132	0.055386	0.036183	0.385941	0.052024	0.088910	0.459286	0.096006	0.129433	0.172468	0.053897	0.088910	0.459286	0.096006	0.129433	0.172468	0.053897	0.088910	0.459286	0.096006	0.129433	0.172468	0.053897	0.055334	0.415132	0.055386	0.036183	0.385941	0.052024	
4005000	0.085832	2	0.064200	0.424265	0.056655	0.033140	0.366632	0.055109	0.064200	0.424265	0.056655	0.033140	0.366632	0.055109	0.064200	0.424265	0.056655	0.033140	0.366632	0.055109	0.080924	0.320502	0.095410	0.177394	0.238192	0.087578	0.080924	0.320502	0.095410	0.177394	0.238192	0.087578	0.080924	0.320502	0.095410	0.177394	0.238192	0.087578	0.064200	0.424265	0.056655	0.033140	0.366632	0.055109	
4006000	0.085832	2	0.064531	0.419888	0.059579	0.021890	0.382037	0.052075	0.064531	0.419888	0.059579	0.021890	0.382037	0.052075	0.064531	0.419888	0.059579	0.021890	0.382037	0.052075	0.077930	0.220593	0.147581	0.183320	0.292154	0.078421	0.077930	0.220593	0.147581	0.183320	0.292154	0.078421	0.064531	0.419888	0.059579	0.021890	0.382037	0.052075	0.064531	0.419888	0.059579	0.021890	0.382037	0.052075	
4007000	0.085832	2	0.065227	0.435265	0.049549	0.032567	0.371729	0.045663	0.065227	0.435265	0.049549	0.032567	0.371729	0.045663	0.065227	0.435265	0.049549	0.032567	0.371729	0.045663	0.199609	0.228780	0.092139	0.184772	0.268334	0.026366	0.199609	0.228780	0.092139	0.184772	0.268334	0.026366	0.065227	0.435265	0.049549	0.032567	0.371729	0.045663	0.065227	0.435265	0.049549	0.032567	0.371729	0.045663	
4008000	0.085832	2	0.063362	0.430325	0.058017	0.026067	0.365274	0.056955	0.063362	0.430325	0.058017	0.026067	0.365274	0.056955	0.063362	0.430325	0.058017	0.026067	0.365274	0.056955	0.104963	0.467585	0.063998	0.098178	0.190768	0.074507	0.104963	0.467585	0.063998	0.098178	0.190768	0.074507	0.104963	0.467585	0.063998	0.098178	0.190768	0.074507	0.063362	0.430325	0.058017	0.026067	0.365274	0.056955	
4009000	0.085832	2	0.059815	0.441952	0.061473	0.024607	0.366166	0.045987	0.059815	0.441952	0.061473	0.024607	0.366166	0.045987	0.059815	0.441952	0.061473	0.024607	0.366166	0.045987	0.123114	0.412518	0.094651	0.136501	0.179292	0.053924	0.123114	0.412518	0.094651	0.136501	0.179292	0.053924	0.123114	0.412518	0.094651	0.136501	0.179292	0.053924	0.059815	0.441952	0.061473	0.024607	0.366166	0.045987	
4010000	0.085832	3	0.111490	0.318017	0.052238	0.032364	0.438532	0.047359	0.062801	0.458906	0.061317	0.016567	0.351223	0.049186	0.062801	0.458906	0.061317	0.016567	0.351223	0.049186	0.069446	0.365071	0.128336	0.154532	0.200768	0.081848	0.069446	0.365071	0.128336	0.154532	0.200768	0.081848	0.069446	0.365071	0.128336	0.154532	0.200768	0.081848	0.111490	0.318017	0.052238	0.032364	0.438532	0.047359	
4011000	0.085832	2	0.074931	0.386325	0.054595	0.033688	0.406088	0.044374	0.074931	0.386325	0.054595	0.033688	0.406088	0.044374	0.074931	0.386325	0.054595	0.033688	0.406088	0.044374	0.076361	0.400126	0.087913	0.158436	0.211534	0.065631	0.076361	0.400126	0.087913	0.158436	0.211534	0.065631	0.076361	0.400126	0.087913	0.158436	0.211534	0.065631	0.074931	0.386325	0.054595	0.033688	0.406088	0.044374	
4012000	0.085832	2	0.069537	0.400350	0.055762	0.029780	0.401386	0.043185	0.069537	0.400350	0.055762	0.029780	0.401386	0.043185	0.069537	0.400350	0.055762	0.029780	0.401386	0.043185	0.087056	0.340792	0.088274	0.218670	0.200121	0.065088	0.087056	0.340792	0.088274	0.218670	0.200121	0.065088	0.087056	0.340792	0.088274	0.218670	0.200121	0.065088	0.069537	0.400350	0.055762	0.029780	0.401386	0.043185	
4013000	0.085832	2	0.059837	0.410491	0.061785	0.030534	0.384610	0.052742	0.059837	0.410491	0.061785	0.030534	0.384610	0.052742	0.059837	0.410491	0.061785	0.030534	0.384610	0.052742	0.067529	0.375333	0.097927	0.196645	0.204366	0.058200	0.067529	0.375333	0.097927	0.196645	0.204366	0.058200	0.067529	0.375333	0.097927	0.196645	0.204366	0.058200	0.059837	0.410491	0.061785	0.030534	0.384610	0.052742	
4014000	0.085832	2	0.062532	0.424033	0.058159	0.027584	0.378047	0.049646	0.062532	0.424033	0.058159	0.027584	0.378047	0.049646	0.062532	0.424033	0.058159	0.027584	0.378047	0.049646	0.065185	0.375773	0.104160	0.166019	0.239228	0.049636	0.065185	0.375773	0.104160	0.166019	0.239228	0.049636	0.065185	0.375773	0.104160	0.166019	0.239228	0.049636	0.062532	0.424033	0.058159	0.027584	0.378047	0.049646	
4015000	0.085832	2	0.068496	0.414040	0.068880	0.023422	0.386561	0.038599	0.068496	0.414040	0.068880	0.023422	0.386561	0.038599	0.068496	0.414040	0.068880	0.023422	0.386561	0.038599	0.060884	0.442853	0.100688	0.137242	0.188043	0.070289	0.060884	0.442853	0.100688	0.137242	0.188043	0.070289	0.060884	0.442853	0.100688	0.137242	0.188043	0.070289	0.068496	0.414040	0.068880	0.023422	0.386561	0.038599	
4016000	0.085832	2	0.065415	0.404357	0.050364	0.024182	0.395288	0.060394	0.065415	0.404357	0.050364	0.024182	0.395288	0.060394	0.065415	0.404357	0.050364	0.024182	0.395288	0.060394	0.079506	0.503185	0.127284	0.122840	0.140546	0.026640	0.079506	0.503185	0.127284	0.122840	0.140546	0.026640	0.079506	0.503185	0.127284	0.122840	0.140546	0.026640	0.065415	0.404357	0.050364	0.024182	0.395288	0.060394	
4017000	0.085832	2	0.057458	0.415499	0.057815	0.028742	0.386660	0.053826	0.057458	0.415499	0.057815	0.028742	0.386660	0.053826	0.057458	0.415499	0.057815	0.028742	0.386660	0.053826	0.065092	0.403143	0.158623	0.127224	0.190487	0.055432	0.065092	0.403143	0.158623	0.127224	0.190487	0.055432	0.065092	0.403143	0.158623	0.127224	0.190487	0.055432	0.057458	0.415499	0.057815	0.028742	0.386660	0.053826	
4018000	0.085832	2	0.065152	0.431131	0.064912	0.020246	0.357161	0.061398	0.065152	0.431131	0.064912	0.020246	0.357161	0.061398	0.065152	0.431131	0.064912	0.020246	0.357161	0.061398	0.075160	0.242140	0.059755	0.181574	0.409300	0.032071	0.075160	0.242140	0.059755	0.181574	0.409300	0.032071	0.065152	0.431131	0.064912	0.020246	0.357161	0.061398	0.065152	0.431131	0.064912	0.020246	0.357161	0.061398	
4019000	0.085832	2	0.057855	0.438913	0.066895	0.027467	0.367452	0.041419	0.057855	0.438913	0.066895	0.027467	0.367452	0.041419	0.057855	0.438913	0.066895	0.027467	0.367452	0.041419	0.108801	0.374439	0.085725	0.166836	0.151635	0.112564	0.108801	0.374439	0.085725	0.166836	0.151635	0.112564	0.108801	0.374439	0.085725	0.166836	0.151635	0.112564	0.057855	0.438913	0.066895	0.027467	0.367452	0.041419	
4020000	0.085832	2	0.058810	0.408718	0.063113	0.028142	0.376495	0.064722	0.058810	0.408718	0.063113	0.028142	0.376495	0.064722	0.058810	0.408718	0.063113	0.028142	0.376495	0.064722	0.068111	0.436198	0.087521	0.168782	0.178733	0.060655	0.068111	0.436198	0.087521	0.168782	0.178733	0.060655	0.068111	0.436198	0.087521	0.168782	0.178733	0.060655	0.058810	0.408718	0.063113	0.028142	0.376495	0.064722	
4021000	0.085832	2	0.054750	0.405105	0.060338	0.026310	0.392155	0.061342	0.054750	0.405105	0.060338	0.026310	0.392155	0.061342	0.054750	0.405105	0.060338	0.026310	0.392155	0.061342	0.095984	0.381165	0.091373	0.139849	0.229448	0.062181	0.095984	0.381165	0.091373	0.139849	0.229448	0.062181	0.095984	0.381165	0.091373	0.139849	0.229448	0.062181	0.054750	0.405105	0.060338	0.026310	0.392155	0.061342	
4022000	0.085832	2	0.061166	0.398362	0.056370	0.034052	0.396367	0.053682	0.061166	0.398362	0.056370	0.034052	0.396367	0.053682	0.061166	0.398362	0.056370	0.034052	0.396367	0.053682	0.073965	0.369194	0.119134	0.167526	0.229787	0.040394	0.073965	0.369194	0.119134	0.167526	0.229787	0.040394	0.073965	0.369194	0.119134	0.167526	0.229787	0.040394	0.061166	0.398362	0.056370	0.034052	0.396367	0.053682	
4023000	0.085832	2	0.064576	0.409240	0.059512	0.033807	0.390381	0.042484	0.064576	0.409240	0.059512	0.033807	0.390381	0.042484	0.064576	0.409240	0.059512	0.033807	0.390381	0.042484	0.091954	0.367128	0.118994	0.186082	0.170785	0.065058	0.091954	0.367128	0.118994	0.186082	0.170785	0.065058	0.091954	0.367128	0.118994	0.186082	0.170785	0.065058	0.064576	0.409240	0.059512	0.033807	0.390381	0.042484	
4024000	0.085832	2	0.059656	0.413429	0.067026	0.025112	0.386847	0.047930	0.059656	0.413429	0.067026	0.025112	0.386847	0.047930	0.059656	0.413429	0.067026	0.025112	0.386847	0.047930	0.101199	0.374108	0.111282	0.176604	0.182075	0.054732	0.101199	0.374108	0.111282	0.176604	0.182075	0.054732	0.101199	0.374108	0.111282	0.176604	0.182075	0.054732	0.059656	0.413429	0.067026	0.025112	0.386847	0.047930	
4025000	0.085832	2	0.057128	0.410748	0.064187	0.027189	0.390709	0.050038	0.057128	0.410748	0.064187	0.027189	0.390709	0.050038	0.057128	0.410748	0.064187	0.027189	0.390709	0.050038	0.055739	0.387642	0.129247	0.140829	0.250072	0.036471	0.055739	0.387642	0.129247	0.140829	0.250072	0.036471	0.055739	0.387642	0.129247	0.140829	0.250072	0.036471	0.057128	0.410748	0.064187	0.027189	0.390709	0.050038	
4026000	0.085832	2	0.061490	0.424352	0.060758	0.024546	0.377914	0.050940	0.061490	0.424352	0.060758	0.024546	0.377914	0.050940	0.061490	0.424352	0.060758	0.024546	0.377914	0.050940	0.103961	0.328450	0.110556	0.179921	0.239797	0.037315	0.103961	0.328450	0.110556	0.179921	0.239797	0.037315	0.103961	0.328450	0.110556	0.179921	0.239797	0.037315	0.061490	0.424352	0.060758	0.024546	0.377914	0.050940	
4027000	0.085832	2	0.066602	0.453007	0.057284	0.030666	0.352679	0.039761	0.066602	0.453007	0.057284	0.030666	0.352679	0.039761	0.066602	0.453007	0.057284	0.030666	0.352679	0.039761	0.091988	0.413285	0.105396	0.132782	0.198441	0.058108	0.091988	0.413285	0.105396	0.132782	0.198441	0.058108	0.091988	0.413285	0.105396	0.132782	0.198441	0.058108	0.066602	0.453007	0.057284	0.030666	0.352679	0.039761	
4028000	0.085832	2	0.065690	0.429830	0.059436	0.026436	0.373713	0.044895	0.065690	0.429830	0.059436	0.026436	0.373713	0.044895	0.065690	0.429830	0.059436	0.026436	0.373713	0.044895	0.069059	0.377728	0.165466	0.158769	0.173434	0.055543	0.069059	0.377728	0.165466	0.158769	0.173434	0.055543	0.069059	0.377728	0.165466	0.158769	0.173434	0.055543	0.065690	0.429830	0.059436	0.026436	0.373713	0.044895	
4029000	0.085832	2	0.065125	0.410523	0.060359	0.022162	0.398177	0.043654	0.065125	0.410523	0.060359	0.022162	0.398177	0.043654	0.065125	0.410523	0.060359	0.022162	0.398177	0.043654	0.096353	0.413310	0.111675	0.115030	0.218759	0.044872	0.096353	0.413310	0.111675	0.115030	0.218759	0.044872	0.096353	0.413310	0.111675	0.115030	0.218759	0.044872	0.065125	0.410523	0.060359	0.022162	0.398177	0.043654	
4030000	0.085832	2	0.063100	0.379847	0.059428	0.028400	0.419528	0.049696	0.063100	0.379847	0.059428	0.028400	0.419528	0.049696	0.063100	0.379847	0.059428	0.028400	0.419528	0.049696	0.117061	0.440594	0.083417	0.103510	0.196039	0.059379	0.117061	0.440594	0.083417	0.103510	0.196039	0.059379	0.117061	0.440594	0.083417	0.103510	0.196039	0.059379	0.063100	0.379847	0.059428	0.028400	0.419528	0.049696	
4031000	0.085832	2	0.072058	0.414655	0.067421	0.029771	0.372173	0.043922	0.072058	0.414655	0.067421	0.029771	0.372173	0.043922	0.072058	0.414655	0.067421	0.029771	0.372173	0.043922	0.119777	0.256560	0.292302	0.103822	0.151119	0.076421	0.119777	0.256560	0.292302	0.103822	0.151119	0.076421	0.072058	0.414655	0.067421	0.029771	0.372173	0.043922	0.072058	0.414655	0.067421	0.029771	0.372173	0.043922	
4032000	0.085832	2	0.060063	0.409085	0.059906	0.040040	0.391340	0.039566	0.060063	0.409085	0.059906	0.040040	0.391340	0.039566	0.060063	0.409085	0.059906	0.040040	0.391340	0.039566	0.105712	0.423026	0.097763	0.145914	0.158949	0.068636	0.105712	0.423026	0.097763	0.145914	0.158949	0.068636	0.105712	0.423026	0.097763	0.145914	0.158949	0.068636	0.060063	0.409085	0.059906	0.040040	0.391340	0.039566	
4033000	0.085832	2	0.058323	0.393895	0.064064	0.025881	0.403829	0.054008	0.058323	0.393895	0.064064	0.025881	0.403829	0.054008	0.058323	0.393895	0.064064	0.025881	0.403829	0.054008	0.078098	0.455830	0.089949	0.125447	0.169329	0.081348	0.078098	0.455830	0.089949	0.125447	0.169329	0.081348	0.078098	0.455830	0.089949	0.125447	0.169329	0.081348	0.058323	0.393895	0.064064	0.025881	0.403829	0.054008	
4034000	0.085832	2	0.059073	0.412842	0.054642	0.032053	0.389818	0.051571	0.059073	0.412842	0.054642	0.032053	0.389818	0.051571	0.059073	0.412842	0.054642	0.032053	0.389818	0.051571	0.106898	0.424866	0.115178	0.104681	0.187933	0.060445	0.106898	0.424866	0.115178	0.104681	0.187933	0.060445	0.106898	0.424866	0.115178	0.104681	0.187933	0.060445	0.059073	0.412842	0.054642	0.032053	0.389818	0.051571	
4035000	0.085832	2	0.058252	0.394459	0.060214	0.021940	0.421157	0.043978	0.058252	0.394459	0.060214	0.021940	0.421157	0.043978	0.058252	0.394459	0.060214	0.021940	0.421157	0.043978	0.055920	0.404538	0.101575	0.181154	0.186973	0.069840	0.055920	0.404538	0.101575	0.181154	0.186973	0.069840	0.055920	0.404538	0.101575	0.181154	0.186973	0.069840	0.058252	0.394459	0.060214	0.021940	0.421157	0.043978	
4036000	0.085832	2	0.061173	0.422937	0.062870	0.022471	0.385507	0.045042	0.061173	0.422937	0.062870	0.022471	0.385507	0.045042	0.061173	0.422937	0.062870	0.022471	0.385507	0.045042	0.098866	0.362232	0.141134	0.182508	0.158431	0.056829	0.098866	0.362232	0.141134	0.182508	0.158431	0.056829	0.098866	0.362232	0.141134	0.182508	0.158431	0.056829	0.061173	0.422937	0.062870	0.022471	0.385507	0.045042	
4037000	0.085832	2	0.059944	0.414267	0.060174	0.024497	0.395846	0.045273	0.059944	0.414267	0.060174	0.024497	0.395846	0.045273	0.059944	0.414267	0.060174	0.024497	0.395846	0.045273	0.089859	0.400287	0.116476	0.146933	0.188239	0.058207	0.089859	0.400287	0.116476	0.146933	0.188239	0.058207	0.089859	0.400287	0.116476	0.146933	0.188239	0.058207	0.059944	0.414267	0.060174	0.024497	0.395846	0.045273	
4038000	0.085832	2	0.060576	0.430637	0.064521	0.026494	0.363959	0.053812	0.060576	0.430637	0.064521	0.026494	0.363959	0.053812	0.060576	0.430637	0.064521	0.026494	0.363959	0.053812	0.092570	0.375359	0.076651	0.194765	0.193832	0.066823	0.092570	0.375359	0.076651	0.194765	0.193832	0.066823	0.092570	0.375359	0.076651	0.194765	0.193832	0.066823	0.060576	0.430637	0.064521	0.026494	0.363959	0.053812	
4039000	0.085832	2	0.057042	0.425364	0.062462	0.031873	0.377854	0.045405	0.057042	0.425364	0.062462	0.031873	0.377854	0.045405	0.057042	0.425364	0.062462	0.031873	0.377854	0.045405	0.100770	0.355322	0.101110	0.180308	0.198875	0.063614	0.100770	0.355322	0.101110	0.180308	0.198875	0.063614	0.100770	0.355322	0.101110	0.180308	0.198875	0.063614	0.057042	0.425364	0.062462	0.031873	0.377854	0.045405	
4040000	0.085832	2	0.059769	0.419252	0.061564	0.031415	0.373387	0.054613	0.059769	0.419252	0.061564	0.031415	0.373387	0.054613	0.059769	0.419252	0.061564	0.031415	0.373387	0.054613	0.141815	0.376556	0.072554	0.187980	0.172578	0.048517	0.141815	0.376556	0.072554	0.187980	0.172578	0.048517	0.141815	0.376556	0.072554	0.187980	0.172578	0.048517	0.059769	0.419252	0.061564	0.031415	0.373387	0.054613	
4041000	0.085832	2	0.055842	0.419359	0.060370	0.028814	0.379942	0.055673	0.055842	0.419359	0.060370	0.028814	0.379942	0.055673	0.055842	0.419359	0.060370	0.028814	0.379942	0.055673	0.048009	0.442038	0.070607	0.196546	0.225223	0.017578	0.048009	0.442038	0.070607	0.196546	0.225223	0.017578	0.048009	0.442038	0.070607	0.196546	0.225223	0.017578	0.055842	0.419359	0.060370	0.028814	0.379942	0.055673	
4042000	0.085832	2	0.064796	0.408855	0.066288	0.028512	0.391977	0.039572	0.064796	0.408855	0.066288	0.028512	0.391977	0.039572	0.064796	0.408855	0.066288	0.028512	0.391977	0.039572	0.099355	0.327416	0.101487	0.214933	0.148176	0.108634	0.099355	0.327416	0.101487	0.214933	0.148176	0.108634	0.099355	0.327416	0.101487	0.214933	0.148176	0.108634	0.064796	0.408855	0.066288	0.028512	0.391977	0.039572	
4043000	0.085832	2	0.070824	0.358380	0.066359	0.026958	0.430516	0.046962	0.070824	0.358380	0.066359	0.026958	0.430516	0.046962	0.070824	0.358380	0.066359	0.026958	0.430516	0.046962	0.058415	0.362455	0.100330	0.186593	0.227562	0.064644	0.058415	0.362455	0.100330	0.186593	0.227562	0.064644	0.058415	0.362455	0.100330	0.186593	0.227562	0.064644	0.070824	0.358380	0.066359	0.026958	0.430516	0.046962	
4044000	0.085832	2	0.063934	0.398577	0.053634	0.027349	0.402775	0.053730	0.063934	0.398577	0.053634	0.027349	0.402775	0.053730	0.063934	0.398577	0.053634	0.027349	0.402775	0.053730	0.088290	0.394084	0.128466	0.138609	0.202698	0.047854	0.088290	0.394084	0.128466	0.138609	0.202698	0.047854	0.088290	0.394084	0.128466	0.138609	0.202698	0.047854	0.063934	0.398577	0.053634	0.027349	0.402775	0.053730	
4045000	0.085832	2	0.062494	0.374244	0.060756	0.027736	0.421568	0.053202	0.062494	0.374244	0.060756	0.027736	0.421568	0.053202	0.062494	0.374244	0.060756	0.027736	0.421568	0.053202	0.075127	0.309221	0.098938	0.168937	0.293896	0.053882	0.075127	0.309221	0.098938	0.168937	0.293896	0.053882	0.075127	0.309221	0.098938	0.168937	0.293896	0.053882	0.062494	0.374244	0.060756	0.027736	0.421568	0.053202	
4046000	0.085832	2	0.065659	0.373865	0.055904	0.031542	0.421765	0.051265	0.065659	0.373865	0.055904	0.031542	0.421765	0.051265	0.065659	0.373865	0.055904	0.031542	0.421765	0.051265	0.050868	0.411747	0.043150	0.218575	0.189985	0.085675	0.050868	0.411747	0.043150	0.218575	0.189985	0.085675	0.050868	0.411747	0.043150	0.218575	0.189985	0.085675	0.065659	0.373865	0.055904	0.031542	0.421765	0.051265	
4047000	0.085832	2	0.049364	0.411652	0.059252	0.030016	0.382599	0.067117	0.049364	0.411652	0.059252	0.030016	0.382599	0.067117	0.049364	0.411652	0.059252	0.030016	0.382599	0.067117	0.033109	0.529239	0.063068	0.134330	0.175793	0.064461	0.033109	0.529239	0.063068	0.134330	0.175793	0.064461	0.033109	0.529239	0.063068	0.134330	0.175793	0.064461	0.049364	0.411652	0.059252	0.030016	0.382599	0.067117	
4048000	0.085832	2	0.059587	0.389960	0.061614	0.028521	0.408462	0.051857	0.059587	0.389960	0.061614	0.028521	0.408462	0.051857	0.059587	0.389960	0.061614	0.028521	0.408462	0.051857	0.098370	0.365526	0.103815	0.152770	0.230831	0.048688	0.098370	0.365526	0.103815	0.152770	0.230831	0.048688	0.098370	0.365526	0.103815	0.152770	0.230831	0.048688	0.059587	0.389960	0.061614	0.028521	0.408462	0.051857	
4049000	0.085832	2	0.059752	0.370591	0.068660	0.028600	0.420055	0.052342	0.059752	0.370591	0.068660	0.028600	0.420055	0.052342	0.059752	0.370591	0.068660	0.028600	0.420055	0.052342	0.098606	0.389925	0.129198	0.156548	0.162056	0.063668	0.098606	0.389925	0.129198	0.156548	0.162056	0.063668	0.098606	0.389925	0.129198	0.156548	0.162056	0.063668	0.059752	0.370591	0.068660	0.028600	0.420055	0.052342	
4050000	0.085832	2	0.063567	0.407702	0.073771	0.027715	0.386219	0.041026	0.063567	0.407702	0.073771	0.027715	0.386219	0.041026	0.063567	0.407702	0.073771	0.027715	0.386219	0.041026	0.120055	0.391655	0.087615	0.122966	0.208749	0.068960	0.120055	0.391655	0.087615	0.122966	0.208749	0.068960	0.120055	0.391655	0.087615	0.122966	0.208749	0.068960	0.063567	0.407702	0.073771	0.027715	0.386219	0.041026	
4051000	0.085832	2	0.060311	0.396695	0.066269	0.027446	0.398021	0.051258	0.060311	0.396695	0.066269	0.027446	0.398021	0.051258	0.060311	0.396695	0.066269	0.027446	0.398021	0.051258	0.089499	0.419962	0.125242	0.152159	0.176144	0.036994	0.089499	0.419962	0.125242	0.152159	0.176144	0.036994	0.089499	0.419962	0.125242	0.152159	0.176144	0.036994	0.060311	0.396695	0.066269	0.027446	0.398021	0.051258	
4052000	0.085832	2	0.068527	0.394170	0.067174	0.027209	0.399989	0.042932	0.068527	0.394170	0.067174	0.027209	0.399989	0.042932	0.068527	0.394170	0.067174	0.027209	0.399989	0.042932	0.111425	0.398538	0.132691	0.144360	0.171153	0.041832	0.111425	0.398538	0.132691	0.144360	0.171153	0.041832	0.111425	0.398538	0.132691	0.144360	0.171153	0.041832	0.068527	0.394170	0.067174	0.027209	0.399989	0.042932	
4053000	0.085832	2	0.064955	0.377646	0.056951	0.024118	0.428438	0.047892	0.064955	0.377646	0.056951	0.024118	0.428438	0.047892	0.064955	0.377646	0.056951	0.024118	0.428438	0.047892	0.086288	0.424437	0.112728	0.148284	0.175616	0.052648	0.086288	0.424437	0.112728	0.148284	0.175616	0.052648	0.086288	0.424437	0.112728	0.148284	0.175616	0.052648	0.064955	0.377646	0.056951	0.024118	0.428438	0.047892	
4054000	0.085832	2	0.061174	0.409312	0.055380	0.026959	0.406040	0.041135	0.061174	0.409312	0.055380	0.026959	0.406040	0.041135	0.061174	0.409312	0.055380	0.026959	0.406040	0.041135	0.107826	0.330655	0.106719	0.224551	0.175878	0.054372	0.107826	0.330655	0.106719	0.224551	0.175878	0.054372	0.107826	0.330655	0.106719	0.224551	0.175878	0.054372	0.061174	0.409312	0.055380	0.026959	0.406040	0.041135	
4055000	0.085832	2	0.062310	0.413248	0.064950	0.031407	0.378783	0.049302	0.062310	0.413248	0.064950	0.031407	0.378783	0.049302	0.062310	0.413248	0.064950	0.031407	0.378783	0.049302	0.076540	0.399079	0.081447	0.170246	0.191896	0.080793	0.076540	0.399079	0.081447	0.170246	0.191896	0.080793	0.076540	0.399079	0.081447	0.170246	0.191896	0.080793	0.062310	0.413248	0.064950	0.031407	0.378783	0.049302	
4056000	0.085832	2	0.065258	0.430488	0.056798	0.028905	0.373952	0.044598	0.065258	0.430488	0.056798	0.028905	0.373952	0.044598	0.065258	0.430488	0.056798	0.028905	0.373952	0.044598	0.085337	0.366646	0.126340	0.180640	0.176031	0.065006	0.085337	0.366646	0.126340	0.180640	0.176031	0.065006	0.085337	0.366646	0.126340	0.180640	0.176031	0.065006	0.065258	0.430488	0.056798	0.028905	0.373952	0.044598	
4057000	0.085832	2	0.063488	0.432488	0.057926	0.023263	0.375690	0.047146	0.063488	0.432488	0.057926	0.023263	0.375690	0.047146	0.063488	0.432488	0.057926	0.023263	0.375690	0.047146	0.098094	0.308974	0.114189	0.147710	0.283543	0.047489	0.098094	0.308974	0.114189	0.147710	0.283543	0.047489	0.098094	0.308974	0.114189	0.147710	0.283543	0.047489	0.063488	0.432488	0.057926	0.023263	0.375690	0.047146	
4058000	0.085832	2	0.062183	0.423599	0.053571	0.029556	0.369047	0.062044	0.062183	0.423599	0.053571	0.029556	0.369047	0.062044	0.062183	0.423599	0.053571	0.029556	0.369047	0.062044	0.104404	0.348416	0.110053	0.194785	0.174653	0.067688	0.104404	0.348416	0.110053	0.194785	0.174653	0.067688	0.104404	0.348416	0.110053	0.194785	0.174653	0.067688	0.062183	0.423599	0.053571	0.029556	0.369047	0.062044	
4059000	0.085832	2	0.060437	0.414496	0.049784	0.029318	0.384042	0.061923	0.060437	0.414496	0.049784	0.029318	0.384042	0.061923	0.060437	0.414496	0.049784	0.029318	0.384042	0.061923	0.087960	0.386087	0.100208	0.179592	0.166741	0.079411	0.087960	0.386087	0.100208	0.179592	0.166741	0.079411	0.087960	0.386087	0.100208	0.179592	0.166741	0.079411	0.060437	0.414496	0.049784	0.029318	0.384042	0.061923	
4060000	0.085832	2	0.064873	0.424283	0.064676	0.024732	0.365139	0.056297	0.064873	0.424283	0.064676	0.024732	0.365139	0.056297	0.064873	0.424283	0.064676	0.024732	0.365139	0.056297	0.116975	0.375688	0.081191	0.164135	0.197470	0.064541	0.116975	0.375688	0.081191	0.164135	0.197470	0.064541	0.116975	0.375688	0.081191	0.164135	0.197470	0.064541	0.064873	0.424283	0.064676	0.024732	0.365139	0.056297	
4061000	0.085832	2	0.062094	0.404424	0.056027	0.026070	0.392267	0.059119	0.062094	0.404424	0.056027	0.026070	0.392267	0.059119	0.062094	0.404424	0.056027	0.026070	0.392267	0.059119	0.058610	0.442743	0.112285	0.177945	0.149110	0.059308	0.058610	0.442743	0.112285	0.177945	0.149110	0.059308	0.058610	0.442743	0.112285	0.177945	0.149110	0.059308	0.062094	0.404424	0.056027	0.026070	0.392267	0.059119	
4062000	0.085832	2	0.060276	0.392332	0.070498	0.049751	0.381190	0.045952	0.060276	0.392332	0.070498	0.049751	0.381190	0.045952	0.060276	0.392332	0.070498	0.049751	0.381190	0.045952	0.216987	0.263568	0.094602	0.168975	0.233533	0.022335	0.216987	0.263568	0.094602	0.168975	0.233533	0.022335	0.060276	0.392332	0.070498	0.049751	0.381190	0.045952	0.060276	0.392332	0.070498	0.049751	0.381190	0.045952	
