Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
4390000	16.777027	5	0.213151	1.530201	0.225979	0.152887	0.213151	0.152887	1.454367	
4391000	16.777027	4	0.236726	1.120948	0.367798	0.162046	0.162046	0.162046	1.120948	
4392000	16.777027	3	0.269146	1.520795	0.269146	0.165224	0.165224	0.165224	1.520795	
4393000	16.777027	4	0.307283	1.415581	0.307283	0.127885	0.154354	0.154354	1.415581	
4394000	16.777027	5	0.257439	1.199263	0.263833	0.176855	0.176855	0.152818	1.199263	
4395000	16.777027	3	0.269811	1.533638	0.269811	0.181473	0.181473	0.181473	1.533638	
4396000	16.777027	4	0.281685	1.367213	0.281685	0.154415	0.154415	0.154415	1.059551	
4397000	16.777027	4	0.259915	1.522172	0.259915	0.171370	0.155552	0.155552	1.522172	
4398000	16.777027	5	0.223945	1.415192	0.354576	0.169209	0.223945	0.169209	1.686503	
4399000	16.777027	4	0.225083	1.499866	0.247072	0.155848	0.155848	0.155848	1.499866	
4400000	16.777027	3	0.250909	1.353993	0.250909	0.170061	0.170061	0.170061	1.353993	
4401000	16.777027	3	0.261788	1.535786	0.261788	0.148360	0.148360	0.148360	1.535786	
4402000	16.777027	5	0.220824	1.576128	0.335755	0.180368	0.167451	0.167451	1.576128	
4403000	16.777027	6	0.242489	1.650444	0.261893	0.165672	0.212429	0.148553	1.650444	
4404000	16.777027	5	0.275309	1.697201	0.275309	0.123483	0.188486	0.188757	1.697201	
4405000	16.777027	4	0.264054	1.600276	0.264054	0.167805	0.188145	0.167805	1.600276	
4406000	16.777027	3	0.256186	1.402991	0.256186	0.177752	0.177752	0.177752	1.402991	
4407000	16.777027	4	0.294033	2.006739	0.326576	0.145416	0.145416	0.145416	2.006739	
4408000	16.777027	5	0.294074	1.181434	0.294074	0.151556	0.217214	0.151556	1.571496	
4409000	16.777027	5	0.272456	1.150218	0.249475	0.122603	0.153563	0.153563	1.150218	
4410000	16.777027	4	0.249499	1.341095	0.249499	0.141932	0.159599	0.159599	1.341095	
4411000	16.777027	3	0.275893	1.447042	0.275893	0.149652	0.149652	0.149652	1.447042	
4412000	16.777027	5	0.227895	1.424571	0.310470	0.115902	0.227895	0.234733	1.424571	
4413000	16.777027	4	0.314552	1.019330	0.314552	0.155563	0.155563	0.155563	1.343643	
4414000	16.777027	6	0.237509	1.385085	0.331675	0.146378	0.146378	0.167296	1.575262	
4415000	16.777027	5	0.296060	1.448954	0.320064	0.105528	0.246565	0.246565	1.448954	
4416000	16.777027	5	0.252251	1.519413	0.252251	0.139900	0.160809	0.160809	1.429895	
4417000	16.777027	5	0.284701	1.214242	0.308577	0.150281	0.150281	0.150281	1.058817	
4418000	16.777027	3	0.259847	2.000836	0.259847	0.146539	0.146539	0.146539	2.000836	
4419000	16.777027	6	0.250738	1.539133	0.284393	0.144504	0.176038	0.144504	1.270018	
4420000	16.777027	5	0.298293	1.258607	0.304435	0.156531	0.182362	0.156531	1.258607	
4421000	16.777027	4	0.285770	1.367882	0.285770	0.141643	0.186774	0.186774	1.367882	
4422000	16.777027	3	0.289416	1.214907	0.289416	0.157258	0.157258	0.157258	1.214907	
4423000	16.777027	5	0.290309	0.980598	0.290309	0.114666	0.179046	0.179046	1.039667	
4424000	16.777027	5	0.234126	2.326202	0.292515	0.177769	0.198628	0.177769	2.326202	
4425000	16.777027	4	0.250901	1.410441	0.250901	0.170241	0.170241	0.170241	1.232265	
4426000	16.777027	6	0.233516	1.766379	0.290670	0.163176	0.178541	0.190295	1.766379	
4427000	16.777027	4	0.229547	1.905551	0.229547	0.158556	0.158556	0.158556	1.386977	
4428000	16.777027	3	0.259767	1.138435	0.259767	0.187713	0.187713	0.187713	1.138435	
4429000	16.777027	4	0.233475	2.051924	0.302820	0.180640	0.180640	0.180640	2.051924	
4430000	16.777027	5	0.295932	1.290166	0.295932	0.134903	0.189967	0.189967	0.901002	
4431000	16.777027	5	0.240223	1.234160	0.315718	0.126854	0.212245	0.126854	1.234160	
4432000	16.777027	3	0.271775	1.683829	0.271775	0.164521	0.164521	0.164521	1.683829	
4433000	16.777027	3	0.264496	1.470023	0.264496	0.193169	0.193169	0.193169	1.470023	
4434000	16.777027	5	0.265679	1.554953	0.325881	0.148567	0.206271	0.148567	1.554953	
4435000	16.777027	4	0.234850	1.277241	0.300469	0.139890	0.234850	0.139890	1.277241	
4436000	16.777027	3	0.283069	1.384650	0.283069	0.175386	0.175386	0.175386	1.384650	
4437000	16.777027	4	0.274392	1.351889	0.274392	0.178399	0.193783	0.178399	1.351889	
4438000	16.777027	3	0.271080	1.349551	0.271080	0.164193	0.164193	0.164193	1.349551	
4439000	16.777027	5	0.285317	1.399623	0.371956	0.162924	0.162924	0.162924	1.190708	
4440000	16.777027	5	0.279869	1.831127	0.279869	0.102088	0.176477	0.210117	1.831127	
4441000	16.777027	5	0.251117	1.364786	0.275140	0.110524	0.189947	0.189947	1.364786	
4442000	16.777027	4	0.272821	1.633704	0.272821	0.142110	0.160493	0.142110	1.633704	
4443000	16.777027	5	0.275390	1.353664	0.327960	0.149884	0.207066	0.149884	1.353664	
4444000	16.777027	4	0.268644	1.505959	0.268644	0.146717	0.252502	0.146717	1.505959	
4445000	16.777027	4	0.219147	1.607905	0.298575	0.123396	0.219147	0.219147	1.607905	
4446000	16.777027	4	0.239196	1.577989	0.239196	0.101108	0.206726	0.206726	1.577989	
4447000	16.777027	3	0.252235	1.749642	0.252235	0.160974	0.160974	0.160974	1.749642	
4448000	16.777027	3	0.259700	1.295692	0.259700	0.175517	0.175517	0.175517	1.295692	
4449000	16.777027	3	0.259484	1.372086	0.259484	0.187333	0.187333	0.187333	1.372086	
4450000	16.777027	3	0.296425	1.266567	0.296425	0.153871	0.153871	0.153871	1.266567	
4451000	16.777027	4	0.298262	1.546404	0.298262	0.143164	0.143164	0.172924	1.546404	
4452000	16.777027	3	0.245347	1.355947	0.245347	0.245347	0.179686	0.179686	1.355947	
4453000	16.777027	4	0.231418	1.624724	0.231418	0.180431	0.210522	0.210522	1.624724	
4454000	16.777027	4	0.248317	1.360092	0.248317	0.191979	0.191979	0.191979	1.329581	
4455000	16.777027	3	0.247663	1.521009	0.247663	0.137257	0.247663	0.137257	1.521009	
4456000	16.777027	4	0.237545	1.598866	0.237545	0.124892	0.237545	0.168866	1.598866	
4457000	16.777027	5	0.301007	0.878133	0.318035	0.135286	0.162427	0.162427	0.878133	
4458000	16.777027	4	0.236737	1.699589	0.236737	0.136226	0.229346	0.136226	1.699589	
4459000	16.777027	3	0.239148	1.437692	0.239148	0.170312	0.170312	0.170312	1.437692	
4460000	16.777027	5	0.243387	1.353850	0.327018	0.148632	0.148632	0.207545	1.353850	
4461000	16.777027	4	0.220882	1.663068	0.220882	0.154699	0.220882	0.154699	1.331978	
4462000	16.777027	4	0.252660	1.557830	0.252660	0.182284	0.182284	0.198109	1.557830	
4463000	16.777027	4	0.245916	1.566654	0.305114	0.171790	0.171790	0.171790	1.566654	
4464000	16.777027	4	0.248588	1.324836	0.248588	0.112628	0.218691	0.112628	1.324836	
4465000	16.777027	5	0.291104	1.472104	0.258912	0.133479	0.177612	0.133479	1.472104	
4466000	16.777027	4	0.241861	1.213926	0.241861	0.140077	0.241861	0.149319	1.213926	
4467000	16.777027	4	0.264442	1.955193	0.264442	0.124512	0.196717	0.196717	1.955193	
4468000	16.777027	5	0.330243	0.993279	0.330243	0.156077	0.156149	0.156149	1.143402	
4469000	16.777027	3	0.285484	1.286930	0.285484	0.160108	0.160108	0.160108	1.286930	
4470000	16.777027	6	0.338934	1.043290	0.304565	0.126758	0.170212	0.170212	1.186900	
4471000	16.777027	4	0.272065	1.494292	0.272065	0.126719	0.158799	0.158799	1.494292	
4472000	16.777027	4	0.285500	1.382479	0.285500	0.111164	0.168082	0.168082	1.382479	
4473000	16.777027	6	0.307394	1.673529	0.322171	0.161017	0.184568	0.161017	1.707074	
4474000	16.777027	4	0.228658	1.707155	0.285526	0.187652	0.187652	0.187652	1.707155	
4475000	16.777027	3	0.283611	1.290404	0.283611	0.151190	0.151190	0.151190	1.290404	
4476000	16.777027	5	0.210025	1.475431	0.347420	0.135140	0.210025	0.167457	1.475431	
4477000	16.777027	4	0.238043	1.575918	0.238043	0.178002	0.178002	0.178002	1.270503	
4478000	16.777027	5	0.302035	1.198297	0.310752	0.138113	0.176982	0.176982	1.198297	
4479000	16.777027	4	0.310658	1.877373	0.310658	0.122091	0.149153	0.149153	1.877373	
4480000	16.777027	3	0.256066	1.357601	0.256066	0.095498	0.256066	0.095498	1.357601	
4481000	16.777027	3	0.296671	1.410911	0.296671	0.145266	0.145266	0.145266	1.410911	
4482000	16.777027	3	0.271801	1.704786	0.271801	0.152887	0.152887	0.152887	1.704786	
4483000	16.777027	6	0.290203	1.536610	0.290203	0.177856	0.190822	0.152176	1.466396	
4484000	16.777027	3	0.285181	1.204351	0.285181	0.155911	0.155911	0.155911	1.204351	
4485000	16.777027	4	0.322429	1.884202	0.322429	0.152013	0.158662	0.152013	1.884202	
4486000	16.777027	4	0.249867	1.799883	0.249867	0.154505	0.217324	0.154505	1.799883	
4487000	16.777027	4	0.241424	1.646726	0.379447	0.164395	0.164395	0.164395	1.646726	
4488000	16.777027	6	0.248712	1.271768	0.272658	0.141585	0.156505	0.137819	1.271768	
4489000	16.777027	4	0.250475	1.670637	0.250475	0.144084	0.219840	0.144084	1.670637	
4490000	16.777027	5	0.250072	1.508460	0.338023	0.162234	0.162234	0.162234	1.240459	
4491000	16.777027	6	0.233981	1.489806	0.400151	0.123139	0.207824	0.207824	1.322999	
4492000	16.777027	4	0.235395	1.235541	0.284927	0.143564	0.143564	0.143564	1.235541	
4493000	16.777027	4	0.265193	1.563092	0.389810	0.152623	0.152623	0.152623	1.563092	
4494000	16.777027	4	0.283934	1.736570	0.283934	0.132868	0.151919	0.151919	1.736570	
4495000	16.777027	3	0.275197	1.545777	0.275197	0.159793	0.159793	0.159793	1.545777	
4496000	16.777027	4	0.272490	1.420403	0.332578	0.166466	0.166466	0.166466	1.420403	
4497000	16.777027	4	0.242573	1.295657	0.242573	0.106114	0.231105	0.106114	1.295657	
4498000	16.777027	5	0.280506	1.262235	0.252020	0.179421	0.179421	0.179421	1.316081	
4499000	16.777027	4	0.290294	1.241679	0.290294	0.085064	0.170179	0.085064	1.241679	
4500000	16.777027	5	0.245549	1.702580	0.245549	0.137383	0.284374	0.137383	1.639593	
4501000	16.777027	6	0.244081	1.019104	0.244081	0.133592	0.152390	0.164533	1.385202	
4502000	16.777027	3	0.247250	1.781447	0.247250	0.148468	0.148468	0.148468	1.781447	
4503000	16.777027	4	0.284672	1.709966	0.284672	0.151642	0.151642	0.151642	1.094501	
4504000	16.777027	5	0.265105	1.589310	0.349389	0.184347	0.184347	0.184347	1.112294	
4505000	16.777027	5	0.284832	1.443290	0.342762	0.141829	0.141829	0.146601	1.443290	
4506000	16.777027	5	0.266316	1.745188	0.247309	0.111575	0.215693	0.215693	1.745188	
4507000	16.777027	5	0.217082	1.298330	0.217082	0.130783	0.224792	0.217082	1.278244	
4508000	16.777027	3	0.250468	2.104315	0.250468	0.142508	0.250468	0.142508	2.104315	
4509000	16.777027	4	0.262035	1.831543	0.275144	0.161814	0.161814	0.161814	1.831543	
4510000	16.777027	4	0.266829	1.229752	0.266829	0.187771	0.187771	0.216791	1.229752	
4511000	16.777027	3	0.290945	1.184451	0.290945	0.161675	0.161675	0.161675	1.184451	
4512000	16.777027	4	0.273154	1.267772	0.273154	0.141358	0.161722	0.141358	1.267772	
4513000	16.777027	4	0.300566	0.982912	0.300566	0.145315	0.178331	0.178331	0.982912	
4514000	16.777027	3	0.265335	1.421218	0.265335	0.168881	0.168881	0.168881	1.421218	
4515000	16.777027	3	0.282456	1.176946	0.282456	0.135166	0.135166	0.135166	1.176946	
4516000	16.777027	3	0.270244	1.218967	0.270244	0.170498	0.170498	0.170498	1.218967	
4517000	16.777027	5	0.253371	1.435124	0.300027	0.155906	0.201377	0.155906	1.435124	
4518000	16.777027	4	0.276187	1.346438	0.276187	0.129808	0.276187	0.121985	1.346438	
4519000	16.777027	4	0.271640	1.215471	0.271640	0.169359	0.169359	0.175663	1.215471	
4520000	16.777027	3	0.274151	1.560457	0.274151	0.182725	0.182725	0.182725	1.560457	
4521000	16.777027	3	0.258831	1.001087	0.258831	0.156305	0.156305	0.156305	1.001087	
4522000	16.777027	4	0.267024	1.490646	0.267024	0.165150	0.165150	0.141424	1.490646	
4523000	16.777027	4	0.268246	1.581659	0.287941	0.158265	0.158265	0.158265	1.581659	
4524000	16.777027	5	0.282700	1.511908	0.261193	0.187420	0.200634	0.187420	1.511908	
4525000	16.777027	3	0.289195	1.261725	0.289195	0.152286	0.152286	0.152286	1.261725	
4526000	16.777027	3	0.278929	1.277487	0.278929	0.175805	0.175805	0.175805	1.277487	
4527000	16.777027	5	0.263271	1.785939	0.263271	0.175843	0.161371	0.202854	1.785939	
4528000	16.777027	6	0.249073	1.586098	0.246390	0.211048	0.208578	0.201953	1.586098	
4529000	16.777027	4	0.254629	1.423535	0.254629	0.153443	0.153443	0.160473	1.423535	
4530000	16.777027	4	0.217257	1.454850	0.217257	0.140772	0.238073	0.140772	1.454850	
4531000	16.777027	4	0.329860	1.303904	0.329860	0.146011	0.146011	0.146011	1.163198	
4532000	16.777027	3	0.266431	1.456347	0.266431	0.177405	0.177405	0.177405	1.456347	
4533000	16.777027	5	0.244978	1.350007	0.244978	0.091077	0.166267	0.166267	1.014741	
4534000	16.777027	4	0.285044	1.370437	0.285044	0.153419	0.165736	0.165736	1.370437	
4535000	16.777027	4	0.265882	1.301346	0.265882	0.166719	0.166719	0.152920	1.301346	
4536000	16.777027	4	0.231200	1.359936	0.309744	0.146059	0.146059	0.146059	1.359936	
4537000	16.777027	3	0.302556	1.368059	0.302556	0.161331	0.161331	0.161331	1.368059	
4538000	16.777027	4	0.265508	1.691941	0.265508	0.137103	0.268493	0.137103	1.691941	
4539000	16.777027	3	0.266322	1.359312	0.266322	0.157555	0.157555	0.157555	1.359312	
4540000	16.777027	6	0.238534	1.275427	0.351675	0.136284	0.136284	0.171095	0.815428	
4541000	16.777027	4	0.246970	1.369392	0.246970	0.146327	0.216242	0.146327	1.369392	
4542000	16.777027	4	0.265336	1.783419	0.265336	0.127247	0.150386	0.150386	1.783419	
4543000	16.777027	4	0.279115	1.863268	0.279115	0.143242	0.143242	0.143242	1.123472	
4544000	16.777027	4	0.223906	1.267474	0.223906	0.133223	0.134049	0.133223	1.267474	
4545000	16.777027	5	0.300952	1.498773	0.333230	0.150582	0.150582	0.150582	1.288812	
4546000	16.777027	3	0.248675	1.250410	0.248675	0.153912	0.153912	0.153912	1.250410	
4547000	16.777027	5	0.266714	1.133188	0.266714	0.151060	0.181473	0.151060	1.270187	
4548000	16.777027	4	0.300977	1.358159	0.319605	0.148902	0.148902	0.148902	1.358159	
4549000	16.777027	4	0.251011	1.650938	0.315796	0.165737	0.165737	0.165737	1.650938	
4550000	16.777027	3	0.307605	1.264992	0.307605	0.127794	0.127794	0.127794	1.264992	
4551000	16.777027	5	0.320620	1.429675	0.320620	0.117903	0.159963	0.161086	1.429675	
4552000	16.777027	5	0.278856	1.229369	0.311466	0.154472	0.154472	0.154472	1.144549	
4553000	16.777027	6	0.190002	1.223277	0.278854	0.122435	0.187720	0.198972	1.223277	
4554000	16.777027	5	0.275697	1.413610	0.326894	0.170986	0.170986	0.170986	1.235745	
4555000	16.777027	3	0.284864	1.106500	0.284864	0.164164	0.164164	0.164164	1.106500	
4556000	16.777027	3	0.279276	1.704176	0.279276	0.184821	0.184821	0.184821	1.704176	
4557000	16.777027	4	0.299806	1.901524	0.299806	0.139346	0.299806	0.131258	1.901524	
4558000	16.777027	4	0.261250	1.452242	0.261250	0.143675	0.143675	0.143675	0.911207	
4559000	16.777027	5	0.311997	1.452847	0.331917	0.144761	0.158419	0.158419	1.452847	
4560000	16.777027	3	0.266780	1.122996	0.266780	0.143002	0.143002	0.143002	1.122996	
4561000	16.777027	5	0.227420	1.232729	0.208232	0.167911	0.167911	0.167911	1.130979	
4562000	16.777027	3	0.260639	1.906823	0.260639	0.164843	0.164843	0.164843	1.906823	
4563000	16.777027	4	0.211893	1.709036	0.278490	0.148497	0.211893	0.148497	1.709036	
4564000	16.777027	4	0.284914	1.232972	0.284914	0.142652	0.162931	0.162931	1.232972	
4565000	16.777027	3	0.253132	1.156044	0.253132	0.145243	0.145243	0.145243	1.156044	
4566000	16.777027	6	0.252543	1.320443	0.301789	0.130417	0.213024	0.171754	1.320443	
4567000	16.777027	5	0.288455	1.306729	0.288455	0.150602	0.160696	0.150602	1.798231	
4568000	16.777027	3	0.239157	1.409784	0.239157	0.131453	0.239157	0.131453	1.409784	
4569000	16.777027	3	0.247193	1.328380	0.247193	0.150468	0.150468	0.150468	1.328380	
4570000	16.777027	5	0.330575	1.347889	0.296032	0.160936	0.239667	0.160936	1.347889	
4571000	16.777027	3	0.331741	1.423375	0.331741	0.172727	0.172727	0.172727	1.423375	
4572000	16.777027	4	0.263423	2.029550	0.263423	0.131531	0.161752	0.161752	2.029550	
4573000	16.777027	4	0.244763	1.405093	0.327656	0.151320	0.151320	0.151320	1.405093	
4574000	16.777027	3	0.240596	1.547345	0.240596	0.157437	0.157437	0.157437	1.547345	
4575000	16.777027	3	0.230750	1.912998	0.230750	0.168912	0.168912	0.168912	1.912998	
4576000	16.777027	4	0.265184	1.730628	0.348493	0.148528	0.148528	0.148528	1.730628	
4577000	16.777027	2	0.180418	1.298921	0.180418	0.180418	0.180418	0.180418	1.298921	
4578000	16.777027	3	0.315085	1.537894	0.315085	0.132521	0.132521	0.132521	1.537894	
4579000	16.777027	3	0.217618	1.537901	0.217618	0.125330	0.217618	0.125330	1.537901	
4580000	16.777027	4	0.260917	1.530471	0.282229	0.165053	0.165053	0.165053	1.530471	
4581000	16.777027	5	0.290971	1.396559	0.357064	0.149353	0.149353	0.149353	2.361710	
4582000	16.777027	5	0.251652	1.565256	0.363042	0.099789	0.184206	0.184206	1.565256	
4583000	16.777027	4	0.320671	1.547737	0.320671	0.147340	0.147340	0.147340	1.281521	
4584000	16.777027	4	0.277840	1.224297	0.341281	0.139316	0.139316	0.139316	1.224297	
4585000	16.777027	5	0.258485	1.621506	0.256746	0.110752	0.197954	0.197954	1.621506	
4586000	16.777027	4	0.280773	1.296394	0.336416	0.135957	0.135957	0.135957	1.296394	
4587000	16.777027	3	0.283376	1.168518	0.283376	0.155970	0.155970	0.155970	1.168518	
4588000	16.777027	4	0.265084	1.245286	0.265084	0.142592	0.171688	0.171688	1.245286	
4589000	16.777027	5	0.262517	1.732448	0.292975	0.146060	0.146060	0.157813	1.732448	
4590000	16.777027	5	0.259217	1.718510	0.259217	0.123252	0.146505	0.137092	1.718510	
4591000	16.777027	3	0.260303	1.078682	0.260303	0.157116	0.157116	0.157116	1.078682	
4592000	16.777027	4	0.232381	1.135852	0.232381	0.171558	0.171558	0.153362	1.135852	
4593000	16.777027	5	0.312035	1.266992	0.312035	0.178796	0.175048	0.175048	1.639974	
4594000	16.777027	5	0.252386	1.266634	0.252386	0.153175	0.169274	0.153175	1.048131	
4595000	16.777027	4	0.270998	1.056807	0.270998	0.143051	0.137524	0.143051	1.056807	
4596000	16.777027	4	0.256111	1.163158	0.256111	0.155187	0.155187	0.155187	1.569306	
4597000	16.777027	6	0.236790	1.213809	0.286332	0.145275	0.145238	0.145238	1.200777	
4598000	16.777027	5	0.261070	1.274620	0.276462	0.156580	0.156580	0.156580	1.473486	
4599000	16.777027	5	0.284627	1.262309	0.306076	0.152055	0.223033	0.152055	1.262309	
4600000	16.777027	6	0.304311	1.246366	0.298845	0.142935	0.185906	0.136127	1.246366	
4601000	16.777027	3	0.272796	1.522489	0.272796	0.149385	0.149385	0.149385	1.522489	
4602000	16.777027	5	0.225388	1.266692	0.225388	0.142550	0.210178	0.142550	1.221507	
4603000	16.777027	4	0.260062	1.554846	0.260062	0.127365	0.184425	0.184425	1.554846	
4604000	16.777027	4	0.270830	1.715371	0.270830	0.110930	0.156836	0.156836	1.715371	
4605000	16.777027	4	0.293474	1.211291	0.318395	0.157763	0.157763	0.157763	1.211291	
4606000	16.777027	4	0.296883	1.192087	0.296883	0.159853	0.159853	0.159853	1.410690	
4607000	16.777027	3	0.239110	2.106661	0.239110	0.170915	0.170915	0.170915	2.106661	
4608000	16.777027	4	0.226567	1.886704	0.321234	0.150520	0.226567	0.150520	1.886704	
4609000	16.777027	4	0.268955	1.329002	0.268955	0.168037	0.168037	0.168037	1.321430	
4610000	16.777027	4	0.269445	1.023468	0.269445	0.167111	0.172036	0.167111	1.023468	
4611000	16.777027	4	0.309660	1.320426	0.309660	0.177737	0.177737	0.139388	1.320426	
4612000	16.777027	3	0.251192	1.769825	0.251192	0.165015	0.165015	0.165015	1.769825	
4613000	16.777027	4	0.272361	1.240791	0.289290	0.176778	0.176778	0.176778	1.240791	
4614000	16.777027	5	0.340686	1.432030	0.248351	0.140081	0.182171	0.182171	1.432030	
4615000	16.777027	3	0.255633	1.219929	0.255633	0.162209	0.162209	0.162209	1.219929	
4616000	16.777027	5	0.296631	1.157968	0.309791	0.184220	0.192694	0.192694	1.157968	
4617000	16.777027	5	0.248646	1.233542	0.248646	0.111538	0.179173	0.128334	1.233542	
4618000	16.777027	4	0.252513	2.281442	0.252513	0.164503	0.164503	0.164503	2.397585	
4619000	16.777027	3	0.247905	1.516970	0.247905	0.149591	0.149591	0.149591	1.516970	
4620000	16.777027	5	0.255141	1.590561	0.323863	0.144033	0.233028	0.144033	1.590561	
4621000	16.777027	4	0.352412	1.332442	0.368823	0.161552	0.161552	0.161552	1.332442	
4622000	16.777027	4	0.273310	1.311225	0.273310	0.143804	0.143804	0.149199	1.311225	
4623000	16.777027	4	0.258891	1.230375	0.258891	0.153326	0.170197	0.170197	1.230375	
4624000	16.777027	3	0.285815	1.153021	0.285815	0.140625	0.140625	0.140625	1.153021	
4625000	16.777027	3	0.271454	1.172941	0.271454	0.157737	0.157737	0.157737	1.172941	
4626000	16.777027	5	0.276226	0.934678	0.276226	0.137446	0.137446	0.195739	0.875686	
4627000	16.777027	4	0.263301	1.296564	0.212376	0.159549	0.212376	0.159549	1.296564	
4628000	16.777027	3	0.236675	1.599888	0.236675	0.155464	0.155464	0.155464	1.599888	
4629000	16.777027	3	0.291803	1.582997	0.291803	0.154377	0.154377	0.154377	1.582997	
4630000	16.777027	5	0.259266	1.489510	0.259266	0.141174	0.141174	0.178047	1.419642	
4631000	16.777027	4	0.259728	1.663786	0.259728	0.156586	0.156586	0.156586	1.544875	
4632000	16.777027	4	0.266494	1.203903	0.266494	0.163761	0.163761	0.148368	1.203903	
4633000	16.777027	3	0.278107	1.877976	0.278107	0.163612	0.163612	0.163612	1.877976	
4634000	16.777027	4	0.297799	1.665445	0.297799	0.144025	0.144025	0.144025	1.327759	
4635000	16.777027	3	0.308103	1.683664	0.308103	0.153047	0.153047	0.153047	1.683664	
4636000	16.777027	4	0.250325	1.661416	0.250325	0.142211	0.142211	0.142211	1.524918	
4637000	16.777027	4	0.266742	1.263536	0.266742	0.145661	0.145661	0.156123	1.263536	
4638000	16.777027	4	0.295507	1.288697	0.295507	0.150892	0.182996	0.150892	1.288697	
4639000	16.777027	3	0.351784	1.181742	0.351784	0.168287	0.168287	0.168287	1.181742	
4640000	16.777027	5	0.302884	1.207059	0.302884	0.161317	0.190162	0.161317	1.401756	
4641000	16.777027	3	0.297905	1.141622	0.297905	0.156974	0.156974	0.156974	1.141622	
4642000	16.777027	3	0.268960	1.121353	0.268960	0.136359	0.136359	0.136359	1.121353	
4643000	16.777027	4	0.250756	1.751154	0.250756	0.139843	0.144673	0.144673	1.751154	
4644000	16.777027	4	0.233132	1.368310	0.233132	0.129044	0.201109	0.129044	1.368310	
4645000	16.777027	6	0.276716	1.422246	0.312838	0.147014	0.157884	0.157884	1.773087	
4646000	16.777027	3	0.230603	1.297978	0.230603	0.153278	0.153278	0.153278	1.297978	
4647000	16.777027	5	0.211870	1.388705	0.230669	0.146092	0.207289	0.146092	1.388705	
4648000	16.777027	4	0.266297	1.420203	0.295029	0.165184	0.165184	0.165184	1.420203	
4649000	16.777027	3	0.248381	1.487610	0.248381	0.163507	0.163507	0.163507	1.487610	
4650000	16.777027	3	0.315404	1.189365	0.315404	0.167601	0.167601	0.167601	1.189365	
4651000	16.777027	4	0.252334	1.746149	0.252334	0.143448	0.141921	0.143448	1.746149	
4652000	16.777027	4	0.221639	1.259572	0.288147	0.149099	0.149099	0.149099	1.259572	
4653000	16.777027	3	0.249774	1.427309	0.249774	0.156023	0.156023	0.156023	1.427309	
4654000	16.777027	3	0.350733	1.105598	0.350733	0.170284	0.170284	0.170284	1.105598	
4655000	16.777027	4	0.273375	1.711437	0.306801	0.157877	0.157877	0.157877	1.711437	
4656000	16.777027	4	0.248227	1.480800	0.248227	0.147305	0.166304	0.166304	1.480800	
4657000	16.777027	5	0.275291	1.305489	0.275291	0.118073	0.153928	0.153928	1.250553	
4658000	16.777027	3	0.260027	1.691247	0.260027	0.150742	0.150742	0.150742	1.691247	
4659000	16.777027	3	0.223296	1.586200	0.223296	0.150892	0.223296	0.223296	1.586200	
4660000	16.777027	5	0.291007	1.903529	0.245886	0.159299	0.167370	0.159299	1.903529	
4661000	16.777027	4	0.228962	1.286786	0.228962	0.164941	0.164941	0.130808	1.286786	
4662000	16.777027	4	0.240192	1.540382	0.240192	0.140335	0.165580	0.165580	1.540382	
4663000	16.777027	5	0.233908	1.583119	0.264236	0.150484	0.186745	0.150484	1.583119	
4664000	16.777027	5	0.302784	1.763016	0.285712	0.158955	0.193502	0.158955	1.763016	
4665000	16.777027	3	0.288400	1.249091	0.288400	0.174519	0.174519	0.174519	1.249091	
4666000	16.777027	5	0.269542	1.500137	0.269542	0.136887	0.188558	0.200980	1.500137	
4667000	16.777027	4	0.211671	1.211821	0.211671	0.157959	0.211671	0.157959	1.157607	
4668000	16.777027	5	0.256325	1.232074	0.324885	0.200245	0.200245	0.200245	1.130690	
4669000	16.777027	4	0.253795	1.240209	0.253795	0.139794	0.165041	0.165041	1.240209	
4670000	16.777027	5	0.244976	1.545729	0.244976	0.088738	0.252674	0.088738	1.256673	
4671000	16.777027	3	0.240721	1.548431	0.240721	0.195191	0.195191	0.195191	1.548431	
4672000	16.777027	6	0.280360	1.320745	0.271952	0.126129	0.151710	0.151710	1.089066	
4673000	16.777027	4	0.273812	1.337920	0.273812	0.108443	0.171083	0.108443	1.337920	
4674000	16.777027	4	0.272682	1.522311	0.272682	0.139373	0.139373	0.172676	1.522311	
4675000	16.777027	5	0.271665	1.063010	0.271665	0.094403	0.155494	0.155494	1.645452	
4676000	16.777027	6	0.276973	2.141733	0.266093	0.093936	0.151817	0.164653	2.141733	
4677000	16.777027	4	0.298447	1.622052	0.298447	0.137971	0.137971	0.137971	1.243481	
4678000	16.777027	5	0.212784	1.389760	0.248652	0.190098	0.169705	0.169705	1.389760	
4679000	16.777027	4	0.239229	1.186523	0.239229	0.151978	0.170645	0.151978	1.186523	
4680000	16.777027	4	0.255572	1.423696	0.288541	0.162491	0.162491	0.162491	1.423696	
4681000	16.777027	4	0.276092	2.292477	0.276092	0.150656	0.150656	0.150656	1.228490	
4682000	16.777027	6	0.253027	1.708470	0.238117	0.139665	0.139665	0.187243	1.313162	
4683000	16.777027	3	0.266345	1.708307	0.266345	0.174206	0.174206	0.174206	1.708307	
4684000	16.777027	4	0.203037	1.642518	0.329371	0.170702	0.203037	0.170702	1.642518	
4685000	16.777027	3	0.268559	1.783872	0.268559	0.157923	0.157923	0.157923	1.783872	
