Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
1330000	0.529975	2	0.333663	0.276834	0.121932	0.267571	0.333663	0.276834	0.121932	0.267571	0.185877	0.258700	0.277585	0.277838	0.185877	0.258700	0.277585	0.277838	0.185877	0.258700	0.277585	0.277838	0.333663	0.276834	0.121932	0.267571	0.185877	0.258700	0.277585	0.277838	
1331000	0.529975	3	0.312509	0.283040	0.126838	0.277612	0.312509	0.283040	0.126838	0.277612	0.216753	0.247533	0.268030	0.267684	0.216753	0.247533	0.268030	0.267684	0.264063	0.159699	0.389883	0.186354	0.312509	0.283040	0.126838	0.277612	0.216753	0.247533	0.268030	0.267684	
1332000	0.529975	4	0.312509	0.283040	0.126838	0.277612	0.312509	0.283040	0.126838	0.277612	0.182220	0.240993	0.305601	0.271187	0.161475	0.165254	0.233199	0.440073	0.182220	0.240993	0.305601	0.271187	0.294582	0.186770	0.181297	0.337351	0.182220	0.240993	0.305601	0.271187	
1333000	0.529975	2	0.329082	0.281990	0.124991	0.263937	0.329082	0.281990	0.124991	0.263937	0.201240	0.262223	0.269686	0.266850	0.201240	0.262223	0.269686	0.266850	0.201240	0.262223	0.269686	0.266850	0.329082	0.281990	0.124991	0.263937	0.201240	0.262223	0.269686	0.266850	
1334000	0.529975	3	0.329082	0.281990	0.124991	0.263937	0.329082	0.281990	0.124991	0.263937	0.209553	0.242208	0.264240	0.283999	0.110375	0.451214	0.132657	0.305754	0.209553	0.242208	0.264240	0.283999	0.329082	0.281990	0.124991	0.263937	0.209553	0.242208	0.264240	0.283999	
1335000	0.529975	2	0.329082	0.281990	0.124991	0.263937	0.329082	0.281990	0.124991	0.263937	0.176209	0.256517	0.290120	0.277154	0.176209	0.256517	0.290120	0.277154	0.176209	0.256517	0.290120	0.277154	0.329082	0.281990	0.124991	0.263937	0.176209	0.256517	0.290120	0.277154	
1336000	0.529975	2	0.334486	0.282436	0.127633	0.255445	0.334486	0.282436	0.127633	0.255445	0.173044	0.267500	0.270653	0.288802	0.173044	0.267500	0.270653	0.288802	0.173044	0.267500	0.270653	0.288802	0.334486	0.282436	0.127633	0.255445	0.173044	0.267500	0.270653	0.288802	
1337000	0.529975	2	0.330056	0.277541	0.131147	0.261256	0.330056	0.277541	0.131147	0.261256	0.206839	0.270822	0.280880	0.241459	0.206839	0.270822	0.280880	0.241459	0.206839	0.270822	0.280880	0.241459	0.330056	0.277541	0.131147	0.261256	0.206839	0.270822	0.280880	0.241459	
1338000	0.529975	2	0.330056	0.277541	0.131147	0.261256	0.330056	0.277541	0.131147	0.261256	0.203678	0.264992	0.261382	0.269948	0.203678	0.264992	0.261382	0.269948	0.203678	0.264992	0.261382	0.269948	0.330056	0.277541	0.131147	0.261256	0.203678	0.264992	0.261382	0.269948	
1339000	0.529975	2	0.324932	0.293792	0.123345	0.257930	0.324932	0.293792	0.123345	0.257930	0.180651	0.267107	0.265545	0.286697	0.180651	0.267107	0.265545	0.286697	0.180651	0.267107	0.265545	0.286697	0.324932	0.293792	0.123345	0.257930	0.180651	0.267107	0.265545	0.286697	
1340000	0.529975	2	0.326992	0.281370	0.124290	0.267349	0.326992	0.281370	0.124290	0.267349	0.196870	0.242178	0.262340	0.298612	0.196870	0.242178	0.262340	0.298612	0.196870	0.242178	0.262340	0.298612	0.326992	0.281370	0.124290	0.267349	0.196870	0.242178	0.262340	0.298612	
1341000	0.529975	2	0.326992	0.281370	0.124290	0.267349	0.326992	0.281370	0.124290	0.267349	0.196768	0.278587	0.271493	0.253151	0.196768	0.278587	0.271493	0.253151	0.196768	0.278587	0.271493	0.253151	0.326992	0.281370	0.124290	0.267349	0.196768	0.278587	0.271493	0.253151	
1342000	0.529975	2	0.329345	0.281121	0.124617	0.264917	0.329345	0.281121	0.124617	0.264917	0.192296	0.272559	0.240093	0.295051	0.192296	0.272559	0.240093	0.295051	0.192296	0.272559	0.240093	0.295051	0.329345	0.281121	0.124617	0.264917	0.192296	0.272559	0.240093	0.295051	
1343000	0.529975	2	0.329345	0.281121	0.124617	0.264917	0.329345	0.281121	0.124617	0.264917	0.184792	0.263628	0.260361	0.291219	0.184792	0.263628	0.260361	0.291219	0.184792	0.263628	0.260361	0.291219	0.329345	0.281121	0.124617	0.264917	0.184792	0.263628	0.260361	0.291219	
1344000	0.529975	3	0.332745	0.276952	0.115540	0.274763	0.332745	0.276952	0.115540	0.274763	0.179562	0.294537	0.255629	0.270272	0.179562	0.294537	0.255629	0.270272	0.200749	0.169332	0.352436	0.277483	0.332745	0.276952	0.115540	0.274763	0.179562	0.294537	0.255629	0.270272	
1345000	0.529975	3	0.328492	0.278901	0.128630	0.263977	0.328492	0.278901	0.128630	0.263977	0.193606	0.270041	0.260380	0.275973	0.193606	0.270041	0.260380	0.275973	0.281542	0.188169	0.305414	0.224875	0.328492	0.278901	0.128630	0.263977	0.193606	0.270041	0.260380	0.275973	
1346000	0.529975	2	0.328492	0.278901	0.128630	0.263977	0.328492	0.278901	0.128630	0.263977	0.176620	0.263932	0.274778	0.284670	0.176620	0.263932	0.274778	0.284670	0.176620	0.263932	0.274778	0.284670	0.328492	0.278901	0.128630	0.263977	0.176620	0.263932	0.274778	0.284670	
1347000	0.529975	2	0.333991	0.282875	0.114918	0.268216	0.333991	0.282875	0.114918	0.268216	0.213531	0.243369	0.262791	0.280309	0.213531	0.243369	0.262791	0.280309	0.213531	0.243369	0.262791	0.280309	0.333991	0.282875	0.114918	0.268216	0.213531	0.243369	0.262791	0.280309	
1348000	0.529975	2	0.333991	0.282875	0.114918	0.268216	0.333991	0.282875	0.114918	0.268216	0.194482	0.259679	0.271295	0.274544	0.194482	0.259679	0.271295	0.274544	0.194482	0.259679	0.271295	0.274544	0.333991	0.282875	0.114918	0.268216	0.194482	0.259679	0.271295	0.274544	
1349000	0.529975	2	0.333991	0.282875	0.114918	0.268216	0.333991	0.282875	0.114918	0.268216	0.168735	0.275052	0.265514	0.290699	0.168735	0.275052	0.265514	0.290699	0.168735	0.275052	0.265514	0.290699	0.333991	0.282875	0.114918	0.268216	0.168735	0.275052	0.265514	0.290699	
1350000	0.529975	2	0.328521	0.294549	0.116621	0.260308	0.328521	0.294549	0.116621	0.260308	0.197237	0.265855	0.256535	0.280374	0.197237	0.265855	0.256535	0.280374	0.197237	0.265855	0.256535	0.280374	0.328521	0.294549	0.116621	0.260308	0.197237	0.265855	0.256535	0.280374	
1351000	0.529975	2	0.304030	0.304502	0.120842	0.270626	0.304030	0.304502	0.120842	0.270626	0.207085	0.249790	0.293356	0.249769	0.207085	0.249790	0.293356	0.249769	0.207085	0.249790	0.293356	0.249769	0.304030	0.304502	0.120842	0.270626	0.207085	0.249790	0.293356	0.249769	
1352000	0.529975	2	0.304561	0.296986	0.138744	0.259708	0.304561	0.296986	0.138744	0.259708	0.189703	0.245242	0.329302	0.235753	0.304561	0.296986	0.138744	0.259708	0.189703	0.245242	0.329302	0.235753	0.304561	0.296986	0.138744	0.259708	0.189703	0.245242	0.329302	0.235753	
1353000	0.529975	2	0.322823	0.280306	0.127245	0.269626	0.322823	0.280306	0.127245	0.269626	0.199091	0.252440	0.272463	0.276005	0.199091	0.252440	0.272463	0.276005	0.199091	0.252440	0.272463	0.276005	0.322823	0.280306	0.127245	0.269626	0.199091	0.252440	0.272463	0.276005	
1354000	0.529975	2	0.322823	0.280306	0.127245	0.269626	0.322823	0.280306	0.127245	0.269626	0.213364	0.234055	0.283639	0.268942	0.213364	0.234055	0.283639	0.268942	0.213364	0.234055	0.283639	0.268942	0.322823	0.280306	0.127245	0.269626	0.213364	0.234055	0.283639	0.268942	
1355000	0.529975	2	0.335115	0.282651	0.120972	0.261261	0.335115	0.282651	0.120972	0.261261	0.186908	0.258924	0.279430	0.274738	0.186908	0.258924	0.279430	0.274738	0.186908	0.258924	0.279430	0.274738	0.335115	0.282651	0.120972	0.261261	0.186908	0.258924	0.279430	0.274738	
1356000	0.529975	2	0.335115	0.282651	0.120972	0.261261	0.335115	0.282651	0.120972	0.261261	0.214107	0.254288	0.291666	0.239939	0.214107	0.254288	0.291666	0.239939	0.214107	0.254288	0.291666	0.239939	0.335115	0.282651	0.120972	0.261261	0.214107	0.254288	0.291666	0.239939	
1357000	0.529975	2	0.335115	0.282651	0.120972	0.261261	0.335115	0.282651	0.120972	0.261261	0.225946	0.242324	0.283286	0.248444	0.225946	0.242324	0.283286	0.248444	0.225946	0.242324	0.283286	0.248444	0.335115	0.282651	0.120972	0.261261	0.225946	0.242324	0.283286	0.248444	
1358000	0.529975	2	0.325211	0.289599	0.112753	0.272437	0.325211	0.289599	0.112753	0.272437	0.189934	0.256430	0.258781	0.294855	0.189934	0.256430	0.258781	0.294855	0.189934	0.256430	0.258781	0.294855	0.325211	0.289599	0.112753	0.272437	0.189934	0.256430	0.258781	0.294855	
1359000	0.529975	3	0.325354	0.288067	0.132324	0.254254	0.325354	0.288067	0.132324	0.254254	0.184741	0.294207	0.246147	0.274905	0.184741	0.294207	0.246147	0.274905	0.206273	0.236861	0.302771	0.254095	0.325354	0.288067	0.132324	0.254254	0.206273	0.236861	0.302771	0.254095	
1360000	0.529975	2	0.327797	0.294751	0.104042	0.273409	0.327797	0.294751	0.104042	0.273409	0.222672	0.235011	0.267326	0.274991	0.222672	0.235011	0.267326	0.274991	0.222672	0.235011	0.267326	0.274991	0.327797	0.294751	0.104042	0.273409	0.222672	0.235011	0.267326	0.274991	
1361000	0.529975	2	0.313989	0.275302	0.114459	0.296250	0.313989	0.275302	0.114459	0.296250	0.189667	0.229314	0.276858	0.304161	0.189667	0.229314	0.276858	0.304161	0.189667	0.229314	0.276858	0.304161	0.313989	0.275302	0.114459	0.296250	0.189667	0.229314	0.276858	0.304161	
1362000	0.529975	2	0.312481	0.306198	0.114494	0.266827	0.312481	0.306198	0.114494	0.266827	0.187128	0.286963	0.248581	0.277327	0.187128	0.286963	0.248581	0.277327	0.187128	0.286963	0.248581	0.277327	0.312481	0.306198	0.114494	0.266827	0.187128	0.286963	0.248581	0.277327	
1363000	0.529975	2	0.312363	0.308767	0.119498	0.259373	0.312363	0.308767	0.119498	0.259373	0.187095	0.281748	0.264777	0.266379	0.187095	0.281748	0.264777	0.266379	0.187095	0.281748	0.264777	0.266379	0.312363	0.308767	0.119498	0.259373	0.187095	0.281748	0.264777	0.266379	
1364000	0.529975	2	0.341465	0.280791	0.115666	0.262078	0.341465	0.280791	0.115666	0.262078	0.210544	0.251508	0.280457	0.257491	0.210544	0.251508	0.280457	0.257491	0.210544	0.251508	0.280457	0.257491	0.341465	0.280791	0.115666	0.262078	0.210544	0.251508	0.280457	0.257491	
1365000	0.529975	3	0.323326	0.282897	0.119449	0.274327	0.323326	0.282897	0.119449	0.274327	0.188847	0.258963	0.293007	0.259183	0.128456	0.374270	0.245730	0.251545	0.188847	0.258963	0.293007	0.259183	0.323326	0.282897	0.119449	0.274327	0.188847	0.258963	0.293007	0.259183	
1366000	0.529975	2	0.311257	0.291871	0.123252	0.273621	0.311257	0.291871	0.123252	0.273621	0.189035	0.250277	0.274127	0.286561	0.189035	0.250277	0.274127	0.286561	0.189035	0.250277	0.274127	0.286561	0.311257	0.291871	0.123252	0.273621	0.189035	0.250277	0.274127	0.286561	
1367000	0.529975	2	0.320299	0.290080	0.124675	0.264946	0.320299	0.290080	0.124675	0.264946	0.171031	0.263719	0.271795	0.293455	0.171031	0.263719	0.271795	0.293455	0.171031	0.263719	0.271795	0.293455	0.320299	0.290080	0.124675	0.264946	0.171031	0.263719	0.271795	0.293455	
1368000	0.529975	2	0.333980	0.282051	0.118082	0.265888	0.333980	0.282051	0.118082	0.265888	0.190487	0.257747	0.256378	0.295388	0.190487	0.257747	0.256378	0.295388	0.190487	0.257747	0.256378	0.295388	0.333980	0.282051	0.118082	0.265888	0.190487	0.257747	0.256378	0.295388	
1369000	0.529975	2	0.315877	0.290510	0.126027	0.267586	0.315877	0.290510	0.126027	0.267586	0.180136	0.261953	0.270022	0.287889	0.180136	0.261953	0.270022	0.287889	0.180136	0.261953	0.270022	0.287889	0.315877	0.290510	0.126027	0.267586	0.180136	0.261953	0.270022	0.287889	
1370000	0.529975	2	0.338982	0.274482	0.121273	0.265264	0.338982	0.274482	0.121273	0.265264	0.182404	0.281216	0.270273	0.266106	0.182404	0.281216	0.270273	0.266106	0.182404	0.281216	0.270273	0.266106	0.338982	0.274482	0.121273	0.265264	0.182404	0.281216	0.270273	0.266106	
1371000	0.529975	2	0.324129	0.274314	0.131271	0.270285	0.324129	0.274314	0.131271	0.270285	0.197768	0.268027	0.278127	0.256078	0.197768	0.268027	0.278127	0.256078	0.197768	0.268027	0.278127	0.256078	0.324129	0.274314	0.131271	0.270285	0.197768	0.268027	0.278127	0.256078	
1372000	0.529975	2	0.305932	0.294001	0.134014	0.266053	0.305932	0.294001	0.134014	0.266053	0.190025	0.254831	0.287279	0.267865	0.190025	0.254831	0.287279	0.267865	0.190025	0.254831	0.287279	0.267865	0.305932	0.294001	0.134014	0.266053	0.190025	0.254831	0.287279	0.267865	
1373000	0.529975	2	0.326177	0.283306	0.122589	0.267928	0.326177	0.283306	0.122589	0.267928	0.179401	0.264375	0.288601	0.267623	0.179401	0.264375	0.288601	0.267623	0.179401	0.264375	0.288601	0.267623	0.326177	0.283306	0.122589	0.267928	0.179401	0.264375	0.288601	0.267623	
1374000	0.529975	2	0.323310	0.288916	0.118735	0.269038	0.323310	0.288916	0.118735	0.269038	0.180655	0.263468	0.280517	0.275361	0.180655	0.263468	0.280517	0.275361	0.180655	0.263468	0.280517	0.275361	0.323310	0.288916	0.118735	0.269038	0.180655	0.263468	0.280517	0.275361	
1375000	0.529975	2	0.323310	0.288916	0.118735	0.269038	0.323310	0.288916	0.118735	0.269038	0.195500	0.266339	0.236242	0.301919	0.195500	0.266339	0.236242	0.301919	0.195500	0.266339	0.236242	0.301919	0.323310	0.288916	0.118735	0.269038	0.195500	0.266339	0.236242	0.301919	
1376000	0.529975	2	0.344385	0.271008	0.130684	0.253923	0.344385	0.271008	0.130684	0.253923	0.188064	0.264981	0.253638	0.293316	0.188064	0.264981	0.253638	0.293316	0.188064	0.264981	0.253638	0.293316	0.344385	0.271008	0.130684	0.253923	0.188064	0.264981	0.253638	0.293316	
1377000	0.529975	2	0.324567	0.281840	0.138714	0.254879	0.324567	0.281840	0.138714	0.254879	0.189018	0.265310	0.266055	0.279617	0.189018	0.265310	0.266055	0.279617	0.189018	0.265310	0.266055	0.279617	0.324567	0.281840	0.138714	0.254879	0.189018	0.265310	0.266055	0.279617	
1378000	0.529975	2	0.356103	0.266612	0.128106	0.249178	0.356103	0.266612	0.128106	0.249178	0.192950	0.260629	0.264014	0.282407	0.192950	0.260629	0.264014	0.282407	0.192950	0.260629	0.264014	0.282407	0.356103	0.266612	0.128106	0.249178	0.192950	0.260629	0.264014	0.282407	
1379000	0.529975	2	0.343431	0.270049	0.127606	0.258914	0.343431	0.270049	0.127606	0.258914	0.211702	0.267040	0.247440	0.273818	0.211702	0.267040	0.247440	0.273818	0.211702	0.267040	0.247440	0.273818	0.343431	0.270049	0.127606	0.258914	0.211702	0.267040	0.247440	0.273818	
1380000	0.529975	2	0.343431	0.270049	0.127606	0.258914	0.343431	0.270049	0.127606	0.258914	0.182104	0.269812	0.283087	0.264996	0.182104	0.269812	0.283087	0.264996	0.182104	0.269812	0.283087	0.264996	0.343431	0.270049	0.127606	0.258914	0.182104	0.269812	0.283087	0.264996	
1381000	0.529975	2	0.343431	0.270049	0.127606	0.258914	0.343431	0.270049	0.127606	0.258914	0.190935	0.244744	0.276785	0.287535	0.190935	0.244744	0.276785	0.287535	0.190935	0.244744	0.276785	0.287535	0.343431	0.270049	0.127606	0.258914	0.190935	0.244744	0.276785	0.287535	
1382000	0.529975	3	0.340643	0.279621	0.120834	0.258902	0.340643	0.279621	0.120834	0.258902	0.206020	0.265214	0.271169	0.257598	0.136575	0.336137	0.110347	0.416941	0.206020	0.265214	0.271169	0.257598	0.340643	0.279621	0.120834	0.258902	0.206020	0.265214	0.271169	0.257598	
1383000	0.529975	2	0.342566	0.287539	0.117500	0.252394	0.342566	0.287539	0.117500	0.252394	0.217887	0.243105	0.270985	0.268023	0.217887	0.243105	0.270985	0.268023	0.217887	0.243105	0.270985	0.268023	0.342566	0.287539	0.117500	0.252394	0.217887	0.243105	0.270985	0.268023	
1384000	0.529975	2	0.342864	0.279021	0.119210	0.258906	0.342864	0.279021	0.119210	0.258906	0.199328	0.236114	0.278204	0.286355	0.199328	0.236114	0.278204	0.286355	0.199328	0.236114	0.278204	0.286355	0.342864	0.279021	0.119210	0.258906	0.199328	0.236114	0.278204	0.286355	
1385000	0.529975	3	0.317767	0.291063	0.132444	0.258726	0.317767	0.291063	0.132444	0.258726	0.213960	0.216231	0.302740	0.267069	0.168673	0.323494	0.072729	0.435103	0.213960	0.216231	0.302740	0.267069	0.317767	0.291063	0.132444	0.258726	0.213960	0.216231	0.302740	0.267069	
1386000	0.529975	2	0.317767	0.291063	0.132444	0.258726	0.317767	0.291063	0.132444	0.258726	0.180312	0.265217	0.286362	0.268108	0.180312	0.265217	0.286362	0.268108	0.180312	0.265217	0.286362	0.268108	0.317767	0.291063	0.132444	0.258726	0.180312	0.265217	0.286362	0.268108	
1387000	0.529975	2	0.310603	0.286976	0.137309	0.265112	0.310603	0.286976	0.137309	0.265112	0.181823	0.269660	0.272861	0.275656	0.181823	0.269660	0.272861	0.275656	0.181823	0.269660	0.272861	0.275656	0.310603	0.286976	0.137309	0.265112	0.181823	0.269660	0.272861	0.275656	
1388000	0.529975	2	0.321031	0.288992	0.121895	0.268082	0.321031	0.288992	0.121895	0.268082	0.187913	0.271935	0.257094	0.283057	0.187913	0.271935	0.257094	0.283057	0.187913	0.271935	0.257094	0.283057	0.321031	0.288992	0.121895	0.268082	0.187913	0.271935	0.257094	0.283057	
1389000	0.529975	2	0.321031	0.288992	0.121895	0.268082	0.321031	0.288992	0.121895	0.268082	0.200736	0.246368	0.275111	0.277785	0.200736	0.246368	0.275111	0.277785	0.200736	0.246368	0.275111	0.277785	0.321031	0.288992	0.121895	0.268082	0.200736	0.246368	0.275111	0.277785	
1390000	0.529975	2	0.321031	0.288992	0.121895	0.268082	0.321031	0.288992	0.121895	0.268082	0.184119	0.251644	0.268432	0.295805	0.184119	0.251644	0.268432	0.295805	0.184119	0.251644	0.268432	0.295805	0.321031	0.288992	0.121895	0.268082	0.184119	0.251644	0.268432	0.295805	
1391000	0.529975	2	0.321031	0.288992	0.121895	0.268082	0.321031	0.288992	0.121895	0.268082	0.199086	0.232983	0.292636	0.275295	0.199086	0.232983	0.292636	0.275295	0.199086	0.232983	0.292636	0.275295	0.321031	0.288992	0.121895	0.268082	0.199086	0.232983	0.292636	0.275295	
1392000	0.529975	2	0.328111	0.288350	0.123121	0.260419	0.328111	0.288350	0.123121	0.260419	0.192793	0.259449	0.259814	0.287944	0.192793	0.259449	0.259814	0.287944	0.192793	0.259449	0.259814	0.287944	0.328111	0.288350	0.123121	0.260419	0.192793	0.259449	0.259814	0.287944	
1393000	0.529975	2	0.328453	0.284664	0.129008	0.257876	0.328453	0.284664	0.129008	0.257876	0.191576	0.264581	0.267542	0.276301	0.191576	0.264581	0.267542	0.276301	0.191576	0.264581	0.267542	0.276301	0.328453	0.284664	0.129008	0.257876	0.191576	0.264581	0.267542	0.276301	
1394000	0.529975	3	0.315662	0.301577	0.124136	0.258625	0.315662	0.301577	0.124136	0.258625	0.181311	0.263111	0.279833	0.275745	0.178980	0.199934	0.259729	0.361357	0.181311	0.263111	0.279833	0.275745	0.315662	0.301577	0.124136	0.258625	0.181311	0.263111	0.279833	0.275745	
1395000	0.529975	2	0.324620	0.282824	0.128190	0.264367	0.324620	0.282824	0.128190	0.264367	0.188896	0.275694	0.272577	0.262832	0.188896	0.275694	0.272577	0.262832	0.188896	0.275694	0.272577	0.262832	0.324620	0.282824	0.128190	0.264367	0.188896	0.275694	0.272577	0.262832	
1396000	0.529975	2	0.326667	0.287125	0.119341	0.266867	0.326667	0.287125	0.119341	0.266867	0.183155	0.268041	0.281790	0.267014	0.183155	0.268041	0.281790	0.267014	0.183155	0.268041	0.281790	0.267014	0.326667	0.287125	0.119341	0.266867	0.183155	0.268041	0.281790	0.267014	
1397000	0.529975	2	0.315399	0.291704	0.121125	0.271771	0.315399	0.291704	0.121125	0.271771	0.189127	0.250696	0.280723	0.279455	0.189127	0.250696	0.280723	0.279455	0.189127	0.250696	0.280723	0.279455	0.315399	0.291704	0.121125	0.271771	0.189127	0.250696	0.280723	0.279455	
1398000	0.529975	2	0.315399	0.291704	0.121125	0.271771	0.315399	0.291704	0.121125	0.271771	0.194195	0.267711	0.261643	0.276451	0.194195	0.267711	0.261643	0.276451	0.194195	0.267711	0.261643	0.276451	0.315399	0.291704	0.121125	0.271771	0.194195	0.267711	0.261643	0.276451	
1399000	0.529975	2	0.315399	0.291704	0.121125	0.271771	0.315399	0.291704	0.121125	0.271771	0.183556	0.265105	0.250726	0.300613	0.183556	0.265105	0.250726	0.300613	0.183556	0.265105	0.250726	0.300613	0.315399	0.291704	0.121125	0.271771	0.183556	0.265105	0.250726	0.300613	
1400000	0.529975	2	0.315399	0.291704	0.121125	0.271771	0.315399	0.291704	0.121125	0.271771	0.189801	0.245812	0.277180	0.287208	0.189801	0.245812	0.277180	0.287208	0.189801	0.245812	0.277180	0.287208	0.315399	0.291704	0.121125	0.271771	0.189801	0.245812	0.277180	0.287208	
1401000	0.529975	2	0.313858	0.297198	0.115324	0.273620	0.313858	0.297198	0.115324	0.273620	0.177421	0.265437	0.252567	0.304575	0.177421	0.265437	0.252567	0.304575	0.177421	0.265437	0.252567	0.304575	0.313858	0.297198	0.115324	0.273620	0.177421	0.265437	0.252567	0.304575	
1402000	0.529975	2	0.313858	0.297198	0.115324	0.273620	0.313858	0.297198	0.115324	0.273620	0.211520	0.248011	0.265985	0.274484	0.211520	0.248011	0.265985	0.274484	0.211520	0.248011	0.265985	0.274484	0.313858	0.297198	0.115324	0.273620	0.211520	0.248011	0.265985	0.274484	
1403000	0.529975	2	0.313858	0.297198	0.115324	0.273620	0.313858	0.297198	0.115324	0.273620	0.192573	0.260517	0.291763	0.255146	0.192573	0.260517	0.291763	0.255146	0.192573	0.260517	0.291763	0.255146	0.313858	0.297198	0.115324	0.273620	0.192573	0.260517	0.291763	0.255146	
1404000	0.529975	2	0.340324	0.288720	0.116281	0.254676	0.340324	0.288720	0.116281	0.254676	0.169880	0.280819	0.273931	0.275369	0.169880	0.280819	0.273931	0.275369	0.169880	0.280819	0.273931	0.275369	0.340324	0.288720	0.116281	0.254676	0.169880	0.280819	0.273931	0.275369	
1405000	0.529975	2	0.340324	0.288720	0.116281	0.254676	0.340324	0.288720	0.116281	0.254676	0.187652	0.274049	0.265390	0.272910	0.187652	0.274049	0.265390	0.272910	0.187652	0.274049	0.265390	0.272910	0.340324	0.288720	0.116281	0.254676	0.187652	0.274049	0.265390	0.272910	
1406000	0.529975	3	0.330374	0.270851	0.122929	0.275847	0.330374	0.270851	0.122929	0.275847	0.174462	0.275919	0.265553	0.284067	0.174462	0.275919	0.265553	0.284067	0.214818	0.271723	0.419822	0.093637	0.330374	0.270851	0.122929	0.275847	0.174462	0.275919	0.265553	0.284067	
1407000	0.529975	2	0.324395	0.280005	0.125625	0.269975	0.324395	0.280005	0.125625	0.269975	0.181722	0.262761	0.289428	0.266089	0.181722	0.262761	0.289428	0.266089	0.181722	0.262761	0.289428	0.266089	0.324395	0.280005	0.125625	0.269975	0.181722	0.262761	0.289428	0.266089	
1408000	0.529975	3	0.322507	0.298832	0.123666	0.254995	0.322507	0.298832	0.123666	0.254995	0.176700	0.274945	0.312041	0.236314	0.091575	0.241882	0.287148	0.379396	0.176700	0.274945	0.312041	0.236314	0.322507	0.298832	0.123666	0.254995	0.176700	0.274945	0.312041	0.236314	
1409000	0.529975	2	0.314211	0.299004	0.124053	0.262731	0.314211	0.299004	0.124053	0.262731	0.182941	0.268571	0.266878	0.281611	0.182941	0.268571	0.266878	0.281611	0.182941	0.268571	0.266878	0.281611	0.314211	0.299004	0.124053	0.262731	0.182941	0.268571	0.266878	0.281611	
1410000	0.529975	2	0.309738	0.295391	0.123323	0.271548	0.309738	0.295391	0.123323	0.271548	0.172454	0.280775	0.248872	0.297899	0.172454	0.280775	0.248872	0.297899	0.172454	0.280775	0.248872	0.297899	0.309738	0.295391	0.123323	0.271548	0.172454	0.280775	0.248872	0.297899	
1411000	0.529975	2	0.314973	0.295523	0.127123	0.262381	0.314973	0.295523	0.127123	0.262381	0.189101	0.278924	0.266929	0.265046	0.189101	0.278924	0.266929	0.265046	0.189101	0.278924	0.266929	0.265046	0.314973	0.295523	0.127123	0.262381	0.189101	0.278924	0.266929	0.265046	
1412000	0.529975	2	0.314973	0.295523	0.127123	0.262381	0.314973	0.295523	0.127123	0.262381	0.182440	0.276557	0.281055	0.259948	0.182440	0.276557	0.281055	0.259948	0.182440	0.276557	0.281055	0.259948	0.314973	0.295523	0.127123	0.262381	0.182440	0.276557	0.281055	0.259948	
1413000	0.529975	2	0.328428	0.273799	0.129921	0.267852	0.328428	0.273799	0.129921	0.267852	0.175289	0.266232	0.276200	0.282279	0.175289	0.266232	0.276200	0.282279	0.175289	0.266232	0.276200	0.282279	0.328428	0.273799	0.129921	0.267852	0.175289	0.266232	0.276200	0.282279	
1414000	0.529975	2	0.334432	0.282533	0.128576	0.254459	0.334432	0.282533	0.128576	0.254459	0.175289	0.266232	0.276200	0.282279	0.175289	0.266232	0.276200	0.282279	0.175289	0.266232	0.276200	0.282279	0.334432	0.282533	0.128576	0.254459	0.175289	0.266232	0.276200	0.282279	
1415000	0.529975	2	0.330631	0.269413	0.128649	0.271308	0.330631	0.269413	0.128649	0.271308	0.206672	0.250097	0.256436	0.286795	0.206672	0.250097	0.256436	0.286795	0.206672	0.250097	0.256436	0.286795	0.330631	0.269413	0.128649	0.271308	0.206672	0.250097	0.256436	0.286795	
1416000	0.529975	3	0.314157	0.302137	0.125647	0.258058	0.314157	0.302137	0.125647	0.258058	0.197183	0.272998	0.263738	0.266081	0.093151	0.318869	0.215178	0.372802	0.197183	0.272998	0.263738	0.266081	0.314157	0.302137	0.125647	0.258058	0.197183	0.272998	0.263738	0.266081	
1417000	0.529975	3	0.332491	0.278350	0.131744	0.257415	0.332491	0.278350	0.131744	0.257415	0.190738	0.259617	0.276585	0.273059	0.190738	0.259617	0.276585	0.273059	0.246360	0.220654	0.381660	0.151326	0.332491	0.278350	0.131744	0.257415	0.190738	0.259617	0.276585	0.273059	
1418000	0.529975	2	0.355402	0.279070	0.128987	0.236542	0.355402	0.279070	0.128987	0.236542	0.176547	0.264525	0.289170	0.269758	0.176547	0.264525	0.289170	0.269758	0.176547	0.264525	0.289170	0.269758	0.355402	0.279070	0.128987	0.236542	0.176547	0.264525	0.289170	0.269758	
1419000	0.529975	2	0.340763	0.261737	0.130332	0.267169	0.340763	0.261737	0.130332	0.267169	0.197702	0.232780	0.285506	0.284012	0.197702	0.232780	0.285506	0.284012	0.197702	0.232780	0.285506	0.284012	0.340763	0.261737	0.130332	0.267169	0.197702	0.232780	0.285506	0.284012	
