Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	
4183000	0.529975	2	5.732305	21.957377	5.732305	5.732305	5.732305	5.732305	5.732305	
4184000	0.529975	2	5.413667	18.621539	5.413667	5.413667	5.413667	5.413667	5.413667	
4185000	0.529975	2	5.668820	16.920675	5.668820	5.668820	5.668820	5.668820	5.668820	
4186000	0.529975	2	5.419959	18.054762	5.419959	5.419959	5.419959	5.419959	5.419959	
4187000	0.529975	2	5.641377	16.635769	5.641377	5.641377	5.641377	5.641377	5.641377	
4188000	0.529975	2	5.847381	19.057088	5.847381	5.847381	5.847381	5.847381	5.847381	
4189000	0.529975	2	5.510839	18.298363	5.510839	5.510839	5.510839	5.510839	5.510839	
4190000	0.529975	2	5.527902	16.818274	5.527902	5.527902	5.527902	5.527902	5.527902	
4191000	0.529975	2	5.758572	20.023963	5.758572	5.758572	5.758572	5.758572	5.758572	
4192000	0.529975	2	5.703544	17.660399	5.703544	5.703544	5.703544	5.703544	5.703544	
4193000	0.529975	2	5.329922	17.780579	5.329922	5.329922	5.329922	5.329922	5.329922	
4194000	0.529975	2	5.976022	17.603593	5.976022	5.976022	5.976022	5.976022	5.976022	
4195000	0.529975	2	5.351818	19.470937	5.351818	5.351818	5.351818	5.351818	5.351818	
4196000	0.529975	2	5.559199	17.952927	5.559199	5.559199	5.559199	5.559199	5.559199	
4197000	0.529975	2	5.764527	16.654827	5.764527	5.764527	5.764527	5.764527	5.764527	
4198000	0.529975	2	5.878686	18.197291	5.878686	5.878686	5.878686	5.878686	5.878686	
4199000	0.529975	2	5.783926	17.841214	5.783926	5.783926	5.783926	5.783926	5.783926	
4200000	0.529975	2	5.414952	18.549016	5.414952	5.414952	5.414952	5.414952	5.414952	
4201000	0.529975	2	5.627845	18.907236	5.627845	5.627845	5.627845	5.627845	5.627845	
4202000	0.529975	2	5.623577	17.095627	5.623577	5.623577	5.623577	5.623577	5.623577	
4203000	0.529975	2	5.822975	19.817587	5.822975	5.822975	5.822975	5.822975	5.822975	
4204000	0.529975	2	5.328854	19.095144	5.328854	5.328854	5.328854	5.328854	5.328854	
4205000	0.529975	2	5.612057	17.602682	5.612057	5.612057	5.612057	5.612057	5.612057	
4206000	0.529975	2	5.957414	18.007901	5.957414	5.957414	5.957414	5.957414	5.957414	
4207000	0.529975	2	5.646478	17.596794	5.646478	5.646478	5.646478	5.646478	5.646478	
4208000	0.529975	2	6.264694	18.646019	6.264694	6.264694	6.264694	6.264694	6.264694	
4209000	0.529975	2	5.488744	17.993138	5.488744	5.488744	5.488744	5.488744	5.488744	
4210000	0.529975	2	5.871996	19.475263	5.871996	5.871996	5.871996	5.871996	5.871996	
4211000	0.529975	2	5.802559	17.158600	5.802559	5.802559	5.802559	5.802559	5.802559	
4212000	0.529975	2	5.932697	16.381271	5.932697	5.932697	5.932697	5.932697	5.932697	
4213000	0.529975	2	5.642933	17.516303	5.642933	5.642933	5.642933	5.642933	5.642933	
4214000	0.529975	2	5.709114	19.099705	5.709114	5.709114	5.709114	5.709114	5.709114	
4215000	0.529975	2	5.658434	17.357929	5.658434	5.658434	5.658434	5.658434	5.658434	
4216000	0.529975	2	5.875963	17.796816	5.875963	5.875963	5.875963	5.875963	5.875963	
4217000	0.529975	2	5.411016	17.027427	5.411016	5.411016	5.411016	5.411016	5.411016	
4218000	0.529975	2	5.193612	18.381988	5.193612	5.193612	5.193612	5.193612	5.193612	
4219000	0.529975	2	5.669033	18.816499	5.669033	5.669033	5.669033	5.669033	5.669033	
4220000	0.529975	2	5.058770	18.494512	5.058770	5.058770	5.058770	5.058770	5.058770	
4221000	0.529975	2	5.431046	18.040610	5.431046	5.431046	5.431046	5.431046	5.431046	
4222000	0.529975	2	5.340648	17.836384	5.340648	5.340648	5.340648	5.340648	5.340648	
4223000	0.529975	2	5.647009	18.094123	5.647009	5.647009	5.647009	5.647009	5.647009	
4224000	0.529975	2	5.501168	16.971900	5.501168	5.501168	5.501168	5.501168	5.501168	
4225000	0.529975	2	5.673852	18.210575	5.673852	5.673852	5.673852	5.673852	5.673852	
4226000	0.529975	2	5.461344	19.184260	5.461344	5.461344	5.461344	5.461344	5.461344	
4227000	0.529975	2	5.401991	21.531137	5.401991	5.401991	5.401991	5.401991	5.401991	
4228000	0.529975	2	5.636179	17.602520	5.636179	5.636179	5.636179	5.636179	5.636179	
4229000	0.529975	2	5.707476	17.542973	5.707476	5.707476	5.707476	5.707476	5.707476	
4230000	0.529975	2	5.801703	16.246323	5.801703	5.801703	5.801703	5.801703	5.801703	
4231000	0.529975	2	5.731262	18.155419	5.731262	5.731262	5.731262	5.731262	5.731262	
4232000	0.529975	2	5.676494	16.706092	5.676494	5.676494	5.676494	5.676494	5.676494	
4233000	0.529975	2	5.426871	17.466688	5.426871	5.426871	5.426871	5.426871	5.426871	
4234000	0.529975	2	5.375694	15.870866	5.375694	5.375694	5.375694	5.375694	5.375694	
4235000	0.529975	2	5.314436	19.693685	5.314436	5.314436	5.314436	5.314436	5.314436	
4236000	0.529975	2	5.541360	17.635715	5.541360	5.541360	5.541360	5.541360	5.541360	
4237000	0.529975	2	5.499434	17.693575	5.499434	5.499434	5.499434	5.499434	5.499434	
4238000	0.529975	2	5.507373	17.895483	5.507373	5.507373	5.507373	5.507373	5.507373	
4239000	0.529975	2	5.849616	21.567294	5.849616	5.849616	5.849616	5.849616	5.849616	
4240000	0.529975	2	5.480142	16.196232	5.480142	5.480142	5.480142	5.480142	5.480142	
4241000	0.529975	2	5.449955	19.305994	5.449955	5.449955	5.449955	5.449955	5.449955	
4242000	0.529975	2	5.759228	18.398187	5.759228	5.759228	5.759228	5.759228	5.759228	
4243000	0.529975	2	6.177049	17.520261	6.177049	6.177049	6.177049	6.177049	6.177049	
4244000	0.529975	2	5.564055	17.778052	5.564055	5.564055	5.564055	5.564055	5.564055	
4245000	0.529975	2	5.204800	20.907638	5.204800	5.204800	5.204800	5.204800	5.204800	
4246000	0.529975	2	5.450229	19.266808	5.450229	5.450229	5.450229	5.450229	5.450229	
4247000	0.529975	2	5.925162	16.912214	5.925162	5.925162	5.925162	5.925162	5.925162	
4248000	0.529975	2	5.304970	20.216378	5.304970	5.304970	5.304970	5.304970	5.304970	
4249000	0.529975	2	5.690210	19.096349	5.690210	5.690210	5.690210	5.690210	5.690210	
4250000	0.529975	2	5.451182	19.441091	5.451182	5.451182	5.451182	5.451182	5.451182	
4251000	0.529975	2	5.416807	18.350300	5.416807	5.416807	5.416807	5.416807	5.416807	
4252000	0.529975	2	5.215378	18.235581	5.215378	5.215378	5.215378	5.215378	5.215378	
4253000	0.529975	2	5.660259	17.260894	5.660259	5.660259	5.660259	5.660259	5.660259	
4254000	0.529975	2	5.858041	17.286239	5.858041	5.858041	5.858041	5.858041	5.858041	
4255000	0.529975	2	5.224497	18.322619	5.224497	5.224497	5.224497	5.224497	5.224497	
4256000	0.529975	2	5.102338	18.855961	5.102338	5.102338	5.102338	5.102338	5.102338	
4257000	0.529975	2	5.440614	17.574933	5.440614	5.440614	5.440614	5.440614	5.440614	
4258000	0.529975	2	5.371402	17.643262	5.371402	5.371402	5.371402	5.371402	5.371402	
4259000	0.529975	2	5.425439	18.384654	5.425439	5.425439	5.425439	5.425439	5.425439	
4260000	0.529975	2	6.069318	18.917405	6.069318	6.069318	6.069318	6.069318	6.069318	
4261000	0.529975	2	5.019956	17.636855	5.019956	5.019956	5.019956	5.019956	5.019956	
4262000	0.529975	2	5.581029	18.182457	5.581029	5.581029	5.581029	5.581029	5.581029	
4263000	0.529975	2	5.453298	18.891430	5.453298	5.453298	5.453298	5.453298	5.453298	
4264000	0.529975	2	5.788985	17.961315	5.788985	5.788985	5.788985	5.788985	5.788985	
4265000	0.529975	2	5.038683	16.588548	5.038683	5.038683	5.038683	5.038683	5.038683	
4266000	0.529975	2	5.919324	18.062911	5.919324	5.919324	5.919324	5.919324	5.919324	
4267000	0.529975	2	5.541342	18.273306	5.541342	5.541342	5.541342	5.541342	5.541342	
4268000	0.529975	2	5.332654	18.247027	5.332654	5.332654	5.332654	5.332654	5.332654	
4269000	0.529975	2	5.444055	19.953005	5.444055	5.444055	5.444055	5.444055	5.444055	
4270000	0.529975	2	5.822350	19.768772	5.822350	5.822350	5.822350	5.822350	5.822350	
4271000	0.529975	2	5.735220	17.583635	5.735220	5.735220	5.735220	5.735220	5.735220	
4272000	0.529975	2	5.482936	16.796549	5.482936	5.482936	5.482936	5.482936	5.482936	
4273000	0.529975	2	5.325052	17.297915	5.325052	5.325052	5.325052	5.325052	5.325052	
4274000	0.529975	2	6.076993	18.694047	6.076993	6.076993	6.076993	6.076993	6.076993	
4275000	0.529975	2	5.340223	19.183957	5.340223	5.340223	5.340223	5.340223	5.340223	
4276000	0.529975	2	5.665193	17.126241	5.665193	5.665193	5.665193	5.665193	5.665193	
4277000	0.529975	2	5.468063	18.311735	5.468063	5.468063	5.468063	5.468063	5.468063	
4278000	0.529975	2	5.023111	18.008754	5.023111	5.023111	5.023111	5.023111	5.023111	
4279000	0.529975	2	5.249921	18.475204	5.249921	5.249921	5.249921	5.249921	5.249921	
4280000	0.529975	2	5.533072	18.652823	5.533072	5.533072	5.533072	5.533072	5.533072	
4281000	0.529975	2	5.410796	17.587851	5.410796	5.410796	5.410796	5.410796	5.410796	
4282000	0.529975	2	5.135545	18.435336	5.135545	5.135545	5.135545	5.135545	5.135545	
4283000	0.529975	2	5.302854	16.218758	5.302854	5.302854	5.302854	5.302854	5.302854	
4284000	0.529975	2	4.971141	18.911136	4.971141	4.971141	4.971141	4.971141	4.971141	
4285000	0.529975	2	5.372757	18.475935	5.372757	5.372757	5.372757	5.372757	5.372757	
4286000	0.529975	2	5.464829	19.109027	5.464829	5.464829	5.464829	5.464829	5.464829	
4287000	0.529975	2	5.604003	19.189520	5.604003	5.604003	5.604003	5.604003	5.604003	
4288000	0.529975	2	5.314703	19.579364	5.314703	5.314703	5.314703	5.314703	5.314703	
4289000	0.529975	2	5.019278	20.340129	5.019278	5.019278	5.019278	5.019278	5.019278	
4290000	0.529975	2	5.653496	18.635560	5.653496	5.653496	5.653496	5.653496	5.653496	
4291000	0.529975	2	6.020418	18.009518	6.020418	6.020418	6.020418	6.020418	6.020418	
4292000	0.529975	2	5.593494	18.212508	5.593494	5.593494	5.593494	5.593494	5.593494	
4293000	0.529975	2	5.727757	17.779408	5.727757	5.727757	5.727757	5.727757	5.727757	
4294000	0.529975	2	5.159355	17.428285	5.159355	5.159355	5.159355	5.159355	5.159355	
4295000	0.529975	2	5.686103	16.357864	5.686103	5.686103	5.686103	5.686103	5.686103	
4296000	0.529975	2	4.988265	17.503025	4.988265	4.988265	4.988265	4.988265	4.988265	
4297000	0.529975	2	5.352522	17.289948	5.352522	5.352522	5.352522	5.352522	5.352522	
4298000	0.529975	2	5.429041	16.285805	5.429041	5.429041	5.429041	5.429041	5.429041	
4299000	0.529975	2	5.657565	17.003716	5.657565	5.657565	5.657565	5.657565	5.657565	
4300000	0.529975	2	4.956341	19.003194	4.956341	4.956341	4.956341	4.956341	4.956341	
4301000	0.529975	2	5.429414	18.409461	5.429414	5.429414	5.429414	5.429414	5.429414	
4302000	0.529975	2	5.183731	18.402819	5.183731	5.183731	5.183731	5.183731	5.183731	
4303000	0.529975	2	5.529240	18.145931	5.529240	5.529240	5.529240	5.529240	5.529240	
4304000	0.529975	2	5.423119	19.166013	5.423119	5.423119	5.423119	5.423119	5.423119	
4305000	0.529975	2	5.647505	18.388290	5.647505	5.647505	5.647505	5.647505	5.647505	
4306000	0.529975	2	5.719090	16.919693	5.719090	5.719090	5.719090	5.719090	5.719090	
4307000	0.529975	2	5.788956	16.572289	5.788956	5.788956	5.788956	5.788956	5.788956	
4308000	0.529975	2	5.626636	17.018993	5.626636	5.626636	5.626636	5.626636	5.626636	
4309000	0.529975	2	5.395128	18.098244	5.395128	5.395128	5.395128	5.395128	5.395128	
4310000	0.529975	2	5.070120	17.268134	5.070120	5.070120	5.070120	5.070120	5.070120	
4311000	0.529975	2	5.606393	17.641520	5.606393	5.606393	5.606393	5.606393	5.606393	
4312000	0.529975	2	5.376738	19.172738	5.376738	5.376738	5.376738	5.376738	5.376738	
4313000	0.529975	2	5.238965	16.988395	5.238965	5.238965	5.238965	5.238965	5.238965	
4314000	0.529975	2	5.332416	16.898394	5.332416	5.332416	5.332416	5.332416	5.332416	
4315000	0.529975	2	5.675441	19.357404	5.675441	5.675441	5.675441	5.675441	5.675441	
4316000	0.529975	2	5.783002	17.882687	5.783002	5.783002	5.783002	5.783002	5.783002	
4317000	0.529975	2	5.535931	20.002926	5.535931	5.535931	5.535931	5.535931	5.535931	
4318000	0.529975	2	5.500760	18.502155	5.500760	5.500760	5.500760	5.500760	5.500760	
4319000	0.529975	2	5.225266	17.209255	5.225266	5.225266	5.225266	5.225266	5.225266	
4320000	0.529975	2	5.424761	16.847160	5.424761	5.424761	5.424761	5.424761	5.424761	
4321000	0.529975	2	6.000301	18.830779	6.000301	6.000301	6.000301	6.000301	6.000301	
4322000	0.529975	2	5.562791	19.534282	5.562791	5.562791	5.562791	5.562791	5.562791	
4323000	0.529975	2	5.552671	18.257699	5.552671	5.552671	5.552671	5.552671	5.552671	
4324000	0.529975	2	5.475934	19.106604	5.475934	5.475934	5.475934	5.475934	5.475934	
4325000	0.529975	2	5.465886	19.329998	5.465886	5.465886	5.465886	5.465886	5.465886	
4326000	0.529975	2	5.744550	17.397743	5.744550	5.744550	5.744550	5.744550	5.744550	
4327000	0.529975	2	5.338393	17.350524	5.338393	5.338393	5.338393	5.338393	5.338393	
4328000	0.529975	2	5.761425	18.095578	5.761425	5.761425	5.761425	5.761425	5.761425	
4329000	0.529975	2	5.340466	23.533526	5.340466	5.340466	5.340466	5.340466	5.340466	
4330000	0.529975	2	5.126596	17.118891	5.126596	5.126596	5.126596	5.126596	5.126596	
4331000	0.529975	2	5.274460	16.876634	5.274460	5.274460	5.274460	5.274460	5.274460	
4332000	0.529975	2	5.437100	20.809309	5.437100	5.437100	5.437100	5.437100	5.437100	
4333000	0.529975	2	5.285010	16.922629	5.285010	5.285010	5.285010	5.285010	5.285010	
4334000	0.529975	2	5.533687	17.196184	5.533687	5.533687	5.533687	5.533687	5.533687	
4335000	0.529975	2	6.004525	19.675157	6.004525	6.004525	6.004525	6.004525	6.004525	
4336000	0.529975	2	5.395702	17.809726	5.395702	5.395702	5.395702	5.395702	5.395702	
4337000	0.529975	2	5.569367	15.485224	5.569367	5.569367	5.569367	5.569367	5.569367	
4338000	0.529975	2	5.618029	18.929951	5.618029	5.618029	5.618029	5.618029	5.618029	
4339000	0.529975	2	5.423264	18.444126	5.423264	5.423264	5.423264	5.423264	5.423264	
4340000	0.529975	2	5.712953	17.568107	5.712953	5.712953	5.712953	5.712953	5.712953	
4341000	0.529975	2	5.187372	18.378706	5.187372	5.187372	5.187372	5.187372	5.187372	
4342000	0.529975	2	5.635197	17.160995	5.635197	5.635197	5.635197	5.635197	5.635197	
4343000	0.529975	2	5.412205	17.309428	5.412205	5.412205	5.412205	5.412205	5.412205	
4344000	0.529975	2	5.963663	18.381435	5.963663	5.963663	5.963663	5.963663	5.963663	
4345000	0.529975	2	5.704686	17.729338	5.704686	5.704686	5.704686	5.704686	5.704686	
4346000	0.529975	2	5.310140	17.403326	5.310140	5.310140	5.310140	5.310140	5.310140	
4347000	0.529975	2	5.467457	17.760281	5.467457	5.467457	5.467457	5.467457	5.467457	
4348000	0.529975	2	5.692844	17.357213	5.692844	5.692844	5.692844	5.692844	5.692844	
4349000	0.529975	2	5.624264	18.998849	5.624264	5.624264	5.624264	5.624264	5.624264	
4350000	0.529975	2	5.544916	17.649588	5.544916	5.544916	5.544916	5.544916	5.544916	
4351000	0.529975	2	5.281066	19.038351	5.281066	5.281066	5.281066	5.281066	5.281066	
4352000	0.529975	2	5.465429	18.498236	5.465429	5.465429	5.465429	5.465429	5.465429	
4353000	0.529975	2	5.759312	20.987675	5.759312	5.759312	5.759312	5.759312	5.759312	
4354000	0.529975	2	5.356387	19.137792	5.356387	5.356387	5.356387	5.356387	5.356387	
4355000	0.529975	2	5.835819	17.348926	5.835819	5.835819	5.835819	5.835819	5.835819	
4356000	0.529975	2	5.713318	18.272496	5.713318	5.713318	5.713318	5.713318	5.713318	
4357000	0.529975	2	5.791579	20.727296	5.791579	5.791579	5.791579	5.791579	5.791579	
4358000	0.529975	2	5.837609	17.933129	5.837609	5.837609	5.837609	5.837609	5.837609	
4359000	0.529975	2	6.361218	18.746274	6.361218	6.361218	6.361218	6.361218	6.361218	
4360000	0.529975	2	6.327486	17.131357	6.327486	6.327486	6.327486	6.327486	6.327486	
4361000	0.529975	2	6.212447	17.961005	6.212447	6.212447	6.212447	6.212447	6.212447	
4362000	0.529975	2	5.562117	16.883825	5.562117	5.562117	5.562117	5.562117	5.562117	
4363000	0.529975	2	5.594673	18.344916	5.594673	5.594673	5.594673	5.594673	5.594673	
4364000	0.529975	2	5.202823	18.899951	5.202823	5.202823	5.202823	5.202823	5.202823	
4365000	0.529975	2	6.093461	19.143209	6.093461	6.093461	6.093461	6.093461	6.093461	
4366000	0.529975	2	5.291249	18.361308	5.291249	5.291249	5.291249	5.291249	5.291249	
4367000	0.529975	2	5.474933	18.354545	5.474933	5.474933	5.474933	5.474933	5.474933	
4368000	0.529975	2	5.548912	17.651708	5.548912	5.548912	5.548912	5.548912	5.548912	
4369000	0.529975	2	5.172914	19.206381	5.172914	5.172914	5.172914	5.172914	5.172914	
4370000	0.529975	2	5.319514	17.762506	5.319514	5.319514	5.319514	5.319514	5.319514	
4371000	0.529975	2	5.611874	18.285229	5.611874	5.611874	5.611874	5.611874	5.611874	
4372000	0.529975	2	5.433623	17.699018	5.433623	5.433623	5.433623	5.433623	5.433623	
4373000	0.529975	2	5.304437	16.590808	5.304437	5.304437	5.304437	5.304437	5.304437	
4374000	0.529975	2	5.505907	20.012074	5.505907	5.505907	5.505907	5.505907	5.505907	
4375000	0.529975	2	5.589520	17.750449	5.589520	5.589520	5.589520	5.589520	5.589520	
4376000	0.529975	2	5.754520	19.778099	5.754520	5.754520	5.754520	5.754520	5.754520	
4377000	0.529975	2	5.275191	17.656693	5.275191	5.275191	5.275191	5.275191	5.275191	
4378000	0.529975	2	5.556977	16.202069	5.556977	5.556977	5.556977	5.556977	5.556977	
4379000	0.529975	2	5.768250	17.186005	5.768250	5.768250	5.768250	5.768250	5.768250	
4380000	0.529975	2	5.633258	18.097969	5.633258	5.633258	5.633258	5.633258	5.633258	
4381000	0.529975	2	5.471787	18.556608	5.471787	5.471787	5.471787	5.471787	5.471787	
4382000	0.529975	2	5.748423	18.734412	5.748423	5.748423	5.748423	5.748423	5.748423	
4383000	0.529975	2	4.887487	17.810886	4.887487	4.887487	4.887487	4.887487	4.887487	
4384000	0.529975	2	5.424644	19.212448	5.424644	5.424644	5.424644	5.424644	5.424644	
4385000	0.529975	2	5.068576	17.596341	5.068576	5.068576	5.068576	5.068576	5.068576	
4386000	0.529975	2	5.568830	20.507980	5.568830	5.568830	5.568830	5.568830	5.568830	
4387000	0.529975	2	5.510321	18.135837	5.510321	5.510321	5.510321	5.510321	5.510321	
4388000	0.529975	2	5.875185	16.710552	5.875185	5.875185	5.875185	5.875185	5.875185	
4389000	0.529975	2	5.898918	17.851357	5.898918	5.898918	5.898918	5.898918	5.898918	
4390000	0.529975	2	5.700105	18.121949	5.700105	5.700105	5.700105	5.700105	5.700105	
4391000	0.529975	2	5.365232	16.615523	5.365232	5.365232	5.365232	5.365232	5.365232	
4392000	0.529975	2	5.598883	17.391817	5.598883	5.598883	5.598883	5.598883	5.598883	
4393000	0.529975	2	5.478027	18.265790	5.478027	5.478027	5.478027	5.478027	5.478027	
4394000	0.529975	2	5.556406	17.084572	5.556406	5.556406	5.556406	5.556406	5.556406	
4395000	0.529975	2	5.604452	18.985996	5.604452	5.604452	5.604452	5.604452	5.604452	
4396000	0.529975	2	5.574187	18.563445	5.574187	5.574187	5.574187	5.574187	5.574187	
4397000	0.529975	2	5.692157	20.620585	5.692157	5.692157	5.692157	5.692157	5.692157	
4398000	0.529975	2	5.331261	18.918928	5.331261	5.331261	5.331261	5.331261	5.331261	
4399000	0.529975	2	5.408854	19.181434	5.408854	5.408854	5.408854	5.408854	5.408854	
4400000	0.529975	2	5.393503	17.144740	5.393503	5.393503	5.393503	5.393503	5.393503	
4401000	0.529975	2	5.724146	20.939968	5.724146	5.724146	5.724146	5.724146	5.724146	
4402000	0.529975	2	5.837328	17.923192	5.837328	5.837328	5.837328	5.837328	5.837328	
4403000	0.529975	2	5.514409	16.908209	5.514409	5.514409	5.514409	5.514409	5.514409	
4404000	0.529975	2	5.795976	19.397621	5.795976	5.795976	5.795976	5.795976	5.795976	
4405000	0.529975	2	5.794681	18.869871	5.794681	5.794681	5.794681	5.794681	5.794681	
4406000	0.529975	2	6.007138	19.426995	6.007138	6.007138	6.007138	6.007138	6.007138	
4407000	0.529975	2	6.238935	17.417448	6.238935	6.238935	6.238935	6.238935	6.238935	
4408000	0.529975	2	5.781179	16.283306	5.781179	5.781179	5.781179	5.781179	5.781179	
4409000	0.529975	2	5.782843	18.399721	5.782843	5.782843	5.782843	5.782843	5.782843	
4410000	0.529975	2	5.615862	19.164149	5.615862	5.615862	5.615862	5.615862	5.615862	
4411000	0.529975	2	5.542942	17.708680	5.542942	5.542942	5.542942	5.542942	5.542942	
4412000	0.529975	2	5.835884	17.336177	5.835884	5.835884	5.835884	5.835884	5.835884	
4413000	0.529975	2	5.498796	18.822009	5.498796	5.498796	5.498796	5.498796	5.498796	
4414000	0.529975	2	5.563755	16.246469	5.563755	5.563755	5.563755	5.563755	5.563755	
4415000	0.529975	2	5.335828	17.641718	5.335828	5.335828	5.335828	5.335828	5.335828	
4416000	0.529975	3	5.602957	19.025628	5.602957	17.952111	5.602957	17.952111	5.602957	
4417000	0.529975	3	4.916276	19.922980	4.916276	16.996827	4.916276	19.922980	4.916276	
4418000	0.529975	3	5.324432	18.277657	5.324432	16.013259	5.324432	18.277657	5.324432	
4419000	0.529975	3	5.443344	22.167902	5.443344	16.819490	5.443344	22.167902	5.443344	
4420000	0.529975	3	5.401916	18.518842	5.401916	17.547645	5.401916	18.518842	5.401916	
4421000	0.529975	2	5.921866	17.143055	5.921866	17.143055	5.921866	17.143055	5.921866	
4422000	0.529975	3	5.615549	20.037469	5.615549	17.745638	5.615549	17.745638	5.615549	
4423000	0.529975	2	5.769151	22.266803	5.769151	22.266803	5.769151	22.266803	5.769151	
4424000	0.529975	2	5.320107	19.668108	5.320107	19.668108	5.320107	19.668108	5.320107	
4425000	0.529975	3	5.231439	20.033661	5.231439	16.639247	5.231439	20.033661	5.231439	
4426000	0.529975	3	5.417306	22.938177	5.417306	15.105683	5.417306	22.938177	5.417306	
4427000	0.529975	3	4.989831	20.679993	4.989831	16.443354	4.989831	20.679993	4.989831	
4428000	0.529975	2	5.182035	19.837325	5.182035	19.837325	5.182035	19.837325	5.182035	
4429000	0.529975	2	5.361950	18.527250	5.361950	18.527250	5.361950	18.527250	5.361950	
4430000	0.529975	2	5.081998	18.041894	5.081998	18.041894	5.081998	18.041894	5.081998	
4431000	0.529975	3	5.687584	23.582383	5.687584	17.130415	5.687584	23.582383	5.687584	
4432000	0.529975	2	5.508091	17.139340	5.508091	5.508091	5.508091	5.508091	5.508091	
4433000	0.529975	2	5.602091	17.421121	5.602091	5.602091	5.602091	5.602091	5.602091	
4434000	0.529975	2	5.853180	17.621559	5.853180	5.853180	5.853180	5.853180	5.853180	
4435000	0.529975	2	5.784319	18.563268	5.784319	5.784319	5.784319	5.784319	5.784319	
4436000	0.529975	2	5.627241	17.036291	5.627241	5.627241	5.627241	5.627241	5.627241	
4437000	0.529975	2	5.679872	18.350976	5.679872	5.679872	5.679872	5.679872	5.679872	
4438000	0.529975	2	6.038362	17.960847	6.038362	6.038362	6.038362	6.038362	6.038362	
4439000	0.529975	2	5.711295	17.584394	5.711295	5.711295	5.711295	5.711295	5.711295	
4440000	0.529975	2	5.898096	18.072132	5.898096	5.898096	5.898096	5.898096	5.898096	
4441000	0.529975	2	5.685376	16.317935	5.685376	5.685376	5.685376	5.685376	5.685376	
4442000	0.529975	2	5.933150	16.149871	5.933150	5.933150	5.933150	5.933150	5.933150	
4443000	0.529975	2	5.858768	21.100484	5.858768	5.858768	5.858768	5.858768	5.858768	
4444000	0.529975	2	5.673518	17.963633	5.673518	5.673518	5.673518	5.673518	5.673518	
4445000	0.529975	2	5.881033	21.939225	5.881033	5.881033	5.881033	5.881033	5.881033	
4446000	0.529975	2	5.953045	17.153114	5.953045	5.953045	5.953045	5.953045	5.953045	
4447000	0.529975	2	5.948548	17.381652	5.948548	5.948548	5.948548	5.948548	5.948548	
4448000	0.529975	2	6.150994	18.502785	6.150994	6.150994	6.150994	6.150994	6.150994	
4449000	0.529975	2	5.672472	16.973132	5.672472	5.672472	5.672472	5.672472	5.672472	
4450000	0.529975	2	5.167502	19.599025	5.167502	5.167502	5.167502	5.167502	5.167502	
4451000	0.529975	2	5.536960	18.286975	5.536960	5.536960	5.536960	5.536960	5.536960	
4452000	0.529975	2	5.675096	19.392253	5.675096	5.675096	5.675096	5.675096	5.675096	
4453000	0.529975	2	5.874976	18.267724	5.874976	5.874976	5.874976	5.874976	5.874976	
4454000	0.529975	2	5.499973	18.089348	5.499973	5.499973	5.499973	5.499973	5.499973	
4455000	0.529975	2	5.287788	16.316961	5.287788	5.287788	5.287788	5.287788	5.287788	
4456000	0.529975	2	5.476695	17.668982	5.476695	5.476695	5.476695	5.476695	5.476695	
4457000	0.529975	2	5.663616	19.940785	5.663616	5.663616	5.663616	5.663616	5.663616	
4458000	0.529975	2	5.567694	19.315520	5.567694	5.567694	5.567694	5.567694	5.567694	
4459000	0.529975	2	5.411648	18.478852	5.411648	5.411648	5.411648	5.411648	5.411648	
4460000	0.529975	2	5.397892	17.454635	5.397892	5.397892	5.397892	5.397892	5.397892	
4461000	0.529975	2	5.093366	16.798422	5.093366	5.093366	5.093366	5.093366	5.093366	
4462000	0.529975	2	5.986338	18.967803	5.986338	5.986338	5.986338	5.986338	5.986338	
4463000	0.529975	2	5.457310	18.401668	5.457310	5.457310	5.457310	5.457310	5.457310	
4464000	0.529975	2	5.528016	17.702856	5.528016	5.528016	5.528016	5.528016	5.528016	
4465000	0.529975	2	5.592255	18.176946	5.592255	5.592255	5.592255	5.592255	5.592255	
4466000	0.529975	2	5.507940	17.970419	5.507940	5.507940	5.507940	5.507940	5.507940	
4467000	0.529975	2	5.618390	17.906548	5.618390	5.618390	5.618390	5.618390	5.618390	
4468000	0.529975	2	5.790819	17.230822	5.790819	5.790819	5.790819	5.790819	5.790819	
4469000	0.529975	2	5.624946	20.969736	5.624946	5.624946	5.624946	5.624946	5.624946	
4470000	0.529975	2	5.969574	18.147590	5.969574	5.969574	5.969574	5.969574	5.969574	
4471000	0.529975	2	6.097989	17.712046	6.097989	6.097989	6.097989	6.097989	6.097989	
4472000	0.529975	2	5.882608	16.869237	5.882608	5.882608	5.882608	5.882608	5.882608	
4473000	0.529975	2	5.887946	17.008911	5.887946	5.887946	5.887946	5.887946	5.887946	
4474000	0.529975	2	6.164961	18.354758	6.164961	6.164961	6.164961	6.164961	6.164961	
4475000	0.529975	2	5.850885	16.990294	5.850885	5.850885	5.850885	5.850885	5.850885	
4476000	0.529975	2	5.701108	18.632162	5.701108	5.701108	5.701108	5.701108	5.701108	
4477000	0.529975	2	5.802988	18.847400	5.802988	5.802988	5.802988	5.802988	5.802988	
4478000	0.529975	2	5.646034	18.427715	5.646034	5.646034	5.646034	5.646034	5.646034	
