Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
4372000	0.529975	2	0.061089	0.419554	0.055009	0.032543	0.378007	0.053798	0.061089	0.419554	0.055009	0.032543	0.378007	0.053798	0.061089	0.419554	0.055009	0.032543	0.378007	0.053798	0.092206	0.405396	0.108271	0.141433	0.163607	0.089087	0.092206	0.405396	0.108271	0.141433	0.163607	0.089087	0.092206	0.405396	0.108271	0.141433	0.163607	0.089087	0.061089	0.419554	0.055009	0.032543	0.378007	0.053798	
4373000	0.529975	3	0.062288	0.401086	0.062777	0.028130	0.394345	0.051374	0.062288	0.401086	0.062777	0.028130	0.394345	0.051374	0.062288	0.401086	0.062777	0.028130	0.394345	0.051374	0.101223	0.177101	0.144172	0.166477	0.378120	0.032906	0.107711	0.374059	0.122987	0.141445	0.194607	0.059190	0.107711	0.374059	0.122987	0.141445	0.194607	0.059190	0.062288	0.401086	0.062777	0.028130	0.394345	0.051374	
4374000	0.529975	2	0.064266	0.433634	0.055684	0.031354	0.364801	0.050259	0.064266	0.433634	0.055684	0.031354	0.364801	0.050259	0.064266	0.433634	0.055684	0.031354	0.364801	0.050259	0.128068	0.335348	0.089549	0.212827	0.178290	0.055918	0.128068	0.335348	0.089549	0.212827	0.178290	0.055918	0.128068	0.335348	0.089549	0.212827	0.178290	0.055918	0.064266	0.433634	0.055684	0.031354	0.364801	0.050259	
4375000	0.529975	2	0.065277	0.379445	0.059464	0.030167	0.409341	0.056305	0.065277	0.379445	0.059464	0.030167	0.409341	0.056305	0.065277	0.379445	0.059464	0.030167	0.409341	0.056305	0.082624	0.344688	0.116876	0.193572	0.201697	0.060543	0.082624	0.344688	0.116876	0.193572	0.201697	0.060543	0.082624	0.344688	0.116876	0.193572	0.201697	0.060543	0.065277	0.379445	0.059464	0.030167	0.409341	0.056305	
4376000	0.529975	2	0.068245	0.408263	0.069080	0.024946	0.380463	0.049004	0.068245	0.408263	0.069080	0.024946	0.380463	0.049004	0.068245	0.408263	0.069080	0.024946	0.380463	0.049004	0.079650	0.402582	0.097359	0.170314	0.192745	0.057349	0.079650	0.402582	0.097359	0.170314	0.192745	0.057349	0.079650	0.402582	0.097359	0.170314	0.192745	0.057349	0.068245	0.408263	0.069080	0.024946	0.380463	0.049004	
4377000	0.529975	2	0.068532	0.407106	0.068884	0.027228	0.379385	0.048865	0.068532	0.407106	0.068884	0.027228	0.379385	0.048865	0.068532	0.407106	0.068884	0.027228	0.379385	0.048865	0.068740	0.341574	0.110136	0.164868	0.275815	0.038867	0.068740	0.341574	0.110136	0.164868	0.275815	0.038867	0.068740	0.341574	0.110136	0.164868	0.275815	0.038867	0.068532	0.407106	0.068884	0.027228	0.379385	0.048865	
4378000	0.529975	2	0.068562	0.416930	0.065897	0.020148	0.379551	0.048910	0.068562	0.416930	0.065897	0.020148	0.379551	0.048910	0.068562	0.416930	0.065897	0.020148	0.379551	0.048910	0.095293	0.345193	0.110384	0.182926	0.176243	0.089961	0.095293	0.345193	0.110384	0.182926	0.176243	0.089961	0.095293	0.345193	0.110384	0.182926	0.176243	0.089961	0.068562	0.416930	0.065897	0.020148	0.379551	0.048910	
4379000	0.529975	2	0.066347	0.403457	0.063768	0.026206	0.392893	0.047330	0.066347	0.403457	0.063768	0.026206	0.392893	0.047330	0.066347	0.403457	0.063768	0.026206	0.392893	0.047330	0.071231	0.401800	0.135033	0.143113	0.171031	0.077792	0.071231	0.401800	0.135033	0.143113	0.171031	0.077792	0.071231	0.401800	0.135033	0.143113	0.171031	0.077792	0.066347	0.403457	0.063768	0.026206	0.392893	0.047330	
4380000	0.529975	2	0.071860	0.391325	0.059326	0.024497	0.411378	0.041614	0.071860	0.391325	0.059326	0.024497	0.411378	0.041614	0.071860	0.391325	0.059326	0.024497	0.411378	0.041614	0.086882	0.334443	0.086037	0.216864	0.206219	0.069555	0.086882	0.334443	0.086037	0.216864	0.206219	0.069555	0.086882	0.334443	0.086037	0.216864	0.206219	0.069555	0.071860	0.391325	0.059326	0.024497	0.411378	0.041614	
4381000	0.529975	2	0.059783	0.424525	0.055908	0.028969	0.373419	0.057395	0.059783	0.424525	0.055908	0.028969	0.373419	0.057395	0.059783	0.424525	0.055908	0.028969	0.373419	0.057395	0.077737	0.379967	0.126430	0.135190	0.215770	0.064907	0.077737	0.379967	0.126430	0.135190	0.215770	0.064907	0.077737	0.379967	0.126430	0.135190	0.215770	0.064907	0.059783	0.424525	0.055908	0.028969	0.373419	0.057395	
4382000	0.529975	2	0.066875	0.369655	0.055133	0.035013	0.416743	0.056581	0.066875	0.369655	0.055133	0.035013	0.416743	0.056581	0.066875	0.369655	0.055133	0.035013	0.416743	0.056581	0.170739	0.273772	0.063537	0.274925	0.184326	0.032700	0.170739	0.273772	0.063537	0.274925	0.184326	0.032700	0.170739	0.273772	0.063537	0.274925	0.184326	0.032700	0.066875	0.369655	0.055133	0.035013	0.416743	0.056581	
4383000	0.529975	2	0.073665	0.225763	0.093208	0.023904	0.514675	0.068785	0.073665	0.225763	0.093208	0.023904	0.514675	0.068785	0.073665	0.225763	0.093208	0.023904	0.514675	0.068785	0.139678	0.331281	0.096380	0.156931	0.225130	0.050601	0.139678	0.331281	0.096380	0.156931	0.225130	0.050601	0.139678	0.331281	0.096380	0.156931	0.225130	0.050601	0.073665	0.225763	0.093208	0.023904	0.514675	0.068785	
4384000	0.529975	2	0.062305	0.260039	0.062001	0.018920	0.555405	0.041330	0.062305	0.260039	0.062001	0.018920	0.555405	0.041330	0.062305	0.260039	0.062001	0.018920	0.555405	0.041330	0.117386	0.290825	0.122641	0.148813	0.227823	0.092512	0.117386	0.290825	0.122641	0.148813	0.227823	0.092512	0.117386	0.290825	0.122641	0.148813	0.227823	0.092512	0.062305	0.260039	0.062001	0.018920	0.555405	0.041330	
4385000	0.529975	2	0.067294	0.277922	0.080480	0.017452	0.519428	0.037424	0.067294	0.277922	0.080480	0.017452	0.519428	0.037424	0.067294	0.277922	0.080480	0.017452	0.519428	0.037424	0.089811	0.255178	0.114101	0.142484	0.319670	0.078757	0.089811	0.255178	0.114101	0.142484	0.319670	0.078757	0.089811	0.255178	0.114101	0.142484	0.319670	0.078757	0.067294	0.277922	0.080480	0.017452	0.519428	0.037424	
4386000	0.529975	3	0.067216	0.297663	0.072978	0.024598	0.499703	0.037841	0.067216	0.297663	0.072978	0.024598	0.499703	0.037841	0.067216	0.297663	0.072978	0.024598	0.499703	0.037841	0.008108	0.214433	0.099226	0.397916	0.228365	0.051952	0.069358	0.325860	0.096400	0.186252	0.207678	0.114452	0.069358	0.325860	0.096400	0.186252	0.207678	0.114452	0.067216	0.297663	0.072978	0.024598	0.499703	0.037841	
4387000	0.529975	2	0.063818	0.388716	0.064113	0.031864	0.410776	0.040713	0.063818	0.388716	0.064113	0.031864	0.410776	0.040713	0.063818	0.388716	0.064113	0.031864	0.410776	0.040713	0.078591	0.382257	0.086664	0.226972	0.157191	0.068326	0.078591	0.382257	0.086664	0.226972	0.157191	0.068326	0.078591	0.382257	0.086664	0.226972	0.157191	0.068326	0.063818	0.388716	0.064113	0.031864	0.410776	0.040713	
4388000	0.529975	2	0.063947	0.389504	0.064243	0.027375	0.411608	0.043323	0.063947	0.389504	0.064243	0.027375	0.411608	0.043323	0.063947	0.389504	0.064243	0.027375	0.411608	0.043323	0.070618	0.395893	0.081109	0.193319	0.188213	0.070848	0.070618	0.395893	0.081109	0.193319	0.188213	0.070848	0.070618	0.395893	0.081109	0.193319	0.188213	0.070848	0.063947	0.389504	0.064243	0.027375	0.411608	0.043323	
4389000	0.529975	2	0.055405	0.385076	0.067643	0.028902	0.394983	0.067992	0.055405	0.385076	0.067643	0.028902	0.394983	0.067992	0.055405	0.385076	0.067643	0.028902	0.394983	0.067992	0.100159	0.413799	0.091123	0.156652	0.194228	0.044040	0.100159	0.413799	0.091123	0.156652	0.194228	0.044040	0.100159	0.413799	0.091123	0.156652	0.194228	0.044040	0.055405	0.385076	0.067643	0.028902	0.394983	0.067992	
4390000	0.529975	2	0.064187	0.403133	0.067626	0.027177	0.387438	0.050439	0.064187	0.403133	0.067626	0.027177	0.387438	0.050439	0.064187	0.403133	0.067626	0.027177	0.387438	0.050439	0.122202	0.356977	0.101893	0.136314	0.231661	0.050952	0.122202	0.356977	0.101893	0.136314	0.231661	0.050952	0.122202	0.356977	0.101893	0.136314	0.231661	0.050952	0.064187	0.403133	0.067626	0.027177	0.387438	0.050439	
4391000	0.529975	2	0.061712	0.414902	0.058589	0.026684	0.380410	0.057703	0.061712	0.414902	0.058589	0.026684	0.380410	0.057703	0.061712	0.414902	0.058589	0.026684	0.380410	0.057703	0.121880	0.237322	0.091338	0.219926	0.268875	0.060659	0.121880	0.237322	0.091338	0.219926	0.268875	0.060659	0.061712	0.414902	0.058589	0.026684	0.380410	0.057703	0.061712	0.414902	0.058589	0.026684	0.380410	0.057703	
4392000	0.529975	3	0.065737	0.382809	0.062276	0.027381	0.400331	0.061467	0.065737	0.382809	0.062276	0.027381	0.400331	0.061467	0.065737	0.382809	0.062276	0.027381	0.400331	0.061467	0.096045	0.308093	0.094392	0.235875	0.235963	0.029633	0.096045	0.308093	0.094392	0.235875	0.235963	0.029633	0.080206	0.447860	0.124076	0.164697	0.138572	0.044589	0.065737	0.382809	0.062276	0.027381	0.400331	0.061467	
4393000	0.529975	2	0.060903	0.393882	0.059340	0.032715	0.394592	0.058569	0.060903	0.393882	0.059340	0.032715	0.394592	0.058569	0.060903	0.393882	0.059340	0.032715	0.394592	0.058569	0.073063	0.407047	0.089072	0.147156	0.227468	0.056193	0.073063	0.407047	0.089072	0.147156	0.227468	0.056193	0.073063	0.407047	0.089072	0.147156	0.227468	0.056193	0.060903	0.393882	0.059340	0.032715	0.394592	0.058569	
4394000	0.529975	2	0.062649	0.382644	0.057647	0.031782	0.408380	0.056898	0.062649	0.382644	0.057647	0.031782	0.408380	0.056898	0.062649	0.382644	0.057647	0.031782	0.408380	0.056898	0.068573	0.376963	0.104577	0.188557	0.198943	0.062386	0.068573	0.376963	0.104577	0.188557	0.198943	0.062386	0.068573	0.376963	0.104577	0.188557	0.198943	0.062386	0.062649	0.382644	0.057647	0.031782	0.408380	0.056898	
4395000	0.529975	2	0.063547	0.388131	0.058474	0.028241	0.414236	0.047372	0.063547	0.388131	0.058474	0.028241	0.414236	0.047372	0.063547	0.388131	0.058474	0.028241	0.414236	0.047372	0.062861	0.428707	0.106021	0.174868	0.191283	0.036260	0.062861	0.428707	0.106021	0.174868	0.191283	0.036260	0.062861	0.428707	0.106021	0.174868	0.191283	0.036260	0.063547	0.388131	0.058474	0.028241	0.414236	0.047372	
4396000	0.529975	2	0.066776	0.381016	0.055934	0.039457	0.409936	0.046880	0.066776	0.381016	0.055934	0.039457	0.409936	0.046880	0.066776	0.381016	0.055934	0.039457	0.409936	0.046880	0.103976	0.360581	0.133200	0.128530	0.232144	0.041569	0.103976	0.360581	0.133200	0.128530	0.232144	0.041569	0.103976	0.360581	0.133200	0.128530	0.232144	0.041569	0.066776	0.381016	0.055934	0.039457	0.409936	0.046880	
4397000	0.529975	2	0.064951	0.415232	0.055757	0.032719	0.380659	0.050682	0.064951	0.415232	0.055757	0.032719	0.380659	0.050682	0.064951	0.415232	0.055757	0.032719	0.380659	0.050682	0.151981	0.252921	0.080888	0.198299	0.212272	0.103639	0.151981	0.252921	0.080888	0.198299	0.212272	0.103639	0.064951	0.415232	0.055757	0.032719	0.380659	0.050682	0.064951	0.415232	0.055757	0.032719	0.380659	0.050682	
4398000	0.529975	2	0.060012	0.418371	0.058615	0.032982	0.384646	0.045374	0.060012	0.418371	0.058615	0.032982	0.384646	0.045374	0.060012	0.418371	0.058615	0.032982	0.384646	0.045374	0.049520	0.194042	0.195614	0.275364	0.263090	0.022371	0.060012	0.418371	0.058615	0.032982	0.384646	0.045374	0.060012	0.418371	0.058615	0.032982	0.384646	0.045374	0.060012	0.418371	0.058615	0.032982	0.384646	0.045374	
4399000	0.529975	3	0.059068	0.416429	0.057693	0.028807	0.380983	0.057021	0.059068	0.416429	0.057693	0.028807	0.380983	0.057021	0.059068	0.416429	0.057693	0.028807	0.380983	0.057021	0.028638	0.077841	0.142734	0.462058	0.241023	0.047707	0.100101	0.421062	0.094814	0.112416	0.173623	0.097984	0.100101	0.421062	0.094814	0.112416	0.173623	0.097984	0.059068	0.416429	0.057693	0.028807	0.380983	0.057021	
4400000	0.529975	2	0.061115	0.415845	0.057612	0.040942	0.380449	0.044036	0.061115	0.415845	0.057612	0.040942	0.380449	0.044036	0.061115	0.415845	0.057612	0.040942	0.380449	0.044036	0.109683	0.177858	0.089832	0.094210	0.355469	0.172948	0.109683	0.177858	0.089832	0.094210	0.355469	0.172948	0.061115	0.415845	0.057612	0.040942	0.380449	0.044036	0.061115	0.415845	0.057612	0.040942	0.380449	0.044036	
4401000	0.529975	2	0.066766	0.408418	0.063196	0.036626	0.381784	0.043210	0.066766	0.408418	0.063196	0.036626	0.381784	0.043210	0.066766	0.408418	0.063196	0.036626	0.381784	0.043210	0.054974	0.379221	0.081762	0.242679	0.205011	0.036353	0.054974	0.379221	0.081762	0.242679	0.205011	0.036353	0.054974	0.379221	0.081762	0.242679	0.205011	0.036353	0.066766	0.408418	0.063196	0.036626	0.381784	0.043210	
4402000	0.529975	2	0.065337	0.422482	0.060568	0.035747	0.374043	0.041822	0.065337	0.422482	0.060568	0.035747	0.374043	0.041822	0.065337	0.422482	0.060568	0.035747	0.374043	0.041822	0.092978	0.377023	0.096134	0.161939	0.207883	0.064043	0.092978	0.377023	0.096134	0.161939	0.207883	0.064043	0.092978	0.377023	0.096134	0.161939	0.207883	0.064043	0.065337	0.422482	0.060568	0.035747	0.374043	0.041822	
4403000	0.529975	2	0.064264	0.419883	0.053228	0.027916	0.386155	0.048553	0.064264	0.419883	0.053228	0.027916	0.386155	0.048553	0.064264	0.419883	0.053228	0.027916	0.386155	0.048553	0.107333	0.336172	0.113332	0.201512	0.169726	0.071924	0.107333	0.336172	0.113332	0.201512	0.169726	0.071924	0.107333	0.336172	0.113332	0.201512	0.169726	0.071924	0.064264	0.419883	0.053228	0.027916	0.386155	0.048553	
4404000	0.529975	3	0.065202	0.421005	0.058152	0.028324	0.378055	0.049262	0.065202	0.421005	0.058152	0.028324	0.378055	0.049262	0.065202	0.421005	0.058152	0.028324	0.378055	0.049262	0.037727	0.092710	0.063794	0.554866	0.180903	0.070000	0.077078	0.298015	0.087608	0.185728	0.230090	0.121481	0.077078	0.298015	0.087608	0.185728	0.230090	0.121481	0.065202	0.421005	0.058152	0.028324	0.378055	0.049262	
4405000	0.529975	2	0.064313	0.422429	0.055694	0.027937	0.381035	0.048590	0.064313	0.422429	0.055694	0.027937	0.381035	0.048590	0.064313	0.422429	0.055694	0.027937	0.381035	0.048590	0.216079	0.219387	0.050379	0.220528	0.231707	0.061920	0.216079	0.219387	0.050379	0.220528	0.231707	0.061920	0.064313	0.422429	0.055694	0.027937	0.381035	0.048590	0.064313	0.422429	0.055694	0.027937	0.381035	0.048590	
4406000	0.529975	3	0.062493	0.396478	0.061649	0.034713	0.398193	0.046475	0.062493	0.396478	0.061649	0.034713	0.398193	0.046475	0.062493	0.396478	0.061649	0.034713	0.398193	0.046475	0.139187	0.454639	0.083601	0.150300	0.157958	0.014315	0.069253	0.200657	0.204545	0.178741	0.292993	0.053811	0.139187	0.454639	0.083601	0.150300	0.157958	0.014315	0.062493	0.396478	0.061649	0.034713	0.398193	0.046475	
4407000	0.529975	2	0.062791	0.398372	0.062243	0.029803	0.400095	0.046697	0.062791	0.398372	0.062243	0.029803	0.400095	0.046697	0.062791	0.398372	0.062243	0.029803	0.400095	0.046697	0.080230	0.365914	0.097624	0.170567	0.230003	0.055662	0.080230	0.365914	0.097624	0.170567	0.230003	0.055662	0.080230	0.365914	0.097624	0.170567	0.230003	0.055662	0.062791	0.398372	0.062243	0.029803	0.400095	0.046697	
4408000	0.529975	2	0.063370	0.398962	0.060975	0.028360	0.403921	0.044412	0.063370	0.398962	0.060975	0.028360	0.403921	0.044412	0.063370	0.398962	0.060975	0.028360	0.403921	0.044412	0.081391	0.300822	0.094830	0.230164	0.221037	0.071756	0.081391	0.300822	0.094830	0.230164	0.221037	0.071756	0.081391	0.300822	0.094830	0.230164	0.221037	0.071756	0.063370	0.398962	0.060975	0.028360	0.403921	0.044412	
4409000	0.529975	2	0.062911	0.396401	0.060534	0.028155	0.400997	0.051001	0.062911	0.396401	0.060534	0.028155	0.400997	0.051001	0.062911	0.396401	0.060534	0.028155	0.400997	0.051001	0.050820	0.353132	0.124463	0.168503	0.230031	0.073051	0.050820	0.353132	0.124463	0.168503	0.230031	0.073051	0.050820	0.353132	0.124463	0.168503	0.230031	0.073051	0.062911	0.396401	0.060534	0.028155	0.400997	0.051001	
4410000	0.529975	3	0.062634	0.399975	0.068206	0.035136	0.386909	0.047140	0.062634	0.399975	0.068206	0.035136	0.386909	0.047140	0.062634	0.399975	0.068206	0.035136	0.386909	0.047140	0.100550	0.296921	0.088210	0.209826	0.277008	0.027485	0.152276	0.285835	0.102493	0.142725	0.208414	0.108257	0.100550	0.296921	0.088210	0.209826	0.277008	0.027485	0.062634	0.399975	0.068206	0.035136	0.386909	0.047140	
4411000	0.529975	2	0.059287	0.378605	0.064562	0.033258	0.412871	0.051417	0.059287	0.378605	0.064562	0.033258	0.412871	0.051417	0.059287	0.378605	0.064562	0.033258	0.412871	0.051417	0.132769	0.337464	0.157779	0.119116	0.220250	0.032622	0.132769	0.337464	0.157779	0.119116	0.220250	0.032622	0.059287	0.378605	0.064562	0.033258	0.412871	0.051417	0.059287	0.378605	0.064562	0.033258	0.412871	0.051417	
4412000	0.529975	2	0.059616	0.384165	0.062490	0.027307	0.415215	0.051207	0.059616	0.384165	0.062490	0.027307	0.415215	0.051207	0.059616	0.384165	0.062490	0.027307	0.415215	0.051207	0.074290	0.396309	0.095173	0.165174	0.231065	0.037989	0.074290	0.396309	0.095173	0.165174	0.231065	0.037989	0.074290	0.396309	0.095173	0.165174	0.231065	0.037989	0.059616	0.384165	0.062490	0.027307	0.415215	0.051207	
4413000	0.529975	3	0.064988	0.432961	0.051806	0.024601	0.368694	0.056950	0.064988	0.432961	0.051806	0.024601	0.368694	0.056950	0.064988	0.432961	0.051806	0.024601	0.368694	0.056950	0.042644	0.161848	0.035422	0.355427	0.269188	0.135471	0.071493	0.405179	0.095101	0.151150	0.217319	0.059758	0.071493	0.405179	0.095101	0.151150	0.217319	0.059758	0.064988	0.432961	0.051806	0.024601	0.368694	0.056950	
4414000	0.529975	2	0.061641	0.399553	0.067608	0.024379	0.398836	0.047981	0.061641	0.399553	0.067608	0.024379	0.398836	0.047981	0.061641	0.399553	0.067608	0.024379	0.398836	0.047981	0.097171	0.332589	0.080960	0.200505	0.209270	0.079505	0.097171	0.332589	0.080960	0.200505	0.209270	0.079505	0.097171	0.332589	0.080960	0.200505	0.209270	0.079505	0.061641	0.399553	0.067608	0.024379	0.398836	0.047981	
4415000	0.529975	2	0.064957	0.425707	0.056110	0.029905	0.379202	0.044119	0.064957	0.425707	0.056110	0.029905	0.379202	0.044119	0.064957	0.425707	0.056110	0.029905	0.379202	0.044119	0.139511	0.230380	0.113316	0.166186	0.329209	0.021398	0.139511	0.230380	0.113316	0.166186	0.329209	0.021398	0.064957	0.425707	0.056110	0.029905	0.379202	0.044119	0.064957	0.425707	0.056110	0.029905	0.379202	0.044119	
4416000	0.529975	2	0.063929	0.416040	0.060679	0.030653	0.382878	0.045821	0.063929	0.416040	0.060679	0.030653	0.382878	0.045821	0.063929	0.416040	0.060679	0.030653	0.382878	0.045821	0.175562	0.322717	0.033512	0.150016	0.273206	0.044987	0.175562	0.322717	0.033512	0.150016	0.273206	0.044987	0.063929	0.416040	0.060679	0.030653	0.382878	0.045821	0.063929	0.416040	0.060679	0.030653	0.382878	0.045821	
4417000	0.529975	2	0.062215	0.407709	0.065102	0.021916	0.398466	0.044592	0.062215	0.407709	0.065102	0.021916	0.398466	0.044592	0.062215	0.407709	0.065102	0.021916	0.398466	0.044592	0.063434	0.375137	0.072291	0.117492	0.337655	0.033991	0.063434	0.375137	0.072291	0.117492	0.337655	0.033991	0.063434	0.375137	0.072291	0.117492	0.337655	0.033991	0.063434	0.375137	0.072291	0.117492	0.337655	0.033991	
4418000	0.529975	2	0.065277	0.401072	0.056464	0.031444	0.397284	0.048458	0.065277	0.401072	0.056464	0.031444	0.397284	0.048458	0.065277	0.401072	0.056464	0.031444	0.397284	0.048458	0.061758	0.340654	0.078052	0.184895	0.290017	0.044623	0.061758	0.340654	0.078052	0.184895	0.290017	0.044623	0.061758	0.340654	0.078052	0.184895	0.290017	0.044623	0.065277	0.401072	0.056464	0.031444	0.397284	0.048458	
4419000	0.529975	2	0.069105	0.390592	0.060802	0.026777	0.405533	0.047192	0.069105	0.390592	0.060802	0.026777	0.405533	0.047192	0.069105	0.390592	0.060802	0.026777	0.405533	0.047192	0.098962	0.321132	0.099731	0.193230	0.231998	0.054946	0.098962	0.321132	0.099731	0.193230	0.231998	0.054946	0.098962	0.321132	0.099731	0.193230	0.231998	0.054946	0.069105	0.390592	0.060802	0.026777	0.405533	0.047192	
4420000	0.529975	2	0.060713	0.396668	0.068305	0.032465	0.405873	0.035976	0.060713	0.396668	0.068305	0.032465	0.405873	0.035976	0.060713	0.396668	0.068305	0.032465	0.405873	0.035976	0.101502	0.367992	0.075542	0.160022	0.241591	0.053351	0.101502	0.367992	0.075542	0.160022	0.241591	0.053351	0.101502	0.367992	0.075542	0.160022	0.241591	0.053351	0.060713	0.396668	0.068305	0.032465	0.405873	0.035976	
4421000	0.529975	2	0.070746	0.403338	0.053639	0.027785	0.393906	0.050587	0.070746	0.403338	0.053639	0.027785	0.393906	0.050587	0.070746	0.403338	0.053639	0.027785	0.393906	0.050587	0.085373	0.307372	0.100360	0.197695	0.269684	0.039516	0.085373	0.307372	0.100360	0.197695	0.269684	0.039516	0.085373	0.307372	0.100360	0.197695	0.269684	0.039516	0.070746	0.403338	0.053639	0.027785	0.393906	0.050587	
4422000	0.529975	2	0.071216	0.383181	0.065083	0.032092	0.407187	0.041241	0.071216	0.383181	0.065083	0.032092	0.407187	0.041241	0.071216	0.383181	0.065083	0.032092	0.407187	0.041241	0.122711	0.304513	0.119000	0.133927	0.280294	0.039556	0.122711	0.304513	0.119000	0.133927	0.280294	0.039556	0.122711	0.304513	0.119000	0.133927	0.280294	0.039556	0.071216	0.383181	0.065083	0.032092	0.407187	0.041241	
4423000	0.529975	2	0.063829	0.388265	0.060372	0.033193	0.411919	0.042421	0.063829	0.388265	0.060372	0.033193	0.411919	0.042421	0.063829	0.388265	0.060372	0.033193	0.411919	0.042421	0.107540	0.287060	0.106081	0.162590	0.261780	0.074950	0.107540	0.287060	0.106081	0.162590	0.261780	0.074950	0.107540	0.287060	0.106081	0.162590	0.261780	0.074950	0.063829	0.388265	0.060372	0.033193	0.411919	0.042421	
4424000	0.529975	2	0.059147	0.381194	0.066523	0.024231	0.424855	0.044050	0.059147	0.381194	0.066523	0.024231	0.424855	0.044050	0.059147	0.381194	0.066523	0.024231	0.424855	0.044050	0.081268	0.292733	0.114185	0.212484	0.232638	0.066692	0.081268	0.292733	0.114185	0.212484	0.232638	0.066692	0.081268	0.292733	0.114185	0.212484	0.232638	0.066692	0.059147	0.381194	0.066523	0.024231	0.424855	0.044050	
4425000	0.529975	2	0.061691	0.397591	0.073466	0.025849	0.404557	0.036846	0.061691	0.397591	0.073466	0.025849	0.404557	0.036846	0.061691	0.397591	0.073466	0.025849	0.404557	0.036846	0.097689	0.310169	0.091880	0.177433	0.281294	0.041535	0.097689	0.310169	0.091880	0.177433	0.281294	0.041535	0.097689	0.310169	0.091880	0.177433	0.281294	0.041535	0.061691	0.397591	0.073466	0.025849	0.404557	0.036846	
4426000	0.529975	2	0.060121	0.398251	0.059615	0.039729	0.405365	0.036919	0.060121	0.398251	0.059615	0.039729	0.405365	0.036919	0.060121	0.398251	0.059615	0.039729	0.405365	0.036919	0.112504	0.270034	0.123644	0.214149	0.241439	0.038231	0.112504	0.270034	0.123644	0.214149	0.241439	0.038231	0.112504	0.270034	0.123644	0.214149	0.241439	0.038231	0.060121	0.398251	0.059615	0.039729	0.405365	0.036919	
4427000	0.529975	2	0.065627	0.394564	0.059004	0.034710	0.400672	0.045423	0.065627	0.394564	0.059004	0.034710	0.400672	0.045423	0.065627	0.394564	0.059004	0.034710	0.400672	0.045423	0.084781	0.320976	0.091466	0.176597	0.264111	0.062068	0.084781	0.320976	0.091466	0.176597	0.264111	0.062068	0.084781	0.320976	0.091466	0.176597	0.264111	0.062068	0.065627	0.394564	0.059004	0.034710	0.400672	0.045423	
4428000	0.529975	2	0.062735	0.386451	0.065645	0.033996	0.405926	0.045247	0.062735	0.386451	0.065645	0.033996	0.405926	0.045247	0.062735	0.386451	0.065645	0.033996	0.405926	0.045247	0.118032	0.405704	0.120803	0.107242	0.189982	0.058238	0.118032	0.405704	0.120803	0.107242	0.189982	0.058238	0.118032	0.405704	0.120803	0.107242	0.189982	0.058238	0.062735	0.386451	0.065645	0.033996	0.405926	0.045247	
4429000	0.529975	2	0.058573	0.404154	0.066430	0.018590	0.399112	0.053140	0.058573	0.404154	0.066430	0.018590	0.399112	0.053140	0.058573	0.404154	0.066430	0.018590	0.399112	0.053140	0.083199	0.349052	0.119111	0.165329	0.241193	0.042116	0.083199	0.349052	0.119111	0.165329	0.241193	0.042116	0.083199	0.349052	0.119111	0.165329	0.241193	0.042116	0.058573	0.404154	0.066430	0.018590	0.399112	0.053140	
4430000	0.529975	2	0.065413	0.416476	0.063351	0.029283	0.378386	0.047091	0.065413	0.416476	0.063351	0.029283	0.378386	0.047091	0.065413	0.416476	0.063351	0.029283	0.378386	0.047091	0.060651	0.347176	0.114206	0.177902	0.241115	0.058951	0.060651	0.347176	0.114206	0.177902	0.241115	0.058951	0.060651	0.347176	0.114206	0.177902	0.241115	0.058951	0.065413	0.416476	0.063351	0.029283	0.378386	0.047091	
4431000	0.529975	2	0.063905	0.400727	0.062992	0.028498	0.393944	0.049934	0.063905	0.400727	0.062992	0.028498	0.393944	0.049934	0.063905	0.400727	0.062992	0.028498	0.393944	0.049934	0.070727	0.271551	0.133627	0.134695	0.303328	0.086071	0.070727	0.271551	0.133627	0.134695	0.303328	0.086071	0.070727	0.271551	0.133627	0.134695	0.303328	0.086071	0.063905	0.400727	0.062992	0.028498	0.393944	0.049934	
4432000	0.529975	2	0.061622	0.419961	0.063150	0.028570	0.382473	0.044223	0.061622	0.419961	0.063150	0.028570	0.382473	0.044223	0.061622	0.419961	0.063150	0.028570	0.382473	0.044223	0.110601	0.394326	0.062980	0.184099	0.215621	0.032374	0.110601	0.394326	0.062980	0.184099	0.215621	0.032374	0.110601	0.394326	0.062980	0.184099	0.215621	0.032374	0.061622	0.419961	0.063150	0.028570	0.382473	0.044223	
