Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
6005000	100.687501	2	0.341998	0.285144	0.121460	0.251398	0.341998	0.285144	0.121460	0.251398	0.194755	0.259779	0.272011	0.273455	0.194755	0.259779	0.272011	0.273455	0.194755	0.259779	0.272011	0.273455	0.341998	0.285144	0.121460	0.251398	0.194755	0.259779	0.272011	0.273455	
6006000	100.687501	2	0.315886	0.288921	0.131989	0.263203	0.315886	0.288921	0.131989	0.263203	0.205581	0.254971	0.279293	0.260155	0.205581	0.254971	0.279293	0.260155	0.205581	0.254971	0.279293	0.260155	0.315886	0.288921	0.131989	0.263203	0.205581	0.254971	0.279293	0.260155	
6007000	100.687501	2	0.330964	0.279414	0.134193	0.255428	0.330964	0.279414	0.134193	0.255428	0.168033	0.235164	0.297247	0.299555	0.168033	0.235164	0.297247	0.299555	0.168033	0.235164	0.297247	0.299555	0.330964	0.279414	0.134193	0.255428	0.168033	0.235164	0.297247	0.299555	
6008000	100.687501	3	0.343520	0.272303	0.137231	0.246945	0.343520	0.272303	0.137231	0.246945	0.188619	0.273202	0.275121	0.263058	0.188619	0.273202	0.275121	0.263058	0.139592	0.206152	0.350943	0.303312	0.343520	0.272303	0.137231	0.246945	0.188619	0.273202	0.275121	0.263058	
6009000	100.687501	2	0.341035	0.268186	0.132242	0.258537	0.341035	0.268186	0.132242	0.258537	0.182143	0.258737	0.276405	0.282715	0.182143	0.258737	0.276405	0.282715	0.182143	0.258737	0.276405	0.282715	0.341035	0.268186	0.132242	0.258537	0.182143	0.258737	0.276405	0.282715	
6010000	100.687501	2	0.331475	0.289496	0.116630	0.262400	0.331475	0.289496	0.116630	0.262400	0.174693	0.289308	0.273540	0.262458	0.174693	0.289308	0.273540	0.262458	0.174693	0.289308	0.273540	0.262458	0.331475	0.289496	0.116630	0.262400	0.174693	0.289308	0.273540	0.262458	
6011000	100.687501	3	0.308867	0.295507	0.122562	0.273064	0.308867	0.295507	0.122562	0.273064	0.187769	0.261361	0.290625	0.260245	0.177936	0.414251	0.157477	0.250337	0.187769	0.261361	0.290625	0.260245	0.308867	0.295507	0.122562	0.273064	0.187769	0.261361	0.290625	0.260245	
6012000	100.687501	4	0.319847	0.276080	0.129978	0.274095	0.319847	0.276080	0.129978	0.274095	0.212732	0.239338	0.292366	0.255565	0.054684	0.409972	0.158020	0.377324	0.235481	0.196791	0.420299	0.147429	0.319847	0.276080	0.129978	0.274095	0.212732	0.239338	0.292366	0.255565	
6013000	100.687501	2	0.312888	0.276325	0.140265	0.270522	0.312888	0.276325	0.140265	0.270522	0.182863	0.245936	0.290771	0.280430	0.182863	0.245936	0.290771	0.280430	0.182863	0.245936	0.290771	0.280430	0.312888	0.276325	0.140265	0.270522	0.182863	0.245936	0.290771	0.280430	
6014000	100.687501	3	0.312888	0.276325	0.140265	0.270522	0.312888	0.276325	0.140265	0.270522	0.181764	0.261691	0.302708	0.253837	0.110468	0.381671	0.068579	0.439281	0.181764	0.261691	0.302708	0.253837	0.312888	0.276325	0.140265	0.270522	0.181764	0.261691	0.302708	0.253837	
6015000	100.687501	2	0.318367	0.281010	0.133672	0.266951	0.318367	0.281010	0.133672	0.266951	0.184700	0.273494	0.262166	0.279639	0.184700	0.273494	0.262166	0.279639	0.184700	0.273494	0.262166	0.279639	0.318367	0.281010	0.133672	0.266951	0.184700	0.273494	0.262166	0.279639	
6016000	100.687501	2	0.333522	0.272579	0.133507	0.260392	0.333522	0.272579	0.133507	0.260392	0.196061	0.279042	0.274176	0.250722	0.196061	0.279042	0.274176	0.250722	0.196061	0.279042	0.274176	0.250722	0.333522	0.272579	0.133507	0.260392	0.196061	0.279042	0.274176	0.250722	
6017000	100.687501	2	0.329833	0.270890	0.129609	0.269668	0.329833	0.270890	0.129609	0.269668	0.157747	0.312529	0.282418	0.247307	0.157747	0.312529	0.282418	0.247307	0.157747	0.312529	0.282418	0.247307	0.329833	0.270890	0.129609	0.269668	0.157747	0.312529	0.282418	0.247307	
6018000	100.687501	3	0.309898	0.261682	0.153457	0.274964	0.309898	0.261682	0.153457	0.274964	0.191598	0.239650	0.321545	0.247207	0.309898	0.261682	0.153457	0.274964	0.170867	0.264438	0.391320	0.173374	0.309898	0.261682	0.153457	0.274964	0.191598	0.239650	0.321545	0.247207	
6019000	100.687501	3	0.329413	0.272514	0.141756	0.256317	0.329413	0.272514	0.141756	0.256317	0.196255	0.234903	0.320041	0.248801	0.156755	0.257121	0.062726	0.523397	0.196255	0.234903	0.320041	0.248801	0.329413	0.272514	0.141756	0.256317	0.196255	0.234903	0.320041	0.248801	
6020000	100.687501	2	0.321461	0.285802	0.134335	0.258401	0.321461	0.285802	0.134335	0.258401	0.191620	0.256235	0.293030	0.259115	0.191620	0.256235	0.293030	0.259115	0.191620	0.256235	0.293030	0.259115	0.321461	0.285802	0.134335	0.258401	0.191620	0.256235	0.293030	0.259115	
6021000	100.687501	2	0.321461	0.285802	0.134335	0.258401	0.321461	0.285802	0.134335	0.258401	0.190017	0.280968	0.250782	0.278234	0.190017	0.280968	0.250782	0.278234	0.190017	0.280968	0.250782	0.278234	0.321461	0.285802	0.134335	0.258401	0.190017	0.280968	0.250782	0.278234	
6022000	100.687501	2	0.320133	0.285594	0.126773	0.267499	0.320133	0.285594	0.126773	0.267499	0.183498	0.251428	0.301030	0.264044	0.183498	0.251428	0.301030	0.264044	0.183498	0.251428	0.301030	0.264044	0.320133	0.285594	0.126773	0.267499	0.183498	0.251428	0.301030	0.264044	
6023000	100.687501	2	0.332101	0.281463	0.132410	0.254027	0.332101	0.281463	0.132410	0.254027	0.198438	0.256448	0.294443	0.250671	0.198438	0.256448	0.294443	0.250671	0.198438	0.256448	0.294443	0.250671	0.332101	0.281463	0.132410	0.254027	0.198438	0.256448	0.294443	0.250671	
6024000	100.687501	2	0.337060	0.293955	0.115654	0.253331	0.337060	0.293955	0.115654	0.253331	0.205915	0.239683	0.306130	0.248272	0.337060	0.293955	0.115654	0.253331	0.205915	0.239683	0.306130	0.248272	0.337060	0.293955	0.115654	0.253331	0.205915	0.239683	0.306130	0.248272	
6025000	100.687501	3	0.344098	0.290576	0.122822	0.242504	0.344098	0.290576	0.122822	0.242504	0.211978	0.272656	0.273041	0.242325	0.088243	0.264954	0.217827	0.428976	0.211978	0.272656	0.273041	0.242325	0.344098	0.290576	0.122822	0.242504	0.211978	0.272656	0.273041	0.242325	
6026000	100.687501	2	0.355813	0.279178	0.115108	0.249900	0.355813	0.279178	0.115108	0.249900	0.209232	0.269107	0.255055	0.266606	0.209232	0.269107	0.255055	0.266606	0.209232	0.269107	0.255055	0.266606	0.355813	0.279178	0.115108	0.249900	0.209232	0.269107	0.255055	0.266606	
6027000	100.687501	3	0.355813	0.279178	0.115108	0.249900	0.355813	0.279178	0.115108	0.249900	0.187328	0.263092	0.299224	0.250356	0.128193	0.174731	0.201444	0.495632	0.187328	0.263092	0.299224	0.250356	0.355813	0.279178	0.115108	0.249900	0.187328	0.263092	0.299224	0.250356	
6028000	100.687501	3	0.333053	0.284541	0.138026	0.244379	0.333053	0.284541	0.138026	0.244379	0.158531	0.288329	0.181995	0.371145	0.158531	0.288329	0.181995	0.371145	0.226314	0.143230	0.264687	0.365769	0.333053	0.284541	0.138026	0.244379	0.226314	0.143230	0.264687	0.365769	
6029000	100.687501	3	0.346771	0.284877	0.137399	0.230953	0.346771	0.284877	0.137399	0.230953	0.172417	0.258342	0.302830	0.266411	0.236415	0.214529	0.127002	0.422054	0.172417	0.258342	0.302830	0.266411	0.346771	0.284877	0.137399	0.230953	0.172417	0.258342	0.302830	0.266411	
6030000	100.687501	2	0.347777	0.274272	0.121161	0.256791	0.347777	0.274272	0.121161	0.256791	0.190198	0.242582	0.287911	0.279308	0.190198	0.242582	0.287911	0.279308	0.190198	0.242582	0.287911	0.279308	0.347777	0.274272	0.121161	0.256791	0.190198	0.242582	0.287911	0.279308	
6031000	100.687501	2	0.338781	0.280676	0.118354	0.262189	0.338781	0.280676	0.118354	0.262189	0.194596	0.248756	0.308098	0.248550	0.194596	0.248756	0.308098	0.248550	0.194596	0.248756	0.308098	0.248550	0.338781	0.280676	0.118354	0.262189	0.194596	0.248756	0.308098	0.248550	
6032000	100.687501	4	0.322832	0.268203	0.139833	0.269133	0.322832	0.268203	0.139833	0.269133	0.193244	0.266936	0.278855	0.260964	0.226151	0.161535	0.241942	0.370372	0.259955	0.194485	0.341069	0.204491	0.322832	0.268203	0.139833	0.269133	0.193244	0.266936	0.278855	0.260964	
6033000	100.687501	2	0.322832	0.268203	0.139833	0.269133	0.322832	0.268203	0.139833	0.269133	0.187251	0.257703	0.268603	0.286443	0.187251	0.257703	0.268603	0.286443	0.187251	0.257703	0.268603	0.286443	0.322832	0.268203	0.139833	0.269133	0.187251	0.257703	0.268603	0.286443	
6034000	100.687501	4	0.305391	0.295001	0.144488	0.255119	0.305391	0.295001	0.144488	0.255119	0.210482	0.278860	0.293716	0.216942	0.305391	0.295001	0.144488	0.255119	0.222794	0.263633	0.290484	0.223089	0.413526	0.184298	0.068292	0.333885	0.210482	0.278860	0.293716	0.216942	
6035000	100.687501	2	0.315676	0.283438	0.141511	0.259375	0.315676	0.283438	0.141511	0.259375	0.190530	0.270631	0.255681	0.283157	0.190530	0.270631	0.255681	0.283157	0.190530	0.270631	0.255681	0.283157	0.315676	0.283438	0.141511	0.259375	0.190530	0.270631	0.255681	0.283157	
6036000	100.687501	2	0.336594	0.279140	0.134375	0.249891	0.336594	0.279140	0.134375	0.249891	0.174878	0.277184	0.282935	0.265003	0.174878	0.277184	0.282935	0.265003	0.174878	0.277184	0.282935	0.265003	0.336594	0.279140	0.134375	0.249891	0.174878	0.277184	0.282935	0.265003	
6037000	100.687501	4	0.327754	0.292121	0.122573	0.257551	0.327754	0.292121	0.122573	0.257551	0.188272	0.275181	0.268142	0.268404	0.123203	0.391873	0.166051	0.318873	0.322824	0.192187	0.351151	0.133838	0.327754	0.292121	0.122573	0.257551	0.188272	0.275181	0.268142	0.268404	
6038000	100.687501	3	0.314275	0.273610	0.128834	0.283281	0.314275	0.273610	0.128834	0.283281	0.156110	0.305993	0.236372	0.301525	0.156110	0.305993	0.236372	0.301525	0.192672	0.243163	0.270483	0.293683	0.314275	0.273610	0.128834	0.283281	0.192672	0.243163	0.270483	0.293683	
6039000	100.687501	3	0.330109	0.280488	0.114989	0.274414	0.330109	0.280488	0.114989	0.274414	0.203440	0.267366	0.259711	0.269483	0.203440	0.267366	0.259711	0.269483	0.347777	0.231784	0.242018	0.178422	0.330109	0.280488	0.114989	0.274414	0.203440	0.267366	0.259711	0.269483	
6040000	100.687501	2	0.326370	0.276339	0.124614	0.272677	0.326370	0.276339	0.124614	0.272677	0.199751	0.244325	0.296759	0.259165	0.199751	0.244325	0.296759	0.259165	0.199751	0.244325	0.296759	0.259165	0.326370	0.276339	0.124614	0.272677	0.199751	0.244325	0.296759	0.259165	
6041000	100.687501	4	0.352018	0.269995	0.123629	0.254358	0.352018	0.269995	0.123629	0.254358	0.200724	0.268510	0.271621	0.259145	0.129639	0.318345	0.163045	0.388972	0.219750	0.307474	0.364707	0.108069	0.352018	0.269995	0.123629	0.254358	0.200724	0.268510	0.271621	0.259145	
6042000	100.687501	3	0.325855	0.298230	0.112903	0.263012	0.325855	0.298230	0.112903	0.263012	0.195959	0.276295	0.268107	0.259639	0.142955	0.307662	0.210645	0.338738	0.195959	0.276295	0.268107	0.259639	0.325855	0.298230	0.112903	0.263012	0.195959	0.276295	0.268107	0.259639	
6043000	100.687501	3	0.326540	0.289984	0.121996	0.261480	0.326540	0.289984	0.121996	0.261480	0.168268	0.264123	0.289839	0.277769	0.211763	0.187515	0.115482	0.485240	0.168268	0.264123	0.289839	0.277769	0.326540	0.289984	0.121996	0.261480	0.168268	0.264123	0.289839	0.277769	
6044000	100.687501	3	0.317145	0.296397	0.115279	0.271179	0.317145	0.296397	0.115279	0.271179	0.194736	0.275134	0.280380	0.249750	0.118409	0.185854	0.105176	0.590562	0.194736	0.275134	0.280380	0.249750	0.317145	0.296397	0.115279	0.271179	0.194736	0.275134	0.280380	0.249750	
6045000	100.687501	2	0.309078	0.295225	0.123748	0.271948	0.309078	0.295225	0.123748	0.271948	0.211625	0.245809	0.256680	0.285886	0.211625	0.245809	0.256680	0.285886	0.211625	0.245809	0.256680	0.285886	0.309078	0.295225	0.123748	0.271948	0.211625	0.245809	0.256680	0.285886	
6046000	100.687501	2	0.319744	0.288972	0.118857	0.272427	0.319744	0.288972	0.118857	0.272427	0.176503	0.289260	0.264502	0.269735	0.176503	0.289260	0.264502	0.269735	0.176503	0.289260	0.264502	0.269735	0.319744	0.288972	0.118857	0.272427	0.176503	0.289260	0.264502	0.269735	
6047000	100.687501	2	0.319744	0.288972	0.118857	0.272427	0.319744	0.288972	0.118857	0.272427	0.188650	0.239532	0.302158	0.269660	0.188650	0.239532	0.302158	0.269660	0.188650	0.239532	0.302158	0.269660	0.319744	0.288972	0.118857	0.272427	0.188650	0.239532	0.302158	0.269660	
6048000	100.687501	2	0.329857	0.275659	0.134537	0.259947	0.329857	0.275659	0.134537	0.259947	0.186168	0.262204	0.286636	0.264992	0.186168	0.262204	0.286636	0.264992	0.186168	0.262204	0.286636	0.264992	0.329857	0.275659	0.134537	0.259947	0.186168	0.262204	0.286636	0.264992	
6049000	100.687501	3	0.334880	0.283596	0.135597	0.245927	0.334880	0.283596	0.135597	0.245927	0.220599	0.219237	0.312291	0.247873	0.220599	0.219237	0.312291	0.247873	0.201579	0.185659	0.337712	0.275050	0.334880	0.283596	0.135597	0.245927	0.220599	0.219237	0.312291	0.247873	
6050000	100.687501	2	0.339690	0.288140	0.122734	0.249435	0.339690	0.288140	0.122734	0.249435	0.195122	0.272379	0.255821	0.276678	0.195122	0.272379	0.255821	0.276678	0.195122	0.272379	0.255821	0.276678	0.339690	0.288140	0.122734	0.249435	0.195122	0.272379	0.255821	0.276678	
6051000	100.687501	2	0.337865	0.288105	0.119675	0.254355	0.337865	0.288105	0.119675	0.254355	0.224501	0.261267	0.209680	0.304553	0.224501	0.261267	0.209680	0.304553	0.224501	0.261267	0.209680	0.304553	0.337865	0.288105	0.119675	0.254355	0.224501	0.261267	0.209680	0.304553	
6052000	100.687501	2	0.330415	0.284601	0.123580	0.261404	0.330415	0.284601	0.123580	0.261404	0.207502	0.258900	0.289816	0.243782	0.207502	0.258900	0.289816	0.243782	0.207502	0.258900	0.289816	0.243782	0.330415	0.284601	0.123580	0.261404	0.207502	0.258900	0.289816	0.243782	
6053000	100.687501	2	0.331165	0.277427	0.128377	0.263030	0.331165	0.277427	0.128377	0.263030	0.214077	0.242274	0.268708	0.274941	0.214077	0.242274	0.268708	0.274941	0.214077	0.242274	0.268708	0.274941	0.331165	0.277427	0.128377	0.263030	0.214077	0.242274	0.268708	0.274941	
6054000	100.687501	3	0.331165	0.277427	0.128377	0.263030	0.331165	0.277427	0.128377	0.263030	0.205294	0.255249	0.251538	0.287919	0.205294	0.255249	0.251538	0.287919	0.166596	0.282219	0.403105	0.148081	0.331165	0.277427	0.128377	0.263030	0.205294	0.255249	0.251538	0.287919	
6055000	100.687501	3	0.331165	0.277427	0.128377	0.263030	0.331165	0.277427	0.128377	0.263030	0.202849	0.253113	0.283049	0.260989	0.169657	0.407686	0.117949	0.304709	0.202849	0.253113	0.283049	0.260989	0.331165	0.277427	0.128377	0.263030	0.202849	0.253113	0.283049	0.260989	
6056000	100.687501	2	0.322016	0.280622	0.132596	0.264766	0.322016	0.280622	0.132596	0.264766	0.198737	0.240278	0.282785	0.278200	0.198737	0.240278	0.282785	0.278200	0.198737	0.240278	0.282785	0.278200	0.322016	0.280622	0.132596	0.264766	0.198737	0.240278	0.282785	0.278200	
6057000	100.687501	2	0.322016	0.280622	0.132596	0.264766	0.322016	0.280622	0.132596	0.264766	0.213179	0.269465	0.260142	0.257214	0.213179	0.269465	0.260142	0.257214	0.213179	0.269465	0.260142	0.257214	0.322016	0.280622	0.132596	0.264766	0.213179	0.269465	0.260142	0.257214	
6058000	100.687501	2	0.336132	0.274092	0.128826	0.260950	0.336132	0.274092	0.128826	0.260950	0.183336	0.290690	0.286622	0.239351	0.183336	0.290690	0.286622	0.239351	0.183336	0.290690	0.286622	0.239351	0.336132	0.274092	0.128826	0.260950	0.183336	0.290690	0.286622	0.239351	
6059000	100.687501	3	0.319961	0.292145	0.120228	0.267666	0.319961	0.292145	0.120228	0.267666	0.177389	0.263278	0.307625	0.251709	0.177389	0.263278	0.307625	0.251709	0.177389	0.263278	0.307625	0.251709	0.345328	0.236644	0.138125	0.279902	0.177389	0.263278	0.307625	0.251709	
6060000	100.687501	2	0.319961	0.292145	0.120228	0.267666	0.319961	0.292145	0.120228	0.267666	0.203078	0.277543	0.263896	0.255483	0.203078	0.277543	0.263896	0.255483	0.203078	0.277543	0.263896	0.255483	0.319961	0.292145	0.120228	0.267666	0.203078	0.277543	0.263896	0.255483	
6061000	100.687501	3	0.319961	0.292145	0.120228	0.267666	0.319961	0.292145	0.120228	0.267666	0.193286	0.264708	0.276417	0.265589	0.251261	0.274357	0.164859	0.309523	0.193286	0.264708	0.276417	0.265589	0.319961	0.292145	0.120228	0.267666	0.193286	0.264708	0.276417	0.265589	
6062000	100.687501	3	0.322967	0.289093	0.120303	0.267637	0.322967	0.289093	0.120303	0.267637	0.195786	0.286423	0.266782	0.251008	0.242474	0.237077	0.148900	0.371549	0.195786	0.286423	0.266782	0.251008	0.322967	0.289093	0.120303	0.267637	0.195786	0.286423	0.266782	0.251008	
6063000	100.687501	2	0.352277	0.273101	0.127438	0.247184	0.352277	0.273101	0.127438	0.247184	0.212816	0.240212	0.314528	0.232444	0.212816	0.240212	0.314528	0.232444	0.212816	0.240212	0.314528	0.232444	0.352277	0.273101	0.127438	0.247184	0.212816	0.240212	0.314528	0.232444	
6064000	100.687501	2	0.323476	0.268558	0.142197	0.265769	0.323476	0.268558	0.142197	0.265769	0.200112	0.258510	0.321676	0.219702	0.323476	0.268558	0.142197	0.265769	0.200112	0.258510	0.321676	0.219702	0.323476	0.268558	0.142197	0.265769	0.200112	0.258510	0.321676	0.219702	
6065000	100.687501	2	0.317040	0.278471	0.136674	0.267815	0.317040	0.278471	0.136674	0.267815	0.174413	0.281778	0.300420	0.243389	0.174413	0.281778	0.300420	0.243389	0.174413	0.281778	0.300420	0.243389	0.317040	0.278471	0.136674	0.267815	0.174413	0.281778	0.300420	0.243389	
6066000	100.687501	3	0.340243	0.291912	0.114519	0.253327	0.340243	0.291912	0.114519	0.253327	0.211736	0.240757	0.293034	0.254474	0.184727	0.160170	0.294277	0.360826	0.211736	0.240757	0.293034	0.254474	0.340243	0.291912	0.114519	0.253327	0.211736	0.240757	0.293034	0.254474	
6067000	100.687501	3	0.316001	0.286125	0.118999	0.278875	0.316001	0.286125	0.118999	0.278875	0.200381	0.262019	0.289078	0.248522	0.200381	0.262019	0.289078	0.248522	0.200381	0.262019	0.289078	0.248522	0.301933	0.218637	0.211516	0.267915	0.200381	0.262019	0.289078	0.248522	
6068000	100.687501	2	0.314788	0.291499	0.116737	0.276976	0.314788	0.291499	0.116737	0.276976	0.189714	0.263768	0.285257	0.261261	0.189714	0.263768	0.285257	0.261261	0.189714	0.263768	0.285257	0.261261	0.314788	0.291499	0.116737	0.276976	0.189714	0.263768	0.285257	0.261261	
6069000	100.687501	2	0.328235	0.281147	0.117512	0.273106	0.328235	0.281147	0.117512	0.273106	0.189563	0.259845	0.275330	0.275262	0.189563	0.259845	0.275330	0.275262	0.189563	0.259845	0.275330	0.275262	0.328235	0.281147	0.117512	0.273106	0.189563	0.259845	0.275330	0.275262	
6070000	100.687501	2	0.328235	0.281147	0.117512	0.273106	0.328235	0.281147	0.117512	0.273106	0.186084	0.281758	0.233488	0.298670	0.186084	0.281758	0.233488	0.298670	0.186084	0.281758	0.233488	0.298670	0.328235	0.281147	0.117512	0.273106	0.186084	0.281758	0.233488	0.298670	
6071000	100.687501	3	0.319867	0.284727	0.117837	0.277569	0.319867	0.284727	0.117837	0.277569	0.200629	0.253728	0.292439	0.253204	0.243023	0.267807	0.099539	0.389631	0.200629	0.253728	0.292439	0.253204	0.319867	0.284727	0.117837	0.277569	0.200629	0.253728	0.292439	0.253204	
6072000	100.687501	2	0.339762	0.279532	0.110660	0.270046	0.339762	0.279532	0.110660	0.270046	0.209313	0.245187	0.283709	0.261790	0.209313	0.245187	0.283709	0.261790	0.209313	0.245187	0.283709	0.261790	0.339762	0.279532	0.110660	0.270046	0.209313	0.245187	0.283709	0.261790	
6073000	100.687501	4	0.337665	0.280509	0.126099	0.255727	0.337665	0.280509	0.126099	0.255727	0.179915	0.241121	0.317790	0.261173	0.046659	0.390998	0.091285	0.471058	0.206252	0.324529	0.312484	0.156735	0.337665	0.280509	0.126099	0.255727	0.179915	0.241121	0.317790	0.261173	
6074000	100.687501	2	0.318108	0.263342	0.151254	0.267296	0.318108	0.263342	0.151254	0.267296	0.219746	0.230171	0.251646	0.298437	0.219746	0.230171	0.251646	0.298437	0.219746	0.230171	0.251646	0.298437	0.318108	0.263342	0.151254	0.267296	0.219746	0.230171	0.251646	0.298437	
6075000	100.687501	2	0.340683	0.266271	0.125903	0.267143	0.340683	0.266271	0.125903	0.267143	0.203397	0.261078	0.269666	0.265859	0.203397	0.261078	0.269666	0.265859	0.203397	0.261078	0.269666	0.265859	0.340683	0.266271	0.125903	0.267143	0.203397	0.261078	0.269666	0.265859	
6076000	100.687501	2	0.323478	0.275916	0.119365	0.281241	0.323478	0.275916	0.119365	0.281241	0.199257	0.255367	0.298461	0.246916	0.199257	0.255367	0.298461	0.246916	0.199257	0.255367	0.298461	0.246916	0.323478	0.275916	0.119365	0.281241	0.199257	0.255367	0.298461	0.246916	
6077000	100.687501	4	0.333204	0.278687	0.135513	0.252595	0.333204	0.278687	0.135513	0.252595	0.160720	0.326005	0.227730	0.285545	0.077674	0.418417	0.140250	0.363659	0.247464	0.129062	0.357098	0.266376	0.333204	0.278687	0.135513	0.252595	0.160720	0.326005	0.227730	0.285545	
6078000	100.687501	3	0.337193	0.292064	0.122585	0.248159	0.337193	0.292064	0.122585	0.248159	0.177362	0.270797	0.310161	0.241679	0.165898	0.269257	0.261857	0.302987	0.177362	0.270797	0.310161	0.241679	0.337193	0.292064	0.122585	0.248159	0.177362	0.270797	0.310161	0.241679	
6079000	100.687501	2	0.330863	0.293120	0.127613	0.248403	0.330863	0.293120	0.127613	0.248403	0.194284	0.261751	0.265122	0.278843	0.194284	0.261751	0.265122	0.278843	0.194284	0.261751	0.265122	0.278843	0.330863	0.293120	0.127613	0.248403	0.194284	0.261751	0.265122	0.278843	
6080000	100.687501	3	0.332332	0.288982	0.120632	0.258055	0.332332	0.288982	0.120632	0.258055	0.199956	0.245480	0.301329	0.253234	0.099788	0.269741	0.291604	0.338867	0.199956	0.245480	0.301329	0.253234	0.332332	0.288982	0.120632	0.258055	0.199956	0.245480	0.301329	0.253234	
6081000	100.687501	3	0.332332	0.288982	0.120632	0.258055	0.332332	0.288982	0.120632	0.258055	0.168583	0.291741	0.279030	0.260646	0.168583	0.291741	0.279030	0.260646	0.203312	0.244020	0.293398	0.259271	0.332332	0.288982	0.120632	0.258055	0.168583	0.291741	0.279030	0.260646	
6082000	100.687501	2	0.332332	0.288982	0.120632	0.258055	0.332332	0.288982	0.120632	0.258055	0.200934	0.245170	0.267142	0.286753	0.200934	0.245170	0.267142	0.286753	0.200934	0.245170	0.267142	0.286753	0.332332	0.288982	0.120632	0.258055	0.200934	0.245170	0.267142	0.286753	
6083000	100.687501	2	0.332332	0.288982	0.120632	0.258055	0.332332	0.288982	0.120632	0.258055	0.185837	0.258302	0.265774	0.290087	0.185837	0.258302	0.265774	0.290087	0.185837	0.258302	0.265774	0.290087	0.332332	0.288982	0.120632	0.258055	0.185837	0.258302	0.265774	0.290087	
6084000	100.687501	3	0.319653	0.285072	0.117807	0.277467	0.319653	0.285072	0.117807	0.277467	0.191590	0.272146	0.287681	0.248583	0.100647	0.208630	0.319380	0.371343	0.191590	0.272146	0.287681	0.248583	0.319653	0.285072	0.117807	0.277467	0.191590	0.272146	0.287681	0.248583	
6085000	100.687501	2	0.323949	0.283251	0.112226	0.280574	0.323949	0.283251	0.112226	0.280574	0.209565	0.265146	0.269238	0.256052	0.209565	0.265146	0.269238	0.256052	0.209565	0.265146	0.269238	0.256052	0.323949	0.283251	0.112226	0.280574	0.209565	0.265146	0.269238	0.256052	
6086000	100.687501	2	0.328834	0.284211	0.117196	0.269759	0.328834	0.284211	0.117196	0.269759	0.192481	0.261374	0.244989	0.301156	0.192481	0.261374	0.244989	0.301156	0.192481	0.261374	0.244989	0.301156	0.328834	0.284211	0.117196	0.269759	0.192481	0.261374	0.244989	0.301156	
6087000	100.687501	2	0.309976	0.306910	0.120216	0.262898	0.309976	0.306910	0.120216	0.262898	0.210978	0.277843	0.259747	0.251432	0.210978	0.277843	0.259747	0.251432	0.210978	0.277843	0.259747	0.251432	0.309976	0.306910	0.120216	0.262898	0.210978	0.277843	0.259747	0.251432	
6088000	100.687501	2	0.355128	0.258651	0.134006	0.252215	0.355128	0.258651	0.134006	0.252215	0.171973	0.283643	0.271677	0.272706	0.171973	0.283643	0.271677	0.272706	0.171973	0.283643	0.271677	0.272706	0.355128	0.258651	0.134006	0.252215	0.171973	0.283643	0.271677	0.272706	
6089000	100.687501	2	0.327978	0.291059	0.116777	0.264186	0.327978	0.291059	0.116777	0.264186	0.189496	0.332427	0.250827	0.227250	0.189496	0.332427	0.250827	0.227250	0.189496	0.332427	0.250827	0.227250	0.327978	0.291059	0.116777	0.264186	0.189496	0.332427	0.250827	0.227250	
6090000	100.687501	2	0.336966	0.292730	0.119444	0.250860	0.336966	0.292730	0.119444	0.250860	0.190956	0.265437	0.277765	0.265842	0.190956	0.265437	0.277765	0.265842	0.190956	0.265437	0.277765	0.265842	0.336966	0.292730	0.119444	0.250860	0.190956	0.265437	0.277765	0.265842	
6091000	100.687501	3	0.336966	0.292730	0.119444	0.250860	0.336966	0.292730	0.119444	0.250860	0.172685	0.297744	0.278124	0.251447	0.279608	0.214757	0.076852	0.428782	0.172685	0.297744	0.278124	0.251447	0.336966	0.292730	0.119444	0.250860	0.172685	0.297744	0.278124	0.251447	
6092000	100.687501	3	0.337230	0.290797	0.128064	0.243909	0.337230	0.290797	0.128064	0.243909	0.179577	0.268622	0.263427	0.288373	0.179577	0.268622	0.263427	0.288373	0.239457	0.066467	0.382810	0.311265	0.337230	0.290797	0.128064	0.243909	0.179577	0.268622	0.263427	0.288373	
6093000	100.687501	2	0.331894	0.279469	0.128990	0.259648	0.331894	0.279469	0.128990	0.259648	0.202468	0.223255	0.305287	0.268990	0.202468	0.223255	0.305287	0.268990	0.202468	0.223255	0.305287	0.268990	0.331894	0.279469	0.128990	0.259648	0.202468	0.223255	0.305287	0.268990	
6094000	100.687501	2	0.328239	0.276085	0.136258	0.259419	0.328239	0.276085	0.136258	0.259419	0.193062	0.262571	0.272258	0.272109	0.193062	0.262571	0.272258	0.272109	0.193062	0.262571	0.272258	0.272109	0.328239	0.276085	0.136258	0.259419	0.193062	0.262571	0.272258	0.272109	
