Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
7098000	0.085832	2	0.334540	0.296906	0.120794	0.247760	0.334540	0.296906	0.120794	0.247760	0.202422	0.251281	0.280130	0.266167	0.202422	0.251281	0.280130	0.266167	0.202422	0.251281	0.280130	0.266167	0.334540	0.296906	0.120794	0.247760	0.202422	0.251281	0.280130	0.266167	
7099000	0.085832	2	0.335550	0.290736	0.113222	0.260492	0.335550	0.290736	0.113222	0.260492	0.193393	0.255141	0.286513	0.264953	0.193393	0.255141	0.286513	0.264953	0.193393	0.255141	0.286513	0.264953	0.335550	0.290736	0.113222	0.260492	0.193393	0.255141	0.286513	0.264953	
7100000	0.085832	2	0.322813	0.275696	0.142083	0.259407	0.322813	0.275696	0.142083	0.259407	0.186424	0.291323	0.252491	0.269762	0.186424	0.291323	0.252491	0.269762	0.186424	0.291323	0.252491	0.269762	0.322813	0.275696	0.142083	0.259407	0.186424	0.291323	0.252491	0.269762	
7101000	0.085832	3	0.322813	0.275696	0.142083	0.259407	0.322813	0.275696	0.142083	0.259407	0.168208	0.265839	0.287034	0.278919	0.168208	0.265839	0.287034	0.278919	0.277954	0.212792	0.355228	0.154026	0.322813	0.275696	0.142083	0.259407	0.168208	0.265839	0.287034	0.278919	
7102000	0.085832	2	0.330687	0.282987	0.136634	0.249692	0.330687	0.282987	0.136634	0.249692	0.206419	0.268607	0.276475	0.248498	0.206419	0.268607	0.276475	0.248498	0.206419	0.268607	0.276475	0.248498	0.330687	0.282987	0.136634	0.249692	0.206419	0.268607	0.276475	0.248498	
7103000	0.085832	2	0.319601	0.281278	0.119974	0.279147	0.319601	0.281278	0.119974	0.279147	0.195064	0.276299	0.275775	0.252862	0.195064	0.276299	0.275775	0.252862	0.195064	0.276299	0.275775	0.252862	0.319601	0.281278	0.119974	0.279147	0.195064	0.276299	0.275775	0.252862	
7104000	0.085832	2	0.342674	0.284438	0.111210	0.261678	0.342674	0.284438	0.111210	0.261678	0.191460	0.262321	0.295050	0.251169	0.191460	0.262321	0.295050	0.251169	0.191460	0.262321	0.295050	0.251169	0.342674	0.284438	0.111210	0.261678	0.191460	0.262321	0.295050	0.251169	
7105000	0.085832	2	0.351414	0.278159	0.107551	0.262876	0.351414	0.278159	0.107551	0.262876	0.197750	0.278162	0.265985	0.258103	0.197750	0.278162	0.265985	0.258103	0.197750	0.278162	0.265985	0.258103	0.351414	0.278159	0.107551	0.262876	0.197750	0.278162	0.265985	0.258103	
7106000	0.085832	2	0.346623	0.286614	0.110645	0.256118	0.346623	0.286614	0.110645	0.256118	0.208329	0.263845	0.253830	0.273996	0.208329	0.263845	0.253830	0.273996	0.208329	0.263845	0.253830	0.273996	0.346623	0.286614	0.110645	0.256118	0.208329	0.263845	0.253830	0.273996	
7107000	0.085832	2	0.333841	0.286392	0.119176	0.260592	0.333841	0.286392	0.119176	0.260592	0.203961	0.277511	0.271912	0.246615	0.203961	0.277511	0.271912	0.246615	0.203961	0.277511	0.271912	0.246615	0.333841	0.286392	0.119176	0.260592	0.203961	0.277511	0.271912	0.246615	
7108000	0.085832	2	0.333841	0.286392	0.119176	0.260592	0.333841	0.286392	0.119176	0.260592	0.194309	0.271141	0.284117	0.250432	0.194309	0.271141	0.284117	0.250432	0.194309	0.271141	0.284117	0.250432	0.333841	0.286392	0.119176	0.260592	0.194309	0.271141	0.284117	0.250432	
7109000	0.085832	2	0.339517	0.287031	0.123024	0.250428	0.339517	0.287031	0.123024	0.250428	0.181221	0.268268	0.283552	0.266959	0.181221	0.268268	0.283552	0.266959	0.181221	0.268268	0.283552	0.266959	0.339517	0.287031	0.123024	0.250428	0.181221	0.268268	0.283552	0.266959	
7110000	0.085832	3	0.339517	0.287031	0.123024	0.250428	0.339517	0.287031	0.123024	0.250428	0.185598	0.265059	0.298427	0.250916	0.233361	0.332706	0.127586	0.306348	0.185598	0.265059	0.298427	0.250916	0.339517	0.287031	0.123024	0.250428	0.185598	0.265059	0.298427	0.250916	
7111000	0.085832	3	0.352221	0.270038	0.125321	0.252421	0.352221	0.270038	0.125321	0.252421	0.180021	0.249736	0.299051	0.271191	0.232094	0.291398	0.155328	0.321180	0.180021	0.249736	0.299051	0.271191	0.352221	0.270038	0.125321	0.252421	0.180021	0.249736	0.299051	0.271191	
7112000	0.085832	2	0.338993	0.288258	0.123932	0.248817	0.338993	0.288258	0.123932	0.248817	0.206176	0.246794	0.283916	0.263113	0.206176	0.246794	0.283916	0.263113	0.206176	0.246794	0.283916	0.263113	0.338993	0.288258	0.123932	0.248817	0.206176	0.246794	0.283916	0.263113	
7113000	0.085832	2	0.319720	0.284130	0.154202	0.241948	0.319720	0.284130	0.154202	0.241948	0.183219	0.264927	0.271561	0.280292	0.183219	0.264927	0.271561	0.280292	0.183219	0.264927	0.271561	0.280292	0.319720	0.284130	0.154202	0.241948	0.183219	0.264927	0.271561	0.280292	
7114000	0.085832	2	0.351222	0.263404	0.139890	0.245483	0.351222	0.263404	0.139890	0.245483	0.201521	0.255262	0.293684	0.249534	0.201521	0.255262	0.293684	0.249534	0.201521	0.255262	0.293684	0.249534	0.351222	0.263404	0.139890	0.245483	0.201521	0.255262	0.293684	0.249534	
7115000	0.085832	2	0.360093	0.262283	0.130522	0.247102	0.360093	0.262283	0.130522	0.247102	0.191418	0.269352	0.275269	0.263961	0.191418	0.269352	0.275269	0.263961	0.191418	0.269352	0.275269	0.263961	0.360093	0.262283	0.130522	0.247102	0.191418	0.269352	0.275269	0.263961	
7116000	0.085832	2	0.324121	0.286854	0.130441	0.258584	0.324121	0.286854	0.130441	0.258584	0.198744	0.252649	0.277145	0.271462	0.198744	0.252649	0.277145	0.271462	0.198744	0.252649	0.277145	0.271462	0.324121	0.286854	0.130441	0.258584	0.198744	0.252649	0.277145	0.271462	
7117000	0.085832	2	0.345259	0.272644	0.130560	0.251536	0.345259	0.272644	0.130560	0.251536	0.194928	0.265113	0.269119	0.270840	0.194928	0.265113	0.269119	0.270840	0.194928	0.265113	0.269119	0.270840	0.345259	0.272644	0.130560	0.251536	0.194928	0.265113	0.269119	0.270840	
7118000	0.085832	2	0.332831	0.276197	0.124389	0.266583	0.332831	0.276197	0.124389	0.266583	0.189135	0.269952	0.247359	0.293554	0.189135	0.269952	0.247359	0.293554	0.189135	0.269952	0.247359	0.293554	0.332831	0.276197	0.124389	0.266583	0.189135	0.269952	0.247359	0.293554	
7119000	0.085832	2	0.332921	0.288647	0.119094	0.259338	0.332921	0.288647	0.119094	0.259338	0.201736	0.267927	0.247744	0.282593	0.201736	0.267927	0.247744	0.282593	0.201736	0.267927	0.247744	0.282593	0.332921	0.288647	0.119094	0.259338	0.201736	0.267927	0.247744	0.282593	
7120000	0.085832	2	0.338472	0.284483	0.131904	0.245140	0.338472	0.284483	0.131904	0.245140	0.188459	0.264515	0.264900	0.282127	0.188459	0.264515	0.264900	0.282127	0.188459	0.264515	0.264900	0.282127	0.338472	0.284483	0.131904	0.245140	0.188459	0.264515	0.264900	0.282127	
7121000	0.085832	2	0.321556	0.279665	0.130866	0.267914	0.321556	0.279665	0.130866	0.267914	0.204953	0.258887	0.262671	0.273489	0.204953	0.258887	0.262671	0.273489	0.204953	0.258887	0.262671	0.273489	0.321556	0.279665	0.130866	0.267914	0.204953	0.258887	0.262671	0.273489	
7122000	0.085832	2	0.321556	0.279665	0.130866	0.267914	0.321556	0.279665	0.130866	0.267914	0.205612	0.255654	0.270395	0.268338	0.205612	0.255654	0.270395	0.268338	0.205612	0.255654	0.270395	0.268338	0.321556	0.279665	0.130866	0.267914	0.205612	0.255654	0.270395	0.268338	
7123000	0.085832	3	0.340833	0.293683	0.108760	0.256723	0.340833	0.293683	0.108760	0.256723	0.214219	0.253066	0.290418	0.242298	0.174617	0.228692	0.257754	0.338937	0.214219	0.253066	0.290418	0.242298	0.340833	0.293683	0.108760	0.256723	0.214219	0.253066	0.290418	0.242298	
7124000	0.085832	2	0.326793	0.301945	0.116086	0.255176	0.326793	0.301945	0.116086	0.255176	0.201392	0.281823	0.250455	0.266330	0.201392	0.281823	0.250455	0.266330	0.201392	0.281823	0.250455	0.266330	0.326793	0.301945	0.116086	0.255176	0.201392	0.281823	0.250455	0.266330	
7125000	0.085832	2	0.328034	0.298628	0.114829	0.258509	0.328034	0.298628	0.114829	0.258509	0.194414	0.289215	0.244726	0.271645	0.194414	0.289215	0.244726	0.271645	0.194414	0.289215	0.244726	0.271645	0.328034	0.298628	0.114829	0.258509	0.194414	0.289215	0.244726	0.271645	
7126000	0.085832	2	0.325901	0.292243	0.118847	0.263009	0.325901	0.292243	0.118847	0.263009	0.180513	0.273849	0.256844	0.288794	0.180513	0.273849	0.256844	0.288794	0.180513	0.273849	0.256844	0.288794	0.325901	0.292243	0.118847	0.263009	0.180513	0.273849	0.256844	0.288794	
7127000	0.085832	2	0.322744	0.283418	0.119118	0.274720	0.322744	0.283418	0.119118	0.274720	0.177120	0.278544	0.263066	0.281269	0.177120	0.278544	0.263066	0.281269	0.177120	0.278544	0.263066	0.281269	0.322744	0.283418	0.119118	0.274720	0.177120	0.278544	0.263066	0.281269	
7128000	0.085832	2	0.322744	0.283418	0.119118	0.274720	0.322744	0.283418	0.119118	0.274720	0.160096	0.266503	0.258848	0.314553	0.160096	0.266503	0.258848	0.314553	0.160096	0.266503	0.258848	0.314553	0.322744	0.283418	0.119118	0.274720	0.160096	0.266503	0.258848	0.314553	
7129000	0.085832	2	0.322744	0.283418	0.119118	0.274720	0.322744	0.283418	0.119118	0.274720	0.193467	0.270506	0.259207	0.276820	0.193467	0.270506	0.259207	0.276820	0.193467	0.270506	0.259207	0.276820	0.322744	0.283418	0.119118	0.274720	0.193467	0.270506	0.259207	0.276820	
7130000	0.085832	2	0.322744	0.283418	0.119118	0.274720	0.322744	0.283418	0.119118	0.274720	0.191906	0.267436	0.254406	0.286252	0.191906	0.267436	0.254406	0.286252	0.191906	0.267436	0.254406	0.286252	0.322744	0.283418	0.119118	0.274720	0.191906	0.267436	0.254406	0.286252	
7131000	0.085832	2	0.325901	0.279098	0.124546	0.270455	0.325901	0.279098	0.124546	0.270455	0.200183	0.246649	0.284984	0.268184	0.200183	0.246649	0.284984	0.268184	0.200183	0.246649	0.284984	0.268184	0.325901	0.279098	0.124546	0.270455	0.200183	0.246649	0.284984	0.268184	
7132000	0.085832	2	0.330119	0.275705	0.114692	0.279483	0.330119	0.275705	0.114692	0.279483	0.176304	0.262291	0.251536	0.309868	0.176304	0.262291	0.251536	0.309868	0.176304	0.262291	0.251536	0.309868	0.330119	0.275705	0.114692	0.279483	0.176304	0.262291	0.251536	0.309868	
7133000	0.085832	2	0.335737	0.291476	0.117741	0.255046	0.335737	0.291476	0.117741	0.255046	0.209793	0.249737	0.260749	0.279720	0.209793	0.249737	0.260749	0.279720	0.209793	0.249737	0.260749	0.279720	0.335737	0.291476	0.117741	0.255046	0.209793	0.249737	0.260749	0.279720	
7134000	0.085832	2	0.335737	0.291476	0.117741	0.255046	0.335737	0.291476	0.117741	0.255046	0.188412	0.272374	0.273609	0.265605	0.188412	0.272374	0.273609	0.265605	0.188412	0.272374	0.273609	0.265605	0.335737	0.291476	0.117741	0.255046	0.188412	0.272374	0.273609	0.265605	
7135000	0.085832	2	0.326564	0.286742	0.121004	0.265690	0.326564	0.286742	0.121004	0.265690	0.193192	0.262070	0.263661	0.281077	0.193192	0.262070	0.263661	0.281077	0.193192	0.262070	0.263661	0.281077	0.326564	0.286742	0.121004	0.265690	0.193192	0.262070	0.263661	0.281077	
7136000	0.085832	3	0.316162	0.285139	0.127865	0.270834	0.316162	0.285139	0.127865	0.270834	0.182651	0.279413	0.313147	0.224789	0.164842	0.271075	0.264436	0.299647	0.182651	0.279413	0.313147	0.224789	0.316162	0.285139	0.127865	0.270834	0.182651	0.279413	0.313147	0.224789	
7137000	0.085832	2	0.336909	0.288807	0.125623	0.248661	0.336909	0.288807	0.125623	0.248661	0.184836	0.253881	0.298849	0.262434	0.184836	0.253881	0.298849	0.262434	0.184836	0.253881	0.298849	0.262434	0.336909	0.288807	0.125623	0.248661	0.184836	0.253881	0.298849	0.262434	
7138000	0.085832	3	0.333979	0.289646	0.112421	0.263954	0.333979	0.289646	0.112421	0.263954	0.194773	0.259437	0.268569	0.277222	0.194773	0.259437	0.268569	0.277222	0.226152	0.171871	0.338819	0.263157	0.333979	0.289646	0.112421	0.263954	0.194773	0.259437	0.268569	0.277222	
7139000	0.085832	2	0.333979	0.289646	0.112421	0.263954	0.333979	0.289646	0.112421	0.263954	0.200688	0.267014	0.275725	0.256573	0.200688	0.267014	0.275725	0.256573	0.200688	0.267014	0.275725	0.256573	0.333979	0.289646	0.112421	0.263954	0.200688	0.267014	0.275725	0.256573	
7140000	0.085832	2	0.318054	0.298389	0.117259	0.266297	0.318054	0.298389	0.117259	0.266297	0.197189	0.293235	0.237643	0.271933	0.197189	0.293235	0.237643	0.271933	0.197189	0.293235	0.237643	0.271933	0.318054	0.298389	0.117259	0.266297	0.197189	0.293235	0.237643	0.271933	
7141000	0.085832	3	0.334923	0.281498	0.121304	0.262275	0.334923	0.281498	0.121304	0.262275	0.199264	0.251889	0.275156	0.273691	0.190395	0.316292	0.219420	0.273893	0.199264	0.251889	0.275156	0.273691	0.334923	0.281498	0.121304	0.262275	0.199264	0.251889	0.275156	0.273691	
7142000	0.085832	2	0.317321	0.284771	0.123522	0.274387	0.317321	0.284771	0.123522	0.274387	0.195249	0.265118	0.268654	0.270979	0.195249	0.265118	0.268654	0.270979	0.195249	0.265118	0.268654	0.270979	0.317321	0.284771	0.123522	0.274387	0.195249	0.265118	0.268654	0.270979	
7143000	0.085832	2	0.331817	0.290974	0.120123	0.257086	0.331817	0.290974	0.120123	0.257086	0.190880	0.260325	0.281477	0.267319	0.190880	0.260325	0.281477	0.267319	0.190880	0.260325	0.281477	0.267319	0.331817	0.290974	0.120123	0.257086	0.190880	0.260325	0.281477	0.267319	
7144000	0.085832	2	0.336224	0.280566	0.125061	0.258149	0.336224	0.280566	0.125061	0.258149	0.183764	0.277697	0.285585	0.252954	0.183764	0.277697	0.285585	0.252954	0.183764	0.277697	0.285585	0.252954	0.336224	0.280566	0.125061	0.258149	0.183764	0.277697	0.285585	0.252954	
7145000	0.085832	2	0.336224	0.280566	0.125061	0.258149	0.336224	0.280566	0.125061	0.258149	0.209281	0.251112	0.274734	0.264873	0.209281	0.251112	0.274734	0.264873	0.209281	0.251112	0.274734	0.264873	0.336224	0.280566	0.125061	0.258149	0.209281	0.251112	0.274734	0.264873	
7146000	0.085832	2	0.341973	0.265262	0.137489	0.255276	0.341973	0.265262	0.137489	0.255276	0.197778	0.265604	0.275488	0.261130	0.197778	0.265604	0.275488	0.261130	0.197778	0.265604	0.275488	0.261130	0.341973	0.265262	0.137489	0.255276	0.197778	0.265604	0.275488	0.261130	
7147000	0.085832	2	0.336128	0.273811	0.129265	0.260797	0.336128	0.273811	0.129265	0.260797	0.201052	0.251273	0.274696	0.272979	0.201052	0.251273	0.274696	0.272979	0.201052	0.251273	0.274696	0.272979	0.336128	0.273811	0.129265	0.260797	0.201052	0.251273	0.274696	0.272979	
7148000	0.085832	3	0.332690	0.269202	0.138791	0.259317	0.332690	0.269202	0.138791	0.259317	0.158874	0.281650	0.282435	0.277041	0.158874	0.281650	0.282435	0.277041	0.197893	0.205764	0.390981	0.205363	0.332690	0.269202	0.138791	0.259317	0.158874	0.281650	0.282435	0.277041	
7149000	0.085832	2	0.341088	0.270008	0.135960	0.252944	0.341088	0.270008	0.135960	0.252944	0.202663	0.246740	0.316442	0.234155	0.202663	0.246740	0.316442	0.234155	0.202663	0.246740	0.316442	0.234155	0.341088	0.270008	0.135960	0.252944	0.202663	0.246740	0.316442	0.234155	
7150000	0.085832	2	0.335150	0.276552	0.141544	0.246754	0.335150	0.276552	0.141544	0.246754	0.212643	0.260624	0.287706	0.239028	0.212643	0.260624	0.287706	0.239028	0.212643	0.260624	0.287706	0.239028	0.335150	0.276552	0.141544	0.246754	0.212643	0.260624	0.287706	0.239028	
7151000	0.085832	2	0.324925	0.282245	0.144671	0.248159	0.324925	0.282245	0.144671	0.248159	0.181362	0.257904	0.272995	0.287738	0.181362	0.257904	0.272995	0.287738	0.181362	0.257904	0.272995	0.287738	0.324925	0.282245	0.144671	0.248159	0.181362	0.257904	0.272995	0.287738	
7152000	0.085832	3	0.350697	0.266869	0.128593	0.253841	0.350697	0.266869	0.128593	0.253841	0.210580	0.239119	0.272947	0.277354	0.107976	0.361854	0.215144	0.315026	0.210580	0.239119	0.272947	0.277354	0.350697	0.266869	0.128593	0.253841	0.210580	0.239119	0.272947	0.277354	
7153000	0.085832	3	0.342887	0.278680	0.128123	0.250310	0.342887	0.278680	0.128123	0.250310	0.149320	0.274691	0.293108	0.282881	0.149320	0.274691	0.293108	0.282881	0.227441	0.243390	0.275568	0.253601	0.342887	0.278680	0.128123	0.250310	0.227441	0.243390	0.275568	0.253601	
7154000	0.085832	2	0.351237	0.281569	0.119571	0.247623	0.351237	0.281569	0.119571	0.247623	0.193054	0.247352	0.265588	0.294006	0.193054	0.247352	0.265588	0.294006	0.193054	0.247352	0.265588	0.294006	0.351237	0.281569	0.119571	0.247623	0.193054	0.247352	0.265588	0.294006	
7155000	0.085832	2	0.351237	0.281569	0.119571	0.247623	0.351237	0.281569	0.119571	0.247623	0.179546	0.262021	0.265107	0.293325	0.179546	0.262021	0.265107	0.293325	0.179546	0.262021	0.265107	0.293325	0.351237	0.281569	0.119571	0.247623	0.179546	0.262021	0.265107	0.293325	
7156000	0.085832	2	0.356101	0.275021	0.120931	0.247946	0.356101	0.275021	0.120931	0.247946	0.193129	0.266786	0.256514	0.283571	0.193129	0.266786	0.256514	0.283571	0.193129	0.266786	0.256514	0.283571	0.356101	0.275021	0.120931	0.247946	0.193129	0.266786	0.256514	0.283571	
7157000	0.085832	2	0.356101	0.275021	0.120931	0.247946	0.356101	0.275021	0.120931	0.247946	0.181860	0.277790	0.281026	0.259324	0.181860	0.277790	0.281026	0.259324	0.181860	0.277790	0.281026	0.259324	0.356101	0.275021	0.120931	0.247946	0.181860	0.277790	0.281026	0.259324	
7158000	0.085832	2	0.336906	0.277254	0.122838	0.263003	0.336906	0.277254	0.122838	0.263003	0.189590	0.283503	0.259713	0.267194	0.189590	0.283503	0.259713	0.267194	0.189590	0.283503	0.259713	0.267194	0.336906	0.277254	0.122838	0.263003	0.189590	0.283503	0.259713	0.267194	
7159000	0.085832	2	0.336906	0.277254	0.122838	0.263003	0.336906	0.277254	0.122838	0.263003	0.190151	0.271461	0.245202	0.293186	0.190151	0.271461	0.245202	0.293186	0.190151	0.271461	0.245202	0.293186	0.336906	0.277254	0.122838	0.263003	0.190151	0.271461	0.245202	0.293186	
7160000	0.085832	2	0.336906	0.277254	0.122838	0.263003	0.336906	0.277254	0.122838	0.263003	0.195690	0.244855	0.261599	0.297856	0.195690	0.244855	0.261599	0.297856	0.195690	0.244855	0.261599	0.297856	0.336906	0.277254	0.122838	0.263003	0.195690	0.244855	0.261599	0.297856	
7161000	0.085832	2	0.329972	0.289959	0.118374	0.261695	0.329972	0.289959	0.118374	0.261695	0.186318	0.267245	0.253268	0.293169	0.186318	0.267245	0.253268	0.293169	0.186318	0.267245	0.253268	0.293169	0.329972	0.289959	0.118374	0.261695	0.186318	0.267245	0.253268	0.293169	
7162000	0.085832	2	0.334822	0.282441	0.117294	0.265442	0.334822	0.282441	0.117294	0.265442	0.196751	0.259769	0.272151	0.271329	0.196751	0.259769	0.272151	0.271329	0.196751	0.259769	0.272151	0.271329	0.334822	0.282441	0.117294	0.265442	0.196751	0.259769	0.272151	0.271329	
7163000	0.085832	2	0.334822	0.282441	0.117294	0.265442	0.334822	0.282441	0.117294	0.265442	0.203044	0.262803	0.263423	0.270730	0.203044	0.262803	0.263423	0.270730	0.203044	0.262803	0.263423	0.270730	0.334822	0.282441	0.117294	0.265442	0.203044	0.262803	0.263423	0.270730	
7164000	0.085832	2	0.329829	0.287999	0.113737	0.268435	0.329829	0.287999	0.113737	0.268435	0.200214	0.251098	0.280159	0.268529	0.200214	0.251098	0.280159	0.268529	0.200214	0.251098	0.280159	0.268529	0.329829	0.287999	0.113737	0.268435	0.200214	0.251098	0.280159	0.268529	
7165000	0.085832	2	0.310931	0.302199	0.122201	0.264669	0.310931	0.302199	0.122201	0.264669	0.193470	0.237886	0.288931	0.279714	0.193470	0.237886	0.288931	0.279714	0.193470	0.237886	0.288931	0.279714	0.310931	0.302199	0.122201	0.264669	0.193470	0.237886	0.288931	0.279714	
7166000	0.085832	2	0.320051	0.292884	0.115632	0.271433	0.320051	0.292884	0.115632	0.271433	0.191119	0.261246	0.267629	0.280007	0.191119	0.261246	0.267629	0.280007	0.191119	0.261246	0.267629	0.280007	0.320051	0.292884	0.115632	0.271433	0.191119	0.261246	0.267629	0.280007	
7167000	0.085832	2	0.322837	0.292764	0.111762	0.272636	0.322837	0.292764	0.111762	0.272636	0.186484	0.252401	0.290870	0.270245	0.186484	0.252401	0.290870	0.270245	0.186484	0.252401	0.290870	0.270245	0.322837	0.292764	0.111762	0.272636	0.186484	0.252401	0.290870	0.270245	
7168000	0.085832	2	0.308236	0.301741	0.120423	0.269600	0.308236	0.301741	0.120423	0.269600	0.204422	0.268787	0.246203	0.280587	0.204422	0.268787	0.246203	0.280587	0.204422	0.268787	0.246203	0.280587	0.308236	0.301741	0.120423	0.269600	0.204422	0.268787	0.246203	0.280587	
7169000	0.085832	2	0.326458	0.284440	0.127570	0.261531	0.326458	0.284440	0.127570	0.261531	0.184280	0.276879	0.266069	0.272772	0.184280	0.276879	0.266069	0.272772	0.184280	0.276879	0.266069	0.272772	0.326458	0.284440	0.127570	0.261531	0.184280	0.276879	0.266069	0.272772	
7170000	0.085832	2	0.320157	0.294628	0.111384	0.273831	0.320157	0.294628	0.111384	0.273831	0.185585	0.284408	0.249468	0.280539	0.185585	0.284408	0.249468	0.280539	0.185585	0.284408	0.249468	0.280539	0.320157	0.294628	0.111384	0.273831	0.185585	0.284408	0.249468	0.280539	
7171000	0.085832	2	0.316309	0.296869	0.122265	0.264557	0.316309	0.296869	0.122265	0.264557	0.192731	0.270069	0.264984	0.272215	0.192731	0.270069	0.264984	0.272215	0.192731	0.270069	0.264984	0.272215	0.316309	0.296869	0.122265	0.264557	0.192731	0.270069	0.264984	0.272215	
7172000	0.085832	2	0.330873	0.301056	0.114644	0.253427	0.330873	0.301056	0.114644	0.253427	0.189320	0.255607	0.275657	0.279416	0.189320	0.255607	0.275657	0.279416	0.189320	0.255607	0.275657	0.279416	0.330873	0.301056	0.114644	0.253427	0.189320	0.255607	0.275657	0.279416	
7173000	0.085832	2	0.305713	0.305985	0.111778	0.276524	0.305713	0.305985	0.111778	0.276524	0.197598	0.246920	0.275545	0.279936	0.197598	0.246920	0.275545	0.279936	0.197598	0.246920	0.275545	0.279936	0.305713	0.305985	0.111778	0.276524	0.197598	0.246920	0.275545	0.279936	
7174000	0.085832	2	0.304129	0.298111	0.118510	0.279250	0.304129	0.298111	0.118510	0.279250	0.176056	0.276848	0.266266	0.280830	0.176056	0.276848	0.266266	0.280830	0.176056	0.276848	0.266266	0.280830	0.304129	0.298111	0.118510	0.279250	0.176056	0.276848	0.266266	0.280830	
7175000	0.085832	2	0.326132	0.277495	0.119634	0.276739	0.326132	0.277495	0.119634	0.276739	0.190050	0.264785	0.288168	0.256998	0.190050	0.264785	0.288168	0.256998	0.190050	0.264785	0.288168	0.256998	0.326132	0.277495	0.119634	0.276739	0.190050	0.264785	0.288168	0.256998	
7176000	0.085832	3	0.327800	0.285991	0.125768	0.260441	0.327800	0.285991	0.125768	0.260441	0.193265	0.324789	0.224649	0.257297	0.193265	0.324789	0.224649	0.257297	0.214518	0.248867	0.274296	0.262319	0.327800	0.285991	0.125768	0.260441	0.214518	0.248867	0.274296	0.262319	
7177000	0.085832	2	0.335451	0.285192	0.127448	0.251909	0.335451	0.285192	0.127448	0.251909	0.195272	0.260367	0.268614	0.275746	0.195272	0.260367	0.268614	0.275746	0.195272	0.260367	0.268614	0.275746	0.335451	0.285192	0.127448	0.251909	0.195272	0.260367	0.268614	0.275746	
7178000	0.085832	2	0.329301	0.281630	0.118454	0.270616	0.329301	0.281630	0.118454	0.270616	0.202163	0.263480	0.244502	0.289855	0.202163	0.263480	0.244502	0.289855	0.202163	0.263480	0.244502	0.289855	0.329301	0.281630	0.118454	0.270616	0.202163	0.263480	0.244502	0.289855	
7179000	0.085832	2	0.322046	0.288618	0.120077	0.269260	0.322046	0.288618	0.120077	0.269260	0.197048	0.265769	0.255102	0.282081	0.197048	0.265769	0.255102	0.282081	0.197048	0.265769	0.255102	0.282081	0.322046	0.288618	0.120077	0.269260	0.197048	0.265769	0.255102	0.282081	
7180000	0.085832	2	0.344540	0.290049	0.115378	0.250033	0.344540	0.290049	0.115378	0.250033	0.195723	0.291017	0.283271	0.229989	0.195723	0.291017	0.283271	0.229989	0.195723	0.291017	0.283271	0.229989	0.344540	0.290049	0.115378	0.250033	0.195723	0.291017	0.283271	0.229989	
7181000	0.085832	2	0.340609	0.283066	0.121333	0.254993	0.340609	0.283066	0.121333	0.254993	0.206562	0.276003	0.261008	0.256427	0.206562	0.276003	0.261008	0.256427	0.206562	0.276003	0.261008	0.256427	0.340609	0.283066	0.121333	0.254993	0.206562	0.276003	0.261008	0.256427	
7182000	0.085832	3	0.332566	0.296935	0.119696	0.250802	0.332566	0.296935	0.119696	0.250802	0.174832	0.227843	0.304588	0.292737	0.090668	0.250198	0.126103	0.533031	0.174832	0.227843	0.304588	0.292737	0.332566	0.296935	0.119696	0.250802	0.174832	0.227843	0.304588	0.292737	
7183000	0.085832	2	0.330366	0.292026	0.114705	0.262903	0.330366	0.292026	0.114705	0.262903	0.178718	0.295880	0.235679	0.289723	0.178718	0.295880	0.235679	0.289723	0.178718	0.295880	0.235679	0.289723	0.330366	0.292026	0.114705	0.262903	0.178718	0.295880	0.235679	0.289723	
7184000	0.085832	2	0.330366	0.292026	0.114705	0.262903	0.330366	0.292026	0.114705	0.262903	0.195434	0.273657	0.258512	0.272396	0.195434	0.273657	0.258512	0.272396	0.195434	0.273657	0.258512	0.272396	0.330366	0.292026	0.114705	0.262903	0.195434	0.273657	0.258512	0.272396	
7185000	0.085832	2	0.330366	0.292026	0.114705	0.262903	0.330366	0.292026	0.114705	0.262903	0.195434	0.273657	0.258512	0.272396	0.195434	0.273657	0.258512	0.272396	0.195434	0.273657	0.258512	0.272396	0.330366	0.292026	0.114705	0.262903	0.195434	0.273657	0.258512	0.272396	
7186000	0.085832	2	0.330366	0.292026	0.114705	0.262903	0.330366	0.292026	0.114705	0.262903	0.195434	0.273657	0.258512	0.272396	0.195434	0.273657	0.258512	0.272396	0.195434	0.273657	0.258512	0.272396	0.330366	0.292026	0.114705	0.262903	0.195434	0.273657	0.258512	0.272396	
7187000	0.085832	2	0.327925	0.293450	0.119600	0.259026	0.327925	0.293450	0.119600	0.259026	0.202756	0.263322	0.284407	0.249515	0.202756	0.263322	0.284407	0.249515	0.202756	0.263322	0.284407	0.249515	0.327925	0.293450	0.119600	0.259026	0.202756	0.263322	0.284407	0.249515	
