Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
3562000	0.085832	2	0.323179	0.290422	0.115673	0.270727	0.323179	0.290422	0.115673	0.270727	0.189005	0.281643	0.270307	0.259044	0.189005	0.281643	0.270307	0.259044	0.189005	0.281643	0.270307	0.259044	0.323179	0.290422	0.115673	0.270727	0.189005	0.281643	0.270307	0.259044	
3563000	0.085832	2	0.316039	0.291512	0.119983	0.272466	0.316039	0.291512	0.119983	0.272466	0.216823	0.234470	0.313684	0.235023	0.316039	0.291512	0.119983	0.272466	0.216823	0.234470	0.313684	0.235023	0.316039	0.291512	0.119983	0.272466	0.216823	0.234470	0.313684	0.235023	
3564000	0.085832	2	0.351409	0.288301	0.118311	0.241979	0.351409	0.288301	0.118311	0.241979	0.198485	0.251540	0.285756	0.264219	0.198485	0.251540	0.285756	0.264219	0.198485	0.251540	0.285756	0.264219	0.351409	0.288301	0.118311	0.241979	0.198485	0.251540	0.285756	0.264219	
3565000	0.085832	2	0.336602	0.296127	0.122058	0.245213	0.336602	0.296127	0.122058	0.245213	0.181637	0.278255	0.274620	0.265488	0.181637	0.278255	0.274620	0.265488	0.181637	0.278255	0.274620	0.265488	0.336602	0.296127	0.122058	0.245213	0.181637	0.278255	0.274620	0.265488	
3566000	0.085832	3	0.333511	0.256412	0.133775	0.276301	0.333511	0.256412	0.133775	0.276301	0.221246	0.226189	0.315081	0.237484	0.107175	0.315976	0.210670	0.366178	0.221246	0.226189	0.315081	0.237484	0.333511	0.256412	0.133775	0.276301	0.221246	0.226189	0.315081	0.237484	
3567000	0.085832	3	0.342160	0.261618	0.131682	0.264540	0.342160	0.261618	0.131682	0.264540	0.175368	0.264180	0.295531	0.264921	0.175368	0.264180	0.295531	0.264921	0.189268	0.241714	0.321949	0.247069	0.342160	0.261618	0.131682	0.264540	0.189268	0.241714	0.321949	0.247069	
3568000	0.085832	3	0.333096	0.282664	0.133502	0.250738	0.333096	0.282664	0.133502	0.250738	0.208846	0.261421	0.278494	0.251239	0.208846	0.261421	0.278494	0.251239	0.269453	0.124597	0.384415	0.221535	0.333096	0.282664	0.133502	0.250738	0.208846	0.261421	0.278494	0.251239	
3569000	0.085832	2	0.342466	0.290170	0.112189	0.255175	0.342466	0.290170	0.112189	0.255175	0.190855	0.278933	0.274859	0.255353	0.190855	0.278933	0.274859	0.255353	0.190855	0.278933	0.274859	0.255353	0.342466	0.290170	0.112189	0.255175	0.190855	0.278933	0.274859	0.255353	
3570000	0.085832	3	0.342466	0.290170	0.112189	0.255175	0.342466	0.290170	0.112189	0.255175	0.207565	0.252395	0.279129	0.260910	0.118686	0.279413	0.247704	0.354198	0.207565	0.252395	0.279129	0.260910	0.342466	0.290170	0.112189	0.255175	0.207565	0.252395	0.279129	0.260910	
3571000	0.085832	2	0.311321	0.310362	0.119590	0.258726	0.311321	0.310362	0.119590	0.258726	0.196161	0.264715	0.273254	0.265870	0.196161	0.264715	0.273254	0.265870	0.196161	0.264715	0.273254	0.265870	0.311321	0.310362	0.119590	0.258726	0.196161	0.264715	0.273254	0.265870	
3572000	0.085832	2	0.351517	0.278464	0.106326	0.263693	0.351517	0.278464	0.106326	0.263693	0.200763	0.266800	0.260504	0.271933	0.200763	0.266800	0.260504	0.271933	0.200763	0.266800	0.260504	0.271933	0.351517	0.278464	0.106326	0.263693	0.200763	0.266800	0.260504	0.271933	
3573000	0.085832	3	0.332317	0.262974	0.152026	0.252684	0.332317	0.262974	0.152026	0.252684	0.185445	0.294294	0.219303	0.300958	0.185445	0.294294	0.219303	0.300958	0.266218	0.199755	0.344941	0.189087	0.332317	0.262974	0.152026	0.252684	0.266218	0.199755	0.344941	0.189087	
3574000	0.085832	3	0.321524	0.283363	0.135579	0.259534	0.321524	0.283363	0.135579	0.259534	0.187722	0.277844	0.268494	0.265940	0.112949	0.327798	0.132984	0.426269	0.187722	0.277844	0.268494	0.265940	0.321524	0.283363	0.135579	0.259534	0.187722	0.277844	0.268494	0.265940	
3575000	0.085832	2	0.335703	0.279804	0.128164	0.256328	0.335703	0.279804	0.128164	0.256328	0.196697	0.246386	0.275980	0.280937	0.196697	0.246386	0.275980	0.280937	0.196697	0.246386	0.275980	0.280937	0.335703	0.279804	0.128164	0.256328	0.196697	0.246386	0.275980	0.280937	
3576000	0.085832	2	0.335083	0.279546	0.123707	0.261664	0.335083	0.279546	0.123707	0.261664	0.195994	0.260097	0.294867	0.249043	0.195994	0.260097	0.294867	0.249043	0.195994	0.260097	0.294867	0.249043	0.335083	0.279546	0.123707	0.261664	0.195994	0.260097	0.294867	0.249043	
3577000	0.085832	2	0.331892	0.294147	0.124971	0.248990	0.331892	0.294147	0.124971	0.248990	0.212183	0.240529	0.273322	0.273966	0.212183	0.240529	0.273322	0.273966	0.212183	0.240529	0.273322	0.273966	0.331892	0.294147	0.124971	0.248990	0.212183	0.240529	0.273322	0.273966	
3578000	0.085832	2	0.320714	0.288344	0.120537	0.270405	0.320714	0.288344	0.120537	0.270405	0.204992	0.293211	0.257497	0.244299	0.204992	0.293211	0.257497	0.244299	0.204992	0.293211	0.257497	0.244299	0.320714	0.288344	0.120537	0.270405	0.204992	0.293211	0.257497	0.244299	
3579000	0.085832	2	0.322043	0.282022	0.118270	0.277666	0.322043	0.282022	0.118270	0.277666	0.194864	0.250862	0.273582	0.280692	0.194864	0.250862	0.273582	0.280692	0.194864	0.250862	0.273582	0.280692	0.322043	0.282022	0.118270	0.277666	0.194864	0.250862	0.273582	0.280692	
3580000	0.085832	2	0.330067	0.280495	0.117352	0.272087	0.330067	0.280495	0.117352	0.272087	0.180447	0.274481	0.290197	0.254874	0.180447	0.274481	0.290197	0.254874	0.180447	0.274481	0.290197	0.254874	0.330067	0.280495	0.117352	0.272087	0.180447	0.274481	0.290197	0.254874	
3581000	0.085832	2	0.330067	0.280495	0.117352	0.272087	0.330067	0.280495	0.117352	0.272087	0.193416	0.243650	0.275709	0.287225	0.193416	0.243650	0.275709	0.287225	0.193416	0.243650	0.275709	0.287225	0.330067	0.280495	0.117352	0.272087	0.193416	0.243650	0.275709	0.287225	
3582000	0.085832	3	0.332774	0.279751	0.119308	0.268167	0.332774	0.279751	0.119308	0.268167	0.184175	0.275106	0.278243	0.262476	0.155352	0.253399	0.198315	0.392934	0.184175	0.275106	0.278243	0.262476	0.332774	0.279751	0.119308	0.268167	0.184175	0.275106	0.278243	0.262476	
3583000	0.085832	2	0.332774	0.279751	0.119308	0.268167	0.332774	0.279751	0.119308	0.268167	0.196617	0.276018	0.299485	0.227880	0.196617	0.276018	0.299485	0.227880	0.196617	0.276018	0.299485	0.227880	0.332774	0.279751	0.119308	0.268167	0.196617	0.276018	0.299485	0.227880	
3584000	0.085832	2	0.319548	0.306727	0.119803	0.253922	0.319548	0.306727	0.119803	0.253922	0.182120	0.255314	0.280058	0.282508	0.182120	0.255314	0.280058	0.282508	0.182120	0.255314	0.280058	0.282508	0.319548	0.306727	0.119803	0.253922	0.182120	0.255314	0.280058	0.282508	
3585000	0.085832	2	0.328401	0.281573	0.120415	0.269611	0.328401	0.281573	0.120415	0.269611	0.180565	0.277895	0.263875	0.277665	0.180565	0.277895	0.263875	0.277665	0.180565	0.277895	0.263875	0.277665	0.328401	0.281573	0.120415	0.269611	0.180565	0.277895	0.263875	0.277665	
3586000	0.085832	2	0.328401	0.281573	0.120415	0.269611	0.328401	0.281573	0.120415	0.269611	0.193776	0.279406	0.268652	0.258167	0.193776	0.279406	0.268652	0.258167	0.193776	0.279406	0.268652	0.258167	0.328401	0.281573	0.120415	0.269611	0.193776	0.279406	0.268652	0.258167	
3587000	0.085832	2	0.324391	0.285787	0.127854	0.261968	0.324391	0.285787	0.127854	0.261968	0.190346	0.280422	0.276332	0.252900	0.190346	0.280422	0.276332	0.252900	0.190346	0.280422	0.276332	0.252900	0.324391	0.285787	0.127854	0.261968	0.190346	0.280422	0.276332	0.252900	
3588000	0.085832	3	0.324391	0.285787	0.127854	0.261968	0.324391	0.285787	0.127854	0.261968	0.219115	0.277694	0.226421	0.276770	0.219115	0.277694	0.226421	0.276770	0.275198	0.142116	0.410981	0.171705	0.324391	0.285787	0.127854	0.261968	0.219115	0.277694	0.226421	0.276770	
3589000	0.085832	2	0.324391	0.285787	0.127854	0.261968	0.324391	0.285787	0.127854	0.261968	0.207694	0.270806	0.257084	0.264417	0.207694	0.270806	0.257084	0.264417	0.207694	0.270806	0.257084	0.264417	0.324391	0.285787	0.127854	0.261968	0.207694	0.270806	0.257084	0.264417	
3590000	0.085832	3	0.336530	0.289809	0.122273	0.251388	0.336530	0.289809	0.122273	0.251388	0.186919	0.282242	0.270041	0.260799	0.218051	0.317185	0.170282	0.294482	0.186919	0.282242	0.270041	0.260799	0.336530	0.289809	0.122273	0.251388	0.186919	0.282242	0.270041	0.260799	
3591000	0.085832	2	0.345259	0.277245	0.120804	0.256692	0.345259	0.277245	0.120804	0.256692	0.194475	0.254776	0.290021	0.260728	0.194475	0.254776	0.290021	0.260728	0.194475	0.254776	0.290021	0.260728	0.345259	0.277245	0.120804	0.256692	0.194475	0.254776	0.290021	0.260728	
3592000	0.085832	2	0.332463	0.284831	0.125777	0.256929	0.332463	0.284831	0.125777	0.256929	0.188396	0.258931	0.273574	0.279100	0.188396	0.258931	0.273574	0.279100	0.188396	0.258931	0.273574	0.279100	0.332463	0.284831	0.125777	0.256929	0.188396	0.258931	0.273574	0.279100	
3593000	0.085832	2	0.330724	0.264079	0.128645	0.276552	0.330724	0.264079	0.128645	0.276552	0.195653	0.241126	0.272179	0.291042	0.195653	0.241126	0.272179	0.291042	0.195653	0.241126	0.272179	0.291042	0.330724	0.264079	0.128645	0.276552	0.195653	0.241126	0.272179	0.291042	
3594000	0.085832	2	0.300811	0.298108	0.146813	0.254267	0.300811	0.298108	0.146813	0.254267	0.199758	0.264818	0.272445	0.262979	0.199758	0.264818	0.272445	0.262979	0.199758	0.264818	0.272445	0.262979	0.300811	0.298108	0.146813	0.254267	0.199758	0.264818	0.272445	0.262979	
3595000	0.085832	3	0.319594	0.292545	0.144846	0.243015	0.319594	0.292545	0.144846	0.243015	0.145536	0.311324	0.269293	0.273847	0.145536	0.311324	0.269293	0.273847	0.223442	0.231757	0.262680	0.282121	0.319594	0.292545	0.144846	0.243015	0.223442	0.231757	0.262680	0.282121	
3596000	0.085832	4	0.324936	0.300878	0.103274	0.270912	0.324936	0.300878	0.103274	0.270912	0.205486	0.275631	0.253716	0.265167	0.150615	0.323815	0.176138	0.349432	0.230868	0.192308	0.322437	0.254387	0.324936	0.300878	0.103274	0.270912	0.205486	0.275631	0.253716	0.265167	
3597000	0.085832	2	0.333379	0.292619	0.113314	0.260689	0.333379	0.292619	0.113314	0.260689	0.184888	0.292135	0.261338	0.261639	0.184888	0.292135	0.261338	0.261639	0.184888	0.292135	0.261338	0.261639	0.333379	0.292619	0.113314	0.260689	0.184888	0.292135	0.261338	0.261639	
3598000	0.085832	2	0.333379	0.292619	0.113314	0.260689	0.333379	0.292619	0.113314	0.260689	0.180246	0.304870	0.264833	0.250051	0.180246	0.304870	0.264833	0.250051	0.180246	0.304870	0.264833	0.250051	0.333379	0.292619	0.113314	0.260689	0.180246	0.304870	0.264833	0.250051	
3599000	0.085832	2	0.333379	0.292619	0.113314	0.260689	0.333379	0.292619	0.113314	0.260689	0.188235	0.277097	0.244955	0.289713	0.188235	0.277097	0.244955	0.289713	0.188235	0.277097	0.244955	0.289713	0.333379	0.292619	0.113314	0.260689	0.188235	0.277097	0.244955	0.289713	
3600000	0.085832	2	0.332002	0.290110	0.109422	0.268465	0.332002	0.290110	0.109422	0.268465	0.202520	0.262700	0.254021	0.280759	0.202520	0.262700	0.254021	0.280759	0.202520	0.262700	0.254021	0.280759	0.332002	0.290110	0.109422	0.268465	0.202520	0.262700	0.254021	0.280759	
3601000	0.085832	3	0.332002	0.290110	0.109422	0.268465	0.332002	0.290110	0.109422	0.268465	0.188075	0.264166	0.262766	0.284993	0.147440	0.264774	0.131999	0.455787	0.188075	0.264166	0.262766	0.284993	0.332002	0.290110	0.109422	0.268465	0.188075	0.264166	0.262766	0.284993	
3602000	0.085832	2	0.332002	0.290110	0.109422	0.268465	0.332002	0.290110	0.109422	0.268465	0.184981	0.257558	0.265491	0.291970	0.184981	0.257558	0.265491	0.291970	0.184981	0.257558	0.265491	0.291970	0.332002	0.290110	0.109422	0.268465	0.184981	0.257558	0.265491	0.291970	
3603000	0.085832	2	0.320551	0.295288	0.113411	0.270749	0.320551	0.295288	0.113411	0.270749	0.187194	0.276240	0.295438	0.241128	0.187194	0.276240	0.295438	0.241128	0.187194	0.276240	0.295438	0.241128	0.320551	0.295288	0.113411	0.270749	0.187194	0.276240	0.295438	0.241128	
3604000	0.085832	2	0.328171	0.282698	0.109221	0.279910	0.328171	0.282698	0.109221	0.279910	0.199112	0.263673	0.260223	0.276993	0.199112	0.263673	0.260223	0.276993	0.199112	0.263673	0.260223	0.276993	0.328171	0.282698	0.109221	0.279910	0.199112	0.263673	0.260223	0.276993	
3605000	0.085832	2	0.338330	0.276594	0.127097	0.257978	0.338330	0.276594	0.127097	0.257978	0.198164	0.276972	0.276591	0.248273	0.198164	0.276972	0.276591	0.248273	0.198164	0.276972	0.276591	0.248273	0.338330	0.276594	0.127097	0.257978	0.198164	0.276972	0.276591	0.248273	
3606000	0.085832	2	0.338330	0.276594	0.127097	0.257978	0.338330	0.276594	0.127097	0.257978	0.193149	0.264379	0.279129	0.263343	0.193149	0.264379	0.279129	0.263343	0.193149	0.264379	0.279129	0.263343	0.338330	0.276594	0.127097	0.257978	0.193149	0.264379	0.279129	0.263343	
3607000	0.085832	2	0.338330	0.276594	0.127097	0.257978	0.338330	0.276594	0.127097	0.257978	0.179214	0.255104	0.291111	0.274571	0.179214	0.255104	0.291111	0.274571	0.179214	0.255104	0.291111	0.274571	0.338330	0.276594	0.127097	0.257978	0.179214	0.255104	0.291111	0.274571	
3608000	0.085832	2	0.353230	0.267947	0.125923	0.252900	0.353230	0.267947	0.125923	0.252900	0.188923	0.249902	0.284471	0.276704	0.188923	0.249902	0.284471	0.276704	0.188923	0.249902	0.284471	0.276704	0.353230	0.267947	0.125923	0.252900	0.188923	0.249902	0.284471	0.276704	
3609000	0.085832	2	0.351063	0.279665	0.113905	0.255367	0.351063	0.279665	0.113905	0.255367	0.196445	0.282080	0.266182	0.255293	0.196445	0.282080	0.266182	0.255293	0.196445	0.282080	0.266182	0.255293	0.351063	0.279665	0.113905	0.255367	0.196445	0.282080	0.266182	0.255293	
3610000	0.085832	2	0.351063	0.279665	0.113905	0.255367	0.351063	0.279665	0.113905	0.255367	0.162990	0.280216	0.264915	0.291879	0.162990	0.280216	0.264915	0.291879	0.162990	0.280216	0.264915	0.291879	0.351063	0.279665	0.113905	0.255367	0.162990	0.280216	0.264915	0.291879	
3611000	0.085832	2	0.327923	0.288956	0.117153	0.265969	0.327923	0.288956	0.117153	0.265969	0.186137	0.290126	0.263833	0.259905	0.186137	0.290126	0.263833	0.259905	0.186137	0.290126	0.263833	0.259905	0.327923	0.288956	0.117153	0.265969	0.186137	0.290126	0.263833	0.259905	
3612000	0.085832	2	0.327923	0.288956	0.117153	0.265969	0.327923	0.288956	0.117153	0.265969	0.194857	0.258322	0.257267	0.289555	0.194857	0.258322	0.257267	0.289555	0.194857	0.258322	0.257267	0.289555	0.327923	0.288956	0.117153	0.265969	0.194857	0.258322	0.257267	0.289555	
3613000	0.085832	2	0.327923	0.288956	0.117153	0.265969	0.327923	0.288956	0.117153	0.265969	0.174901	0.279657	0.268428	0.277014	0.174901	0.279657	0.268428	0.277014	0.174901	0.279657	0.268428	0.277014	0.327923	0.288956	0.117153	0.265969	0.174901	0.279657	0.268428	0.277014	
3614000	0.085832	2	0.315176	0.290585	0.118141	0.276098	0.315176	0.290585	0.118141	0.276098	0.181175	0.248105	0.299600	0.271121	0.181175	0.248105	0.299600	0.271121	0.181175	0.248105	0.299600	0.271121	0.315176	0.290585	0.118141	0.276098	0.181175	0.248105	0.299600	0.271121	
3615000	0.085832	2	0.315176	0.290585	0.118141	0.276098	0.315176	0.290585	0.118141	0.276098	0.193037	0.281064	0.264030	0.261868	0.193037	0.281064	0.264030	0.261868	0.193037	0.281064	0.264030	0.261868	0.315176	0.290585	0.118141	0.276098	0.193037	0.281064	0.264030	0.261868	
3616000	0.085832	2	0.320437	0.288199	0.119732	0.271633	0.320437	0.288199	0.119732	0.271633	0.197655	0.241290	0.260337	0.300718	0.197655	0.241290	0.260337	0.300718	0.197655	0.241290	0.260337	0.300718	0.320437	0.288199	0.119732	0.271633	0.197655	0.241290	0.260337	0.300718	
3617000	0.085832	3	0.320437	0.288199	0.119732	0.271633	0.320437	0.288199	0.119732	0.271633	0.181306	0.256818	0.283007	0.278869	0.162084	0.292953	0.229458	0.315506	0.181306	0.256818	0.283007	0.278869	0.320437	0.288199	0.119732	0.271633	0.162084	0.292953	0.229458	0.315506	
3618000	0.085832	2	0.320560	0.287592	0.120214	0.271634	0.320560	0.287592	0.120214	0.271634	0.174924	0.269790	0.286741	0.268545	0.174924	0.269790	0.286741	0.268545	0.174924	0.269790	0.286741	0.268545	0.320560	0.287592	0.120214	0.271634	0.174924	0.269790	0.286741	0.268545	
3619000	0.085832	2	0.320560	0.287592	0.120214	0.271634	0.320560	0.287592	0.120214	0.271634	0.180938	0.266664	0.283584	0.268814	0.180938	0.266664	0.283584	0.268814	0.180938	0.266664	0.283584	0.268814	0.320560	0.287592	0.120214	0.271634	0.180938	0.266664	0.283584	0.268814	
3620000	0.085832	2	0.320560	0.287592	0.120214	0.271634	0.320560	0.287592	0.120214	0.271634	0.200504	0.235293	0.275184	0.289019	0.200504	0.235293	0.275184	0.289019	0.200504	0.235293	0.275184	0.289019	0.320560	0.287592	0.120214	0.271634	0.200504	0.235293	0.275184	0.289019	
3621000	0.085832	2	0.323042	0.289697	0.115971	0.271290	0.323042	0.289697	0.115971	0.271290	0.184576	0.271754	0.288397	0.255273	0.184576	0.271754	0.288397	0.255273	0.184576	0.271754	0.288397	0.255273	0.323042	0.289697	0.115971	0.271290	0.184576	0.271754	0.288397	0.255273	
3622000	0.085832	2	0.325529	0.282622	0.121591	0.270258	0.325529	0.282622	0.121591	0.270258	0.187819	0.265606	0.269637	0.276938	0.187819	0.265606	0.269637	0.276938	0.187819	0.265606	0.269637	0.276938	0.325529	0.282622	0.121591	0.270258	0.187819	0.265606	0.269637	0.276938	
3623000	0.085832	2	0.325529	0.282622	0.121591	0.270258	0.325529	0.282622	0.121591	0.270258	0.181357	0.251289	0.290072	0.277282	0.181357	0.251289	0.290072	0.277282	0.181357	0.251289	0.290072	0.277282	0.325529	0.282622	0.121591	0.270258	0.181357	0.251289	0.290072	0.277282	
3624000	0.085832	2	0.324297	0.281587	0.136514	0.257602	0.324297	0.281587	0.136514	0.257602	0.200888	0.272296	0.278213	0.248603	0.200888	0.272296	0.278213	0.248603	0.200888	0.272296	0.278213	0.248603	0.324297	0.281587	0.136514	0.257602	0.200888	0.272296	0.278213	0.248603	
3625000	0.085832	2	0.324297	0.281587	0.136514	0.257602	0.324297	0.281587	0.136514	0.257602	0.190892	0.258002	0.316178	0.234928	0.190892	0.258002	0.316178	0.234928	0.190892	0.258002	0.316178	0.234928	0.324297	0.281587	0.136514	0.257602	0.190892	0.258002	0.316178	0.234928	
3626000	0.085832	2	0.324297	0.281587	0.136514	0.257602	0.324297	0.281587	0.136514	0.257602	0.201636	0.251110	0.301559	0.245695	0.201636	0.251110	0.301559	0.245695	0.201636	0.251110	0.301559	0.245695	0.324297	0.281587	0.136514	0.257602	0.201636	0.251110	0.301559	0.245695	
3627000	0.085832	3	0.320798	0.274397	0.141900	0.262905	0.320798	0.274397	0.141900	0.262905	0.193756	0.255815	0.281313	0.269117	0.119837	0.282536	0.184210	0.413417	0.193756	0.255815	0.281313	0.269117	0.320798	0.274397	0.141900	0.262905	0.193756	0.255815	0.281313	0.269117	
3628000	0.085832	2	0.322282	0.285365	0.134383	0.257970	0.322282	0.285365	0.134383	0.257970	0.191592	0.293908	0.262858	0.251642	0.191592	0.293908	0.262858	0.251642	0.191592	0.293908	0.262858	0.251642	0.322282	0.285365	0.134383	0.257970	0.191592	0.293908	0.262858	0.251642	
3629000	0.085832	2	0.308205	0.304677	0.124356	0.262762	0.308205	0.304677	0.124356	0.262762	0.193588	0.274205	0.280484	0.251722	0.193588	0.274205	0.280484	0.251722	0.193588	0.274205	0.280484	0.251722	0.308205	0.304677	0.124356	0.262762	0.193588	0.274205	0.280484	0.251722	
3630000	0.085832	2	0.311966	0.310159	0.120623	0.257252	0.311966	0.310159	0.120623	0.257252	0.194916	0.283378	0.247598	0.274107	0.194916	0.283378	0.247598	0.274107	0.194916	0.283378	0.247598	0.274107	0.311966	0.310159	0.120623	0.257252	0.194916	0.283378	0.247598	0.274107	
3631000	0.085832	2	0.319175	0.299937	0.125050	0.255838	0.319175	0.299937	0.125050	0.255838	0.168278	0.267231	0.269548	0.294944	0.168278	0.267231	0.269548	0.294944	0.168278	0.267231	0.269548	0.294944	0.319175	0.299937	0.125050	0.255838	0.168278	0.267231	0.269548	0.294944	
3632000	0.085832	2	0.322189	0.287775	0.127826	0.262211	0.322189	0.287775	0.127826	0.262211	0.187149	0.273494	0.285226	0.254131	0.187149	0.273494	0.285226	0.254131	0.187149	0.273494	0.285226	0.254131	0.322189	0.287775	0.127826	0.262211	0.187149	0.273494	0.285226	0.254131	
3633000	0.085832	2	0.322695	0.285857	0.129466	0.261983	0.322695	0.285857	0.129466	0.261983	0.174881	0.280011	0.253050	0.292058	0.174881	0.280011	0.253050	0.292058	0.174881	0.280011	0.253050	0.292058	0.322695	0.285857	0.129466	0.261983	0.174881	0.280011	0.253050	0.292058	
3634000	0.085832	2	0.321279	0.288425	0.132773	0.257523	0.321279	0.288425	0.132773	0.257523	0.193146	0.272899	0.277157	0.256798	0.193146	0.272899	0.277157	0.256798	0.193146	0.272899	0.277157	0.256798	0.321279	0.288425	0.132773	0.257523	0.193146	0.272899	0.277157	0.256798	
3635000	0.085832	2	0.341434	0.274485	0.128322	0.255759	0.341434	0.274485	0.128322	0.255759	0.205844	0.267022	0.251659	0.275475	0.205844	0.267022	0.251659	0.275475	0.205844	0.267022	0.251659	0.275475	0.341434	0.274485	0.128322	0.255759	0.205844	0.267022	0.251659	0.275475	
3636000	0.085832	2	0.337996	0.278386	0.131133	0.252485	0.337996	0.278386	0.131133	0.252485	0.199590	0.262112	0.272511	0.265787	0.199590	0.262112	0.272511	0.265787	0.199590	0.262112	0.272511	0.265787	0.337996	0.278386	0.131133	0.252485	0.199590	0.262112	0.272511	0.265787	
3637000	0.085832	2	0.337996	0.278386	0.131133	0.252485	0.337996	0.278386	0.131133	0.252485	0.194820	0.252497	0.281746	0.270937	0.194820	0.252497	0.281746	0.270937	0.194820	0.252497	0.281746	0.270937	0.337996	0.278386	0.131133	0.252485	0.194820	0.252497	0.281746	0.270937	
3638000	0.085832	3	0.347544	0.264228	0.124436	0.263791	0.347544	0.264228	0.124436	0.263791	0.202918	0.259190	0.258843	0.279049	0.202918	0.259190	0.258843	0.279049	0.202193	0.146411	0.377051	0.274346	0.347544	0.264228	0.124436	0.263791	0.202918	0.259190	0.258843	0.279049	
3639000	0.085832	2	0.323895	0.303271	0.116590	0.256244	0.323895	0.303271	0.116590	0.256244	0.172187	0.280762	0.257975	0.289077	0.172187	0.280762	0.257975	0.289077	0.172187	0.280762	0.257975	0.289077	0.323895	0.303271	0.116590	0.256244	0.172187	0.280762	0.257975	0.289077	
3640000	0.085832	2	0.326889	0.287687	0.129023	0.256401	0.326889	0.287687	0.129023	0.256401	0.170501	0.270874	0.276561	0.282064	0.170501	0.270874	0.276561	0.282064	0.170501	0.270874	0.276561	0.282064	0.326889	0.287687	0.129023	0.256401	0.170501	0.270874	0.276561	0.282064	
3641000	0.085832	2	0.338834	0.285626	0.118234	0.257305	0.338834	0.285626	0.118234	0.257305	0.180361	0.279647	0.270151	0.269842	0.180361	0.279647	0.270151	0.269842	0.180361	0.279647	0.270151	0.269842	0.338834	0.285626	0.118234	0.257305	0.180361	0.279647	0.270151	0.269842	
3642000	0.085832	2	0.338723	0.274459	0.137380	0.249438	0.338723	0.274459	0.137380	0.249438	0.202429	0.259810	0.266362	0.271399	0.202429	0.259810	0.266362	0.271399	0.202429	0.259810	0.266362	0.271399	0.338723	0.274459	0.137380	0.249438	0.202429	0.259810	0.266362	0.271399	
3643000	0.085832	2	0.341159	0.271452	0.131669	0.255719	0.341159	0.271452	0.131669	0.255719	0.208411	0.257079	0.255720	0.278791	0.208411	0.257079	0.255720	0.278791	0.208411	0.257079	0.255720	0.278791	0.341159	0.271452	0.131669	0.255719	0.208411	0.257079	0.255720	0.278791	
3644000	0.085832	2	0.341159	0.271452	0.131669	0.255719	0.341159	0.271452	0.131669	0.255719	0.199428	0.260267	0.267913	0.272392	0.199428	0.260267	0.267913	0.272392	0.199428	0.260267	0.267913	0.272392	0.341159	0.271452	0.131669	0.255719	0.199428	0.260267	0.267913	0.272392	
3645000	0.085832	2	0.341159	0.271452	0.131669	0.255719	0.341159	0.271452	0.131669	0.255719	0.204177	0.244448	0.288621	0.262754	0.204177	0.244448	0.288621	0.262754	0.204177	0.244448	0.288621	0.262754	0.341159	0.271452	0.131669	0.255719	0.204177	0.244448	0.288621	0.262754	
3646000	0.085832	2	0.327561	0.287533	0.121117	0.263790	0.327561	0.287533	0.121117	0.263790	0.179493	0.270772	0.279102	0.270633	0.179493	0.270772	0.279102	0.270633	0.179493	0.270772	0.279102	0.270633	0.327561	0.287533	0.121117	0.263790	0.179493	0.270772	0.279102	0.270633	
3647000	0.085832	2	0.324829	0.281263	0.120856	0.273052	0.324829	0.281263	0.120856	0.273052	0.189990	0.270414	0.275289	0.264307	0.189990	0.270414	0.275289	0.264307	0.189990	0.270414	0.275289	0.264307	0.324829	0.281263	0.120856	0.273052	0.189990	0.270414	0.275289	0.264307	
3648000	0.085832	2	0.321810	0.286776	0.131397	0.260018	0.321810	0.286776	0.131397	0.260018	0.209060	0.267394	0.262150	0.261396	0.209060	0.267394	0.262150	0.261396	0.209060	0.267394	0.262150	0.261396	0.321810	0.286776	0.131397	0.260018	0.209060	0.267394	0.262150	0.261396	
3649000	0.085832	2	0.313499	0.276082	0.127413	0.283006	0.313499	0.276082	0.127413	0.283006	0.211453	0.276419	0.294552	0.217575	0.313499	0.276082	0.127413	0.283006	0.211453	0.276419	0.294552	0.217575	0.313499	0.276082	0.127413	0.283006	0.211453	0.276419	0.294552	0.217575	
3650000	0.085832	2	0.317343	0.284514	0.123438	0.274705	0.317343	0.284514	0.123438	0.274705	0.192154	0.251064	0.275055	0.281727	0.192154	0.251064	0.275055	0.281727	0.192154	0.251064	0.275055	0.281727	0.317343	0.284514	0.123438	0.274705	0.192154	0.251064	0.275055	0.281727	
3651000	0.085832	2	0.317343	0.284514	0.123438	0.274705	0.317343	0.284514	0.123438	0.274705	0.195422	0.267414	0.247338	0.289826	0.195422	0.267414	0.247338	0.289826	0.195422	0.267414	0.247338	0.289826	0.317343	0.284514	0.123438	0.274705	0.195422	0.267414	0.247338	0.289826	
