Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
5126000	16.777027	3	0.095110	0.303595	0.084586	0.046978	0.433640	0.036089	0.042347	0.424518	0.058598	0.024734	0.390552	0.059251	0.042347	0.424518	0.058598	0.024734	0.390552	0.059251	0.143227	0.347062	0.200485	0.136264	0.157170	0.015791	0.143227	0.347062	0.200485	0.136264	0.157170	0.015791	0.143227	0.347062	0.200485	0.136264	0.157170	0.015791	0.095110	0.303595	0.084586	0.046978	0.433640	0.036089	
5127000	16.777027	3	0.090543	0.325397	0.077766	0.040846	0.421166	0.044282	0.046220	0.446447	0.043458	0.024929	0.366656	0.072291	0.046220	0.446447	0.043458	0.024929	0.366656	0.072291	0.107977	0.483101	0.177028	0.123989	0.068900	0.039005	0.090543	0.325397	0.077766	0.040846	0.421166	0.044282	0.046220	0.446447	0.043458	0.024929	0.366656	0.072291	0.090543	0.325397	0.077766	0.040846	0.421166	0.044282	
5128000	16.777027	2	0.076752	0.314620	0.070748	0.039565	0.450625	0.047690	0.076752	0.314620	0.070748	0.039565	0.450625	0.047690	0.076752	0.314620	0.070748	0.039565	0.450625	0.047690	0.087218	0.380587	0.137767	0.119010	0.194168	0.081249	0.087218	0.380587	0.137767	0.119010	0.194168	0.081249	0.087218	0.380587	0.137767	0.119010	0.194168	0.081249	0.076752	0.314620	0.070748	0.039565	0.450625	0.047690	
5129000	16.777027	3	0.090287	0.293772	0.083828	0.003385	0.470023	0.058705	0.056133	0.381823	0.065114	0.044503	0.413770	0.038656	0.090287	0.293772	0.083828	0.003385	0.470023	0.058705	0.049153	0.124086	0.115327	0.135986	0.239283	0.336165	0.056133	0.381823	0.065114	0.044503	0.413770	0.038656	0.056133	0.381823	0.065114	0.044503	0.413770	0.038656	0.056133	0.381823	0.065114	0.044503	0.413770	0.038656	
5130000	16.777027	3	0.092010	0.278411	0.088437	0.016655	0.475937	0.048550	0.055797	0.432787	0.051728	0.051237	0.370589	0.037862	0.092010	0.278411	0.088437	0.016655	0.475937	0.048550	0.118674	0.097875	0.170322	0.173312	0.359311	0.080505	0.055797	0.432787	0.051728	0.051237	0.370589	0.037862	0.055797	0.432787	0.051728	0.051237	0.370589	0.037862	0.055797	0.432787	0.051728	0.051237	0.370589	0.037862	
5131000	16.777027	2	0.079052	0.290723	0.080657	0.035003	0.476146	0.038420	0.079052	0.290723	0.080657	0.035003	0.476146	0.038420	0.079052	0.290723	0.080657	0.035003	0.476146	0.038420	0.031692	0.045671	0.316838	0.358592	0.209959	0.037249	0.079052	0.290723	0.080657	0.035003	0.476146	0.038420	0.079052	0.290723	0.080657	0.035003	0.476146	0.038420	0.079052	0.290723	0.080657	0.035003	0.476146	0.038420	
5132000	16.777027	4	0.075710	0.370795	0.069939	0.046912	0.401418	0.035227	0.075710	0.370795	0.069939	0.046912	0.401418	0.035227	0.014681	0.533700	0.096939	0.049793	0.243389	0.061499	0.110777	0.072817	0.013534	0.422102	0.287556	0.093214	0.083383	0.390508	0.124414	0.106364	0.217697	0.077634	0.083383	0.390508	0.124414	0.106364	0.217697	0.077634	0.075710	0.370795	0.069939	0.046912	0.401418	0.035227	
5133000	16.777027	1	0.053874	0.392499	0.058842	0.032733	0.408294	0.053759	0.053874	0.392499	0.058842	0.032733	0.408294	0.053759	0.053874	0.392499	0.058842	0.032733	0.408294	0.053759	0.053874	0.392499	0.058842	0.032733	0.408294	0.053759	0.053874	0.392499	0.058842	0.032733	0.408294	0.053759	0.053874	0.392499	0.058842	0.032733	0.408294	0.053759	0.053874	0.392499	0.058842	0.032733	0.408294	0.053759	
5134000	16.777027	3	0.105061	0.341130	0.084320	0.050528	0.364429	0.054532	0.058299	0.396379	0.054437	0.029160	0.405204	0.056520	0.058299	0.396379	0.054437	0.029160	0.405204	0.056520	0.118585	0.254980	0.133022	0.131631	0.209695	0.152087	0.118585	0.254980	0.133022	0.131631	0.209695	0.152087	0.118585	0.254980	0.133022	0.131631	0.209695	0.152087	0.105061	0.341130	0.084320	0.050528	0.364429	0.054532	
5135000	16.777027	3	0.062893	0.333317	0.067459	0.031458	0.449639	0.055235	0.062893	0.333317	0.067459	0.031458	0.449639	0.055235	0.062893	0.333317	0.067459	0.031458	0.449639	0.055235	0.113365	0.151131	0.069657	0.327949	0.300217	0.037681	0.069857	0.321512	0.117366	0.237134	0.166565	0.087566	0.069857	0.321512	0.117366	0.237134	0.166565	0.087566	0.062893	0.333317	0.067459	0.031458	0.449639	0.055235	
5136000	16.777027	2	0.059247	0.368971	0.063554	0.032578	0.428766	0.046883	0.059247	0.368971	0.063554	0.032578	0.428766	0.046883	0.059247	0.368971	0.063554	0.032578	0.428766	0.046883	0.105961	0.361366	0.091241	0.193617	0.200717	0.047098	0.105961	0.361366	0.091241	0.193617	0.200717	0.047098	0.105961	0.361366	0.091241	0.193617	0.200717	0.047098	0.059247	0.368971	0.063554	0.032578	0.428766	0.046883	
5137000	16.777027	2	0.060996	0.383715	0.059691	0.030702	0.412534	0.052362	0.060996	0.383715	0.059691	0.030702	0.412534	0.052362	0.060996	0.383715	0.059691	0.030702	0.412534	0.052362	0.049254	0.341035	0.102720	0.127228	0.311285	0.068479	0.049254	0.341035	0.102720	0.127228	0.311285	0.068479	0.049254	0.341035	0.102720	0.127228	0.311285	0.068479	0.060996	0.383715	0.059691	0.030702	0.412534	0.052362	
5138000	16.777027	2	0.060304	0.402045	0.058802	0.029712	0.399244	0.049892	0.060304	0.402045	0.058802	0.029712	0.399244	0.049892	0.060304	0.402045	0.058802	0.029712	0.399244	0.049892	0.108130	0.314885	0.105302	0.180646	0.248154	0.042883	0.108130	0.314885	0.105302	0.180646	0.248154	0.042883	0.108130	0.314885	0.105302	0.180646	0.248154	0.042883	0.060304	0.402045	0.058802	0.029712	0.399244	0.049892	
5139000	16.777027	2	0.057772	0.400417	0.060037	0.032629	0.387581	0.061564	0.057772	0.400417	0.060037	0.032629	0.387581	0.061564	0.057772	0.400417	0.060037	0.032629	0.387581	0.061564	0.075628	0.342844	0.080727	0.122118	0.283315	0.095368	0.075628	0.342844	0.080727	0.122118	0.283315	0.095368	0.075628	0.342844	0.080727	0.122118	0.283315	0.095368	0.057772	0.400417	0.060037	0.032629	0.387581	0.061564	
5140000	16.777027	2	0.058528	0.384951	0.060279	0.031368	0.412814	0.052060	0.058528	0.384951	0.060279	0.031368	0.412814	0.052060	0.058528	0.384951	0.060279	0.031368	0.412814	0.052060	0.182400	0.288483	0.080632	0.189360	0.186040	0.073086	0.182400	0.288483	0.080632	0.189360	0.186040	0.073086	0.058528	0.384951	0.060279	0.031368	0.412814	0.052060	0.058528	0.384951	0.060279	0.031368	0.412814	0.052060	
5141000	16.777027	2	0.059463	0.391104	0.061243	0.028863	0.406435	0.052892	0.059463	0.391104	0.061243	0.028863	0.406435	0.052892	0.059463	0.391104	0.061243	0.028863	0.406435	0.052892	0.102819	0.458997	0.049548	0.151271	0.192661	0.044705	0.102819	0.458997	0.049548	0.151271	0.192661	0.044705	0.102819	0.458997	0.049548	0.151271	0.192661	0.044705	0.059463	0.391104	0.061243	0.028863	0.406435	0.052892	
5142000	16.777027	2	0.063951	0.398491	0.062399	0.028736	0.387825	0.058598	0.063951	0.398491	0.062399	0.028736	0.387825	0.058598	0.063951	0.398491	0.062399	0.028736	0.387825	0.058598	0.081419	0.067597	0.223238	0.302121	0.249774	0.075850	0.063951	0.398491	0.062399	0.028736	0.387825	0.058598	0.063951	0.398491	0.062399	0.028736	0.387825	0.058598	0.063951	0.398491	0.062399	0.028736	0.387825	0.058598	
5143000	16.777027	2	0.059162	0.395843	0.066805	0.027663	0.393487	0.057039	0.059162	0.395843	0.066805	0.027663	0.393487	0.057039	0.059162	0.395843	0.066805	0.027663	0.393487	0.057039	0.017316	0.347887	0.138471	0.181909	0.167264	0.147152	0.059162	0.395843	0.066805	0.027663	0.393487	0.057039	0.059162	0.395843	0.066805	0.027663	0.393487	0.057039	0.059162	0.395843	0.066805	0.027663	0.393487	0.057039	
5144000	16.777027	2	0.053419	0.399397	0.058576	0.023314	0.410478	0.054817	0.053419	0.399397	0.058576	0.023314	0.410478	0.054817	0.053419	0.399397	0.058576	0.023314	0.410478	0.054817	0.065214	0.349372	0.115610	0.197412	0.163346	0.109045	0.065214	0.349372	0.115610	0.197412	0.163346	0.109045	0.065214	0.349372	0.115610	0.197412	0.163346	0.109045	0.053419	0.399397	0.058576	0.023314	0.410478	0.054817	
5145000	16.777027	3	0.060056	0.407957	0.064790	0.023247	0.391214	0.052736	0.060056	0.407957	0.064790	0.023247	0.391214	0.052736	0.060056	0.407957	0.064790	0.023247	0.391214	0.052736	0.118226	0.260132	0.288204	0.100534	0.172083	0.060820	0.118226	0.260132	0.288204	0.100534	0.172083	0.060820	0.092545	0.411833	0.130285	0.061880	0.088338	0.215119	0.060056	0.407957	0.064790	0.023247	0.391214	0.052736	
5146000	16.777027	3	0.061042	0.400679	0.065854	0.027671	0.397642	0.047111	0.061042	0.400679	0.065854	0.027671	0.397642	0.047111	0.061042	0.400679	0.065854	0.027671	0.397642	0.047111	0.148787	0.301867	0.190140	0.062724	0.214961	0.081521	0.148787	0.301867	0.190140	0.062724	0.214961	0.081521	0.045474	0.267668	0.065496	0.143603	0.466391	0.011368	0.061042	0.400679	0.065854	0.027671	0.397642	0.047111	
5147000	16.777027	2	0.068847	0.420895	0.051876	0.027788	0.388243	0.042350	0.068847	0.420895	0.051876	0.027788	0.388243	0.042350	0.068847	0.420895	0.051876	0.027788	0.388243	0.042350	0.058944	0.360732	0.078643	0.223634	0.217632	0.060415	0.058944	0.360732	0.078643	0.223634	0.217632	0.060415	0.058944	0.360732	0.078643	0.223634	0.217632	0.060415	0.068847	0.420895	0.051876	0.027788	0.388243	0.042350	
5148000	16.777027	2	0.050009	0.418353	0.063584	0.032053	0.389532	0.046469	0.050009	0.418353	0.063584	0.032053	0.389532	0.046469	0.050009	0.418353	0.063584	0.032053	0.389532	0.046469	0.074870	0.382860	0.114351	0.136155	0.222008	0.069757	0.074870	0.382860	0.114351	0.136155	0.222008	0.069757	0.074870	0.382860	0.114351	0.136155	0.222008	0.069757	0.050009	0.418353	0.063584	0.032053	0.389532	0.046469	
5149000	16.777027	2	0.061472	0.397043	0.061168	0.030835	0.398687	0.050795	0.061472	0.397043	0.061168	0.030835	0.398687	0.050795	0.061472	0.397043	0.061168	0.030835	0.398687	0.050795	0.060977	0.343610	0.086250	0.136078	0.249560	0.123524	0.060977	0.343610	0.086250	0.136078	0.249560	0.123524	0.060977	0.343610	0.086250	0.136078	0.249560	0.123524	0.061472	0.397043	0.061168	0.030835	0.398687	0.050795	
5150000	16.777027	3	0.061472	0.397043	0.061168	0.030835	0.398687	0.050795	0.061472	0.397043	0.061168	0.030835	0.398687	0.050795	0.061472	0.397043	0.061168	0.030835	0.398687	0.050795	0.063788	0.396948	0.074050	0.136874	0.076056	0.252284	0.050071	0.199303	0.047839	0.150068	0.426935	0.125784	0.050071	0.199303	0.047839	0.150068	0.426935	0.125784	0.061472	0.397043	0.061168	0.030835	0.398687	0.050795	
5151000	16.777027	2	0.060388	0.390042	0.060090	0.037840	0.401742	0.049899	0.060388	0.390042	0.060090	0.037840	0.401742	0.049899	0.060388	0.390042	0.060090	0.037840	0.401742	0.049899	0.095034	0.300607	0.087597	0.143407	0.220588	0.152767	0.095034	0.300607	0.087597	0.143407	0.220588	0.152767	0.095034	0.300607	0.087597	0.143407	0.220588	0.152767	0.060388	0.390042	0.060090	0.037840	0.401742	0.049899	
5152000	16.777027	3	0.060635	0.391636	0.061048	0.036438	0.403384	0.046860	0.060635	0.391636	0.061048	0.036438	0.403384	0.046860	0.060635	0.391636	0.061048	0.036438	0.403384	0.046860	0.024925	0.081063	0.187947	0.160947	0.491573	0.053545	0.062949	0.470728	0.055233	0.161701	0.174058	0.075331	0.062949	0.470728	0.055233	0.161701	0.174058	0.075331	0.060635	0.391636	0.061048	0.036438	0.403384	0.046860	
5153000	16.777027	2	0.095514	0.292431	0.066857	0.058051	0.436224	0.050922	0.051720	0.403741	0.048169	0.021541	0.411732	0.063097	0.051720	0.403741	0.048169	0.021541	0.411732	0.063097	0.095514	0.292431	0.066857	0.058051	0.436224	0.050922	0.095514	0.292431	0.066857	0.058051	0.436224	0.050922	0.095514	0.292431	0.066857	0.058051	0.436224	0.050922	0.095514	0.292431	0.066857	0.058051	0.436224	0.050922	
5154000	16.777027	2	0.068722	0.374456	0.062902	0.034836	0.404977	0.054106	0.068722	0.374456	0.062902	0.034836	0.404977	0.054106	0.068722	0.374456	0.062902	0.034836	0.404977	0.054106	0.206973	0.170539	0.024285	0.321535	0.110530	0.166138	0.068722	0.374456	0.062902	0.034836	0.404977	0.054106	0.068722	0.374456	0.062902	0.034836	0.404977	0.054106	0.068722	0.374456	0.062902	0.034836	0.404977	0.054106	
5155000	16.777027	2	0.062421	0.376241	0.059974	0.034820	0.413902	0.052643	0.062421	0.376241	0.059974	0.034820	0.413902	0.052643	0.062421	0.376241	0.059974	0.034820	0.413902	0.052643	0.119866	0.441982	0.060752	0.064626	0.252253	0.060520	0.119866	0.441982	0.060752	0.064626	0.252253	0.060520	0.119866	0.441982	0.060752	0.064626	0.252253	0.060520	0.119866	0.441982	0.060752	0.064626	0.252253	0.060520	
5156000	16.777027	3	0.063345	0.381813	0.061597	0.031584	0.408238	0.053422	0.063345	0.381813	0.061597	0.031584	0.408238	0.053422	0.063345	0.381813	0.061597	0.031584	0.408238	0.053422	0.068956	0.209394	0.135032	0.361642	0.163513	0.061464	0.117096	0.386186	0.088486	0.096863	0.217422	0.093948	0.117096	0.386186	0.088486	0.096863	0.217422	0.093948	0.063345	0.381813	0.061597	0.031584	0.408238	0.053422	
5157000	16.777027	2	0.066633	0.401628	0.055456	0.027668	0.397939	0.050677	0.066633	0.401628	0.055456	0.027668	0.397939	0.050677	0.066633	0.401628	0.055456	0.027668	0.397939	0.050677	0.092562	0.289748	0.105600	0.184092	0.269162	0.058837	0.092562	0.289748	0.105600	0.184092	0.269162	0.058837	0.092562	0.289748	0.105600	0.184092	0.269162	0.058837	0.066633	0.401628	0.055456	0.027668	0.397939	0.050677	
5158000	16.777027	2	0.065035	0.391999	0.054126	0.028178	0.406700	0.053961	0.065035	0.391999	0.054126	0.028178	0.406700	0.053961	0.065035	0.391999	0.054126	0.028178	0.406700	0.053961	0.100028	0.384910	0.107510	0.203652	0.144987	0.058913	0.100028	0.384910	0.107510	0.203652	0.144987	0.058913	0.100028	0.384910	0.107510	0.203652	0.144987	0.058913	0.065035	0.391999	0.054126	0.028178	0.406700	0.053961	
5159000	16.777027	2	0.058247	0.406125	0.058876	0.035851	0.390103	0.050798	0.058247	0.406125	0.058876	0.035851	0.390103	0.050798	0.058247	0.406125	0.058876	0.035851	0.390103	0.050798	0.151993	0.314429	0.090772	0.188269	0.179405	0.075132	0.151993	0.314429	0.090772	0.188269	0.179405	0.075132	0.058247	0.406125	0.058876	0.035851	0.390103	0.050798	0.058247	0.406125	0.058876	0.035851	0.390103	0.050798	
5160000	16.777027	2	0.052976	0.424239	0.055067	0.023401	0.398364	0.045953	0.052976	0.424239	0.055067	0.023401	0.398364	0.045953	0.052976	0.424239	0.055067	0.023401	0.398364	0.045953	0.086698	0.307859	0.075386	0.231837	0.227367	0.070853	0.086698	0.307859	0.075386	0.231837	0.227367	0.070853	0.086698	0.307859	0.075386	0.231837	0.227367	0.070853	0.052976	0.424239	0.055067	0.023401	0.398364	0.045953	
5161000	16.777027	2	0.055929	0.408722	0.062861	0.032619	0.390713	0.049156	0.055929	0.408722	0.062861	0.032619	0.390713	0.049156	0.055929	0.408722	0.062861	0.032619	0.390713	0.049156	0.082053	0.404203	0.074635	0.198997	0.178267	0.061846	0.082053	0.404203	0.074635	0.198997	0.178267	0.061846	0.082053	0.404203	0.074635	0.198997	0.178267	0.061846	0.055929	0.408722	0.062861	0.032619	0.390713	0.049156	
5162000	16.777027	2	0.061506	0.432874	0.047283	0.033224	0.366235	0.058878	0.061506	0.432874	0.047283	0.033224	0.366235	0.058878	0.061506	0.432874	0.047283	0.033224	0.366235	0.058878	0.040397	0.333720	0.111374	0.213977	0.202428	0.098104	0.040397	0.333720	0.111374	0.213977	0.202428	0.098104	0.040397	0.333720	0.111374	0.213977	0.202428	0.098104	0.061506	0.432874	0.047283	0.033224	0.366235	0.058878	
5163000	16.777027	3	0.056877	0.459049	0.048999	0.032648	0.352377	0.050050	0.056877	0.459049	0.048999	0.032648	0.352377	0.050050	0.056877	0.459049	0.048999	0.032648	0.352377	0.050050	0.037082	0.210896	0.198198	0.242519	0.290372	0.020934	0.067936	0.351749	0.099926	0.201829	0.184014	0.094546	0.067936	0.351749	0.099926	0.201829	0.184014	0.094546	0.056877	0.459049	0.048999	0.032648	0.352377	0.050050	
5164000	16.777027	2	0.050905	0.433904	0.064461	0.028820	0.367383	0.054527	0.050905	0.433904	0.064461	0.028820	0.367383	0.054527	0.050905	0.433904	0.064461	0.028820	0.367383	0.054527	0.066260	0.311379	0.079016	0.200227	0.221044	0.122074	0.066260	0.311379	0.079016	0.200227	0.221044	0.122074	0.066260	0.311379	0.079016	0.200227	0.221044	0.122074	0.050905	0.433904	0.064461	0.028820	0.367383	0.054527	
5165000	16.777027	2	0.064569	0.435861	0.061314	0.028840	0.366655	0.042762	0.064569	0.435861	0.061314	0.028840	0.366655	0.042762	0.064569	0.435861	0.061314	0.028840	0.366655	0.042762	0.073217	0.334578	0.071597	0.217571	0.242442	0.060595	0.073217	0.334578	0.071597	0.217571	0.242442	0.060595	0.073217	0.334578	0.071597	0.217571	0.242442	0.060595	0.064569	0.435861	0.061314	0.028840	0.366655	0.042762	
5166000	16.777027	2	0.061109	0.433747	0.059099	0.031276	0.362505	0.052263	0.061109	0.433747	0.059099	0.031276	0.362505	0.052263	0.061109	0.433747	0.059099	0.031276	0.362505	0.052263	0.085055	0.375909	0.129336	0.175429	0.167143	0.067128	0.085055	0.375909	0.129336	0.175429	0.167143	0.067128	0.085055	0.375909	0.129336	0.175429	0.167143	0.067128	0.061109	0.433747	0.059099	0.031276	0.362505	0.052263	
5167000	16.777027	2	0.065259	0.404819	0.059789	0.029415	0.387846	0.052873	0.065259	0.404819	0.059789	0.029415	0.387846	0.052873	0.065259	0.404819	0.059789	0.029415	0.387846	0.052873	0.084314	0.322546	0.109925	0.172656	0.253395	0.057164	0.084314	0.322546	0.109925	0.172656	0.253395	0.057164	0.084314	0.322546	0.109925	0.172656	0.253395	0.057164	0.065259	0.404819	0.059789	0.029415	0.387846	0.052873	
5168000	16.777027	2	0.063140	0.391744	0.057858	0.035258	0.404384	0.047615	0.063140	0.391744	0.057858	0.035258	0.404384	0.047615	0.063140	0.391744	0.057858	0.035258	0.404384	0.047615	0.327633	0.163782	0.080746	0.270892	0.118620	0.038327	0.063140	0.391744	0.057858	0.035258	0.404384	0.047615	0.063140	0.391744	0.057858	0.035258	0.404384	0.047615	0.063140	0.391744	0.057858	0.035258	0.404384	0.047615	
5169000	16.777027	2	0.062208	0.414884	0.063753	0.025163	0.386354	0.047638	0.062208	0.414884	0.063753	0.025163	0.386354	0.047638	0.062208	0.414884	0.063753	0.025163	0.386354	0.047638	0.064455	0.390272	0.113694	0.156137	0.227724	0.047718	0.064455	0.390272	0.113694	0.156137	0.227724	0.047718	0.064455	0.390272	0.113694	0.156137	0.227724	0.047718	0.062208	0.414884	0.063753	0.025163	0.386354	0.047638	
5170000	16.777027	2	0.062208	0.414884	0.063753	0.025163	0.386354	0.047638	0.062208	0.414884	0.063753	0.025163	0.386354	0.047638	0.062208	0.414884	0.063753	0.025163	0.386354	0.047638	0.067901	0.310710	0.124246	0.179871	0.251885	0.065386	0.067901	0.310710	0.124246	0.179871	0.251885	0.065386	0.067901	0.310710	0.124246	0.179871	0.251885	0.065386	0.062208	0.414884	0.063753	0.025163	0.386354	0.047638	
5171000	16.777027	2	0.061675	0.411330	0.061473	0.024947	0.383045	0.057530	0.061675	0.411330	0.061473	0.024947	0.383045	0.057530	0.061675	0.411330	0.061473	0.024947	0.383045	0.057530	0.122454	0.358386	0.056528	0.131742	0.299231	0.031661	0.122454	0.358386	0.056528	0.131742	0.299231	0.031661	0.122454	0.358386	0.056528	0.131742	0.299231	0.031661	0.061675	0.411330	0.061473	0.024947	0.383045	0.057530	
5172000	16.777027	2	0.062703	0.403597	0.061679	0.027531	0.396557	0.047934	0.062703	0.403597	0.061679	0.027531	0.396557	0.047934	0.062703	0.403597	0.061679	0.027531	0.396557	0.047934	0.062590	0.380862	0.076422	0.242149	0.190140	0.047837	0.062590	0.380862	0.076422	0.242149	0.190140	0.047837	0.062590	0.380862	0.076422	0.242149	0.190140	0.047837	0.062703	0.403597	0.061679	0.027531	0.396557	0.047934	
5173000	16.777027	2	0.059962	0.423224	0.060243	0.027790	0.374636	0.054145	0.059962	0.423224	0.060243	0.027790	0.374636	0.054145	0.059962	0.423224	0.060243	0.027790	0.374636	0.054145	0.161895	0.211481	0.078851	0.183200	0.321921	0.042651	0.161895	0.211481	0.078851	0.183200	0.321921	0.042651	0.059962	0.423224	0.060243	0.027790	0.374636	0.054145	0.059962	0.423224	0.060243	0.027790	0.374636	0.054145	
5174000	16.777027	2	0.061546	0.439733	0.051778	0.028360	0.363328	0.055256	0.061546	0.439733	0.051778	0.028360	0.363328	0.055256	0.061546	0.439733	0.051778	0.028360	0.363328	0.055256	0.098322	0.431239	0.093528	0.127531	0.161828	0.087552	0.098322	0.431239	0.093528	0.127531	0.161828	0.087552	0.098322	0.431239	0.093528	0.127531	0.161828	0.087552	0.061546	0.439733	0.051778	0.028360	0.363328	0.055256	
5175000	16.777027	3	0.060191	0.440918	0.052532	0.028058	0.361792	0.056508	0.060191	0.440918	0.052532	0.028058	0.361792	0.056508	0.060191	0.440918	0.052532	0.028058	0.361792	0.056508	0.079387	0.378836	0.117709	0.237052	0.179147	0.007869	0.068135	0.306484	0.187293	0.044505	0.375804	0.017779	0.079387	0.378836	0.117709	0.237052	0.179147	0.007869	0.060191	0.440918	0.052532	0.028058	0.361792	0.056508	
5176000	16.777027	2	0.064016	0.431150	0.054904	0.025978	0.370340	0.053613	0.064016	0.431150	0.054904	0.025978	0.370340	0.053613	0.064016	0.431150	0.054904	0.025978	0.370340	0.053613	0.098010	0.401399	0.098467	0.173047	0.181441	0.047637	0.098010	0.401399	0.098467	0.173047	0.181441	0.047637	0.098010	0.401399	0.098467	0.173047	0.181441	0.047637	0.064016	0.431150	0.054904	0.025978	0.370340	0.053613	
5177000	16.777027	3	0.064437	0.429194	0.057359	0.028021	0.366452	0.054537	0.064437	0.429194	0.057359	0.028021	0.366452	0.054537	0.064437	0.429194	0.057359	0.028021	0.366452	0.054537	0.119676	0.056661	0.020381	0.458359	0.294699	0.050224	0.042978	0.141029	0.208457	0.145516	0.445862	0.016158	0.064437	0.429194	0.057359	0.028021	0.366452	0.054537	0.064437	0.429194	0.057359	0.028021	0.366452	0.054537	
5178000	16.777027	2	0.059732	0.428291	0.062697	0.026576	0.378022	0.044682	0.059732	0.428291	0.062697	0.026576	0.378022	0.044682	0.059732	0.428291	0.062697	0.026576	0.378022	0.044682	0.093354	0.318279	0.062563	0.102553	0.367012	0.056239	0.093354	0.318279	0.062563	0.102553	0.367012	0.056239	0.093354	0.318279	0.062563	0.102553	0.367012	0.056239	0.093354	0.318279	0.062563	0.102553	0.367012	0.056239	
5179000	16.777027	2	0.067885	0.379058	0.091398	0.059695	0.353122	0.048842	0.067656	0.440384	0.044670	0.020252	0.381897	0.045141	0.067656	0.440384	0.044670	0.020252	0.381897	0.045141	0.067885	0.379058	0.091398	0.059695	0.353122	0.048842	0.067885	0.379058	0.091398	0.059695	0.353122	0.048842	0.067885	0.379058	0.091398	0.059695	0.353122	0.048842	0.067885	0.379058	0.091398	0.059695	0.353122	0.048842	
5180000	16.777027	2	0.068818	0.384526	0.089018	0.060516	0.357979	0.039142	0.053499	0.454522	0.050431	0.026402	0.358039	0.057108	0.053499	0.454522	0.050431	0.026402	0.358039	0.057108	0.068818	0.384526	0.089018	0.060516	0.357979	0.039142	0.068818	0.384526	0.089018	0.060516	0.357979	0.039142	0.068818	0.384526	0.089018	0.060516	0.357979	0.039142	0.068818	0.384526	0.089018	0.060516	0.357979	0.039142	
5181000	16.777027	3	0.070551	0.368005	0.071158	0.063210	0.384876	0.042200	0.047703	0.476934	0.042249	0.019620	0.328195	0.085299	0.047703	0.476934	0.042249	0.019620	0.328195	0.085299	0.030523	0.088041	0.005567	0.281113	0.583636	0.011121	0.070551	0.368005	0.071158	0.063210	0.384876	0.042200	0.070551	0.368005	0.071158	0.063210	0.384876	0.042200	0.070551	0.368005	0.071158	0.063210	0.384876	0.042200	
5182000	16.777027	4	0.075268	0.353501	0.082449	0.040192	0.401492	0.047098	0.047867	0.496145	0.039139	0.010877	0.329325	0.076647	0.047867	0.496145	0.039139	0.010877	0.329325	0.076647	0.279056	0.186063	0.093582	0.110525	0.299323	0.031449	0.075268	0.353501	0.082449	0.040192	0.401492	0.047098	0.090223	0.369063	0.097305	0.211445	0.121661	0.110303	0.075268	0.353501	0.082449	0.040192	0.401492	0.047098	
5183000	16.777027	3	0.094455	0.315050	0.078434	0.039424	0.437239	0.035398	0.046364	0.480563	0.041762	0.018798	0.340063	0.072450	0.046364	0.480563	0.041762	0.018798	0.340063	0.072450	0.053899	0.363799	0.090364	0.159411	0.283792	0.048735	0.053899	0.363799	0.090364	0.159411	0.283792	0.048735	0.053899	0.363799	0.090364	0.159411	0.283792	0.048735	0.094455	0.315050	0.078434	0.039424	0.437239	0.035398	
5184000	16.777027	3	0.086793	0.356395	0.072072	0.035675	0.408892	0.040173	0.043664	0.475732	0.053236	0.012103	0.355577	0.059687	0.043664	0.475732	0.053236	0.012103	0.355577	0.059687	0.086085	0.292101	0.137155	0.184020	0.236595	0.064044	0.086085	0.292101	0.137155	0.184020	0.236595	0.064044	0.086085	0.292101	0.137155	0.184020	0.236595	0.064044	0.086793	0.356395	0.072072	0.035675	0.408892	0.040173	
5185000	16.777027	3	0.109804	0.364414	0.071599	0.032724	0.386320	0.035138	0.044078	0.482660	0.043458	0.017443	0.345846	0.066515	0.044078	0.482660	0.043458	0.017443	0.345846	0.066515	0.131106	0.218103	0.137326	0.277439	0.173345	0.062682	0.109804	0.364414	0.071599	0.032724	0.386320	0.035138	0.109804	0.364414	0.071599	0.032724	0.386320	0.035138	0.109804	0.364414	0.071599	0.032724	0.386320	0.035138	
5186000	16.777027	2	0.063820	0.448361	0.059443	0.039303	0.350793	0.038280	0.063820	0.448361	0.059443	0.039303	0.350793	0.038280	0.063820	0.448361	0.059443	0.039303	0.350793	0.038280	0.125548	0.268109	0.193529	0.160269	0.207007	0.045538	0.125548	0.268109	0.193529	0.160269	0.207007	0.045538	0.063820	0.448361	0.059443	0.039303	0.350793	0.038280	0.063820	0.448361	0.059443	0.039303	0.350793	0.038280	
