Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	
1248000	0.085832	2	5.183978	24.191979	5.183978	24.191979	5.183978	24.191979	5.183978	
1249000	0.085832	2	5.454970	18.678816	5.454970	18.678816	5.454970	18.678816	5.454970	
1250000	0.085832	2	5.025822	20.063853	5.025822	20.063853	5.025822	20.063853	5.025822	
1251000	0.085832	3	5.285281	23.705494	5.285281	15.864662	5.285281	23.705494	5.285281	
1252000	0.085832	2	5.267105	23.193593	5.267105	23.193593	5.267105	23.193593	5.267105	
1253000	0.085832	3	5.175748	22.317235	5.175748	16.916421	5.175748	22.317235	5.175748	
1254000	0.085832	2	5.188901	22.950512	5.188901	22.950512	5.188901	22.950512	5.188901	
1255000	0.085832	3	5.387240	23.961997	5.387240	18.460536	5.387240	23.961997	5.387240	
1256000	0.085832	2	4.975446	23.166044	4.975446	23.166044	4.975446	23.166044	4.975446	
1257000	0.085832	2	5.333343	18.216241	5.333343	18.216241	5.333343	18.216241	5.333343	
1258000	0.085832	2	5.409476	19.655074	5.409476	19.655074	5.409476	19.655074	5.409476	
1259000	0.085832	3	5.214985	22.065306	5.214985	17.408716	5.214985	22.065306	5.214985	
1260000	0.085832	2	5.293568	23.621621	5.293568	23.621621	5.293568	23.621621	5.293568	
1261000	0.085832	2	5.337566	23.492799	5.337566	23.492799	5.337566	23.492799	5.337566	
1262000	0.085832	3	5.221344	20.200823	5.221344	16.834759	5.221344	20.200823	5.221344	
1263000	0.085832	3	5.532506	23.145184	5.532506	17.306301	5.532506	23.145184	5.532506	
1264000	0.085832	2	5.490291	23.113935	5.490291	23.113935	5.490291	23.113935	5.490291	
1265000	0.085832	2	5.155632	19.050682	5.155632	19.050682	5.155632	19.050682	5.155632	
1266000	0.085832	2	5.610186	22.877975	5.610186	22.877975	5.610186	22.877975	5.610186	
1267000	0.085832	2	5.453740	23.364906	5.453740	23.364906	5.453740	23.364906	5.453740	
1268000	0.085832	2	5.166152	23.802507	5.166152	23.802507	5.166152	23.802507	5.166152	
1269000	0.085832	3	5.348059	23.065254	5.348059	14.342668	5.348059	23.065254	5.348059	
1270000	0.085832	2	5.725647	24.190582	5.725647	24.190582	5.725647	24.190582	5.725647	
1271000	0.085832	2	5.387408	23.919467	5.387408	23.919467	5.387408	23.919467	5.387408	
1272000	0.085832	3	5.269950	23.750050	5.269950	15.918599	5.269950	23.750050	5.269950	
1273000	0.085832	2	5.334408	18.494796	5.334408	18.494796	5.334408	18.494796	5.334408	
1274000	0.085832	2	5.240353	22.830197	5.240353	22.830197	5.240353	22.830197	5.240353	
1275000	0.085832	2	5.504451	23.212910	5.504451	23.212910	5.504451	23.212910	5.504451	
1276000	0.085832	2	4.945035	24.553524	4.945035	24.553524	4.945035	24.553524	4.945035	
1277000	0.085832	2	5.219019	23.692595	5.219019	23.692595	5.219019	23.692595	5.219019	
1278000	0.085832	2	5.292720	23.907800	5.292720	23.907800	5.292720	23.907800	5.292720	
1279000	0.085832	3	5.248547	25.707020	5.248547	17.444797	5.248547	17.444797	5.248547	
1280000	0.085832	2	5.145019	19.250219	5.145019	19.250219	5.145019	19.250219	5.145019	
1281000	0.085832	2	4.891913	23.580492	4.891913	23.580492	4.891913	23.580492	4.891913	
1282000	0.085832	3	4.997205	20.064676	4.997205	18.628276	4.997205	20.064676	4.997205	
1283000	0.085832	2	5.332204	23.477398	5.332204	23.477398	5.332204	23.477398	5.332204	
1284000	0.085832	2	5.311736	25.653574	5.311736	25.653574	5.311736	25.653574	5.311736	
1285000	0.085832	2	5.095533	25.826115	5.095533	25.826115	5.095533	25.826115	5.095533	
1286000	0.085832	2	5.618401	24.476095	5.618401	24.476095	5.618401	24.476095	5.618401	
1287000	0.085832	2	5.370373	25.331954	5.370373	25.331954	5.370373	25.331954	5.370373	
1288000	0.085832	4	5.199236	17.178852	5.199236	16.188471	5.199236	18.232869	5.199236	
1289000	0.085832	2	5.390793	17.147070	5.390793	17.147070	5.390793	17.147070	5.390793	
1290000	0.085832	2	5.302505	21.915594	5.302505	21.915594	5.302505	21.915594	5.302505	
1291000	0.085832	2	5.440940	24.510845	5.440940	24.510845	5.440940	24.510845	5.440940	
1292000	0.085832	2	5.483713	23.069270	5.483713	23.069270	5.483713	23.069270	5.483713	
1293000	0.085832	3	5.081665	24.329666	5.081665	15.405325	5.081665	24.329666	5.081665	
1294000	0.085832	2	5.374206	16.762864	5.374206	5.374206	5.374206	5.374206	5.374206	
1295000	0.085832	2	5.130003	17.915863	5.130003	5.130003	5.130003	5.130003	5.130003	
1296000	0.085832	2	5.493767	17.773809	5.493767	5.493767	5.493767	5.493767	5.493767	
1297000	0.085832	2	5.398593	18.010681	5.398593	5.398593	5.398593	5.398593	5.398593	
1298000	0.085832	2	5.669830	19.153972	5.669830	5.669830	5.669830	5.669830	5.669830	
1299000	0.085832	2	5.682994	18.097877	5.682994	5.682994	5.682994	5.682994	5.682994	
1300000	0.085832	2	5.932633	16.693370	5.932633	5.932633	5.932633	5.932633	5.932633	
1301000	0.085832	2	5.481856	19.888717	5.481856	5.481856	5.481856	5.481856	5.481856	
1302000	0.085832	2	5.207425	18.218231	5.207425	5.207425	5.207425	5.207425	5.207425	
1303000	0.085832	2	5.338944	19.138433	5.338944	5.338944	5.338944	5.338944	5.338944	
1304000	0.085832	2	5.597505	17.350516	5.597505	5.597505	5.597505	5.597505	5.597505	
1305000	0.085832	2	5.287644	18.501918	5.287644	5.287644	5.287644	5.287644	5.287644	
1306000	0.085832	2	6.008393	19.037880	6.008393	6.008393	6.008393	6.008393	6.008393	
1307000	0.085832	2	5.762327	18.625821	5.762327	5.762327	5.762327	5.762327	5.762327	
1308000	0.085832	2	5.347626	17.456792	5.347626	5.347626	5.347626	5.347626	5.347626	
1309000	0.085832	2	5.744928	18.770850	5.744928	5.744928	5.744928	5.744928	5.744928	
1310000	0.085832	2	6.049935	17.160068	6.049935	6.049935	6.049935	6.049935	6.049935	
1311000	0.085832	2	5.617182	17.302120	5.617182	5.617182	5.617182	5.617182	5.617182	
1312000	0.085832	2	5.719922	19.276777	5.719922	5.719922	5.719922	5.719922	5.719922	
1313000	0.085832	2	5.695571	17.047358	5.695571	5.695571	5.695571	5.695571	5.695571	
1314000	0.085832	2	5.364091	18.186654	5.364091	5.364091	5.364091	5.364091	5.364091	
1315000	0.085832	2	5.942597	17.848900	5.942597	5.942597	5.942597	5.942597	5.942597	
1316000	0.085832	2	5.505776	17.824831	5.505776	5.505776	5.505776	5.505776	5.505776	
1317000	0.085832	2	5.504286	18.043594	5.504286	5.504286	5.504286	5.504286	5.504286	
1318000	0.085832	2	5.290204	18.223554	5.290204	5.290204	5.290204	5.290204	5.290204	
1319000	0.085832	2	5.179659	17.161836	5.179659	5.179659	5.179659	5.179659	5.179659	
1320000	0.085832	2	5.474205	17.620457	5.474205	5.474205	5.474205	5.474205	5.474205	
1321000	0.085832	2	5.643812	18.258570	5.643812	5.643812	5.643812	5.643812	5.643812	
1322000	0.085832	2	5.752314	18.558295	5.752314	5.752314	5.752314	5.752314	5.752314	
1323000	0.085832	2	5.901413	17.580176	5.901413	5.901413	5.901413	5.901413	5.901413	
1324000	0.085832	2	5.603632	20.487680	5.603632	5.603632	5.603632	5.603632	5.603632	
1325000	0.085832	2	5.232045	17.078061	5.232045	5.232045	5.232045	5.232045	5.232045	
1326000	0.085832	2	5.597155	17.180772	5.597155	5.597155	5.597155	5.597155	5.597155	
1327000	0.085832	2	5.267625	17.198190	5.267625	5.267625	5.267625	5.267625	5.267625	
1328000	0.085832	2	5.667860	18.704951	5.667860	5.667860	5.667860	5.667860	5.667860	
1329000	0.085832	2	5.730932	17.675509	5.730932	5.730932	5.730932	5.730932	5.730932	
1330000	0.085832	2	5.183337	16.361230	5.183337	5.183337	5.183337	5.183337	5.183337	
1331000	0.085832	2	5.537324	19.885061	5.537324	5.537324	5.537324	5.537324	5.537324	
1332000	0.085832	2	4.882539	16.361311	4.882539	4.882539	4.882539	4.882539	4.882539	
1333000	0.085832	2	5.130827	19.420353	5.130827	5.130827	5.130827	5.130827	5.130827	
1334000	0.085832	2	5.615639	16.877243	5.615639	5.615639	5.615639	5.615639	5.615639	
1335000	0.085832	2	5.381173	18.054591	5.381173	5.381173	5.381173	5.381173	5.381173	
1336000	0.085832	2	5.349724	21.007523	5.349724	5.349724	5.349724	5.349724	5.349724	
1337000	0.085832	2	5.232854	17.706517	5.232854	5.232854	5.232854	5.232854	5.232854	
1338000	0.085832	2	5.506661	19.099830	5.506661	5.506661	5.506661	5.506661	5.506661	
1339000	0.085832	2	5.589221	19.488367	5.589221	5.589221	5.589221	5.589221	5.589221	
1340000	0.085832	2	5.561973	19.451395	5.561973	5.561973	5.561973	5.561973	5.561973	
1341000	0.085832	2	5.593007	19.593196	5.593007	5.593007	5.593007	5.593007	5.593007	
1342000	0.085832	2	5.661997	18.411550	5.661997	5.661997	5.661997	5.661997	5.661997	
1343000	0.085832	2	5.770874	18.472187	5.770874	5.770874	5.770874	5.770874	5.770874	
1344000	0.085832	2	5.311931	17.970928	5.311931	5.311931	5.311931	5.311931	5.311931	
1345000	0.085832	2	5.366680	17.941606	5.366680	5.366680	5.366680	5.366680	5.366680	
1346000	0.085832	2	5.631465	16.992621	5.631465	5.631465	5.631465	5.631465	5.631465	
1347000	0.085832	2	5.439813	17.689372	5.439813	5.439813	5.439813	5.439813	5.439813	
1348000	0.085832	2	5.228763	18.519524	5.228763	5.228763	5.228763	5.228763	5.228763	
1349000	0.085832	2	5.427065	19.908920	5.427065	5.427065	5.427065	5.427065	5.427065	
1350000	0.085832	2	5.601268	17.962865	5.601268	5.601268	5.601268	5.601268	5.601268	
1351000	0.085832	2	5.051700	18.732298	5.051700	5.051700	5.051700	5.051700	5.051700	
1352000	0.085832	2	5.508484	17.258600	5.508484	5.508484	5.508484	5.508484	5.508484	
1353000	0.085832	2	5.685001	18.768122	5.685001	5.685001	5.685001	5.685001	5.685001	
1354000	0.085832	2	6.003851	20.491961	6.003851	6.003851	6.003851	6.003851	6.003851	
1355000	0.085832	2	6.057139	17.180255	6.057139	6.057139	6.057139	6.057139	6.057139	
1356000	0.085832	2	5.555824	18.535916	5.555824	5.555824	5.555824	5.555824	5.555824	
1357000	0.085832	2	5.408109	15.829397	5.408109	5.408109	5.408109	5.408109	5.408109	
1358000	0.085832	2	6.095174	16.828675	6.095174	6.095174	6.095174	6.095174	6.095174	
1359000	0.085832	2	5.429268	17.240019	5.429268	5.429268	5.429268	5.429268	5.429268	
1360000	0.085832	2	5.615867	18.356727	5.615867	5.615867	5.615867	5.615867	5.615867	
1361000	0.085832	2	5.304005	18.428550	5.304005	5.304005	5.304005	5.304005	5.304005	
1362000	0.085832	2	5.383655	17.506662	5.383655	5.383655	5.383655	5.383655	5.383655	
1363000	0.085832	2	5.984432	16.210456	5.984432	5.984432	5.984432	5.984432	5.984432	
1364000	0.085832	2	5.637583	17.732466	5.637583	5.637583	5.637583	5.637583	5.637583	
1365000	0.085832	2	5.318940	17.811989	5.318940	5.318940	5.318940	5.318940	5.318940	
1366000	0.085832	2	5.774930	18.999335	5.774930	5.774930	5.774930	5.774930	5.774930	
1367000	0.085832	2	5.370368	17.063449	5.370368	5.370368	5.370368	5.370368	5.370368	
1368000	0.085832	2	5.781518	20.586769	5.781518	5.781518	5.781518	5.781518	5.781518	
1369000	0.085832	2	5.859507	18.330898	5.859507	5.859507	5.859507	5.859507	5.859507	
1370000	0.085832	2	5.358466	18.277889	5.358466	5.358466	5.358466	5.358466	5.358466	
1371000	0.085832	2	5.393854	17.337986	5.393854	5.393854	5.393854	5.393854	5.393854	
1372000	0.085832	2	5.365356	17.710490	5.365356	5.365356	5.365356	5.365356	5.365356	
1373000	0.085832	2	5.817660	19.916405	5.817660	5.817660	5.817660	5.817660	5.817660	
1374000	0.085832	2	5.839336	20.027610	5.839336	5.839336	5.839336	5.839336	5.839336	
1375000	0.085832	2	5.577583	19.082081	5.577583	5.577583	5.577583	5.577583	5.577583	
1376000	0.085832	2	5.770573	18.103660	5.770573	5.770573	5.770573	5.770573	5.770573	
1377000	0.085832	2	5.603982	17.926548	5.603982	5.603982	5.603982	5.603982	5.603982	
1378000	0.085832	2	5.628020	21.630256	5.628020	5.628020	5.628020	5.628020	5.628020	
1379000	0.085832	2	6.041876	19.473640	6.041876	6.041876	6.041876	6.041876	6.041876	
1380000	0.085832	2	5.592380	16.972148	5.592380	5.592380	5.592380	5.592380	5.592380	
1381000	0.085832	2	5.697873	19.101442	5.697873	5.697873	5.697873	5.697873	5.697873	
1382000	0.085832	2	5.460677	20.238892	5.460677	5.460677	5.460677	5.460677	5.460677	
1383000	0.085832	2	5.384957	19.520910	5.384957	5.384957	5.384957	5.384957	5.384957	
1384000	0.085832	2	5.760108	21.792297	5.760108	5.760108	5.760108	5.760108	5.760108	
1385000	0.085832	2	5.592881	18.416972	5.592881	5.592881	5.592881	5.592881	5.592881	
1386000	0.085832	2	5.036373	18.218817	5.036373	5.036373	5.036373	5.036373	5.036373	
1387000	0.085832	2	5.677464	20.229801	5.677464	5.677464	5.677464	5.677464	5.677464	
1388000	0.085832	2	5.381039	18.552893	5.381039	5.381039	5.381039	5.381039	5.381039	
1389000	0.085832	2	5.135916	19.265856	5.135916	5.135916	5.135916	5.135916	5.135916	
1390000	0.085832	2	5.440859	16.935010	5.440859	5.440859	5.440859	5.440859	5.440859	
1391000	0.085832	3	5.020579	16.772609	5.020579	5.020579	5.020579	16.131649	5.020579	
1392000	0.085832	2	4.958513	19.154658	4.958513	4.958513	4.958513	4.958513	4.958513	
1393000	0.085832	2	5.231179	17.672258	5.231179	5.231179	5.231179	5.231179	5.231179	
1394000	0.085832	2	5.093923	18.412759	5.093923	5.093923	5.093923	5.093923	5.093923	
1395000	0.085832	2	4.916140	18.200892	4.916140	4.916140	4.916140	4.916140	4.916140	
1396000	0.085832	2	5.312884	17.606394	5.312884	5.312884	5.312884	5.312884	5.312884	
1397000	0.085832	2	5.285098	17.846629	5.285098	5.285098	5.285098	5.285098	5.285098	
1398000	0.085832	2	5.227527	17.844019	5.227527	5.227527	5.227527	5.227527	5.227527	
1399000	0.085832	2	5.500110	17.123576	5.500110	5.500110	5.500110	5.500110	5.500110	
1400000	0.085832	2	5.752415	17.010760	5.752415	5.752415	5.752415	5.752415	5.752415	
1401000	0.085832	2	5.103051	19.692224	5.103051	5.103051	5.103051	5.103051	5.103051	
1402000	0.085832	2	5.666758	18.441151	5.666758	5.666758	5.666758	5.666758	5.666758	
1403000	0.085832	2	5.278985	19.058284	5.278985	5.278985	5.278985	5.278985	5.278985	
1404000	0.085832	2	5.666123	19.861788	5.666123	5.666123	5.666123	5.666123	5.666123	
1405000	0.085832	2	5.449634	18.052640	5.449634	5.449634	5.449634	5.449634	5.449634	
1406000	0.085832	2	5.638401	18.568365	5.638401	5.638401	5.638401	5.638401	5.638401	
1407000	0.085832	2	5.829085	19.115592	5.829085	5.829085	5.829085	5.829085	5.829085	
1408000	0.085832	2	5.855656	16.995041	5.855656	5.855656	5.855656	5.855656	5.855656	
1409000	0.085832	2	5.514922	17.115432	5.514922	5.514922	5.514922	5.514922	5.514922	
1410000	0.085832	2	5.729050	17.576120	5.729050	5.729050	5.729050	5.729050	5.729050	
1411000	0.085832	2	5.374793	19.383139	5.374793	5.374793	5.374793	5.374793	5.374793	
1412000	0.085832	2	5.571558	19.544501	5.571558	5.571558	5.571558	5.571558	5.571558	
1413000	0.085832	2	4.809779	17.345032	4.809779	4.809779	4.809779	4.809779	4.809779	
1414000	0.085832	2	5.201192	18.070367	5.201192	5.201192	5.201192	5.201192	5.201192	
1415000	0.085832	2	4.913151	18.767633	4.913151	4.913151	4.913151	4.913151	4.913151	
1416000	0.085832	2	5.487892	17.666813	5.487892	5.487892	5.487892	5.487892	5.487892	
1417000	0.085832	2	5.540788	20.160996	5.540788	5.540788	5.540788	5.540788	5.540788	
1418000	0.085832	2	5.478477	17.020493	5.478477	5.478477	5.478477	5.478477	5.478477	
1419000	0.085832	2	5.369427	18.043429	5.369427	5.369427	5.369427	5.369427	5.369427	
1420000	0.085832	2	5.464932	18.216154	5.464932	5.464932	5.464932	5.464932	5.464932	
1421000	0.085832	2	5.138439	18.733766	5.138439	5.138439	5.138439	5.138439	5.138439	
1422000	0.085832	2	5.049051	18.777416	5.049051	5.049051	5.049051	5.049051	5.049051	
1423000	0.085832	2	5.727419	20.055801	5.727419	5.727419	5.727419	5.727419	5.727419	
1424000	0.085832	2	5.813695	17.914342	5.813695	5.813695	5.813695	5.813695	5.813695	
1425000	0.085832	2	5.484610	16.246743	5.484610	5.484610	5.484610	5.484610	5.484610	
1426000	0.085832	2	5.811465	19.178662	5.811465	5.811465	5.811465	5.811465	5.811465	
1427000	0.085832	2	5.615710	17.648097	5.615710	5.615710	5.615710	5.615710	5.615710	
1428000	0.085832	2	5.422726	18.559628	5.422726	5.422726	5.422726	5.422726	5.422726	
1429000	0.085832	2	5.882316	18.639177	5.882316	5.882316	5.882316	5.882316	5.882316	
1430000	0.085832	2	5.863661	17.445163	5.863661	5.863661	5.863661	5.863661	5.863661	
1431000	0.085832	2	5.751774	17.899960	5.751774	5.751774	5.751774	5.751774	5.751774	
1432000	0.085832	2	5.406515	18.170555	5.406515	5.406515	5.406515	5.406515	5.406515	
1433000	0.085832	2	5.505088	19.560047	5.505088	5.505088	5.505088	5.505088	5.505088	
1434000	0.085832	2	5.553784	16.943194	5.553784	5.553784	5.553784	5.553784	5.553784	
1435000	0.085832	2	5.448764	18.641749	5.448764	5.448764	5.448764	5.448764	5.448764	
1436000	0.085832	2	5.649974	16.590801	5.649974	5.649974	5.649974	5.649974	5.649974	
1437000	0.085832	2	5.398657	17.053604	5.398657	5.398657	5.398657	5.398657	5.398657	
1438000	0.085832	2	5.627273	18.130421	5.627273	5.627273	5.627273	5.627273	5.627273	
1439000	0.085832	2	5.755392	17.471233	5.755392	5.755392	5.755392	5.755392	5.755392	
1440000	0.085832	2	5.832833	17.199825	5.832833	5.832833	5.832833	5.832833	5.832833	
1441000	0.085832	2	5.519555	19.664090	5.519555	5.519555	5.519555	5.519555	5.519555	
1442000	0.085832	2	5.774387	17.887609	5.774387	5.774387	5.774387	5.774387	5.774387	
1443000	0.085832	2	5.535183	16.998288	5.535183	5.535183	5.535183	5.535183	5.535183	
1444000	0.085832	2	5.358815	16.508756	5.358815	5.358815	5.358815	5.358815	5.358815	
1445000	0.085832	2	5.581092	17.907439	5.581092	5.581092	5.581092	5.581092	5.581092	
1446000	0.085832	2	5.350703	16.293072	5.350703	5.350703	5.350703	5.350703	5.350703	
1447000	0.085832	2	5.868922	19.954472	5.868922	5.868922	5.868922	5.868922	5.868922	
1448000	0.085832	2	5.617683	16.321462	5.617683	5.617683	5.617683	5.617683	5.617683	
1449000	0.085832	2	5.381571	19.260427	5.381571	5.381571	5.381571	5.381571	5.381571	
1450000	0.085832	2	5.358859	19.869089	5.358859	5.358859	5.358859	5.358859	5.358859	
1451000	0.085832	2	5.315802	17.057577	5.315802	5.315802	5.315802	5.315802	5.315802	
1452000	0.085832	2	5.218042	19.646942	5.218042	5.218042	5.218042	5.218042	5.218042	
1453000	0.085832	2	5.602133	17.793737	5.602133	5.602133	5.602133	5.602133	5.602133	
1454000	0.085832	2	5.558423	19.038795	5.558423	5.558423	5.558423	5.558423	5.558423	
1455000	0.085832	2	5.553242	19.261514	5.553242	5.553242	5.553242	5.553242	5.553242	
1456000	0.085832	2	5.368213	18.508397	5.368213	5.368213	5.368213	5.368213	5.368213	
1457000	0.085832	2	5.296987	18.844269	5.296987	5.296987	5.296987	5.296987	5.296987	
1458000	0.085832	2	5.511649	18.170928	5.511649	5.511649	5.511649	5.511649	5.511649	
1459000	0.085832	2	5.755827	17.985786	5.755827	5.755827	5.755827	5.755827	5.755827	
1460000	0.085832	2	5.521946	16.547013	5.521946	5.521946	5.521946	5.521946	5.521946	
1461000	0.085832	2	5.730225	16.464555	5.730225	5.730225	5.730225	5.730225	5.730225	
1462000	0.085832	2	5.952095	19.697548	5.952095	5.952095	5.952095	5.952095	5.952095	
1463000	0.085832	2	5.707013	16.936123	5.707013	5.707013	5.707013	5.707013	5.707013	
1464000	0.085832	2	5.426287	18.540261	5.426287	5.426287	5.426287	5.426287	5.426287	
1465000	0.085832	2	5.392189	17.926574	5.392189	5.392189	5.392189	5.392189	5.392189	
1466000	0.085832	2	5.300943	18.436578	5.300943	5.300943	5.300943	5.300943	5.300943	
1467000	0.085832	2	6.117274	17.344331	6.117274	6.117274	6.117274	6.117274	6.117274	
1468000	0.085832	2	5.485297	17.616813	5.485297	5.485297	5.485297	5.485297	5.485297	
1469000	0.085832	2	5.411368	18.042720	5.411368	5.411368	5.411368	5.411368	5.411368	
1470000	0.085832	2	6.022549	17.412558	6.022549	6.022549	6.022549	6.022549	6.022549	
1471000	0.085832	2	5.765220	18.303886	5.765220	5.765220	5.765220	5.765220	5.765220	
1472000	0.085832	2	5.852391	18.219134	5.852391	5.852391	5.852391	5.852391	5.852391	
1473000	0.085832	2	5.658459	19.511113	5.658459	5.658459	5.658459	5.658459	5.658459	
1474000	0.085832	2	5.467811	19.464398	5.467811	5.467811	5.467811	5.467811	5.467811	
1475000	0.085832	2	5.743044	19.456675	5.743044	5.743044	5.743044	5.743044	5.743044	
1476000	0.085832	2	5.574002	17.023961	5.574002	5.574002	5.574002	5.574002	5.574002	
1477000	0.085832	2	5.601708	16.534884	5.601708	5.601708	5.601708	5.601708	5.601708	
1478000	0.085832	2	5.574683	18.987241	5.574683	5.574683	5.574683	5.574683	5.574683	
1479000	0.085832	2	5.359604	17.366365	5.359604	5.359604	5.359604	5.359604	5.359604	
1480000	0.085832	2	5.575638	17.284659	5.575638	5.575638	5.575638	5.575638	5.575638	
1481000	0.085832	2	5.555088	17.481335	5.555088	5.555088	5.555088	5.555088	5.555088	
1482000	0.085832	2	5.721595	19.593012	5.721595	5.721595	5.721595	5.721595	5.721595	
1483000	0.085832	2	6.117173	17.568070	6.117173	6.117173	6.117173	6.117173	6.117173	
1484000	0.085832	2	5.642131	19.764061	5.642131	5.642131	5.642131	5.642131	5.642131	
1485000	0.085832	2	5.484211	17.685876	5.484211	5.484211	5.484211	5.484211	5.484211	
1486000	0.085832	2	5.866928	17.543131	5.866928	5.866928	5.866928	5.866928	5.866928	
1487000	0.085832	2	5.379398	20.199969	5.379398	5.379398	5.379398	5.379398	5.379398	
1488000	0.085832	2	5.781673	18.938460	5.781673	5.781673	5.781673	5.781673	5.781673	
1489000	0.085832	2	5.205423	20.178037	5.205423	5.205423	5.205423	5.205423	5.205423	
1490000	0.085832	2	5.731792	17.442275	5.731792	5.731792	5.731792	5.731792	5.731792	
1491000	0.085832	2	5.223453	17.140183	5.223453	5.223453	5.223453	5.223453	5.223453	
1492000	0.085832	2	5.211471	17.561410	5.211471	5.211471	5.211471	5.211471	5.211471	
1493000	0.085832	2	5.832118	18.013481	5.832118	5.832118	5.832118	5.832118	5.832118	
1494000	0.085832	2	5.691909	20.717333	5.691909	5.691909	5.691909	5.691909	5.691909	
1495000	0.085832	2	5.478148	18.601076	5.478148	5.478148	5.478148	5.478148	5.478148	
1496000	0.085832	2	5.626106	19.325446	5.626106	5.626106	5.626106	5.626106	5.626106	
1497000	0.085832	2	5.887916	17.488248	5.887916	5.887916	5.887916	5.887916	5.887916	
1498000	0.085832	2	5.273826	18.115390	5.273826	5.273826	5.273826	5.273826	5.273826	
1499000	0.085832	2	5.794197	17.354842	5.794197	5.794197	5.794197	5.794197	5.794197	
1500000	0.085832	2	5.366465	17.897176	5.366465	5.366465	5.366465	5.366465	5.366465	
1501000	0.085832	2	5.351572	18.257186	5.351572	5.351572	5.351572	5.351572	5.351572	
1502000	0.085832	2	5.387829	17.308955	5.387829	5.387829	5.387829	5.387829	5.387829	
1503000	0.085832	2	5.344492	16.886275	5.344492	5.344492	5.344492	5.344492	5.344492	
1504000	0.085832	2	5.857143	20.347470	5.857143	5.857143	5.857143	5.857143	5.857143	
1505000	0.085832	2	5.780398	18.878208	5.780398	5.780398	5.780398	5.780398	5.780398	
1506000	0.085832	2	5.956693	16.941216	5.956693	5.956693	5.956693	5.956693	5.956693	
1507000	0.085832	2	5.699916	15.871182	5.699916	5.699916	5.699916	5.699916	5.699916	
1508000	0.085832	2	5.616884	17.560237	5.616884	5.616884	5.616884	5.616884	5.616884	
1509000	0.085832	2	5.602150	17.844948	5.602150	5.602150	5.602150	5.602150	5.602150	
1510000	0.085832	2	5.987171	15.180170	5.987171	5.987171	5.987171	5.987171	5.987171	
1511000	0.085832	2	5.942394	20.538497	5.942394	5.942394	5.942394	5.942394	5.942394	
1512000	0.085832	2	5.246997	19.512025	5.246997	5.246997	5.246997	5.246997	5.246997	
1513000	0.085832	2	5.734850	18.998695	5.734850	5.734850	5.734850	5.734850	5.734850	
1514000	0.085832	2	5.699957	18.710020	5.699957	5.699957	5.699957	5.699957	5.699957	
1515000	0.085832	2	5.722689	18.994299	5.722689	5.722689	5.722689	5.722689	5.722689	
1516000	0.085832	2	5.764235	18.053208	5.764235	5.764235	5.764235	5.764235	5.764235	
1517000	0.085832	2	5.558612	17.802844	5.558612	5.558612	5.558612	5.558612	5.558612	
1518000	0.085832	2	5.483329	17.349375	5.483329	5.483329	5.483329	5.483329	5.483329	
1519000	0.085832	2	5.526497	18.767715	5.526497	5.526497	5.526497	5.526497	5.526497	
1520000	0.085832	2	5.918406	17.667824	5.918406	5.918406	5.918406	5.918406	5.918406	
1521000	0.085832	2	5.841548	17.488735	5.841548	5.841548	5.841548	5.841548	5.841548	
1522000	0.085832	2	5.690095	18.226184	5.690095	5.690095	5.690095	5.690095	5.690095	
1523000	0.085832	2	5.415780	16.481833	5.415780	5.415780	5.415780	5.415780	5.415780	
1524000	0.085832	2	4.989880	17.116371	4.989880	4.989880	4.989880	4.989880	4.989880	
1525000	0.085832	2	5.861491	16.249994	5.861491	5.861491	5.861491	5.861491	5.861491	
1526000	0.085832	2	5.059560	17.361544	5.059560	5.059560	5.059560	5.059560	5.059560	
1527000	0.085832	2	5.009414	17.191686	5.009414	5.009414	5.009414	5.009414	5.009414	
1528000	0.085832	2	6.065682	16.220541	6.065682	6.065682	6.065682	6.065682	6.065682	
1529000	0.085832	2	5.818812	18.431031	5.818812	5.818812	5.818812	5.818812	5.818812	
1530000	0.085832	2	5.821610	17.492123	5.821610	5.821610	5.821610	5.821610	5.821610	
1531000	0.085832	2	5.198186	16.169607	5.198186	5.198186	5.198186	5.198186	5.198186	
1532000	0.085832	2	5.611321	18.298454	5.611321	5.611321	5.611321	5.611321	5.611321	
1533000	0.085832	2	5.428247	19.466397	5.428247	5.428247	5.428247	5.428247	5.428247	
1534000	0.085832	2	5.100426	18.503710	5.100426	5.100426	5.100426	5.100426	5.100426	
1535000	0.085832	2	5.488348	17.555483	5.488348	5.488348	5.488348	5.488348	5.488348	
1536000	0.085832	2	5.159199	18.052118	5.159199	5.159199	5.159199	5.159199	5.159199	
1537000	0.085832	2	5.498913	18.860367	5.498913	5.498913	5.498913	5.498913	5.498913	
1538000	0.085832	2	5.921224	18.609953	5.921224	5.921224	5.921224	5.921224	5.921224	
1539000	0.085832	2	5.785684	16.679709	5.785684	5.785684	5.785684	5.785684	5.785684	
1540000	0.085832	2	5.382368	18.848730	5.382368	5.382368	5.382368	5.382368	5.382368	
1541000	0.085832	2	6.005606	20.045185	6.005606	6.005606	6.005606	6.005606	6.005606	
1542000	0.085832	2	5.892279	18.633221	5.892279	5.892279	5.892279	5.892279	5.892279	
1543000	0.085832	2	5.546938	17.830952	5.546938	5.546938	5.546938	5.546938	5.546938	
