Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	
2250000	16.777027	4	5.691014	18.989242	5.691014	5.691014	16.964145	17.182595	5.691014	
2251000	16.777027	4	5.772142	18.670062	5.772142	16.796178	18.670062	18.036885	5.772142	
2252000	16.777027	4	5.342570	17.030098	5.342570	15.866820	15.866820	18.314357	5.342570	
2253000	16.777027	4	5.470055	19.422916	5.470055	16.007403	16.007403	17.134049	5.470055	
2254000	16.777027	3	5.569108	17.825860	5.569108	5.569108	17.825860	14.988130	5.569108	
2255000	16.777027	4	6.098097	17.960782	6.098097	6.098097	14.364094	15.090472	6.098097	
2256000	16.777027	5	5.706416	18.177832	5.706416	15.633111	18.224199	18.921339	5.706416	
2257000	16.777027	5	5.896240	17.548709	5.896240	17.010411	17.692128	16.946667	5.896240	
2258000	16.777027	5	5.712307	18.267046	5.712307	15.942274	17.538740	18.443488	5.712307	
2259000	16.777027	4	6.121226	19.841466	6.121226	6.121226	15.079223	18.731628	6.121226	
2260000	16.777027	5	6.187807	17.893235	6.187807	17.383795	19.613411	14.525046	6.187807	
2261000	16.777027	5	5.624291	18.790768	5.624291	17.902197	17.844456	19.006993	5.624291	
2262000	16.777027	5	5.607507	19.715440	5.607507	15.461667	16.383934	16.711091	5.607507	
2263000	16.777027	4	5.764721	19.425042	5.764721	5.764721	17.005819	15.551774	5.764721	
2264000	16.777027	4	5.855788	19.502206	5.855788	5.855788	17.017630	17.047343	5.855788	
2265000	16.777027	5	5.970590	18.420782	5.970590	16.807374	17.721597	17.575190	5.970590	
2266000	16.777027	4	5.460788	20.895433	5.460788	15.512580	20.895433	18.375172	5.460788	
2267000	16.777027	4	5.679936	21.142090	5.679936	16.641236	16.397536	16.641236	5.679936	
2268000	16.777027	5	5.874851	17.690493	5.874851	16.373699	15.927610	17.442020	5.874851	
2269000	16.777027	4	5.945515	18.403633	5.945515	17.041691	17.041691	15.686658	5.945515	
2270000	16.777027	4	6.207523	18.130793	6.207523	6.207523	13.749266	13.654959	6.207523	
2271000	16.777027	5	5.706764	17.743224	5.706764	17.106048	17.460260	17.115769	5.706764	
2272000	16.777027	4	5.560336	17.697898	5.560336	5.560336	15.718890	19.259184	5.560336	
2273000	16.777027	2	6.326009	19.270939	6.326009	6.326009	6.326009	6.326009	6.326009	
2274000	16.777027	2	5.167337	17.762696	5.167337	5.167337	5.167337	5.167337	5.167337	
2275000	16.777027	2	5.469218	18.658036	5.469218	5.469218	5.469218	5.469218	5.469218	
2276000	16.777027	2	5.580915	18.691915	5.580915	5.580915	5.580915	5.580915	5.580915	
2277000	16.777027	2	5.236850	17.238996	5.236850	5.236850	5.236850	5.236850	5.236850	
2278000	16.777027	2	5.922060	18.303585	5.922060	5.922060	5.922060	5.922060	5.922060	
2279000	16.777027	2	5.378922	17.903976	5.378922	5.378922	5.378922	5.378922	5.378922	
2280000	16.777027	2	5.467643	19.974937	5.467643	5.467643	5.467643	5.467643	5.467643	
2281000	16.777027	2	5.615436	20.370160	5.615436	5.615436	5.615436	5.615436	5.615436	
2282000	16.777027	3	6.287185	18.082311	6.287185	17.034612	6.287185	6.287185	6.287185	
2283000	16.777027	3	5.423902	20.014163	5.423902	5.423902	5.423902	15.198011	5.423902	
2284000	16.777027	2	5.119682	18.132816	5.119682	5.119682	5.119682	5.119682	5.119682	
2285000	16.777027	2	5.552600	20.019751	5.552600	5.552600	5.552600	5.552600	5.552600	
2286000	16.777027	2	5.615064	19.429892	5.615064	5.615064	5.615064	5.615064	5.615064	
2287000	16.777027	2	5.308449	18.800448	5.308449	5.308449	5.308449	5.308449	5.308449	
2288000	16.777027	2	4.980922	18.285455	4.980922	4.980922	4.980922	4.980922	4.980922	
2289000	16.777027	2	5.691684	17.249226	5.691684	5.691684	5.691684	5.691684	5.691684	
2290000	16.777027	2	5.184679	15.273649	5.184679	5.184679	5.184679	5.184679	5.184679	
2291000	16.777027	2	5.730498	17.563050	5.730498	5.730498	5.730498	5.730498	5.730498	
2292000	16.777027	2	5.402465	19.155522	5.402465	5.402465	5.402465	5.402465	5.402465	
2293000	16.777027	2	5.596859	17.602606	5.596859	5.596859	5.596859	5.596859	5.596859	
2294000	16.777027	2	5.166649	18.105699	5.166649	5.166649	5.166649	5.166649	5.166649	
2295000	16.777027	2	5.933496	18.800450	5.933496	5.933496	5.933496	5.933496	5.933496	
2296000	16.777027	2	5.124425	17.256438	5.124425	5.124425	5.124425	5.124425	5.124425	
2297000	16.777027	2	5.137458	21.601060	5.137458	5.137458	5.137458	5.137458	5.137458	
2298000	16.777027	2	5.666618	18.710913	5.666618	5.666618	5.666618	5.666618	5.666618	
2299000	16.777027	2	5.215749	17.699784	5.215749	5.215749	5.215749	5.215749	5.215749	
2300000	16.777027	2	5.284072	18.819764	5.284072	5.284072	5.284072	5.284072	5.284072	
2301000	16.777027	2	5.294587	18.832887	5.294587	5.294587	5.294587	5.294587	5.294587	
2302000	16.777027	2	5.720659	17.487057	5.720659	5.720659	5.720659	5.720659	5.720659	
2303000	16.777027	2	5.039898	19.659223	5.039898	5.039898	5.039898	5.039898	5.039898	
2304000	16.777027	2	6.061285	18.084737	6.061285	6.061285	6.061285	6.061285	6.061285	
2305000	16.777027	2	5.304556	17.594278	5.304556	5.304556	5.304556	5.304556	5.304556	
2306000	16.777027	2	5.595790	17.207951	5.595790	5.595790	5.595790	5.595790	5.595790	
2307000	16.777027	2	5.175100	19.115100	5.175100	5.175100	5.175100	5.175100	5.175100	
2308000	16.777027	2	5.873932	18.848143	5.873932	5.873932	5.873932	5.873932	5.873932	
2309000	16.777027	2	5.747507	17.998916	5.747507	5.747507	5.747507	5.747507	5.747507	
2310000	16.777027	2	5.609172	18.357837	5.609172	5.609172	5.609172	5.609172	5.609172	
2311000	16.777027	2	5.911890	16.446051	5.911890	5.911890	5.911890	5.911890	5.911890	
2312000	16.777027	2	5.712115	18.433400	5.712115	5.712115	5.712115	5.712115	5.712115	
2313000	16.777027	2	5.205430	17.529217	5.205430	5.205430	5.205430	5.205430	5.205430	
2314000	16.777027	2	5.386272	17.970017	5.386272	5.386272	5.386272	5.386272	5.386272	
2315000	16.777027	3	5.425185	19.367927	5.425185	5.425185	5.425185	15.432846	5.425185	
2316000	16.777027	2	5.277871	16.999687	5.277871	5.277871	5.277871	5.277871	5.277871	
2317000	16.777027	2	4.957226	18.444493	4.957226	4.957226	4.957226	4.957226	4.957226	
2318000	16.777027	2	5.162556	16.201736	5.162556	5.162556	5.162556	5.162556	5.162556	
2319000	16.777027	4	5.178400	18.600029	5.178400	15.990432	5.178400	18.099800	5.178400	
2320000	16.777027	2	5.768995	17.390313	5.768995	5.768995	5.768995	5.768995	5.768995	
2321000	16.777027	2	5.665748	17.847428	5.665748	5.665748	5.665748	5.665748	5.665748	
2322000	16.777027	2	5.310661	18.462790	5.310661	5.310661	5.310661	5.310661	5.310661	
2323000	16.777027	2	5.523760	17.919801	5.523760	5.523760	5.523760	5.523760	5.523760	
2324000	16.777027	2	5.542853	18.753475	5.542853	5.542853	5.542853	5.542853	5.542853	
2325000	16.777027	2	5.326394	19.608507	5.326394	5.326394	5.326394	5.326394	5.326394	
2326000	16.777027	2	5.197693	17.920725	5.197693	5.197693	5.197693	5.197693	5.197693	
2327000	16.777027	2	5.684630	17.453553	5.684630	5.684630	5.684630	5.684630	5.684630	
2328000	16.777027	2	5.568751	18.815971	5.568751	5.568751	5.568751	5.568751	5.568751	
2329000	16.777027	2	5.676398	19.063518	5.676398	5.676398	5.676398	5.676398	5.676398	
2330000	16.777027	2	5.437587	17.707584	5.437587	5.437587	5.437587	5.437587	5.437587	
2331000	16.777027	2	5.257458	17.536226	5.257458	5.257458	5.257458	5.257458	5.257458	
2332000	16.777027	2	5.011449	18.542975	5.011449	5.011449	5.011449	5.011449	5.011449	
2333000	16.777027	2	5.793585	17.803130	5.793585	5.793585	5.793585	5.793585	5.793585	
2334000	16.777027	2	5.649187	20.387105	5.649187	5.649187	5.649187	5.649187	5.649187	
2335000	16.777027	2	5.688435	19.947415	5.688435	5.688435	5.688435	5.688435	5.688435	
2336000	16.777027	2	5.504349	18.644892	5.504349	5.504349	5.504349	5.504349	5.504349	
2337000	16.777027	2	5.428313	17.243956	5.428313	5.428313	5.428313	5.428313	5.428313	
2338000	16.777027	2	5.905782	17.718241	5.905782	5.905782	5.905782	5.905782	5.905782	
2339000	16.777027	2	5.828754	19.371217	5.828754	5.828754	5.828754	5.828754	5.828754	
2340000	16.777027	2	5.186569	17.551593	5.186569	5.186569	5.186569	5.186569	5.186569	
2341000	16.777027	2	5.651865	19.006184	5.651865	5.651865	5.651865	5.651865	5.651865	
2342000	16.777027	2	5.802032	16.872282	5.802032	5.802032	5.802032	5.802032	5.802032	
2343000	16.777027	2	5.070777	18.330110	5.070777	5.070777	5.070777	5.070777	5.070777	
2344000	16.777027	2	5.389948	18.655144	5.389948	5.389948	5.389948	5.389948	5.389948	
2345000	16.777027	2	5.413857	18.707516	5.413857	5.413857	5.413857	5.413857	5.413857	
2346000	16.777027	2	5.539053	18.205813	5.539053	5.539053	5.539053	5.539053	5.539053	
2347000	16.777027	2	5.368961	20.722438	5.368961	5.368961	5.368961	5.368961	5.368961	
2348000	16.777027	2	5.289133	17.526398	5.289133	5.289133	5.289133	5.289133	5.289133	
2349000	16.777027	2	5.452318	16.572920	5.452318	5.452318	5.452318	5.452318	5.452318	
2350000	16.777027	2	5.557877	17.466381	5.557877	5.557877	5.557877	5.557877	5.557877	
2351000	16.777027	2	5.495242	17.303961	5.495242	5.495242	5.495242	5.495242	5.495242	
2352000	16.777027	2	5.724785	18.734989	5.724785	5.724785	5.724785	5.724785	5.724785	
2353000	16.777027	2	5.550053	16.581164	5.550053	5.550053	5.550053	5.550053	5.550053	
2354000	16.777027	2	6.220629	18.185276	6.220629	6.220629	6.220629	6.220629	6.220629	
2355000	16.777027	2	5.373051	18.955526	5.373051	5.373051	5.373051	5.373051	5.373051	
2356000	16.777027	3	5.455996	18.868424	5.455996	5.455996	5.455996	14.960135	5.455996	
2357000	16.777027	2	5.506381	19.965265	5.506381	5.506381	5.506381	5.506381	5.506381	
2358000	16.777027	2	5.184953	19.754640	5.184953	5.184953	5.184953	5.184953	5.184953	
2359000	16.777027	2	5.774084	18.801987	5.774084	5.774084	5.774084	5.774084	5.774084	
2360000	16.777027	2	5.035869	19.057883	5.035869	5.035869	5.035869	5.035869	5.035869	
2361000	16.777027	2	5.830125	17.500725	5.830125	5.830125	5.830125	5.830125	5.830125	
2362000	16.777027	2	5.558556	18.388698	5.558556	5.558556	5.558556	5.558556	5.558556	
2363000	16.777027	2	5.800065	19.059348	5.800065	5.800065	5.800065	5.800065	5.800065	
2364000	16.777027	2	5.352605	18.637227	5.352605	5.352605	5.352605	5.352605	5.352605	
2365000	16.777027	2	5.472225	17.446310	5.472225	5.472225	5.472225	5.472225	5.472225	
2366000	16.777027	2	5.215056	16.807442	5.215056	5.215056	5.215056	5.215056	5.215056	
2367000	16.777027	2	6.060304	18.044287	6.060304	6.060304	6.060304	6.060304	6.060304	
2368000	16.777027	3	5.513647	20.476417	5.513647	17.324212	5.513647	20.476417	5.513647	
2369000	16.777027	5	5.376188	16.131586	5.376188	16.682285	15.058375	17.842400	5.376188	
2370000	16.777027	3	5.976581	16.765645	5.976581	5.976581	15.924826	5.976581	5.976581	
2371000	16.777027	4	5.814208	17.274766	5.814208	5.814208	16.100754	15.589373	5.814208	
2372000	16.777027	4	6.000525	18.011510	6.000525	15.268763	16.235903	18.011510	6.000525	
2373000	16.777027	3	6.084933	17.954496	6.084933	6.084933	17.648086	17.648086	6.084933	
2374000	16.777027	5	5.588521	17.890462	5.588521	17.404718	18.813014	17.272895	5.588521	
2375000	16.777027	4	5.745479	21.977949	5.745479	21.977949	20.048646	18.585419	5.745479	
2376000	16.777027	5	5.770243	19.126108	5.770243	16.646988	17.499171	17.487019	5.770243	
2377000	16.777027	4	5.868500	18.179550	5.868500	5.868500	14.773189	17.553601	5.868500	
2378000	16.777027	5	5.821181	19.350739	5.821181	16.932765	16.551831	19.168532	5.821181	
2379000	16.777027	4	5.943042	17.672942	5.943042	15.834291	18.914823	17.672942	5.943042	
2380000	16.777027	5	4.896085	18.266544	4.896085	17.710571	18.703015	17.613825	4.896085	
2381000	16.777027	5	5.181182	18.046373	5.181182	14.301846	16.498556	14.856981	5.181182	
2382000	16.777027	5	5.265832	19.427337	5.265832	15.554940	17.508212	17.363662	5.265832	
2383000	16.777027	5	5.493789	20.748186	5.493789	17.175872	19.492117	15.211377	5.493789	
2384000	16.777027	4	5.683976	18.963709	5.683976	5.683976	14.982206	15.725347	5.683976	
2385000	16.777027	5	5.452521	19.862230	5.452521	15.026061	17.559817	17.031826	5.452521	
2386000	16.777027	5	5.649962	21.199417	5.649962	17.128294	17.972650	17.106240	5.649962	
2387000	16.777027	5	5.732106	19.272403	5.732106	18.127695	17.348237	15.929827	5.732106	
2388000	16.777027	5	5.798278	18.177144	5.798278	16.732642	19.067410	15.747409	5.798278	
2389000	16.777027	5	5.743018	18.112755	5.743018	16.104937	15.892086	18.277131	5.743018	
2390000	16.777027	5	5.358824	17.541122	5.358824	16.467327	16.729322	15.637296	5.358824	
2391000	16.777027	5	5.241620	18.593957	5.241620	15.489390	16.597750	16.669859	5.241620	
2392000	16.777027	5	5.758694	17.803608	5.758694	16.707657	18.268080	17.327469	5.758694	
2393000	16.777027	4	5.548118	20.125375	5.548118	16.921324	16.921324	16.465984	5.548118	
2394000	16.777027	5	5.792207	19.648733	5.792207	15.143532	17.189958	15.450655	5.792207	
2395000	16.777027	3	5.552389	17.803489	5.552389	16.085639	17.803489	17.803489	5.552389	
2396000	16.777027	5	5.614401	18.716798	5.614401	13.999686	15.986207	17.632037	5.614401	
2397000	16.777027	5	5.434185	19.277329	5.434185	15.960788	16.329076	15.670223	5.434185	
2398000	16.777027	5	5.633478	18.089212	5.633478	14.821811	17.954987	16.260645	5.633478	
2399000	16.777027	4	5.568843	19.516259	5.568843	16.530123	18.859274	18.859274	5.568843	
2400000	16.777027	5	5.604866	19.420233	5.604866	16.584155	16.625828	17.023123	5.604866	
2401000	16.777027	4	5.589823	17.555241	5.589823	5.589823	16.741651	13.930984	5.589823	
2402000	16.777027	5	5.553638	19.269292	5.553638	16.430313	18.961853	16.953729	5.553638	
2403000	16.777027	5	5.491731	17.539671	5.491731	15.275909	17.804739	16.004655	5.491731	
2404000	16.777027	4	5.450014	21.223537	5.450014	5.450014	16.481527	19.378574	5.450014	
2405000	16.777027	5	5.411112	18.034960	5.411112	16.356888	16.677648	16.673120	5.411112	
2406000	16.777027	4	5.308693	17.574741	5.308693	15.680093	17.574741	15.257625	5.308693	
2407000	16.777027	4	5.826725	18.037427	5.826725	15.588762	18.330836	18.037427	5.826725	
2408000	16.777027	5	5.376012	18.724928	5.376012	17.545783	17.748233	17.037219	5.376012	
2409000	16.777027	3	5.126994	20.610014	5.126994	5.126994	18.624705	18.624705	5.126994	
2410000	16.777027	4	5.247215	17.779984	5.247215	17.950033	17.950033	17.289308	5.247215	
2411000	16.777027	4	5.308725	22.160440	5.308725	5.308725	14.195894	18.385454	5.308725	
2412000	16.777027	4	5.101165	20.713267	5.101165	5.101165	18.320565	18.912099	5.101165	
2413000	16.777027	4	5.085651	17.325564	5.085651	5.085651	14.788799	16.266771	5.085651	
2414000	16.777027	4	5.621752	18.616970	5.621752	18.101070	18.616970	15.732501	5.621752	
2415000	16.777027	5	5.637744	17.784293	5.637744	14.091886	14.700466	17.481385	5.637744	
2416000	16.777027	5	6.000980	18.642799	6.000980	16.181610	15.077570	16.350013	6.000980	
2417000	16.777027	4	5.239755	18.866021	5.239755	16.978178	18.866021	18.892898	5.239755	
2418000	16.777027	4	5.833117	18.153506	5.833117	5.833117	16.525391	18.901713	5.833117	
2419000	16.777027	3	5.237467	16.169878	5.237467	5.237467	15.764044	16.169878	5.237467	
2420000	16.777027	5	5.809316	18.228995	5.809316	16.337423	19.987619	17.172858	5.809316	
2421000	16.777027	5	5.472333	19.490691	5.472333	17.301915	18.358854	17.248785	5.472333	
2422000	16.777027	5	5.975570	19.582125	5.975570	17.115125	19.479472	15.784138	5.975570	
2423000	16.777027	5	5.506466	19.149716	5.506466	16.373006	15.695634	16.992520	5.506466	
2424000	16.777027	4	5.862779	18.799907	5.862779	5.862779	15.375319	15.584640	5.862779	
2425000	16.777027	5	5.976760	17.168123	5.976760	19.091455	17.082650	16.708555	5.976760	
2426000	16.777027	5	6.040580	18.063187	6.040580	14.561747	15.869733	14.994256	6.040580	
2427000	16.777027	5	5.742238	18.105859	5.742238	15.366569	15.326027	17.749205	5.742238	
2428000	16.777027	5	5.538234	17.169898	5.538234	16.408598	15.767792	14.512407	5.538234	
2429000	16.777027	5	5.463430	19.122823	5.463430	16.330063	17.698815	16.743247	5.463430	
2430000	16.777027	5	5.498587	17.355134	5.498587	16.182598	16.664515	16.017187	5.498587	
2431000	16.777027	5	5.956077	17.300666	5.956077	15.980586	15.513885	15.686938	5.956077	
2432000	16.777027	4	6.059235	18.459628	6.059235	6.059235	15.265467	16.901245	6.059235	
2433000	16.777027	4	5.709220	18.898401	5.709220	15.202532	15.961178	15.202532	5.709220	
2434000	16.777027	5	6.328565	19.594978	6.328565	17.828293	15.662086	18.179874	6.328565	
2435000	16.777027	5	5.731933	17.693930	5.731933	16.048397	17.969279	16.915928	5.731933	
2436000	16.777027	4	5.160269	17.702256	5.160269	5.160269	15.660648	15.332399	5.160269	
2437000	16.777027	4	5.609852	17.537078	5.609852	5.609852	18.464705	15.293698	5.609852	
2438000	16.777027	3	5.733684	17.738618	5.733684	5.733684	14.498052	14.498052	5.733684	
2439000	16.777027	4	5.536154	17.339869	5.536154	5.536154	15.841222	16.164200	5.536154	
2440000	16.777027	5	5.841721	19.489786	5.841721	14.372419	17.030304	16.553623	5.841721	
2441000	16.777027	4	6.001101	18.443190	6.001101	18.443190	17.254524	17.395813	6.001101	
2442000	16.777027	4	5.751079	20.722966	5.751079	19.269333	19.269333	17.387797	5.751079	
2443000	16.777027	4	5.674514	18.647507	5.674514	5.674514	18.193705	15.756075	5.674514	
2444000	16.777027	5	5.082306	18.515595	5.082306	15.580856	16.237584	17.308625	5.082306	
2445000	16.777027	4	5.139177	17.084719	5.139177	15.330229	19.304106	17.084719	5.139177	
2446000	16.777027	3	5.556730	17.600645	5.556730	17.600645	17.600645	17.949109	5.556730	
2447000	16.777027	3	5.682525	17.808387	5.682525	18.028680	17.808387	18.028680	5.682525	
2448000	16.777027	5	5.592773	18.124416	5.592773	16.760482	16.631910	18.306369	5.592773	
2449000	16.777027	4	5.875699	18.051185	5.875699	17.377250	17.377250	15.533192	5.875699	
2450000	16.777027	4	5.918238	18.024143	5.918238	5.918238	16.796027	15.531694	5.918238	
2451000	16.777027	5	5.324857	19.778968	5.324857	20.443692	16.191582	17.421341	5.324857	
2452000	16.777027	5	5.341464	18.812443	5.341464	16.044986	17.374010	17.613213	5.341464	
2453000	16.777027	4	5.703965	19.842318	5.703965	15.536889	18.207953	19.842318	5.703965	
2454000	16.777027	4	5.471840	20.301238	5.471840	5.471840	15.297283	14.714448	5.471840	
2455000	16.777027	4	5.316676	18.339200	5.316676	5.316676	15.224966	16.118974	5.316676	
2456000	16.777027	5	5.506131	18.156505	5.506131	15.621522	14.964341	17.872352	5.506131	
2457000	16.777027	3	5.631819	18.366987	5.631819	5.631819	17.464528	18.366987	5.631819	
2458000	16.777027	4	5.125486	18.764391	5.125486	17.929478	18.764391	16.938088	5.125486	
2459000	16.777027	4	5.493187	19.602680	5.493187	14.285546	15.780209	14.285546	5.493187	
2460000	16.777027	4	5.410091	19.815886	5.410091	5.410091	16.673035	16.841958	5.410091	
2461000	16.777027	4	5.301574	18.961951	5.301574	5.301574	17.282486	16.996516	5.301574	
2462000	16.777027	5	5.949915	18.653365	5.949915	16.592583	16.443939	19.207370	5.949915	
2463000	16.777027	5	5.390160	18.416936	5.390160	17.399158	17.646980	17.256036	5.390160	
2464000	16.777027	4	5.709937	18.094839	5.709937	5.709937	17.470986	15.978144	5.709937	
2465000	16.777027	5	5.682023	20.532896	5.682023	14.361227	17.184075	17.451683	5.682023	
2466000	16.777027	4	5.611326	19.387763	5.611326	5.611326	17.090899	17.272568	5.611326	
2467000	16.777027	5	5.345582	18.314223	5.345582	16.343108	15.892205	15.931371	5.345582	
2468000	16.777027	5	5.640695	19.551838	5.640695	16.305506	17.528231	16.391244	5.640695	
2469000	16.777027	4	5.400738	18.895966	5.400738	15.912231	18.231599	18.231599	5.400738	
2470000	16.777027	3	5.872981	18.178430	5.872981	18.178430	18.178430	14.955138	5.872981	
2471000	16.777027	5	5.298011	18.003844	5.298011	17.582297	16.469126	17.373911	5.298011	
2472000	16.777027	5	5.147267	18.191354	5.147267	16.297365	19.096983	17.278139	5.147267	
2473000	16.777027	4	5.550704	18.573518	5.550704	15.040048	15.557115	18.573518	5.550704	
2474000	16.777027	4	5.230147	19.204986	5.230147	17.818777	19.204986	17.080177	5.230147	
2475000	16.777027	3	5.703187	18.863127	5.703187	18.773729	18.863127	18.773729	5.703187	
2476000	16.777027	4	5.470152	20.348710	5.470152	18.282162	17.279966	5.470152	5.470152	
2477000	16.777027	2	5.663022	17.150502	5.663022	5.663022	5.663022	5.663022	5.663022	
2478000	16.777027	2	6.034774	20.238138	6.034774	6.034774	6.034774	6.034774	6.034774	
2479000	16.777027	2	5.710294	17.735658	5.710294	5.710294	5.710294	5.710294	5.710294	
2480000	16.777027	2	5.409713	16.340561	5.409713	5.409713	5.409713	5.409713	5.409713	
2481000	16.777027	2	5.648167	16.367820	5.648167	5.648167	5.648167	5.648167	5.648167	
2482000	16.777027	2	5.231081	17.433482	5.231081	5.231081	5.231081	5.231081	5.231081	
2483000	16.777027	2	5.269545	17.415989	5.269545	5.269545	5.269545	5.269545	5.269545	
2484000	16.777027	2	4.846398	16.755481	4.846398	4.846398	4.846398	4.846398	4.846398	
2485000	16.777027	2	5.159962	19.377162	5.159962	5.159962	5.159962	5.159962	5.159962	
2486000	16.777027	2	5.510549	17.653764	5.510549	5.510549	5.510549	5.510549	5.510549	
2487000	16.777027	2	5.334759	18.065608	5.334759	5.334759	5.334759	5.334759	5.334759	
2488000	16.777027	2	5.224362	18.739125	5.224362	5.224362	5.224362	5.224362	5.224362	
2489000	16.777027	2	5.166357	17.951094	5.166357	5.166357	5.166357	5.166357	5.166357	
2490000	16.777027	2	5.086209	17.282115	5.086209	5.086209	5.086209	5.086209	5.086209	
2491000	16.777027	2	5.228499	20.991898	5.228499	5.228499	5.228499	5.228499	5.228499	
2492000	16.777027	2	5.619630	17.197184	5.619630	5.619630	5.619630	5.619630	5.619630	
2493000	16.777027	2	5.892938	19.424507	5.892938	5.892938	5.892938	5.892938	5.892938	
2494000	16.777027	2	5.967395	17.799599	5.967395	5.967395	5.967395	5.967395	5.967395	
2495000	16.777027	2	5.108692	16.542274	5.108692	5.108692	5.108692	5.108692	5.108692	
2496000	16.777027	3	5.588372	17.466625	5.588372	5.588372	5.588372	15.961613	5.588372	
2497000	16.777027	2	5.146421	19.010478	5.146421	5.146421	5.146421	5.146421	5.146421	
2498000	16.777027	2	5.409559	16.298481	5.409559	5.409559	5.409559	5.409559	5.409559	
2499000	16.777027	2	5.867277	18.142754	5.867277	5.867277	5.867277	5.867277	5.867277	
2500000	16.777027	2	5.137660	16.087273	5.137660	5.137660	5.137660	5.137660	5.137660	
2501000	16.777027	2	5.304538	17.441470	5.304538	5.304538	5.304538	5.304538	5.304538	
2502000	16.777027	2	5.477030	18.075786	5.477030	5.477030	5.477030	5.477030	5.477030	
2503000	16.777027	2	5.233180	18.756438	5.233180	5.233180	5.233180	5.233180	5.233180	
2504000	16.777027	2	5.477450	17.352551	5.477450	5.477450	5.477450	5.477450	5.477450	
2505000	16.777027	2	5.457146	18.180082	5.457146	5.457146	5.457146	5.457146	5.457146	
2506000	16.777027	2	5.454889	18.496913	5.454889	5.454889	5.454889	5.454889	5.454889	
2507000	16.777027	2	5.626709	21.139180	5.626709	5.626709	5.626709	5.626709	5.626709	
2508000	16.777027	2	4.986445	18.427871	4.986445	4.986445	4.986445	4.986445	4.986445	
2509000	16.777027	2	5.782231	16.733254	5.782231	5.782231	5.782231	5.782231	5.782231	
2510000	16.777027	3	5.084728	18.317695	5.084728	5.084728	5.084728	16.334081	5.084728	
2511000	16.777027	2	5.935927	18.416905	5.935927	5.935927	5.935927	5.935927	5.935927	
2512000	16.777027	2	5.586781	17.877013	5.586781	5.586781	5.586781	5.586781	5.586781	
2513000	16.777027	2	5.848977	18.553240	5.848977	5.848977	5.848977	5.848977	5.848977	
2514000	16.777027	2	5.077910	18.626628	5.077910	5.077910	5.077910	5.077910	5.077910	
2515000	16.777027	2	5.861812	18.430838	5.861812	5.861812	5.861812	5.861812	5.861812	
2516000	16.777027	2	5.349627	16.889761	5.349627	5.349627	5.349627	5.349627	5.349627	
2517000	16.777027	2	5.666824	18.824851	5.666824	5.666824	5.666824	5.666824	5.666824	
2518000	16.777027	2	5.157677	18.127512	5.157677	5.157677	5.157677	5.157677	5.157677	
2519000	16.777027	2	5.615513	19.019578	5.615513	5.615513	5.615513	5.615513	5.615513	
2520000	16.777027	2	5.727105	19.742332	5.727105	5.727105	5.727105	5.727105	5.727105	
2521000	16.777027	2	5.703096	18.027379	5.703096	5.703096	5.703096	5.703096	5.703096	
2522000	16.777027	2	5.887374	19.833768	5.887374	5.887374	5.887374	5.887374	5.887374	
2523000	16.777027	2	5.422631	17.733572	5.422631	5.422631	5.422631	5.422631	5.422631	
2524000	16.777027	2	5.681188	18.762721	5.681188	5.681188	5.681188	5.681188	5.681188	
2525000	16.777027	2	5.375053	17.247796	5.375053	5.375053	5.375053	5.375053	5.375053	
2526000	16.777027	2	5.518934	18.714195	5.518934	5.518934	5.518934	5.518934	5.518934	
2527000	16.777027	2	5.082222	17.304101	5.082222	5.082222	5.082222	5.082222	5.082222	
2528000	16.777027	2	5.045777	19.030409	5.045777	5.045777	5.045777	5.045777	5.045777	
2529000	16.777027	2	5.359612	19.244433	5.359612	5.359612	5.359612	5.359612	5.359612	
2530000	16.777027	2	5.317611	18.181483	5.317611	5.317611	5.317611	5.317611	5.317611	
2531000	16.777027	2	5.136287	22.412627	5.136287	5.136287	5.136287	5.136287	5.136287	
2532000	16.777027	2	5.726919	17.577300	5.726919	5.726919	5.726919	5.726919	5.726919	
2533000	16.777027	2	5.456280	17.701451	5.456280	5.456280	5.456280	5.456280	5.456280	
2534000	16.777027	2	5.266747	16.536495	5.266747	5.266747	5.266747	5.266747	5.266747	
2535000	16.777027	2	5.567623	17.668341	5.567623	5.567623	5.567623	5.567623	5.567623	
2536000	16.777027	2	5.606884	18.040356	5.606884	5.606884	5.606884	5.606884	5.606884	
2537000	16.777027	2	4.952471	17.901149	4.952471	4.952471	4.952471	4.952471	4.952471	
2538000	16.777027	2	5.800981	17.798194	5.800981	5.800981	5.800981	5.800981	5.800981	
2539000	16.777027	2	5.288747	18.031119	5.288747	5.288747	5.288747	5.288747	5.288747	
2540000	16.777027	2	5.380355	19.123768	5.380355	5.380355	5.380355	5.380355	5.380355	
2541000	16.777027	2	4.956575	20.507420	4.956575	4.956575	4.956575	4.956575	4.956575	
2542000	16.777027	2	5.957082	17.278045	5.957082	5.957082	5.957082	5.957082	5.957082	
2543000	16.777027	2	5.083060	19.658282	5.083060	5.083060	5.083060	5.083060	5.083060	
2544000	16.777027	2	5.698542	17.267757	5.698542	5.698542	5.698542	5.698542	5.698542	
2545000	16.777027	2	5.164611	17.501866	5.164611	5.164611	5.164611	5.164611	5.164611	
