Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
62000	100.687501	2	0.073594	0.344863	0.067610	0.031848	0.435603	0.046482	0.073594	0.344863	0.067610	0.031848	0.435603	0.046482	0.073594	0.344863	0.067610	0.031848	0.435603	0.046482	0.142232	0.320768	0.079699	0.118721	0.287869	0.050711	0.142232	0.320768	0.079699	0.118721	0.287869	0.050711	0.142232	0.320768	0.079699	0.118721	0.287869	0.050711	0.073594	0.344863	0.067610	0.031848	0.435603	0.046482	
63000	100.687501	2	0.065583	0.338941	0.061693	0.021482	0.459708	0.052593	0.065583	0.338941	0.061693	0.021482	0.459708	0.052593	0.065583	0.338941	0.061693	0.021482	0.459708	0.052593	0.064152	0.174834	0.104785	0.188347	0.405763	0.062120	0.064152	0.174834	0.104785	0.188347	0.405763	0.062120	0.064152	0.174834	0.104785	0.188347	0.405763	0.062120	0.065583	0.338941	0.061693	0.021482	0.459708	0.052593	
64000	100.687501	3	0.061434	0.356442	0.065816	0.022018	0.439861	0.054428	0.061434	0.356442	0.065816	0.022018	0.439861	0.054428	0.061434	0.356442	0.065816	0.022018	0.439861	0.054428	0.045636	0.132584	0.116133	0.244773	0.347132	0.113741	0.063377	0.367473	0.074505	0.036415	0.280642	0.177588	0.061434	0.356442	0.065816	0.022018	0.439861	0.054428	0.061434	0.356442	0.065816	0.022018	0.439861	0.054428	
65000	100.687501	2	0.061612	0.394202	0.055457	0.030621	0.404680	0.053427	0.061612	0.394202	0.055457	0.030621	0.404680	0.053427	0.061612	0.394202	0.055457	0.030621	0.404680	0.053427	0.058119	0.337379	0.150475	0.189043	0.170047	0.094937	0.058119	0.337379	0.150475	0.189043	0.170047	0.094937	0.058119	0.337379	0.150475	0.189043	0.170047	0.094937	0.061612	0.394202	0.055457	0.030621	0.404680	0.053427	
66000	100.687501	4	0.079530	0.334686	0.063276	0.054309	0.421817	0.046382	0.053666	0.442541	0.048379	0.023804	0.385073	0.046537	0.053666	0.442541	0.048379	0.023804	0.385073	0.046537	0.151557	0.291979	0.066051	0.249516	0.201261	0.039635	0.079530	0.334686	0.063276	0.054309	0.421817	0.046382	0.026167	0.331704	0.051338	0.222487	0.129835	0.238469	0.079530	0.334686	0.063276	0.054309	0.421817	0.046382	
67000	100.687501	2	0.064734	0.376807	0.055012	0.068395	0.390948	0.044104	0.064734	0.376807	0.055012	0.068395	0.390948	0.044104	0.064734	0.376807	0.055012	0.068395	0.390948	0.044104	0.064734	0.376807	0.055012	0.068395	0.390948	0.044104	0.182850	0.194609	0.216578	0.112858	0.240925	0.052180	0.064734	0.376807	0.055012	0.068395	0.390948	0.044104	0.064734	0.376807	0.055012	0.068395	0.390948	0.044104	
68000	100.687501	3	0.063793	0.417172	0.051254	0.057539	0.368030	0.042212	0.063793	0.417172	0.051254	0.057539	0.368030	0.042212	0.063793	0.417172	0.051254	0.057539	0.368030	0.042212	0.081327	0.060451	0.189461	0.253688	0.334488	0.080586	0.063793	0.417172	0.051254	0.057539	0.368030	0.042212	0.061100	0.610634	0.074913	0.192262	0.032647	0.028444	0.063793	0.417172	0.051254	0.057539	0.368030	0.042212	
69000	100.687501	2	0.060257	0.440679	0.045095	0.036367	0.365456	0.052146	0.060257	0.440679	0.045095	0.036367	0.365456	0.052146	0.060257	0.440679	0.045095	0.036367	0.365456	0.052146	0.119568	0.463553	0.035205	0.182174	0.103531	0.095968	0.119568	0.463553	0.035205	0.182174	0.103531	0.095968	0.119568	0.463553	0.035205	0.182174	0.103531	0.095968	0.060257	0.440679	0.045095	0.036367	0.365456	0.052146	
70000	100.687501	2	0.059004	0.441907	0.048854	0.030161	0.358387	0.061686	0.059004	0.441907	0.048854	0.030161	0.358387	0.061686	0.059004	0.441907	0.048854	0.030161	0.358387	0.061686	0.084625	0.292227	0.051542	0.217218	0.217631	0.136757	0.084625	0.292227	0.051542	0.217218	0.217631	0.136757	0.084625	0.292227	0.051542	0.217218	0.217631	0.136757	0.059004	0.441907	0.048854	0.030161	0.358387	0.061686	
71000	100.687501	3	0.081239	0.382689	0.068241	0.061057	0.361392	0.045381	0.041756	0.437758	0.047216	0.032206	0.358997	0.082067	0.041756	0.437758	0.047216	0.032206	0.358997	0.082067	0.252783	0.029376	0.096919	0.290164	0.284593	0.046164	0.081239	0.382689	0.068241	0.061057	0.361392	0.045381	0.081239	0.382689	0.068241	0.061057	0.361392	0.045381	0.081239	0.382689	0.068241	0.061057	0.361392	0.045381	
72000	100.687501	2	0.094042	0.352096	0.077409	0.048366	0.386377	0.041709	0.046013	0.449947	0.047898	0.023909	0.368993	0.063240	0.046013	0.449947	0.047898	0.023909	0.368993	0.063240	0.094042	0.352096	0.077409	0.048366	0.386377	0.041709	0.094042	0.352096	0.077409	0.048366	0.386377	0.041709	0.094042	0.352096	0.077409	0.048366	0.386377	0.041709	0.094042	0.352096	0.077409	0.048366	0.386377	0.041709	
73000	100.687501	4	0.087897	0.329486	0.080565	0.035998	0.420347	0.045707	0.050995	0.484761	0.044269	0.014754	0.351893	0.053328	0.050995	0.484761	0.044269	0.014754	0.351893	0.053328	0.086162	0.252643	0.147899	0.316654	0.162826	0.033816	0.138217	0.273282	0.207916	0.073603	0.286239	0.020743	0.086162	0.252643	0.147899	0.316654	0.162826	0.033816	0.087897	0.329486	0.080565	0.035998	0.420347	0.045707	
74000	100.687501	4	0.061317	0.370266	0.065658	0.025861	0.432021	0.044876	0.061317	0.370266	0.065658	0.025861	0.432021	0.044876	0.061317	0.370266	0.065658	0.025861	0.432021	0.044876	0.096016	0.107923	0.064786	0.213180	0.248684	0.269411	0.080190	0.283872	0.030575	0.207956	0.271450	0.125956	0.148538	0.423448	0.154359	0.115580	0.139748	0.018326	0.061317	0.370266	0.065658	0.025861	0.432021	0.044876	
75000	100.687501	2	0.060562	0.382334	0.073284	0.032218	0.413406	0.038195	0.060562	0.382334	0.073284	0.032218	0.413406	0.038195	0.060562	0.382334	0.073284	0.032218	0.413406	0.038195	0.116776	0.113563	0.030876	0.406064	0.203167	0.129554	0.060562	0.382334	0.073284	0.032218	0.413406	0.038195	0.060562	0.382334	0.073284	0.032218	0.413406	0.038195	0.060562	0.382334	0.073284	0.032218	0.413406	0.038195	
76000	100.687501	3	0.064054	0.359909	0.068986	0.015419	0.431562	0.060070	0.064054	0.359909	0.068986	0.015419	0.431562	0.060070	0.064054	0.359909	0.068986	0.015419	0.431562	0.060070	0.067045	0.252887	0.184255	0.125170	0.308797	0.061846	0.180723	0.314960	0.122575	0.130608	0.180066	0.071069	0.180723	0.314960	0.122575	0.130608	0.180066	0.071069	0.064054	0.359909	0.068986	0.015419	0.431562	0.060070	
77000	100.687501	2	0.069559	0.343114	0.052288	0.022082	0.447695	0.065262	0.069559	0.343114	0.052288	0.022082	0.447695	0.065262	0.069559	0.343114	0.052288	0.022082	0.447695	0.065262	0.073486	0.163653	0.123848	0.127164	0.354667	0.157183	0.073486	0.163653	0.123848	0.127164	0.354667	0.157183	0.069559	0.343114	0.052288	0.022082	0.447695	0.065262	0.069559	0.343114	0.052288	0.022082	0.447695	0.065262	
78000	100.687501	2	0.064659	0.405061	0.059816	0.020482	0.407109	0.042872	0.064659	0.405061	0.059816	0.020482	0.407109	0.042872	0.064659	0.405061	0.059816	0.020482	0.407109	0.042872	0.144692	0.335787	0.137770	0.202571	0.165494	0.013686	0.144692	0.335787	0.137770	0.202571	0.165494	0.013686	0.144692	0.335787	0.137770	0.202571	0.165494	0.013686	0.064659	0.405061	0.059816	0.020482	0.407109	0.042872	
79000	100.687501	2	0.073765	0.371707	0.068239	0.031689	0.408333	0.046267	0.073765	0.371707	0.068239	0.031689	0.408333	0.046267	0.073765	0.371707	0.068239	0.031689	0.408333	0.046267	0.112817	0.335260	0.105685	0.212129	0.207883	0.026227	0.112817	0.335260	0.105685	0.212129	0.207883	0.026227	0.112817	0.335260	0.105685	0.212129	0.207883	0.026227	0.073765	0.371707	0.068239	0.031689	0.408333	0.046267	
80000	100.687501	2	0.068189	0.390246	0.055861	0.026848	0.411103	0.047753	0.068189	0.390246	0.055861	0.026848	0.411103	0.047753	0.068189	0.390246	0.055861	0.026848	0.411103	0.047753	0.107034	0.326290	0.077205	0.199771	0.226648	0.063052	0.107034	0.326290	0.077205	0.199771	0.226648	0.063052	0.107034	0.326290	0.077205	0.199771	0.226648	0.063052	0.068189	0.390246	0.055861	0.026848	0.411103	0.047753	
81000	100.687501	4	0.058708	0.369176	0.061451	0.028228	0.432230	0.050207	0.058708	0.369176	0.061451	0.028228	0.432230	0.050207	0.058708	0.369176	0.061451	0.028228	0.432230	0.050207	0.145337	0.260514	0.058301	0.206006	0.213805	0.116036	0.350103	0.223957	0.108426	0.105806	0.154010	0.057699	0.048480	0.207700	0.077220	0.280362	0.160433	0.225805	0.058708	0.369176	0.061451	0.028228	0.432230	0.050207	
82000	100.687501	2	0.059308	0.420188	0.053449	0.022573	0.400813	0.043669	0.059308	0.420188	0.053449	0.022573	0.400813	0.043669	0.059308	0.420188	0.053449	0.022573	0.400813	0.043669	0.134629	0.347729	0.110703	0.160852	0.149374	0.096713	0.134629	0.347729	0.110703	0.160852	0.149374	0.096713	0.134629	0.347729	0.110703	0.160852	0.149374	0.096713	0.059308	0.420188	0.053449	0.022573	0.400813	0.043669	
83000	100.687501	3	0.062637	0.409490	0.050533	0.024581	0.398430	0.054328	0.062637	0.409490	0.050533	0.024581	0.398430	0.054328	0.062637	0.409490	0.050533	0.024581	0.398430	0.054328	0.071054	0.111628	0.024399	0.113135	0.503513	0.176271	0.087937	0.488076	0.180646	0.040865	0.123599	0.078878	0.087937	0.488076	0.180646	0.040865	0.123599	0.078878	0.062637	0.409490	0.050533	0.024581	0.398430	0.054328	
84000	100.687501	2	0.058662	0.394520	0.061020	0.040045	0.390414	0.055339	0.058662	0.394520	0.061020	0.040045	0.390414	0.055339	0.058662	0.394520	0.061020	0.040045	0.390414	0.055339	0.078383	0.216188	0.062309	0.299481	0.237333	0.106306	0.078383	0.216188	0.062309	0.299481	0.237333	0.106306	0.058662	0.394520	0.061020	0.040045	0.390414	0.055339	0.058662	0.394520	0.061020	0.040045	0.390414	0.055339	
85000	100.687501	3	0.062496	0.419401	0.054390	0.031693	0.386149	0.045872	0.062496	0.419401	0.054390	0.031693	0.386149	0.045872	0.062496	0.419401	0.054390	0.031693	0.386149	0.045872	0.109348	0.346231	0.051288	0.194117	0.228737	0.070279	0.109348	0.346231	0.051288	0.194117	0.228737	0.070279	0.064440	0.307426	0.097282	0.058262	0.463789	0.008801	0.062496	0.419401	0.054390	0.031693	0.386149	0.045872	
86000	100.687501	3	0.062500	0.414710	0.061549	0.029191	0.386175	0.045875	0.062500	0.414710	0.061549	0.029191	0.386175	0.045875	0.062500	0.414710	0.061549	0.029191	0.386175	0.045875	0.102084	0.539718	0.028293	0.161992	0.128244	0.039669	0.090756	0.209190	0.133493	0.093656	0.294254	0.178651	0.102084	0.539718	0.028293	0.161992	0.128244	0.039669	0.062500	0.414710	0.061549	0.029191	0.386175	0.045875	
87000	100.687501	2	0.063392	0.409659	0.056835	0.029608	0.388522	0.051984	0.063392	0.409659	0.056835	0.029608	0.388522	0.051984	0.063392	0.409659	0.056835	0.029608	0.388522	0.051984	0.099191	0.347634	0.134843	0.162730	0.187442	0.068161	0.099191	0.347634	0.134843	0.162730	0.187442	0.068161	0.099191	0.347634	0.134843	0.162730	0.187442	0.068161	0.063392	0.409659	0.056835	0.029608	0.388522	0.051984	
88000	100.687501	2	0.072130	0.392892	0.062023	0.025995	0.393291	0.053669	0.072130	0.392892	0.062023	0.025995	0.393291	0.053669	0.072130	0.392892	0.062023	0.025995	0.393291	0.053669	0.030244	0.257440	0.200501	0.112547	0.276930	0.122339	0.030244	0.257440	0.200501	0.112547	0.276930	0.122339	0.072130	0.392892	0.062023	0.025995	0.393291	0.053669	0.072130	0.392892	0.062023	0.025995	0.393291	0.053669	
89000	100.687501	4	0.066488	0.414837	0.053396	0.026073	0.387035	0.052172	0.066488	0.414837	0.053396	0.026073	0.387035	0.052172	0.066488	0.414837	0.053396	0.026073	0.387035	0.052172	0.101078	0.161163	0.134729	0.304251	0.270838	0.027942	0.370405	0.177228	0.242417	0.036397	0.127034	0.046519	0.167665	0.587885	0.033899	0.032949	0.116875	0.060728	0.066488	0.414837	0.053396	0.026073	0.387035	0.052172	
90000	100.687501	2	0.073065	0.400239	0.055108	0.027055	0.392735	0.051797	0.073065	0.400239	0.055108	0.027055	0.392735	0.051797	0.073065	0.400239	0.055108	0.027055	0.392735	0.051797	0.101489	0.301415	0.106982	0.251035	0.179657	0.059421	0.101489	0.301415	0.106982	0.251035	0.179657	0.059421	0.101489	0.301415	0.106982	0.251035	0.179657	0.059421	0.073065	0.400239	0.055108	0.027055	0.392735	0.051797	
91000	100.687501	3	0.064400	0.406938	0.054784	0.028654	0.393732	0.051492	0.064400	0.406938	0.054784	0.028654	0.393732	0.051492	0.064400	0.406938	0.054784	0.028654	0.393732	0.051492	0.080808	0.301259	0.122239	0.170018	0.209591	0.116084	0.080808	0.301259	0.122239	0.170018	0.209591	0.116084	0.041765	0.374290	0.017986	0.201074	0.199558	0.165326	0.064400	0.406938	0.054784	0.028654	0.393732	0.051492	
92000	100.687501	3	0.063886	0.385742	0.060705	0.038537	0.406849	0.044281	0.063886	0.385742	0.060705	0.038537	0.406849	0.044281	0.063886	0.385742	0.060705	0.038537	0.406849	0.044281	0.007615	0.308266	0.249325	0.261620	0.151442	0.021731	0.063886	0.385742	0.060705	0.038537	0.406849	0.044281	0.119235	0.323515	0.101394	0.107375	0.317065	0.031416	0.063886	0.385742	0.060705	0.038537	0.406849	0.044281	
93000	100.687501	3	0.065740	0.382146	0.057284	0.028928	0.409186	0.056716	0.065740	0.382146	0.057284	0.028928	0.409186	0.056716	0.065740	0.382146	0.057284	0.028928	0.409186	0.056716	0.000640	0.046946	0.074409	0.324716	0.399286	0.154003	0.041111	0.307581	0.098871	0.177949	0.283964	0.090525	0.041111	0.307581	0.098871	0.177949	0.283964	0.090525	0.065740	0.382146	0.057284	0.028928	0.409186	0.056716	
94000	100.687501	3	0.049428	0.389717	0.058392	0.024686	0.422257	0.055520	0.049428	0.389717	0.058392	0.024686	0.422257	0.055520	0.049428	0.389717	0.058392	0.024686	0.422257	0.055520	0.165218	0.395367	0.107822	0.112450	0.189471	0.029672	0.165218	0.395367	0.107822	0.112450	0.189471	0.029672	0.058600	0.229696	0.064278	0.204089	0.295800	0.147537	0.049428	0.389717	0.058392	0.024686	0.422257	0.055520	
95000	100.687501	3	0.088174	0.330562	0.071422	0.024832	0.406500	0.078510	0.050769	0.402245	0.064409	0.052647	0.384389	0.045541	0.088174	0.330562	0.071422	0.024832	0.406500	0.078510	0.169551	0.135188	0.142731	0.229777	0.111527	0.211227	0.050769	0.402245	0.064409	0.052647	0.384389	0.045541	0.050769	0.402245	0.064409	0.052647	0.384389	0.045541	0.050769	0.402245	0.064409	0.052647	0.384389	0.045541	
96000	100.687501	3	0.083524	0.289402	0.096220	0.011288	0.461082	0.058484	0.045147	0.447849	0.054790	0.044552	0.365489	0.042173	0.083524	0.289402	0.096220	0.011288	0.461082	0.058484	0.036450	0.611401	0.045293	0.149611	0.106918	0.050329	0.045147	0.447849	0.054790	0.044552	0.365489	0.042173	0.036450	0.611401	0.045293	0.149611	0.106918	0.050329	0.045147	0.447849	0.054790	0.044552	0.365489	0.042173	
97000	100.687501	2	0.052489	0.417184	0.071175	0.032883	0.389650	0.036618	0.052489	0.417184	0.071175	0.032883	0.389650	0.036618	0.052489	0.417184	0.071175	0.032883	0.389650	0.036618	0.074217	0.194400	0.049089	0.320360	0.282381	0.079553	0.074217	0.194400	0.049089	0.320360	0.282381	0.079553	0.052489	0.417184	0.071175	0.032883	0.389650	0.036618	0.052489	0.417184	0.071175	0.032883	0.389650	0.036618	
98000	100.687501	4	0.056281	0.390909	0.067678	0.025154	0.408280	0.051697	0.056281	0.390909	0.067678	0.025154	0.408280	0.051697	0.056281	0.390909	0.067678	0.025154	0.408280	0.051697	0.012813	0.195716	0.122887	0.220901	0.313803	0.133881	0.097625	0.190876	0.083078	0.072194	0.469514	0.086712	0.055617	0.311133	0.062723	0.108545	0.423498	0.038484	0.055617	0.311133	0.062723	0.108545	0.423498	0.038484	
99000	100.687501	2	0.063758	0.406078	0.061999	0.026809	0.402219	0.039136	0.063758	0.406078	0.061999	0.026809	0.402219	0.039136	0.063758	0.406078	0.061999	0.026809	0.402219	0.039136	0.147189	0.087645	0.019669	0.314229	0.160520	0.270749	0.063758	0.406078	0.061999	0.026809	0.402219	0.039136	0.063758	0.406078	0.061999	0.026809	0.402219	0.039136	0.063758	0.406078	0.061999	0.026809	0.402219	0.039136	
100000	100.687501	2	0.066485	0.394843	0.058680	0.028175	0.411007	0.040809	0.066485	0.394843	0.058680	0.028175	0.411007	0.040809	0.066485	0.394843	0.058680	0.028175	0.411007	0.040809	0.102562	0.309421	0.061228	0.247596	0.236773	0.042420	0.102562	0.309421	0.061228	0.247596	0.236773	0.042420	0.102562	0.309421	0.061228	0.247596	0.236773	0.042420	0.066485	0.394843	0.058680	0.028175	0.411007	0.040809	
101000	100.687501	3	0.061088	0.373590	0.059124	0.026118	0.418724	0.061355	0.061088	0.373590	0.059124	0.026118	0.418724	0.061355	0.061088	0.373590	0.059124	0.026118	0.418724	0.061355	0.015130	0.395293	0.084441	0.243875	0.216335	0.044926	0.212845	0.091623	0.046645	0.098767	0.472394	0.077726	0.061088	0.373590	0.059124	0.026118	0.418724	0.061355	0.061088	0.373590	0.059124	0.026118	0.418724	0.061355	
102000	100.687501	2	0.062256	0.380733	0.061650	0.017655	0.425827	0.051879	0.062256	0.380733	0.061650	0.017655	0.425827	0.051879	0.062256	0.380733	0.061650	0.017655	0.425827	0.051879	0.095204	0.393034	0.068707	0.101995	0.294871	0.046189	0.095204	0.393034	0.068707	0.101995	0.294871	0.046189	0.095204	0.393034	0.068707	0.101995	0.294871	0.046189	0.095204	0.393034	0.068707	0.101995	0.294871	0.046189	
103000	100.687501	3	0.060200	0.405927	0.056994	0.023375	0.407177	0.046327	0.060200	0.405927	0.056994	0.023375	0.407177	0.046327	0.060200	0.405927	0.056994	0.023375	0.407177	0.046327	0.045842	0.167927	0.045191	0.295920	0.202913	0.242207	0.108795	0.369861	0.078461	0.085138	0.306138	0.051607	0.108795	0.369861	0.078461	0.085138	0.306138	0.051607	0.108795	0.369861	0.078461	0.085138	0.306138	0.051607	
104000	100.687501	3	0.062856	0.422984	0.062142	0.021652	0.381835	0.048531	0.062856	0.422984	0.062142	0.021652	0.381835	0.048531	0.062856	0.422984	0.062142	0.021652	0.381835	0.048531	0.209510	0.328749	0.170152	0.095097	0.151700	0.044792	0.209510	0.328749	0.170152	0.095097	0.151700	0.044792	0.026250	0.339041	0.019090	0.113854	0.394831	0.106934	0.062856	0.422984	0.062142	0.021652	0.381835	0.048531	
105000	100.687501	2	0.069046	0.398819	0.061910	0.021632	0.405737	0.042856	0.069046	0.398819	0.061910	0.021632	0.405737	0.042856	0.069046	0.398819	0.061910	0.021632	0.405737	0.042856	0.072724	0.120049	0.164537	0.212259	0.381083	0.049348	0.072724	0.120049	0.164537	0.212259	0.381083	0.049348	0.069046	0.398819	0.061910	0.021632	0.405737	0.042856	0.069046	0.398819	0.061910	0.021632	0.405737	0.042856	
106000	100.687501	3	0.069414	0.369047	0.065268	0.022881	0.415090	0.058300	0.069414	0.369047	0.065268	0.022881	0.415090	0.058300	0.069414	0.369047	0.065268	0.022881	0.415090	0.058300	0.128445	0.344636	0.022557	0.253833	0.210277	0.040251	0.138030	0.099972	0.143510	0.128536	0.356320	0.133632	0.069414	0.369047	0.065268	0.022881	0.415090	0.058300	0.069414	0.369047	0.065268	0.022881	0.415090	0.058300	
107000	100.687501	3	0.064231	0.410700	0.052589	0.029557	0.384098	0.058824	0.064231	0.410700	0.052589	0.029557	0.384098	0.058824	0.064231	0.410700	0.052589	0.029557	0.384098	0.058824	0.042512	0.203614	0.245013	0.230478	0.206591	0.071791	0.077097	0.374066	0.064690	0.121369	0.241631	0.121146	0.077097	0.374066	0.064690	0.121369	0.241631	0.121146	0.064231	0.410700	0.052589	0.029557	0.384098	0.058824	
108000	100.687501	2	0.076886	0.385405	0.062003	0.021283	0.411873	0.042550	0.076886	0.385405	0.062003	0.021283	0.411873	0.042550	0.076886	0.385405	0.062003	0.021283	0.411873	0.042550	0.064295	0.313617	0.118184	0.156363	0.295274	0.052268	0.064295	0.313617	0.118184	0.156363	0.295274	0.052268	0.064295	0.313617	0.118184	0.156363	0.295274	0.052268	0.076886	0.385405	0.062003	0.021283	0.411873	0.042550	
109000	100.687501	4	0.068528	0.388386	0.053155	0.018941	0.419138	0.051851	0.068528	0.388386	0.053155	0.018941	0.419138	0.051851	0.068528	0.388386	0.053155	0.018941	0.419138	0.051851	0.149784	0.106518	0.166131	0.213347	0.259115	0.105105	0.068528	0.388386	0.053155	0.018941	0.419138	0.051851	0.026280	0.517967	0.208437	0.044695	0.074408	0.128213	0.045531	0.423033	0.093085	0.062868	0.315582	0.059901	
110000	100.687501	2	0.064535	0.388867	0.060044	0.022672	0.409979	0.053903	0.064535	0.388867	0.060044	0.022672	0.409979	0.053903	0.064535	0.388867	0.060044	0.022672	0.409979	0.053903	0.278554	0.094674	0.231388	0.190292	0.189908	0.015185	0.064535	0.388867	0.060044	0.022672	0.409979	0.053903	0.064535	0.388867	0.060044	0.022672	0.409979	0.053903	0.064535	0.388867	0.060044	0.022672	0.409979	0.053903	
111000	100.687501	2	0.059921	0.425463	0.058679	0.021051	0.380662	0.054225	0.059921	0.425463	0.058679	0.021051	0.380662	0.054225	0.059921	0.425463	0.058679	0.021051	0.380662	0.054225	0.088611	0.396956	0.072578	0.118854	0.270549	0.052452	0.088611	0.396956	0.072578	0.118854	0.270549	0.052452	0.088611	0.396956	0.072578	0.118854	0.270549	0.052452	0.088611	0.396956	0.072578	0.118854	0.270549	0.052452	
112000	100.687501	2	0.057986	0.380244	0.062456	0.020374	0.416121	0.062819	0.057986	0.380244	0.062456	0.020374	0.416121	0.062819	0.057986	0.380244	0.062456	0.020374	0.416121	0.062819	0.045698	0.370069	0.043476	0.103807	0.279442	0.157509	0.045698	0.370069	0.043476	0.103807	0.279442	0.157509	0.045698	0.370069	0.043476	0.103807	0.279442	0.157509	0.057986	0.380244	0.062456	0.020374	0.416121	0.062819	
113000	100.687501	3	0.060866	0.397180	0.065790	0.020707	0.394825	0.060633	0.060866	0.397180	0.065790	0.020707	0.394825	0.060633	0.060866	0.397180	0.065790	0.020707	0.394825	0.060633	0.063485	0.465765	0.072766	0.163440	0.202095	0.032449	0.131544	0.176780	0.073642	0.173192	0.321608	0.123233	0.063485	0.465765	0.072766	0.163440	0.202095	0.032449	0.060866	0.397180	0.065790	0.020707	0.394825	0.060633	
