Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
3872000	16.777027	2	0.347680	0.270892	0.124982	0.256446	0.347680	0.270892	0.124982	0.256446	0.188274	0.294138	0.262390	0.255198	0.188274	0.294138	0.262390	0.255198	0.188274	0.294138	0.262390	0.255198	0.347680	0.270892	0.124982	0.256446	0.188274	0.294138	0.262390	0.255198	
3873000	16.777027	3	0.331274	0.279632	0.115565	0.273529	0.331274	0.279632	0.115565	0.273529	0.188976	0.275086	0.252185	0.283753	0.188976	0.275086	0.252185	0.283753	0.240184	0.285830	0.354558	0.119428	0.331274	0.279632	0.115565	0.273529	0.188976	0.275086	0.252185	0.283753	
3874000	16.777027	2	0.298972	0.324719	0.102070	0.274239	0.298972	0.324719	0.102070	0.274239	0.173844	0.288468	0.267324	0.270364	0.173844	0.288468	0.267324	0.270364	0.173844	0.288468	0.267324	0.270364	0.298972	0.324719	0.102070	0.274239	0.173844	0.288468	0.267324	0.270364	
3875000	16.777027	2	0.286545	0.322825	0.103345	0.287285	0.286545	0.322825	0.103345	0.287285	0.188816	0.255024	0.267845	0.288315	0.188816	0.255024	0.267845	0.288315	0.188816	0.255024	0.267845	0.288315	0.286545	0.322825	0.103345	0.287285	0.188816	0.255024	0.267845	0.288315	
3876000	16.777027	2	0.286545	0.322825	0.103345	0.287285	0.286545	0.322825	0.103345	0.287285	0.182768	0.257414	0.276518	0.283300	0.182768	0.257414	0.276518	0.283300	0.182768	0.257414	0.276518	0.283300	0.286545	0.322825	0.103345	0.287285	0.182768	0.257414	0.276518	0.283300	
3877000	16.777027	3	0.294713	0.317928	0.106782	0.280577	0.294713	0.317928	0.106782	0.280577	0.192079	0.272549	0.271133	0.264239	0.192079	0.272549	0.271133	0.264239	0.146871	0.269441	0.407599	0.176089	0.294713	0.317928	0.106782	0.280577	0.192079	0.272549	0.271133	0.264239	
3878000	16.777027	2	0.291132	0.306674	0.120938	0.281255	0.291132	0.306674	0.120938	0.281255	0.205966	0.273851	0.267274	0.252910	0.205966	0.273851	0.267274	0.252910	0.205966	0.273851	0.267274	0.252910	0.291132	0.306674	0.120938	0.281255	0.205966	0.273851	0.267274	0.252910	
3879000	16.777027	2	0.328836	0.291728	0.129899	0.249537	0.328836	0.291728	0.129899	0.249537	0.183768	0.248133	0.270254	0.297845	0.183768	0.248133	0.270254	0.297845	0.183768	0.248133	0.270254	0.297845	0.328836	0.291728	0.129899	0.249537	0.183768	0.248133	0.270254	0.297845	
3880000	16.777027	3	0.344084	0.277366	0.121545	0.257005	0.344084	0.277366	0.121545	0.257005	0.189999	0.273024	0.281222	0.255755	0.141707	0.198081	0.121701	0.538511	0.189999	0.273024	0.281222	0.255755	0.344084	0.277366	0.121545	0.257005	0.189999	0.273024	0.281222	0.255755	
3881000	16.777027	2	0.321838	0.290030	0.129585	0.258547	0.321838	0.290030	0.129585	0.258547	0.206887	0.270950	0.244729	0.277434	0.206887	0.270950	0.244729	0.277434	0.206887	0.270950	0.244729	0.277434	0.321838	0.290030	0.129585	0.258547	0.206887	0.270950	0.244729	0.277434	
3882000	16.777027	2	0.321838	0.290030	0.129585	0.258547	0.321838	0.290030	0.129585	0.258547	0.167240	0.295589	0.228466	0.308705	0.167240	0.295589	0.228466	0.308705	0.167240	0.295589	0.228466	0.308705	0.321838	0.290030	0.129585	0.258547	0.167240	0.295589	0.228466	0.308705	
3883000	16.777027	2	0.313305	0.295952	0.123609	0.267134	0.313305	0.295952	0.123609	0.267134	0.187296	0.260880	0.274845	0.276979	0.187296	0.260880	0.274845	0.276979	0.187296	0.260880	0.274845	0.276979	0.313305	0.295952	0.123609	0.267134	0.187296	0.260880	0.274845	0.276979	
3884000	16.777027	2	0.313305	0.295952	0.123609	0.267134	0.313305	0.295952	0.123609	0.267134	0.189704	0.271430	0.263759	0.275106	0.189704	0.271430	0.263759	0.275106	0.189704	0.271430	0.263759	0.275106	0.313305	0.295952	0.123609	0.267134	0.189704	0.271430	0.263759	0.275106	
3885000	16.777027	3	0.307242	0.302528	0.125789	0.264441	0.307242	0.302528	0.125789	0.264441	0.171823	0.274723	0.288356	0.265097	0.270797	0.298426	0.139107	0.291670	0.171823	0.274723	0.288356	0.265097	0.307242	0.302528	0.125789	0.264441	0.171823	0.274723	0.288356	0.265097	
3886000	16.777027	2	0.301552	0.297513	0.130835	0.270100	0.301552	0.297513	0.130835	0.270100	0.199858	0.268768	0.269088	0.262286	0.199858	0.268768	0.269088	0.262286	0.199858	0.268768	0.269088	0.262286	0.301552	0.297513	0.130835	0.270100	0.199858	0.268768	0.269088	0.262286	
3887000	16.777027	3	0.304305	0.299363	0.122214	0.274117	0.304305	0.299363	0.122214	0.274117	0.179048	0.262365	0.275088	0.283499	0.179048	0.262365	0.275088	0.283499	0.139820	0.253380	0.392683	0.214116	0.304305	0.299363	0.122214	0.274117	0.179048	0.262365	0.275088	0.283499	
3888000	16.777027	2	0.304305	0.299363	0.122214	0.274117	0.304305	0.299363	0.122214	0.274117	0.179048	0.262365	0.275088	0.283499	0.179048	0.262365	0.275088	0.283499	0.179048	0.262365	0.275088	0.283499	0.304305	0.299363	0.122214	0.274117	0.179048	0.262365	0.275088	0.283499	
3889000	16.777027	3	0.304305	0.299363	0.122214	0.274117	0.304305	0.299363	0.122214	0.274117	0.145066	0.275521	0.289292	0.290122	0.115699	0.378956	0.208934	0.296411	0.145066	0.275521	0.289292	0.290122	0.304305	0.299363	0.122214	0.274117	0.145066	0.275521	0.289292	0.290122	
3890000	16.777027	2	0.316654	0.316307	0.096218	0.270821	0.316654	0.316307	0.096218	0.270821	0.161188	0.282210	0.304128	0.252473	0.161188	0.282210	0.304128	0.252473	0.161188	0.282210	0.304128	0.252473	0.316654	0.316307	0.096218	0.270821	0.161188	0.282210	0.304128	0.252473	
3891000	16.777027	2	0.307568	0.300745	0.115509	0.276178	0.307568	0.300745	0.115509	0.276178	0.218247	0.271016	0.267730	0.243007	0.218247	0.271016	0.267730	0.243007	0.218247	0.271016	0.267730	0.243007	0.307568	0.300745	0.115509	0.276178	0.218247	0.271016	0.267730	0.243007	
3892000	16.777027	2	0.313664	0.291670	0.119217	0.275449	0.313664	0.291670	0.119217	0.275449	0.198759	0.279338	0.241494	0.280409	0.198759	0.279338	0.241494	0.280409	0.198759	0.279338	0.241494	0.280409	0.313664	0.291670	0.119217	0.275449	0.198759	0.279338	0.241494	0.280409	
3893000	16.777027	2	0.317965	0.287377	0.125252	0.269407	0.317965	0.287377	0.125252	0.269407	0.203580	0.257100	0.262502	0.276819	0.203580	0.257100	0.262502	0.276819	0.203580	0.257100	0.262502	0.276819	0.317965	0.287377	0.125252	0.269407	0.203580	0.257100	0.262502	0.276819	
3894000	16.777027	2	0.327903	0.290713	0.121962	0.259422	0.327903	0.290713	0.121962	0.259422	0.205394	0.275180	0.260423	0.259003	0.205394	0.275180	0.260423	0.259003	0.205394	0.275180	0.260423	0.259003	0.327903	0.290713	0.121962	0.259422	0.205394	0.275180	0.260423	0.259003	
3895000	16.777027	2	0.325673	0.296947	0.120958	0.256421	0.325673	0.296947	0.120958	0.256421	0.204482	0.256136	0.281711	0.257671	0.204482	0.256136	0.281711	0.257671	0.204482	0.256136	0.281711	0.257671	0.325673	0.296947	0.120958	0.256421	0.204482	0.256136	0.281711	0.257671	
3896000	16.777027	2	0.325673	0.296947	0.120958	0.256421	0.325673	0.296947	0.120958	0.256421	0.197840	0.278255	0.260885	0.263020	0.197840	0.278255	0.260885	0.263020	0.197840	0.278255	0.260885	0.263020	0.325673	0.296947	0.120958	0.256421	0.197840	0.278255	0.260885	0.263020	
3897000	16.777027	2	0.325673	0.296947	0.120958	0.256421	0.325673	0.296947	0.120958	0.256421	0.168623	0.274255	0.279526	0.277596	0.168623	0.274255	0.279526	0.277596	0.168623	0.274255	0.279526	0.277596	0.325673	0.296947	0.120958	0.256421	0.168623	0.274255	0.279526	0.277596	
3898000	16.777027	2	0.316178	0.290589	0.118132	0.275101	0.316178	0.290589	0.118132	0.275101	0.223794	0.258713	0.262302	0.255190	0.223794	0.258713	0.262302	0.255190	0.223794	0.258713	0.262302	0.255190	0.316178	0.290589	0.118132	0.275101	0.223794	0.258713	0.262302	0.255190	
3899000	16.777027	2	0.323118	0.290451	0.117506	0.268925	0.323118	0.290451	0.117506	0.268925	0.188018	0.278013	0.259751	0.274218	0.188018	0.278013	0.259751	0.274218	0.188018	0.278013	0.259751	0.274218	0.323118	0.290451	0.117506	0.268925	0.188018	0.278013	0.259751	0.274218	
3900000	16.777027	3	0.330368	0.290922	0.111567	0.267143	0.330368	0.290922	0.111567	0.267143	0.192206	0.259565	0.278015	0.270214	0.192206	0.259565	0.278015	0.270214	0.400590	0.105675	0.301802	0.191932	0.330368	0.290922	0.111567	0.267143	0.192206	0.259565	0.278015	0.270214	
3901000	16.777027	2	0.330368	0.290922	0.111567	0.267143	0.330368	0.290922	0.111567	0.267143	0.207101	0.282312	0.252219	0.258368	0.207101	0.282312	0.252219	0.258368	0.207101	0.282312	0.252219	0.258368	0.330368	0.290922	0.111567	0.267143	0.207101	0.282312	0.252219	0.258368	
3902000	16.777027	2	0.330368	0.290922	0.111567	0.267143	0.330368	0.290922	0.111567	0.267143	0.168422	0.297536	0.241345	0.292697	0.168422	0.297536	0.241345	0.292697	0.168422	0.297536	0.241345	0.292697	0.330368	0.290922	0.111567	0.267143	0.168422	0.297536	0.241345	0.292697	
3903000	16.777027	3	0.327700	0.304988	0.111019	0.256293	0.327700	0.304988	0.111019	0.256293	0.160569	0.348221	0.251725	0.239484	0.207770	0.274765	0.241156	0.276309	0.207770	0.274765	0.241156	0.276309	0.327700	0.304988	0.111019	0.256293	0.207770	0.274765	0.241156	0.276309	
3904000	16.777027	2	0.330404	0.295231	0.116462	0.257904	0.330404	0.295231	0.116462	0.257904	0.191677	0.315026	0.219047	0.274250	0.191677	0.315026	0.219047	0.274250	0.191677	0.315026	0.219047	0.274250	0.330404	0.295231	0.116462	0.257904	0.191677	0.315026	0.219047	0.274250	
3905000	16.777027	2	0.344530	0.292507	0.109442	0.253521	0.344530	0.292507	0.109442	0.253521	0.209778	0.282161	0.250965	0.257096	0.209778	0.282161	0.250965	0.257096	0.209778	0.282161	0.250965	0.257096	0.344530	0.292507	0.109442	0.253521	0.209778	0.282161	0.250965	0.257096	
3906000	16.777027	2	0.346388	0.282733	0.106422	0.264458	0.346388	0.282733	0.106422	0.264458	0.195849	0.284899	0.261290	0.257962	0.195849	0.284899	0.261290	0.257962	0.195849	0.284899	0.261290	0.257962	0.346388	0.282733	0.106422	0.264458	0.195849	0.284899	0.261290	0.257962	
3907000	16.777027	2	0.346440	0.287334	0.109536	0.256689	0.346440	0.287334	0.109536	0.256689	0.184012	0.315264	0.258050	0.242674	0.184012	0.315264	0.258050	0.242674	0.184012	0.315264	0.258050	0.242674	0.346440	0.287334	0.109536	0.256689	0.184012	0.315264	0.258050	0.242674	
3908000	16.777027	3	0.332699	0.281645	0.116636	0.269020	0.332699	0.281645	0.116636	0.269020	0.185709	0.258543	0.273609	0.282140	0.130092	0.240803	0.257542	0.371563	0.185709	0.258543	0.273609	0.282140	0.332699	0.281645	0.116636	0.269020	0.185709	0.258543	0.273609	0.282140	
3909000	16.777027	2	0.328960	0.300424	0.112436	0.258180	0.328960	0.300424	0.112436	0.258180	0.205469	0.278585	0.253369	0.262577	0.205469	0.278585	0.253369	0.262577	0.205469	0.278585	0.253369	0.262577	0.328960	0.300424	0.112436	0.258180	0.205469	0.278585	0.253369	0.262577	
3910000	16.777027	3	0.328960	0.300424	0.112436	0.258180	0.328960	0.300424	0.112436	0.258180	0.199682	0.283167	0.245208	0.271943	0.199682	0.283167	0.245208	0.271943	0.190917	0.299629	0.288540	0.220914	0.328960	0.300424	0.112436	0.258180	0.199682	0.283167	0.245208	0.271943	
3911000	16.777027	2	0.310186	0.291866	0.119128	0.278821	0.310186	0.291866	0.119128	0.278821	0.177324	0.274343	0.289736	0.258597	0.177324	0.274343	0.289736	0.258597	0.177324	0.274343	0.289736	0.258597	0.310186	0.291866	0.119128	0.278821	0.177324	0.274343	0.289736	0.258597	
3912000	16.777027	2	0.310056	0.301336	0.114530	0.274077	0.310056	0.301336	0.114530	0.274077	0.170860	0.276456	0.263516	0.289168	0.170860	0.276456	0.263516	0.289168	0.170860	0.276456	0.263516	0.289168	0.310056	0.301336	0.114530	0.274077	0.170860	0.276456	0.263516	0.289168	
3913000	16.777027	2	0.299089	0.306027	0.125632	0.269252	0.299089	0.306027	0.125632	0.269252	0.193529	0.261178	0.284853	0.260440	0.193529	0.261178	0.284853	0.260440	0.193529	0.261178	0.284853	0.260440	0.299089	0.306027	0.125632	0.269252	0.193529	0.261178	0.284853	0.260440	
3914000	16.777027	2	0.327547	0.266223	0.131253	0.274977	0.327547	0.266223	0.131253	0.274977	0.180622	0.277947	0.271418	0.270014	0.180622	0.277947	0.271418	0.270014	0.180622	0.277947	0.271418	0.270014	0.327547	0.266223	0.131253	0.274977	0.180622	0.277947	0.271418	0.270014	
3915000	16.777027	2	0.323944	0.286457	0.127230	0.262369	0.323944	0.286457	0.127230	0.262369	0.202317	0.255595	0.278029	0.264059	0.202317	0.255595	0.278029	0.264059	0.202317	0.255595	0.278029	0.264059	0.323944	0.286457	0.127230	0.262369	0.202317	0.255595	0.278029	0.264059	
3916000	16.777027	2	0.324752	0.284821	0.124650	0.265778	0.324752	0.284821	0.124650	0.265778	0.203631	0.268573	0.235392	0.292404	0.203631	0.268573	0.235392	0.292404	0.203631	0.268573	0.235392	0.292404	0.324752	0.284821	0.124650	0.265778	0.203631	0.268573	0.235392	0.292404	
3917000	16.777027	2	0.324752	0.284821	0.124650	0.265778	0.324752	0.284821	0.124650	0.265778	0.186720	0.254316	0.282697	0.276267	0.186720	0.254316	0.282697	0.276267	0.186720	0.254316	0.282697	0.276267	0.324752	0.284821	0.124650	0.265778	0.186720	0.254316	0.282697	0.276267	
3918000	16.777027	2	0.306390	0.304180	0.117413	0.272017	0.306390	0.304180	0.117413	0.272017	0.196624	0.245908	0.263660	0.293808	0.196624	0.245908	0.263660	0.293808	0.196624	0.245908	0.263660	0.293808	0.306390	0.304180	0.117413	0.272017	0.196624	0.245908	0.263660	0.293808	
3919000	16.777027	3	0.315352	0.298708	0.114015	0.271925	0.315352	0.298708	0.114015	0.271925	0.199330	0.228122	0.308911	0.263636	0.251058	0.178736	0.157435	0.412772	0.199330	0.228122	0.308911	0.263636	0.315352	0.298708	0.114015	0.271925	0.199330	0.228122	0.308911	0.263636	
3920000	16.777027	2	0.337345	0.283530	0.118208	0.260917	0.337345	0.283530	0.118208	0.260917	0.208760	0.256334	0.293339	0.241567	0.208760	0.256334	0.293339	0.241567	0.208760	0.256334	0.293339	0.241567	0.337345	0.283530	0.118208	0.260917	0.208760	0.256334	0.293339	0.241567	
3921000	16.777027	3	0.349511	0.276426	0.123230	0.250833	0.349511	0.276426	0.123230	0.250833	0.224598	0.244361	0.290484	0.240557	0.260986	0.276378	0.085620	0.377016	0.224598	0.244361	0.290484	0.240557	0.349511	0.276426	0.123230	0.250833	0.224598	0.244361	0.290484	0.240557	
3922000	16.777027	2	0.339952	0.276197	0.133321	0.250531	0.339952	0.276197	0.133321	0.250531	0.195897	0.299745	0.253281	0.251076	0.195897	0.299745	0.253281	0.251076	0.195897	0.299745	0.253281	0.251076	0.339952	0.276197	0.133321	0.250531	0.195897	0.299745	0.253281	0.251076	
3923000	16.777027	2	0.339952	0.276197	0.133321	0.250531	0.339952	0.276197	0.133321	0.250531	0.189413	0.270747	0.300161	0.239679	0.189413	0.270747	0.300161	0.239679	0.189413	0.270747	0.300161	0.239679	0.339952	0.276197	0.133321	0.250531	0.189413	0.270747	0.300161	0.239679	
3924000	16.777027	2	0.339952	0.276197	0.133321	0.250531	0.339952	0.276197	0.133321	0.250531	0.195066	0.261639	0.267051	0.276245	0.195066	0.261639	0.267051	0.276245	0.195066	0.261639	0.267051	0.276245	0.339952	0.276197	0.133321	0.250531	0.195066	0.261639	0.267051	0.276245	
3925000	16.777027	2	0.341483	0.284475	0.126152	0.247890	0.341483	0.284475	0.126152	0.247890	0.189291	0.262915	0.275155	0.272639	0.189291	0.262915	0.275155	0.272639	0.189291	0.262915	0.275155	0.272639	0.341483	0.284475	0.126152	0.247890	0.189291	0.262915	0.275155	0.272639	
3926000	16.777027	3	0.334562	0.280452	0.125070	0.259916	0.334562	0.280452	0.125070	0.259916	0.196677	0.250144	0.285785	0.267395	0.093535	0.409829	0.220176	0.276460	0.196677	0.250144	0.285785	0.267395	0.334562	0.280452	0.125070	0.259916	0.196677	0.250144	0.285785	0.267395	
3927000	16.777027	2	0.334419	0.274073	0.123183	0.268325	0.334419	0.274073	0.123183	0.268325	0.193305	0.260168	0.289020	0.257508	0.193305	0.260168	0.289020	0.257508	0.193305	0.260168	0.289020	0.257508	0.334419	0.274073	0.123183	0.268325	0.193305	0.260168	0.289020	0.257508	
3928000	16.777027	3	0.334419	0.274073	0.123183	0.268325	0.334419	0.274073	0.123183	0.268325	0.170245	0.297017	0.261859	0.270879	0.170245	0.297017	0.261859	0.270879	0.318437	0.236112	0.275904	0.169547	0.334419	0.274073	0.123183	0.268325	0.170245	0.297017	0.261859	0.270879	
3929000	16.777027	3	0.321513	0.285913	0.118124	0.274450	0.321513	0.285913	0.118124	0.274450	0.189702	0.290028	0.302306	0.217964	0.194988	0.262868	0.267535	0.274609	0.189702	0.290028	0.302306	0.217964	0.321513	0.285913	0.118124	0.274450	0.194988	0.262868	0.267535	0.274609	
3930000	16.777027	2	0.318162	0.290819	0.127976	0.263043	0.318162	0.290819	0.127976	0.263043	0.184105	0.272156	0.272525	0.271213	0.184105	0.272156	0.272525	0.271213	0.184105	0.272156	0.272525	0.271213	0.318162	0.290819	0.127976	0.263043	0.184105	0.272156	0.272525	0.271213	
3931000	16.777027	2	0.326615	0.279898	0.130865	0.262621	0.326615	0.279898	0.130865	0.262621	0.188705	0.282093	0.269490	0.259711	0.188705	0.282093	0.269490	0.259711	0.188705	0.282093	0.269490	0.259711	0.326615	0.279898	0.130865	0.262621	0.188705	0.282093	0.269490	0.259711	
3932000	16.777027	2	0.316720	0.297861	0.108014	0.277406	0.316720	0.297861	0.108014	0.277406	0.180871	0.289167	0.245773	0.284189	0.180871	0.289167	0.245773	0.284189	0.180871	0.289167	0.245773	0.284189	0.316720	0.297861	0.108014	0.277406	0.180871	0.289167	0.245773	0.284189	
3933000	16.777027	2	0.320244	0.288186	0.129689	0.261881	0.320244	0.288186	0.129689	0.261881	0.195714	0.257415	0.276862	0.270008	0.195714	0.257415	0.276862	0.270008	0.195714	0.257415	0.276862	0.270008	0.320244	0.288186	0.129689	0.261881	0.195714	0.257415	0.276862	0.270008	
3934000	16.777027	2	0.334391	0.300814	0.120361	0.244433	0.334391	0.300814	0.120361	0.244433	0.174233	0.282879	0.263090	0.279798	0.174233	0.282879	0.263090	0.279798	0.174233	0.282879	0.263090	0.279798	0.334391	0.300814	0.120361	0.244433	0.174233	0.282879	0.263090	0.279798	
3935000	16.777027	3	0.327581	0.295413	0.123643	0.253363	0.327581	0.295413	0.123643	0.253363	0.192360	0.246233	0.281954	0.279453	0.230352	0.185829	0.236683	0.347136	0.192360	0.246233	0.281954	0.279453	0.327581	0.295413	0.123643	0.253363	0.192360	0.246233	0.281954	0.279453	
3936000	16.777027	3	0.320588	0.278746	0.133906	0.266759	0.320588	0.278746	0.133906	0.266759	0.186457	0.248675	0.290585	0.274282	0.320588	0.278746	0.133906	0.266759	0.240751	0.217963	0.269100	0.272186	0.320588	0.278746	0.133906	0.266759	0.186457	0.248675	0.290585	0.274282	
3937000	16.777027	2	0.319836	0.287045	0.125702	0.267417	0.319836	0.287045	0.125702	0.267417	0.195487	0.247819	0.280143	0.276552	0.195487	0.247819	0.280143	0.276552	0.195487	0.247819	0.280143	0.276552	0.319836	0.287045	0.125702	0.267417	0.195487	0.247819	0.280143	0.276552	
3938000	16.777027	2	0.319836	0.287045	0.125702	0.267417	0.319836	0.287045	0.125702	0.267417	0.210005	0.262125	0.246529	0.281341	0.210005	0.262125	0.246529	0.281341	0.210005	0.262125	0.246529	0.281341	0.319836	0.287045	0.125702	0.267417	0.210005	0.262125	0.246529	0.281341	
3939000	16.777027	3	0.339287	0.286418	0.127000	0.247295	0.339287	0.286418	0.127000	0.247295	0.208302	0.278482	0.237434	0.275781	0.208302	0.278482	0.237434	0.275781	0.208302	0.278482	0.237434	0.275781	0.301918	0.290484	0.172669	0.234929	0.208302	0.278482	0.237434	0.275781	
3940000	16.777027	3	0.329742	0.293762	0.115828	0.260668	0.329742	0.293762	0.115828	0.260668	0.202584	0.266390	0.290445	0.240581	0.091109	0.385241	0.240968	0.282682	0.202584	0.266390	0.290445	0.240581	0.329742	0.293762	0.115828	0.260668	0.202584	0.266390	0.290445	0.240581	
3941000	16.777027	2	0.329742	0.293762	0.115828	0.260668	0.329742	0.293762	0.115828	0.260668	0.189002	0.272365	0.267378	0.271255	0.189002	0.272365	0.267378	0.271255	0.189002	0.272365	0.267378	0.271255	0.329742	0.293762	0.115828	0.260668	0.189002	0.272365	0.267378	0.271255	
3942000	16.777027	2	0.329742	0.293762	0.115828	0.260668	0.329742	0.293762	0.115828	0.260668	0.186164	0.268681	0.259590	0.285564	0.186164	0.268681	0.259590	0.285564	0.186164	0.268681	0.259590	0.285564	0.329742	0.293762	0.115828	0.260668	0.186164	0.268681	0.259590	0.285564	
3943000	16.777027	4	0.339428	0.284946	0.117610	0.258016	0.339428	0.284946	0.117610	0.258016	0.153474	0.307105	0.276904	0.262517	0.201810	0.255960	0.240598	0.301631	0.244338	0.160223	0.358679	0.236760	0.339428	0.284946	0.117610	0.258016	0.201810	0.255960	0.240598	0.301631	
3944000	16.777027	3	0.339428	0.284946	0.117610	0.258016	0.339428	0.284946	0.117610	0.258016	0.182813	0.265071	0.244657	0.307459	0.182813	0.265071	0.244657	0.307459	0.353284	0.199107	0.362657	0.084952	0.339428	0.284946	0.117610	0.258016	0.182813	0.265071	0.244657	0.307459	
3945000	16.777027	2	0.339428	0.284946	0.117610	0.258016	0.339428	0.284946	0.117610	0.258016	0.208577	0.275167	0.245953	0.270303	0.208577	0.275167	0.245953	0.270303	0.208577	0.275167	0.245953	0.270303	0.339428	0.284946	0.117610	0.258016	0.208577	0.275167	0.245953	0.270303	
3946000	16.777027	2	0.343579	0.283944	0.122992	0.249485	0.343579	0.283944	0.122992	0.249485	0.195034	0.278715	0.245802	0.280448	0.195034	0.278715	0.245802	0.280448	0.195034	0.278715	0.245802	0.280448	0.343579	0.283944	0.122992	0.249485	0.195034	0.278715	0.245802	0.280448	
3947000	16.777027	2	0.338623	0.278713	0.124927	0.257738	0.338623	0.278713	0.124927	0.257738	0.203442	0.257347	0.276900	0.262312	0.203442	0.257347	0.276900	0.262312	0.203442	0.257347	0.276900	0.262312	0.338623	0.278713	0.124927	0.257738	0.203442	0.257347	0.276900	0.262312	
3948000	16.777027	2	0.338623	0.278713	0.124927	0.257738	0.338623	0.278713	0.124927	0.257738	0.181874	0.250995	0.286846	0.280286	0.181874	0.250995	0.286846	0.280286	0.181874	0.250995	0.286846	0.280286	0.338623	0.278713	0.124927	0.257738	0.181874	0.250995	0.286846	0.280286	
3949000	16.777027	2	0.338623	0.278713	0.124927	0.257738	0.338623	0.278713	0.124927	0.257738	0.198937	0.273958	0.267990	0.259115	0.198937	0.273958	0.267990	0.259115	0.198937	0.273958	0.267990	0.259115	0.338623	0.278713	0.124927	0.257738	0.198937	0.273958	0.267990	0.259115	
3950000	16.777027	2	0.340077	0.283569	0.132004	0.244351	0.340077	0.283569	0.132004	0.244351	0.233288	0.233924	0.265929	0.266859	0.233288	0.233924	0.265929	0.266859	0.233288	0.233924	0.265929	0.266859	0.340077	0.283569	0.132004	0.244351	0.233288	0.233924	0.265929	0.266859	
3951000	16.777027	2	0.340077	0.283569	0.132004	0.244351	0.340077	0.283569	0.132004	0.244351	0.190431	0.254671	0.271323	0.283575	0.190431	0.254671	0.271323	0.283575	0.190431	0.254671	0.271323	0.283575	0.340077	0.283569	0.132004	0.244351	0.190431	0.254671	0.271323	0.283575	
3952000	16.777027	3	0.328534	0.291592	0.123354	0.256520	0.328534	0.291592	0.123354	0.256520	0.184872	0.298531	0.255819	0.260779	0.165940	0.212189	0.107449	0.514422	0.184872	0.298531	0.255819	0.260779	0.328534	0.291592	0.123354	0.256520	0.184872	0.298531	0.255819	0.260779	
3953000	16.777027	2	0.328534	0.291592	0.123354	0.256520	0.328534	0.291592	0.123354	0.256520	0.199502	0.244293	0.269369	0.286836	0.199502	0.244293	0.269369	0.286836	0.199502	0.244293	0.269369	0.286836	0.328534	0.291592	0.123354	0.256520	0.199502	0.244293	0.269369	0.286836	
3954000	16.777027	3	0.323093	0.276349	0.126032	0.274526	0.323093	0.276349	0.126032	0.274526	0.169843	0.246666	0.297290	0.286202	0.169843	0.246666	0.297290	0.286202	0.207267	0.133120	0.445864	0.213749	0.323093	0.276349	0.126032	0.274526	0.169843	0.246666	0.297290	0.286202	
3955000	16.777027	2	0.323093	0.276349	0.126032	0.274526	0.323093	0.276349	0.126032	0.274526	0.190177	0.243560	0.304060	0.262202	0.190177	0.243560	0.304060	0.262202	0.190177	0.243560	0.304060	0.262202	0.323093	0.276349	0.126032	0.274526	0.190177	0.243560	0.304060	0.262202	
3956000	16.777027	2	0.327114	0.274697	0.131382	0.266806	0.327114	0.274697	0.131382	0.266806	0.177392	0.265430	0.251246	0.305933	0.177392	0.265430	0.251246	0.305933	0.177392	0.265430	0.251246	0.305933	0.327114	0.274697	0.131382	0.266806	0.177392	0.265430	0.251246	0.305933	
3957000	16.777027	2	0.317114	0.292696	0.128226	0.261964	0.317114	0.292696	0.128226	0.261964	0.171714	0.271309	0.265827	0.291150	0.171714	0.271309	0.265827	0.291150	0.171714	0.271309	0.265827	0.291150	0.317114	0.292696	0.128226	0.261964	0.171714	0.271309	0.265827	0.291150	
3958000	16.777027	2	0.335337	0.276545	0.131074	0.257044	0.335337	0.276545	0.131074	0.257044	0.210868	0.267596	0.263153	0.258382	0.210868	0.267596	0.263153	0.258382	0.210868	0.267596	0.263153	0.258382	0.335337	0.276545	0.131074	0.257044	0.210868	0.267596	0.263153	0.258382	
3959000	16.777027	2	0.328134	0.291484	0.122761	0.257622	0.328134	0.291484	0.122761	0.257622	0.183781	0.271086	0.279894	0.265240	0.183781	0.271086	0.279894	0.265240	0.183781	0.271086	0.279894	0.265240	0.328134	0.291484	0.122761	0.257622	0.183781	0.271086	0.279894	0.265240	
3960000	16.777027	2	0.328134	0.291484	0.122761	0.257622	0.328134	0.291484	0.122761	0.257622	0.210953	0.262260	0.255820	0.270967	0.210953	0.262260	0.255820	0.270967	0.210953	0.262260	0.255820	0.270967	0.328134	0.291484	0.122761	0.257622	0.210953	0.262260	0.255820	0.270967	
3961000	16.777027	2	0.333281	0.294435	0.114713	0.257571	0.333281	0.294435	0.114713	0.257571	0.203194	0.262946	0.256812	0.277047	0.203194	0.262946	0.256812	0.277047	0.203194	0.262946	0.256812	0.277047	0.333281	0.294435	0.114713	0.257571	0.203194	0.262946	0.256812	0.277047	
