Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
3555000	268.021876	4	0.444279	0.293588	0.069268	0.192866	0.237243	0.272250	0.171290	0.319216	0.444279	0.293588	0.069268	0.192866	0.237243	0.272250	0.171290	0.319216	0.326973	0.352662	0.103976	0.216389	0.237243	0.272250	0.171290	0.319216	0.444279	0.293588	0.069268	0.192866	0.444279	0.293588	0.069268	0.192866	0.326973	0.352662	0.103976	0.216389	0.326973	0.352662	0.103976	0.216389	0.467936	0.124927	0.249001	0.158136	
3556000	268.021876	5	0.426971	0.267833	0.084287	0.220908	0.284490	0.230047	0.198040	0.287424	0.426971	0.267833	0.084287	0.220908	0.284490	0.230047	0.198040	0.287424	0.339393	0.345682	0.070658	0.244268	0.339393	0.345682	0.070658	0.244268	0.397124	0.315362	0.081277	0.206237	0.426971	0.267833	0.084287	0.220908	0.397124	0.315362	0.081277	0.206237	0.339393	0.345682	0.070658	0.244268	0.260052	0.255053	0.284995	0.199899	
3557000	268.021876	4	0.435170	0.292553	0.082749	0.189528	0.280100	0.271938	0.154144	0.293819	0.435170	0.292553	0.082749	0.189528	0.280100	0.271938	0.154144	0.293819	0.280100	0.271938	0.154144	0.293819	0.221840	0.319179	0.059276	0.399706	0.435170	0.292553	0.082749	0.189528	0.280100	0.271938	0.154144	0.293819	0.435170	0.292553	0.082749	0.189528	0.280100	0.271938	0.154144	0.293819	0.193251	0.396801	0.235200	0.174748	
3558000	268.021876	5	0.440640	0.302028	0.079118	0.178214	0.265346	0.293295	0.168125	0.273235	0.440640	0.302028	0.079118	0.178214	0.265346	0.293295	0.168125	0.273235	0.332917	0.324251	0.130696	0.212136	0.118252	0.314487	0.126770	0.440491	0.440640	0.302028	0.079118	0.178214	0.332917	0.324251	0.130696	0.212136	0.332917	0.324251	0.130696	0.212136	0.265346	0.293295	0.168125	0.273235	0.562674	0.216331	0.102978	0.118017	
3559000	268.021876	3	0.441085	0.299330	0.081731	0.177855	0.304319	0.287124	0.160151	0.248406	0.441085	0.299330	0.081731	0.177855	0.304319	0.287124	0.160151	0.248406	0.304319	0.287124	0.160151	0.248406	0.099191	0.421924	0.057853	0.421031	0.441085	0.299330	0.081731	0.177855	0.304319	0.287124	0.160151	0.248406	0.304319	0.287124	0.160151	0.248406	0.304319	0.287124	0.160151	0.248406	0.304319	0.287124	0.160151	0.248406	
3560000	268.021876	4	0.441085	0.299330	0.081731	0.177855	0.269566	0.267635	0.173991	0.288808	0.441085	0.299330	0.081731	0.177855	0.269566	0.267635	0.173991	0.288808	0.278071	0.374928	0.115260	0.231741	0.278071	0.374928	0.115260	0.231741	0.441085	0.299330	0.081731	0.177855	0.269566	0.267635	0.173991	0.288808	0.278071	0.374928	0.115260	0.231741	0.269566	0.267635	0.173991	0.288808	0.287096	0.320299	0.306305	0.086301	
3561000	268.021876	5	0.449789	0.307709	0.071835	0.170667	0.146770	0.240777	0.347782	0.264671	0.449789	0.307709	0.071835	0.170667	0.291734	0.334437	0.126697	0.247132	0.291734	0.334437	0.126697	0.247132	0.291734	0.334437	0.126697	0.247132	0.449789	0.307709	0.071835	0.170667	0.353685	0.352753	0.099475	0.194087	0.291734	0.334437	0.126697	0.247132	0.291734	0.334437	0.126697	0.247132	0.224630	0.138551	0.616592	0.020227	
3562000	268.021876	4	0.443663	0.298319	0.080389	0.177629	0.278891	0.272139	0.214114	0.234856	0.443663	0.298319	0.080389	0.177629	0.278891	0.272139	0.214114	0.234856	0.336432	0.283604	0.138677	0.241287	0.336432	0.283604	0.138677	0.241287	0.443663	0.298319	0.080389	0.177629	0.336432	0.283604	0.138677	0.241287	0.336432	0.283604	0.138677	0.241287	0.336432	0.283604	0.138677	0.241287	0.392949	0.147143	0.346630	0.113278	
3563000	268.021876	5	0.443663	0.298319	0.080389	0.177629	0.283673	0.247916	0.209530	0.258881	0.443663	0.298319	0.080389	0.177629	0.283673	0.247916	0.209530	0.258881	0.328831	0.334437	0.120614	0.216118	0.320128	0.256581	0.121309	0.301982	0.443663	0.298319	0.080389	0.177629	0.320128	0.256581	0.121309	0.301982	0.328831	0.334437	0.120614	0.216118	0.320128	0.256581	0.121309	0.301982	0.561328	0.104573	0.146650	0.187450	
3564000	268.021876	4	0.435457	0.283190	0.092855	0.188498	0.250683	0.240268	0.239807	0.269243	0.435457	0.283190	0.092855	0.188498	0.250683	0.240268	0.239807	0.269243	0.297806	0.318998	0.128224	0.254973	0.297806	0.318998	0.128224	0.254973	0.435457	0.283190	0.092855	0.188498	0.435457	0.283190	0.092855	0.188498	0.297806	0.318998	0.128224	0.254973	0.297806	0.318998	0.128224	0.254973	0.522769	0.286256	0.098651	0.092324	
3565000	268.021876	3	0.448494	0.288233	0.079322	0.183951	0.224238	0.264051	0.253563	0.258148	0.448494	0.288233	0.079322	0.183951	0.224238	0.264051	0.253563	0.258148	0.280468	0.364488	0.124593	0.230451	0.280468	0.364488	0.124593	0.230451	0.448494	0.288233	0.079322	0.183951	0.448494	0.288233	0.079322	0.183951	0.280468	0.364488	0.124593	0.230451	0.280468	0.364488	0.124593	0.230451	0.224238	0.264051	0.253563	0.258148	
3566000	268.021876	4	0.448494	0.288233	0.079322	0.183951	0.260561	0.302051	0.165675	0.271713	0.448494	0.288233	0.079322	0.183951	0.260561	0.302051	0.165675	0.271713	0.371125	0.318681	0.097846	0.212348	0.260561	0.302051	0.165675	0.271713	0.448494	0.288233	0.079322	0.183951	0.371125	0.318681	0.097846	0.212348	0.371125	0.318681	0.097846	0.212348	0.260561	0.302051	0.165675	0.271713	0.356226	0.114894	0.470167	0.058712	
3567000	268.021876	4	0.448494	0.288233	0.079322	0.183951	0.370109	0.207913	0.166417	0.255561	0.448494	0.288233	0.079322	0.183951	0.370109	0.207913	0.166417	0.255561	0.355685	0.319315	0.081845	0.243156	0.355685	0.319315	0.081845	0.243156	0.448494	0.288233	0.079322	0.183951	0.355685	0.319315	0.081845	0.243156	0.355685	0.319315	0.081845	0.243156	0.355685	0.319315	0.081845	0.243156	0.592689	0.208517	0.108144	0.090650	
3568000	268.021876	3	0.456157	0.294947	0.078447	0.170450	0.333140	0.230577	0.161399	0.274884	0.456157	0.294947	0.078447	0.170450	0.333140	0.230577	0.161399	0.274884	0.322876	0.337870	0.105912	0.233341	0.322876	0.337870	0.105912	0.233341	0.456157	0.294947	0.078447	0.170450	0.333140	0.230577	0.161399	0.274884	0.322876	0.337870	0.105912	0.233341	0.322876	0.337870	0.105912	0.233341	0.333140	0.230577	0.161399	0.274884	
3569000	268.021876	4	0.437825	0.306328	0.084512	0.171336	0.281782	0.294384	0.189141	0.234692	0.437825	0.306328	0.084512	0.171336	0.281782	0.294384	0.189141	0.234692	0.281782	0.294384	0.189141	0.234692	0.281782	0.294384	0.189141	0.234692	0.437825	0.306328	0.084512	0.171336	0.344731	0.245549	0.228841	0.180879	0.437825	0.306328	0.084512	0.171336	0.281782	0.294384	0.189141	0.234692	0.331809	0.297314	0.253781	0.117096	
3570000	268.021876	4	0.454503	0.293180	0.080036	0.172281	0.295783	0.250899	0.195693	0.257626	0.454503	0.293180	0.080036	0.172281	0.295783	0.250899	0.195693	0.257626	0.301336	0.342431	0.123774	0.232459	0.301336	0.342431	0.123774	0.232459	0.454503	0.293180	0.080036	0.172281	0.301336	0.342431	0.123774	0.232459	0.301336	0.342431	0.123774	0.232459	0.295783	0.250899	0.195693	0.257626	0.262817	0.199553	0.129849	0.407781	
3571000	268.021876	4	0.379198	0.296709	0.113616	0.210476	0.322382	0.196081	0.212481	0.269056	0.452503	0.304600	0.075242	0.167655	0.322382	0.196081	0.212481	0.269056	0.379198	0.296709	0.113616	0.210476	0.379198	0.296709	0.113616	0.210476	0.452503	0.304600	0.075242	0.167655	0.379198	0.296709	0.113616	0.210476	0.379198	0.296709	0.113616	0.210476	0.379198	0.296709	0.113616	0.210476	0.325681	0.431505	0.185232	0.057582	
3572000	268.021876	3	0.434783	0.284923	0.110471	0.169822	0.282521	0.250224	0.182634	0.284620	0.452871	0.282280	0.084985	0.179864	0.282521	0.250224	0.182634	0.284620	0.434783	0.284923	0.110471	0.169822	0.282521	0.250224	0.182634	0.284620	0.452871	0.282280	0.084985	0.179864	0.282521	0.250224	0.182634	0.284620	0.452871	0.282280	0.084985	0.179864	0.282521	0.250224	0.182634	0.284620	0.434783	0.284923	0.110471	0.169822	
3573000	268.021876	4	0.462570	0.293723	0.079870	0.163837	0.237087	0.268830	0.206255	0.287828	0.462570	0.293723	0.079870	0.163837	0.237087	0.268830	0.206255	0.287828	0.325781	0.337006	0.122283	0.214930	0.237087	0.268830	0.206255	0.287828	0.462570	0.293723	0.079870	0.163837	0.325781	0.337006	0.122283	0.214930	0.325781	0.337006	0.122283	0.214930	0.325781	0.337006	0.122283	0.214930	0.225703	0.428990	0.206317	0.138991	
3574000	268.021876	3	0.462570	0.293723	0.079870	0.163837	0.221826	0.283861	0.194779	0.299535	0.462570	0.293723	0.079870	0.163837	0.221826	0.283861	0.194779	0.299535	0.304159	0.338332	0.133105	0.224404	0.221826	0.283861	0.194779	0.299535	0.462570	0.293723	0.079870	0.163837	0.304159	0.338332	0.133105	0.224404	0.304159	0.338332	0.133105	0.224404	0.304159	0.338332	0.133105	0.224404	0.304159	0.338332	0.133105	0.224404	
3575000	268.021876	5	0.440064	0.259636	0.108462	0.191838	0.231920	0.275031	0.215876	0.277173	0.440064	0.259636	0.108462	0.191838	0.292550	0.236103	0.189375	0.281972	0.318181	0.349056	0.112356	0.220407	0.231920	0.275031	0.215876	0.277173	0.440064	0.259636	0.108462	0.191838	0.446334	0.260183	0.071153	0.222330	0.318181	0.349056	0.112356	0.220407	0.318181	0.349056	0.112356	0.220407	0.318181	0.349056	0.112356	0.220407	
3576000	268.021876	4	0.443877	0.284104	0.093771	0.178248	0.246111	0.287470	0.177417	0.289002	0.443877	0.284104	0.093771	0.178248	0.246111	0.287470	0.177417	0.289002	0.351335	0.330408	0.114758	0.203499	0.246111	0.287470	0.177417	0.289002	0.443877	0.284104	0.093771	0.178248	0.443877	0.284104	0.093771	0.178248	0.351335	0.330408	0.114758	0.203499	0.246111	0.287470	0.177417	0.289002	0.460264	0.190734	0.224044	0.124958	
3577000	268.021876	3	0.406958	0.263612	0.109362	0.220068	0.227002	0.267832	0.197101	0.308065	0.406958	0.263612	0.109362	0.220068	0.227002	0.267832	0.197101	0.308065	0.406958	0.263612	0.109362	0.220068	0.227002	0.267832	0.197101	0.308065	0.406958	0.263612	0.109362	0.220068	0.406958	0.263612	0.109362	0.220068	0.406958	0.263612	0.109362	0.220068	0.406958	0.263612	0.109362	0.220068	0.144906	0.071109	0.594533	0.189453	
3578000	268.021876	4	0.445076	0.280191	0.090570	0.184163	0.237583	0.286559	0.170879	0.304978	0.445076	0.280191	0.090570	0.184163	0.237583	0.286559	0.170879	0.304978	0.318756	0.304331	0.158428	0.218485	0.237583	0.286559	0.170879	0.304978	0.445076	0.280191	0.090570	0.184163	0.318756	0.304331	0.158428	0.218485	0.445076	0.280191	0.090570	0.184163	0.237583	0.286559	0.170879	0.304978	0.332667	0.089235	0.318693	0.259405	
3579000	268.021876	4	0.458001	0.282967	0.088853	0.170179	0.258757	0.245083	0.210766	0.285394	0.458001	0.282967	0.088853	0.170179	0.258757	0.245083	0.210766	0.285394	0.366065	0.322379	0.110424	0.201133	0.258757	0.245083	0.210766	0.285394	0.458001	0.282967	0.088853	0.170179	0.366065	0.322379	0.110424	0.201133	0.366065	0.322379	0.110424	0.201133	0.366065	0.322379	0.110424	0.201133	0.729652	0.031968	0.154997	0.083383	
3580000	268.021876	5	0.469137	0.290361	0.073440	0.167062	0.203047	0.300468	0.176990	0.319495	0.469137	0.290361	0.073440	0.167062	0.252107	0.226743	0.195824	0.325327	0.355532	0.279810	0.139552	0.225106	0.203047	0.300468	0.176990	0.319495	0.469137	0.290361	0.073440	0.167062	0.355532	0.279810	0.139552	0.225106	0.355532	0.279810	0.139552	0.225106	0.355532	0.279810	0.139552	0.225106	0.339563	0.099604	0.233285	0.327548	
3581000	268.021876	3	0.418803	0.311666	0.078909	0.190622	0.257606	0.268463	0.196192	0.277739	0.418803	0.311666	0.078909	0.190622	0.257606	0.268463	0.196192	0.277739	0.418803	0.311666	0.078909	0.190622	0.257606	0.268463	0.196192	0.277739	0.418803	0.311666	0.078909	0.190622	0.418803	0.311666	0.078909	0.190622	0.418803	0.311666	0.078909	0.190622	0.257606	0.268463	0.196192	0.277739	0.676709	0.055859	0.192972	0.074460	
3582000	268.021876	4	0.424734	0.301325	0.087228	0.186713	0.260952	0.300777	0.167033	0.271238	0.424734	0.301325	0.087228	0.186713	0.260952	0.300777	0.167033	0.271238	0.335679	0.321047	0.129443	0.213831	0.260952	0.300777	0.167033	0.271238	0.424734	0.301325	0.087228	0.186713	0.335679	0.321047	0.129443	0.213831	0.335679	0.321047	0.129443	0.213831	0.260952	0.300777	0.167033	0.271238	0.546101	0.031146	0.152359	0.270394	
3583000	268.021876	5	0.464143	0.281029	0.075804	0.179025	0.362694	0.267820	0.164494	0.204992	0.464143	0.281029	0.075804	0.179025	0.362694	0.267820	0.164494	0.204992	0.372372	0.330625	0.111507	0.185496	0.285019	0.339203	0.100211	0.275567	0.464143	0.281029	0.075804	0.179025	0.372372	0.330625	0.111507	0.185496	0.372372	0.330625	0.111507	0.185496	0.285019	0.339203	0.100211	0.275567	0.194250	0.223820	0.515703	0.066228	
3584000	268.021876	3	0.451442	0.269451	0.074696	0.204411	0.271156	0.295708	0.169920	0.263216	0.451442	0.269451	0.074696	0.204411	0.271156	0.295708	0.169920	0.263216	0.311372	0.301445	0.153499	0.233684	0.271156	0.295708	0.169920	0.263216	0.451442	0.269451	0.074696	0.204411	0.311372	0.301445	0.153499	0.233684	0.311372	0.301445	0.153499	0.233684	0.271156	0.295708	0.169920	0.263216	0.271156	0.295708	0.169920	0.263216	
3585000	268.021876	4	0.463123	0.267518	0.089606	0.179752	0.323513	0.230021	0.229712	0.216754	0.463123	0.267518	0.089606	0.179752	0.323513	0.230021	0.229712	0.216754	0.349818	0.276239	0.153331	0.220612	0.349818	0.276239	0.153331	0.220612	0.463123	0.267518	0.089606	0.179752	0.349818	0.276239	0.153331	0.220612	0.349818	0.276239	0.153331	0.220612	0.349818	0.276239	0.153331	0.220612	0.367646	0.163565	0.380484	0.088305	
3586000	268.021876	5	0.462140	0.278376	0.086826	0.172659	0.293477	0.305592	0.176004	0.224927	0.462140	0.278376	0.086826	0.172659	0.293477	0.305592	0.176004	0.224927	0.345988	0.323109	0.119476	0.211427	0.257960	0.309755	0.153009	0.279276	0.462140	0.278376	0.086826	0.172659	0.345988	0.323109	0.119476	0.211427	0.345988	0.323109	0.119476	0.211427	0.257960	0.309755	0.153009	0.279276	0.208248	0.525462	0.235139	0.031150	
3587000	268.021876	3	0.448069	0.292865	0.078116	0.180951	0.252169	0.289845	0.186605	0.271381	0.448069	0.292865	0.078116	0.180951	0.252169	0.289845	0.186605	0.271381	0.318286	0.306428	0.160537	0.214749	0.252169	0.289845	0.186605	0.271381	0.448069	0.292865	0.078116	0.180951	0.318286	0.306428	0.160537	0.214749	0.318286	0.306428	0.160537	0.214749	0.252169	0.289845	0.186605	0.271381	0.318286	0.306428	0.160537	0.214749	
3588000	268.021876	5	0.448069	0.292865	0.078116	0.180951	0.254047	0.278243	0.173106	0.294605	0.448069	0.292865	0.078116	0.180951	0.254047	0.278243	0.173106	0.294605	0.346452	0.339286	0.116729	0.197533	0.146630	0.311861	0.207656	0.333854	0.448069	0.292865	0.078116	0.180951	0.448069	0.292865	0.078116	0.180951	0.346452	0.339286	0.116729	0.197533	0.254047	0.278243	0.173106	0.294605	0.593233	0.227413	0.135781	0.043572	
3589000	268.021876	5	0.393924	0.266241	0.128323	0.211512	0.282096	0.271337	0.189020	0.257547	0.455184	0.297329	0.080070	0.167417	0.282096	0.271337	0.189020	0.257547	0.393924	0.266241	0.128323	0.211512	0.287065	0.297193	0.148018	0.267724	0.455184	0.297329	0.080070	0.167417	0.393924	0.266241	0.128323	0.211512	0.393924	0.266241	0.128323	0.211512	0.287065	0.297193	0.148018	0.267724	0.217419	0.136061	0.325346	0.321174	
3590000	268.021876	3	0.444299	0.279438	0.087525	0.188739	0.261893	0.251558	0.179995	0.306554	0.444299	0.279438	0.087525	0.188739	0.261893	0.251558	0.179995	0.306554	0.350265	0.317486	0.133351	0.198898	0.261893	0.251558	0.179995	0.306554	0.444299	0.279438	0.087525	0.188739	0.350265	0.317486	0.133351	0.198898	0.350265	0.317486	0.133351	0.198898	0.261893	0.251558	0.179995	0.306554	0.261893	0.251558	0.179995	0.306554	
3591000	268.021876	3	0.447425	0.294332	0.079139	0.179103	0.287054	0.254110	0.168040	0.290797	0.447425	0.294332	0.079139	0.179103	0.287054	0.254110	0.168040	0.290797	0.377257	0.273872	0.119418	0.229453	0.287054	0.254110	0.168040	0.290797	0.447425	0.294332	0.079139	0.179103	0.377257	0.273872	0.119418	0.229453	0.377257	0.273872	0.119418	0.229453	0.287054	0.254110	0.168040	0.290797	0.287054	0.254110	0.168040	0.290797	
3592000	268.021876	4	0.447425	0.294332	0.079139	0.179103	0.315031	0.273142	0.194288	0.217538	0.447425	0.294332	0.079139	0.179103	0.315031	0.273142	0.194288	0.217538	0.290946	0.327320	0.156167	0.225567	0.290946	0.327320	0.156167	0.225567	0.447425	0.294332	0.079139	0.179103	0.290946	0.327320	0.156167	0.225567	0.290946	0.327320	0.156167	0.225567	0.290946	0.327320	0.156167	0.225567	0.237140	0.302332	0.132333	0.328195	
3593000	268.021876	4	0.447425	0.294332	0.079139	0.179103	0.233138	0.309537	0.182628	0.274698	0.447425	0.294332	0.079139	0.179103	0.233138	0.309537	0.182628	0.274698	0.286135	0.348791	0.116450	0.248624	0.233138	0.309537	0.182628	0.274698	0.447425	0.294332	0.079139	0.179103	0.286135	0.348791	0.116450	0.248624	0.286135	0.348791	0.116450	0.248624	0.286135	0.348791	0.116450	0.248624	0.293675	0.306167	0.263072	0.137086	
3594000	268.021876	3	0.454215	0.296001	0.077428	0.172356	0.244078	0.276092	0.230892	0.248939	0.454215	0.296001	0.077428	0.172356	0.244078	0.276092	0.230892	0.248939	0.294265	0.304617	0.139970	0.261148	0.294265	0.304617	0.139970	0.261148	0.454215	0.296001	0.077428	0.172356	0.294265	0.304617	0.139970	0.261148	0.294265	0.304617	0.139970	0.261148	0.294265	0.304617	0.139970	0.261148	0.244078	0.276092	0.230892	0.248939	
3595000	268.021876	3	0.454215	0.296001	0.077428	0.172356	0.237878	0.261202	0.187455	0.313465	0.454215	0.296001	0.077428	0.172356	0.237878	0.261202	0.187455	0.313465	0.299220	0.338916	0.097010	0.264854	0.237878	0.261202	0.187455	0.313465	0.454215	0.296001	0.077428	0.172356	0.237878	0.261202	0.187455	0.313465	0.299220	0.338916	0.097010	0.264854	0.299220	0.338916	0.097010	0.264854	0.237878	0.261202	0.187455	0.313465	
3596000	268.021876	4	0.454215	0.296001	0.077428	0.172356	0.278087	0.252192	0.209440	0.260280	0.454215	0.296001	0.077428	0.172356	0.278087	0.252192	0.209440	0.260280	0.329880	0.324457	0.109856	0.235806	0.320787	0.298613	0.092479	0.288121	0.454215	0.296001	0.077428	0.172356	0.329880	0.324457	0.109856	0.235806	0.329880	0.324457	0.109856	0.235806	0.320787	0.298613	0.092479	0.288121	0.320787	0.298613	0.092479	0.288121	
3597000	268.021876	4	0.454215	0.296001	0.077428	0.172356	0.307545	0.226222	0.216305	0.249928	0.454215	0.296001	0.077428	0.172356	0.307545	0.226222	0.216305	0.249928	0.326950	0.340277	0.118579	0.214194	0.076642	0.378431	0.064377	0.480549	0.454215	0.296001	0.077428	0.172356	0.326950	0.340277	0.118579	0.214194	0.326950	0.340277	0.118579	0.214194	0.326950	0.340277	0.118579	0.214194	0.307545	0.226222	0.216305	0.249928	
3598000	268.021876	4	0.445076	0.297456	0.078825	0.178642	0.298431	0.297120	0.226351	0.178098	0.445076	0.297456	0.078825	0.178642	0.298431	0.297120	0.226351	0.178098	0.304930	0.346322	0.107274	0.241474	0.304930	0.346322	0.107274	0.241474	0.445076	0.297456	0.078825	0.178642	0.304930	0.346322	0.107274	0.241474	0.304930	0.346322	0.107274	0.241474	0.304930	0.346322	0.107274	0.241474	0.255198	0.209378	0.384897	0.150527	
3599000	268.021876	4	0.445076	0.297456	0.078825	0.178642	0.276604	0.252005	0.229870	0.241521	0.445076	0.297456	0.078825	0.178642	0.276604	0.252005	0.229870	0.241521	0.287712	0.355852	0.121566	0.234870	0.287712	0.355852	0.121566	0.234870	0.445076	0.297456	0.078825	0.178642	0.445076	0.297456	0.078825	0.178642	0.364191	0.339018	0.075006	0.221784	0.287712	0.355852	0.121566	0.234870	0.276604	0.252005	0.229870	0.241521	
3600000	268.021876	3	0.445076	0.297456	0.078825	0.178642	0.346003	0.233008	0.170983	0.250006	0.445076	0.297456	0.078825	0.178642	0.346003	0.233008	0.170983	0.250006	0.346003	0.233008	0.170983	0.250006	0.346003	0.233008	0.170983	0.250006	0.445076	0.297456	0.078825	0.178642	0.346003	0.233008	0.170983	0.250006	0.445076	0.297456	0.078825	0.178642	0.346003	0.233008	0.170983	0.250006	0.292252	0.170964	0.391613	0.145171	
3601000	268.021876	2	0.445076	0.297456	0.078825	0.178642	0.313046	0.297381	0.151135	0.238438	0.445076	0.297456	0.078825	0.178642	0.313046	0.297381	0.151135	0.238438	0.313046	0.297381	0.151135	0.238438	0.313046	0.297381	0.151135	0.238438	0.445076	0.297456	0.078825	0.178642	0.313046	0.297381	0.151135	0.238438	0.445076	0.297456	0.078825	0.178642	0.313046	0.297381	0.151135	0.238438	0.313046	0.297381	0.151135	0.238438	
3602000	268.021876	4	0.445076	0.297456	0.078825	0.178642	0.232206	0.302458	0.188706	0.276630	0.445076	0.297456	0.078825	0.178642	0.232206	0.302458	0.188706	0.276630	0.365667	0.303276	0.114747	0.216310	0.232206	0.302458	0.188706	0.276630	0.445076	0.297456	0.078825	0.178642	0.365667	0.303276	0.114747	0.216310	0.365667	0.303276	0.114747	0.216310	0.365667	0.303276	0.114747	0.216310	0.625132	0.071166	0.213833	0.089869	
3603000	268.021876	5	0.459033	0.283674	0.078910	0.178383	0.197978	0.306806	0.197196	0.298019	0.459033	0.283674	0.078910	0.178383	0.328265	0.215704	0.182876	0.273155	0.300601	0.351382	0.134732	0.213285	0.197978	0.306806	0.197196	0.298019	0.459033	0.283674	0.078910	0.178383	0.328265	0.215704	0.182876	0.273155	0.300601	0.351382	0.134732	0.213285	0.197978	0.306806	0.197196	0.298019	0.300031	0.108245	0.397044	0.194680	
3604000	268.021876	4	0.459033	0.283674	0.078910	0.178383	0.222275	0.281071	0.196490	0.300164	0.459033	0.283674	0.078910	0.178383	0.222275	0.281071	0.196490	0.300164	0.269551	0.329971	0.109480	0.290998	0.269551	0.329971	0.109480	0.290998	0.459033	0.283674	0.078910	0.178383	0.269551	0.329971	0.109480	0.290998	0.269551	0.329971	0.109480	0.290998	0.269551	0.329971	0.109480	0.290998	0.181533	0.201428	0.559544	0.057495	
3605000	268.021876	3	0.454300	0.297937	0.076445	0.171318	0.266126	0.243731	0.203106	0.287037	0.454300	0.297937	0.076445	0.171318	0.266126	0.243731	0.203106	0.287037	0.292440	0.356477	0.119742	0.231342	0.292440	0.356477	0.119742	0.231342	0.454300	0.297937	0.076445	0.171318	0.292440	0.356477	0.119742	0.231342	0.292440	0.356477	0.119742	0.231342	0.292440	0.356477	0.119742	0.231342	0.266126	0.243731	0.203106	0.287037	
3606000	268.021876	3	0.439286	0.301919	0.083209	0.175585	0.275409	0.258986	0.167120	0.298485	0.439286	0.301919	0.083209	0.175585	0.275409	0.258986	0.167120	0.298485	0.439286	0.301919	0.083209	0.175585	0.275409	0.258986	0.167120	0.298485	0.439286	0.301919	0.083209	0.175585	0.275409	0.258986	0.167120	0.298485	0.439286	0.301919	0.083209	0.175585	0.275409	0.258986	0.167120	0.298485	0.393875	0.210497	0.293563	0.102065	
3607000	268.021876	3	0.451149	0.308558	0.081454	0.158839	0.253914	0.197279	0.293367	0.255441	0.451149	0.308558	0.081454	0.158839	0.289716	0.345167	0.104177	0.260940	0.289716	0.345167	0.104177	0.260940	0.289716	0.345167	0.104177	0.260940	0.451149	0.308558	0.081454	0.158839	0.289716	0.345167	0.104177	0.260940	0.289716	0.345167	0.104177	0.260940	0.289716	0.345167	0.104177	0.260940	0.253914	0.197279	0.293367	0.255441	
3608000	268.021876	4	0.445292	0.299228	0.071410	0.184071	0.284563	0.303256	0.155218	0.256963	0.445292	0.299228	0.071410	0.184071	0.284563	0.303256	0.155218	0.256963	0.325194	0.372563	0.103941	0.198302	0.284563	0.303256	0.155218	0.256963	0.445292	0.299228	0.071410	0.184071	0.325194	0.372563	0.103941	0.198302	0.325194	0.372563	0.103941	0.198302	0.284563	0.303256	0.155218	0.256963	0.357952	0.293232	0.135523	0.213293	
3609000	268.021876	5	0.445292	0.299228	0.071410	0.184071	0.294257	0.269090	0.210593	0.226060	0.445292	0.299228	0.071410	0.184071	0.294257	0.269090	0.210593	0.226060	0.295669	0.315986	0.124850	0.263495	0.131057	0.416782	0.157571	0.294589	0.445292	0.299228	0.071410	0.184071	0.295669	0.315986	0.124850	0.263495	0.295669	0.315986	0.124850	0.263495	0.295669	0.315986	0.124850	0.263495	0.172072	0.089245	0.376555	0.362129	
3610000	268.021876	3	0.454142	0.296503	0.079442	0.169912	0.266329	0.258402	0.202002	0.273268	0.454142	0.296503	0.079442	0.169912	0.266329	0.258402	0.202002	0.273268	0.349983	0.328986	0.118612	0.202420	0.266329	0.258402	0.202002	0.273268	0.454142	0.296503	0.079442	0.169912	0.349983	0.328986	0.118612	0.202420	0.349983	0.328986	0.118612	0.202420	0.349983	0.328986	0.118612	0.202420	0.266329	0.258402	0.202002	0.273268	
3611000	268.021876	4	0.454142	0.296503	0.079442	0.169912	0.211690	0.315876	0.124865	0.347569	0.454142	0.296503	0.079442	0.169912	0.294435	0.296549	0.138093	0.270923	0.294435	0.296549	0.138093	0.270923	0.211690	0.315876	0.124865	0.347569	0.454142	0.296503	0.079442	0.169912	0.294435	0.296549	0.138093	0.270923	0.294435	0.296549	0.138093	0.270923	0.294435	0.296549	0.138093	0.270923	0.355012	0.301608	0.116884	0.226495	
3612000	268.021876	5	0.412249	0.311909	0.090199	0.185644	0.289910	0.236857	0.223407	0.249825	0.412249	0.311909	0.090199	0.185644	0.289910	0.236857	0.223407	0.249825	0.335508	0.310931	0.145194	0.208366	0.186486	0.415529	0.197469	0.200516	0.412249	0.311909	0.090199	0.185644	0.412249	0.311909	0.090199	0.185644	0.335508	0.310931	0.145194	0.208366	0.335508	0.310931	0.145194	0.208366	0.314481	0.270631	0.223026	0.191862	
