Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
2412000	4.627436	6	0.296108	0.237090	0.516085	0.296108	0.296108	0.237090	0.798086	0.296108	0.296108	0.526462	0.223547	
2413000	4.627436	4	0.291758	0.198352	0.404915	0.291758	0.291758	0.198352	0.499041	0.404915	0.291758	0.404915	0.198352	
2414000	4.627436	5	0.303134	0.178084	0.445158	0.303134	0.303134	0.178084	0.626476	0.445158	0.303134	0.445158	0.199639	
2415000	4.627436	4	0.283589	0.177050	0.528547	0.283589	0.283589	0.177050	0.528547	0.528547	0.283589	0.283589	0.075452	
2416000	4.627436	7	0.374977	0.256148	0.440495	0.255484	0.256148	0.206069	0.629971	0.396810	0.256148	0.440495	0.206069	
2417000	4.627436	6	0.308553	0.200739	0.456922	0.278269	0.308553	0.200739	0.546946	0.287459	0.287459	0.456922	0.200739	
2418000	4.627436	5	0.333198	0.219272	0.476990	0.219272	0.333198	0.219272	0.533231	0.333198	0.333198	0.333198	0.419168	
2419000	4.627436	5	0.315315	0.197396	0.321409	0.256096	0.321409	0.197396	0.718430	0.315315	0.256096	0.315315	0.256096	
2420000	4.627436	4	0.332554	0.273420	0.415586	0.273420	0.332554	0.273420	0.986618	0.415586	0.273420	0.415586	0.415586	
2421000	4.627436	5	0.292493	0.182270	0.429235	0.288779	0.292493	0.182270	1.528377	0.429235	0.292493	0.429235	0.182270	
2422000	4.627436	7	0.288499	0.192843	0.407533	0.250229	0.297304	0.192843	0.522006	0.407533	0.250229	0.407533	0.103429	
2423000	4.627436	5	0.338770	0.184674	0.413628	0.265073	0.338770	0.184674	0.539660	0.413628	0.338770	0.413628	0.413628	
2424000	4.627436	4	0.310997	0.196651	0.394369	0.310997	0.310997	0.196651	0.595274	0.394369	0.310997	0.394369	0.196651	
2425000	4.627436	5	0.283888	0.205623	0.400710	0.283888	0.283888	0.205623	1.182952	0.400710	0.283888	0.400710	0.120976	
2426000	4.627436	5	0.319515	0.188500	0.409366	0.319515	0.319515	0.188500	0.716274	0.319515	0.319515	0.409366	0.201427	
2427000	4.627436	5	0.293645	0.198285	0.366558	0.293645	0.293645	0.198285	1.367301	0.366558	0.366558	0.463285	0.293645	
2428000	4.627436	7	0.291029	0.185641	0.431356	0.301538	0.291029	0.167884	1.190251	0.391075	0.301538	0.391075	0.167884	
2429000	4.627436	6	0.315418	0.164606	0.436259	0.315418	0.298786	0.164606	0.728466	0.436259	0.289748	0.436259	0.298786	
2430000	4.627436	6	0.315312	0.222294	0.442834	0.260916	0.315312	0.222294	0.643293	0.418636	0.315312	0.442834	0.222294	
2431000	4.627436	5	0.310294	0.216106	0.403685	0.310294	0.310294	0.206750	1.563054	0.403685	0.310294	0.403685	0.216106	
2432000	4.627436	5	0.326794	0.231304	0.418694	0.266299	0.266299	0.231304	1.184521	0.326794	0.266299	0.418694	0.266299	
2433000	4.627436	5	0.298039	0.188825	0.448144	0.246831	0.298039	0.188825	0.631586	0.448144	0.298039	0.448144	0.298039	
2434000	4.627436	5	0.316403	0.181845	0.325704	0.316403	0.325704	0.181845	0.427488	0.422071	0.316403	0.316403	0.181845	
2435000	4.627436	4	0.313845	0.186475	0.412032	0.313845	0.313845	0.186475	1.096136	0.412032	0.313845	0.313845	0.313845	
2436000	4.627436	6	0.299359	0.271843	0.410621	0.267691	0.299359	0.271843	0.805106	0.332934	0.332934	0.410621	0.299359	
2437000	4.627436	4	0.289162	0.289162	0.456142	0.289162	0.289162	0.258067	1.019819	0.456142	0.289162	0.456142	0.289162	
2438000	4.627436	5	0.292934	0.195009	0.408712	0.292934	0.310253	0.195009	0.651186	0.310253	0.310253	0.310253	0.195009	
2439000	4.627436	4	0.309869	0.183924	0.411541	0.309869	0.309869	0.183924	0.411541	0.411541	0.271736	0.411541	0.183924	
2440000	4.627436	5	0.320376	0.194747	0.415390	0.304188	0.304188	0.194747	0.538011	0.415390	0.304188	0.415390	0.194747	
2441000	4.627436	3	0.329598	0.179763	0.414485	0.329598	0.329598	0.179763	0.414485	0.329598	0.329598	0.414485	0.179763	
2442000	4.627436	5	0.287241	0.180125	0.421743	0.287241	0.287241	0.180125	0.418513	0.509792	0.287241	0.421743	0.180125	
2443000	4.627436	5	0.306441	0.245068	0.454165	0.223218	0.306441	0.223218	1.102418	0.454165	0.306441	0.454165	0.223218	
2444000	4.627436	7	0.269059	0.191075	0.417746	0.274953	0.269059	0.191075	0.440730	0.370556	0.269059	0.404349	0.191075	
2445000	4.627436	8	0.303242	0.223123	0.360660	0.303242	0.326506	0.223123	0.862554	0.443276	0.360660	0.440793	0.271975	
2446000	4.627436	4	0.290204	0.180542	0.425257	0.290204	0.290204	0.180542	0.425257	0.425257	0.290204	0.425257	0.239847	
2447000	4.627436	5	0.289817	0.289817	0.405592	0.289817	0.289817	0.191299	0.405592	0.405592	0.289817	0.372332	0.217812	
2448000	4.627436	7	0.328077	0.243860	0.431546	0.304429	0.304429	0.169388	0.871201	0.431546	0.364355	0.431546	0.169388	
2449000	4.627436	3	0.326462	0.193527	0.451740	0.326462	0.326462	0.193527	0.451740	0.326462	0.326462	0.451740	0.326462	
2450000	4.627436	5	0.312280	0.182858	0.408679	0.312280	0.312280	0.182858	0.474344	0.474344	0.244081	0.474344	0.182858	
2451000	4.627436	4	0.303752	0.195213	0.423959	0.303752	0.303752	0.195213	1.042934	0.423959	0.303752	0.423959	0.423959	
2452000	4.627436	5	0.291863	0.202654	0.396044	0.291863	0.291863	0.202654	0.737854	0.396044	0.291863	0.396044	0.192442	
2453000	4.627436	3	0.264428	0.264428	0.410832	0.264428	0.264428	0.257724	0.410832	0.410832	0.264428	0.410832	0.264428	
2454000	4.627436	7	0.271670	0.262083	0.472889	0.271670	0.278593	0.218928	0.919493	0.472889	0.401148	0.401148	0.262083	
2455000	4.627436	5	0.337006	0.255109	0.408238	0.255109	0.255109	0.144493	0.550595	0.408238	0.337006	0.408238	0.255109	
2456000	4.627436	5	0.320428	0.214490	0.415658	0.268561	0.320428	0.214490	1.134673	0.415658	0.268561	0.415658	0.214490	
2457000	4.627436	5	0.302692	0.202273	0.402475	0.302692	0.302692	0.202273	1.335624	0.402475	0.302692	0.402475	0.487578	
2458000	4.627436	7	0.309321	0.182771	0.315201	0.267823	0.309321	0.182771	0.951862	0.309321	0.303820	0.315201	0.253646	
2459000	4.627436	8	0.277596	0.252187	0.442724	0.277596	0.258765	0.196027	0.558242	0.277596	0.252187	0.453704	0.218759	
2460000	4.627436	8	0.327020	0.165260	0.423063	0.294414	0.327020	0.165260	0.523921	0.387529	0.327020	0.466946	0.162616	
2461000	4.627436	9	0.323913	0.192347	0.434520	0.274916	0.274916	0.183509	0.735676	0.416074	0.266618	0.447683	0.266618	
2462000	4.627436	5	0.303646	0.202685	0.379423	0.303646	0.303646	0.202685	0.989338	0.379423	0.303646	0.379423	0.162099	
2463000	4.627436	5	0.307907	0.205894	0.494859	0.276546	0.307907	0.205894	0.494859	0.375445	0.375445	0.375445	0.276546	
2464000	4.627436	4	0.322703	0.210209	0.524705	0.322703	0.322703	0.210209	0.524705	0.414513	0.322703	0.414513	0.210209	
2465000	4.627436	5	0.348244	0.212142	0.434393	0.292933	0.292933	0.212142	0.886421	0.348244	0.292933	0.348244	0.292933	
2466000	4.627436	6	0.330180	0.217739	0.357438	0.279043	0.279043	0.217739	1.166318	0.386614	0.279043	0.357438	0.217739	
2467000	4.627436	5	0.279925	0.266724	0.421305	0.279925	0.279925	0.266724	0.948990	0.410849	0.410849	0.421305	0.279925	
2468000	4.627436	7	0.317667	0.216659	0.456326	0.239081	0.253566	0.216659	0.456326	0.458163	0.253566	0.458163	0.179095	
2469000	4.627436	7	0.331736	0.193358	0.443516	0.261507	0.261507	0.193358	0.566134	0.411089	0.411089	0.443516	0.161280	
2470000	4.627436	5	0.303838	0.197679	0.406807	0.303838	0.306215	0.197679	0.737275	0.406807	0.303838	0.406807	0.306215	
2471000	4.627436	4	0.311458	0.185685	0.432675	0.267034	0.311458	0.185685	0.432675	0.432675	0.311458	0.432675	0.311458	
2472000	4.627436	6	0.311359	0.196387	0.451962	0.311359	0.311359	0.196387	0.795964	0.451962	0.276968	0.423666	0.196387	
2473000	4.627436	6	0.286834	0.189747	0.419953	0.286834	0.286834	0.189747	0.419953	0.414655	0.286834	0.420584	0.279887	
2474000	4.627436	6	0.284076	0.186204	0.390313	0.284076	0.354819	0.186204	0.761212	0.354819	0.266396	0.390313	0.186204	
2475000	4.627436	6	0.305957	0.243355	0.399063	0.305957	0.305957	0.140074	0.943858	0.399063	0.243117	0.399063	0.305957	
2476000	4.627436	6	0.295855	0.231012	0.445520	0.295855	0.308499	0.231012	1.110802	0.445520	0.295855	0.308499	0.091697	
2477000	4.627436	5	0.309026	0.207183	0.479823	0.309026	0.309026	0.207183	0.822678	0.479823	0.286083	0.479823	0.309026	
2478000	4.627436	5	0.328143	0.199062	0.442778	0.328143	0.328143	0.199062	1.488239	0.328143	0.328143	0.404365	0.199062	
2479000	4.627436	4	0.304794	0.178686	0.397423	0.304794	0.304794	0.178686	1.146310	0.304794	0.304794	0.397423	0.304794	
2480000	4.627436	4	0.306806	0.195570	0.403148	0.306806	0.306806	0.195570	1.380291	0.403148	0.306806	0.403148	0.403148	
2481000	4.627436	6	0.283158	0.190563	0.414150	0.283158	0.283158	0.190563	0.928317	0.534069	0.283158	0.428997	0.283158	
2482000	4.627436	6	0.307420	0.208451	0.410639	0.307420	0.307420	0.208451	0.909870	0.436436	0.330889	0.330889	0.330889	
2483000	4.627436	4	0.360757	0.190619	0.360757	0.250501	0.360757	0.190619	0.900897	0.360757	0.360757	0.360757	0.190619	
2484000	4.627436	4	0.296070	0.246089	0.427875	0.246089	0.296070	0.246089	0.579811	0.296070	0.296070	0.427875	0.246089	
2485000	4.627436	5	0.277852	0.215247	0.442616	0.277852	0.277852	0.204389	0.442616	0.277852	0.277852	0.442616	0.179884	
2486000	4.627436	5	0.306762	0.228508	0.398076	0.306762	0.306762	0.228508	0.700095	0.358786	0.306762	0.306762	0.306762	
2487000	4.627436	5	0.294969	0.205398	0.367882	0.294969	0.294969	0.205398	0.777625	0.367882	0.367882	0.367882	0.215485	
2488000	4.627436	6	0.291556	0.179148	0.392644	0.280245	0.291556	0.179148	1.130586	0.396128	0.280245	0.392644	0.291556	
2489000	4.627436	6	0.316206	0.207805	0.424749	0.276977	0.316206	0.207805	1.163149	0.316206	0.316206	0.352506	0.276977	
2490000	4.627436	6	0.258948	0.192849	0.387388	0.258948	0.362605	0.192849	0.440152	0.387388	0.258948	0.440152	0.219775	
2491000	4.627436	5	0.293503	0.222979	0.313371	0.293503	0.293503	0.222979	1.755978	0.726478	0.222979	0.293503	0.222979	
2492000	4.627436	5	0.295420	0.205572	0.518146	0.295420	0.295420	0.205572	0.518146	0.353820	0.353820	0.441842	0.353820	
2493000	4.627436	6	0.302338	0.209942	0.422373	0.302338	0.337642	0.209942	0.686078	0.344644	0.302338	0.422373	0.209942	
2494000	4.627436	5	0.312629	0.175866	0.489288	0.312629	0.312629	0.175866	0.549217	0.345286	0.312629	0.489288	0.312629	
2495000	4.627436	5	0.334888	0.182746	0.553162	0.334888	0.347862	0.182746	0.553162	0.368262	0.334888	0.368262	0.182746	
2496000	4.627436	6	0.312251	0.182117	0.408996	0.297983	0.312251	0.182117	1.511815	0.312251	0.408996	0.408996	0.224589	
2497000	4.627436	5	0.318902	0.252677	0.369436	0.252677	0.318902	0.201780	0.369436	0.369436	0.318641	0.369436	0.201780	
2498000	4.627436	5	0.308471	0.236257	0.422300	0.308471	0.308471	0.236257	0.780060	0.422300	0.236257	0.391703	0.308471	
2499000	4.627436	6	0.297577	0.202968	0.402761	0.272762	0.297577	0.202968	0.853938	0.402761	0.269496	0.402761	0.402761	
2500000	4.627436	7	0.330201	0.197022	0.510155	0.297413	0.297413	0.197022	0.558874	0.457961	0.330201	0.360784	0.297413	
2501000	4.627436	5	0.316078	0.197803	0.438557	0.316078	0.316078	0.152618	0.694376	0.694376	0.316078	0.438557	0.316078	
2502000	4.627436	4	0.289143	0.289143	0.392998	0.289143	0.289143	0.212604	1.227782	0.392998	0.289143	0.392998	0.212604	
2503000	4.627436	7	0.314716	0.207706	0.439410	0.249093	0.314716	0.203685	0.657516	0.314716	0.249093	0.551667	0.203685	
2504000	4.627436	5	0.308046	0.174865	0.504969	0.308046	0.308046	0.174865	0.832130	0.308046	0.308046	0.422565	0.422565	
2505000	4.627436	5	0.298982	0.190304	0.417404	0.298982	0.298982	0.190304	0.510856	0.425811	0.298982	0.425811	0.190304	
2506000	4.627436	5	0.295047	0.215850	0.397499	0.295047	0.295047	0.215850	0.478866	0.397499	0.295047	0.397499	0.275980	
2507000	4.627436	4	0.327841	0.205619	0.350655	0.327841	0.327841	0.205619	1.065624	0.350655	0.350655	0.327841	0.205619	
2508000	4.627436	5	0.306627	0.219228	0.399178	0.306627	0.306627	0.219228	0.399178	0.372956	0.352088	0.399178	0.219228	
2509000	4.627436	5	0.311340	0.240043	0.311340	0.311340	0.311340	0.151657	0.826782	0.268035	0.311340	0.311340	0.240043	
2510000	4.627436	6	0.308674	0.197458	0.404002	0.308674	0.308674	0.197458	0.603548	0.404002	0.308674	0.403636	0.141337	
2511000	4.627436	6	0.318302	0.200925	0.398077	0.318302	0.318302	0.192884	0.977486	0.398077	0.318302	0.438891	0.318302	
2512000	4.627436	5	0.281354	0.205629	0.416648	0.281354	0.281354	0.205629	0.523158	0.416648	0.271621	0.416648	0.205629	
2513000	4.627436	4	0.301398	0.162249	0.444538	0.301398	0.301398	0.162249	0.742109	0.301398	0.301398	0.444538	0.301398	
2514000	4.627436	4	0.288827	0.206090	0.466175	0.288827	0.288827	0.206090	1.199208	0.466175	0.288827	0.288827	0.288827	
2515000	4.627436	7	0.315344	0.207863	0.439134	0.315344	0.316475	0.177035	0.700007	0.445854	0.316475	0.445854	0.207863	
2516000	4.627436	5	0.306812	0.238691	0.416604	0.306812	0.306812	0.238691	0.498372	0.370177	0.306812	0.416604	0.306812	
2517000	4.627436	5	0.294532	0.185456	0.417329	0.244812	0.294532	0.185456	0.550349	0.417329	0.294532	0.417329	0.244812	
2518000	4.627436	6	0.323222	0.202691	0.353895	0.252282	0.323222	0.198862	0.419849	0.353895	0.252282	0.353895	0.202691	
2519000	4.627436	5	0.307562	0.201616	0.418339	0.307562	0.307562	0.168176	0.644909	0.307562	0.307562	0.307562	0.307562	
2520000	4.627436	5	0.310142	0.210970	0.398358	0.287693	0.310142	0.210970	0.960205	0.398358	0.310142	0.398358	0.210970	
2521000	4.627436	4	0.309775	0.194181	0.418883	0.309775	0.309775	0.194181	1.026070	0.418883	0.309775	0.418883	0.309775	
2522000	4.627436	6	0.295133	0.182105	0.442918	0.300640	0.390577	0.182105	0.942050	0.442918	0.390577	0.442918	0.182105	
2523000	4.627436	4	0.309524	0.187554	0.411897	0.309524	0.309524	0.187554	0.851537	0.411897	0.411897	0.411897	0.187554	
2524000	4.627436	4	0.303795	0.216854	0.410267	0.303795	0.303795	0.216854	0.694518	0.410267	0.410267	0.410267	0.216854	
2525000	4.627436	4	0.338450	0.173072	0.448664	0.285249	0.338450	0.173072	0.448664	0.448664	0.448664	0.448664	0.338450	
2526000	4.627436	5	0.311160	0.192925	0.396115	0.311160	0.311160	0.192925	0.495736	0.311160	0.311160	0.396115	0.144178	
2527000	4.627436	6	0.312282	0.163763	0.372784	0.312282	0.312282	0.163763	0.599018	0.326045	0.321871	0.372784	0.163763	
2528000	4.627436	5	0.297854	0.193797	0.350755	0.297854	0.350755	0.193797	0.653498	0.342287	0.297854	0.350755	0.193797	
2529000	4.627436	5	0.307029	0.210701	0.442722	0.307029	0.293390	0.210701	0.560501	0.442722	0.442722	0.442722	0.210701	
2530000	4.627436	6	0.312254	0.191610	0.435038	0.257433	0.312254	0.178044	0.466572	0.312254	0.312254	0.312254	0.178044	
2531000	4.627436	7	0.316556	0.222141	0.362738	0.268328	0.316556	0.188562	0.762682	0.362738	0.316556	0.434805	0.188562	
2532000	4.627436	8	0.293306	0.184046	0.367733	0.296629	0.323778	0.184046	0.497709	0.485842	0.350429	0.485842	0.323778	
2533000	4.627436	3	0.300004	0.168695	0.385343	0.300004	0.300004	0.168695	0.385343	0.300004	0.300004	0.385343	0.168695	
2534000	4.627436	6	0.318976	0.203241	0.436448	0.295494	0.373498	0.203241	1.007115	0.436448	0.295494	0.436448	0.318976	
2535000	4.627436	3	0.323369	0.186267	0.390298	0.323369	0.323369	0.186267	0.390298	0.390298	0.323369	0.390298	0.186267	
2536000	4.627436	4	0.292960	0.196000	0.400370	0.292960	0.292960	0.196000	0.584544	0.400370	0.292960	0.400370	0.196000	
2537000	4.627436	5	0.361481	0.193486	0.452491	0.315028	0.315028	0.193486	1.645845	0.452491	0.315028	0.361481	0.193486	
2538000	4.627436	5	0.295828	0.242296	0.435067	0.295828	0.295828	0.242296	0.755724	0.395290	0.295828	0.435067	0.295828	
2539000	4.627436	8	0.361273	0.247619	0.423243	0.247619	0.266142	0.247619	0.967588	0.419904	0.330780	0.419904	0.292381	
2540000	4.627436	5	0.314423	0.191056	0.442006	0.314423	0.314423	0.191056	1.075396	0.353845	0.314423	0.442006	0.191056	
2541000	4.627436	4	0.316285	0.200997	0.316285	0.316285	0.316285	0.188114	0.569940	0.316285	0.316285	0.316285	0.316285	
2542000	4.627436	4	0.315994	0.193133	0.418522	0.315994	0.315994	0.193133	1.729567	0.418522	0.315994	0.418522	0.193133	
2543000	4.627436	5	0.287863	0.207193	0.361834	0.287863	0.286139	0.207193	0.671004	0.287863	0.287863	0.361834	0.207193	
2544000	4.627436	7	0.303987	0.187783	0.407523	0.303987	0.325671	0.156820	1.003713	0.303987	0.303987	0.407523	0.095147	
2545000	4.627436	5	0.288993	0.288993	0.422753	0.288993	0.288993	0.225300	1.445446	0.422753	0.288993	0.399000	0.288993	
2546000	4.627436	5	0.284277	0.266121	0.359023	0.284277	0.284277	0.165353	0.620506	0.359023	0.284277	0.359023	0.359023	
2547000	4.627436	5	0.303072	0.196454	0.405631	0.303072	0.303072	0.196454	0.903333	0.405631	0.303072	0.415542	0.303072	
2548000	4.627436	6	0.305448	0.213444	0.434591	0.266419	0.305448	0.212070	0.853109	0.305448	0.266419	0.305448	0.266419	
2549000	4.627436	4	0.293479	0.187310	0.392658	0.293479	0.293479	0.187310	0.904995	0.392658	0.293479	0.392658	0.187310	
2550000	4.627436	6	0.299939	0.193337	0.421983	0.299939	0.299939	0.173909	0.790005	0.299939	0.299939	0.312446	0.173909	
2551000	4.627436	5	0.299769	0.215459	0.426604	0.311168	0.299769	0.215459	0.695813	0.311168	0.311168	0.426604	0.215459	
2552000	4.627436	5	0.276766	0.179811	0.388363	0.276766	0.345236	0.179811	0.549011	0.345236	0.276766	0.388363	0.345236	
2553000	4.627436	3	0.308336	0.297127	0.401983	0.308336	0.308336	0.297127	0.401983	0.401983	0.308336	0.401983	0.401983	
2554000	4.627436	5	0.325807	0.218984	0.407916	0.288804	0.325807	0.218984	1.911295	0.407916	0.325807	0.407916	0.218984	
2555000	4.627436	6	0.301965	0.192864	0.436933	0.301965	0.301965	0.213212	0.673535	0.436933	0.301965	0.436933	0.125924	
2556000	4.627436	5	0.296966	0.296966	0.421498	0.296966	0.296966	0.150197	0.524427	0.296966	0.310507	0.421498	0.296966	
2557000	4.627436	4	0.329798	0.179232	0.373892	0.329798	0.329798	0.179232	0.907218	0.373892	0.329798	0.373892	0.179232	
2558000	4.627436	6	0.284261	0.235099	0.477834	0.284261	0.392055	0.235099	0.559990	0.284261	0.284261	0.427675	0.235099	
2559000	4.627436	6	0.327547	0.205644	0.429861	0.284066	0.327547	0.175026	0.599175	0.429861	0.327547	0.429861	0.175026	
2560000	4.627436	5	0.315373	0.167653	0.420750	0.315373	0.315373	0.167653	0.769700	0.315373	0.315373	0.374013	0.315373	
2561000	4.627436	5	0.336167	0.201326	0.340941	0.340941	0.336167	0.168712	0.745862	0.340941	0.340941	0.340941	0.336167	
2562000	4.627436	4	0.338852	0.210537	0.338852	0.338852	0.338852	0.193676	0.521175	0.521175	0.338852	0.521175	0.193676	
2563000	4.627436	4	0.293623	0.178001	0.390102	0.293623	0.293623	0.178001	0.712671	0.293623	0.293623	0.293623	0.293623	
2564000	4.627436	7	0.284974	0.238496	0.380017	0.280762	0.263544	0.214771	0.548506	0.380017	0.284974	0.380017	0.280762	
2565000	4.627436	5	0.287883	0.238317	0.372755	0.287883	0.287883	0.175495	0.597625	0.372755	0.287883	0.372755	0.372755	
2566000	4.627436	6	0.310169	0.207308	0.387465	0.277240	0.310169	0.169328	0.726835	0.387465	0.277240	0.387465	0.277240	
2567000	4.627436	5	0.305445	0.190407	0.376878	0.305445	0.305445	0.190407	1.528787	0.376878	0.399644	0.376878	0.376878	
2568000	4.627436	6	0.273926	0.200912	0.406156	0.273926	0.273926	0.200912	1.196484	0.346513	0.273926	0.318142	0.273926	
2569000	4.627436	6	0.298539	0.188026	0.398460	0.298539	0.319999	0.188026	0.666257	0.398460	0.298539	0.398460	0.174736	
2570000	4.627436	5	0.312501	0.189745	0.422877	0.274880	0.312501	0.189745	0.726477	0.312501	0.312501	0.422877	0.189745	
2571000	4.627436	4	0.326983	0.187714	0.485889	0.271656	0.326983	0.187714	0.485889	0.485889	0.271656	0.485889	0.187714	
2572000	4.627436	5	0.295226	0.193094	0.424525	0.295226	0.295226	0.193094	0.668068	0.458269	0.295226	0.424525	0.193094	
2573000	4.627436	6	0.309187	0.258461	0.450414	0.309187	0.309187	0.214139	0.555576	0.450414	0.309187	0.450414	0.150058	
2574000	4.627436	7	0.315857	0.164196	0.373740	0.278073	0.315857	0.164196	0.757594	0.373740	0.237277	0.456071	0.315857	
2575000	4.627436	4	0.310240	0.177701	0.429644	0.310240	0.310240	0.177701	0.724052	0.310240	0.310240	0.310240	0.177701	
2576000	4.627436	5	0.302331	0.219538	0.429756	0.302331	0.302331	0.195962	0.954945	0.429756	0.302331	0.429756	0.195962	
2577000	4.627436	5	0.281694	0.172682	0.355915	0.281694	0.355915	0.172682	1.094323	0.645530	0.281694	0.355915	0.172682	
2578000	4.627436	7	0.325302	0.200580	0.370270	0.266651	0.276723	0.200580	0.544518	0.349474	0.276723	0.370270	0.370270	
2579000	4.627436	4	0.300213	0.184014	0.540487	0.300213	0.300213	0.184014	0.540487	0.540487	0.300213	0.540487	0.240019	
2580000	4.627436	6	0.297898	0.193694	0.452203	0.297898	0.297898	0.193694	0.604866	0.354494	0.297898	0.418254	0.297898	
2581000	4.627436	8	0.333441	0.262402	0.379870	0.262402	0.262402	0.227758	0.523279	0.317427	0.333441	0.333083	0.109804	
2582000	4.627436	5	0.272022	0.253386	0.426044	0.272022	0.272022	0.235507	0.927721	0.426044	0.272022	0.426044	0.272022	
2583000	4.627436	4	0.288808	0.209480	0.414283	0.288808	0.288808	0.191240	0.414283	0.414283	0.288808	0.414283	0.191240	
2584000	4.627436	5	0.293039	0.183139	0.459778	0.293039	0.293039	0.176017	1.079072	0.459778	0.293039	0.459778	0.293039	
2585000	4.627436	6	0.348430	0.205297	0.363502	0.325664	0.348430	0.205297	1.282626	0.348430	0.348430	0.348430	0.136963	
2586000	4.627436	6	0.291969	0.196589	0.361898	0.291969	0.291969	0.196589	0.627356	0.290824	0.291969	0.323074	0.291969	
2587000	4.627436	5	0.303223	0.188128	0.403860	0.303223	0.303223	0.188128	0.403860	0.462895	0.403860	0.303223	0.110061	
2588000	4.627436	5	0.335187	0.196972	0.391995	0.335187	0.335187	0.196972	1.190519	0.335187	0.311816	0.335187	0.311816	
2589000	4.627436	5	0.288908	0.182509	0.380942	0.288908	0.288908	0.191276	0.377229	0.377229	0.288908	0.377229	0.182509	
2590000	4.627436	4	0.297031	0.297031	0.387225	0.297031	0.297031	0.297031	0.754448	0.290692	0.297031	0.387225	0.297031	
2591000	4.627436	4	0.319964	0.222751	0.440023	0.319964	0.319964	0.222751	0.815122	0.440023	0.319964	0.440023	0.440023	
2592000	4.627436	5	0.311687	0.184651	0.400430	0.311687	0.311687	0.184651	0.459276	0.459276	0.311687	0.452422	0.311687	
2593000	4.627436	4	0.276185	0.212608	0.388071	0.276185	0.276185	0.212608	0.388071	0.388071	0.276185	0.388071	0.410615	
2594000	4.627436	6	0.301582	0.212009	0.403045	0.301582	0.301582	0.159126	0.590479	0.446502	0.301582	0.446502	0.212009	
2595000	4.627436	5	0.300530	0.196837	0.395356	0.263527	0.300530	0.196837	0.594886	0.395356	0.395356	0.395356	0.196837	
2596000	4.627436	6	0.288215	0.189021	0.366746	0.288215	0.288215	0.189021	0.676642	0.380816	0.288215	0.403011	0.189021	
2597000	4.627436	6	0.308933	0.221155	0.473270	0.313266	0.313266	0.221155	1.167969	0.313266	0.313266	0.483373	0.221155	
2598000	4.627436	6	0.291728	0.192182	0.390119	0.291728	0.291728	0.192182	0.563817	0.385826	0.385826	0.390119	0.109254	
2599000	4.627436	6	0.335260	0.215877	0.451285	0.282407	0.279863	0.215877	1.062863	0.335260	0.215877	0.451285	0.451285	
2600000	4.627436	5	0.290533	0.212696	0.395093	0.290533	0.290533	0.185381	0.776203	0.395093	0.290533	0.395093	0.290533	
2601000	4.627436	4	0.279422	0.252802	0.432697	0.252802	0.252802	0.252802	0.432697	0.432697	0.239506	0.432697	0.432697	
2602000	4.627436	7	0.284970	0.204623	0.387478	0.253753	0.284970	0.168416	0.898272	0.387478	0.387478	0.387478	0.125821	
2603000	4.627436	5	0.283987	0.194700	0.484880	0.283987	0.306519	0.194700	0.517644	0.306519	0.306519	0.306519	0.283987	
2604000	4.627436	5	0.328528	0.196885	0.439718	0.328528	0.328528	0.196885	1.466043	0.328528	0.328528	0.439718	0.227202	
2605000	4.627436	5	0.296100	0.231160	0.419091	0.296100	0.296100	0.170256	0.440951	0.419091	0.296100	0.440951	0.296100	
2606000	4.627436	7	0.254557	0.228964	0.396954	0.285380	0.341803	0.146445	0.433507	0.396954	0.285380	0.396954	0.146445	
2607000	4.627436	4	0.314548	0.209543	0.385612	0.314548	0.314548	0.209543	0.474450	0.385612	0.314548	0.314548	0.385612	
2608000	4.627436	4	0.313176	0.172304	0.416119	0.313176	0.313176	0.172304	1.882022	0.416119	0.313176	0.416119	0.172304	
2609000	4.627436	4	0.302821	0.185094	0.420507	0.302821	0.302821	0.185094	0.794968	0.302821	0.302821	0.420507	0.185094	
2610000	4.627436	6	0.297459	0.199588	0.392141	0.286451	0.297459	0.175597	0.984217	0.297459	0.297459	0.392141	0.297459	
2611000	4.627436	5	0.302568	0.236245	0.414077	0.302568	0.302568	0.236245	0.480158	0.414077	0.302568	0.414077	0.168170	
2612000	4.627436	5	0.342048	0.261087	0.385552	0.261087	0.261087	0.223231	1.024021	0.385552	0.223231	0.342048	0.261087	
2613000	4.627436	4	0.296324	0.198045	0.416560	0.296324	0.296324	0.198045	1.098258	0.416560	0.296324	0.416560	0.198045	
2614000	4.627436	6	0.315503	0.179525	0.396470	0.291010	0.315503	0.179525	0.396470	0.396470	0.279964	0.396470	0.227427	
2615000	4.627436	5	0.340645	0.234964	0.457918	0.340645	0.340645	0.234964	0.639601	0.457918	0.279523	0.340645	0.234964	
2616000	4.627436	4	0.298164	0.166353	0.420353	0.298164	0.298164	0.166353	1.073257	0.420353	0.298164	0.420353	0.298164	
2617000	4.627436	5	0.303360	0.231880	0.303360	0.303360	0.303360	0.231880	0.554385	0.303360	0.452947	0.392078	0.303360	
2618000	4.627436	3	0.303619	0.192980	0.392727	0.303619	0.303619	0.192980	0.392727	0.392727	0.303619	0.392727	0.192980	
