Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
4486000	11.688050	2	0.449401	0.284107	0.081905	0.184587	0.284244	0.271058	0.165107	0.279591	0.449401	0.284107	0.081905	0.184587	0.284244	0.271058	0.165107	0.279591	0.284244	0.271058	0.165107	0.279591	0.284244	0.271058	0.165107	0.279591	0.449401	0.284107	0.081905	0.184587	0.284244	0.271058	0.165107	0.279591	0.449401	0.284107	0.081905	0.184587	0.284244	0.271058	0.165107	0.279591	0.284244	0.271058	0.165107	0.279591	
4487000	11.688050	2	0.450115	0.276570	0.081853	0.191462	0.266478	0.267566	0.180716	0.285240	0.450115	0.276570	0.081853	0.191462	0.266478	0.267566	0.180716	0.285240	0.266478	0.267566	0.180716	0.285240	0.266478	0.267566	0.180716	0.285240	0.450115	0.276570	0.081853	0.191462	0.266478	0.267566	0.180716	0.285240	0.450115	0.276570	0.081853	0.191462	0.266478	0.267566	0.180716	0.285240	0.266478	0.267566	0.180716	0.285240	
4488000	11.688050	4	0.479017	0.236580	0.089532	0.194871	0.182411	0.356820	0.166578	0.294191	0.479017	0.236580	0.089532	0.194871	0.307992	0.276099	0.148485	0.267424	0.307992	0.276099	0.148485	0.267424	0.236201	0.342539	0.090547	0.330713	0.479017	0.236580	0.089532	0.194871	0.307992	0.276099	0.148485	0.267424	0.479017	0.236580	0.089532	0.194871	0.307992	0.276099	0.148485	0.267424	0.307992	0.276099	0.148485	0.267424	
4489000	11.688050	3	0.451925	0.292111	0.083341	0.172624	0.296534	0.283551	0.160488	0.259427	0.451925	0.292111	0.083341	0.172624	0.352402	0.193730	0.173753	0.280115	0.296534	0.283551	0.160488	0.259427	0.296534	0.283551	0.160488	0.259427	0.451925	0.292111	0.083341	0.172624	0.296534	0.283551	0.160488	0.259427	0.451925	0.292111	0.083341	0.172624	0.296534	0.283551	0.160488	0.259427	0.352402	0.193730	0.173753	0.280115	
4490000	11.688050	4	0.460693	0.284792	0.079438	0.175078	0.254458	0.262920	0.194623	0.287999	0.460693	0.284792	0.079438	0.175078	0.254458	0.262920	0.194623	0.287999	0.327781	0.310563	0.134076	0.227580	0.254458	0.262920	0.194623	0.287999	0.460693	0.284792	0.079438	0.175078	0.327781	0.310563	0.134076	0.227580	0.327781	0.310563	0.134076	0.227580	0.254458	0.262920	0.194623	0.287999	0.392134	0.321748	0.138635	0.147483	
4491000	11.688050	4	0.460693	0.284792	0.079438	0.175078	0.289597	0.247611	0.206151	0.256640	0.460693	0.284792	0.079438	0.175078	0.289597	0.247611	0.206151	0.256640	0.305358	0.324099	0.112168	0.258375	0.305358	0.324099	0.112168	0.258375	0.460693	0.284792	0.079438	0.175078	0.305358	0.324099	0.112168	0.258375	0.305358	0.324099	0.112168	0.258375	0.305358	0.324099	0.112168	0.258375	0.185504	0.327095	0.332599	0.154801	
4492000	11.688050	3	0.460693	0.284792	0.079438	0.175078	0.271751	0.246113	0.211162	0.270975	0.460693	0.284792	0.079438	0.175078	0.271751	0.246113	0.211162	0.270975	0.302712	0.343452	0.109327	0.244508	0.302712	0.343452	0.109327	0.244508	0.460693	0.284792	0.079438	0.175078	0.302712	0.343452	0.109327	0.244508	0.302712	0.343452	0.109327	0.244508	0.302712	0.343452	0.109327	0.244508	0.271751	0.246113	0.211162	0.270975	
4493000	11.688050	3	0.460693	0.284792	0.079438	0.175078	0.283724	0.236687	0.182814	0.296776	0.460693	0.284792	0.079438	0.175078	0.283724	0.236687	0.182814	0.296776	0.292677	0.332767	0.115317	0.259240	0.292677	0.332767	0.115317	0.259240	0.460693	0.284792	0.079438	0.175078	0.283724	0.236687	0.182814	0.296776	0.292677	0.332767	0.115317	0.259240	0.292677	0.332767	0.115317	0.259240	0.283724	0.236687	0.182814	0.296776	
4494000	11.688050	4	0.460693	0.284792	0.079438	0.175078	0.308303	0.260886	0.175838	0.254973	0.460693	0.284792	0.079438	0.175078	0.308303	0.260886	0.175838	0.254973	0.308303	0.260886	0.175838	0.254973	0.350257	0.280372	0.095002	0.274368	0.460693	0.284792	0.079438	0.175078	0.350257	0.280372	0.095002	0.274368	0.350257	0.280372	0.095002	0.274368	0.350257	0.280372	0.095002	0.274368	0.252440	0.387738	0.209246	0.150577	
4495000	11.688050	2	0.460693	0.284792	0.079438	0.175078	0.298030	0.278646	0.172938	0.250386	0.460693	0.284792	0.079438	0.175078	0.298030	0.278646	0.172938	0.250386	0.298030	0.278646	0.172938	0.250386	0.298030	0.278646	0.172938	0.250386	0.460693	0.284792	0.079438	0.175078	0.298030	0.278646	0.172938	0.250386	0.460693	0.284792	0.079438	0.175078	0.298030	0.278646	0.172938	0.250386	0.298030	0.278646	0.172938	0.250386	
4496000	11.688050	3	0.460693	0.284792	0.079438	0.175078	0.261240	0.282991	0.176788	0.278981	0.460693	0.284792	0.079438	0.175078	0.261240	0.282991	0.176788	0.278981	0.261240	0.282991	0.176788	0.278981	0.261240	0.282991	0.176788	0.278981	0.460693	0.284792	0.079438	0.175078	0.380927	0.281599	0.104841	0.232633	0.380927	0.281599	0.104841	0.232633	0.380927	0.281599	0.104841	0.232633	0.261240	0.282991	0.176788	0.278981	
4497000	11.688050	3	0.460693	0.284792	0.079438	0.175078	0.277001	0.281963	0.167559	0.273476	0.460693	0.284792	0.079438	0.175078	0.277001	0.281963	0.167559	0.273476	0.277001	0.281963	0.167559	0.273476	0.277001	0.281963	0.167559	0.273476	0.460693	0.284792	0.079438	0.175078	0.277001	0.281963	0.167559	0.273476	0.460693	0.284792	0.079438	0.175078	0.277001	0.281963	0.167559	0.273476	0.237457	0.254962	0.273633	0.233948	
4498000	11.688050	2	0.430204	0.287774	0.097559	0.184462	0.264123	0.283008	0.181548	0.271320	0.430204	0.287774	0.097559	0.184462	0.264123	0.283008	0.181548	0.271320	0.264123	0.283008	0.181548	0.271320	0.264123	0.283008	0.181548	0.271320	0.430204	0.287774	0.097559	0.184462	0.264123	0.283008	0.181548	0.271320	0.430204	0.287774	0.097559	0.184462	0.264123	0.283008	0.181548	0.271320	0.264123	0.283008	0.181548	0.271320	
4499000	11.688050	2	0.440036	0.289014	0.093074	0.177875	0.267595	0.261810	0.190470	0.280125	0.440036	0.289014	0.093074	0.177875	0.267595	0.261810	0.190470	0.280125	0.267595	0.261810	0.190470	0.280125	0.267595	0.261810	0.190470	0.280125	0.440036	0.289014	0.093074	0.177875	0.267595	0.261810	0.190470	0.280125	0.440036	0.289014	0.093074	0.177875	0.267595	0.261810	0.190470	0.280125	0.267595	0.261810	0.190470	0.280125	
4500000	11.688050	2	0.442771	0.304426	0.083709	0.169094	0.293831	0.318667	0.153362	0.234140	0.442771	0.304426	0.083709	0.169094	0.293831	0.318667	0.153362	0.234140	0.293831	0.318667	0.153362	0.234140	0.293831	0.318667	0.153362	0.234140	0.442771	0.304426	0.083709	0.169094	0.293831	0.318667	0.153362	0.234140	0.442771	0.304426	0.083709	0.169094	0.293831	0.318667	0.153362	0.234140	0.293831	0.318667	0.153362	0.234140	
4501000	11.688050	4	0.449400	0.301452	0.074328	0.174821	0.291218	0.279918	0.167390	0.261474	0.449400	0.301452	0.074328	0.174821	0.291218	0.279918	0.167390	0.261474	0.291218	0.279918	0.167390	0.261474	0.318835	0.317013	0.083880	0.280272	0.449400	0.301452	0.074328	0.174821	0.291218	0.279918	0.167390	0.261474	0.318835	0.317013	0.083880	0.280272	0.366716	0.296802	0.080946	0.255536	0.291218	0.279918	0.167390	0.261474	
4502000	11.688050	2	0.449400	0.301452	0.074328	0.174821	0.276216	0.295797	0.160236	0.267751	0.449400	0.301452	0.074328	0.174821	0.276216	0.295797	0.160236	0.267751	0.276216	0.295797	0.160236	0.267751	0.276216	0.295797	0.160236	0.267751	0.449400	0.301452	0.074328	0.174821	0.276216	0.295797	0.160236	0.267751	0.449400	0.301452	0.074328	0.174821	0.276216	0.295797	0.160236	0.267751	0.276216	0.295797	0.160236	0.267751	
4503000	11.688050	3	0.432455	0.316788	0.071615	0.179141	0.263389	0.292758	0.166877	0.276976	0.432455	0.316788	0.071615	0.179141	0.263389	0.292758	0.166877	0.276976	0.263389	0.292758	0.166877	0.276976	0.101563	0.279657	0.139903	0.478876	0.432455	0.316788	0.071615	0.179141	0.263389	0.292758	0.166877	0.276976	0.432455	0.316788	0.071615	0.179141	0.263389	0.292758	0.166877	0.276976	0.263389	0.292758	0.166877	0.276976	
4504000	11.688050	3	0.361740	0.310568	0.093673	0.234019	0.249060	0.311767	0.165836	0.273337	0.441336	0.308978	0.071863	0.177823	0.249060	0.311767	0.165836	0.273337	0.249060	0.311767	0.165836	0.273337	0.249060	0.311767	0.165836	0.273337	0.441336	0.308978	0.071863	0.177823	0.361740	0.310568	0.093673	0.234019	0.361740	0.310568	0.093673	0.234019	0.361740	0.310568	0.093673	0.234019	0.361740	0.310568	0.093673	0.234019	
4505000	11.688050	3	0.441336	0.308978	0.071863	0.177823	0.289828	0.275856	0.187378	0.246938	0.441336	0.308978	0.071863	0.177823	0.289828	0.275856	0.187378	0.246938	0.289828	0.275856	0.187378	0.246938	0.229080	0.352020	0.113779	0.305120	0.441336	0.308978	0.071863	0.177823	0.289828	0.275856	0.187378	0.246938	0.441336	0.308978	0.071863	0.177823	0.229080	0.352020	0.113779	0.305120	0.289828	0.275856	0.187378	0.246938	
4506000	11.688050	4	0.441336	0.308978	0.071863	0.177823	0.198686	0.331010	0.176481	0.293823	0.441336	0.308978	0.071863	0.177823	0.281152	0.311158	0.158293	0.249397	0.281152	0.311158	0.158293	0.249397	0.198686	0.331010	0.176481	0.293823	0.441336	0.308978	0.071863	0.177823	0.281152	0.311158	0.158293	0.249397	0.441336	0.308978	0.071863	0.177823	0.281152	0.311158	0.158293	0.249397	0.351686	0.246688	0.315341	0.086285	
4507000	11.688050	3	0.441336	0.308978	0.071863	0.177823	0.284560	0.277577	0.149101	0.288763	0.441336	0.308978	0.071863	0.177823	0.284560	0.277577	0.149101	0.288763	0.284560	0.277577	0.149101	0.288763	0.284560	0.277577	0.149101	0.288763	0.441336	0.308978	0.071863	0.177823	0.284560	0.277577	0.149101	0.288763	0.441336	0.308978	0.071863	0.177823	0.284560	0.277577	0.149101	0.288763	0.422842	0.181319	0.331471	0.064367	
4508000	11.688050	2	0.399619	0.356282	0.084026	0.160072	0.258837	0.280775	0.145912	0.314476	0.399619	0.356282	0.084026	0.160072	0.258837	0.280775	0.145912	0.314476	0.258837	0.280775	0.145912	0.314476	0.258837	0.280775	0.145912	0.314476	0.399619	0.356282	0.084026	0.160072	0.258837	0.280775	0.145912	0.314476	0.399619	0.356282	0.084026	0.160072	0.258837	0.280775	0.145912	0.314476	0.258837	0.280775	0.145912	0.314476	
4509000	11.688050	3	0.456731	0.282498	0.075379	0.185392	0.304140	0.270455	0.174249	0.251156	0.456731	0.282498	0.075379	0.185392	0.304140	0.270455	0.174249	0.251156	0.304140	0.270455	0.174249	0.251156	0.230353	0.352066	0.126116	0.291464	0.456731	0.282498	0.075379	0.185392	0.304140	0.270455	0.174249	0.251156	0.456731	0.282498	0.075379	0.185392	0.304140	0.270455	0.174249	0.251156	0.304140	0.270455	0.174249	0.251156	
4510000	11.688050	3	0.456731	0.282498	0.075379	0.185392	0.304011	0.261472	0.160385	0.274132	0.456731	0.282498	0.075379	0.185392	0.304011	0.261472	0.160385	0.274132	0.304011	0.261472	0.160385	0.274132	0.307512	0.277627	0.109137	0.305724	0.456731	0.282498	0.075379	0.185392	0.307512	0.277627	0.109137	0.305724	0.456731	0.282498	0.075379	0.185392	0.307512	0.277627	0.109137	0.305724	0.456731	0.282498	0.075379	0.185392	
4511000	11.688050	4	0.401379	0.293377	0.081489	0.223756	0.267409	0.300378	0.158705	0.273508	0.456731	0.282498	0.075379	0.185392	0.267409	0.300378	0.158705	0.273508	0.267409	0.300378	0.158705	0.273508	0.267409	0.300378	0.158705	0.273508	0.456731	0.282498	0.075379	0.185392	0.401379	0.293377	0.081489	0.223756	0.401379	0.293377	0.081489	0.223756	0.267409	0.300378	0.158705	0.273508	0.169590	0.108249	0.597773	0.124389	
4512000	11.688050	3	0.446202	0.283555	0.083651	0.186592	0.338054	0.259050	0.163767	0.239129	0.446202	0.283555	0.083651	0.186592	0.338054	0.259050	0.163767	0.239129	0.338054	0.259050	0.163767	0.239129	0.338054	0.259050	0.163767	0.239129	0.446202	0.283555	0.083651	0.186592	0.338054	0.259050	0.163767	0.239129	0.446202	0.283555	0.083651	0.186592	0.338054	0.259050	0.163767	0.239129	0.528413	0.231788	0.190787	0.049013	
4513000	11.688050	2	0.391277	0.286611	0.097714	0.224399	0.272012	0.296066	0.185217	0.246704	0.391277	0.286611	0.097714	0.224399	0.272012	0.296066	0.185217	0.246704	0.272012	0.296066	0.185217	0.246704	0.272012	0.296066	0.185217	0.246704	0.391277	0.286611	0.097714	0.224399	0.391277	0.286611	0.097714	0.224399	0.391277	0.286611	0.097714	0.224399	0.391277	0.286611	0.097714	0.224399	0.272012	0.296066	0.185217	0.246704	
4514000	11.688050	3	0.430465	0.295899	0.080530	0.193106	0.277293	0.218243	0.242973	0.261491	0.430465	0.295899	0.080530	0.193106	0.277293	0.218243	0.242973	0.261491	0.277203	0.301617	0.167850	0.253330	0.277203	0.301617	0.167850	0.253330	0.430465	0.295899	0.080530	0.193106	0.430465	0.295899	0.080530	0.193106	0.430465	0.295899	0.080530	0.193106	0.277203	0.301617	0.167850	0.253330	0.277293	0.218243	0.242973	0.261491	
4515000	11.688050	5	0.420358	0.314156	0.072493	0.192994	0.256983	0.196607	0.304094	0.242317	0.420358	0.314156	0.072493	0.192994	0.270506	0.267061	0.135922	0.326511	0.312287	0.321975	0.138938	0.226800	0.270506	0.267061	0.135922	0.326511	0.420358	0.314156	0.072493	0.192994	0.326346	0.326328	0.102638	0.244687	0.326346	0.326328	0.102638	0.244687	0.326346	0.326328	0.102638	0.244687	0.270506	0.267061	0.135922	0.326511	
4516000	11.688050	3	0.425822	0.320766	0.071624	0.181788	0.302620	0.298294	0.136274	0.262812	0.425822	0.320766	0.071624	0.181788	0.302620	0.298294	0.136274	0.262812	0.302620	0.298294	0.136274	0.262812	0.276673	0.304501	0.110753	0.308074	0.425822	0.320766	0.071624	0.181788	0.302620	0.298294	0.136274	0.262812	0.425822	0.320766	0.071624	0.181788	0.276673	0.304501	0.110753	0.308074	0.302620	0.298294	0.136274	0.262812	
4517000	11.688050	3	0.423921	0.300266	0.073583	0.202231	0.312137	0.297931	0.148327	0.241605	0.423921	0.300266	0.073583	0.202231	0.312137	0.297931	0.148327	0.241605	0.312137	0.297931	0.148327	0.241605	0.349330	0.267484	0.084269	0.298917	0.423921	0.300266	0.073583	0.202231	0.349330	0.267484	0.084269	0.298917	0.423921	0.300266	0.073583	0.202231	0.349330	0.267484	0.084269	0.298917	0.312137	0.297931	0.148327	0.241605	
4518000	11.688050	4	0.422728	0.289667	0.073356	0.214250	0.263020	0.328497	0.127785	0.280697	0.422728	0.289667	0.073356	0.214250	0.263020	0.328497	0.127785	0.280697	0.263020	0.328497	0.127785	0.280697	0.263020	0.328497	0.127785	0.280697	0.422728	0.289667	0.073356	0.214250	0.370647	0.266719	0.108781	0.253853	0.370647	0.266719	0.108781	0.253853	0.370647	0.266719	0.108781	0.253853	0.205857	0.149091	0.486559	0.158493	
4519000	11.688050	3	0.467656	0.284056	0.072961	0.175328	0.297264	0.212029	0.250963	0.239745	0.467656	0.284056	0.072961	0.175328	0.297264	0.212029	0.250963	0.239745	0.291821	0.328829	0.106802	0.272548	0.291821	0.328829	0.106802	0.272548	0.467656	0.284056	0.072961	0.175328	0.291821	0.328829	0.106802	0.272548	0.291821	0.328829	0.106802	0.272548	0.291821	0.328829	0.106802	0.272548	0.297264	0.212029	0.250963	0.239745	
4520000	11.688050	4	0.480083	0.285548	0.071105	0.163264	0.206149	0.295825	0.197522	0.300505	0.480083	0.285548	0.071105	0.163264	0.206149	0.295825	0.197522	0.300505	0.326490	0.326385	0.107723	0.239403	0.206149	0.295825	0.197522	0.300505	0.480083	0.285548	0.071105	0.163264	0.326490	0.326385	0.107723	0.239403	0.326490	0.326385	0.107723	0.239403	0.326490	0.326385	0.107723	0.239403	0.324891	0.184694	0.285485	0.204930	
4521000	11.688050	2	0.449901	0.303014	0.075385	0.171700	0.315624	0.319590	0.108650	0.256136	0.449901	0.303014	0.075385	0.171700	0.315624	0.319590	0.108650	0.256136	0.315624	0.319590	0.108650	0.256136	0.315624	0.319590	0.108650	0.256136	0.449901	0.303014	0.075385	0.171700	0.315624	0.319590	0.108650	0.256136	0.315624	0.319590	0.108650	0.256136	0.315624	0.319590	0.108650	0.256136	0.315624	0.319590	0.108650	0.256136	
4522000	11.688050	3	0.449901	0.303014	0.075385	0.171700	0.281108	0.223299	0.174621	0.320973	0.449901	0.303014	0.075385	0.171700	0.281108	0.223299	0.174621	0.320973	0.275207	0.314359	0.139190	0.271244	0.275207	0.314359	0.139190	0.271244	0.449901	0.303014	0.075385	0.171700	0.275207	0.314359	0.139190	0.271244	0.275207	0.314359	0.139190	0.271244	0.275207	0.314359	0.139190	0.271244	0.281108	0.223299	0.174621	0.320973	
4523000	11.688050	3	0.449901	0.303014	0.075385	0.171700	0.267293	0.272661	0.174871	0.285175	0.449901	0.303014	0.075385	0.171700	0.267293	0.272661	0.174871	0.285175	0.267293	0.272661	0.174871	0.285175	0.267293	0.272661	0.174871	0.285175	0.449901	0.303014	0.075385	0.171700	0.336643	0.281905	0.100558	0.280895	0.449901	0.303014	0.075385	0.171700	0.336643	0.281905	0.100558	0.280895	0.267293	0.272661	0.174871	0.285175	
4524000	11.688050	3	0.456719	0.293036	0.074017	0.176228	0.289382	0.270845	0.183374	0.256399	0.456719	0.293036	0.074017	0.176228	0.289382	0.270845	0.183374	0.256399	0.289382	0.270845	0.183374	0.256399	0.286873	0.336009	0.084610	0.292508	0.456719	0.293036	0.074017	0.176228	0.289382	0.270845	0.183374	0.256399	0.286873	0.336009	0.084610	0.292508	0.286873	0.336009	0.084610	0.292508	0.289382	0.270845	0.183374	0.256399	
4525000	11.688050	4	0.456719	0.293036	0.074017	0.176228	0.306900	0.268874	0.176581	0.247645	0.456719	0.293036	0.074017	0.176228	0.306900	0.268874	0.176581	0.247645	0.306900	0.268874	0.176581	0.247645	0.089368	0.479996	0.136691	0.293945	0.456719	0.293036	0.074017	0.176228	0.382326	0.261248	0.092711	0.263715	0.382326	0.261248	0.092711	0.263715	0.382326	0.261248	0.092711	0.263715	0.306900	0.268874	0.176581	0.247645	
4526000	11.688050	3	0.452118	0.291902	0.085689	0.170292	0.274188	0.283296	0.177170	0.265346	0.452118	0.291902	0.085689	0.170292	0.274188	0.283296	0.177170	0.265346	0.274188	0.283296	0.177170	0.265346	0.274188	0.283296	0.177170	0.265346	0.452118	0.291902	0.085689	0.170292	0.368606	0.274673	0.112820	0.243901	0.368606	0.274673	0.112820	0.243901	0.368606	0.274673	0.112820	0.243901	0.368606	0.274673	0.112820	0.243901	
4527000	11.688050	4	0.452251	0.286978	0.085002	0.175769	0.265076	0.288235	0.168484	0.278206	0.452251	0.286978	0.085002	0.175769	0.309222	0.251015	0.148107	0.291656	0.265076	0.288235	0.168484	0.278206	0.265076	0.288235	0.168484	0.278206	0.452251	0.286978	0.085002	0.175769	0.309222	0.251015	0.148107	0.291656	0.452251	0.286978	0.085002	0.175769	0.265076	0.288235	0.168484	0.278206	0.309443	0.038228	0.391927	0.260402	
4528000	11.688050	4	0.445417	0.298966	0.082861	0.172756	0.227594	0.273385	0.167753	0.331268	0.445417	0.298966	0.082861	0.172756	0.227594	0.273385	0.167753	0.331268	0.326507	0.249042	0.150417	0.274035	0.227594	0.273385	0.167753	0.331268	0.445417	0.298966	0.082861	0.172756	0.326507	0.249042	0.150417	0.274035	0.445417	0.298966	0.082861	0.172756	0.326507	0.249042	0.150417	0.274035	0.307324	0.113975	0.283563	0.295138	
4529000	11.688050	3	0.420258	0.298873	0.074197	0.206672	0.292698	0.283110	0.162110	0.262083	0.431788	0.303307	0.071552	0.193353	0.292698	0.283110	0.162110	0.262083	0.292698	0.283110	0.162110	0.262083	0.292698	0.283110	0.162110	0.262083	0.431788	0.303307	0.071552	0.193353	0.292698	0.283110	0.162110	0.262083	0.431788	0.303307	0.071552	0.193353	0.292698	0.283110	0.162110	0.262083	0.292698	0.283110	0.162110	0.262083	
4530000	11.688050	3	0.431788	0.303307	0.071552	0.193353	0.280457	0.295693	0.151515	0.272335	0.431788	0.303307	0.071552	0.193353	0.280457	0.295693	0.151515	0.272335	0.280457	0.295693	0.151515	0.272335	0.280457	0.295693	0.151515	0.272335	0.431788	0.303307	0.071552	0.193353	0.280457	0.295693	0.151515	0.272335	0.431788	0.303307	0.071552	0.193353	0.280457	0.295693	0.151515	0.272335	0.164313	0.225570	0.383792	0.226325	
4531000	11.688050	3	0.451632	0.310140	0.071047	0.167181	0.264838	0.323745	0.154738	0.256679	0.451632	0.310140	0.071047	0.167181	0.264838	0.323745	0.154738	0.256679	0.264838	0.323745	0.154738	0.256679	0.264838	0.323745	0.154738	0.256679	0.451632	0.310140	0.071047	0.167181	0.342996	0.286363	0.109145	0.261497	0.342996	0.286363	0.109145	0.261497	0.342996	0.286363	0.109145	0.261497	0.451632	0.310140	0.071047	0.167181	
4532000	11.688050	3	0.451632	0.310140	0.071047	0.167181	0.288955	0.315372	0.124518	0.271155	0.451632	0.310140	0.071047	0.167181	0.288955	0.315372	0.124518	0.271155	0.288955	0.315372	0.124518	0.271155	0.288955	0.315372	0.124518	0.271155	0.451632	0.310140	0.071047	0.167181	0.288955	0.315372	0.124518	0.271155	0.288955	0.315372	0.124518	0.271155	0.288955	0.315372	0.124518	0.271155	0.431407	0.165919	0.269524	0.133150	
4533000	11.688050	3	0.448431	0.264996	0.102497	0.184077	0.284680	0.303013	0.161275	0.251032	0.448431	0.264996	0.102497	0.184077	0.284680	0.303013	0.161275	0.251032	0.284680	0.303013	0.161275	0.251032	0.284680	0.303013	0.161275	0.251032	0.448431	0.264996	0.102497	0.184077	0.284680	0.303013	0.161275	0.251032	0.448431	0.264996	0.102497	0.184077	0.284680	0.303013	0.161275	0.251032	0.359793	0.119655	0.380896	0.139657	
4534000	11.688050	3	0.454674	0.283175	0.082257	0.179895	0.275727	0.297979	0.224055	0.202239	0.454674	0.283175	0.082257	0.179895	0.275727	0.297979	0.224055	0.202239	0.293107	0.324065	0.147679	0.235149	0.293107	0.324065	0.147679	0.235149	0.454674	0.283175	0.082257	0.179895	0.293107	0.324065	0.147679	0.235149	0.293107	0.324065	0.147679	0.235149	0.293107	0.324065	0.147679	0.235149	0.275727	0.297979	0.224055	0.202239	
4535000	11.688050	3	0.439642	0.307600	0.079708	0.173050	0.347019	0.254499	0.184041	0.214440	0.439642	0.307600	0.079708	0.173050	0.347019	0.254499	0.184041	0.214440	0.347019	0.254499	0.184041	0.214440	0.278023	0.272512	0.150159	0.299306	0.439642	0.307600	0.079708	0.173050	0.347019	0.254499	0.184041	0.214440	0.347019	0.254499	0.184041	0.214440	0.278023	0.272512	0.150159	0.299306	0.347019	0.254499	0.184041	0.214440	
4536000	11.688050	5	0.441764	0.329771	0.066375	0.162090	0.290977	0.252671	0.206409	0.249943	0.441764	0.329771	0.066375	0.162090	0.313211	0.257865	0.128333	0.300591	0.290977	0.252671	0.206409	0.249943	0.313211	0.257865	0.128333	0.300591	0.441764	0.329771	0.066375	0.162090	0.313211	0.257865	0.128333	0.300591	0.319904	0.310076	0.177937	0.192082	0.313211	0.257865	0.128333	0.300591	0.236430	0.275618	0.299835	0.188117	
4537000	11.688050	4	0.418396	0.296923	0.090570	0.194111	0.302764	0.282467	0.178461	0.236308	0.418396	0.296923	0.090570	0.194111	0.302764	0.282467	0.178461	0.236308	0.302764	0.282467	0.178461	0.236308	0.104902	0.525489	0.106069	0.263540	0.418396	0.296923	0.090570	0.194111	0.418396	0.296923	0.090570	0.194111	0.418396	0.296923	0.090570	0.194111	0.418396	0.296923	0.090570	0.194111	0.322220	0.032081	0.342071	0.303628	
4538000	11.688050	5	0.478162	0.257012	0.086180	0.178646	0.305241	0.272521	0.171661	0.250577	0.478162	0.257012	0.086180	0.178646	0.305241	0.272521	0.171661	0.250577	0.305241	0.272521	0.171661	0.250577	0.297364	0.261938	0.092676	0.348022	0.478162	0.257012	0.086180	0.178646	0.354039	0.281383	0.177694	0.186884	0.478162	0.257012	0.086180	0.178646	0.297364	0.261938	0.092676	0.348022	0.258171	0.146679	0.385182	0.209968	
4539000	11.688050	2	0.449072	0.304163	0.079942	0.166823	0.274704	0.287171	0.178718	0.259406	0.449072	0.304163	0.079942	0.166823	0.274704	0.287171	0.178718	0.259406	0.274704	0.287171	0.178718	0.259406	0.274704	0.287171	0.178718	0.259406	0.449072	0.304163	0.079942	0.166823	0.274704	0.287171	0.178718	0.259406	0.449072	0.304163	0.079942	0.166823	0.274704	0.287171	0.178718	0.259406	0.274704	0.287171	0.178718	0.259406	
4540000	11.688050	2	0.431503	0.306272	0.078914	0.183312	0.271279	0.301858	0.163388	0.263475	0.431503	0.306272	0.078914	0.183312	0.271279	0.301858	0.163388	0.263475	0.271279	0.301858	0.163388	0.263475	0.271279	0.301858	0.163388	0.263475	0.431503	0.306272	0.078914	0.183312	0.271279	0.301858	0.163388	0.263475	0.431503	0.306272	0.078914	0.183312	0.271279	0.301858	0.163388	0.263475	0.271279	0.301858	0.163388	0.263475	
4541000	11.688050	3	0.431503	0.306272	0.078914	0.183312	0.281575	0.308370	0.144927	0.265128	0.431503	0.306272	0.078914	0.183312	0.281575	0.308370	0.144927	0.265128	0.281575	0.308370	0.144927	0.265128	0.281575	0.308370	0.144927	0.265128	0.431503	0.306272	0.078914	0.183312	0.281575	0.308370	0.144927	0.265128	0.431503	0.306272	0.078914	0.183312	0.281575	0.308370	0.144927	0.265128	0.321060	0.213458	0.384302	0.081180	
4542000	11.688050	4	0.406280	0.324019	0.071463	0.198238	0.255466	0.277667	0.185229	0.281638	0.406280	0.324019	0.071463	0.198238	0.255466	0.277667	0.185229	0.281638	0.357025	0.230107	0.164804	0.248064	0.255466	0.277667	0.185229	0.281638	0.406280	0.324019	0.071463	0.198238	0.357025	0.230107	0.164804	0.248064	0.406280	0.324019	0.071463	0.198238	0.255466	0.277667	0.185229	0.281638	0.470464	0.225262	0.110481	0.193792	
4543000	11.688050	3	0.450460	0.295188	0.077537	0.176816	0.303505	0.240204	0.200585	0.255706	0.450460	0.295188	0.077537	0.176816	0.303505	0.240204	0.200585	0.255706	0.320795	0.287050	0.152344	0.239812	0.320795	0.287050	0.152344	0.239812	0.450460	0.295188	0.077537	0.176816	0.320795	0.287050	0.152344	0.239812	0.320795	0.287050	0.152344	0.239812	0.320795	0.287050	0.152344	0.239812	0.303505	0.240204	0.200585	0.255706	
