Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
6093000	48.111915	4	0.443971	0.260301	0.115904	0.179824	0.277774	0.265486	0.217115	0.239625	0.443971	0.260301	0.115904	0.179824	0.277774	0.265486	0.217115	0.239625	0.277774	0.265486	0.217115	0.239625	0.298559	0.341652	0.113266	0.246524	0.443971	0.260301	0.115904	0.179824	0.443971	0.260301	0.115904	0.179824	0.443971	0.260301	0.115904	0.179824	0.298559	0.341652	0.113266	0.246524	0.386450	0.267313	0.221489	0.124748	
6094000	48.111915	2	0.446483	0.280575	0.082888	0.190055	0.273976	0.270130	0.181690	0.274203	0.446483	0.280575	0.082888	0.190055	0.273976	0.270130	0.181690	0.274203	0.273976	0.270130	0.181690	0.274203	0.273976	0.270130	0.181690	0.274203	0.446483	0.280575	0.082888	0.190055	0.273976	0.270130	0.181690	0.274203	0.446483	0.280575	0.082888	0.190055	0.273976	0.270130	0.181690	0.274203	0.273976	0.270130	0.181690	0.274203	
6095000	48.111915	2	0.461371	0.287973	0.086684	0.163972	0.270087	0.296375	0.172743	0.260795	0.461371	0.287973	0.086684	0.163972	0.270087	0.296375	0.172743	0.260795	0.270087	0.296375	0.172743	0.260795	0.270087	0.296375	0.172743	0.260795	0.461371	0.287973	0.086684	0.163972	0.270087	0.296375	0.172743	0.260795	0.461371	0.287973	0.086684	0.163972	0.270087	0.296375	0.172743	0.260795	0.270087	0.296375	0.172743	0.260795	
6096000	48.111915	3	0.467829	0.269802	0.078571	0.183797	0.258755	0.291426	0.189347	0.260472	0.467829	0.269802	0.078571	0.183797	0.258755	0.291426	0.189347	0.260472	0.258755	0.291426	0.189347	0.260472	0.258755	0.291426	0.189347	0.260472	0.467829	0.269802	0.078571	0.183797	0.258755	0.291426	0.189347	0.260472	0.467829	0.269802	0.078571	0.183797	0.258755	0.291426	0.189347	0.260472	0.362045	0.079170	0.100588	0.458197	
6097000	48.111915	4	0.472128	0.281159	0.072510	0.174203	0.271602	0.282337	0.184610	0.261450	0.472128	0.281159	0.072510	0.174203	0.271602	0.282337	0.184610	0.261450	0.271602	0.282337	0.184610	0.261450	0.271602	0.282337	0.184610	0.261450	0.472128	0.281159	0.072510	0.174203	0.338374	0.307269	0.117764	0.236593	0.338374	0.307269	0.117764	0.236593	0.338374	0.307269	0.117764	0.236593	0.213974	0.322257	0.384972	0.078796	
6098000	48.111915	2	0.435846	0.305272	0.086728	0.172154	0.256181	0.251457	0.206156	0.286206	0.435846	0.305272	0.086728	0.172154	0.256181	0.251457	0.206156	0.286206	0.256181	0.251457	0.206156	0.286206	0.256181	0.251457	0.206156	0.286206	0.435846	0.305272	0.086728	0.172154	0.256181	0.251457	0.206156	0.286206	0.435846	0.305272	0.086728	0.172154	0.256181	0.251457	0.206156	0.286206	0.256181	0.251457	0.206156	0.286206	
6099000	48.111915	3	0.438508	0.288301	0.089701	0.183490	0.277574	0.276074	0.184962	0.261390	0.438508	0.288301	0.089701	0.183490	0.277574	0.276074	0.184962	0.261390	0.277574	0.276074	0.184962	0.261390	0.277574	0.276074	0.184962	0.261390	0.438508	0.288301	0.089701	0.183490	0.350413	0.276155	0.121635	0.251798	0.438508	0.288301	0.089701	0.183490	0.350413	0.276155	0.121635	0.251798	0.438508	0.288301	0.089701	0.183490	
6100000	48.111915	3	0.465760	0.281560	0.071654	0.181026	0.272827	0.290614	0.179817	0.256742	0.465760	0.281560	0.071654	0.181026	0.272827	0.290614	0.179817	0.256742	0.272827	0.290614	0.179817	0.256742	0.272827	0.290614	0.179817	0.256742	0.465760	0.281560	0.071654	0.181026	0.272827	0.290614	0.179817	0.256742	0.465760	0.281560	0.071654	0.181026	0.272827	0.290614	0.179817	0.256742	0.475965	0.060672	0.261787	0.201576	
6101000	48.111915	4	0.456763	0.297228	0.068160	0.177848	0.274132	0.287449	0.177359	0.261060	0.456763	0.297228	0.068160	0.177848	0.274132	0.287449	0.177359	0.261060	0.274132	0.287449	0.177359	0.261060	0.304882	0.278774	0.126067	0.290277	0.456763	0.297228	0.068160	0.177848	0.304882	0.278774	0.126067	0.290277	0.456763	0.297228	0.068160	0.177848	0.304882	0.278774	0.126067	0.290277	0.419768	0.180940	0.115981	0.283311	
6102000	48.111915	6	0.456763	0.297228	0.068160	0.177848	0.196663	0.246382	0.277229	0.279726	0.456763	0.297228	0.068160	0.177848	0.264753	0.302480	0.156787	0.275980	0.264753	0.302480	0.156787	0.275980	0.142568	0.525507	0.112679	0.219246	0.456763	0.297228	0.068160	0.177848	0.344134	0.297556	0.116905	0.241406	0.344134	0.297556	0.116905	0.241406	0.344134	0.297556	0.116905	0.241406	0.631885	0.113256	0.125919	0.128941	
6103000	48.111915	4	0.450994	0.287601	0.073486	0.187920	0.246737	0.286663	0.176755	0.289845	0.450994	0.287601	0.073486	0.187920	0.304994	0.223586	0.190862	0.280559	0.246737	0.286663	0.176755	0.289845	0.246737	0.286663	0.176755	0.289845	0.450994	0.287601	0.073486	0.187920	0.246737	0.286663	0.176755	0.289845	0.450994	0.287601	0.073486	0.187920	0.246737	0.286663	0.176755	0.289845	0.357679	0.172563	0.164771	0.304987	
6104000	48.111915	3	0.450994	0.287601	0.073486	0.187920	0.267124	0.286808	0.181457	0.264610	0.450994	0.287601	0.073486	0.187920	0.267124	0.286808	0.181457	0.264610	0.267124	0.286808	0.181457	0.264610	0.267124	0.286808	0.181457	0.264610	0.450994	0.287601	0.073486	0.187920	0.267124	0.286808	0.181457	0.264610	0.450994	0.287601	0.073486	0.187920	0.267124	0.286808	0.181457	0.264610	0.705761	0.114126	0.123141	0.056971	
6105000	48.111915	4	0.444765	0.280773	0.088911	0.185551	0.267124	0.286808	0.181457	0.264610	0.444765	0.280773	0.088911	0.185551	0.267124	0.286808	0.181457	0.264610	0.267124	0.286808	0.181457	0.264610	0.267124	0.286808	0.181457	0.264610	0.444765	0.280773	0.088911	0.185551	0.349105	0.280786	0.117883	0.252226	0.349105	0.280786	0.117883	0.252226	0.349105	0.280786	0.117883	0.252226	0.208998	0.341206	0.188364	0.261431	
6106000	48.111915	3	0.468034	0.279598	0.084172	0.168196	0.258432	0.284379	0.183662	0.273528	0.468034	0.279598	0.084172	0.168196	0.258432	0.284379	0.183662	0.273528	0.258432	0.284379	0.183662	0.273528	0.258432	0.284379	0.183662	0.273528	0.468034	0.279598	0.084172	0.168196	0.349673	0.290170	0.111896	0.248261	0.349673	0.290170	0.111896	0.248261	0.349673	0.290170	0.111896	0.248261	0.258432	0.284379	0.183662	0.273528	
6107000	48.111915	4	0.486051	0.281060	0.071875	0.161014	0.283039	0.262928	0.186014	0.268019	0.486051	0.281060	0.071875	0.161014	0.283039	0.262928	0.186014	0.268019	0.283039	0.262928	0.186014	0.268019	0.077148	0.363948	0.132336	0.426567	0.486051	0.281060	0.071875	0.161014	0.283039	0.262928	0.186014	0.268019	0.486051	0.281060	0.071875	0.161014	0.357529	0.216439	0.147754	0.278278	0.283039	0.262928	0.186014	0.268019	
6108000	48.111915	2	0.466213	0.288513	0.073663	0.171610	0.293072	0.232054	0.166206	0.308668	0.466213	0.288513	0.073663	0.171610	0.293072	0.232054	0.166206	0.308668	0.293072	0.232054	0.166206	0.308668	0.293072	0.232054	0.166206	0.308668	0.466213	0.288513	0.073663	0.171610	0.293072	0.232054	0.166206	0.308668	0.466213	0.288513	0.073663	0.171610	0.293072	0.232054	0.166206	0.308668	0.293072	0.232054	0.166206	0.308668	
6109000	48.111915	3	0.406892	0.281123	0.113375	0.198610	0.276625	0.239133	0.215829	0.268413	0.406892	0.281123	0.113375	0.198610	0.276625	0.239133	0.215829	0.268413	0.315237	0.286989	0.169188	0.228586	0.315237	0.286989	0.169188	0.228586	0.406892	0.281123	0.113375	0.198610	0.406892	0.281123	0.113375	0.198610	0.406892	0.281123	0.113375	0.198610	0.315237	0.286989	0.169188	0.228586	0.276625	0.239133	0.215829	0.268413	
6110000	48.111915	3	0.409490	0.320999	0.087819	0.181692	0.275501	0.262468	0.208353	0.253678	0.409490	0.320999	0.087819	0.181692	0.275501	0.262468	0.208353	0.253678	0.275501	0.262468	0.208353	0.253678	0.110373	0.306871	0.233359	0.349397	0.409490	0.320999	0.087819	0.181692	0.409490	0.320999	0.087819	0.181692	0.409490	0.320999	0.087819	0.181692	0.275501	0.262468	0.208353	0.253678	0.275501	0.262468	0.208353	0.253678	
6111000	48.111915	4	0.423343	0.314487	0.089025	0.173146	0.289372	0.256253	0.237533	0.216843	0.423343	0.314487	0.089025	0.173146	0.289372	0.256253	0.237533	0.216843	0.289372	0.256253	0.237533	0.216843	0.260366	0.312960	0.131776	0.294898	0.423343	0.314487	0.089025	0.173146	0.260366	0.312960	0.131776	0.294898	0.423343	0.314487	0.089025	0.173146	0.260366	0.312960	0.131776	0.294898	0.619168	0.128467	0.135676	0.116689	
6112000	48.111915	5	0.488318	0.276347	0.072721	0.162614	0.261108	0.312519	0.170046	0.256326	0.488318	0.276347	0.072721	0.162614	0.336682	0.241152	0.141961	0.280205	0.261108	0.312519	0.170046	0.256326	0.213061	0.358315	0.130886	0.297738	0.488318	0.276347	0.072721	0.162614	0.336682	0.241152	0.141961	0.280205	0.488318	0.276347	0.072721	0.162614	0.336682	0.241152	0.141961	0.280205	0.734085	0.085089	0.069102	0.111724	
6113000	48.111915	3	0.369818	0.331669	0.081571	0.216942	0.322366	0.265453	0.153142	0.259039	0.369818	0.331669	0.081571	0.216942	0.322366	0.265453	0.153142	0.259039	0.322366	0.265453	0.153142	0.259039	0.322366	0.265453	0.153142	0.259039	0.369818	0.331669	0.081571	0.216942	0.322366	0.265453	0.153142	0.259039	0.369818	0.331669	0.081571	0.216942	0.322366	0.265453	0.153142	0.259039	0.313640	0.214638	0.244894	0.226827	
6114000	48.111915	3	0.425740	0.298318	0.091410	0.184532	0.287463	0.259205	0.185781	0.267552	0.425740	0.298318	0.091410	0.184532	0.287463	0.259205	0.185781	0.267552	0.287463	0.259205	0.185781	0.267552	0.321709	0.290222	0.129871	0.258198	0.425740	0.298318	0.091410	0.184532	0.321709	0.290222	0.129871	0.258198	0.425740	0.298318	0.091410	0.184532	0.321709	0.290222	0.129871	0.258198	0.287463	0.259205	0.185781	0.267552	
6115000	48.111915	4	0.462191	0.283698	0.079854	0.174257	0.293484	0.255851	0.175752	0.274913	0.462191	0.283698	0.079854	0.174257	0.293484	0.255851	0.175752	0.274913	0.293484	0.255851	0.175752	0.274913	0.091233	0.302517	0.107012	0.499238	0.462191	0.283698	0.079854	0.174257	0.370023	0.342675	0.077727	0.209576	0.370023	0.342675	0.077727	0.209576	0.293484	0.255851	0.175752	0.274913	0.293484	0.255851	0.175752	0.274913	
6116000	48.111915	3	0.449568	0.294003	0.072428	0.184001	0.304828	0.268697	0.168548	0.257927	0.449568	0.294003	0.072428	0.184001	0.304828	0.268697	0.168548	0.257927	0.297818	0.278045	0.183511	0.240625	0.304828	0.268697	0.168548	0.257927	0.449568	0.294003	0.072428	0.184001	0.304828	0.268697	0.168548	0.257927	0.449568	0.294003	0.072428	0.184001	0.304828	0.268697	0.168548	0.257927	0.304828	0.268697	0.168548	0.257927	
6117000	48.111915	4	0.472931	0.286824	0.075697	0.164548	0.304828	0.268697	0.168548	0.257927	0.472931	0.286824	0.075697	0.164548	0.304828	0.268697	0.168548	0.257927	0.304828	0.268697	0.168548	0.257927	0.338788	0.297951	0.097129	0.266132	0.472931	0.286824	0.075697	0.164548	0.338788	0.297951	0.097129	0.266132	0.338788	0.297951	0.097129	0.266132	0.338788	0.297951	0.097129	0.266132	0.259342	0.100404	0.408129	0.232125	
6118000	48.111915	5	0.472931	0.286824	0.075697	0.164548	0.303245	0.254132	0.202751	0.239872	0.472931	0.286824	0.075697	0.164548	0.303245	0.254132	0.202751	0.239872	0.303245	0.254132	0.202751	0.239872	0.229785	0.440318	0.053282	0.276616	0.472931	0.286824	0.075697	0.164548	0.351524	0.271743	0.109737	0.266996	0.351524	0.271743	0.109737	0.266996	0.351524	0.271743	0.109737	0.266996	0.470860	0.263254	0.220091	0.045795	
6119000	48.111915	4	0.472931	0.286824	0.075697	0.164548	0.260688	0.274967	0.163050	0.301295	0.472931	0.286824	0.075697	0.164548	0.260688	0.274967	0.163050	0.301295	0.347336	0.300087	0.099271	0.253305	0.260688	0.274967	0.163050	0.301295	0.472931	0.286824	0.075697	0.164548	0.347336	0.300087	0.099271	0.253305	0.347336	0.300087	0.099271	0.253305	0.347336	0.300087	0.099271	0.253305	0.545876	0.137550	0.291963	0.024610	
6120000	48.111915	4	0.466183	0.287975	0.080519	0.165323	0.261140	0.345444	0.170635	0.222781	0.466183	0.287975	0.080519	0.165323	0.328651	0.262593	0.129877	0.278878	0.261140	0.345444	0.170635	0.222781	0.261140	0.345444	0.170635	0.222781	0.466183	0.287975	0.080519	0.165323	0.328651	0.262593	0.129877	0.278878	0.466183	0.287975	0.080519	0.165323	0.328651	0.262593	0.129877	0.278878	0.343674	0.059600	0.196527	0.400199	
6121000	48.111915	3	0.466183	0.287975	0.080519	0.165323	0.265122	0.264315	0.168505	0.302058	0.466183	0.287975	0.080519	0.165323	0.265122	0.264315	0.168505	0.302058	0.358742	0.285146	0.143843	0.212269	0.265122	0.264315	0.168505	0.302058	0.466183	0.287975	0.080519	0.165323	0.358742	0.285146	0.143843	0.212269	0.358742	0.285146	0.143843	0.212269	0.265122	0.264315	0.168505	0.302058	0.265122	0.264315	0.168505	0.302058	
6122000	48.111915	2	0.466183	0.287975	0.080519	0.165323	0.267608	0.280162	0.187701	0.264529	0.466183	0.287975	0.080519	0.165323	0.267608	0.280162	0.187701	0.264529	0.267608	0.280162	0.187701	0.264529	0.267608	0.280162	0.187701	0.264529	0.466183	0.287975	0.080519	0.165323	0.267608	0.280162	0.187701	0.264529	0.466183	0.287975	0.080519	0.165323	0.267608	0.280162	0.187701	0.264529	0.267608	0.280162	0.187701	0.264529	
6123000	48.111915	3	0.456620	0.292419	0.085301	0.165660	0.291109	0.233893	0.252796	0.222202	0.456620	0.292419	0.085301	0.165660	0.291109	0.233893	0.252796	0.222202	0.291109	0.233893	0.252796	0.222202	0.343228	0.262217	0.126116	0.268439	0.456620	0.292419	0.085301	0.165660	0.343228	0.262217	0.126116	0.268439	0.343228	0.262217	0.126116	0.268439	0.343228	0.262217	0.126116	0.268439	0.291109	0.233893	0.252796	0.222202	
6124000	48.111915	4	0.465813	0.272454	0.088184	0.173549	0.225752	0.244001	0.180297	0.349950	0.465813	0.272454	0.088184	0.173549	0.285616	0.275053	0.178317	0.261014	0.285616	0.275053	0.178317	0.261014	0.225752	0.244001	0.180297	0.349950	0.465813	0.272454	0.088184	0.173549	0.350014	0.298343	0.105140	0.246503	0.350014	0.298343	0.105140	0.246503	0.350014	0.298343	0.105140	0.246503	0.285616	0.275053	0.178317	0.261014	
6125000	48.111915	2	0.454180	0.290601	0.081470	0.173749	0.269168	0.291233	0.166388	0.273211	0.454180	0.290601	0.081470	0.173749	0.269168	0.291233	0.166388	0.273211	0.269168	0.291233	0.166388	0.273211	0.269168	0.291233	0.166388	0.273211	0.454180	0.290601	0.081470	0.173749	0.269168	0.291233	0.166388	0.273211	0.454180	0.290601	0.081470	0.173749	0.269168	0.291233	0.166388	0.273211	0.269168	0.291233	0.166388	0.273211	
6126000	48.111915	3	0.434473	0.304091	0.081787	0.179650	0.278052	0.267844	0.173341	0.280763	0.434473	0.304091	0.081787	0.179650	0.278052	0.267844	0.173341	0.280763	0.278052	0.267844	0.173341	0.280763	0.278052	0.267844	0.173341	0.280763	0.434473	0.304091	0.081787	0.179650	0.278052	0.267844	0.173341	0.280763	0.434473	0.304091	0.081787	0.179650	0.278052	0.267844	0.173341	0.280763	0.315268	0.113917	0.367195	0.203620	
6127000	48.111915	3	0.427442	0.257536	0.118016	0.197006	0.268219	0.277796	0.169738	0.284247	0.444968	0.287252	0.081613	0.186167	0.268219	0.277796	0.169738	0.284247	0.268219	0.277796	0.169738	0.284247	0.268219	0.277796	0.169738	0.284247	0.444968	0.287252	0.081613	0.186167	0.427442	0.257536	0.118016	0.197006	0.427442	0.257536	0.118016	0.197006	0.268219	0.277796	0.169738	0.284247	0.268219	0.277796	0.169738	0.284247	
6128000	48.111915	3	0.449621	0.291166	0.082090	0.177123	0.306947	0.308815	0.135999	0.248238	0.449621	0.291166	0.082090	0.177123	0.306947	0.308815	0.135999	0.248238	0.306947	0.308815	0.135999	0.248238	0.306947	0.308815	0.135999	0.248238	0.449621	0.291166	0.082090	0.177123	0.306947	0.308815	0.135999	0.248238	0.306947	0.308815	0.135999	0.248238	0.306947	0.308815	0.135999	0.248238	0.569122	0.092983	0.255082	0.082813	
6129000	48.111915	6	0.463516	0.288957	0.066345	0.181182	0.247847	0.280660	0.186217	0.285275	0.463516	0.288957	0.066345	0.181182	0.247847	0.280660	0.186217	0.285275	0.329297	0.291128	0.147837	0.231739	0.220905	0.465224	0.049902	0.263969	0.463516	0.288957	0.066345	0.181182	0.329297	0.291128	0.147837	0.231739	0.352223	0.312833	0.073047	0.261897	0.352223	0.312833	0.073047	0.261897	0.302518	0.287258	0.314793	0.095431	
6130000	48.111915	4	0.369079	0.305106	0.104294	0.221522	0.276879	0.278158	0.160589	0.284375	0.436765	0.315904	0.069758	0.177572	0.276879	0.278158	0.160589	0.284375	0.276879	0.278158	0.160589	0.284375	0.276879	0.278158	0.160589	0.284375	0.436765	0.315904	0.069758	0.177572	0.369079	0.305106	0.104294	0.221522	0.369079	0.305106	0.104294	0.221522	0.276879	0.278158	0.160589	0.284375	0.413021	0.232791	0.173409	0.180778	
6131000	48.111915	4	0.443071	0.315230	0.073023	0.168676	0.243880	0.324582	0.221848	0.209690	0.443071	0.315230	0.073023	0.168676	0.306265	0.298591	0.147497	0.247648	0.306265	0.298591	0.147497	0.247648	0.306265	0.298591	0.147497	0.247648	0.443071	0.315230	0.073023	0.168676	0.306265	0.298591	0.147497	0.247648	0.443071	0.315230	0.073023	0.168676	0.306265	0.298591	0.147497	0.247648	0.433150	0.220595	0.195289	0.150966	
6132000	48.111915	3	0.446831	0.299699	0.077682	0.175787	0.267657	0.298704	0.151925	0.281713	0.446831	0.299699	0.077682	0.175787	0.267657	0.298704	0.151925	0.281713	0.267657	0.298704	0.151925	0.281713	0.267657	0.298704	0.151925	0.281713	0.446831	0.299699	0.077682	0.175787	0.267657	0.298704	0.151925	0.281713	0.267657	0.298704	0.151925	0.281713	0.267657	0.298704	0.151925	0.281713	0.308244	0.041454	0.464301	0.186001	
6133000	48.111915	4	0.464054	0.290668	0.072573	0.172705	0.239501	0.251921	0.270638	0.237940	0.464054	0.290668	0.072573	0.172705	0.288818	0.269677	0.185391	0.256114	0.288818	0.269677	0.185391	0.256114	0.275322	0.337266	0.100995	0.286416	0.464054	0.290668	0.072573	0.172705	0.275322	0.337266	0.100995	0.286416	0.275322	0.337266	0.100995	0.286416	0.275322	0.337266	0.100995	0.286416	0.464054	0.290668	0.072573	0.172705	
6134000	48.111915	3	0.446897	0.295793	0.079073	0.178237	0.318717	0.288129	0.159221	0.233934	0.446897	0.295793	0.079073	0.178237	0.318717	0.288129	0.159221	0.233934	0.318717	0.288129	0.159221	0.233934	0.292457	0.332156	0.099336	0.276051	0.446897	0.295793	0.079073	0.178237	0.318717	0.288129	0.159221	0.233934	0.292457	0.332156	0.099336	0.276051	0.292457	0.332156	0.099336	0.276051	0.318717	0.288129	0.159221	0.233934	
6135000	48.111915	3	0.438847	0.304427	0.075753	0.180973	0.288422	0.298362	0.138661	0.274556	0.438847	0.304427	0.075753	0.180973	0.288422	0.298362	0.138661	0.274556	0.288422	0.298362	0.138661	0.274556	0.288422	0.298362	0.138661	0.274556	0.438847	0.304427	0.075753	0.180973	0.288422	0.298362	0.138661	0.274556	0.438847	0.304427	0.075753	0.180973	0.288422	0.298362	0.138661	0.274556	0.714375	0.103332	0.094569	0.087724	
6136000	48.111915	4	0.444359	0.303085	0.074536	0.178021	0.301642	0.317933	0.125812	0.254612	0.444359	0.303085	0.074536	0.178021	0.301642	0.317933	0.125812	0.254612	0.301642	0.317933	0.125812	0.254612	0.301642	0.317933	0.125812	0.254612	0.444359	0.303085	0.074536	0.178021	0.272203	0.318022	0.166845	0.242930	0.301642	0.317933	0.125812	0.254612	0.301642	0.317933	0.125812	0.254612	0.213612	0.058458	0.550954	0.176975	
6137000	48.111915	3	0.429838	0.310211	0.072156	0.187796	0.305345	0.298540	0.145555	0.250560	0.429838	0.310211	0.072156	0.187796	0.305345	0.298540	0.145555	0.250560	0.305345	0.298540	0.145555	0.250560	0.312246	0.339980	0.104395	0.243380	0.429838	0.310211	0.072156	0.187796	0.305345	0.298540	0.145555	0.250560	0.312246	0.339980	0.104395	0.243380	0.312246	0.339980	0.104395	0.243380	0.312246	0.339980	0.104395	0.243380	
6138000	48.111915	5	0.448217	0.299378	0.078967	0.173439	0.295657	0.224278	0.259739	0.220326	0.448217	0.299378	0.078967	0.173439	0.251758	0.297169	0.162725	0.288347	0.352457	0.278547	0.134508	0.234487	0.239085	0.318224	0.118271	0.324420	0.448217	0.299378	0.078967	0.173439	0.352457	0.278547	0.134508	0.234487	0.352457	0.278547	0.134508	0.234487	0.352457	0.278547	0.134508	0.234487	0.295657	0.224278	0.259739	0.220326	
6139000	48.111915	4	0.466406	0.273350	0.079145	0.181099	0.253751	0.295668	0.199083	0.251499	0.466406	0.273350	0.079145	0.181099	0.253751	0.295668	0.199083	0.251499	0.318495	0.317724	0.112760	0.251021	0.318495	0.317724	0.112760	0.251021	0.466406	0.273350	0.079145	0.181099	0.318495	0.317724	0.112760	0.251021	0.318495	0.317724	0.112760	0.251021	0.466406	0.273350	0.079145	0.181099	0.570898	0.054645	0.130676	0.243780	
6140000	48.111915	3	0.453605	0.294417	0.074363	0.177615	0.206977	0.302220	0.280535	0.210268	0.453605	0.294417	0.074363	0.177615	0.343926	0.304412	0.111879	0.239783	0.343926	0.304412	0.111879	0.239783	0.343926	0.304412	0.111879	0.239783	0.453605	0.294417	0.074363	0.177615	0.343926	0.304412	0.111879	0.239783	0.343926	0.304412	0.111879	0.239783	0.343926	0.304412	0.111879	0.239783	0.343926	0.304412	0.111879	0.239783	
6141000	48.111915	4	0.453605	0.294417	0.074363	0.177615	0.232983	0.255506	0.209818	0.301692	0.453605	0.294417	0.074363	0.177615	0.232983	0.255506	0.209818	0.301692	0.345836	0.306048	0.115800	0.232315	0.232983	0.255506	0.209818	0.301692	0.453605	0.294417	0.074363	0.177615	0.345836	0.306048	0.115800	0.232315	0.345836	0.306048	0.115800	0.232315	0.345836	0.306048	0.115800	0.232315	0.474095	0.166308	0.276812	0.082785	
6142000	48.111915	4	0.453605	0.294417	0.074363	0.177615	0.218025	0.200326	0.226071	0.355578	0.453605	0.294417	0.074363	0.177615	0.258729	0.344733	0.159233	0.237306	0.345836	0.306048	0.115800	0.232315	0.258729	0.344733	0.159233	0.237306	0.453605	0.294417	0.074363	0.177615	0.345836	0.306048	0.115800	0.232315	0.345836	0.306048	0.115800	0.232315	0.345836	0.306048	0.115800	0.232315	0.258729	0.344733	0.159233	0.237306	
6143000	48.111915	4	0.456842	0.299613	0.070411	0.173135	0.236815	0.304446	0.164147	0.294591	0.456842	0.299613	0.070411	0.173135	0.236815	0.304446	0.164147	0.294591	0.329308	0.340954	0.112731	0.217006	0.236815	0.304446	0.164147	0.294591	0.456842	0.299613	0.070411	0.173135	0.329308	0.340954	0.112731	0.217006	0.329308	0.340954	0.112731	0.217006	0.236815	0.304446	0.164147	0.294591	0.203243	0.163292	0.395312	0.238153	
6144000	48.111915	4	0.437572	0.310885	0.079111	0.172432	0.224875	0.263636	0.149433	0.362056	0.437572	0.310885	0.079111	0.172432	0.246469	0.307781	0.151594	0.294157	0.327745	0.307211	0.123834	0.241209	0.224875	0.263636	0.149433	0.362056	0.437572	0.310885	0.079111	0.172432	0.327745	0.307211	0.123834	0.241209	0.327745	0.307211	0.123834	0.241209	0.327745	0.307211	0.123834	0.241209	0.327745	0.307211	0.123834	0.241209	
6145000	48.111915	3	0.442256	0.308565	0.074720	0.174459	0.242382	0.270747	0.199584	0.287287	0.442256	0.308565	0.074720	0.174459	0.242382	0.270747	0.199584	0.287287	0.313967	0.331971	0.103394	0.250668	0.313967	0.331971	0.103394	0.250668	0.442256	0.308565	0.074720	0.174459	0.313967	0.331971	0.103394	0.250668	0.313967	0.331971	0.103394	0.250668	0.313967	0.331971	0.103394	0.250668	0.242382	0.270747	0.199584	0.287287	
6146000	48.111915	5	0.442256	0.308565	0.074720	0.174459	0.269088	0.345548	0.183304	0.202061	0.442256	0.308565	0.074720	0.174459	0.269088	0.345548	0.183304	0.202061	0.310910	0.334236	0.116220	0.238634	0.136312	0.368409	0.187444	0.307834	0.442256	0.308565	0.074720	0.174459	0.310910	0.334236	0.116220	0.238634	0.310910	0.334236	0.116220	0.238634	0.310910	0.334236	0.116220	0.238634	0.559090	0.105060	0.246400	0.089450	
6147000	48.111915	6	0.427847	0.313377	0.072674	0.186102	0.307439	0.240945	0.194822	0.256794	0.427847	0.313377	0.072674	0.186102	0.307439	0.240945	0.194822	0.256794	0.318488	0.311910	0.133956	0.235646	0.198427	0.354616	0.187301	0.259656	0.427847	0.313377	0.072674	0.186102	0.409023	0.198433	0.120125	0.272419	0.318488	0.311910	0.133956	0.235646	0.318488	0.311910	0.133956	0.235646	0.278951	0.208124	0.331697	0.181227	
6148000	48.111915	4	0.415258	0.255395	0.113217	0.216131	0.256396	0.315680	0.172766	0.255158	0.415258	0.255395	0.113217	0.216131	0.256396	0.315680	0.172766	0.255158	0.256396	0.315680	0.172766	0.255158	0.106182	0.303988	0.093472	0.496357	0.415258	0.255395	0.113217	0.216131	0.415258	0.255395	0.113217	0.216131	0.415258	0.255395	0.113217	0.216131	0.415258	0.255395	0.113217	0.216131	0.243507	0.135779	0.308963	0.311752	
6149000	48.111915	2	0.444822	0.292275	0.081878	0.181025	0.269549	0.281536	0.184056	0.264859	0.444822	0.292275	0.081878	0.181025	0.269549	0.281536	0.184056	0.264859	0.269549	0.281536	0.184056	0.264859	0.269549	0.281536	0.184056	0.264859	0.444822	0.292275	0.081878	0.181025	0.269549	0.281536	0.184056	0.264859	0.444822	0.292275	0.081878	0.181025	0.269549	0.281536	0.184056	0.264859	0.269549	0.281536	0.184056	0.264859	
6150000	48.111915	6	0.446731	0.305711	0.077373	0.170184	0.327431	0.255459	0.165612	0.251498	0.446731	0.305711	0.077373	0.170184	0.327431	0.255459	0.165612	0.251498	0.327431	0.255459	0.165612	0.251498	0.163464	0.315473	0.125163	0.395900	0.446731	0.305711	0.077373	0.170184	0.322064	0.284177	0.118828	0.274931	0.298382	0.359934	0.108003	0.233682	0.322064	0.284177	0.118828	0.274931	0.273162	0.431862	0.264129	0.030847	
