Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
1567000	4.627436	2	0.448524	0.279684	0.094561	0.177231	0.277678	0.265985	0.198686	0.257650	0.448524	0.279684	0.094561	0.177231	0.277678	0.265985	0.198686	0.257650	0.277678	0.265985	0.198686	0.257650	0.277678	0.265985	0.198686	0.257650	0.448524	0.279684	0.094561	0.177231	0.277678	0.265985	0.198686	0.257650	0.448524	0.279684	0.094561	0.177231	0.277678	0.265985	0.198686	0.257650	0.277678	0.265985	0.198686	0.257650	
1568000	4.627436	3	0.480971	0.272562	0.084829	0.161637	0.281534	0.266828	0.208084	0.243554	0.480971	0.272562	0.084829	0.161637	0.281534	0.266828	0.208084	0.243554	0.322295	0.278359	0.164447	0.234899	0.322295	0.278359	0.164447	0.234899	0.480971	0.272562	0.084829	0.161637	0.322295	0.278359	0.164447	0.234899	0.322295	0.278359	0.164447	0.234899	0.322295	0.278359	0.164447	0.234899	0.281534	0.266828	0.208084	0.243554	
1569000	4.627436	3	0.404121	0.255168	0.107581	0.233131	0.291313	0.274184	0.174292	0.260212	0.438994	0.296004	0.088688	0.176314	0.291313	0.274184	0.174292	0.260212	0.291313	0.274184	0.174292	0.260212	0.291313	0.274184	0.174292	0.260212	0.438994	0.296004	0.088688	0.176314	0.404121	0.255168	0.107581	0.233131	0.404121	0.255168	0.107581	0.233131	0.291313	0.274184	0.174292	0.260212	0.291313	0.274184	0.174292	0.260212	
1570000	4.627436	2	0.475914	0.268709	0.087387	0.167990	0.286335	0.260443	0.185010	0.268212	0.475914	0.268709	0.087387	0.167990	0.286335	0.260443	0.185010	0.268212	0.286335	0.260443	0.185010	0.268212	0.286335	0.260443	0.185010	0.268212	0.475914	0.268709	0.087387	0.167990	0.286335	0.260443	0.185010	0.268212	0.475914	0.268709	0.087387	0.167990	0.286335	0.260443	0.185010	0.268212	0.286335	0.260443	0.185010	0.268212	
1571000	4.627436	3	0.376928	0.315182	0.100004	0.207886	0.283259	0.278325	0.184684	0.253733	0.376928	0.315182	0.100004	0.207886	0.283259	0.278325	0.184684	0.253733	0.283259	0.278325	0.184684	0.253733	0.283259	0.278325	0.184684	0.253733	0.376928	0.315182	0.100004	0.207886	0.376928	0.315182	0.100004	0.207886	0.376928	0.315182	0.100004	0.207886	0.283259	0.278325	0.184684	0.253733	0.416872	0.080172	0.278031	0.224925	
1572000	4.627436	3	0.386922	0.265273	0.115111	0.232695	0.265160	0.326425	0.163323	0.245092	0.468819	0.280016	0.084021	0.167143	0.265160	0.326425	0.163323	0.245092	0.265160	0.326425	0.163323	0.245092	0.265160	0.326425	0.163323	0.245092	0.468819	0.280016	0.084021	0.167143	0.386922	0.265273	0.115111	0.232695	0.386922	0.265273	0.115111	0.232695	0.386922	0.265273	0.115111	0.232695	0.386922	0.265273	0.115111	0.232695	
1573000	4.627436	2	0.434317	0.280909	0.106493	0.178281	0.258899	0.269439	0.183250	0.288412	0.434317	0.280909	0.106493	0.178281	0.258899	0.269439	0.183250	0.288412	0.258899	0.269439	0.183250	0.288412	0.258899	0.269439	0.183250	0.288412	0.434317	0.280909	0.106493	0.178281	0.434317	0.280909	0.106493	0.178281	0.434317	0.280909	0.106493	0.178281	0.258899	0.269439	0.183250	0.288412	0.258899	0.269439	0.183250	0.288412	
1574000	4.627436	2	0.455076	0.261512	0.082193	0.201220	0.264565	0.298648	0.177843	0.258944	0.455076	0.261512	0.082193	0.201220	0.264565	0.298648	0.177843	0.258944	0.264565	0.298648	0.177843	0.258944	0.264565	0.298648	0.177843	0.258944	0.455076	0.261512	0.082193	0.201220	0.264565	0.298648	0.177843	0.258944	0.455076	0.261512	0.082193	0.201220	0.264565	0.298648	0.177843	0.258944	0.264565	0.298648	0.177843	0.258944	
1575000	4.627436	3	0.391779	0.260839	0.118605	0.228778	0.313035	0.284436	0.169964	0.232565	0.450811	0.306606	0.071253	0.171330	0.313035	0.284436	0.169964	0.232565	0.313035	0.284436	0.169964	0.232565	0.313035	0.284436	0.169964	0.232565	0.450811	0.306606	0.071253	0.171330	0.391779	0.260839	0.118605	0.228778	0.391779	0.260839	0.118605	0.228778	0.391779	0.260839	0.118605	0.228778	0.391779	0.260839	0.118605	0.228778	
1576000	4.627436	3	0.409555	0.318445	0.074679	0.197322	0.351185	0.268332	0.122618	0.257865	0.409555	0.318445	0.074679	0.197322	0.351185	0.268332	0.122618	0.257865	0.351185	0.268332	0.122618	0.257865	0.160591	0.431225	0.057524	0.350659	0.409555	0.318445	0.074679	0.197322	0.351185	0.268332	0.122618	0.257865	0.409555	0.318445	0.074679	0.197322	0.351185	0.268332	0.122618	0.257865	0.351185	0.268332	0.122618	0.257865	
1577000	4.627436	3	0.423760	0.314801	0.070056	0.191383	0.280012	0.300569	0.150940	0.268479	0.423760	0.314801	0.070056	0.191383	0.280012	0.300569	0.150940	0.268479	0.280012	0.300569	0.150940	0.268479	0.280012	0.300569	0.150940	0.268479	0.423760	0.314801	0.070056	0.191383	0.280012	0.300569	0.150940	0.268479	0.280012	0.300569	0.150940	0.268479	0.280012	0.300569	0.150940	0.268479	0.599675	0.129694	0.140522	0.130110	
1578000	4.627436	4	0.439064	0.303473	0.075445	0.182017	0.270609	0.290409	0.171821	0.267161	0.439064	0.303473	0.075445	0.182017	0.270609	0.290409	0.171821	0.267161	0.270609	0.290409	0.171821	0.267161	0.063128	0.478633	0.089604	0.368636	0.439064	0.303473	0.075445	0.182017	0.349165	0.221934	0.140507	0.288393	0.439064	0.303473	0.075445	0.182017	0.270609	0.290409	0.171821	0.267161	0.270609	0.290409	0.171821	0.267161	
1579000	4.627436	3	0.465025	0.274398	0.081896	0.178681	0.249069	0.314087	0.161684	0.275160	0.465025	0.274398	0.081896	0.178681	0.249069	0.314087	0.161684	0.275160	0.249069	0.314087	0.161684	0.275160	0.249069	0.314087	0.161684	0.275160	0.465025	0.274398	0.081896	0.178681	0.381717	0.275400	0.108866	0.234017	0.381717	0.275400	0.108866	0.234017	0.381717	0.275400	0.108866	0.234017	0.381717	0.275400	0.108866	0.234017	
1580000	4.627436	3	0.458421	0.291431	0.072626	0.177521	0.310277	0.274108	0.149482	0.266133	0.458421	0.291431	0.072626	0.177521	0.310277	0.274108	0.149482	0.266133	0.310277	0.274108	0.149482	0.266133	0.310277	0.274108	0.149482	0.266133	0.458421	0.291431	0.072626	0.177521	0.333041	0.289559	0.123718	0.253683	0.333041	0.289559	0.123718	0.253683	0.333041	0.289559	0.123718	0.253683	0.310277	0.274108	0.149482	0.266133	
1581000	4.627436	3	0.437922	0.304243	0.077323	0.180512	0.278641	0.292664	0.170007	0.258688	0.437922	0.304243	0.077323	0.180512	0.278641	0.292664	0.170007	0.258688	0.278641	0.292664	0.170007	0.258688	0.320126	0.296546	0.097370	0.285959	0.437922	0.304243	0.077323	0.180512	0.320126	0.296546	0.097370	0.285959	0.320126	0.296546	0.097370	0.285959	0.320126	0.296546	0.097370	0.285959	0.278641	0.292664	0.170007	0.258688	
1582000	4.627436	3	0.355571	0.300425	0.111950	0.232054	0.274005	0.291417	0.158765	0.275814	0.437922	0.304243	0.077323	0.180512	0.274005	0.291417	0.158765	0.275814	0.274005	0.291417	0.158765	0.275814	0.274005	0.291417	0.158765	0.275814	0.437922	0.304243	0.077323	0.180512	0.355571	0.300425	0.111950	0.232054	0.355571	0.300425	0.111950	0.232054	0.355571	0.300425	0.111950	0.232054	0.274005	0.291417	0.158765	0.275814	
1583000	4.627436	3	0.382535	0.286393	0.100913	0.230159	0.261186	0.291540	0.173543	0.273731	0.448445	0.308684	0.075490	0.167381	0.261186	0.291540	0.173543	0.273731	0.261186	0.291540	0.173543	0.273731	0.261186	0.291540	0.173543	0.273731	0.448445	0.308684	0.075490	0.167381	0.382535	0.286393	0.100913	0.230159	0.382535	0.286393	0.100913	0.230159	0.382535	0.286393	0.100913	0.230159	0.382535	0.286393	0.100913	0.230159	
1584000	4.627436	2	0.418192	0.293283	0.097461	0.191064	0.275303	0.309656	0.169308	0.245734	0.418192	0.293283	0.097461	0.191064	0.275303	0.309656	0.169308	0.245734	0.275303	0.309656	0.169308	0.245734	0.275303	0.309656	0.169308	0.245734	0.418192	0.293283	0.097461	0.191064	0.418192	0.293283	0.097461	0.191064	0.418192	0.293283	0.097461	0.191064	0.275303	0.309656	0.169308	0.245734	0.275303	0.309656	0.169308	0.245734	
1585000	4.627436	2	0.434752	0.297084	0.081605	0.186559	0.266277	0.303247	0.170176	0.260300	0.434752	0.297084	0.081605	0.186559	0.266277	0.303247	0.170176	0.260300	0.266277	0.303247	0.170176	0.260300	0.266277	0.303247	0.170176	0.260300	0.434752	0.297084	0.081605	0.186559	0.434752	0.297084	0.081605	0.186559	0.434752	0.297084	0.081605	0.186559	0.266277	0.303247	0.170176	0.260300	0.266277	0.303247	0.170176	0.260300	
1586000	4.627436	2	0.434752	0.297084	0.081605	0.186559	0.254747	0.290361	0.177810	0.277082	0.434752	0.297084	0.081605	0.186559	0.254747	0.290361	0.177810	0.277082	0.254747	0.290361	0.177810	0.277082	0.254747	0.290361	0.177810	0.277082	0.434752	0.297084	0.081605	0.186559	0.254747	0.290361	0.177810	0.277082	0.434752	0.297084	0.081605	0.186559	0.254747	0.290361	0.177810	0.277082	0.254747	0.290361	0.177810	0.277082	
1587000	4.627436	3	0.435635	0.301210	0.085617	0.177538	0.205283	0.270971	0.203651	0.320095	0.435635	0.301210	0.085617	0.177538	0.271102	0.297984	0.168836	0.262079	0.271102	0.297984	0.168836	0.262079	0.205283	0.270971	0.203651	0.320095	0.435635	0.301210	0.085617	0.177538	0.271102	0.297984	0.168836	0.262079	0.435635	0.301210	0.085617	0.177538	0.271102	0.297984	0.168836	0.262079	0.271102	0.297984	0.168836	0.262079	
1588000	4.627436	5	0.397862	0.323658	0.075990	0.202490	0.288711	0.286789	0.161198	0.263302	0.397862	0.323658	0.075990	0.202490	0.288711	0.286789	0.161198	0.263302	0.288711	0.286789	0.161198	0.263302	0.165323	0.441630	0.056412	0.336636	0.538221	0.254655	0.077514	0.129610	0.356874	0.292889	0.103546	0.246692	0.397862	0.323658	0.075990	0.202490	0.356874	0.292889	0.103546	0.246692	0.288711	0.286789	0.161198	0.263302	
1589000	4.627436	3	0.427174	0.278589	0.105615	0.188622	0.214920	0.271056	0.162087	0.351937	0.427174	0.278589	0.105615	0.188622	0.311550	0.251935	0.145993	0.290522	0.427174	0.278589	0.105615	0.188622	0.214920	0.271056	0.162087	0.351937	0.427174	0.278589	0.105615	0.188622	0.311550	0.251935	0.145993	0.290522	0.427174	0.278589	0.105615	0.188622	0.311550	0.251935	0.145993	0.290522	0.311550	0.251935	0.145993	0.290522	
1590000	4.627436	2	0.389224	0.320300	0.109885	0.180591	0.265275	0.283805	0.192945	0.257976	0.389224	0.320300	0.109885	0.180591	0.265275	0.283805	0.192945	0.257976	0.389224	0.320300	0.109885	0.180591	0.265275	0.283805	0.192945	0.257976	0.389224	0.320300	0.109885	0.180591	0.265275	0.283805	0.192945	0.257976	0.389224	0.320300	0.109885	0.180591	0.265275	0.283805	0.192945	0.257976	0.265275	0.283805	0.192945	0.257976	
1591000	4.627436	3	0.402626	0.290763	0.121132	0.185479	0.204227	0.248043	0.268768	0.278963	0.402626	0.290763	0.121132	0.185479	0.204227	0.248043	0.268768	0.278963	0.252117	0.322489	0.187723	0.237671	0.252117	0.322489	0.187723	0.237671	0.402626	0.290763	0.121132	0.185479	0.402626	0.290763	0.121132	0.185479	0.402626	0.290763	0.121132	0.185479	0.252117	0.322489	0.187723	0.237671	0.252117	0.322489	0.187723	0.237671	
1592000	4.627436	4	0.437772	0.311795	0.074077	0.176357	0.256213	0.317158	0.182963	0.243665	0.437772	0.311795	0.074077	0.176357	0.256213	0.317158	0.182963	0.243665	0.256213	0.317158	0.182963	0.243665	0.230238	0.359318	0.096497	0.313947	0.437772	0.311795	0.074077	0.176357	0.437772	0.311795	0.074077	0.176357	0.437772	0.311795	0.074077	0.176357	0.256213	0.317158	0.182963	0.243665	0.562789	0.115609	0.170946	0.150656	
1593000	4.627436	4	0.474223	0.283218	0.079221	0.163338	0.295902	0.279103	0.167048	0.257948	0.474223	0.283218	0.079221	0.163338	0.295902	0.279103	0.167048	0.257948	0.295902	0.279103	0.167048	0.257948	0.181056	0.497595	0.117167	0.204181	0.474223	0.283218	0.079221	0.163338	0.354921	0.251297	0.158511	0.235270	0.354921	0.251297	0.158511	0.235270	0.295902	0.279103	0.167048	0.257948	0.354921	0.251297	0.158511	0.235270	
1594000	4.627436	2	0.466134	0.289843	0.080063	0.163960	0.290324	0.276084	0.174395	0.259197	0.466134	0.289843	0.080063	0.163960	0.290324	0.276084	0.174395	0.259197	0.290324	0.276084	0.174395	0.259197	0.290324	0.276084	0.174395	0.259197	0.466134	0.289843	0.080063	0.163960	0.290324	0.276084	0.174395	0.259197	0.290324	0.276084	0.174395	0.259197	0.290324	0.276084	0.174395	0.259197	0.290324	0.276084	0.174395	0.259197	
1595000	4.627436	2	0.466134	0.289843	0.080063	0.163960	0.277654	0.270265	0.155489	0.296592	0.466134	0.289843	0.080063	0.163960	0.277654	0.270265	0.155489	0.296592	0.277654	0.270265	0.155489	0.296592	0.277654	0.270265	0.155489	0.296592	0.466134	0.289843	0.080063	0.163960	0.277654	0.270265	0.155489	0.296592	0.277654	0.270265	0.155489	0.296592	0.277654	0.270265	0.155489	0.296592	0.277654	0.270265	0.155489	0.296592	
1596000	4.627436	3	0.469747	0.289988	0.076892	0.163372	0.269375	0.272609	0.187308	0.270707	0.469747	0.289988	0.076892	0.163372	0.269375	0.272609	0.187308	0.270707	0.269375	0.272609	0.187308	0.270707	0.291094	0.313813	0.112411	0.282683	0.469747	0.289988	0.076892	0.163372	0.291094	0.313813	0.112411	0.282683	0.291094	0.313813	0.112411	0.282683	0.291094	0.313813	0.112411	0.282683	0.291094	0.313813	0.112411	0.282683	
1597000	4.627436	3	0.469747	0.289988	0.076892	0.163372	0.285661	0.277022	0.185723	0.251594	0.469747	0.289988	0.076892	0.163372	0.285661	0.277022	0.185723	0.251594	0.285661	0.277022	0.185723	0.251594	0.272431	0.352396	0.112300	0.262872	0.469747	0.289988	0.076892	0.163372	0.285661	0.277022	0.185723	0.251594	0.272431	0.352396	0.112300	0.262872	0.272431	0.352396	0.112300	0.262872	0.285661	0.277022	0.185723	0.251594	
1598000	4.627436	3	0.469747	0.289988	0.076892	0.163372	0.317029	0.220568	0.196975	0.265428	0.469747	0.289988	0.076892	0.163372	0.317029	0.220568	0.196975	0.265428	0.285832	0.332159	0.136438	0.245571	0.285832	0.332159	0.136438	0.245571	0.469747	0.289988	0.076892	0.163372	0.285832	0.332159	0.136438	0.245571	0.285832	0.332159	0.136438	0.245571	0.285832	0.332159	0.136438	0.245571	0.317029	0.220568	0.196975	0.265428	
1599000	4.627436	3	0.436423	0.290814	0.097716	0.175046	0.308321	0.253571	0.173519	0.264588	0.436423	0.290814	0.097716	0.175046	0.308321	0.253571	0.173519	0.264588	0.223712	0.397846	0.151002	0.227440	0.223712	0.397846	0.151002	0.227440	0.436423	0.290814	0.097716	0.175046	0.308321	0.253571	0.173519	0.264588	0.308321	0.253571	0.173519	0.264588	0.308321	0.253571	0.173519	0.264588	0.308321	0.253571	0.173519	0.264588	
1600000	4.627436	4	0.429280	0.315583	0.085776	0.169361	0.233264	0.325819	0.186922	0.253995	0.429280	0.315583	0.085776	0.169361	0.327676	0.267950	0.163474	0.240900	0.327676	0.267950	0.163474	0.240900	0.143786	0.487343	0.126559	0.242313	0.429280	0.315583	0.085776	0.169361	0.327676	0.267950	0.163474	0.240900	0.327676	0.267950	0.163474	0.240900	0.327676	0.267950	0.163474	0.240900	0.327676	0.267950	0.163474	0.240900	
1601000	4.627436	4	0.450479	0.288297	0.096164	0.165059	0.273718	0.277920	0.179272	0.269090	0.450479	0.288297	0.096164	0.165059	0.273718	0.277920	0.179272	0.269090	0.273718	0.277920	0.179272	0.269090	0.126969	0.367872	0.079179	0.425980	0.450479	0.288297	0.096164	0.165059	0.273718	0.277920	0.179272	0.269090	0.324482	0.283134	0.119956	0.272428	0.324482	0.283134	0.119956	0.272428	0.324482	0.283134	0.119956	0.272428	
1602000	4.627436	2	0.405995	0.316492	0.091361	0.186151	0.247860	0.293354	0.198310	0.260476	0.405995	0.316492	0.091361	0.186151	0.247860	0.293354	0.198310	0.260476	0.247860	0.293354	0.198310	0.260476	0.247860	0.293354	0.198310	0.260476	0.405995	0.316492	0.091361	0.186151	0.247860	0.293354	0.198310	0.260476	0.405995	0.316492	0.091361	0.186151	0.247860	0.293354	0.198310	0.260476	0.247860	0.293354	0.198310	0.260476	
1603000	4.627436	3	0.361864	0.281832	0.135224	0.221080	0.247860	0.293354	0.198310	0.260476	0.435362	0.296640	0.091043	0.176956	0.247860	0.293354	0.198310	0.260476	0.247860	0.293354	0.198310	0.260476	0.247860	0.293354	0.198310	0.260476	0.435362	0.296640	0.091043	0.176956	0.361864	0.281832	0.135224	0.221080	0.361864	0.281832	0.135224	0.221080	0.361864	0.281832	0.135224	0.221080	0.361864	0.281832	0.135224	0.221080	
1604000	4.627436	2	0.427344	0.274590	0.120571	0.177495	0.260488	0.267791	0.207325	0.264395	0.427344	0.274590	0.120571	0.177495	0.260488	0.267791	0.207325	0.264395	0.260488	0.267791	0.207325	0.264395	0.260488	0.267791	0.207325	0.264395	0.427344	0.274590	0.120571	0.177495	0.260488	0.267791	0.207325	0.264395	0.427344	0.274590	0.120571	0.177495	0.260488	0.267791	0.207325	0.264395	0.260488	0.267791	0.207325	0.264395	
1605000	4.627436	3	0.462388	0.284100	0.089948	0.163565	0.255312	0.277974	0.202969	0.263746	0.462388	0.284100	0.089948	0.163565	0.255312	0.277974	0.202969	0.263746	0.255312	0.277974	0.202969	0.263746	0.255312	0.277974	0.202969	0.263746	0.462388	0.284100	0.089948	0.163565	0.357835	0.271934	0.110559	0.259671	0.357835	0.271934	0.110559	0.259671	0.357835	0.271934	0.110559	0.259671	0.255312	0.277974	0.202969	0.263746	
1606000	4.627436	2	0.455760	0.301908	0.076845	0.165487	0.328752	0.287234	0.151372	0.232643	0.455760	0.301908	0.076845	0.165487	0.328752	0.287234	0.151372	0.232643	0.328752	0.287234	0.151372	0.232643	0.328752	0.287234	0.151372	0.232643	0.455760	0.301908	0.076845	0.165487	0.328752	0.287234	0.151372	0.232643	0.328752	0.287234	0.151372	0.232643	0.328752	0.287234	0.151372	0.232643	0.328752	0.287234	0.151372	0.232643	
1607000	4.627436	2	0.455760	0.301908	0.076845	0.165487	0.305597	0.303969	0.150469	0.239966	0.455760	0.301908	0.076845	0.165487	0.305597	0.303969	0.150469	0.239966	0.305597	0.303969	0.150469	0.239966	0.305597	0.303969	0.150469	0.239966	0.455760	0.301908	0.076845	0.165487	0.305597	0.303969	0.150469	0.239966	0.455760	0.301908	0.076845	0.165487	0.305597	0.303969	0.150469	0.239966	0.305597	0.303969	0.150469	0.239966	
1608000	4.627436	2	0.393304	0.330119	0.102065	0.174512	0.287690	0.279825	0.169636	0.262849	0.393304	0.330119	0.102065	0.174512	0.287690	0.279825	0.169636	0.262849	0.287690	0.279825	0.169636	0.262849	0.287690	0.279825	0.169636	0.262849	0.393304	0.330119	0.102065	0.174512	0.287690	0.279825	0.169636	0.262849	0.393304	0.330119	0.102065	0.174512	0.287690	0.279825	0.169636	0.262849	0.287690	0.279825	0.169636	0.262849	
1609000	4.627436	3	0.431093	0.307943	0.072555	0.188409	0.278582	0.265965	0.186422	0.269031	0.431093	0.307943	0.072555	0.188409	0.278582	0.265965	0.186422	0.269031	0.299875	0.300965	0.133531	0.265630	0.299875	0.300965	0.133531	0.265630	0.431093	0.307943	0.072555	0.188409	0.299875	0.300965	0.133531	0.265630	0.299875	0.300965	0.133531	0.265630	0.299875	0.300965	0.133531	0.265630	0.299875	0.300965	0.133531	0.265630	
1610000	4.627436	3	0.449595	0.306149	0.078912	0.165343	0.275814	0.290749	0.171402	0.262035	0.449595	0.306149	0.078912	0.165343	0.275814	0.290749	0.171402	0.262035	0.275814	0.290749	0.171402	0.262035	0.275814	0.290749	0.171402	0.262035	0.449595	0.306149	0.078912	0.165343	0.364569	0.263942	0.127049	0.244441	0.364569	0.263942	0.127049	0.244441	0.364569	0.263942	0.127049	0.244441	0.275814	0.290749	0.171402	0.262035	
1611000	4.627436	3	0.368201	0.289186	0.108748	0.233865	0.277362	0.287382	0.161300	0.273956	0.449595	0.306149	0.078912	0.165343	0.277362	0.287382	0.161300	0.273956	0.277362	0.287382	0.161300	0.273956	0.277362	0.287382	0.161300	0.273956	0.449595	0.306149	0.078912	0.165343	0.368201	0.289186	0.108748	0.233865	0.368201	0.289186	0.108748	0.233865	0.368201	0.289186	0.108748	0.233865	0.277362	0.287382	0.161300	0.273956	
1612000	4.627436	2	0.450666	0.300249	0.075913	0.173172	0.290429	0.293491	0.153981	0.262098	0.450666	0.300249	0.075913	0.173172	0.290429	0.293491	0.153981	0.262098	0.290429	0.293491	0.153981	0.262098	0.290429	0.293491	0.153981	0.262098	0.450666	0.300249	0.075913	0.173172	0.290429	0.293491	0.153981	0.262098	0.450666	0.300249	0.075913	0.173172	0.290429	0.293491	0.153981	0.262098	0.290429	0.293491	0.153981	0.262098	
1613000	4.627436	3	0.432621	0.299509	0.078963	0.188907	0.276837	0.249547	0.177115	0.296500	0.432621	0.299509	0.078963	0.188907	0.276837	0.249547	0.177115	0.296500	0.234287	0.354604	0.150140	0.260969	0.234287	0.354604	0.150140	0.260969	0.432621	0.299509	0.078963	0.188907	0.276837	0.249547	0.177115	0.296500	0.432621	0.299509	0.078963	0.188907	0.276837	0.249547	0.177115	0.296500	0.276837	0.249547	0.177115	0.296500	
1614000	4.627436	3	0.439214	0.297503	0.080148	0.183134	0.248375	0.319263	0.168992	0.263369	0.439214	0.297503	0.080148	0.183134	0.327818	0.268422	0.129850	0.273911	0.248375	0.319263	0.168992	0.263369	0.248375	0.319263	0.168992	0.263369	0.439214	0.297503	0.080148	0.183134	0.327818	0.268422	0.129850	0.273911	0.439214	0.297503	0.080148	0.183134	0.327818	0.268422	0.129850	0.273911	0.327818	0.268422	0.129850	0.273911	
1615000	4.627436	2	0.424003	0.298685	0.097117	0.180194	0.276281	0.278616	0.165934	0.279169	0.424003	0.298685	0.097117	0.180194	0.276281	0.278616	0.165934	0.279169	0.276281	0.278616	0.165934	0.279169	0.276281	0.278616	0.165934	0.279169	0.424003	0.298685	0.097117	0.180194	0.424003	0.298685	0.097117	0.180194	0.424003	0.298685	0.097117	0.180194	0.276281	0.278616	0.165934	0.279169	0.424003	0.298685	0.097117	0.180194	
1616000	4.627436	2	0.427959	0.322717	0.066921	0.182403	0.324876	0.284947	0.132084	0.258094	0.427959	0.322717	0.066921	0.182403	0.324876	0.284947	0.132084	0.258094	0.324876	0.284947	0.132084	0.258094	0.324876	0.284947	0.132084	0.258094	0.427959	0.322717	0.066921	0.182403	0.324876	0.284947	0.132084	0.258094	0.324876	0.284947	0.132084	0.258094	0.324876	0.284947	0.132084	0.258094	0.324876	0.284947	0.132084	0.258094	
1617000	4.627436	3	0.386612	0.297307	0.092411	0.223670	0.269467	0.286530	0.140872	0.303131	0.461107	0.293230	0.074149	0.171514	0.269467	0.286530	0.140872	0.303131	0.269467	0.286530	0.140872	0.303131	0.269467	0.286530	0.140872	0.303131	0.461107	0.293230	0.074149	0.171514	0.386612	0.297307	0.092411	0.223670	0.386612	0.297307	0.092411	0.223670	0.386612	0.297307	0.092411	0.223670	0.269467	0.286530	0.140872	0.303131	
1618000	4.627436	3	0.435700	0.300496	0.077576	0.186228	0.203090	0.275626	0.196241	0.325043	0.435700	0.300496	0.077576	0.186228	0.294704	0.285512	0.161728	0.258057	0.294704	0.285512	0.161728	0.258057	0.203090	0.275626	0.196241	0.325043	0.435700	0.300496	0.077576	0.186228	0.294704	0.285512	0.161728	0.258057	0.435700	0.300496	0.077576	0.186228	0.294704	0.285512	0.161728	0.258057	0.294704	0.285512	0.161728	0.258057	
1619000	4.627436	3	0.435700	0.300496	0.077576	0.186228	0.217893	0.237564	0.266100	0.278443	0.435700	0.300496	0.077576	0.186228	0.279708	0.297235	0.154993	0.268064	0.279708	0.297235	0.154993	0.268064	0.279708	0.297235	0.154993	0.268064	0.435700	0.300496	0.077576	0.186228	0.279708	0.297235	0.154993	0.268064	0.435700	0.300496	0.077576	0.186228	0.279708	0.297235	0.154993	0.268064	0.279708	0.297235	0.154993	0.268064	
1620000	4.627436	3	0.466480	0.294382	0.072034	0.167104	0.285590	0.265544	0.170139	0.278726	0.466480	0.294382	0.072034	0.167104	0.285590	0.265544	0.170139	0.278726	0.285590	0.265544	0.170139	0.278726	0.336979	0.290773	0.090100	0.282148	0.466480	0.294382	0.072034	0.167104	0.336979	0.290773	0.090100	0.282148	0.336979	0.290773	0.090100	0.282148	0.336979	0.290773	0.090100	0.282148	0.285590	0.265544	0.170139	0.278726	
1621000	4.627436	2	0.466480	0.294382	0.072034	0.167104	0.285590	0.265544	0.170139	0.278726	0.466480	0.294382	0.072034	0.167104	0.285590	0.265544	0.170139	0.278726	0.285590	0.265544	0.170139	0.278726	0.285590	0.265544	0.170139	0.278726	0.466480	0.294382	0.072034	0.167104	0.285590	0.265544	0.170139	0.278726	0.285590	0.265544	0.170139	0.278726	0.285590	0.265544	0.170139	0.278726	0.285590	0.265544	0.170139	0.278726	
1622000	4.627436	3	0.466480	0.294382	0.072034	0.167104	0.291825	0.298102	0.141814	0.268258	0.466480	0.294382	0.072034	0.167104	0.291825	0.298102	0.141814	0.268258	0.291825	0.298102	0.141814	0.268258	0.291825	0.298102	0.141814	0.268258	0.466480	0.294382	0.072034	0.167104	0.291825	0.298102	0.141814	0.268258	0.291825	0.298102	0.141814	0.268258	0.291825	0.298102	0.141814	0.268258	0.315279	0.192088	0.356485	0.136148	
1623000	4.627436	3	0.466480	0.294382	0.072034	0.167104	0.295358	0.298576	0.138660	0.267405	0.466480	0.294382	0.072034	0.167104	0.295358	0.298576	0.138660	0.267405	0.295358	0.298576	0.138660	0.267405	0.102426	0.452698	0.166510	0.278366	0.466480	0.294382	0.072034	0.167104	0.295358	0.298576	0.138660	0.267405	0.295358	0.298576	0.138660	0.267405	0.295358	0.298576	0.138660	0.267405	0.295358	0.298576	0.138660	0.267405	
1624000	4.627436	3	0.466480	0.294382	0.072034	0.167104	0.273278	0.301906	0.138060	0.286755	0.466480	0.294382	0.072034	0.167104	0.273278	0.301906	0.138060	0.286755	0.273278	0.301906	0.138060	0.286755	0.273278	0.301906	0.138060	0.286755	0.466480	0.294382	0.072034	0.167104	0.354790	0.282311	0.102207	0.260692	0.354790	0.282311	0.102207	0.260692	0.354790	0.282311	0.102207	0.260692	0.273278	0.301906	0.138060	0.286755	
