Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	TL[10]	TL[11]	
2413000	48.111915	5	23.729292	5.897128	23.729292	5.897128	5.897128	5.897128	23.729292	5.897128	12.486064	11.283530	11.775253	
2414000	48.111915	5	13.490742	5.221746	23.855475	5.221746	5.221746	5.221746	23.855475	5.221746	13.490742	11.111309	12.777996	
2415000	48.111915	5	13.237364	5.320852	31.411821	5.320852	5.320852	5.320852	31.411821	5.320852	12.026323	12.026323	11.536281	
2416000	48.111915	5	16.958305	5.141836	16.958305	5.141836	5.141836	5.141836	16.958305	5.141836	11.071552	12.234116	12.003613	
2417000	48.111915	6	13.702717	5.198352	23.259556	5.198352	5.198352	5.198352	23.259556	5.198352	12.181577	10.435416	12.219236	
2418000	48.111915	5	29.592633	5.329125	29.592633	5.329125	5.329125	5.329125	29.592633	5.329125	11.100067	10.529049	11.977219	
2419000	48.111915	5	26.254109	4.965786	26.254109	4.965786	4.965786	4.965786	26.254109	4.965786	12.043269	11.737975	10.895666	
2420000	48.111915	5	25.812519	5.175489	25.812519	5.175489	5.175489	5.175489	25.812519	5.175489	9.232066	10.473313	11.655270	
2421000	48.111915	5	29.240875	5.584763	29.240875	5.584763	5.584763	5.584763	29.240875	5.584763	11.976739	11.174919	11.414848	
2422000	48.111915	6	13.589706	5.367512	26.985400	5.367512	5.367512	5.367512	26.985400	5.367512	12.970523	11.579257	12.804902	
2423000	48.111915	5	29.150428	5.255794	29.150428	5.255794	5.255794	5.255794	29.150428	5.255794	12.206619	11.075509	9.097194	
2424000	48.111915	4	27.191454	5.286461	27.191454	5.286461	5.286461	5.286461	27.191454	5.286461	12.261995	11.083094	5.286461	
2425000	48.111915	5	27.024605	5.503575	27.024605	5.503575	5.503575	5.503575	27.024605	5.503575	12.709392	10.583746	12.894339	
2426000	48.111915	5	27.876015	5.333587	27.876015	5.333587	5.333587	5.333587	27.876015	5.333587	11.883680	9.645131	10.664152	
2427000	48.111915	5	26.011930	5.369992	26.011930	5.369992	5.369992	5.369992	26.011930	5.369992	12.483846	11.080841	11.684909	
2428000	48.111915	5	25.073912	5.633684	25.073912	5.633684	5.633684	5.633684	25.073912	5.633684	11.463031	9.892365	10.648909	
2429000	48.111915	6	15.541577	5.635818	25.910818	5.635818	5.635818	5.635818	25.910818	5.635818	11.194758	11.741206	11.873274	
2430000	48.111915	5	26.166252	5.882444	26.166252	5.882444	5.882444	5.882444	26.166252	5.882444	13.798662	11.219090	9.511613	
2431000	48.111915	4	18.544532	5.559701	18.544532	5.559701	5.559701	5.559701	18.544532	5.559701	13.427068	11.267168	18.544532	
2432000	48.111915	5	22.422651	5.826328	22.422651	5.826328	5.826328	5.826328	22.422651	11.167694	12.291140	12.291140	10.871698	
2433000	48.111915	6	24.360713	5.987472	24.360713	5.987472	5.987472	5.987472	24.360713	11.818999	11.132944	9.764336	12.525485	
2434000	48.111915	5	29.663125	5.452001	29.663125	5.452001	5.452001	5.452001	29.663125	5.452001	11.377216	11.538810	9.994751	
2435000	48.111915	5	13.766542	5.189769	28.122518	5.189769	5.189769	5.189769	28.122518	5.189769	11.621623	11.202522	5.189769	
2436000	48.111915	6	12.465511	5.125727	23.238410	5.125727	5.125727	5.125727	23.238410	5.125727	12.119069	9.251654	11.007981	
2437000	48.111915	6	13.768379	5.716630	25.275477	5.716630	8.478963	5.716630	25.275477	5.716630	13.216184	13.216184	9.936048	
2438000	48.111915	6	11.637102	6.151447	26.985134	6.151447	10.711558	6.151447	26.985134	6.151447	12.867072	11.966221	6.151447	
2439000	48.111915	6	11.424910	4.874812	29.716613	4.874812	9.646078	4.874812	29.716613	4.874812	9.970241	11.339253	4.874812	
2440000	48.111915	7	12.257772	5.142124	15.202035	5.142124	10.411492	5.142124	15.202035	5.142124	12.522910	11.539949	10.804759	
2441000	48.111915	7	11.816405	5.195820	17.175035	5.195820	10.724894	5.195820	17.175035	5.195820	12.718960	10.991368	10.823897	
2442000	48.111915	6	15.424828	5.271499	22.259404	5.271499	8.853380	5.271499	22.259404	5.271499	12.445362	11.527387	8.853380	
2443000	48.111915	7	13.393190	4.815539	28.727932	4.815539	10.717900	4.815539	28.727932	4.815539	11.641659	9.223151	11.658378	
2444000	48.111915	7	13.342340	5.391643	28.201535	5.391643	11.611960	5.391643	28.201535	5.391643	12.463770	11.047208	12.871564	
2445000	48.111915	7	12.225772	5.137754	16.441230	5.137754	9.921216	5.137754	16.441230	5.137754	10.721001	10.847366	10.747115	
2446000	48.111915	8	14.480188	4.455139	18.428405	4.455139	9.439156	4.455139	18.428405	8.959105	11.716058	12.008746	12.653575	
2447000	48.111915	7	14.162922	5.054800	21.451393	5.054800	9.292837	5.054800	21.451393	5.054800	12.135352	11.669637	10.490285	
2448000	48.111915	7	16.484389	4.848736	16.484389	4.848736	9.854092	4.848736	16.484389	9.827653	13.581290	10.792438	11.769970	
2449000	48.111915	6	12.542639	4.975337	23.795919	4.975337	10.418237	4.975337	23.795919	4.975337	12.542639	10.111744	10.498389	
2450000	48.111915	6	26.359728	5.010965	26.359728	5.010965	9.669396	5.010965	26.359728	5.010965	13.844072	11.187883	9.856148	
2451000	48.111915	7	13.082950	5.133873	25.055829	5.133873	10.360591	5.133873	25.055829	5.133873	11.611923	10.447762	10.955110	
2452000	48.111915	5	16.657221	5.427363	16.657221	5.427363	10.706755	5.427363	16.657221	5.427363	11.873379	9.727283	11.873379	
2453000	48.111915	6	12.706567	5.322706	23.513180	5.322706	9.661300	5.322706	23.513180	10.057213	10.057213	10.072725	10.072725	
2454000	48.111915	6	12.377255	5.672189	27.644264	5.672189	11.294027	5.672189	27.644264	5.672189	11.203675	11.491198	5.672189	
2455000	48.111915	7	13.853329	4.637117	27.057489	4.637117	10.698365	4.637117	27.057489	4.637117	13.115910	9.522538	9.427928	
2456000	48.111915	8	13.916054	4.770704	27.146656	4.770704	9.431590	4.770704	27.146656	10.515929	12.579182	11.635885	12.904964	
2457000	48.111915	7	13.278733	4.786838	28.024054	4.786838	11.915569	4.786838	28.024054	4.786838	11.570786	10.659815	11.084141	
2458000	48.111915	5	12.840381	5.468304	29.867837	5.468304	5.468304	5.468304	29.867837	5.468304	11.607899	11.984739	5.468304	
2459000	48.111915	7	12.618355	5.882929	29.677749	5.882929	10.416618	5.882929	29.677749	5.882929	11.350099	11.767396	12.669841	
2460000	48.111915	6	12.374608	5.100385	30.753491	5.100385	5.100385	5.100385	30.753491	5.100385	11.559544	10.517717	12.761810	
2461000	48.111915	4	30.884183	6.090984	30.884183	6.090984	6.090984	6.090984	30.884183	6.090984	12.635184	11.495274	11.495274	
2462000	48.111915	5	12.149444	5.686027	30.722014	5.686027	5.686027	5.686027	30.722014	5.686027	11.165948	11.607731	5.686027	
2463000	48.111915	4	28.779884	5.149439	28.779884	5.149439	5.149439	5.149439	28.779884	5.149439	10.213752	11.186863	5.149439	
2464000	48.111915	4	17.769849	5.703213	17.769849	5.703213	5.703213	5.703213	17.769849	5.703213	10.038422	11.726531	5.703213	
2465000	48.111915	4	21.311535	5.118384	21.311535	5.118384	5.118384	5.118384	21.311535	5.118384	11.880791	10.009358	5.118384	
2466000	48.111915	6	13.271576	5.376671	26.293101	5.376671	5.376671	5.376671	26.293101	5.376671	11.372111	10.453718	12.273135	
2467000	48.111915	5	12.247901	5.235168	29.029907	5.235168	5.235168	5.235168	29.029907	5.235168	11.110151	10.816998	5.235168	
2468000	48.111915	6	12.789967	5.995458	19.706995	5.995458	5.995458	5.995458	19.706995	5.995458	9.894141	11.368080	11.657270	
2469000	48.111915	5	24.449805	5.545609	24.449805	5.545609	5.545609	5.545609	24.449805	5.545609	12.128300	11.398496	13.126359	
2470000	48.111915	5	28.593495	5.235645	28.593495	5.235645	5.235645	5.235645	28.593495	5.235645	12.371596	10.517063	10.856849	
2471000	48.111915	5	12.919962	5.225275	29.913525	5.225275	5.225275	5.225275	29.913525	5.225275	11.318249	11.544991	5.225275	
2472000	48.111915	5	28.524049	4.873934	28.524049	4.873934	4.873934	4.873934	28.524049	4.873934	11.849240	11.375721	11.065392	
2473000	48.111915	3	28.060104	5.483851	28.060104	5.483851	5.483851	5.483851	28.060104	5.483851	11.187360	11.187360	11.187360	
2474000	48.111915	6	13.147661	5.082718	26.999246	5.082718	5.082718	5.082718	26.999246	5.082718	11.679254	9.803860	12.090228	
2475000	48.111915	5	27.678959	5.400473	27.678959	5.400473	5.400473	5.400473	27.678959	5.400473	12.454594	11.411708	12.746306	
2476000	48.111915	5	17.141510	5.365702	17.141510	5.365702	5.365702	5.365702	17.141510	5.365702	12.395085	11.232652	10.112939	
2477000	48.111915	6	14.012611	5.322518	24.582280	5.322518	5.322518	5.322518	24.582280	5.322518	11.402257	10.438849	10.590692	
2478000	48.111915	5	12.985169	5.775963	27.658736	5.775963	5.775963	5.775963	27.658736	5.775963	10.728740	10.374351	5.775963	
2479000	48.111915	6	12.775652	5.428775	28.333335	5.428775	5.428775	5.428775	28.333335	5.428775	10.191522	11.450886	12.052161	
2480000	48.111915	6	12.276600	5.455026	28.023983	5.455026	5.455026	5.455026	28.023983	5.455026	11.724983	9.355114	9.536742	
2481000	48.111915	5	15.055460	5.545583	15.055460	5.545583	5.545583	5.545583	15.055460	5.545583	12.038591	10.760053	13.412787	
2482000	48.111915	5	14.039505	5.114669	22.200609	5.114669	10.439400	5.114669	22.200609	5.114669	14.039505	10.439400	12.230345	
2483000	48.111915	6	13.900605	4.967976	27.812301	4.967976	10.382325	4.967976	27.812301	4.967976	12.647492	11.420889	4.967976	
2484000	48.111915	7	13.052467	5.297836	15.469138	5.297836	9.197606	5.297836	15.469138	5.297836	11.206804	10.045960	10.131684	
2485000	48.111915	7	13.903573	5.060272	17.497886	5.060272	9.833880	5.060272	17.497886	5.060272	12.719172	10.736528	11.860061	
2486000	48.111915	6	19.757067	4.926229	19.757067	4.926229	10.090608	4.926229	19.757067	4.926229	12.246137	9.689577	11.109763	
2487000	48.111915	6	24.640112	4.941134	24.640112	4.941134	11.081512	4.941134	24.640112	4.941134	11.131997	9.606138	11.168141	
2488000	48.111915	6	16.924377	4.841825	16.924377	4.841825	9.298969	4.841825	16.924377	4.841825	11.788373	11.221174	11.929088	
2489000	48.111915	7	13.266491	5.533245	28.135770	5.533245	11.042506	5.533245	28.135770	5.533245	12.217982	12.034275	12.929662	
2490000	48.111915	5	16.129915	4.916439	16.129915	4.916439	10.131474	4.916439	16.129915	11.665292	12.945946	10.131474	11.665292	
2491000	48.111915	5	13.933434	4.987157	21.143376	4.987157	9.471238	4.987157	21.143376	4.987157	11.939220	9.471238	4.987157	
2492000	48.111915	6	25.299424	5.013121	25.299424	5.013121	10.269631	5.013121	25.299424	5.013121	12.443678	10.686460	13.641274	
2493000	48.111915	6	11.676836	5.897749	26.185263	5.897749	5.897749	5.897749	26.185263	5.897749	11.496873	10.216603	11.728125	
2494000	48.111915	5	13.901826	5.571942	29.227314	5.571942	5.571942	5.571942	29.227314	5.571942	11.182085	9.427326	5.571942	
2495000	48.111915	5	13.631119	5.142770	26.728788	5.142770	5.142770	5.142770	26.728788	5.142770	11.200417	11.754298	5.142770	
2496000	48.111915	6	12.758937	5.631544	23.858399	5.631544	5.631544	5.631544	23.858399	5.631544	12.570903	11.309592	12.324203	
2497000	48.111915	4	28.613897	5.048437	28.613897	5.048437	5.048437	5.048437	28.613897	5.048437	13.025934	11.415532	28.613897	
2498000	48.111915	5	27.802830	5.468903	27.802830	5.468903	5.468903	5.468903	27.802830	5.468903	11.645670	10.587621	12.163982	
2499000	48.111915	5	25.964726	5.545231	25.964726	5.545231	5.545231	5.545231	25.964726	5.545231	10.748149	9.527046	11.631456	
2500000	48.111915	5	12.254602	5.436997	30.285737	5.436997	5.436997	5.436997	30.285737	5.436997	13.264942	11.752083	5.436997	
2501000	48.111915	6	11.852311	5.691488	30.207603	5.691488	5.691488	5.691488	30.207603	5.691488	12.582922	11.149048	11.750417	
2502000	48.111915	6	12.782868	5.923273	29.576789	5.923273	5.923273	5.923273	29.576789	5.923273	12.140404	12.009265	12.752090	
2503000	48.111915	5	12.351574	6.252229	24.738267	6.252229	6.252229	6.252229	24.738267	6.252229	9.623952	9.623952	12.844716	
2504000	48.111915	6	13.330533	5.767347	27.289861	5.767347	5.767347	5.767347	27.289861	5.767347	11.949512	11.010297	11.171010	
2505000	48.111915	6	12.142160	5.221893	29.852190	5.221893	5.221893	5.221893	29.852190	5.221893	11.490512	10.930818	10.707338	
2506000	48.111915	5	11.891166	5.431134	27.979821	5.431134	5.431134	5.431134	27.979821	5.431134	12.857043	11.626163	5.431134	
2507000	48.111915	5	30.329853	5.595189	30.329853	5.595189	5.595189	5.595189	30.329853	5.595189	11.276767	10.874611	14.277867	
2508000	48.111915	5	13.622239	5.894615	28.141056	5.894615	5.894615	5.894615	28.141056	5.894615	12.824003	10.876468	5.894615	
2509000	48.111915	6	11.648676	6.204332	29.210287	6.204332	6.204332	6.204332	29.210287	6.204332	11.360001	11.905126	13.399855	
2510000	48.111915	5	12.941668	5.678171	28.929454	5.678171	5.678171	5.678171	28.929454	5.678171	11.532527	9.859384	9.859384	
2511000	48.111915	5	26.831633	5.612344	26.831633	5.612344	5.612344	5.612344	26.831633	5.612344	12.317706	11.084082	13.618408	
2512000	48.111915	5	28.351640	5.816075	28.351640	5.816075	5.816075	5.816075	28.351640	5.816075	12.198254	11.035704	12.137230	
2513000	48.111915	5	28.036173	5.157746	28.036173	5.157746	5.157746	5.157746	28.036173	5.157746	12.438972	10.626845	10.817880	
2514000	48.111915	5	23.972624	5.436474	23.972624	5.436474	5.436474	5.436474	23.972624	5.436474	12.246184	10.275482	11.099476	
2515000	48.111915	6	13.598062	5.152642	27.272916	5.152642	5.152642	5.152642	27.272916	5.152642	12.927765	10.600002	11.673620	
2516000	48.111915	5	12.807065	5.771792	30.769232	5.771792	5.771792	5.771792	30.769232	5.771792	12.807065	10.817782	12.667688	
2517000	48.111915	6	13.712687	5.550181	30.783573	5.550181	5.550181	5.550181	30.783573	5.550181	12.683437	11.495299	12.785334	
2518000	48.111915	5	13.563452	4.882679	30.675175	4.882679	4.882679	4.882679	30.675175	4.882679	12.096007	8.761202	4.882679	
2519000	48.111915	5	17.525517	5.607437	17.525517	5.607437	5.607437	5.607437	17.525517	5.607437	11.202481	11.290866	11.657363	
2520000	48.111915	5	11.626772	5.206429	27.788648	5.206429	5.206429	5.206429	27.788648	5.206429	11.145628	10.224819	5.206429	
2521000	48.111915	5	28.625055	5.424994	28.625055	5.424994	5.424994	5.424994	28.625055	5.424994	10.703828	9.282305	11.102337	
2522000	48.111915	5	11.987130	5.344186	29.196146	5.344186	5.344186	5.344186	29.196146	5.344186	12.339970	11.201249	5.344186	
2523000	48.111915	6	12.630034	5.131972	29.391905	5.131972	5.131972	5.131972	29.391905	5.131972	12.542000	10.730449	11.694294	
2524000	48.111915	6	13.289357	5.340404	25.414091	5.340404	5.340404	5.340404	25.414091	5.340404	10.819054	11.618867	11.518271	
2525000	48.111915	6	12.078393	5.694287	31.108602	5.694287	5.694287	5.694287	31.108602	5.694287	11.245354	10.690434	10.904154	
2526000	48.111915	6	14.924507	5.288449	28.751038	5.288449	5.288449	5.288449	28.751038	5.288449	11.466952	10.631287	10.943514	
2527000	48.111915	6	12.931060	5.530910	28.473545	5.530910	5.530910	5.530910	28.473545	5.530910	11.147426	10.804656	11.738275	
2528000	48.111915	5	12.982333	5.399745	28.751098	5.399745	5.399745	5.399745	28.751098	5.399745	11.297259	11.400170	5.399745	
2529000	48.111915	5	27.297573	5.701233	27.297573	5.701233	5.701233	5.701233	27.297573	5.701233	11.058073	10.101151	10.969621	
2530000	48.111915	5	25.503050	5.553571	25.503050	5.553571	5.553571	5.553571	25.503050	5.553571	11.460790	11.458867	11.538392	
2531000	48.111915	5	25.359854	5.650341	25.359854	5.650341	5.650341	5.650341	25.359854	5.650341	12.260937	12.230519	10.489340	
2532000	48.111915	5	27.693304	5.265408	27.693304	5.265408	5.265408	5.265408	27.693304	5.265408	12.323423	9.900006	11.007967	
2533000	48.111915	5	27.242258	5.109165	27.242258	5.109165	5.109165	5.109165	27.242258	5.109165	10.515790	10.946220	12.421826	
2534000	48.111915	6	12.541356	5.253285	28.473028	5.253285	5.253285	5.253285	28.473028	5.253285	12.376926	11.336984	11.209110	
2535000	48.111915	4	26.649564	5.950406	26.649564	5.950406	5.950406	5.950406	26.649564	5.950406	12.040084	10.758260	5.950406	
2536000	48.111915	5	27.353461	5.638172	27.353461	5.638172	5.638172	5.638172	27.353461	5.638172	11.270245	11.428300	11.124570	
2537000	48.111915	5	29.851229	5.194476	29.851229	5.194476	5.194476	5.194476	29.851229	5.194476	11.805687	10.237216	12.826793	
2538000	48.111915	5	14.161863	5.922339	29.194958	5.922339	5.922339	5.922339	29.194958	5.922339	10.626249	12.242195	5.922339	
2539000	48.111915	6	12.639993	5.612834	20.688180	5.612834	5.612834	5.612834	20.688180	5.612834	10.258509	11.063525	10.295096	
2540000	48.111915	6	14.180502	5.946650	19.049117	5.946650	5.946650	5.946650	19.049117	5.946650	10.728029	12.059676	14.387723	
2541000	48.111915	5	15.877651	5.727211	15.877651	5.727211	5.727211	5.727211	15.877651	5.727211	12.602797	11.401804	12.119865	
2542000	48.111915	6	12.096252	5.832494	24.610480	5.832494	5.832494	5.832494	24.610480	5.832494	11.759574	11.160283	10.488156	
2543000	48.111915	5	27.271888	5.928163	27.271888	5.928163	5.928163	5.928163	27.271888	5.928163	12.600362	10.001628	10.261656	
2544000	48.111915	4	27.866378	5.733940	27.866378	5.733940	5.733940	5.733940	27.866378	5.733940	10.984918	10.254025	5.733940	
2545000	48.111915	4	31.324080	5.323463	31.324080	5.323463	5.323463	5.323463	31.324080	5.323463	12.431489	10.896778	5.323463	
2546000	48.111915	4	16.393264	5.647497	16.393264	5.647497	5.647497	5.647497	16.393264	5.647497	16.393264	11.233948	10.910008	
2547000	48.111915	6	13.353373	5.491415	23.854720	5.491415	5.491415	5.491415	23.854720	9.540399	9.488740	10.506704	5.491415	
2548000	48.111915	4	27.527268	5.584651	27.527268	5.584651	5.584651	5.584651	27.527268	5.584651	10.389929	10.086340	5.584651	
2549000	48.111915	5	12.645175	5.453921	29.146865	5.453921	5.453921	5.453921	29.146865	5.453921	11.263293	11.554275	5.453921	
2550000	48.111915	5	15.660626	4.978902	15.660626	4.978902	4.978902	4.978902	15.660626	4.978902	11.976084	10.026987	11.559502	
2551000	48.111915	4	19.691379	5.459001	19.691379	5.459001	5.459001	5.459001	19.691379	5.459001	12.907796	9.948132	5.459001	
2552000	48.111915	6	13.358309	5.492365	26.980825	5.492365	5.492365	5.492365	26.980825	5.492365	10.646833	11.514503	11.767760	
2553000	48.111915	6	13.718191	5.545975	28.457165	5.545975	5.545975	5.545975	28.457165	9.185553	10.650246	10.252674	9.185553	
2554000	48.111915	4	17.120093	5.200864	17.120093	5.200864	5.200864	5.200864	17.120093	5.200864	11.996892	9.175242	5.200864	
2555000	48.111915	5	21.341342	5.561718	21.341342	5.561718	5.561718	5.561718	21.341342	5.561718	13.415523	10.414600	10.301441	
2556000	48.111915	5	25.645146	5.353946	25.645146	5.353946	5.353946	5.353946	25.645146	5.353946	12.438668	11.224868	11.546414	
2557000	48.111915	5	23.754897	5.739808	23.754897	5.739808	5.739808	5.739808	23.754897	5.739808	11.079830	10.191186	11.116558	
2558000	48.111915	6	15.107780	5.891032	25.650654	5.891032	5.891032	5.891032	25.650654	5.891032	13.882673	11.246212	12.506086	
2559000	48.111915	5	17.920402	5.490781	17.920402	5.490781	10.104054	5.490781	17.920402	5.490781	11.577366	10.104054	10.617434	
2560000	48.111915	6	13.962738	5.668366	23.452366	5.668366	10.425997	5.668366	23.452366	5.668366	11.469598	11.415515	11.469598	
2561000	48.111915	4	17.950077	4.693778	17.950077	4.693778	4.693778	4.693778	17.950077	4.693778	10.073148	10.490064	4.693778	
2562000	48.111915	5	12.480700	4.676148	24.602644	4.676148	4.676148	4.676148	24.602644	4.676148	11.426788	11.060619	4.676148	
2563000	48.111915	6	12.106504	4.940769	28.655942	4.940769	4.940769	4.940769	28.655942	4.940769	11.968718	11.606944	13.901370	
2564000	48.111915	5	13.182093	5.559458	30.164254	5.559458	5.559458	5.559458	30.164254	5.559458	11.890305	11.615594	5.559458	
2565000	48.111915	5	26.262579	5.655781	26.262579	5.655781	5.655781	5.655781	26.262579	5.655781	12.846787	11.139261	12.150483	
2566000	48.111915	6	13.550040	5.293815	29.502381	5.293815	5.293815	5.293815	29.502381	5.293815	12.115784	12.766059	10.847757	
2567000	48.111915	5	12.824509	5.064612	26.713631	5.064612	5.064612	5.064612	26.713631	5.064612	12.782618	10.792344	12.782618	
2568000	48.111915	5	25.778366	5.519944	25.778366	5.519944	5.519944	5.519944	25.778366	5.519944	10.908991	9.369869	10.884203	
2569000	48.111915	6	12.478881	5.073899	31.505812	5.073899	5.073899	5.073899	31.505812	5.073899	12.580451	10.479689	10.215256	
2570000	48.111915	6	12.633781	4.952452	18.643248	4.952452	4.952452	4.952452	18.643248	4.952452	12.192674	12.344056	11.497831	
2571000	48.111915	5	29.253577	5.375583	29.253577	5.375583	5.375583	5.375583	29.253577	5.375583	11.577867	10.741537	10.794008	
2572000	48.111915	6	12.525599	5.022102	28.370118	5.022102	5.022102	5.022102	28.370118	5.022102	12.798800	11.130165	12.702903	
2573000	48.111915	5	25.366318	5.168020	25.366318	5.168020	5.168020	5.168020	25.366318	5.168020	11.255278	12.050567	11.714855	
2574000	48.111915	6	13.360161	5.074540	28.164464	5.074540	5.074540	5.074540	28.164464	5.074540	11.172022	11.354910	11.370278	
2575000	48.111915	6	12.442096	5.416797	28.568938	5.416797	5.416797	5.416797	28.568938	5.416797	13.147599	11.309906	12.551737	
2576000	48.111915	6	13.395447	5.401044	27.674587	5.401044	5.401044	5.401044	27.674587	5.401044	11.604395	9.598901	11.939120	
2577000	48.111915	5	27.682056	5.431342	27.682056	5.431342	5.431342	5.431342	27.682056	5.431342	13.420502	11.278681	12.203947	
2578000	48.111915	5	26.764736	5.009304	26.764736	5.009304	5.009304	5.009304	26.764736	5.009304	10.995765	10.116956	11.127776	
2579000	48.111915	4	28.479661	5.029196	28.479661	5.029196	5.029196	5.029196	28.479661	5.029196	14.265687	11.697064	5.029196	
2580000	48.111915	5	20.237192	5.318805	20.237192	5.318805	5.318805	5.318805	20.237192	5.318805	12.681617	11.122806	12.231331	
2581000	48.111915	5	24.039142	4.929554	24.039142	4.929554	4.929554	4.929554	24.039142	4.929554	11.945291	12.494934	10.988343	
2582000	48.111915	4	26.918411	4.994996	26.918411	4.994996	4.994996	4.994996	26.918411	4.994996	13.307171	10.180959	4.994996	
2583000	48.111915	5	12.558785	5.683798	29.501230	5.683798	5.683798	5.683798	29.501230	5.683798	11.750046	11.750046	11.949348	
2584000	48.111915	6	14.420525	5.238984	19.962874	5.238984	5.238984	5.238984	19.962874	5.238984	12.291333	11.200925	10.727034	
2585000	48.111915	4	24.690399	5.211357	24.690399	5.211357	5.211357	5.211357	24.690399	5.211357	12.086464	8.844821	5.211357	
2586000	48.111915	5	28.412526	5.171187	28.412526	5.171187	5.171187	5.171187	28.412526	5.171187	10.341559	10.997941	11.361922	
2587000	48.111915	5	27.066312	4.858814	27.066312	4.858814	4.858814	4.858814	27.066312	4.858814	12.947601	10.685837	11.083794	
2588000	48.111915	5	26.744019	5.707641	26.744019	5.707641	5.707641	5.707641	26.744019	5.707641	13.084004	9.380610	12.094575	
2589000	48.111915	5	12.761829	5.496362	29.028758	5.496362	5.496362	5.496362	29.028758	5.496362	9.893811	10.227445	5.496362	
2590000	48.111915	4	18.918380	5.257492	18.918380	5.257492	5.257492	5.257492	18.918380	5.257492	11.866013	10.118121	18.918380	
2591000	48.111915	4	15.298852	5.957664	15.298852	5.957664	5.957664	5.957664	15.298852	5.957664	11.883058	10.608350	15.298852	
2592000	48.111915	4	22.630470	5.097639	22.630470	5.097639	5.097639	5.097639	22.630470	5.097639	12.000262	10.431030	5.097639	
2593000	48.111915	6	12.030377	5.039309	27.375708	5.039309	5.039309	5.039309	27.375708	5.039309	11.910435	13.109543	10.998882	
2594000	48.111915	6	13.095551	5.437017	28.606354	5.437017	5.437017	5.437017	28.606354	5.437017	10.889998	10.635581	13.245377	
2595000	48.111915	5	29.089888	5.269855	29.089888	5.269855	5.269855	5.269855	29.089888	5.269855	11.744566	10.045081	10.326635	
2596000	48.111915	5	13.652822	5.481378	27.786098	5.481378	5.481378	5.481378	27.786098	5.481378	12.875505	9.356722	5.481378	
2597000	48.111915	6	13.072564	5.599001	28.259401	5.599001	5.599001	5.599001	28.259401	5.599001	12.427441	10.416909	10.422340	
2598000	48.111915	6	12.249866	5.331556	30.626474	5.331556	5.331556	5.331556	30.626474	5.331556	12.698084	10.652483	13.081587	
2599000	48.111915	5	17.339141	4.874136	17.339141	4.874136	4.874136	4.874136	17.339141	4.874136	11.236525	10.131256	13.488494	
2600000	48.111915	7	15.688035	5.405970	23.602161	5.405970	10.609084	5.405970	23.602161	5.405970	12.802168	12.637007	11.879457	
2601000	48.111915	6	24.533271	5.198599	24.533271	5.198599	9.194374	5.198599	24.533271	5.198599	12.549888	11.969498	10.371317	
2602000	48.111915	4	24.741290	4.962565	24.741290	4.962565	4.962565	4.962565	24.741290	4.962565	12.341730	11.253526	4.962565	
2603000	48.111915	6	14.104299	5.316046	30.408983	5.316046	5.316046	5.316046	30.408983	5.316046	10.906470	10.055473	11.729993	
2604000	48.111915	4	26.542649	5.236326	26.542649	5.236326	5.236326	5.236326	26.542649	5.236326	11.392469	10.242174	5.236326	
2605000	48.111915	5	26.255584	5.671834	26.255584	5.671834	5.671834	5.671834	26.255584	5.671834	12.275796	12.044475	11.799914	
2606000	48.111915	6	13.016800	5.215302	31.809916	5.215302	5.215302	5.215302	31.809916	5.215302	12.575437	10.650358	12.452542	
2607000	48.111915	6	13.920463	5.785085	31.541765	5.785085	5.785085	5.785085	31.541765	5.785085	11.658959	11.327888	11.832187	
2608000	48.111915	5	27.945154	6.233937	27.945154	6.233937	6.233937	6.233937	27.945154	6.233937	10.950560	9.806379	11.099451	
2609000	48.111915	5	13.533186	5.476248	29.433411	5.476248	5.476248	5.476248	29.433411	5.476248	11.190501	10.804217	5.476248	
2610000	48.111915	5	12.929318	5.342060	32.475259	5.342060	5.342060	5.342060	32.475259	5.342060	13.201955	10.443325	5.342060	
2611000	48.111915	5	28.673390	5.379720	28.673390	5.379720	5.379720	5.379720	28.673390	5.379720	13.010890	11.146753	12.273671	
2612000	48.111915	3	27.207694	5.795771	27.207694	5.795771	5.795771	5.795771	27.207694	5.795771	11.481984	5.795771	5.795771	
2613000	48.111915	5	26.767936	5.587629	26.767936	5.587629	5.587629	5.587629	26.767936	5.587629	11.675358	12.532572	11.407907	
2614000	48.111915	6	12.040129	5.568480	27.589662	5.568480	5.568480	5.568480	27.589662	5.568480	11.321807	10.936350	9.519541	
2615000	48.111915	6	12.451743	5.373994	27.308889	5.373994	5.373994	5.373994	27.308889	5.373994	12.159709	11.287842	10.965924	
2616000	48.111915	5	12.802929	5.689797	28.896340	5.689797	5.689797	5.689797	28.896340	5.689797	12.669948	10.923216	5.689797	
2617000	48.111915	5	12.893714	5.175522	29.187492	5.175522	5.175522	5.175522	29.187492	5.175522	11.493326	11.516916	5.175522	
2618000	48.111915	5	13.072947	5.364567	30.493391	5.364567	5.364567	5.364567	30.493391	5.364567	13.670489	12.750108	5.364567	
2619000	48.111915	6	13.690947	5.030095	29.175049	5.030095	5.030095	5.030095	29.175049	5.030095	12.075067	12.798368	11.534854	
