Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
3614000	48.111915	3	0.431429	0.295748	0.078881	0.193942	0.317705	0.257226	0.163469	0.261600	0.431429	0.295748	0.078881	0.193942	0.317705	0.257226	0.163469	0.261600	0.317705	0.257226	0.163469	0.261600	0.317705	0.257226	0.163469	0.261600	0.431429	0.295748	0.078881	0.193942	0.317705	0.257226	0.163469	0.261600	0.431429	0.295748	0.078881	0.193942	0.317705	0.257226	0.163469	0.261600	0.578608	0.097498	0.277208	0.046686	
3615000	48.111915	2	0.432696	0.271141	0.082401	0.213762	0.253749	0.300618	0.169493	0.276140	0.432696	0.271141	0.082401	0.213762	0.253749	0.300618	0.169493	0.276140	0.253749	0.300618	0.169493	0.276140	0.253749	0.300618	0.169493	0.276140	0.432696	0.271141	0.082401	0.213762	0.432696	0.271141	0.082401	0.213762	0.432696	0.271141	0.082401	0.213762	0.253749	0.300618	0.169493	0.276140	0.253749	0.300618	0.169493	0.276140	
3616000	48.111915	2	0.421738	0.299895	0.081109	0.197258	0.279378	0.302926	0.172356	0.245341	0.421738	0.299895	0.081109	0.197258	0.279378	0.302926	0.172356	0.245341	0.279378	0.302926	0.172356	0.245341	0.279378	0.302926	0.172356	0.245341	0.421738	0.299895	0.081109	0.197258	0.279378	0.302926	0.172356	0.245341	0.421738	0.299895	0.081109	0.197258	0.279378	0.302926	0.172356	0.245341	0.279378	0.302926	0.172356	0.245341	
3617000	48.111915	3	0.418573	0.302300	0.073377	0.205750	0.273367	0.263587	0.205195	0.257851	0.418573	0.302300	0.073377	0.205750	0.273367	0.263587	0.205195	0.257851	0.273367	0.263587	0.205195	0.257851	0.302641	0.266331	0.113983	0.317045	0.418573	0.302300	0.073377	0.205750	0.302641	0.266331	0.113983	0.317045	0.418573	0.302300	0.073377	0.205750	0.302641	0.266331	0.113983	0.317045	0.273367	0.263587	0.205195	0.257851	
3618000	48.111915	3	0.387184	0.313405	0.092543	0.206868	0.269361	0.262907	0.182882	0.284850	0.387184	0.313405	0.092543	0.206868	0.269361	0.262907	0.182882	0.284850	0.269361	0.262907	0.182882	0.284850	0.210715	0.299241	0.114265	0.375779	0.387184	0.313405	0.092543	0.206868	0.269361	0.262907	0.182882	0.284850	0.387184	0.313405	0.092543	0.206868	0.269361	0.262907	0.182882	0.284850	0.269361	0.262907	0.182882	0.284850	
3619000	48.111915	3	0.392375	0.322781	0.080720	0.204125	0.281455	0.258924	0.206516	0.253105	0.392375	0.322781	0.080720	0.204125	0.281455	0.258924	0.206516	0.253105	0.281455	0.258924	0.206516	0.253105	0.063890	0.440362	0.169228	0.326520	0.392375	0.322781	0.080720	0.204125	0.281455	0.258924	0.206516	0.253105	0.392375	0.322781	0.080720	0.204125	0.281455	0.258924	0.206516	0.253105	0.281455	0.258924	0.206516	0.253105	
3620000	48.111915	2	0.389693	0.313959	0.091334	0.205013	0.288313	0.273325	0.197913	0.240448	0.389693	0.313959	0.091334	0.205013	0.288313	0.273325	0.197913	0.240448	0.288313	0.273325	0.197913	0.240448	0.288313	0.273325	0.197913	0.240448	0.389693	0.313959	0.091334	0.205013	0.288313	0.273325	0.197913	0.240448	0.389693	0.313959	0.091334	0.205013	0.288313	0.273325	0.197913	0.240448	0.288313	0.273325	0.197913	0.240448	
3621000	48.111915	3	0.430321	0.306962	0.088854	0.173863	0.280490	0.290095	0.164116	0.265299	0.430321	0.306962	0.088854	0.173863	0.280490	0.290095	0.164116	0.265299	0.280490	0.290095	0.164116	0.265299	0.280490	0.290095	0.164116	0.265299	0.430321	0.306962	0.088854	0.173863	0.280490	0.290095	0.164116	0.265299	0.430321	0.306962	0.088854	0.173863	0.280490	0.290095	0.164116	0.265299	0.282321	0.034403	0.345803	0.337473	
3622000	48.111915	4	0.428714	0.311914	0.079419	0.179954	0.255994	0.293711	0.177685	0.272610	0.428714	0.311914	0.079419	0.179954	0.255994	0.293711	0.177685	0.272610	0.255994	0.293711	0.177685	0.272610	0.255994	0.293711	0.177685	0.272610	0.428714	0.311914	0.079419	0.179954	0.307598	0.303891	0.108764	0.279748	0.307598	0.303891	0.108764	0.279748	0.307598	0.303891	0.108764	0.279748	0.503954	0.226701	0.095508	0.173837	
3623000	48.111915	4	0.375721	0.278469	0.117466	0.228344	0.270805	0.309648	0.174265	0.245282	0.452529	0.286485	0.076241	0.184746	0.270805	0.309648	0.174265	0.245282	0.270805	0.309648	0.174265	0.245282	0.270805	0.309648	0.174265	0.245282	0.452529	0.286485	0.076241	0.184746	0.375721	0.278469	0.117466	0.228344	0.375721	0.278469	0.117466	0.228344	0.375721	0.278469	0.117466	0.228344	0.318714	0.226183	0.217337	0.237766	
3624000	48.111915	4	0.464901	0.267031	0.095341	0.172727	0.287487	0.259915	0.217065	0.235533	0.464901	0.267031	0.095341	0.172727	0.287487	0.259915	0.217065	0.235533	0.287487	0.259915	0.217065	0.235533	0.095514	0.425527	0.091816	0.387143	0.464901	0.267031	0.095341	0.172727	0.287487	0.259915	0.217065	0.235533	0.464901	0.267031	0.095341	0.172727	0.287487	0.259915	0.217065	0.235533	0.587413	0.159219	0.154222	0.099147	
3625000	48.111915	4	0.403233	0.312019	0.093578	0.191170	0.280643	0.277272	0.184983	0.257101	0.403233	0.312019	0.093578	0.191170	0.280643	0.277272	0.184983	0.257101	0.280643	0.277272	0.184983	0.257101	0.165368	0.415233	0.178564	0.240834	0.403233	0.312019	0.093578	0.191170	0.280643	0.277272	0.184983	0.257101	0.403233	0.312019	0.093578	0.191170	0.280643	0.277272	0.184983	0.257101	0.205283	0.204993	0.366780	0.222944	
3626000	48.111915	2	0.410817	0.281292	0.110654	0.197237	0.270333	0.295201	0.165379	0.269087	0.410817	0.281292	0.110654	0.197237	0.270333	0.295201	0.165379	0.269087	0.270333	0.295201	0.165379	0.269087	0.270333	0.295201	0.165379	0.269087	0.410817	0.281292	0.110654	0.197237	0.410817	0.281292	0.110654	0.197237	0.410817	0.281292	0.110654	0.197237	0.410817	0.281292	0.110654	0.197237	0.410817	0.281292	0.110654	0.197237	
3627000	48.111915	4	0.412038	0.333448	0.081977	0.172537	0.275493	0.265749	0.197099	0.261659	0.412038	0.333448	0.081977	0.172537	0.275493	0.265749	0.197099	0.261659	0.275493	0.265749	0.197099	0.261659	0.266488	0.351411	0.080626	0.301475	0.412038	0.333448	0.081977	0.172537	0.275493	0.265749	0.197099	0.261659	0.412038	0.333448	0.081977	0.172537	0.266488	0.351411	0.080626	0.301475	0.239730	0.110123	0.373364	0.276784	
3628000	48.111915	4	0.413889	0.314710	0.073890	0.197511	0.267438	0.239772	0.193299	0.299490	0.413889	0.314710	0.073890	0.197511	0.267438	0.239772	0.193299	0.299490	0.267438	0.239772	0.193299	0.299490	0.267438	0.239772	0.193299	0.299490	0.413889	0.314710	0.073890	0.197511	0.360489	0.275824	0.097123	0.266563	0.360489	0.275824	0.097123	0.266563	0.360489	0.275824	0.097123	0.266563	0.110383	0.247521	0.494468	0.147628	
3629000	48.111915	3	0.429409	0.288103	0.077598	0.204890	0.274166	0.279180	0.160444	0.286210	0.429409	0.288103	0.077598	0.204890	0.274166	0.279180	0.160444	0.286210	0.274166	0.279180	0.160444	0.286210	0.274166	0.279180	0.160444	0.286210	0.429409	0.288103	0.077598	0.204890	0.274166	0.279180	0.160444	0.286210	0.429409	0.288103	0.077598	0.204890	0.274166	0.279180	0.160444	0.286210	0.331431	0.113445	0.192310	0.362814	
3630000	48.111915	2	0.459425	0.293280	0.078567	0.168727	0.292269	0.266423	0.154736	0.286572	0.459425	0.293280	0.078567	0.168727	0.292269	0.266423	0.154736	0.286572	0.292269	0.266423	0.154736	0.286572	0.292269	0.266423	0.154736	0.286572	0.459425	0.293280	0.078567	0.168727	0.292269	0.266423	0.154736	0.286572	0.459425	0.293280	0.078567	0.168727	0.292269	0.266423	0.154736	0.286572	0.292269	0.266423	0.154736	0.286572	
3631000	48.111915	4	0.462436	0.284444	0.077605	0.175515	0.267613	0.249202	0.209440	0.273746	0.462436	0.284444	0.077605	0.175515	0.267613	0.249202	0.209440	0.273746	0.267613	0.249202	0.209440	0.273746	0.350916	0.307195	0.083145	0.258745	0.462436	0.284444	0.077605	0.175515	0.350916	0.307195	0.083145	0.258745	0.350916	0.307195	0.083145	0.258745	0.350916	0.307195	0.083145	0.258745	0.466945	0.166830	0.232170	0.134056	
3632000	48.111915	3	0.449610	0.282013	0.090503	0.177873	0.170318	0.385461	0.225329	0.218892	0.449610	0.282013	0.090503	0.177873	0.318271	0.286719	0.151927	0.243083	0.318271	0.286719	0.151927	0.243083	0.170318	0.385461	0.225329	0.218892	0.449610	0.282013	0.090503	0.177873	0.318271	0.286719	0.151927	0.243083	0.449610	0.282013	0.090503	0.177873	0.318271	0.286719	0.151927	0.243083	0.318271	0.286719	0.151927	0.243083	
3633000	48.111915	4	0.388812	0.304871	0.101769	0.204547	0.252712	0.251874	0.190442	0.304971	0.388812	0.304871	0.101769	0.204547	0.252712	0.251874	0.190442	0.304971	0.252712	0.251874	0.190442	0.304971	0.081787	0.341000	0.098385	0.478828	0.388812	0.304871	0.101769	0.204547	0.252712	0.251874	0.190442	0.304971	0.388812	0.304871	0.101769	0.204547	0.388812	0.304871	0.101769	0.204547	0.153390	0.214733	0.308159	0.323718	
3634000	48.111915	4	0.440039	0.281359	0.086440	0.192162	0.220237	0.280492	0.195515	0.303756	0.440039	0.281359	0.086440	0.192162	0.276997	0.257123	0.193371	0.272509	0.276997	0.257123	0.193371	0.272509	0.220237	0.280492	0.195515	0.303756	0.440039	0.281359	0.086440	0.192162	0.276997	0.257123	0.193371	0.272509	0.440039	0.281359	0.086440	0.192162	0.276997	0.257123	0.193371	0.272509	0.461506	0.177905	0.197594	0.162995	
3635000	48.111915	2	0.506907	0.246106	0.092330	0.154657	0.277148	0.280582	0.170772	0.271499	0.506907	0.246106	0.092330	0.154657	0.277148	0.280582	0.170772	0.271499	0.277148	0.280582	0.170772	0.271499	0.277148	0.280582	0.170772	0.271499	0.506907	0.246106	0.092330	0.154657	0.277148	0.280582	0.170772	0.271499	0.506907	0.246106	0.092330	0.154657	0.277148	0.280582	0.170772	0.271499	0.277148	0.280582	0.170772	0.271499	
3636000	48.111915	3	0.439676	0.311959	0.075051	0.173314	0.300896	0.275121	0.160757	0.263226	0.439676	0.311959	0.075051	0.173314	0.300896	0.275121	0.160757	0.263226	0.300896	0.275121	0.160757	0.263226	0.303620	0.296719	0.092091	0.307569	0.439676	0.311959	0.075051	0.173314	0.300896	0.275121	0.160757	0.263226	0.439676	0.311959	0.075051	0.173314	0.303620	0.296719	0.092091	0.307569	0.300896	0.275121	0.160757	0.263226	
3637000	48.111915	4	0.439676	0.311959	0.075051	0.173314	0.289393	0.262789	0.222240	0.225577	0.439676	0.311959	0.075051	0.173314	0.289393	0.262789	0.222240	0.225577	0.318957	0.284959	0.145219	0.250865	0.318957	0.284959	0.145219	0.250865	0.439676	0.311959	0.075051	0.173314	0.318957	0.284959	0.145219	0.250865	0.318957	0.284959	0.145219	0.250865	0.318957	0.284959	0.145219	0.250865	0.366328	0.178237	0.403628	0.051807	
3638000	48.111915	4	0.417028	0.301904	0.085658	0.195410	0.246474	0.262641	0.183976	0.306908	0.417028	0.301904	0.085658	0.195410	0.246474	0.262641	0.183976	0.306908	0.276857	0.321780	0.148943	0.252420	0.246474	0.262641	0.183976	0.306908	0.417028	0.301904	0.085658	0.195410	0.276857	0.321780	0.148943	0.252420	0.417028	0.301904	0.085658	0.195410	0.276857	0.321780	0.148943	0.252420	0.464645	0.299373	0.171607	0.064375	
3639000	48.111915	3	0.415775	0.329264	0.089358	0.165603	0.269531	0.265513	0.196673	0.268283	0.415775	0.329264	0.089358	0.165603	0.269531	0.265513	0.196673	0.268283	0.269531	0.265513	0.196673	0.268283	0.269531	0.265513	0.196673	0.268283	0.415775	0.329264	0.089358	0.165603	0.269531	0.265513	0.196673	0.268283	0.415775	0.329264	0.089358	0.165603	0.269531	0.265513	0.196673	0.268283	0.161530	0.201364	0.348507	0.288599	
3640000	48.111915	3	0.463118	0.263310	0.099331	0.174241	0.248282	0.262248	0.208504	0.280965	0.463118	0.263310	0.099331	0.174241	0.248282	0.262248	0.208504	0.280965	0.380514	0.268941	0.141237	0.209308	0.248282	0.262248	0.208504	0.280965	0.463118	0.263310	0.099331	0.174241	0.380514	0.268941	0.141237	0.209308	0.380514	0.268941	0.141237	0.209308	0.248282	0.262248	0.208504	0.280965	0.380514	0.268941	0.141237	0.209308	
3641000	48.111915	3	0.464104	0.276539	0.082656	0.176701	0.335408	0.308696	0.128977	0.226919	0.464104	0.276539	0.082656	0.176701	0.335408	0.308696	0.128977	0.226919	0.335408	0.308696	0.128977	0.226919	0.335408	0.308696	0.128977	0.226919	0.464104	0.276539	0.082656	0.176701	0.335408	0.308696	0.128977	0.226919	0.335408	0.308696	0.128977	0.226919	0.335408	0.308696	0.128977	0.226919	0.363814	0.131797	0.242496	0.261894	
3642000	48.111915	3	0.461193	0.289932	0.079682	0.169193	0.278147	0.326918	0.139796	0.255139	0.461193	0.289932	0.079682	0.169193	0.278147	0.326918	0.139796	0.255139	0.278147	0.326918	0.139796	0.255139	0.278147	0.326918	0.139796	0.255139	0.461193	0.289932	0.079682	0.169193	0.278147	0.326918	0.139796	0.255139	0.461193	0.289932	0.079682	0.169193	0.278147	0.326918	0.139796	0.255139	0.509155	0.293009	0.100513	0.097323	
3643000	48.111915	5	0.461193	0.289932	0.079682	0.169193	0.288150	0.253456	0.168744	0.289650	0.461193	0.289932	0.079682	0.169193	0.288150	0.253456	0.168744	0.289650	0.346963	0.324189	0.099227	0.229621	0.294306	0.294013	0.142840	0.268841	0.461193	0.289932	0.079682	0.169193	0.294306	0.294013	0.142840	0.268841	0.346963	0.324189	0.099227	0.229621	0.294306	0.294013	0.142840	0.268841	0.439637	0.075026	0.285288	0.200050	
3644000	48.111915	4	0.461193	0.289932	0.079682	0.169193	0.227116	0.341595	0.170517	0.260772	0.461193	0.289932	0.079682	0.169193	0.345291	0.246859	0.144696	0.263154	0.335757	0.327642	0.113039	0.223562	0.227116	0.341595	0.170517	0.260772	0.461193	0.289932	0.079682	0.169193	0.335757	0.327642	0.113039	0.223562	0.335757	0.327642	0.113039	0.223562	0.345291	0.246859	0.144696	0.263154	0.345291	0.246859	0.144696	0.263154	
3645000	48.111915	3	0.461193	0.289932	0.079682	0.169193	0.246478	0.262832	0.179780	0.310910	0.461193	0.289932	0.079682	0.169193	0.246478	0.262832	0.179780	0.310910	0.359996	0.308816	0.114282	0.216907	0.246478	0.262832	0.179780	0.310910	0.461193	0.289932	0.079682	0.169193	0.359996	0.308816	0.114282	0.216907	0.359996	0.308816	0.114282	0.216907	0.359996	0.308816	0.114282	0.216907	0.359996	0.308816	0.114282	0.216907	
3646000	48.111915	3	0.461193	0.289932	0.079682	0.169193	0.261460	0.281507	0.145577	0.311457	0.461193	0.289932	0.079682	0.169193	0.261460	0.281507	0.145577	0.311457	0.349723	0.317341	0.102646	0.230290	0.261460	0.281507	0.145577	0.311457	0.461193	0.289932	0.079682	0.169193	0.349723	0.317341	0.102646	0.230290	0.349723	0.317341	0.102646	0.230290	0.349723	0.317341	0.102646	0.230290	0.261460	0.281507	0.145577	0.311457	
3647000	48.111915	3	0.396189	0.306550	0.102320	0.194941	0.248751	0.308487	0.163441	0.279321	0.396189	0.306550	0.102320	0.194941	0.248751	0.308487	0.163441	0.279321	0.396189	0.306550	0.102320	0.194941	0.248751	0.308487	0.163441	0.279321	0.396189	0.306550	0.102320	0.194941	0.396189	0.306550	0.102320	0.194941	0.396189	0.306550	0.102320	0.194941	0.248751	0.308487	0.163441	0.279321	0.397054	0.196996	0.252094	0.153856	
3648000	48.111915	3	0.457660	0.280975	0.088562	0.172803	0.282050	0.228019	0.214370	0.275561	0.457660	0.280975	0.088562	0.172803	0.282050	0.228019	0.214370	0.275561	0.292914	0.292519	0.145098	0.269468	0.292914	0.292519	0.145098	0.269468	0.457660	0.280975	0.088562	0.172803	0.292914	0.292519	0.145098	0.269468	0.292914	0.292519	0.145098	0.269468	0.292914	0.292519	0.145098	0.269468	0.282050	0.228019	0.214370	0.275561	
3649000	48.111915	4	0.482571	0.244568	0.089314	0.183547	0.300195	0.246191	0.205649	0.247965	0.482571	0.244568	0.089314	0.183547	0.300195	0.246191	0.205649	0.247965	0.308711	0.319804	0.132589	0.238896	0.308711	0.319804	0.132589	0.238896	0.482571	0.244568	0.089314	0.183547	0.308711	0.319804	0.132589	0.238896	0.308711	0.319804	0.132589	0.238896	0.308711	0.319804	0.132589	0.238896	0.659601	0.035518	0.208929	0.095952	
3650000	48.111915	4	0.452161	0.242754	0.124591	0.180494	0.265557	0.257523	0.170653	0.306266	0.452161	0.242754	0.124591	0.180494	0.363615	0.179989	0.223613	0.232783	0.373287	0.300546	0.115519	0.210647	0.265557	0.257523	0.170653	0.306266	0.373287	0.300546	0.115519	0.210647	0.452161	0.242754	0.124591	0.180494	0.373287	0.300546	0.115519	0.210647	0.265557	0.257523	0.170653	0.306266	0.452161	0.242754	0.124591	0.180494	
3651000	48.111915	4	0.479078	0.237190	0.109978	0.173755	0.301372	0.195847	0.222330	0.280451	0.479078	0.237190	0.109978	0.173755	0.301372	0.195847	0.222330	0.280451	0.330056	0.305107	0.144705	0.220133	0.120090	0.393474	0.085316	0.401120	0.479078	0.237190	0.109978	0.173755	0.330056	0.305107	0.144705	0.220133	0.330056	0.305107	0.144705	0.220133	0.330056	0.305107	0.144705	0.220133	0.330056	0.305107	0.144705	0.220133	
3652000	48.111915	3	0.469993	0.249703	0.102307	0.177996	0.317088	0.265440	0.196607	0.220865	0.469993	0.249703	0.102307	0.177996	0.317088	0.265440	0.196607	0.220865	0.317088	0.265440	0.196607	0.220865	0.139478	0.482234	0.053793	0.324495	0.469993	0.249703	0.102307	0.177996	0.317088	0.265440	0.196607	0.220865	0.469993	0.249703	0.102307	0.177996	0.317088	0.265440	0.196607	0.220865	0.317088	0.265440	0.196607	0.220865	
3653000	48.111915	5	0.450202	0.294201	0.095933	0.159664	0.205288	0.346816	0.245757	0.202140	0.450202	0.294201	0.095933	0.159664	0.295278	0.248723	0.171904	0.284095	0.362803	0.318079	0.134410	0.184708	0.295278	0.248723	0.171904	0.284095	0.450202	0.294201	0.095933	0.159664	0.362803	0.318079	0.134410	0.184708	0.362803	0.318079	0.134410	0.184708	0.295278	0.248723	0.171904	0.284095	0.464909	0.155058	0.307607	0.072426	
3654000	48.111915	5	0.474725	0.278701	0.083129	0.163445	0.327744	0.179151	0.224095	0.269010	0.474725	0.278701	0.083129	0.163445	0.327744	0.179151	0.224095	0.269010	0.306612	0.325700	0.111365	0.256322	0.306612	0.325700	0.111365	0.256322	0.474725	0.278701	0.083129	0.163445	0.352424	0.261389	0.106643	0.279544	0.306612	0.325700	0.111365	0.256322	0.352424	0.261389	0.106643	0.279544	0.314050	0.104348	0.534898	0.046703	
3655000	48.111915	4	0.474725	0.278701	0.083129	0.163445	0.270224	0.245605	0.307507	0.176664	0.474725	0.278701	0.083129	0.163445	0.338138	0.250887	0.134700	0.276275	0.337701	0.342398	0.123546	0.196355	0.338138	0.250887	0.134700	0.276275	0.474725	0.278701	0.083129	0.163445	0.338138	0.250887	0.134700	0.276275	0.337701	0.342398	0.123546	0.196355	0.338138	0.250887	0.134700	0.276275	0.337701	0.342398	0.123546	0.196355	
3656000	48.111915	4	0.454234	0.265996	0.089788	0.189982	0.283856	0.266700	0.190981	0.258462	0.454234	0.265996	0.089788	0.189982	0.283856	0.266700	0.190981	0.258462	0.336704	0.299049	0.134986	0.229262	0.283856	0.266700	0.190981	0.258462	0.454234	0.265996	0.089788	0.189982	0.336704	0.299049	0.134986	0.229262	0.357168	0.307009	0.094990	0.240833	0.357168	0.307009	0.094990	0.240833	0.283856	0.266700	0.190981	0.258462	
3657000	48.111915	4	0.478765	0.284149	0.076310	0.160777	0.292034	0.235445	0.204005	0.268517	0.478765	0.284149	0.076310	0.160777	0.292034	0.235445	0.204005	0.268517	0.293562	0.329636	0.114925	0.261877	0.172083	0.258104	0.105212	0.464601	0.478765	0.284149	0.076310	0.160777	0.293562	0.329636	0.114925	0.261877	0.293562	0.329636	0.114925	0.261877	0.293562	0.329636	0.114925	0.261877	0.292034	0.235445	0.204005	0.268517	
3658000	48.111915	4	0.448625	0.291401	0.078427	0.181548	0.248380	0.280171	0.220276	0.251173	0.448625	0.291401	0.078427	0.181548	0.248380	0.280171	0.220276	0.251173	0.348836	0.305617	0.125610	0.219937	0.143722	0.356995	0.131068	0.368215	0.448625	0.291401	0.078427	0.181548	0.348836	0.305617	0.125610	0.219937	0.348836	0.305617	0.125610	0.219937	0.348836	0.305617	0.125610	0.219937	0.348836	0.305617	0.125610	0.219937	
3659000	48.111915	3	0.445181	0.282437	0.074859	0.197523	0.217230	0.292714	0.197014	0.293042	0.445181	0.282437	0.074859	0.197523	0.217230	0.292714	0.197014	0.293042	0.328175	0.324660	0.098151	0.249014	0.217230	0.292714	0.197014	0.293042	0.445181	0.282437	0.074859	0.197523	0.328175	0.324660	0.098151	0.249014	0.328175	0.324660	0.098151	0.249014	0.328175	0.324660	0.098151	0.249014	0.217230	0.292714	0.197014	0.293042	
3660000	48.111915	5	0.445571	0.288234	0.081389	0.184806	0.281073	0.266109	0.164259	0.288559	0.445571	0.288234	0.081389	0.184806	0.281073	0.266109	0.164259	0.288559	0.342614	0.308615	0.113418	0.235353	0.126637	0.424517	0.091112	0.357734	0.445571	0.288234	0.081389	0.184806	0.342614	0.308615	0.113418	0.235353	0.342614	0.308615	0.113418	0.235353	0.342614	0.308615	0.113418	0.235353	0.450574	0.059097	0.130081	0.360249	
3661000	48.111915	4	0.445571	0.288234	0.081389	0.184806	0.218953	0.200799	0.277452	0.302797	0.445571	0.288234	0.081389	0.184806	0.314425	0.246641	0.216520	0.222413	0.309430	0.312435	0.142908	0.235227	0.309430	0.312435	0.142908	0.235227	0.445571	0.288234	0.081389	0.184806	0.309430	0.312435	0.142908	0.235227	0.309430	0.312435	0.142908	0.235227	0.309430	0.312435	0.142908	0.235227	0.314425	0.246641	0.216520	0.222413	
3662000	48.111915	4	0.446545	0.286132	0.104566	0.162757	0.224567	0.287875	0.199341	0.288217	0.446545	0.286132	0.104566	0.162757	0.224567	0.287875	0.199341	0.288217	0.317131	0.326962	0.127345	0.228563	0.083907	0.329890	0.142723	0.443480	0.446545	0.286132	0.104566	0.162757	0.317131	0.326962	0.127345	0.228563	0.317131	0.326962	0.127345	0.228563	0.224567	0.287875	0.199341	0.288217	0.224567	0.287875	0.199341	0.288217	
3663000	48.111915	4	0.337268	0.311606	0.128855	0.222271	0.302535	0.232736	0.220519	0.244210	0.443152	0.292305	0.089752	0.174792	0.302535	0.232736	0.220519	0.244210	0.337268	0.311606	0.128855	0.222271	0.337268	0.311606	0.128855	0.222271	0.443152	0.292305	0.089752	0.174792	0.302535	0.232736	0.220519	0.244210	0.337268	0.311606	0.128855	0.222271	0.337268	0.311606	0.128855	0.222271	0.483764	0.169211	0.241148	0.105877	
3664000	48.111915	2	0.443152	0.292305	0.089752	0.174792	0.312782	0.277369	0.167587	0.242262	0.443152	0.292305	0.089752	0.174792	0.312782	0.277369	0.167587	0.242262	0.312782	0.277369	0.167587	0.242262	0.312782	0.277369	0.167587	0.242262	0.443152	0.292305	0.089752	0.174792	0.312782	0.277369	0.167587	0.242262	0.443152	0.292305	0.089752	0.174792	0.312782	0.277369	0.167587	0.242262	0.443152	0.292305	0.089752	0.174792	
3665000	48.111915	4	0.431102	0.299738	0.086126	0.183034	0.210125	0.286709	0.174235	0.328931	0.431102	0.299738	0.086126	0.183034	0.304438	0.291413	0.149373	0.254775	0.304438	0.291413	0.149373	0.254775	0.210125	0.286709	0.174235	0.328931	0.431102	0.299738	0.086126	0.183034	0.304438	0.291413	0.149373	0.254775	0.431102	0.299738	0.086126	0.183034	0.304438	0.291413	0.149373	0.254775	0.386435	0.249901	0.264699	0.098965	
3666000	48.111915	4	0.449934	0.300790	0.080756	0.168520	0.271926	0.289817	0.175172	0.263085	0.449934	0.300790	0.080756	0.168520	0.271926	0.289817	0.175172	0.263085	0.271926	0.289817	0.175172	0.263085	0.271926	0.289817	0.175172	0.263085	0.449934	0.300790	0.080756	0.168520	0.403895	0.248008	0.113067	0.235030	0.387294	0.287993	0.128787	0.195926	0.403895	0.248008	0.113067	0.235030	0.403895	0.248008	0.113067	0.235030	
3667000	48.111915	3	0.457148	0.294341	0.076874	0.171637	0.271796	0.309242	0.146599	0.272363	0.457148	0.294341	0.076874	0.171637	0.271796	0.309242	0.146599	0.272363	0.271796	0.309242	0.146599	0.272363	0.271796	0.309242	0.146599	0.272363	0.457148	0.294341	0.076874	0.171637	0.271796	0.309242	0.146599	0.272363	0.457148	0.294341	0.076874	0.171637	0.271796	0.309242	0.146599	0.272363	0.143335	0.260961	0.460508	0.135196	
3668000	48.111915	3	0.457148	0.294341	0.076874	0.171637	0.295832	0.248762	0.178723	0.276683	0.457148	0.294341	0.076874	0.171637	0.295832	0.248762	0.178723	0.276683	0.289727	0.325821	0.123544	0.260909	0.289727	0.325821	0.123544	0.260909	0.457148	0.294341	0.076874	0.171637	0.289727	0.325821	0.123544	0.260909	0.289727	0.325821	0.123544	0.260909	0.289727	0.325821	0.123544	0.260909	0.295832	0.248762	0.178723	0.276683	
3669000	48.111915	3	0.457148	0.294341	0.076874	0.171637	0.303834	0.306708	0.143491	0.245968	0.457148	0.294341	0.076874	0.171637	0.303834	0.306708	0.143491	0.245968	0.303834	0.306708	0.143491	0.245968	0.303834	0.306708	0.143491	0.245968	0.457148	0.294341	0.076874	0.171637	0.303834	0.306708	0.143491	0.245968	0.457148	0.294341	0.076874	0.171637	0.303834	0.306708	0.143491	0.245968	0.196746	0.214219	0.349404	0.239631	
3670000	48.111915	5	0.411180	0.312717	0.076693	0.199410	0.267211	0.214625	0.215041	0.303123	0.411180	0.312717	0.076693	0.199410	0.267211	0.214625	0.215041	0.303123	0.315459	0.296543	0.149108	0.238891	0.315459	0.296543	0.149108	0.238891	0.411180	0.312717	0.076693	0.199410	0.315459	0.296543	0.149108	0.238891	0.315459	0.296543	0.149108	0.238891	0.297998	0.244271	0.142518	0.315213	0.418649	0.144531	0.226445	0.210375	
3671000	48.111915	3	0.434488	0.306977	0.083450	0.175085	0.302095	0.295021	0.121452	0.281432	0.434488	0.306977	0.083450	0.175085	0.302095	0.295021	0.121452	0.281432	0.302095	0.295021	0.121452	0.281432	0.302095	0.295021	0.121452	0.281432	0.434488	0.306977	0.083450	0.175085	0.302095	0.295021	0.121452	0.281432	0.302095	0.295021	0.121452	0.281432	0.302095	0.295021	0.121452	0.281432	0.103625	0.317126	0.185384	0.393865	
