Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
3942000	268.021876	6	0.344819	0.226838	0.344819	0.269634	0.342068	0.226838	0.401337	0.432614	0.269634	0.432614	0.226838	
3943000	268.021876	8	0.331787	0.246852	0.334092	0.241409	0.334092	0.137039	0.351371	0.327759	0.331787	0.331787	0.287725	
3944000	268.021876	9	0.341197	0.247791	0.421129	0.305813	0.309475	0.170899	0.517031	0.387659	0.247791	0.341197	0.138835	
3945000	268.021876	6	0.306997	0.277432	0.407541	0.277432	0.306997	0.224840	0.407541	0.407541	0.358270	0.407541	0.325519	
3946000	268.021876	9	0.266880	0.256445	0.387191	0.215852	0.266880	0.215962	0.756890	0.439341	0.316641	0.439341	0.311054	
3947000	268.021876	9	0.326438	0.222218	0.419517	0.222218	0.327572	0.197143	0.601973	0.327373	0.320598	0.569417	0.222218	
3948000	268.021876	6	0.328533	0.246402	0.328533	0.299603	0.328533	0.246402	0.600483	0.385225	0.246402	0.385225	0.206967	
3949000	268.021876	9	0.293238	0.283185	0.347236	0.283185	0.270975	0.217904	1.146678	0.409800	0.284793	0.409800	0.435142	
3950000	268.021876	7	0.304270	0.218951	0.600386	0.304270	0.304270	0.218951	0.795156	0.604061	0.271383	0.304270	0.110557	
3951000	268.021876	10	0.345504	0.209368	0.481269	0.232141	0.309629	0.178097	0.675345	0.345504	0.255566	0.528143	0.276735	
3952000	268.021876	9	0.362042	0.274618	0.385431	0.278437	0.287073	0.237035	1.166705	0.385431	0.353467	0.353467	0.287894	
3953000	268.021876	8	0.303796	0.280441	0.353194	0.280441	0.303796	0.205530	0.898582	0.303796	0.311623	0.448610	0.070627	
3954000	268.021876	7	0.311023	0.238076	0.377951	0.265751	0.311023	0.171181	1.176030	0.311023	0.311023	0.311023	0.305435	
3955000	268.021876	8	0.310133	0.233839	0.455187	0.300246	0.310133	0.233839	0.678538	0.371340	0.263919	0.371340	0.156689	
3956000	268.021876	9	0.290605	0.243349	0.332792	0.256396	0.292540	0.220363	1.425618	0.290605	0.256396	0.576528	0.224188	
3957000	268.021876	8	0.314590	0.212006	0.382859	0.314590	0.331142	0.151639	1.295392	0.314590	0.314590	0.393546	0.108701	
3958000	268.021876	8	0.290966	0.227503	0.459520	0.288394	0.314688	0.175530	0.459520	0.337794	0.290966	0.459520	0.139928	
3959000	268.021876	9	0.280755	0.233470	0.452690	0.278233	0.344787	0.254691	0.673131	0.280755	0.276006	0.344787	0.147042	
3960000	268.021876	7	0.334379	0.199081	0.390294	0.252344	0.334379	0.199081	1.385799	0.334379	0.334379	0.370703	0.098349	
3961000	268.021876	7	0.328550	0.244747	0.580795	0.244747	0.307562	0.244747	0.580795	0.344462	0.266496	0.344462	0.071970	
3962000	268.021876	9	0.287930	0.208174	0.349021	0.287930	0.341495	0.154430	2.705392	0.464109	0.287781	0.509437	0.287930	
3963000	268.021876	8	0.328638	0.208885	0.523320	0.258602	0.317196	0.208885	0.624438	0.508465	0.328638	0.328638	0.166791	
3964000	268.021876	7	0.333909	0.240561	0.486803	0.333909	0.368647	0.237480	0.486803	0.444787	0.237480	0.444787	0.429835	
3965000	268.021876	8	0.285410	0.211647	0.453862	0.285410	0.280914	0.179922	1.131439	0.382947	0.285410	0.382947	0.317492	
3966000	268.021876	9	0.319409	0.194670	0.386092	0.293085	0.323005	0.194670	0.608529	0.293085	0.257173	0.335990	0.285397	
3967000	268.021876	8	0.344052	0.213809	0.487770	0.327292	0.326822	0.206676	0.604544	0.326822	0.326822	0.472335	0.206676	
3968000	268.021876	7	0.331531	0.249580	0.470300	0.244710	0.331531	0.178542	0.490044	0.331531	0.331531	0.331531	0.122751	
3969000	268.021876	7	0.311755	0.244033	0.512934	0.311755	0.311755	0.244033	0.916849	0.311755	0.224559	0.328831	0.472079	
3970000	268.021876	8	0.271997	0.230097	0.482497	0.271997	0.271997	0.179866	0.413910	0.425890	0.271997	0.378526	0.131271	
3971000	268.021876	6	0.322784	0.299775	0.330918	0.299775	0.299775	0.190846	0.495931	0.244867	0.299775	0.299775	0.299775	
3972000	268.021876	7	0.334827	0.241651	0.540135	0.292057	0.292057	0.194859	0.540135	0.368827	0.292057	0.292057	0.310353	
3973000	268.021876	8	0.343046	0.265113	0.530088	0.265113	0.314282	0.210426	0.536286	0.343046	0.265837	0.530088	0.206943	
3974000	268.021876	8	0.332337	0.308474	0.566963	0.282978	0.332337	0.171983	0.566963	0.308474	0.422784	0.378254	0.284642	
3975000	268.021876	9	0.316211	0.243403	0.437941	0.316211	0.315165	0.243403	0.940145	0.488417	0.253191	0.322142	0.212390	
3976000	268.021876	9	0.300466	0.260991	0.435686	0.260991	0.326337	0.136433	0.818290	0.257650	0.233187	0.326337	0.096406	
3977000	268.021876	6	0.349129	0.210982	0.472633	0.319730	0.349129	0.210982	0.593441	0.472633	0.319730	0.472633	0.121646	
3978000	268.021876	9	0.318899	0.185583	0.409036	0.304118	0.304118	0.233189	0.569336	0.349951	0.304118	0.333082	0.475260	
3979000	268.021876	7	0.345095	0.203840	0.490162	0.294922	0.345095	0.203840	0.695836	0.345095	0.345095	0.382502	0.495420	
3980000	268.021876	10	0.320789	0.205413	0.475364	0.265421	0.355724	0.205413	0.569811	0.476504	0.267632	0.412323	0.272560	
3981000	268.021876	9	0.282496	0.241567	0.530834	0.249326	0.282496	0.157162	0.558373	0.341947	0.377588	0.447622	0.157162	
3982000	268.021876	8	0.317519	0.234742	0.591103	0.234742	0.317497	0.234742	0.556815	0.315817	0.302184	0.618139	0.234742	
3983000	268.021876	6	0.291746	0.291947	0.488010	0.291746	0.291746	0.184337	0.488010	0.377274	0.291947	0.377274	0.258167	
3984000	268.021876	8	0.357112	0.248778	0.480863	0.248778	0.357112	0.238077	0.786291	0.297615	0.254305	0.480863	0.274218	
3985000	268.021876	8	0.308709	0.196330	0.556687	0.308709	0.308709	0.196330	0.568497	0.302926	0.282550	0.632082	0.156020	
3986000	268.021876	9	0.277641	0.212422	0.472897	0.254918	0.346661	0.150947	0.472897	0.496707	0.315794	0.472897	0.136989	
3987000	268.021876	9	0.365362	0.222252	0.454082	0.318305	0.318305	0.162823	0.507239	0.250502	0.318305	0.329216	0.136282	
3988000	268.021876	8	0.302114	0.242208	0.401966	0.302114	0.323074	0.202493	0.610779	0.302114	0.302114	0.479435	0.323612	
3989000	268.021876	8	0.328513	0.224926	0.460314	0.272106	0.318772	0.224926	0.499111	0.460314	0.272106	0.519471	0.238301	
3990000	268.021876	9	0.331017	0.212811	0.475137	0.320389	0.320389	0.198590	0.513917	0.348157	0.346884	0.475137	0.152076	
3991000	268.021876	6	0.306303	0.306303	0.399971	0.250627	0.306303	0.210746	0.925777	0.306303	0.306303	0.399971	0.252083	
3992000	268.021876	10	0.302999	0.219998	0.512740	0.302999	0.318697	0.171610	0.520514	0.297371	0.272606	0.590637	0.369947	
3993000	268.021876	8	0.327363	0.283180	0.476223	0.283180	0.327363	0.139531	0.797373	0.393253	0.283180	0.310500	0.169508	
3994000	268.021876	8	0.297080	0.231038	0.486613	0.231038	0.333292	0.231038	0.577968	0.391895	0.356683	0.333292	0.250154	
3995000	268.021876	8	0.294036	0.188764	0.401414	0.294036	0.294036	0.188764	1.491839	0.532428	0.338525	0.327524	0.386342	
3996000	268.021876	8	0.310538	0.188359	0.433390	0.250818	0.351794	0.188359	0.883593	0.351794	0.250818	0.540004	0.144239	
3997000	268.021876	10	0.344112	0.207715	0.517215	0.288036	0.333825	0.192866	0.731902	0.379749	0.328059	0.437979	0.207715	
3998000	268.021876	9	0.301081	0.268023	0.431470	0.243770	0.301081	0.243770	0.796923	0.387700	0.269514	0.561210	0.120742	
3999000	268.021876	9	0.318869	0.257654	0.399125	0.318869	0.317332	0.257654	0.925118	0.370294	0.341124	0.340564	0.177058	
4000000	268.021876	7	0.314448	0.293379	0.348223	0.314448	0.348223	0.175997	0.662165	0.348223	0.329579	0.348223	0.190484	
4001000	268.021876	9	0.335975	0.195954	0.448366	0.266240	0.335975	0.176686	0.517742	0.528450	0.405258	0.448366	0.314582	
4002000	268.021876	8	0.274758	0.249079	0.515723	0.249079	0.355552	0.204150	0.866076	0.355552	0.249079	0.304484	0.070656	
4003000	268.021876	10	0.316173	0.201272	0.527467	0.306610	0.336154	0.157757	0.827917	0.652203	0.316173	0.395885	0.082750	
4004000	268.021876	8	0.291438	0.189481	0.593950	0.282107	0.332993	0.189481	0.593950	0.332993	0.289882	0.424181	0.291047	
4005000	268.021876	8	0.340425	0.200728	0.556074	0.273737	0.340425	0.200728	0.670837	0.473616	0.275887	0.473616	0.157316	
4006000	268.021876	8	0.287172	0.269322	0.563401	0.269322	0.353765	0.269322	0.738264	0.464084	0.268838	0.541803	0.268838	
4007000	268.021876	11	0.331779	0.258002	0.457458	0.281619	0.376881	0.197240	0.715907	0.343893	0.213866	0.383885	0.208507	
4008000	268.021876	8	0.328452	0.265509	0.482905	0.265509	0.328452	0.218724	0.482905	0.429192	0.311489	0.367681	0.505904	
4009000	268.021876	10	0.332562	0.232184	0.489026	0.239673	0.371104	0.159746	0.534925	0.268547	0.289192	0.371104	0.119925	
4010000	268.021876	9	0.307344	0.242390	0.567005	0.246886	0.307344	0.158484	0.925050	0.346558	0.246886	0.471463	0.506256	
4011000	268.021876	7	0.322802	0.206475	0.508502	0.206475	0.322802	0.218276	0.508502	0.432449	0.282719	0.432449	0.242558	
4012000	268.021876	6	0.285483	0.213211	0.482773	0.282658	0.282658	0.213211	0.848273	0.285483	0.244699	0.482773	0.285483	
4013000	268.021876	8	0.315427	0.230574	0.494606	0.212443	0.315427	0.166967	0.486759	0.494606	0.277084	0.486759	0.454359	
4014000	268.021876	6	0.331150	0.259962	0.520446	0.259962	0.331150	0.259962	0.606477	0.331150	0.331150	0.442328	0.142570	
4015000	268.021876	6	0.303500	0.256792	0.471140	0.256792	0.303500	0.164374	0.471140	0.375682	0.256792	0.471140	0.099830	
4016000	268.021876	9	0.279017	0.240826	0.357191	0.279017	0.340878	0.139791	1.137514	0.354898	0.309634	0.364275	0.139791	
4017000	268.021876	7	0.320366	0.275450	0.465336	0.323828	0.373415	0.275450	0.834331	0.320366	0.320366	0.320366	0.318531	
4018000	268.021876	8	0.319696	0.233577	0.469764	0.267386	0.319655	0.233577	0.469764	0.313701	0.313701	0.367352	0.131943	
4019000	268.021876	7	0.376832	0.222458	0.454003	0.282190	0.326788	0.222458	0.454003	0.433433	0.282190	0.326788	0.081383	
4020000	268.021876	8	0.320108	0.253650	0.481334	0.255479	0.354685	0.253650	0.781716	0.481334	0.331935	0.354685	0.183260	
4021000	268.021876	5	0.309835	0.171979	0.480702	0.309835	0.314157	0.171979	1.425177	0.480702	0.309835	0.480702	0.309835	
4022000	268.021876	6	0.330449	0.184483	0.416348	0.325244	0.325244	0.184483	0.484063	0.550592	0.325244	0.330449	0.550592	
4023000	268.021876	9	0.331540	0.260182	0.453250	0.260182	0.364791	0.201669	0.855300	0.636216	0.382508	0.382508	0.116294	
4024000	268.021876	7	0.324568	0.280603	0.397948	0.281165	0.373948	0.281165	1.592911	0.397948	0.350524	0.350524	0.350524	
4025000	268.021876	8	0.317425	0.249470	0.495981	0.249470	0.323787	0.188068	0.632169	0.342805	0.249470	0.342805	0.208871	
4026000	268.021876	9	0.285655	0.218153	0.474711	0.317270	0.285655	0.206503	0.628891	0.637558	0.309693	0.487003	0.309693	
4027000	268.021876	7	0.275682	0.243878	0.336265	0.243878	0.336265	0.199354	0.336562	0.336562	0.360119	0.336562	0.180945	
4028000	268.021876	8	0.306099	0.212343	0.486746	0.260916	0.306099	0.212343	0.641887	0.531935	0.300771	0.386900	0.306099	
4029000	268.021876	7	0.303749	0.261613	0.455584	0.267905	0.303749	0.267905	0.718849	0.322302	0.261613	0.455584	0.166853	
4030000	268.021876	6	0.331932	0.187375	0.509775	0.296567	0.284041	0.187375	0.509775	0.331932	0.257616	0.331932	0.331932	
4031000	268.021876	6	0.275283	0.275283	0.450231	0.275283	0.327317	0.275283	0.794181	0.275283	0.275283	0.378967	0.211346	
4032000	268.021876	7	0.294918	0.190331	0.385480	0.268227	0.353732	0.190331	0.385480	0.353732	0.401841	0.385480	0.359968	
4033000	268.021876	6	0.331327	0.208003	0.489240	0.279757	0.279757	0.208003	0.592596	0.279757	0.275259	0.489240	0.279757	
4034000	268.021876	7	0.300936	0.209011	0.397647	0.279235	0.399051	0.209011	1.867681	0.397647	0.300936	0.397647	0.134108	
4035000	268.021876	8	0.317491	0.235193	0.376321	0.291286	0.317491	0.235193	0.835475	0.433670	0.246536	0.463910	0.317491	
4036000	268.021876	6	0.294169	0.281496	0.463098	0.294169	0.294169	0.187148	1.042104	0.463098	0.297592	0.463098	0.281496	
4037000	268.021876	5	0.309891	0.270556	0.424917	0.270556	0.309891	0.239496	0.882706	0.309891	0.309891	0.309891	0.270556	
4038000	268.021876	9	0.329693	0.263101	0.517938	0.283292	0.322273	0.263101	0.586272	0.349476	0.329693	0.364565	0.075769	
4039000	268.021876	9	0.323480	0.219968	0.436766	0.323480	0.307724	0.219968	0.688028	0.392729	0.325686	0.429359	0.225717	
4040000	268.021876	8	0.269389	0.278962	0.496603	0.278962	0.336869	0.211999	0.496603	0.445521	0.264524	0.496603	0.296704	
4041000	268.021876	9	0.316722	0.300473	0.477121	0.300473	0.338778	0.188609	0.827318	0.274948	0.274948	0.574871	0.221522	
4042000	268.021876	7	0.324083	0.230179	0.374034	0.301148	0.301148	0.170181	1.453600	0.374034	0.301148	0.374034	0.098949	
4043000	268.021876	7	0.284745	0.284745	0.387365	0.284745	0.284745	0.215739	0.578306	0.449448	0.284745	0.309577	0.308143	
4044000	268.021876	9	0.291995	0.196180	0.363589	0.280473	0.356032	0.196180	0.947678	0.471843	0.280473	0.346982	0.194099	
4045000	268.021876	6	0.262886	0.262886	0.400331	0.262886	0.262886	0.262886	0.577243	0.478026	0.262886	0.348343	0.142084	
4046000	268.021876	7	0.300073	0.254186	0.513262	0.254186	0.300073	0.153583	0.513262	0.373891	0.300073	0.366325	0.144802	
4047000	268.021876	8	0.332443	0.215153	0.542176	0.323655	0.304525	0.215153	0.771276	0.308891	0.304525	0.304525	0.184559	
4048000	268.021876	7	0.314103	0.232495	0.470269	0.314103	0.314103	0.177289	0.635787	0.314103	0.314103	0.535761	0.374766	
4049000	268.021876	10	0.316003	0.213349	0.457976	0.319537	0.351151	0.213349	1.101481	0.539471	0.292181	0.397922	0.106756	
4050000	268.021876	6	0.285634	0.213110	0.400102	0.285634	0.285634	0.213110	1.263698	0.398351	0.285634	0.400102	0.171513	
4051000	268.021876	7	0.301249	0.226311	0.436978	0.284163	0.329439	0.226311	0.436978	0.624197	0.284163	0.386744	0.226311	
4052000	268.021876	8	0.289616	0.176843	0.379846	0.332358	0.292882	0.176843	0.722310	0.575431	0.294368	0.379846	0.292882	
4053000	268.021876	8	0.303182	0.254529	0.372971	0.254529	0.299371	0.254529	0.606186	0.384551	0.372971	0.586815	0.077003	
4054000	268.021876	8	0.305570	0.216795	0.377039	0.310409	0.313838	0.216795	0.630171	0.235667	0.310409	0.377039	0.300785	
4055000	268.021876	5	0.347540	0.261351	0.347540	0.261351	0.347540	0.261351	0.451306	0.347540	0.261351	0.538620	0.243592	
4056000	268.021876	7	0.308467	0.263432	0.413955	0.308467	0.308467	0.220641	0.413955	0.257380	0.317380	0.413955	0.119262	
4057000	268.021876	8	0.336906	0.242201	0.399107	0.287353	0.279243	0.242201	0.777225	0.311141	0.242201	0.399107	0.134640	
4058000	268.021876	7	0.316562	0.182997	0.542942	0.317658	0.311439	0.182997	0.647919	0.542942	0.316562	0.465344	0.182997	
4059000	268.021876	5	0.309741	0.219802	0.564276	0.309741	0.309741	0.219802	0.564276	0.309741	0.309741	0.260944	0.150471	
4060000	268.021876	8	0.361153	0.190604	0.403467	0.269521	0.361153	0.190604	0.594780	0.403467	0.370255	0.386893	0.173422	
4061000	268.021876	7	0.333824	0.182047	0.443238	0.291529	0.291529	0.182047	0.443238	0.271936	0.271936	0.428411	0.233381	
4062000	268.021876	7	0.313807	0.234948	0.402036	0.313807	0.386194	0.234948	0.834370	0.386194	0.317734	0.313807	0.143716	
4063000	268.021876	7	0.321984	0.207498	0.437410	0.321984	0.321984	0.207498	1.255950	0.437410	0.313628	0.458593	0.191383	
4064000	268.021876	7	0.326045	0.249447	0.455865	0.249447	0.316977	0.158632	0.990389	0.455865	0.326045	0.390163	0.158632	
4065000	268.021876	9	0.311206	0.232846	0.480885	0.257691	0.277187	0.232846	0.965590	0.277187	0.274796	0.270239	0.204676	
4066000	268.021876	7	0.333657	0.260709	0.469337	0.260709	0.333657	0.217979	0.469337	0.438938	0.387296	0.333657	0.106363	
4067000	268.021876	7	0.296427	0.267110	0.456402	0.296427	0.267110	0.214285	0.540865	0.296009	0.252500	0.296427	0.267110	
4068000	268.021876	6	0.285045	0.227326	0.365424	0.285045	0.285045	0.227326	0.510439	0.514264	0.227326	0.510439	0.437226	
4069000	268.021876	8	0.276865	0.221251	0.401361	0.285601	0.276865	0.179498	0.605353	0.492931	0.285601	0.401361	0.159156	
4070000	268.021876	7	0.313109	0.243540	0.588471	0.243540	0.298209	0.243540	0.588471	0.588471	0.285942	0.401009	0.271089	
4071000	268.021876	9	0.320847	0.205814	0.433976	0.217067	0.297153	0.222124	0.656320	0.320847	0.320847	0.388558	0.229441	
4072000	268.021876	9	0.272097	0.190963	0.452848	0.272097	0.320277	0.190963	0.478093	0.317916	0.343033	0.292103	0.344927	
4073000	268.021876	9	0.298231	0.273368	0.460725	0.217705	0.318393	0.217705	1.015160	0.468628	0.298231	0.468012	0.102643	
4074000	268.021876	9	0.330986	0.262239	0.520462	0.262239	0.323136	0.184024	0.549046	0.388366	0.334947	0.576732	0.184024	
4075000	268.021876	10	0.330557	0.213871	0.522364	0.269462	0.346113	0.213871	0.871654	0.450192	0.315284	0.574846	0.180293	
4076000	268.021876	8	0.287812	0.249349	0.459226	0.249349	0.312564	0.249349	0.735855	0.389529	0.249239	0.389529	0.084108	
4077000	268.021876	6	0.286020	0.191890	0.602462	0.286020	0.341468	0.191890	0.602462	0.286020	0.296306	0.341468	0.727242	
4078000	268.021876	8	0.321907	0.266419	0.425083	0.266419	0.338729	0.230340	1.100053	0.425083	0.266419	0.572594	0.356561	
4079000	268.021876	8	0.345255	0.167106	0.345255	0.260022	0.315631	0.167106	1.593641	0.450315	0.281287	0.450315	0.169724	
4080000	268.021876	5	0.288504	0.252476	0.500532	0.252476	0.304397	0.252476	0.500532	0.304397	0.304397	0.304397	0.167373	
4081000	268.021876	7	0.294129	0.308823	0.399758	0.274940	0.321296	0.274940	0.702089	0.399758	0.274940	0.399758	0.296878	
4082000	268.021876	9	0.338013	0.163068	0.515353	0.305366	0.305366	0.207343	0.972549	0.549884	0.287418	0.305366	0.249452	
4083000	268.021876	9	0.290210	0.189510	0.489673	0.303458	0.336438	0.189510	0.518734	0.403210	0.389638	0.518734	0.315753	
4084000	268.021876	8	0.318178	0.169830	0.513713	0.295097	0.332186	0.169830	0.507659	0.501935	0.295097	0.357545	0.169830	
4085000	268.021876	6	0.304571	0.188241	0.560843	0.269639	0.304571	0.188241	0.560843	0.360131	0.269639	0.361877	0.269639	
4086000	268.021876	8	0.340775	0.253073	0.508302	0.269966	0.340775	0.253073	0.616175	0.369889	0.328351	0.369889	0.124690	
4087000	268.021876	8	0.290687	0.236518	0.422710	0.293418	0.339688	0.236518	0.483040	0.339688	0.293418	0.438079	0.236339	
4088000	268.021876	8	0.296893	0.209859	0.516992	0.304885	0.304885	0.182047	0.991154	0.399442	0.304885	0.399442	0.081845	
4089000	268.021876	10	0.277273	0.224063	0.378278	0.276761	0.274545	0.178437	0.638155	0.307313	0.281385	0.378278	0.387746	
4090000	268.021876	9	0.304317	0.267393	0.417070	0.267393	0.350167	0.263494	0.477951	0.405348	0.285271	0.405348	0.205019	
4091000	268.021876	8	0.281683	0.251853	0.549230	0.252173	0.318422	0.252173	0.605978	0.257029	0.251853	0.540691	0.252173	
4092000	268.021876	7	0.267768	0.236656	0.473623	0.226481	0.267768	0.226481	1.459583	0.263922	0.267768	0.491327	0.226481	
4093000	268.021876	8	0.407242	0.242761	0.469085	0.257767	0.242761	0.191150	0.469085	0.469085	0.292054	0.329523	0.135331	
4094000	268.021876	8	0.249826	0.274221	0.477435	0.274221	0.274221	0.160191	0.725733	0.358826	0.352281	0.352281	0.291060	
4095000	268.021876	5	0.319059	0.258688	0.319059	0.287344	0.319059	0.196638	0.319059	0.319059	0.319059	0.319059	0.172624	
4096000	268.021876	8	0.306520	0.262795	0.435211	0.262795	0.311110	0.262795	0.610513	0.685739	0.285189	0.306520	0.266557	
4097000	268.021876	7	0.332560	0.160127	0.494187	0.332560	0.251635	0.160127	0.529888	0.332560	0.332560	0.445857	0.137357	
4098000	268.021876	8	0.313383	0.269101	0.471622	0.313383	0.269101	0.190657	0.871285	0.332020	0.269101	0.363176	0.505269	
4099000	268.021876	9	0.315731	0.194030	0.357091	0.275280	0.299937	0.176838	0.853663	0.313111	0.275280	0.357091	0.159538	
4100000	268.021876	8	0.281510	0.233887	0.485037	0.281510	0.281510	0.205894	0.498935	0.536919	0.281510	0.302044	0.131307	
4101000	268.021876	9	0.329309	0.269975	0.497354	0.327574	0.367322	0.228606	0.583605	0.327574	0.327574	0.325967	0.326343	
4102000	268.021876	8	0.344967	0.274930	0.508218	0.274930	0.331679	0.180200	0.859192	0.410610	0.274930	0.410610	0.147960	
4103000	268.021876	7	0.310978	0.227491	0.448836	0.289958	0.310978	0.201910	0.647419	0.312915	0.310978	0.310978	0.310978	
4104000	268.021876	10	0.287999	0.205086	0.502403	0.298533	0.313451	0.158078	1.070659	0.621439	0.287999	0.379926	0.131125	
4105000	268.021876	5	0.338877	0.233904	0.488274	0.233904	0.338877	0.233904	0.539647	0.375162	0.233904	0.375162	0.233904	
4106000	268.021876	9	0.344558	0.245270	0.516956	0.218594	0.344558	0.164082	0.670980	0.400796	0.383687	0.383687	0.126479	
4107000	268.021876	10	0.296446	0.208620	0.503279	0.274890	0.425067	0.169558	0.503279	0.501861	0.418440	0.479459	0.100704	
4108000	268.021876	8	0.277340	0.227241	0.402702	0.277340	0.310112	0.227241	0.410200	0.402702	0.305733	0.431178	0.165171	
4109000	268.021876	8	0.338132	0.232889	0.528400	0.232889	0.285517	0.162220	0.546200	0.528400	0.325720	0.529406	0.162220	
4110000	268.021876	6	0.254525	0.204839	0.373129	0.267915	0.373129	0.204839	0.373129	0.456791	0.267915	0.398916	0.204839	
4111000	268.021876	7	0.352500	0.187673	0.444934	0.258164	0.352513	0.187673	0.444934	0.352500	0.352500	0.514320	0.235633	
4112000	268.021876	7	0.309168	0.227557	0.395123	0.280263	0.354801	0.172906	0.721023	0.280263	0.309168	0.395123	0.227557	
4113000	268.021876	7	0.281801	0.183481	0.460109	0.245429	0.281801	0.183481	0.558796	0.460109	0.281801	0.375089	0.226535	
4114000	268.021876	7	0.346668	0.257483	0.508265	0.257483	0.300683	0.236254	0.508265	0.561711	0.257483	0.561711	0.324994	
4115000	268.021876	9	0.327641	0.230767	0.479570	0.313109	0.366548	0.229525	0.915457	0.479570	0.274305	0.327641	0.326406	
4116000	268.021876	9	0.312890	0.234918	0.482697	0.253748	0.362671	0.225649	1.161432	0.362671	0.240914	0.482697	0.156663	
4117000	268.021876	8	0.292848	0.196503	0.455545	0.224004	0.321961	0.196503	1.054264	0.459636	0.292848	0.455545	0.116469	
4118000	268.021876	6	0.310984	0.243973	0.503909	0.243973	0.309354	0.243973	0.793489	0.340857	0.243973	0.340857	0.309354	
4119000	268.021876	4	0.317891	0.227724	0.496359	0.227724	0.317891	0.177111	0.496359	0.317891	0.317891	0.496359	0.227724	
4120000	268.021876	8	0.277559	0.261614	0.381488	0.261614	0.365041	0.199157	1.224074	0.381488	0.261614	0.380302	0.185407	
4121000	268.021876	8	0.291645	0.193236	0.397997	0.291645	0.308779	0.202637	1.028637	0.397997	0.291645	0.337802	0.166539	
4122000	268.021876	8	0.304018	0.199393	0.431371	0.262797	0.304018	0.199393	1.171644	0.369465	0.252690	0.293536	0.199393	
4123000	268.021876	8	0.274042	0.173629	0.456617	0.275365	0.344509	0.173629	0.538337	0.335807	0.274042	0.456617	0.132965	
4124000	268.021876	9	0.350957	0.191271	0.640866	0.323552	0.379315	0.184790	0.640866	0.323552	0.318214	0.389336	0.362166	
4125000	268.021876	10	0.305192	0.259348	0.578148	0.275515	0.349925	0.221137	0.698992	0.332140	0.275515	0.558992	0.325044	
4126000	268.021876	10	0.323111	0.268890	0.432986	0.308569	0.321683	0.197459	0.930950	0.321683	0.368172	0.422539	0.096655	
4127000	268.021876	9	0.321715	0.185121	0.383011	0.256455	0.321715	0.185121	0.565244	0.497655	0.328117	0.460909	0.615197	
4128000	268.021876	7	0.299182	0.240185	0.380550	0.267602	0.299182	0.240185	1.751693	0.297395	0.267602	0.380550	0.363696	
4129000	268.021876	8	0.310423	0.270545	0.425659	0.270545	0.355967	0.167125	0.774395	0.355967	0.270545	0.446450	0.377307	
4130000	268.021876	5	0.302381	0.186852	0.444087	0.302381	0.327710	0.186852	0.444087	0.224280	0.302381	0.444087	0.224280	
4131000	268.021876	7	0.324404	0.228490	0.651295	0.228490	0.324404	0.228490	0.764445	0.410276	0.324404	0.574308	0.277578	
4132000	268.021876	5	0.293636	0.194597	0.508531	0.237015	0.293636	0.194597	0.508531	0.293636	0.285560	0.293636	0.237015	
4133000	268.021876	8	0.331451	0.257371	0.365640	0.262359	0.331451	0.151533	0.827524	0.438727	0.257371	0.331451	0.248557	
4134000	268.021876	10	0.360461	0.243232	0.360461	0.243092	0.286804	0.218499	0.711429	0.366094	0.264876	0.301106	0.232889	
4135000	268.021876	7	0.352379	0.190814	0.352379	0.248976	0.248976	0.190814	1.043648	0.326641	0.248976	0.430026	0.231102	
4136000	268.021876	9	0.351340	0.154485	0.398716	0.228476	0.313446	0.188215	0.472068	0.472068	0.351340	0.490628	0.485616	
4137000	268.021876	10	0.289171	0.272152	0.471514	0.219720	0.355827	0.198325	0.698982	0.572269	0.257823	0.471514	0.376951	
4138000	268.021876	9	0.272593	0.217933	0.462200	0.272593	0.333096	0.142115	0.881100	0.333096	0.232790	0.362055	0.100561	
4139000	268.021876	6	0.319780	0.209257	0.400947	0.262527	0.319780	0.209257	0.569576	0.464657	0.319780	0.319780	0.319780	
4140000	268.021876	7	0.310131	0.207971	0.406379	0.310131	0.310131	0.207971	1.022093	0.295471	0.406379	0.362676	0.426289	
4141000	268.021876	8	0.322055	0.264764	0.409087	0.264764	0.322055	0.189661	0.512612	0.368912	0.264764	0.568197	0.313560	
4142000	268.021876	6	0.300796	0.216059	0.420501	0.269882	0.278282	0.216059	0.420501	0.408994	0.278282	0.420501	0.216059	
4143000	268.021876	9	0.310129	0.211033	0.325691	0.288026	0.325691	0.177248	1.007126	0.310129	0.295655	0.397770	0.131736	
4144000	268.021876	8	0.305945	0.261638	0.395631	0.257267	0.305945	0.137938	0.744112	0.551658	0.261638	0.395631	0.111370	
4145000	268.021876	8	0.321642	0.262177	0.414816	0.262177	0.262177	0.181432	0.461848	0.508041	0.262177	0.317796	0.115667	
4146000	268.021876	8	0.299989	0.231393	0.502408	0.231393	0.299989	0.231393	0.866895	0.402230	0.349470	0.386959	0.208425	
4147000	268.021876	8	0.303640	0.177917	0.372332	0.303640	0.381649	0.155497	0.480246	0.303640	0.304593	0.381649	0.151705	
4148000	268.021876	10	0.343247	0.243738	0.449745	0.276668	0.304282	0.138607	0.449745	0.322913	0.328429	0.521111	0.077834	
