Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
972000	11.688050	5	0.289093	0.187759	0.413750	0.289093	0.289093	0.187759	0.585870	0.413750	0.273344	0.413750	0.289093	
973000	11.688050	4	0.300439	0.183921	0.520643	0.300439	0.300439	0.183921	0.520643	0.520643	0.300439	0.265748	0.265748	
974000	11.688050	4	0.308845	0.241082	0.461797	0.241082	0.308845	0.241082	1.624035	0.461797	0.308845	0.461797	0.308845	
975000	11.688050	5	0.283384	0.283384	0.416357	0.283384	0.283384	0.283384	0.416357	0.416357	0.308635	0.411344	0.247442	
976000	11.688050	6	0.343570	0.272166	0.412787	0.272166	0.272166	0.192981	0.556075	0.412787	0.269898	0.343570	0.192981	
977000	11.688050	7	0.322354	0.279606	0.385624	0.279606	0.296705	0.154523	1.135222	0.322354	0.322354	0.385624	0.321659	
978000	11.688050	8	0.293122	0.185910	0.367519	0.282906	0.367519	0.152170	1.472653	0.367519	0.282906	0.355080	0.107795	
979000	11.688050	4	0.315417	0.202868	0.419262	0.315417	0.315417	0.202868	0.869707	0.315417	0.315417	0.419262	0.315417	
980000	11.688050	5	0.285414	0.241845	0.384287	0.285414	0.285414	0.241845	0.877272	0.384287	0.266183	0.384287	0.285414	
981000	11.688050	4	0.321021	0.268980	0.321021	0.268980	0.268980	0.226315	0.940482	0.321021	0.321021	0.321021	0.268980	
982000	11.688050	5	0.311888	0.248096	0.392261	0.300805	0.300805	0.248096	0.947265	0.300805	0.300805	0.392261	0.248096	
983000	11.688050	6	0.354645	0.213750	0.457555	0.269962	0.269962	0.213750	1.241185	0.354645	0.269962	0.354645	0.302627	
984000	11.688050	7	0.291346	0.270973	0.420732	0.280420	0.280420	0.219663	0.604783	0.420732	0.280420	0.420732	0.162756	
985000	11.688050	5	0.314592	0.256500	0.388282	0.256500	0.258180	0.256500	0.871253	0.388282	0.256500	0.388282	0.256500	
986000	11.688050	7	0.300315	0.229839	0.395985	0.300315	0.233104	0.233104	1.225316	0.395985	0.346438	0.395985	0.217509	
987000	11.688050	6	0.288860	0.228529	0.383202	0.288860	0.288860	0.228529	1.086018	0.495323	0.288860	0.383202	0.165545	
988000	11.688050	6	0.292949	0.245578	0.394868	0.292949	0.245578	0.245578	0.442782	0.442782	0.250332	0.442782	0.224516	
989000	11.688050	5	0.303333	0.175654	0.394367	0.300773	0.300773	0.175654	1.188945	0.394367	0.300773	0.394367	0.175654	
990000	11.688050	5	0.286628	0.186119	0.395772	0.273396	0.286628	0.186119	0.634504	0.395772	0.286628	0.395772	0.395772	
991000	11.688050	4	0.289117	0.193152	0.465862	0.294898	0.289117	0.193152	0.465862	0.465862	0.289117	0.465862	0.193152	
992000	11.688050	6	0.293572	0.199052	0.518068	0.289051	0.293572	0.199052	1.072535	0.293572	0.293572	0.394177	0.293572	
993000	11.688050	4	0.264981	0.264981	0.420759	0.264981	0.264981	0.152173	1.126095	0.420759	0.264981	0.420759	0.152173	
994000	11.688050	5	0.326683	0.249843	0.385458	0.254625	0.254625	0.249843	1.040823	0.385458	0.254625	0.385458	0.254625	
995000	11.688050	5	0.310222	0.201317	0.367512	0.314101	0.310222	0.201317	0.517739	0.517739	0.310222	0.517739	0.310222	
996000	11.688050	4	0.304901	0.188069	0.431023	0.304901	0.304901	0.188069	0.846162	0.304901	0.304901	0.431023	0.304901	
997000	11.688050	8	0.316876	0.213238	0.442004	0.359313	0.306292	0.144799	1.110350	0.316876	0.316876	0.331028	0.144799	
998000	11.688050	5	0.301125	0.233870	0.415873	0.301125	0.301125	0.204666	1.363861	0.415873	0.415873	0.415873	0.301125	
999000	11.688050	6	0.272852	0.195160	0.494131	0.272852	0.272852	0.195160	0.494131	0.442418	0.272852	0.453458	0.142864	
1000000	11.688050	5	0.339237	0.203670	0.339237	0.339237	0.265269	0.203670	0.409564	0.339237	0.265269	0.368515	0.203670	
1001000	11.688050	5	0.303630	0.222207	0.453091	0.303630	0.303630	0.206596	0.594210	0.453091	0.303630	0.453091	0.206596	
1002000	11.688050	4	0.298389	0.189492	0.415656	0.298389	0.298389	0.189492	0.531092	0.415656	0.298389	0.415656	0.189492	
1003000	11.688050	8	0.322792	0.252842	0.378150	0.252842	0.340198	0.252842	0.638717	0.431063	0.252842	0.526992	0.156093	
1004000	11.688050	5	0.287089	0.287089	0.367378	0.287089	0.287089	0.287089	0.896191	0.587421	0.287089	0.367378	0.235823	
1005000	11.688050	7	0.272532	0.219305	0.371022	0.254094	0.254094	0.228087	0.488400	0.371022	0.272532	0.371022	0.142874	
1006000	11.688050	4	0.284368	0.199365	0.391870	0.284368	0.284368	0.199365	0.391870	0.391870	0.287915	0.391870	0.199365	
1007000	11.688050	6	0.279222	0.192900	0.517040	0.279222	0.325479	0.192900	0.517040	0.325479	0.279222	0.370204	0.707560	
1008000	11.688050	6	0.290723	0.206282	0.399233	0.290723	0.319643	0.206282	0.533105	0.399233	0.290723	0.438321	0.206282	
1009000	11.688050	7	0.354102	0.286573	0.398594	0.286573	0.299282	0.178858	0.543302	0.383726	0.299282	0.398594	0.354102	
1010000	11.688050	5	0.310332	0.190668	0.466261	0.310332	0.310332	0.190668	1.352652	0.344461	0.310332	0.344461	0.190668	
1011000	11.688050	7	0.275098	0.237835	0.410779	0.275098	0.275098	0.237835	0.628114	0.275098	0.290165	0.396446	0.220041	
1012000	11.688050	5	0.312574	0.190924	0.348106	0.285512	0.312574	0.190924	0.912817	0.312574	0.312574	0.312574	0.190924	
1013000	11.688050	6	0.293494	0.208590	0.408648	0.293494	0.293494	0.208590	1.183542	0.442998	0.244588	0.408648	0.244588	
1014000	11.688050	6	0.286068	0.234982	0.390945	0.286068	0.286068	0.234982	0.905120	0.390945	0.277339	0.390945	0.168269	
1015000	11.688050	5	0.304209	0.199683	0.462512	0.304209	0.304209	0.199683	0.963188	0.462512	0.304209	0.462512	0.130318	
1016000	11.688050	6	0.303760	0.181840	0.424939	0.303760	0.303760	0.181840	0.753841	0.303760	0.340642	0.376506	0.303760	
1017000	11.688050	8	0.333313	0.174518	0.385386	0.333313	0.333313	0.174518	0.736385	0.361984	0.263882	0.465049	0.294990	
1018000	11.688050	8	0.314884	0.181004	0.370156	0.336043	0.288810	0.181004	0.482300	0.397544	0.237899	0.370156	0.181004	
1019000	11.688050	4	0.297634	0.181250	0.395647	0.297634	0.297634	0.181250	1.662886	0.395647	0.297634	0.395647	0.297634	
1020000	11.688050	6	0.298937	0.184858	0.412315	0.298937	0.254256	0.184858	1.268261	0.338563	0.298937	0.298937	0.184858	
1021000	11.688050	5	0.284255	0.228341	0.443945	0.280973	0.280973	0.228341	0.546253	0.443945	0.284255	0.443945	0.284255	
1022000	11.688050	4	0.299385	0.219905	0.398448	0.299385	0.299385	0.219905	0.398448	0.398448	0.299385	0.338242	0.299385	
1023000	11.688050	8	0.303494	0.232739	0.524971	0.303494	0.295106	0.210062	0.524971	0.410570	0.232739	0.384202	0.314298	
1024000	11.688050	4	0.290920	0.174204	0.378418	0.290920	0.290920	0.174204	0.395314	0.395314	0.290920	0.395314	0.174204	
1025000	11.688050	4	0.323208	0.210614	0.451775	0.323208	0.323208	0.210614	0.451775	0.451775	0.323208	0.382413	0.210614	
1026000	11.688050	6	0.295116	0.237055	0.366302	0.295116	0.259057	0.237055	1.541022	0.453499	0.366302	0.366302	0.237055	
1027000	11.688050	6	0.295966	0.214633	0.395413	0.335471	0.249390	0.214633	0.837990	0.395413	0.335471	0.335471	0.214633	
1028000	11.688050	6	0.281082	0.208753	0.554043	0.281082	0.281082	0.144364	0.554043	0.358319	0.246250	0.358319	0.208753	
1029000	11.688050	7	0.303950	0.188266	0.420448	0.281951	0.303950	0.177243	0.420448	0.420448	0.246976	0.327694	0.246976	
1030000	11.688050	7	0.318209	0.231075	0.449889	0.311693	0.318209	0.137072	0.449889	0.343541	0.263574	0.449889	0.311693	
1031000	11.688050	5	0.334291	0.239963	0.664762	0.238312	0.238312	0.239963	0.664762	0.324208	0.238312	0.334291	0.239963	
1032000	11.688050	6	0.296846	0.205987	0.434972	0.296846	0.296846	0.205987	0.679394	0.317942	0.294804	0.296846	0.317942	
1033000	11.688050	7	0.282451	0.230708	0.419401	0.282451	0.282451	0.162210	1.222936	0.360209	0.230708	0.401604	0.401604	
1034000	11.688050	2	0.304452	0.304452	0.498678	0.304452	0.304452	0.304452	0.498678	0.498678	0.304452	0.498678	0.304452	
1035000	11.688050	7	0.363395	0.224340	0.454861	0.268157	0.287324	0.224340	0.678435	0.364638	0.287324	0.454861	0.224340	
1036000	11.688050	6	0.279507	0.239090	0.482174	0.279507	0.279507	0.239090	0.751879	0.422436	0.279507	0.373746	0.279507	
1037000	11.688050	6	0.276100	0.218049	0.354454	0.276100	0.276100	0.188991	0.656417	0.656417	0.278027	0.354454	0.188991	
1038000	11.688050	5	0.352245	0.189274	0.426039	0.286886	0.286886	0.189274	0.426039	0.426039	0.290020	0.426039	0.189274	
1039000	11.688050	6	0.300579	0.258412	0.399115	0.300579	0.258412	0.155428	0.753651	0.399115	0.300579	0.399115	0.266500	
1040000	11.688050	6	0.322457	0.182694	0.395392	0.282061	0.322457	0.182694	0.739209	0.322457	0.322457	0.322457	0.154263	
1041000	11.688050	6	0.311764	0.215041	0.396678	0.311764	0.311764	0.199376	0.478254	0.377395	0.311764	0.311764	0.311764	
1042000	11.688050	6	0.298460	0.183798	0.374609	0.298901	0.298460	0.184164	1.306418	0.374609	0.298460	0.374609	0.298460	
1043000	11.688050	3	0.284562	0.199354	0.350706	0.284562	0.284562	0.199354	0.350706	0.350706	0.284562	0.350706	0.199354	
1044000	11.688050	8	0.291247	0.246726	0.391078	0.291247	0.291247	0.177370	0.943576	0.495519	0.291247	0.398238	0.305936	
1045000	11.688050	7	0.331915	0.233706	0.449597	0.331915	0.331915	0.206439	1.608658	0.449597	0.331915	0.263968	0.107400	
1046000	11.688050	4	0.330001	0.212697	0.458279	0.330001	0.330001	0.212697	0.458279	0.458279	0.330001	0.330001	0.197742	
1047000	11.688050	6	0.294186	0.183869	0.385218	0.294186	0.265417	0.199864	0.726029	0.385218	0.294186	0.294186	0.183869	
1048000	11.688050	5	0.316450	0.206873	0.516790	0.316450	0.307898	0.206873	0.516790	0.307898	0.282602	0.307898	0.316450	
1049000	11.688050	7	0.339179	0.229030	0.417470	0.285447	0.339179	0.145516	0.417470	0.339179	0.243090	0.417470	0.125596	
1050000	11.688050	6	0.295568	0.205361	0.370036	0.295568	0.295568	0.205361	0.770083	0.431502	0.295568	0.370036	0.334215	
1051000	11.688050	6	0.303392	0.241906	0.416048	0.241906	0.320848	0.241906	0.416048	0.416048	0.253782	0.416048	0.133846	
1052000	11.688050	6	0.315074	0.207437	0.461970	0.306552	0.306552	0.179420	0.461970	0.461970	0.306552	0.357248	0.179420	
1053000	11.688050	5	0.314456	0.273719	0.426116	0.273719	0.314456	0.273719	0.503072	0.429012	0.273719	0.429012	0.273719	
1054000	11.688050	9	0.335029	0.185890	0.414102	0.335029	0.318703	0.188016	0.609535	0.279328	0.283047	0.414102	0.093268	
1055000	11.688050	6	0.310585	0.238090	0.424106	0.310585	0.310585	0.166990	0.615459	0.424106	0.238090	0.419307	0.238090	
1056000	11.688050	7	0.288031	0.210459	0.448849	0.313331	0.313331	0.210459	0.465986	0.466233	0.313331	0.463814	0.210459	
1057000	11.688050	9	0.281577	0.176150	0.403516	0.242965	0.281577	0.156785	0.440661	0.592262	0.281577	0.399370	0.154271	
1058000	11.688050	4	0.291078	0.240475	0.406050	0.291078	0.296209	0.240475	0.406050	0.406050	0.291078	0.406050	0.291078	
1059000	11.688050	6	0.318849	0.231579	0.383459	0.318849	0.285214	0.231579	0.424011	0.383459	0.365121	0.383459	0.285214	
1060000	11.688050	7	0.289339	0.217509	0.373633	0.289339	0.316402	0.168639	2.135746	0.373633	0.289339	0.352498	0.217509	
1061000	11.688050	6	0.256153	0.269153	0.402601	0.269153	0.269153	0.220169	0.886989	0.490493	0.256153	0.402601	0.269153	
1062000	11.688050	6	0.287089	0.249098	0.378167	0.287089	0.294696	0.249098	0.757279	0.473307	0.294696	0.378167	0.294696	
1063000	11.688050	7	0.258169	0.258169	0.438488	0.258169	0.258169	0.185030	0.438488	0.345276	0.375338	0.457745	0.358693	
1064000	11.688050	4	0.311873	0.188014	0.403230	0.311873	0.311873	0.188014	1.008896	0.403230	0.311873	0.403230	0.188014	
1065000	11.688050	5	0.301340	0.175417	0.360424	0.301340	0.301340	0.175417	0.479348	0.360424	0.312015	0.479348	0.175417	
1066000	11.688050	8	0.299744	0.232150	0.370355	0.266821	0.354901	0.155391	0.448888	0.370355	0.266821	0.424589	0.299744	
1067000	11.688050	5	0.256400	0.256400	0.398732	0.256400	0.256400	0.256400	0.444869	0.398732	0.256400	0.413016	0.163955	
1068000	11.688050	7	0.305817	0.169116	0.384736	0.305817	0.305817	0.156087	0.899650	0.384736	0.423025	0.384736	0.119382	
1069000	11.688050	5	0.300303	0.201102	0.397946	0.300303	0.300303	0.175212	0.436091	0.397946	0.300303	0.436091	0.300303	
1070000	11.688050	5	0.298874	0.197674	0.357048	0.298874	0.298874	0.197674	0.421656	0.357048	0.298874	0.421656	0.306566	
1071000	11.688050	5	0.313250	0.212386	0.355237	0.313250	0.313250	0.212386	1.445490	0.329125	0.313250	0.355237	0.212386	
1072000	11.688050	5	0.305654	0.237910	0.400645	0.305654	0.305654	0.160865	0.400645	0.400645	0.237910	0.305654	0.248589	
1073000	11.688050	6	0.330852	0.212325	0.413565	0.289745	0.289745	0.212325	0.512994	0.430405	0.289745	0.430405	0.289745	
1074000	11.688050	6	0.283460	0.202580	0.388768	0.250530	0.388768	0.202580	0.714137	0.388768	0.337958	0.388768	0.202580	
1075000	11.688050	5	0.268520	0.241579	0.435058	0.266321	0.266321	0.241579	0.435058	0.455545	0.266321	0.435058	0.241579	
1076000	11.688050	6	0.275911	0.166741	0.388400	0.252795	0.275911	0.187124	1.165983	0.388400	0.388400	0.388400	0.275911	
1077000	11.688050	5	0.283795	0.283795	0.418252	0.283795	0.238767	0.238767	1.015353	0.418252	0.238767	0.505115	0.238767	
1078000	11.688050	4	0.309933	0.222069	0.388979	0.309933	0.309933	0.222069	0.776601	0.388979	0.309933	0.388979	0.222069	
1079000	11.688050	8	0.320860	0.219615	0.319873	0.286883	0.320860	0.219615	0.696938	0.494697	0.219615	0.480612	0.120598	
1080000	11.688050	6	0.306966	0.197123	0.422414	0.294085	0.294085	0.197123	0.422414	0.445994	0.294085	0.422414	0.248792	
1081000	11.688050	5	0.317229	0.208894	0.421156	0.288919	0.288919	0.208894	0.432066	0.421156	0.288919	0.421156	0.208894	
1082000	11.688050	5	0.286772	0.217822	0.397814	0.256373	0.286772	0.217822	0.397814	0.506335	0.286772	0.397814	0.397814	
1083000	11.688050	6	0.279844	0.214037	0.408746	0.279844	0.279844	0.214037	0.471664	0.414130	0.279844	0.408746	0.172019	
1084000	11.688050	6	0.306650	0.212741	0.342042	0.279984	0.306650	0.212741	0.781093	0.344804	0.306650	0.306650	0.212741	
1085000	11.688050	4	0.277620	0.190052	0.416645	0.277620	0.277620	0.190052	0.822994	0.416645	0.277620	0.416645	0.416645	
1086000	11.688050	4	0.328187	0.231304	0.518635	0.285533	0.285533	0.231304	0.518635	0.518635	0.285533	0.518635	0.231304	
1087000	11.688050	6	0.287409	0.212170	0.525080	0.287409	0.286934	0.212170	0.525080	0.303984	0.286934	0.525080	0.174875	
1088000	11.688050	8	0.308845	0.230266	0.346031	0.263674	0.308845	0.200855	1.513551	0.346031	0.263674	0.348292	0.155556	
1089000	11.688050	6	0.307743	0.166837	0.365614	0.307743	0.334799	0.166837	1.031027	0.365614	0.365614	0.334799	0.097889	
1090000	11.688050	5	0.299618	0.198674	0.483965	0.299618	0.299618	0.174226	0.633778	0.483965	0.299618	0.483965	0.174226	
1091000	11.688050	7	0.279069	0.197907	0.431538	0.279069	0.279069	0.196190	0.883839	0.427308	0.234922	0.427308	0.196190	
1092000	11.688050	6	0.301144	0.188787	0.492145	0.301144	0.301144	0.180782	1.157692	0.301144	0.301144	0.397301	0.301144	
1093000	11.688050	7	0.302612	0.246539	0.330619	0.266946	0.330619	0.228005	0.751804	0.330619	0.274348	0.330619	0.246539	
1094000	11.688050	6	0.307891	0.180129	0.500929	0.295106	0.295106	0.189522	0.500929	0.500929	0.266370	0.500929	0.307891	
1095000	11.688050	6	0.302361	0.193702	0.458866	0.266594	0.302361	0.193702	1.495682	0.458866	0.266594	0.422312	0.193702	
1096000	11.688050	7	0.287775	0.264895	0.391989	0.264895	0.359161	0.264895	1.187446	0.490412	0.376252	0.376252	0.264895	
1097000	11.688050	5	0.313060	0.246565	0.391214	0.313060	0.313060	0.152560	0.540726	0.313060	0.313060	0.391214	0.313060	
1098000	11.688050	5	0.299050	0.238520	0.423426	0.299050	0.299050	0.160910	0.770786	0.423426	0.299050	0.423426	0.299050	
1099000	11.688050	7	0.315426	0.264725	0.378002	0.264271	0.315426	0.264271	0.585626	0.376387	0.264271	0.375767	0.264271	
1100000	11.688050	4	0.304378	0.197398	0.422411	0.304378	0.422411	0.197398	0.422411	0.343777	0.343777	0.343777	0.197398	
1101000	11.688050	7	0.311249	0.205293	0.385722	0.311249	0.311249	0.155454	0.766979	0.344197	0.311249	0.311249	0.215937	
1102000	11.688050	4	0.276744	0.276744	0.396597	0.276744	0.276744	0.157267	0.528014	0.396597	0.276744	0.396597	0.276744	
1103000	11.688050	7	0.300546	0.186101	0.504325	0.300546	0.323289	0.186101	0.504325	0.450066	0.309628	0.450066	0.192365	
1104000	11.688050	5	0.288255	0.229758	0.478284	0.288255	0.330530	0.229758	0.478284	0.330530	0.330906	0.330906	0.330530	
1105000	11.688050	8	0.320873	0.278807	0.328490	0.264868	0.328490	0.225069	0.698381	0.328490	0.313713	0.424419	0.225069	
1106000	11.688050	6	0.315178	0.169755	0.502611	0.281731	0.281731	0.159665	0.502611	0.281731	0.281731	0.444128	0.315178	
1107000	11.688050	6	0.321829	0.230016	0.425144	0.240639	0.321829	0.207957	0.654787	0.321829	0.321829	0.321829	0.230016	
1108000	11.688050	6	0.280781	0.210169	0.677695	0.280781	0.320496	0.210169	0.809998	0.419854	0.280781	0.320496	0.280781	
1109000	11.688050	5	0.330245	0.231401	0.410322	0.258977	0.330245	0.201756	0.410322	0.410322	0.330245	0.410322	0.231401	
1110000	11.688050	6	0.304984	0.173352	0.436601	0.242634	0.304984	0.173352	0.794219	0.436601	0.242634	0.499757	0.173352	
1111000	11.688050	6	0.331237	0.201067	0.481751	0.338015	0.331237	0.201067	0.523956	0.433714	0.331237	0.331237	0.338015	
1112000	11.688050	6	0.339485	0.212660	0.560015	0.289285	0.339485	0.212660	0.560015	0.334639	0.305611	0.334639	0.289285	
1113000	11.688050	6	0.303273	0.192151	0.438921	0.260506	0.303273	0.192151	0.565792	0.303273	0.227470	0.438921	0.438921	
1114000	11.688050	4	0.297753	0.297753	0.453190	0.297753	0.297753	0.178007	0.618261	0.297753	0.297753	0.297753	0.178007	
1115000	11.688050	4	0.286344	0.239378	0.349667	0.239378	0.349667	0.239378	1.395087	0.349667	0.239378	0.349667	0.349667	
1116000	11.688050	6	0.337890	0.172875	0.441386	0.247216	0.337890	0.172875	0.953847	0.441386	0.260289	0.337890	0.260289	
1117000	11.688050	5	0.333626	0.199643	0.509451	0.306559	0.333626	0.199643	0.509451	0.509451	0.306559	0.333626	0.147524	
1118000	11.688050	6	0.301664	0.205012	0.465164	0.301664	0.301664	0.205012	1.253733	0.452319	0.301664	0.361750	0.301664	
1119000	11.688050	5	0.314410	0.200661	0.391033	0.352448	0.352448	0.200661	0.522712	0.391033	0.314410	0.391033	0.200661	
1120000	11.688050	4	0.288877	0.207473	0.417542	0.288877	0.288877	0.207473	0.747040	0.417542	0.288877	0.288877	0.288877	
1121000	11.688050	5	0.315381	0.178537	0.397803	0.315381	0.315381	0.178537	0.596691	0.397803	0.409320	0.397803	0.397803	
1122000	11.688050	6	0.319636	0.262200	0.389086	0.262200	0.319636	0.262200	1.667755	0.347807	0.262200	0.543851	0.262200	
1123000	11.688050	7	0.310655	0.257689	0.449186	0.257689	0.274406	0.257689	0.738198	0.449186	0.310655	0.486495	0.260655	
1124000	11.688050	5	0.293743	0.176065	0.453031	0.293743	0.293743	0.176065	0.634853	0.453031	0.293743	0.453031	0.253220	
1125000	11.688050	5	0.322931	0.241333	0.382219	0.276818	0.241333	0.241333	1.514497	0.382219	0.241333	0.382219	0.241333	
1126000	11.688050	6	0.320451	0.198043	0.417122	0.320451	0.320451	0.198043	1.095934	0.431842	0.320451	0.450392	0.320451	
1127000	11.688050	4	0.301854	0.196561	0.384208	0.301854	0.301854	0.196561	0.384208	0.384208	0.301854	0.384208	0.213150	
1128000	11.688050	6	0.277356	0.245262	0.371412	0.277356	0.315580	0.245262	0.496909	0.390076	0.245262	0.390076	0.277356	
1129000	11.688050	7	0.301770	0.237504	0.402985	0.301770	0.301770	0.194026	0.402985	0.442422	0.332111	0.402985	0.357215	
1130000	11.688050	5	0.291875	0.186021	0.392630	0.322650	0.291875	0.186021	0.492986	0.322650	0.322650	0.322650	0.291875	
1131000	11.688050	6	0.310356	0.180112	0.368557	0.265138	0.300265	0.180112	1.094267	0.368557	0.310356	0.368557	0.300265	
1132000	11.688050	5	0.300066	0.231162	0.474862	0.300066	0.300066	0.200366	0.474862	0.387449	0.300066	0.474862	0.300066	
1133000	11.688050	3	0.271919	0.192803	0.422972	0.271919	0.271919	0.192803	0.422972	0.422972	0.271919	0.422972	0.271919	
1134000	11.688050	4	0.291442	0.219060	0.427971	0.291442	0.291442	0.219060	0.950134	0.427971	0.427971	0.427971	0.291442	
1135000	11.688050	4	0.344687	0.257672	0.526232	0.344687	0.344687	0.257672	0.587494	0.344687	0.257672	0.344687	0.344687	
1136000	11.688050	6	0.315052	0.168875	0.392367	0.315052	0.315052	0.168875	0.422607	0.379815	0.316182	0.422607	0.315052	
1137000	11.688050	6	0.340823	0.198406	0.490509	0.282472	0.282472	0.202522	1.071706	0.490509	0.282472	0.490509	0.282472	
1138000	11.688050	4	0.311273	0.219348	0.489104	0.311273	0.311273	0.219348	0.489104	0.311273	0.270318	0.489104	0.311273	
1139000	11.688050	5	0.302457	0.209706	0.405055	0.302457	0.302457	0.209706	0.988392	0.302457	0.302457	0.405055	0.224145	
1140000	11.688050	7	0.331105	0.194630	0.383698	0.243996	0.278869	0.194630	0.533394	0.383698	0.383698	0.357482	0.383698	
1141000	11.688050	3	0.280740	0.220953	0.487465	0.280740	0.280740	0.220953	0.487465	0.487465	0.280740	0.487465	0.487465	
1142000	11.688050	7	0.305123	0.187116	0.407476	0.309348	0.305123	0.187116	1.113810	0.407476	0.349197	0.305123	0.226510	
1143000	11.688050	4	0.261910	0.239222	0.440157	0.239222	0.239222	0.239222	0.807635	0.440157	0.261910	0.440157	0.261910	
1144000	11.688050	6	0.303803	0.194831	0.424796	0.303803	0.303803	0.209241	1.450835	0.488812	0.303803	0.488812	0.209241	
1145000	11.688050	6	0.290152	0.240545	0.416895	0.240545	0.240545	0.240545	0.618532	0.317355	0.262983	0.416895	0.317355	
1146000	11.688050	5	0.348410	0.262830	0.382192	0.262830	0.262830	0.255644	0.447489	0.447489	0.262830	0.447489	0.262830	
1147000	11.688050	6	0.285210	0.258885	0.396976	0.285210	0.319030	0.185197	0.396976	0.413855	0.258885	0.396976	0.285210	
1148000	11.688050	3	0.276762	0.276762	0.438196	0.276762	0.276762	0.276762	1.171731	0.438196	0.276762	0.276762	0.276762	
1149000	11.688050	5	0.302385	0.199787	0.409251	0.302385	0.302385	0.199787	0.858990	0.409251	0.302385	0.409251	0.247025	
1150000	11.688050	5	0.309851	0.187936	0.364186	0.309851	0.309851	0.187936	1.357327	0.364186	0.309851	0.323546	0.187936	
1151000	11.688050	8	0.304129	0.198086	0.380759	0.301046	0.301046	0.153107	0.742419	0.380759	0.325730	0.325730	0.170631	
1152000	11.688050	5	0.305436	0.241226	0.411355	0.305436	0.305436	0.241226	0.411355	0.314578	0.314578	0.404661	0.241226	
1153000	11.688050	5	0.295649	0.161631	0.400940	0.295649	0.295649	0.161631	1.851401	0.295649	0.295649	0.422356	0.295649	
1154000	11.688050	6	0.302796	0.214511	0.440164	0.302796	0.274571	0.214511	0.570291	0.302796	0.274571	0.400147	0.214511	
1155000	11.688050	6	0.319951	0.225124	0.399125	0.319951	0.319951	0.175171	0.727647	0.319951	0.319951	0.424464	0.319951	
1156000	11.688050	8	0.287387	0.246986	0.356842	0.257511	0.251395	0.192582	1.381162	0.348640	0.251395	0.356842	0.356842	
1157000	11.688050	5	0.288662	0.222345	0.414438	0.288662	0.288662	0.222345	0.735077	0.351848	0.288662	0.351848	0.222345	
1158000	11.688050	6	0.303271	0.182831	0.383062	0.303271	0.303271	0.182831	0.602180	0.383062	0.257682	0.383062	0.183746	
1159000	11.688050	5	0.290931	0.195591	0.361095	0.290931	0.290931	0.195591	0.361095	0.416087	0.290931	0.364803	0.195591	
1160000	11.688050	4	0.311391	0.207306	0.347244	0.311391	0.347244	0.207306	0.525133	0.347244	0.311391	0.347244	0.347244	
1161000	11.688050	6	0.278647	0.207370	0.394391	0.278647	0.278647	0.207370	1.059717	0.567657	0.259929	0.394391	0.207370	
1162000	11.688050	5	0.305012	0.206189	0.391477	0.305012	0.305012	0.206189	0.663166	0.449562	0.305012	0.391477	0.206189	
1163000	11.688050	5	0.288572	0.227651	0.441008	0.288572	0.299466	0.227651	1.707982	0.441008	0.227651	0.441008	0.227651	
1164000	11.688050	6	0.283814	0.188494	0.347179	0.283814	0.283814	0.169470	0.495706	0.495706	0.283814	0.347179	0.125065	
1165000	11.688050	5	0.294201	0.188857	0.455753	0.294201	0.294201	0.188857	0.579775	0.294201	0.294201	0.513388	0.294201	
1166000	11.688050	7	0.302977	0.259916	0.421438	0.269998	0.302977	0.234538	0.722429	0.355447	0.302977	0.302977	0.302977	
1167000	11.688050	7	0.307781	0.257476	0.418089	0.291507	0.288456	0.257476	1.112319	0.418089	0.257476	0.418089	0.218785	
1168000	11.688050	5	0.290450	0.195649	0.388228	0.321250	0.388228	0.195649	0.529626	0.290450	0.321250	0.388228	0.195649	
1169000	11.688050	5	0.267847	0.201910	0.368288	0.267847	0.368288	0.201910	1.300658	0.368288	0.368288	0.368288	0.099474	
1170000	11.688050	5	0.295663	0.192905	0.342785	0.295663	0.295663	0.192905	0.441586	0.419314	0.295663	0.419314	0.419314	
1171000	11.688050	8	0.304284	0.202005	0.434803	0.274068	0.262816	0.196483	0.641265	0.274068	0.221674	0.434803	0.196483	
1172000	11.688050	7	0.344271	0.181773	0.376288	0.298827	0.344271	0.179040	0.632368	0.376288	0.344271	0.344271	0.195608	
1173000	11.688050	5	0.262896	0.183259	0.366942	0.262896	0.262896	0.183259	0.791734	0.366942	0.247722	0.366942	0.183259	
1174000	11.688050	6	0.330535	0.192153	0.413191	0.366724	0.330535	0.192153	0.489506	0.366724	0.214956	0.413191	0.330535	
1175000	11.688050	8	0.311550	0.232323	0.436620	0.284999	0.311550	0.208374	1.205094	0.335093	0.284999	0.436620	0.245278	
1176000	11.688050	8	0.308596	0.225618	0.414849	0.308596	0.289140	0.168085	1.424091	0.414849	0.225618	0.444196	0.295340	
1177000	11.688050	7	0.310165	0.200774	0.416549	0.310165	0.290550	0.205855	0.756174	0.416549	0.310165	0.416549	0.290220	
1178000	11.688050	5	0.298126	0.221438	0.450671	0.221438	0.298126	0.221438	0.712260	0.396696	0.298126	0.450671	0.396696	
