Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
2373000	48.111915	6	0.266860	0.168326	0.382443	0.266860	0.266860	0.168326	0.721223	0.382443	0.276587	0.382443	0.281346	
2374000	48.111915	7	0.307530	0.226051	0.351357	0.283152	0.332855	0.226051	0.954642	0.351357	0.260267	0.351357	0.226051	
2375000	48.111915	7	0.292573	0.247376	0.401245	0.247376	0.255353	0.247376	0.581333	0.358498	0.247376	0.358498	0.240902	
2376000	48.111915	7	0.318793	0.232032	0.495517	0.318793	0.322865	0.232032	0.495517	0.339820	0.232032	0.362541	0.166293	
2377000	48.111915	7	0.286796	0.224961	0.381030	0.286796	0.286796	0.224961	0.598985	0.431458	0.286796	0.356716	0.159130	
2378000	48.111915	8	0.268610	0.221510	0.400129	0.225786	0.268610	0.221510	0.648754	0.406033	0.268610	0.376620	0.207200	
2379000	48.111915	7	0.278899	0.245610	0.402175	0.278899	0.278899	0.183183	0.570536	0.454695	0.245610	0.526009	0.245610	
2380000	48.111915	5	0.308321	0.199601	0.403959	0.308321	0.308321	0.199601	1.574579	0.403959	0.308321	0.308321	0.319693	
2381000	48.111915	6	0.294001	0.193068	0.445555	0.302981	0.330448	0.193068	0.445555	0.445555	0.294001	0.445555	0.335054	
2382000	48.111915	7	0.292286	0.292286	0.409826	0.292286	0.292286	0.292286	1.384229	0.378441	0.375605	0.384593	0.182734	
2383000	48.111915	8	0.328633	0.159433	0.433493	0.328633	0.329585	0.159433	0.894929	0.371110	0.267431	0.396511	0.159433	
2384000	48.111915	7	0.315737	0.237534	0.347866	0.315737	0.312802	0.205587	1.281113	0.347866	0.347866	0.347866	0.241600	
2385000	48.111915	7	0.298408	0.263462	0.446693	0.268509	0.268509	0.190576	0.603550	0.446693	0.298408	0.519375	0.298408	
2386000	48.111915	7	0.306089	0.224928	0.435510	0.306089	0.301925	0.224928	0.879491	0.411661	0.306089	0.314107	0.224928	
2387000	48.111915	8	0.332376	0.231377	0.473356	0.285321	0.285321	0.231377	0.512705	0.550224	0.254089	0.473356	0.550074	
2388000	48.111915	6	0.273220	0.183821	0.451628	0.273220	0.292285	0.172763	0.451628	0.344969	0.273220	0.451628	0.344969	
2389000	48.111915	9	0.301511	0.269123	0.351557	0.292610	0.292610	0.179233	0.697453	0.320716	0.292610	0.511530	0.210160	
2390000	48.111915	9	0.325319	0.292301	0.420252	0.295088	0.325319	0.274886	1.650182	0.308098	0.292301	0.329527	0.247765	
2391000	48.111915	6	0.292947	0.208909	0.413388	0.292947	0.292947	0.210052	0.413388	0.405687	0.292947	0.407109	0.292947	
2392000	48.111915	5	0.310046	0.227295	0.446333	0.310046	0.310046	0.227295	0.533556	0.446333	0.310046	0.446333	0.233321	
2393000	48.111915	4	0.306163	0.190174	0.442995	0.306163	0.306163	0.190174	0.577050	0.442995	0.306163	0.442995	0.442995	
2394000	48.111915	7	0.296089	0.219817	0.402745	0.296089	0.296089	0.172694	0.625145	0.478186	0.402745	0.402745	0.313833	
2395000	48.111915	7	0.307651	0.195028	0.497454	0.307651	0.307651	0.195028	0.577566	0.314053	0.358291	0.577566	0.098611	
2396000	48.111915	8	0.306056	0.185818	0.409253	0.282145	0.309231	0.170778	1.123604	0.409253	0.330110	0.309231	0.170778	
2397000	48.111915	7	0.327537	0.256065	0.409915	0.256065	0.256065	0.256065	0.859900	0.510475	0.295208	0.295208	0.198606	
2398000	48.111915	8	0.305769	0.191128	0.414780	0.270489	0.300888	0.206302	0.492824	0.438732	0.270489	0.492824	0.191128	
2399000	48.111915	7	0.303400	0.181157	0.438118	0.305310	0.303400	0.181157	0.711995	0.438118	0.303400	0.340030	0.163809	
2400000	48.111915	7	0.286536	0.185362	0.433735	0.297808	0.309272	0.185362	1.257148	0.433735	0.297808	0.433735	0.133703	
2401000	48.111915	9	0.337598	0.275610	0.514578	0.302194	0.270486	0.168312	0.514578	0.427230	0.243896	0.427230	0.162906	
2402000	48.111915	6	0.298232	0.236217	0.402110	0.298232	0.298232	0.236217	1.000928	0.418401	0.298232	0.377253	0.236217	
2403000	48.111915	5	0.298739	0.192733	0.464080	0.298739	0.330170	0.192733	0.853096	0.464080	0.298739	0.464080	0.192733	
2404000	48.111915	8	0.299545	0.229178	0.395720	0.299545	0.299545	0.229178	0.886053	0.499740	0.243248	0.340803	0.156772	
2405000	48.111915	9	0.278630	0.278630	0.417091	0.266705	0.291987	0.195110	1.090273	0.417091	0.331092	0.505836	0.200152	
2406000	48.111915	10	0.288339	0.207216	0.362337	0.288339	0.345060	0.151821	1.132854	0.351724	0.358535	0.559183	0.181251	
2407000	48.111915	8	0.324793	0.227667	0.407925	0.251835	0.268772	0.163382	0.629604	0.324793	0.251375	0.407925	0.251375	
2408000	48.111915	8	0.299749	0.177307	0.428241	0.288018	0.299749	0.177307	1.524725	0.350870	0.299749	0.356344	0.254543	
2409000	48.111915	5	0.292067	0.223041	0.394069	0.292067	0.292067	0.222380	0.862102	0.394069	0.394069	0.394069	0.223041	
2410000	48.111915	6	0.310397	0.235930	0.383490	0.292206	0.292206	0.227706	0.524042	0.383490	0.292206	0.383490	0.292206	
2411000	48.111915	6	0.304373	0.199755	0.366787	0.271944	0.271944	0.199755	0.805200	0.357544	0.271944	0.366787	0.199755	
2412000	48.111915	8	0.328287	0.253897	0.376870	0.245442	0.253897	0.155548	0.805901	0.545071	0.245442	0.376870	0.365884	
2413000	48.111915	7	0.322834	0.202765	0.422755	0.285810	0.318833	0.202765	1.251419	0.318833	0.285810	0.548743	0.202765	
2414000	48.111915	6	0.304312	0.287415	0.457830	0.287415	0.304312	0.190667	0.787886	0.383917	0.304312	0.383917	0.304312	
2415000	48.111915	6	0.289614	0.200275	0.468790	0.289614	0.289614	0.189878	0.500997	0.468790	0.289614	0.289614	0.167130	
2416000	48.111915	9	0.293037	0.238939	0.529774	0.304250	0.277916	0.180981	0.842531	0.529774	0.304250	0.483044	0.145860	
2417000	48.111915	7	0.313138	0.207311	0.383019	0.313138	0.313138	0.207311	0.915455	0.403842	0.313138	0.469131	0.244099	
2418000	48.111915	5	0.310801	0.198344	0.362596	0.237420	0.237420	0.198344	0.760230	0.310801	0.310801	0.362596	0.198344	
2419000	48.111915	9	0.321327	0.193057	0.519413	0.256789	0.294375	0.193057	0.588683	0.525968	0.294375	0.376208	0.239881	
2420000	48.111915	7	0.282189	0.208445	0.390441	0.276363	0.282189	0.208445	0.843083	0.390441	0.337428	0.390441	0.285947	
2421000	48.111915	5	0.329790	0.219619	0.404600	0.329790	0.329790	0.203152	0.467206	0.467206	0.329790	0.467206	0.203152	
2422000	48.111915	6	0.297031	0.204974	0.388167	0.297031	0.297031	0.204974	0.395458	0.388167	0.280792	0.388167	0.214324	
2423000	48.111915	8	0.265685	0.207237	0.439737	0.265685	0.270153	0.185887	0.475488	0.553215	0.265685	0.389147	0.207237	
2424000	48.111915	7	0.275352	0.188291	0.494218	0.256313	0.295301	0.169023	0.503615	0.503615	0.295301	0.494218	0.275352	
2425000	48.111915	6	0.298375	0.171969	0.440229	0.298375	0.298375	0.192213	1.072261	0.440229	0.298375	0.440229	0.176655	
2426000	48.111915	7	0.298508	0.285755	0.446774	0.298508	0.288979	0.150546	0.497472	0.446774	0.288979	0.446774	0.137021	
2427000	48.111915	7	0.293110	0.296812	0.424451	0.310220	0.293110	0.133571	1.093414	0.424451	0.296812	0.424451	0.130612	
2428000	48.111915	8	0.293759	0.211767	0.435395	0.293759	0.293759	0.193316	1.178208	0.435395	0.243090	0.460150	0.263869	
2429000	48.111915	8	0.313298	0.203585	0.424789	0.287963	0.275438	0.171239	0.452604	0.424789	0.287963	0.424789	0.213130	
2430000	48.111915	6	0.303198	0.239725	0.438900	0.239725	0.303198	0.239725	0.778347	0.501155	0.233991	0.438900	0.239725	
2431000	48.111915	7	0.308512	0.192144	0.449891	0.242075	0.308512	0.192144	0.449891	0.317785	0.265704	0.308512	0.137873	
2432000	48.111915	7	0.319160	0.255363	0.436305	0.242454	0.319160	0.198777	1.230557	0.319160	0.255363	0.319160	0.226745	
2433000	48.111915	6	0.296398	0.184300	0.398639	0.296398	0.316430	0.184300	0.683947	0.316430	0.316430	0.398639	0.201745	
2434000	48.111915	10	0.272115	0.185821	0.396360	0.268924	0.268924	0.162097	0.761231	0.471496	0.399635	0.478680	0.313179	
2435000	48.111915	7	0.257712	0.247538	0.361943	0.257712	0.257712	0.138544	1.085930	0.361943	0.298716	0.361943	0.547516	
2436000	48.111915	7	0.278699	0.201233	0.419924	0.278699	0.278699	0.201233	0.983064	0.236155	0.356661	0.419924	0.282211	
2437000	48.111915	7	0.333774	0.210639	0.423192	0.333774	0.333774	0.210639	1.255053	0.562960	0.333774	0.395135	0.152831	
2438000	48.111915	10	0.341900	0.197345	0.408035	0.240258	0.341643	0.197345	0.726235	0.372513	0.253024	0.338707	0.105885	
2439000	48.111915	7	0.285500	0.197431	0.372385	0.285500	0.355426	0.197431	1.318537	0.372385	0.285500	0.478990	0.173211	
2440000	48.111915	8	0.293740	0.169940	0.503241	0.292674	0.292674	0.169940	0.503241	0.437167	0.356118	0.357431	0.161433	
2441000	48.111915	7	0.293418	0.191307	0.443688	0.302068	0.293418	0.191307	0.462265	0.443688	0.339942	0.443688	0.325787	
2442000	48.111915	5	0.316911	0.256939	0.460617	0.256939	0.316911	0.256939	1.369846	0.316911	0.256939	0.527933	0.256939	
2443000	48.111915	6	0.292541	0.254534	0.414214	0.254534	0.313730	0.170303	0.414214	0.414214	0.313730	0.414214	0.280512	
2444000	48.111915	7	0.336885	0.225138	0.370210	0.246424	0.328723	0.225138	1.638984	0.336885	0.336885	0.370210	0.133068	
2445000	48.111915	8	0.288434	0.268208	0.461540	0.283131	0.355838	0.223882	0.461540	0.355838	0.343272	0.461540	0.220521	
2446000	48.111915	7	0.320999	0.202356	0.499796	0.209029	0.288764	0.202356	0.499796	0.258436	0.258436	0.412939	0.258436	
2447000	48.111915	6	0.316060	0.188060	0.462985	0.316060	0.347205	0.206122	0.866315	0.347205	0.316060	0.462985	0.206122	
2448000	48.111915	6	0.313763	0.204683	0.504120	0.313763	0.313763	0.204683	0.778331	0.313763	0.313763	0.519711	0.147969	
2449000	48.111915	8	0.295459	0.247855	0.455384	0.247855	0.295459	0.184769	0.977070	0.396639	0.344399	0.344399	0.208691	
2450000	48.111915	8	0.316883	0.229534	0.410146	0.262412	0.316883	0.187861	1.263889	0.316883	0.364095	0.383958	0.187861	
2451000	48.111915	5	0.343326	0.235260	0.415853	0.298554	0.343326	0.235260	0.415853	0.415853	0.298554	0.496718	0.235260	
2452000	48.111915	6	0.305119	0.227786	0.493263	0.305119	0.305119	0.222442	0.493263	0.493263	0.305119	0.322172	0.167436	
2453000	48.111915	7	0.320230	0.174583	0.353945	0.311512	0.320230	0.174583	0.368517	0.440450	0.384446	0.384446	0.368517	
2454000	48.111915	7	0.313836	0.220423	0.357109	0.313836	0.313836	0.220423	0.498012	0.313836	0.263045	0.467325	0.166404	
2455000	48.111915	7	0.296776	0.197961	0.434688	0.218601	0.296776	0.197961	0.723968	0.503813	0.296776	0.434688	0.244347	
2456000	48.111915	8	0.289961	0.285304	0.367443	0.265692	0.289961	0.205839	0.465381	0.285304	0.289961	0.425998	0.400339	
2457000	48.111915	9	0.288839	0.288839	0.430714	0.288839	0.354161	0.195563	1.628975	0.345154	0.316219	0.360753	0.169757	
2458000	48.111915	7	0.308278	0.226792	0.416946	0.259608	0.226792	0.226792	1.012338	0.355607	0.259608	0.323831	0.355607	
2459000	48.111915	7	0.342368	0.255613	0.415225	0.335004	0.335004	0.185253	0.415225	0.337987	0.194473	0.415225	0.185253	
2460000	48.111915	5	0.280788	0.177977	0.389323	0.280788	0.280788	0.177977	0.712236	0.389323	0.280788	0.473205	0.177977	
2461000	48.111915	9	0.328277	0.261514	0.367785	0.301132	0.291295	0.151704	0.545205	0.511724	0.291295	0.439270	0.511724	
2462000	48.111915	8	0.280339	0.259784	0.327227	0.256339	0.280339	0.144170	0.549708	0.571645	0.259784	0.430207	0.144170	
2463000	48.111915	6	0.284405	0.247340	0.404077	0.247340	0.247340	0.247340	1.012298	0.404077	0.247340	0.397830	0.260513	
2464000	48.111915	5	0.295863	0.190974	0.457066	0.324292	0.324292	0.190974	0.457066	0.513832	0.295863	0.457066	0.190974	
2465000	48.111915	9	0.316114	0.290783	0.388901	0.290783	0.236405	0.136936	0.515270	0.388901	0.319211	0.371205	0.154885	
2466000	48.111915	7	0.293469	0.188818	0.411628	0.295620	0.293469	0.188818	0.791512	0.514670	0.295620	0.358064	0.188818	
2467000	48.111915	7	0.282633	0.222711	0.424156	0.282633	0.282633	0.220139	0.487696	0.487696	0.222711	0.313821	0.127081	
2468000	48.111915	9	0.279547	0.279547	0.451210	0.279547	0.345059	0.189568	0.449932	0.357495	0.328532	0.290336	0.241912	
2469000	48.111915	6	0.290091	0.245734	0.444029	0.290091	0.290091	0.167575	0.444029	0.409782	0.290091	0.409782	0.315083	
2470000	48.111915	8	0.297270	0.227583	0.381547	0.232661	0.297270	0.227583	1.592518	0.380384	0.337689	0.380384	0.200350	
2471000	48.111915	6	0.293240	0.224744	0.354468	0.293240	0.293240	0.159771	0.904052	0.481963	0.293240	0.354468	0.159771	
2472000	48.111915	6	0.260190	0.258505	0.441402	0.258505	0.258505	0.146850	0.571830	0.441402	0.258505	0.441402	0.283905	
2473000	48.111915	6	0.317500	0.217847	0.387993	0.317500	0.332285	0.217847	0.471807	0.387993	0.317500	0.387993	0.330394	
2474000	48.111915	6	0.359154	0.222027	0.438174	0.299283	0.299283	0.222027	0.438174	0.371782	0.371782	0.371782	0.215371	
2475000	48.111915	8	0.295354	0.243654	0.484204	0.236815	0.329410	0.236815	0.858424	0.329410	0.297319	0.456208	0.243654	
2476000	48.111915	5	0.330157	0.268609	0.420716	0.268609	0.268609	0.211336	0.420716	0.420716	0.268609	0.324539	0.211336	
2477000	48.111915	8	0.304483	0.191379	0.448329	0.248735	0.294942	0.191379	0.884137	0.308034	0.294942	0.422367	0.248735	
2478000	48.111915	7	0.283641	0.247272	0.403842	0.283641	0.288982	0.153969	0.513778	0.403842	0.283641	0.283641	0.105209	
2479000	48.111915	6	0.279013	0.243921	0.402638	0.279013	0.353965	0.205356	1.715684	0.402638	0.279013	0.353965	0.205356	
2480000	48.111915	9	0.288027	0.195689	0.395662	0.296628	0.355645	0.195689	0.395662	0.358747	0.307922	0.367378	0.321699	
2481000	48.111915	10	0.301523	0.178439	0.526120	0.328210	0.228770	0.178439	0.769070	0.636410	0.344985	0.530112	0.320061	
2482000	48.111915	6	0.281072	0.229171	0.470097	0.281072	0.281072	0.229171	0.738676	0.281072	0.281072	0.412380	0.208174	
2483000	48.111915	7	0.299891	0.205810	0.422535	0.295731	0.280177	0.205810	0.530185	0.369239	0.280177	0.422535	0.205810	
2484000	48.111915	9	0.306871	0.285863	0.514890	0.327663	0.285863	0.160294	0.514890	0.408276	0.311638	0.444170	0.164828	
2485000	48.111915	6	0.305056	0.191650	0.475490	0.305056	0.353887	0.158113	0.624639	0.305056	0.305056	0.475490	0.305056	
2486000	48.111915	9	0.319145	0.187251	0.500270	0.298440	0.319145	0.187251	0.901764	0.291757	0.322294	0.486919	0.259801	
2487000	48.111915	8	0.275655	0.233158	0.447828	0.218689	0.316355	0.191619	0.827023	0.316355	0.316355	0.316355	0.276451	
2488000	48.111915	7	0.339325	0.216227	0.438090	0.270694	0.339325	0.216227	0.735207	0.339325	0.359371	0.626714	0.216227	
2489000	48.111915	7	0.308503	0.201097	0.406193	0.308503	0.308503	0.201097	0.737826	0.444454	0.232031	0.406193	0.171404	
2490000	48.111915	6	0.283353	0.200852	0.505818	0.283353	0.312594	0.200852	0.505818	0.333066	0.333066	0.505818	0.247700	
2491000	48.111915	6	0.333570	0.180588	0.444790	0.278951	0.333570	0.180588	0.444790	0.397977	0.278951	0.397977	0.232627	
2492000	48.111915	8	0.316552	0.197700	0.518895	0.287993	0.316552	0.197700	3.497319	0.319247	0.319247	0.361792	0.209942	
2493000	48.111915	6	0.284385	0.162557	0.522863	0.284385	0.284385	0.212162	0.522863	0.417969	0.293196	0.417969	0.293196	
2494000	48.111915	8	0.299933	0.216847	0.429806	0.299933	0.299933	0.193551	0.673851	0.354835	0.299933	0.398657	0.162821	
2495000	48.111915	6	0.277107	0.203821	0.465766	0.277107	0.323925	0.203821	0.455333	0.465766	0.277107	0.468259	0.277107	
2496000	48.111915	7	0.318690	0.195652	0.464111	0.262535	0.262535	0.195652	0.677379	0.364215	0.262535	0.364215	0.254715	
2497000	48.111915	5	0.299365	0.220751	0.430351	0.299365	0.299365	0.220751	1.734144	0.417107	0.299365	0.430351	0.220751	
2498000	48.111915	7	0.289010	0.257625	0.422862	0.257625	0.289010	0.257625	0.756319	0.438336	0.303782	0.303782	0.265970	
2499000	48.111915	7	0.304523	0.216444	0.447374	0.304523	0.304523	0.182285	0.682091	0.557336	0.302436	0.447374	0.182285	
2500000	48.111915	8	0.321287	0.181864	0.352564	0.285786	0.285786	0.181864	0.875207	0.606253	0.351519	0.351519	0.114583	
2501000	48.111915	6	0.303224	0.174930	0.387114	0.303224	0.272248	0.174442	0.846283	0.387114	0.303224	0.387114	0.174442	
2502000	48.111915	8	0.287032	0.263303	0.383577	0.287032	0.319099	0.241767	0.614996	0.287032	0.337221	0.383577	0.208446	
2503000	48.111915	8	0.272700	0.216290	0.439235	0.274331	0.439235	0.216290	1.030879	0.402929	0.272700	0.414652	0.122005	
2504000	48.111915	6	0.342115	0.220269	0.380163	0.312770	0.342115	0.220269	1.132146	0.380163	0.245361	0.342115	0.342115	
2505000	48.111915	10	0.307291	0.232123	0.346378	0.291993	0.291993	0.166406	1.389616	0.339215	0.307865	0.500541	0.490135	
2506000	48.111915	8	0.354337	0.271928	0.381603	0.282315	0.282315	0.246095	1.093478	0.309888	0.282315	0.381603	0.353689	
2507000	48.111915	6	0.299042	0.184166	0.419914	0.299042	0.299042	0.184166	0.587714	0.419914	0.263617	0.419914	0.100295	
2508000	48.111915	8	0.282567	0.199974	0.406129	0.282567	0.282567	0.199974	0.501470	0.483346	0.281673	0.352291	0.103212	
2509000	48.111915	6	0.305130	0.184941	0.382307	0.305130	0.340919	0.184941	0.766651	0.382307	0.305130	0.572380	0.184941	
2510000	48.111915	7	0.302046	0.221337	0.417551	0.302046	0.316932	0.221337	0.506078	0.539263	0.316932	0.417551	0.163174	
2511000	48.111915	8	0.306357	0.280601	0.357039	0.280601	0.319333	0.184605	0.987821	0.340196	0.274556	0.319333	0.184605	
2512000	48.111915	10	0.309034	0.224762	0.397201	0.350733	0.260602	0.190198	1.258696	0.432477	0.309358	0.397201	0.397125	
2513000	48.111915	5	0.272467	0.242920	0.417594	0.242920	0.272467	0.242920	0.499928	0.479633	0.242920	0.417594	0.272467	
2514000	48.111915	9	0.281982	0.215278	0.466457	0.281982	0.321034	0.175172	0.706705	0.390134	0.254559	0.414033	0.254559	
2515000	48.111915	5	0.303712	0.179468	0.414705	0.259200	0.259200	0.179468	0.635599	0.414705	0.303712	0.414705	0.414705	
2516000	48.111915	6	0.311671	0.197063	0.427951	0.300062	0.311671	0.197063	1.659972	0.427951	0.197063	0.427951	0.170014	
2517000	48.111915	8	0.303748	0.196514	0.361277	0.249762	0.264773	0.196514	0.648959	0.305041	0.249762	0.361277	0.258227	
2518000	48.111915	5	0.252626	0.252626	0.424205	0.252626	0.257449	0.252626	0.809976	0.323779	0.257449	0.424205	0.252626	
2519000	48.111915	6	0.312036	0.196458	0.591067	0.293401	0.312036	0.196458	0.591067	0.312036	0.312036	0.438718	0.273737	
2520000	48.111915	9	0.271406	0.228288	0.338498	0.294650	0.271406	0.169603	0.481262	0.422117	0.286552	0.323920	0.294650	
2521000	48.111915	7	0.304516	0.218420	0.458816	0.265216	0.265216	0.218420	1.113298	0.470468	0.265216	0.436551	0.265216	
2522000	48.111915	8	0.309263	0.213493	0.436064	0.309263	0.273329	0.167782	0.443198	0.436064	0.294425	0.443198	0.235944	
2523000	48.111915	9	0.300455	0.209151	0.359895	0.242893	0.300455	0.209151	0.568565	0.377303	0.240357	0.378312	0.281414	
2524000	48.111915	6	0.261264	0.238021	0.422770	0.261264	0.261264	0.238021	0.692781	0.455269	0.261264	0.307644	0.261264	
2525000	48.111915	6	0.303266	0.198895	0.414685	0.286538	0.303266	0.198895	0.446595	0.446595	0.221589	0.414685	0.221589	
2526000	48.111915	10	0.292229	0.227976	0.361317	0.265178	0.309854	0.206683	1.283906	0.452356	0.309854	0.399485	0.206760	
2527000	48.111915	6	0.302946	0.222892	0.444825	0.302946	0.302946	0.222892	0.548472	0.302946	0.302946	0.322132	0.116827	
2528000	48.111915	9	0.306106	0.216285	0.461432	0.216402	0.288360	0.201490	0.992443	0.422406	0.359960	0.359960	0.306106	
2529000	48.111915	6	0.303425	0.201724	0.367116	0.303425	0.303425	0.177379	1.055515	0.367116	0.303425	0.335633	0.177379	
2530000	48.111915	8	0.314633	0.209925	0.357236	0.300988	0.300988	0.182548	0.754384	0.300988	0.300988	0.388574	0.488128	
2531000	48.111915	7	0.335543	0.203878	0.408609	0.253618	0.325775	0.203878	0.606090	0.489033	0.253618	0.325775	0.253618	
2532000	48.111915	6	0.292504	0.198832	0.398356	0.287267	0.292504	0.198832	1.437267	0.292504	0.358780	0.398356	0.198832	
2533000	48.111915	7	0.309199	0.202751	0.343924	0.309199	0.278908	0.202751	0.343924	0.448321	0.286959	0.485109	0.309199	
2534000	48.111915	5	0.268559	0.225128	0.411298	0.268559	0.268559	0.225128	0.431396	0.411298	0.225128	0.431396	0.224436	
2535000	48.111915	6	0.313412	0.168909	0.413691	0.296763	0.313412	0.174279	0.413691	0.413691	0.291911	0.413691	0.313412	
2536000	48.111915	7	0.300504	0.204373	0.347807	0.301010	0.300504	0.204373	0.510234	0.347807	0.279396	0.347807	0.252589	
2537000	48.111915	7	0.289097	0.266798	0.398082	0.236426	0.263188	0.236426	0.398082	0.504176	0.236426	0.398082	0.192952	
2538000	48.111915	5	0.288828	0.200546	0.372704	0.288828	0.288828	0.200546	0.462849	0.372704	0.288828	0.372704	0.122955	
2539000	48.111915	8	0.281504	0.217757	0.549370	0.281504	0.281504	0.217757	0.631418	0.341735	0.389097	0.510346	0.166621	
2540000	48.111915	7	0.309126	0.219361	0.515288	0.236000	0.309126	0.219361	0.657405	0.262607	0.309126	0.463962	0.236000	
2541000	48.111915	5	0.291874	0.183670	0.477744	0.291874	0.236257	0.183670	0.853600	0.477744	0.291874	0.291874	0.183670	
2542000	48.111915	6	0.293500	0.191935	0.436252	0.306696	0.306696	0.191935	0.436252	0.374429	0.322936	0.436252	0.191935	
2543000	48.111915	5	0.290795	0.196739	0.392419	0.290795	0.290795	0.196739	0.527129	0.290795	0.290795	0.374311	0.290795	
2544000	48.111915	6	0.362176	0.225693	0.392856	0.224073	0.362176	0.224073	0.585233	0.392856	0.225693	0.392856	0.103197	
2545000	48.111915	8	0.309613	0.190450	0.395740	0.278909	0.283594	0.190450	0.701378	0.441280	0.283594	0.368887	0.190450	
2546000	48.111915	6	0.295755	0.205193	0.587226	0.295755	0.357002	0.205193	0.587226	0.340425	0.295755	0.334881	0.295755	
2547000	48.111915	7	0.298822	0.187638	0.377391	0.286492	0.321615	0.187638	0.588617	0.298822	0.321615	0.377391	0.175665	
2548000	48.111915	8	0.339073	0.171751	0.413734	0.279430	0.339073	0.171751	1.697193	0.413734	0.260773	0.310105	0.256142	
2549000	48.111915	7	0.289028	0.247337	0.393360	0.289028	0.289028	0.179433	0.888185	0.334296	0.247337	0.393360	0.221951	
2550000	48.111915	8	0.273355	0.201905	0.467324	0.273355	0.269643	0.201905	0.719021	0.527702	0.273355	0.340810	0.374781	
2551000	48.111915	9	0.334265	0.223388	0.419433	0.284179	0.315293	0.181358	0.483930	0.368561	0.284179	0.334265	0.322693	
2552000	48.111915	5	0.367855	0.228824	0.393791	0.277268	0.277268	0.228824	0.479704	0.367855	0.277268	0.393791	0.277268	
2553000	48.111915	7	0.281706	0.240197	0.444457	0.281706	0.281706	0.223080	1.508767	0.288962	0.281706	0.401721	0.223080	
2554000	48.111915	7	0.299559	0.197930	0.495180	0.263868	0.316805	0.197930	0.495180	0.495180	0.381679	0.496485	0.197930	
2555000	48.111915	8	0.305930	0.210012	0.449381	0.299990	0.340088	0.210012	0.857834	0.526248	0.299990	0.372674	0.299990	
2556000	48.111915	7	0.266023	0.257136	0.415848	0.273245	0.320966	0.257136	1.457446	0.415848	0.265845	0.415848	0.257136	
2557000	48.111915	7	0.329875	0.215779	0.474988	0.295434	0.329875	0.215779	0.512516	0.474988	0.295434	0.448399	0.246531	
2558000	48.111915	7	0.296820	0.195918	0.445530	0.296820	0.296820	0.195918	0.744347	0.405742	0.296820	0.351980	0.269025	
2559000	48.111915	6	0.301171	0.243913	0.441585	0.292104	0.301171	0.243913	0.844216	0.301171	0.301171	0.441585	0.225746	
2560000	48.111915	6	0.301057	0.215155	0.433601	0.301057	0.371640	0.171688	0.697723	0.371640	0.301057	0.371640	0.215155	
2561000	48.111915	9	0.305753	0.238620	0.462400	0.223343	0.238620	0.190898	0.492227	0.492227	0.223144	0.406557	0.286346	
2562000	48.111915	7	0.322476	0.245246	0.442209	0.245246	0.245246	0.189563	0.442209	0.344759	0.393459	0.393459	0.146913	
2563000	48.111915	7	0.356171	0.225546	0.432060	0.225546	0.225546	0.225546	0.858977	0.514972	0.235019	0.356171	0.100808	
2564000	48.111915	9	0.278564	0.212841	0.405245	0.278564	0.301665	0.174368	1.177648	0.380336	0.290471	0.351792	0.174368	
2565000	48.111915	7	0.321020	0.204424	0.382740	0.279250	0.279250	0.204424	0.635865	0.449345	0.382740	0.383442	0.204424	
2566000	48.111915	7	0.337796	0.267625	0.352197	0.267625	0.267625	0.267625	0.749187	0.482191	0.218432	0.337796	0.211450	
2567000	48.111915	7	0.290079	0.228218	0.388940	0.228218	0.290079	0.158527	0.716976	0.478743	0.290079	0.376584	0.228218	
2568000	48.111915	8	0.350617	0.235744	0.362847	0.294145	0.281501	0.235744	1.156227	0.350617	0.294145	0.477957	0.257304	
2569000	48.111915	8	0.359224	0.260677	0.359224	0.246573	0.257487	0.246573	0.630043	0.352837	0.247296	0.352837	0.353063	
2570000	48.111915	7	0.303993	0.259023	0.473740	0.259023	0.303993	0.259023	0.764501	0.288007	0.259023	0.438340	0.338952	
2571000	48.111915	5	0.289020	0.289020	0.373876	0.242508	0.289020	0.203796	1.117254	0.373876	0.289020	0.373876	0.289020	
2572000	48.111915	9	0.264366	0.215824	0.419093	0.278015	0.264366	0.180954	0.833990	0.440744	0.247770	0.419093	0.339542	
2573000	48.111915	7	0.301474	0.223537	0.423314	0.223537	0.297469	0.223537	0.423314	0.423314	0.340919	0.410690	0.167763	
2574000	48.111915	7	0.309278	0.209114	0.390748	0.290369	0.290369	0.209114	0.773494	0.390748	0.269338	0.390748	0.311804	
2575000	48.111915	5	0.281092	0.221506	0.394480	0.281092	0.281092	0.221506	1.496522	0.432252	0.281092	0.394480	0.221506	
2576000	48.111915	7	0.370015	0.195559	0.370015	0.260280	0.260280	0.183234	1.237012	0.360651	0.260280	0.370015	0.208821	
2577000	48.111915	7	0.273623	0.209210	0.408399	0.273623	0.273623	0.209210	0.762554	0.373051	0.270866	0.427161	0.373051	
2578000	48.111915	9	0.280362	0.278687	0.452150	0.280362	0.274218	0.209438	1.016934	0.452150	0.365390	0.373087	0.112854	
2579000	48.111915	7	0.263293	0.241058	0.370246	0.241058	0.263293	0.241058	0.803634	0.309931	0.309931	0.317458	0.255005	
