Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
4259000	48.111915	7	0.308676	0.200255	0.392246	0.308676	0.308676	0.177556	0.852820	0.570476	0.308676	0.386618	0.177556	
4260000	48.111915	8	0.301257	0.220794	0.413597	0.301257	0.314038	0.220794	0.879787	0.413597	0.302003	0.484142	0.182531	
4261000	48.111915	7	0.308396	0.184447	0.413209	0.308396	0.322351	0.178130	1.626720	0.413209	0.322351	0.365003	0.184447	
4262000	48.111915	8	0.299094	0.232923	0.329499	0.275279	0.275279	0.175940	0.527326	0.527326	0.232923	0.310797	0.194059	
4263000	48.111915	8	0.273907	0.195218	0.442570	0.273907	0.273907	0.179269	0.452155	0.527646	0.216230	0.442570	0.168690	
4264000	48.111915	7	0.334621	0.243967	0.525983	0.266576	0.266576	0.239814	0.525983	0.451409	0.243967	0.334621	0.114804	
4265000	48.111915	5	0.313480	0.210214	0.409296	0.267373	0.313480	0.210214	0.918553	0.313480	0.267373	0.409296	0.267373	
4266000	48.111915	6	0.301994	0.251840	0.440148	0.301994	0.301994	0.214035	0.447742	0.440148	0.301994	0.440148	0.170566	
4267000	48.111915	8	0.322927	0.273109	0.322927	0.299878	0.309563	0.177808	0.502493	0.309563	0.309563	0.473976	0.251364	
4268000	48.111915	8	0.290159	0.271231	0.384633	0.271231	0.330975	0.215288	0.393664	0.431425	0.271231	0.393664	0.191688	
4269000	48.111915	8	0.306219	0.254358	0.358353	0.251532	0.306219	0.141809	0.360911	0.360911	0.460756	0.306219	0.139107	
4270000	48.111915	6	0.333027	0.199622	0.468754	0.261355	0.261355	0.199622	0.468754	0.468946	0.261355	0.358663	0.261355	
4271000	48.111915	8	0.307135	0.191677	0.496178	0.287884	0.330707	0.191677	0.585678	0.341722	0.307135	0.310114	0.191677	
4272000	48.111915	8	0.285577	0.214162	0.351687	0.285577	0.288578	0.214162	0.685693	0.285577	0.385352	0.395432	0.365208	
4273000	48.111915	5	0.297494	0.244088	0.357435	0.244088	0.297494	0.201273	0.427336	0.427336	0.244088	0.427336	0.297494	
4274000	48.111915	7	0.301425	0.200191	0.445792	0.289878	0.289878	0.200191	1.086749	0.445792	0.289878	0.425905	0.172984	
4275000	48.111915	6	0.381794	0.211446	0.381794	0.286531	0.313771	0.211446	0.444186	0.313771	0.286531	0.381794	0.150393	
4276000	48.111915	4	0.333469	0.246738	0.385279	0.333469	0.305638	0.246738	0.385279	0.385279	0.246738	0.385279	0.333469	
4277000	48.111915	8	0.313685	0.205012	0.380576	0.313685	0.362564	0.205012	0.581363	0.303603	0.270199	0.362564	0.123402	
4278000	48.111915	8	0.313481	0.270251	0.494700	0.313481	0.313481	0.270251	1.009676	0.504966	0.243234	0.464153	0.129209	
4279000	48.111915	9	0.339143	0.208327	0.371177	0.261867	0.300335	0.203562	0.652957	0.414033	0.261867	0.414033	0.117611	
4280000	48.111915	8	0.286844	0.250607	0.366363	0.310609	0.310609	0.171974	1.083927	0.366363	0.331349	0.505745	0.171974	
4281000	48.111915	9	0.283869	0.165934	0.407277	0.283869	0.315512	0.177529	0.974577	0.333786	0.260694	0.333786	0.344718	
4282000	48.111915	8	0.288702	0.198185	0.382920	0.301953	0.382920	0.198185	0.447456	0.278223	0.301953	0.369760	0.311569	
4283000	48.111915	5	0.339485	0.199166	0.430990	0.339485	0.339485	0.199166	1.162203	0.339485	0.339485	0.339485	0.217263	
4284000	48.111915	8	0.342930	0.156671	0.423540	0.250437	0.342930	0.156671	0.981959	0.369402	0.364892	0.367226	0.250437	
4285000	48.111915	7	0.299755	0.259779	0.402476	0.274192	0.299755	0.259779	0.436462	0.402476	0.295229	0.402476	0.157358	
4286000	48.111915	9	0.280129	0.218683	0.385201	0.292281	0.284103	0.218683	0.754910	0.567298	0.218683	0.399768	0.187905	
4287000	48.111915	5	0.289685	0.183151	0.383136	0.289685	0.289685	0.183151	0.493734	0.383136	0.289685	0.383136	0.120051	
4288000	48.111915	6	0.306530	0.248579	0.395518	0.306530	0.306530	0.248579	0.836270	0.395518	0.248579	0.353895	0.395037	
4289000	48.111915	10	0.309045	0.202827	0.441189	0.306755	0.306755	0.204908	0.840929	0.347457	0.246900	0.305760	0.196461	
4290000	48.111915	9	0.282084	0.221104	0.406966	0.263963	0.274859	0.207949	0.772811	0.406966	0.282084	0.520857	0.259306	
4291000	48.111915	7	0.291362	0.279176	0.405329	0.291362	0.287610	0.219222	0.405329	0.405329	0.270612	0.438930	0.291362	
4292000	48.111915	8	0.293346	0.188135	0.404824	0.305931	0.305931	0.188135	0.563661	0.447650	0.392412	0.358571	0.188135	
4293000	48.111915	7	0.315550	0.236180	0.479914	0.317398	0.315550	0.179371	1.796561	0.414869	0.236180	0.414869	0.236180	
4294000	48.111915	6	0.297492	0.163988	0.474138	0.297492	0.304794	0.163988	1.219212	0.297492	0.297492	0.443356	0.297492	
4295000	48.111915	7	0.290676	0.204965	0.410263	0.290676	0.292505	0.204965	1.003532	0.410263	0.290676	0.482411	0.229020	
4296000	48.111915	6	0.301977	0.301977	0.400049	0.271802	0.305165	0.271802	0.784826	0.400049	0.301977	0.400049	0.317646	
4297000	48.111915	8	0.307900	0.187605	0.408655	0.233415	0.261797	0.187605	0.719821	0.406013	0.261797	0.406013	0.315027	
4298000	48.111915	7	0.266447	0.266447	0.359533	0.273000	0.266447	0.187940	0.516203	0.580232	0.273000	0.308275	0.273000	
4299000	48.111915	5	0.297195	0.187450	0.297195	0.290416	0.297195	0.187450	0.878884	0.297195	0.297195	0.297195	0.404530	
4300000	48.111915	7	0.293588	0.210803	0.418511	0.255369	0.293588	0.183498	0.493338	0.418511	0.293588	0.609973	0.293588	
4301000	48.111915	5	0.316995	0.162350	0.420333	0.316995	0.316995	0.147239	0.464310	0.420333	0.316995	0.420333	0.147239	
4302000	48.111915	5	0.319824	0.173516	0.392502	0.250140	0.319824	0.173516	0.449610	0.449610	0.319824	0.449610	0.173516	
4303000	48.111915	7	0.298635	0.202578	0.417596	0.298635	0.283696	0.195793	0.417596	0.417596	0.231907	0.417596	0.199488	
4304000	48.111915	8	0.296985	0.232151	0.396785	0.296985	0.313459	0.146267	0.897943	0.435979	0.296985	0.296985	0.166873	
4305000	48.111915	7	0.306451	0.197417	0.416467	0.275274	0.275274	0.197417	0.472431	0.391838	0.275274	0.416624	0.197417	
4306000	48.111915	6	0.298641	0.213541	0.438984	0.244839	0.274498	0.213541	0.517129	0.298641	0.244839	0.438984	0.213541	
4307000	48.111915	7	0.351962	0.250178	0.493795	0.250178	0.351962	0.208471	1.349970	0.493795	0.351962	0.334241	0.159853	
4308000	48.111915	7	0.315394	0.183579	0.315394	0.297762	0.315394	0.207786	0.966442	0.492029	0.315394	0.315394	0.175586	
4309000	48.111915	9	0.289145	0.239414	0.375692	0.289145	0.309773	0.239414	1.190481	0.395491	0.330543	0.321096	0.232866	
4310000	48.111915	10	0.279751	0.210128	0.539646	0.311970	0.329561	0.176120	0.554754	0.523199	0.239925	0.311970	0.220544	
4311000	48.111915	7	0.319904	0.220641	0.352427	0.319904	0.319904	0.186076	0.525660	0.319904	0.259935	0.336935	0.352427	
4312000	48.111915	7	0.318526	0.181238	0.458342	0.318526	0.318526	0.181238	1.104255	0.458342	0.382000	0.432520	0.076445	
4313000	48.111915	7	0.289366	0.228626	0.416173	0.289366	0.289366	0.205203	0.879663	0.402317	0.289366	0.402317	0.160661	
4314000	48.111915	5	0.323612	0.247942	0.331428	0.247942	0.323612	0.247942	0.883036	0.323612	0.323612	0.353980	0.247942	
4315000	48.111915	7	0.259424	0.184877	0.390262	0.259424	0.259424	0.184877	0.459992	0.291924	0.286351	0.390262	0.189066	
4316000	48.111915	7	0.302200	0.216329	0.430227	0.309330	0.302200	0.156922	0.449388	0.449388	0.302200	0.461223	0.216329	
4317000	48.111915	5	0.337118	0.170933	0.360656	0.337118	0.343537	0.170933	0.360656	0.337118	0.337118	0.337118	0.189085	
4318000	48.111915	6	0.288866	0.164934	0.353868	0.288866	0.288866	0.148710	0.685123	0.300422	0.300422	0.353868	0.148710	
4319000	48.111915	6	0.276945	0.204917	0.305317	0.276945	0.204917	0.164223	0.522991	0.522991	0.204917	0.522991	0.255957	
4320000	48.111915	4	0.288267	0.193275	0.335032	0.288267	0.335032	0.193275	0.512700	0.335032	0.288267	0.335032	0.193275	
4321000	48.111915	6	0.273690	0.171168	0.418145	0.280185	0.273690	0.171168	1.135806	0.418145	0.280185	0.359854	0.171168	
4322000	48.111915	7	0.309249	0.180553	0.381686	0.309249	0.303167	0.180553	1.199146	0.365896	0.365896	0.381686	0.258997	
4323000	48.111915	6	0.314743	0.267674	0.314743	0.267674	0.266883	0.267674	0.638147	0.486037	0.314743	0.314743	0.201164	
4324000	48.111915	7	0.315697	0.205963	0.413575	0.315697	0.315697	0.166571	2.163985	0.373350	0.315697	0.413575	0.272977	
4325000	48.111915	6	0.279942	0.202614	0.335208	0.279942	0.321763	0.170381	1.887267	0.321763	0.321763	0.335208	0.202614	
4326000	48.111915	7	0.295103	0.189996	0.389587	0.295103	0.275996	0.189996	0.710020	0.389587	0.270400	0.420146	0.189996	
4327000	48.111915	5	0.313145	0.213405	0.341734	0.221374	0.341734	0.221374	0.438630	0.438630	0.341734	0.313145	0.221374	
4328000	48.111915	6	0.334836	0.265215	0.503601	0.265215	0.307347	0.221010	0.503601	0.503601	0.265215	0.521044	0.265215	
4329000	48.111915	6	0.298523	0.254107	0.445363	0.298523	0.298523	0.223424	0.452878	0.464942	0.254107	0.464942	0.464942	
4330000	48.111915	8	0.308211	0.239178	0.353533	0.308211	0.374461	0.239178	0.393101	0.368168	0.274992	0.393101	0.261152	
4331000	48.111915	9	0.302966	0.244814	0.327166	0.306441	0.327166	0.244814	0.854657	0.325745	0.250260	0.305803	0.161888	
4332000	48.111915	8	0.337165	0.233307	0.393968	0.315378	0.315378	0.166521	1.318025	0.397741	0.315378	0.337165	0.170609	
4333000	48.111915	7	0.279085	0.207335	0.390624	0.252629	0.390624	0.207335	0.494729	0.292482	0.252629	0.384512	0.207335	
4334000	48.111915	6	0.370494	0.195137	0.392489	0.237194	0.285550	0.195137	0.392489	0.392489	0.301211	0.392489	0.285550	
4335000	48.111915	8	0.302553	0.209036	0.469606	0.271061	0.302553	0.209036	0.650405	0.467586	0.302553	0.330720	0.720443	
4336000	48.111915	6	0.290717	0.195887	0.463155	0.284693	0.284693	0.195887	0.486146	0.463155	0.254855	0.486146	0.254855	
4337000	48.111915	7	0.285193	0.217339	0.376594	0.285193	0.285193	0.144519	0.799126	0.376594	0.285193	0.507229	0.227192	
4338000	48.111915	9	0.363023	0.223849	0.459391	0.302580	0.325764	0.212271	0.557523	0.325764	0.325764	0.516746	0.358241	
4339000	48.111915	9	0.299652	0.181839	0.433764	0.310801	0.299652	0.181839	1.706266	0.358200	0.252482	0.381184	0.149076	
4340000	48.111915	7	0.309622	0.170196	0.430910	0.249447	0.322279	0.170196	0.538978	0.309622	0.309622	0.430910	0.147201	
4341000	48.111915	5	0.312672	0.218338	0.377168	0.316732	0.312672	0.218338	0.377168	0.377168	0.316732	0.377168	0.146725	
4342000	48.111915	6	0.281921	0.185708	0.373262	0.281921	0.281921	0.164330	0.854854	0.385373	0.281921	0.373262	0.281921	
4343000	48.111915	8	0.310837	0.244578	0.472177	0.286404	0.241008	0.154248	0.612186	0.353270	0.244578	0.310837	0.244578	
4344000	48.111915	8	0.308169	0.218972	0.500567	0.314477	0.308169	0.218972	0.929832	0.515909	0.308169	0.367362	0.114621	
4345000	48.111915	9	0.325134	0.265377	0.408864	0.245034	0.290375	0.245034	0.460863	0.266673	0.235906	0.408864	0.156571	
4346000	48.111915	6	0.301694	0.175630	0.608748	0.301694	0.315832	0.175630	0.608748	0.301694	0.293920	0.545347	0.293920	
4347000	48.111915	7	0.292635	0.199116	0.431403	0.292635	0.292635	0.173208	0.530338	0.305773	0.292635	0.458483	0.292635	
4348000	48.111915	6	0.318928	0.210367	0.403996	0.318928	0.318928	0.170807	0.657868	0.403996	0.318928	0.456992	0.170807	
4349000	48.111915	6	0.295982	0.219854	0.378654	0.295982	0.295982	0.219854	0.530430	0.378654	0.219854	0.391357	0.218401	
4350000	48.111915	6	0.299649	0.194519	0.435175	0.299649	0.358034	0.194519	1.358758	0.358034	0.245911	0.358034	0.194519	
4351000	48.111915	7	0.299393	0.213672	0.371789	0.317864	0.321361	0.213672	0.446756	0.446756	0.280442	0.321361	0.299393	
4352000	48.111915	6	0.305711	0.240861	0.428159	0.240861	0.305711	0.160550	0.605694	0.305711	0.305711	0.428159	0.199616	
4353000	48.111915	7	0.298924	0.201752	0.410714	0.255245	0.355478	0.201752	0.680443	0.410714	0.266049	0.410714	0.266049	
4354000	48.111915	8	0.330393	0.186178	0.402709	0.306211	0.306211	0.159715	0.503108	0.362007	0.306211	0.385391	0.306211	
4355000	48.111915	6	0.299969	0.177955	0.407593	0.277251	0.299969	0.177899	0.407593	0.337716	0.337716	0.407593	0.177955	
4356000	48.111915	6	0.315848	0.212144	0.533564	0.272268	0.315848	0.208443	0.533564	0.315848	0.272268	0.419919	0.208443	
4357000	48.111915	8	0.304518	0.193336	0.391970	0.304518	0.254222	0.193336	0.756652	0.310380	0.310380	0.317431	0.329272	
4358000	48.111915	6	0.301228	0.314723	0.355604	0.314723	0.314723	0.154618	0.355914	0.355604	0.314723	0.395598	0.355604	
4359000	48.111915	8	0.291624	0.221028	0.349717	0.280793	0.300153	0.221028	0.550874	0.369182	0.300153	0.369182	0.267092	
4360000	48.111915	7	0.320636	0.193078	0.499449	0.242159	0.235158	0.193078	0.499449	0.320636	0.320636	0.421279	0.386292	
4361000	48.111915	6	0.290397	0.227891	0.441552	0.290397	0.290397	0.187717	0.510043	0.441552	0.312695	0.441552	0.290397	
4362000	48.111915	7	0.289100	0.237322	0.419738	0.258300	0.289100	0.237322	0.712746	0.289100	0.212319	0.352534	0.237322	
4363000	48.111915	5	0.274367	0.274367	0.431417	0.274367	0.274367	0.153173	0.863767	0.347417	0.274367	0.431417	0.274367	
4364000	48.111915	8	0.277677	0.175229	0.428191	0.277677	0.328871	0.175229	0.632840	0.333546	0.277677	0.314156	0.128680	
4365000	48.111915	7	0.282214	0.167301	0.403268	0.297704	0.282214	0.167301	0.997151	0.297704	0.255667	0.408593	0.167301	
4366000	48.111915	7	0.314711	0.224627	0.380751	0.224627	0.353565	0.213710	0.468464	0.314711	0.224627	0.371456	0.371456	
4367000	48.111915	7	0.293617	0.189921	0.434945	0.286991	0.293617	0.189921	0.537377	0.355052	0.286991	0.434945	0.197684	
4368000	48.111915	5	0.305350	0.227549	0.398525	0.304195	0.305350	0.227549	1.033742	0.398525	0.304195	0.304195	0.305350	
4369000	48.111915	8	0.286260	0.192720	0.428782	0.286260	0.276394	0.216505	0.793587	0.409706	0.286260	0.409706	0.271656	
4370000	48.111915	7	0.316043	0.256428	0.431143	0.256428	0.262613	0.256428	0.664094	0.324529	0.222869	0.431143	0.256428	
4371000	48.111915	8	0.311288	0.188670	0.442817	0.332769	0.311288	0.193080	1.319406	0.326051	0.311288	0.326051	0.268311	
4372000	48.111915	5	0.292555	0.265935	0.451422	0.265935	0.265935	0.214320	0.483979	0.483979	0.265935	0.483979	0.265935	
4373000	48.111915	4	0.298586	0.231984	0.460083	0.298586	0.298586	0.231984	0.460083	0.504755	0.298586	0.460083	0.231984	
4374000	48.111915	7	0.286861	0.186264	0.517926	0.252416	0.329964	0.186264	0.517926	0.472257	0.286861	0.345747	0.186264	
4375000	48.111915	7	0.326563	0.242885	0.553961	0.242404	0.326563	0.242885	1.019880	0.429604	0.242885	0.392843	0.326563	
4376000	48.111915	9	0.330345	0.241080	0.346789	0.316490	0.316490	0.145795	0.738593	0.424747	0.316490	0.326955	0.134841	
4377000	48.111915	10	0.293807	0.167460	0.389367	0.266691	0.322744	0.167460	0.899043	0.348134	0.268319	0.290047	0.306023	
4378000	48.111915	7	0.306579	0.248020	0.362429	0.248020	0.362429	0.227069	1.208036	0.385170	0.248020	0.362429	0.441368	
4379000	48.111915	6	0.289920	0.249719	0.499284	0.249719	0.289920	0.249719	0.551434	0.537706	0.289920	0.499284	0.121008	
4380000	48.111915	5	0.303597	0.206607	0.420962	0.303597	0.303597	0.206607	0.804252	0.303597	0.303597	0.420962	0.164268	
4381000	48.111915	6	0.288013	0.189664	0.369014	0.288013	0.288013	0.189664	1.740481	0.288013	0.369014	0.349815	0.138127	
4382000	48.111915	6	0.337446	0.217843	0.429338	0.293728	0.293728	0.217843	1.018560	0.441633	0.293728	0.441633	0.293728	
4383000	48.111915	8	0.273995	0.212199	0.341657	0.286314	0.273995	0.178138	0.797243	0.369326	0.333845	0.369326	0.178138	
4384000	48.111915	9	0.266908	0.200286	0.392368	0.278183	0.258455	0.200286	1.764129	0.387543	0.266908	0.442828	0.286889	
4385000	48.111915	6	0.330457	0.263569	0.383479	0.263569	0.263569	0.198319	0.937806	0.383479	0.263569	0.383479	0.212676	
4386000	48.111915	6	0.297911	0.178418	0.456374	0.297911	0.297911	0.178418	0.607762	0.456374	0.297911	0.427210	0.224003	
4387000	48.111915	8	0.306885	0.293505	0.336487	0.268069	0.293505	0.268069	0.532211	0.354698	0.276394	0.380526	0.293505	
4388000	48.111915	9	0.266626	0.238658	0.410053	0.279824	0.266626	0.175062	0.907020	0.276352	0.281573	0.356545	0.175062	
4389000	48.111915	5	0.286829	0.240462	0.401738	0.286829	0.286829	0.240462	1.072600	0.323602	0.286829	0.323602	0.286829	
4390000	48.111915	7	0.288348	0.197895	0.376528	0.288348	0.288348	0.197895	0.625918	0.376528	0.295939	0.456598	0.199083	
4391000	48.111915	6	0.281241	0.228441	0.398817	0.298158	0.281241	0.206344	1.194816	0.281241	0.298158	0.398817	0.281241	
4392000	48.111915	6	0.320436	0.234208	0.364706	0.320436	0.320436	0.204390	1.220454	0.320436	0.234446	0.320436	0.234208	
4393000	48.111915	9	0.283775	0.281379	0.398207	0.280777	0.283775	0.167084	0.531753	0.410010	0.286886	0.398207	0.224888	
4394000	48.111915	7	0.295057	0.217637	0.382963	0.310994	0.382963	0.237702	0.600677	0.382963	0.310994	0.382963	0.162660	
4395000	48.111915	8	0.274600	0.233675	0.389281	0.277280	0.277280	0.202746	0.389281	0.365979	0.315634	0.363258	0.277280	
4396000	48.111915	8	0.319182	0.167134	0.344146	0.319182	0.319182	0.197341	1.144789	0.298569	0.294011	0.420335	0.167134	
4397000	48.111915	7	0.280522	0.192442	0.417792	0.271955	0.242825	0.192442	0.616097	0.417792	0.271955	0.417792	0.233368	
4398000	48.111915	6	0.314858	0.229567	0.441199	0.314858	0.314858	0.158402	0.827566	0.399742	0.314858	0.314858	0.314858	
4399000	48.111915	7	0.293816	0.211082	0.373923	0.294743	0.293816	0.211082	0.829810	0.373923	0.293816	0.305968	0.124265	
4400000	48.111915	5	0.307097	0.204146	0.318769	0.318769	0.307097	0.204146	0.378246	0.324728	0.318769	0.378246	0.324728	
4401000	48.111915	5	0.333930	0.269133	0.464279	0.333930	0.269133	0.217053	0.464279	0.464279	0.333930	0.398221	0.217053	
4402000	48.111915	5	0.306157	0.205019	0.485672	0.306157	0.310900	0.205019	0.485672	0.306157	0.306157	0.306157	0.148360	
4403000	48.111915	7	0.273172	0.195987	0.330457	0.331469	0.331469	0.195987	0.710021	0.572523	0.273172	0.331469	0.167856	
4404000	48.111915	7	0.305479	0.194824	0.384126	0.247092	0.305479	0.194428	0.692104	0.384126	0.305479	0.384126	0.097453	
4405000	48.111915	6	0.262539	0.174205	0.382812	0.256515	0.256515	0.174205	1.095872	0.382812	0.270663	0.382812	0.270663	
4406000	48.111915	9	0.262552	0.217240	0.382071	0.288154	0.288154	0.168281	0.495210	0.379108	0.288154	0.360469	0.368065	
4407000	48.111915	9	0.288893	0.267478	0.493795	0.263399	0.288893	0.238000	0.522695	0.480158	0.263399	0.339028	0.235053	
4408000	48.111915	7	0.317429	0.216580	0.485476	0.278251	0.317429	0.163621	0.489838	0.485476	0.265603	0.489838	0.163621	
4409000	48.111915	7	0.313900	0.212059	0.456083	0.313900	0.313900	0.212059	0.895322	0.488761	0.313900	0.351692	0.132277	
4410000	48.111915	7	0.294250	0.260717	0.432967	0.294250	0.301793	0.209489	1.546230	0.294250	0.311624	0.432967	0.301793	
4411000	48.111915	7	0.331760	0.266313	0.426005	0.264776	0.331760	0.264776	0.602419	0.331760	0.331760	0.462984	0.342852	
4412000	48.111915	7	0.308535	0.196014	0.367076	0.308535	0.308535	0.179908	1.170632	0.367076	0.367076	0.351293	0.261421	
4413000	48.111915	7	0.309109	0.197720	0.370079	0.309109	0.309109	0.189009	1.004505	0.309109	0.249199	0.381813	0.309109	
4414000	48.111915	7	0.305794	0.225427	0.380843	0.305794	0.305794	0.225427	0.862488	0.316884	0.234325	0.388023	0.234325	
4415000	48.111915	7	0.309823	0.164556	0.309823	0.282864	0.309823	0.183870	0.510089	0.510089	0.305032	0.510089	0.166792	
4416000	48.111915	8	0.281681	0.275566	0.288675	0.288675	0.281681	0.187229	0.792358	0.345863	0.293201	0.338584	0.281681	
4417000	48.111915	7	0.269748	0.205397	0.407084	0.269748	0.301570	0.205397	1.043022	0.294170	0.294170	0.407084	0.351692	
4418000	48.111915	10	0.314723	0.187435	0.496091	0.304975	0.330483	0.187435	0.789822	0.340737	0.403730	0.367009	0.206726	
4419000	48.111915	8	0.306844	0.232672	0.432256	0.245624	0.299001	0.176366	0.769027	0.432256	0.306844	0.432256	0.504007	
4420000	48.111915	8	0.300002	0.235670	0.398839	0.301040	0.300002	0.235497	0.398839	0.584958	0.262895	0.398839	0.245212	
4421000	48.111915	5	0.330862	0.244130	0.436389	0.244130	0.330862	0.244130	0.802680	0.330862	0.330862	0.436389	0.319569	
4422000	48.111915	8	0.329928	0.160222	0.488895	0.329928	0.348909	0.186962	0.550814	0.329928	0.252469	0.348909	0.181398	
4423000	48.111915	8	0.306614	0.214178	0.447539	0.306614	0.273341	0.152063	0.447539	0.522811	0.263739	0.447539	0.250528	
4424000	48.111915	6	0.309399	0.254543	0.417714	0.254543	0.254543	0.254543	0.463356	0.360165	0.254543	0.417714	0.240643	
4425000	48.111915	7	0.340044	0.174825	0.473648	0.223259	0.271144	0.174825	1.613405	0.340044	0.271144	0.473648	0.412633	
4426000	48.111915	6	0.286739	0.173472	0.407553	0.286739	0.286739	0.173472	1.403678	0.417537	0.286739	0.406513	0.286739	
4427000	48.111915	5	0.301098	0.199657	0.392863	0.301098	0.301098	0.199657	0.618531	0.392863	0.301098	0.392863	0.395092	
4428000	48.111915	5	0.294852	0.211025	0.387514	0.294852	0.294852	0.211025	0.387514	0.387514	0.387514	0.474173	0.194850	
4429000	48.111915	9	0.288903	0.215684	0.438755	0.296266	0.334011	0.215684	0.907944	0.277700	0.347679	0.444146	0.215684	
4430000	48.111915	6	0.301692	0.219459	0.545293	0.301692	0.301692	0.219459	0.545293	0.424862	0.301692	0.529878	0.119614	
4431000	48.111915	7	0.331960	0.198809	0.442839	0.270118	0.270118	0.198809	0.878237	0.385528	0.392981	0.385528	0.198809	
4432000	48.111915	6	0.313538	0.189488	0.428011	0.313538	0.313538	0.189488	0.917693	0.268413	0.268413	0.428011	0.264152	
4433000	48.111915	7	0.344832	0.212066	0.473752	0.277224	0.277224	0.212066	0.987852	0.361215	0.277224	0.473752	0.219817	
4434000	48.111915	6	0.325401	0.245938	0.410188	0.327452	0.356532	0.245938	0.410188	0.410188	0.245938	0.410188	0.214647	
4435000	48.111915	7	0.302372	0.203793	0.485752	0.256382	0.256382	0.151631	0.434966	0.520145	0.256382	0.434966	0.256382	
4436000	48.111915	7	0.391005	0.189897	0.531796	0.307156	0.307156	0.189897	0.767531	0.391005	0.349795	0.431412	0.189897	
4437000	48.111915	5	0.315502	0.202209	0.434365	0.315502	0.315502	0.202209	1.125737	0.682189	0.315502	0.434365	0.315502	
4438000	48.111915	5	0.314071	0.194728	0.512170	0.314071	0.313336	0.194728	0.512170	0.393338	0.313336	0.393338	0.393338	
4439000	48.111915	7	0.318054	0.297221	0.462786	0.214045	0.297221	0.214045	0.609370	0.462786	0.297221	0.453161	0.409535	
4440000	48.111915	6	0.378115	0.269200	0.444258	0.287878	0.269200	0.269200	1.044692	0.378115	0.269200	0.424009	0.269200	
4441000	48.111915	7	0.285867	0.243725	0.395152	0.273929	0.285867	0.243725	0.426086	0.456189	0.324656	0.426086	0.324656	
4442000	48.111915	6	0.321163	0.273022	0.415593	0.273022	0.321163	0.168311	1.527763	0.415593	0.273022	0.415593	0.542843	
4443000	48.111915	8	0.313499	0.280228	0.404456	0.280228	0.295492	0.252364	0.740012	0.452351	0.238601	0.280228	0.280228	
4444000	48.111915	8	0.307285	0.236120	0.410301	0.292892	0.295528	0.183654	0.682086	0.366387	0.307285	0.366387	0.236120	
4445000	48.111915	9	0.287644	0.228131	0.393307	0.287644	0.287644	0.200299	0.567070	0.338800	0.361656	0.367508	0.118001	
4446000	48.111915	5	0.302309	0.195635	0.422970	0.302309	0.302309	0.195635	1.136597	0.422970	0.302309	0.336679	0.195635	
4447000	48.111915	9	0.286566	0.210171	0.340704	0.286566	0.286566	0.226791	0.899473	0.404310	0.321741	0.450875	0.202930	
4448000	48.111915	8	0.309958	0.216218	0.460914	0.265394	0.309958	0.188957	0.670404	0.309958	0.223667	0.460914	0.333516	
4449000	48.111915	6	0.315378	0.246579	0.385050	0.246579	0.315378	0.175695	0.550763	0.385050	0.246579	0.385050	0.247328	
4450000	48.111915	8	0.299312	0.243732	0.400012	0.299312	0.299312	0.210963	0.732653	0.337639	0.271450	0.325199	0.271450	
4451000	48.111915	6	0.272048	0.192559	0.349852	0.272048	0.293130	0.192559	0.763253	0.349852	0.293130	0.356532	0.192559	
4452000	48.111915	9	0.313972	0.272926	0.497476	0.272926	0.369097	0.263250	0.980717	0.350588	0.272926	0.365876	0.275548	
4453000	48.111915	7	0.284393	0.204484	0.401395	0.284393	0.322343	0.204484	0.929539	0.465196	0.284393	0.401395	0.195480	
4454000	48.111915	7	0.302810	0.190540	0.492849	0.290779	0.302810	0.181610	1.051672	0.302810	0.302810	0.492849	0.165038	
4455000	48.111915	6	0.300729	0.237942	0.415191	0.319519	0.319519	0.237942	0.999550	0.300729	0.237942	0.415191	0.344097	
4456000	48.111915	5	0.299060	0.262236	0.392952	0.262236	0.299060	0.262236	0.904710	0.392952	0.262236	0.398366	0.299060	
4457000	48.111915	8	0.315782	0.178258	0.502968	0.315782	0.313009	0.206490	1.335284	0.458483	0.315782	0.356098	0.206490	
4458000	48.111915	7	0.320276	0.183387	0.342010	0.320276	0.320276	0.170427	0.402736	0.466309	0.320276	0.421796	0.320276	
4459000	48.111915	10	0.302971	0.213075	0.398196	0.347700	0.302971	0.165979	2.030562	0.434942	0.427139	0.359565	0.234316	
4460000	48.111915	5	0.292379	0.250397	0.398403	0.285491	0.285491	0.250397	0.398403	0.398403	0.260226	0.398403	0.285491	
4461000	48.111915	9	0.332968	0.277079	0.409828	0.330665	0.330665	0.199323	0.757597	0.421706	0.269881	0.409828	0.321506	
4462000	48.111915	5	0.275514	0.228156	0.355927	0.275514	0.228156	0.228156	0.355927	0.361599	0.228156	0.355927	0.236081	
4463000	48.111915	8	0.287811	0.181353	0.506768	0.287811	0.287811	0.181353	0.641539	0.353347	0.296076	0.436943	0.151229	
4464000	48.111915	7	0.320343	0.218485	0.493326	0.320343	0.320343	0.184128	0.991400	0.428533	0.320343	0.428533	0.102223	
4465000	48.111915	8	0.349245	0.275262	0.354004	0.224000	0.349245	0.160673	0.902041	0.349245	0.275262	0.535237	0.081904	
