Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
6093000	11.688050	4	0.430346	0.299328	0.092220	0.178107	0.284049	0.275597	0.183628	0.256726	0.430346	0.299328	0.092220	0.178107	0.284049	0.275597	0.183628	0.256726	0.329510	0.281822	0.136896	0.251772	0.284049	0.275597	0.183628	0.256726	0.430346	0.299328	0.092220	0.178107	0.387741	0.221687	0.089856	0.300716	0.329510	0.281822	0.136896	0.251772	0.329510	0.281822	0.136896	0.251772	0.284049	0.275597	0.183628	0.256726	
6094000	11.688050	3	0.478685	0.275404	0.075273	0.170639	0.261600	0.260668	0.173698	0.304034	0.478685	0.275404	0.075273	0.170639	0.261600	0.260668	0.173698	0.304034	0.345243	0.285254	0.134058	0.235445	0.261600	0.260668	0.173698	0.304034	0.478685	0.275404	0.075273	0.170639	0.345243	0.285254	0.134058	0.235445	0.345243	0.285254	0.134058	0.235445	0.345243	0.285254	0.134058	0.235445	0.261600	0.260668	0.173698	0.304034	
6095000	11.688050	3	0.358480	0.348600	0.084261	0.208658	0.199825	0.284742	0.199702	0.315731	0.358480	0.348600	0.084261	0.208658	0.288343	0.273992	0.159702	0.277964	0.288343	0.273992	0.159702	0.277964	0.199825	0.284742	0.199702	0.315731	0.358480	0.348600	0.084261	0.208658	0.288343	0.273992	0.159702	0.277964	0.358480	0.348600	0.084261	0.208658	0.288343	0.273992	0.159702	0.277964	0.288343	0.273992	0.159702	0.277964	
6096000	11.688050	2	0.424122	0.299119	0.096361	0.180398	0.255035	0.287627	0.167972	0.289366	0.424122	0.299119	0.096361	0.180398	0.255035	0.287627	0.167972	0.289366	0.255035	0.287627	0.167972	0.289366	0.255035	0.287627	0.167972	0.289366	0.424122	0.299119	0.096361	0.180398	0.255035	0.287627	0.167972	0.289366	0.424122	0.299119	0.096361	0.180398	0.255035	0.287627	0.167972	0.289366	0.255035	0.287627	0.167972	0.289366	
6097000	11.688050	5	0.459152	0.285566	0.080972	0.174310	0.260028	0.305372	0.195919	0.238680	0.459152	0.285566	0.080972	0.174310	0.260028	0.305372	0.195919	0.238680	0.291917	0.305710	0.199028	0.203346	0.260028	0.305372	0.195919	0.238680	0.459152	0.285566	0.080972	0.174310	0.371244	0.284692	0.113338	0.230726	0.371244	0.284692	0.113338	0.230726	0.371244	0.284692	0.113338	0.230726	0.323970	0.149676	0.275375	0.250979	
6098000	11.688050	3	0.452298	0.293930	0.078171	0.175601	0.287818	0.265925	0.196581	0.249676	0.452298	0.293930	0.078171	0.175601	0.287818	0.265925	0.196581	0.249676	0.287818	0.265925	0.196581	0.249676	0.287818	0.265925	0.196581	0.249676	0.452298	0.293930	0.078171	0.175601	0.287818	0.265925	0.196581	0.249676	0.452298	0.293930	0.078171	0.175601	0.287818	0.265925	0.196581	0.249676	0.271487	0.280093	0.253230	0.195190	
6099000	11.688050	3	0.451639	0.295892	0.073703	0.178766	0.294687	0.263353	0.177810	0.264150	0.451639	0.295892	0.073703	0.178766	0.294687	0.263353	0.177810	0.264150	0.294687	0.263353	0.177810	0.264150	0.294687	0.263353	0.177810	0.264150	0.451639	0.295892	0.073703	0.178766	0.294687	0.263353	0.177810	0.264150	0.451639	0.295892	0.073703	0.178766	0.294687	0.263353	0.177810	0.264150	0.217159	0.355740	0.230485	0.196616	
6100000	11.688050	2	0.449894	0.282495	0.085324	0.182287	0.267220	0.316373	0.174212	0.242195	0.449894	0.282495	0.085324	0.182287	0.267220	0.316373	0.174212	0.242195	0.267220	0.316373	0.174212	0.242195	0.267220	0.316373	0.174212	0.242195	0.449894	0.282495	0.085324	0.182287	0.449894	0.282495	0.085324	0.182287	0.449894	0.282495	0.085324	0.182287	0.267220	0.316373	0.174212	0.242195	0.267220	0.316373	0.174212	0.242195	
6101000	11.688050	3	0.449894	0.282495	0.085324	0.182287	0.259993	0.303125	0.194517	0.242365	0.449894	0.282495	0.085324	0.182287	0.259993	0.303125	0.194517	0.242365	0.259993	0.303125	0.194517	0.242365	0.322024	0.295048	0.103737	0.279190	0.449894	0.282495	0.085324	0.182287	0.322024	0.295048	0.103737	0.279190	0.322024	0.295048	0.103737	0.279190	0.322024	0.295048	0.103737	0.279190	0.259993	0.303125	0.194517	0.242365	
6102000	11.688050	3	0.442416	0.304276	0.074452	0.178857	0.253850	0.312601	0.176931	0.256618	0.442416	0.304276	0.074452	0.178857	0.253850	0.312601	0.176931	0.256618	0.253850	0.312601	0.176931	0.256618	0.294815	0.326006	0.106898	0.272281	0.442416	0.304276	0.074452	0.178857	0.294815	0.326006	0.106898	0.272281	0.294815	0.326006	0.106898	0.272281	0.294815	0.326006	0.106898	0.272281	0.253850	0.312601	0.176931	0.256618	
6103000	11.688050	3	0.442416	0.304276	0.074452	0.178857	0.258076	0.308571	0.173750	0.259603	0.442416	0.304276	0.074452	0.178857	0.258076	0.308571	0.173750	0.259603	0.258076	0.308571	0.173750	0.259603	0.258076	0.308571	0.173750	0.259603	0.442416	0.304276	0.074452	0.178857	0.346101	0.289909	0.112174	0.251815	0.346101	0.289909	0.112174	0.251815	0.346101	0.289909	0.112174	0.251815	0.258076	0.308571	0.173750	0.259603	
6104000	11.688050	3	0.387387	0.324466	0.086872	0.201275	0.252319	0.316277	0.166137	0.265267	0.387387	0.324466	0.086872	0.201275	0.252319	0.316277	0.166137	0.265267	0.252319	0.316277	0.166137	0.265267	0.252319	0.316277	0.166137	0.265267	0.387387	0.324466	0.086872	0.201275	0.252319	0.316277	0.166137	0.265267	0.387387	0.324466	0.086872	0.201275	0.252319	0.316277	0.166137	0.265267	0.538897	0.037429	0.291192	0.132482	
6105000	11.688050	3	0.398391	0.317076	0.081232	0.203300	0.244850	0.245771	0.179581	0.329799	0.398391	0.317076	0.081232	0.203300	0.244850	0.245771	0.179581	0.329799	0.290268	0.319937	0.110129	0.279666	0.290268	0.319937	0.110129	0.279666	0.398391	0.317076	0.081232	0.203300	0.290268	0.319937	0.110129	0.279666	0.398391	0.317076	0.081232	0.203300	0.290268	0.319937	0.110129	0.279666	0.244850	0.245771	0.179581	0.329799	
6106000	11.688050	2	0.398391	0.317076	0.081232	0.203300	0.292599	0.286477	0.153240	0.267683	0.398391	0.317076	0.081232	0.203300	0.292599	0.286477	0.153240	0.267683	0.292599	0.286477	0.153240	0.267683	0.292599	0.286477	0.153240	0.267683	0.398391	0.317076	0.081232	0.203300	0.292599	0.286477	0.153240	0.267683	0.398391	0.317076	0.081232	0.203300	0.292599	0.286477	0.153240	0.267683	0.398391	0.317076	0.081232	0.203300	
6107000	11.688050	2	0.448540	0.275174	0.092185	0.184101	0.269725	0.252658	0.165931	0.311686	0.448540	0.275174	0.092185	0.184101	0.269725	0.252658	0.165931	0.311686	0.269725	0.252658	0.165931	0.311686	0.269725	0.252658	0.165931	0.311686	0.448540	0.275174	0.092185	0.184101	0.448540	0.275174	0.092185	0.184101	0.448540	0.275174	0.092185	0.184101	0.269725	0.252658	0.165931	0.311686	0.269725	0.252658	0.165931	0.311686	
6108000	11.688050	3	0.444896	0.301779	0.075803	0.177523	0.283233	0.292898	0.140077	0.283792	0.444896	0.301779	0.075803	0.177523	0.283233	0.292898	0.140077	0.283792	0.328392	0.306092	0.127003	0.238513	0.283233	0.292898	0.140077	0.283792	0.444896	0.301779	0.075803	0.177523	0.328392	0.306092	0.127003	0.238513	0.444896	0.301779	0.075803	0.177523	0.283233	0.292898	0.140077	0.283792	0.283233	0.292898	0.140077	0.283792	
6109000	11.688050	3	0.444896	0.301779	0.075803	0.177523	0.286054	0.317073	0.138771	0.258102	0.444896	0.301779	0.075803	0.177523	0.286054	0.317073	0.138771	0.258102	0.286054	0.317073	0.138771	0.258102	0.286054	0.317073	0.138771	0.258102	0.444896	0.301779	0.075803	0.177523	0.286054	0.317073	0.138771	0.258102	0.286054	0.317073	0.138771	0.258102	0.286054	0.317073	0.138771	0.258102	0.475463	0.079160	0.259550	0.185828	
6110000	11.688050	3	0.453567	0.289480	0.083518	0.173435	0.292814	0.223239	0.203912	0.280035	0.453567	0.289480	0.083518	0.173435	0.292814	0.223239	0.203912	0.280035	0.265500	0.329700	0.160816	0.243984	0.265500	0.329700	0.160816	0.243984	0.453567	0.289480	0.083518	0.173435	0.265500	0.329700	0.160816	0.243984	0.453567	0.289480	0.083518	0.173435	0.265500	0.329700	0.160816	0.243984	0.292814	0.223239	0.203912	0.280035	
6111000	11.688050	3	0.426325	0.291519	0.091073	0.191083	0.282083	0.291433	0.166257	0.260227	0.426325	0.291519	0.091073	0.191083	0.282083	0.291433	0.166257	0.260227	0.282083	0.291433	0.166257	0.260227	0.143436	0.438536	0.163945	0.254084	0.426325	0.291519	0.091073	0.191083	0.282083	0.291433	0.166257	0.260227	0.426325	0.291519	0.091073	0.191083	0.282083	0.291433	0.166257	0.260227	0.282083	0.291433	0.166257	0.260227	
6112000	11.688050	2	0.473596	0.286774	0.076084	0.163546	0.282083	0.291433	0.166257	0.260227	0.473596	0.286774	0.076084	0.163546	0.282083	0.291433	0.166257	0.260227	0.282083	0.291433	0.166257	0.260227	0.282083	0.291433	0.166257	0.260227	0.473596	0.286774	0.076084	0.163546	0.282083	0.291433	0.166257	0.260227	0.473596	0.286774	0.076084	0.163546	0.282083	0.291433	0.166257	0.260227	0.282083	0.291433	0.166257	0.260227	
6113000	11.688050	3	0.431555	0.292791	0.095010	0.180645	0.285733	0.285678	0.169772	0.258816	0.431555	0.292791	0.095010	0.180645	0.285733	0.285678	0.169772	0.258816	0.285733	0.285678	0.169772	0.258816	0.285733	0.285678	0.169772	0.258816	0.431555	0.292791	0.095010	0.180645	0.285733	0.285678	0.169772	0.258816	0.431555	0.292791	0.095010	0.180645	0.285733	0.285678	0.169772	0.258816	0.540402	0.094435	0.290951	0.074212	
6114000	11.688050	3	0.394817	0.291374	0.123687	0.190123	0.264027	0.299847	0.199246	0.236880	0.436313	0.300958	0.087497	0.175232	0.264027	0.299847	0.199246	0.236880	0.264027	0.299847	0.199246	0.236880	0.264027	0.299847	0.199246	0.236880	0.436313	0.300958	0.087497	0.175232	0.394817	0.291374	0.123687	0.190123	0.394817	0.291374	0.123687	0.190123	0.264027	0.299847	0.199246	0.236880	0.264027	0.299847	0.199246	0.236880	
6115000	11.688050	2	0.486986	0.263150	0.079105	0.170759	0.282314	0.270472	0.166350	0.280864	0.486986	0.263150	0.079105	0.170759	0.282314	0.270472	0.166350	0.280864	0.282314	0.270472	0.166350	0.280864	0.282314	0.270472	0.166350	0.280864	0.486986	0.263150	0.079105	0.170759	0.282314	0.270472	0.166350	0.280864	0.486986	0.263150	0.079105	0.170759	0.282314	0.270472	0.166350	0.280864	0.282314	0.270472	0.166350	0.280864	
6116000	11.688050	2	0.377991	0.314805	0.088112	0.219093	0.306346	0.262080	0.187644	0.243930	0.377991	0.314805	0.088112	0.219093	0.306346	0.262080	0.187644	0.243930	0.306346	0.262080	0.187644	0.243930	0.306346	0.262080	0.187644	0.243930	0.377991	0.314805	0.088112	0.219093	0.377991	0.314805	0.088112	0.219093	0.377991	0.314805	0.088112	0.219093	0.377991	0.314805	0.088112	0.219093	0.306346	0.262080	0.187644	0.243930	
6117000	11.688050	2	0.465152	0.287789	0.070026	0.177034	0.269950	0.311129	0.152018	0.266904	0.465152	0.287789	0.070026	0.177034	0.269950	0.311129	0.152018	0.266904	0.269950	0.311129	0.152018	0.266904	0.269950	0.311129	0.152018	0.266904	0.465152	0.287789	0.070026	0.177034	0.269950	0.311129	0.152018	0.266904	0.465152	0.287789	0.070026	0.177034	0.269950	0.311129	0.152018	0.266904	0.269950	0.311129	0.152018	0.266904	
6118000	11.688050	3	0.441695	0.305715	0.075127	0.177463	0.265569	0.278494	0.177166	0.278771	0.441695	0.305715	0.075127	0.177463	0.265569	0.278494	0.177166	0.278771	0.265569	0.278494	0.177166	0.278771	0.265569	0.278494	0.177166	0.278771	0.441695	0.305715	0.075127	0.177463	0.265569	0.278494	0.177166	0.278771	0.441695	0.305715	0.075127	0.177463	0.265569	0.278494	0.177166	0.278771	0.314048	0.077569	0.217505	0.390878	
6119000	11.688050	6	0.362002	0.318920	0.084326	0.234752	0.277539	0.291865	0.162068	0.268529	0.441695	0.305715	0.075127	0.177463	0.277539	0.291865	0.162068	0.268529	0.267794	0.329931	0.139303	0.262972	0.267794	0.329931	0.139303	0.262972	0.441695	0.305715	0.075127	0.177463	0.305634	0.334732	0.100342	0.259292	0.362002	0.318920	0.084326	0.234752	0.277539	0.291865	0.162068	0.268529	0.145798	0.102812	0.420685	0.330705	
6120000	11.688050	2	0.392200	0.305110	0.081505	0.221185	0.298783	0.282674	0.166505	0.252039	0.392200	0.305110	0.081505	0.221185	0.298783	0.282674	0.166505	0.252039	0.298783	0.282674	0.166505	0.252039	0.298783	0.282674	0.166505	0.252039	0.392200	0.305110	0.081505	0.221185	0.298783	0.282674	0.166505	0.252039	0.392200	0.305110	0.081505	0.221185	0.298783	0.282674	0.166505	0.252039	0.298783	0.282674	0.166505	0.252039	
6121000	11.688050	2	0.440052	0.301900	0.074042	0.184005	0.282452	0.303158	0.150565	0.263824	0.440052	0.301900	0.074042	0.184005	0.282452	0.303158	0.150565	0.263824	0.282452	0.303158	0.150565	0.263824	0.282452	0.303158	0.150565	0.263824	0.440052	0.301900	0.074042	0.184005	0.282452	0.303158	0.150565	0.263824	0.440052	0.301900	0.074042	0.184005	0.282452	0.303158	0.150565	0.263824	0.282452	0.303158	0.150565	0.263824	
6122000	11.688050	3	0.436200	0.308941	0.076594	0.178264	0.272081	0.234413	0.202286	0.291219	0.436200	0.308941	0.076594	0.178264	0.272081	0.234413	0.202286	0.291219	0.350340	0.304636	0.115099	0.229925	0.350340	0.304636	0.115099	0.229925	0.436200	0.308941	0.076594	0.178264	0.350340	0.304636	0.115099	0.229925	0.350340	0.304636	0.115099	0.229925	0.350340	0.304636	0.115099	0.229925	0.350340	0.304636	0.115099	0.229925	
6123000	11.688050	5	0.463696	0.290122	0.076927	0.169255	0.310924	0.230458	0.216051	0.242567	0.463696	0.290122	0.076927	0.169255	0.310924	0.230458	0.216051	0.242567	0.301592	0.343612	0.112878	0.241918	0.317215	0.287344	0.091944	0.303497	0.463696	0.290122	0.076927	0.169255	0.317215	0.287344	0.091944	0.303497	0.351923	0.262266	0.102180	0.283631	0.351923	0.262266	0.102180	0.283631	0.310924	0.230458	0.216051	0.242567	
6124000	11.688050	4	0.463696	0.290122	0.076927	0.169255	0.287744	0.215611	0.188060	0.308585	0.463696	0.290122	0.076927	0.169255	0.287744	0.215611	0.188060	0.308585	0.250237	0.331955	0.128808	0.289001	0.250237	0.331955	0.128808	0.289001	0.463696	0.290122	0.076927	0.169255	0.463696	0.290122	0.076927	0.169255	0.463696	0.290122	0.076927	0.169255	0.250237	0.331955	0.128808	0.289001	0.532961	0.125594	0.235394	0.106052	
6125000	11.688050	3	0.405177	0.265669	0.097034	0.232120	0.228584	0.290842	0.201492	0.279083	0.467816	0.280416	0.081625	0.170143	0.228584	0.290842	0.201492	0.279083	0.228584	0.290842	0.201492	0.279083	0.228584	0.290842	0.201492	0.279083	0.467816	0.280416	0.081625	0.170143	0.405177	0.265669	0.097034	0.232120	0.405177	0.265669	0.097034	0.232120	0.405177	0.265669	0.097034	0.232120	0.228584	0.290842	0.201492	0.279083	
6126000	11.688050	2	0.440895	0.280411	0.096604	0.182090	0.276811	0.274682	0.206395	0.242111	0.440895	0.280411	0.096604	0.182090	0.276811	0.274682	0.206395	0.242111	0.276811	0.274682	0.206395	0.242111	0.276811	0.274682	0.206395	0.242111	0.440895	0.280411	0.096604	0.182090	0.276811	0.274682	0.206395	0.242111	0.440895	0.280411	0.096604	0.182090	0.276811	0.274682	0.206395	0.242111	0.276811	0.274682	0.206395	0.242111	
6127000	11.688050	3	0.358603	0.292069	0.115303	0.234025	0.279699	0.270613	0.166789	0.282899	0.468133	0.280117	0.078481	0.173270	0.279699	0.270613	0.166789	0.282899	0.279699	0.270613	0.166789	0.282899	0.279699	0.270613	0.166789	0.282899	0.468133	0.280117	0.078481	0.173270	0.358603	0.292069	0.115303	0.234025	0.358603	0.292069	0.115303	0.234025	0.358603	0.292069	0.115303	0.234025	0.279699	0.270613	0.166789	0.282899	
6128000	11.688050	3	0.409357	0.332099	0.089067	0.169477	0.276803	0.285098	0.186418	0.251681	0.409357	0.332099	0.089067	0.169477	0.276803	0.285098	0.186418	0.251681	0.276803	0.285098	0.186418	0.251681	0.244339	0.213450	0.144786	0.397424	0.409357	0.332099	0.089067	0.169477	0.276803	0.285098	0.186418	0.251681	0.409357	0.332099	0.089067	0.169477	0.276803	0.285098	0.186418	0.251681	0.276803	0.285098	0.186418	0.251681	
6129000	11.688050	3	0.443274	0.279469	0.088563	0.188693	0.248649	0.275365	0.165426	0.310560	0.443274	0.279469	0.088563	0.188693	0.248649	0.275365	0.165426	0.310560	0.248649	0.275365	0.165426	0.310560	0.248649	0.275365	0.165426	0.310560	0.443274	0.279469	0.088563	0.188693	0.248649	0.275365	0.165426	0.310560	0.443274	0.279469	0.088563	0.188693	0.248649	0.275365	0.165426	0.310560	0.679184	0.064446	0.146222	0.110148	
6130000	11.688050	3	0.385760	0.293337	0.090123	0.230780	0.267566	0.281676	0.179532	0.271226	0.385760	0.293337	0.090123	0.230780	0.267566	0.281676	0.179532	0.271226	0.267566	0.281676	0.179532	0.271226	0.267566	0.281676	0.179532	0.271226	0.337185	0.369706	0.094587	0.198523	0.385760	0.293337	0.090123	0.230780	0.385760	0.293337	0.090123	0.230780	0.385760	0.293337	0.090123	0.230780	0.267566	0.281676	0.179532	0.271226	
6131000	11.688050	3	0.419094	0.325480	0.078990	0.176437	0.267566	0.281676	0.179532	0.271226	0.419094	0.325480	0.078990	0.176437	0.267566	0.281676	0.179532	0.271226	0.267566	0.281676	0.179532	0.271226	0.275031	0.315344	0.131501	0.278124	0.419094	0.325480	0.078990	0.176437	0.267566	0.281676	0.179532	0.271226	0.419094	0.325480	0.078990	0.176437	0.275031	0.315344	0.131501	0.278124	0.267566	0.281676	0.179532	0.271226	
6132000	11.688050	3	0.448777	0.299981	0.075079	0.176162	0.280866	0.274914	0.198530	0.245690	0.448777	0.299981	0.075079	0.176162	0.280866	0.274914	0.198530	0.245690	0.280866	0.274914	0.198530	0.245690	0.324019	0.272219	0.114284	0.289479	0.448777	0.299981	0.075079	0.176162	0.280866	0.274914	0.198530	0.245690	0.324019	0.272219	0.114284	0.289479	0.324019	0.272219	0.114284	0.289479	0.280866	0.274914	0.198530	0.245690	
6133000	11.688050	3	0.448777	0.299981	0.075079	0.176162	0.280179	0.265158	0.203577	0.251086	0.448777	0.299981	0.075079	0.176162	0.280179	0.265158	0.203577	0.251086	0.280179	0.265158	0.203577	0.251086	0.294298	0.285079	0.109602	0.311021	0.448777	0.299981	0.075079	0.176162	0.294298	0.285079	0.109602	0.311021	0.294298	0.285079	0.109602	0.311021	0.294298	0.285079	0.109602	0.311021	0.448777	0.299981	0.075079	0.176162	
6134000	11.688050	2	0.434714	0.311743	0.083832	0.169711	0.287435	0.267408	0.185685	0.259472	0.434714	0.311743	0.083832	0.169711	0.287435	0.267408	0.185685	0.259472	0.287435	0.267408	0.185685	0.259472	0.287435	0.267408	0.185685	0.259472	0.434714	0.311743	0.083832	0.169711	0.287435	0.267408	0.185685	0.259472	0.434714	0.311743	0.083832	0.169711	0.287435	0.267408	0.185685	0.259472	0.287435	0.267408	0.185685	0.259472	
6135000	11.688050	2	0.450984	0.295982	0.084145	0.168889	0.267647	0.286469	0.159989	0.285895	0.450984	0.295982	0.084145	0.168889	0.267647	0.286469	0.159989	0.285895	0.267647	0.286469	0.159989	0.285895	0.267647	0.286469	0.159989	0.285895	0.450984	0.295982	0.084145	0.168889	0.267647	0.286469	0.159989	0.285895	0.450984	0.295982	0.084145	0.168889	0.267647	0.286469	0.159989	0.285895	0.267647	0.286469	0.159989	0.285895	
6136000	11.688050	4	0.434392	0.313644	0.078775	0.173189	0.282005	0.256661	0.195970	0.265363	0.434392	0.313644	0.078775	0.173189	0.282005	0.256661	0.195970	0.265363	0.282005	0.256661	0.195970	0.265363	0.282005	0.256661	0.195970	0.265363	0.434392	0.313644	0.078775	0.173189	0.282005	0.256661	0.195970	0.265363	0.385968	0.318419	0.102478	0.193135	0.282005	0.256661	0.195970	0.265363	0.198439	0.277098	0.349886	0.174577	
6137000	11.688050	2	0.441176	0.297688	0.081757	0.179379	0.285516	0.306673	0.165701	0.242110	0.441176	0.297688	0.081757	0.179379	0.285516	0.306673	0.165701	0.242110	0.285516	0.306673	0.165701	0.242110	0.285516	0.306673	0.165701	0.242110	0.441176	0.297688	0.081757	0.179379	0.285516	0.306673	0.165701	0.242110	0.441176	0.297688	0.081757	0.179379	0.285516	0.306673	0.165701	0.242110	0.285516	0.306673	0.165701	0.242110	
6138000	11.688050	4	0.439849	0.309826	0.083762	0.166564	0.289997	0.264222	0.172313	0.273468	0.439849	0.309826	0.083762	0.166564	0.289997	0.264222	0.172313	0.273468	0.344324	0.295723	0.141945	0.218008	0.289997	0.264222	0.172313	0.273468	0.439849	0.309826	0.083762	0.166564	0.344324	0.295723	0.141945	0.218008	0.344324	0.295723	0.141945	0.218008	0.344324	0.295723	0.141945	0.218008	0.223854	0.320719	0.392831	0.062596	
6139000	11.688050	4	0.451438	0.290083	0.088577	0.169902	0.245561	0.256679	0.263854	0.233906	0.451438	0.290083	0.088577	0.169902	0.245561	0.256679	0.263854	0.233906	0.360193	0.255308	0.143690	0.240809	0.270963	0.411421	0.055573	0.262043	0.451438	0.290083	0.088577	0.169902	0.360193	0.255308	0.143690	0.240809	0.360193	0.255308	0.143690	0.240809	0.360193	0.255308	0.143690	0.240809	0.245561	0.256679	0.263854	0.233906	
6140000	11.688050	3	0.414928	0.298189	0.085906	0.200976	0.250999	0.265938	0.184035	0.299028	0.414928	0.298189	0.085906	0.200976	0.250999	0.265938	0.184035	0.299028	0.336181	0.304204	0.119195	0.240420	0.250999	0.265938	0.184035	0.299028	0.414928	0.298189	0.085906	0.200976	0.336181	0.304204	0.119195	0.240420	0.336181	0.304204	0.119195	0.240420	0.336181	0.304204	0.119195	0.240420	0.336181	0.304204	0.119195	0.240420	
6141000	11.688050	5	0.451457	0.300351	0.079668	0.168525	0.247838	0.278475	0.189911	0.283776	0.451457	0.300351	0.079668	0.168525	0.247838	0.278475	0.189911	0.283776	0.347594	0.310916	0.129411	0.212079	0.185157	0.252030	0.086202	0.476611	0.451457	0.300351	0.079668	0.168525	0.347594	0.310916	0.129411	0.212079	0.347594	0.310916	0.129411	0.212079	0.347594	0.310916	0.129411	0.212079	0.104696	0.193278	0.630157	0.071869	
6142000	11.688050	3	0.451457	0.300351	0.079668	0.168525	0.306200	0.255978	0.206037	0.231785	0.451457	0.300351	0.079668	0.168525	0.306200	0.255978	0.206037	0.231785	0.278766	0.366065	0.122770	0.232398	0.278766	0.366065	0.122770	0.232398	0.451457	0.300351	0.079668	0.168525	0.278766	0.366065	0.122770	0.232398	0.451457	0.300351	0.079668	0.168525	0.278766	0.366065	0.122770	0.232398	0.278766	0.366065	0.122770	0.232398	
6143000	11.688050	4	0.427539	0.273800	0.104559	0.194103	0.245031	0.290490	0.173417	0.291062	0.427539	0.273800	0.104559	0.194103	0.245031	0.290490	0.173417	0.291062	0.309452	0.309839	0.160419	0.220290	0.119459	0.367961	0.166353	0.346228	0.427539	0.273800	0.104559	0.194103	0.427539	0.273800	0.104559	0.194103	0.427539	0.273800	0.104559	0.194103	0.245031	0.290490	0.173417	0.291062	0.309452	0.309839	0.160419	0.220290	
6144000	11.688050	2	0.437203	0.289036	0.103306	0.170455	0.230582	0.289841	0.173180	0.306397	0.437203	0.289036	0.103306	0.170455	0.230582	0.289841	0.173180	0.306397	0.437203	0.289036	0.103306	0.170455	0.230582	0.289841	0.173180	0.306397	0.437203	0.289036	0.103306	0.170455	0.230582	0.289841	0.173180	0.306397	0.437203	0.289036	0.103306	0.170455	0.230582	0.289841	0.173180	0.306397	0.230582	0.289841	0.173180	0.306397	
6145000	11.688050	5	0.426506	0.301019	0.098707	0.173768	0.318399	0.225980	0.211152	0.244468	0.426506	0.301019	0.098707	0.173768	0.318399	0.225980	0.211152	0.244468	0.372375	0.297046	0.109578	0.221001	0.069644	0.546568	0.109267	0.274521	0.426506	0.301019	0.098707	0.173768	0.372375	0.297046	0.109578	0.221001	0.372375	0.297046	0.109578	0.221001	0.372375	0.297046	0.109578	0.221001	0.426824	0.132864	0.219501	0.220810	
6146000	11.688050	4	0.437629	0.291780	0.105143	0.165448	0.304320	0.197438	0.270021	0.228221	0.437629	0.291780	0.105143	0.165448	0.304320	0.197438	0.270021	0.228221	0.350775	0.273110	0.151811	0.224304	0.198109	0.210048	0.107914	0.483929	0.437629	0.291780	0.105143	0.165448	0.350775	0.273110	0.151811	0.224304	0.350775	0.273110	0.151811	0.224304	0.350775	0.273110	0.151811	0.224304	0.304320	0.197438	0.270021	0.228221	
6147000	11.688050	3	0.369991	0.265594	0.142367	0.222048	0.279526	0.230318	0.259529	0.230627	0.436519	0.306053	0.092358	0.165070	0.279526	0.230318	0.259529	0.230627	0.369991	0.265594	0.142367	0.222048	0.369991	0.265594	0.142367	0.222048	0.436519	0.306053	0.092358	0.165070	0.369991	0.265594	0.142367	0.222048	0.369991	0.265594	0.142367	0.222048	0.369991	0.265594	0.142367	0.222048	0.369991	0.265594	0.142367	0.222048	
6148000	11.688050	3	0.385131	0.347235	0.077776	0.189858	0.252181	0.288914	0.176548	0.282357	0.385131	0.347235	0.077776	0.189858	0.252181	0.288914	0.176548	0.282357	0.385131	0.347235	0.077776	0.189858	0.252181	0.288914	0.176548	0.282357	0.385131	0.347235	0.077776	0.189858	0.252181	0.288914	0.176548	0.282357	0.385131	0.347235	0.077776	0.189858	0.252181	0.288914	0.176548	0.282357	0.329133	0.208475	0.171939	0.290452	
6149000	11.688050	3	0.422970	0.293456	0.096884	0.186689	0.248233	0.248055	0.215182	0.288530	0.422970	0.293456	0.096884	0.186689	0.248233	0.248055	0.215182	0.288530	0.385493	0.258848	0.122931	0.232728	0.248233	0.248055	0.215182	0.288530	0.422970	0.293456	0.096884	0.186689	0.385493	0.258848	0.122931	0.232728	0.422970	0.293456	0.096884	0.186689	0.385493	0.258848	0.122931	0.232728	0.248233	0.248055	0.215182	0.288530	
6150000	11.688050	3	0.358516	0.285642	0.130648	0.225195	0.253205	0.268439	0.174784	0.303572	0.437399	0.310465	0.086758	0.165378	0.253205	0.268439	0.174784	0.303572	0.358516	0.285642	0.130648	0.225195	0.253205	0.268439	0.174784	0.303572	0.437399	0.310465	0.086758	0.165378	0.358516	0.285642	0.130648	0.225195	0.358516	0.285642	0.130648	0.225195	0.358516	0.285642	0.130648	0.225195	0.358516	0.285642	0.130648	0.225195	
