Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
1231000	268.021876	8	0.328309	0.230304	0.493996	0.256657	0.328309	0.230304	0.572316	0.493996	0.269197	0.589555	0.180259	
1232000	268.021876	8	0.310039	0.219734	0.399217	0.341218	0.280320	0.219734	1.350589	0.341218	0.310039	0.430867	0.282862	
1233000	268.021876	5	0.308375	0.205304	0.469624	0.308375	0.308375	0.205304	0.469624	0.462296	0.308375	0.308375	0.215364	
1234000	268.021876	7	0.365437	0.223407	0.507177	0.240446	0.365437	0.223407	0.813889	0.365437	0.378611	0.445954	0.223407	
1235000	268.021876	7	0.260063	0.204027	0.465870	0.282632	0.282632	0.204027	1.087901	0.496426	0.282632	0.465870	0.212852	
1236000	268.021876	11	0.291735	0.265292	0.473588	0.253705	0.352495	0.244752	0.518518	0.345510	0.321222	0.401137	0.234343	
1237000	268.021876	7	0.304185	0.187949	0.461220	0.304185	0.304185	0.187949	0.859220	0.393344	0.304185	0.500376	0.430525	
1238000	268.021876	7	0.324203	0.208363	0.474217	0.250337	0.324203	0.208363	0.526479	0.474217	0.250337	0.394918	0.111936	
1239000	268.021876	9	0.313278	0.198444	0.407089	0.307379	0.399694	0.198444	0.529272	0.362907	0.249623	0.407089	0.240521	
1240000	268.021876	9	0.332982	0.180240	0.393349	0.267618	0.325351	0.178035	0.393349	0.462856	0.230677	0.393349	0.123423	
1241000	268.021876	9	0.310181	0.278367	0.441483	0.281297	0.281297	0.231685	0.939277	0.439366	0.348017	0.348017	0.182482	
1242000	268.021876	6	0.301603	0.204981	0.405419	0.301603	0.271861	0.204981	0.405419	0.373201	0.245010	0.405419	0.271861	
1243000	268.021876	7	0.309670	0.200287	0.327270	0.309670	0.397507	0.200287	1.195483	0.397507	0.272798	0.327270	0.224500	
1244000	268.021876	5	0.290915	0.210033	0.390483	0.290915	0.390483	0.172424	0.663948	0.390483	0.290915	0.390483	0.210033	
1245000	268.021876	9	0.331410	0.226618	0.418313	0.344775	0.331410	0.229010	0.837256	0.318242	0.277246	0.318242	0.178261	
1246000	268.021876	9	0.331307	0.219424	0.442661	0.264909	0.331307	0.227751	0.442661	0.456769	0.349119	0.364567	0.631142	
1247000	268.021876	10	0.317367	0.218976	0.392743	0.245683	0.242382	0.218976	1.136148	0.332301	0.244997	0.289833	0.567485	
1248000	268.021876	8	0.321375	0.190241	0.340760	0.259679	0.273044	0.163551	0.733757	0.321375	0.363043	0.340760	0.163551	
1249000	268.021876	9	0.313326	0.193563	0.466423	0.242611	0.284995	0.193563	0.852168	0.386091	0.297807	0.367119	0.193563	
1250000	268.021876	8	0.310079	0.243353	0.419605	0.243353	0.243353	0.171622	0.718685	0.288816	0.288816	0.416350	0.103249	
1251000	268.021876	10	0.311054	0.237309	0.450811	0.311054	0.250161	0.142916	2.188949	0.447585	0.394514	0.402181	0.084924	
1252000	268.021876	7	0.306463	0.192641	0.415219	0.283289	0.283289	0.192641	0.915992	0.283289	0.232828	0.283289	0.113166	
1253000	268.021876	8	0.307822	0.254777	0.329491	0.290565	0.307822	0.219843	0.664548	0.307822	0.284958	0.307822	0.136172	
1254000	268.021876	9	0.345234	0.247038	0.413726	0.304047	0.280185	0.270901	0.488921	0.413726	0.304047	0.372368	0.362983	
1255000	268.021876	9	0.278854	0.249087	0.432481	0.302362	0.337934	0.196641	0.444669	0.432481	0.278854	0.428947	0.305051	
1256000	268.021876	8	0.343148	0.250841	0.511326	0.234798	0.310107	0.234798	0.556496	0.296833	0.310107	0.511326	0.249366	
1257000	268.021876	7	0.273567	0.223130	0.378156	0.273567	0.273567	0.223130	0.942347	0.392135	0.285907	0.378156	0.123819	
1258000	268.021876	5	0.288985	0.189011	0.395745	0.288985	0.294312	0.189011	0.449978	0.449978	0.288985	0.395745	0.189011	
1259000	268.021876	10	0.387297	0.192002	0.418500	0.305875	0.305875	0.189357	0.743023	0.341372	0.273837	0.362799	0.115504	
1260000	268.021876	7	0.270437	0.189442	0.406699	0.316331	0.322458	0.189442	0.785139	0.406699	0.321915	0.406699	0.189442	
1261000	268.021876	8	0.329610	0.217391	0.403458	0.312824	0.329610	0.217391	1.318182	0.381243	0.433195	0.458286	0.329610	
1262000	268.021876	8	0.269799	0.270513	0.342622	0.270513	0.327967	0.270513	1.331338	0.327967	0.258106	0.325347	0.395354	
1263000	268.021876	8	0.318328	0.211648	0.447548	0.318328	0.318328	0.211648	0.766737	0.299837	0.299365	0.317737	0.246766	
1264000	268.021876	6	0.306887	0.222130	0.481238	0.306887	0.383857	0.185432	0.481238	0.409673	0.306887	0.383857	0.306887	
1265000	268.021876	9	0.280491	0.228393	0.477733	0.278645	0.278645	0.228393	0.680450	0.478891	0.242446	0.337047	0.314745	
1266000	268.021876	8	0.304071	0.290120	0.414704	0.290120	0.370457	0.254922	0.750082	0.343468	0.254922	0.414704	0.239148	
1267000	268.021876	7	0.325920	0.255496	0.423541	0.229761	0.325920	0.151010	0.423541	0.283283	0.250710	0.423541	0.255496	
1268000	268.021876	7	0.279062	0.200434	0.449294	0.279062	0.302616	0.200434	0.449294	0.373083	0.302616	0.522314	0.206841	
1269000	268.021876	10	0.345404	0.219305	0.414434	0.255850	0.272690	0.219305	0.409819	0.292136	0.285479	0.381820	0.099595	
1270000	268.021876	8	0.343525	0.235911	0.390861	0.343525	0.343525	0.214045	1.077391	0.376041	0.336322	0.343525	0.224594	
1271000	268.021876	9	0.290988	0.171216	0.344914	0.269152	0.247529	0.171216	1.025228	0.451862	0.324471	0.451862	0.152504	
1272000	268.021876	8	0.282678	0.198208	0.394220	0.231980	0.341165	0.175913	0.418757	0.341165	0.231980	0.418757	0.179188	
1273000	268.021876	8	0.275607	0.200421	0.403737	0.284342	0.284342	0.179332	0.500821	0.403737	0.284342	0.558594	0.189392	
1274000	268.021876	8	0.339209	0.188961	0.339209	0.274885	0.274885	0.174755	0.666075	0.339209	0.226204	0.329942	0.161757	
1275000	268.021876	8	0.272952	0.199447	0.362361	0.296182	0.330399	0.199447	0.618403	0.288096	0.296182	0.582450	0.199447	
1276000	268.021876	7	0.272650	0.256792	0.493852	0.256792	0.311419	0.256792	0.493852	0.313339	0.241872	0.311419	0.251989	
1277000	268.021876	6	0.345932	0.178359	0.345932	0.268943	0.345932	0.178359	0.975973	0.290951	0.268943	0.345932	0.111379	
1278000	268.021876	5	0.296730	0.187397	0.411638	0.296730	0.296730	0.187397	0.637355	0.411638	0.296730	0.296730	0.151360	
1279000	268.021876	8	0.285339	0.201331	0.442494	0.285339	0.401621	0.201331	0.737548	0.403272	0.285339	0.416313	0.155161	
1280000	268.021876	9	0.332165	0.193416	0.384327	0.302332	0.295094	0.193416	1.176619	0.350308	0.295094	0.498866	0.136264	
1281000	268.021876	7	0.298566	0.228380	0.366250	0.290698	0.340626	0.228380	0.366250	0.366250	0.238283	0.366250	0.107513	
1282000	268.021876	7	0.352405	0.235536	0.465607	0.235536	0.277757	0.235536	1.317773	0.428528	0.320734	0.320734	0.277757	
1283000	268.021876	9	0.344863	0.187767	0.423368	0.301070	0.339451	0.211033	0.661101	0.270452	0.344863	0.423368	0.376443	
1284000	268.021876	10	0.325560	0.207196	0.422500	0.282847	0.310265	0.207196	0.483264	0.336309	0.263520	0.346909	0.257795	
1285000	268.021876	9	0.325309	0.271759	0.452191	0.271759	0.296556	0.238591	0.452191	0.545240	0.336650	0.347860	0.287172	
1286000	268.021876	10	0.326843	0.192981	0.420350	0.347315	0.318413	0.192981	1.157310	0.416525	0.257415	0.478418	0.509513	
1287000	268.021876	11	0.306018	0.236064	0.421112	0.275212	0.268551	0.196739	0.488410	0.426766	0.215472	0.526919	0.169190	
1288000	268.021876	8	0.318846	0.188861	0.399676	0.317937	0.365825	0.188861	0.480786	0.365825	0.239893	0.318846	0.152456	
1289000	268.021876	9	0.288444	0.275550	0.327502	0.233636	0.288224	0.174731	0.677151	0.458323	0.288444	0.458323	0.283117	
1290000	268.021876	10	0.306616	0.183536	0.373677	0.358584	0.299111	0.175927	0.964093	0.557139	0.306616	0.321344	0.314398	
1291000	268.021876	9	0.311482	0.310732	0.382970	0.222302	0.311482	0.222302	2.302266	0.384648	0.279029	0.452341	0.188172	
1292000	268.021876	8	0.306450	0.242129	0.366751	0.268944	0.306450	0.199849	0.366751	0.366751	0.268380	0.342463	0.098391	
1293000	268.021876	6	0.300321	0.190569	0.328899	0.300321	0.274124	0.190569	0.548866	0.328899	0.300321	0.300321	0.111977	
1294000	268.021876	8	0.318210	0.218292	0.467823	0.245158	0.245158	0.149018	0.710840	0.340140	0.287889	0.467823	0.149018	
1295000	268.021876	5	0.311912	0.229129	0.438332	0.237598	0.311912	0.229129	0.438332	0.311912	0.311912	0.553158	0.229129	
1296000	268.021876	8	0.330872	0.210786	0.500721	0.251291	0.330872	0.210786	0.754699	0.306656	0.265711	0.500721	0.318373	
1297000	268.021876	5	0.269072	0.186583	0.389811	0.269072	0.269072	0.186583	0.715040	0.389811	0.269072	0.389811	0.231705	
1298000	268.021876	8	0.290134	0.189716	0.474581	0.299283	0.379937	0.194728	0.524688	0.379937	0.290134	0.379937	0.133663	
1299000	268.021876	9	0.293699	0.291208	0.418508	0.277962	0.277962	0.151145	1.112212	0.400173	0.277962	0.406029	0.499879	
1300000	268.021876	8	0.285815	0.271998	0.340772	0.266635	0.296255	0.217934	0.707246	0.296255	0.285815	0.285815	0.112123	
1301000	268.021876	5	0.307845	0.190615	0.387771	0.307845	0.307845	0.182887	0.626866	0.307845	0.307845	0.387771	0.182887	
1302000	268.021876	9	0.358105	0.235608	0.460589	0.267584	0.267584	0.235608	0.559362	0.497210	0.246739	0.502820	0.147952	
1303000	268.021876	7	0.294488	0.215109	0.530760	0.287332	0.245821	0.181700	0.530760	0.294488	0.287332	0.294488	0.232912	
1304000	268.021876	9	0.290706	0.282228	0.419343	0.264422	0.264422	0.152284	0.499752	0.419343	0.349638	0.334242	0.296302	
1305000	268.021876	7	0.297142	0.223597	0.348236	0.337874	0.297142	0.223597	0.532171	0.337897	0.337874	0.297142	0.242381	
1306000	268.021876	9	0.289938	0.210627	0.367019	0.303272	0.295928	0.231914	0.750778	0.367019	0.283396	0.414923	0.295928	
1307000	268.021876	9	0.308291	0.270404	0.345378	0.270404	0.308291	0.191798	0.691000	0.347040	0.313368	0.311421	0.225302	
1308000	268.021876	9	0.309626	0.269170	0.486190	0.309626	0.280183	0.208289	0.568441	0.608579	0.309626	0.376166	0.204437	
1309000	268.021876	8	0.304855	0.304855	0.364682	0.281350	0.281350	0.161765	0.422444	0.344499	0.304855	0.418577	0.470338	
1310000	268.021876	11	0.323328	0.196359	0.500609	0.244047	0.302848	0.226814	0.573607	0.343349	0.320052	0.340587	0.211837	
1311000	268.021876	6	0.310035	0.235861	0.415718	0.235861	0.310035	0.235861	1.435230	0.415718	0.310035	0.328524	0.213680	
1312000	268.021876	4	0.275422	0.275422	0.395271	0.275422	0.275422	0.275422	0.395271	0.504087	0.275422	0.395271	0.156704	
1313000	268.021876	7	0.321377	0.187574	0.391076	0.321377	0.321377	0.160905	1.008916	0.391076	0.321377	0.373402	0.127554	
1314000	268.021876	7	0.278625	0.240004	0.449540	0.240004	0.263596	0.240004	0.806417	0.449540	0.361952	0.361952	0.213574	
1315000	268.021876	7	0.300128	0.248274	0.377127	0.300128	0.283612	0.248274	0.377127	0.369034	0.369034	0.341131	0.174431	
1316000	268.021876	5	0.334422	0.178101	0.463896	0.282053	0.282053	0.178101	0.463896	0.463896	0.282053	0.463896	0.149622	
1317000	268.021876	10	0.325045	0.290413	0.371893	0.244372	0.313948	0.147616	0.467896	0.467896	0.316813	0.416566	0.087447	
1318000	268.021876	8	0.248410	0.215796	0.354742	0.248410	0.354742	0.198294	0.900533	0.431882	0.356134	0.354742	0.345090	
1319000	268.021876	8	0.278454	0.169467	0.448286	0.278454	0.354486	0.212187	0.658882	0.448286	0.238966	0.373390	0.212187	
1320000	268.021876	5	0.292677	0.212797	0.380672	0.292677	0.292677	0.212797	0.850710	0.380672	0.212797	0.380672	0.246722	
1321000	268.021876	8	0.279029	0.272553	0.388046	0.253143	0.272553	0.192058	0.836963	0.369560	0.253143	0.404636	0.253143	
1322000	268.021876	7	0.321946	0.264561	0.380323	0.264561	0.264561	0.217058	0.681621	0.380542	0.321946	0.538708	0.264561	
1323000	268.021876	8	0.306202	0.250611	0.405445	0.250611	0.324561	0.250611	0.559822	0.308586	0.250611	0.439072	0.165172	
1324000	268.021876	7	0.332103	0.214904	0.455842	0.311079	0.311079	0.214904	0.539437	0.334564	0.311079	0.311079	0.260639	
1325000	268.021876	6	0.264677	0.179478	0.374025	0.324958	0.324958	0.179478	0.663158	0.374025	0.324958	0.324958	0.578448	
1326000	268.021876	6	0.363388	0.262348	0.368523	0.245649	0.262348	0.245649	0.458466	0.308111	0.262348	0.368523	0.245649	
1327000	268.021876	6	0.324799	0.263365	0.363699	0.263365	0.307154	0.263365	0.515380	0.363699	0.263365	0.363699	0.212116	
1328000	268.021876	7	0.296413	0.220349	0.409491	0.296413	0.300742	0.220349	0.590711	0.318230	0.300742	0.318230	0.174028	
1329000	268.021876	6	0.268313	0.246274	0.383460	0.246274	0.389891	0.246274	1.063996	0.389891	0.246274	0.389891	0.166683	
1330000	268.021876	10	0.351236	0.174142	0.416158	0.292979	0.292979	0.171893	1.593252	0.476390	0.239411	0.478296	0.097897	
1331000	268.021876	9	0.344946	0.265032	0.370721	0.265032	0.310347	0.265032	0.655087	0.455197	0.233482	0.475335	0.161461	
1332000	268.021876	8	0.299723	0.247464	0.421302	0.284171	0.299723	0.247464	0.437388	0.574080	0.303541	0.273366	0.247464	
1333000	268.021876	5	0.339408	0.211609	0.375712	0.274427	0.274427	0.211609	1.062923	0.339408	0.274427	0.339408	0.211609	
1334000	268.021876	8	0.320749	0.218229	0.401420	0.320749	0.282517	0.218229	0.765748	0.320749	0.338341	0.516307	0.248391	
1335000	268.021876	7	0.329460	0.216414	0.430935	0.310030	0.310030	0.180808	1.039177	0.329460	0.389238	0.430935	0.180808	
1336000	268.021876	9	0.286636	0.263395	0.445382	0.267498	0.263395	0.196263	0.882935	0.445382	0.337848	0.439190	0.125410	
1337000	268.021876	7	0.297849	0.210538	0.380705	0.318360	0.297849	0.210538	0.525570	0.524976	0.297849	0.416727	0.318360	
1338000	268.021876	6	0.268386	0.209849	0.363996	0.268386	0.363996	0.209849	2.183047	0.363996	0.268386	0.245659	0.232468	
1339000	268.021876	10	0.330458	0.224095	0.368013	0.281325	0.307144	0.211854	0.504862	0.357101	0.307144	0.411762	0.217916	
1340000	268.021876	10	0.277993	0.166649	0.426137	0.275588	0.246396	0.183695	0.616798	0.449032	0.267483	0.449032	0.113407	
1341000	268.021876	8	0.308440	0.230742	0.432080	0.308440	0.308440	0.233012	0.609372	0.362368	0.233012	0.453038	0.218711	
1342000	268.021876	9	0.340487	0.192843	0.548190	0.287235	0.292721	0.200631	0.548190	0.340487	0.365892	0.450920	0.181214	
1343000	268.021876	8	0.328236	0.221399	0.344749	0.269195	0.328236	0.221399	1.678717	0.459630	0.241023	0.459630	0.158118	
1344000	268.021876	8	0.331219	0.150567	0.423033	0.328979	0.378167	0.161716	0.562809	0.328979	0.328979	0.378167	0.198912	
1345000	268.021876	8	0.331013	0.183887	0.442538	0.306378	0.361977	0.183887	0.526602	0.306378	0.306378	0.356996	0.162669	
1346000	268.021876	8	0.310072	0.242115	0.490963	0.310072	0.310072	0.199729	0.885310	0.490963	0.297978	0.434039	0.150826	
1347000	268.021876	9	0.296358	0.261716	0.387578	0.261716	0.293499	0.261716	1.321311	0.370651	0.279029	0.300694	0.309932	
1348000	268.021876	8	0.292100	0.167004	0.407812	0.292100	0.300582	0.167004	0.604086	0.407812	0.244526	0.340995	0.445411	
1349000	268.021876	9	0.289824	0.206220	0.381212	0.291711	0.291711	0.206220	0.872504	0.475185	0.260186	0.403595	0.454993	
1350000	268.021876	6	0.317206	0.297114	0.461004	0.250480	0.250480	0.165537	0.540236	0.461004	0.297114	0.461004	0.297114	
1351000	268.021876	8	0.294487	0.265076	0.408725	0.238014	0.265076	0.199453	0.544518	0.588346	0.265076	0.408725	0.188597	
1352000	268.021876	6	0.331171	0.191353	0.414270	0.284722	0.331171	0.191353	0.414270	0.331171	0.331171	0.450046	0.164374	
1353000	268.021876	9	0.292250	0.216690	0.427983	0.280177	0.299386	0.216690	1.536758	0.346212	0.280177	0.363735	0.188450	
1354000	268.021876	10	0.297294	0.201981	0.367449	0.297133	0.341364	0.196146	0.743896	0.317191	0.264516	0.367449	0.148877	
1355000	268.021876	9	0.297334	0.207279	0.397170	0.232466	0.269112	0.155536	0.702686	0.397170	0.397170	0.351045	0.261703	
1356000	268.021876	9	0.304141	0.221726	0.386683	0.300189	0.284217	0.180545	1.655302	0.352289	0.221726	0.352289	0.301226	
1357000	268.021876	5	0.265329	0.265329	0.361487	0.265329	0.242921	0.206852	0.524982	0.361487	0.265329	0.361487	0.265329	
1358000	268.021876	9	0.323578	0.215852	0.426974	0.285740	0.285740	0.165810	0.571630	0.323578	0.226116	0.556895	0.219253	
1359000	268.021876	8	0.272173	0.189729	0.410796	0.283166	0.331129	0.189729	0.950546	0.407880	0.331129	0.410796	0.092671	
1360000	268.021876	7	0.321924	0.193921	0.407970	0.233020	0.321924	0.193921	1.306120	0.617539	0.321924	0.295675	0.193921	
1361000	268.021876	7	0.331278	0.225362	0.381825	0.225362	0.311934	0.216963	0.381825	0.381825	0.323623	0.381825	0.693964	
1362000	268.021876	8	0.292895	0.231286	0.365504	0.240158	0.292895	0.231286	0.584221	0.581112	0.240158	0.346678	0.155674	
1363000	268.021876	10	0.282189	0.224519	0.469978	0.282189	0.314265	0.186228	0.632808	0.542752	0.353640	0.460045	0.204350	
1364000	268.021876	7	0.302746	0.279076	0.443652	0.279076	0.279076	0.279076	1.701544	0.608956	0.259522	0.443652	0.307734	
1365000	268.021876	9	0.326135	0.239780	0.426388	0.254499	0.275368	0.239780	1.275272	0.426388	0.269638	0.326200	0.120960	
1366000	268.021876	7	0.300128	0.214115	0.435873	0.266404	0.300128	0.214115	1.591228	0.294503	0.294503	0.435873	0.202128	
1367000	268.021876	7	0.278387	0.246837	0.408421	0.278387	0.278387	0.138136	0.408421	0.489574	0.245341	0.342878	0.245341	
1368000	268.021876	8	0.286378	0.163233	0.389238	0.296469	0.296469	0.163233	0.425484	0.286378	0.305146	0.382616	0.650379	
1369000	268.021876	8	0.288508	0.205702	0.439723	0.287940	0.288508	0.205702	1.014159	0.504681	0.288399	0.439723	0.316818	
1370000	268.021876	6	0.316298	0.267380	0.537227	0.267380	0.316298	0.136902	0.537227	0.352842	0.316298	0.316298	0.405793	
1371000	268.021876	8	0.270127	0.214361	0.529729	0.270127	0.265839	0.230837	0.529729	0.351928	0.270127	0.494868	0.247319	
1372000	268.021876	8	0.308294	0.199036	0.492179	0.302574	0.308294	0.199036	0.555715	0.620225	0.302574	0.351020	0.248933	
1373000	268.021876	10	0.297707	0.169872	0.433287	0.275908	0.288064	0.203537	1.014596	0.340411	0.346420	0.433287	0.157927	
1374000	268.021876	6	0.253581	0.214212	0.400269	0.275921	0.275921	0.214212	0.400269	0.400269	0.256793	0.400269	0.083431	
1375000	268.021876	8	0.291377	0.233457	0.405074	0.286577	0.286577	0.168474	0.765248	0.495819	0.286577	0.405074	0.178645	
1376000	268.021876	7	0.295182	0.202466	0.322938	0.277316	0.295182	0.202466	1.209017	0.322938	0.302832	0.303072	0.202466	
1377000	268.021876	8	0.251695	0.224965	0.415913	0.251695	0.251695	0.156344	1.328792	0.489714	0.384041	0.415913	0.290646	
1378000	268.021876	7	0.326987	0.267102	0.501457	0.242783	0.283365	0.242783	0.658534	0.606207	0.283365	0.501457	0.267102	
1379000	268.021876	10	0.261672	0.211415	0.433292	0.249817	0.251227	0.211415	0.475056	0.308840	0.330460	0.424870	0.126407	
1380000	268.021876	10	0.297418	0.244279	0.406378	0.241660	0.230082	0.230082	0.520194	0.356913	0.267495	0.340938	0.287628	
1381000	268.021876	9	0.303590	0.228436	0.396412	0.246612	0.303590	0.197960	0.567581	0.318363	0.210430	0.576139	0.210430	
1382000	268.021876	7	0.299437	0.244874	0.482920	0.244874	0.299437	0.235014	1.173674	0.372639	0.299437	0.372639	0.274739	
1383000	268.021876	5	0.287141	0.223348	0.368664	0.287141	0.287141	0.202037	0.368664	0.368664	0.266113	0.368664	0.266113	
1384000	268.021876	9	0.290762	0.196944	0.425232	0.265798	0.288002	0.196944	0.425232	0.333530	0.300258	0.487564	0.168258	
1385000	268.021876	10	0.303645	0.223181	0.375216	0.271651	0.271651	0.161686	1.108477	0.359323	0.347342	0.420490	0.252607	
1386000	268.021876	6	0.274908	0.234132	0.497310	0.289414	0.289414	0.157463	0.720511	0.289414	0.289414	0.497310	0.289414	
1387000	268.021876	9	0.310536	0.237643	0.344363	0.261182	0.244704	0.237643	0.698144	0.676051	0.281630	0.487561	0.237643	
1388000	268.021876	7	0.326972	0.160793	0.503651	0.284681	0.326972	0.160793	0.636665	0.472556	0.284681	0.326972	0.495574	
1389000	268.021876	6	0.326773	0.192247	0.387383	0.262714	0.326773	0.192247	0.879579	0.378814	0.326773	0.387383	0.192247	
1390000	268.021876	10	0.290778	0.174217	0.344051	0.274402	0.325909	0.146954	0.770503	0.467740	0.341040	0.500666	0.174217	
1391000	268.021876	7	0.270662	0.271091	0.367518	0.271091	0.270662	0.271091	0.604821	0.336667	0.330475	0.367518	0.440295	
1392000	268.021876	8	0.282290	0.199045	0.383080	0.282290	0.373752	0.199045	0.619774	0.389366	0.368417	0.383080	0.178665	
1393000	268.021876	8	0.313408	0.172007	0.339631	0.270062	0.358259	0.191822	0.565555	0.327854	0.270062	0.270062	0.172007	
1394000	268.021876	11	0.302215	0.221321	0.344879	0.217498	0.247920	0.229282	0.492661	0.483047	0.375440	0.388816	0.069057	
1395000	268.021876	6	0.277984	0.212254	0.451769	0.277984	0.287614	0.235363	0.451769	0.451769	0.287614	0.451769	0.153568	
1396000	268.021876	9	0.342744	0.199223	0.371855	0.247745	0.326455	0.199223	0.562746	0.324977	0.247745	0.388708	0.238228	
1397000	268.021876	8	0.294833	0.154452	0.315770	0.294833	0.290037	0.154452	0.757691	0.272292	0.294833	0.437703	0.251676	
1398000	268.021876	5	0.290749	0.225095	0.386947	0.294875	0.294875	0.225095	0.386947	0.386947	0.235050	0.386947	0.290749	
1399000	268.021876	9	0.281512	0.208970	0.387144	0.243250	0.281512	0.238173	0.410650	0.359041	0.338744	0.387144	0.276829	
1400000	268.021876	9	0.315799	0.240735	0.528987	0.240735	0.247156	0.225776	0.693542	0.507775	0.332231	0.332231	0.090046	
1401000	268.021876	11	0.358872	0.253191	0.478831	0.227746	0.283000	0.172548	1.003755	0.283341	0.246115	0.573888	0.198062	
1402000	268.021876	8	0.326734	0.170851	0.387786	0.282104	0.326734	0.170851	0.444218	0.444218	0.395812	0.505945	0.219473	
1403000	268.021876	8	0.285591	0.249512	0.374904	0.285591	0.315188	0.249512	0.970182	0.374904	0.345073	0.489586	0.271806	
1404000	268.021876	7	0.290472	0.194851	0.357951	0.307633	0.357951	0.175253	1.260991	0.357951	0.357951	0.375282	0.307633	
1405000	268.021876	9	0.324361	0.234126	0.431034	0.267478	0.244850	0.234126	1.422279	0.472786	0.381822	0.340954	0.381822	
1406000	268.021876	8	0.294787	0.216848	0.401405	0.318036	0.278085	0.199825	1.273999	0.318036	0.318036	0.318036	0.221980	
1407000	268.021876	7	0.270138	0.258481	0.423911	0.270138	0.258481	0.148882	0.655794	0.436502	0.258481	0.423911	0.248196	
1408000	268.021876	9	0.263456	0.273859	0.402462	0.273859	0.263456	0.222032	1.082600	0.618456	0.286137	0.529980	0.398781	
1409000	268.021876	8	0.363861	0.221816	0.438153	0.305148	0.262520	0.221816	0.911410	0.438153	0.307302	0.438153	0.195031	
1410000	268.021876	7	0.353566	0.247431	0.394230	0.247431	0.353566	0.188340	0.432514	0.303899	0.303899	0.432514	0.304582	
1411000	268.021876	10	0.340884	0.212782	0.355121	0.252591	0.355121	0.149835	0.701826	0.595584	0.302795	0.476728	0.224949	
1412000	268.021876	8	0.275241	0.208040	0.376851	0.275241	0.250822	0.230675	0.991769	0.376851	0.289562	0.376851	0.183873	
1413000	268.021876	9	0.324301	0.272854	0.478995	0.300924	0.328696	0.272854	0.478995	0.439576	0.230126	0.300937	0.100829	
1414000	268.021876	5	0.330329	0.220686	0.529526	0.330329	0.330721	0.220686	0.529526	0.330329	0.330721	0.330721	0.149080	
1415000	268.021876	7	0.273264	0.223976	0.501327	0.273264	0.273264	0.189733	0.524932	0.406311	0.273264	0.406311	0.201433	
1416000	268.021876	7	0.325038	0.179041	0.397660	0.325038	0.397660	0.194079	0.681029	0.539012	0.397660	0.397660	0.143442	
1417000	268.021876	6	0.297270	0.245650	0.373342	0.297270	0.297270	0.153863	1.271410	0.373342	0.297270	0.373342	0.734939	
1418000	268.021876	6	0.266554	0.266554	0.410161	0.280715	0.289539	0.280715	0.601141	0.410161	0.289539	0.410161	0.269893	
1419000	268.021876	7	0.292994	0.292994	0.478640	0.292994	0.292994	0.292994	0.716426	0.313215	0.220201	0.411805	0.243988	
1420000	268.021876	6	0.351389	0.187319	0.519920	0.253143	0.250148	0.187319	0.519920	0.368355	0.250148	0.351389	0.187319	
1421000	268.021876	8	0.314404	0.198362	0.392884	0.275846	0.295051	0.198362	2.479085	0.451488	0.275846	0.451488	0.233714	
1422000	268.021876	7	0.331988	0.245594	0.406039	0.245594	0.245594	0.245594	0.948811	0.364854	0.284813	0.406039	0.308297	
1423000	268.021876	9	0.299442	0.272470	0.456734	0.299442	0.317073	0.299525	0.954564	0.368293	0.272470	0.435890	0.162219	
1424000	268.021876	11	0.330921	0.262492	0.432753	0.262714	0.295162	0.199478	0.583096	0.345103	0.228033	0.450003	0.185364	
1425000	268.021876	10	0.304616	0.259563	0.375140	0.287112	0.258515	0.155723	0.615179	0.540341	0.259563	0.372488	0.215212	
1426000	268.021876	7	0.336448	0.217311	0.496248	0.254556	0.254556	0.222483	0.750296	0.404033	0.254556	0.336448	0.217311	
1427000	268.021876	9	0.289739	0.191307	0.414254	0.255827	0.291180	0.179634	0.603586	0.414254	0.414254	0.433685	0.099952	
1428000	268.021876	9	0.299243	0.243750	0.535285	0.289710	0.299243	0.191312	0.638540	0.419414	0.335251	0.521966	0.299243	
1429000	268.021876	8	0.270838	0.284241	0.563284	0.284241	0.332879	0.170649	0.573764	0.332879	0.270838	0.348079	0.235813	
1430000	268.021876	9	0.322487	0.238858	0.474274	0.320654	0.322487	0.161561	0.624649	0.449271	0.384507	0.410328	0.161561	
1431000	268.021876	8	0.312359	0.208006	0.433654	0.335058	0.312359	0.208006	0.680135	0.346032	0.218713	0.346032	0.129311	
1432000	268.021876	9	0.292492	0.195335	0.463218	0.278718	0.278718	0.195335	0.478005	0.303805	0.357024	0.405912	0.421483	
1433000	268.021876	9	0.324021	0.234206	0.438338	0.308375	0.324021	0.165258	0.532573	0.453827	0.254421	0.361281	0.165258	
1434000	268.021876	7	0.301717	0.212145	0.502678	0.301717	0.345627	0.192022	0.502678	0.431463	0.291844	0.431463	0.192022	
1435000	268.021876	5	0.309567	0.262880	0.363030	0.262880	0.309567	0.225901	0.363030	0.363030	0.232371	0.363030	0.225901	
1436000	268.021876	8	0.332800	0.220010	0.394819	0.308568	0.332800	0.220010	0.919271	0.376258	0.220010	0.624959	0.256390	
1437000	268.021876	6	0.299152	0.183813	0.472799	0.316691	0.316691	0.183813	0.939806	0.523146	0.316691	0.472799	0.183813	
