Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	TL[10]	TL[11]	
1879000	268.021876	7	13.732236	5.554899	19.006554	5.554899	5.554899	5.554899	19.006554	9.741373	13.041598	11.032606	12.253987	
1880000	268.021876	6	12.870880	5.719082	29.007107	5.719082	5.719082	5.719082	29.007107	5.719082	11.100720	10.129703	10.796026	
1881000	268.021876	6	13.471081	5.624350	23.316996	5.624350	5.624350	5.624350	23.316996	5.624350	12.789055	9.471360	9.499918	
1882000	268.021876	5	25.892479	6.022454	25.892479	6.022454	6.022454	6.022454	25.892479	6.022454	12.193558	10.618619	11.377443	
1883000	268.021876	5	13.155053	5.404269	31.826120	5.404269	5.404269	5.404269	31.826120	5.404269	14.409251	11.745608	5.404269	
1884000	268.021876	6	22.080115	5.706520	22.080115	5.706520	5.706520	5.706520	22.080115	10.302701	11.572847	10.930637	11.120918	
1885000	268.021876	6	14.754632	5.695288	27.410644	5.695288	5.695288	5.695288	27.410644	5.695288	11.535422	9.932602	11.287045	
1886000	268.021876	4	28.962263	5.696752	28.962263	5.696752	5.696752	5.696752	28.962263	5.696752	11.303853	9.833913	11.303853	
1887000	268.021876	5	12.542717	5.697092	28.992172	5.697092	5.697092	5.697092	28.992172	5.697092	10.744426	10.744426	11.383020	
1888000	268.021876	6	13.908745	5.643350	29.264615	5.643350	5.643350	5.643350	29.264615	5.643350	12.354795	11.314133	10.864216	
1889000	268.021876	6	11.755316	5.411674	26.870926	5.411674	5.411674	5.411674	26.870926	5.411674	12.611720	11.333303	10.711624	
1890000	268.021876	6	12.319697	5.346391	27.102634	5.346391	5.346391	5.346391	27.102634	5.346391	12.988664	10.072666	12.169958	
1891000	268.021876	4	25.024743	5.758878	25.024743	5.758878	5.758878	5.758878	25.024743	5.758878	10.768327	10.957434	5.758878	
1892000	268.021876	5	24.591207	5.635057	24.591207	5.635057	5.635057	5.635057	24.591207	5.635057	10.091991	11.432862	11.869572	
1893000	268.021876	5	25.487518	5.142802	25.487518	11.165002	5.142802	5.142802	25.487518	5.142802	11.171810	10.783569	5.142802	
1894000	268.021876	5	25.393932	5.349035	25.393932	5.349035	5.349035	5.349035	25.393932	5.349035	11.033950	9.454284	11.506699	
1895000	268.021876	5	14.076320	5.234116	28.370524	5.234116	5.234116	5.234116	28.370524	5.234116	10.954726	12.240371	5.234116	
1896000	268.021876	6	27.468734	5.708220	27.468734	5.708220	5.708220	5.708220	27.468734	10.997811	12.805620	10.367519	11.606400	
1897000	268.021876	6	28.607294	4.734826	28.607294	4.734826	11.054984	4.734826	28.607294	4.734826	11.618701	9.509598	12.826492	
1898000	268.021876	5	26.454841	5.302871	26.454841	5.302871	5.302871	5.302871	26.454841	5.302871	10.584055	9.031516	11.907831	
1899000	268.021876	5	26.745015	6.453098	26.745015	6.453098	6.453098	6.453098	26.745015	6.453098	10.866619	11.673820	10.692367	
1900000	268.021876	6	12.388562	5.338015	27.989445	5.338015	5.338015	5.338015	27.989445	5.338015	10.636283	12.168331	10.467180	
1901000	268.021876	6	13.844185	6.006445	30.430524	6.006445	6.006445	6.006445	30.430524	6.006445	11.777542	10.531955	11.291961	
1902000	268.021876	6	13.137879	5.549418	29.860649	5.549418	5.549418	5.549418	29.860649	5.549418	12.610797	10.312437	12.538883	
1903000	268.021876	5	29.106009	5.205812	29.106009	5.205812	5.205812	5.205812	29.106009	5.205812	10.688666	10.068278	12.269294	
1904000	268.021876	5	24.947637	5.273317	24.947637	5.273317	5.273317	5.273317	24.947637	9.465117	10.894251	11.180781	5.273317	
1905000	268.021876	5	25.142022	5.088531	25.142022	5.088531	5.088531	5.088531	25.142022	5.088531	11.020461	10.769604	13.772006	
1906000	268.021876	6	23.899059	5.871929	23.899059	5.871929	5.871929	5.871929	23.899059	9.653242	11.866946	10.736597	10.910056	
1907000	268.021876	5	27.472676	4.944898	27.472676	4.944898	4.944898	4.944898	27.472676	4.944898	12.168585	9.843278	10.848024	
1908000	268.021876	5	14.241045	5.167625	31.150495	5.167625	5.167625	5.167625	31.150495	5.167625	14.241045	10.684950	11.414782	
1909000	268.021876	5	24.901281	5.643881	24.901281	5.643881	5.643881	5.643881	24.901281	5.643881	12.152308	11.242616	11.538770	
1910000	268.021876	5	14.834169	6.115071	18.041592	6.115071	6.115071	6.115071	18.041592	6.115071	12.622296	11.310056	18.041592	
1911000	268.021876	6	12.753258	5.617094	26.662328	5.617094	5.617094	5.617094	26.662328	5.617094	10.845311	12.169227	12.115397	
1912000	268.021876	5	13.255397	4.979548	27.743135	4.979548	4.979548	4.979548	27.743135	4.979548	13.374117	9.694992	4.979548	
1913000	268.021876	6	12.801273	5.581079	30.310047	5.581079	5.581079	5.581079	30.310047	5.581079	12.236509	10.933176	11.177272	
1914000	268.021876	5	21.085459	5.654208	21.085459	5.654208	5.654208	5.654208	21.085459	5.654208	12.154248	11.532250	12.374354	
1915000	268.021876	5	25.571103	5.476098	25.571103	5.476098	5.476098	5.476098	25.571103	5.476098	11.292930	11.537242	12.173030	
1916000	268.021876	6	14.817741	5.395521	28.717251	5.395521	5.395521	5.395521	28.717251	5.395521	12.957845	11.578384	12.821863	
1917000	268.021876	5	13.740878	5.844892	29.158609	5.844892	5.844892	5.844892	29.158609	5.844892	12.881820	10.902884	5.844892	
1918000	268.021876	7	13.606205	5.552036	30.312537	5.552036	5.552036	5.552036	30.312537	10.513932	11.113787	11.022980	11.966230	
1919000	268.021876	5	30.312537	6.183009	30.312537	6.183009	6.183009	6.183009	30.312537	6.183009	11.909668	11.031387	12.876371	
1920000	268.021876	5	27.576729	5.759041	27.576729	5.759041	5.759041	5.759041	27.576729	5.759041	12.455093	11.082520	12.820580	
1921000	268.021876	5	25.709067	5.761119	25.709067	5.761119	5.761119	5.761119	25.709067	5.761119	11.774946	11.663298	12.649737	
1922000	268.021876	5	25.173770	5.776186	25.173770	5.776186	5.776186	5.776186	25.173770	5.776186	10.557152	11.204743	12.103362	
1923000	268.021876	6	13.366970	5.588338	27.874903	5.588338	5.588338	5.588338	27.874903	5.588338	12.433708	10.191260	10.845848	
1924000	268.021876	6	13.630794	5.828737	28.586506	5.828737	5.828737	5.828737	28.586506	5.828737	11.334146	11.364632	13.411350	
1925000	268.021876	6	13.197919	5.557629	31.528790	5.557629	5.557629	5.557629	31.528790	5.557629	11.182043	10.835332	11.335906	
1926000	268.021876	5	28.854865	4.979545	28.854865	4.979545	4.979545	4.979545	28.854865	4.979545	12.611614	10.291605	14.142938	
1927000	268.021876	6	26.636511	5.053886	26.636511	5.053886	5.053886	5.053886	26.636511	12.290406	13.800735	9.933975	12.284150	
1928000	268.021876	5	29.179791	5.599224	29.179791	5.599224	5.599224	5.599224	29.179791	5.599224	11.311005	10.624898	11.456340	
1929000	268.021876	6	31.197550	5.934068	31.197550	5.934068	5.934068	5.934068	31.197550	10.404227	11.472470	11.709601	10.010974	
1930000	268.021876	6	30.879192	5.999281	30.879192	5.999281	5.999281	5.999281	30.879192	10.488487	12.119642	10.348833	10.515272	
1931000	268.021876	6	30.657631	5.807330	30.657631	5.807330	5.807330	5.807330	30.657631	8.981418	13.186799	10.685634	11.923769	
1932000	268.021876	6	12.690611	5.073050	31.060396	5.073050	5.073050	5.073050	31.060396	5.073050	11.377259	11.700038	10.982952	
1933000	268.021876	4	28.942535	5.117268	28.942535	5.117268	5.117268	5.117268	28.942535	5.117268	11.485290	10.731732	5.117268	
1934000	268.021876	6	28.631347	5.446893	28.631347	5.446893	5.446893	5.446893	28.631347	9.819699	12.336425	11.144887	10.268730	
1935000	268.021876	7	13.792345	5.427294	29.075627	5.427294	5.427294	5.427294	29.075627	9.953509	11.994319	11.310133	10.485281	
1936000	268.021876	6	13.493029	5.334372	29.438601	5.334372	5.334372	5.334372	29.438601	5.334372	11.031471	10.576740	11.667745	
1937000	268.021876	6	12.412452	5.262102	32.109401	5.262102	5.262102	5.262102	32.109401	5.262102	9.139820	10.083221	10.691045	
1938000	268.021876	5	16.021706	4.969253	16.021706	4.969253	4.969253	4.969253	16.021706	4.969253	11.066753	10.618858	11.212162	
1939000	268.021876	5	18.469171	5.874668	18.469171	5.874668	5.874668	5.874668	18.469171	5.874668	11.624375	10.919552	12.278163	
1940000	268.021876	4	14.286500	4.748959	14.286500	4.748959	4.748959	4.748959	14.286500	4.748959	12.288051	13.235750	4.748959	
1941000	268.021876	5	19.351502	5.205684	19.351502	5.205684	5.205684	5.205684	19.351502	5.205684	11.517737	12.335829	11.179529	
1942000	268.021876	5	27.106769	5.174636	27.106769	5.174636	5.174636	5.174636	27.106769	5.174636	13.202850	10.733702	12.018224	
1943000	268.021876	5	29.295825	5.186549	29.295825	5.186549	5.186549	5.186549	29.295825	5.186549	10.341944	11.357079	12.488714	
1944000	268.021876	5	25.432597	5.152089	25.432597	5.152089	5.152089	5.152089	25.432597	5.152089	12.473340	10.074232	13.486176	
1945000	268.021876	6	13.174508	5.551957	27.519526	5.551957	5.551957	5.551957	27.519526	5.551957	12.553972	11.645590	12.706293	
1946000	268.021876	6	13.654708	5.661245	30.129845	5.661245	5.661245	5.661245	30.129845	5.661245	11.023413	9.669260	11.142057	
1947000	268.021876	5	27.552288	5.389660	27.552288	5.389660	5.389660	5.389660	27.552288	5.389660	13.457315	10.047297	9.920404	
1948000	268.021876	5	25.510154	5.130506	25.510154	5.130506	5.130506	5.130506	25.510154	5.130506	11.261517	11.486063	11.604918	
1949000	268.021876	4	26.375723	5.356530	26.375723	5.356530	5.356530	5.356530	26.375723	5.356530	13.084655	10.996330	5.356530	
1950000	268.021876	5	27.547315	5.534975	27.547315	5.534975	5.534975	5.534975	27.547315	5.534975	11.421209	10.682201	11.896578	
1951000	268.021876	5	28.537406	5.329422	28.537406	5.329422	5.329422	5.329422	28.537406	5.329422	12.323171	10.127166	11.505969	
1952000	268.021876	6	12.826284	5.063666	28.193882	5.063666	5.063666	5.063666	28.193882	5.063666	13.319223	11.151864	12.205649	
1953000	268.021876	4	20.187390	5.730673	20.187390	5.730673	5.730673	5.730673	20.187390	5.730673	11.589749	5.730673	12.612119	
1954000	268.021876	5	15.678116	5.752862	15.678116	5.752862	5.752862	5.752862	15.678116	5.752862	9.425972	10.935636	12.750703	
1955000	268.021876	6	12.859375	5.688142	24.829049	5.688142	5.688142	5.688142	24.829049	5.688142	11.355238	11.135657	11.806750	
1956000	268.021876	6	12.481147	5.257945	25.830030	5.257945	5.257945	5.257945	25.830030	5.257945	11.109208	10.485517	11.275566	
1957000	268.021876	6	12.387451	5.431943	13.508626	5.431943	5.431943	5.431943	13.508626	5.431943	11.140648	10.472930	10.285622	
1958000	268.021876	5	13.264933	5.211967	16.968493	5.211967	5.211967	5.211967	16.968493	5.211967	13.264933	10.733341	10.292563	
1959000	268.021876	5	18.664000	5.657172	18.664000	5.657172	5.657172	5.657172	18.664000	5.657172	11.410305	11.542905	11.126254	
1960000	268.021876	5	11.918128	5.839936	29.038136	5.839936	10.090742	5.839936	29.038136	5.839936	11.681696	10.090742	10.090742	
1961000	268.021876	7	13.718494	5.004503	25.251506	5.004503	9.782425	5.004503	25.251506	5.004503	11.816159	9.777152	12.688795	
1962000	268.021876	7	12.887023	5.698293	25.559622	5.698293	10.906362	5.698293	25.559622	5.698293	12.094951	10.788997	13.333501	
1963000	268.021876	7	12.814255	6.239399	26.954434	6.239399	6.239399	6.239399	26.954434	10.727380	12.919019	10.774844	9.806164	
1964000	268.021876	5	20.159962	5.557606	20.159962	5.557606	5.557606	5.557606	20.159962	5.557606	11.766749	12.245246	12.104310	
1965000	268.021876	6	12.892508	5.832520	23.972674	5.832520	5.832520	5.832520	23.972674	5.832520	10.915415	10.247537	10.773791	
1966000	268.021876	6	19.611288	5.344837	19.611288	5.344837	10.850770	5.344837	19.611288	5.344837	11.855080	11.213518	10.955181	
1967000	268.021876	6	26.271746	4.936915	26.271746	4.936915	10.491038	4.936915	26.271746	4.936915	12.336784	11.375402	12.092525	
1968000	268.021876	6	23.986910	5.046057	23.986910	5.046057	10.908963	5.046057	23.986910	5.046057	12.468517	10.631377	11.503909	
1969000	268.021876	7	13.292141	4.633657	26.099401	4.633657	10.131324	4.633657	26.099401	4.633657	12.068675	11.290261	11.672053	
1970000	268.021876	7	13.978431	4.599965	16.160877	4.599965	9.394047	4.599965	16.160877	4.599965	11.629676	10.989618	11.099927	
1971000	268.021876	7	12.966301	5.328608	23.206368	5.328608	9.077718	5.328608	23.206368	5.328608	12.120184	11.179842	11.913977	
1972000	268.021876	7	14.068751	5.342239	26.263704	5.342239	9.282046	5.342239	26.263704	5.342239	12.497874	11.105096	13.137513	
1973000	268.021876	4	20.407329	6.161412	20.407329	6.161412	6.161412	6.161412	20.407329	6.161412	10.762288	6.161412	10.108071	
1974000	268.021876	7	13.373373	4.987551	23.532853	4.987551	11.073094	4.987551	23.532853	4.987551	11.932620	9.767179	11.442800	
1975000	268.021876	5	17.703672	4.626639	17.703672	4.626639	10.472492	4.626639	17.703672	4.626639	12.981970	11.906630	4.626639	
1976000	268.021876	5	23.532075	5.038139	23.532075	5.038139	11.167626	5.038139	23.532075	5.038139	12.156008	12.428842	5.038139	
1977000	268.021876	6	25.123346	5.940832	25.123346	5.940832	10.426496	5.940832	25.123346	5.940832	12.698742	10.769880	12.182072	
1978000	268.021876	6	26.335747	5.392583	26.335747	5.392583	10.277749	5.392583	26.335747	5.392583	11.581092	11.734824	11.595226	
1979000	268.021876	6	13.387207	5.804123	27.534418	5.804123	5.804123	5.804123	27.534418	5.804123	14.056347	10.931087	11.754640	
1980000	268.021876	5	28.703663	6.075314	28.703663	6.075314	6.075314	6.075314	28.703663	6.075314	12.287299	11.044509	11.533738	
1981000	268.021876	6	14.792835	5.888549	28.148578	5.888549	5.888549	5.888549	28.148578	5.888549	11.132637	11.482406	10.858606	
1982000	268.021876	5	17.462746	5.460996	17.462746	5.460996	5.460996	5.460996	17.462746	5.460996	11.709949	10.913199	11.784916	
1983000	268.021876	5	21.548375	5.577577	21.548375	5.577577	5.577577	5.577577	21.548375	5.577577	11.033768	12.134096	13.054168	
1984000	268.021876	4	24.867216	6.002409	24.867216	6.002409	6.002409	6.002409	24.867216	6.002409	13.059708	9.834526	6.002409	
1985000	268.021876	5	27.205955	4.879503	27.205955	4.879503	4.879503	4.879503	27.205955	4.879503	13.489403	10.191092	11.365880	
1986000	268.021876	5	26.377645	5.059301	26.377645	5.059301	5.059301	5.059301	26.377645	5.059301	11.722961	9.768161	13.030044	
1987000	268.021876	6	12.593157	5.208676	30.073579	5.208676	5.208676	5.208676	30.073579	5.208676	11.982860	11.114472	11.307789	
1988000	268.021876	5	12.665323	5.320729	26.940646	5.320729	5.320729	5.320729	26.940646	5.320729	11.444196	10.046841	5.320729	
1989000	268.021876	5	13.979554	4.787281	29.159550	4.787281	4.787281	4.787281	29.159550	4.787281	11.612182	10.345478	4.787281	
1990000	268.021876	6	13.792868	5.240185	27.982866	5.240185	5.240185	5.240185	27.982866	5.240185	13.829920	12.243515	11.641593	
1991000	268.021876	4	19.310888	5.497703	19.310888	5.497703	5.497703	5.497703	19.310888	5.497703	11.925844	11.822311	5.497703	
1992000	268.021876	6	26.613165	5.620705	26.613165	11.127510	5.620705	5.620705	26.613165	5.620705	12.155178	10.719719	12.530576	
1993000	268.021876	6	12.795172	5.259531	29.320591	5.259531	5.259531	5.259531	29.320591	5.259531	9.884015	11.292546	12.651230	
1994000	268.021876	6	11.782526	4.842017	27.181206	4.842017	4.842017	4.842017	27.181206	4.842017	10.081515	12.300489	9.892080	
1995000	268.021876	6	13.888400	5.099113	25.951258	5.099113	5.099113	5.099113	25.951258	5.099113	10.495727	10.344946	11.937589	
1996000	268.021876	6	13.796788	5.616713	25.288088	5.616713	5.616713	5.616713	25.288088	5.616713	13.794767	9.762387	10.805171	
1997000	268.021876	5	23.242407	4.802978	23.242407	4.802978	4.802978	4.802978	23.242407	11.164924	12.402608	11.147180	4.802978	
1998000	268.021876	5	25.242025	5.372446	25.242025	5.372446	5.372446	5.372446	25.242025	5.372446	12.135993	10.185642	10.278944	
1999000	268.021876	6	13.556732	5.619995	25.261741	5.619995	5.619995	5.619995	25.261741	5.619995	10.929245	11.065167	13.606045	
2000000	268.021876	5	27.570090	5.298678	27.570090	5.298678	5.298678	5.298678	27.570090	5.298678	11.190559	10.300637	10.759705	
2001000	268.021876	8	13.604358	5.737627	17.406259	5.737627	9.519857	5.737627	17.406259	10.319219	12.486620	10.722427	10.519455	
2002000	268.021876	6	12.364075	5.300906	24.378520	5.300906	5.300906	5.300906	24.378520	5.300906	11.330128	11.026453	12.597735	
2003000	268.021876	6	12.716958	5.427948	29.370188	5.427948	5.427948	5.427948	29.370188	5.427948	13.429584	10.130376	10.854733	
2004000	268.021876	6	12.739000	6.129128	27.221998	6.129128	6.129128	6.129128	27.221998	6.129128	13.731905	10.836382	11.816777	
2005000	268.021876	6	12.563232	5.842630	26.265487	5.842630	5.842630	5.842630	26.265487	5.842630	10.846069	10.227083	11.911549	
2006000	268.021876	6	12.370673	5.373572	28.009144	5.373572	5.373572	5.373572	28.009144	5.373572	13.031961	10.717340	9.732863	
2007000	268.021876	4	21.172456	5.310747	21.172456	5.310747	5.310747	5.310747	21.172456	5.310747	10.368221	10.368221	12.468863	
2008000	268.021876	7	12.800977	5.819841	25.295122	5.819841	10.162802	5.819841	25.295122	5.819841	12.116327	11.752980	10.396777	
2009000	268.021876	5	13.467610	5.589890	27.588395	5.589890	5.589890	5.589890	27.588395	5.589890	10.540881	9.950771	5.589890	
2010000	268.021876	7	13.797627	5.459465	18.353020	5.459465	9.765616	5.459465	18.353020	5.459465	11.781769	10.348422	11.404036	
2011000	268.021876	6	24.471704	5.471134	24.471704	5.471134	9.510837	5.471134	24.471704	5.471134	13.988331	10.918789	10.612190	
2012000	268.021876	5	25.216499	5.039103	25.216499	5.039103	11.338904	5.039103	25.216499	5.039103	10.561294	10.561294	11.581514	
2013000	268.021876	7	13.513322	5.553403	22.579579	5.553403	10.384377	5.553403	22.579579	5.553403	11.430388	10.404652	11.703761	
2014000	268.021876	7	24.661727	5.406801	14.043095	5.406801	5.406801	5.406801	24.661727	10.539809	14.057603	10.386680	12.029805	
2015000	268.021876	6	26.710909	5.058865	26.710909	5.058865	9.902724	5.058865	26.710909	5.058865	11.291754	10.561826	9.683676	
2016000	268.021876	6	28.005742	5.877928	28.005742	5.877928	10.476065	5.877928	28.005742	5.877928	12.125558	10.906708	9.998953	
2017000	268.021876	7	13.477602	5.535695	30.214041	5.535695	10.259033	5.535695	30.214041	5.535695	13.334637	12.182724	13.291775	
2018000	268.021876	7	13.641401	5.374419	28.285588	5.374419	9.800853	5.374419	28.285588	5.374419	12.269056	11.411152	10.868617	
2019000	268.021876	7	12.392841	5.322103	28.711661	5.322103	9.478280	5.322103	28.711661	5.322103	10.452442	10.445321	13.096322	
2020000	268.021876	7	14.408353	5.268124	19.303190	5.268124	9.645761	5.268124	19.303190	12.178116	12.379849	9.645761	11.409507	
2021000	268.021876	6	23.328929	5.613856	23.328929	5.613856	5.613856	5.613856	23.328929	9.423653	10.093847	9.949582	10.655197	
2022000	268.021876	5	26.926274	5.372370	26.926274	5.372370	5.372370	5.372370	26.926274	5.372370	11.199230	11.017305	12.295363	
2023000	268.021876	6	12.480711	5.378329	27.204061	5.378329	5.378329	5.378329	27.204061	5.378329	10.134254	9.836300	11.972585	
2024000	268.021876	6	12.661422	5.875548	24.815000	5.875548	5.875548	5.875548	24.815000	5.875548	11.434038	9.731414	12.058836	
2025000	268.021876	6	13.101719	5.738196	29.949679	5.738196	5.738196	5.738196	29.949679	5.738196	11.900691	10.602960	12.012243	
2026000	268.021876	5	28.863539	5.245803	28.863539	5.245803	5.245803	5.245803	28.863539	5.245803	11.773486	13.365399	11.635171	
2027000	268.021876	6	12.349775	4.761778	17.060188	4.761778	4.761778	4.761778	17.060188	4.761778	11.643609	10.381256	12.264373	
2028000	268.021876	4	24.105002	5.654606	24.105002	5.654606	5.654606	5.654606	24.105002	5.654606	11.092811	10.596735	5.654606	
2029000	268.021876	5	25.805094	5.045298	25.805094	5.045298	10.723389	5.045298	25.805094	5.045298	11.911276	10.723389	10.316893	
2030000	268.021876	7	13.124950	5.528304	24.746370	5.528304	10.997216	5.528304	24.746370	5.528304	11.500200	12.354312	12.938619	
2031000	268.021876	6	26.442751	5.284757	26.442751	5.284757	10.156110	5.284757	26.442751	5.284757	11.920468	12.084142	12.271926	
2032000	268.021876	6	20.353796	4.915218	20.353796	4.915218	10.794394	4.915218	20.353796	4.915218	11.849907	11.090520	12.047847	
2033000	268.021876	6	14.497730	4.806203	21.955774	4.806203	10.330105	4.806203	21.955774	4.806203	12.216441	10.330105	11.890721	
2034000	268.021876	7	11.705716	4.971363	24.798814	4.971363	10.585740	4.971363	24.798814	4.971363	11.473847	11.329948	10.695330	
2035000	268.021876	6	11.840028	4.850258	28.410237	4.850258	4.850258	4.850258	28.410237	4.850258	11.935836	10.680615	12.491469	
2036000	268.021876	6	12.691152	5.399197	28.556609	5.399197	5.399197	5.399197	28.556609	5.399197	12.036691	11.612326	11.770195	
2037000	268.021876	6	12.522466	5.704851	30.442964	5.704851	5.704851	5.704851	30.442964	5.704851	11.680878	10.094209	11.373897	
2038000	268.021876	6	12.849335	5.489650	28.976576	5.489650	5.489650	5.489650	28.976576	5.489650	12.046235	11.435252	12.193531	
2039000	268.021876	6	14.227367	5.363801	30.147532	5.363801	5.363801	5.363801	30.147532	5.363801	13.322014	10.902225	11.588023	
2040000	268.021876	6	27.729033	5.263717	27.729033	5.263717	5.263717	5.263717	27.729033	11.770905	12.846506	11.304741	12.588129	
2041000	268.021876	6	12.532053	5.415865	30.095941	5.415865	5.415865	5.415865	30.095941	5.415865	12.004062	11.083411	9.949603	
2042000	268.021876	6	12.977023	5.332562	29.216689	5.332562	5.332562	5.332562	29.216689	5.332562	12.719494	9.623739	10.409705	
2043000	268.021876	5	28.802796	4.822570	28.802796	4.822570	4.822570	4.822570	28.802796	4.822570	12.005325	10.887148	10.107405	
2044000	268.021876	5	13.438233	4.964042	26.742975	4.964042	4.964042	4.964042	26.742975	4.964042	12.216886	11.378433	4.964042	
2045000	268.021876	6	11.982824	5.159679	28.103698	5.159679	5.159679	5.159679	28.103698	5.159679	10.157018	11.649785	10.283681	
2046000	268.021876	6	11.825768	5.305458	13.321571	5.305458	5.305458	5.305458	13.321571	5.305458	12.242134	10.168948	10.664530	
2047000	268.021876	6	12.786239	5.049533	23.171804	5.049533	5.049533	5.049533	23.171804	5.049533	12.243416	12.243016	11.995317	
2048000	268.021876	6	12.727340	4.990586	30.166951	4.990586	4.990586	4.990586	30.166951	4.990586	10.626067	10.367192	9.948665	
2049000	268.021876	6	12.722082	5.631260	31.297530	5.631260	5.631260	5.631260	31.297530	5.631260	12.531175	10.205476	10.298923	
2050000	268.021876	6	16.123797	4.556253	16.123797	4.556253	4.556253	4.556253	16.123797	10.481568	11.756689	10.992412	11.495895	
2051000	268.021876	5	19.173752	5.545958	19.173752	5.545958	5.545958	5.545958	19.173752	5.545958	10.353406	10.914456	11.309798	
2052000	268.021876	5	23.230989	5.353192	23.230989	5.353192	5.353192	5.353192	23.230989	5.353192	11.756349	11.460992	14.238171	
2053000	268.021876	5	25.849730	4.793729	25.849730	4.793729	4.793729	4.793729	25.849730	4.793729	11.693547	12.222026	12.540418	
2054000	268.021876	5	26.102155	5.063589	26.102155	5.063589	5.063589	5.063589	26.102155	5.063589	11.317180	11.292207	10.521454	
2055000	268.021876	5	13.547437	5.200339	13.547437	5.200339	5.200339	5.200339	13.547437	5.200339	10.069585	9.951200	11.036973	
2056000	268.021876	5	19.340914	5.143959	19.340914	5.143959	5.143959	5.143959	19.340914	5.143959	12.130710	10.322441	11.955683	
2057000	268.021876	5	20.693443	5.809974	20.693443	5.809974	5.809974	5.809974	20.693443	5.809974	13.069031	10.717812	11.520054	
2058000	268.021876	5	24.835898	5.022175	24.835898	5.022175	5.022175	5.022175	24.835898	5.022175	13.027361	11.446130	10.998193	
2059000	268.021876	6	13.056428	6.012707	30.218124	6.012707	6.012707	6.012707	30.218124	6.012707	11.798461	10.599673	10.229499	
2060000	268.021876	7	12.177475	5.860121	27.876526	5.860121	9.408231	5.860121	27.876526	9.246772	11.659478	9.246772	12.932835	
2061000	268.021876	6	16.527168	5.577331	16.527168	5.577331	11.433936	5.577331	16.527168	5.577331	12.355661	10.111701	10.856828	
2062000	268.021876	6	20.640874	5.199753	20.640874	5.199753	11.139131	5.199753	20.640874	5.199753	12.078697	11.024099	10.517045	
2063000	268.021876	6	25.569289	5.111264	25.569289	5.111264	10.084644	5.111264	25.569289	5.111264	11.360758	10.884563	11.965321	
2064000	268.021876	8	12.482691	5.071284	29.324680	5.071284	10.532883	5.071284	29.324680	12.449121	12.838057	10.635069	11.836781	
2065000	268.021876	7	12.493425	5.350146	29.006241	5.350146	10.345963	5.350146	29.006241	5.350146	11.010377	10.350410	12.261044	
2066000	268.021876	7	12.772306	5.271451	27.463802	5.271451	10.162063	5.271451	27.463802	5.271451	12.136097	12.217542	11.321733	
2067000	268.021876	5	17.277416	5.523163	17.277416	5.523163	10.232707	5.523163	17.277416	5.523163	12.079752	10.141964	12.079752	
2068000	268.021876	6	21.820229	5.431315	21.820229	5.431315	10.812750	5.431315	21.820229	5.431315	12.807698	11.295580	9.658460	
2069000	268.021876	6	14.471759	4.924663	26.054599	4.924663	10.804045	4.924663	26.054599	4.924663	12.147394	10.804045	11.522787	
2070000	268.021876	7	13.165117	5.178891	28.273977	5.178891	10.562103	5.178891	28.273977	5.178891	14.553429	10.830517	11.537938	
2071000	268.021876	7	14.240171	5.289067	27.027166	5.289067	10.445139	5.289067	27.027166	5.289067	12.326978	11.462997	10.514045	
2072000	268.021876	6	20.053500	5.209499	20.053500	5.209499	10.979449	5.209499	20.053500	5.209499	11.434785	8.265044	11.892564	
2073000	268.021876	8	13.679318	4.989582	20.053500	4.989582	11.160198	4.989582	20.053500	11.137237	10.827433	11.202251	10.616751	
2074000	268.021876	6	12.795482	4.973858	29.129055	4.973858	4.973858	4.973858	29.129055	4.973858	11.322433	11.163492	11.771562	
2075000	268.021876	5	19.456562	5.228367	19.456562	5.228367	5.228367	5.228367	19.456562	5.228367	12.113299	11.677489	11.244692	
2076000	268.021876	5	25.927935	5.501677	25.927935	5.501677	5.501677	5.501677	25.927935	5.501677	12.891535	9.798983	12.595915	
2077000	268.021876	5	28.787071	5.178447	28.787071	5.178447	5.178447	5.178447	28.787071	5.178447	12.480492	10.995636	12.719979	
2078000	268.021876	6	14.815388	5.014804	27.286979	5.014804	5.014804	5.014804	27.286979	5.014804	11.368943	11.308716	10.136542	
2079000	268.021876	6	13.272380	5.164668	29.874126	5.164668	5.164668	5.164668	29.874126	5.164668	12.672850	11.412820	10.534912	
2080000	268.021876	6	12.802590	5.065246	28.067961	5.065246	5.065246	5.065246	28.067961	5.065246	12.586213	10.121514	13.267750	
2081000	268.021876	6	14.416002	4.701648	17.847937	4.701648	4.701648	4.701648	17.847937	4.701648	13.017976	10.034128	11.272933	
2082000	268.021876	6	13.575187	5.087524	26.768781	5.087524	5.087524	5.087524	26.768781	5.087524	11.743265	9.929032	12.980088	
2083000	268.021876	6	12.413976	5.639460	28.964904	5.639460	5.639460	5.639460	28.964904	5.639460	10.811355	10.806617	11.405769	
2084000	268.021876	5	25.599957	5.451968	25.599957	5.451968	5.451968	5.451968	25.599957	5.451968	11.519979	11.111707	11.599862	
2085000	268.021876	6	13.420243	5.178896	29.627910	5.178896	5.178896	5.178896	29.627910	5.178896	11.907299	11.311943	11.225402	
