Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
2453000	11.688050	5	0.315808	0.218146	0.459031	0.318991	0.315808	0.218146	0.459031	0.338537	0.315808	0.459031	0.315808	
2454000	11.688050	5	0.289898	0.196378	0.437719	0.289898	0.289898	0.207564	0.437719	0.437719	0.289898	0.363934	0.289898	
2455000	11.688050	7	0.299803	0.184194	0.411490	0.299803	0.299803	0.181902	1.293550	0.440178	0.299803	0.299803	0.119856	
2456000	11.688050	5	0.308212	0.208711	0.462747	0.308212	0.308212	0.152450	0.462747	0.308212	0.308212	0.462747	0.290760	
2457000	11.688050	6	0.283787	0.244359	0.416937	0.283787	0.283787	0.244359	0.783243	0.566785	0.283787	0.416937	0.299809	
2458000	11.688050	6	0.298201	0.197919	0.477307	0.269340	0.298201	0.197919	0.579099	0.477307	0.269340	0.334351	0.269340	
2459000	11.688050	5	0.294760	0.204449	0.478055	0.294760	0.294760	0.169080	0.478055	0.461617	0.294760	0.294760	0.294760	
2460000	11.688050	6	0.306557	0.227111	0.385103	0.259469	0.259469	0.209243	1.002987	0.306557	0.306557	0.385103	0.259469	
2461000	11.688050	5	0.288540	0.170407	0.388520	0.249809	0.288540	0.170407	0.388520	0.388520	0.249809	0.388520	0.149584	
2462000	11.688050	5	0.298226	0.193797	0.419799	0.298226	0.298226	0.193797	1.246984	0.419799	0.298226	0.299317	0.193797	
2463000	11.688050	7	0.314176	0.260601	0.452165	0.314176	0.260601	0.181436	0.452165	0.526989	0.316808	0.314176	0.204511	
2464000	11.688050	6	0.317638	0.209699	0.456867	0.316161	0.317638	0.209699	1.218690	0.316161	0.316161	0.316161	0.206029	
2465000	11.688050	8	0.311103	0.251809	0.408940	0.269462	0.269462	0.142679	1.097103	0.311103	0.387842	0.365540	0.269462	
2466000	11.688050	6	0.334431	0.230770	0.386810	0.271204	0.271204	0.230770	0.816729	0.378090	0.334431	0.334431	0.271204	
2467000	11.688050	6	0.384703	0.234285	0.502226	0.234285	0.246332	0.157735	0.990574	0.384703	0.234285	0.384703	0.234285	
2468000	11.688050	7	0.297183	0.189052	0.513139	0.273013	0.297183	0.170102	1.724737	0.297183	0.297183	0.484172	0.189052	
2469000	11.688050	4	0.287877	0.194849	0.416206	0.287877	0.287877	0.194849	1.270584	0.416206	0.287877	0.416206	0.287877	
2470000	11.688050	6	0.286335	0.201567	0.471676	0.293471	0.293471	0.171416	0.471676	0.376250	0.293471	0.376250	0.201567	
2471000	11.688050	7	0.283648	0.193114	0.445320	0.283648	0.261555	0.178645	0.445320	0.553119	0.261555	0.445320	0.232023	
2472000	11.688050	6	0.284943	0.182635	0.349598	0.257700	0.305642	0.182635	1.148751	0.349598	0.284943	0.349598	0.349598	
2473000	11.688050	6	0.300215	0.201039	0.409890	0.300215	0.300215	0.201039	0.682321	0.409890	0.390850	0.409890	0.191630	
2474000	11.688050	7	0.272694	0.179867	0.419922	0.272694	0.323657	0.179867	1.703688	0.355472	0.272694	0.402456	0.272694	
2475000	11.688050	4	0.302092	0.213909	0.401978	0.302092	0.302092	0.213909	0.401978	0.401978	0.302092	0.489086	0.302092	
2476000	11.688050	6	0.277396	0.199052	0.394342	0.277396	0.360387	0.199052	0.671595	0.394342	0.277396	0.394342	0.190964	
2477000	11.688050	4	0.306127	0.209427	0.453848	0.306127	0.306127	0.209427	0.453848	0.289625	0.306127	0.306127	0.209427	
2478000	11.688050	7	0.298010	0.200205	0.511034	0.290605	0.290605	0.201272	0.511034	0.398945	0.298010	0.398945	0.229393	
2479000	11.688050	7	0.288604	0.205538	0.434755	0.288604	0.288604	0.205538	0.760276	0.513832	0.288604	0.580407	0.102453	
2480000	11.688050	4	0.329307	0.190550	0.329307	0.329307	0.329307	0.190550	0.798802	0.329307	0.263994	0.329307	0.329307	
2481000	11.688050	6	0.293385	0.175736	0.379296	0.293385	0.293385	0.175736	0.791672	0.348111	0.293385	0.379296	0.205418	
2482000	11.688050	4	0.295333	0.187098	0.526370	0.295333	0.295333	0.187098	1.024581	0.526370	0.295333	0.295333	0.295333	
2483000	11.688050	7	0.333837	0.191413	0.447374	0.250990	0.333837	0.200579	1.072447	0.333837	0.302538	0.333837	0.333837	
2484000	11.688050	4	0.268314	0.195394	0.496151	0.268314	0.268314	0.195394	0.496151	0.273821	0.268314	0.496151	0.195394	
2485000	11.688050	4	0.285357	0.205185	0.450732	0.285357	0.285357	0.205185	0.525537	0.450732	0.285357	0.450732	0.285357	
2486000	11.688050	5	0.293647	0.205768	0.452238	0.293647	0.293647	0.205768	0.951688	0.452238	0.221818	0.452238	0.205768	
2487000	11.688050	6	0.308623	0.249885	0.428353	0.249885	0.308623	0.249885	0.381262	0.309333	0.249885	0.308623	0.220129	
2488000	11.688050	5	0.290828	0.173875	0.380573	0.290828	0.304204	0.173875	0.542072	0.380573	0.290828	0.380573	0.173875	
2489000	11.688050	4	0.326541	0.262731	0.326541	0.246485	0.326541	0.246485	0.750270	0.326541	0.326541	0.326541	0.262731	
2490000	11.688050	6	0.287354	0.213496	0.387253	0.287354	0.287354	0.213496	0.413217	0.418115	0.287354	0.422610	0.213496	
2491000	11.688050	5	0.273881	0.245353	0.381212	0.273881	0.273881	0.245353	0.793480	0.381212	0.273881	0.395588	0.245353	
2492000	11.688050	7	0.261652	0.261652	0.402108	0.261652	0.261652	0.253745	1.285579	0.393312	0.273413	0.353167	0.261652	
2493000	11.688050	5	0.360551	0.235856	0.360551	0.278852	0.278852	0.235856	1.145207	0.360551	0.278852	0.360551	0.131853	
2494000	11.688050	6	0.279058	0.216500	0.421087	0.279058	0.295410	0.216500	0.477998	0.421087	0.239222	0.421087	0.279058	
2495000	11.688050	4	0.318239	0.182848	0.318239	0.290273	0.318239	0.182848	1.524892	0.318239	0.318239	0.318239	0.318239	
2496000	11.688050	8	0.308285	0.186938	0.443629	0.258696	0.308285	0.170017	0.771765	0.308285	0.230917	0.308285	0.115005	
2497000	11.688050	7	0.285366	0.215040	0.412124	0.276389	0.276389	0.191580	0.727207	0.372303	0.276389	0.412124	0.276389	
2498000	11.688050	5	0.291795	0.270195	0.414711	0.270195	0.270195	0.146002	0.414711	0.414711	0.316137	0.414711	0.316137	
2499000	11.688050	7	0.267480	0.229083	0.402552	0.267480	0.267480	0.229083	0.816856	0.425632	0.267480	0.518341	0.291638	
2500000	11.688050	4	0.284014	0.194208	0.404487	0.284014	0.284014	0.194208	0.825318	0.404487	0.284014	0.404487	0.194208	
2501000	11.688050	5	0.289812	0.214540	0.382890	0.214540	0.289812	0.214540	0.509972	0.477196	0.289812	0.382890	0.289812	
2502000	11.688050	5	0.318091	0.232845	0.417207	0.265630	0.265630	0.218865	0.417207	0.417207	0.265630	0.417207	0.265630	
2503000	11.688050	5	0.287349	0.170840	0.431065	0.287349	0.287349	0.170840	0.900188	0.431065	0.287349	0.431065	0.330720	
2504000	11.688050	7	0.300467	0.218232	0.426673	0.300467	0.270712	0.224987	1.103076	0.426673	0.270712	0.357822	0.300467	
2505000	11.688050	6	0.297470	0.204489	0.423216	0.268598	0.268598	0.230234	0.705857	0.297470	0.297470	0.423216	0.268598	
2506000	11.688050	7	0.318508	0.201257	0.403858	0.277236	0.277236	0.201257	0.510666	0.402853	0.277236	0.361546	0.201257	
2507000	11.688050	5	0.312784	0.213769	0.414563	0.213769	0.213769	0.213769	0.501667	0.277456	0.277456	0.414563	0.213769	
2508000	11.688050	7	0.280146	0.262403	0.445777	0.262403	0.280146	0.195810	0.665243	0.400119	0.262403	0.453492	0.262403	
2509000	11.688050	6	0.290610	0.220166	0.395713	0.290610	0.303056	0.220166	0.515470	0.436968	0.303056	0.395713	0.220166	
2510000	11.688050	7	0.280604	0.258833	0.398891	0.280604	0.280604	0.182960	0.683216	0.442382	0.280604	0.392819	0.280604	
2511000	11.688050	8	0.289027	0.207932	0.417722	0.268731	0.249106	0.207932	0.882509	0.358791	0.207932	0.358791	0.282030	
2512000	11.688050	6	0.283333	0.173989	0.409981	0.283333	0.283333	0.200899	0.513405	0.409981	0.283333	0.409981	0.176064	
2513000	11.688050	4	0.291272	0.189865	0.383291	0.291272	0.291272	0.176939	0.383291	0.383291	0.291272	0.383291	0.291272	
2514000	11.688050	4	0.282189	0.182552	0.316511	0.282189	0.282189	0.182552	0.316511	0.316511	0.253694	0.316511	0.182552	
2515000	11.688050	5	0.310213	0.198553	0.395833	0.310213	0.310213	0.198553	0.704243	0.476408	0.310213	0.310213	0.198553	
2516000	11.688050	6	0.357965	0.190962	0.357965	0.260509	0.357965	0.190962	0.564537	0.357965	0.255959	0.357965	0.261688	
2517000	11.688050	5	0.298680	0.197073	0.374570	0.298680	0.307393	0.197073	1.125002	0.374570	0.307393	0.298680	0.298680	
2518000	11.688050	8	0.279754	0.241477	0.363825	0.279754	0.285507	0.199503	0.921101	0.388471	0.285507	0.388471	0.267923	
2519000	11.688050	6	0.276878	0.276878	0.339596	0.276878	0.325417	0.276878	0.666547	0.530768	0.276878	0.339596	0.093480	
2520000	11.688050	8	0.303229	0.158431	0.369528	0.303229	0.303229	0.162952	0.424268	0.462207	0.299435	0.369528	0.213301	
2521000	11.688050	7	0.311111	0.189455	0.360607	0.311111	0.330501	0.200232	0.794301	0.360607	0.330501	0.398904	0.311111	
2522000	11.688050	6	0.314363	0.207828	0.375717	0.279692	0.314363	0.207828	0.554874	0.314363	0.314363	0.554874	0.187073	
2523000	11.688050	7	0.329439	0.252147	0.428658	0.316156	0.316156	0.127910	0.459995	0.316156	0.298935	0.428658	0.252147	
2524000	11.688050	5	0.340466	0.191610	0.439282	0.340466	0.340466	0.191610	1.996455	0.439282	0.336117	0.439282	0.340466	
2525000	11.688050	7	0.296982	0.164610	0.370593	0.296982	0.273270	0.183520	0.763098	0.383977	0.296982	0.296982	0.164610	
2526000	11.688050	7	0.311335	0.175037	0.383357	0.311335	0.311335	0.175037	1.094433	0.434674	0.311335	0.354070	0.291541	
2527000	11.688050	6	0.255101	0.255101	0.400001	0.255101	0.255101	0.185067	0.515460	0.431286	0.446970	0.446970	0.255101	
2528000	11.688050	5	0.317842	0.179099	0.414428	0.317842	0.317842	0.179099	1.069273	0.317842	0.317842	0.405619	0.179099	
2529000	11.688050	6	0.286067	0.286067	0.436456	0.286067	0.286067	0.186590	0.433270	0.319703	0.286067	0.444620	0.286067	
2530000	11.688050	6	0.290743	0.221130	0.424917	0.290743	0.290743	0.221130	0.551672	0.356873	0.290743	0.356873	0.287356	
2531000	11.688050	6	0.306261	0.207733	0.516283	0.306261	0.304817	0.207733	0.516283	0.487931	0.306261	0.407618	0.306261	
2532000	11.688050	5	0.283204	0.201575	0.468773	0.283204	0.283204	0.201575	0.532577	0.344090	0.344090	0.344090	0.201575	
2533000	11.688050	6	0.304846	0.243461	0.375849	0.304846	0.298559	0.243461	1.299099	0.375849	0.243461	0.405785	0.304846	
2534000	11.688050	7	0.274553	0.224176	0.369950	0.287341	0.358319	0.154132	0.480738	0.369950	0.287341	0.480738	0.287341	
2535000	11.688050	4	0.283862	0.189180	0.370655	0.237707	0.283862	0.189180	0.370655	0.370655	0.237707	0.370655	0.189180	
2536000	11.688050	5	0.295641	0.199339	0.388478	0.249801	0.295641	0.199339	0.538503	0.388478	0.249801	0.388478	0.249801	
2537000	11.688050	7	0.297498	0.256858	0.387783	0.256858	0.256858	0.159083	0.700244	0.400037	0.260115	0.387783	0.256858	
2538000	11.688050	5	0.338585	0.255329	0.398534	0.255329	0.255329	0.255329	0.625172	0.398534	0.338585	0.426641	0.398534	
2539000	11.688050	6	0.323137	0.269477	0.363197	0.269477	0.269477	0.250665	0.424047	0.363197	0.269477	0.323137	0.181598	
2540000	11.688050	4	0.267004	0.267004	0.380026	0.241229	0.267004	0.241229	0.992383	0.380026	0.267004	0.380026	0.267004	
2541000	11.688050	4	0.306848	0.194934	0.501520	0.306848	0.306848	0.187804	0.501520	0.501520	0.306848	0.306848	0.306848	
2542000	11.688050	6	0.326432	0.194599	0.458231	0.256803	0.256803	0.194599	0.994303	0.458231	0.256803	0.326432	0.346484	
2543000	11.688050	6	0.321357	0.250023	0.342050	0.250023	0.250023	0.204041	0.792552	0.701736	0.250023	0.321357	0.204041	
2544000	11.688050	4	0.289705	0.165429	0.474068	0.289705	0.289705	0.186601	0.474068	0.289705	0.289705	0.474068	0.186601	
2545000	11.688050	5	0.267427	0.267427	0.325890	0.267427	0.289079	0.175163	0.439956	0.439956	0.267427	0.439956	0.267427	
2546000	11.688050	6	0.306815	0.215300	0.395776	0.306815	0.306815	0.215300	1.078713	0.389996	0.223698	0.395776	0.215300	
2547000	11.688050	6	0.326158	0.210467	0.384415	0.249058	0.326158	0.222197	0.492972	0.492972	0.249058	0.384415	0.222197	
2548000	11.688050	7	0.266042	0.199031	0.364018	0.266042	0.266042	0.199031	0.977686	0.480344	0.266042	0.403960	0.165894	
2549000	11.688050	5	0.286375	0.286375	0.407490	0.286375	0.286375	0.166634	0.467836	0.467836	0.286375	0.467836	0.217419	
2550000	11.688050	7	0.302476	0.221200	0.354962	0.305627	0.305627	0.195423	1.365119	0.354962	0.305627	0.354962	0.104578	
2551000	11.688050	6	0.297620	0.189012	0.452117	0.297620	0.297620	0.189012	0.974297	0.452117	0.297620	0.357538	0.202559	
2552000	11.688050	6	0.279982	0.199330	0.339190	0.279982	0.279982	0.199330	1.173529	0.529092	0.339190	0.339190	0.354858	
2553000	11.688050	8	0.292969	0.292969	0.369652	0.292969	0.322864	0.292969	1.476194	0.327917	0.308989	0.394613	0.180514	
2554000	11.688050	5	0.307727	0.201363	0.395272	0.307727	0.288866	0.201363	0.881596	0.395272	0.307727	0.395272	0.201363	
2555000	11.688050	8	0.304307	0.207942	0.393554	0.271881	0.304307	0.210547	0.393554	0.305567	0.289150	0.393554	0.204335	
2556000	11.688050	5	0.306586	0.185931	0.437044	0.306586	0.306586	0.185931	0.771880	0.306586	0.306586	0.437044	0.076563	
2557000	11.688050	5	0.289828	0.208103	0.395406	0.289828	0.289828	0.208103	0.395406	0.395406	0.430810	0.395406	0.271645	
2558000	11.688050	6	0.297887	0.205349	0.370610	0.289613	0.289613	0.205349	0.467283	0.452432	0.289613	0.370610	0.205349	
2559000	11.688050	5	0.292870	0.200994	0.464414	0.292870	0.292870	0.200994	0.513325	0.529033	0.292870	0.464414	0.200994	
2560000	11.688050	7	0.286580	0.200369	0.310756	0.286580	0.300106	0.200369	0.544387	0.357673	0.310756	0.300106	0.117351	
2561000	11.688050	6	0.310218	0.187709	0.363123	0.310218	0.310218	0.187709	0.932747	0.310218	0.310218	0.326776	0.151867	
2562000	11.688050	10	0.277396	0.264124	0.400346	0.263676	0.350635	0.170247	0.655755	0.413781	0.350635	0.468143	0.260372	
2563000	11.688050	3	0.305691	0.208196	0.364570	0.305691	0.305691	0.208196	0.364570	0.364570	0.305691	0.364570	0.208196	
2564000	11.688050	3	0.271759	0.182141	0.449370	0.271759	0.271759	0.182141	0.449370	0.449370	0.271759	0.449370	0.182141	
2565000	11.688050	7	0.315233	0.184895	0.411475	0.278981	0.278981	0.184895	0.614065	0.315233	0.278981	0.365864	0.286528	
2566000	11.688050	6	0.298468	0.202511	0.388658	0.298468	0.298468	0.202511	0.590958	0.388658	0.298468	0.402621	0.133878	
2567000	11.688050	5	0.318976	0.251718	0.318976	0.248617	0.318976	0.238934	1.141902	0.318976	0.318976	0.318976	0.251718	
2568000	11.688050	8	0.287954	0.203705	0.427339	0.287954	0.279681	0.203705	0.748727	0.354297	0.409309	0.409309	0.571772	
2569000	11.688050	5	0.291482	0.182137	0.349134	0.291482	0.291482	0.182137	0.669415	0.349134	0.291482	0.353417	0.291482	
2570000	11.688050	8	0.277393	0.277393	0.409006	0.256467	0.277393	0.181076	0.661944	0.277393	0.377739	0.383697	0.093299	
2571000	11.688050	3	0.294540	0.173159	0.410921	0.294540	0.294540	0.173159	0.410921	0.410921	0.294540	0.410921	0.410921	
2572000	11.688050	5	0.279130	0.205632	0.418516	0.279130	0.279130	0.154763	0.418516	0.418516	0.279130	0.418516	0.126297	
2573000	11.688050	8	0.381739	0.238822	0.482272	0.284815	0.238822	0.157081	0.482272	0.381739	0.224346	0.369677	0.165616	
2574000	11.688050	5	0.287837	0.247446	0.427066	0.287837	0.287837	0.247446	0.582175	0.287837	0.247446	0.427066	0.225537	
2575000	11.688050	8	0.324095	0.250487	0.389201	0.250487	0.290427	0.136039	0.703723	0.389201	0.284115	0.389201	0.212268	
2576000	11.688050	8	0.319677	0.248629	0.480528	0.319677	0.268499	0.167762	0.817602	0.480528	0.306354	0.480528	0.182805	
2577000	11.688050	9	0.298164	0.198853	0.389381	0.258483	0.374193	0.198853	1.265907	0.475487	0.217238	0.389381	0.153063	
2578000	11.688050	5	0.315445	0.210489	0.411296	0.324439	0.324439	0.210489	0.626857	0.315445	0.210489	0.324439	0.210489	
2579000	11.688050	4	0.310969	0.215390	0.443001	0.310969	0.310969	0.215390	0.443001	0.443001	0.310969	0.443001	0.461731	
2580000	11.688050	6	0.266963	0.244862	0.445902	0.266963	0.266963	0.162179	1.029845	0.473159	0.266963	0.473159	0.473159	
2581000	11.688050	7	0.285011	0.183622	0.397196	0.285011	0.285011	0.183622	1.425527	0.340782	0.287327	0.397196	0.253516	
2582000	11.688050	7	0.297182	0.208889	0.464003	0.297182	0.297182	0.208889	0.982987	0.464003	0.265804	0.435113	0.073304	
2583000	11.688050	8	0.296040	0.194812	0.444070	0.268185	0.296040	0.194812	0.664739	0.422431	0.307030	0.444070	0.275920	
2584000	11.688050	5	0.280693	0.234088	0.405676	0.280693	0.290665	0.167415	0.405676	0.405676	0.280693	0.405676	0.167415	
2585000	11.688050	5	0.347580	0.217108	0.393626	0.217108	0.347580	0.217108	0.575135	0.347580	0.347580	0.393626	0.464527	
2586000	11.688050	5	0.274215	0.228765	0.424945	0.274215	0.274215	0.188068	0.812148	0.424945	0.274215	0.424945	0.274215	
2587000	11.688050	5	0.300096	0.180165	0.434146	0.327145	0.300096	0.180165	0.582726	0.434146	0.300096	0.327145	0.180165	
2588000	11.688050	5	0.277292	0.226694	0.420039	0.277292	0.277292	0.226694	0.420039	0.408724	0.277292	0.420039	0.366718	
2589000	11.688050	6	0.331843	0.266312	0.331843	0.266312	0.307510	0.157973	0.514796	0.392638	0.331843	0.331843	0.157973	
2590000	11.688050	4	0.281865	0.200001	0.420005	0.281865	0.281865	0.200001	0.830389	0.420005	0.281865	0.420005	0.281865	
2591000	11.688050	7	0.302303	0.215628	0.421377	0.283863	0.302303	0.198379	1.032871	0.421377	0.283863	0.421377	0.542928	
2592000	11.688050	5	0.296346	0.198435	0.419836	0.296346	0.296346	0.198435	1.202952	0.419836	0.296346	0.419836	0.158335	
2593000	11.688050	6	0.298552	0.206445	0.387329	0.298552	0.298552	0.169884	0.906583	0.387329	0.213872	0.387329	0.298552	
2594000	11.688050	6	0.301408	0.180500	0.419364	0.265521	0.322301	0.180500	0.945492	0.419364	0.322301	0.419364	0.180500	
2595000	11.688050	6	0.294993	0.197682	0.415041	0.294993	0.294993	0.168681	0.964382	0.518974	0.197682	0.518974	0.294993	
2596000	11.688050	6	0.285594	0.218222	0.383195	0.285594	0.374710	0.218222	0.621775	0.383195	0.320711	0.383195	0.218222	
2597000	11.688050	5	0.317577	0.190318	0.438471	0.270149	0.270149	0.190318	0.695018	0.438471	0.270149	0.438471	0.270149	
2598000	11.688050	7	0.268512	0.268512	0.457495	0.268512	0.276950	0.212030	1.649341	0.347668	0.268512	0.390491	0.268512	
2599000	11.688050	7	0.286035	0.218768	0.364951	0.286035	0.296220	0.169484	1.277712	0.296220	0.286035	0.420640	0.364951	
2600000	11.688050	7	0.280476	0.190994	0.410065	0.280476	0.306905	0.190994	0.733408	0.305175	0.305175	0.479277	0.190994	
2601000	11.688050	6	0.296019	0.244289	0.457350	0.296019	0.296019	0.198376	0.457350	0.296019	0.296019	0.401122	0.284263	
2602000	11.688050	5	0.292010	0.235589	0.405364	0.292010	0.292010	0.235589	0.496675	0.405364	0.405364	0.405364	0.234761	
2603000	11.688050	5	0.286212	0.189891	0.431128	0.282026	0.286212	0.189891	0.752042	0.431128	0.286212	0.431128	0.189891	
2604000	11.688050	6	0.297100	0.197125	0.484680	0.297100	0.297100	0.158060	0.599503	0.458208	0.297100	0.484680	0.197125	
2605000	11.688050	7	0.299764	0.226129	0.366683	0.283877	0.366683	0.226129	0.366683	0.366683	0.289752	0.419288	0.718860	
2606000	11.688050	7	0.310181	0.195773	0.511010	0.310181	0.303560	0.177958	0.511010	0.426618	0.310181	0.310181	0.340953	
2607000	11.688050	6	0.297917	0.209402	0.452292	0.341644	0.297917	0.209402	0.804303	0.379133	0.297917	0.452292	0.379133	
2608000	11.688050	4	0.278780	0.255531	0.473673	0.278780	0.278780	0.145248	0.473673	0.473673	0.278780	0.473673	0.278780	
2609000	11.688050	5	0.306346	0.251847	0.443386	0.251847	0.306346	0.219309	0.686907	0.443386	0.251847	0.306346	0.251847	
2610000	11.688050	7	0.277832	0.199429	0.356036	0.277832	0.284395	0.170093	1.552701	0.356036	0.277832	0.294386	0.199429	
2611000	11.688050	6	0.278211	0.213199	0.421609	0.278211	0.278211	0.213199	0.973426	0.421609	0.278211	0.530091	0.231469	
2612000	11.688050	5	0.298211	0.215711	0.435000	0.267259	0.298211	0.215711	1.587976	0.435000	0.298211	0.435000	0.298211	
2613000	11.688050	5	0.327995	0.209076	0.372107	0.327995	0.327995	0.192761	0.850995	0.327995	0.327995	0.327995	0.192761	
2614000	11.688050	4	0.274814	0.171675	0.409369	0.274814	0.274814	0.171675	1.245294	0.409369	0.274814	0.409369	0.171675	
2615000	11.688050	5	0.298615	0.224329	0.403230	0.298615	0.298615	0.224329	1.256091	0.403230	0.298615	0.484773	0.224329	
2616000	11.688050	5	0.322638	0.189294	0.391984	0.322638	0.322638	0.189294	0.391984	0.356739	0.263140	0.322638	0.391984	
2617000	11.688050	6	0.314420	0.172483	0.417344	0.314420	0.314420	0.172483	1.313923	0.417344	0.314420	0.402512	0.183639	
2618000	11.688050	5	0.289197	0.268570	0.347090	0.289197	0.266081	0.266081	0.894546	0.347090	0.347090	0.347090	0.266081	
2619000	11.688050	6	0.282976	0.187978	0.389876	0.259001	0.282976	0.187978	0.862437	0.389876	0.282976	0.389876	0.231947	
2620000	11.688050	7	0.302465	0.202518	0.341144	0.252516	0.305708	0.202518	0.434812	0.396308	0.252516	0.305708	0.302465	
2621000	11.688050	5	0.334305	0.215621	0.504296	0.256584	0.334305	0.215621	0.504296	0.334305	0.256584	0.373819	0.215621	
2622000	11.688050	6	0.298999	0.258907	0.498844	0.298999	0.293045	0.258907	0.842366	0.298999	0.293045	0.462205	0.258907	
2623000	11.688050	9	0.319991	0.247532	0.430097	0.286525	0.355000	0.165399	0.943339	0.372341	0.319991	0.430097	0.293859	
2624000	11.688050	5	0.273861	0.220438	0.437009	0.273861	0.273861	0.220438	0.817356	0.631666	0.273861	0.437009	0.220438	
2625000	11.688050	9	0.275902	0.245150	0.426488	0.275902	0.336643	0.177833	0.568177	0.460172	0.275902	0.397405	0.221928	
2626000	11.688050	4	0.315779	0.245645	0.315779	0.315779	0.245645	0.191285	1.031352	0.315779	0.315779	0.315779	0.191285	
2627000	11.688050	6	0.275608	0.226502	0.389815	0.275608	0.275608	0.183554	0.906532	0.389815	0.275608	0.556376	0.226502	
2628000	11.688050	6	0.279072	0.279072	0.393935	0.279072	0.279072	0.243950	0.658291	0.393935	0.328856	0.378510	0.393935	
2629000	11.688050	5	0.287693	0.206135	0.471827	0.287693	0.287693	0.163532	0.554715	0.471827	0.287693	0.471827	0.206135	
2630000	11.688050	5	0.289025	0.240150	0.443483	0.240150	0.289025	0.240150	0.510219	0.443483	0.289025	0.443483	0.146974	
2631000	11.688050	5	0.316325	0.246350	0.466317	0.316325	0.246350	0.246350	0.466317	0.316325	0.387366	0.466317	0.299729	
2632000	11.688050	8	0.320407	0.212070	0.393628	0.320407	0.358601	0.204295	0.810841	0.512427	0.212951	0.320407	0.212951	
2633000	11.688050	6	0.294184	0.203795	0.345098	0.345098	0.294184	0.209980	1.637444	0.345098	0.294184	0.345098	0.224472	
2634000	11.688050	7	0.306498	0.230982	0.453378	0.306498	0.306498	0.230982	0.731577	0.362923	0.362923	0.545195	0.212424	
2635000	11.688050	3	0.306612	0.306612	0.509744	0.306612	0.306612	0.213609	0.509744	0.509744	0.306612	0.306612	0.306612	
2636000	11.688050	8	0.293052	0.187411	0.398565	0.285347	0.219517	0.208032	0.782779	0.293052	0.272185	0.398565	0.293052	
2637000	11.688050	6	0.270651	0.213936	0.365613	0.274404	0.269985	0.213936	1.046846	0.365613	0.274404	0.365613	0.213936	
2638000	11.688050	4	0.307492	0.204953	0.397071	0.307492	0.307492	0.204953	0.643883	0.397071	0.307492	0.397071	0.307492	
2639000	11.688050	6	0.314300	0.235619	0.402690	0.314300	0.314300	0.176623	0.996624	0.402690	0.288135	0.402690	0.314300	
2640000	11.688050	5	0.328399	0.244724	0.506838	0.244724	0.244724	0.244724	0.773540	0.393520	0.244724	0.393520	0.244724	
2641000	11.688050	4	0.294579	0.215579	0.376075	0.294579	0.340619	0.215579	0.376075	0.294579	0.294579	0.376075	0.376075	
2642000	11.688050	5	0.308125	0.196048	0.404345	0.265014	0.308125	0.196048	0.564879	0.564879	0.308125	0.404345	0.196048	
2643000	11.688050	5	0.328052	0.211118	0.402127	0.328052	0.318442	0.211118	0.402127	0.402127	0.263297	0.318442	0.328052	
2644000	11.688050	5	0.314902	0.182602	0.509038	0.314902	0.314057	0.182602	0.509038	0.522212	0.314902	0.314057	0.314057	
2645000	11.688050	5	0.306304	0.194942	0.514486	0.306304	0.348883	0.194942	0.617659	0.617659	0.348883	0.306304	0.306304	
2646000	11.688050	6	0.335936	0.219700	0.437456	0.285651	0.335936	0.219700	0.437456	0.437456	0.261439	0.437456	0.174566	
2647000	11.688050	6	0.321362	0.227304	0.402076	0.257032	0.257032	0.185285	0.475531	0.402076	0.321362	0.321362	0.321362	
2648000	11.688050	5	0.316348	0.243887	0.397101	0.243887	0.243887	0.243887	0.767638	0.506235	0.316348	0.316348	0.243887	
2649000	11.688050	6	0.310711	0.219693	0.420321	0.290701	0.310711	0.219693	0.548524	0.390923	0.310711	0.548524	0.219693	
2650000	11.688050	8	0.302027	0.201408	0.399385	0.282860	0.302027	0.167987	0.509412	0.509412	0.247828	0.509412	0.169860	
2651000	11.688050	6	0.311957	0.254545	0.469793	0.287659	0.255975	0.255975	0.469793	0.476646	0.255975	0.476646	0.255975	
2652000	11.688050	4	0.298961	0.184933	0.373382	0.298961	0.298961	0.184933	0.373382	0.298961	0.298961	0.528015	0.298961	
2653000	11.688050	7	0.322388	0.231423	0.528103	0.278354	0.278354	0.167170	0.529896	0.528103	0.278354	0.529896	0.465060	
2654000	11.688050	8	0.285156	0.204056	0.470560	0.279427	0.285156	0.177953	0.512661	0.391083	0.279427	0.391083	0.233834	
2655000	11.688050	6	0.299212	0.212603	0.415793	0.329490	0.329490	0.212603	0.581762	0.408210	0.329490	0.408210	0.212603	
2656000	11.688050	7	0.300220	0.175876	0.485706	0.292279	0.300220	0.175876	0.994007	0.302719	0.300220	0.398141	0.300220	
2657000	11.688050	5	0.325498	0.244199	0.390893	0.244199	0.244199	0.244199	0.390893	0.390893	0.244199	0.399294	0.186770	
2658000	11.688050	4	0.296328	0.257029	0.409689	0.257029	0.257029	0.177985	0.409689	0.409689	0.257029	0.409689	0.409689	
2659000	11.688050	5	0.286760	0.170845	0.356850	0.286760	0.286760	0.170845	0.586341	0.395448	0.286760	0.395448	0.170845	
