Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
392000	-115809	1,2,1,3,1,1	0.721141	6.084639	5.626918	6.084639	6.531946	6.084639	6.084639	1,1,1,2,2,1	0.019745	0.022510	0.536474	0.112077	0.328940	0.022510	0.536474	0.112077	0.328940	0.022510	0.536474	0.112077	0.328940	0.011696	0.431215	0.136340	0.420749	0.011696	0.431215	0.136340	0.420749	0.022510	0.536474	0.112077	0.328940	1,2,3,4,5,2	7.639464	0.236697	0.058156	0.022743	0.407175	0.180623	0.094606	0.468131	0.160021	0.060187	0.086856	0.140336	0.084469	0.109536	0.351944	0.041812	0.134234	0.333074	0.029400	0.441576	0.114542	0.052832	0.228088	0.003230	0.159732	0.163937	0.215207	0.318922	0.081575	0.130615	0.089745	0.468131	0.160021	0.060187	0.086856	0.140336	0.084469	1,1,1,1,1,1	0.000000	0.868905	0.868905	0.868905	0.868905	0.868905	0.868905	
393000	-116168	1,2,3,2,3,1	0.533216	6.303525	4.986782	5.815776	4.986782	5.815776	6.303525	1,1,1,2,1,1	0.136728	0.016810	0.537428	0.117696	0.328065	0.016810	0.537428	0.117696	0.328065	0.016810	0.537428	0.117696	0.328065	0.018433	0.675601	0.166043	0.139923	0.016810	0.537428	0.117696	0.328065	0.016810	0.537428	0.117696	0.328065	1,2,3,4,5,3	2.336355	0.014206	0.104194	0.275695	0.296293	0.306580	0.003032	0.209192	0.124410	0.081035	0.263378	0.154266	0.167720	0.143907	0.146520	0.097412	0.158172	0.396213	0.057775	0.015263	0.106512	0.175515	0.130626	0.096892	0.475191	0.107534	0.036922	0.313634	0.026935	0.265175	0.249800	0.143907	0.146520	0.097412	0.158172	0.396213	0.057775	1,1,1,1,1,1	0.000000	0.833240	0.833240	0.833240	0.833240	0.833240	0.833240	
394000	-115870	1,1,1,1,1,1	0.000000	5.707130	5.707130	5.707130	5.707130	5.707130	5.707130	1,2,1,2,1,1	0.549128	0.016336	0.520576	0.106226	0.356862	0.019381	0.458063	0.129042	0.393514	0.016336	0.520576	0.106226	0.356862	0.019381	0.458063	0.129042	0.393514	0.016336	0.520576	0.106226	0.356862	0.016336	0.520576	0.106226	0.356862	1,1,2,3,4,1	13.961452	0.406254	0.043317	0.155621	0.165358	0.173758	0.055692	0.406254	0.043317	0.155621	0.165358	0.173758	0.055692	0.069743	0.281827	0.094220	0.286679	0.229760	0.037771	0.131367	0.386447	0.149913	0.186872	0.013552	0.131850	0.042322	0.287533	0.432003	0.067848	0.109095	0.061199	0.406254	0.043317	0.155621	0.165358	0.173758	0.055692	1,1,1,1,1,1	0.000000	0.861141	0.861141	0.861141	0.861141	0.861141	0.861141	
395000	-115998	1,2,3,4,3,3	5.401487	5.803477	5.404488	5.984390	6.638371	5.984390	5.984390	1,1,1,1,1,1	0.000000	0.012639	0.539285	0.119478	0.328599	0.012639	0.539285	0.119478	0.328599	0.012639	0.539285	0.119478	0.328599	0.012639	0.539285	0.119478	0.328599	0.012639	0.539285	0.119478	0.328599	0.012639	0.539285	0.119478	0.328599	1,1,2,3,4,5	3.334767	0.278325	0.093304	0.288264	0.138772	0.125655	0.075679	0.278325	0.093304	0.288264	0.138772	0.125655	0.075679	0.013403	0.025001	0.321639	0.104482	0.383167	0.152308	0.249767	0.256746	0.082455	0.080064	0.004385	0.326583	0.057243	0.208387	0.210722	0.093081	0.302553	0.128015	0.288539	0.036329	0.048177	0.169722	0.297391	0.159841	1,1,1,1,1,1	0.000000	0.874748	0.874748	0.874748	0.874748	0.874748	0.874748	
396000	-115596	1,2,3,4,5,5	8.555384	6.008218	5.416332	5.606549	5.886072	5.940820	5.940820	1,1,1,1,1,1	0.000000	0.012194	0.529102	0.122885	0.335820	0.012194	0.529102	0.122885	0.335820	0.012194	0.529102	0.122885	0.335820	0.012194	0.529102	0.122885	0.335820	0.012194	0.529102	0.122885	0.335820	0.012194	0.529102	0.122885	0.335820	1,2,1,3,4,1	3.298518	0.195277	0.081385	0.139978	0.178696	0.281860	0.122806	0.345160	0.012442	0.409462	0.072835	0.123555	0.036546	0.195277	0.081385	0.139978	0.178696	0.281860	0.122806	0.197546	0.202984	0.130331	0.212503	0.007940	0.248695	0.157276	0.077924	0.420782	0.065936	0.153080	0.125002	0.195277	0.081385	0.139978	0.178696	0.281860	0.122806	1,1,1,1,1,1	0.000000	0.795568	0.795568	0.795568	0.795568	0.795568	0.795568	
397000	-115799	1,1,1,1,1,1	0.000000	6.165479	6.165479	6.165479	6.165479	6.165479	6.165479	1,1,1,1,1,1	0.000000	0.015044	0.497140	0.122316	0.365501	0.015044	0.497140	0.122316	0.365501	0.015044	0.497140	0.122316	0.365501	0.015044	0.497140	0.122316	0.365501	0.015044	0.497140	0.122316	0.365501	0.015044	0.497140	0.122316	0.365501	1,2,1,3,4,5	11.535519	0.017045	0.080782	0.194607	0.245208	0.406010	0.056348	0.472133	0.159817	0.196471	0.017455	0.092951	0.061174	0.017045	0.080782	0.194607	0.245208	0.406010	0.056348	0.035361	0.168320	0.402870	0.188338	0.009487	0.195624	0.045641	0.042171	0.437405	0.083281	0.295740	0.095762	0.090570	0.416203	0.195910	0.059155	0.125069	0.113092	1,2,3,4,3,3	5.194343	0.654764	0.790302	0.918272	0.865670	0.918272	0.918272	
398000	-116003	1,2,3,3,3,4	1.841967	6.088663	5.221761	5.785266	5.785266	5.785266	6.109021	1,1,1,1,1,1	0.006366	0.011600	0.537972	0.133697	0.316731	0.011600	0.537972	0.133697	0.316731	0.011600	0.537972	0.133697	0.316731	0.011600	0.537972	0.133697	0.316731	0.011600	0.537972	0.133697	0.316731	0.011600	0.537972	0.133697	0.316731	1,2,1,3,4,5	4.151012	0.042048	0.359053	0.194252	0.140724	0.241030	0.022893	0.344246	0.287969	0.060931	0.156957	0.080154	0.069743	0.042048	0.359053	0.194252	0.140724	0.241030	0.022893	0.009187	0.033014	0.102727	0.434296	0.071294	0.349482	0.127871	0.065507	0.058160	0.015252	0.264798	0.468412	0.043666	0.196071	0.082781	0.134968	0.392616	0.149899	1,2,2,2,2,2	0.653985	0.664087	0.895611	0.895611	0.895611	0.895611	0.895611	
399000	-115864	1,2,2,2,1,3	2.380475	6.099950	5.554873	5.554873	5.554873	6.099950	5.854474	1,1,1,1,1,1	0.000000	0.017112	0.513383	0.125286	0.344218	0.017112	0.513383	0.125286	0.344218	0.017112	0.513383	0.125286	0.344218	0.017112	0.513383	0.125286	0.344218	0.017112	0.513383	0.125286	0.344218	0.017112	0.513383	0.125286	0.344218	1,2,1,3,4,4	7.460496	0.097486	0.165975	0.078487	0.261176	0.311544	0.085333	0.229876	0.213000	0.024021	0.163131	0.168508	0.201465	0.097486	0.165975	0.078487	0.261176	0.311544	0.085333	0.188427	0.400641	0.049318	0.205206	0.026601	0.129807	0.167138	0.285093	0.144709	0.078916	0.178067	0.146077	0.167138	0.285093	0.144709	0.078916	0.178067	0.146077	1,2,2,2,2,2	0.135260	0.824027	0.933763	0.933763	0.933763	0.933763	0.933763	
400000	-115722	1,2,2,2,1,1	0.066344	5.820117	5.520516	5.520516	5.520516	5.820117	5.820117	1,1,1,1,1,1	0.000001	0.017272	0.538268	0.129495	0.314965	0.017272	0.538268	0.129495	0.314965	0.017272	0.538268	0.129495	0.314965	0.017272	0.538268	0.129495	0.314965	0.017272	0.538268	0.129495	0.314965	0.017272	0.538268	0.129495	0.314965	1,2,1,3,4,2	7.639574	0.001955	0.209083	0.096600	0.234138	0.337661	0.120563	0.234602	0.014976	0.280422	0.155218	0.179983	0.134799	0.001955	0.209083	0.096600	0.234138	0.337661	0.120563	0.163554	0.031968	0.481828	0.135210	0.022540	0.164900	0.089116	0.151974	0.340726	0.041889	0.228294	0.148001	0.234602	0.014976	0.280422	0.155218	0.179983	0.134799	1,2,2,2,2,2	1.734466	0.558666	0.945065	0.945065	0.945065	0.945065	0.945065	
401000	-116026	1,1,1,1,1,1	0.000000	5.630922	5.630922	5.630922	5.630922	5.630922	5.630922	1,1,1,1,1,1	0.000000	0.020888	0.510159	0.123714	0.345238	0.020888	0.510159	0.123714	0.345238	0.020888	0.510159	0.123714	0.345238	0.020888	0.510159	0.123714	0.345238	0.020888	0.510159	0.123714	0.345238	0.020888	0.510159	0.123714	0.345238	1,2,1,3,4,5	12.661920	0.178559	0.116915	0.230419	0.194630	0.254381	0.025096	0.106670	0.276025	0.208880	0.121916	0.163698	0.122811	0.178559	0.116915	0.230419	0.194630	0.254381	0.025096	0.383886	0.000120	0.046564	0.257856	0.036546	0.275028	0.115080	0.187363	0.213414	0.083913	0.250306	0.149924	0.205792	0.030879	0.259256	0.165035	0.264711	0.074327	1,1,1,1,1,1	0.000000	0.861264	0.861264	0.861264	0.861264	0.861264	0.861264	
402000	-115437	1,1,2,3,4,5	8.869914	5.930650	5.930650	6.076282	5.552828	6.237138	5.779801	1,1,1,1,1,1	0.000000	0.013218	0.517210	0.114955	0.354617	0.013218	0.517210	0.114955	0.354617	0.013218	0.517210	0.114955	0.354617	0.013218	0.517210	0.114955	0.354617	0.013218	0.517210	0.114955	0.354617	0.013218	0.517210	0.114955	0.354617	1,2,3,4,5,6	6.695261	0.018845	0.447799	0.212485	0.177947	0.103054	0.039870	0.527302	0.255150	0.092519	0.038829	0.033079	0.053122	0.294593	0.123900	0.077305	0.090559	0.406944	0.006698	0.271417	0.129376	0.125098	0.159486	0.013027	0.301596	0.294798	0.011986	0.053304	0.019284	0.299672	0.320956	0.145547	0.038232	0.468324	0.111496	0.135342	0.101059	1,2,2,2,2,2	0.265235	0.630627	0.931976	0.931976	0.931976	0.931976	0.931976	
403000	-115638	1,1,1,1,1,1	0.000000	5.792309	5.792309	5.792309	5.792309	5.792309	5.792309	1,1,1,1,1,1	0.000000	0.015775	0.523213	0.129507	0.331506	0.015775	0.523213	0.129507	0.331506	0.015775	0.523213	0.129507	0.331506	0.015775	0.523213	0.129507	0.331506	0.015775	0.523213	0.129507	0.331506	0.015775	0.523213	0.129507	0.331506	1,2,3,4,1,2	2.582695	0.093234	0.263480	0.246159	0.112061	0.207813	0.077253	0.572453	0.032759	0.029322	0.107227	0.161447	0.096791	0.151939	0.272038	0.286508	0.088302	0.188730	0.012484	0.252503	0.138973	0.036946	0.181701	0.023422	0.366455	0.093234	0.263480	0.246159	0.112061	0.207813	0.077253	0.572453	0.032759	0.029322	0.107227	0.161447	0.096791	1,1,1,1,1,1	0.000000	0.817706	0.817706	0.817706	0.817706	0.817706	0.817706	
404000	-116606	1,1,1,1,1,1	0.000000	5.620641	5.620641	5.620641	5.620641	5.620641	5.620641	1,1,1,1,1,1	0.000000	0.014808	0.511585	0.142552	0.331055	0.014808	0.511585	0.142552	0.331055	0.014808	0.511585	0.142552	0.331055	0.014808	0.511585	0.142552	0.331055	0.014808	0.511585	0.142552	0.331055	0.014808	0.511585	0.142552	0.331055	1,2,3,4,5,2	22.252320	0.047940	0.260067	0.154659	0.180277	0.273443	0.083614	0.364147	0.076845	0.112353	0.142291	0.199715	0.104648	0.323787	0.051581	0.145968	0.134678	0.336243	0.007744	0.041630	0.115646	0.045651	0.067370	0.101353	0.628349	0.056148	0.142701	0.283340	0.081187	0.268506	0.168117	0.364147	0.076845	0.112353	0.142291	0.199715	0.104648	1,1,1,1,1,1	0.000000	0.858059	0.858059	0.858059	0.858059	0.858059	0.858059	
405000	-115620	1,2,3,3,3,4	16.237827	6.301931	5.460952	5.866212	5.866212	5.866212	5.991618	1,1,1,1,1,1	0.000000	0.013181	0.520285	0.128768	0.337766	0.013181	0.520285	0.128768	0.337766	0.013181	0.520285	0.128768	0.337766	0.013181	0.520285	0.128768	0.337766	0.013181	0.520285	0.128768	0.337766	0.013181	0.520285	0.128768	0.337766	1,2,1,3,4,5	6.236345	0.028693	0.357023	0.166679	0.144640	0.260997	0.041969	0.109000	0.113529	0.308411	0.199018	0.187645	0.082396	0.028693	0.357023	0.166679	0.144640	0.260997	0.041969	0.137842	0.397389	0.070140	0.180792	0.014456	0.199381	0.185394	0.105389	0.198415	0.085849	0.261997	0.162955	0.264636	0.046143	0.127788	0.108609	0.316237	0.136587	1,1,1,1,1,1	0.000000	0.899460	0.899460	0.899460	0.899460	0.899460	0.899460	
406000	-116121	1,2,3,4,1,1	2.423396	5.957102	5.449236	5.683628	6.003169	5.957102	5.957102	1,1,1,1,1,1	0.000000	0.012369	0.507411	0.113942	0.366278	0.012369	0.507411	0.113942	0.366278	0.012369	0.507411	0.113942	0.366278	0.012369	0.507411	0.113942	0.366278	0.012369	0.507411	0.113942	0.366278	0.012369	0.507411	0.113942	0.366278	1,2,3,4,5,1	10.142399	0.282109	0.009996	0.264080	0.209052	0.158563	0.076201	0.287621	0.117260	0.150812	0.155283	0.100639	0.188384	0.059882	0.383960	0.058894	0.122852	0.245211	0.129202	0.355525	0.156992	0.145606	0.228924	0.006677	0.106276	0.015072	0.102443	0.057609	0.110283	0.239305	0.475286	0.282109	0.009996	0.264080	0.209052	0.158563	0.076201	1,2,2,3,3,2	0.755762	0.618330	0.905965	0.905965	0.851257	0.851257	0.905965	
407000	-116021	1,1,1,1,1,1	0.000000	5.944201	5.944201	5.944201	5.944201	5.944201	5.944201	1,1,1,1,1,1	0.000000	0.010203	0.526223	0.129013	0.334560	0.010203	0.526223	0.129013	0.334560	0.010203	0.526223	0.129013	0.334560	0.010203	0.526223	0.129013	0.334560	0.010203	0.526223	0.129013	0.334560	0.010203	0.526223	0.129013	0.334560	1,2,1,3,4,2	2.928867	0.096173	0.092748	0.206016	0.192623	0.347081	0.065359	0.467259	0.104127	0.242098	0.058959	0.087427	0.040129	0.096173	0.092748	0.206016	0.192623	0.347081	0.065359	0.084179	0.027929	0.051973	0.135364	0.066907	0.633649	0.153304	0.089354	0.313171	0.115355	0.206411	0.122406	0.467259	0.104127	0.242098	0.058959	0.087427	0.040129	1,1,1,1,1,1	0.000000	0.925428	0.925428	0.925428	0.925428	0.925428	0.925428	
408000	-115651	1,2,3,2,4,4	0.643587	6.090059	5.332398	5.822468	5.332398	5.676866	5.676866	1,1,1,1,1,1	0.000000	0.014076	0.515307	0.141841	0.328776	0.014076	0.515307	0.141841	0.328776	0.014076	0.515307	0.141841	0.328776	0.014076	0.515307	0.141841	0.328776	0.014076	0.515307	0.141841	0.328776	0.014076	0.515307	0.141841	0.328776	1,2,3,4,5,2	3.063015	0.090418	0.065178	0.161867	0.199431	0.373355	0.109751	0.463885	0.129511	0.084608	0.084228	0.136248	0.101518	0.161684	0.014878	0.023995	0.203770	0.503257	0.092416	0.025806	0.103708	0.159474	0.257244	0.109905	0.343864	0.123516	0.012888	0.305460	0.018910	0.218213	0.321013	0.463885	0.129511	0.084608	0.084228	0.136248	0.101518	1,2,2,2,2,2	0.133586	0.507512	0.900561	0.900561	0.900561	0.900561	0.900561	
409000	-115547	1,1,2,2,3,4	4.768857	5.710213	5.710213	5.330750	5.330750	6.134035	6.255139	1,1,1,1,1,1	0.155343	0.013548	0.499333	0.135205	0.351914	0.013548	0.499333	0.135205	0.351914	0.013548	0.499333	0.135205	0.351914	0.013548	0.499333	0.135205	0.351914	0.013548	0.499333	0.135205	0.351914	0.013548	0.499333	0.135205	0.351914	1,2,3,4,5,2	9.590821	0.019271	0.150932	0.445248	0.099595	0.194851	0.090102	0.386789	0.191756	0.196311	0.056625	0.092640	0.075879	0.135717	0.185071	0.186376	0.198447	0.270741	0.023648	0.077468	0.424954	0.077115	0.121366	0.037862	0.261235	0.137488	0.218172	0.153507	0.081499	0.273443	0.135892	0.386789	0.191756	0.196311	0.056625	0.092640	0.075879	1,1,1,1,1,1	0.000000	0.853348	0.853348	0.853348	0.853348	0.853348	0.853348	
410000	-115870	1,1,2,1,2,2	0.199495	5.582611	5.582611	6.005675	5.582611	6.005675	6.005675	1,1,1,1,1,1	0.000000	0.014848	0.486567	0.138749	0.359835	0.014848	0.486567	0.138749	0.359835	0.014848	0.486567	0.138749	0.359835	0.014848	0.486567	0.138749	0.359835	0.014848	0.486567	0.138749	0.359835	0.014848	0.486567	0.138749	0.359835	1,2,3,4,5,1	10.740662	0.274535	0.183997	0.043573	0.193808	0.236628	0.067460	0.301694	0.208047	0.189844	0.077572	0.071099	0.151745	0.035404	0.032562	0.305556	0.139879	0.483586	0.003012	0.157228	0.322326	0.009765	0.185559	0.001720	0.323402	0.017121	0.389434	0.149912	0.060307	0.285960	0.097266	0.274535	0.183997	0.043573	0.193808	0.236628	0.067460	1,2,2,2,2,2	0.271899	0.546795	0.866267	0.866267	0.866267	0.866267	0.866267	
411000	-115999	1,2,3,3,1,1	5.678315	6.014214	6.022330	5.521202	5.521202	6.014214	6.014214	1,1,1,1,1,1	0.000000	0.011951	0.518538	0.119440	0.350071	0.011951	0.518538	0.119440	0.350071	0.011951	0.518538	0.119440	0.350071	0.011951	0.518538	0.119440	0.350071	0.011951	0.518538	0.119440	0.350071	0.011951	0.518538	0.119440	0.350071	1,2,1,3,4,2	1.872975	0.071074	0.152983	0.254650	0.187065	0.287390	0.046838	0.629989	0.090250	0.104658	0.049459	0.102877	0.022768	0.071074	0.152983	0.254650	0.187065	0.287390	0.046838	0.096565	0.201481	0.216587	0.343585	0.044554	0.097227	0.024069	0.185843	0.289059	0.079430	0.273440	0.148159	0.629989	0.090250	0.104658	0.049459	0.102877	0.022768	1,2,2,3,2,2	4.258872	0.549422	0.899428	0.899428	0.944902	0.899428	0.899428	
412000	-115682	1,2,3,2,1,4	2.717844	6.145521	5.231959	5.972247	5.231959	6.145521	5.551472	1,1,1,1,1,1	0.000000	0.015172	0.528591	0.117679	0.338559	0.015172	0.528591	0.117679	0.338559	0.015172	0.528591	0.117679	0.338559	0.015172	0.528591	0.117679	0.338559	0.015172	0.528591	0.117679	0.338559	0.015172	0.528591	0.117679	0.338559	1,2,3,4,5,2	5.001268	0.005580	0.050427	0.216402	0.359235	0.261666	0.106689	0.153683	0.101861	0.296393	0.160830	0.183456	0.103776	0.144103	0.179843	0.351556	0.113066	0.182160	0.029272	0.018523	0.014695	0.386702	0.201183	0.042098	0.336799	0.215487	0.135619	0.084955	0.020435	0.277816	0.265688	0.153683	0.101861	0.296393	0.160830	0.183456	0.103776	1,2,2,2,2,2	0.555893	0.653591	0.936854	0.936854	0.936854	0.936854	0.936854	
413000	-115915	1,1,2,1,1,1	0.859091	6.166963	6.166963	5.600892	6.166963	6.166963	6.166963	1,1,1,1,1,1	0.000000	0.013952	0.539623	0.120131	0.326295	0.013952	0.539623	0.120131	0.326295	0.013952	0.539623	0.120131	0.326295	0.013952	0.539623	0.120131	0.326295	0.013952	0.539623	0.120131	0.326295	0.013952	0.539623	0.120131	0.326295	1,2,1,3,4,4	1.881158	0.143270	0.427286	0.124375	0.104683	0.172923	0.027463	0.146255	0.110863	0.149296	0.240336	0.112804	0.240446	0.143270	0.427286	0.124375	0.104683	0.172923	0.027463	0.104067	0.025833	0.135029	0.197419	0.035859	0.501793	0.138181	0.152124	0.148176	0.076358	0.283350	0.201812	0.138181	0.152124	0.148176	0.076358	0.283350	0.201812	1,1,1,1,1,1	0.000000	0.860961	0.860961	0.860961	0.860961	0.860961	0.860961	
414000	-115993	1,2,1,2,3,3	1.801567	5.761984	5.294516	5.761984	5.294516	6.091188	6.091188	1,1,1,1,1,1	0.000000	0.016384	0.502169	0.117995	0.363452	0.016384	0.502169	0.117995	0.363452	0.016384	0.502169	0.117995	0.363452	0.016384	0.502169	0.117995	0.363452	0.016384	0.502169	0.117995	0.363452	0.016384	0.502169	0.117995	0.363452	1,2,3,4,5,3	18.298228	0.080457	0.225094	0.336457	0.125057	0.139147	0.093788	0.390917	0.180457	0.169256	0.097591	0.096742	0.065037	0.299135	0.048517	0.006854	0.191081	0.296713	0.157700	0.281554	0.081096	0.264100	0.178818	0.057688	0.136744	0.030586	0.061397	0.395688	0.029186	0.231454	0.251689	0.299135	0.048517	0.006854	0.191081	0.296713	0.157700	1,1,1,1,1,1	0.000000	0.847681	0.847681	0.847681	0.847681	0.847681	0.847681	
415000	-116686	1,1,1,1,1,1	0.000000	5.791411	5.791411	5.791411	5.791411	5.791411	5.791411	1,1,1,2,1,1	0.249608	0.012055	0.539960	0.109652	0.338333	0.012055	0.539960	0.109652	0.338333	0.012055	0.539960	0.109652	0.338333	0.025589	0.419579	0.134821	0.420010	0.012055	0.539960	0.109652	0.338333	0.012055	0.539960	0.109652	0.338333	1,2,1,3,4,4	5.896676	0.277102	0.035476	0.043181	0.198799	0.320020	0.125423	0.081666	0.662054	0.126211	0.062126	0.033502	0.034441	0.277102	0.035476	0.043181	0.198799	0.320020	0.125423	0.090561	0.069377	0.135631	0.438723	0.124897	0.140811	0.189119	0.370961	0.104106	0.068236	0.144078	0.123501	0.189119	0.370961	0.104106	0.068236	0.144078	0.123501	1,2,2,2,2,2	0.192006	0.756345	0.902341	0.902341	0.902341	0.902341	0.902341	
416000	-115477	1,1,1,1,1,1	0.000000	6.105845	6.105845	6.105845	6.105845	6.105845	6.105845	1,1,1,1,1,1	0.000000	0.014992	0.511978	0.137168	0.335863	0.014992	0.511978	0.137168	0.335863	0.014992	0.511978	0.137168	0.335863	0.014992	0.511978	0.137168	0.335863	0.014992	0.511978	0.137168	0.335863	0.014992	0.511978	0.137168	0.335863	1,2,1,3,4,2	6.269002	0.276311	0.140502	0.085320	0.153411	0.315446	0.029011	0.447114	0.130755	0.108057	0.108334	0.124231	0.081508	0.276311	0.140502	0.085320	0.153411	0.315446	0.029011	0.202303	0.316789	0.126914	0.090158	0.009451	0.254385	0.190635	0.026339	0.174446	0.037275	0.320409	0.250896	0.447114	0.130755	0.108057	0.108334	0.124231	0.081508	1,1,1,1,1,1	0.000000	0.943563	0.943563	0.943563	0.943563	0.943563	0.943563	
417000	-116287	1,1,1,2,3,3	0.395414	6.028975	6.028975	6.028975	5.403551	6.187056	6.187056	1,1,1,1,1,1	0.000000	0.017168	0.506746	0.115592	0.360495	0.017168	0.506746	0.115592	0.360495	0.017168	0.506746	0.115592	0.360495	0.017168	0.506746	0.115592	0.360495	0.017168	0.506746	0.115592	0.360495	0.017168	0.506746	0.115592	0.360495	1,2,3,4,5,3	4.846850	0.097286	0.004902	0.166250	0.346586	0.362624	0.022352	0.511270	0.092362	0.038728	0.212165	0.094732	0.050743	0.154892	0.238689	0.215438	0.113661	0.234013	0.043306	0.415677	0.035066	0.010295	0.370824	0.038315	0.129822	0.027200	0.146939	0.376062	0.111174	0.186266	0.152359	0.154892	0.238689	0.215438	0.113661	0.234013	0.043306	1,2,2,2,2,2	0.060277	0.623960	0.875765	0.875765	0.875765	0.875765	0.875765	
418000	-115777	1,2,2,1,1,1	0.205497	5.884261	5.571548	5.571548	5.884261	5.884261	5.884261	1,1,1,1,1,1	0.000000	0.017839	0.533444	0.119070	0.329647	0.017839	0.533444	0.119070	0.329647	0.017839	0.533444	0.119070	0.329647	0.017839	0.533444	0.119070	0.329647	0.017839	0.533444	0.119070	0.329647	0.017839	0.533444	0.119070	0.329647	1,2,1,3,4,2	0.910251	0.037569	0.246187	0.210143	0.230133	0.215779	0.060188	0.201198	0.028829	0.071944	0.207271	0.229194	0.261563	0.037569	0.246187	0.210143	0.230133	0.215779	0.060188	0.015794	0.016126	0.072508	0.254319	0.024890	0.616364	0.045423	0.292010	0.336687	0.022413	0.126290	0.177178	0.201198	0.028829	0.071944	0.207271	0.229194	0.261563	1,1,1,1,1,1	0.000000	0.844243	0.844243	0.844243	0.844243	0.844243	0.844243	
419000	-115982	1,2,3,2,1,2	3.863880	6.074069	6.018256	5.901813	6.018256	6.074069	6.018256	1,1,1,1,1,1	0.000000	0.015132	0.539990	0.131689	0.313189	0.015132	0.539990	0.131689	0.313189	0.015132	0.539990	0.131689	0.313189	0.015132	0.539990	0.131689	0.313189	0.015132	0.539990	0.131689	0.313189	0.015132	0.539990	0.131689	0.313189	1,2,1,3,4,4	5.012402	0.088593	0.048468	0.307958	0.188541	0.356747	0.009693	0.400948	0.150794	0.320508	0.048617	0.066871	0.012262	0.088593	0.048468	0.307958	0.188541	0.356747	0.009693	0.120450	0.454703	0.215505	0.141446	0.011417	0.056479	0.230376	0.199888	0.014942	0.079860	0.269792	0.205141	0.230376	0.199888	0.014942	0.079860	0.269792	0.205141	1,2,2,2,2,2	1.609587	0.613332	0.886989	0.886989	0.886989	0.886989	0.886989	
420000	-115671	1,1,1,1,1,1	0.000000	5.802292	5.802292	5.802292	5.802292	5.802292	5.802292	1,1,1,1,1,1	0.000000	0.013183	0.541518	0.112880	0.332418	0.013183	0.541518	0.112880	0.332418	0.013183	0.541518	0.112880	0.332418	0.013183	0.541518	0.112880	0.332418	0.013183	0.541518	0.112880	0.332418	0.013183	0.541518	0.112880	0.332418	1,2,3,4,5,5	12.513988	0.289582	0.018384	0.262578	0.131757	0.183998	0.113702	0.097598	0.758381	0.032687	0.029155	0.036491	0.045688	0.222727	0.180414	0.157840	0.134711	0.198472	0.105836	0.030536	0.269113	0.287096	0.130651	0.014287	0.268317	0.323513	0.114498	0.015588	0.095096	0.275143	0.176163	0.323513	0.114498	0.015588	0.095096	0.275143	0.176163	1,2,3,2,2,2	1.678195	0.806548	0.933423	0.837373	0.933423	0.933423	0.933423	
421000	-115732	1,1,1,1,2,2	0.683460	5.570205	5.570205	5.570205	5.570205	6.126070	6.126070	1,1,1,1,1,1	0.000000	0.013661	0.536062	0.108737	0.341540	0.013661	0.536062	0.108737	0.341540	0.013661	0.536062	0.108737	0.341540	0.013661	0.536062	0.108737	0.341540	0.013661	0.536062	0.108737	0.341540	0.013661	0.536062	0.108737	0.341540	1,2,1,3,4,2	7.935904	0.246911	0.201528	0.195859	0.143339	0.160443	0.051919	0.335975	0.095068	0.159621	0.153563	0.179765	0.076009	0.246911	0.201528	0.195859	0.143339	0.160443	0.051919	0.349096	0.040601	0.125193	0.207214	0.028260	0.249637	0.067624	0.020095	0.571277	0.016050	0.153974	0.170978	0.335975	0.095068	0.159621	0.153563	0.179765	0.076009	1,2,2,2,2,2	0.449662	0.545151	0.888659	0.888659	0.888659	0.888659	0.888659	
