Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
190000	-123008	1,2,3,4,2,2	1.695768	6.533632	6.038042	5.742487	5.400084	6.038042	6.038042	1,2,1,3,4,2	1.695768	0.445593	0.128251	0.211891	0.214265	0.007732	0.589602	0.085947	0.316719	0.445593	0.128251	0.211891	0.214265	0.041777	0.196402	0.213409	0.548412	0.036780	0.218248	0.071091	0.673881	0.007732	0.589602	0.085947	0.316719	1,1,1,1,2,1	1.695768	0.189007	0.297432	0.169103	0.042980	0.178162	0.123315	0.189007	0.297432	0.169103	0.042980	0.178162	0.123315	0.189007	0.297432	0.169103	0.042980	0.178162	0.123315	0.189007	0.297432	0.169103	0.042980	0.178162	0.123315	0.043752	0.368373	0.053241	0.123791	0.357594	0.053249	0.189007	0.297432	0.169103	0.042980	0.178162	0.123315	1,2,3,3,4,1	1.695768	0.900123	0.539295	1.957477	1.957477	0.784870	0.900123	
191000	-123217	1,1,2,3,2,4	1.695768	6.372212	6.372212	5.849465	5.224766	5.849465	6.101901	1,2,3,4,4,2	1.695768	0.298944	0.267818	0.095377	0.337860	0.008013	0.600666	0.091917	0.299403	0.682127	0.015130	0.068446	0.234298	0.025317	0.234301	0.150772	0.589609	0.025317	0.234301	0.150772	0.589609	0.008013	0.600666	0.091917	0.299403	1,1,1,1,2,1	1.695768	0.296668	0.193556	0.257773	0.031913	0.112964	0.107126	0.296668	0.193556	0.257773	0.031913	0.112964	0.107126	0.296668	0.193556	0.257773	0.031913	0.112964	0.107126	0.296668	0.193556	0.257773	0.031913	0.112964	0.107126	0.206632	0.165490	0.294010	0.114176	0.197564	0.022127	0.296668	0.193556	0.257773	0.031913	0.112964	0.107126	1,2,3,3,1,1	1.695768	0.778350	0.692686	1.913833	1.913833	0.778350	0.778350	
192000	-122172	1,1,2,2,3,1	1.695768	6.317396	6.317396	5.094546	5.094546	5.549735	6.317396	1,2,3,4,4,2	1.695768	0.279139	0.177182	0.278836	0.264843	0.006329	0.598240	0.105090	0.290341	0.479483	0.134766	0.245281	0.140470	0.036912	0.271315	0.180866	0.510906	0.036912	0.271315	0.180866	0.510906	0.006329	0.598240	0.105090	0.290341	1,1,1,1,2,1	1.695768	0.247543	0.237485	0.234942	0.022968	0.145410	0.111653	0.247543	0.237485	0.234942	0.022968	0.145410	0.111653	0.247543	0.237485	0.234942	0.022968	0.145410	0.111653	0.247543	0.237485	0.234942	0.022968	0.145410	0.111653	0.041806	0.076708	0.293558	0.036657	0.463528	0.087743	0.247543	0.237485	0.234942	0.022968	0.145410	0.111653	1,2,3,4,1,3	1.695768	0.886082	0.593097	1.127001	2.570219	0.886082	1.127001	
193000	-123191	1,2,3,4,3,2	1.695768	6.520989	6.164974	5.466732	5.254966	5.466732	6.164974	1,2,3,4,5,2	1.695768	0.402779	0.157205	0.158496	0.281521	0.006616	0.618416	0.079653	0.295315	0.481782	0.062925	0.109797	0.345495	0.024565	0.408554	0.209061	0.357820	0.124619	0.211570	0.048913	0.614899	0.006616	0.618416	0.079653	0.295315	1,1,2,1,3,1	1.695768	0.208858	0.208626	0.283722	0.036989	0.127757	0.134048	0.208858	0.208626	0.283722	0.036989	0.127757	0.134048	0.140706	0.349979	0.184408	0.005812	0.245750	0.073346	0.208858	0.208626	0.283722	0.036989	0.127757	0.134048	0.014934	0.061264	0.123870	0.244694	0.392681	0.162557	0.208858	0.208626	0.283722	0.036989	0.127757	0.134048	1,2,3,3,1,4	1.695768	0.872466	0.540761	2.406977	2.406977	0.872466	1.039486	
194000	-122948	1,1,2,3,4,1	1.695768	5.966201	5.966201	5.349495	4.777917	6.476539	5.966201	1,2,1,3,3,2	1.695768	0.455487	0.149947	0.189002	0.205565	0.007505	0.610036	0.093257	0.289202	0.455487	0.149947	0.189002	0.205565	0.024715	0.424242	0.093259	0.457783	0.024715	0.424242	0.093259	0.457783	0.007505	0.610036	0.093257	0.289202	1,1,2,2,3,1	1.695768	0.261938	0.155408	0.256263	0.043301	0.156953	0.126137	0.261938	0.155408	0.256263	0.043301	0.156953	0.126137	0.105169	0.367482	0.278196	0.006284	0.081357	0.161513	0.105169	0.367482	0.278196	0.006284	0.081357	0.161513	0.004249	0.009229	0.284423	0.014639	0.604286	0.083174	0.261938	0.155408	0.256263	0.043301	0.156953	0.126137	1,2,3,3,4,4	1.695768	0.829820	0.564389	1.892067	1.892067	1.014010	1.014010	
195000	-124680	1,2,3,3,4,2	1.695768	6.025869	6.175764	5.250876	5.250876	5.659824	6.175764	1,2,3,4,4,2	1.695768	0.167993	0.204342	0.061772	0.565892	0.005149	0.609778	0.087416	0.297658	0.390483	0.176715	0.257274	0.175528	0.075378	0.262759	0.165648	0.496216	0.075378	0.262759	0.165648	0.496216	0.005149	0.609778	0.087416	0.297658	1,1,2,1,3,1	1.695768	0.293200	0.357118	0.105951	0.042666	0.127091	0.073975	0.293200	0.357118	0.105951	0.042666	0.127091	0.073975	0.157303	0.231354	0.143284	0.285520	0.101345	0.081193	0.293200	0.357118	0.105951	0.042666	0.127091	0.073975	0.062129	0.229892	0.124431	0.248583	0.299656	0.035310	0.293200	0.357118	0.105951	0.042666	0.127091	0.073975	1,1,2,2,1,3	1.695768	0.853759	0.853759	1.808695	1.808695	0.853759	1.081707	
196000	-122591	1,2,3,3,1,1	1.695768	5.978125	5.861960	5.401514	5.401514	5.978125	5.978125	1,2,3,4,5,2	1.695768	0.308988	0.214483	0.220354	0.256174	0.009255	0.621468	0.079500	0.289777	0.433362	0.060134	0.438172	0.068332	0.096628	0.240690	0.134676	0.528006	0.098486	0.266210	0.063036	0.572268	0.009255	0.621468	0.079500	0.289777	1,1,2,1,2,1	1.695768	0.267914	0.193645	0.188016	0.043651	0.163445	0.143329	0.267914	0.193645	0.188016	0.043651	0.163445	0.143329	0.153233	0.090247	0.230582	0.058917	0.342326	0.124695	0.267914	0.193645	0.188016	0.043651	0.163445	0.143329	0.153233	0.090247	0.230582	0.058917	0.342326	0.124695	0.267914	0.193645	0.188016	0.043651	0.163445	0.143329	1,2,3,4,1,5	1.695768	0.893253	0.470308	1.947084	2.352567	0.893253	0.946684	
197000	-123004	1,1,2,3,1,1	1.695768	6.385204	6.385204	5.060746	5.425381	6.385204	6.385204	1,2,3,4,4,2	1.695768	0.371027	0.247513	0.200004	0.181456	0.006517	0.591966	0.092828	0.308689	0.411408	0.046637	0.079178	0.462777	0.068438	0.250896	0.104969	0.575697	0.068438	0.250896	0.104969	0.575697	0.006517	0.591966	0.092828	0.308689	1,1,2,1,3,1	1.695768	0.274831	0.153582	0.239446	0.026831	0.161609	0.143701	0.274831	0.153582	0.239446	0.026831	0.161609	0.143701	0.085365	0.498261	0.130071	0.093489	0.169776	0.023038	0.274831	0.153582	0.239446	0.026831	0.161609	0.143701	0.356416	0.081977	0.187283	0.013097	0.287353	0.073873	0.274831	0.153582	0.239446	0.026831	0.161609	0.143701	1,2,3,3,1,4	1.695768	0.777860	0.490250	1.925517	1.925517	0.777860	1.097253	
198000	-123187	1,2,3,4,4,1	1.695768	5.916111	6.344454	5.584328	5.446844	5.446844	5.916111	1,2,1,3,3,2	1.695768	0.376713	0.149012	0.193319	0.280956	0.006971	0.595921	0.084014	0.313094	0.376713	0.149012	0.193319	0.280956	0.084172	0.298774	0.116995	0.500058	0.084172	0.298774	0.116995	0.500058	0.006971	0.595921	0.084014	0.313094	1,1,2,1,3,1	1.695768	0.213985	0.185729	0.215813	0.043844	0.178451	0.162178	0.213985	0.185729	0.215813	0.043844	0.178451	0.162178	0.075033	0.244361	0.353132	0.181691	0.077948	0.067835	0.213985	0.185729	0.215813	0.043844	0.178451	0.162178	0.034120	0.017987	0.244595	0.116799	0.324986	0.261513	0.213985	0.185729	0.215813	0.043844	0.178451	0.162178	1,2,3,3,1,1	1.695768	0.817045	0.565347	2.016489	2.016489	0.817045	0.817045	
199000	-122174	1,2,3,3,3,2	1.695768	5.993200	6.362340	5.186610	5.186610	5.186610	6.362340	1,2,3,4,5,2	1.695768	0.230202	0.135916	0.183466	0.450415	0.007848	0.598304	0.088397	0.305451	0.425610	0.053523	0.307358	0.213509	0.051857	0.248362	0.165982	0.533799	0.066039	0.178228	0.209230	0.546503	0.007848	0.598304	0.088397	0.305451	1,1,1,1,2,1	1.695768	0.225227	0.269393	0.236547	0.033569	0.139052	0.096211	0.225227	0.269393	0.236547	0.033569	0.139052	0.096211	0.225227	0.269393	0.236547	0.033569	0.139052	0.096211	0.225227	0.269393	0.236547	0.033569	0.139052	0.096211	0.231552	0.087166	0.194003	0.041983	0.419410	0.025887	0.225227	0.269393	0.236547	0.033569	0.139052	0.096211	1,1,2,2,3,3	1.695768	0.790884	0.790884	2.009842	2.009842	0.976391	0.976391	
200000	-122228	1,2,3,4,1,1	1.695768	6.342642	6.355459	5.703497	5.270748	6.342642	6.342642	1,2,3,4,4,2	1.695768	0.360387	0.112658	0.199049	0.327906	0.005664	0.591229	0.099135	0.303971	0.508582	0.021881	0.154879	0.314658	0.045616	0.206685	0.154106	0.593593	0.045616	0.206685	0.154106	0.593593	0.005664	0.591229	0.099135	0.303971	1,1,1,1,2,1	1.695768	0.410023	0.211220	0.194608	0.025222	0.103689	0.055238	0.410023	0.211220	0.194608	0.025222	0.103689	0.055238	0.410023	0.211220	0.194608	0.025222	0.103689	0.055238	0.410023	0.211220	0.194608	0.025222	0.103689	0.055238	0.069319	0.017678	0.229393	0.124123	0.536469	0.023017	0.410023	0.211220	0.194608	0.025222	0.103689	0.055238	1,2,3,3,1,1	1.695768	0.888746	0.628781	1.829911	1.829911	0.888746	0.888746	
201000	-124983	1,1,2,2,2,1	1.695768	6.130651	6.130651	5.179193	5.179193	5.179193	6.130651	1,2,1,3,4,2	1.695768	0.217327	0.165177	0.204642	0.412855	0.006141	0.589874	0.094038	0.309948	0.217327	0.165177	0.204642	0.412855	0.143367	0.203770	0.223526	0.429337	0.203599	0.330414	0.049971	0.416016	0.006141	0.589874	0.094038	0.309948	1,1,1,2,2,1	1.695768	0.341054	0.220377	0.152480	0.029227	0.142997	0.113865	0.341054	0.220377	0.152480	0.029227	0.142997	0.113865	0.341054	0.220377	0.152480	0.029227	0.142997	0.113865	0.088707	0.199805	0.152243	0.032301	0.371738	0.155205	0.088707	0.199805	0.152243	0.032301	0.371738	0.155205	0.341054	0.220377	0.152480	0.029227	0.142997	0.113865	1,2,3,3,1,1	1.695768	0.932852	0.583635	1.753468	1.753468	0.932852	0.932852	
202000	-123412	1,1,2,3,1,1	1.695768	6.376542	6.376542	5.525177	5.247865	6.376542	6.376542	1,2,3,4,4,2	1.695768	0.273739	0.134713	0.374841	0.216707	0.006391	0.605447	0.087092	0.301069	0.351625	0.169497	0.229773	0.249106	0.049425	0.258513	0.147362	0.544700	0.049425	0.258513	0.147362	0.544700	0.006391	0.605447	0.087092	0.301069	1,1,1,1,2,1	1.695768	0.270204	0.224582	0.242707	0.027238	0.119897	0.115372	0.270204	0.224582	0.242707	0.027238	0.119897	0.115372	0.270204	0.224582	0.242707	0.027238	0.119897	0.115372	0.270204	0.224582	0.242707	0.027238	0.119897	0.115372	0.308508	0.001865	0.419116	0.025001	0.226981	0.018529	0.270204	0.224582	0.242707	0.027238	0.119897	0.115372	1,2,3,3,1,4	1.695768	0.805652	0.719883	1.996333	1.996333	0.805652	1.048455	
203000	-122835	1,1,2,2,1,1	1.695768	6.007514	6.007514	5.342059	5.342059	6.007514	6.007514	1,2,3,4,4,2	1.695768	0.346280	0.155906	0.298435	0.199379	0.008938	0.615149	0.083548	0.292365	0.593697	0.132648	0.141769	0.131886	0.064798	0.223585	0.178230	0.533387	0.064798	0.223585	0.178230	0.533387	0.008938	0.615149	0.083548	0.292365	1,2,3,2,4,2	1.695768	0.240579	0.153827	0.237044	0.106075	0.196572	0.065904	0.227273	0.239936	0.236534	0.040019	0.144834	0.111405	0.192523	0.354657	0.288344	0.035830	0.070539	0.058107	0.227273	0.239936	0.236534	0.040019	0.144834	0.111405	0.020608	0.414236	0.165243	0.139073	0.230804	0.030036	0.227273	0.239936	0.236534	0.040019	0.144834	0.111405	1,2,3,3,1,4	1.695768	0.851384	0.583342	2.093402	2.093402	0.851384	0.972145	
204000	-122267	1,2,3,1,1,2	1.695768	5.264123	5.899964	5.697626	5.264123	5.264123	5.899964	1,2,3,4,4,2	1.695768	0.155011	0.247674	0.322581	0.274734	0.005584	0.598610	0.098321	0.297485	0.579260	0.076386	0.197028	0.147327	0.054358	0.210018	0.154934	0.580690	0.054358	0.210018	0.154934	0.580690	0.005584	0.598610	0.098321	0.297485	1,1,2,1,3,1	1.695768	0.278750	0.256395	0.248366	0.026822	0.103398	0.086268	0.278750	0.256395	0.248366	0.026822	0.103398	0.086268	0.211216	0.176651	0.294404	0.037086	0.144739	0.135903	0.278750	0.256395	0.248366	0.026822	0.103398	0.086268	0.061529	0.349828	0.066422	0.119881	0.363696	0.038644	0.278750	0.256395	0.248366	0.026822	0.103398	0.086268	1,2,3,3,4,4	1.695768	0.694535	0.569239	1.511998	1.511998	0.877497	0.877497	
205000	-123455	1,2,3,3,2,2	1.695768	5.843137	6.316864	5.153152	5.153152	6.316864	6.316864	1,2,3,4,4,2	1.695768	0.257675	0.136710	0.243245	0.362370	0.005992	0.588958	0.096776	0.308274	0.618603	0.066346	0.069635	0.245416	0.053493	0.205451	0.115545	0.625511	0.053493	0.205451	0.115545	0.625511	0.005992	0.588958	0.096776	0.308274	1,1,2,1,3,1	1.695768	0.321865	0.159706	0.259936	0.027104	0.151012	0.080377	0.321865	0.159706	0.259936	0.027104	0.151012	0.080377	0.109349	0.079591	0.145068	0.303482	0.053312	0.309197	0.321865	0.159706	0.259936	0.027104	0.151012	0.080377	0.420107	0.020573	0.101357	0.045260	0.378742	0.033959	0.321865	0.159706	0.259936	0.027104	0.151012	0.080377	1,1,2,2,1,1	1.695768	0.862794	0.862794	1.635720	1.635720	0.862794	0.862794	
206000	-124483	1,2,3,3,3,4	1.695768	5.730280	6.257118	4.578604	4.578604	4.578604	6.060014	1,2,3,4,4,2	1.695768	0.193795	0.179454	0.127080	0.499671	0.006221	0.607906	0.087044	0.298829	0.409827	0.169329	0.385183	0.035661	0.031227	0.311627	0.270900	0.386246	0.031227	0.311627	0.270900	0.386246	0.006221	0.607906	0.087044	0.298829	1,1,2,1,2,1	1.695768	0.257176	0.236509	0.236969	0.030187	0.136785	0.102374	0.257176	0.236509	0.236969	0.030187	0.136785	0.102374	0.098134	0.070076	0.377248	0.067752	0.313924	0.072867	0.257176	0.236509	0.236969	0.030187	0.136785	0.102374	0.098134	0.070076	0.377248	0.067752	0.313924	0.072867	0.257176	0.236509	0.236969	0.030187	0.136785	0.102374	1,2,3,4,5,5	1.695768	0.773256	0.623029	1.678098	2.838170	0.974104	0.974104	
207000	-122904	1,2,3,1,2,2	1.695768	5.271172	6.169213	5.491237	5.271172	6.169213	6.169213	1,2,3,4,4,2	1.695768	0.205035	0.112536	0.435432	0.246997	0.006382	0.615632	0.087169	0.290817	0.379370	0.027479	0.272537	0.320613	0.055290	0.240413	0.111790	0.592507	0.055290	0.240413	0.111790	0.592507	0.006382	0.615632	0.087169	0.290817	1,1,1,1,2,1	1.695768	0.266988	0.158168	0.284473	0.036616	0.149430	0.104325	0.266988	0.158168	0.284473	0.036616	0.149430	0.104325	0.266988	0.158168	0.284473	0.036616	0.149430	0.104325	0.266988	0.158168	0.284473	0.036616	0.149430	0.104325	0.217815	0.197600	0.083168	0.141499	0.315289	0.044629	0.266988	0.158168	0.284473	0.036616	0.149430	0.104325	1,2,3,3,1,4	1.695768	0.859056	0.555988	1.900205	1.900205	0.859056	0.896123	
208000	-122971	1,2,3,3,4,4	1.695768	6.333230	6.150186	5.238983	5.238983	6.401837	6.401837	1,2,3,4,4,2	1.695768	0.230388	0.261522	0.151421	0.356670	0.006682	0.585468	0.104887	0.302963	0.336713	0.095398	0.349424	0.218465	0.075294	0.211570	0.132039	0.581098	0.075294	0.211570	0.132039	0.581098	0.006682	0.585468	0.104887	0.302963	1,1,1,1,2,1	1.695768	0.255248	0.199274	0.265500	0.030236	0.150769	0.098973	0.255248	0.199274	0.265500	0.030236	0.150769	0.098973	0.255248	0.199274	0.265500	0.030236	0.150769	0.098973	0.255248	0.199274	0.265500	0.030236	0.150769	0.098973	0.255031	0.014583	0.401047	0.010833	0.257224	0.061282	0.255248	0.199274	0.265500	0.030236	0.150769	0.098973	1,1,2,2,3,3	1.695768	0.741687	0.741687	1.785839	1.785839	0.824944	0.824944	
209000	-122055	1,2,3,4,1,2	1.695768	6.407757	6.145472	6.693453	4.995733	6.407757	6.145472	1,2,3,4,4,2	1.695768	0.348617	0.198825	0.182410	0.270148	0.006415	0.599824	0.080896	0.312865	0.630941	0.051872	0.178205	0.138982	0.047197	0.231693	0.130968	0.590141	0.047197	0.231693	0.130968	0.590141	0.006415	0.599824	0.080896	0.312865	1,1,1,1,2,1	1.695768	0.279085	0.202765	0.221997	0.048844	0.152523	0.094785	0.279085	0.202765	0.221997	0.048844	0.152523	0.094785	0.279085	0.202765	0.221997	0.048844	0.152523	0.094785	0.279085	0.202765	0.221997	0.048844	0.152523	0.094785	0.166729	0.058279	0.326283	0.133963	0.260439	0.054307	0.279085	0.202765	0.221997	0.048844	0.152523	0.094785	1,2,3,4,1,5	1.695768	0.876001	0.634052	1.433186	3.053159	0.876001	1.069796	
210000	-122841	1,2,1,1,3,2	1.695768	5.249590	6.508852	5.249590	5.249590	5.610863	6.508852	1,2,3,4,4,2	1.695768	0.274374	0.180561	0.283314	0.261751	0.008007	0.570868	0.116153	0.304971	0.293065	0.013374	0.440962	0.252599	0.067607	0.208161	0.135256	0.588976	0.067607	0.208161	0.135256	0.588976	0.008007	0.570868	0.116153	0.304971	1,2,1,1,3,2	1.695768	0.276029	0.169990	0.243508	0.046054	0.147650	0.116769	0.286773	0.053425	0.330030	0.037590	0.195291	0.096891	0.276029	0.169990	0.243508	0.046054	0.147650	0.116769	0.276029	0.169990	0.243508	0.046054	0.147650	0.116769	0.054687	0.078887	0.114789	0.041569	0.459532	0.250536	0.286773	0.053425	0.330030	0.037590	0.195291	0.096891	1,2,3,3,1,4	1.695768	0.823363	0.648845	1.889246	1.889246	0.823363	1.046606	
211000	-122117	1,1,2,3,1,1	1.695768	6.365620	6.365620	5.739399	5.434828	6.365620	6.365620	1,2,3,4,4,2	1.695768	0.297289	0.117446	0.275878	0.309387	0.006619	0.588743	0.102628	0.302010	0.458951	0.113305	0.274909	0.152835	0.047725	0.241674	0.151012	0.559589	0.047725	0.241674	0.151012	0.559589	0.006619	0.588743	0.102628	0.302010	1,1,1,1,2,1	1.695768	0.245132	0.194527	0.259849	0.035592	0.143548	0.121352	0.245132	0.194527	0.259849	0.035592	0.143548	0.121352	0.245132	0.194527	0.259849	0.035592	0.143548	0.121352	0.245132	0.194527	0.259849	0.035592	0.143548	0.121352	0.036544	0.048794	0.158828	0.105967	0.629850	0.020015	0.245132	0.194527	0.259849	0.035592	0.143548	0.121352	1,2,3,3,4,1	1.695768	0.887887	0.793747	1.962133	1.962133	0.866815	0.887887	
212000	-123303	1,2,3,1,1,2	1.695768	5.409508	6.028101	5.974120	5.409508	5.409508	6.028101	1,2,3,4,5,2	1.695768	0.256083	0.080404	0.440959	0.222555	0.005865	0.565408	0.126661	0.302066	0.462362	0.183616	0.228465	0.125557	0.058266	0.185078	0.187271	0.569385	0.095686	0.315249	0.075343	0.513722	0.005865	0.565408	0.126661	0.302066	1,1,2,1,3,1	1.695768	0.262245	0.176626	0.256640	0.037931	0.180424	0.086134	0.262245	0.176626	0.256640	0.037931	0.180424	0.086134	0.003016	0.340637	0.343285	0.124459	0.072793	0.115811	0.262245	0.176626	0.256640	0.037931	0.180424	0.086134	0.001592	0.215240	0.137288	0.010765	0.357993	0.277121	0.262245	0.176626	0.256640	0.037931	0.180424	0.086134	1,2,3,3,1,1	1.695768	0.888374	0.567302	1.924439	1.924439	0.888374	0.888374	
213000	-122721	1,2,3,3,4,2	1.695768	6.348043	6.061168	5.059476	5.059476	6.047547	6.061168	1,2,3,4,4,2	1.695768	0.401041	0.124127	0.153931	0.320901	0.009189	0.564841	0.116966	0.309005	0.761579	0.018836	0.135990	0.083595	0.055599	0.276058	0.112823	0.555521	0.055599	0.276058	0.112823	0.555521	0.009189	0.564841	0.116966	0.309005	1,1,1,1,1,1	1.695768	0.263231	0.134057	0.253049	0.045565	0.197141	0.106956	0.263231	0.134057	0.253049	0.045565	0.197141	0.106956	0.263231	0.134057	0.253049	0.045565	0.197141	0.106956	0.263231	0.134057	0.253049	0.045565	0.197141	0.106956	0.263231	0.134057	0.253049	0.045565	0.197141	0.106956	0.263231	0.134057	0.253049	0.045565	0.197141	0.106956	1,2,3,3,1,1	1.695768	0.852850	0.578114	1.932372	1.932372	0.852850	0.852850	
214000	-123413	1,2,3,4,1,2	1.695768	5.693147	6.332947	5.517858	5.280316	5.693147	6.332947	1,2,3,4,4,2	1.695768	0.184781	0.297929	0.143444	0.373845	0.004407	0.615771	0.078270	0.301551	0.359478	0.071398	0.367956	0.201168	0.049151	0.184368	0.119497	0.646984	0.049151	0.184368	0.119497	0.646984	0.004407	0.615771	0.078270	0.301551	1,1,1,1,2,1	1.695768	0.315860	0.172889	0.167558	0.037573	0.147235	0.158884	0.315860	0.172889	0.167558	0.037573	0.147235	0.158884	0.315860	0.172889	0.167558	0.037573	0.147235	0.158884	0.315860	0.172889	0.167558	0.037573	0.147235	0.158884	0.129755	0.031676	0.142042	0.275403	0.348542	0.072582	0.315860	0.172889	0.167558	0.037573	0.147235	0.158884	1,2,3,3,1,1	1.695768	0.955185	0.565114	1.979426	1.979426	0.955185	0.955185	
215000	-123334	1,1,2,3,4,1	1.695768	5.829725	5.829725	6.247747	5.509744	6.418650	5.829725	1,2,3,4,4,2	1.695768	0.272033	0.232818	0.374117	0.121031	0.006262	0.613634	0.084884	0.295220	0.486100	0.084709	0.142529	0.286662	0.061414	0.287198	0.114458	0.536930	0.061414	0.287198	0.114458	0.536930	0.006262	0.613634	0.084884	0.295220	1,1,2,1,3,1	1.695768	0.237918	0.150460	0.318671	0.036247	0.129619	0.127085	0.237918	0.150460	0.318671	0.036247	0.129619	0.127085	0.170417	0.181421	0.067410	0.263062	0.262126	0.055564	0.237918	0.150460	0.318671	0.036247	0.129619	0.127085	0.084502	0.294379	0.009847	0.004121	0.489828	0.117323	0.237918	0.150460	0.318671	0.036247	0.129619	0.127085	1,2,3,4,1,5	1.695768	0.871478	0.550393	1.937478	2.015031	0.871478	1.052628	
216000	-122675	1,1,2,3,2,4	1.695768	6.558420	6.558420	5.561399	5.346808	5.561399	6.489625	1,2,3,4,4,2	1.695768	0.250225	0.270535	0.233785	0.245456	0.008080	0.583257	0.112320	0.296343	0.422846	0.115391	0.136847	0.324915	0.062540	0.210057	0.100590	0.626814	0.062540	0.210057	0.100590	0.626814	0.008080	0.583257	0.112320	0.296343	1,2,2,1,3,2	1.695768	0.274211	0.231478	0.268449	0.011687	0.131403	0.082772	0.158558	0.450740	0.190633	0.023433	0.110926	0.065710	0.158558	0.450740	0.190633	0.023433	0.110926	0.065710	0.274211	0.231478	0.268449	0.011687	0.131403	0.082772	0.055988	0.001470	0.327670	0.042654	0.380943	0.191274	0.158558	0.450740	0.190633	0.023433	0.110926	0.065710	1,2,3,4,1,5	1.695768	0.869192	0.474045	2.163766	2.219294	0.869192	1.141385	
217000	-122846	1,2,1,1,3,2	1.695768	5.393890	6.237132	5.393890	5.393890	6.265469	6.237132	1,2,3,4,4,2	1.695768	0.134416	0.259723	0.219459	0.386402	0.006299	0.599444	0.093816	0.300442	0.444464	0.190208	0.147172	0.218155	0.047714	0.227125	0.137293	0.587868	0.047714	0.227125	0.137293	0.587868	0.006299	0.599444	0.093816	0.300442	1,2,3,1,4,2	1.695768	0.223939	0.263586	0.274179	0.035501	0.113153	0.089642	0.374970	0.199045	0.176870	0.029465	0.134550	0.085101	0.048097	0.370258	0.257695	0.059163	0.027986	0.236801	0.223939	0.263586	0.274179	0.035501	0.113153	0.089642	0.267196	0.205433	0.019612	0.085922	0.409489	0.012349	0.374970	0.199045	0.176870	0.029465	0.134550	0.085101	1,2,3,3,1,4	1.695768	0.910594	0.869076	1.774464	1.774464	0.910594	0.962891	
218000	-122697	1,2,3,3,1,1	1.695768	6.309054	6.099353	4.715522	4.715522	6.309054	6.309054	1,2,1,3,3,2	1.695768	0.342656	0.099687	0.192499	0.365159	0.006890	0.617874	0.077829	0.297407	0.342656	0.099687	0.192499	0.365159	0.036284	0.244742	0.158535	0.560439	0.036284	0.244742	0.158535	0.560439	0.006890	0.617874	0.077829	0.297407	1,1,1,1,2,1	1.695768	0.247652	0.247587	0.217802	0.031248	0.128288	0.127424	0.247652	0.247587	0.217802	0.031248	0.128288	0.127424	0.247652	0.247587	0.217802	0.031248	0.128288	0.127424	0.247652	0.247587	0.217802	0.031248	0.128288	0.127424	0.038945	0.071695	0.310423	0.016255	0.521747	0.040936	0.247652	0.247587	0.217802	0.031248	0.128288	0.127424	1,2,3,4,1,1	1.695768	0.847107	0.473230	1.481271	1.774818	0.847107	0.847107	
219000	-122964	1,1,2,2,1,1	1.695768	6.150229	6.150229	5.148266	5.148266	6.150229	6.150229	1,2,3,4,4,2	1.695768	0.256548	0.164402	0.295564	0.283486	0.004688	0.594072	0.085563	0.315677	0.342331	0.155234	0.290116	0.212319	0.042045	0.241455	0.111200	0.605300	0.042045	0.241455	0.111200	0.605300	0.004688	0.594072	0.085563	0.315677	1,1,1,1,2,1	1.695768	0.327825	0.198171	0.219283	0.028776	0.119510	0.106435	0.327825	0.198171	0.219283	0.028776	0.119510	0.106435	0.327825	0.198171	0.219283	0.028776	0.119510	0.106435	0.327825	0.198171	0.219283	0.028776	0.119510	0.106435	0.139328	0.205311	0.056539	0.159359	0.364827	0.074636	0.327825	0.198171	0.219283	0.028776	0.119510	0.106435	1,2,3,4,5,5	1.695768	0.870260	0.517607	1.712770	2.224545	0.967813	0.967813	
