Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
175000	-89987.9	1,2,1,1,1,2	0.092720	5.678733	6.056294	5.678733	5.678733	5.678733	6.056294	1,1,1,1,1,1	0.092720	0.022764	0.630593	0.127028	0.219616	0.022764	0.630593	0.127028	0.219616	0.022764	0.630593	0.127028	0.219616	0.022764	0.630593	0.127028	0.219616	0.022764	0.630593	0.127028	0.219616	0.022764	0.630593	0.127028	0.219616	1,1,1,1,1,1	0.092720	0.027512	0.101646	0.020776	0.070128	0.513226	0.266713	0.027512	0.101646	0.020776	0.070128	0.513226	0.266713	0.027512	0.101646	0.020776	0.070128	0.513226	0.266713	0.027512	0.101646	0.020776	0.070128	0.513226	0.266713	0.027512	0.101646	0.020776	0.070128	0.513226	0.266713	0.027512	0.101646	0.020776	0.070128	0.513226	0.266713	1,1,1,1,1,1	0.092720	0.399435	0.399435	0.399435	0.399435	0.399435	0.399435	
176000	-89995.2	1,1,1,1,1,1	0.092720	5.655318	5.655318	5.655318	5.655318	5.655318	5.655318	1,1,1,1,1,1	0.092720	0.025436	0.634877	0.128895	0.210792	0.025436	0.634877	0.128895	0.210792	0.025436	0.634877	0.128895	0.210792	0.025436	0.634877	0.128895	0.210792	0.025436	0.634877	0.128895	0.210792	0.025436	0.634877	0.128895	0.210792	1,1,1,1,1,1	0.092720	0.025747	0.109041	0.018893	0.067938	0.511833	0.266549	0.025747	0.109041	0.018893	0.067938	0.511833	0.266549	0.025747	0.109041	0.018893	0.067938	0.511833	0.266549	0.025747	0.109041	0.018893	0.067938	0.511833	0.266549	0.025747	0.109041	0.018893	0.067938	0.511833	0.266549	0.025747	0.109041	0.018893	0.067938	0.511833	0.266549	1,1,1,1,1,1	0.092720	0.387032	0.387032	0.387032	0.387032	0.387032	0.387032	
177000	-89991.8	1,1,1,1,1,1	0.092720	5.807433	5.807433	5.807433	5.807433	5.807433	5.807433	1,1,1,1,1,1	0.092720	0.022950	0.638661	0.127055	0.211334	0.022950	0.638661	0.127055	0.211334	0.022950	0.638661	0.127055	0.211334	0.022950	0.638661	0.127055	0.211334	0.022950	0.638661	0.127055	0.211334	0.022950	0.638661	0.127055	0.211334	1,1,1,1,1,1	0.092720	0.027559	0.107837	0.018169	0.071050	0.512984	0.262401	0.027559	0.107837	0.018169	0.071050	0.512984	0.262401	0.027559	0.107837	0.018169	0.071050	0.512984	0.262401	0.027559	0.107837	0.018169	0.071050	0.512984	0.262401	0.027559	0.107837	0.018169	0.071050	0.512984	0.262401	0.027559	0.107837	0.018169	0.071050	0.512984	0.262401	1,1,1,1,1,1	0.092720	0.401237	0.401237	0.401237	0.401237	0.401237	0.401237	
178000	-89997.9	1,1,1,1,1,1	0.092720	5.772260	5.772260	5.772260	5.772260	5.772260	5.772260	1,1,1,1,1,1	0.092720	0.023993	0.628239	0.132071	0.215697	0.023993	0.628239	0.132071	0.215697	0.023993	0.628239	0.132071	0.215697	0.023993	0.628239	0.132071	0.215697	0.023993	0.628239	0.132071	0.215697	0.023993	0.628239	0.132071	0.215697	1,1,1,1,1,1	0.092720	0.028175	0.107484	0.018337	0.069547	0.515189	0.261268	0.028175	0.107484	0.018337	0.069547	0.515189	0.261268	0.028175	0.107484	0.018337	0.069547	0.515189	0.261268	0.028175	0.107484	0.018337	0.069547	0.515189	0.261268	0.028175	0.107484	0.018337	0.069547	0.515189	0.261268	0.028175	0.107484	0.018337	0.069547	0.515189	0.261268	1,1,1,1,1,1	0.092720	0.397170	0.397170	0.397170	0.397170	0.397170	0.397170	
179000	-89990.4	1,1,1,1,1,1	0.092720	5.750959	5.750959	5.750959	5.750959	5.750959	5.750959	1,1,1,1,1,1	0.092720	0.026385	0.635096	0.125639	0.212880	0.026385	0.635096	0.125639	0.212880	0.026385	0.635096	0.125639	0.212880	0.026385	0.635096	0.125639	0.212880	0.026385	0.635096	0.125639	0.212880	0.026385	0.635096	0.125639	0.212880	1,1,1,1,1,1	0.092720	0.024717	0.109748	0.017566	0.071341	0.518357	0.258270	0.024717	0.109748	0.017566	0.071341	0.518357	0.258270	0.024717	0.109748	0.017566	0.071341	0.518357	0.258270	0.024717	0.109748	0.017566	0.071341	0.518357	0.258270	0.024717	0.109748	0.017566	0.071341	0.518357	0.258270	0.024717	0.109748	0.017566	0.071341	0.518357	0.258270	1,1,1,1,1,1	0.092720	0.388991	0.388991	0.388991	0.388991	0.388991	0.388991	
180000	-89991.7	1,1,1,1,1,1	0.092720	5.715756	5.715756	5.715756	5.715756	5.715756	5.715756	1,1,1,1,1,1	0.092720	0.025461	0.635499	0.124685	0.214355	0.025461	0.635499	0.124685	0.214355	0.025461	0.635499	0.124685	0.214355	0.025461	0.635499	0.124685	0.214355	0.025461	0.635499	0.124685	0.214355	0.025461	0.635499	0.124685	0.214355	1,1,1,1,1,1	0.092720	0.028336	0.104547	0.014453	0.073557	0.510651	0.268457	0.028336	0.104547	0.014453	0.073557	0.510651	0.268457	0.028336	0.104547	0.014453	0.073557	0.510651	0.268457	0.028336	0.104547	0.014453	0.073557	0.510651	0.268457	0.028336	0.104547	0.014453	0.073557	0.510651	0.268457	0.028336	0.104547	0.014453	0.073557	0.510651	0.268457	1,1,1,1,1,1	0.092720	0.404151	0.404151	0.404151	0.404151	0.404151	0.404151	
181000	-90003.3	1,1,1,1,1,1	0.092720	5.574410	5.574410	5.574410	5.574410	5.574410	5.574410	1,1,1,1,1,1	0.092720	0.026614	0.629243	0.130463	0.213681	0.026614	0.629243	0.130463	0.213681	0.026614	0.629243	0.130463	0.213681	0.026614	0.629243	0.130463	0.213681	0.026614	0.629243	0.130463	0.213681	0.026614	0.629243	0.130463	0.213681	1,1,1,1,1,1	0.092720	0.027274	0.128656	0.009336	0.070686	0.500999	0.263048	0.027274	0.128656	0.009336	0.070686	0.500999	0.263048	0.027274	0.128656	0.009336	0.070686	0.500999	0.263048	0.027274	0.128656	0.009336	0.070686	0.500999	0.263048	0.027274	0.128656	0.009336	0.070686	0.500999	0.263048	0.027274	0.128656	0.009336	0.070686	0.500999	0.263048	1,1,1,1,1,1	0.092720	0.403848	0.403848	0.403848	0.403848	0.403848	0.403848	
182000	-89995.3	1,2,2,2,2,2	0.092720	5.525543	5.876171	5.876171	5.876171	5.876171	5.876171	1,1,1,1,1,1	0.092720	0.025667	0.634076	0.128757	0.211500	0.025667	0.634076	0.128757	0.211500	0.025667	0.634076	0.128757	0.211500	0.025667	0.634076	0.128757	0.211500	0.025667	0.634076	0.128757	0.211500	0.025667	0.634076	0.128757	0.211500	1,1,1,1,1,1	0.092720	0.026903	0.122957	0.014641	0.065223	0.515667	0.254608	0.026903	0.122957	0.014641	0.065223	0.515667	0.254608	0.026903	0.122957	0.014641	0.065223	0.515667	0.254608	0.026903	0.122957	0.014641	0.065223	0.515667	0.254608	0.026903	0.122957	0.014641	0.065223	0.515667	0.254608	0.026903	0.122957	0.014641	0.065223	0.515667	0.254608	1,1,1,1,1,1	0.092720	0.399670	0.399670	0.399670	0.399670	0.399670	0.399670	
183000	-89994.8	1,1,1,1,1,1	0.092720	5.838712	5.838712	5.838712	5.838712	5.838712	5.838712	1,1,1,1,1,1	0.092720	0.026296	0.626254	0.131862	0.215588	0.026296	0.626254	0.131862	0.215588	0.026296	0.626254	0.131862	0.215588	0.026296	0.626254	0.131862	0.215588	0.026296	0.626254	0.131862	0.215588	0.026296	0.626254	0.131862	0.215588	1,1,1,1,1,1	0.092720	0.028343	0.095370	0.011324	0.070477	0.527600	0.266886	0.028343	0.095370	0.011324	0.070477	0.527600	0.266886	0.028343	0.095370	0.011324	0.070477	0.527600	0.266886	0.028343	0.095370	0.011324	0.070477	0.527600	0.266886	0.028343	0.095370	0.011324	0.070477	0.527600	0.266886	0.028343	0.095370	0.011324	0.070477	0.527600	0.266886	1,1,1,1,1,1	0.092720	0.388329	0.388329	0.388329	0.388329	0.388329	0.388329	
184000	-89999	1,1,1,1,1,1	0.092720	5.563689	5.563689	5.563689	5.563689	5.563689	5.563689	1,1,1,1,1,1	0.092720	0.025520	0.634272	0.126282	0.213927	0.025520	0.634272	0.126282	0.213927	0.025520	0.634272	0.126282	0.213927	0.025520	0.634272	0.126282	0.213927	0.025520	0.634272	0.126282	0.213927	0.025520	0.634272	0.126282	0.213927	1,1,1,1,1,1	0.092720	0.024717	0.120150	0.014289	0.069732	0.512573	0.258539	0.024717	0.120150	0.014289	0.069732	0.512573	0.258539	0.024717	0.120150	0.014289	0.069732	0.512573	0.258539	0.024717	0.120150	0.014289	0.069732	0.512573	0.258539	0.024717	0.120150	0.014289	0.069732	0.512573	0.258539	0.024717	0.120150	0.014289	0.069732	0.512573	0.258539	1,1,1,1,1,1	0.092720	0.395487	0.395487	0.395487	0.395487	0.395487	0.395487	
185000	-89998.3	1,1,1,1,1,1	0.092720	5.638431	5.638431	5.638431	5.638431	5.638431	5.638431	1,1,1,1,1,1	0.092720	0.029553	0.633719	0.125926	0.210802	0.029553	0.633719	0.125926	0.210802	0.029553	0.633719	0.125926	0.210802	0.029553	0.633719	0.125926	0.210802	0.029553	0.633719	0.125926	0.210802	0.029553	0.633719	0.125926	0.210802	1,1,1,1,1,1	0.092720	0.028967	0.097696	0.007806	0.071356	0.521875	0.272300	0.028967	0.097696	0.007806	0.071356	0.521875	0.272300	0.028967	0.097696	0.007806	0.071356	0.521875	0.272300	0.028967	0.097696	0.007806	0.071356	0.521875	0.272300	0.028967	0.097696	0.007806	0.071356	0.521875	0.272300	0.028967	0.097696	0.007806	0.071356	0.521875	0.272300	1,1,1,1,1,1	0.092720	0.391573	0.391573	0.391573	0.391573	0.391573	0.391573	
186000	-89993.3	1,1,1,1,1,1	0.092720	5.820934	5.820934	5.820934	5.820934	5.820934	5.820934	1,1,1,1,1,1	0.092720	0.025158	0.632920	0.127202	0.214721	0.025158	0.632920	0.127202	0.214721	0.025158	0.632920	0.127202	0.214721	0.025158	0.632920	0.127202	0.214721	0.025158	0.632920	0.127202	0.214721	0.025158	0.632920	0.127202	0.214721	1,1,1,1,1,1	0.092720	0.030328	0.114285	0.010584	0.066302	0.516631	0.261869	0.030328	0.114285	0.010584	0.066302	0.516631	0.261869	0.030328	0.114285	0.010584	0.066302	0.516631	0.261869	0.030328	0.114285	0.010584	0.066302	0.516631	0.261869	0.030328	0.114285	0.010584	0.066302	0.516631	0.261869	0.030328	0.114285	0.010584	0.066302	0.516631	0.261869	1,1,1,1,1,1	0.092720	0.403010	0.403010	0.403010	0.403010	0.403010	0.403010	
187000	-89987.4	1,1,1,1,1,1	0.092720	5.665972	5.665972	5.665972	5.665972	5.665972	5.665972	1,1,1,1,1,1	0.092720	0.026786	0.632691	0.126824	0.213699	0.026786	0.632691	0.126824	0.213699	0.026786	0.632691	0.126824	0.213699	0.026786	0.632691	0.126824	0.213699	0.026786	0.632691	0.126824	0.213699	0.026786	0.632691	0.126824	0.213699	1,1,1,1,1,1	0.092720	0.027482	0.107540	0.008467	0.065180	0.515512	0.275820	0.027482	0.107540	0.008467	0.065180	0.515512	0.275820	0.027482	0.107540	0.008467	0.065180	0.515512	0.275820	0.027482	0.107540	0.008467	0.065180	0.515512	0.275820	0.027482	0.107540	0.008467	0.065180	0.515512	0.275820	0.027482	0.107540	0.008467	0.065180	0.515512	0.275820	1,1,1,1,1,1	0.092720	0.394775	0.394775	0.394775	0.394775	0.394775	0.394775	
188000	-89993.2	1,1,1,1,1,1	0.092720	5.623093	5.623093	5.623093	5.623093	5.623093	5.623093	1,1,1,1,1,1	0.092720	0.024198	0.631340	0.130291	0.214172	0.024198	0.631340	0.130291	0.214172	0.024198	0.631340	0.130291	0.214172	0.024198	0.631340	0.130291	0.214172	0.024198	0.631340	0.130291	0.214172	0.024198	0.631340	0.130291	0.214172	1,1,1,1,1,1	0.092720	0.033325	0.116584	0.016352	0.065910	0.509251	0.258578	0.033325	0.116584	0.016352	0.065910	0.509251	0.258578	0.033325	0.116584	0.016352	0.065910	0.509251	0.258578	0.033325	0.116584	0.016352	0.065910	0.509251	0.258578	0.033325	0.116584	0.016352	0.065910	0.509251	0.258578	0.033325	0.116584	0.016352	0.065910	0.509251	0.258578	1,1,1,1,1,1	0.092720	0.391200	0.391200	0.391200	0.391200	0.391200	0.391200	
189000	-90002.2	1,1,1,1,1,1	0.092720	5.737654	5.737654	5.737654	5.737654	5.737654	5.737654	1,1,1,1,1,1	0.092720	0.023569	0.637127	0.122164	0.217140	0.023569	0.637127	0.122164	0.217140	0.023569	0.637127	0.122164	0.217140	0.023569	0.637127	0.122164	0.217140	0.023569	0.637127	0.122164	0.217140	0.023569	0.637127	0.122164	0.217140	1,1,1,1,1,1	0.092720	0.028667	0.120633	0.016720	0.069944	0.507325	0.256710	0.028667	0.120633	0.016720	0.069944	0.507325	0.256710	0.028667	0.120633	0.016720	0.069944	0.507325	0.256710	0.028667	0.120633	0.016720	0.069944	0.507325	0.256710	0.028667	0.120633	0.016720	0.069944	0.507325	0.256710	0.028667	0.120633	0.016720	0.069944	0.507325	0.256710	1,1,1,1,1,1	0.092720	0.413888	0.413888	0.413888	0.413888	0.413888	0.413888	
190000	-89983.5	1,1,1,1,1,1	0.092720	5.805661	5.805661	5.805661	5.805661	5.805661	5.805661	1,1,1,1,1,1	0.092720	0.024140	0.631425	0.127573	0.216862	0.024140	0.631425	0.127573	0.216862	0.024140	0.631425	0.127573	0.216862	0.024140	0.631425	0.127573	0.216862	0.024140	0.631425	0.127573	0.216862	0.024140	0.631425	0.127573	0.216862	1,1,1,1,1,1	0.092720	0.028406	0.124228	0.015586	0.067582	0.505574	0.258625	0.028406	0.124228	0.015586	0.067582	0.505574	0.258625	0.028406	0.124228	0.015586	0.067582	0.505574	0.258625	0.028406	0.124228	0.015586	0.067582	0.505574	0.258625	0.028406	0.124228	0.015586	0.067582	0.505574	0.258625	0.028406	0.124228	0.015586	0.067582	0.505574	0.258625	1,1,1,1,1,1	0.092720	0.397201	0.397201	0.397201	0.397201	0.397201	0.397201	
191000	-90011.3	1,1,1,1,1,1	0.092720	5.665819	5.665819	5.665819	5.665819	5.665819	5.665819	1,1,1,1,1,1	0.092720	0.027844	0.632004	0.130500	0.209652	0.027844	0.632004	0.130500	0.209652	0.027844	0.632004	0.130500	0.209652	0.027844	0.632004	0.130500	0.209652	0.027844	0.632004	0.130500	0.209652	0.027844	0.632004	0.130500	0.209652	1,1,1,1,1,1	0.092720	0.025931	0.098418	0.013194	0.063711	0.525633	0.273113	0.025931	0.098418	0.013194	0.063711	0.525633	0.273113	0.025931	0.098418	0.013194	0.063711	0.525633	0.273113	0.025931	0.098418	0.013194	0.063711	0.525633	0.273113	0.025931	0.098418	0.013194	0.063711	0.525633	0.273113	0.025931	0.098418	0.013194	0.063711	0.525633	0.273113	1,1,1,1,1,1	0.092720	0.399750	0.399750	0.399750	0.399750	0.399750	0.399750	
192000	-89978.5	1,1,1,1,1,1	0.092720	5.649770	5.649770	5.649770	5.649770	5.649770	5.649770	1,1,1,1,1,1	0.092720	0.024646	0.632691	0.127959	0.214704	0.024646	0.632691	0.127959	0.214704	0.024646	0.632691	0.127959	0.214704	0.024646	0.632691	0.127959	0.214704	0.024646	0.632691	0.127959	0.214704	0.024646	0.632691	0.127959	0.214704	1,1,1,1,1,1	0.092720	0.025586	0.096795	0.018329	0.070479	0.518785	0.270026	0.025586	0.096795	0.018329	0.070479	0.518785	0.270026	0.025586	0.096795	0.018329	0.070479	0.518785	0.270026	0.025586	0.096795	0.018329	0.070479	0.518785	0.270026	0.025586	0.096795	0.018329	0.070479	0.518785	0.270026	0.025586	0.096795	0.018329	0.070479	0.518785	0.270026	1,1,1,1,1,1	0.092720	0.397756	0.397756	0.397756	0.397756	0.397756	0.397756	
193000	-89981.9	1,1,1,1,1,1	0.092720	5.685689	5.685689	5.685689	5.685689	5.685689	5.685689	1,1,1,1,1,1	0.092720	0.025740	0.630331	0.128088	0.215840	0.025740	0.630331	0.128088	0.215840	0.025740	0.630331	0.128088	0.215840	0.025740	0.630331	0.128088	0.215840	0.025740	0.630331	0.128088	0.215840	0.025740	0.630331	0.128088	0.215840	1,1,1,1,1,1	0.092720	0.024983	0.107045	0.022843	0.068817	0.513949	0.262364	0.024983	0.107045	0.022843	0.068817	0.513949	0.262364	0.024983	0.107045	0.022843	0.068817	0.513949	0.262364	0.024983	0.107045	0.022843	0.068817	0.513949	0.262364	0.024983	0.107045	0.022843	0.068817	0.513949	0.262364	0.024983	0.107045	0.022843	0.068817	0.513949	0.262364	1,1,1,1,1,1	0.092720	0.389337	0.389337	0.389337	0.389337	0.389337	0.389337	
194000	-89980	1,1,1,1,1,1	0.092720	5.633860	5.633860	5.633860	5.633860	5.633860	5.633860	1,1,1,1,1,1	0.092720	0.023370	0.628870	0.130986	0.216774	0.023370	0.628870	0.130986	0.216774	0.023370	0.628870	0.130986	0.216774	0.023370	0.628870	0.130986	0.216774	0.023370	0.628870	0.130986	0.216774	0.023370	0.628870	0.130986	0.216774	1,1,1,1,1,1	0.092720	0.031002	0.105061	0.018307	0.073729	0.521532	0.250369	0.031002	0.105061	0.018307	0.073729	0.521532	0.250369	0.031002	0.105061	0.018307	0.073729	0.521532	0.250369	0.031002	0.105061	0.018307	0.073729	0.521532	0.250369	0.031002	0.105061	0.018307	0.073729	0.521532	0.250369	0.031002	0.105061	0.018307	0.073729	0.521532	0.250369	1,1,1,1,1,1	0.092720	0.392970	0.392970	0.392970	0.392970	0.392970	0.392970	
195000	-89986.7	1,1,1,1,1,1	0.092720	5.722824	5.722824	5.722824	5.722824	5.722824	5.722824	1,1,1,1,1,1	0.092720	0.025406	0.628148	0.133141	0.213305	0.025406	0.628148	0.133141	0.213305	0.025406	0.628148	0.133141	0.213305	0.025406	0.628148	0.133141	0.213305	0.025406	0.628148	0.133141	0.213305	0.025406	0.628148	0.133141	0.213305	1,1,1,1,1,1	0.092720	0.029975	0.103389	0.015189	0.068981	0.530434	0.252033	0.029975	0.103389	0.015189	0.068981	0.530434	0.252033	0.029975	0.103389	0.015189	0.068981	0.530434	0.252033	0.029975	0.103389	0.015189	0.068981	0.530434	0.252033	0.029975	0.103389	0.015189	0.068981	0.530434	0.252033	0.029975	0.103389	0.015189	0.068981	0.530434	0.252033	1,1,1,1,1,1	0.092720	0.399418	0.399418	0.399418	0.399418	0.399418	0.399418	
196000	-89985.6	1,1,1,1,1,1	0.092720	5.659566	5.659566	5.659566	5.659566	5.659566	5.659566	1,1,1,1,1,1	0.092720	0.026845	0.631164	0.130934	0.211057	0.026845	0.631164	0.130934	0.211057	0.026845	0.631164	0.130934	0.211057	0.026845	0.631164	0.130934	0.211057	0.026845	0.631164	0.130934	0.211057	0.026845	0.631164	0.130934	0.211057	1,1,1,1,1,1	0.092720	0.027771	0.112885	0.012445	0.069350	0.509720	0.267828	0.027771	0.112885	0.012445	0.069350	0.509720	0.267828	0.027771	0.112885	0.012445	0.069350	0.509720	0.267828	0.027771	0.112885	0.012445	0.069350	0.509720	0.267828	0.027771	0.112885	0.012445	0.069350	0.509720	0.267828	0.027771	0.112885	0.012445	0.069350	0.509720	0.267828	1,1,1,1,1,1	0.092720	0.389153	0.389153	0.389153	0.389153	0.389153	0.389153	
197000	-89982.3	1,1,1,1,1,1	0.092720	5.692605	5.692605	5.692605	5.692605	5.692605	5.692605	1,1,1,1,1,1	0.092720	0.028267	0.628351	0.127311	0.216071	0.028267	0.628351	0.127311	0.216071	0.028267	0.628351	0.127311	0.216071	0.028267	0.628351	0.127311	0.216071	0.028267	0.628351	0.127311	0.216071	0.028267	0.628351	0.127311	0.216071	1,1,1,1,1,1	0.092720	0.029680	0.099068	0.016228	0.071021	0.521900	0.262103	0.029680	0.099068	0.016228	0.071021	0.521900	0.262103	0.029680	0.099068	0.016228	0.071021	0.521900	0.262103	0.029680	0.099068	0.016228	0.071021	0.521900	0.262103	0.029680	0.099068	0.016228	0.071021	0.521900	0.262103	0.029680	0.099068	0.016228	0.071021	0.521900	0.262103	1,1,1,1,1,1	0.092720	0.396841	0.396841	0.396841	0.396841	0.396841	0.396841	
198000	-89993.5	1,1,1,1,1,1	0.092720	5.720811	5.720811	5.720811	5.720811	5.720811	5.720811	1,1,1,1,1,1	0.092720	0.024384	0.631502	0.129764	0.214350	0.024384	0.631502	0.129764	0.214350	0.024384	0.631502	0.129764	0.214350	0.024384	0.631502	0.129764	0.214350	0.024384	0.631502	0.129764	0.214350	0.024384	0.631502	0.129764	0.214350	1,1,1,1,1,1	0.092720	0.031155	0.122586	0.011800	0.067990	0.504103	0.262366	0.031155	0.122586	0.011800	0.067990	0.504103	0.262366	0.031155	0.122586	0.011800	0.067990	0.504103	0.262366	0.031155	0.122586	0.011800	0.067990	0.504103	0.262366	0.031155	0.122586	0.011800	0.067990	0.504103	0.262366	0.031155	0.122586	0.011800	0.067990	0.504103	0.262366	1,1,1,1,1,1	0.092720	0.401914	0.401914	0.401914	0.401914	0.401914	0.401914	
199000	-90000.4	1,1,1,1,1,1	0.092720	5.674714	5.674714	5.674714	5.674714	5.674714	5.674714	1,1,1,1,1,1	0.092720	0.026988	0.632775	0.125866	0.214371	0.026988	0.632775	0.125866	0.214371	0.026988	0.632775	0.125866	0.214371	0.026988	0.632775	0.125866	0.214371	0.026988	0.632775	0.125866	0.214371	0.026988	0.632775	0.125866	0.214371	1,1,1,1,1,1	0.092720	0.025028	0.109235	0.016654	0.068717	0.515688	0.264678	0.025028	0.109235	0.016654	0.068717	0.515688	0.264678	0.025028	0.109235	0.016654	0.068717	0.515688	0.264678	0.025028	0.109235	0.016654	0.068717	0.515688	0.264678	0.025028	0.109235	0.016654	0.068717	0.515688	0.264678	0.025028	0.109235	0.016654	0.068717	0.515688	0.264678	1,1,1,1,1,1	0.092720	0.382105	0.382105	0.382105	0.382105	0.382105	0.382105	
200000	-89995	1,1,1,1,1,1	0.092720	5.708686	5.708686	5.708686	5.708686	5.708686	5.708686	1,1,1,1,1,1	0.092720	0.025776	0.629048	0.129291	0.215885	0.025776	0.629048	0.129291	0.215885	0.025776	0.629048	0.129291	0.215885	0.025776	0.629048	0.129291	0.215885	0.025776	0.629048	0.129291	0.215885	0.025776	0.629048	0.129291	0.215885	1,1,1,1,1,1	0.092720	0.027565	0.098555	0.015776	0.073268	0.520861	0.263975	0.027565	0.098555	0.015776	0.073268	0.520861	0.263975	0.027565	0.098555	0.015776	0.073268	0.520861	0.263975	0.027565	0.098555	0.015776	0.073268	0.520861	0.263975	0.027565	0.098555	0.015776	0.073268	0.520861	0.263975	0.027565	0.098555	0.015776	0.073268	0.520861	0.263975	1,1,1,1,1,1	0.092720	0.394451	0.394451	0.394451	0.394451	0.394451	0.394451	
201000	-89999.5	1,1,2,2,1,2	0.092720	5.653553	5.653553	5.788927	5.788927	5.653553	5.788927	1,1,1,1,1,1	0.092720	0.025702	0.632623	0.128184	0.213491	0.025702	0.632623	0.128184	0.213491	0.025702	0.632623	0.128184	0.213491	0.025702	0.632623	0.128184	0.213491	0.025702	0.632623	0.128184	0.213491	0.025702	0.632623	0.128184	0.213491	1,1,1,1,1,1	0.092720	0.030524	0.103336	0.019812	0.064410	0.516685	0.265234	0.030524	0.103336	0.019812	0.064410	0.516685	0.265234	0.030524	0.103336	0.019812	0.064410	0.516685	0.265234	0.030524	0.103336	0.019812	0.064410	0.516685	0.265234	0.030524	0.103336	0.019812	0.064410	0.516685	0.265234	0.030524	0.103336	0.019812	0.064410	0.516685	0.265234	1,1,1,1,1,1	0.092720	0.397994	0.397994	0.397994	0.397994	0.397994	0.397994	
202000	-90000.2	1,1,1,1,1,1	0.092720	5.785565	5.785565	5.785565	5.785565	5.785565	5.785565	1,1,1,1,1,1	0.092720	0.025616	0.635736	0.123154	0.215493	0.025616	0.635736	0.123154	0.215493	0.025616	0.635736	0.123154	0.215493	0.025616	0.635736	0.123154	0.215493	0.025616	0.635736	0.123154	0.215493	0.025616	0.635736	0.123154	0.215493	1,1,1,1,1,1	0.092720	0.025906	0.115978	0.011249	0.069631	0.517261	0.259976	0.025906	0.115978	0.011249	0.069631	0.517261	0.259976	0.025906	0.115978	0.011249	0.069631	0.517261	0.259976	0.025906	0.115978	0.011249	0.069631	0.517261	0.259976	0.025906	0.115978	0.011249	0.069631	0.517261	0.259976	0.025906	0.115978	0.011249	0.069631	0.517261	0.259976	1,1,1,1,1,1	0.092720	0.394173	0.394173	0.394173	0.394173	0.394173	0.394173	
203000	-89994.8	1,1,1,1,1,1	0.092720	5.721692	5.721692	5.721692	5.721692	5.721692	5.721692	1,1,1,1,1,1	0.092720	0.027615	0.627816	0.130262	0.214307	0.027615	0.627816	0.130262	0.214307	0.027615	0.627816	0.130262	0.214307	0.027615	0.627816	0.130262	0.214307	0.027615	0.627816	0.130262	0.214307	0.027615	0.627816	0.130262	0.214307	1,1,1,1,1,1	0.092720	0.024665	0.115197	0.019415	0.068197	0.517295	0.255231	0.024665	0.115197	0.019415	0.068197	0.517295	0.255231	0.024665	0.115197	0.019415	0.068197	0.517295	0.255231	0.024665	0.115197	0.019415	0.068197	0.517295	0.255231	0.024665	0.115197	0.019415	0.068197	0.517295	0.255231	0.024665	0.115197	0.019415	0.068197	0.517295	0.255231	1,1,1,1,1,1	0.092720	0.386217	0.386217	0.386217	0.386217	0.386217	0.386217	
204000	-89997.6	1,1,1,1,1,1	0.092720	5.783635	5.783635	5.783635	5.783635	5.783635	5.783635	1,1,1,1,1,1	0.092720	0.024319	0.639473	0.125039	0.211169	0.024319	0.639473	0.125039	0.211169	0.024319	0.639473	0.125039	0.211169	0.024319	0.639473	0.125039	0.211169	0.024319	0.639473	0.125039	0.211169	0.024319	0.639473	0.125039	0.211169	1,1,1,1,1,1	0.092720	0.026505	0.103072	0.015407	0.068074	0.521069	0.265873	0.026505	0.103072	0.015407	0.068074	0.521069	0.265873	0.026505	0.103072	0.015407	0.068074	0.521069	0.265873	0.026505	0.103072	0.015407	0.068074	0.521069	0.265873	0.026505	0.103072	0.015407	0.068074	0.521069	0.265873	0.026505	0.103072	0.015407	0.068074	0.521069	0.265873	1,1,1,1,1,1	0.092720	0.395970	0.395970	0.395970	0.395970	0.395970	0.395970	
