Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
598000	-109895	1,2,3,4,5,3	71.354689	5.487720	5.541047	3.979633	5.768737	6.132247	3.979633	1,1,2,3,2,3	71.354689	0.565103	0.101302	0.037349	0.296247	0.565103	0.101302	0.037349	0.296247	0.231165	0.123846	0.518167	0.126822	0.413697	0.139322	0.392559	0.054421	0.231165	0.123846	0.518167	0.126822	0.413697	0.139322	0.392559	0.054421	1,2,3,4,2,5	71.354689	0.241382	0.020767	0.341994	0.158658	0.140022	0.097176	0.057936	0.071036	0.152162	0.382501	0.175798	0.160567	0.260911	0.181571	0.004761	0.088679	0.188022	0.276056	0.339889	0.170668	0.178058	0.063038	0.239514	0.008832	0.057936	0.071036	0.152162	0.382501	0.175798	0.160567	0.451659	0.047695	0.132326	0.032034	0.144285	0.192003	1,1,2,3,4,5	71.354689	2.182114	2.182114	0.195808	4.429205	0.590766	1.454473	
599000	-108529	1,2,1,3,4,5	71.354689	4.967412	5.632159	4.967412	5.409438	5.880227	4.610632	1,1,2,3,2,3	71.354689	0.684368	0.073554	0.004550	0.237528	0.684368	0.073554	0.004550	0.237528	0.073522	0.341405	0.521978	0.063095	0.554323	0.143269	0.270093	0.032315	0.073522	0.341405	0.521978	0.063095	0.554323	0.143269	0.270093	0.032315	1,2,3,1,2,1	71.354689	0.378437	0.162551	0.167852	0.046438	0.187758	0.056964	0.003182	0.165849	0.438592	0.036044	0.045842	0.310491	0.098222	0.291302	0.035440	0.074262	0.371012	0.129762	0.378437	0.162551	0.167852	0.046438	0.187758	0.056964	0.003182	0.165849	0.438592	0.036044	0.045842	0.310491	0.378437	0.162551	0.167852	0.046438	0.187758	0.056964	1,2,3,2,4,5	71.354689	2.017223	2.133663	0.069343	2.133663	0.644086	1.401927	
600000	-109018	1,1,2,3,4,1	71.354689	4.334760	4.334760	6.213245	5.521329	6.465115	4.334760	1,2,3,4,3,4	71.354689	0.558830	0.070944	0.075714	0.294512	0.693786	0.005752	0.067685	0.232777	0.128321	0.121427	0.608367	0.141885	0.507939	0.169290	0.315621	0.007151	0.128321	0.121427	0.608367	0.141885	0.507939	0.169290	0.315621	0.007151	1,2,3,4,5,4	71.354689	0.153352	0.096159	0.512704	0.112891	0.104167	0.020726	0.046865	0.152709	0.593004	0.084437	0.047769	0.075216	0.065142	0.109667	0.006705	0.122438	0.271762	0.424287	0.431356	0.106608	0.113677	0.025649	0.181636	0.141075	0.281524	0.164944	0.083753	0.228967	0.116504	0.124308	0.431356	0.106608	0.113677	0.025649	0.181636	0.141075	1,2,3,1,4,5	71.354689	2.480710	1.926672	0.366760	2.480710	0.561558	1.366899	
601000	-108121	1,2,3,4,2,3	71.354689	5.691602	5.347546	4.209311	5.393171	5.347546	4.209311	1,1,2,3,2,4	71.354689	0.633744	0.003958	0.057472	0.304826	0.633744	0.003958	0.057472	0.304826	0.049555	0.287439	0.614221	0.048785	0.293204	0.193605	0.461524	0.051667	0.049555	0.287439	0.614221	0.048785	0.686429	0.135321	0.069201	0.109049	1,2,2,3,2,3	71.354689	0.484854	0.057741	0.154474	0.168285	0.078674	0.055973	0.115357	0.114633	0.251516	0.037253	0.352757	0.128485	0.115357	0.114633	0.251516	0.037253	0.352757	0.128485	0.457578	0.258652	0.046547	0.073571	0.040873	0.122778	0.115357	0.114633	0.251516	0.037253	0.352757	0.128485	0.457578	0.258652	0.046547	0.073571	0.040873	0.122778	1,2,3,1,4,5	71.354689	2.476630	1.755693	0.064671	2.476630	0.672430	1.273301	
602000	-110149	1,2,3,3,4,5	71.354689	4.843588	5.717316	5.545399	5.545399	6.581361	5.172148	1,1,2,3,4,1	71.354689	0.677719	0.076731	0.047303	0.198247	0.677719	0.076731	0.047303	0.198247	0.085493	0.186282	0.449969	0.278257	0.414029	0.179112	0.335721	0.071138	0.398770	0.172041	0.390905	0.038285	0.677719	0.076731	0.047303	0.198247	1,1,2,3,2,3	71.354689	0.045899	0.212044	0.556257	0.080977	0.024288	0.080535	0.045899	0.212044	0.556257	0.080977	0.024288	0.080535	0.065571	0.069343	0.234503	0.104084	0.037555	0.488944	0.396655	0.435160	0.003565	0.037089	0.023224	0.104308	0.065571	0.069343	0.234503	0.104084	0.037555	0.488944	0.396655	0.435160	0.003565	0.037089	0.023224	0.104308	1,1,2,3,4,5	71.354689	2.026941	2.026941	0.080375	2.054956	0.492486	0.901991	
603000	-108340	1,2,3,2,2,2	71.354689	5.475284	4.768793	6.185875	4.768793	4.768793	4.768793	1,2,3,4,3,5	71.354689	0.525087	0.070028	0.022245	0.382639	0.569612	0.046872	0.052105	0.331412	0.086138	0.304602	0.502360	0.106900	0.301651	0.168823	0.430226	0.099300	0.086138	0.304602	0.502360	0.106900	0.378201	0.485243	0.111695	0.024860	1,2,3,4,4,4	71.354689	0.075177	0.098291	0.170514	0.557280	0.010139	0.088598	0.070777	0.393583	0.448306	0.003569	0.076508	0.007257	0.041367	0.090189	0.030630	0.071230	0.256269	0.510314	0.197173	0.304239	0.154601	0.110948	0.075901	0.157137	0.197173	0.304239	0.154601	0.110948	0.075901	0.157137	0.197173	0.304239	0.154601	0.110948	0.075901	0.157137	1,1,2,1,3,4	71.354689	2.060716	2.060716	0.060037	2.060716	0.552772	1.378594	
604000	-109981	1,1,2,3,4,3	71.354689	4.850701	4.850701	5.130106	4.635376	6.714180	4.635376	1,2,3,4,3,2	71.354689	0.274488	0.063088	0.171883	0.490541	0.558334	0.096001	0.109656	0.236009	0.070565	0.381746	0.390624	0.157064	0.479306	0.163600	0.294868	0.062226	0.070565	0.381746	0.390624	0.157064	0.558334	0.096001	0.109656	0.236009	1,1,2,3,4,3	71.354689	0.133009	0.081919	0.477957	0.103790	0.066777	0.136549	0.133009	0.081919	0.477957	0.103790	0.066777	0.136549	0.180254	0.339658	0.037777	0.028185	0.071306	0.342820	0.423069	0.229187	0.027020	0.084606	0.062455	0.173663	0.000739	0.132821	0.478871	0.065801	0.092743	0.229025	0.423069	0.229187	0.027020	0.084606	0.062455	0.173663	1,2,3,4,5,6	71.354689	2.399873	2.391567	0.048251	2.133475	0.567399	1.259106	
605000	-109916	1,2,3,4,3,5	71.354689	5.666061	5.333073	4.607661	4.817659	4.607661	6.127697	1,1,2,3,2,4	71.354689	0.600748	0.061473	0.066894	0.270884	0.600748	0.061473	0.066894	0.270884	0.071143	0.239210	0.479830	0.209817	0.372841	0.269864	0.322655	0.034640	0.071143	0.239210	0.479830	0.209817	0.494541	0.295688	0.092180	0.117591	1,2,2,3,4,5	71.354689	0.272076	0.097596	0.143900	0.144360	0.329905	0.012163	0.025446	0.051665	0.363676	0.180058	0.158004	0.221151	0.025446	0.051665	0.363676	0.180058	0.158004	0.221151	0.128523	0.223346	0.029575	0.054839	0.076079	0.487638	0.258561	0.251547	0.169762	0.218858	0.057395	0.043876	0.114843	0.465060	0.077758	0.115559	0.002442	0.224338	1,2,3,2,4,5	71.354689	2.540509	1.779142	0.089506	1.779142	0.627278	1.205050	
606000	-108308	1,1,2,3,4,1	71.354689	4.448808	4.448808	5.569179	5.316966	5.839549	4.448808	1,2,3,4,3,4	71.354689	0.545224	0.114155	0.088574	0.252048	0.668211	0.185100	0.041017	0.105672	0.111741	0.366653	0.456135	0.065471	0.495210	0.174388	0.325997	0.004406	0.111741	0.366653	0.456135	0.065471	0.495210	0.174388	0.325997	0.004406	1,2,3,4,2,5	71.354689	0.070567	0.203556	0.453716	0.145539	0.104192	0.022430	0.022214	0.118623	0.352926	0.055268	0.134843	0.316125	0.067025	0.119528	0.086376	0.044692	0.536484	0.145896	0.124938	0.230897	0.275673	0.028532	0.099135	0.240825	0.022214	0.118623	0.352926	0.055268	0.134843	0.316125	0.138220	0.067173	0.275171	0.005830	0.114864	0.398742	1,1,2,3,4,5	71.354689	2.340892	2.340892	0.073587	1.822850	0.542552	1.481874	
607000	-110678	1,2,3,3,4,3	71.354689	5.298202	6.450676	4.926909	4.926909	6.771791	4.926909	1,2,3,4,4,5	71.354689	0.296599	0.181804	0.024751	0.496846	0.514886	0.032244	0.092972	0.359899	0.032659	0.174166	0.516036	0.277139	0.236186	0.194722	0.531134	0.037958	0.236186	0.194722	0.531134	0.037958	0.327861	0.364219	0.273062	0.034858	1,2,3,4,2,5	71.354689	0.222931	0.152541	0.358265	0.094168	0.067757	0.104339	0.008714	0.058600	0.179606	0.099029	0.063039	0.591012	0.271537	0.036260	0.117411	0.158419	0.285000	0.131372	0.423432	0.315744	0.064588	0.083381	0.055274	0.057580	0.008714	0.058600	0.179606	0.099029	0.063039	0.591012	0.091078	0.345663	0.128975	0.101911	0.158415	0.173958	1,2,3,2,4,5	71.354689	1.631289	2.591166	0.208169	2.591166	0.563242	1.652655	
608000	-110033	1,2,1,3,4,1	71.354689	4.688756	5.310120	4.688756	5.523081	5.952218	4.688756	1,1,2,2,2,3	71.354689	0.425454	0.105237	0.044960	0.424348	0.425454	0.105237	0.044960	0.424348	0.208884	0.172880	0.510308	0.107928	0.208884	0.172880	0.510308	0.107928	0.208884	0.172880	0.510308	0.107928	0.475388	0.184014	0.329520	0.011078	1,2,3,4,3,5	71.354689	0.187895	0.168744	0.304503	0.238583	0.058462	0.041813	0.114607	0.177470	0.500026	0.008120	0.087978	0.111800	0.071288	0.129734	0.177660	0.191728	0.115646	0.313945	0.424423	0.140119	0.308679	0.017837	0.029161	0.079782	0.071288	0.129734	0.177660	0.191728	0.115646	0.313945	0.419102	0.262428	0.055529	0.101143	0.056966	0.104832	1,1,2,1,3,4	71.354689	2.500426	2.500426	0.112068	2.500426	0.587893	1.415738	
609000	-110058	1,2,3,2,4,5	71.354689	4.798034	5.104343	5.725934	5.104343	6.115919	5.372353	1,2,3,4,4,2	71.354689	0.570015	0.023624	0.212328	0.194033	0.610712	0.162828	0.053995	0.172465	0.200550	0.281476	0.439751	0.078223	0.177855	0.084182	0.634188	0.103775	0.177855	0.084182	0.634188	0.103775	0.610712	0.162828	0.053995	0.172465	1,2,3,4,1,5	71.354689	0.199568	0.072262	0.394371	0.195909	0.012709	0.125180	0.010106	0.085265	0.391079	0.464352	0.018120	0.031079	0.047517	0.102160	0.319403	0.046118	0.224332	0.260469	0.174696	0.106987	0.065181	0.156785	0.486833	0.009518	0.199568	0.072262	0.394371	0.195909	0.012709	0.125180	0.136547	0.357773	0.008672	0.162269	0.161374	0.173365	1,2,3,4,5,6	71.354689	2.042191	2.243309	0.090215	2.724261	0.549039	1.505977	
610000	-109873	1,2,1,1,3,4	71.354689	4.427915	4.868339	4.427915	4.427915	4.821557	5.234990	1,2,3,4,5,2	71.354689	0.161544	0.053823	0.111149	0.673483	0.644863	0.116095	0.112775	0.126267	0.036498	0.502486	0.269492	0.191524	0.503371	0.107513	0.252930	0.136186	0.373677	0.208390	0.344263	0.073670	0.644863	0.116095	0.112775	0.126267	1,2,3,4,5,6	71.354689	0.252463	0.259565	0.322923	0.006918	0.102654	0.055478	0.119269	0.117684	0.524101	0.038446	0.101850	0.098651	0.106571	0.205677	0.267057	0.187572	0.119085	0.114037	0.413875	0.383298	0.024581	0.160507	0.009137	0.008601	0.110303	0.113736	0.284561	0.301758	0.034008	0.155634	0.254070	0.261446	0.038626	0.082309	0.133318	0.230230	1,2,3,2,4,5	71.354689	2.313373	2.348206	0.206243	2.348206	0.509670	1.300437	
611000	-107887	1,2,3,4,5,6	71.354689	5.181605	5.320901	4.394572	5.713466	5.277422	4.752148	1,1,2,3,3,4	71.354689	0.540865	0.083653	0.076622	0.298860	0.540865	0.083653	0.076622	0.298860	0.245109	0.339598	0.361995	0.053298	0.456863	0.092513	0.421683	0.028941	0.456863	0.092513	0.421683	0.028941	0.657626	0.133722	0.157604	0.051049	1,2,3,4,3,4	71.354689	0.096014	0.027487	0.297737	0.432059	0.096166	0.050537	0.049346	0.171133	0.532615	0.102661	0.102683	0.041561	0.107061	0.018883	0.118672	0.098854	0.265712	0.390818	0.447308	0.358392	0.032646	0.040309	0.094562	0.026784	0.107061	0.018883	0.118672	0.098854	0.265712	0.390818	0.447308	0.358392	0.032646	0.040309	0.094562	0.026784	1,2,3,4,5,6	71.354689	2.148243	2.044432	0.068385	2.506512	0.525439	1.468348	
612000	-109256	1,1,1,2,3,4	71.354689	4.865637	4.865637	4.865637	5.590289	6.066025	5.195589	1,2,3,4,4,2	71.354689	0.242014	0.028826	0.000804	0.728355	0.597375	0.159422	0.140073	0.103130	0.102346	0.404710	0.356807	0.136136	0.136765	0.247084	0.540834	0.075317	0.136765	0.247084	0.540834	0.075317	0.597375	0.159422	0.140073	0.103130	1,1,2,3,2,3	71.354689	0.189091	0.038772	0.539239	0.092464	0.092122	0.048311	0.189091	0.038772	0.539239	0.092464	0.092122	0.048311	0.028714	0.171935	0.166508	0.088138	0.294191	0.250514	0.442498	0.347321	0.029302	0.008622	0.091598	0.080659	0.028714	0.171935	0.166508	0.088138	0.294191	0.250514	0.442498	0.347321	0.029302	0.008622	0.091598	0.080659	1,1,2,3,4,5	71.354689	2.374909	2.374909	0.079368	2.025950	0.379567	1.309666	
613000	-108792	1,2,3,2,1,3	71.354689	5.494630	5.142579	3.958901	5.142579	5.494630	3.958901	1,1,2,3,3,4	71.354689	0.554280	0.028527	0.047963	0.369230	0.554280	0.028527	0.047963	0.369230	0.032960	0.558353	0.373042	0.035645	0.245383	0.109059	0.543965	0.101592	0.245383	0.109059	0.543965	0.101592	0.401416	0.119049	0.352773	0.126762	1,2,3,4,5,4	71.354689	0.246679	0.003470	0.159229	0.396587	0.178450	0.015584	0.067938	0.264331	0.326976	0.151937	0.175581	0.013237	0.233787	0.027467	0.364552	0.045671	0.216028	0.112495	0.447627	0.192829	0.043928	0.137000	0.174887	0.003729	0.128407	0.253159	0.067398	0.311114	0.064221	0.175701	0.447627	0.192829	0.043928	0.137000	0.174887	0.003729	1,1,2,3,4,5	71.354689	2.021310	2.021310	0.024642	2.625020	0.810939	1.445518	
614000	-109398	1,2,3,4,5,2	71.354689	4.438604	5.374761	6.074604	5.874814	5.623777	5.374761	1,2,3,4,5,2	71.354689	0.159939	0.036128	0.063485	0.740448	0.643464	0.115414	0.022840	0.218281	0.095256	0.482435	0.323239	0.099069	0.324345	0.077477	0.545035	0.053142	0.134225	0.110319	0.553394	0.202063	0.643464	0.115414	0.022840	0.218281	1,2,3,4,5,6	71.354689	0.220093	0.023753	0.477813	0.169218	0.101639	0.007485	0.055196	0.141320	0.227139	0.517082	0.001745	0.057517	0.149304	0.106544	0.206231	0.022933	0.125504	0.389485	0.325820	0.094187	0.113738	0.151668	0.181802	0.132785	0.163989	0.177145	0.201353	0.236598	0.066595	0.154319	0.092289	0.312792	0.019574	0.121331	0.250759	0.203256	1,2,3,2,4,5	71.354689	2.051186	2.132859	0.086146	2.132859	0.575403	1.421967	
615000	-110422	1,2,3,3,4,3	71.354689	5.266907	5.302646	4.863241	4.863241	5.860594	4.863241	1,1,2,3,3,4	71.354689	0.559196	0.039033	0.018593	0.383177	0.559196	0.039033	0.018593	0.383177	0.292514	0.392018	0.163604	0.151864	0.182122	0.229134	0.565623	0.023121	0.182122	0.229134	0.565623	0.023121	0.395377	0.137029	0.304698	0.162896	1,2,3,2,4,5	71.354689	0.293787	0.001443	0.215323	0.217560	0.170465	0.101423	0.093742	0.206803	0.224065	0.040951	0.220555	0.213884	0.249355	0.048399	0.189274	0.152752	0.274437	0.085782	0.093742	0.206803	0.224065	0.040951	0.220555	0.213884	0.080370	0.174612	0.318310	0.125060	0.175996	0.125651	0.486063	0.322480	0.074726	0.014165	0.045438	0.057127	1,2,3,4,5,6	71.354689	2.660874	1.966673	0.071554	3.360743	0.528199	1.522152	
616000	-110918	1,2,3,4,5,1	71.354689	4.886938	5.413860	6.574808	5.557374	6.484229	4.886938	1,1,2,3,4,5	71.354689	0.588294	0.035458	0.081234	0.295014	0.588294	0.035458	0.081234	0.295014	0.171468	0.344390	0.332525	0.151616	0.264620	0.026267	0.650900	0.058213	0.117025	0.093261	0.689017	0.100697	0.796767	0.022527	0.122285	0.058421	1,2,3,3,4,5	71.354689	0.134843	0.067831	0.407303	0.028079	0.340458	0.021486	0.187875	0.092539	0.367205	0.071910	0.134371	0.146099	0.258039	0.154215	0.163672	0.026831	0.139242	0.258000	0.258039	0.154215	0.163672	0.026831	0.139242	0.258000	0.130068	0.064606	0.278954	0.298197	0.064674	0.163502	0.124535	0.148955	0.145463	0.199255	0.300438	0.081355	1,2,3,4,5,6	71.354689	1.905258	1.815829	0.060982	2.026617	0.498128	1.577499	
617000	-111048	1,2,3,3,4,5	71.354689	5.409241	6.262843	4.890587	4.890587	5.736154	5.266182	1,2,3,3,3,4	71.354689	0.314839	0.093952	0.016408	0.574802	0.774317	0.079828	0.031636	0.114219	0.147440	0.185324	0.526793	0.140444	0.147440	0.185324	0.526793	0.140444	0.147440	0.185324	0.526793	0.140444	0.512829	0.418364	0.025060	0.043747	1,2,3,4,2,2	71.354689	0.201907	0.118540	0.273455	0.308322	0.062978	0.034797	0.071902	0.241530	0.099769	0.260936	0.138082	0.187781	0.095790	0.146464	0.146016	0.084387	0.394254	0.133090	0.052319	0.455310	0.226607	0.077125	0.056448	0.132193	0.071902	0.241530	0.099769	0.260936	0.138082	0.187781	0.071902	0.241530	0.099769	0.260936	0.138082	0.187781	1,2,3,4,5,2	71.354689	2.169289	1.668147	0.188284	1.587404	0.537214	1.668147	
618000	-109039	1,2,3,4,5,3	71.354689	5.334895	5.174097	3.316622	5.224171	6.430989	3.316622	1,1,2,3,3,4	71.354689	0.600142	0.022939	0.008451	0.368469	0.600142	0.022939	0.008451	0.368469	0.033703	0.492909	0.412846	0.060542	0.259191	0.208525	0.487282	0.045002	0.259191	0.208525	0.487282	0.045002	0.294325	0.263701	0.221110	0.220865	1,2,3,4,5,4	71.354689	0.193096	0.055594	0.121411	0.377394	0.128211	0.124294	0.035869	0.156869	0.112155	0.096393	0.091542	0.507171	0.055768	0.114327	0.264296	0.004144	0.303390	0.258075	0.226738	0.303992	0.079182	0.091855	0.086852	0.211381	0.031633	0.116914	0.061292	0.211397	0.231248	0.347517	0.226738	0.303992	0.079182	0.091855	0.086852	0.211381	1,2,3,1,4,5	71.354689	2.297084	2.275302	0.048344	2.297084	0.498646	0.996964	
619000	-109899	1,2,1,3,4,5	71.354689	5.228358	6.104510	5.228358	5.754937	6.932866	5.309534	1,1,2,3,4,5	71.354689	0.379100	0.042456	0.016690	0.561754	0.379100	0.042456	0.016690	0.561754	0.262842	0.382884	0.180557	0.173716	0.432426	0.049172	0.515520	0.002882	0.396594	0.087094	0.331508	0.184803	0.532383	0.215350	0.219355	0.032911	1,2,3,4,5,1	71.354689	0.226399	0.118175	0.265267	0.094871	0.274248	0.021040	0.018474	0.325174	0.164925	0.445043	0.027303	0.019082	0.080243	0.041617	0.537239	0.162981	0.042875	0.135045	0.398407	0.073624	0.214201	0.096157	0.093723	0.123889	0.178917	0.150679	0.057082	0.376105	0.163816	0.073402	0.226399	0.118175	0.265267	0.094871	0.274248	0.021040	1,2,3,4,5,6	71.354689	1.641895	1.147004	0.152627	1.716187	0.629177	1.593041	
620000	-108293	1,2,3,4,5,3	71.354689	5.254486	5.355800	4.894425	5.372706	6.592777	4.894425	1,2,3,4,4,5	71.354689	0.429173	0.067472	0.139930	0.363425	0.571964	0.016744	0.132472	0.278821	0.058206	0.616271	0.216407	0.109116	0.267611	0.088017	0.600308	0.044064	0.267611	0.088017	0.600308	0.044064	0.445915	0.340407	0.081951	0.131727	1,1,2,3,4,2	71.354689	0.133040	0.131679	0.321846	0.050305	0.314949	0.048180	0.133040	0.131679	0.321846	0.050305	0.314949	0.048180	0.211590	0.224714	0.049472	0.115661	0.214101	0.184461	0.503240	0.149400	0.278532	0.001342	0.047382	0.020104	0.030056	0.024491	0.413995	0.127573	0.201233	0.202653	0.211590	0.224714	0.049472	0.115661	0.214101	0.184461	1,2,3,1,4,5	71.354689	2.619447	1.590726	0.187275	2.619447	1.187876	1.482873	
621000	-108749	1,2,3,1,4,1	71.354689	5.130754	5.471693	5.208323	5.130754	5.751969	5.130754	1,1,2,3,4,5	71.354689	0.633982	0.019006	0.011599	0.335413	0.633982	0.019006	0.011599	0.335413	0.044756	0.221300	0.669856	0.064089	0.452085	0.048913	0.460682	0.038320	0.056514	0.193363	0.677186	0.072936	0.308812	0.201143	0.480019	0.010026	1,2,1,3,2,1	71.354689	0.322907	0.049745	0.155255	0.035107	0.198132	0.238855	0.006596	0.230367	0.182472	0.101080	0.205831	0.273653	0.322907	0.049745	0.155255	0.035107	0.198132	0.238855	0.231434	0.266667	0.115936	0.212431	0.148399	0.025133	0.006596	0.230367	0.182472	0.101080	0.205831	0.273653	0.322907	0.049745	0.155255	0.035107	0.198132	0.238855	1,2,3,4,5,6	71.354689	2.523599	2.112088	0.263958	2.355659	0.495954	1.249309	
622000	-108411	1,2,3,4,5,3	71.354689	4.941273	5.207148	4.597208	5.371353	6.055823	4.597208	1,2,3,4,4,2	71.354689	0.332409	0.124814	0.065941	0.476836	0.574201	0.108245	0.048887	0.268667	0.187317	0.369248	0.356326	0.087110	0.296955	0.139724	0.527680	0.035641	0.296955	0.139724	0.527680	0.035641	0.574201	0.108245	0.048887	0.268667	1,1,2,3,2,3	71.354689	0.120653	0.083138	0.558096	0.127062	0.046274	0.064777	0.120653	0.083138	0.558096	0.127062	0.046274	0.064777	0.033835	0.025229	0.205868	0.138460	0.213846	0.382762	0.332228	0.285253	0.161236	0.060698	0.057803	0.102782	0.033835	0.025229	0.205868	0.138460	0.213846	0.382762	0.332228	0.285253	0.161236	0.060698	0.057803	0.102782	1,2,3,4,5,2	71.354689	2.769771	1.850403	0.037642	2.787571	0.480741	1.850403	
623000	-109834	1,1,2,3,4,4	71.354689	5.205856	5.205856	6.767621	5.691659	4.935019	4.935019	1,2,3,4,3,2	71.354689	0.535605	0.060848	0.027134	0.376414	0.689365	0.114149	0.059007	0.137479	0.203339	0.083862	0.611943	0.100856	0.347956	0.130557	0.517910	0.003576	0.203339	0.083862	0.611943	0.100856	0.689365	0.114149	0.059007	0.137479	1,2,2,3,4,3	71.354689	0.067901	0.245096	0.366310	0.042430	0.067178	0.211085	0.070121	0.035118	0.388274	0.005883	0.283104	0.217501	0.070121	0.035118	0.388274	0.005883	0.283104	0.217501	0.215630	0.232140	0.028348	0.293343	0.140383	0.090156	0.072444	0.122099	0.203765	0.260415	0.195929	0.145348	0.215630	0.232140	0.028348	0.293343	0.140383	0.090156	1,2,3,4,3,5	71.354689	2.337593	2.037301	0.316303	3.186772	0.316303	1.271876	
624000	-109787	1,2,3,3,3,3	71.354689	5.464485	5.806462	4.685207	4.685207	4.685207	4.685207	1,2,3,2,4,5	71.354689	0.490833	0.123657	0.050841	0.334669	0.634835	0.038487	0.176874	0.149805	0.044452	0.483903	0.403438	0.068207	0.634835	0.038487	0.176874	0.149805	0.250110	0.269096	0.294034	0.186761	0.476444	0.185707	0.269888	0.067961	1,1,2,3,4,3	71.354689	0.208715	0.031067	0.467755	0.047027	0.089334	0.156101	0.208715	0.031067	0.467755	0.047027	0.089334	0.156101	0.102310	0.040064	0.522702	0.033430	0.177148	0.124346	0.559700	0.141288	0.144356	0.087311	0.034593	0.032752	0.015355	0.170391	0.285837	0.256636	0.040800	0.230982	0.559700	0.141288	0.144356	0.087311	0.034593	0.032752	1,2,3,2,4,5	71.354689	2.330104	1.998863	0.048386	1.998863	0.678714	1.240598	
625000	-109366	1,2,3,4,5,6	71.354689	5.655170	5.280100	5.809506	5.317350	6.099398	5.122337	1,2,3,4,3,5	71.354689	0.508706	0.067261	0.003148	0.420885	0.654575	0.092754	0.048972	0.203700	0.092222	0.159273	0.701004	0.047501	0.146815	0.271606	0.547355	0.034225	0.092222	0.159273	0.701004	0.047501	0.757632	0.044880	0.159673	0.037815	1,2,3,4,1,1	71.354689	0.193382	0.169396	0.300349	0.064689	0.139383	0.132802	0.015559	0.221962	0.115172	0.374269	0.256229	0.016809	0.145244	0.146451	0.137254	0.042438	0.274808	0.253804	0.329485	0.335897	0.255493	0.012712	0.040751	0.025663	0.193382	0.169396	0.300349	0.064689	0.139383	0.132802	0.193382	0.169396	0.300349	0.064689	0.139383	0.132802	1,2,3,4,5,6	71.354689	2.339313	1.668226	0.062660	3.236243	0.516988	1.211662	
626000	-108032	1,1,1,2,3,1	71.354689	4.460664	4.460664	4.460664	5.386459	6.255322	4.460664	1,1,2,3,3,4	71.354689	0.483084	0.120050	0.107394	0.289471	0.483084	0.120050	0.107394	0.289471	0.129722	0.302630	0.469465	0.098184	0.264960	0.099780	0.569887	0.065374	0.264960	0.099780	0.569887	0.065374	0.502466	0.387758	0.091629	0.018147	1,2,2,3,4,5	71.354689	0.072549	0.034816	0.550134	0.188986	0.071643	0.081872	0.045715	0.103363	0.330235	0.165406	0.107824	0.247456	0.045715	0.103363	0.330235	0.165406	0.107824	0.247456	0.272071	0.302385	0.263513	0.084402	0.012409	0.065221	0.096218	0.108822	0.196386	0.328304	0.041916	0.228354	0.161044	0.366891	0.251199	0.118642	0.055762	0.046461	1,2,3,1,4,2	71.354689	2.408765	2.257376	0.076385	2.408765	0.594678	2.257376	
627000	-107448	1,2,3,2,4,5	71.354689	5.091349	5.394627	5.197343	5.394627	5.894663	5.786135	1,1,2,3,3,4	71.354689	0.603796	0.018804	0.039658	0.337742	0.603796	0.018804	0.039658	0.337742	0.064403	0.418140	0.354511	0.162946	0.323058	0.069850	0.567056	0.040036	0.323058	0.069850	0.567056	0.040036	0.582773	0.188735	0.078116	0.150377	1,2,3,4,5,6	71.354689	0.255114	0.132327	0.292564	0.199259	0.076896	0.043839	0.048929	0.157003	0.208440	0.363998	0.138313	0.083318	0.148468	0.297662	0.083455	0.140185	0.083466	0.246765	0.362207	0.230611	0.040038	0.169377	0.138850	0.058918	0.050126	0.040533	0.059874	0.227474	0.049093	0.572900	0.135590	0.573108	0.069938	0.099252	0.081501	0.040611	1,2,3,4,5,6	71.354689	3.013893	1.193252	0.188650	3.398125	0.603928	1.124030	
