Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
183000	-88557	1,1,1,1,1,1	0.000000	6.596244	6.596244	6.596244	6.596244	6.596244	6.596244	1,1,1,1,1,1	0.000000	0.138970	0.150231	0.116188	0.594610	0.138970	0.150231	0.116188	0.594610	0.138970	0.150231	0.116188	0.594610	0.138970	0.150231	0.116188	0.594610	0.138970	0.150231	0.116188	0.594610	0.138970	0.150231	0.116188	0.594610	1,1,1,1,1,1	0.000000	0.129927	0.427883	0.323814	0.046235	0.039452	0.032689	0.129927	0.427883	0.323814	0.046235	0.039452	0.032689	0.129927	0.427883	0.323814	0.046235	0.039452	0.032689	0.129927	0.427883	0.323814	0.046235	0.039452	0.032689	0.129927	0.427883	0.323814	0.046235	0.039452	0.032689	0.129927	0.427883	0.323814	0.046235	0.039452	0.032689	1,2,1,2,2,2	0.156864	0.126345	0.202845	0.126345	0.202845	0.202845	0.202845	
184000	-88567.1	1,1,1,1,1,1	0.000000	6.754178	6.754178	6.754178	6.754178	6.754178	6.754178	1,1,1,1,1,1	0.000000	0.141172	0.153547	0.116460	0.588820	0.141172	0.153547	0.116460	0.588820	0.141172	0.153547	0.116460	0.588820	0.141172	0.153547	0.116460	0.588820	0.141172	0.153547	0.116460	0.588820	0.141172	0.153547	0.116460	0.588820	1,1,1,1,1,1	0.000000	0.121266	0.421379	0.332225	0.051857	0.041206	0.032067	0.121266	0.421379	0.332225	0.051857	0.041206	0.032067	0.121266	0.421379	0.332225	0.051857	0.041206	0.032067	0.121266	0.421379	0.332225	0.051857	0.041206	0.032067	0.121266	0.421379	0.332225	0.051857	0.041206	0.032067	0.121266	0.421379	0.332225	0.051857	0.041206	0.032067	1,2,1,2,2,2	0.956950	0.124977	0.191897	0.124977	0.191897	0.191897	0.191897	
185000	-88561.1	1,1,1,1,1,1	0.000000	6.868247	6.868247	6.868247	6.868247	6.868247	6.868247	1,1,1,1,1,1	0.000000	0.140796	0.147860	0.122839	0.588505	0.140796	0.147860	0.122839	0.588505	0.140796	0.147860	0.122839	0.588505	0.140796	0.147860	0.122839	0.588505	0.140796	0.147860	0.122839	0.588505	0.140796	0.147860	0.122839	0.588505	1,1,1,1,1,1	0.000000	0.119580	0.428791	0.334134	0.045244	0.044429	0.027821	0.119580	0.428791	0.334134	0.045244	0.044429	0.027821	0.119580	0.428791	0.334134	0.045244	0.044429	0.027821	0.119580	0.428791	0.334134	0.045244	0.044429	0.027821	0.119580	0.428791	0.334134	0.045244	0.044429	0.027821	0.119580	0.428791	0.334134	0.045244	0.044429	0.027821	1,2,1,2,2,3	4.892327	0.127983	0.202601	0.127983	0.202601	0.202601	0.269942	
186000	-88529.8	1,1,1,1,1,1	0.000000	6.673750	6.673750	6.673750	6.673750	6.673750	6.673750	1,1,1,1,1,1	0.028212	0.138064	0.153795	0.117309	0.590832	0.138064	0.153795	0.117309	0.590832	0.138064	0.153795	0.117309	0.590832	0.138064	0.153795	0.117309	0.590832	0.138064	0.153795	0.117309	0.590832	0.138064	0.153795	0.117309	0.590832	1,1,1,1,1,1	0.000000	0.123096	0.423052	0.335478	0.047102	0.039645	0.031628	0.123096	0.423052	0.335478	0.047102	0.039645	0.031628	0.123096	0.423052	0.335478	0.047102	0.039645	0.031628	0.123096	0.423052	0.335478	0.047102	0.039645	0.031628	0.123096	0.423052	0.335478	0.047102	0.039645	0.031628	0.123096	0.423052	0.335478	0.047102	0.039645	0.031628	1,2,1,3,2,4	1.001020	0.136253	0.187308	0.136253	0.161390	0.187308	0.250966	
187000	-88554.3	1,1,1,1,1,1	0.020972	6.531082	6.531082	6.531082	6.531082	6.531082	6.531082	1,1,1,1,1,1	0.000000	0.137589	0.156998	0.116763	0.588650	0.137589	0.156998	0.116763	0.588650	0.137589	0.156998	0.116763	0.588650	0.137589	0.156998	0.116763	0.588650	0.137589	0.156998	0.116763	0.588650	0.137589	0.156998	0.116763	0.588650	1,1,1,1,1,1	0.000000	0.133446	0.421559	0.326459	0.046602	0.037807	0.034126	0.133446	0.421559	0.326459	0.046602	0.037807	0.034126	0.133446	0.421559	0.326459	0.046602	0.037807	0.034126	0.133446	0.421559	0.326459	0.046602	0.037807	0.034126	0.133446	0.421559	0.326459	0.046602	0.037807	0.034126	0.133446	0.421559	0.326459	0.046602	0.037807	0.034126	1,2,1,3,4,5	1.694818	0.124958	0.208602	0.124958	0.171369	0.197763	0.209976	
188000	-88527.1	1,1,1,1,1,1	0.000000	6.604661	6.604661	6.604661	6.604661	6.604661	6.604661	1,1,1,1,1,1	0.000000	0.136992	0.156786	0.123199	0.583023	0.136992	0.156786	0.123199	0.583023	0.136992	0.156786	0.123199	0.583023	0.136992	0.156786	0.123199	0.583023	0.136992	0.156786	0.123199	0.583023	0.136992	0.156786	0.123199	0.583023	1,1,1,1,1,1	0.000000	0.130124	0.422372	0.330578	0.045082	0.039883	0.031961	0.130124	0.422372	0.330578	0.045082	0.039883	0.031961	0.130124	0.422372	0.330578	0.045082	0.039883	0.031961	0.130124	0.422372	0.330578	0.045082	0.039883	0.031961	0.130124	0.422372	0.330578	0.045082	0.039883	0.031961	0.130124	0.422372	0.330578	0.045082	0.039883	0.031961	1,2,1,2,2,3	3.284792	0.127822	0.190700	0.127822	0.190700	0.190700	0.261752	
189000	-88542.5	1,1,1,1,1,1	0.000000	6.629177	6.629177	6.629177	6.629177	6.629177	6.629177	1,1,1,1,1,1	0.000000	0.138254	0.160466	0.116696	0.584584	0.138254	0.160466	0.116696	0.584584	0.138254	0.160466	0.116696	0.584584	0.138254	0.160466	0.116696	0.584584	0.138254	0.160466	0.116696	0.584584	0.138254	0.160466	0.116696	0.584584	1,1,1,1,1,1	0.000000	0.128900	0.422183	0.329140	0.050372	0.036943	0.032463	0.128900	0.422183	0.329140	0.050372	0.036943	0.032463	0.128900	0.422183	0.329140	0.050372	0.036943	0.032463	0.128900	0.422183	0.329140	0.050372	0.036943	0.032463	0.128900	0.422183	0.329140	0.050372	0.036943	0.032463	0.128900	0.422183	0.329140	0.050372	0.036943	0.032463	1,2,1,2,2,3	0.400821	0.127232	0.190325	0.127232	0.190325	0.190325	0.304952	
190000	-88563.7	1,1,1,1,1,1	0.000000	6.667556	6.667556	6.667556	6.667556	6.667556	6.667556	1,1,1,1,1,1	0.000000	0.139457	0.157146	0.115482	0.587915	0.139457	0.157146	0.115482	0.587915	0.139457	0.157146	0.115482	0.587915	0.139457	0.157146	0.115482	0.587915	0.139457	0.157146	0.115482	0.587915	0.139457	0.157146	0.115482	0.587915	1,1,1,1,1,1	0.000000	0.129752	0.425185	0.325517	0.044636	0.039664	0.035246	0.129752	0.425185	0.325517	0.044636	0.039664	0.035246	0.129752	0.425185	0.325517	0.044636	0.039664	0.035246	0.129752	0.425185	0.325517	0.044636	0.039664	0.035246	0.129752	0.425185	0.325517	0.044636	0.039664	0.035246	0.129752	0.425185	0.325517	0.044636	0.039664	0.035246	1,2,1,3,2,4	1.380376	0.128829	0.188654	0.128829	0.171128	0.188654	0.371963	
191000	-88535.6	1,1,1,1,1,1	0.000000	6.626125	6.626125	6.626125	6.626125	6.626125	6.626125	1,1,1,1,1,1	0.000000	0.140588	0.156474	0.121625	0.581312	0.140588	0.156474	0.121625	0.581312	0.140588	0.156474	0.121625	0.581312	0.140588	0.156474	0.121625	0.581312	0.140588	0.156474	0.121625	0.581312	0.140588	0.156474	0.121625	0.581312	1,1,1,1,1,1	0.000000	0.128107	0.427671	0.329945	0.040971	0.040403	0.032902	0.128107	0.427671	0.329945	0.040971	0.040403	0.032902	0.128107	0.427671	0.329945	0.040971	0.040403	0.032902	0.128107	0.427671	0.329945	0.040971	0.040403	0.032902	0.128107	0.427671	0.329945	0.040971	0.040403	0.032902	0.128107	0.427671	0.329945	0.040971	0.040403	0.032902	1,2,1,3,2,4	3.166999	0.125452	0.203317	0.125452	0.180660	0.203317	0.282763	
192000	-88538.4	1,1,1,1,1,1	0.000000	6.690351	6.690351	6.690351	6.690351	6.690351	6.690351	1,1,1,1,1,1	0.000000	0.139883	0.152675	0.118183	0.589259	0.139883	0.152675	0.118183	0.589259	0.139883	0.152675	0.118183	0.589259	0.139883	0.152675	0.118183	0.589259	0.139883	0.152675	0.118183	0.589259	0.139883	0.152675	0.118183	0.589259	1,1,1,1,1,1	0.000000	0.128801	0.420617	0.328375	0.049625	0.040423	0.032159	0.128801	0.420617	0.328375	0.049625	0.040423	0.032159	0.128801	0.420617	0.328375	0.049625	0.040423	0.032159	0.128801	0.420617	0.328375	0.049625	0.040423	0.032159	0.128801	0.420617	0.328375	0.049625	0.040423	0.032159	0.128801	0.420617	0.328375	0.049625	0.040423	0.032159	1,2,1,2,2,3	0.454764	0.126693	0.191098	0.126693	0.191098	0.191098	0.289727	
193000	-88543.3	1,1,1,1,1,1	0.000000	6.694263	6.694263	6.694263	6.694263	6.694263	6.694263	1,1,1,1,1,1	0.000000	0.138884	0.153432	0.116819	0.590865	0.138884	0.153432	0.116819	0.590865	0.138884	0.153432	0.116819	0.590865	0.138884	0.153432	0.116819	0.590865	0.138884	0.153432	0.116819	0.590865	0.138884	0.153432	0.116819	0.590865	1,1,1,1,1,1	0.000000	0.125150	0.425522	0.326873	0.049719	0.039761	0.032975	0.125150	0.425522	0.326873	0.049719	0.039761	0.032975	0.125150	0.425522	0.326873	0.049719	0.039761	0.032975	0.125150	0.425522	0.326873	0.049719	0.039761	0.032975	0.125150	0.425522	0.326873	0.049719	0.039761	0.032975	0.125150	0.425522	0.326873	0.049719	0.039761	0.032975	1,2,1,2,2,3	1.640456	0.126553	0.188326	0.126553	0.188326	0.188326	0.210516	
194000	-88529.9	1,1,1,1,1,1	0.000000	6.527352	6.527352	6.527352	6.527352	6.527352	6.527352	1,1,1,1,1,1	0.000000	0.138230	0.157191	0.116398	0.588182	0.138230	0.157191	0.116398	0.588182	0.138230	0.157191	0.116398	0.588182	0.138230	0.157191	0.116398	0.588182	0.138230	0.157191	0.116398	0.588182	0.138230	0.157191	0.116398	0.588182	1,1,1,1,1,1	0.000000	0.124465	0.429768	0.324133	0.050214	0.039722	0.031698	0.124465	0.429768	0.324133	0.050214	0.039722	0.031698	0.124465	0.429768	0.324133	0.050214	0.039722	0.031698	0.124465	0.429768	0.324133	0.050214	0.039722	0.031698	0.124465	0.429768	0.324133	0.050214	0.039722	0.031698	0.124465	0.429768	0.324133	0.050214	0.039722	0.031698	1,2,1,2,2,3	1.752732	0.133259	0.190528	0.133259	0.190528	0.190528	0.248428	
195000	-88520.6	1,1,1,1,1,1	0.000000	6.714787	6.714787	6.714787	6.714787	6.714787	6.714787	1,1,1,1,1,1	0.000000	0.137399	0.151037	0.117463	0.594101	0.137399	0.151037	0.117463	0.594101	0.137399	0.151037	0.117463	0.594101	0.137399	0.151037	0.117463	0.594101	0.137399	0.151037	0.117463	0.594101	0.137399	0.151037	0.117463	0.594101	1,1,1,1,1,1	0.000000	0.131092	0.431909	0.325672	0.043474	0.038370	0.029483	0.131092	0.431909	0.325672	0.043474	0.038370	0.029483	0.131092	0.431909	0.325672	0.043474	0.038370	0.029483	0.131092	0.431909	0.325672	0.043474	0.038370	0.029483	0.131092	0.431909	0.325672	0.043474	0.038370	0.029483	0.131092	0.431909	0.325672	0.043474	0.038370	0.029483	1,2,1,3,2,4	5.081294	0.132052	0.191421	0.132052	0.166075	0.191421	0.256943	
196000	-88543.9	1,1,1,1,1,1	0.000000	6.561190	6.561190	6.561190	6.561190	6.561190	6.561190	1,1,1,1,1,1	0.000000	0.138473	0.154413	0.114694	0.592420	0.138473	0.154413	0.114694	0.592420	0.138473	0.154413	0.114694	0.592420	0.138473	0.154413	0.114694	0.592420	0.138473	0.154413	0.114694	0.592420	0.138473	0.154413	0.114694	0.592420	1,1,1,1,1,1	0.000000	0.129612	0.422099	0.327486	0.047700	0.039530	0.033573	0.129612	0.422099	0.327486	0.047700	0.039530	0.033573	0.129612	0.422099	0.327486	0.047700	0.039530	0.033573	0.129612	0.422099	0.327486	0.047700	0.039530	0.033573	0.129612	0.422099	0.327486	0.047700	0.039530	0.033573	0.129612	0.422099	0.327486	0.047700	0.039530	0.033573	1,2,1,2,2,3	1.447916	0.128538	0.193688	0.128538	0.193688	0.193688	0.334436	
197000	-88524.7	1,1,1,1,1,1	0.266140	6.674953	6.674953	6.674953	6.674953	6.674953	6.674953	1,1,1,1,1,1	0.000000	0.141972	0.152202	0.117923	0.587904	0.141972	0.152202	0.117923	0.587904	0.141972	0.152202	0.117923	0.587904	0.141972	0.152202	0.117923	0.587904	0.141972	0.152202	0.117923	0.587904	0.141972	0.152202	0.117923	0.587904	1,1,1,1,1,1	0.000000	0.131196	0.419005	0.326821	0.050004	0.040404	0.032570	0.131196	0.419005	0.326821	0.050004	0.040404	0.032570	0.131196	0.419005	0.326821	0.050004	0.040404	0.032570	0.131196	0.419005	0.326821	0.050004	0.040404	0.032570	0.131196	0.419005	0.326821	0.050004	0.040404	0.032570	0.131196	0.419005	0.326821	0.050004	0.040404	0.032570	1,2,1,2,2,3	1.313367	0.121453	0.189601	0.121453	0.189601	0.189601	0.282621	
198000	-88530.9	1,1,1,1,1,1	0.000000	6.634170	6.634170	6.634170	6.634170	6.634170	6.634170	1,1,1,1,1,1	0.000000	0.140466	0.153236	0.116768	0.589530	0.140466	0.153236	0.116768	0.589530	0.140466	0.153236	0.116768	0.589530	0.140466	0.153236	0.116768	0.589530	0.140466	0.153236	0.116768	0.589530	0.140466	0.153236	0.116768	0.589530	1,1,1,1,1,1	0.000000	0.130836	0.412353	0.332149	0.051077	0.039647	0.033938	0.130836	0.412353	0.332149	0.051077	0.039647	0.033938	0.130836	0.412353	0.332149	0.051077	0.039647	0.033938	0.130836	0.412353	0.332149	0.051077	0.039647	0.033938	0.130836	0.412353	0.332149	0.051077	0.039647	0.033938	0.130836	0.412353	0.332149	0.051077	0.039647	0.033938	1,2,1,2,2,3	0.834739	0.120214	0.183699	0.120214	0.183699	0.183699	0.248548	
199000	-88557	1,1,1,1,1,1	0.000000	6.937412	6.937412	6.937412	6.937412	6.937412	6.937412	1,1,1,1,1,1	0.000000	0.142883	0.152798	0.115791	0.588528	0.142883	0.152798	0.115791	0.588528	0.142883	0.152798	0.115791	0.588528	0.142883	0.152798	0.115791	0.588528	0.142883	0.152798	0.115791	0.588528	0.142883	0.152798	0.115791	0.588528	1,1,1,1,1,1	0.000000	0.131199	0.416476	0.337106	0.045489	0.039636	0.030093	0.131199	0.416476	0.337106	0.045489	0.039636	0.030093	0.131199	0.416476	0.337106	0.045489	0.039636	0.030093	0.131199	0.416476	0.337106	0.045489	0.039636	0.030093	0.131199	0.416476	0.337106	0.045489	0.039636	0.030093	0.131199	0.416476	0.337106	0.045489	0.039636	0.030093	1,2,1,3,3,4	2.323886	0.126590	0.186975	0.126590	0.189080	0.189080	0.352931	
200000	-88547.7	1,1,1,1,1,1	0.000000	6.687910	6.687910	6.687910	6.687910	6.687910	6.687910	1,1,1,1,1,1	0.000000	0.142922	0.152936	0.116702	0.587440	0.142922	0.152936	0.116702	0.587440	0.142922	0.152936	0.116702	0.587440	0.142922	0.152936	0.116702	0.587440	0.142922	0.152936	0.116702	0.587440	0.142922	0.152936	0.116702	0.587440	1,1,1,1,1,1	0.000000	0.130229	0.413364	0.330085	0.050447	0.043000	0.032874	0.130229	0.413364	0.330085	0.050447	0.043000	0.032874	0.130229	0.413364	0.330085	0.050447	0.043000	0.032874	0.130229	0.413364	0.330085	0.050447	0.043000	0.032874	0.130229	0.413364	0.330085	0.050447	0.043000	0.032874	0.130229	0.413364	0.330085	0.050447	0.043000	0.032874	1,2,1,2,2,3	0.602518	0.127932	0.206739	0.127932	0.206739	0.206739	0.231145	
201000	-88539	1,1,1,1,1,1	0.000000	6.744955	6.744955	6.744955	6.744955	6.744955	6.744955	1,1,1,1,1,1	0.000523	0.142965	0.156336	0.116857	0.583842	0.142965	0.156336	0.116857	0.583842	0.142965	0.156336	0.116857	0.583842	0.142965	0.156336	0.116857	0.583842	0.142965	0.156336	0.116857	0.583842	0.142965	0.156336	0.116857	0.583842	1,1,1,1,1,1	0.000000	0.122718	0.418703	0.338767	0.045385	0.040186	0.034240	0.122718	0.418703	0.338767	0.045385	0.040186	0.034240	0.122718	0.418703	0.338767	0.045385	0.040186	0.034240	0.122718	0.418703	0.338767	0.045385	0.040186	0.034240	0.122718	0.418703	0.338767	0.045385	0.040186	0.034240	0.122718	0.418703	0.338767	0.045385	0.040186	0.034240	1,2,1,2,2,3	2.195302	0.126505	0.186846	0.126505	0.186846	0.186846	0.272009	
202000	-88563.1	1,1,1,1,1,1	0.000000	6.693860	6.693860	6.693860	6.693860	6.693860	6.693860	1,1,1,1,1,1	0.001691	0.139889	0.154138	0.118010	0.587964	0.139889	0.154138	0.118010	0.587964	0.139889	0.154138	0.118010	0.587964	0.139889	0.154138	0.118010	0.587964	0.139889	0.154138	0.118010	0.587964	0.139889	0.154138	0.118010	0.587964	1,1,1,1,1,1	0.000000	0.128539	0.416268	0.329814	0.048337	0.041714	0.035328	0.128539	0.416268	0.329814	0.048337	0.041714	0.035328	0.128539	0.416268	0.329814	0.048337	0.041714	0.035328	0.128539	0.416268	0.329814	0.048337	0.041714	0.035328	0.128539	0.416268	0.329814	0.048337	0.041714	0.035328	0.128539	0.416268	0.329814	0.048337	0.041714	0.035328	1,2,1,2,2,3	0.561607	0.128037	0.194542	0.128037	0.194542	0.194542	0.202428	
203000	-88572.2	1,1,1,1,1,1	0.000000	6.617628	6.617628	6.617628	6.617628	6.617628	6.617628	1,1,1,1,1,1	0.000000	0.138250	0.156033	0.118580	0.587136	0.138250	0.156033	0.118580	0.587136	0.138250	0.156033	0.118580	0.587136	0.138250	0.156033	0.118580	0.587136	0.138250	0.156033	0.118580	0.587136	0.138250	0.156033	0.118580	0.587136	1,1,1,1,1,1	0.000000	0.122978	0.419951	0.336079	0.050713	0.040678	0.029600	0.122978	0.419951	0.336079	0.050713	0.040678	0.029600	0.122978	0.419951	0.336079	0.050713	0.040678	0.029600	0.122978	0.419951	0.336079	0.050713	0.040678	0.029600	0.122978	0.419951	0.336079	0.050713	0.040678	0.029600	0.122978	0.419951	0.336079	0.050713	0.040678	0.029600	1,2,1,3,2,2	5.296168	0.128478	0.189165	0.128478	0.183314	0.189165	0.189165	
204000	-88584.7	1,1,1,1,1,1	0.000000	6.641942	6.641942	6.641942	6.641942	6.641942	6.641942	1,1,1,1,1,1	0.000000	0.136686	0.151457	0.121334	0.590523	0.136686	0.151457	0.121334	0.590523	0.136686	0.151457	0.121334	0.590523	0.136686	0.151457	0.121334	0.590523	0.136686	0.151457	0.121334	0.590523	0.136686	0.151457	0.121334	0.590523	1,1,1,1,1,1	0.000000	0.129333	0.428101	0.326493	0.046558	0.038976	0.030540	0.129333	0.428101	0.326493	0.046558	0.038976	0.030540	0.129333	0.428101	0.326493	0.046558	0.038976	0.030540	0.129333	0.428101	0.326493	0.046558	0.038976	0.030540	0.129333	0.428101	0.326493	0.046558	0.038976	0.030540	0.129333	0.428101	0.326493	0.046558	0.038976	0.030540	1,2,1,2,2,2	0.086575	0.121687	0.196655	0.121687	0.196655	0.196655	0.196655	
205000	-88585.4	1,1,1,1,1,1	0.000000	6.697162	6.697162	6.697162	6.697162	6.697162	6.697162	1,1,1,1,1,1	0.000000	0.137211	0.157525	0.116916	0.588348	0.137211	0.157525	0.116916	0.588348	0.137211	0.157525	0.116916	0.588348	0.137211	0.157525	0.116916	0.588348	0.137211	0.157525	0.116916	0.588348	0.137211	0.157525	0.116916	0.588348	1,1,1,1,1,1	0.000000	0.122753	0.429273	0.331990	0.044663	0.038812	0.032508	0.122753	0.429273	0.331990	0.044663	0.038812	0.032508	0.122753	0.429273	0.331990	0.044663	0.038812	0.032508	0.122753	0.429273	0.331990	0.044663	0.038812	0.032508	0.122753	0.429273	0.331990	0.044663	0.038812	0.032508	0.122753	0.429273	0.331990	0.044663	0.038812	0.032508	1,2,1,2,2,2	0.192191	0.126872	0.182778	0.126872	0.182778	0.182778	0.182778	
206000	-88549.7	1,1,1,1,1,1	0.000000	6.548601	6.548601	6.548601	6.548601	6.548601	6.548601	1,1,1,1,1,1	0.000000	0.138175	0.150050	0.117782	0.593993	0.138175	0.150050	0.117782	0.593993	0.138175	0.150050	0.117782	0.593993	0.138175	0.150050	0.117782	0.593993	0.138175	0.150050	0.117782	0.593993	0.138175	0.150050	0.117782	0.593993	1,1,1,1,1,1	0.000047	0.139387	0.406211	0.327330	0.050601	0.041320	0.035151	0.139387	0.406211	0.327330	0.050601	0.041320	0.035151	0.139387	0.406211	0.327330	0.050601	0.041320	0.035151	0.139387	0.406211	0.327330	0.050601	0.041320	0.035151	0.139387	0.406211	0.327330	0.050601	0.041320	0.035151	0.139387	0.406211	0.327330	0.050601	0.041320	0.035151	1,2,1,2,2,3	1.203450	0.126796	0.190244	0.126796	0.190244	0.190244	0.219423	
207000	-88527.4	1,1,1,1,1,1	0.000000	6.758830	6.758830	6.758830	6.758830	6.758830	6.758830	1,1,1,1,1,1	0.000000	0.139235	0.152676	0.112337	0.595753	0.139235	0.152676	0.112337	0.595753	0.139235	0.152676	0.112337	0.595753	0.139235	0.152676	0.112337	0.595753	0.139235	0.152676	0.112337	0.595753	0.139235	0.152676	0.112337	0.595753	1,1,1,1,1,1	0.000000	0.128929	0.433241	0.318820	0.049110	0.037916	0.031984	0.128929	0.433241	0.318820	0.049110	0.037916	0.031984	0.128929	0.433241	0.318820	0.049110	0.037916	0.031984	0.128929	0.433241	0.318820	0.049110	0.037916	0.031984	0.128929	0.433241	0.318820	0.049110	0.037916	0.031984	0.128929	0.433241	0.318820	0.049110	0.037916	0.031984	1,2,1,2,2,3	2.318203	0.123943	0.185986	0.123943	0.185986	0.185986	0.258190	
208000	-88518.2	1,1,1,1,1,1	0.000000	6.535267	6.535267	6.535267	6.535267	6.535267	6.535267	1,1,1,1,1,1	0.000000	0.139238	0.155265	0.117436	0.588060	0.139238	0.155265	0.117436	0.588060	0.139238	0.155265	0.117436	0.588060	0.139238	0.155265	0.117436	0.588060	0.139238	0.155265	0.117436	0.588060	0.139238	0.155265	0.117436	0.588060	1,1,1,1,1,1	0.000000	0.137007	0.422567	0.320271	0.048294	0.038621	0.033240	0.137007	0.422567	0.320271	0.048294	0.038621	0.033240	0.137007	0.422567	0.320271	0.048294	0.038621	0.033240	0.137007	0.422567	0.320271	0.048294	0.038621	0.033240	0.137007	0.422567	0.320271	0.048294	0.038621	0.033240	0.137007	0.422567	0.320271	0.048294	0.038621	0.033240	1,2,1,3,2,4	3.971887	0.131733	0.194502	0.131733	0.167129	0.194502	0.248715	
209000	-88535.7	1,1,1,1,1,1	0.000000	6.473488	6.473488	6.473488	6.473488	6.473488	6.473488	1,1,1,1,1,1	0.000000	0.138110	0.151493	0.121401	0.588996	0.138110	0.151493	0.121401	0.588996	0.138110	0.151493	0.121401	0.588996	0.138110	0.151493	0.121401	0.588996	0.138110	0.151493	0.121401	0.588996	0.138110	0.151493	0.121401	0.588996	1,1,1,1,1,1	0.000000	0.133539	0.418262	0.327019	0.050915	0.038250	0.032015	0.133539	0.418262	0.327019	0.050915	0.038250	0.032015	0.133539	0.418262	0.327019	0.050915	0.038250	0.032015	0.133539	0.418262	0.327019	0.050915	0.038250	0.032015	0.133539	0.418262	0.327019	0.050915	0.038250	0.032015	0.133539	0.418262	0.327019	0.050915	0.038250	0.032015	1,2,1,2,2,3	1.676055	0.124299	0.182549	0.124299	0.182549	0.182549	0.297129	
210000	-88544.2	1,1,1,1,1,1	0.000000	6.756339	6.756339	6.756339	6.756339	6.756339	6.756339	1,1,1,1,1,1	0.000000	0.142047	0.150889	0.116427	0.590637	0.142047	0.150889	0.116427	0.590637	0.142047	0.150889	0.116427	0.590637	0.142047	0.150889	0.116427	0.590637	0.142047	0.150889	0.116427	0.590637	0.142047	0.150889	0.116427	0.590637	1,1,1,1,1,1	0.000000	0.130726	0.416086	0.329627	0.049151	0.038478	0.035933	0.130726	0.416086	0.329627	0.049151	0.038478	0.035933	0.130726	0.416086	0.329627	0.049151	0.038478	0.035933	0.130726	0.416086	0.329627	0.049151	0.038478	0.035933	0.130726	0.416086	0.329627	0.049151	0.038478	0.035933	0.130726	0.416086	0.329627	0.049151	0.038478	0.035933	1,2,1,2,3,3	0.804075	0.127443	0.177629	0.127443	0.177629	0.203846	0.203846	
211000	-88541	1,1,1,1,1,1	0.000000	6.935545	6.935545	6.935545	6.935545	6.935545	6.935545	1,1,1,1,1,1	0.000000	0.141064	0.153145	0.118093	0.587698	0.141064	0.153145	0.118093	0.587698	0.141064	0.153145	0.118093	0.587698	0.141064	0.153145	0.118093	0.587698	0.141064	0.153145	0.118093	0.587698	0.141064	0.153145	0.118093	0.587698	1,1,1,1,1,1	0.000000	0.127857	0.415573	0.340775	0.044663	0.039787	0.031345	0.127857	0.415573	0.340775	0.044663	0.039787	0.031345	0.127857	0.415573	0.340775	0.044663	0.039787	0.031345	0.127857	0.415573	0.340775	0.044663	0.039787	0.031345	0.127857	0.415573	0.340775	0.044663	0.039787	0.031345	0.127857	0.415573	0.340775	0.044663	0.039787	0.031345	1,2,1,3,2,2	0.285582	0.132041	0.210735	0.132041	0.178253	0.210735	0.210735	
212000	-88556.7	1,1,1,1,1,1	0.000000	6.724399	6.724399	6.724399	6.724399	6.724399	6.724399	1,1,1,1,1,1	0.000000	0.140761	0.151684	0.122625	0.584930	0.140761	0.151684	0.122625	0.584930	0.140761	0.151684	0.122625	0.584930	0.140761	0.151684	0.122625	0.584930	0.140761	0.151684	0.122625	0.584930	0.140761	0.151684	0.122625	0.584930	1,1,1,1,1,1	0.003654	0.127183	0.422930	0.330067	0.047306	0.040265	0.032248	0.127183	0.422930	0.330067	0.047306	0.040265	0.032248	0.127183	0.422930	0.330067	0.047306	0.040265	0.032248	0.127183	0.422930	0.330067	0.047306	0.040265	0.032248	0.127183	0.422930	0.330067	0.047306	0.040265	0.032248	0.127183	0.422930	0.330067	0.047306	0.040265	0.032248	1,2,1,2,2,2	7.219984	0.127663	0.196437	0.127663	0.196437	0.196437	0.196437	
