Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
603000	-127051	1,2,3,1,1,1	2.494155	6.197154	5.688117	5.297579	6.197154	6.197154	6.197154	1,2,3,1,1,2	1.937967	0.051833	0.407640	0.096724	0.443803	0.399440	0.185225	0.293806	0.121529	0.018800	0.124055	0.757221	0.099924	0.051833	0.407640	0.096724	0.443803	0.051833	0.407640	0.096724	0.443803	0.399440	0.185225	0.293806	0.121529	1,2,3,4,3,5	2.122616	0.373630	0.084562	0.031883	0.091855	0.223927	0.194144	0.108042	0.023990	0.041864	0.451276	0.113424	0.261403	0.124934	0.106179	0.449875	0.149705	0.005618	0.163688	0.311489	0.158128	0.084955	0.031872	0.282936	0.130620	0.124934	0.106179	0.449875	0.149705	0.005618	0.163688	0.033058	0.203926	0.083796	0.263717	0.125999	0.289505	1,2,3,1,4,2	1.191417	2.830108	2.260007	1.904241	2.830108	0.481331	2.260007	
604000	-127602	1,2,3,1,4,3	1.256981	5.956715	5.228460	5.532019	5.956715	5.015328	5.532019	1,2,3,1,1,2	2.842608	0.050994	0.408963	0.068216	0.471827	0.293552	0.145636	0.430692	0.130119	0.099376	0.054098	0.593358	0.253168	0.050994	0.408963	0.068216	0.471827	0.050994	0.408963	0.068216	0.471827	0.293552	0.145636	0.430692	0.130119	1,2,3,4,3,4	2.923239	0.246870	0.276933	0.157421	0.100740	0.138005	0.080030	0.396850	0.075889	0.004874	0.212494	0.285350	0.024542	0.063433	0.123051	0.298565	0.337874	0.024659	0.152419	0.093698	0.220046	0.086548	0.048012	0.205979	0.345718	0.063433	0.123051	0.298565	0.337874	0.024659	0.152419	0.093698	0.220046	0.086548	0.048012	0.205979	0.345718	1,2,3,1,4,2	2.559822	2.890157	2.074550	2.075133	2.890157	0.503376	2.074550	
605000	-126755	1,2,3,1,4,4	1.926627	6.029336	6.778508	6.123643	6.029336	4.949193	4.949193	1,2,3,1,1,4	2.319746	0.033080	0.448192	0.095298	0.423430	0.272490	0.188974	0.373917	0.164619	0.125756	0.178379	0.427727	0.268139	0.033080	0.448192	0.095298	0.423430	0.033080	0.448192	0.095298	0.423430	0.700030	0.024151	0.107800	0.168019	1,2,3,1,3,4	1.805954	0.096348	0.404883	0.079194	0.115785	0.148379	0.155410	0.395364	0.008968	0.165097	0.359745	0.002023	0.068803	0.305242	0.103998	0.306133	0.143533	0.008835	0.132258	0.096348	0.404883	0.079194	0.115785	0.148379	0.155410	0.305242	0.103998	0.306133	0.143533	0.008835	0.132258	0.105390	0.273754	0.004333	0.062287	0.151983	0.402253	1,1,1,1,2,1	1.579290	2.704143	2.704143	2.704143	2.704143	0.549613	2.704143	
606000	-127934	1,2,1,3,2,2	1.355721	5.918986	5.251291	5.918986	6.278733	5.251291	5.251291	1,2,3,1,1,4	3.829805	0.041688	0.421848	0.086526	0.449939	0.456942	0.236907	0.255629	0.050521	0.108408	0.402916	0.336388	0.152288	0.041688	0.421848	0.086526	0.449939	0.041688	0.421848	0.086526	0.449939	0.465002	0.180234	0.116005	0.238759	1,2,3,4,3,5	1.943780	0.351285	0.177579	0.085260	0.137627	0.190200	0.058048	0.168870	0.037453	0.081699	0.281547	0.004013	0.426418	0.084617	0.090400	0.366602	0.159366	0.012611	0.286404	0.108442	0.195198	0.216598	0.071658	0.279431	0.128673	0.084617	0.090400	0.366602	0.159366	0.012611	0.286404	0.231344	0.303064	0.043370	0.271548	0.066868	0.083806	1,2,3,1,4,1	3.674933	2.888880	1.327697	1.616759	2.888880	0.536946	2.888880	
607000	-128276	1,2,3,4,5,5	4.348655	6.052721	5.214285	5.041118	6.164858	5.624947	5.624947	1,2,3,1,1,2	3.733437	0.032373	0.462021	0.093408	0.412197	0.537161	0.145001	0.237251	0.080587	0.020744	0.177923	0.699835	0.101498	0.032373	0.462021	0.093408	0.412197	0.032373	0.462021	0.093408	0.412197	0.537161	0.145001	0.237251	0.080587	1,2,3,1,3,4	3.090996	0.289501	0.130656	0.146732	0.036243	0.208706	0.188163	0.324579	0.188518	0.074051	0.187103	0.155148	0.070600	0.145585	0.190904	0.401061	0.098346	0.002001	0.162103	0.289501	0.130656	0.146732	0.036243	0.208706	0.188163	0.145585	0.190904	0.401061	0.098346	0.002001	0.162103	0.117581	0.178817	0.100891	0.072092	0.196254	0.334366	1,2,3,2,4,3	0.848241	2.495334	3.078170	2.110267	3.078170	0.388252	2.110267	
608000	-127505	1,2,1,1,2,3	0.665097	6.314732	5.555612	6.314732	6.314732	5.555612	4.869391	1,2,3,1,1,4	1.645004	0.031111	0.446669	0.096072	0.426148	0.274034	0.271987	0.291280	0.162699	0.092399	0.176051	0.555315	0.176235	0.031111	0.446669	0.096072	0.426148	0.031111	0.446669	0.096072	0.426148	0.582270	0.016333	0.151234	0.250163	1,1,1,2,3,3	0.778334	0.263092	0.071636	0.073754	0.318879	0.129097	0.143542	0.263092	0.071636	0.073754	0.318879	0.129097	0.143542	0.263092	0.071636	0.073754	0.318879	0.129097	0.143542	0.101748	0.516922	0.079136	0.049653	0.110619	0.141922	0.289338	0.229371	0.090600	0.165050	0.009119	0.216522	0.289338	0.229371	0.090600	0.165050	0.009119	0.216522	1,2,2,3,4,2	3.228297	2.526927	2.092156	2.092156	3.432414	0.475084	2.092156	
609000	-128132	1,2,3,4,2,5	3.214735	5.810238	4.912292	6.741340	6.366284	4.912292	5.562539	1,2,3,1,1,2	1.392666	0.039966	0.423741	0.063443	0.472850	0.443492	0.221405	0.265453	0.069649	0.116746	0.230577	0.510458	0.142218	0.039966	0.423741	0.063443	0.472850	0.039966	0.423741	0.063443	0.472850	0.443492	0.221405	0.265453	0.069649	1,2,3,4,2,1	0.725577	0.111926	0.286045	0.049744	0.127963	0.152111	0.272210	0.191281	0.099958	0.182991	0.259253	0.015241	0.251277	0.035638	0.410327	0.200323	0.229321	0.032221	0.092171	0.082298	0.337524	0.071097	0.028455	0.285967	0.194659	0.191281	0.099958	0.182991	0.259253	0.015241	0.251277	0.111926	0.286045	0.049744	0.127963	0.152111	0.272210	1,2,2,1,3,2	1.352927	3.009745	1.892621	1.892621	3.009745	0.841443	1.892621	
610000	-126248	1,2,3,4,2,2	2.187022	6.498116	5.173132	5.740301	6.312521	5.173132	5.173132	1,2,2,1,3,4	1.647284	0.028904	0.437765	0.091562	0.441769	0.176222	0.140758	0.457604	0.225417	0.176222	0.140758	0.457604	0.225417	0.028904	0.437765	0.091562	0.441769	0.039891	0.479402	0.119350	0.361357	0.502066	0.015977	0.211039	0.270918	1,1,2,3,2,3	2.183061	0.381206	0.073829	0.045098	0.275399	0.126127	0.098342	0.381206	0.073829	0.045098	0.275399	0.126127	0.098342	0.096699	0.130493	0.234251	0.275295	0.026417	0.236844	0.266808	0.186858	0.029762	0.061882	0.303747	0.150945	0.096699	0.130493	0.234251	0.275295	0.026417	0.236844	0.266808	0.186858	0.029762	0.061882	0.303747	0.150945	1,1,1,2,3,1	1.337707	2.265352	2.265352	2.265352	2.522332	0.709780	2.265352	
611000	-127874	1,2,2,1,1,2	2.691341	5.980979	5.058283	5.058283	5.980979	5.980979	5.058283	1,2,3,1,1,4	4.928929	0.025357	0.471385	0.080380	0.422877	0.310276	0.174784	0.495879	0.019060	0.059133	0.321494	0.248552	0.370821	0.025357	0.471385	0.080380	0.422877	0.025357	0.471385	0.080380	0.422877	0.307764	0.147261	0.392911	0.152064	1,2,3,1,3,4	1.803524	0.222371	0.279761	0.064854	0.113173	0.194098	0.125743	0.220464	0.059707	0.225343	0.282366	0.061143	0.150977	0.098885	0.163891	0.466750	0.150826	0.000463	0.119185	0.222371	0.279761	0.064854	0.113173	0.194098	0.125743	0.098885	0.163891	0.466750	0.150826	0.000463	0.119185	0.137824	0.349764	0.060331	0.092470	0.135942	0.223668	1,2,2,3,4,2	1.773732	2.639132	1.926338	1.926338	3.297049	0.394886	1.926338	
612000	-128194	1,2,2,1,3,3	2.342521	6.264743	5.359427	5.359427	6.264743	5.007372	5.007372	1,2,3,1,1,2	1.385515	0.021527	0.428401	0.076464	0.473608	0.396615	0.284774	0.172573	0.146038	0.220454	0.162223	0.239085	0.378238	0.021527	0.428401	0.076464	0.473608	0.021527	0.428401	0.076464	0.473608	0.396615	0.284774	0.172573	0.146038	1,2,2,3,2,4	0.991920	0.661441	0.049504	0.023365	0.061798	0.126836	0.077056	0.182708	0.148269	0.214305	0.305517	0.000002	0.149200	0.182708	0.148269	0.214305	0.305517	0.000002	0.149200	0.217697	0.348654	0.129513	0.049245	0.184798	0.070094	0.182708	0.148269	0.214305	0.305517	0.000002	0.149200	0.020116	0.210224	0.067180	0.030239	0.020370	0.651871	1,2,3,1,4,3	2.000590	3.082009	1.762144	2.103628	3.082009	0.337372	2.103628	
613000	-127808	1,2,3,1,4,4	1.892994	6.091987	4.961530	5.672240	6.091987	7.028425	7.028425	1,2,3,1,1,4	1.561485	0.042164	0.374605	0.115346	0.467885	0.186491	0.134560	0.297969	0.380981	0.188175	0.084040	0.546323	0.181461	0.042164	0.374605	0.115346	0.467885	0.042164	0.374605	0.115346	0.467885	0.608549	0.110705	0.232678	0.048068	1,2,3,4,5,2	3.428364	0.200453	0.011177	0.069840	0.244128	0.372745	0.101658	0.421595	0.130504	0.013036	0.208526	0.055505	0.170835	0.157772	0.111198	0.208393	0.332215	0.026628	0.163794	0.077416	0.098333	0.317172	0.054321	0.295025	0.157732	0.075701	0.243456	0.368379	0.211692	0.000186	0.100586	0.421595	0.130504	0.013036	0.208526	0.055505	0.170835	1,1,1,1,2,3	3.600027	2.569611	2.569611	2.569611	2.569611	0.457519	1.831379	
614000	-127474	1,2,1,3,2,1	1.341976	5.904676	5.358236	5.904676	6.483995	5.358236	5.904676	1,2,3,1,1,4	2.413582	0.035266	0.471045	0.075104	0.418585	0.201534	0.227123	0.544634	0.026709	0.070828	0.093062	0.632084	0.204026	0.035266	0.471045	0.075104	0.418585	0.035266	0.471045	0.075104	0.418585	0.631985	0.044061	0.190933	0.133021	1,2,2,1,2,3	1.324812	0.316572	0.091832	0.158932	0.165162	0.133863	0.133640	0.186293	0.091001	0.216725	0.225244	0.012499	0.268238	0.186293	0.091001	0.216725	0.225244	0.012499	0.268238	0.316572	0.091832	0.158932	0.165162	0.133863	0.133640	0.186293	0.091001	0.216725	0.225244	0.012499	0.268238	0.171188	0.278828	0.092353	0.073022	0.233630	0.150978	1,2,3,4,5,3	1.803126	2.893500	1.492643	2.274733	3.068951	0.693612	2.274733	
615000	-127121	1,2,2,1,3,3	1.189053	6.002850	5.423305	5.423305	6.002850	4.857650	4.857650	1,2,3,1,1,2	0.822376	0.038059	0.440641	0.082163	0.439137	0.348729	0.117808	0.256479	0.276984	0.085044	0.078872	0.532720	0.303363	0.038059	0.440641	0.082163	0.439137	0.038059	0.440641	0.082163	0.439137	0.348729	0.117808	0.256479	0.276984	1,2,3,1,3,4	2.838539	0.189776	0.327501	0.101776	0.047219	0.177834	0.155893	0.221474	0.009849	0.019099	0.431359	0.186431	0.131789	0.175867	0.095098	0.437187	0.213730	0.005228	0.072890	0.189776	0.327501	0.101776	0.047219	0.177834	0.155893	0.175867	0.095098	0.437187	0.213730	0.005228	0.072890	0.061404	0.232174	0.130656	0.058250	0.170572	0.346945	1,2,3,1,4,5	4.217060	3.116699	1.700261	1.852678	3.116699	0.463038	1.929029	
616000	-127442	1,2,3,1,4,5	2.933761	6.164946	5.389180	6.532027	6.164946	6.015144	5.757873	1,2,3,1,1,4	2.436002	0.036269	0.471612	0.075372	0.416747	0.564430	0.210526	0.167558	0.057487	0.045740	0.139155	0.687622	0.127482	0.036269	0.471612	0.075372	0.416747	0.036269	0.471612	0.075372	0.416747	0.381581	0.119053	0.459402	0.039963	1,2,3,1,3,1	2.456669	0.246321	0.164284	0.028985	0.164162	0.222289	0.173958	0.114259	0.080727	0.017455	0.330611	0.155662	0.301286	0.047171	0.262468	0.359602	0.246851	0.003577	0.080331	0.246321	0.164284	0.028985	0.164162	0.222289	0.173958	0.047171	0.262468	0.359602	0.246851	0.003577	0.080331	0.246321	0.164284	0.028985	0.164162	0.222289	0.173958	1,2,2,1,3,4	1.417390	2.887614	2.106182	2.106182	2.887614	0.484608	1.521124	
617000	-128689	1,2,3,4,5,3	2.041444	6.247308	5.977362	5.320962	6.209843	6.098298	5.320962	1,2,3,1,1,4	1.991338	0.036983	0.415539	0.095753	0.451726	0.183148	0.282892	0.358086	0.175873	0.049063	0.054507	0.553706	0.342724	0.036983	0.415539	0.095753	0.451726	0.036983	0.415539	0.095753	0.451726	0.352803	0.332319	0.152474	0.162404	1,2,3,4,3,5	1.281871	0.353736	0.058421	0.080698	0.108381	0.284402	0.114363	0.179600	0.148718	0.046172	0.388840	0.193378	0.043292	0.008669	0.237106	0.367663	0.253979	0.003499	0.129085	0.095112	0.142123	0.269418	0.078566	0.203109	0.211671	0.008669	0.237106	0.367663	0.253979	0.003499	0.129085	0.085641	0.352470	0.200118	0.284501	0.027509	0.049762	1,1,1,2,3,4	2.949949	2.721189	2.721189	2.721189	3.431404	0.453541	1.721094	
618000	-126656	1,2,3,1,2,2	1.116674	6.082017	5.181473	6.437839	6.082017	5.181473	5.181473	1,2,3,1,1,4	2.085364	0.029739	0.436390	0.099831	0.434039	0.444928	0.129554	0.274633	0.150885	0.110890	0.050268	0.455866	0.382976	0.029739	0.436390	0.099831	0.434039	0.029739	0.436390	0.099831	0.434039	0.492506	0.064232	0.401685	0.041578	1,2,3,4,3,5	1.986720	0.246818	0.237403	0.125017	0.059585	0.173087	0.158089	0.063110	0.070876	0.038512	0.420741	0.119666	0.287096	0.224384	0.080595	0.363689	0.234336	0.010599	0.086398	0.016315	0.495146	0.155897	0.036915	0.162618	0.133109	0.224384	0.080595	0.363689	0.234336	0.010599	0.086398	0.217407	0.161130	0.054617	0.110786	0.213867	0.242193	1,1,1,2,3,4	3.041378	2.431132	2.431132	2.431132	3.226990	0.465377	1.767585	
619000	-127730	1,2,3,4,2,1	2.110496	5.873434	5.278814	5.969348	6.084098	5.278814	5.873434	1,2,2,1,1,3	1.794580	0.037267	0.440675	0.082944	0.439114	0.162242	0.227429	0.340267	0.270061	0.162242	0.227429	0.340267	0.270061	0.037267	0.440675	0.082944	0.439114	0.037267	0.440675	0.082944	0.439114	0.493435	0.053842	0.244437	0.208286	1,2,3,1,3,1	1.067350	0.145081	0.308666	0.057942	0.100719	0.176523	0.211068	0.392216	0.012346	0.055945	0.217052	0.135816	0.186625	0.051410	0.037520	0.389294	0.135842	0.023413	0.362522	0.145081	0.308666	0.057942	0.100719	0.176523	0.211068	0.051410	0.037520	0.389294	0.135842	0.023413	0.362522	0.145081	0.308666	0.057942	0.100719	0.176523	0.211068	1,2,3,1,4,5	2.181266	2.979847	1.346607	1.904239	2.979847	0.472022	2.558834	
620000	-128122	1,2,3,1,2,1	3.934430	5.986155	5.131359	7.284139	5.986155	5.131359	5.986155	1,2,3,1,1,4	2.909821	0.021613	0.399523	0.082727	0.496137	0.420653	0.212520	0.194270	0.172556	0.070517	0.210482	0.617143	0.101858	0.021613	0.399523	0.082727	0.496137	0.021613	0.399523	0.082727	0.496137	0.569741	0.109251	0.150492	0.170515	1,2,3,1,3,2	2.659501	0.100911	0.156996	0.274148	0.133121	0.189398	0.145427	0.213819	0.187612	0.009293	0.396937	0.018949	0.173390	0.209981	0.177150	0.140478	0.366804	0.003194	0.102394	0.100911	0.156996	0.274148	0.133121	0.189398	0.145427	0.209981	0.177150	0.140478	0.366804	0.003194	0.102394	0.213819	0.187612	0.009293	0.396937	0.018949	0.173390	1,2,1,1,3,2	2.639193	2.540079	1.874923	2.540079	2.540079	0.367658	1.874923	
621000	-127851	1,2,3,4,2,1	3.602689	6.059061	4.017903	5.497678	6.074315	4.017903	6.059061	1,2,3,1,1,4	2.738912	0.031617	0.435752	0.074290	0.458341	0.132305	0.091851	0.677526	0.098318	0.102180	0.270168	0.345010	0.282641	0.031617	0.435752	0.074290	0.458341	0.031617	0.435752	0.074290	0.458341	0.348831	0.158847	0.300279	0.192043	1,2,3,4,3,5	1.609072	0.408025	0.133550	0.059791	0.061203	0.199539	0.137892	0.529258	0.006300	0.058798	0.167865	0.105264	0.132514	0.122116	0.169043	0.331012	0.188617	0.008615	0.180597	0.181881	0.202095	0.147765	0.094475	0.264926	0.108858	0.122116	0.169043	0.331012	0.188617	0.008615	0.180597	0.019327	0.280543	0.082463	0.099099	0.132058	0.386511	1,2,3,1,4,2	1.867390	3.533275	1.583661	2.099780	3.533275	0.402244	1.583661	
622000	-127222	1,2,1,3,4,5	1.845436	6.256081	5.886210	6.256081	6.302186	4.970325	5.075391	1,2,2,1,1,3	2.451800	0.032241	0.424205	0.088644	0.454910	0.103319	0.208755	0.526383	0.161543	0.103319	0.208755	0.526383	0.161543	0.032241	0.424205	0.088644	0.454910	0.032241	0.424205	0.088644	0.454910	0.667871	0.064059	0.130215	0.137855	1,2,3,4,3,4	1.048234	0.226743	0.342033	0.099309	0.129881	0.111129	0.090905	0.313881	0.015296	0.091990	0.183302	0.138155	0.257375	0.257214	0.145357	0.157149	0.265316	0.024961	0.150003	0.163346	0.311301	0.037140	0.041124	0.157133	0.289957	0.257214	0.145357	0.157149	0.265316	0.024961	0.150003	0.163346	0.311301	0.037140	0.041124	0.157133	0.289957	1,2,2,1,3,1	3.124741	2.745225	1.823539	1.823539	2.745225	0.586604	2.745225	
623000	-127104	1,2,3,4,5,6	3.368588	6.085822	5.464329	5.294413	6.181208	5.288316	5.536655	1,2,3,1,1,4	0.692296	0.036722	0.442125	0.070608	0.450546	0.201607	0.263557	0.300047	0.234788	0.134123	0.091047	0.657388	0.117442	0.036722	0.442125	0.070608	0.450546	0.036722	0.442125	0.070608	0.450546	0.668249	0.045290	0.106909	0.179552	1,1,2,3,4,3	0.859368	0.278614	0.065350	0.080362	0.277904	0.157079	0.140690	0.278614	0.065350	0.080362	0.277904	0.157079	0.140690	0.170187	0.084337	0.224304	0.282808	0.067371	0.170993	0.230724	0.107993	0.095748	0.070334	0.244993	0.250207	0.154570	0.096053	0.195894	0.280293	0.006914	0.266277	0.230724	0.107993	0.095748	0.070334	0.244993	0.250207	1,2,2,1,3,1	2.091265	2.817687	2.263419	2.263419	2.817687	0.549023	2.817687	
624000	-127527	1,2,3,1,4,2	2.454509	6.154126	5.728169	6.030513	6.154126	5.367001	5.728169	1,2,3,1,1,4	1.722642	0.028285	0.486752	0.085703	0.399261	0.333387	0.348783	0.248572	0.069258	0.092756	0.194586	0.393810	0.318848	0.028285	0.486752	0.085703	0.399261	0.028285	0.486752	0.085703	0.399261	0.385424	0.093795	0.490054	0.030726	1,2,3,4,2,5	1.751689	0.120075	0.258140	0.143727	0.187015	0.109595	0.181448	0.170690	0.085769	0.322688	0.255139	0.003163	0.162550	0.079509	0.175966	0.255373	0.217550	0.032604	0.238998	0.121325	0.075325	0.076549	0.034246	0.281082	0.411474	0.170690	0.085769	0.322688	0.255139	0.003163	0.162550	0.291517	0.108442	0.119735	0.069451	0.037180	0.373676	1,2,2,1,3,2	2.723529	2.672347	2.101218	2.101218	2.672347	0.538420	2.101218	
625000	-129303	1,2,3,4,1,5	4.302200	6.126006	5.484760	5.493339	5.991788	6.126006	7.062518	1,2,3,1,1,4	1.624449	0.042996	0.433443	0.095610	0.427950	0.450609	0.202096	0.228312	0.118983	0.191419	0.143000	0.577621	0.087960	0.042996	0.433443	0.095610	0.427950	0.042996	0.433443	0.095610	0.427950	0.595003	0.142888	0.160181	0.101927	1,2,3,4,3,1	1.769361	0.336605	0.041491	0.046874	0.039852	0.245104	0.290074	0.250973	0.121004	0.025221	0.341896	0.136530	0.124377	0.085395	0.172030	0.395275	0.208468	0.001059	0.137773	0.213803	0.152983	0.114476	0.093763	0.255722	0.169253	0.085395	0.172030	0.395275	0.208468	0.001059	0.137773	0.336605	0.041491	0.046874	0.039852	0.245104	0.290074	1,1,1,2,3,4	4.102693	2.254250	2.254250	2.254250	2.360927	0.348151	1.372332	
626000	-128606	1,2,1,1,1,1	1.433931	6.139395	4.994277	6.139395	6.139395	6.139395	6.139395	1,2,3,1,1,4	1.757185	0.033565	0.446785	0.082375	0.437276	0.451921	0.168118	0.370801	0.009160	0.095792	0.036273	0.613984	0.253951	0.033565	0.446785	0.082375	0.437276	0.033565	0.446785	0.082375	0.437276	0.339055	0.068571	0.190589	0.401785	1,2,3,4,5,1	2.036943	0.360004	0.189634	0.007629	0.060782	0.194271	0.187680	0.091996	0.024862	0.170014	0.337388	0.203700	0.172040	0.394305	0.151341	0.098497	0.188843	0.078968	0.088045	0.107724	0.393637	0.083072	0.023816	0.132495	0.259256	0.198344	0.111433	0.206696	0.168055	0.040764	0.274709	0.360004	0.189634	0.007629	0.060782	0.194271	0.187680	1,2,3,1,4,1	3.029432	2.438256	1.490036	1.954468	2.438256	0.556203	2.438256	
627000	-128196	1,2,2,1,2,3	0.418660	5.997572	5.285384	5.285384	5.997572	5.285384	5.140969	1,2,3,1,1,4	1.312562	0.029053	0.457227	0.060266	0.453455	0.307418	0.261917	0.390699	0.039966	0.182526	0.041778	0.616664	0.159032	0.029053	0.457227	0.060266	0.453455	0.029053	0.457227	0.060266	0.453455	0.288861	0.186368	0.442253	0.082519	1,2,2,1,2,3	1.778723	0.170300	0.312962	0.052351	0.108862	0.177497	0.178028	0.087301	0.112157	0.251861	0.289047	0.001447	0.258186	0.087301	0.112157	0.251861	0.289047	0.001447	0.258186	0.170300	0.312962	0.052351	0.108862	0.177497	0.178028	0.087301	0.112157	0.251861	0.289047	0.001447	0.258186	0.035280	0.137587	0.148350	0.023005	0.310924	0.344855	1,2,2,1,3,1	1.141244	2.740881	2.015249	2.015249	2.740881	0.521388	2.740881	
628000	-129636	1,2,3,4,3,3	3.133513	5.898511	5.750508	5.337414	6.165726	5.337414	5.337414	1,2,2,1,1,2	0.918122	0.027554	0.399707	0.125389	0.447350	0.180123	0.179009	0.483759	0.157108	0.180123	0.179009	0.483759	0.157108	0.027554	0.399707	0.125389	0.447350	0.027554	0.399707	0.125389	0.447350	0.180123	0.179009	0.483759	0.157108	1,2,3,4,3,2	2.418684	0.317720	0.058838	0.223159	0.108402	0.204881	0.086999	0.151540	0.194207	0.062091	0.216045	0.008137	0.367980	0.141348	0.081137	0.181846	0.262685	0.033951	0.299034	0.038134	0.049872	0.169454	0.077554	0.468759	0.196226	0.141348	0.081137	0.181846	0.262685	0.033951	0.299034	0.151540	0.194207	0.062091	0.216045	0.008137	0.367980	1,2,3,4,5,3	2.791333	2.473078	1.584019	1.963624	2.794513	0.409162	1.963624	
629000	-128749	1,2,2,1,3,2	1.021573	6.415224	5.765833	5.765833	6.415224	5.363455	5.765833	1,2,2,1,1,3	1.337510	0.029642	0.438906	0.082147	0.449304	0.122266	0.241460	0.436953	0.199320	0.122266	0.241460	0.436953	0.199320	0.029642	0.438906	0.082147	0.449304	0.029642	0.438906	0.082147	0.449304	0.359056	0.104402	0.454856	0.081687	1,2,3,4,5,4	3.725911	0.212553	0.317571	0.113430	0.067598	0.102859	0.185989	0.128776	0.163424	0.012066	0.298446	0.219993	0.177295	0.019953	0.141678	0.359456	0.141327	0.149223	0.188362	0.110366	0.133169	0.058849	0.095712	0.341765	0.260138	0.107870	0.294719	0.013362	0.312485	0.027228	0.244336	0.110366	0.133169	0.058849	0.095712	0.341765	0.260138	1,2,3,1,4,2	3.425815	2.857581	2.261807	2.544096	2.857581	0.398314	2.261807	
630000	-128020	1,2,3,4,5,6	2.011966	6.560429	6.121715	5.732978	6.025422	5.016001	5.591463	1,2,3,1,1,4	3.486916	0.043085	0.420997	0.068683	0.467235	0.134949	0.287717	0.394593	0.182741	0.084772	0.157593	0.465781	0.291855	0.043085	0.420997	0.068683	0.467235	0.043085	0.420997	0.068683	0.467235	0.305781	0.097242	0.387334	0.209644	1,2,3,4,5,4	1.599899	0.495186	0.120434	0.007981	0.044975	0.127726	0.203698	0.311873	0.065400	0.209083	0.182212	0.090613	0.140819	0.069882	0.352968	0.199747	0.088467	0.025893	0.263043	0.117471	0.229798	0.049772	0.090338	0.221731	0.290889	0.089594	0.068635	0.325924	0.166150	0.020720	0.328976	0.117471	0.229798	0.049772	0.090338	0.221731	0.290889	1,2,1,1,3,1	2.521459	2.789718	1.538917	2.789718	2.789718	0.413235	2.789718	
631000	-127589	1,2,3,1,4,4	1.760254	6.197785	5.845905	6.046254	6.197785	4.782948	4.782948	1,2,3,1,4,2	1.679957	0.045517	0.403761	0.101197	0.449526	0.326668	0.215154	0.345427	0.112752	0.231485	0.097493	0.400952	0.270070	0.045517	0.403761	0.101197	0.449526	0.034797	0.499238	0.148462	0.317503	0.326668	0.215154	0.345427	0.112752	1,2,3,4,3,5	2.720184	0.141212	0.408452	0.033468	0.146818	0.179492	0.090560	0.293578	0.071212	0.035596	0.316932	0.184380	0.098302	0.045496	0.059597	0.363872	0.241782	0.071652	0.217601	0.128016	0.080604	0.112191	0.060407	0.452058	0.166725	0.045496	0.059597	0.363872	0.241782	0.071652	0.217601	0.166321	0.412768	0.025386	0.019021	0.163230	0.213275	1,1,2,1,3,2	1.057167	2.695386	2.695386	1.981648	2.695386	0.528882	1.981648	
632000	-127391	1,1,2,1,2,2	1.094456	5.978385	5.978385	5.057369	5.978385	5.057369	5.057369	1,2,3,1,1,4	1.149414	0.032718	0.406994	0.111464	0.448824	0.208962	0.298097	0.428341	0.064599	0.172536	0.121161	0.581240	0.125063	0.032718	0.406994	0.111464	0.448824	0.032718	0.406994	0.111464	0.448824	0.316747	0.281428	0.188067	0.213757	1,2,3,1,4,5	2.224909	0.297540	0.082402	0.067591	0.084587	0.240382	0.227498	0.123663	0.026569	0.176800	0.296023	0.007674	0.369270	0.204091	0.163031	0.106889	0.255450	0.000868	0.269672	0.297540	0.082402	0.067591	0.084587	0.240382	0.227498	0.049301	0.511104	0.168708	0.168176	0.013464	0.089247	0.072322	0.449642	0.050802	0.067004	0.076201	0.284028	1,2,3,1,4,3	1.209434	3.287232	1.427651	1.662954	3.287232	0.543314	1.662954	
