Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
553000	-115813	1,2,2,3,4,5	70.022630	5.161027	4.793422	4.793422	5.496418	5.610877	6.637214	1,2,3,4,1,2	72.012466	0.501773	0.013753	0.386107	0.098367	0.142818	0.213305	0.376050	0.267827	0.100773	0.371330	0.260838	0.267058	0.056170	0.041560	0.338260	0.564010	0.501773	0.013753	0.386107	0.098367	0.142818	0.213305	0.376050	0.267827	1,2,3,1,3,4	72.906927	0.240637	0.152655	0.282936	0.189898	0.053186	0.080688	0.049118	0.170710	0.456559	0.003933	0.242609	0.077071	0.115682	0.154384	0.287895	0.257251	0.147278	0.037510	0.240637	0.152655	0.282936	0.189898	0.053186	0.080688	0.115682	0.154384	0.287895	0.257251	0.147278	0.037510	0.057320	0.317580	0.328931	0.151331	0.071200	0.073638	1,2,3,4,5,3	69.323524	0.518177	0.653758	0.628652	2.086306	2.073731	0.628652	
554000	-114551	1,1,2,3,4,5	72.842692	4.796683	4.796683	6.068126	5.449275	6.052624	5.789818	1,2,3,4,1,2	71.487960	0.501563	0.029855	0.325772	0.142810	0.121856	0.369812	0.248290	0.260041	0.020195	0.685468	0.260283	0.034053	0.102723	0.131561	0.189734	0.575982	0.501563	0.029855	0.325772	0.142810	0.121856	0.369812	0.248290	0.260041	1,2,3,4,5,1	71.604227	0.074430	0.266355	0.378999	0.132471	0.049200	0.098545	0.015351	0.317514	0.341867	0.000762	0.210702	0.113804	0.192102	0.015459	0.031764	0.114864	0.297353	0.348459	0.038746	0.219716	0.326270	0.112515	0.020378	0.282375	0.100795	0.273506	0.352276	0.081683	0.132820	0.058919	0.074430	0.266355	0.378999	0.132471	0.049200	0.098545	1,2,1,3,3,4	72.318047	0.542132	0.612433	0.542132	1.734400	1.734400	0.564236	
555000	-115496	1,1,2,3,4,5	69.667313	4.982918	4.982918	5.367376	5.379075	5.399204	6.184288	1,2,3,4,1,5	71.996025	0.447037	0.036086	0.372210	0.144667	0.119513	0.677741	0.045293	0.157453	0.041813	0.486195	0.281896	0.190096	0.033712	0.143391	0.167682	0.655215	0.447037	0.036086	0.372210	0.144667	0.146461	0.266407	0.403745	0.183388	1,1,2,3,4,5	72.020584	0.050756	0.328714	0.328025	0.050521	0.046556	0.195428	0.050756	0.328714	0.328025	0.050521	0.046556	0.195428	0.019434	0.202101	0.298561	0.275937	0.196511	0.007457	0.050777	0.107010	0.382123	0.084347	0.065544	0.310199	0.082714	0.217091	0.346657	0.090004	0.242517	0.021016	0.091564	0.295755	0.290222	0.080520	0.052963	0.188976	1,2,3,4,4,5	70.561579	0.564017	0.735728	0.599200	2.246973	2.246973	0.645698	
556000	-118681	1,2,2,3,4,5	72.253116	5.561792	4.314333	4.314333	6.310072	5.483486	5.471696	1,2,3,4,5,6	72.472316	0.534909	0.012788	0.344824	0.107480	0.216941	0.426378	0.046541	0.310140	0.073941	0.757330	0.118306	0.050423	0.303845	0.047236	0.277324	0.371595	0.528641	0.005561	0.263454	0.202344	0.145546	0.257433	0.550328	0.046693	1,2,3,4,3,5	71.783787	0.231261	0.171610	0.218669	0.107576	0.180758	0.090126	0.106751	0.089010	0.134568	0.170689	0.337896	0.161086	0.024509	0.180703	0.248720	0.255866	0.282277	0.007926	0.011655	0.084925	0.396302	0.176084	0.130331	0.200702	0.024509	0.180703	0.248720	0.255866	0.282277	0.007926	0.055914	0.363901	0.369499	0.127638	0.058085	0.024963	1,2,3,4,4,2	71.979232	0.529463	0.553336	0.911850	2.003012	2.003012	0.553336	
557000	-116837	1,1,1,1,2,3	73.663678	5.227484	5.227484	5.227484	5.227484	5.607270	5.678546	1,2,3,4,1,5	71.370286	0.398807	0.026323	0.384722	0.190148	0.104879	0.438997	0.189863	0.266261	0.007457	0.771831	0.070222	0.150490	0.329940	0.037412	0.208317	0.424331	0.398807	0.026323	0.384722	0.190148	0.087875	0.284420	0.291475	0.336229	1,2,3,4,5,1	70.821849	0.109157	0.221721	0.219119	0.217419	0.098964	0.133620	0.042563	0.112050	0.275024	0.027506	0.385674	0.157183	0.155590	0.055746	0.012659	0.423793	0.190759	0.161453	0.317333	0.013646	0.173274	0.188438	0.028228	0.279081	0.166693	0.117360	0.207828	0.275435	0.163147	0.069538	0.109157	0.221721	0.219119	0.217419	0.098964	0.133620	1,2,2,3,3,4	70.140372	0.507655	0.675389	0.675389	2.057199	2.057199	0.648097	
558000	-117985	1,2,3,4,5,6	73.009425	5.085339	6.175813	4.985965	5.633607	5.697810	5.917944	1,2,3,4,5,6	71.689312	0.311462	0.010663	0.429259	0.248615	0.248852	0.211220	0.115123	0.424804	0.027567	0.382942	0.386905	0.202586	0.051217	0.104454	0.375855	0.468473	0.609112	0.065843	0.161710	0.163335	0.100453	0.217502	0.575181	0.106864	1,2,3,4,5,6	72.110701	0.128318	0.151114	0.203875	0.222608	0.235878	0.058206	0.133655	0.282829	0.380226	0.024871	0.114420	0.063999	0.011240	0.075011	0.222845	0.302040	0.231472	0.157392	0.239167	0.060324	0.175837	0.323894	0.048886	0.151893	0.132204	0.234702	0.223913	0.073903	0.303709	0.031568	0.250823	0.089716	0.413142	0.084338	0.008273	0.153707	1,2,2,3,4,2	70.879895	0.539209	0.659555	0.659555	1.976652	2.208436	0.659555	
559000	-118592	1,2,3,4,5,6	72.076028	4.820239	5.552643	6.505609	4.752321	5.854875	5.191546	1,2,3,4,5,2	71.066840	0.392016	0.014808	0.332446	0.260730	0.154499	0.279124	0.217997	0.348379	0.140085	0.396914	0.363137	0.099865	0.208137	0.003788	0.413250	0.374824	0.576262	0.036097	0.192526	0.195115	0.154499	0.279124	0.217997	0.348379	1,2,3,4,5,6	72.454721	0.139084	0.373430	0.282465	0.075161	0.106543	0.023318	0.043674	0.335634	0.116396	0.166687	0.165101	0.172508	0.063348	0.441716	0.029746	0.105366	0.267593	0.092231	0.140232	0.149504	0.235380	0.143676	0.110458	0.220750	0.056818	0.229789	0.268672	0.160195	0.218437	0.066090	0.019800	0.198650	0.288094	0.189657	0.094436	0.209363	1,1,2,3,4,1	71.759099	0.592901	0.592901	0.501061	1.779474	1.985898	0.592901	
560000	-117104	1,2,2,3,4,5	71.716206	4.954702	5.571782	5.571782	5.611713	5.296911	5.775187	1,2,3,4,5,6	72.072574	0.424536	0.012645	0.400606	0.162213	0.338107	0.366005	0.024216	0.271673	0.006525	0.506266	0.192051	0.295159	0.394999	0.012145	0.106979	0.485877	0.465963	0.041544	0.286822	0.205672	0.196201	0.240586	0.455154	0.108060	1,2,3,2,4,5	72.727880	0.050831	0.095226	0.079358	0.394808	0.291991	0.087785	0.019009	0.051011	0.264301	0.161418	0.212859	0.291402	0.073471	0.045766	0.151255	0.330643	0.362110	0.036754	0.019009	0.051011	0.264301	0.161418	0.212859	0.291402	0.155957	0.110159	0.110378	0.282312	0.308913	0.032281	0.128334	0.124172	0.111429	0.124357	0.285611	0.226097	1,2,1,3,4,5	72.328678	0.568798	0.599055	0.568798	1.792938	2.250577	0.659691	
561000	-115565	1,1,2,3,4,5	70.508907	4.754719	4.754719	5.129884	6.012325	5.874933	5.486830	1,2,3,4,1,3	71.771242	0.467019	0.066213	0.257875	0.208892	0.144562	0.579590	0.022576	0.253273	0.060993	0.432238	0.394514	0.112255	0.144985	0.014922	0.181165	0.658928	0.467019	0.066213	0.257875	0.208892	0.060993	0.432238	0.394514	0.112255	1,2,3,4,1,5	72.418596	0.050861	0.305133	0.227891	0.173781	0.200202	0.042133	0.063611	0.172696	0.428171	0.014477	0.167593	0.153451	0.202888	0.056594	0.005711	0.341729	0.387141	0.005937	0.049369	0.004435	0.280031	0.374739	0.119554	0.171871	0.050861	0.305133	0.227891	0.173781	0.200202	0.042133	0.037500	0.099945	0.667400	0.092445	0.013939	0.088771	1,2,1,3,4,1	72.063001	0.608498	0.667855	0.608498	2.813830	1.906593	0.608498	
562000	-117664	1,2,3,4,5,6	70.320304	5.153028	5.258545	4.944612	5.408284	5.913857	5.893779	1,2,3,4,5,2	71.853909	0.408780	0.269935	0.281561	0.039724	0.349894	0.287494	0.145970	0.216642	0.100404	0.593301	0.078608	0.227687	0.108524	0.066888	0.338341	0.486247	0.514579	0.087897	0.151516	0.246008	0.349894	0.287494	0.145970	0.216642	1,2,3,4,3,5	71.467375	0.029449	0.251549	0.282766	0.057843	0.151569	0.226824	0.003815	0.069811	0.259201	0.061164	0.213215	0.392795	0.006174	0.249418	0.158157	0.367307	0.197767	0.021179	0.060645	0.171437	0.375102	0.008555	0.127307	0.256955	0.006174	0.249418	0.158157	0.367307	0.197767	0.021179	0.045171	0.136038	0.101595	0.314754	0.144351	0.258092	1,2,1,3,4,5	71.629734	0.608907	0.603222	0.608907	2.211135	2.488414	0.706561	
563000	-116438	1,1,2,3,4,5	72.283931	5.134657	5.134657	6.020645	6.860208	5.526394	5.862144	1,2,3,4,1,5	71.791201	0.535386	0.009172	0.358678	0.096764	0.369286	0.268243	0.135205	0.227265	0.048132	0.531781	0.356042	0.064045	0.038484	0.254383	0.201978	0.505155	0.535386	0.009172	0.358678	0.096764	0.046216	0.297903	0.353390	0.302490	1,2,3,4,3,4	72.911718	0.073193	0.098911	0.215933	0.383555	0.142298	0.086111	0.087384	0.178367	0.220824	0.037081	0.294178	0.182166	0.084145	0.168604	0.234271	0.161927	0.215489	0.135564	0.049170	0.356876	0.310731	0.201066	0.013580	0.068577	0.084145	0.168604	0.234271	0.161927	0.215489	0.135564	0.049170	0.356876	0.310731	0.201066	0.013580	0.068577	1,2,3,4,5,6	71.084255	0.636859	0.656513	0.641909	2.074921	2.067543	0.613613	
564000	-116327	1,2,3,4,1,5	71.425168	5.263197	5.721449	6.439722	7.247087	5.263197	5.101239	1,2,3,4,1,3	71.515381	0.387797	0.066367	0.398273	0.147564	0.209955	0.184512	0.169364	0.436170	0.038058	0.520114	0.287361	0.154467	0.078108	0.150517	0.080150	0.691225	0.387797	0.066367	0.398273	0.147564	0.038058	0.520114	0.287361	0.154467	1,1,2,3,4,1	71.428313	0.090303	0.269286	0.338238	0.051198	0.146459	0.104516	0.090303	0.269286	0.338238	0.051198	0.146459	0.104516	0.015503	0.002070	0.079729	0.234606	0.542351	0.125741	0.021337	0.676870	0.018976	0.028647	0.003201	0.250968	0.001590	0.209641	0.467207	0.040577	0.191715	0.089271	0.090303	0.269286	0.338238	0.051198	0.146459	0.104516	1,2,3,4,5,1	71.641711	0.634261	0.590573	0.497863	1.345302	1.533274	0.634261	
565000	-117357	1,2,3,1,4,5	71.019205	4.170650	5.302205	5.171570	4.170650	5.655895	6.135889	1,2,3,2,1,4	72.058058	0.425196	0.011200	0.313492	0.250111	0.248262	0.087859	0.123376	0.540502	0.131680	0.461602	0.315943	0.090775	0.248262	0.087859	0.123376	0.540502	0.425196	0.011200	0.313492	0.250111	0.129682	0.424701	0.357457	0.088161	1,2,3,4,1,5	70.260595	0.079615	0.240413	0.195483	0.281880	0.190395	0.012214	0.038937	0.135236	0.234303	0.088013	0.314263	0.189247	0.142816	0.068308	0.237863	0.189725	0.256052	0.105238	0.010804	0.352019	0.104838	0.017485	0.100472	0.414382	0.079615	0.240413	0.195483	0.281880	0.190395	0.012214	0.132074	0.393983	0.173122	0.077174	0.132746	0.090901	1,1,1,2,2,1	72.296587	0.618811	0.618811	0.618811	1.698732	1.698732	0.618811	
566000	-118309	1,2,3,1,4,5	72.417756	5.047291	4.949658	6.180094	5.047291	5.889697	5.714646	1,2,3,4,1,2	71.154156	0.545601	0.045969	0.213165	0.195266	0.127244	0.294649	0.218171	0.359935	0.059547	0.548536	0.329360	0.062556	0.152958	0.223837	0.161162	0.462043	0.545601	0.045969	0.213165	0.195266	0.127244	0.294649	0.218171	0.359935	1,2,3,1,4,1	71.272053	0.074114	0.237872	0.222448	0.170405	0.150091	0.145069	0.058294	0.012734	0.474639	0.051397	0.327284	0.075652	0.118482	0.009187	0.059435	0.389935	0.097947	0.325014	0.074114	0.237872	0.222448	0.170405	0.150091	0.145069	0.016091	0.246108	0.358398	0.136500	0.241454	0.001449	0.074114	0.237872	0.222448	0.170405	0.150091	0.145069	1,2,3,4,4,5	73.085562	0.624249	0.554197	0.476062	2.140300	2.140300	0.684543	
567000	-118173	1,1,2,3,4,5	72.051345	4.979264	4.979264	5.172984	4.820395	6.006391	6.686784	1,2,3,2,1,4	71.074509	0.576227	0.054902	0.240638	0.128233	0.150627	0.278474	0.082361	0.488537	0.072245	0.350644	0.315805	0.261306	0.150627	0.278474	0.082361	0.488537	0.576227	0.054902	0.240638	0.128233	0.051904	0.217319	0.406028	0.324748	1,2,3,4,3,5	73.002539	0.008740	0.183936	0.379632	0.210363	0.047254	0.170076	0.104928	0.148850	0.178381	0.206339	0.155403	0.206098	0.002133	0.112040	0.090474	0.207290	0.561852	0.026211	0.015228	0.374927	0.103737	0.145004	0.058174	0.302929	0.002133	0.112040	0.090474	0.207290	0.561852	0.026211	0.219837	0.145695	0.303233	0.205155	0.099152	0.026928	1,2,2,3,3,2	69.679582	0.615536	0.633216	0.633216	2.448886	2.448886	0.633216	
568000	-115054	1,2,1,3,4,5	73.102215	4.658919	5.183261	4.658919	5.749995	5.421968	5.711123	1,2,3,4,1,5	71.023361	0.397813	0.076487	0.293566	0.232134	0.191217	0.216767	0.100318	0.491698	0.004458	0.796300	0.186139	0.013103	0.044159	0.047463	0.095794	0.812584	0.397813	0.076487	0.293566	0.232134	0.119229	0.188115	0.417208	0.275448	1,1,2,3,1,1	71.245797	0.075432	0.249855	0.217636	0.191180	0.162968	0.102930	0.075432	0.249855	0.217636	0.191180	0.162968	0.102930	0.251025	0.234073	0.164123	0.074325	0.249229	0.027225	0.587074	0.046206	0.180312	0.034723	0.017788	0.133897	0.075432	0.249855	0.217636	0.191180	0.162968	0.102930	0.075432	0.249855	0.217636	0.191180	0.162968	0.102930	1,2,2,3,3,4	73.851599	0.584187	0.553735	0.553735	2.483788	2.483788	0.677058	
569000	-117665	1,2,1,3,4,5	72.338256	4.640505	5.490310	4.640505	5.296806	4.986106	6.285621	1,2,3,4,1,5	71.115355	0.367941	0.210425	0.208718	0.212916	0.316243	0.152184	0.160261	0.371311	0.159379	0.565052	0.094407	0.181162	0.182701	0.082185	0.192179	0.542935	0.367941	0.210425	0.208718	0.212916	0.112617	0.357201	0.376601	0.153580	1,2,3,4,1,5	70.038498	0.040825	0.397262	0.288371	0.126521	0.058563	0.088459	0.171418	0.030676	0.350624	0.083864	0.210539	0.152879	0.051815	0.322214	0.006777	0.338483	0.141346	0.139365	0.136122	0.143424	0.390837	0.081584	0.020146	0.227887	0.040825	0.397262	0.288371	0.126521	0.058563	0.088459	0.140874	0.361704	0.192291	0.107061	0.056718	0.141352	1,2,2,3,3,2	71.536949	0.578017	0.635513	0.635513	2.240318	2.240318	0.635513	
570000	-118553	1,1,2,1,3,4	69.768712	4.528384	4.528384	5.368750	4.528384	5.225818	6.320573	1,2,3,4,1,5	73.003384	0.448084	0.103417	0.315759	0.132740	0.158105	0.537777	0.107281	0.196838	0.081210	0.571154	0.317124	0.030512	0.208561	0.121423	0.267954	0.402062	0.448084	0.103417	0.315759	0.132740	0.094876	0.158588	0.424870	0.321666	1,2,3,4,5,6	72.317631	0.232759	0.189817	0.237979	0.166512	0.072849	0.100085	0.018981	0.263446	0.301124	0.000097	0.092606	0.323748	0.052916	0.121556	0.044047	0.139651	0.366696	0.275135	0.121643	0.149796	0.057524	0.012337	0.229030	0.429670	0.011654	0.305336	0.279189	0.024869	0.362527	0.016424	0.152711	0.199669	0.276667	0.077342	0.258018	0.035593	1,2,2,3,4,1	71.369414	0.535887	0.570799	0.570799	1.318979	2.690705	0.535887	
571000	-117335	1,2,3,1,2,4	73.303671	4.233489	5.184938	5.850929	4.233489	5.184938	5.566448	1,2,3,2,1,4	73.072517	0.533166	0.093321	0.292564	0.080948	0.236245	0.276727	0.104330	0.382698	0.033934	0.436402	0.359792	0.169872	0.236245	0.276727	0.104330	0.382698	0.533166	0.093321	0.292564	0.080948	0.151934	0.383597	0.303243	0.161226	1,2,3,1,4,4	69.574074	0.013911	0.163289	0.354089	0.110932	0.048726	0.309054	0.158581	0.049696	0.173817	0.071626	0.339280	0.207000	0.030765	0.051365	0.159641	0.165320	0.528932	0.063977	0.013911	0.163289	0.354089	0.110932	0.048726	0.309054	0.106987	0.178677	0.331410	0.175454	0.108894	0.098578	0.106987	0.178677	0.331410	0.175454	0.108894	0.098578	1,2,2,3,3,4	70.558036	0.522938	0.574142	0.574142	1.613892	1.613892	0.635848	
572000	-117273	1,2,3,4,5,6	68.858322	5.363243	5.821620	5.714424	7.072170	5.664002	5.907384	1,2,3,4,5,6	71.160398	0.593962	0.089341	0.253347	0.063351	0.178938	0.134614	0.054137	0.632311	0.036023	0.580882	0.355472	0.027624	0.173894	0.068093	0.062596	0.695418	0.643601	0.095859	0.147886	0.112654	0.100327	0.295274	0.186180	0.418219	1,2,3,1,4,4	72.451672	0.079041	0.260310	0.428112	0.087841	0.000244	0.144452	0.181130	0.218029	0.374559	0.031845	0.089348	0.105089	0.072772	0.140013	0.189954	0.194778	0.329684	0.072798	0.079041	0.260310	0.428112	0.087841	0.000244	0.144452	0.147770	0.370470	0.269422	0.090916	0.028185	0.093236	0.147770	0.370470	0.269422	0.090916	0.028185	0.093236	1,2,2,3,4,1	70.741983	0.622701	0.577815	0.577815	1.081248	1.918241	0.622701	
573000	-117496	1,2,1,3,4,5	71.748833	4.837477	5.230025	4.837477	5.972341	5.416403	5.868693	1,2,3,4,1,3	71.417687	0.701156	0.065254	0.145909	0.087681	0.232665	0.263904	0.085503	0.417928	0.149072	0.366253	0.346742	0.137933	0.087967	0.166035	0.022243	0.723754	0.701156	0.065254	0.145909	0.087681	0.149072	0.366253	0.346742	0.137933	1,1,2,3,1,1	70.973617	0.047736	0.217084	0.260465	0.108605	0.194159	0.171950	0.047736	0.217084	0.260465	0.108605	0.194159	0.171950	0.041082	0.070391	0.018753	0.500049	0.324018	0.045707	0.218202	0.032042	0.376086	0.185005	0.031803	0.156863	0.047736	0.217084	0.260465	0.108605	0.194159	0.171950	0.047736	0.217084	0.260465	0.108605	0.194159	0.171950	1,2,3,4,4,5	71.985707	0.598880	0.639884	0.670767	1.837415	1.837415	0.699931	
574000	-116351	1,1,2,3,4,5	71.694193	4.906653	4.906653	6.271059	5.984760	5.958254	6.313233	1,2,3,4,1,3	71.911161	0.504447	0.049648	0.278858	0.167048	0.150374	0.178346	0.439256	0.232024	0.094668	0.412633	0.301034	0.191665	0.049548	0.074924	0.142916	0.732612	0.504447	0.049648	0.278858	0.167048	0.094668	0.412633	0.301034	0.191665	1,2,3,4,1,1	71.350166	0.014029	0.366367	0.308168	0.058500	0.128756	0.124180	0.121674	0.017912	0.419576	0.039250	0.345442	0.056146	0.055822	0.083017	0.192014	0.163890	0.497669	0.007589	0.022091	0.200439	0.208335	0.295206	0.031560	0.242369	0.014029	0.366367	0.308168	0.058500	0.128756	0.124180	0.014029	0.366367	0.308168	0.058500	0.128756	0.124180	1,2,3,4,4,2	70.158880	0.684790	0.664606	0.514564	2.182424	2.182424	0.664606	
575000	-116953	1,2,3,4,5,6	70.390719	5.491324	4.877424	5.857517	4.788759	5.191654	6.405470	1,2,3,4,5,6	70.909288	0.423192	0.024067	0.532424	0.020317	0.106075	0.300853	0.266741	0.326332	0.107104	0.364453	0.390515	0.137927	0.289344	0.047250	0.126933	0.536473	0.278915	0.168378	0.331771	0.220935	0.089144	0.323628	0.359966	0.227261	1,2,3,4,2,1	70.774037	0.242932	0.164696	0.433388	0.058117	0.008423	0.092444	0.073758	0.270197	0.462005	0.023506	0.131553	0.038982	0.056687	0.170650	0.049267	0.199864	0.427182	0.096351	0.180888	0.007241	0.348839	0.209074	0.063640	0.190319	0.073758	0.270197	0.462005	0.023506	0.131553	0.038982	0.242932	0.164696	0.433388	0.058117	0.008423	0.092444	1,1,2,3,3,1	71.419499	0.617010	0.617010	0.569974	2.676659	2.676659	0.617010	
576000	-115767	1,2,3,1,4,5	71.058930	5.207254	5.250010	6.519087	5.207254	5.128588	6.331060	1,2,3,4,4,5	67.926568	0.473783	0.018753	0.375379	0.132085	0.180384	0.274533	0.150702	0.394381	0.009456	0.599621	0.326867	0.064056	0.353810	0.011110	0.148387	0.486693	0.353810	0.011110	0.148387	0.486693	0.180705	0.301121	0.291144	0.227030	1,2,3,4,2,1	71.323187	0.144465	0.262291	0.293287	0.125628	0.057235	0.117094	0.103288	0.348466	0.171574	0.056515	0.254041	0.066115	0.046608	0.087798	0.440581	0.178248	0.203637	0.043128	0.207025	0.073613	0.323256	0.088693	0.102550	0.204863	0.103288	0.348466	0.171574	0.056515	0.254041	0.066115	0.144465	0.262291	0.293287	0.125628	0.057235	0.117094	1,2,2,3,4,5	71.730751	0.597368	0.638711	0.638711	2.456851	2.626615	0.676287	
577000	-116862	1,1,1,2,3,1	69.920639	4.674072	4.674072	4.674072	6.083709	5.600923	4.674072	1,2,3,4,1,3	71.579198	0.292970	0.073663	0.459104	0.174263	0.211752	0.461535	0.074481	0.252232	0.032738	0.326218	0.510382	0.130662	0.083750	0.022857	0.214038	0.679354	0.292970	0.073663	0.459104	0.174263	0.032738	0.326218	0.510382	0.130662	1,2,3,1,4,1	71.267555	0.117139	0.196818	0.425878	0.056412	0.068747	0.135005	0.110921	0.075008	0.131958	0.067137	0.290041	0.324935	0.044244	0.060907	0.116505	0.164298	0.583528	0.030518	0.117139	0.196818	0.425878	0.056412	0.068747	0.135005	0.054247	0.251742	0.197038	0.317819	0.147746	0.031407	0.117139	0.196818	0.425878	0.056412	0.068747	0.135005	1,2,2,3,3,2	73.463914	0.592106	0.651063	0.651063	2.174521	2.174521	0.651063	
578000	-117736	1,1,2,3,4,5	71.906395	4.911564	4.911564	6.309645	5.408109	4.887759	6.393008	1,2,3,2,4,5	69.638166	0.348899	0.061830	0.402838	0.186434	0.067118	0.118780	0.235188	0.578915	0.165872	0.441478	0.291765	0.100886	0.067118	0.118780	0.235188	0.578915	0.515898	0.025066	0.059495	0.399542	0.191253	0.214379	0.336134	0.258234	1,1,2,3,4,3	71.513091	0.135325	0.237296	0.139718	0.118626	0.276982	0.092053	0.135325	0.237296	0.139718	0.118626	0.276982	0.092053	0.043438	0.228357	0.137336	0.129336	0.424641	0.036893	0.069342	0.142590	0.409269	0.131882	0.066346	0.180570	0.017026	0.606789	0.179457	0.008027	0.086095	0.102606	0.069342	0.142590	0.409269	0.131882	0.066346	0.180570	1,2,3,4,5,6	69.324776	0.556075	0.761923	0.645165	2.131533	2.474424	0.717882	
579000	-116118	1,2,1,3,1,4	70.127964	4.772092	5.053391	4.772092	6.012642	4.772092	5.528124	1,2,3,4,5,3	72.907430	0.345953	0.058705	0.550973	0.044369	0.301204	0.329793	0.063344	0.305659	0.105254	0.388052	0.318853	0.187841	0.150260	0.001843	0.255859	0.592038	0.694366	0.103518	0.052794	0.149321	0.105254	0.388052	0.318853	0.187841	1,2,3,4,5,1	71.691289	0.037112	0.208696	0.397683	0.091939	0.077976	0.186593	0.138086	0.213513	0.185560	0.024906	0.149095	0.288840	0.036720	0.033167	0.112467	0.403201	0.179094	0.235352	0.099045	0.131942	0.253887	0.161070	0.242365	0.111690	0.011499	0.386702	0.082244	0.007431	0.455538	0.056586	0.037112	0.208696	0.397683	0.091939	0.077976	0.186593	1,1,2,3,4,5	70.894199	0.599964	0.599964	0.574119	1.966749	2.236226	0.643856	
580000	-115437	1,2,1,1,3,4	70.179798	4.802408	5.176276	4.802408	4.802408	5.698555	6.180966	1,2,3,4,5,6	71.730286	0.278869	0.106833	0.511746	0.102552	0.241162	0.306486	0.168784	0.283568	0.010605	0.349319	0.557389	0.082686	0.192682	0.137991	0.181631	0.487697	0.615687	0.032279	0.176428	0.175606	0.150875	0.232614	0.355665	0.260846	1,1,2,3,2,4	70.567125	0.054090	0.181953	0.282953	0.178760	0.201947	0.100298	0.054090	0.181953	0.282953	0.178760	0.201947	0.100298	0.086343	0.148006	0.218282	0.161699	0.344249	0.041422	0.060946	0.077504	0.406855	0.038469	0.025542	0.390684	0.086343	0.148006	0.218282	0.161699	0.344249	0.041422	0.284598	0.246947	0.152090	0.109829	0.073565	0.132970	1,1,1,2,3,1	70.327251	0.613895	0.613895	0.613895	2.039201	2.009257	0.613895	
581000	-117513	1,1,2,3,4,5	70.817555	4.856014	4.856014	5.994674	5.661040	5.443542	7.117528	1,2,3,2,1,2	70.372179	0.462300	0.028722	0.312156	0.196822	0.123577	0.283422	0.155462	0.437540	0.092625	0.455882	0.339984	0.111509	0.123577	0.283422	0.155462	0.437540	0.462300	0.028722	0.312156	0.196822	0.123577	0.283422	0.155462	0.437540	1,1,2,3,1,4	71.571816	0.172222	0.336565	0.139110	0.100147	0.135037	0.116920	0.172222	0.336565	0.139110	0.100147	0.135037	0.116920	0.002772	0.097632	0.362872	0.294072	0.193605	0.049047	0.065630	0.040978	0.316014	0.301198	0.059655	0.216524	0.172222	0.336565	0.139110	0.100147	0.135037	0.116920	0.181451	0.227308	0.305810	0.156404	0.080981	0.048046	1,2,3,4,4,3	71.206512	0.640192	0.588547	0.472304	2.268751	2.268751	0.472304	
582000	-115896	1,2,3,4,1,1	71.878960	4.879564	5.593485	5.266535	5.481661	4.879564	4.879564	1,2,3,4,5,3	70.942494	0.510366	0.146682	0.227849	0.115104	0.189734	0.162399	0.147105	0.500762	0.101379	0.469503	0.286237	0.142881	0.153948	0.114210	0.145229	0.586613	0.386017	0.244244	0.159289	0.210450	0.101379	0.469503	0.286237	0.142881	1,2,3,4,1,2	70.668656	0.016413	0.414971	0.349823	0.073721	0.082647	0.062425	0.107622	0.168161	0.335108	0.091010	0.109166	0.188934	0.055431	0.034787	0.036611	0.387211	0.362932	0.123027	0.095852	0.200937	0.218987	0.131299	0.079756	0.273170	0.016413	0.414971	0.349823	0.073721	0.082647	0.062425	0.107622	0.168161	0.335108	0.091010	0.109166	0.188934	1,1,1,2,2,3	71.676423	0.575137	0.575137	0.575137	2.035486	2.035486	0.638373	
