Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
104000	-91526	1,2,2,3,3,3	1.695768	6.490498	6.826744	6.826744	5.683228	5.683228	5.683228	1,1,1,1,1,1	1.695768	0.682425	0.048086	0.124793	0.144696	0.682425	0.048086	0.124793	0.144696	0.682425	0.048086	0.124793	0.144696	0.682425	0.048086	0.124793	0.144696	0.682425	0.048086	0.124793	0.144696	0.682425	0.048086	0.124793	0.144696	1,2,2,2,1,3	1.695768	0.090147	0.021606	0.004702	0.106454	0.462140	0.314951	0.130586	0.403492	0.176857	0.091270	0.166160	0.031636	0.130586	0.403492	0.176857	0.091270	0.166160	0.031636	0.130586	0.403492	0.176857	0.091270	0.166160	0.031636	0.090147	0.021606	0.004702	0.106454	0.462140	0.314951	0.071067	0.222355	0.027212	0.063161	0.370327	0.245878	1,1,1,2,2,3	1.695768	0.114265	0.114265	0.114265	1.435623	1.435623	0.847281	
105000	-91723.3	1,1,1,2,2,2	1.695768	6.319389	6.319389	6.319389	5.317948	5.317948	5.317948	1,1,1,1,1,1	1.695768	0.690478	0.047187	0.115248	0.147087	0.690478	0.047187	0.115248	0.147087	0.690478	0.047187	0.115248	0.147087	0.690478	0.047187	0.115248	0.147087	0.690478	0.047187	0.115248	0.147087	0.690478	0.047187	0.115248	0.147087	1,2,2,2,1,3	1.695768	0.089013	0.020192	0.004390	0.108015	0.455979	0.322411	0.138997	0.370194	0.174973	0.114510	0.163893	0.037433	0.138997	0.370194	0.174973	0.114510	0.163893	0.037433	0.138997	0.370194	0.174973	0.114510	0.163893	0.037433	0.089013	0.020192	0.004390	0.108015	0.455979	0.322411	0.340990	0.072131	0.044816	0.114414	0.125614	0.302036	1,1,1,2,2,3	1.695768	0.120022	0.120022	0.120022	1.389831	1.389831	0.847929	
106000	-91706.2	1,1,1,2,2,2	1.695768	6.860497	6.860497	6.860497	5.436072	5.436072	5.436072	1,1,1,1,1,1	1.695768	0.676504	0.052299	0.116019	0.155178	0.676504	0.052299	0.116019	0.155178	0.676504	0.052299	0.116019	0.155178	0.676504	0.052299	0.116019	0.155178	0.676504	0.052299	0.116019	0.155178	0.676504	0.052299	0.116019	0.155178	1,2,2,2,1,3	1.695768	0.089902	0.021630	0.004391	0.093603	0.470278	0.320196	0.117389	0.397085	0.163507	0.104450	0.185642	0.031926	0.117389	0.397085	0.163507	0.104450	0.185642	0.031926	0.117389	0.397085	0.163507	0.104450	0.185642	0.031926	0.089902	0.021630	0.004391	0.093603	0.470278	0.320196	0.222955	0.086713	0.052294	0.013179	0.268526	0.356333	1,1,1,2,2,3	1.695768	0.118540	0.118540	0.118540	1.432223	1.432223	0.837547	
107000	-91527.2	1,1,2,3,3,2	1.695768	6.428249	6.428249	6.873100	5.334202	5.334202	6.873100	1,1,1,1,1,1	1.695768	0.676928	0.053861	0.122046	0.147165	0.676928	0.053861	0.122046	0.147165	0.676928	0.053861	0.122046	0.147165	0.676928	0.053861	0.122046	0.147165	0.676928	0.053861	0.122046	0.147165	0.676928	0.053861	0.122046	0.147165	1,2,2,2,1,3	1.695768	0.089537	0.021636	0.004460	0.104365	0.475357	0.304645	0.131081	0.393622	0.172278	0.103711	0.162809	0.036499	0.131081	0.393622	0.172278	0.103711	0.162809	0.036499	0.131081	0.393622	0.172278	0.103711	0.162809	0.036499	0.089537	0.021636	0.004460	0.104365	0.475357	0.304645	0.039333	0.199309	0.029960	0.268904	0.030729	0.431765	1,2,1,3,3,4	1.695768	0.120845	0.010271	0.120845	1.538337	1.538337	0.994225	
108000	-91542.3	1,2,2,3,4,5	1.695768	6.489329	6.666245	6.666245	5.543146	5.694973	5.314967	1,1,1,1,1,1	1.695768	0.675921	0.053422	0.115636	0.155020	0.675921	0.053422	0.115636	0.155020	0.675921	0.053422	0.115636	0.155020	0.675921	0.053422	0.115636	0.155020	0.675921	0.053422	0.115636	0.155020	0.675921	0.053422	0.115636	0.155020	1,2,2,2,1,3	1.695768	0.093293	0.022581	0.004377	0.096501	0.451398	0.331849	0.134054	0.414819	0.167095	0.078173	0.178911	0.026949	0.134054	0.414819	0.167095	0.078173	0.178911	0.026949	0.134054	0.414819	0.167095	0.078173	0.178911	0.026949	0.093293	0.022581	0.004377	0.096501	0.451398	0.331849	0.149343	0.227430	0.008143	0.392107	0.172063	0.050914	1,1,1,2,2,3	1.695768	0.113834	0.113834	0.113834	1.589482	1.589482	0.870082	
109000	-91362.7	1,1,2,3,3,2	1.695768	6.696034	6.696034	6.277304	5.276144	5.276144	6.277304	1,1,1,1,1,1	1.695768	0.691712	0.052017	0.112400	0.143871	0.691712	0.052017	0.112400	0.143871	0.691712	0.052017	0.112400	0.143871	0.691712	0.052017	0.112400	0.143871	0.691712	0.052017	0.112400	0.143871	0.691712	0.052017	0.112400	0.143871	1,2,2,2,1,3	1.695768	0.092064	0.023671	0.002997	0.103413	0.462964	0.314891	0.127480	0.400727	0.179078	0.063925	0.206639	0.022151	0.127480	0.400727	0.179078	0.063925	0.206639	0.022151	0.127480	0.400727	0.179078	0.063925	0.206639	0.022151	0.092064	0.023671	0.002997	0.103413	0.462964	0.314891	0.367077	0.276306	0.009334	0.027745	0.192564	0.126974	1,1,1,2,2,3	1.695768	0.125512	0.125512	0.125512	1.434052	1.434052	0.989929	
110000	-91394.1	1,1,2,3,4,3	1.695768	6.494766	6.494766	6.841012	5.400492	5.843223	5.400492	1,1,1,1,1,1	1.695768	0.676243	0.052332	0.118104	0.153322	0.676243	0.052332	0.118104	0.153322	0.676243	0.052332	0.118104	0.153322	0.676243	0.052332	0.118104	0.153322	0.676243	0.052332	0.118104	0.153322	0.676243	0.052332	0.118104	0.153322	1,2,2,2,1,3	1.695768	0.092601	0.019897	0.003287	0.102158	0.477845	0.304213	0.125997	0.395365	0.187488	0.093320	0.164078	0.033752	0.125997	0.395365	0.187488	0.093320	0.164078	0.033752	0.125997	0.395365	0.187488	0.093320	0.164078	0.033752	0.092601	0.019897	0.003287	0.102158	0.477845	0.304213	0.097680	0.269870	0.053642	0.075039	0.210277	0.293493	1,2,1,3,3,4	1.695768	0.125343	0.076479	0.125343	1.530343	1.530343	1.073202	
111000	-91100.8	1,1,1,2,3,4	1.695768	6.825116	6.825116	6.825116	5.757082	5.688289	5.805151	1,1,1,1,1,1	1.695768	0.672677	0.056838	0.115843	0.154642	0.672677	0.056838	0.115843	0.154642	0.672677	0.056838	0.115843	0.154642	0.672677	0.056838	0.115843	0.154642	0.672677	0.056838	0.115843	0.154642	0.672677	0.056838	0.115843	0.154642	1,2,2,2,1,3	1.695768	0.085207	0.020735	0.004000	0.133689	0.443270	0.313098	0.116985	0.420265	0.181293	0.097485	0.165382	0.018589	0.116985	0.420265	0.181293	0.097485	0.165382	0.018589	0.116985	0.420265	0.181293	0.097485	0.165382	0.018589	0.085207	0.020735	0.004000	0.133689	0.443270	0.313098	0.132489	0.130481	0.015521	0.184861	0.256991	0.279658	1,2,1,3,3,4	1.695768	0.124564	0.107769	0.124564	1.462815	1.462815	0.936469	
112000	-90985.5	1,1,1,2,3,2	1.695768	6.612688	6.612688	6.612688	5.459311	5.522381	5.459311	1,1,1,1,1,1	1.695768	0.675034	0.055736	0.125030	0.144201	0.675034	0.055736	0.125030	0.144201	0.675034	0.055736	0.125030	0.144201	0.675034	0.055736	0.125030	0.144201	0.675034	0.055736	0.125030	0.144201	0.675034	0.055736	0.125030	0.144201	1,2,2,2,1,3	1.695768	0.088170	0.023990	0.003709	0.107380	0.443488	0.333263	0.117017	0.387533	0.184448	0.095652	0.189658	0.025692	0.117017	0.387533	0.184448	0.095652	0.189658	0.025692	0.117017	0.387533	0.184448	0.095652	0.189658	0.025692	0.088170	0.023990	0.003709	0.107380	0.443488	0.333263	0.141220	0.245161	0.012671	0.103734	0.235531	0.261683	1,2,1,3,3,4	1.695768	0.113197	0.020607	0.113197	1.581177	1.581177	1.011436	
113000	-91318.6	1,1,1,2,2,3	1.695768	6.655498	6.655498	6.655498	5.636711	5.636711	5.287629	1,1,1,1,1,1	1.695768	0.672547	0.060621	0.125042	0.141790	0.672547	0.060621	0.125042	0.141790	0.672547	0.060621	0.125042	0.141790	0.672547	0.060621	0.125042	0.141790	0.672547	0.060621	0.125042	0.141790	0.672547	0.060621	0.125042	0.141790	1,2,2,2,1,3	1.695768	0.088018	0.019769	0.005113	0.116579	0.430004	0.340517	0.120232	0.379521	0.179328	0.091347	0.204460	0.025111	0.120232	0.379521	0.179328	0.091347	0.204460	0.025111	0.120232	0.379521	0.179328	0.091347	0.204460	0.025111	0.088018	0.019769	0.005113	0.116579	0.430004	0.340517	0.244136	0.137660	0.038270	0.103969	0.163553	0.312412	1,1,1,2,2,3	1.695768	0.121700	0.121700	0.121700	1.610619	1.610619	0.621236	
114000	-91618.3	1,1,1,2,2,3	1.695768	6.757458	6.757458	6.757458	5.498805	5.498805	5.461357	1,1,1,1,1,1	1.695768	0.672839	0.050134	0.120810	0.156217	0.672839	0.050134	0.120810	0.156217	0.672839	0.050134	0.120810	0.156217	0.672839	0.050134	0.120810	0.156217	0.672839	0.050134	0.120810	0.156217	0.672839	0.050134	0.120810	0.156217	1,2,2,2,1,3	1.695768	0.092247	0.021734	0.004898	0.116508	0.460654	0.303960	0.130948	0.423137	0.178068	0.087238	0.151369	0.029241	0.130948	0.423137	0.178068	0.087238	0.151369	0.029241	0.130948	0.423137	0.178068	0.087238	0.151369	0.029241	0.092247	0.021734	0.004898	0.116508	0.460654	0.303960	0.173620	0.329554	0.086327	0.017620	0.126292	0.266588	1,2,1,3,3,4	1.695768	0.117603	0.114949	0.117603	1.465364	1.465364	0.945869	
115000	-91824	1,2,3,4,5,5	1.695768	7.066047	6.241264	6.864017	5.542625	5.943623	5.943623	1,1,1,1,1,1	1.695768	0.658944	0.057670	0.117672	0.165715	0.658944	0.057670	0.117672	0.165715	0.658944	0.057670	0.117672	0.165715	0.658944	0.057670	0.117672	0.165715	0.658944	0.057670	0.117672	0.165715	0.658944	0.057670	0.117672	0.165715	1,2,2,2,1,3	1.695768	0.089076	0.021197	0.004096	0.108519	0.466968	0.310144	0.132337	0.415315	0.177544	0.087396	0.158058	0.029350	0.132337	0.415315	0.177544	0.087396	0.158058	0.029350	0.132337	0.415315	0.177544	0.087396	0.158058	0.029350	0.089076	0.021197	0.004096	0.108519	0.466968	0.310144	0.044444	0.314060	0.016789	0.164257	0.346012	0.114437	1,2,1,3,3,4	1.695768	0.122291	0.082552	0.122291	1.527192	1.527192	0.748763	
116000	-91416.4	1,1,1,2,2,2	1.695768	6.787307	6.787307	6.787307	5.304037	5.304037	5.304037	1,1,1,1,1,1	1.695768	0.673536	0.051559	0.122235	0.152670	0.673536	0.051559	0.122235	0.152670	0.673536	0.051559	0.122235	0.152670	0.673536	0.051559	0.122235	0.152670	0.673536	0.051559	0.122235	0.152670	0.673536	0.051559	0.122235	0.152670	1,2,2,2,1,3	1.695768	0.083293	0.021366	0.006110	0.103090	0.445208	0.340933	0.124767	0.409893	0.182607	0.089463	0.150840	0.042430	0.124767	0.409893	0.182607	0.089463	0.150840	0.042430	0.124767	0.409893	0.182607	0.089463	0.150840	0.042430	0.083293	0.021366	0.006110	0.103090	0.445208	0.340933	0.365750	0.201949	0.058271	0.088700	0.107711	0.177619	1,1,1,2,2,3	1.695768	0.114972	0.114972	0.114972	1.544470	1.544470	0.757110	
117000	-92006.9	1,1,2,3,3,2	1.695768	6.295443	6.295443	6.550366	5.388608	5.388608	6.550366	1,1,1,1,1,1	1.695768	0.699985	0.049037	0.107526	0.143452	0.699985	0.049037	0.107526	0.143452	0.699985	0.049037	0.107526	0.143452	0.699985	0.049037	0.107526	0.143452	0.699985	0.049037	0.107526	0.143452	0.699985	0.049037	0.107526	0.143452	1,2,2,2,1,3	1.695768	0.089282	0.023537	0.003587	0.124627	0.429498	0.329468	0.120788	0.393036	0.156027	0.113549	0.179611	0.036988	0.120788	0.393036	0.156027	0.113549	0.179611	0.036988	0.120788	0.393036	0.156027	0.113549	0.179611	0.036988	0.089282	0.023537	0.003587	0.124627	0.429498	0.329468	0.117767	0.020728	0.005279	0.375184	0.350273	0.130770	1,1,1,2,2,3	1.695768	0.120207	0.120207	0.120207	1.438995	1.438995	0.854061	
118000	-91981.6	1,1,1,2,3,2	1.695768	6.657176	6.657176	6.657176	5.492955	5.434437	5.492955	1,1,1,1,1,2	1.695768	0.679121	0.054031	0.122668	0.144181	0.679121	0.054031	0.122668	0.144181	0.679121	0.054031	0.122668	0.144181	0.679121	0.054031	0.122668	0.144181	0.679121	0.054031	0.122668	0.144181	0.735196	0.021732	0.200854	0.042218	1,2,2,2,1,3	1.695768	0.091665	0.022026	0.004417	0.107095	0.444429	0.330368	0.125145	0.383951	0.177361	0.081384	0.200769	0.031391	0.125145	0.383951	0.177361	0.081384	0.200769	0.031391	0.125145	0.383951	0.177361	0.081384	0.200769	0.031391	0.091665	0.022026	0.004417	0.107095	0.444429	0.330368	0.309759	0.071964	0.095272	0.127633	0.147620	0.247752	1,2,2,3,3,4	1.695768	0.129512	0.126082	0.126082	1.659960	1.659960	0.860482	
119000	-91793	1,1,1,2,2,2	1.695768	6.553830	6.553830	6.553830	5.556320	5.556320	5.556320	1,1,1,1,1,1	1.695768	0.682873	0.059227	0.115622	0.142279	0.682873	0.059227	0.115622	0.142279	0.682873	0.059227	0.115622	0.142279	0.682873	0.059227	0.115622	0.142279	0.682873	0.059227	0.115622	0.142279	0.682873	0.059227	0.115622	0.142279	1,2,2,2,1,3	1.695768	0.078443	0.022060	0.004081	0.117456	0.449518	0.328442	0.121409	0.424460	0.187537	0.088331	0.149375	0.028888	0.121409	0.424460	0.187537	0.088331	0.149375	0.028888	0.121409	0.424460	0.187537	0.088331	0.149375	0.028888	0.078443	0.022060	0.004081	0.117456	0.449518	0.328442	0.177367	0.428620	0.055917	0.130515	0.144142	0.063440	1,2,1,3,3,4	1.695768	0.125965	0.046778	0.125965	1.430286	1.430286	1.052781	
120000	-92118	1,1,1,2,3,4	1.695768	7.112324	7.112324	7.112324	5.696062	5.988167	5.391920	1,1,1,1,1,1	1.695768	0.671579	0.055105	0.123194	0.150123	0.671579	0.055105	0.123194	0.150123	0.671579	0.055105	0.123194	0.150123	0.671579	0.055105	0.123194	0.150123	0.671579	0.055105	0.123194	0.150123	0.671579	0.055105	0.123194	0.150123	1,2,2,2,1,3	1.695768	0.082398	0.021274	0.004275	0.088319	0.479547	0.324188	0.126214	0.419023	0.184060	0.074699	0.150771	0.045233	0.126214	0.419023	0.184060	0.074699	0.150771	0.045233	0.126214	0.419023	0.184060	0.074699	0.150771	0.045233	0.082398	0.021274	0.004275	0.088319	0.479547	0.324188	0.155434	0.603274	0.011047	0.084650	0.006029	0.139566	1,2,1,3,4,5	1.695768	0.119771	0.083693	0.119771	1.544561	1.427466	0.965924	
121000	-91951.9	1,1,1,2,2,3	1.695768	6.689026	6.689026	6.689026	5.279235	5.279235	6.135093	1,1,1,1,1,1	1.695768	0.676789	0.055074	0.116628	0.151509	0.676789	0.055074	0.116628	0.151509	0.676789	0.055074	0.116628	0.151509	0.676789	0.055074	0.116628	0.151509	0.676789	0.055074	0.116628	0.151509	0.676789	0.055074	0.116628	0.151509	1,2,2,2,1,3	1.695768	0.091107	0.026350	0.005592	0.099814	0.444454	0.332683	0.130612	0.398880	0.166657	0.092448	0.186538	0.024865	0.130612	0.398880	0.166657	0.092448	0.186538	0.024865	0.130612	0.398880	0.166657	0.092448	0.186538	0.024865	0.091107	0.026350	0.005592	0.099814	0.444454	0.332683	0.015437	0.108781	0.021350	0.152165	0.388509	0.313758	1,2,1,3,3,4	1.695768	0.110191	0.058111	0.110191	1.462260	1.462260	0.779260	
122000	-91305.3	1,1,2,3,3,2	1.695768	6.762522	6.762522	7.110529	5.577234	5.577234	7.110529	1,1,1,1,1,1	1.695768	0.673392	0.046966	0.125994	0.153648	0.673392	0.046966	0.125994	0.153648	0.673392	0.046966	0.125994	0.153648	0.673392	0.046966	0.125994	0.153648	0.673392	0.046966	0.125994	0.153648	0.673392	0.046966	0.125994	0.153648	1,2,2,2,1,3	1.695768	0.093035	0.020328	0.004824	0.101216	0.470097	0.310500	0.133039	0.417074	0.184378	0.077644	0.168521	0.019344	0.133039	0.417074	0.184378	0.077644	0.168521	0.019344	0.133039	0.417074	0.184378	0.077644	0.168521	0.019344	0.093035	0.020328	0.004824	0.101216	0.470097	0.310500	0.391544	0.085539	0.001877	0.241484	0.110009	0.169547	1,2,2,3,3,4	1.695768	0.128278	0.117263	0.117263	1.347034	1.347034	1.127265	
123000	-91399.4	1,1,1,2,2,2	1.695768	6.646601	6.646601	6.646601	5.613662	5.613662	5.613662	1,1,1,1,1,1	1.695768	0.668320	0.049592	0.131816	0.150272	0.668320	0.049592	0.131816	0.150272	0.668320	0.049592	0.131816	0.150272	0.668320	0.049592	0.131816	0.150272	0.668320	0.049592	0.131816	0.150272	0.668320	0.049592	0.131816	0.150272	1,2,2,2,1,3	1.695768	0.103143	0.020162	0.004374	0.101502	0.452984	0.317836	0.129488	0.363212	0.178038	0.099118	0.204154	0.025991	0.129488	0.363212	0.178038	0.099118	0.204154	0.025991	0.129488	0.363212	0.178038	0.099118	0.204154	0.025991	0.103143	0.020162	0.004374	0.101502	0.452984	0.317836	0.282309	0.157663	0.065304	0.063158	0.292016	0.139550	1,2,1,3,3,4	1.695768	0.122853	0.012891	0.122853	1.482351	1.482351	0.839308	
124000	-91391.1	1,1,1,2,3,2	1.695768	6.540668	6.540668	6.540668	5.503154	5.829654	5.503154	1,1,1,1,1,1	1.695768	0.676787	0.055881	0.122004	0.145327	0.676787	0.055881	0.122004	0.145327	0.676787	0.055881	0.122004	0.145327	0.676787	0.055881	0.122004	0.145327	0.676787	0.055881	0.122004	0.145327	0.676787	0.055881	0.122004	0.145327	1,2,2,2,1,3	1.695768	0.093653	0.022411	0.004383	0.096111	0.469911	0.313531	0.115264	0.387192	0.174757	0.111073	0.184722	0.026991	0.115264	0.387192	0.174757	0.111073	0.184722	0.026991	0.115264	0.387192	0.174757	0.111073	0.184722	0.026991	0.093653	0.022411	0.004383	0.096111	0.469911	0.313531	0.228597	0.170084	0.056865	0.381878	0.046499	0.116077	1,2,1,3,3,4	1.695768	0.126772	0.017450	0.126772	1.521387	1.521387	1.153725	
125000	-91761.7	1,2,1,3,3,3	1.695768	6.662897	6.767808	6.662897	5.614003	5.614003	5.614003	1,1,1,1,1,1	1.695768	0.669697	0.048575	0.122645	0.159083	0.669697	0.048575	0.122645	0.159083	0.669697	0.048575	0.122645	0.159083	0.669697	0.048575	0.122645	0.159083	0.669697	0.048575	0.122645	0.159083	0.669697	0.048575	0.122645	0.159083	1,2,2,2,1,3	1.695768	0.092026	0.022204	0.004570	0.109226	0.454330	0.317643	0.133900	0.378958	0.169936	0.114403	0.177847	0.024956	0.133900	0.378958	0.169936	0.114403	0.177847	0.024956	0.133900	0.378958	0.169936	0.114403	0.177847	0.024956	0.092026	0.022204	0.004570	0.109226	0.454330	0.317643	0.131655	0.110562	0.049494	0.117366	0.435228	0.155695	1,1,1,2,2,2	1.695768	0.156067	0.156067	0.156067	1.413220	1.413220	1.413220	
126000	-90989.9	1,1,1,2,2,3	1.695768	6.732940	6.732940	6.732940	5.474114	5.474114	6.352632	1,1,1,1,1,1	1.695768	0.671016	0.051211	0.122232	0.155541	0.671016	0.051211	0.122232	0.155541	0.671016	0.051211	0.122232	0.155541	0.671016	0.051211	0.122232	0.155541	0.671016	0.051211	0.122232	0.155541	0.671016	0.051211	0.122232	0.155541	1,2,2,2,1,3	1.695768	0.093686	0.023471	0.005571	0.101941	0.454093	0.321237	0.120856	0.414550	0.170978	0.091230	0.166519	0.035866	0.120856	0.414550	0.170978	0.091230	0.166519	0.035866	0.120856	0.414550	0.170978	0.091230	0.166519	0.035866	0.093686	0.023471	0.005571	0.101941	0.454093	0.321237	0.385726	0.176574	0.002512	0.001579	0.165180	0.268430	1,2,1,3,4,5	1.695768	0.123340	0.027666	0.123340	1.476198	1.347991	0.836258	
127000	-91372.6	1,2,1,3,3,4	1.695768	6.832739	6.976159	6.832739	5.803929	5.803929	5.759197	1,1,1,1,1,1	1.695768	0.664713	0.051140	0.121489	0.162657	0.664713	0.051140	0.121489	0.162657	0.664713	0.051140	0.121489	0.162657	0.664713	0.051140	0.121489	0.162657	0.664713	0.051140	0.121489	0.162657	0.664713	0.051140	0.121489	0.162657	1,2,2,2,1,3	1.695768	0.097390	0.019462	0.004508	0.135275	0.444868	0.298496	0.124491	0.411568	0.173063	0.083814	0.177046	0.030017	0.124491	0.411568	0.173063	0.083814	0.177046	0.030017	0.124491	0.411568	0.173063	0.083814	0.177046	0.030017	0.097390	0.019462	0.004508	0.135275	0.444868	0.298496	0.068316	0.134570	0.019548	0.088117	0.507818	0.181631	1,2,1,3,3,4	1.695768	0.126071	0.048231	0.126071	1.415047	1.415047	1.183084	
128000	-91857.8	1,2,2,3,3,3	1.695768	6.681288	6.800646	6.800646	5.517172	5.517172	5.517172	1,1,1,1,1,1	1.695768	0.666568	0.055547	0.125472	0.152412	0.666568	0.055547	0.125472	0.152412	0.666568	0.055547	0.125472	0.152412	0.666568	0.055547	0.125472	0.152412	0.666568	0.055547	0.125472	0.152412	0.666568	0.055547	0.125472	0.152412	1,2,2,2,1,3	1.695768	0.092830	0.022555	0.004418	0.092646	0.478183	0.309369	0.110663	0.404921	0.171050	0.099326	0.172101	0.041939	0.110663	0.404921	0.171050	0.099326	0.172101	0.041939	0.110663	0.404921	0.171050	0.099326	0.172101	0.041939	0.092830	0.022555	0.004418	0.092646	0.478183	0.309369	0.118334	0.286542	0.113713	0.034553	0.090791	0.356067	1,1,1,2,2,3	1.695768	0.115705	0.115705	0.115705	1.398434	1.398434	0.764511	
129000	-91644.3	1,1,1,2,2,1	1.695768	6.770046	6.770046	6.770046	5.617539	5.617539	6.770046	1,1,1,1,1,1	1.695768	0.678313	0.051821	0.118509	0.151357	0.678313	0.051821	0.118509	0.151357	0.678313	0.051821	0.118509	0.151357	0.678313	0.051821	0.118509	0.151357	0.678313	0.051821	0.118509	0.151357	0.678313	0.051821	0.118509	0.151357	1,2,2,2,1,3	1.695768	0.083836	0.021609	0.003923	0.107896	0.474955	0.307781	0.121057	0.400025	0.172636	0.099284	0.172869	0.034129	0.121057	0.400025	0.172636	0.099284	0.172869	0.034129	0.121057	0.400025	0.172636	0.099284	0.172869	0.034129	0.083836	0.021609	0.003923	0.107896	0.474955	0.307781	0.390049	0.186075	0.016188	0.212509	0.159814	0.035365	1,2,1,3,3,4	1.695768	0.117771	0.093529	0.117771	1.371452	1.371452	0.902694	
130000	-92199.4	1,1,1,2,3,3	1.695768	6.415686	6.415686	6.415686	5.414665	5.668299	5.668299	1,1,1,1,1,1	1.695768	0.688849	0.050894	0.117322	0.142936	0.688849	0.050894	0.117322	0.142936	0.688849	0.050894	0.117322	0.142936	0.688849	0.050894	0.117322	0.142936	0.688849	0.050894	0.117322	0.142936	0.688849	0.050894	0.117322	0.142936	1,2,2,2,1,3	1.695768	0.091321	0.022192	0.004061	0.105799	0.453295	0.323332	0.130071	0.395732	0.175147	0.094604	0.174075	0.030371	0.130071	0.395732	0.175147	0.094604	0.174075	0.030371	0.130071	0.395732	0.175147	0.094604	0.174075	0.030371	0.091321	0.022192	0.004061	0.105799	0.453295	0.323332	0.119373	0.029364	0.027580	0.133186	0.475816	0.214681	1,1,1,2,2,3	1.695768	0.133836	0.133836	0.133836	1.364191	1.364191	0.958750	
131000	-91616.4	1,1,2,3,3,3	1.695768	6.531113	6.531113	6.654287	5.445918	5.445918	5.445918	1,1,1,1,1,1	1.695768	0.696290	0.052418	0.115861	0.135431	0.696290	0.052418	0.115861	0.135431	0.696290	0.052418	0.115861	0.135431	0.696290	0.052418	0.115861	0.135431	0.696290	0.052418	0.115861	0.135431	0.696290	0.052418	0.115861	0.135431	1,2,2,2,1,3	1.695768	0.086602	0.020379	0.003239	0.099382	0.457178	0.333220	0.119087	0.396778	0.184288	0.099063	0.168192	0.032593	0.119087	0.396778	0.184288	0.099063	0.168192	0.032593	0.119087	0.396778	0.184288	0.099063	0.168192	0.032593	0.086602	0.020379	0.003239	0.099382	0.457178	0.333220	0.133896	0.129216	0.068036	0.354603	0.121829	0.192419	1,1,1,2,2,3	1.695768	0.126846	0.126846	0.126846	1.460038	1.460038	1.099816	
132000	-91702.9	1,1,1,2,3,1	1.695768	6.706490	6.706490	6.706490	5.555695	6.009151	6.706490	1,1,1,1,1,1	1.695768	0.669161	0.053877	0.125931	0.151031	0.669161	0.053877	0.125931	0.151031	0.669161	0.053877	0.125931	0.151031	0.669161	0.053877	0.125931	0.151031	0.669161	0.053877	0.125931	0.151031	0.669161	0.053877	0.125931	0.151031	1,2,2,2,1,3	1.695768	0.088649	0.019431	0.005001	0.096697	0.453628	0.336593	0.129527	0.385577	0.172541	0.109028	0.174346	0.028982	0.129527	0.385577	0.172541	0.109028	0.174346	0.028982	0.129527	0.385577	0.172541	0.109028	0.174346	0.028982	0.088649	0.019431	0.005001	0.096697	0.453628	0.336593	0.577079	0.065706	0.008943	0.207315	0.082927	0.058030	1,2,1,3,3,4	1.695768	0.122843	0.016046	0.122843	1.434660	1.434660	0.483006	
133000	-91294.7	1,1,1,2,3,3	1.695768	6.701554	6.701554	6.701554	5.467139	5.773633	5.773633	1,1,1,1,1,1	1.695768	0.678256	0.058177	0.130299	0.133268	0.678256	0.058177	0.130299	0.133268	0.678256	0.058177	0.130299	0.133268	0.678256	0.058177	0.130299	0.133268	0.678256	0.058177	0.130299	0.133268	0.678256	0.058177	0.130299	0.133268	1,2,2,2,1,3	1.695768	0.088350	0.020120	0.004237	0.121748	0.470959	0.294587	0.133879	0.388589	0.184690	0.081270	0.172416	0.039156	0.133879	0.388589	0.184690	0.081270	0.172416	0.039156	0.133879	0.388589	0.184690	0.081270	0.172416	0.039156	0.088350	0.020120	0.004237	0.121748	0.470959	0.294587	0.223754	0.233713	0.018852	0.184936	0.012820	0.325926	1,1,1,2,2,3	1.695768	0.120936	0.120936	0.120936	1.419017	1.419017	1.049730	
