Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
452000	-117872	1,2,2,3,4,5	70.862828	4.973307	5.335077	5.335077	6.768547	5.569677	6.236112	1,2,3,1,4,5	71.541988	0.594714	0.195430	0.044072	0.165784	0.159339	0.110538	0.433486	0.296637	0.133608	0.120135	0.344765	0.401492	0.594714	0.195430	0.044072	0.165784	0.282934	0.067255	0.341201	0.308610	0.303570	0.309211	0.087679	0.299539	1,2,2,1,3,4	70.687436	0.035320	0.025236	0.271706	0.327557	0.140891	0.199290	0.004138	0.299572	0.287870	0.118279	0.045394	0.244746	0.004138	0.299572	0.287870	0.118279	0.045394	0.244746	0.035320	0.025236	0.271706	0.327557	0.140891	0.199290	0.081280	0.164361	0.232209	0.163271	0.260486	0.098394	0.108368	0.103913	0.128275	0.076907	0.250741	0.331796	1,2,3,4,5,6	70.534576	0.298080	2.333049	0.766639	0.290891	0.777146	1.069657	
453000	-117534	1,2,3,1,4,5	71.534672	4.778721	5.735871	5.605767	4.778721	5.921818	6.271771	1,2,3,1,4,5	69.511500	0.596547	0.143278	0.069810	0.190365	0.060499	0.108844	0.495510	0.335147	0.150891	0.010005	0.197615	0.641488	0.596547	0.143278	0.069810	0.190365	0.339130	0.278158	0.232756	0.149955	0.277800	0.335507	0.047518	0.339175	1,2,3,4,5,6	71.933094	0.065542	0.234494	0.365773	0.157091	0.091685	0.085415	0.149072	0.193596	0.267850	0.093505	0.044663	0.251314	0.149019	0.101625	0.106541	0.583895	0.027475	0.031446	0.029528	0.074281	0.049061	0.434602	0.260937	0.151592	0.116673	0.311378	0.002385	0.336658	0.077805	0.155101	0.110499	0.029064	0.152590	0.263542	0.182025	0.262281	1,2,3,1,4,4	72.276056	0.285216	2.092591	0.748021	0.285216	0.958012	0.958012	
454000	-116769	1,2,3,4,5,4	70.864375	6.348607	5.070985	5.475661	5.067802	6.346017	5.067802	1,2,3,4,3,5	71.571252	0.486195	0.094930	0.120434	0.298442	0.156951	0.154755	0.582795	0.105500	0.299412	0.083443	0.355294	0.261851	0.392015	0.334133	0.099191	0.174661	0.299412	0.083443	0.355294	0.261851	0.279653	0.075145	0.127240	0.517962	1,2,3,3,4,5	71.865756	0.112817	0.002238	0.520609	0.086306	0.069001	0.209028	0.006973	0.240941	0.181306	0.116170	0.032959	0.421651	0.024715	0.240322	0.139019	0.354805	0.041097	0.200041	0.024715	0.240322	0.139019	0.354805	0.041097	0.200041	0.010358	0.261334	0.070915	0.524290	0.025530	0.107572	0.338393	0.125989	0.093836	0.014461	0.298492	0.128828	1,2,3,4,5,6	69.828253	0.269194	2.402868	0.753211	0.162550	0.922763	1.046194	
455000	-117013	1,2,1,3,4,1	70.550878	5.118852	6.311488	5.118852	6.539394	6.189321	5.118852	1,2,1,3,2,4	70.243514	0.337350	0.070195	0.099726	0.492729	0.359327	0.067444	0.426368	0.146861	0.337350	0.070195	0.099726	0.492729	0.700058	0.168661	0.053138	0.078143	0.359327	0.067444	0.426368	0.146861	0.472343	0.096141	0.059843	0.371673	1,2,3,4,5,5	71.272523	0.336595	0.043830	0.389316	0.088406	0.012999	0.128854	0.335575	0.067673	0.122558	0.223440	0.009352	0.241402	0.038769	0.227028	0.054851	0.244208	0.062209	0.372936	0.032508	0.067447	0.370232	0.392682	0.056348	0.080782	0.211749	0.207699	0.031627	0.263544	0.200023	0.085358	0.211749	0.207699	0.031627	0.263544	0.200023	0.085358	1,2,3,1,4,4	71.694953	0.286525	2.407229	0.903251	0.286525	0.965792	0.965792	
456000	-118060	1,2,3,3,4,5	71.883922	5.537810	5.379587	4.877447	4.877447	6.679274	5.867002	1,2,3,4,1,5	71.789331	0.431049	0.171870	0.222399	0.174682	0.349317	0.014539	0.329349	0.306795	0.069836	0.263801	0.314629	0.351734	0.457237	0.400685	0.099929	0.042150	0.431049	0.171870	0.222399	0.174682	0.133759	0.229899	0.089807	0.546535	1,2,3,4,5,4	72.190668	0.156884	0.095223	0.284460	0.126541	0.049905	0.286987	0.094356	0.043454	0.086838	0.354508	0.170676	0.250168	0.054621	0.441496	0.181636	0.082913	0.096897	0.142437	0.092432	0.126688	0.193042	0.180811	0.183704	0.223322	0.009872	0.432220	0.078784	0.340245	0.047235	0.091645	0.092432	0.126688	0.193042	0.180811	0.183704	0.223322	1,2,3,4,3,5	72.421371	0.404363	3.363144	0.939544	0.142873	0.939544	0.933923	
457000	-116407	1,2,3,3,4,5	70.726654	5.693850	5.776085	4.014775	4.014775	5.561965	5.831362	1,2,3,1,4,3	70.455928	0.520242	0.225015	0.031095	0.223648	0.131054	0.058266	0.632777	0.177903	0.201799	0.127280	0.108543	0.562378	0.520242	0.225015	0.031095	0.223648	0.314188	0.047736	0.280032	0.358044	0.201799	0.127280	0.108543	0.562378	1,2,3,4,5,6	72.163000	0.179163	0.034352	0.203928	0.378266	0.026681	0.177611	0.145403	0.119394	0.109398	0.258854	0.118853	0.248098	0.201063	0.249792	0.107971	0.242726	0.038369	0.160079	0.063401	0.155086	0.103938	0.425055	0.245574	0.006946	0.183619	0.291653	0.066408	0.318012	0.103974	0.036335	0.045568	0.005895	0.253937	0.156173	0.295037	0.243389	1,2,3,4,5,6	70.676194	0.386995	2.407561	0.895734	0.250996	1.297121	1.180860	
458000	-116649	1,1,2,3,4,5	71.571373	5.228931	5.228931	5.602877	5.291169	6.697600	6.002815	1,2,3,1,2,4	72.135666	0.503971	0.248354	0.049529	0.198146	0.389953	0.165267	0.371554	0.073226	0.339548	0.055343	0.120575	0.484534	0.503971	0.248354	0.049529	0.198146	0.389953	0.165267	0.371554	0.073226	0.336670	0.297313	0.051928	0.314089	1,2,3,4,5,2	71.237510	0.077467	0.309849	0.415567	0.101072	0.064969	0.031077	0.127186	0.085192	0.110342	0.021341	0.355228	0.300711	0.186420	0.125187	0.101202	0.396896	0.067429	0.122867	0.067978	0.083133	0.134898	0.176885	0.392536	0.144570	0.074780	0.378587	0.094416	0.405091	0.010936	0.036190	0.127186	0.085192	0.110342	0.021341	0.355228	0.300711	1,2,3,4,5,3	71.670922	0.249345	1.972006	0.885740	0.152197	0.965367	0.885740	
459000	-115549	1,2,3,4,5,6	70.832487	5.724577	5.538680	5.530629	5.165967	6.626109	6.388051	1,2,3,4,5,6	70.751564	0.433030	0.157008	0.111242	0.298720	0.402677	0.020289	0.437523	0.139511	0.233104	0.177151	0.235027	0.354718	0.600002	0.168285	0.074018	0.157695	0.444807	0.136235	0.308253	0.110705	0.242477	0.183149	0.088637	0.485736	1,2,2,3,4,5	71.499409	0.189343	0.007623	0.497596	0.051967	0.097048	0.156423	0.054565	0.142338	0.138700	0.322938	0.132629	0.208830	0.054565	0.142338	0.138700	0.322938	0.132629	0.208830	0.034823	0.312654	0.178675	0.132111	0.281226	0.060512	0.058700	0.468367	0.132559	0.146018	0.124611	0.069745	0.074396	0.137123	0.100571	0.242945	0.375077	0.069888	1,2,3,4,5,6	72.098628	0.248096	1.880880	0.763497	0.232520	1.080542	1.001949	
460000	-117232	1,2,3,1,4,5	70.360281	3.736996	5.970681	5.829191	3.736996	5.864618	5.940559	1,2,1,3,4,1	72.733608	0.247672	0.169509	0.147376	0.435443	0.061654	0.089318	0.716550	0.132478	0.247672	0.169509	0.147376	0.435443	0.685439	0.144125	0.057648	0.112787	0.279666	0.236065	0.408454	0.075816	0.247672	0.169509	0.147376	0.435443	1,2,3,4,5,5	69.768161	0.301197	0.200827	0.339579	0.067157	0.076342	0.014897	0.049152	0.156384	0.260085	0.369543	0.004251	0.160586	0.279240	0.267911	0.082349	0.231789	0.022358	0.116353	0.059434	0.285156	0.060608	0.252846	0.272162	0.069794	0.124688	0.276996	0.178505	0.079986	0.247276	0.092549	0.124688	0.276996	0.178505	0.079986	0.247276	0.092549	1,2,3,4,5,6	70.860402	0.215610	2.212431	0.848307	0.178165	0.830124	0.967226	
461000	-118226	1,2,3,4,5,6	72.504588	5.423781	5.962657	5.263051	5.541504	5.501013	6.129374	1,2,3,4,5,6	71.468242	0.234959	0.198604	0.171239	0.395198	0.483703	0.171126	0.207667	0.137504	0.142809	0.296906	0.181048	0.379236	0.573480	0.197731	0.146597	0.082192	0.527999	0.207177	0.218766	0.046058	0.351948	0.227077	0.035065	0.385909	1,2,3,4,5,6	69.769621	0.035665	0.079512	0.503802	0.161466	0.081398	0.138157	0.115424	0.118673	0.188453	0.146216	0.015877	0.415357	0.107293	0.263424	0.356758	0.052073	0.081039	0.139414	0.025046	0.084006	0.243356	0.140747	0.222633	0.284213	0.159961	0.401627	0.062298	0.348185	0.016156	0.011774	0.130342	0.085075	0.141290	0.359711	0.159886	0.123696	1,2,3,4,5,6	72.775153	0.211881	3.150057	0.547272	0.190642	0.974925	1.005883	
462000	-118391	1,2,3,3,4,5	71.595567	5.580457	6.041847	5.079187	5.079187	6.339634	5.962528	1,2,1,3,4,1	70.583783	0.362977	0.208462	0.090609	0.337952	0.568999	0.024295	0.242350	0.164356	0.362977	0.208462	0.090609	0.337952	0.168007	0.549977	0.143024	0.138992	0.330974	0.199557	0.380277	0.089192	0.362977	0.208462	0.090609	0.337952	1,2,3,2,4,2	71.863073	0.086900	0.005318	0.289819	0.455481	0.036316	0.126166	0.023303	0.047096	0.189814	0.237555	0.270742	0.231490	0.097952	0.126443	0.147631	0.225908	0.113799	0.288266	0.023303	0.047096	0.189814	0.237555	0.270742	0.231490	0.148279	0.347442	0.100740	0.106758	0.164527	0.132253	0.023303	0.047096	0.189814	0.237555	0.270742	0.231490	1,2,3,4,5,6	70.471552	0.301788	3.371493	0.693339	0.151834	0.841341	1.040408	
463000	-118557	1,2,3,4,5,6	71.634327	5.680408	6.240902	7.786153	6.294825	7.329932	6.729349	1,2,3,4,2,3	71.745582	0.442930	0.074271	0.117667	0.365132	0.368685	0.046279	0.479582	0.105454	0.265861	0.081167	0.144245	0.508727	0.525266	0.297739	0.121350	0.055645	0.368685	0.046279	0.479582	0.105454	0.265861	0.081167	0.144245	0.508727	1,2,1,3,4,5	70.679950	0.252572	0.121452	0.269165	0.303748	0.005840	0.047223	0.240822	0.113843	0.195379	0.139351	0.131824	0.178782	0.252572	0.121452	0.269165	0.303748	0.005840	0.047223	0.005641	0.312680	0.117149	0.467128	0.077442	0.019960	0.197972	0.405592	0.231033	0.124019	0.033875	0.007509	0.146065	0.257708	0.107657	0.026712	0.165986	0.295872	1,2,3,4,5,5	71.254947	0.350351	2.454201	0.763455	0.205142	0.946473	0.946473	
464000	-115762	1,2,3,4,5,6	71.413624	4.980586	5.890579	5.529514	4.978765	7.036417	5.814631	1,2,3,4,5,6	71.345622	0.544266	0.129036	0.048140	0.278558	0.137575	0.003829	0.750413	0.108182	0.103706	0.055637	0.362448	0.478209	0.364589	0.442551	0.128407	0.064453	0.469442	0.048757	0.331128	0.150674	0.353907	0.214538	0.079177	0.352378	1,1,2,3,2,4	70.434111	0.145232	0.061910	0.356740	0.169430	0.065043	0.201647	0.145232	0.061910	0.356740	0.169430	0.065043	0.201647	0.089954	0.196269	0.159841	0.327573	0.188920	0.037443	0.016645	0.147377	0.308450	0.065910	0.073248	0.388369	0.089954	0.196269	0.159841	0.327573	0.188920	0.037443	0.107619	0.238432	0.058140	0.159976	0.157975	0.277858	1,2,3,1,4,5	71.373587	0.275250	2.941193	0.740463	0.275250	0.999597	1.055005	
465000	-116921	1,2,3,4,5,6	72.944791	5.394474	5.451262	5.432783	4.620657	6.746674	6.500114	1,2,3,4,2,5	72.338467	0.493063	0.142977	0.142996	0.220963	0.414365	0.049473	0.467138	0.069024	0.064352	0.160886	0.518589	0.256173	0.605158	0.183248	0.049178	0.162416	0.414365	0.049473	0.467138	0.069024	0.277935	0.173496	0.117432	0.431137	1,2,3,3,4,5	70.977584	0.036046	0.192228	0.499247	0.163794	0.047847	0.060838	0.316908	0.038158	0.070807	0.087204	0.233065	0.253857	0.156171	0.214667	0.114253	0.311854	0.063697	0.139358	0.156171	0.214667	0.114253	0.311854	0.063697	0.139358	0.142642	0.283839	0.091656	0.361504	0.017727	0.102632	0.069373	0.073523	0.224149	0.105918	0.357543	0.169495	1,2,3,4,5,6	70.604639	0.284536	2.373050	0.915263	0.194606	1.021710	0.995857	
466000	-115791	1,2,3,4,5,6	70.221889	5.610151	5.641867	6.019743	5.087953	6.150993	5.769207	1,2,3,4,5,1	72.334152	0.330173	0.124548	0.036192	0.509087	0.171578	0.032629	0.688728	0.107064	0.195414	0.122621	0.265614	0.416350	0.474057	0.293986	0.129904	0.102053	0.441057	0.190214	0.264787	0.103942	0.330173	0.124548	0.036192	0.509087	1,2,3,2,3,2	73.949065	0.321026	0.126792	0.311744	0.071278	0.121618	0.047541	0.081549	0.138185	0.164265	0.235106	0.169512	0.211384	0.225477	0.382603	0.131895	0.100034	0.024407	0.135584	0.081549	0.138185	0.164265	0.235106	0.169512	0.211384	0.225477	0.382603	0.131895	0.100034	0.024407	0.135584	0.081549	0.138185	0.164265	0.235106	0.169512	0.211384	1,2,3,1,4,4	72.070206	0.413747	2.868778	0.884661	0.413747	1.015823	1.015823	
467000	-118491	1,2,3,4,5,4	70.114816	5.281906	6.015843	5.893630	4.433447	6.628333	4.433447	1,2,2,1,3,4	70.893089	0.512036	0.266131	0.053806	0.168027	0.305385	0.040131	0.492382	0.162102	0.305385	0.040131	0.492382	0.162102	0.512036	0.266131	0.053806	0.168027	0.431026	0.121305	0.357657	0.090011	0.229644	0.153921	0.486751	0.129685	1,2,3,3,3,4	70.921969	0.027463	0.083956	0.550112	0.136732	0.032073	0.169665	0.117309	0.103099	0.139568	0.214783	0.060393	0.364848	0.046085	0.257810	0.063362	0.328425	0.165402	0.138916	0.046085	0.257810	0.063362	0.328425	0.165402	0.138916	0.046085	0.257810	0.063362	0.328425	0.165402	0.138916	0.149570	0.096382	0.318903	0.054975	0.218802	0.161367	1,2,3,4,5,6	71.550086	0.304014	3.895059	0.679317	0.129871	0.947239	0.856413	
468000	-115986	1,2,3,4,5,6	72.498739	5.852327	5.083296	6.064899	5.004165	6.813805	5.543901	1,2,3,1,2,4	71.244157	0.471886	0.216618	0.071987	0.239509	0.418634	0.034140	0.376098	0.171128	0.092678	0.091992	0.405038	0.410292	0.471886	0.216618	0.071987	0.239509	0.418634	0.034140	0.376098	0.171128	0.273159	0.365749	0.139884	0.221208	1,2,3,2,4,5	70.821070	0.046339	0.086287	0.520967	0.042342	0.095672	0.208394	0.047713	0.177822	0.081716	0.351339	0.120086	0.221324	0.130704	0.293996	0.103628	0.293690	0.099979	0.078003	0.047713	0.177822	0.081716	0.351339	0.120086	0.221324	0.294729	0.333788	0.018929	0.165331	0.151066	0.036157	0.080987	0.136611	0.273186	0.006637	0.198859	0.303720	1,2,3,1,4,5	70.265565	0.244485	1.741189	0.712561	0.244485	1.035456	1.111543	
469000	-116190	1,2,3,1,4,5	71.005404	3.673385	5.761944	5.750288	3.673385	7.104854	6.213225	1,1,2,3,1,4	70.341089	0.320900	0.076816	0.430417	0.171867	0.320900	0.076816	0.430417	0.171867	0.174879	0.100929	0.320395	0.403797	0.577897	0.148620	0.133737	0.139746	0.320900	0.076816	0.430417	0.171867	0.297711	0.386339	0.015670	0.300280	1,2,3,4,5,2	72.587428	0.195935	0.020627	0.442600	0.031401	0.288595	0.020842	0.115525	0.111117	0.135167	0.185642	0.209039	0.243510	0.206115	0.287031	0.208648	0.115972	0.025508	0.156726	0.115494	0.023229	0.184323	0.027502	0.494203	0.155249	0.209832	0.470601	0.098026	0.037663	0.129777	0.054101	0.115525	0.111117	0.135167	0.185642	0.209039	0.243510	1,2,3,4,5,5	69.955580	0.309659	1.898758	0.824986	0.222984	1.002946	1.002946	
470000	-117435	1,2,2,3,3,4	70.087089	5.756084	4.912900	4.912900	6.912472	6.912472	6.473572	1,2,3,1,2,4	70.446078	0.323177	0.280543	0.108783	0.287497	0.404470	0.064411	0.465892	0.065228	0.138725	0.230163	0.171524	0.459588	0.323177	0.280543	0.108783	0.287497	0.404470	0.064411	0.465892	0.065228	0.278948	0.215880	0.067505	0.437667	1,2,3,4,3,5	71.779875	0.044327	0.075707	0.172804	0.037751	0.202981	0.466430	0.008777	0.103205	0.114034	0.093473	0.204897	0.475614	0.272579	0.352042	0.089750	0.115499	0.041295	0.128836	0.041771	0.192135	0.102796	0.526183	0.079632	0.057483	0.272579	0.352042	0.089750	0.115499	0.041295	0.128836	0.168194	0.020731	0.215250	0.080873	0.197177	0.317775	1,2,3,4,5,3	71.918044	0.300992	3.254818	0.837906	0.294991	1.030812	0.837906	
471000	-115606	1,2,2,3,4,5	71.635731	6.451482	5.419130	5.419130	5.378658	5.764780	5.899332	1,2,3,4,5,6	74.168497	0.454943	0.112602	0.122990	0.309466	0.073867	0.016384	0.819055	0.090694	0.069327	0.081785	0.305198	0.543690	0.458284	0.365601	0.105012	0.071102	0.347278	0.262590	0.280357	0.109775	0.078461	0.273602	0.050865	0.597072	1,2,3,4,3,5	72.385252	0.116106	0.087497	0.526204	0.068265	0.136267	0.065661	0.062275	0.100240	0.084003	0.365034	0.235229	0.153219	0.120378	0.399729	0.116585	0.179564	0.011958	0.171786	0.006184	0.008202	0.083544	0.077293	0.029629	0.795148	0.120378	0.399729	0.116585	0.179564	0.011958	0.171786	0.167961	0.029303	0.143552	0.383017	0.145900	0.130267	1,2,3,4,5,6	70.006866	0.303328	2.987536	0.846676	0.160023	0.862794	0.964082	
472000	-117285	1,2,3,4,5,6	71.134790	5.590085	5.520204	5.085510	7.365308	5.385989	5.631072	1,2,3,4,2,1	71.056700	0.285601	0.271234	0.015523	0.427642	0.251577	0.074941	0.592844	0.080638	0.062457	0.145299	0.141844	0.650400	0.550307	0.148657	0.131620	0.169416	0.251577	0.074941	0.592844	0.080638	0.285601	0.271234	0.015523	0.427642	1,2,3,1,3,4	72.633424	0.076548	0.017270	0.226712	0.249667	0.162729	0.267074	0.127185	0.138960	0.209677	0.159953	0.050976	0.313248	0.361363	0.208735	0.141860	0.124367	0.064994	0.098681	0.076548	0.017270	0.226712	0.249667	0.162729	0.267074	0.361363	0.208735	0.141860	0.124367	0.064994	0.098681	0.091739	0.298889	0.056988	0.256291	0.123251	0.172841	1,2,3,4,5,6	72.238326	0.328855	1.788251	0.967621	0.242329	0.841939	0.987591	
473000	-116569	1,2,3,1,2,4	71.552886	4.613500	6.226445	5.790361	4.613500	6.226445	5.785475	1,2,3,4,2,3	71.017641	0.718369	0.030853	0.074664	0.176114	0.324570	0.119305	0.426672	0.129453	0.171108	0.191813	0.174021	0.463058	0.470894	0.181743	0.102942	0.244421	0.324570	0.119305	0.426672	0.129453	0.171108	0.191813	0.174021	0.463058	1,2,3,2,3,4	71.263620	0.044603	0.037283	0.334024	0.215048	0.357859	0.011182	0.101447	0.057915	0.107466	0.100923	0.412436	0.219813	0.107709	0.461212	0.125181	0.200107	0.038515	0.067276	0.101447	0.057915	0.107466	0.100923	0.412436	0.219813	0.107709	0.461212	0.125181	0.200107	0.038515	0.067276	0.262058	0.059456	0.260274	0.032342	0.287350	0.098521	1,2,3,4,3,3	73.147933	0.268975	2.703959	0.914960	0.203600	0.914960	0.914960	
474000	-116039	1,2,3,2,4,5	71.881192	5.865928	5.390844	5.782530	5.390844	6.144880	5.831741	1,2,3,4,5,1	69.860132	0.336741	0.193446	0.036576	0.433237	0.212625	0.189613	0.464163	0.133599	0.251024	0.129262	0.167541	0.452173	0.389174	0.221617	0.216128	0.173081	0.276181	0.119839	0.486071	0.117910	0.336741	0.193446	0.036576	0.433237	1,2,3,2,3,2	70.722769	0.076040	0.144629	0.426414	0.113425	0.174999	0.064493	0.115869	0.087648	0.136573	0.094045	0.266594	0.299270	0.189818	0.378881	0.096638	0.169956	0.040568	0.124139	0.115869	0.087648	0.136573	0.094045	0.266594	0.299270	0.189818	0.378881	0.096638	0.169956	0.040568	0.124139	0.115869	0.087648	0.136573	0.094045	0.266594	0.299270	1,2,3,4,5,3	71.118954	0.399190	2.272319	1.038503	0.184118	1.054790	1.038503	
475000	-116278	1,2,3,4,5,6	73.016214	5.352011	6.113041	6.411780	5.373083	6.290443	5.773781	1,2,3,4,2,1	72.628424	0.277386	0.160035	0.029740	0.532839	0.341970	0.087315	0.463742	0.106974	0.307652	0.054882	0.319772	0.317695	0.651167	0.152626	0.062829	0.133378	0.341970	0.087315	0.463742	0.106974	0.277386	0.160035	0.029740	0.532839	1,2,3,3,4,1	72.339894	0.146009	0.006699	0.139345	0.360238	0.167997	0.179713	0.092934	0.099528	0.174275	0.274135	0.023493	0.335634	0.007754	0.140938	0.101218	0.554545	0.099930	0.095615	0.007754	0.140938	0.101218	0.554545	0.099930	0.095615	0.303639	0.255605	0.029177	0.164050	0.158896	0.088633	0.146009	0.006699	0.139345	0.360238	0.167997	0.179713	1,2,3,1,4,4	70.485383	0.352134	4.178098	0.819154	0.352134	0.902800	0.902800	
476000	-115877	1,2,3,1,4,5	69.886157	5.262595	5.501786	5.804535	5.262595	6.236409	5.862293	1,2,3,1,2,4	70.624289	0.417487	0.171688	0.123873	0.286952	0.419513	0.096323	0.371311	0.112854	0.191348	0.104221	0.302980	0.401451	0.417487	0.171688	0.123873	0.286952	0.419513	0.096323	0.371311	0.112854	0.362937	0.198554	0.122712	0.315797	1,2,3,2,3,4	69.941637	0.026146	0.058373	0.573983	0.076202	0.045350	0.219946	0.149717	0.071444	0.192767	0.195525	0.057782	0.332765	0.261707	0.292189	0.099422	0.202898	0.007983	0.135801	0.149717	0.071444	0.192767	0.195525	0.057782	0.332765	0.261707	0.292189	0.099422	0.202898	0.007983	0.135801	0.056641	0.061526	0.094466	0.040893	0.345312	0.401163	1,2,3,1,4,5	69.708772	0.243333	4.479520	0.539214	0.243333	1.082765	0.958899	
477000	-115341	1,2,3,4,5,6	69.884038	5.491139	5.515468	5.883774	4.870242	6.327941	5.836382	1,2,3,4,5,6	70.466795	0.577832	0.144919	0.042313	0.234937	0.359379	0.078674	0.464243	0.097704	0.146789	0.126949	0.252410	0.473852	0.769337	0.143614	0.043953	0.043096	0.523146	0.081979	0.347526	0.047349	0.298198	0.190523	0.125132	0.386146	1,2,3,2,3,4	70.031940	0.106296	0.179082	0.393345	0.105601	0.033025	0.182651	0.031417	0.178844	0.130982	0.209881	0.055194	0.393682	0.179824	0.213727	0.151207	0.277401	0.002213	0.175628	0.031417	0.178844	0.130982	0.209881	0.055194	0.393682	0.179824	0.213727	0.151207	0.277401	0.002213	0.175628	0.293377	0.153602	0.121755	0.121147	0.236970	0.073148	1,2,3,4,3,5	71.512520	0.252425	3.102778	0.873685	0.197200	0.873685	0.929027	
478000	-118246	1,2,3,1,4,1	71.797473	4.616314	5.248685	5.988727	4.616314	6.430901	4.616314	1,2,2,3,4,1	72.989529	0.254416	0.083808	0.083403	0.578373	0.187208	0.051360	0.420636	0.340796	0.187208	0.051360	0.420636	0.340796	0.575582	0.104362	0.061209	0.258847	0.296658	0.021436	0.557035	0.124871	0.254416	0.083808	0.083403	0.578373	1,2,2,3,4,5	70.092210	0.283648	0.069072	0.139937	0.277972	0.136131	0.093241	0.006167	0.201436	0.158857	0.323742	0.137541	0.172256	0.006167	0.201436	0.158857	0.323742	0.137541	0.172256	0.007627	0.291973	0.061190	0.544577	0.069004	0.025630	0.064860	0.281398	0.100718	0.276703	0.171197	0.105124	0.139062	0.142570	0.137163	0.098176	0.408018	0.075011	1,2,3,1,3,3	69.344934	0.388882	1.267296	0.920185	0.388882	0.920185	0.920185	
479000	-116050	1,2,3,4,5,6	71.945421	5.097196	5.807308	5.906817	4.948924	5.557062	5.909943	1,2,3,2,2,4	70.282547	0.491953	0.095877	0.105493	0.306677	0.395995	0.057721	0.388164	0.158120	0.112864	0.125618	0.351402	0.410116	0.395995	0.057721	0.388164	0.158120	0.395995	0.057721	0.388164	0.158120	0.145412	0.363141	0.150540	0.340907	1,2,3,4,3,5	70.257315	0.097976	0.027312	0.485284	0.133269	0.130490	0.125669	0.042860	0.162317	0.149563	0.051578	0.037856	0.555827	0.323297	0.290662	0.113022	0.208122	0.027684	0.037213	0.209291	0.058165	0.268320	0.052503	0.211322	0.200399	0.323297	0.290662	0.113022	0.208122	0.027684	0.037213	0.111373	0.056251	0.234205	0.071734	0.281578	0.244860	1,2,3,1,4,5	71.277075	0.262204	1.722522	0.781216	0.262204	0.977796	0.970865	
480000	-117994	1,2,3,4,5,6	69.021629	5.617170	6.183716	5.818363	5.817492	5.789305	6.009373	1,2,3,4,2,5	69.844341	0.483946	0.146120	0.100848	0.269085	0.266430	0.244028	0.384898	0.104645	0.114754	0.105267	0.328998	0.450981	0.406291	0.231261	0.234556	0.127892	0.266430	0.244028	0.384898	0.104645	0.117544	0.489407	0.076898	0.316152	1,2,3,1,4,5	72.089780	0.051957	0.023145	0.575012	0.153662	0.195304	0.000920	0.239209	0.038104	0.177636	0.065892	0.123486	0.355674	0.024997	0.152540	0.303299	0.259505	0.137319	0.122339	0.051957	0.023145	0.575012	0.153662	0.195304	0.000920	0.139624	0.537401	0.075995	0.048678	0.058860	0.139442	0.311285	0.078047	0.216383	0.019554	0.156550	0.218181	1,2,3,4,5,5	70.815158	0.152590	1.459445	0.909612	0.193692	0.906369	0.906369	
481000	-116335	1,2,3,4,5,6	71.447926	6.139065	5.481389	5.164954	5.124365	6.352593	6.180068	1,2,3,4,4,5	68.998830	0.372779	0.171277	0.045786	0.410158	0.300982	0.023085	0.567096	0.108837	0.250118	0.133112	0.424288	0.192481	0.348228	0.175794	0.343444	0.132533	0.348228	0.175794	0.343444	0.132533	0.237288	0.243718	0.094741	0.424254	1,2,3,1,4,5	72.553149	0.131327	0.034804	0.456738	0.073219	0.115978	0.187934	0.101745	0.112725	0.276807	0.152722	0.120388	0.235613	0.207832	0.229094	0.113054	0.181157	0.113405	0.155458	0.131327	0.034804	0.456738	0.073219	0.115978	0.187934	0.111088	0.443468	0.029636	0.343408	0.055167	0.017234	0.142509	0.344187	0.058778	0.106658	0.177221	0.170645	1,2,3,4,5,6	71.208366	0.395969	3.272030	0.597406	0.170605	0.987366	0.984445	
