Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
186000	-68627.6	1,1,2,3,2,4	1.591624	5.567976	5.567976	6.196572	6.196268	6.196572	5.821679	1,1,2,1,1,2	0.896407	0.053401	0.305962	0.014954	0.625683	0.053401	0.305962	0.014954	0.625683	0.192513	0.411183	0.321637	0.074667	0.053401	0.305962	0.014954	0.625683	0.053401	0.305962	0.014954	0.625683	0.192513	0.411183	0.321637	0.074667	1,2,2,2,2,2	0.384845	0.283607	0.010610	0.136220	0.323888	0.056929	0.188746	0.185426	0.228654	0.003454	0.391059	0.167836	0.023571	0.185426	0.228654	0.003454	0.391059	0.167836	0.023571	0.185426	0.228654	0.003454	0.391059	0.167836	0.023571	0.185426	0.228654	0.003454	0.391059	0.167836	0.023571	0.185426	0.228654	0.003454	0.391059	0.167836	0.023571	1,1,1,1,1,1	0.742718	0.033710	0.033710	0.033710	0.033710	0.033710	0.033710	
187000	-68584.5	1,1,2,3,4,4	2.142930	5.350418	5.350418	6.292371	6.057806	5.838249	5.838249	1,1,2,1,1,2	2.446228	0.050939	0.307441	0.016755	0.624865	0.050939	0.307441	0.016755	0.624865	0.195730	0.405540	0.326879	0.071852	0.050939	0.307441	0.016755	0.624865	0.050939	0.307441	0.016755	0.624865	0.195730	0.405540	0.326879	0.071852	1,2,2,2,2,2	1.472203	0.128118	0.085605	0.102443	0.226305	0.107114	0.350416	0.194201	0.198332	0.005026	0.395009	0.179088	0.028343	0.194201	0.198332	0.005026	0.395009	0.179088	0.028343	0.194201	0.198332	0.005026	0.395009	0.179088	0.028343	0.194201	0.198332	0.005026	0.395009	0.179088	0.028343	0.194201	0.198332	0.005026	0.395009	0.179088	0.028343	1,1,1,1,1,1	0.242047	0.035028	0.035028	0.035028	0.035028	0.035028	0.035028	
188000	-68510.9	1,1,2,3,4,4	1.580531	5.331974	5.331974	6.380705	6.345134	5.901645	5.901645	1,1,2,1,1,2	0.612459	0.048811	0.310457	0.015699	0.625033	0.048811	0.310457	0.015699	0.625033	0.189425	0.404628	0.327618	0.078329	0.048811	0.310457	0.015699	0.625033	0.048811	0.310457	0.015699	0.625033	0.189425	0.404628	0.327618	0.078329	1,2,2,2,2,2	0.713135	0.048453	0.080933	0.094157	0.587350	0.032837	0.156270	0.189953	0.222536	0.004959	0.399532	0.164402	0.018618	0.189953	0.222536	0.004959	0.399532	0.164402	0.018618	0.189953	0.222536	0.004959	0.399532	0.164402	0.018618	0.189953	0.222536	0.004959	0.399532	0.164402	0.018618	0.189953	0.222536	0.004959	0.399532	0.164402	0.018618	1,1,1,1,1,1	1.529629	0.039786	0.039786	0.039786	0.039786	0.039786	0.039786	
189000	-68530.9	1,1,2,2,3,3	2.398089	5.145456	5.145456	6.454343	6.454343	5.829220	5.829220	1,1,2,1,1,2	0.821686	0.050763	0.306663	0.016371	0.626202	0.050763	0.306663	0.016371	0.626202	0.193202	0.405692	0.330118	0.070988	0.050763	0.306663	0.016371	0.626202	0.050763	0.306663	0.016371	0.626202	0.193202	0.405692	0.330118	0.070988	1,2,2,2,2,2	1.502056	0.111154	0.240462	0.229435	0.248638	0.051410	0.118900	0.188643	0.216417	0.002908	0.399200	0.169486	0.023346	0.188643	0.216417	0.002908	0.399200	0.169486	0.023346	0.188643	0.216417	0.002908	0.399200	0.169486	0.023346	0.188643	0.216417	0.002908	0.399200	0.169486	0.023346	0.188643	0.216417	0.002908	0.399200	0.169486	0.023346	1,1,1,1,1,1	0.215818	0.035013	0.035013	0.035013	0.035013	0.035013	0.035013	
190000	-68600.4	1,2,3,3,1,3	2.520399	5.841177	5.436869	6.171431	6.171431	5.841177	6.171431	1,1,2,1,1,2	1.149447	0.048944	0.311755	0.014271	0.625030	0.048944	0.311755	0.014271	0.625030	0.199210	0.409273	0.315593	0.075924	0.048944	0.311755	0.014271	0.625030	0.048944	0.311755	0.014271	0.625030	0.199210	0.409273	0.315593	0.075924	1,2,2,2,2,2	1.657867	0.123216	0.197239	0.118219	0.432599	0.039846	0.088882	0.200711	0.210271	0.005876	0.394428	0.170417	0.018297	0.200711	0.210271	0.005876	0.394428	0.170417	0.018297	0.200711	0.210271	0.005876	0.394428	0.170417	0.018297	0.200711	0.210271	0.005876	0.394428	0.170417	0.018297	0.200711	0.210271	0.005876	0.394428	0.170417	0.018297	1,1,1,1,1,1	1.178606	0.029866	0.029866	0.029866	0.029866	0.029866	0.029866	
191000	-68500.7	1,1,2,2,3,3	1.944555	5.249627	5.249627	6.314776	6.314776	6.053801	6.053801	1,1,2,1,1,2	1.200457	0.052031	0.313205	0.015858	0.618906	0.052031	0.313205	0.015858	0.618906	0.204637	0.402210	0.318222	0.074931	0.052031	0.313205	0.015858	0.618906	0.052031	0.313205	0.015858	0.618906	0.204637	0.402210	0.318222	0.074931	1,2,2,2,2,2	0.666915	0.085932	0.095869	0.304431	0.204548	0.080842	0.228378	0.189635	0.207678	0.001310	0.409519	0.173430	0.018428	0.189635	0.207678	0.001310	0.409519	0.173430	0.018428	0.189635	0.207678	0.001310	0.409519	0.173430	0.018428	0.189635	0.207678	0.001310	0.409519	0.173430	0.018428	0.189635	0.207678	0.001310	0.409519	0.173430	0.018428	1,1,1,1,1,1	0.677748	0.035451	0.035451	0.035451	0.035451	0.035451	0.035451	
192000	-68516.4	1,1,2,2,3,4	1.388814	5.618545	5.618545	6.526745	6.526745	5.968632	6.070354	1,1,2,1,1,2	0.917735	0.049897	0.304770	0.015976	0.629357	0.049897	0.304770	0.015976	0.629357	0.191959	0.409352	0.323588	0.075101	0.049897	0.304770	0.015976	0.629357	0.049897	0.304770	0.015976	0.629357	0.191959	0.409352	0.323588	0.075101	1,2,2,2,2,2	1.186442	0.099093	0.039538	0.109641	0.191390	0.053549	0.506789	0.185793	0.218378	0.003179	0.395161	0.176726	0.020763	0.185793	0.218378	0.003179	0.395161	0.176726	0.020763	0.185793	0.218378	0.003179	0.395161	0.176726	0.020763	0.185793	0.218378	0.003179	0.395161	0.176726	0.020763	0.185793	0.218378	0.003179	0.395161	0.176726	0.020763	1,1,1,1,1,1	0.665832	0.034547	0.034547	0.034547	0.034547	0.034547	0.034547	
193000	-68532.3	1,1,2,3,1,1	2.476104	5.701860	5.701860	6.269442	6.303351	5.701860	5.701860	1,1,2,1,1,2	1.926262	0.052200	0.310792	0.015265	0.621744	0.052200	0.310792	0.015265	0.621744	0.199349	0.403569	0.326899	0.070183	0.052200	0.310792	0.015265	0.621744	0.052200	0.310792	0.015265	0.621744	0.199349	0.403569	0.326899	0.070183	1,2,2,2,2,2	1.929333	0.001499	0.131490	0.109312	0.562848	0.043251	0.151600	0.189596	0.219713	0.004175	0.390826	0.168184	0.027506	0.189596	0.219713	0.004175	0.390826	0.168184	0.027506	0.189596	0.219713	0.004175	0.390826	0.168184	0.027506	0.189596	0.219713	0.004175	0.390826	0.168184	0.027506	0.189596	0.219713	0.004175	0.390826	0.168184	0.027506	1,1,1,1,1,1	0.575788	0.036484	0.036484	0.036484	0.036484	0.036484	0.036484	
194000	-68533.9	1,1,2,3,3,4	2.813287	5.499323	5.499323	6.214553	6.054220	6.054220	5.848058	1,1,2,1,1,2	1.189013	0.050912	0.312902	0.015004	0.621182	0.050912	0.312902	0.015004	0.621182	0.191532	0.402380	0.329239	0.076849	0.050912	0.312902	0.015004	0.621182	0.050912	0.312902	0.015004	0.621182	0.191532	0.402380	0.329239	0.076849	1,2,2,2,2,2	0.744373	0.125690	0.131812	0.256859	0.240459	0.054418	0.190761	0.191731	0.227020	0.003322	0.385823	0.164336	0.027768	0.191731	0.227020	0.003322	0.385823	0.164336	0.027768	0.191731	0.227020	0.003322	0.385823	0.164336	0.027768	0.191731	0.227020	0.003322	0.385823	0.164336	0.027768	0.191731	0.227020	0.003322	0.385823	0.164336	0.027768	1,1,1,1,1,1	1.035833	0.035625	0.035625	0.035625	0.035625	0.035625	0.035625	
195000	-68517.1	1,2,3,3,4,5	1.751367	5.133211	5.193044	6.501602	6.501602	6.191245	5.998859	1,1,2,1,1,2	0.550675	0.048295	0.316194	0.015104	0.620407	0.048295	0.316194	0.015104	0.620407	0.192250	0.406797	0.321836	0.079117	0.048295	0.316194	0.015104	0.620407	0.048295	0.316194	0.015104	0.620407	0.192250	0.406797	0.321836	0.079117	1,2,2,2,2,2	1.665284	0.032281	0.131947	0.260213	0.004600	0.123415	0.447544	0.192268	0.208466	0.005992	0.407815	0.163478	0.021982	0.192268	0.208466	0.005992	0.407815	0.163478	0.021982	0.192268	0.208466	0.005992	0.407815	0.163478	0.021982	0.192268	0.208466	0.005992	0.407815	0.163478	0.021982	0.192268	0.208466	0.005992	0.407815	0.163478	0.021982	1,1,1,1,1,1	1.391827	0.033455	0.033455	0.033455	0.033455	0.033455	0.033455	
196000	-68490.2	1,1,2,2,3,4	4.331347	5.350538	5.350538	6.258843	6.258843	5.847638	5.696594	1,1,2,1,1,2	1.249175	0.054025	0.304901	0.017366	0.623708	0.054025	0.304901	0.017366	0.623708	0.192482	0.404735	0.326798	0.075985	0.054025	0.304901	0.017366	0.623708	0.054025	0.304901	0.017366	0.623708	0.192482	0.404735	0.326798	0.075985	1,2,2,2,2,2	0.704244	0.079006	0.091438	0.236500	0.299541	0.079399	0.214116	0.193780	0.218832	0.002891	0.385608	0.177833	0.021057	0.193780	0.218832	0.002891	0.385608	0.177833	0.021057	0.193780	0.218832	0.002891	0.385608	0.177833	0.021057	0.193780	0.218832	0.002891	0.385608	0.177833	0.021057	0.193780	0.218832	0.002891	0.385608	0.177833	0.021057	1,1,1,1,1,1	0.630099	0.034390	0.034390	0.034390	0.034390	0.034390	0.034390	
197000	-68530.2	1,2,1,3,4,5	2.671388	6.526778	5.599615	6.526778	6.290357	5.608376	5.930473	1,1,2,1,1,2	1.794821	0.051658	0.304198	0.016609	0.627534	0.051658	0.304198	0.016609	0.627534	0.193122	0.415875	0.322065	0.068939	0.051658	0.304198	0.016609	0.627534	0.051658	0.304198	0.016609	0.627534	0.193122	0.415875	0.322065	0.068939	1,2,2,2,2,2	1.059619	0.030316	0.019978	0.224877	0.238325	0.043813	0.442692	0.181332	0.226624	0.003678	0.395004	0.174074	0.019286	0.181332	0.226624	0.003678	0.395004	0.174074	0.019286	0.181332	0.226624	0.003678	0.395004	0.174074	0.019286	0.181332	0.226624	0.003678	0.395004	0.174074	0.019286	0.181332	0.226624	0.003678	0.395004	0.174074	0.019286	1,1,1,1,1,1	1.298343	0.030093	0.030093	0.030093	0.030093	0.030093	0.030093	
198000	-68565.1	1,2,3,1,4,4	2.938302	6.258463	5.705757	6.418638	6.258463	5.914632	5.914632	1,1,2,1,1,2	2.960764	0.052740	0.308495	0.016340	0.622425	0.052740	0.308495	0.016340	0.622425	0.193249	0.399503	0.327743	0.079504	0.052740	0.308495	0.016340	0.622425	0.052740	0.308495	0.016340	0.622425	0.193249	0.399503	0.327743	0.079504	1,2,2,2,2,2	1.964139	0.062845	0.082364	0.392286	0.025966	0.072413	0.364126	0.193033	0.216204	0.004357	0.403934	0.167158	0.015314	0.193033	0.216204	0.004357	0.403934	0.167158	0.015314	0.193033	0.216204	0.004357	0.403934	0.167158	0.015314	0.193033	0.216204	0.004357	0.403934	0.167158	0.015314	0.193033	0.216204	0.004357	0.403934	0.167158	0.015314	1,1,1,1,1,1	0.370257	0.037497	0.037497	0.037497	0.037497	0.037497	0.037497	
199000	-68719.1	1,1,2,2,3,3	0.506585	5.515040	5.515040	6.143799	6.143799	5.890569	5.890569	1,1,2,1,1,2	1.090833	0.051027	0.308395	0.015895	0.624683	0.051027	0.308395	0.015895	0.624683	0.195952	0.406165	0.316036	0.081847	0.051027	0.308395	0.015895	0.624683	0.051027	0.308395	0.015895	0.624683	0.195952	0.406165	0.316036	0.081847	1,2,2,2,2,2	0.413064	0.380595	0.001572	0.367637	0.092895	0.091481	0.065820	0.186874	0.211954	0.004649	0.412551	0.161290	0.022682	0.186874	0.211954	0.004649	0.412551	0.161290	0.022682	0.186874	0.211954	0.004649	0.412551	0.161290	0.022682	0.186874	0.211954	0.004649	0.412551	0.161290	0.022682	0.186874	0.211954	0.004649	0.412551	0.161290	0.022682	1,1,1,1,1,1	0.575870	0.031865	0.031865	0.031865	0.031865	0.031865	0.031865	
200000	-68485.9	1,2,3,4,5,6	2.270685	5.132445	5.404761	6.189478	6.385689	5.711262	5.807121	1,1,2,1,1,2	0.251003	0.053883	0.308290	0.016151	0.621676	0.053883	0.308290	0.016151	0.621676	0.198695	0.412730	0.319387	0.069188	0.053883	0.308290	0.016151	0.621676	0.053883	0.308290	0.016151	0.621676	0.198695	0.412730	0.319387	0.069188	1,2,2,2,2,2	0.557383	0.077427	0.035393	0.149782	0.126924	0.069420	0.541054	0.189655	0.211206	0.006141	0.394410	0.173959	0.024630	0.189655	0.211206	0.006141	0.394410	0.173959	0.024630	0.189655	0.211206	0.006141	0.394410	0.173959	0.024630	0.189655	0.211206	0.006141	0.394410	0.173959	0.024630	0.189655	0.211206	0.006141	0.394410	0.173959	0.024630	1,1,1,1,1,1	2.878962	0.036890	0.036890	0.036890	0.036890	0.036890	0.036890	
201000	-68564.7	1,1,2,2,3,3	2.677505	5.234482	5.234482	6.287120	6.287120	5.818748	5.818748	1,1,2,1,1,2	1.300112	0.053258	0.308210	0.014429	0.624103	0.053258	0.308210	0.014429	0.624103	0.197898	0.396096	0.325732	0.080274	0.053258	0.308210	0.014429	0.624103	0.053258	0.308210	0.014429	0.624103	0.197898	0.396096	0.325732	0.080274	1,2,2,2,2,2	1.511246	0.129790	0.334055	0.196600	0.050457	0.115776	0.173321	0.195682	0.204287	0.004730	0.403679	0.168555	0.023067	0.195682	0.204287	0.004730	0.403679	0.168555	0.023067	0.195682	0.204287	0.004730	0.403679	0.168555	0.023067	0.195682	0.204287	0.004730	0.403679	0.168555	0.023067	0.195682	0.204287	0.004730	0.403679	0.168555	0.023067	1,1,1,1,1,1	0.920818	0.034026	0.034026	0.034026	0.034026	0.034026	0.034026	
202000	-68708.1	1,1,2,2,2,2	0.437941	5.403132	5.403132	6.070428	6.070428	6.070428	6.070428	1,1,2,1,1,2	2.863474	0.048265	0.311782	0.015245	0.624707	0.048265	0.311782	0.015245	0.624707	0.200135	0.400703	0.321153	0.078009	0.048265	0.311782	0.015245	0.624707	0.048265	0.311782	0.015245	0.624707	0.200135	0.400703	0.321153	0.078009	1,2,2,2,2,2	0.405957	0.129013	0.295051	0.065394	0.418723	0.065113	0.026707	0.185771	0.206032	0.008683	0.400541	0.173424	0.025550	0.185771	0.206032	0.008683	0.400541	0.173424	0.025550	0.185771	0.206032	0.008683	0.400541	0.173424	0.025550	0.185771	0.206032	0.008683	0.400541	0.173424	0.025550	0.185771	0.206032	0.008683	0.400541	0.173424	0.025550	1,1,1,1,1,1	1.216090	0.037679	0.037679	0.037679	0.037679	0.037679	0.037679	
203000	-68493.5	1,1,2,2,3,4	1.587534	5.404990	5.404990	6.234930	6.234930	5.864441	5.927804	1,1,2,1,1,2	1.900641	0.054064	0.310451	0.014989	0.620496	0.054064	0.310451	0.014989	0.620496	0.187664	0.415256	0.322645	0.074435	0.054064	0.310451	0.014989	0.620496	0.054064	0.310451	0.014989	0.620496	0.187664	0.415256	0.322645	0.074435	1,2,2,2,2,2	1.771026	0.102451	0.227660	0.126777	0.205085	0.062135	0.275891	0.188239	0.222231	0.004109	0.393691	0.163403	0.028327	0.188239	0.222231	0.004109	0.393691	0.163403	0.028327	0.188239	0.222231	0.004109	0.393691	0.163403	0.028327	0.188239	0.222231	0.004109	0.393691	0.163403	0.028327	0.188239	0.222231	0.004109	0.393691	0.163403	0.028327	1,1,1,1,1,1	0.971748	0.036698	0.036698	0.036698	0.036698	0.036698	0.036698	
204000	-68600.6	1,1,2,2,2,2	1.275182	5.392364	5.392364	6.163331	6.163331	6.163331	6.163331	1,1,2,1,1,2	0.355834	0.053123	0.306039	0.016123	0.624715	0.053123	0.306039	0.016123	0.624715	0.197750	0.406585	0.325551	0.070114	0.053123	0.306039	0.016123	0.624715	0.053123	0.306039	0.016123	0.624715	0.197750	0.406585	0.325551	0.070114	1,2,2,2,2,2	1.723587	0.064189	0.457305	0.187146	0.219920	0.054709	0.016731	0.190410	0.215418	0.003896	0.396111	0.169932	0.024233	0.190410	0.215418	0.003896	0.396111	0.169932	0.024233	0.190410	0.215418	0.003896	0.396111	0.169932	0.024233	0.190410	0.215418	0.003896	0.396111	0.169932	0.024233	0.190410	0.215418	0.003896	0.396111	0.169932	0.024233	1,1,1,1,1,1	0.629300	0.035353	0.035353	0.035353	0.035353	0.035353	0.035353	
205000	-68579.4	1,2,3,4,5,5	3.436058	5.249542	5.476374	5.959208	6.107901	5.961585	5.961585	1,1,2,1,1,2	0.720490	0.050090	0.307419	0.017214	0.625277	0.050090	0.307419	0.017214	0.625277	0.192432	0.411900	0.322259	0.073409	0.050090	0.307419	0.017214	0.625277	0.050090	0.307419	0.017214	0.625277	0.192432	0.411900	0.322259	0.073409	1,2,2,2,2,2	1.391992	0.037839	0.303900	0.277814	0.220425	0.098558	0.061464	0.188361	0.228522	0.001556	0.388700	0.164879	0.027982	0.188361	0.228522	0.001556	0.388700	0.164879	0.027982	0.188361	0.228522	0.001556	0.388700	0.164879	0.027982	0.188361	0.228522	0.001556	0.388700	0.164879	0.027982	0.188361	0.228522	0.001556	0.388700	0.164879	0.027982	1,1,1,1,1,1	0.608325	0.038071	0.038071	0.038071	0.038071	0.038071	0.038071	
206000	-68595	1,2,3,3,4,5	3.824042	4.737072	5.450826	6.350755	6.350755	5.881226	5.996131	1,1,2,1,1,2	1.508389	0.054183	0.310847	0.016194	0.618776	0.054183	0.310847	0.016194	0.618776	0.196134	0.407702	0.325136	0.071028	0.054183	0.310847	0.016194	0.618776	0.054183	0.310847	0.016194	0.618776	0.196134	0.407702	0.325136	0.071028	1,2,2,2,2,2	1.036282	0.260326	0.024002	0.165740	0.115514	0.124040	0.310377	0.184698	0.220332	0.004433	0.394655	0.169184	0.026698	0.184698	0.220332	0.004433	0.394655	0.169184	0.026698	0.184698	0.220332	0.004433	0.394655	0.169184	0.026698	0.184698	0.220332	0.004433	0.394655	0.169184	0.026698	0.184698	0.220332	0.004433	0.394655	0.169184	0.026698	1,1,1,1,1,1	0.294121	0.034282	0.034282	0.034282	0.034282	0.034282	0.034282	
207000	-68544.5	1,2,1,1,1,1	1.036043	6.049720	5.169366	6.049720	6.049720	6.049720	6.049720	1,1,2,1,1,2	1.155772	0.054735	0.307471	0.016253	0.621541	0.054735	0.307471	0.016253	0.621541	0.193719	0.408338	0.324238	0.073705	0.054735	0.307471	0.016253	0.621541	0.054735	0.307471	0.016253	0.621541	0.193719	0.408338	0.324238	0.073705	1,2,2,2,2,2	1.733473	0.040078	0.275579	0.268813	0.058518	0.123964	0.233047	0.197306	0.215254	0.004935	0.391658	0.170471	0.020377	0.197306	0.215254	0.004935	0.391658	0.170471	0.020377	0.197306	0.215254	0.004935	0.391658	0.170471	0.020377	0.197306	0.215254	0.004935	0.391658	0.170471	0.020377	0.197306	0.215254	0.004935	0.391658	0.170471	0.020377	1,1,1,1,1,1	1.634062	0.034732	0.034732	0.034732	0.034732	0.034732	0.034732	
208000	-68518.6	1,1,2,3,4,4	2.350616	5.315828	5.315828	6.191880	6.403197	5.762558	5.762558	1,1,2,1,1,2	2.025327	0.052736	0.307503	0.016803	0.622957	0.052736	0.307503	0.016803	0.622957	0.195403	0.400855	0.322379	0.081364	0.052736	0.307503	0.016803	0.622957	0.052736	0.307503	0.016803	0.622957	0.195403	0.400855	0.322379	0.081364	1,2,2,2,2,2	0.836656	0.173251	0.015850	0.291936	0.260035	0.078198	0.180731	0.183869	0.217996	0.005014	0.399056	0.176387	0.017678	0.183869	0.217996	0.005014	0.399056	0.176387	0.017678	0.183869	0.217996	0.005014	0.399056	0.176387	0.017678	0.183869	0.217996	0.005014	0.399056	0.176387	0.017678	0.183869	0.217996	0.005014	0.399056	0.176387	0.017678	1,1,1,1,1,1	0.652533	0.037268	0.037268	0.037268	0.037268	0.037268	0.037268	
209000	-68538.3	1,1,2,2,3,1	2.177014	5.628744	5.628744	6.392245	6.392245	5.928357	5.628744	1,1,2,1,1,2	1.878199	0.052904	0.311367	0.014346	0.621384	0.052904	0.311367	0.014346	0.621384	0.190202	0.416208	0.318691	0.074899	0.052904	0.311367	0.014346	0.621384	0.052904	0.311367	0.014346	0.621384	0.190202	0.416208	0.318691	0.074899	1,2,2,2,2,2	0.649734	0.011753	0.082606	0.347632	0.283162	0.117682	0.157164	0.187106	0.216010	0.000970	0.407397	0.164610	0.023907	0.187106	0.216010	0.000970	0.407397	0.164610	0.023907	0.187106	0.216010	0.000970	0.407397	0.164610	0.023907	0.187106	0.216010	0.000970	0.407397	0.164610	0.023907	0.187106	0.216010	0.000970	0.407397	0.164610	0.023907	1,1,1,1,1,1	1.831267	0.038493	0.038493	0.038493	0.038493	0.038493	0.038493	
210000	-68573.2	1,1,2,3,3,3	0.932985	5.067571	5.067571	6.343096	6.078344	6.078344	6.078344	1,1,2,1,1,2	1.971877	0.054208	0.308055	0.015597	0.622139	0.054208	0.308055	0.015597	0.622139	0.198738	0.408814	0.320000	0.072449	0.054208	0.308055	0.015597	0.622139	0.054208	0.308055	0.015597	0.622139	0.198738	0.408814	0.320000	0.072449	1,2,2,2,2,2	1.218997	0.047519	0.020723	0.249247	0.321830	0.175394	0.185287	0.184840	0.214253	0.004771	0.407528	0.166932	0.021676	0.184840	0.214253	0.004771	0.407528	0.166932	0.021676	0.184840	0.214253	0.004771	0.407528	0.166932	0.021676	0.184840	0.214253	0.004771	0.407528	0.166932	0.021676	0.184840	0.214253	0.004771	0.407528	0.166932	0.021676	1,1,1,1,1,1	1.240892	0.034375	0.034375	0.034375	0.034375	0.034375	0.034375	
211000	-68500.9	1,1,2,2,3,3	3.181315	5.185277	5.185277	6.317502	6.317502	5.868468	5.868468	1,1,2,1,1,2	0.705701	0.049793	0.312641	0.015518	0.622048	0.049793	0.312641	0.015518	0.622048	0.203079	0.398583	0.327648	0.070690	0.049793	0.312641	0.015518	0.622048	0.049793	0.312641	0.015518	0.622048	0.203079	0.398583	0.327648	0.070690	1,2,2,2,2,2	1.029684	0.107273	0.306804	0.116433	0.165496	0.048383	0.255610	0.193031	0.216238	0.005758	0.386482	0.169688	0.028803	0.193031	0.216238	0.005758	0.386482	0.169688	0.028803	0.193031	0.216238	0.005758	0.386482	0.169688	0.028803	0.193031	0.216238	0.005758	0.386482	0.169688	0.028803	0.193031	0.216238	0.005758	0.386482	0.169688	0.028803	1,1,1,1,1,1	0.675586	0.033351	0.033351	0.033351	0.033351	0.033351	0.033351	
212000	-68641.5	1,1,2,2,3,4	2.612351	5.065286	5.065286	6.304114	6.304114	5.942385	5.994961	1,1,2,1,1,2	0.379636	0.048963	0.308687	0.016932	0.625418	0.048963	0.308687	0.016932	0.625418	0.191114	0.405793	0.330847	0.072247	0.048963	0.308687	0.016932	0.625418	0.048963	0.308687	0.016932	0.625418	0.191114	0.405793	0.330847	0.072247	1,2,2,2,2,2	1.530577	0.178365	0.212958	0.256396	0.209736	0.108166	0.034379	0.192251	0.218852	0.006186	0.396555	0.168465	0.017690	0.192251	0.218852	0.006186	0.396555	0.168465	0.017690	0.192251	0.218852	0.006186	0.396555	0.168465	0.017690	0.192251	0.218852	0.006186	0.396555	0.168465	0.017690	0.192251	0.218852	0.006186	0.396555	0.168465	0.017690	1,1,1,1,1,1	0.757108	0.035871	0.035871	0.035871	0.035871	0.035871	0.035871	
213000	-68602.5	1,1,2,2,2,3	1.999963	5.303257	5.303257	6.145364	6.145364	6.145364	5.961427	1,1,2,1,1,2	1.764454	0.050868	0.309863	0.016518	0.622751	0.050868	0.309863	0.016518	0.622751	0.193336	0.404487	0.330071	0.072106	0.050868	0.309863	0.016518	0.622751	0.050868	0.309863	0.016518	0.622751	0.193336	0.404487	0.330071	0.072106	1,2,2,2,2,2	0.661302	0.074005	0.151617	0.135709	0.170326	0.140851	0.327492	0.184859	0.229476	0.005111	0.390433	0.171215	0.018906	0.184859	0.229476	0.005111	0.390433	0.171215	0.018906	0.184859	0.229476	0.005111	0.390433	0.171215	0.018906	0.184859	0.229476	0.005111	0.390433	0.171215	0.018906	0.184859	0.229476	0.005111	0.390433	0.171215	0.018906	1,1,1,1,1,1	0.651624	0.036771	0.036771	0.036771	0.036771	0.036771	0.036771	
214000	-68528.4	1,1,2,3,2,4	0.807341	5.385670	5.385670	6.070647	6.162198	6.070647	5.699550	1,1,2,1,1,2	1.138125	0.054361	0.306367	0.015023	0.624249	0.054361	0.306367	0.015023	0.624249	0.195184	0.407623	0.323677	0.073516	0.054361	0.306367	0.015023	0.624249	0.054361	0.306367	0.015023	0.624249	0.195184	0.407623	0.323677	0.073516	1,2,2,2,2,2	1.139341	0.130395	0.185997	0.224134	0.154715	0.106741	0.198018	0.180735	0.225758	0.006088	0.389580	0.177559	0.020280	0.180735	0.225758	0.006088	0.389580	0.177559	0.020280	0.180735	0.225758	0.006088	0.389580	0.177559	0.020280	0.180735	0.225758	0.006088	0.389580	0.177559	0.020280	0.180735	0.225758	0.006088	0.389580	0.177559	0.020280	1,1,1,1,1,1	0.884878	0.034074	0.034074	0.034074	0.034074	0.034074	0.034074	
215000	-68635.8	1,1,2,2,3,4	3.142881	5.232516	5.232516	6.344140	6.344140	6.193857	5.896974	1,1,2,1,1,2	1.483715	0.050230	0.310706	0.016359	0.622705	0.050230	0.310706	0.016359	0.622705	0.202580	0.410013	0.316896	0.070511	0.050230	0.310706	0.016359	0.622705	0.050230	0.310706	0.016359	0.622705	0.202580	0.410013	0.316896	0.070511	1,2,2,2,2,2	1.954233	0.058133	0.056348	0.216413	0.000712	0.203550	0.464844	0.192088	0.217580	0.006298	0.383866	0.173047	0.027121	0.192088	0.217580	0.006298	0.383866	0.173047	0.027121	0.192088	0.217580	0.006298	0.383866	0.173047	0.027121	0.192088	0.217580	0.006298	0.383866	0.173047	0.027121	0.192088	0.217580	0.006298	0.383866	0.173047	0.027121	1,1,1,1,1,1	0.761800	0.033889	0.033889	0.033889	0.033889	0.033889	0.033889	
