Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
147000	-112851	1,2,3,3,4,5	71.354689	6.187180	5.699986	4.232924	4.232924	5.509399	5.547842	1,2,3,3,4,5	71.354689	0.483056	0.004426	0.476521	0.035997	0.642599	0.067212	0.212389	0.077800	0.171621	0.324055	0.049463	0.454861	0.171621	0.324055	0.049463	0.454861	0.307530	0.230986	0.171304	0.290180	0.252815	0.095200	0.521185	0.130800	1,2,3,1,4,3	71.354689	0.056018	0.175251	0.116271	0.148049	0.403999	0.100412	0.037329	0.359309	0.079627	0.155460	0.191072	0.177203	0.520450	0.066563	0.044521	0.058043	0.105159	0.205264	0.056018	0.175251	0.116271	0.148049	0.403999	0.100412	0.099339	0.242670	0.170706	0.244038	0.047852	0.195395	0.520450	0.066563	0.044521	0.058043	0.105159	0.205264	1,2,3,4,4,5	71.354689	1.083537	0.366133	0.966616	0.492701	0.492701	2.031946	
148000	-113628	1,2,3,3,4,5	71.354689	5.018771	5.223578	5.071174	5.071174	5.704088	5.795330	1,1,2,2,2,3	71.354689	0.408621	0.163030	0.227570	0.200778	0.408621	0.163030	0.227570	0.200778	0.319501	0.295681	0.059353	0.325465	0.319501	0.295681	0.059353	0.325465	0.319501	0.295681	0.059353	0.325465	0.152242	0.219057	0.408754	0.219947	1,1,2,2,1,3	71.354689	0.024610	0.692131	0.048309	0.058360	0.018662	0.157928	0.024610	0.692131	0.048309	0.058360	0.018662	0.157928	0.337788	0.030226	0.053158	0.143782	0.281731	0.153316	0.337788	0.030226	0.053158	0.143782	0.281731	0.153316	0.024610	0.692131	0.048309	0.058360	0.018662	0.157928	0.227010	0.073414	0.089283	0.184261	0.130454	0.295577	1,2,3,4,5,6	71.354689	1.102701	0.439108	0.980274	0.822848	0.403911	1.578984	
149000	-113096	1,2,3,4,2,5	71.354689	6.538232	5.078918	5.847618	6.560384	5.078918	6.387664	1,1,2,3,4,4	71.354689	0.434674	0.163467	0.383444	0.018415	0.434674	0.163467	0.383444	0.018415	0.330008	0.409248	0.069286	0.191459	0.093283	0.433995	0.169914	0.302808	0.330094	0.121797	0.323470	0.224639	0.330094	0.121797	0.323470	0.224639	1,1,2,3,4,2	71.354689	0.030996	0.567650	0.158601	0.029279	0.192075	0.021400	0.030996	0.567650	0.158601	0.029279	0.192075	0.021400	0.340740	0.008955	0.056484	0.091494	0.243316	0.259011	0.497487	0.222587	0.181589	0.011948	0.073996	0.012392	0.206111	0.273774	0.251156	0.026855	0.181169	0.060935	0.340740	0.008955	0.056484	0.091494	0.243316	0.259011	1,2,3,2,2,4	71.354689	0.974548	0.438388	1.170392	0.438388	0.438388	2.599496	
150000	-112471	1,2,3,4,5,6	71.354689	5.963247	5.914335	5.699003	5.068913	5.315695	5.845819	1,1,2,3,4,5	71.354689	0.561790	0.114113	0.305138	0.018960	0.561790	0.114113	0.305138	0.018960	0.339150	0.427132	0.083414	0.150304	0.117189	0.179008	0.216984	0.486819	0.345181	0.111162	0.293389	0.250268	0.267067	0.101961	0.402476	0.228496	1,1,2,3,4,2	71.354689	0.002117	0.254027	0.368785	0.099540	0.045603	0.229929	0.002117	0.254027	0.368785	0.099540	0.045603	0.229929	0.354298	0.104574	0.088636	0.015379	0.161739	0.275374	0.130242	0.223794	0.099881	0.132076	0.321782	0.092226	0.130845	0.138919	0.174712	0.099111	0.219023	0.237389	0.354298	0.104574	0.088636	0.015379	0.161739	0.275374	1,2,3,4,5,6	71.354689	1.076666	0.359376	1.102909	0.798556	0.448642	1.443595	
151000	-113380	1,2,2,2,2,3	71.354689	5.401240	4.182967	4.182967	4.182967	4.182967	6.088629	1,1,1,2,3,4	71.354689	0.336286	0.252524	0.316273	0.094917	0.336286	0.252524	0.316273	0.094917	0.336286	0.252524	0.316273	0.094917	0.082622	0.206922	0.162862	0.547595	0.662213	0.067890	0.145345	0.124553	0.205974	0.020345	0.451085	0.322596	1,1,2,2,3,2	71.354689	0.017635	0.527079	0.110323	0.031098	0.136363	0.177502	0.017635	0.527079	0.110323	0.031098	0.136363	0.177502	0.284930	0.002649	0.041486	0.051216	0.448915	0.170805	0.284930	0.002649	0.041486	0.051216	0.448915	0.170805	0.146531	0.126991	0.095719	0.184810	0.357239	0.088710	0.284930	0.002649	0.041486	0.051216	0.448915	0.170805	1,2,1,2,3,4	71.354689	1.052562	0.560173	1.052562	0.560173	0.511743	1.406067	
152000	-115020	1,2,3,4,4,5	71.354689	6.258416	5.767351	5.283269	4.707513	4.707513	6.002498	1,2,3,4,5,4	71.354689	0.394926	0.110768	0.413779	0.080527	0.515655	0.091559	0.265894	0.126892	0.224859	0.417454	0.125102	0.232585	0.160706	0.230416	0.288019	0.320859	0.201752	0.194123	0.197424	0.406701	0.160706	0.230416	0.288019	0.320859	1,1,2,3,3,2	71.354689	0.026063	0.450153	0.254042	0.059043	0.078648	0.132051	0.026063	0.450153	0.254042	0.059043	0.078648	0.132051	0.285960	0.068985	0.158834	0.035079	0.208181	0.242961	0.131398	0.325236	0.225057	0.118809	0.147141	0.052359	0.131398	0.325236	0.225057	0.118809	0.147141	0.052359	0.285960	0.068985	0.158834	0.035079	0.208181	0.242961	1,2,3,4,5,6	71.354689	1.065419	0.393347	0.962989	0.697906	0.567618	1.466131	
153000	-112352	1,1,2,3,4,5	71.354689	4.870896	4.870896	5.384942	5.370781	6.130532	5.749414	1,2,3,4,2,5	71.354689	0.344749	0.272533	0.291612	0.091106	0.485842	0.178946	0.126238	0.208974	0.482529	0.292808	0.060273	0.164390	0.173067	0.105059	0.195717	0.526157	0.485842	0.178946	0.126238	0.208974	0.241000	0.110303	0.405383	0.243315	1,1,2,3,4,2	71.354689	0.024290	0.666995	0.093437	0.107577	0.056650	0.051050	0.024290	0.666995	0.093437	0.107577	0.056650	0.051050	0.373226	0.001267	0.077347	0.051200	0.239532	0.257428	0.108253	0.228261	0.222308	0.071100	0.324655	0.045423	0.100441	0.341582	0.184065	0.069422	0.155072	0.149418	0.373226	0.001267	0.077347	0.051200	0.239532	0.257428	1,2,1,3,2,4	71.354689	1.239638	0.508840	1.239638	0.643329	0.508840	1.299266	
154000	-113071	1,2,2,2,3,2	71.354689	5.037094	4.433376	4.433376	4.433376	5.739127	4.433376	1,2,3,3,2,4	71.354689	0.395888	0.090605	0.269654	0.243854	0.598840	0.117865	0.132632	0.150662	0.222092	0.327766	0.058083	0.392059	0.222092	0.327766	0.058083	0.392059	0.598840	0.117865	0.132632	0.150662	0.212334	0.088650	0.548470	0.150546	1,1,2,3,4,5	71.354689	0.016655	0.584352	0.060760	0.234795	0.055887	0.047551	0.016655	0.584352	0.060760	0.234795	0.055887	0.047551	0.284293	0.025854	0.123331	0.221170	0.174416	0.170936	0.194028	0.065033	0.043553	0.184352	0.334115	0.178920	0.105313	0.171209	0.165154	0.148196	0.111288	0.298840	0.208513	0.047740	0.324550	0.055152	0.062858	0.301186	1,2,3,4,5,3	71.354689	0.999054	0.504861	1.026128	0.529257	0.487816	1.026128	
155000	-112574	1,2,2,3,4,5	71.354689	5.580122	4.991130	4.991130	5.648112	6.348883	6.539437	1,2,3,4,5,6	71.354689	0.317343	0.312109	0.344370	0.026179	0.339061	0.530121	0.113775	0.017043	0.190750	0.315915	0.145061	0.348274	0.073279	0.266381	0.033294	0.627047	0.408026	0.129509	0.209606	0.252859	0.100895	0.116697	0.445848	0.336560	1,2,3,4,4,3	71.354689	0.034609	0.654512	0.124331	0.059228	0.031278	0.096043	0.006084	0.419468	0.321591	0.002222	0.161799	0.088836	0.343776	0.040526	0.028107	0.065582	0.272350	0.249660	0.225419	0.111096	0.194819	0.238570	0.169100	0.060996	0.225419	0.111096	0.194819	0.238570	0.169100	0.060996	0.343776	0.040526	0.028107	0.065582	0.272350	0.249660	1,2,1,3,3,4	71.354689	1.204717	0.488424	1.204717	0.507016	0.507016	1.241128	
156000	-113241	1,2,3,4,5,4	71.354689	6.119161	6.900960	5.994464	4.899234	5.382613	4.899234	1,2,3,4,5,6	71.354689	0.391937	0.076275	0.481439	0.050349	0.663278	0.088997	0.239310	0.008415	0.339094	0.376649	0.079406	0.204851	0.342952	0.269969	0.035799	0.351280	0.322573	0.020421	0.140954	0.516051	0.156639	0.019553	0.693883	0.129926	1,1,2,2,3,2	71.354689	0.003027	0.420891	0.145790	0.066958	0.339602	0.023732	0.003027	0.420891	0.145790	0.066958	0.339602	0.023732	0.252319	0.011567	0.043079	0.032495	0.511410	0.149131	0.252319	0.011567	0.043079	0.032495	0.511410	0.149131	0.269102	0.298630	0.031889	0.123577	0.050886	0.225916	0.252319	0.011567	0.043079	0.032495	0.511410	0.149131	1,2,1,3,4,5	71.354689	0.951956	0.395332	0.951956	0.771460	0.490053	1.701787	
157000	-113588	1,2,3,4,4,1	71.354689	5.361423	6.047385	5.517182	4.632392	4.632392	5.361423	1,1,2,3,2,4	71.354689	0.463343	0.254249	0.279794	0.002614	0.463343	0.254249	0.279794	0.002614	0.392848	0.340993	0.068725	0.197434	0.231743	0.332204	0.033243	0.402810	0.392848	0.340993	0.068725	0.197434	0.046110	0.226136	0.549920	0.177834	1,1,2,3,4,2	71.354689	0.003275	0.369587	0.455664	0.039963	0.031324	0.100187	0.003275	0.369587	0.455664	0.039963	0.031324	0.100187	0.341571	0.033406	0.120948	0.061509	0.233979	0.208587	0.034838	0.215875	0.053678	0.125814	0.456524	0.113271	0.023762	0.146706	0.077303	0.279014	0.092935	0.380280	0.341571	0.033406	0.120948	0.061509	0.233979	0.208587	1,2,1,3,2,4	71.354689	1.009329	0.395902	1.009329	0.909629	0.395902	1.330926	
158000	-113199	1,2,3,2,4,5	71.354689	5.926345	4.463116	5.358519	4.463116	5.264559	5.599746	1,2,3,4,5,5	71.354689	0.488623	0.196816	0.265632	0.048929	0.452692	0.417607	0.111006	0.018695	0.511952	0.344376	0.027893	0.115779	0.147258	0.234166	0.297203	0.321373	0.273649	0.070411	0.347399	0.308541	0.273649	0.070411	0.347399	0.308541	1,1,2,3,4,2	71.354689	0.006667	0.560649	0.268402	0.050838	0.065780	0.047663	0.006667	0.560649	0.268402	0.050838	0.065780	0.047663	0.192796	0.065031	0.152657	0.084262	0.315457	0.189797	0.176029	0.125467	0.071241	0.121737	0.422040	0.083485	0.222963	0.306185	0.141541	0.221406	0.048615	0.059290	0.192796	0.065031	0.152657	0.084262	0.315457	0.189797	1,2,1,3,4,5	71.354689	1.022047	0.435498	1.022047	0.664664	0.517208	1.648609	
159000	-112218	1,2,3,4,5,6	71.354689	6.038339	5.704654	5.329517	5.740996	5.048313	5.867192	1,1,2,3,4,5	71.354689	0.446433	0.165258	0.328478	0.059831	0.446433	0.165258	0.328478	0.059831	0.384741	0.460427	0.058261	0.096572	0.208261	0.282085	0.083841	0.425813	0.265259	0.351239	0.216518	0.166985	0.203278	0.063971	0.582595	0.150156	1,1,2,3,4,2	71.354689	0.003282	0.553134	0.221220	0.040540	0.078739	0.103084	0.003282	0.553134	0.221220	0.040540	0.078739	0.103084	0.327970	0.003909	0.074874	0.054367	0.179066	0.359813	0.247662	0.016678	0.190985	0.052596	0.449927	0.042152	0.103745	0.377560	0.220454	0.052289	0.114860	0.131092	0.327970	0.003909	0.074874	0.054367	0.179066	0.359813	1,2,3,4,5,6	71.354689	0.982592	0.434703	0.947133	0.642143	0.505416	1.894634	
160000	-113489	1,2,3,4,5,6	71.354689	5.352825	6.257272	5.140096	4.811522	6.033733	5.931629	1,1,2,3,4,4	71.354689	0.485375	0.209880	0.287106	0.017639	0.485375	0.209880	0.287106	0.017639	0.407262	0.310011	0.095934	0.186793	0.046467	0.109197	0.318178	0.526157	0.341457	0.065266	0.305456	0.287821	0.341457	0.065266	0.305456	0.287821	1,1,2,3,4,2	71.354689	0.000507	0.275002	0.067982	0.038245	0.252929	0.365335	0.000507	0.275002	0.067982	0.038245	0.252929	0.365335	0.275578	0.006580	0.070080	0.145521	0.192298	0.309943	0.196953	0.513075	0.048984	0.071308	0.108535	0.061146	0.325798	0.344878	0.100495	0.020916	0.057323	0.150590	0.275578	0.006580	0.070080	0.145521	0.192298	0.309943	1,2,3,4,5,6	71.354689	0.885476	0.397361	1.037627	0.662230	0.518503	1.509828	
161000	-114442	1,2,3,3,1,4	71.354689	5.577815	6.909645	5.076748	5.076748	5.577815	5.526797	1,2,3,4,1,5	71.354689	0.433358	0.151752	0.270078	0.144812	0.445214	0.163477	0.359816	0.031493	0.520391	0.245018	0.169891	0.064700	0.020384	0.327820	0.184235	0.467561	0.433358	0.151752	0.270078	0.144812	0.096470	0.145757	0.467134	0.290639	1,1,2,2,3,4	71.354689	0.006399	0.631158	0.315193	0.015171	0.009805	0.022274	0.006399	0.631158	0.315193	0.015171	0.009805	0.022274	0.360847	0.168640	0.182894	0.020526	0.224160	0.042933	0.360847	0.168640	0.182894	0.020526	0.224160	0.042933	0.091850	0.144426	0.253925	0.163768	0.098797	0.247234	0.250044	0.014428	0.355982	0.017632	0.081980	0.279932	1,2,3,4,2,5	71.354689	0.982450	0.463105	1.112368	0.681675	0.463105	1.773173	
162000	-113678	1,2,3,2,2,4	71.354689	5.285939	4.133196	4.863189	4.133196	4.133196	5.919138	1,2,3,4,4,5	71.354689	0.371401	0.186879	0.314345	0.127375	0.678213	0.160806	0.105432	0.055549	0.169250	0.617151	0.059302	0.154297	0.195165	0.081713	0.248276	0.474846	0.195165	0.081713	0.248276	0.474846	0.249547	0.079681	0.522506	0.148266	1,1,2,3,4,2	71.354689	0.000700	0.453301	0.109111	0.285398	0.136132	0.015359	0.000700	0.453301	0.109111	0.285398	0.136132	0.015359	0.332759	0.003300	0.108760	0.110924	0.248726	0.195531	0.032922	0.227618	0.086465	0.125090	0.432783	0.095121	0.124380	0.334544	0.058287	0.269318	0.140286	0.073184	0.332759	0.003300	0.108760	0.110924	0.248726	0.195531	1,2,3,4,5,6	71.354689	1.014690	0.400099	1.164398	0.628353	0.446916	1.981896	
163000	-112549	1,2,3,3,3,4	71.354689	5.183629	5.735387	4.796240	4.796240	4.796240	6.464728	1,1,2,3,4,5	71.354689	0.474157	0.265260	0.238464	0.022120	0.474157	0.265260	0.238464	0.022120	0.482437	0.327248	0.138605	0.051711	0.003087	0.292525	0.140404	0.563984	0.412642	0.155834	0.110459	0.321066	0.293999	0.057455	0.381712	0.266834	1,1,2,3,4,5	71.354689	0.006345	0.367959	0.247824	0.032738	0.162202	0.182932	0.006345	0.367959	0.247824	0.032738	0.162202	0.182932	0.381815	0.097515	0.096427	0.227875	0.159510	0.036858	0.053938	0.107523	0.292411	0.128862	0.386569	0.030697	0.130646	0.259327	0.061475	0.271712	0.032818	0.244022	0.170759	0.011199	0.077064	0.230056	0.190083	0.320838	1,2,3,2,4,5	71.354689	1.118206	0.458257	1.016695	0.458257	0.464407	1.915517	
164000	-113037	1,2,3,1,4,5	71.354689	5.176124	6.474018	5.281156	5.176124	6.015401	5.969251	1,1,2,3,2,4	71.354689	0.640072	0.115042	0.233632	0.011254	0.640072	0.115042	0.233632	0.011254	0.328738	0.322570	0.145787	0.202906	0.132467	0.181654	0.292191	0.393688	0.328738	0.322570	0.145787	0.202906	0.155282	0.049686	0.606363	0.188668	1,1,2,3,1,2	71.354689	0.005228	0.295522	0.195394	0.044911	0.119911	0.339034	0.005228	0.295522	0.195394	0.044911	0.119911	0.339034	0.346602	0.006555	0.138184	0.105759	0.251623	0.151276	0.189231	0.309669	0.285063	0.056033	0.153764	0.006240	0.005228	0.295522	0.195394	0.044911	0.119911	0.339034	0.346602	0.006555	0.138184	0.105759	0.251623	0.151276	1,2,3,4,5,1	71.354689	1.308027	0.519548	1.041837	0.695234	0.510923	1.308027	
165000	-112629	1,2,3,4,1,5	71.354689	5.059179	6.030309	5.207025	4.971571	5.059179	6.188784	1,2,3,4,5,6	71.354689	0.247034	0.179712	0.528130	0.045124	0.609629	0.161268	0.146531	0.082572	0.178146	0.590235	0.126048	0.105570	0.209036	0.237935	0.147960	0.405069	0.542730	0.169416	0.073355	0.214499	0.227205	0.101473	0.449408	0.221913	1,2,3,4,5,3	71.354689	0.004393	0.408072	0.295270	0.033805	0.247283	0.011178	0.045965	0.622652	0.094132	0.052703	0.014945	0.169602	0.347356	0.016308	0.160189	0.097612	0.193528	0.185007	0.180002	0.193429	0.152447	0.104309	0.352153	0.017659	0.041331	0.376210	0.116597	0.330612	0.057627	0.077623	0.347356	0.016308	0.160189	0.097612	0.193528	0.185007	1,2,1,3,4,5	71.354689	1.101320	0.469073	1.101320	0.622668	0.629732	1.632514	
166000	-112589	1,2,3,4,5,6	71.354689	5.386378	5.815051	5.507794	4.811422	5.777870	6.578812	1,1,2,3,4,5	71.354689	0.508074	0.129361	0.259469	0.103096	0.508074	0.129361	0.259469	0.103096	0.250763	0.453561	0.113661	0.182015	0.111398	0.150671	0.393493	0.344438	0.236974	0.270855	0.123377	0.368794	0.188992	0.139449	0.433996	0.237563	1,1,2,3,4,2	71.354689	0.001821	0.575402	0.036811	0.169443	0.106496	0.110026	0.001821	0.575402	0.036811	0.169443	0.106496	0.110026	0.399993	0.003006	0.076096	0.090849	0.149257	0.280799	0.025322	0.142146	0.067355	0.135148	0.580703	0.049326	0.065883	0.261245	0.134868	0.325165	0.095356	0.117484	0.399993	0.003006	0.076096	0.090849	0.149257	0.280799	1,2,1,3,3,4	71.354689	0.991027	0.359919	0.991027	0.645804	0.645804	1.305702	
167000	-113037	1,2,2,3,4,5	71.354689	5.875996	5.005010	5.005010	5.594378	5.017142	5.834145	1,2,3,4,2,1	71.354689	0.428816	0.103506	0.320156	0.147523	0.585909	0.110612	0.179224	0.124255	0.180615	0.580452	0.078066	0.160868	0.018487	0.367280	0.021298	0.592935	0.585909	0.110612	0.179224	0.124255	0.428816	0.103506	0.320156	0.147523	1,2,3,3,4,3	71.354689	0.122455	0.577928	0.188719	0.020754	0.006296	0.083847	0.030650	0.372008	0.182726	0.124192	0.182923	0.107502	0.334131	0.011320	0.205809	0.018802	0.158999	0.270938	0.334131	0.011320	0.205809	0.018802	0.158999	0.270938	0.164818	0.169105	0.064812	0.190836	0.239921	0.170508	0.334131	0.011320	0.205809	0.018802	0.158999	0.270938	1,2,3,4,4,5	71.354689	1.048685	0.354665	0.976983	0.468882	0.468882	1.834624	
168000	-115751	1,1,2,3,4,5	71.354689	5.454908	5.454908	5.341403	5.220956	6.944795	6.426805	1,2,3,4,5,6	71.354689	0.488005	0.217596	0.269650	0.024750	0.660004	0.150788	0.173219	0.015989	0.236588	0.179935	0.242157	0.341320	0.160042	0.275274	0.178439	0.386245	0.230453	0.135382	0.225872	0.408293	0.319161	0.046410	0.426925	0.207503	1,1,2,3,4,5	71.354689	0.001300	0.249720	0.187451	0.048517	0.236330	0.276682	0.001300	0.249720	0.187451	0.048517	0.236330	0.276682	0.117319	0.020783	0.027728	0.001130	0.541110	0.291930	0.101793	0.054658	0.102395	0.249268	0.423206	0.068680	0.127721	0.410436	0.102931	0.046164	0.064403	0.248344	0.265805	0.007631	0.221845	0.023285	0.148026	0.333409	1,2,1,3,4,5	71.354689	1.118262	0.325696	1.118262	0.498546	0.485233	1.885757	
169000	-112668	1,2,3,2,2,4	71.354689	5.514962	4.987162	5.585562	4.987162	4.987162	6.195027	1,2,3,4,3,1	71.354689	0.340325	0.131729	0.399479	0.128466	0.586833	0.258545	0.086601	0.068022	0.319911	0.414487	0.082398	0.183205	0.032089	0.101898	0.361276	0.504737	0.319911	0.414487	0.082398	0.183205	0.340325	0.131729	0.399479	0.128466	1,1,2,3,1,2	71.354689	0.022323	0.477784	0.107640	0.044904	0.020781	0.326567	0.022323	0.477784	0.107640	0.044904	0.020781	0.326567	0.346508	0.000788	0.092603	0.085149	0.189169	0.285784	0.004231	0.118316	0.479529	0.088419	0.280109	0.029395	0.022323	0.477784	0.107640	0.044904	0.020781	0.326567	0.346508	0.000788	0.092603	0.085149	0.189169	0.285784	1,2,3,4,2,5	71.354689	1.009539	0.456751	0.996969	0.754686	0.456751	1.568936	
170000	-113163	1,2,3,4,5,6	71.354689	6.120014	6.406650	5.099490	5.300008	5.448900	6.276916	1,1,2,3,4,5	71.354689	0.608299	0.099182	0.253567	0.038952	0.608299	0.099182	0.253567	0.038952	0.282347	0.436459	0.203720	0.077474	0.039806	0.137497	0.014746	0.807951	0.398269	0.087331	0.141461	0.372939	0.349840	0.025878	0.422020	0.202262	1,1,2,2,3,4	71.354689	0.024237	0.450674	0.174762	0.089194	0.067621	0.193512	0.024237	0.450674	0.174762	0.089194	0.067621	0.193512	0.175090	0.197174	0.228226	0.038062	0.258523	0.102925	0.175090	0.197174	0.228226	0.038062	0.258523	0.102925	0.125919	0.167080	0.057240	0.182102	0.173171	0.294489	0.094657	0.055353	0.068436	0.229676	0.026348	0.525530	1,2,3,4,2,5	71.354689	1.209185	0.404981	1.060453	0.631165	0.404981	1.675889	
171000	-112411	1,2,3,1,1,4	71.354689	4.186340	5.129532	6.007025	4.186340	4.186340	5.921059	1,1,2,3,4,5	71.354689	0.440272	0.346716	0.197412	0.015600	0.440272	0.346716	0.197412	0.015600	0.344093	0.461126	0.049349	0.145433	0.204330	0.259104	0.154409	0.382157	0.254418	0.056471	0.276602	0.412509	0.173156	0.101646	0.553145	0.172053	1,1,2,3,4,2	71.354689	0.001620	0.290663	0.246234	0.019726	0.200461	0.241296	0.001620	0.290663	0.246234	0.019726	0.200461	0.241296	0.326364	0.018252	0.119212	0.049794	0.176704	0.309674	0.261680	0.172589	0.069846	0.072886	0.413893	0.009105	0.423245	0.033312	0.130756	0.103839	0.163151	0.145696	0.326364	0.018252	0.119212	0.049794	0.176704	0.309674	1,2,3,4,4,3	71.354689	1.151455	0.344835	1.177773	0.527433	0.527433	1.177773	
172000	-113682	1,2,3,4,4,5	71.354689	5.448176	5.228208	6.114384	4.270671	4.270671	6.481342	1,2,3,4,5,1	71.354689	0.294242	0.128152	0.388027	0.189579	0.566946	0.268765	0.152044	0.012245	0.337035	0.589617	0.017991	0.055358	0.057906	0.587151	0.000364	0.354578	0.306824	0.173762	0.260142	0.259272	0.294242	0.128152	0.388027	0.189579	1,1,2,3,3,2	71.354689	0.017903	0.682390	0.136157	0.077423	0.060099	0.026027	0.017903	0.682390	0.136157	0.077423	0.060099	0.026027	0.388080	0.016418	0.051158	0.124470	0.235216	0.184659	0.184783	0.217139	0.247206	0.165305	0.131734	0.053833	0.184783	0.217139	0.247206	0.165305	0.131734	0.053833	0.388080	0.016418	0.051158	0.124470	0.235216	0.184659	1,2,3,4,5,6	71.354689	1.244776	0.322555	0.938653	0.645227	0.386977	2.084492	
173000	-113906	1,2,3,2,1,4	71.354689	5.292435	4.388062	5.431555	4.388062	5.292435	7.118585	1,2,3,4,4,5	71.354689	0.663945	0.022643	0.202280	0.111132	0.346981	0.379324	0.226748	0.046947	0.314187	0.434139	0.084637	0.167038	0.307176	0.269728	0.083596	0.339500	0.307176	0.269728	0.083596	0.339500	0.081072	0.017046	0.558257	0.343626	1,1,2,3,4,2	71.354689	0.006605	0.462290	0.168413	0.104222	0.148977	0.109493	0.006605	0.462290	0.168413	0.104222	0.148977	0.109493	0.361087	0.011339	0.101137	0.117744	0.185196	0.223497	0.255427	0.052383	0.110610	0.080742	0.400045	0.100793	0.035891	0.149827	0.082328	0.315421	0.047857	0.368677	0.361087	0.011339	0.101137	0.117744	0.185196	0.223497	1,2,1,3,2,4	71.354689	0.959102	0.444050	0.959102	0.745390	0.444050	1.464860	
174000	-112357	1,2,3,2,4,5	71.354689	5.925344	4.909649	5.769382	4.909649	5.203148	5.459286	1,2,3,4,5,1	71.354689	0.319739	0.069935	0.471154	0.139171	0.497843	0.336210	0.153035	0.012912	0.422016	0.379978	0.016299	0.181706	0.314649	0.239367	0.068010	0.377973	0.286630	0.144081	0.159302	0.409987	0.319739	0.069935	0.471154	0.139171	1,1,2,3,4,2	71.354689	0.007617	0.482930	0.109777	0.062631	0.090929	0.246116	0.007617	0.482930	0.109777	0.062631	0.090929	0.246116	0.225701	0.008296	0.133758	0.060993	0.283036	0.288216	0.286015	0.058628	0.098205	0.127191	0.391524	0.038436	0.147588	0.261258	0.212015	0.054185	0.145836	0.179118	0.225701	0.008296	0.133758	0.060993	0.283036	0.288216	1,2,1,3,4,5	71.354689	1.053421	0.394651	1.053421	0.740353	0.534253	1.264634	
175000	-111727	1,2,3,3,3,4	71.354689	5.846639	6.563789	4.991366	4.991366	4.991366	5.675749	1,2,3,4,5,6	71.354689	0.364429	0.120033	0.502102	0.013436	0.632514	0.162158	0.181145	0.024184	0.464883	0.294266	0.027537	0.213313	0.177241	0.221518	0.071164	0.530077	0.350855	0.152560	0.324926	0.171659	0.344683	0.114334	0.329646	0.211336	1,1,2,3,4,2	71.354689	0.003306	0.329097	0.453762	0.045353	0.050044	0.118437	0.003306	0.329097	0.453762	0.045353	0.050044	0.118437	0.183705	0.016783	0.091019	0.170782	0.222353	0.315358	0.059673	0.431578	0.129034	0.073725	0.260583	0.045407	0.127129	0.151752	0.100537	0.253553	0.107176	0.259854	0.183705	0.016783	0.091019	0.170782	0.222353	0.315358	1,2,3,4,5,6	71.354689	1.028134	0.450353	1.093463	0.593120	0.581188	2.009339	
176000	-113229	1,2,3,4,4,5	71.354689	5.279965	5.970447	5.579751	4.984487	4.984487	6.124349	1,2,3,4,3,5	71.354689	0.326614	0.340052	0.269828	0.063505	0.496101	0.257322	0.218950	0.027627	0.268658	0.343712	0.121720	0.265909	0.044404	0.231930	0.419153	0.304513	0.268658	0.343712	0.121720	0.265909	0.300765	0.095726	0.225294	0.378215	1,1,2,3,4,2	71.354689	0.028300	0.620642	0.119515	0.053769	0.060054	0.117720	0.028300	0.620642	0.119515	0.053769	0.060054	0.117720	0.422307	0.000653	0.043104	0.260159	0.141598	0.132179	0.130792	0.168596	0.347499	0.031114	0.264064	0.057935	0.065377	0.425505	0.216743	0.067341	0.088304	0.136731	0.422307	0.000653	0.043104	0.260159	0.141598	0.132179	1,2,3,4,5,6	71.354689	1.229518	0.380540	1.028223	0.707541	0.481858	1.469118	
