Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
251000	-135707	1,1,1,1,2,1	0.092720	6.166556	6.166556	6.166556	6.166556	5.851662	6.166556	1,1,1,1,2,1	0.092720	0.068115	0.097925	0.461935	0.372025	0.068115	0.097925	0.461935	0.372025	0.068115	0.097925	0.461935	0.372025	0.068115	0.097925	0.461935	0.372025	0.126700	0.617047	0.019406	0.236847	0.068115	0.097925	0.461935	0.372025	1,2,1,2,2,2	0.092720	0.112592	0.023331	0.114429	0.051216	0.196998	0.501433	0.206487	0.307015	0.010041	0.102751	0.236529	0.137177	0.112592	0.023331	0.114429	0.051216	0.196998	0.501433	0.206487	0.307015	0.010041	0.102751	0.236529	0.137177	0.206487	0.307015	0.010041	0.102751	0.236529	0.137177	0.206487	0.307015	0.010041	0.102751	0.236529	0.137177	1,1,1,1,1,1	0.092720	3.373807	3.373807	3.373807	3.373807	3.373807	3.373807	
252000	-136275	1,1,1,1,1,1	0.092720	6.268281	6.268281	6.268281	6.268281	6.268281	6.268281	1,1,1,1,2,1	0.092720	0.073354	0.096124	0.465945	0.364577	0.073354	0.096124	0.465945	0.364577	0.073354	0.096124	0.465945	0.364577	0.073354	0.096124	0.465945	0.364577	0.213403	0.520818	0.008056	0.257722	0.073354	0.096124	0.465945	0.364577	1,2,1,2,2,2	0.092720	0.099436	0.025091	0.101001	0.051013	0.197482	0.525977	0.258368	0.261928	0.002000	0.085892	0.253809	0.138003	0.099436	0.025091	0.101001	0.051013	0.197482	0.525977	0.258368	0.261928	0.002000	0.085892	0.253809	0.138003	0.258368	0.261928	0.002000	0.085892	0.253809	0.138003	0.258368	0.261928	0.002000	0.085892	0.253809	0.138003	1,1,1,1,1,1	0.092720	3.447910	3.447910	3.447910	3.447910	3.447910	3.447910	
253000	-136940	1,1,1,1,2,1	0.092720	6.369527	6.369527	6.369527	6.369527	5.213946	6.369527	1,1,1,1,2,1	0.092720	0.072082	0.101403	0.465438	0.361077	0.072082	0.101403	0.465438	0.361077	0.072082	0.101403	0.465438	0.361077	0.072082	0.101403	0.465438	0.361077	0.054717	0.504776	0.261355	0.179152	0.072082	0.101403	0.465438	0.361077	1,2,1,2,2,2	0.092720	0.095922	0.025134	0.095330	0.057291	0.196603	0.529720	0.229409	0.293313	0.000399	0.078204	0.246197	0.152477	0.095922	0.025134	0.095330	0.057291	0.196603	0.529720	0.229409	0.293313	0.000399	0.078204	0.246197	0.152477	0.229409	0.293313	0.000399	0.078204	0.246197	0.152477	0.229409	0.293313	0.000399	0.078204	0.246197	0.152477	1,1,1,1,1,1	0.092720	3.358256	3.358256	3.358256	3.358256	3.358256	3.358256	
254000	-136767	1,1,1,1,2,1	0.092720	6.311556	6.311556	6.311556	6.311556	5.712862	6.311556	1,1,1,1,2,1	0.092720	0.065149	0.103884	0.462720	0.368247	0.065149	0.103884	0.462720	0.368247	0.065149	0.103884	0.462720	0.368247	0.065149	0.103884	0.462720	0.368247	0.235497	0.350683	0.193487	0.220333	0.065149	0.103884	0.462720	0.368247	1,2,1,2,3,2	0.092720	0.102218	0.031481	0.104789	0.050876	0.186903	0.523732	0.191537	0.294408	0.006768	0.108047	0.247735	0.151506	0.102218	0.031481	0.104789	0.050876	0.186903	0.523732	0.191537	0.294408	0.006768	0.108047	0.247735	0.151506	0.104071	0.329356	0.022517	0.097031	0.302245	0.144781	0.191537	0.294408	0.006768	0.108047	0.247735	0.151506	1,1,1,1,1,1	0.092720	3.591005	3.591005	3.591005	3.591005	3.591005	3.591005	
255000	-136050	1,1,2,1,2,2	0.092720	6.089926	6.089926	5.904419	6.089926	5.904419	5.904419	1,1,1,1,2,1	0.092720	0.066298	0.104677	0.456590	0.372435	0.066298	0.104677	0.456590	0.372435	0.066298	0.104677	0.456590	0.372435	0.066298	0.104677	0.456590	0.372435	0.153752	0.380173	0.089358	0.376718	0.066298	0.104677	0.456590	0.372435	1,2,1,2,2,2	0.092720	0.125214	0.020801	0.109392	0.053889	0.175932	0.514773	0.187027	0.327949	0.010949	0.103779	0.228528	0.141768	0.125214	0.020801	0.109392	0.053889	0.175932	0.514773	0.187027	0.327949	0.010949	0.103779	0.228528	0.141768	0.187027	0.327949	0.010949	0.103779	0.228528	0.141768	0.187027	0.327949	0.010949	0.103779	0.228528	0.141768	1,1,1,1,1,1	0.092720	3.500356	3.500356	3.500356	3.500356	3.500356	3.500356	
256000	-135870	1,1,1,1,2,1	0.092720	6.183080	6.183080	6.183080	6.183080	5.927258	6.183080	1,1,1,1,2,1	0.092720	0.067525	0.102144	0.470871	0.359459	0.067525	0.102144	0.470871	0.359459	0.067525	0.102144	0.470871	0.359459	0.067525	0.102144	0.470871	0.359459	0.035894	0.577660	0.055756	0.330689	0.067525	0.102144	0.470871	0.359459	1,2,1,2,3,2	0.092720	0.085972	0.025080	0.118383	0.043124	0.195563	0.531879	0.200196	0.302562	0.010351	0.099413	0.251968	0.135510	0.085972	0.025080	0.118383	0.043124	0.195563	0.531879	0.200196	0.302562	0.010351	0.099413	0.251968	0.135510	0.208666	0.393199	0.062981	0.070929	0.206542	0.057683	0.200196	0.302562	0.010351	0.099413	0.251968	0.135510	1,1,1,1,1,1	0.092720	3.433712	3.433712	3.433712	3.433712	3.433712	3.433712	
257000	-136426	1,1,1,1,2,1	0.092720	6.132712	6.132712	6.132712	6.132712	5.551623	6.132712	1,1,1,1,2,1	0.092720	0.069939	0.099529	0.462866	0.367666	0.069939	0.099529	0.462866	0.367666	0.069939	0.099529	0.462866	0.367666	0.069939	0.099529	0.462866	0.367666	0.220992	0.417241	0.002657	0.359110	0.069939	0.099529	0.462866	0.367666	1,2,1,2,2,2	0.092720	0.093873	0.023267	0.105815	0.057815	0.196277	0.522952	0.197606	0.284351	0.008784	0.110135	0.247789	0.151335	0.093873	0.023267	0.105815	0.057815	0.196277	0.522952	0.197606	0.284351	0.008784	0.110135	0.247789	0.151335	0.197606	0.284351	0.008784	0.110135	0.247789	0.151335	0.197606	0.284351	0.008784	0.110135	0.247789	0.151335	1,1,1,1,1,1	0.092720	3.550301	3.550301	3.550301	3.550301	3.550301	3.550301	
258000	-136383	1,1,1,1,2,1	0.092720	6.250122	6.250122	6.250122	6.250122	5.617868	6.250122	1,1,1,1,2,1	0.092720	0.070847	0.101137	0.458849	0.369168	0.070847	0.101137	0.458849	0.369168	0.070847	0.101137	0.458849	0.369168	0.070847	0.101137	0.458849	0.369168	0.044428	0.360170	0.061057	0.534345	0.070847	0.101137	0.458849	0.369168	1,2,1,2,2,2	0.092720	0.100728	0.022806	0.102031	0.051429	0.210659	0.512347	0.210803	0.295201	0.015106	0.105433	0.222180	0.151277	0.100728	0.022806	0.102031	0.051429	0.210659	0.512347	0.210803	0.295201	0.015106	0.105433	0.222180	0.151277	0.210803	0.295201	0.015106	0.105433	0.222180	0.151277	0.210803	0.295201	0.015106	0.105433	0.222180	0.151277	1,1,1,1,1,1	0.092720	3.475364	3.475364	3.475364	3.475364	3.475364	3.475364	
259000	-136375	1,1,1,1,2,1	0.092720	6.297885	6.297885	6.297885	6.297885	5.482803	6.297885	1,1,1,1,2,1	0.092720	0.075351	0.093018	0.473447	0.358184	0.075351	0.093018	0.473447	0.358184	0.075351	0.093018	0.473447	0.358184	0.075351	0.093018	0.473447	0.358184	0.148257	0.379622	0.180279	0.291842	0.075351	0.093018	0.473447	0.358184	1,2,1,2,2,2	0.092720	0.085500	0.018408	0.113962	0.054790	0.194315	0.533027	0.245664	0.240872	0.006649	0.094256	0.279227	0.133333	0.085500	0.018408	0.113962	0.054790	0.194315	0.533027	0.245664	0.240872	0.006649	0.094256	0.279227	0.133333	0.245664	0.240872	0.006649	0.094256	0.279227	0.133333	0.245664	0.240872	0.006649	0.094256	0.279227	0.133333	1,1,1,1,1,1	0.092720	3.441879	3.441879	3.441879	3.441879	3.441879	3.441879	
260000	-137969	1,1,1,1,2,1	0.092720	6.268344	6.268344	6.268344	6.268344	5.246744	6.268344	1,1,1,1,2,1	0.092720	0.066171	0.097972	0.458580	0.377277	0.066171	0.097972	0.458580	0.377277	0.066171	0.097972	0.458580	0.377277	0.066171	0.097972	0.458580	0.377277	0.259625	0.176910	0.188623	0.374843	0.066171	0.097972	0.458580	0.377277	1,2,1,2,3,2	0.092720	0.118759	0.019681	0.109991	0.050735	0.186234	0.514599	0.244936	0.291596	0.007481	0.103630	0.224340	0.128018	0.118759	0.019681	0.109991	0.050735	0.186234	0.514599	0.244936	0.291596	0.007481	0.103630	0.224340	0.128018	0.117544	0.057570	0.194606	0.036156	0.459460	0.134665	0.244936	0.291596	0.007481	0.103630	0.224340	0.128018	1,1,1,1,1,1	0.092720	3.435549	3.435549	3.435549	3.435549	3.435549	3.435549	
261000	-136004	1,1,1,1,1,1	0.092720	6.068770	6.068770	6.068770	6.068770	6.068770	6.068770	1,1,1,1,2,1	0.092720	0.063504	0.101037	0.464297	0.371161	0.063504	0.101037	0.464297	0.371161	0.063504	0.101037	0.464297	0.371161	0.063504	0.101037	0.464297	0.371161	0.141301	0.472378	0.109047	0.277274	0.063504	0.101037	0.464297	0.371161	1,2,1,2,2,2	0.092720	0.122170	0.020634	0.116239	0.049022	0.177602	0.514332	0.230921	0.302056	0.008634	0.115567	0.211589	0.131232	0.122170	0.020634	0.116239	0.049022	0.177602	0.514332	0.230921	0.302056	0.008634	0.115567	0.211589	0.131232	0.230921	0.302056	0.008634	0.115567	0.211589	0.131232	0.230921	0.302056	0.008634	0.115567	0.211589	0.131232	1,1,1,1,1,1	0.092720	3.295102	3.295102	3.295102	3.295102	3.295102	3.295102	
262000	-136139	1,1,1,1,2,1	0.092720	6.188580	6.188580	6.188580	6.188580	5.318221	6.188580	1,1,1,1,2,1	0.092720	0.063355	0.101600	0.460914	0.374131	0.063355	0.101600	0.460914	0.374131	0.063355	0.101600	0.460914	0.374131	0.063355	0.101600	0.460914	0.374131	0.065093	0.556951	0.116975	0.260980	0.063355	0.101600	0.460914	0.374131	1,2,1,2,3,2	0.092720	0.094339	0.022256	0.110668	0.050579	0.185670	0.536488	0.225341	0.306806	0.009199	0.101792	0.215981	0.140880	0.094339	0.022256	0.110668	0.050579	0.185670	0.536488	0.225341	0.306806	0.009199	0.101792	0.215981	0.140880	0.158039	0.213263	0.271642	0.087031	0.235066	0.034958	0.225341	0.306806	0.009199	0.101792	0.215981	0.140880	1,1,1,1,1,1	0.092720	3.430769	3.430769	3.430769	3.430769	3.430769	3.430769	
263000	-136560	1,1,1,1,1,1	0.092720	6.239354	6.239354	6.239354	6.239354	6.239354	6.239354	1,1,1,1,2,1	0.092720	0.063717	0.105605	0.459775	0.370902	0.063717	0.105605	0.459775	0.370902	0.063717	0.105605	0.459775	0.370902	0.063717	0.105605	0.459775	0.370902	0.200383	0.552608	0.107917	0.139092	0.063717	0.105605	0.459775	0.370902	1,2,1,2,2,2	0.092720	0.101236	0.031143	0.109710	0.048129	0.185844	0.523938	0.188583	0.329195	0.015426	0.102692	0.217647	0.146457	0.101236	0.031143	0.109710	0.048129	0.185844	0.523938	0.188583	0.329195	0.015426	0.102692	0.217647	0.146457	0.188583	0.329195	0.015426	0.102692	0.217647	0.146457	0.188583	0.329195	0.015426	0.102692	0.217647	0.146457	1,1,1,1,1,1	0.092720	3.579751	3.579751	3.579751	3.579751	3.579751	3.579751	
264000	-136378	1,1,1,1,2,1	0.092720	6.243196	6.243196	6.243196	6.243196	5.763184	6.243196	1,1,1,1,2,1	0.092720	0.069478	0.106165	0.454175	0.370182	0.069478	0.106165	0.454175	0.370182	0.069478	0.106165	0.454175	0.370182	0.069478	0.106165	0.454175	0.370182	0.050533	0.510763	0.189482	0.249222	0.069478	0.106165	0.454175	0.370182	1,2,1,2,2,2	0.092720	0.110460	0.029774	0.096211	0.050641	0.194027	0.518887	0.226775	0.288172	0.007302	0.094182	0.238336	0.145232	0.110460	0.029774	0.096211	0.050641	0.194027	0.518887	0.226775	0.288172	0.007302	0.094182	0.238336	0.145232	0.226775	0.288172	0.007302	0.094182	0.238336	0.145232	0.226775	0.288172	0.007302	0.094182	0.238336	0.145232	1,1,1,1,1,1	0.092720	3.425576	3.425576	3.425576	3.425576	3.425576	3.425576	
265000	-136336	1,1,1,1,2,1	0.092720	6.305951	6.305951	6.305951	6.305951	5.138981	6.305951	1,1,1,1,2,1	0.092720	0.068927	0.104356	0.459246	0.367471	0.068927	0.104356	0.459246	0.367471	0.068927	0.104356	0.459246	0.367471	0.068927	0.104356	0.459246	0.367471	0.125895	0.446968	0.275946	0.151191	0.068927	0.104356	0.459246	0.367471	1,2,1,2,3,2	0.092720	0.098889	0.023319	0.094905	0.054873	0.194498	0.533516	0.212884	0.308314	0.010426	0.098831	0.221396	0.148148	0.098889	0.023319	0.094905	0.054873	0.194498	0.533516	0.212884	0.308314	0.010426	0.098831	0.221396	0.148148	0.177281	0.250791	0.043289	0.041024	0.453230	0.034385	0.212884	0.308314	0.010426	0.098831	0.221396	0.148148	1,1,1,1,1,1	0.092720	3.331500	3.331500	3.331500	3.331500	3.331500	3.331500	
266000	-137133	1,1,1,1,2,1	0.092720	6.062848	6.062848	6.062848	6.062848	5.321505	6.062848	1,1,1,1,2,1	0.092720	0.070537	0.097966	0.466903	0.364595	0.070537	0.097966	0.466903	0.364595	0.070537	0.097966	0.466903	0.364595	0.070537	0.097966	0.466903	0.364595	0.313330	0.250522	0.105147	0.331001	0.070537	0.097966	0.466903	0.364595	1,2,1,2,2,2	0.092720	0.102312	0.025960	0.087133	0.052041	0.206217	0.526336	0.214035	0.298055	0.005043	0.089473	0.248617	0.144776	0.102312	0.025960	0.087133	0.052041	0.206217	0.526336	0.214035	0.298055	0.005043	0.089473	0.248617	0.144776	0.214035	0.298055	0.005043	0.089473	0.248617	0.144776	0.214035	0.298055	0.005043	0.089473	0.248617	0.144776	1,1,1,1,2,1	0.092720	3.449881	3.449881	3.449881	3.449881	2.098407	3.449881	
267000	-137274	1,1,1,1,2,1	0.092720	6.121024	6.121024	6.121024	6.121024	5.347930	6.121024	1,1,1,1,2,1	0.092720	0.068163	0.100122	0.453109	0.378606	0.068163	0.100122	0.453109	0.378606	0.068163	0.100122	0.453109	0.378606	0.068163	0.100122	0.453109	0.378606	0.031504	0.402051	0.291589	0.274856	0.068163	0.100122	0.453109	0.378606	1,2,1,2,3,2	0.092720	0.101149	0.026028	0.099017	0.055033	0.190731	0.528042	0.246459	0.302144	0.008014	0.103500	0.206271	0.133612	0.101149	0.026028	0.099017	0.055033	0.190731	0.528042	0.246459	0.302144	0.008014	0.103500	0.206271	0.133612	0.119255	0.131298	0.204654	0.111024	0.387312	0.046457	0.246459	0.302144	0.008014	0.103500	0.206271	0.133612	1,1,1,1,1,1	0.092720	3.356265	3.356265	3.356265	3.356265	3.356265	3.356265	
268000	-136026	1,1,1,1,2,1	0.092720	6.201498	6.201498	6.201498	6.201498	5.281954	6.201498	1,1,1,1,2,1	0.092720	0.068901	0.101985	0.458649	0.370466	0.068901	0.101985	0.458649	0.370466	0.068901	0.101985	0.458649	0.370466	0.068901	0.101985	0.458649	0.370466	0.203780	0.495027	0.076959	0.224234	0.068901	0.101985	0.458649	0.370466	1,2,1,2,2,2	0.092720	0.118798	0.028208	0.094878	0.054699	0.181746	0.521671	0.191571	0.314104	0.013061	0.107584	0.231983	0.141698	0.118798	0.028208	0.094878	0.054699	0.181746	0.521671	0.191571	0.314104	0.013061	0.107584	0.231983	0.141698	0.191571	0.314104	0.013061	0.107584	0.231983	0.141698	0.191571	0.314104	0.013061	0.107584	0.231983	0.141698	1,1,1,1,1,1	0.092720	3.304583	3.304583	3.304583	3.304583	3.304583	3.304583	
269000	-136501	1,2,2,2,2,2	0.092720	6.527949	6.062966	6.062966	6.062966	6.062966	6.062966	1,1,1,1,2,1	0.092720	0.061338	0.111296	0.460767	0.366599	0.061338	0.111296	0.460767	0.366599	0.061338	0.111296	0.460767	0.366599	0.061338	0.111296	0.460767	0.366599	0.186201	0.552872	0.104012	0.156914	0.061338	0.111296	0.460767	0.366599	1,2,1,2,2,2	0.092720	0.108636	0.028190	0.103323	0.047997	0.170434	0.541421	0.234597	0.309786	0.014875	0.095077	0.202786	0.142879	0.108636	0.028190	0.103323	0.047997	0.170434	0.541421	0.234597	0.309786	0.014875	0.095077	0.202786	0.142879	0.234597	0.309786	0.014875	0.095077	0.202786	0.142879	0.234597	0.309786	0.014875	0.095077	0.202786	0.142879	1,1,1,1,1,1	0.092720	3.278788	3.278788	3.278788	3.278788	3.278788	3.278788	
270000	-136576	1,1,1,1,2,1	0.092720	6.245409	6.245409	6.245409	6.245409	5.647165	6.245409	1,1,1,1,2,1	0.092720	0.061351	0.102394	0.445495	0.390761	0.061351	0.102394	0.445495	0.390761	0.061351	0.102394	0.445495	0.390761	0.061351	0.102394	0.445495	0.390761	0.048783	0.805146	0.034654	0.111417	0.061351	0.102394	0.445495	0.390761	1,2,1,2,2,2	0.092720	0.100927	0.025688	0.104371	0.047807	0.185490	0.535717	0.220561	0.320717	0.008581	0.101557	0.209121	0.139462	0.100927	0.025688	0.104371	0.047807	0.185490	0.535717	0.220561	0.320717	0.008581	0.101557	0.209121	0.139462	0.220561	0.320717	0.008581	0.101557	0.209121	0.139462	0.220561	0.320717	0.008581	0.101557	0.209121	0.139462	1,1,1,1,1,1	0.092720	3.259376	3.259376	3.259376	3.259376	3.259376	3.259376	
271000	-136219	1,1,1,1,2,1	0.092720	6.283089	6.283089	6.283089	6.283089	5.213318	6.283089	1,1,1,1,2,1	0.092720	0.065748	0.097727	0.463106	0.373419	0.065748	0.097727	0.463106	0.373419	0.065748	0.097727	0.463106	0.373419	0.065748	0.097727	0.463106	0.373419	0.185391	0.347666	0.024183	0.442759	0.065748	0.097727	0.463106	0.373419	1,2,1,2,2,2	0.092720	0.114007	0.026602	0.092683	0.046900	0.187509	0.532299	0.248758	0.282525	0.009395	0.104010	0.217290	0.138022	0.114007	0.026602	0.092683	0.046900	0.187509	0.532299	0.248758	0.282525	0.009395	0.104010	0.217290	0.138022	0.248758	0.282525	0.009395	0.104010	0.217290	0.138022	0.248758	0.282525	0.009395	0.104010	0.217290	0.138022	1,1,1,1,1,1	0.092720	3.367860	3.367860	3.367860	3.367860	3.367860	3.367860	
272000	-137361	1,2,2,2,3,2	0.092720	6.527546	6.054650	6.054650	6.054650	5.398072	6.054650	1,1,1,1,2,1	0.092720	0.065285	0.101557	0.457434	0.375724	0.065285	0.101557	0.457434	0.375724	0.065285	0.101557	0.457434	0.375724	0.065285	0.101557	0.457434	0.375724	0.283064	0.243914	0.005905	0.467116	0.065285	0.101557	0.457434	0.375724	1,2,1,2,3,2	0.092720	0.081456	0.020813	0.105481	0.053549	0.192414	0.546288	0.257851	0.297101	0.007039	0.084408	0.217765	0.135836	0.081456	0.020813	0.105481	0.053549	0.192414	0.546288	0.257851	0.297101	0.007039	0.084408	0.217765	0.135836	0.240482	0.114396	0.005415	0.182038	0.404313	0.053356	0.257851	0.297101	0.007039	0.084408	0.217765	0.135836	1,1,1,1,1,1	0.092720	3.645844	3.645844	3.645844	3.645844	3.645844	3.645844	
273000	-136130	1,1,1,1,2,1	0.092720	6.260112	6.260112	6.260112	6.260112	5.774272	6.260112	1,1,1,1,2,1	0.092720	0.068110	0.106010	0.457666	0.368213	0.068110	0.106010	0.457666	0.368213	0.068110	0.106010	0.457666	0.368213	0.068110	0.106010	0.457666	0.368213	0.036799	0.581720	0.144445	0.237036	0.068110	0.106010	0.457666	0.368213	1,2,1,2,3,2	0.092720	0.104719	0.017233	0.108077	0.052455	0.184935	0.532581	0.237804	0.293025	0.004152	0.103381	0.212736	0.148902	0.104719	0.017233	0.108077	0.052455	0.184935	0.532581	0.237804	0.293025	0.004152	0.103381	0.212736	0.148902	0.215884	0.258960	0.123948	0.086558	0.278912	0.035737	0.237804	0.293025	0.004152	0.103381	0.212736	0.148902	1,1,1,1,1,1	0.092720	3.323339	3.323339	3.323339	3.323339	3.323339	3.323339	
274000	-136019	1,2,3,3,3,3	0.092720	6.503288	6.365316	5.981624	5.981624	5.981624	5.981624	1,1,1,1,2,1	0.092720	0.070720	0.099444	0.457354	0.372482	0.070720	0.099444	0.457354	0.372482	0.070720	0.099444	0.457354	0.372482	0.070720	0.099444	0.457354	0.372482	0.213459	0.450756	0.075226	0.260559	0.070720	0.099444	0.457354	0.372482	1,2,1,2,2,2	0.092720	0.093687	0.029415	0.101339	0.054195	0.183912	0.537451	0.207441	0.292927	0.007671	0.110743	0.244335	0.136883	0.093687	0.029415	0.101339	0.054195	0.183912	0.537451	0.207441	0.292927	0.007671	0.110743	0.244335	0.136883	0.207441	0.292927	0.007671	0.110743	0.244335	0.136883	0.207441	0.292927	0.007671	0.110743	0.244335	0.136883	1,1,1,1,1,1	0.092720	3.566259	3.566259	3.566259	3.566259	3.566259	3.566259	
275000	-136532	1,1,1,1,2,1	0.092720	6.255327	6.255327	6.255327	6.255327	5.309928	6.255327	1,1,1,1,2,1	0.092720	0.069046	0.103491	0.453219	0.374243	0.069046	0.103491	0.453219	0.374243	0.069046	0.103491	0.453219	0.374243	0.069046	0.103491	0.453219	0.374243	0.208386	0.283195	0.029366	0.479053	0.069046	0.103491	0.453219	0.374243	1,2,1,2,2,2	0.092720	0.117992	0.025086	0.095693	0.056754	0.182187	0.522288	0.205591	0.304535	0.006013	0.106470	0.226587	0.150805	0.117992	0.025086	0.095693	0.056754	0.182187	0.522288	0.205591	0.304535	0.006013	0.106470	0.226587	0.150805	0.205591	0.304535	0.006013	0.106470	0.226587	0.150805	0.205591	0.304535	0.006013	0.106470	0.226587	0.150805	1,1,1,1,1,1	0.092720	3.277112	3.277112	3.277112	3.277112	3.277112	3.277112	
276000	-136032	1,1,1,1,2,1	0.092720	6.133504	6.133504	6.133504	6.133504	5.166066	6.133504	1,1,1,1,2,1	0.092720	0.068527	0.102067	0.455845	0.373562	0.068527	0.102067	0.455845	0.373562	0.068527	0.102067	0.455845	0.373562	0.068527	0.102067	0.455845	0.373562	0.058680	0.743878	0.032559	0.164883	0.068527	0.102067	0.455845	0.373562	1,2,1,2,2,2	0.092720	0.111626	0.027280	0.103299	0.048125	0.190580	0.519090	0.270511	0.270681	0.018638	0.100301	0.207331	0.132538	0.111626	0.027280	0.103299	0.048125	0.190580	0.519090	0.270511	0.270681	0.018638	0.100301	0.207331	0.132538	0.270511	0.270681	0.018638	0.100301	0.207331	0.132538	0.270511	0.270681	0.018638	0.100301	0.207331	0.132538	1,1,1,1,1,1	0.092720	3.389833	3.389833	3.389833	3.389833	3.389833	3.389833	
277000	-136091	1,2,2,2,2,2	0.092720	6.560053	6.092183	6.092183	6.092183	6.092183	6.092183	1,1,1,1,2,1	0.092720	0.063370	0.106576	0.464536	0.365518	0.063370	0.106576	0.464536	0.365518	0.063370	0.106576	0.464536	0.365518	0.063370	0.106576	0.464536	0.365518	0.130939	0.575588	0.051271	0.242202	0.063370	0.106576	0.464536	0.365518	1,2,1,2,3,2	0.092720	0.089231	0.028119	0.105685	0.049860	0.197555	0.529550	0.236352	0.317526	0.013274	0.087074	0.202950	0.142823	0.089231	0.028119	0.105685	0.049860	0.197555	0.529550	0.236352	0.317526	0.013274	0.087074	0.202950	0.142823	0.161033	0.004130	0.001379	0.398924	0.276386	0.158148	0.236352	0.317526	0.013274	0.087074	0.202950	0.142823	1,1,1,1,1,1	0.092720	3.391990	3.391990	3.391990	3.391990	3.391990	3.391990	
278000	-135772	1,1,1,1,1,1	0.092720	6.231802	6.231802	6.231802	6.231802	6.231802	6.231802	1,1,1,1,2,1	0.092720	0.069803	0.104276	0.458490	0.367431	0.069803	0.104276	0.458490	0.367431	0.069803	0.104276	0.458490	0.367431	0.069803	0.104276	0.458490	0.367431	0.158651	0.466050	0.042653	0.332646	0.069803	0.104276	0.458490	0.367431	1,2,1,2,3,2	0.092720	0.094670	0.025469	0.104223	0.053387	0.187961	0.534290	0.204077	0.293453	0.013638	0.117737	0.226691	0.144405	0.094670	0.025469	0.104223	0.053387	0.187961	0.534290	0.204077	0.293453	0.013638	0.117737	0.226691	0.144405	0.150614	0.282146	0.026345	0.110735	0.290237	0.139924	0.204077	0.293453	0.013638	0.117737	0.226691	0.144405	1,1,1,1,1,1	0.092720	3.303467	3.303467	3.303467	3.303467	3.303467	3.303467	
279000	-136192	1,1,1,1,1,1	0.092720	6.246343	6.246343	6.246343	6.246343	6.246343	6.246343	1,1,1,1,2,1	0.092720	0.066473	0.101071	0.460626	0.371830	0.066473	0.101071	0.460626	0.371830	0.066473	0.101071	0.460626	0.371830	0.066473	0.101071	0.460626	0.371830	0.044182	0.496257	0.056499	0.403062	0.066473	0.101071	0.460626	0.371830	1,2,1,2,2,2	0.092720	0.119996	0.023734	0.105610	0.044181	0.187815	0.518664	0.162285	0.286368	0.013820	0.107375	0.274126	0.156025	0.119996	0.023734	0.105610	0.044181	0.187815	0.518664	0.162285	0.286368	0.013820	0.107375	0.274126	0.156025	0.162285	0.286368	0.013820	0.107375	0.274126	0.156025	0.162285	0.286368	0.013820	0.107375	0.274126	0.156025	1,1,1,1,1,1	0.092720	3.201688	3.201688	3.201688	3.201688	3.201688	3.201688	
280000	-136049	1,1,1,1,2,1	0.092720	6.194515	6.194515	6.194515	6.194515	5.230868	6.194515	1,1,1,1,2,1	0.092720	0.068651	0.101481	0.461306	0.368562	0.068651	0.101481	0.461306	0.368562	0.068651	0.101481	0.461306	0.368562	0.068651	0.101481	0.461306	0.368562	0.219481	0.475868	0.022378	0.282273	0.068651	0.101481	0.461306	0.368562	1,2,1,2,3,2	0.092720	0.100991	0.020307	0.111860	0.053655	0.190973	0.522214	0.205415	0.296360	0.012988	0.105220	0.224618	0.155399	0.100991	0.020307	0.111860	0.053655	0.190973	0.522214	0.205415	0.296360	0.012988	0.105220	0.224618	0.155399	0.099452	0.438318	0.006550	0.032966	0.300500	0.122214	0.205415	0.296360	0.012988	0.105220	0.224618	0.155399	1,1,1,1,1,1	0.092720	3.672053	3.672053	3.672053	3.672053	3.672053	3.672053	
