Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
3644000	0.118577	1	0.298257	0.210563	0.220527	0.270652	0.298257	0.210563	0.220527	0.270652	0.298257	0.210563	0.220527	0.270652	0.298257	0.210563	0.220527	0.270652	
3645000	0.118577	1	0.280567	0.200277	0.198759	0.320397	0.280567	0.200277	0.198759	0.320397	0.280567	0.200277	0.198759	0.320397	0.280567	0.200277	0.198759	0.320397	
3646000	0.118577	1	0.286357	0.203833	0.196464	0.313346	0.286357	0.203833	0.196464	0.313346	0.286357	0.203833	0.196464	0.313346	0.286357	0.203833	0.196464	0.313346	
3647000	0.118577	1	0.276780	0.202419	0.191082	0.329718	0.276780	0.202419	0.191082	0.329718	0.276780	0.202419	0.191082	0.329718	0.276780	0.202419	0.191082	0.329718	
3648000	0.118577	1	0.307631	0.178240	0.138230	0.375899	0.307631	0.178240	0.138230	0.375899	0.307631	0.178240	0.138230	0.375899	0.307631	0.178240	0.138230	0.375899	
3649000	0.118577	1	0.296831	0.210957	0.195906	0.296306	0.296831	0.210957	0.195906	0.296306	0.296831	0.210957	0.195906	0.296306	0.296831	0.210957	0.195906	0.296306	
3650000	0.118577	1	0.296234	0.207158	0.193657	0.302952	0.296234	0.207158	0.193657	0.302952	0.296234	0.207158	0.193657	0.302952	0.296234	0.207158	0.193657	0.302952	
3651000	0.118577	1	0.293731	0.205842	0.193150	0.307276	0.293731	0.205842	0.193150	0.307276	0.293731	0.205842	0.193150	0.307276	0.293731	0.205842	0.193150	0.307276	
3652000	0.118577	1	0.278292	0.204094	0.195934	0.321680	0.278292	0.204094	0.195934	0.321680	0.278292	0.204094	0.195934	0.321680	0.278292	0.204094	0.195934	0.321680	
3653000	0.118577	1	0.276886	0.223914	0.169718	0.329482	0.276886	0.223914	0.169718	0.329482	0.276886	0.223914	0.169718	0.329482	0.276886	0.223914	0.169718	0.329482	
3654000	0.118577	2	0.216339	0.286210	0.228497	0.268955	0.308744	0.191613	0.184183	0.315459	0.308744	0.191613	0.184183	0.315459	0.308744	0.191613	0.184183	0.315459	
3655000	0.118577	1	0.284606	0.204601	0.188370	0.322424	0.284606	0.204601	0.188370	0.322424	0.284606	0.204601	0.188370	0.322424	0.284606	0.204601	0.188370	0.322424	
3656000	0.118577	1	0.292836	0.197153	0.198234	0.311777	0.292836	0.197153	0.198234	0.311777	0.292836	0.197153	0.198234	0.311777	0.292836	0.197153	0.198234	0.311777	
3657000	0.118577	1	0.314178	0.198317	0.187845	0.299660	0.314178	0.198317	0.187845	0.299660	0.314178	0.198317	0.187845	0.299660	0.314178	0.198317	0.187845	0.299660	
3658000	0.118577	1	0.266743	0.222752	0.199729	0.310775	0.266743	0.222752	0.199729	0.310775	0.266743	0.222752	0.199729	0.310775	0.266743	0.222752	0.199729	0.310775	
3659000	0.118577	2	0.229416	0.213517	0.241307	0.315760	0.315353	0.166089	0.163230	0.355328	0.315353	0.166089	0.163230	0.355328	0.315353	0.166089	0.163230	0.355328	
3660000	0.118577	1	0.297468	0.189394	0.156553	0.356585	0.297468	0.189394	0.156553	0.356585	0.297468	0.189394	0.156553	0.356585	0.297468	0.189394	0.156553	0.356585	
3661000	0.118577	1	0.314432	0.168727	0.196225	0.320616	0.314432	0.168727	0.196225	0.320616	0.314432	0.168727	0.196225	0.320616	0.314432	0.168727	0.196225	0.320616	
3662000	0.118577	1	0.295819	0.214050	0.176149	0.313983	0.295819	0.214050	0.176149	0.313983	0.295819	0.214050	0.176149	0.313983	0.295819	0.214050	0.176149	0.313983	
3663000	0.118577	1	0.291729	0.202692	0.214156	0.291423	0.291729	0.202692	0.214156	0.291423	0.291729	0.202692	0.214156	0.291423	0.291729	0.202692	0.214156	0.291423	
3664000	0.118577	1	0.286390	0.209562	0.190900	0.313147	0.286390	0.209562	0.190900	0.313147	0.286390	0.209562	0.190900	0.313147	0.286390	0.209562	0.190900	0.313147	
3665000	0.118577	2	0.249303	0.233795	0.218396	0.298506	0.249303	0.233795	0.218396	0.298506	0.346428	0.181145	0.147767	0.324660	0.346428	0.181145	0.147767	0.324660	
3666000	0.118577	1	0.265657	0.221151	0.188340	0.324851	0.265657	0.221151	0.188340	0.324851	0.265657	0.221151	0.188340	0.324851	0.265657	0.221151	0.188340	0.324851	
3667000	0.118577	1	0.278963	0.215327	0.180904	0.324806	0.278963	0.215327	0.180904	0.324806	0.278963	0.215327	0.180904	0.324806	0.278963	0.215327	0.180904	0.324806	
3668000	0.118577	1	0.284913	0.216270	0.183509	0.315307	0.284913	0.216270	0.183509	0.315307	0.284913	0.216270	0.183509	0.315307	0.284913	0.216270	0.183509	0.315307	
3669000	0.118577	1	0.282417	0.212189	0.183745	0.321649	0.282417	0.212189	0.183745	0.321649	0.282417	0.212189	0.183745	0.321649	0.282417	0.212189	0.183745	0.321649	
3670000	0.118577	1	0.290004	0.205443	0.186554	0.317999	0.290004	0.205443	0.186554	0.317999	0.290004	0.205443	0.186554	0.317999	0.290004	0.205443	0.186554	0.317999	
3671000	0.118577	1	0.294554	0.196152	0.192104	0.317191	0.294554	0.196152	0.192104	0.317191	0.294554	0.196152	0.192104	0.317191	0.294554	0.196152	0.192104	0.317191	
3672000	0.118577	1	0.292379	0.207595	0.203187	0.296839	0.292379	0.207595	0.203187	0.296839	0.292379	0.207595	0.203187	0.296839	0.292379	0.207595	0.203187	0.296839	
3673000	0.118577	1	0.261848	0.175365	0.203561	0.359225	0.261848	0.175365	0.203561	0.359225	0.261848	0.175365	0.203561	0.359225	0.261848	0.175365	0.203561	0.359225	
3674000	0.118577	1	0.286309	0.206892	0.208289	0.298510	0.286309	0.206892	0.208289	0.298510	0.286309	0.206892	0.208289	0.298510	0.286309	0.206892	0.208289	0.298510	
3675000	0.118577	1	0.313425	0.215806	0.184394	0.286375	0.313425	0.215806	0.184394	0.286375	0.313425	0.215806	0.184394	0.286375	0.313425	0.215806	0.184394	0.286375	
3676000	0.118577	1	0.314890	0.204846	0.175760	0.304505	0.314890	0.204846	0.175760	0.304505	0.314890	0.204846	0.175760	0.304505	0.314890	0.204846	0.175760	0.304505	
3677000	0.118577	1	0.298890	0.198979	0.185151	0.316980	0.298890	0.198979	0.185151	0.316980	0.298890	0.198979	0.185151	0.316980	0.298890	0.198979	0.185151	0.316980	
3678000	0.118577	1	0.301917	0.204879	0.182462	0.310742	0.301917	0.204879	0.182462	0.310742	0.301917	0.204879	0.182462	0.310742	0.301917	0.204879	0.182462	0.310742	
3679000	0.118577	1	0.284227	0.215653	0.191167	0.308954	0.284227	0.215653	0.191167	0.308954	0.284227	0.215653	0.191167	0.308954	0.284227	0.215653	0.191167	0.308954	
3680000	0.118577	1	0.296697	0.206643	0.190209	0.306451	0.296697	0.206643	0.190209	0.306451	0.296697	0.206643	0.190209	0.306451	0.296697	0.206643	0.190209	0.306451	
3681000	0.118577	1	0.298866	0.208970	0.197590	0.294574	0.298866	0.208970	0.197590	0.294574	0.298866	0.208970	0.197590	0.294574	0.298866	0.208970	0.197590	0.294574	
3682000	0.118577	1	0.287276	0.216111	0.190808	0.305805	0.287276	0.216111	0.190808	0.305805	0.287276	0.216111	0.190808	0.305805	0.287276	0.216111	0.190808	0.305805	
3683000	0.118577	1	0.307032	0.194851	0.176522	0.321595	0.307032	0.194851	0.176522	0.321595	0.307032	0.194851	0.176522	0.321595	0.307032	0.194851	0.176522	0.321595	
3684000	0.118577	1	0.306433	0.203196	0.182817	0.307553	0.306433	0.203196	0.182817	0.307553	0.306433	0.203196	0.182817	0.307553	0.306433	0.203196	0.182817	0.307553	
3685000	0.118577	1	0.301132	0.209989	0.187684	0.301196	0.301132	0.209989	0.187684	0.301196	0.301132	0.209989	0.187684	0.301196	0.301132	0.209989	0.187684	0.301196	
3686000	0.118577	1	0.274631	0.211865	0.186198	0.327305	0.274631	0.211865	0.186198	0.327305	0.274631	0.211865	0.186198	0.327305	0.274631	0.211865	0.186198	0.327305	
3687000	0.118577	1	0.326242	0.160318	0.149204	0.364237	0.326242	0.160318	0.149204	0.364237	0.326242	0.160318	0.149204	0.364237	0.326242	0.160318	0.149204	0.364237	
3688000	0.118577	1	0.273825	0.212765	0.202038	0.311373	0.273825	0.212765	0.202038	0.311373	0.273825	0.212765	0.202038	0.311373	0.273825	0.212765	0.202038	0.311373	
3689000	0.118577	1	0.297818	0.208414	0.183072	0.310697	0.297818	0.208414	0.183072	0.310697	0.297818	0.208414	0.183072	0.310697	0.297818	0.208414	0.183072	0.310697	
3690000	0.118577	1	0.279849	0.203359	0.194572	0.322220	0.279849	0.203359	0.194572	0.322220	0.279849	0.203359	0.194572	0.322220	0.279849	0.203359	0.194572	0.322220	
3691000	0.118577	1	0.278998	0.232109	0.182656	0.306237	0.278998	0.232109	0.182656	0.306237	0.278998	0.232109	0.182656	0.306237	0.278998	0.232109	0.182656	0.306237	
3692000	0.118577	1	0.309524	0.193953	0.178754	0.317769	0.309524	0.193953	0.178754	0.317769	0.309524	0.193953	0.178754	0.317769	0.309524	0.193953	0.178754	0.317769	
3693000	0.118577	1	0.297777	0.199665	0.193048	0.309510	0.297777	0.199665	0.193048	0.309510	0.297777	0.199665	0.193048	0.309510	0.297777	0.199665	0.193048	0.309510	
3694000	0.118577	1	0.296071	0.198068	0.169413	0.336447	0.296071	0.198068	0.169413	0.336447	0.296071	0.198068	0.169413	0.336447	0.296071	0.198068	0.169413	0.336447	
3695000	0.118577	1	0.300203	0.208333	0.196365	0.295100	0.300203	0.208333	0.196365	0.295100	0.300203	0.208333	0.196365	0.295100	0.300203	0.208333	0.196365	0.295100	
3696000	0.118577	1	0.277245	0.212469	0.210295	0.299990	0.277245	0.212469	0.210295	0.299990	0.277245	0.212469	0.210295	0.299990	0.277245	0.212469	0.210295	0.299990	
3697000	0.118577	1	0.299999	0.214984	0.186096	0.298921	0.299999	0.214984	0.186096	0.298921	0.299999	0.214984	0.186096	0.298921	0.299999	0.214984	0.186096	0.298921	
3698000	0.118577	1	0.277630	0.214917	0.201021	0.306432	0.277630	0.214917	0.201021	0.306432	0.277630	0.214917	0.201021	0.306432	0.277630	0.214917	0.201021	0.306432	
3699000	0.118577	1	0.281549	0.202901	0.183724	0.331825	0.281549	0.202901	0.183724	0.331825	0.281549	0.202901	0.183724	0.331825	0.281549	0.202901	0.183724	0.331825	
3700000	0.118577	1	0.297079	0.215159	0.194524	0.293238	0.297079	0.215159	0.194524	0.293238	0.297079	0.215159	0.194524	0.293238	0.297079	0.215159	0.194524	0.293238	
3701000	0.118577	1	0.270617	0.204968	0.203100	0.321315	0.270617	0.204968	0.203100	0.321315	0.270617	0.204968	0.203100	0.321315	0.270617	0.204968	0.203100	0.321315	
3702000	0.118577	1	0.282397	0.197628	0.199584	0.320391	0.282397	0.197628	0.199584	0.320391	0.282397	0.197628	0.199584	0.320391	0.282397	0.197628	0.199584	0.320391	
3703000	0.118577	1	0.281628	0.214974	0.191880	0.311518	0.281628	0.214974	0.191880	0.311518	0.281628	0.214974	0.191880	0.311518	0.281628	0.214974	0.191880	0.311518	
3704000	0.118577	2	0.269739	0.216204	0.198332	0.315724	0.269739	0.216204	0.198332	0.315724	0.269739	0.216204	0.198332	0.315724	0.395846	0.162535	0.151704	0.289916	
3705000	0.118577	1	0.282072	0.211594	0.196584	0.309750	0.282072	0.211594	0.196584	0.309750	0.282072	0.211594	0.196584	0.309750	0.282072	0.211594	0.196584	0.309750	
3706000	0.118577	1	0.288425	0.204061	0.175176	0.332339	0.288425	0.204061	0.175176	0.332339	0.288425	0.204061	0.175176	0.332339	0.288425	0.204061	0.175176	0.332339	
3707000	0.118577	1	0.282679	0.211656	0.178103	0.327563	0.282679	0.211656	0.178103	0.327563	0.282679	0.211656	0.178103	0.327563	0.282679	0.211656	0.178103	0.327563	
3708000	0.118577	1	0.300561	0.204522	0.180543	0.314374	0.300561	0.204522	0.180543	0.314374	0.300561	0.204522	0.180543	0.314374	0.300561	0.204522	0.180543	0.314374	
3709000	0.118577	2	0.206596	0.242489	0.347325	0.203590	0.303357	0.197481	0.194847	0.304315	0.303357	0.197481	0.194847	0.304315	0.303357	0.197481	0.194847	0.304315	
3710000	0.118577	1	0.286639	0.200846	0.181248	0.331266	0.286639	0.200846	0.181248	0.331266	0.286639	0.200846	0.181248	0.331266	0.286639	0.200846	0.181248	0.331266	
3711000	0.118577	2	0.308212	0.192708	0.207465	0.291614	0.308212	0.192708	0.207465	0.291614	0.316394	0.162636	0.150876	0.370094	0.316394	0.162636	0.150876	0.370094	
3712000	0.118577	1	0.290885	0.203979	0.186104	0.319031	0.290885	0.203979	0.186104	0.319031	0.290885	0.203979	0.186104	0.319031	0.290885	0.203979	0.186104	0.319031	
3713000	0.118577	1	0.305797	0.196506	0.199728	0.297968	0.305797	0.196506	0.199728	0.297968	0.305797	0.196506	0.199728	0.297968	0.305797	0.196506	0.199728	0.297968	
3714000	0.118577	1	0.305006	0.195662	0.195651	0.303681	0.305006	0.195662	0.195651	0.303681	0.305006	0.195662	0.195651	0.303681	0.305006	0.195662	0.195651	0.303681	
3715000	0.118577	1	0.284546	0.212500	0.170287	0.332667	0.284546	0.212500	0.170287	0.332667	0.284546	0.212500	0.170287	0.332667	0.284546	0.212500	0.170287	0.332667	
3716000	0.118577	1	0.301548	0.172142	0.185162	0.341147	0.301548	0.172142	0.185162	0.341147	0.301548	0.172142	0.185162	0.341147	0.301548	0.172142	0.185162	0.341147	
3717000	0.118577	1	0.327270	0.158252	0.142814	0.371665	0.327270	0.158252	0.142814	0.371665	0.327270	0.158252	0.142814	0.371665	0.327270	0.158252	0.142814	0.371665	
3718000	0.118577	1	0.327360	0.196137	0.173768	0.302735	0.327360	0.196137	0.173768	0.302735	0.327360	0.196137	0.173768	0.302735	0.327360	0.196137	0.173768	0.302735	
3719000	0.118577	1	0.316984	0.201516	0.189740	0.291761	0.316984	0.201516	0.189740	0.291761	0.316984	0.201516	0.189740	0.291761	0.316984	0.201516	0.189740	0.291761	
3720000	0.118577	2	0.278348	0.220312	0.194645	0.306696	0.278348	0.220312	0.194645	0.306696	0.278348	0.220312	0.194645	0.306696	0.335936	0.090473	0.157744	0.415847	
3721000	0.118577	1	0.265128	0.216631	0.185517	0.332724	0.265128	0.216631	0.185517	0.332724	0.265128	0.216631	0.185517	0.332724	0.265128	0.216631	0.185517	0.332724	
3722000	0.118577	1	0.293002	0.206611	0.186863	0.313524	0.293002	0.206611	0.186863	0.313524	0.293002	0.206611	0.186863	0.313524	0.293002	0.206611	0.186863	0.313524	
3723000	0.118577	1	0.284633	0.211739	0.183483	0.320145	0.284633	0.211739	0.183483	0.320145	0.284633	0.211739	0.183483	0.320145	0.284633	0.211739	0.183483	0.320145	
3724000	0.118577	2	0.292987	0.220537	0.194734	0.291742	0.292987	0.220537	0.194734	0.291742	0.309903	0.173180	0.168628	0.348289	0.309903	0.173180	0.168628	0.348289	
3725000	0.118577	1	0.316608	0.203236	0.185679	0.294477	0.316608	0.203236	0.185679	0.294477	0.316608	0.203236	0.185679	0.294477	0.316608	0.203236	0.185679	0.294477	
3726000	0.118577	1	0.300044	0.194950	0.194496	0.310510	0.300044	0.194950	0.194496	0.310510	0.300044	0.194950	0.194496	0.310510	0.300044	0.194950	0.194496	0.310510	
3727000	0.118577	1	0.275355	0.202107	0.198932	0.323607	0.275355	0.202107	0.198932	0.323607	0.275355	0.202107	0.198932	0.323607	0.275355	0.202107	0.198932	0.323607	
3728000	0.118577	1	0.269889	0.179508	0.196719	0.353883	0.269889	0.179508	0.196719	0.353883	0.269889	0.179508	0.196719	0.353883	0.269889	0.179508	0.196719	0.353883	
3729000	0.118577	1	0.335559	0.200558	0.166378	0.297505	0.335559	0.200558	0.166378	0.297505	0.335559	0.200558	0.166378	0.297505	0.335559	0.200558	0.166378	0.297505	
3730000	0.118577	2	0.178841	0.239168	0.333893	0.248098	0.278604	0.227748	0.174194	0.319454	0.278604	0.227748	0.174194	0.319454	0.278604	0.227748	0.174194	0.319454	
3731000	0.118577	1	0.249686	0.211742	0.197105	0.341468	0.249686	0.211742	0.197105	0.341468	0.249686	0.211742	0.197105	0.341468	0.249686	0.211742	0.197105	0.341468	
3732000	0.118577	1	0.287042	0.199737	0.186489	0.326732	0.287042	0.199737	0.186489	0.326732	0.287042	0.199737	0.186489	0.326732	0.287042	0.199737	0.186489	0.326732	
3733000	0.118577	1	0.277321	0.196902	0.204689	0.321088	0.277321	0.196902	0.204689	0.321088	0.277321	0.196902	0.204689	0.321088	0.277321	0.196902	0.204689	0.321088	
3734000	0.118577	1	0.298063	0.197165	0.192490	0.312282	0.298063	0.197165	0.192490	0.312282	0.298063	0.197165	0.192490	0.312282	0.298063	0.197165	0.192490	0.312282	
3735000	0.118577	1	0.274777	0.216130	0.189532	0.319562	0.274777	0.216130	0.189532	0.319562	0.274777	0.216130	0.189532	0.319562	0.274777	0.216130	0.189532	0.319562	
3736000	0.118577	1	0.282871	0.225357	0.178436	0.313337	0.282871	0.225357	0.178436	0.313337	0.282871	0.225357	0.178436	0.313337	0.282871	0.225357	0.178436	0.313337	
3737000	0.118577	1	0.277734	0.187119	0.151413	0.383734	0.277734	0.187119	0.151413	0.383734	0.277734	0.187119	0.151413	0.383734	0.277734	0.187119	0.151413	0.383734	
3738000	0.118577	1	0.303556	0.201476	0.183102	0.311867	0.303556	0.201476	0.183102	0.311867	0.303556	0.201476	0.183102	0.311867	0.303556	0.201476	0.183102	0.311867	
3739000	0.118577	1	0.289222	0.208143	0.200932	0.301702	0.289222	0.208143	0.200932	0.301702	0.289222	0.208143	0.200932	0.301702	0.289222	0.208143	0.200932	0.301702	
3740000	0.118577	1	0.291840	0.207774	0.188007	0.312379	0.291840	0.207774	0.188007	0.312379	0.291840	0.207774	0.188007	0.312379	0.291840	0.207774	0.188007	0.312379	
3741000	0.118577	1	0.277604	0.195287	0.217381	0.309728	0.277604	0.195287	0.217381	0.309728	0.277604	0.195287	0.217381	0.309728	0.277604	0.195287	0.217381	0.309728	
3742000	0.118577	2	0.282557	0.215143	0.184398	0.317903	0.282557	0.215143	0.184398	0.317903	0.282557	0.215143	0.184398	0.317903	0.287331	0.193694	0.143347	0.375628	
3743000	0.118577	1	0.295376	0.193818	0.180057	0.330749	0.295376	0.193818	0.180057	0.330749	0.295376	0.193818	0.180057	0.330749	0.295376	0.193818	0.180057	0.330749	
3744000	0.118577	1	0.282449	0.198490	0.203103	0.315958	0.282449	0.198490	0.203103	0.315958	0.282449	0.198490	0.203103	0.315958	0.282449	0.198490	0.203103	0.315958	
3745000	0.118577	2	0.280511	0.214001	0.207279	0.298208	0.280511	0.214001	0.207279	0.298208	0.347881	0.182717	0.137550	0.331852	0.347881	0.182717	0.137550	0.331852	
3746000	0.118577	1	0.295326	0.215968	0.188949	0.299757	0.295326	0.215968	0.188949	0.299757	0.295326	0.215968	0.188949	0.299757	0.295326	0.215968	0.188949	0.299757	
3747000	0.118577	1	0.288778	0.201341	0.190878	0.319004	0.288778	0.201341	0.190878	0.319004	0.288778	0.201341	0.190878	0.319004	0.288778	0.201341	0.190878	0.319004	
3748000	0.118577	1	0.300085	0.195083	0.185708	0.319124	0.300085	0.195083	0.185708	0.319124	0.300085	0.195083	0.185708	0.319124	0.300085	0.195083	0.185708	0.319124	
3749000	0.118577	1	0.279864	0.205433	0.190447	0.324256	0.279864	0.205433	0.190447	0.324256	0.279864	0.205433	0.190447	0.324256	0.279864	0.205433	0.190447	0.324256	
3750000	0.118577	1	0.291498	0.208943	0.182108	0.317452	0.291498	0.208943	0.182108	0.317452	0.291498	0.208943	0.182108	0.317452	0.291498	0.208943	0.182108	0.317452	
3751000	0.118577	1	0.289815	0.200030	0.180465	0.329690	0.289815	0.200030	0.180465	0.329690	0.289815	0.200030	0.180465	0.329690	0.289815	0.200030	0.180465	0.329690	
3752000	0.118577	1	0.279175	0.207695	0.207010	0.306120	0.279175	0.207695	0.207010	0.306120	0.279175	0.207695	0.207010	0.306120	0.279175	0.207695	0.207010	0.306120	
3753000	0.118577	1	0.278062	0.204892	0.201780	0.315267	0.278062	0.204892	0.201780	0.315267	0.278062	0.204892	0.201780	0.315267	0.278062	0.204892	0.201780	0.315267	
3754000	0.118577	2	0.275413	0.216112	0.200684	0.307791	0.275413	0.216112	0.200684	0.307791	0.275413	0.216112	0.200684	0.307791	0.300762	0.166451	0.209832	0.322955	
3755000	0.118577	1	0.291750	0.215581	0.184586	0.308084	0.291750	0.215581	0.184586	0.308084	0.291750	0.215581	0.184586	0.308084	0.291750	0.215581	0.184586	0.308084	
3756000	0.118577	1	0.318303	0.196241	0.190017	0.295439	0.318303	0.196241	0.190017	0.295439	0.318303	0.196241	0.190017	0.295439	0.318303	0.196241	0.190017	0.295439	
3757000	0.118577	2	0.268805	0.230265	0.190652	0.310278	0.268805	0.230265	0.190652	0.310278	0.268805	0.230265	0.190652	0.310278	0.331719	0.134724	0.170890	0.362666	
3758000	0.118577	1	0.312155	0.195414	0.186988	0.305442	0.312155	0.195414	0.186988	0.305442	0.312155	0.195414	0.186988	0.305442	0.312155	0.195414	0.186988	0.305442	
3759000	0.118577	1	0.278356	0.206785	0.194917	0.319942	0.278356	0.206785	0.194917	0.319942	0.278356	0.206785	0.194917	0.319942	0.278356	0.206785	0.194917	0.319942	
3760000	0.118577	2	0.266634	0.240166	0.199203	0.293997	0.266634	0.240166	0.199203	0.293997	0.331603	0.163511	0.160318	0.344569	0.331603	0.163511	0.160318	0.344569	
3761000	0.118577	1	0.294534	0.203126	0.198134	0.304206	0.294534	0.203126	0.198134	0.304206	0.294534	0.203126	0.198134	0.304206	0.294534	0.203126	0.198134	0.304206	
3762000	0.118577	1	0.287282	0.219992	0.200522	0.292204	0.287282	0.219992	0.200522	0.292204	0.287282	0.219992	0.200522	0.292204	0.287282	0.219992	0.200522	0.292204	
3763000	0.118577	2	0.212500	0.284159	0.295119	0.208222	0.295781	0.219490	0.196067	0.288662	0.295781	0.219490	0.196067	0.288662	0.295781	0.219490	0.196067	0.288662	
3764000	0.118577	1	0.291328	0.191690	0.201405	0.315578	0.291328	0.191690	0.201405	0.315578	0.291328	0.191690	0.201405	0.315578	0.291328	0.191690	0.201405	0.315578	
3765000	0.118577	1	0.306244	0.186715	0.200254	0.306787	0.306244	0.186715	0.200254	0.306787	0.306244	0.186715	0.200254	0.306787	0.306244	0.186715	0.200254	0.306787	
3766000	0.118577	1	0.275529	0.203906	0.203127	0.317438	0.275529	0.203906	0.203127	0.317438	0.275529	0.203906	0.203127	0.317438	0.275529	0.203906	0.203127	0.317438	
3767000	0.118577	1	0.275457	0.216364	0.198424	0.309754	0.275457	0.216364	0.198424	0.309754	0.275457	0.216364	0.198424	0.309754	0.275457	0.216364	0.198424	0.309754	
3768000	0.118577	1	0.262088	0.227869	0.182720	0.327323	0.262088	0.227869	0.182720	0.327323	0.262088	0.227869	0.182720	0.327323	0.262088	0.227869	0.182720	0.327323	
3769000	0.118577	1	0.282097	0.211069	0.202278	0.304556	0.282097	0.211069	0.202278	0.304556	0.282097	0.211069	0.202278	0.304556	0.282097	0.211069	0.202278	0.304556	
3770000	0.118577	1	0.277411	0.194811	0.189057	0.338721	0.277411	0.194811	0.189057	0.338721	0.277411	0.194811	0.189057	0.338721	0.277411	0.194811	0.189057	0.338721	
3771000	0.118577	1	0.292710	0.216313	0.180595	0.310381	0.292710	0.216313	0.180595	0.310381	0.292710	0.216313	0.180595	0.310381	0.292710	0.216313	0.180595	0.310381	
3772000	0.118577	1	0.301171	0.207704	0.186937	0.304189	0.301171	0.207704	0.186937	0.304189	0.301171	0.207704	0.186937	0.304189	0.301171	0.207704	0.186937	0.304189	
3773000	0.118577	1	0.297794	0.224195	0.185010	0.293002	0.297794	0.224195	0.185010	0.293002	0.297794	0.224195	0.185010	0.293002	0.297794	0.224195	0.185010	0.293002	
3774000	0.118577	1	0.311480	0.174776	0.139535	0.374209	0.311480	0.174776	0.139535	0.374209	0.311480	0.174776	0.139535	0.374209	0.311480	0.174776	0.139535	0.374209	
3775000	0.118577	1	0.289595	0.209691	0.202348	0.298366	0.289595	0.209691	0.202348	0.298366	0.289595	0.209691	0.202348	0.298366	0.289595	0.209691	0.202348	0.298366	
3776000	0.118577	1	0.275931	0.222131	0.203774	0.298164	0.275931	0.222131	0.203774	0.298164	0.275931	0.222131	0.203774	0.298164	0.275931	0.222131	0.203774	0.298164	
3777000	0.118577	1	0.289595	0.211704	0.189237	0.309464	0.289595	0.211704	0.189237	0.309464	0.289595	0.211704	0.189237	0.309464	0.289595	0.211704	0.189237	0.309464	
3778000	0.118577	1	0.282906	0.193012	0.184527	0.339555	0.282906	0.193012	0.184527	0.339555	0.282906	0.193012	0.184527	0.339555	0.282906	0.193012	0.184527	0.339555	
3779000	0.118577	1	0.303467	0.203160	0.184669	0.308704	0.303467	0.203160	0.184669	0.308704	0.303467	0.203160	0.184669	0.308704	0.303467	0.203160	0.184669	0.308704	
3780000	0.118577	1	0.284762	0.187990	0.189513	0.337736	0.284762	0.187990	0.189513	0.337736	0.284762	0.187990	0.189513	0.337736	0.284762	0.187990	0.189513	0.337736	
3781000	0.118577	1	0.272750	0.222413	0.190466	0.314370	0.272750	0.222413	0.190466	0.314370	0.272750	0.222413	0.190466	0.314370	0.272750	0.222413	0.190466	0.314370	
3782000	0.118577	1	0.303818	0.201482	0.195568	0.299132	0.303818	0.201482	0.195568	0.299132	0.303818	0.201482	0.195568	0.299132	0.303818	0.201482	0.195568	0.299132	
3783000	0.118577	2	0.291505	0.204404	0.196235	0.307856	0.291505	0.204404	0.196235	0.307856	0.320317	0.168426	0.172719	0.338538	0.320317	0.168426	0.172719	0.338538	
3784000	0.118577	1	0.319750	0.186092	0.168260	0.325899	0.319750	0.186092	0.168260	0.325899	0.319750	0.186092	0.168260	0.325899	0.319750	0.186092	0.168260	0.325899	
3785000	0.118577	1	0.276994	0.212256	0.194086	0.316664	0.276994	0.212256	0.194086	0.316664	0.276994	0.212256	0.194086	0.316664	0.276994	0.212256	0.194086	0.316664	
3786000	0.118577	2	0.291827	0.284407	0.204712	0.219053	0.307499	0.183710	0.178907	0.329884	0.307499	0.183710	0.178907	0.329884	0.307499	0.183710	0.178907	0.329884	
3787000	0.118577	1	0.289284	0.215675	0.172559	0.322481	0.289284	0.215675	0.172559	0.322481	0.289284	0.215675	0.172559	0.322481	0.289284	0.215675	0.172559	0.322481	
3788000	0.118577	1	0.289276	0.209453	0.176004	0.325267	0.289276	0.209453	0.176004	0.325267	0.289276	0.209453	0.176004	0.325267	0.289276	0.209453	0.176004	0.325267	
3789000	0.118577	1	0.276355	0.212742	0.185082	0.325822	0.276355	0.212742	0.185082	0.325822	0.276355	0.212742	0.185082	0.325822	0.276355	0.212742	0.185082	0.325822	
3790000	0.118577	1	0.279026	0.203324	0.208376	0.309274	0.279026	0.203324	0.208376	0.309274	0.279026	0.203324	0.208376	0.309274	0.279026	0.203324	0.208376	0.309274	
3791000	0.118577	1	0.327104	0.181973	0.171448	0.319476	0.327104	0.181973	0.171448	0.319476	0.327104	0.181973	0.171448	0.319476	0.327104	0.181973	0.171448	0.319476	
3792000	0.118577	1	0.304832	0.195431	0.182778	0.316959	0.304832	0.195431	0.182778	0.316959	0.304832	0.195431	0.182778	0.316959	0.304832	0.195431	0.182778	0.316959	
3793000	0.118577	1	0.289823	0.207321	0.198551	0.304306	0.289823	0.207321	0.198551	0.304306	0.289823	0.207321	0.198551	0.304306	0.289823	0.207321	0.198551	0.304306	
