Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
4663000	0.118577	1	0.353295	0.353295	0.353295	0.353295	
4664000	0.118577	3	0.358691	0.449815	0.449815	1.379811	
4665000	0.118577	2	0.363564	0.363564	0.667149	0.667149	
4666000	0.118577	2	0.274506	0.391549	0.391549	0.391549	
4667000	0.118577	2	0.415499	0.504172	0.504172	0.504172	
4668000	0.118577	2	0.403574	0.633032	0.633032	0.633032	
4669000	0.118577	1	0.609652	0.609652	0.609652	0.609652	
4670000	0.118577	3	0.294625	0.569589	0.569589	1.102071	
4671000	0.118577	1	0.436257	0.436257	0.436257	0.436257	
4672000	0.118577	3	0.240054	0.380639	0.380639	0.819363	
4673000	0.118577	1	0.449607	0.449607	0.449607	0.449607	
4674000	0.118577	2	0.170828	0.487003	0.487003	0.487003	
4675000	0.118577	2	0.237348	0.668812	0.668812	0.668812	
4676000	0.118577	1	0.678148	0.678148	0.678148	0.678148	
4677000	0.118577	2	0.268129	0.797707	0.797707	0.797707	
4678000	0.118577	2	0.564227	0.683607	0.683607	0.683607	
4679000	0.118577	2	0.311334	0.531118	0.311334	0.531118	
4680000	0.118577	3	0.237912	0.427880	0.427880	0.691856	
4681000	0.118577	2	0.226459	0.518170	0.518170	0.518170	
4682000	0.118577	2	0.353155	0.353155	0.353155	0.794956	
4683000	0.118577	2	0.320355	0.672320	0.672320	0.672320	
4684000	0.118577	2	0.214814	0.458598	0.458598	0.458598	
4685000	0.118577	1	0.423266	0.423266	0.423266	0.423266	
4686000	0.118577	2	0.326258	0.326258	0.326258	0.528088	
4687000	0.118577	3	0.309680	0.898486	0.503996	0.503996	
4688000	0.118577	3	0.361154	0.448889	0.448889	0.578446	
4689000	0.118577	2	0.184929	0.506494	0.506494	0.506494	
4690000	0.118577	3	0.290543	0.353720	0.353720	1.311661	
4691000	0.118577	3	0.275658	0.441179	0.441179	0.942675	
4692000	0.118577	3	0.261299	0.434469	0.434469	1.040125	
4693000	0.118577	2	0.284315	0.537050	0.537050	0.537050	
4694000	0.118577	2	0.457542	0.535567	0.535567	0.457542	
4695000	0.118577	2	0.300694	0.659128	0.659128	0.659128	
4696000	0.118577	2	0.326420	0.498042	0.326420	0.498042	
4697000	0.118577	2	0.294617	0.462531	0.462531	0.462531	
4698000	0.118577	2	0.304266	0.646381	0.646381	0.646381	
4699000	0.118577	1	0.305194	0.305194	0.305194	0.305194	
4700000	0.118577	2	0.207399	0.619001	0.619001	0.619001	
4701000	0.118577	3	0.340359	0.340359	0.433845	0.993723	
4702000	0.118577	2	0.315281	0.429430	0.429430	0.429430	
4703000	0.118577	2	0.480438	0.480438	0.675124	0.480438	
4704000	0.118577	2	0.308673	0.308673	0.678212	0.678212	
4705000	0.118577	1	0.463964	0.463964	0.463964	0.463964	
4706000	0.118577	2	0.198860	0.468347	0.468347	0.468347	
4707000	0.118577	2	0.457302	0.596598	0.596598	0.596598	
4708000	0.118577	3	0.331898	0.365948	0.365948	0.485177	
4709000	0.118577	2	0.351109	0.797414	0.797414	0.797414	
4710000	0.118577	1	0.352189	0.352189	0.352189	0.352189	
4711000	0.118577	2	0.338928	0.338928	0.338928	0.811610	
4712000	0.118577	2	0.334436	0.334436	0.334436	0.684803	
4713000	0.118577	2	0.324198	0.788529	0.324198	0.788529	
4714000	0.118577	3	0.450280	0.450280	0.722335	0.573779	
4715000	0.118577	1	0.364742	0.364742	0.364742	0.364742	
4716000	0.118577	1	0.806014	0.806014	0.806014	0.806014	
4717000	0.118577	2	0.240395	0.526187	0.526187	0.526187	
4718000	0.118577	2	0.142826	0.695198	0.695198	0.695198	
4719000	0.118577	2	0.190796	0.487686	0.487686	0.487686	
4720000	0.118577	3	0.259334	0.516709	0.470716	0.470716	
4721000	0.118577	2	0.377229	0.377229	0.377229	1.017162	
4722000	0.118577	1	0.556288	0.556288	0.556288	0.556288	
4723000	0.118577	1	0.311435	0.311435	0.311435	0.311435	
4724000	0.118577	2	0.403951	0.563924	0.563924	0.563924	
4725000	0.118577	2	0.266633	0.715631	0.715631	0.715631	
4726000	0.118577	2	0.350780	0.350780	0.606906	0.606906	
4727000	0.118577	2	0.567356	0.707913	0.567356	0.707913	
4728000	0.118577	2	0.297447	0.297447	0.297447	1.789598	
4729000	0.118577	2	0.289305	0.529101	0.529101	0.529101	
4730000	0.118577	2	0.585432	0.769235	0.585432	0.585432	
4731000	0.118577	2	0.257843	0.681782	0.681782	0.681782	
4732000	0.118577	2	0.315596	0.315596	0.570398	0.570398	
4733000	0.118577	2	0.216869	0.518524	0.518524	0.518524	
4734000	0.118577	1	0.372746	0.372746	0.372746	0.372746	
4735000	0.118577	2	0.284719	0.440144	0.440144	0.440144	
4736000	0.118577	2	0.313533	0.791507	0.791507	0.791507	
4737000	0.118577	3	0.479092	0.619035	0.744592	0.744592	
4738000	0.118577	3	0.304431	0.254807	0.575568	0.575568	
4739000	0.118577	1	0.578783	0.578783	0.578783	0.578783	
4740000	0.118577	2	0.351652	0.491767	0.491767	0.491767	
4741000	0.118577	2	0.338951	0.585913	0.585913	0.585913	
4742000	0.118577	2	0.306765	0.924418	0.306765	0.924418	
4743000	0.118577	2	0.356523	0.356523	0.356523	0.839578	
4744000	0.118577	2	0.335219	0.335219	0.335219	0.681173	
4745000	0.118577	2	0.299865	0.299865	0.739160	0.739160	
4746000	0.118577	2	0.330710	0.330710	0.330710	1.177427	
4747000	0.118577	2	0.172041	0.492067	0.492067	0.492067	
4748000	0.118577	2	0.329781	0.426482	0.426482	0.426482	
4749000	0.118577	3	0.306780	0.549145	0.277701	0.549145	
4750000	0.118577	3	0.291169	0.475140	0.475140	0.663419	
4751000	0.118577	2	0.204944	0.681538	0.681538	0.681538	
4752000	0.118577	2	0.293504	0.556422	0.556422	0.556422	
4753000	0.118577	2	0.276804	0.646531	0.646531	0.646531	
4754000	0.118577	2	0.268097	0.627145	0.627145	0.627145	
4755000	0.118577	2	0.183845	0.537304	0.537304	0.537304	
4756000	0.118577	2	0.352329	0.352329	0.352329	0.848538	
4757000	0.118577	2	0.297574	0.568994	0.568994	0.568994	
4758000	0.118577	3	0.292582	0.850985	0.383987	0.850985	
4759000	0.118577	2	0.340131	0.458441	0.340131	0.458441	
4760000	0.118577	3	0.271572	0.519854	0.519854	0.682036	
4761000	0.118577	2	0.387701	0.387701	0.387701	1.010282	
4762000	0.118577	2	0.378552	0.378552	0.378552	1.949548	
4763000	0.118577	1	0.463698	0.463698	0.463698	0.463698	
4764000	0.118577	2	0.264150	0.497327	0.497327	0.497327	
4765000	0.118577	2	0.216796	0.867256	0.867256	0.867256	
4766000	0.118577	3	0.184829	0.425555	0.425555	0.948545	
4767000	0.118577	2	0.292295	0.292295	0.429211	0.429211	
4768000	0.118577	1	0.404670	0.404670	0.404670	0.404670	
4769000	0.118577	2	0.255488	0.454444	0.454444	0.454444	
4770000	0.118577	2	0.281032	0.281032	0.281032	1.584102	
4771000	0.118577	2	0.294355	0.294355	0.294355	0.659875	
4772000	0.118577	1	0.613986	0.613986	0.613986	0.613986	
4773000	0.118577	2	0.344622	0.344622	0.344622	0.676109	
4774000	0.118577	2	0.276538	0.477247	0.276538	0.477247	
4775000	0.118577	2	0.249000	0.800645	0.249000	0.800645	
4776000	0.118577	2	0.421607	0.421607	0.421607	0.841310	
4777000	0.118577	2	0.301926	0.583869	0.301926	0.583869	
4778000	0.118577	2	0.192816	0.460119	0.460119	0.460119	
4779000	0.118577	3	0.174472	0.600695	0.681237	0.600695	
4780000	0.118577	4	0.217921	0.332064	0.420523	0.760164	
4781000	0.118577	1	0.377450	0.377450	0.377450	0.377450	
4782000	0.118577	2	0.312540	0.522238	0.522238	0.522238	
4783000	0.118577	2	0.251333	0.694430	0.694430	0.694430	
4784000	0.118577	2	0.300423	0.706367	0.300423	0.706367	
4785000	0.118577	2	0.177878	0.867429	0.867429	0.867429	
4786000	0.118577	2	0.370478	0.370478	0.370478	1.229349	
4787000	0.118577	2	0.330423	0.572811	0.572811	0.572811	
4788000	0.118577	2	0.344247	0.344247	0.344247	1.017411	
4789000	0.118577	2	0.258774	0.533374	0.533374	0.533374	
4790000	0.118577	2	0.265463	0.492345	0.492345	0.492345	
4791000	0.118577	1	0.486990	0.486990	0.486990	0.486990	
4792000	0.118577	2	0.200657	0.512977	0.512977	0.512977	
4793000	0.118577	2	0.324176	0.324176	0.324176	1.017545	
4794000	0.118577	2	0.337052	0.337052	0.337052	0.970440	
4795000	0.118577	2	0.235056	0.746853	0.746853	0.746853	
4796000	0.118577	1	0.356919	0.356919	0.356919	0.356919	
4797000	0.118577	2	0.352894	0.574302	0.574302	0.574302	
4798000	0.118577	2	0.370742	0.370742	0.418914	0.370742	
4799000	0.118577	2	0.316349	0.453835	0.316349	0.453835	
4800000	0.118577	2	0.268613	0.489688	0.489688	0.489688	
4801000	0.118577	2	0.484467	0.612702	0.612702	0.612702	
4802000	0.118577	2	0.379377	0.379377	0.566733	0.566733	
4803000	0.118577	2	0.416480	0.477090	0.477090	0.416480	
4804000	0.118577	2	0.246916	0.736483	0.736483	0.736483	
4805000	0.118577	1	0.632103	0.632103	0.632103	0.632103	
4806000	0.118577	1	0.491185	0.491185	0.491185	0.491185	
4807000	0.118577	2	0.306670	0.306670	0.618355	0.618355	
4808000	0.118577	2	0.216522	0.675141	0.675141	0.675141	
4809000	0.118577	1	0.503316	0.503316	0.503316	0.503316	
4810000	0.118577	2	0.355410	0.552044	0.355410	0.552044	
4811000	0.118577	1	0.411632	0.411632	0.411632	0.411632	
4812000	0.118577	2	0.192184	0.604707	0.604707	0.604707	
4813000	0.118577	2	0.401592	0.432380	0.401592	0.401592	
4814000	0.118577	2	0.457147	0.457147	0.457147	0.717925	
4815000	0.118577	2	0.355849	0.493222	0.493222	0.493222	
4816000	0.118577	2	0.159766	0.515699	0.515699	0.515699	
4817000	0.118577	2	0.181283	0.525284	0.525284	0.525284	
4818000	0.118577	2	0.490258	0.487710	0.490258	0.490258	
4819000	0.118577	2	0.188934	0.531686	0.531686	0.531686	
4820000	0.118577	2	0.176253	0.649368	0.649368	0.649368	
4821000	0.118577	3	0.253373	0.425891	0.425891	0.580009	
4822000	0.118577	3	0.202659	0.399591	0.399591	0.604801	
4823000	0.118577	3	0.364860	0.438516	0.438516	0.725470	
4824000	0.118577	1	0.324846	0.324846	0.324846	0.324846	
4825000	0.118577	2	0.307792	0.307792	0.307792	0.677833	
4826000	0.118577	2	0.132086	0.700648	0.700648	0.700648	
4827000	0.118577	1	0.380869	0.380869	0.380869	0.380869	
4828000	0.118577	1	0.661676	0.661676	0.661676	0.661676	
4829000	0.118577	3	0.323296	0.323296	0.382319	1.014660	
4830000	0.118577	2	0.392760	0.392760	0.804845	0.804845	
4831000	0.118577	2	0.392930	0.828429	0.392930	0.828429	
4832000	0.118577	2	0.307589	0.655039	0.655039	0.655039	
4833000	0.118577	2	0.268241	0.663987	0.663987	0.663987	
4834000	0.118577	2	0.341442	0.553759	0.553759	0.553759	
4835000	0.118577	1	0.411613	0.411613	0.411613	0.411613	
4836000	0.118577	2	0.276536	0.457518	0.457518	0.457518	
4837000	0.118577	1	0.494567	0.494567	0.494567	0.494567	
4838000	0.118577	2	0.311971	0.311971	0.311971	0.468014	
4839000	0.118577	1	0.428475	0.428475	0.428475	0.428475	
4840000	0.118577	2	0.349911	0.690451	0.690451	0.690451	
4841000	0.118577	3	0.278395	0.437053	0.437053	0.780556	
4842000	0.118577	2	0.334078	0.685046	0.685046	0.685046	
4843000	0.118577	2	0.192591	0.617839	0.617839	0.617839	
4844000	0.118577	2	0.346175	0.615211	0.615211	0.615211	
4845000	0.118577	1	0.414777	0.414777	0.414777	0.414777	
4846000	0.118577	2	0.332542	0.415385	0.332542	0.415385	
4847000	0.118577	1	0.483651	0.483651	0.483651	0.483651	
4848000	0.118577	2	0.245389	0.504869	0.504869	0.504869	
4849000	0.118577	1	0.487496	0.487496	0.487496	0.487496	
4850000	0.118577	1	0.455307	0.455307	0.455307	0.455307	
4851000	0.118577	1	0.492333	0.492333	0.492333	0.492333	
4852000	0.118577	2	0.428417	0.494971	0.494971	0.494971	
4853000	0.118577	2	0.221139	0.641500	0.641500	0.641500	
4854000	0.118577	1	0.450178	0.450178	0.450178	0.450178	
4855000	0.118577	2	0.315981	0.315981	0.315981	1.237789	
4856000	0.118577	3	0.333641	0.397450	0.333641	0.567245	
4857000	0.118577	2	0.387360	0.526231	0.526231	0.526231	
4858000	0.118577	1	0.424946	0.424946	0.424946	0.424946	
4859000	0.118577	2	0.317458	0.317458	0.311556	0.311556	
4860000	0.118577	2	0.325167	0.695506	0.325167	0.695506	
4861000	0.118577	1	0.404705	0.404705	0.404705	0.404705	
4862000	0.118577	3	0.252467	0.351360	0.351360	0.728054	
4863000	0.118577	2	0.478511	0.478511	0.475487	0.478511	
4864000	0.118577	2	0.175961	0.500312	0.500312	0.500312	
4865000	0.118577	2	0.385235	0.494526	0.385235	0.494526	
4866000	0.118577	2	0.267393	0.867360	0.867360	0.867360	
4867000	0.118577	2	0.170924	0.543472	0.543472	0.543472	
4868000	0.118577	2	0.263727	0.802901	0.802901	0.802901	
4869000	0.118577	2	0.220321	0.689754	0.689754	0.689754	
4870000	0.118577	2	0.366196	0.366196	0.366196	0.553067	
4871000	0.118577	1	0.439019	0.439019	0.439019	0.439019	
4872000	0.118577	2	0.312713	0.312713	0.312713	0.676621	
4873000	0.118577	2	0.189758	0.460353	0.460353	0.460353	
4874000	0.118577	2	0.270825	0.694968	0.270825	0.694968	
4875000	0.118577	1	0.298720	0.298720	0.298720	0.298720	
4876000	0.118577	2	0.394710	0.550925	0.550925	0.550925	
4877000	0.118577	2	0.229279	0.635085	0.635085	0.635085	
4878000	0.118577	2	0.376782	0.376782	0.376782	0.707326	
4879000	0.118577	1	0.359182	0.359182	0.359182	0.359182	
4880000	0.118577	3	0.312979	0.468774	0.468774	1.760228	
4881000	0.118577	2	0.408831	0.408831	0.408831	1.078946	
4882000	0.118577	2	0.211033	0.634976	0.634976	0.634976	
4883000	0.118577	2	0.297833	0.519453	0.519453	0.519453	
4884000	0.118577	2	0.290062	0.811093	0.811093	0.811093	
4885000	0.118577	1	0.425719	0.425719	0.425719	0.425719	
4886000	0.118577	1	0.472132	0.472132	0.472132	0.472132	
4887000	0.118577	2	0.393437	0.393437	0.393437	0.777316	
4888000	0.118577	2	0.384713	0.553371	0.553371	0.553371	
4889000	0.118577	1	0.298641	0.298641	0.298641	0.298641	
4890000	0.118577	3	0.313369	0.313369	0.521685	0.731681	
4891000	0.118577	3	0.268915	0.315528	0.268915	0.780145	
4892000	0.118577	3	0.266464	0.397881	0.397881	1.452762	
4893000	0.118577	2	0.289138	0.289138	0.289138	2.231102	
4894000	0.118577	2	0.385555	0.576970	0.385555	0.576970	
4895000	0.118577	3	0.325508	0.360663	0.360663	0.723877	
4896000	0.118577	2	0.177686	0.597604	0.597604	0.597604	
4897000	0.118577	2	0.326318	0.326318	0.326318	1.100110	
4898000	0.118577	2	0.324760	0.622348	0.622348	0.622348	
4899000	0.118577	2	0.320049	0.695063	0.320049	0.695063	
4900000	0.118577	2	0.263246	0.506725	0.506725	0.506725	
4901000	0.118577	3	0.357950	0.449999	0.357950	1.568897	
4902000	0.118577	2	0.300938	0.469238	0.469238	0.469238	
4903000	0.118577	2	0.391298	0.391298	0.655178	0.655178	
4904000	0.118577	2	0.273982	0.456831	0.456831	0.456831	
4905000	0.118577	2	0.189250	0.501869	0.501869	0.501869	
4906000	0.118577	1	0.398318	0.398318	0.398318	0.398318	
4907000	0.118577	2	0.304902	0.304902	0.304902	0.688755	
4908000	0.118577	2	0.251196	0.597039	0.597039	0.597039	
4909000	0.118577	2	0.403265	0.521781	0.521781	0.403265	
4910000	0.118577	2	0.379052	0.512376	0.512376	0.512376	
4911000	0.118577	2	0.484349	0.536218	0.536218	0.536218	
4912000	0.118577	2	0.293049	0.293049	0.293049	0.875888	
4913000	0.118577	3	0.308282	0.459160	0.459160	0.567556	
4914000	0.118577	3	0.422383	0.495219	0.422383	0.853288	
4915000	0.118577	2	0.292914	0.582719	0.582719	0.582719	
4916000	0.118577	2	0.395792	0.395792	0.395792	0.700890	
4917000	0.118577	2	0.333749	0.484504	0.484504	0.484504	
4918000	0.118577	2	0.310116	0.310116	0.310116	0.596722	
4919000	0.118577	2	0.246725	0.361249	0.361249	0.361249	
4920000	0.118577	2	0.251931	0.625316	0.625316	0.625316	
4921000	0.118577	2	0.310673	0.310673	0.310673	2.705827	
4922000	0.118577	2	0.305706	0.716701	0.716701	0.716701	
4923000	0.118577	1	0.338393	0.338393	0.338393	0.338393	
4924000	0.118577	2	0.259419	0.489345	0.489345	0.489345	
4925000	0.118577	1	0.524972	0.524972	0.524972	0.524972	
4926000	0.118577	1	0.433887	0.433887	0.433887	0.433887	
4927000	0.118577	2	0.278360	0.278360	0.469620	0.469620	
4928000	0.118577	1	0.616108	0.616108	0.616108	0.616108	
4929000	0.118577	2	0.181598	0.468701	0.468701	0.468701	
4930000	0.118577	2	0.363628	0.707508	0.707508	0.707508	
4931000	0.118577	1	0.353514	0.353514	0.353514	0.353514	
4932000	0.118577	2	0.252080	0.606098	0.606098	0.606098	
4933000	0.118577	2	0.318313	0.318313	0.318313	1.215077	
4934000	0.118577	1	0.426748	0.426748	0.426748	0.426748	
4935000	0.118577	1	0.332777	0.332777	0.332777	0.332777	
4936000	0.118577	1	0.409468	0.409468	0.409468	0.409468	
4937000	0.118577	2	0.197112	0.596336	0.596336	0.596336	
4938000	0.118577	2	0.303707	0.566936	0.303707	0.566936	
4939000	0.118577	2	0.359906	0.359906	0.670889	0.670889	
4940000	0.118577	2	0.324142	0.324142	0.324142	0.530749	
4941000	0.118577	2	0.299913	0.647259	0.647259	0.647259	
4942000	0.118577	2	0.262842	0.656529	0.656529	0.656529	
4943000	0.118577	2	0.338149	0.494863	0.494863	0.494863	
4944000	0.118577	1	0.608521	0.608521	0.608521	0.608521	
4945000	0.118577	2	0.274885	0.635223	0.635223	0.635223	
4946000	0.118577	2	0.288375	0.288375	0.288375	1.489332	
4947000	0.118577	1	0.586867	0.586867	0.586867	0.586867	
4948000	0.118577	1	0.396718	0.396718	0.396718	0.396718	
4949000	0.118577	1	0.470607	0.470607	0.470607	0.470607	
4950000	0.118577	2	0.452462	0.452462	0.452462	0.628948	
4951000	0.118577	2	0.328943	0.514437	0.514437	0.514437	
4952000	0.118577	1	0.386462	0.386462	0.386462	0.386462	
4953000	0.118577	2	0.250052	0.852631	0.852631	0.852631	
4954000	0.118577	2	0.213856	0.474083	0.474083	0.474083	
4955000	0.118577	2	0.339123	0.504017	0.504017	0.504017	
4956000	0.118577	2	0.416662	0.416662	0.763055	0.763055	
4957000	0.118577	2	0.296381	0.693106	0.693106	0.693106	
4958000	0.118577	2	0.365143	0.365143	0.637455	0.637455	
4959000	0.118577	2	0.312295	0.312295	0.312295	0.524523	
4960000	0.118577	3	0.227204	0.399201	0.399201	0.947221	
4961000	0.118577	2	0.267840	0.669480	0.669480	0.669480	
4962000	0.118577	2	0.193793	0.524446	0.524446	0.524446	
4963000	0.118577	1	0.611732	0.611732	0.611732	0.611732	
4964000	0.118577	2	0.296167	0.427586	0.427586	0.427586	
4965000	0.118577	2	0.481189	0.659851	0.659851	0.481189	
4966000	0.118577	1	0.498951	0.498951	0.498951	0.498951	
4967000	0.118577	1	0.477969	0.477969	0.477969	0.477969	
4968000	0.118577	2	0.352562	0.401458	0.401458	0.401458	
4969000	0.118577	3	0.361904	0.572920	0.572920	1.024302	
4970000	0.118577	2	0.339337	0.339337	0.479733	0.479733	
4971000	0.118577	2	0.215201	0.476970	0.476970	0.476970	
4972000	0.118577	1	0.356635	0.356635	0.356635	0.356635	
4973000	0.118577	2	0.391449	0.484557	0.484557	0.484557	
4974000	0.118577	3	0.284060	0.396611	0.284060	1.026935	
4975000	0.118577	2	0.361902	0.662427	0.361902	0.662427	
4976000	0.118577	2	0.146347	0.642939	0.642939	0.642939	
4977000	0.118577	2	0.297168	0.297168	0.668084	0.668084	
4978000	0.118577	2	0.256044	0.464205	0.464205	0.464205	
4979000	0.118577	3	0.350239	0.657117	0.350239	1.323190	
4980000	0.118577	2	0.254896	0.519975	0.519975	0.519975	
4981000	0.118577	2	0.307098	0.307098	0.307098	1.600295	
4982000	0.118577	1	0.751827	0.751827	0.751827	0.751827	
4983000	0.118577	1	0.398696	0.398696	0.398696	0.398696	
4984000	0.118577	1	0.494448	0.494448	0.494448	0.494448	
4985000	0.118577	1	0.329134	0.329134	0.329134	0.329134	
4986000	0.118577	2	0.319581	0.540017	0.540017	0.540017	
4987000	0.118577	3	0.346240	0.346240	0.429741	0.948376	
4988000	0.118577	1	0.510932	0.510932	0.510932	0.510932	
4989000	0.118577	2	0.185951	0.537531	0.537531	0.537531	
4990000	0.118577	2	0.308691	0.308691	0.308691	0.692385	
4991000	0.118577	1	0.404228	0.404228	0.404228	0.404228	
4992000	0.118577	2	0.276277	0.535278	0.535278	0.535278	
4993000	0.118577	2	0.280076	0.651798	0.651798	0.651798	
4994000	0.118577	2	0.392557	0.533315	0.392557	0.533315	
4995000	0.118577	1	0.392252	0.392252	0.392252	0.392252	
4996000	0.118577	2	0.264649	0.542137	0.542137	0.542137	
4997000	0.118577	2	0.156064	0.568876	0.568876	0.568876	
4998000	0.118577	3	0.245028	0.440625	0.500392	0.500392	
4999000	0.118577	3	0.259699	0.383503	0.383503	1.024234	
5000000	0.118577	2	0.267366	0.628386	0.628386	0.628386	
5001000	0.118577	2	0.279031	0.417644	0.417644	0.417644	
5002000	0.118577	2	0.331755	0.331755	0.331755	0.982571	
5003000	0.118577	3	0.253159	0.394935	0.394935	1.040636	
5004000	0.118577	2	0.345884	0.345884	0.345884	0.809429	
5005000	0.118577	1	0.316530	0.316530	0.316530	0.316530	
5006000	0.118577	2	0.198558	0.446362	0.446362	0.446362	
5007000	0.118577	2	0.285566	0.454649	0.454649	0.454649	
5008000	0.118577	2	0.366231	0.366231	0.366231	0.729540	
5009000	0.118577	1	0.348036	0.348036	0.348036	0.348036	
5010000	0.118577	1	0.464098	0.464098	0.464098	0.464098	
5011000	0.118577	1	0.556835	0.556835	0.556835	0.556835	
5012000	0.118577	1	0.388338	0.388338	0.388338	0.388338	
5013000	0.118577	2	0.403360	0.403360	0.403360	0.703821	
5014000	0.118577	1	0.436441	0.436441	0.436441	0.436441	
5015000	0.118577	1	0.350298	0.350298	0.350298	0.350298	
5016000	0.118577	1	0.417991	0.417991	0.417991	0.417991	
5017000	0.118577	2	0.268704	0.558099	0.558099	0.558099	
5018000	0.118577	3	0.235542	0.467828	0.467828	0.947275	
5019000	0.118577	2	0.279258	0.516555	0.516555	0.516555	
5020000	0.118577	2	0.399455	0.460873	0.460873	0.399455	
5021000	0.118577	2	0.302294	0.302294	0.302294	1.131959	
5022000	0.118577	2	0.295713	0.695033	0.695033	0.695033	
5023000	0.118577	1	0.439157	0.439157	0.439157	0.439157	
5024000	0.118577	2	0.222689	0.531828	0.531828	0.531828	
5025000	0.118577	2	0.435520	0.435520	0.435520	0.762898	
5026000	0.118577	2	0.322330	0.689105	0.689105	0.689105	
5027000	0.118577	1	0.601346	0.601346	0.601346	0.601346	
5028000	0.118577	3	0.202546	0.426657	0.426657	0.836461	
5029000	0.118577	2	0.210152	0.485062	0.485062	0.485062	
5030000	0.118577	2	0.291692	0.786357	0.786357	0.786357	
5031000	0.118577	2	0.558465	0.558465	0.700766	0.700766	
5032000	0.118577	3	0.272145	0.535741	0.535741	0.916160	
5033000	0.118577	2	0.326044	0.326044	0.576551	0.576551	
5034000	0.118577	2	0.290097	0.679520	0.679520	0.679520	
5035000	0.118577	2	0.288903	0.288903	0.288903	0.481522	
5036000	0.118577	2	0.372611	0.716309	0.716309	0.716309	
5037000	0.118577	2	0.278715	0.547535	0.547535	0.547535	
5038000	0.118577	3	0.245551	0.373276	0.632811	0.632811	
5039000	0.118577	1	0.431097	0.431097	0.431097	0.431097	
5040000	0.118577	2	0.357466	0.357466	0.357466	0.612780	
5041000	0.118577	2	0.288985	0.443304	0.443304	0.443304	
5042000	0.118577	2	0.269592	0.587871	0.587871	0.587871	
5043000	0.118577	2	0.427966	0.614675	0.614675	0.614675	
5044000	0.118577	2	0.461801	0.690886	0.690886	0.690886	
5045000	0.118577	1	0.485961	0.485961	0.485961	0.485961	
5046000	0.118577	2	0.477180	0.477180	0.477180	0.755352	
5047000	0.118577	1	0.620047	0.620047	0.620047	0.620047	
5048000	0.118577	2	0.357842	0.357842	0.357842	0.782205	
5049000	0.118577	2	0.306101	0.306101	0.597094	0.597094	
5050000	0.118577	1	0.530972	0.530972	0.530972	0.530972	
5051000	0.118577	2	0.417338	0.428635	0.428635	0.428635	
5052000	0.118577	2	0.340269	0.340269	0.340269	1.211387	
5053000	0.118577	1	0.545515	0.545515	0.545515	0.545515	
5054000	0.118577	1	0.413100	0.413100	0.413100	0.413100	
5055000	0.118577	2	0.346717	0.346717	0.346717	0.902894	
5056000	0.118577	2	0.240792	0.440330	0.440330	0.440330	
5057000	0.118577	2	0.282857	0.381733	0.381733	0.381733	
5058000	0.118577	1	0.378212	0.378212	0.378212	0.378212	
5059000	0.118577	2	0.356350	0.542665	0.542665	0.542665	
5060000	0.118577	2	0.292503	0.763399	0.763399	0.763399	
5061000	0.118577	2	0.234559	0.555342	0.555342	0.555342	
5062000	0.118577	2	0.348770	0.500985	0.500985	0.500985	
5063000	0.118577	2	0.367369	0.367369	0.367369	0.869970	
5064000	0.118577	2	0.305997	0.460739	0.460739	0.460739	
5065000	0.118577	2	0.375604	0.686673	0.375604	0.686673	
5066000	0.118577	2	0.350455	0.551316	0.350455	0.551316	
5067000	0.118577	2	0.324620	0.324620	0.324620	0.600643	
5068000	0.118577	2	0.352930	0.352930	0.352930	1.349938	
5069000	0.118577	2	0.268845	0.521219	0.268845	0.521219	
5070000	0.118577	2	0.326393	0.326393	0.326393	1.062248	
5071000	0.118577	3	0.291323	0.390586	0.291323	0.758295	
5072000	0.118577	2	0.183860	0.561021	0.561021	0.561021	
5073000	0.118577	2	0.242225	0.643892	0.643892	0.643892	
5074000	0.118577	1	0.396757	0.396757	0.396757	0.396757	
5075000	0.118577	2	0.279092	0.771196	0.771196	0.771196	
5076000	0.118577	3	0.231449	0.356142	0.356142	0.790884	
5077000	0.118577	1	0.324509	0.324509	0.324509	0.324509	
5078000	0.118577	1	0.463692	0.463692	0.463692	0.463692	
5079000	0.118577	1	0.412282	0.412282	0.412282	0.412282	
5080000	0.118577	2	0.233520	0.541911	0.541911	0.541911	
5081000	0.118577	2	0.320877	0.320877	0.642572	0.642572	
5082000	0.118577	2	0.359850	0.666386	0.359850	0.359850	
5083000	0.118577	2	0.276931	0.380073	0.380073	0.380073	
5084000	0.118577	2	0.291802	0.633368	0.633368	0.633368	
5085000	0.118577	2	0.318268	0.634623	0.634623	0.634623	
5086000	0.118577	1	0.414636	0.414636	0.414636	0.414636	
5087000	0.118577	2	0.300916	0.789366	0.300916	0.789366	
5088000	0.118577	1	0.541917	0.541917	0.541917	0.541917	
5089000	0.118577	2	0.297117	0.369603	0.369603	0.369603	
5090000	0.118577	1	0.374694	0.374694	0.374694	0.374694	
5091000	0.118577	2	0.273894	0.335525	0.335525	0.335525	
5092000	0.118577	3	0.303727	0.436834	0.436834	0.491767	
5093000	0.118577	3	0.366014	0.421072	0.366014	0.972144	
5094000	0.118577	2	0.269124	0.702237	0.702237	0.702237	
5095000	0.118577	2	0.298282	0.554610	0.554610	0.554610	
5096000	0.118577	2	0.459191	0.613476	0.613476	0.613476	
5097000	0.118577	1	0.705860	0.705860	0.705860	0.705860	
