Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
5486000	0.118577	1	0.113303	0.206461	0.055097	0.167571	0.295040	0.162527	0.113303	0.206461	0.055097	0.167571	0.295040	0.162527	0.113303	0.206461	0.055097	0.167571	0.295040	0.162527	0.113303	0.206461	0.055097	0.167571	0.295040	0.162527	
5487000	0.118577	1	0.108879	0.250361	0.027446	0.151289	0.336275	0.125750	0.108879	0.250361	0.027446	0.151289	0.336275	0.125750	0.108879	0.250361	0.027446	0.151289	0.336275	0.125750	0.108879	0.250361	0.027446	0.151289	0.336275	0.125750	
5488000	0.118577	1	0.113888	0.243529	0.031835	0.119685	0.314697	0.176366	0.113888	0.243529	0.031835	0.119685	0.314697	0.176366	0.113888	0.243529	0.031835	0.119685	0.314697	0.176366	0.113888	0.243529	0.031835	0.119685	0.314697	0.176366	
5489000	0.118577	1	0.132773	0.205795	0.046175	0.179558	0.307000	0.128698	0.132773	0.205795	0.046175	0.179558	0.307000	0.128698	0.132773	0.205795	0.046175	0.179558	0.307000	0.128698	0.132773	0.205795	0.046175	0.179558	0.307000	0.128698	
5490000	0.118577	1	0.122004	0.204219	0.027813	0.171688	0.327282	0.146994	0.122004	0.204219	0.027813	0.171688	0.327282	0.146994	0.122004	0.204219	0.027813	0.171688	0.327282	0.146994	0.122004	0.204219	0.027813	0.171688	0.327282	0.146994	
5491000	0.118577	1	0.140014	0.251682	0.028399	0.140853	0.302450	0.136602	0.140014	0.251682	0.028399	0.140853	0.302450	0.136602	0.140014	0.251682	0.028399	0.140853	0.302450	0.136602	0.140014	0.251682	0.028399	0.140853	0.302450	0.136602	
5492000	0.118577	1	0.173852	0.250623	0.037698	0.141212	0.276756	0.119860	0.173852	0.250623	0.037698	0.141212	0.276756	0.119860	0.173852	0.250623	0.037698	0.141212	0.276756	0.119860	0.173852	0.250623	0.037698	0.141212	0.276756	0.119860	
5493000	0.118577	1	0.142536	0.235502	0.027504	0.145327	0.319888	0.129243	0.142536	0.235502	0.027504	0.145327	0.319888	0.129243	0.142536	0.235502	0.027504	0.145327	0.319888	0.129243	0.142536	0.235502	0.027504	0.145327	0.319888	0.129243	
5494000	0.118577	1	0.139092	0.201811	0.021062	0.163776	0.313706	0.160552	0.139092	0.201811	0.021062	0.163776	0.313706	0.160552	0.139092	0.201811	0.021062	0.163776	0.313706	0.160552	0.139092	0.201811	0.021062	0.163776	0.313706	0.160552	
5495000	0.118577	1	0.100212	0.276533	0.042655	0.149448	0.271900	0.159252	0.100212	0.276533	0.042655	0.149448	0.271900	0.159252	0.100212	0.276533	0.042655	0.149448	0.271900	0.159252	0.100212	0.276533	0.042655	0.149448	0.271900	0.159252	
5496000	0.118577	1	0.126949	0.231286	0.044095	0.163107	0.294743	0.139820	0.126949	0.231286	0.044095	0.163107	0.294743	0.139820	0.126949	0.231286	0.044095	0.163107	0.294743	0.139820	0.126949	0.231286	0.044095	0.163107	0.294743	0.139820	
5497000	0.118577	1	0.138276	0.198478	0.032821	0.194072	0.310425	0.125928	0.138276	0.198478	0.032821	0.194072	0.310425	0.125928	0.138276	0.198478	0.032821	0.194072	0.310425	0.125928	0.138276	0.198478	0.032821	0.194072	0.310425	0.125928	
5498000	0.118577	1	0.117075	0.246305	0.036989	0.167902	0.298267	0.133461	0.117075	0.246305	0.036989	0.167902	0.298267	0.133461	0.117075	0.246305	0.036989	0.167902	0.298267	0.133461	0.117075	0.246305	0.036989	0.167902	0.298267	0.133461	
5499000	0.118577	1	0.129665	0.226411	0.051249	0.146335	0.285706	0.160634	0.129665	0.226411	0.051249	0.146335	0.285706	0.160634	0.129665	0.226411	0.051249	0.146335	0.285706	0.160634	0.129665	0.226411	0.051249	0.146335	0.285706	0.160634	
5500000	0.118577	1	0.121215	0.287336	0.040783	0.105584	0.278650	0.166431	0.121215	0.287336	0.040783	0.105584	0.278650	0.166431	0.121215	0.287336	0.040783	0.105584	0.278650	0.166431	0.121215	0.287336	0.040783	0.105584	0.278650	0.166431	
5501000	0.118577	1	0.158010	0.237125	0.053723	0.094229	0.310426	0.146486	0.158010	0.237125	0.053723	0.094229	0.310426	0.146486	0.158010	0.237125	0.053723	0.094229	0.310426	0.146486	0.158010	0.237125	0.053723	0.094229	0.310426	0.146486	
5502000	0.118577	1	0.166792	0.252475	0.042757	0.114946	0.295053	0.127977	0.166792	0.252475	0.042757	0.114946	0.295053	0.127977	0.166792	0.252475	0.042757	0.114946	0.295053	0.127977	0.166792	0.252475	0.042757	0.114946	0.295053	0.127977	
5503000	0.118577	1	0.137269	0.207285	0.056954	0.120071	0.335308	0.143113	0.137269	0.207285	0.056954	0.120071	0.335308	0.143113	0.137269	0.207285	0.056954	0.120071	0.335308	0.143113	0.137269	0.207285	0.056954	0.120071	0.335308	0.143113	
5504000	0.118577	2	0.118867	0.167483	0.032839	0.162179	0.405443	0.113190	0.203248	0.194709	0.054699	0.155901	0.212127	0.179316	0.118867	0.167483	0.032839	0.162179	0.405443	0.113190	0.203248	0.194709	0.054699	0.155901	0.212127	0.179316	
5505000	0.118577	1	0.122693	0.234252	0.044634	0.133917	0.296249	0.168255	0.122693	0.234252	0.044634	0.133917	0.296249	0.168255	0.122693	0.234252	0.044634	0.133917	0.296249	0.168255	0.122693	0.234252	0.044634	0.133917	0.296249	0.168255	
5506000	0.118577	1	0.131197	0.244170	0.034448	0.153678	0.276183	0.160324	0.131197	0.244170	0.034448	0.153678	0.276183	0.160324	0.131197	0.244170	0.034448	0.153678	0.276183	0.160324	0.131197	0.244170	0.034448	0.153678	0.276183	0.160324	
5507000	0.118577	1	0.086346	0.220071	0.034270	0.163929	0.355474	0.139911	0.086346	0.220071	0.034270	0.163929	0.355474	0.139911	0.086346	0.220071	0.034270	0.163929	0.355474	0.139911	0.086346	0.220071	0.034270	0.163929	0.355474	0.139911	
5508000	0.118577	1	0.117568	0.246205	0.039680	0.167158	0.294927	0.134463	0.117568	0.246205	0.039680	0.167158	0.294927	0.134463	0.117568	0.246205	0.039680	0.167158	0.294927	0.134463	0.117568	0.246205	0.039680	0.167158	0.294927	0.134463	
5509000	0.118577	1	0.119367	0.229345	0.037916	0.142415	0.313261	0.157697	0.119367	0.229345	0.037916	0.142415	0.313261	0.157697	0.119367	0.229345	0.037916	0.142415	0.313261	0.157697	0.119367	0.229345	0.037916	0.142415	0.313261	0.157697	
5510000	0.118577	1	0.123924	0.228852	0.037797	0.161772	0.306671	0.140982	0.123924	0.228852	0.037797	0.161772	0.306671	0.140982	0.123924	0.228852	0.037797	0.161772	0.306671	0.140982	0.123924	0.228852	0.037797	0.161772	0.306671	0.140982	
5511000	0.118577	1	0.131440	0.218995	0.043442	0.162859	0.294869	0.148395	0.131440	0.218995	0.043442	0.162859	0.294869	0.148395	0.131440	0.218995	0.043442	0.162859	0.294869	0.148395	0.131440	0.218995	0.043442	0.162859	0.294869	0.148395	
5512000	0.118577	1	0.162765	0.239357	0.042602	0.166097	0.266084	0.123095	0.162765	0.239357	0.042602	0.166097	0.266084	0.123095	0.162765	0.239357	0.042602	0.166097	0.266084	0.123095	0.162765	0.239357	0.042602	0.166097	0.266084	0.123095	
5513000	0.118577	1	0.111909	0.268516	0.043469	0.209985	0.259779	0.106343	0.111909	0.268516	0.043469	0.209985	0.259779	0.106343	0.111909	0.268516	0.043469	0.209985	0.259779	0.106343	0.111909	0.268516	0.043469	0.209985	0.259779	0.106343	
5514000	0.118577	1	0.130310	0.190400	0.034764	0.131825	0.349035	0.163665	0.130310	0.190400	0.034764	0.131825	0.349035	0.163665	0.130310	0.190400	0.034764	0.131825	0.349035	0.163665	0.130310	0.190400	0.034764	0.131825	0.349035	0.163665	
5515000	0.118577	2	0.109490	0.221838	0.047087	0.163390	0.304778	0.153417	0.109490	0.221838	0.047087	0.163390	0.304778	0.153417	0.109490	0.221838	0.047087	0.163390	0.304778	0.153417	0.166299	0.363430	0.033525	0.072702	0.241265	0.122778	
5516000	0.118577	1	0.149506	0.247056	0.035653	0.134774	0.291780	0.141230	0.149506	0.247056	0.035653	0.134774	0.291780	0.141230	0.149506	0.247056	0.035653	0.134774	0.291780	0.141230	0.149506	0.247056	0.035653	0.134774	0.291780	0.141230	
5517000	0.118577	1	0.117969	0.212423	0.020523	0.171261	0.300914	0.176911	0.117969	0.212423	0.020523	0.171261	0.300914	0.176911	0.117969	0.212423	0.020523	0.171261	0.300914	0.176911	0.117969	0.212423	0.020523	0.171261	0.300914	0.176911	
5518000	0.118577	1	0.148906	0.210488	0.030345	0.140727	0.318474	0.151059	0.148906	0.210488	0.030345	0.140727	0.318474	0.151059	0.148906	0.210488	0.030345	0.140727	0.318474	0.151059	0.148906	0.210488	0.030345	0.140727	0.318474	0.151059	
5519000	0.118577	1	0.137093	0.219097	0.059132	0.140660	0.314875	0.129142	0.137093	0.219097	0.059132	0.140660	0.314875	0.129142	0.137093	0.219097	0.059132	0.140660	0.314875	0.129142	0.137093	0.219097	0.059132	0.140660	0.314875	0.129142	
5520000	0.118577	1	0.128597	0.249558	0.039115	0.177757	0.271932	0.133041	0.128597	0.249558	0.039115	0.177757	0.271932	0.133041	0.128597	0.249558	0.039115	0.177757	0.271932	0.133041	0.128597	0.249558	0.039115	0.177757	0.271932	0.133041	
5521000	0.118577	1	0.119349	0.255869	0.042837	0.140150	0.286165	0.155629	0.119349	0.255869	0.042837	0.140150	0.286165	0.155629	0.119349	0.255869	0.042837	0.140150	0.286165	0.155629	0.119349	0.255869	0.042837	0.140150	0.286165	0.155629	
5522000	0.118577	1	0.130420	0.262277	0.039231	0.145015	0.282519	0.140537	0.130420	0.262277	0.039231	0.145015	0.282519	0.140537	0.130420	0.262277	0.039231	0.145015	0.282519	0.140537	0.130420	0.262277	0.039231	0.145015	0.282519	0.140537	
5523000	0.118577	1	0.136319	0.232969	0.038616	0.120775	0.311225	0.160096	0.136319	0.232969	0.038616	0.120775	0.311225	0.160096	0.136319	0.232969	0.038616	0.120775	0.311225	0.160096	0.136319	0.232969	0.038616	0.120775	0.311225	0.160096	
5524000	0.118577	1	0.143659	0.262757	0.034110	0.092165	0.318179	0.149130	0.143659	0.262757	0.034110	0.092165	0.318179	0.149130	0.143659	0.262757	0.034110	0.092165	0.318179	0.149130	0.143659	0.262757	0.034110	0.092165	0.318179	0.149130	
5525000	0.118577	1	0.107169	0.237261	0.035799	0.169370	0.294341	0.156060	0.107169	0.237261	0.035799	0.169370	0.294341	0.156060	0.107169	0.237261	0.035799	0.169370	0.294341	0.156060	0.107169	0.237261	0.035799	0.169370	0.294341	0.156060	
5526000	0.118577	1	0.150753	0.216942	0.033474	0.138937	0.317168	0.142726	0.150753	0.216942	0.033474	0.138937	0.317168	0.142726	0.150753	0.216942	0.033474	0.138937	0.317168	0.142726	0.150753	0.216942	0.033474	0.138937	0.317168	0.142726	
5527000	0.118577	1	0.128434	0.222105	0.038317	0.180085	0.273500	0.157559	0.128434	0.222105	0.038317	0.180085	0.273500	0.157559	0.128434	0.222105	0.038317	0.180085	0.273500	0.157559	0.128434	0.222105	0.038317	0.180085	0.273500	0.157559	
5528000	0.118577	1	0.114859	0.218132	0.036683	0.177820	0.306054	0.146452	0.114859	0.218132	0.036683	0.177820	0.306054	0.146452	0.114859	0.218132	0.036683	0.177820	0.306054	0.146452	0.114859	0.218132	0.036683	0.177820	0.306054	0.146452	
5529000	0.118577	1	0.131915	0.223258	0.044912	0.160539	0.306273	0.133104	0.131915	0.223258	0.044912	0.160539	0.306273	0.133104	0.131915	0.223258	0.044912	0.160539	0.306273	0.133104	0.131915	0.223258	0.044912	0.160539	0.306273	0.133104	
5530000	0.118577	1	0.120443	0.190275	0.050495	0.167787	0.324537	0.146463	0.120443	0.190275	0.050495	0.167787	0.324537	0.146463	0.120443	0.190275	0.050495	0.167787	0.324537	0.146463	0.120443	0.190275	0.050495	0.167787	0.324537	0.146463	
5531000	0.118577	1	0.105560	0.239765	0.046132	0.181360	0.285834	0.141349	0.105560	0.239765	0.046132	0.181360	0.285834	0.141349	0.105560	0.239765	0.046132	0.181360	0.285834	0.141349	0.105560	0.239765	0.046132	0.181360	0.285834	0.141349	
5532000	0.118577	1	0.132905	0.237402	0.028625	0.139186	0.299151	0.162730	0.132905	0.237402	0.028625	0.139186	0.299151	0.162730	0.132905	0.237402	0.028625	0.139186	0.299151	0.162730	0.132905	0.237402	0.028625	0.139186	0.299151	0.162730	
5533000	0.118577	1	0.101390	0.228396	0.054334	0.139243	0.315177	0.161461	0.101390	0.228396	0.054334	0.139243	0.315177	0.161461	0.101390	0.228396	0.054334	0.139243	0.315177	0.161461	0.101390	0.228396	0.054334	0.139243	0.315177	0.161461	
5534000	0.118577	1	0.128657	0.220728	0.043136	0.160193	0.277333	0.169953	0.128657	0.220728	0.043136	0.160193	0.277333	0.169953	0.128657	0.220728	0.043136	0.160193	0.277333	0.169953	0.128657	0.220728	0.043136	0.160193	0.277333	0.169953	
5535000	0.118577	1	0.128892	0.303075	0.055103	0.125912	0.270361	0.116657	0.128892	0.303075	0.055103	0.125912	0.270361	0.116657	0.128892	0.303075	0.055103	0.125912	0.270361	0.116657	0.128892	0.303075	0.055103	0.125912	0.270361	0.116657	
5536000	0.118577	1	0.130247	0.238675	0.031165	0.153463	0.301677	0.144773	0.130247	0.238675	0.031165	0.153463	0.301677	0.144773	0.130247	0.238675	0.031165	0.153463	0.301677	0.144773	0.130247	0.238675	0.031165	0.153463	0.301677	0.144773	
5537000	0.118577	1	0.118192	0.238654	0.030281	0.203726	0.278973	0.130174	0.118192	0.238654	0.030281	0.203726	0.278973	0.130174	0.118192	0.238654	0.030281	0.203726	0.278973	0.130174	0.118192	0.238654	0.030281	0.203726	0.278973	0.130174	
5538000	0.118577	1	0.157878	0.241061	0.049220	0.101591	0.332599	0.117652	0.157878	0.241061	0.049220	0.101591	0.332599	0.117652	0.157878	0.241061	0.049220	0.101591	0.332599	0.117652	0.157878	0.241061	0.049220	0.101591	0.332599	0.117652	
5539000	0.118577	1	0.146889	0.239195	0.030299	0.160718	0.264195	0.158704	0.146889	0.239195	0.030299	0.160718	0.264195	0.158704	0.146889	0.239195	0.030299	0.160718	0.264195	0.158704	0.146889	0.239195	0.030299	0.160718	0.264195	0.158704	
5540000	0.118577	1	0.096095	0.246935	0.053632	0.162641	0.298248	0.142450	0.096095	0.246935	0.053632	0.162641	0.298248	0.142450	0.096095	0.246935	0.053632	0.162641	0.298248	0.142450	0.096095	0.246935	0.053632	0.162641	0.298248	0.142450	
5541000	0.118577	1	0.131797	0.279966	0.048521	0.152413	0.270791	0.116512	0.131797	0.279966	0.048521	0.152413	0.270791	0.116512	0.131797	0.279966	0.048521	0.152413	0.270791	0.116512	0.131797	0.279966	0.048521	0.152413	0.270791	0.116512	
5542000	0.118577	1	0.167397	0.236375	0.041380	0.129499	0.295498	0.129851	0.167397	0.236375	0.041380	0.129499	0.295498	0.129851	0.167397	0.236375	0.041380	0.129499	0.295498	0.129851	0.167397	0.236375	0.041380	0.129499	0.295498	0.129851	
5543000	0.118577	1	0.141994	0.235527	0.061688	0.186962	0.260573	0.113255	0.141994	0.235527	0.061688	0.186962	0.260573	0.113255	0.141994	0.235527	0.061688	0.186962	0.260573	0.113255	0.141994	0.235527	0.061688	0.186962	0.260573	0.113255	
5544000	0.118577	1	0.126575	0.329143	0.045672	0.093075	0.292327	0.113208	0.126575	0.329143	0.045672	0.093075	0.292327	0.113208	0.126575	0.329143	0.045672	0.093075	0.292327	0.113208	0.126575	0.329143	0.045672	0.093075	0.292327	0.113208	
5545000	0.118577	1	0.122833	0.205125	0.032245	0.181011	0.300837	0.157948	0.122833	0.205125	0.032245	0.181011	0.300837	0.157948	0.122833	0.205125	0.032245	0.181011	0.300837	0.157948	0.122833	0.205125	0.032245	0.181011	0.300837	0.157948	
5546000	0.118577	1	0.131288	0.229146	0.029386	0.141114	0.276618	0.192447	0.131288	0.229146	0.029386	0.141114	0.276618	0.192447	0.131288	0.229146	0.029386	0.141114	0.276618	0.192447	0.131288	0.229146	0.029386	0.141114	0.276618	0.192447	
5547000	0.118577	1	0.122275	0.247329	0.033327	0.122747	0.333709	0.140612	0.122275	0.247329	0.033327	0.122747	0.333709	0.140612	0.122275	0.247329	0.033327	0.122747	0.333709	0.140612	0.122275	0.247329	0.033327	0.122747	0.333709	0.140612	
5548000	0.118577	1	0.126091	0.267323	0.040521	0.131494	0.270483	0.164088	0.126091	0.267323	0.040521	0.131494	0.270483	0.164088	0.126091	0.267323	0.040521	0.131494	0.270483	0.164088	0.126091	0.267323	0.040521	0.131494	0.270483	0.164088	
5549000	0.118577	1	0.119989	0.224901	0.049429	0.160272	0.316617	0.128792	0.119989	0.224901	0.049429	0.160272	0.316617	0.128792	0.119989	0.224901	0.049429	0.160272	0.316617	0.128792	0.119989	0.224901	0.049429	0.160272	0.316617	0.128792	
5550000	0.118577	1	0.138782	0.226680	0.043047	0.158112	0.303725	0.129655	0.138782	0.226680	0.043047	0.158112	0.303725	0.129655	0.138782	0.226680	0.043047	0.158112	0.303725	0.129655	0.138782	0.226680	0.043047	0.158112	0.303725	0.129655	
5551000	0.118577	1	0.137295	0.241814	0.038440	0.168908	0.269031	0.144513	0.137295	0.241814	0.038440	0.168908	0.269031	0.144513	0.137295	0.241814	0.038440	0.168908	0.269031	0.144513	0.137295	0.241814	0.038440	0.168908	0.269031	0.144513	
5552000	0.118577	1	0.138505	0.232859	0.040434	0.118494	0.310884	0.158823	0.138505	0.232859	0.040434	0.118494	0.310884	0.158823	0.138505	0.232859	0.040434	0.118494	0.310884	0.158823	0.138505	0.232859	0.040434	0.118494	0.310884	0.158823	
5553000	0.118577	1	0.125573	0.233579	0.034718	0.133721	0.314374	0.158036	0.125573	0.233579	0.034718	0.133721	0.314374	0.158036	0.125573	0.233579	0.034718	0.133721	0.314374	0.158036	0.125573	0.233579	0.034718	0.133721	0.314374	0.158036	
5554000	0.118577	1	0.166259	0.228257	0.036810	0.124908	0.309735	0.134030	0.166259	0.228257	0.036810	0.124908	0.309735	0.134030	0.166259	0.228257	0.036810	0.124908	0.309735	0.134030	0.166259	0.228257	0.036810	0.124908	0.309735	0.134030	
5555000	0.118577	1	0.123436	0.228286	0.032642	0.131373	0.324185	0.160078	0.123436	0.228286	0.032642	0.131373	0.324185	0.160078	0.123436	0.228286	0.032642	0.131373	0.324185	0.160078	0.123436	0.228286	0.032642	0.131373	0.324185	0.160078	
5556000	0.118577	1	0.098720	0.253197	0.043108	0.137799	0.328175	0.139003	0.098720	0.253197	0.043108	0.137799	0.328175	0.139003	0.098720	0.253197	0.043108	0.137799	0.328175	0.139003	0.098720	0.253197	0.043108	0.137799	0.328175	0.139003	
5557000	0.118577	1	0.101897	0.277759	0.043190	0.138366	0.271672	0.167117	0.101897	0.277759	0.043190	0.138366	0.271672	0.167117	0.101897	0.277759	0.043190	0.138366	0.271672	0.167117	0.101897	0.277759	0.043190	0.138366	0.271672	0.167117	
5558000	0.118577	1	0.146109	0.243119	0.037978	0.151017	0.303437	0.118341	0.146109	0.243119	0.037978	0.151017	0.303437	0.118341	0.146109	0.243119	0.037978	0.151017	0.303437	0.118341	0.146109	0.243119	0.037978	0.151017	0.303437	0.118341	
5559000	0.118577	1	0.118519	0.276586	0.028277	0.177808	0.246273	0.152537	0.118519	0.276586	0.028277	0.177808	0.246273	0.152537	0.118519	0.276586	0.028277	0.177808	0.246273	0.152537	0.118519	0.276586	0.028277	0.177808	0.246273	0.152537	
5560000	0.118577	1	0.137290	0.230955	0.055548	0.143965	0.313919	0.118324	0.137290	0.230955	0.055548	0.143965	0.313919	0.118324	0.137290	0.230955	0.055548	0.143965	0.313919	0.118324	0.137290	0.230955	0.055548	0.143965	0.313919	0.118324	
5561000	0.118577	1	0.115461	0.215299	0.036772	0.175339	0.320833	0.136295	0.115461	0.215299	0.036772	0.175339	0.320833	0.136295	0.115461	0.215299	0.036772	0.175339	0.320833	0.136295	0.115461	0.215299	0.036772	0.175339	0.320833	0.136295	
5562000	0.118577	1	0.111785	0.250989	0.040764	0.162070	0.280424	0.153967	0.111785	0.250989	0.040764	0.162070	0.280424	0.153967	0.111785	0.250989	0.040764	0.162070	0.280424	0.153967	0.111785	0.250989	0.040764	0.162070	0.280424	0.153967	
5563000	0.118577	1	0.107835	0.247320	0.033810	0.171914	0.297796	0.141325	0.107835	0.247320	0.033810	0.171914	0.297796	0.141325	0.107835	0.247320	0.033810	0.171914	0.297796	0.141325	0.107835	0.247320	0.033810	0.171914	0.297796	0.141325	
5564000	0.118577	1	0.137111	0.231784	0.039257	0.128163	0.322434	0.141252	0.137111	0.231784	0.039257	0.128163	0.322434	0.141252	0.137111	0.231784	0.039257	0.128163	0.322434	0.141252	0.137111	0.231784	0.039257	0.128163	0.322434	0.141252	
5565000	0.118577	1	0.111033	0.223596	0.050218	0.168087	0.306593	0.140473	0.111033	0.223596	0.050218	0.168087	0.306593	0.140473	0.111033	0.223596	0.050218	0.168087	0.306593	0.140473	0.111033	0.223596	0.050218	0.168087	0.306593	0.140473	
5566000	0.118577	1	0.140889	0.234677	0.042517	0.146757	0.295088	0.140072	0.140889	0.234677	0.042517	0.146757	0.295088	0.140072	0.140889	0.234677	0.042517	0.146757	0.295088	0.140072	0.140889	0.234677	0.042517	0.146757	0.295088	0.140072	
5567000	0.118577	1	0.154817	0.233027	0.035984	0.146974	0.316031	0.113167	0.154817	0.233027	0.035984	0.146974	0.316031	0.113167	0.154817	0.233027	0.035984	0.146974	0.316031	0.113167	0.154817	0.233027	0.035984	0.146974	0.316031	0.113167	
5568000	0.118577	1	0.119474	0.263293	0.042140	0.130033	0.308555	0.136507	0.119474	0.263293	0.042140	0.130033	0.308555	0.136507	0.119474	0.263293	0.042140	0.130033	0.308555	0.136507	0.119474	0.263293	0.042140	0.130033	0.308555	0.136507	
5569000	0.118577	1	0.114168	0.253921	0.028564	0.166197	0.306839	0.130310	0.114168	0.253921	0.028564	0.166197	0.306839	0.130310	0.114168	0.253921	0.028564	0.166197	0.306839	0.130310	0.114168	0.253921	0.028564	0.166197	0.306839	0.130310	
5570000	0.118577	1	0.132470	0.241451	0.060213	0.149342	0.288539	0.127985	0.132470	0.241451	0.060213	0.149342	0.288539	0.127985	0.132470	0.241451	0.060213	0.149342	0.288539	0.127985	0.132470	0.241451	0.060213	0.149342	0.288539	0.127985	
5571000	0.118577	1	0.128553	0.221402	0.031592	0.107525	0.335771	0.175157	0.128553	0.221402	0.031592	0.107525	0.335771	0.175157	0.128553	0.221402	0.031592	0.107525	0.335771	0.175157	0.128553	0.221402	0.031592	0.107525	0.335771	0.175157	
5572000	0.118577	1	0.127565	0.230660	0.026148	0.159411	0.322258	0.133958	0.127565	0.230660	0.026148	0.159411	0.322258	0.133958	0.127565	0.230660	0.026148	0.159411	0.322258	0.133958	0.127565	0.230660	0.026148	0.159411	0.322258	0.133958	
5573000	0.118577	1	0.145305	0.224981	0.042683	0.144797	0.292353	0.149881	0.145305	0.224981	0.042683	0.144797	0.292353	0.149881	0.145305	0.224981	0.042683	0.144797	0.292353	0.149881	0.145305	0.224981	0.042683	0.144797	0.292353	0.149881	
5574000	0.118577	1	0.121667	0.229398	0.050537	0.138581	0.286886	0.172931	0.121667	0.229398	0.050537	0.138581	0.286886	0.172931	0.121667	0.229398	0.050537	0.138581	0.286886	0.172931	0.121667	0.229398	0.050537	0.138581	0.286886	0.172931	
5575000	0.118577	1	0.125875	0.204700	0.033130	0.194479	0.293273	0.148544	0.125875	0.204700	0.033130	0.194479	0.293273	0.148544	0.125875	0.204700	0.033130	0.194479	0.293273	0.148544	0.125875	0.204700	0.033130	0.194479	0.293273	0.148544	
5576000	0.118577	1	0.144314	0.224008	0.038994	0.176510	0.312157	0.104017	0.144314	0.224008	0.038994	0.176510	0.312157	0.104017	0.144314	0.224008	0.038994	0.176510	0.312157	0.104017	0.144314	0.224008	0.038994	0.176510	0.312157	0.104017	
5577000	0.118577	1	0.151634	0.215720	0.035256	0.160491	0.308789	0.128108	0.151634	0.215720	0.035256	0.160491	0.308789	0.128108	0.151634	0.215720	0.035256	0.160491	0.308789	0.128108	0.151634	0.215720	0.035256	0.160491	0.308789	0.128108	
5578000	0.118577	1	0.151590	0.266967	0.022911	0.148603	0.288472	0.121457	0.151590	0.266967	0.022911	0.148603	0.288472	0.121457	0.151590	0.266967	0.022911	0.148603	0.288472	0.121457	0.151590	0.266967	0.022911	0.148603	0.288472	0.121457	
5579000	0.118577	1	0.133623	0.251922	0.035978	0.157354	0.279323	0.141801	0.133623	0.251922	0.035978	0.157354	0.279323	0.141801	0.133623	0.251922	0.035978	0.157354	0.279323	0.141801	0.133623	0.251922	0.035978	0.157354	0.279323	0.141801	
5580000	0.118577	1	0.116797	0.267103	0.045910	0.103811	0.294531	0.171848	0.116797	0.267103	0.045910	0.103811	0.294531	0.171848	0.116797	0.267103	0.045910	0.103811	0.294531	0.171848	0.116797	0.267103	0.045910	0.103811	0.294531	0.171848	
5581000	0.118577	1	0.139285	0.223519	0.029586	0.174265	0.279958	0.153388	0.139285	0.223519	0.029586	0.174265	0.279958	0.153388	0.139285	0.223519	0.029586	0.174265	0.279958	0.153388	0.139285	0.223519	0.029586	0.174265	0.279958	0.153388	
5582000	0.118577	1	0.116343	0.254344	0.029561	0.151897	0.318288	0.129568	0.116343	0.254344	0.029561	0.151897	0.318288	0.129568	0.116343	0.254344	0.029561	0.151897	0.318288	0.129568	0.116343	0.254344	0.029561	0.151897	0.318288	0.129568	
5583000	0.118577	1	0.090201	0.292685	0.030488	0.171060	0.250912	0.164654	0.090201	0.292685	0.030488	0.171060	0.250912	0.164654	0.090201	0.292685	0.030488	0.171060	0.250912	0.164654	0.090201	0.292685	0.030488	0.171060	0.250912	0.164654	
5584000	0.118577	1	0.152510	0.221018	0.036024	0.142295	0.276699	0.171454	0.152510	0.221018	0.036024	0.142295	0.276699	0.171454	0.152510	0.221018	0.036024	0.142295	0.276699	0.171454	0.152510	0.221018	0.036024	0.142295	0.276699	0.171454	
5585000	0.118577	1	0.102499	0.215510	0.032205	0.171769	0.308536	0.169480	0.102499	0.215510	0.032205	0.171769	0.308536	0.169480	0.102499	0.215510	0.032205	0.171769	0.308536	0.169480	0.102499	0.215510	0.032205	0.171769	0.308536	0.169480	
5586000	0.118577	1	0.105057	0.214208	0.043629	0.181292	0.307038	0.148777	0.105057	0.214208	0.043629	0.181292	0.307038	0.148777	0.105057	0.214208	0.043629	0.181292	0.307038	0.148777	0.105057	0.214208	0.043629	0.181292	0.307038	0.148777	
5587000	0.118577	1	0.134433	0.229635	0.042508	0.146643	0.322305	0.124477	0.134433	0.229635	0.042508	0.146643	0.322305	0.124477	0.134433	0.229635	0.042508	0.146643	0.322305	0.124477	0.134433	0.229635	0.042508	0.146643	0.322305	0.124477	
5588000	0.118577	1	0.113255	0.262068	0.041734	0.168079	0.262430	0.152435	0.113255	0.262068	0.041734	0.168079	0.262430	0.152435	0.113255	0.262068	0.041734	0.168079	0.262430	0.152435	0.113255	0.262068	0.041734	0.168079	0.262430	0.152435	
5589000	0.118577	1	0.101582	0.195609	0.038457	0.108912	0.397955	0.157485	0.101582	0.195609	0.038457	0.108912	0.397955	0.157485	0.101582	0.195609	0.038457	0.108912	0.397955	0.157485	0.101582	0.195609	0.038457	0.108912	0.397955	0.157485	
