Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
5423000	27.685548	1	0.111644	0.180231	0.047671	0.102793	0.395543	0.162118	0.111644	0.180231	0.047671	0.102793	0.395543	0.162118	0.111644	0.180231	0.047671	0.102793	0.395543	0.162118	0.111644	0.180231	0.047671	0.102793	0.395543	0.162118	
5424000	27.685548	1	0.115458	0.271224	0.041361	0.116255	0.309262	0.146441	0.115458	0.271224	0.041361	0.116255	0.309262	0.146441	0.115458	0.271224	0.041361	0.116255	0.309262	0.146441	0.115458	0.271224	0.041361	0.116255	0.309262	0.146441	
5425000	27.685548	1	0.136587	0.228686	0.050882	0.172497	0.279088	0.132259	0.136587	0.228686	0.050882	0.172497	0.279088	0.132259	0.136587	0.228686	0.050882	0.172497	0.279088	0.132259	0.136587	0.228686	0.050882	0.172497	0.279088	0.132259	
5426000	27.685548	1	0.137184	0.277045	0.057716	0.123273	0.269314	0.135468	0.137184	0.277045	0.057716	0.123273	0.269314	0.135468	0.137184	0.277045	0.057716	0.123273	0.269314	0.135468	0.137184	0.277045	0.057716	0.123273	0.269314	0.135468	
5427000	27.685548	1	0.130570	0.230149	0.039849	0.149159	0.299062	0.151211	0.130570	0.230149	0.039849	0.149159	0.299062	0.151211	0.130570	0.230149	0.039849	0.149159	0.299062	0.151211	0.130570	0.230149	0.039849	0.149159	0.299062	0.151211	
5428000	27.685548	3	0.078237	0.137935	0.014233	0.231900	0.439472	0.098222	0.149921	0.204779	0.033975	0.136330	0.362790	0.112205	0.149921	0.204779	0.033975	0.136330	0.362790	0.112205	0.175208	0.322980	0.012537	0.084656	0.213640	0.190979	
5429000	27.685548	1	0.136084	0.271370	0.030679	0.162042	0.280831	0.118994	0.136084	0.271370	0.030679	0.162042	0.280831	0.118994	0.136084	0.271370	0.030679	0.162042	0.280831	0.118994	0.136084	0.271370	0.030679	0.162042	0.280831	0.118994	
5430000	27.685548	1	0.121857	0.273209	0.031781	0.138108	0.308559	0.126487	0.121857	0.273209	0.031781	0.138108	0.308559	0.126487	0.121857	0.273209	0.031781	0.138108	0.308559	0.126487	0.121857	0.273209	0.031781	0.138108	0.308559	0.126487	
5431000	27.685548	1	0.129857	0.250002	0.044889	0.140947	0.276369	0.157935	0.129857	0.250002	0.044889	0.140947	0.276369	0.157935	0.129857	0.250002	0.044889	0.140947	0.276369	0.157935	0.129857	0.250002	0.044889	0.140947	0.276369	0.157935	
5432000	27.685548	1	0.142727	0.242033	0.028235	0.186001	0.292374	0.108628	0.142727	0.242033	0.028235	0.186001	0.292374	0.108628	0.142727	0.242033	0.028235	0.186001	0.292374	0.108628	0.142727	0.242033	0.028235	0.186001	0.292374	0.108628	
5433000	27.685548	1	0.131753	0.264418	0.034080	0.121465	0.294066	0.154218	0.131753	0.264418	0.034080	0.121465	0.294066	0.154218	0.131753	0.264418	0.034080	0.121465	0.294066	0.154218	0.131753	0.264418	0.034080	0.121465	0.294066	0.154218	
5434000	27.685548	1	0.136998	0.274340	0.036615	0.142645	0.297372	0.112030	0.136998	0.274340	0.036615	0.142645	0.297372	0.112030	0.136998	0.274340	0.036615	0.142645	0.297372	0.112030	0.136998	0.274340	0.036615	0.142645	0.297372	0.112030	
5435000	27.685548	1	0.115935	0.260976	0.034629	0.152830	0.263568	0.172062	0.115935	0.260976	0.034629	0.152830	0.263568	0.172062	0.115935	0.260976	0.034629	0.152830	0.263568	0.172062	0.115935	0.260976	0.034629	0.152830	0.263568	0.172062	
5436000	27.685548	2	0.116198	0.227036	0.039730	0.169386	0.315187	0.132463	0.184069	0.194445	0.037516	0.088462	0.295923	0.199585	0.116198	0.227036	0.039730	0.169386	0.315187	0.132463	0.184069	0.194445	0.037516	0.088462	0.295923	0.199585	
5437000	27.685548	1	0.131765	0.233064	0.040424	0.130889	0.315090	0.148768	0.131765	0.233064	0.040424	0.130889	0.315090	0.148768	0.131765	0.233064	0.040424	0.130889	0.315090	0.148768	0.131765	0.233064	0.040424	0.130889	0.315090	0.148768	
5438000	27.685548	1	0.113722	0.296817	0.045606	0.134157	0.263091	0.146608	0.113722	0.296817	0.045606	0.134157	0.263091	0.146608	0.113722	0.296817	0.045606	0.134157	0.263091	0.146608	0.113722	0.296817	0.045606	0.134157	0.263091	0.146608	
5439000	27.685548	1	0.099389	0.223798	0.045145	0.194358	0.291738	0.145572	0.099389	0.223798	0.045145	0.194358	0.291738	0.145572	0.099389	0.223798	0.045145	0.194358	0.291738	0.145572	0.099389	0.223798	0.045145	0.194358	0.291738	0.145572	
5440000	27.685548	1	0.133712	0.228691	0.034040	0.177489	0.270098	0.155971	0.133712	0.228691	0.034040	0.177489	0.270098	0.155971	0.133712	0.228691	0.034040	0.177489	0.270098	0.155971	0.133712	0.228691	0.034040	0.177489	0.270098	0.155971	
5441000	27.685548	1	0.118978	0.236087	0.031117	0.141871	0.309969	0.161979	0.118978	0.236087	0.031117	0.141871	0.309969	0.161979	0.118978	0.236087	0.031117	0.141871	0.309969	0.161979	0.118978	0.236087	0.031117	0.141871	0.309969	0.161979	
5442000	27.685548	1	0.133837	0.255235	0.030876	0.141072	0.298668	0.140312	0.133837	0.255235	0.030876	0.141072	0.298668	0.140312	0.133837	0.255235	0.030876	0.141072	0.298668	0.140312	0.133837	0.255235	0.030876	0.141072	0.298668	0.140312	
5443000	27.685548	1	0.123281	0.233918	0.055982	0.145784	0.309943	0.131092	0.123281	0.233918	0.055982	0.145784	0.309943	0.131092	0.123281	0.233918	0.055982	0.145784	0.309943	0.131092	0.123281	0.233918	0.055982	0.145784	0.309943	0.131092	
5444000	27.685548	1	0.134827	0.229245	0.043111	0.135789	0.330342	0.126687	0.134827	0.229245	0.043111	0.135789	0.330342	0.126687	0.134827	0.229245	0.043111	0.135789	0.330342	0.126687	0.134827	0.229245	0.043111	0.135789	0.330342	0.126687	
5445000	27.685548	1	0.143740	0.185365	0.045205	0.154569	0.350321	0.120801	0.143740	0.185365	0.045205	0.154569	0.350321	0.120801	0.143740	0.185365	0.045205	0.154569	0.350321	0.120801	0.143740	0.185365	0.045205	0.154569	0.350321	0.120801	
5446000	27.685548	1	0.137797	0.170301	0.043140	0.138406	0.373505	0.136851	0.137797	0.170301	0.043140	0.138406	0.373505	0.136851	0.137797	0.170301	0.043140	0.138406	0.373505	0.136851	0.137797	0.170301	0.043140	0.138406	0.373505	0.136851	
5447000	27.685548	1	0.140181	0.245639	0.042597	0.162183	0.266954	0.142446	0.140181	0.245639	0.042597	0.162183	0.266954	0.142446	0.140181	0.245639	0.042597	0.162183	0.266954	0.142446	0.140181	0.245639	0.042597	0.162183	0.266954	0.142446	
5448000	27.685548	1	0.122838	0.269550	0.028510	0.149342	0.271818	0.157941	0.122838	0.269550	0.028510	0.149342	0.271818	0.157941	0.122838	0.269550	0.028510	0.149342	0.271818	0.157941	0.122838	0.269550	0.028510	0.149342	0.271818	0.157941	
5449000	27.685548	1	0.114986	0.259393	0.043132	0.106022	0.263271	0.213195	0.114986	0.259393	0.043132	0.106022	0.263271	0.213195	0.114986	0.259393	0.043132	0.106022	0.263271	0.213195	0.114986	0.259393	0.043132	0.106022	0.263271	0.213195	
5450000	27.685548	1	0.121251	0.275110	0.030570	0.165142	0.266651	0.141277	0.121251	0.275110	0.030570	0.165142	0.266651	0.141277	0.121251	0.275110	0.030570	0.165142	0.266651	0.141277	0.121251	0.275110	0.030570	0.165142	0.266651	0.141277	
5451000	27.685548	1	0.136814	0.238804	0.040997	0.159900	0.282451	0.141034	0.136814	0.238804	0.040997	0.159900	0.282451	0.141034	0.136814	0.238804	0.040997	0.159900	0.282451	0.141034	0.136814	0.238804	0.040997	0.159900	0.282451	0.141034	
5452000	27.685548	1	0.128519	0.296066	0.033328	0.139992	0.315939	0.086156	0.128519	0.296066	0.033328	0.139992	0.315939	0.086156	0.128519	0.296066	0.033328	0.139992	0.315939	0.086156	0.128519	0.296066	0.033328	0.139992	0.315939	0.086156	
5453000	27.685548	1	0.110826	0.256485	0.033512	0.116620	0.343609	0.138948	0.110826	0.256485	0.033512	0.116620	0.343609	0.138948	0.110826	0.256485	0.033512	0.116620	0.343609	0.138948	0.110826	0.256485	0.033512	0.116620	0.343609	0.138948	
5454000	27.685548	1	0.139260	0.262456	0.030246	0.167274	0.276348	0.124415	0.139260	0.262456	0.030246	0.167274	0.276348	0.124415	0.139260	0.262456	0.030246	0.167274	0.276348	0.124415	0.139260	0.262456	0.030246	0.167274	0.276348	0.124415	
5455000	27.685548	1	0.136808	0.247899	0.039843	0.136805	0.320595	0.118050	0.136808	0.247899	0.039843	0.136805	0.320595	0.118050	0.136808	0.247899	0.039843	0.136805	0.320595	0.118050	0.136808	0.247899	0.039843	0.136805	0.320595	0.118050	
5456000	27.685548	1	0.104423	0.215440	0.038543	0.129799	0.331960	0.179835	0.104423	0.215440	0.038543	0.129799	0.331960	0.179835	0.104423	0.215440	0.038543	0.129799	0.331960	0.179835	0.104423	0.215440	0.038543	0.129799	0.331960	0.179835	
5457000	27.685548	1	0.120281	0.242138	0.031310	0.180618	0.310002	0.115652	0.120281	0.242138	0.031310	0.180618	0.310002	0.115652	0.120281	0.242138	0.031310	0.180618	0.310002	0.115652	0.120281	0.242138	0.031310	0.180618	0.310002	0.115652	
5458000	27.685548	1	0.136380	0.252794	0.051058	0.142132	0.278982	0.138654	0.136380	0.252794	0.051058	0.142132	0.278982	0.138654	0.136380	0.252794	0.051058	0.142132	0.278982	0.138654	0.136380	0.252794	0.051058	0.142132	0.278982	0.138654	
5459000	27.685548	2	0.095658	0.239914	0.080379	0.196846	0.269851	0.117351	0.123255	0.247106	0.026709	0.151773	0.295903	0.155253	0.123255	0.247106	0.026709	0.151773	0.295903	0.155253	0.123255	0.247106	0.026709	0.151773	0.295903	0.155253	
5460000	27.685548	1	0.197924	0.281559	0.037867	0.163672	0.204285	0.114693	0.197924	0.281559	0.037867	0.163672	0.204285	0.114693	0.197924	0.281559	0.037867	0.163672	0.204285	0.114693	0.197924	0.281559	0.037867	0.163672	0.204285	0.114693	
5461000	27.685548	2	0.130266	0.228311	0.044262	0.181030	0.296332	0.119799	0.185379	0.221295	0.030337	0.164722	0.206683	0.191584	0.130266	0.228311	0.044262	0.181030	0.296332	0.119799	0.185379	0.221295	0.030337	0.164722	0.206683	0.191584	
5462000	27.685548	1	0.119566	0.228662	0.038841	0.177306	0.290619	0.145006	0.119566	0.228662	0.038841	0.177306	0.290619	0.145006	0.119566	0.228662	0.038841	0.177306	0.290619	0.145006	0.119566	0.228662	0.038841	0.177306	0.290619	0.145006	
5463000	27.685548	2	0.132664	0.255739	0.027883	0.175055	0.246281	0.162377	0.132664	0.255739	0.027883	0.175055	0.246281	0.162377	0.108893	0.307380	0.017281	0.184363	0.311042	0.071042	0.132664	0.255739	0.027883	0.175055	0.246281	0.162377	
5464000	27.685548	2	0.104507	0.221137	0.038986	0.163982	0.337808	0.133578	0.104507	0.221137	0.038986	0.163982	0.337808	0.133578	0.104507	0.221137	0.038986	0.163982	0.337808	0.133578	0.291557	0.291375	0.037749	0.057419	0.141419	0.180481	
5465000	27.685548	2	0.142207	0.238719	0.022332	0.154460	0.291546	0.150736	0.142207	0.238719	0.022332	0.154460	0.291546	0.150736	0.142207	0.238719	0.022332	0.154460	0.291546	0.150736	0.166170	0.244616	0.082249	0.052718	0.252566	0.201681	
5466000	27.685548	1	0.135814	0.248543	0.063841	0.145273	0.260217	0.146312	0.135814	0.248543	0.063841	0.145273	0.260217	0.146312	0.135814	0.248543	0.063841	0.145273	0.260217	0.146312	0.135814	0.248543	0.063841	0.145273	0.260217	0.146312	
5467000	27.685548	1	0.122568	0.281771	0.030156	0.156192	0.259314	0.149999	0.122568	0.281771	0.030156	0.156192	0.259314	0.149999	0.122568	0.281771	0.030156	0.156192	0.259314	0.149999	0.122568	0.281771	0.030156	0.156192	0.259314	0.149999	
5468000	27.685548	1	0.135343	0.235289	0.033031	0.163089	0.317043	0.116206	0.135343	0.235289	0.033031	0.163089	0.317043	0.116206	0.135343	0.235289	0.033031	0.163089	0.317043	0.116206	0.135343	0.235289	0.033031	0.163089	0.317043	0.116206	
5469000	27.685548	1	0.112824	0.215048	0.038711	0.171982	0.302302	0.159134	0.112824	0.215048	0.038711	0.171982	0.302302	0.159134	0.112824	0.215048	0.038711	0.171982	0.302302	0.159134	0.112824	0.215048	0.038711	0.171982	0.302302	0.159134	
5470000	27.685548	1	0.126365	0.284786	0.026476	0.064334	0.328399	0.169641	0.126365	0.284786	0.026476	0.064334	0.328399	0.169641	0.126365	0.284786	0.026476	0.064334	0.328399	0.169641	0.126365	0.284786	0.026476	0.064334	0.328399	0.169641	
5471000	27.685548	1	0.109302	0.245268	0.037900	0.131530	0.317070	0.158930	0.109302	0.245268	0.037900	0.131530	0.317070	0.158930	0.109302	0.245268	0.037900	0.131530	0.317070	0.158930	0.109302	0.245268	0.037900	0.131530	0.317070	0.158930	
5472000	27.685548	1	0.141867	0.248978	0.035908	0.174269	0.267208	0.131770	0.141867	0.248978	0.035908	0.174269	0.267208	0.131770	0.141867	0.248978	0.035908	0.174269	0.267208	0.131770	0.141867	0.248978	0.035908	0.174269	0.267208	0.131770	
5473000	27.685548	1	0.136131	0.188154	0.040627	0.132846	0.337812	0.164430	0.136131	0.188154	0.040627	0.132846	0.337812	0.164430	0.136131	0.188154	0.040627	0.132846	0.337812	0.164430	0.136131	0.188154	0.040627	0.132846	0.337812	0.164430	
5474000	27.685548	1	0.127717	0.237178	0.042836	0.140778	0.318150	0.133342	0.127717	0.237178	0.042836	0.140778	0.318150	0.133342	0.127717	0.237178	0.042836	0.140778	0.318150	0.133342	0.127717	0.237178	0.042836	0.140778	0.318150	0.133342	
5475000	27.685548	1	0.144019	0.265157	0.038284	0.182114	0.250589	0.119836	0.144019	0.265157	0.038284	0.182114	0.250589	0.119836	0.144019	0.265157	0.038284	0.182114	0.250589	0.119836	0.144019	0.265157	0.038284	0.182114	0.250589	0.119836	
5476000	27.685548	1	0.130866	0.229632	0.031963	0.188284	0.289466	0.129789	0.130866	0.229632	0.031963	0.188284	0.289466	0.129789	0.130866	0.229632	0.031963	0.188284	0.289466	0.129789	0.130866	0.229632	0.031963	0.188284	0.289466	0.129789	
5477000	27.685548	1	0.141354	0.241050	0.034107	0.166934	0.290521	0.126035	0.141354	0.241050	0.034107	0.166934	0.290521	0.126035	0.141354	0.241050	0.034107	0.166934	0.290521	0.126035	0.141354	0.241050	0.034107	0.166934	0.290521	0.126035	
5478000	27.685548	1	0.089356	0.282514	0.038194	0.175323	0.259951	0.154662	0.089356	0.282514	0.038194	0.175323	0.259951	0.154662	0.089356	0.282514	0.038194	0.175323	0.259951	0.154662	0.089356	0.282514	0.038194	0.175323	0.259951	0.154662	
5479000	27.685548	1	0.102212	0.264751	0.031254	0.146278	0.310665	0.144841	0.102212	0.264751	0.031254	0.146278	0.310665	0.144841	0.102212	0.264751	0.031254	0.146278	0.310665	0.144841	0.102212	0.264751	0.031254	0.146278	0.310665	0.144841	
5480000	27.685548	2	0.042685	0.238432	0.082572	0.182134	0.274899	0.179277	0.151763	0.244023	0.043989	0.128042	0.304811	0.127372	0.151763	0.244023	0.043989	0.128042	0.304811	0.127372	0.151763	0.244023	0.043989	0.128042	0.304811	0.127372	
5481000	27.685548	1	0.124899	0.247646	0.044697	0.144297	0.306039	0.132422	0.124899	0.247646	0.044697	0.144297	0.306039	0.132422	0.124899	0.247646	0.044697	0.144297	0.306039	0.132422	0.124899	0.247646	0.044697	0.144297	0.306039	0.132422	
5482000	27.685548	1	0.121685	0.289201	0.040488	0.128364	0.280527	0.139734	0.121685	0.289201	0.040488	0.128364	0.280527	0.139734	0.121685	0.289201	0.040488	0.128364	0.280527	0.139734	0.121685	0.289201	0.040488	0.128364	0.280527	0.139734	
5483000	27.685548	1	0.134515	0.235896	0.043194	0.181383	0.290341	0.114671	0.134515	0.235896	0.043194	0.181383	0.290341	0.114671	0.134515	0.235896	0.043194	0.181383	0.290341	0.114671	0.134515	0.235896	0.043194	0.181383	0.290341	0.114671	
5484000	27.685548	1	0.125448	0.232103	0.034444	0.166425	0.286643	0.154936	0.125448	0.232103	0.034444	0.166425	0.286643	0.154936	0.125448	0.232103	0.034444	0.166425	0.286643	0.154936	0.125448	0.232103	0.034444	0.166425	0.286643	0.154936	
5485000	27.685548	1	0.146363	0.240197	0.040712	0.153164	0.275892	0.143673	0.146363	0.240197	0.040712	0.153164	0.275892	0.143673	0.146363	0.240197	0.040712	0.153164	0.275892	0.143673	0.146363	0.240197	0.040712	0.153164	0.275892	0.143673	
5486000	27.685548	1	0.130416	0.255060	0.045505	0.157467	0.285975	0.125577	0.130416	0.255060	0.045505	0.157467	0.285975	0.125577	0.130416	0.255060	0.045505	0.157467	0.285975	0.125577	0.130416	0.255060	0.045505	0.157467	0.285975	0.125577	
5487000	27.685548	1	0.137090	0.254188	0.039596	0.141205	0.269266	0.158654	0.137090	0.254188	0.039596	0.141205	0.269266	0.158654	0.137090	0.254188	0.039596	0.141205	0.269266	0.158654	0.137090	0.254188	0.039596	0.141205	0.269266	0.158654	
5488000	27.685548	1	0.132082	0.220488	0.048299	0.141106	0.316286	0.141740	0.132082	0.220488	0.048299	0.141106	0.316286	0.141740	0.132082	0.220488	0.048299	0.141106	0.316286	0.141740	0.132082	0.220488	0.048299	0.141106	0.316286	0.141740	
5489000	27.685548	1	0.124614	0.231979	0.019513	0.174200	0.305240	0.144454	0.124614	0.231979	0.019513	0.174200	0.305240	0.144454	0.124614	0.231979	0.019513	0.174200	0.305240	0.144454	0.124614	0.231979	0.019513	0.174200	0.305240	0.144454	
5490000	27.685548	1	0.122811	0.231810	0.034480	0.165151	0.295591	0.150157	0.122811	0.231810	0.034480	0.165151	0.295591	0.150157	0.122811	0.231810	0.034480	0.165151	0.295591	0.150157	0.122811	0.231810	0.034480	0.165151	0.295591	0.150157	
5491000	27.685548	1	0.133258	0.204544	0.027927	0.173943	0.313376	0.146952	0.133258	0.204544	0.027927	0.173943	0.313376	0.146952	0.133258	0.204544	0.027927	0.173943	0.313376	0.146952	0.133258	0.204544	0.027927	0.173943	0.313376	0.146952	
5492000	27.685548	1	0.135341	0.269816	0.035721	0.136394	0.277144	0.145584	0.135341	0.269816	0.035721	0.136394	0.277144	0.145584	0.135341	0.269816	0.035721	0.136394	0.277144	0.145584	0.135341	0.269816	0.035721	0.136394	0.277144	0.145584	
5493000	27.685548	2	0.104674	0.217246	0.032010	0.211978	0.304167	0.129924	0.104674	0.217246	0.032010	0.211978	0.304167	0.129924	0.104674	0.217246	0.032010	0.211978	0.304167	0.129924	0.302215	0.222330	0.031271	0.028081	0.220833	0.195269	
5494000	27.685548	1	0.106667	0.270198	0.034842	0.123225	0.313034	0.152035	0.106667	0.270198	0.034842	0.123225	0.313034	0.152035	0.106667	0.270198	0.034842	0.123225	0.313034	0.152035	0.106667	0.270198	0.034842	0.123225	0.313034	0.152035	
5495000	27.685548	1	0.103866	0.239790	0.041688	0.158109	0.285504	0.171043	0.103866	0.239790	0.041688	0.158109	0.285504	0.171043	0.103866	0.239790	0.041688	0.158109	0.285504	0.171043	0.103866	0.239790	0.041688	0.158109	0.285504	0.171043	
5496000	27.685548	1	0.144156	0.238521	0.040796	0.154131	0.283349	0.139049	0.144156	0.238521	0.040796	0.154131	0.283349	0.139049	0.144156	0.238521	0.040796	0.154131	0.283349	0.139049	0.144156	0.238521	0.040796	0.154131	0.283349	0.139049	
5497000	27.685548	1	0.097920	0.288726	0.036957	0.169421	0.257578	0.149398	0.097920	0.288726	0.036957	0.169421	0.257578	0.149398	0.097920	0.288726	0.036957	0.169421	0.257578	0.149398	0.097920	0.288726	0.036957	0.169421	0.257578	0.149398	
5498000	27.685548	1	0.124944	0.254909	0.037285	0.166052	0.267636	0.149173	0.124944	0.254909	0.037285	0.166052	0.267636	0.149173	0.124944	0.254909	0.037285	0.166052	0.267636	0.149173	0.124944	0.254909	0.037285	0.166052	0.267636	0.149173	
5499000	27.685548	1	0.157801	0.221534	0.033567	0.105619	0.308235	0.173244	0.157801	0.221534	0.033567	0.105619	0.308235	0.173244	0.157801	0.221534	0.033567	0.105619	0.308235	0.173244	0.157801	0.221534	0.033567	0.105619	0.308235	0.173244	
5500000	27.685548	1	0.139158	0.246865	0.042329	0.127685	0.305730	0.138232	0.139158	0.246865	0.042329	0.127685	0.305730	0.138232	0.139158	0.246865	0.042329	0.127685	0.305730	0.138232	0.139158	0.246865	0.042329	0.127685	0.305730	0.138232	
5501000	27.685548	1	0.122405	0.267504	0.037103	0.168656	0.247666	0.156666	0.122405	0.267504	0.037103	0.168656	0.247666	0.156666	0.122405	0.267504	0.037103	0.168656	0.247666	0.156666	0.122405	0.267504	0.037103	0.168656	0.247666	0.156666	
5502000	27.685548	1	0.112815	0.260327	0.026795	0.156524	0.280766	0.162774	0.112815	0.260327	0.026795	0.156524	0.280766	0.162774	0.112815	0.260327	0.026795	0.156524	0.280766	0.162774	0.112815	0.260327	0.026795	0.156524	0.280766	0.162774	
5503000	27.685548	1	0.136053	0.234017	0.048526	0.105503	0.348514	0.127386	0.136053	0.234017	0.048526	0.105503	0.348514	0.127386	0.136053	0.234017	0.048526	0.105503	0.348514	0.127386	0.136053	0.234017	0.048526	0.105503	0.348514	0.127386	
5504000	27.685548	1	0.125951	0.250906	0.034414	0.171822	0.280594	0.136313	0.125951	0.250906	0.034414	0.171822	0.280594	0.136313	0.125951	0.250906	0.034414	0.171822	0.280594	0.136313	0.125951	0.250906	0.034414	0.171822	0.280594	0.136313	
5505000	27.685548	1	0.116409	0.209834	0.041429	0.155143	0.344087	0.133098	0.116409	0.209834	0.041429	0.155143	0.344087	0.133098	0.116409	0.209834	0.041429	0.155143	0.344087	0.133098	0.116409	0.209834	0.041429	0.155143	0.344087	0.133098	
5506000	27.685548	1	0.121343	0.232472	0.044542	0.152923	0.300068	0.148651	0.121343	0.232472	0.044542	0.152923	0.300068	0.148651	0.121343	0.232472	0.044542	0.152923	0.300068	0.148651	0.121343	0.232472	0.044542	0.152923	0.300068	0.148651	
5507000	27.685548	1	0.125701	0.258976	0.045264	0.124233	0.281224	0.164603	0.125701	0.258976	0.045264	0.124233	0.281224	0.164603	0.125701	0.258976	0.045264	0.124233	0.281224	0.164603	0.125701	0.258976	0.045264	0.124233	0.281224	0.164603	
5508000	27.685548	1	0.140623	0.265373	0.043654	0.134535	0.292729	0.123086	0.140623	0.265373	0.043654	0.134535	0.292729	0.123086	0.140623	0.265373	0.043654	0.134535	0.292729	0.123086	0.140623	0.265373	0.043654	0.134535	0.292729	0.123086	
5509000	27.685548	1	0.185218	0.182170	0.034207	0.112932	0.343144	0.142329	0.185218	0.182170	0.034207	0.112932	0.343144	0.142329	0.185218	0.182170	0.034207	0.112932	0.343144	0.142329	0.185218	0.182170	0.034207	0.112932	0.343144	0.142329	
5510000	27.685548	1	0.161494	0.248949	0.050562	0.141377	0.265335	0.132282	0.161494	0.248949	0.050562	0.141377	0.265335	0.132282	0.161494	0.248949	0.050562	0.141377	0.265335	0.132282	0.161494	0.248949	0.050562	0.141377	0.265335	0.132282	
5511000	27.685548	1	0.135021	0.237449	0.037009	0.172555	0.284274	0.133692	0.135021	0.237449	0.037009	0.172555	0.284274	0.133692	0.135021	0.237449	0.037009	0.172555	0.284274	0.133692	0.135021	0.237449	0.037009	0.172555	0.284274	0.133692	
5512000	27.685548	1	0.139276	0.222049	0.029586	0.147279	0.330472	0.131338	0.139276	0.222049	0.029586	0.147279	0.330472	0.131338	0.139276	0.222049	0.029586	0.147279	0.330472	0.131338	0.139276	0.222049	0.029586	0.147279	0.330472	0.131338	
5513000	27.685548	1	0.142276	0.246296	0.043067	0.116709	0.310255	0.141398	0.142276	0.246296	0.043067	0.116709	0.310255	0.141398	0.142276	0.246296	0.043067	0.116709	0.310255	0.141398	0.142276	0.246296	0.043067	0.116709	0.310255	0.141398	
5514000	27.685548	1	0.137098	0.281082	0.040648	0.129505	0.280027	0.131640	0.137098	0.281082	0.040648	0.129505	0.280027	0.131640	0.137098	0.281082	0.040648	0.129505	0.280027	0.131640	0.137098	0.281082	0.040648	0.129505	0.280027	0.131640	
5515000	27.685548	1	0.123179	0.194089	0.029588	0.174346	0.338056	0.140743	0.123179	0.194089	0.029588	0.174346	0.338056	0.140743	0.123179	0.194089	0.029588	0.174346	0.338056	0.140743	0.123179	0.194089	0.029588	0.174346	0.338056	0.140743	
5516000	27.685548	1	0.120612	0.229421	0.036537	0.145498	0.314092	0.153840	0.120612	0.229421	0.036537	0.145498	0.314092	0.153840	0.120612	0.229421	0.036537	0.145498	0.314092	0.153840	0.120612	0.229421	0.036537	0.145498	0.314092	0.153840	
5517000	27.685548	1	0.124086	0.235933	0.037415	0.134846	0.305229	0.162491	0.124086	0.235933	0.037415	0.134846	0.305229	0.162491	0.124086	0.235933	0.037415	0.134846	0.305229	0.162491	0.124086	0.235933	0.037415	0.134846	0.305229	0.162491	
5518000	27.685548	1	0.142746	0.240061	0.059870	0.138551	0.276406	0.142367	0.142746	0.240061	0.059870	0.138551	0.276406	0.142367	0.142746	0.240061	0.059870	0.138551	0.276406	0.142367	0.142746	0.240061	0.059870	0.138551	0.276406	0.142367	
5519000	27.685548	1	0.137232	0.222084	0.035797	0.202238	0.295329	0.107320	0.137232	0.222084	0.035797	0.202238	0.295329	0.107320	0.137232	0.222084	0.035797	0.202238	0.295329	0.107320	0.137232	0.222084	0.035797	0.202238	0.295329	0.107320	
5520000	27.685548	2	0.100546	0.222937	0.043591	0.160884	0.329382	0.142659	0.141695	0.147391	0.100115	0.061816	0.298540	0.250443	0.100546	0.222937	0.043591	0.160884	0.329382	0.142659	0.100546	0.222937	0.043591	0.160884	0.329382	0.142659	
5521000	27.685548	1	0.118636	0.253890	0.036491	0.118729	0.323018	0.149235	0.118636	0.253890	0.036491	0.118729	0.323018	0.149235	0.118636	0.253890	0.036491	0.118729	0.323018	0.149235	0.118636	0.253890	0.036491	0.118729	0.323018	0.149235	
5522000	27.685548	1	0.127053	0.202484	0.035837	0.173507	0.343719	0.117399	0.127053	0.202484	0.035837	0.173507	0.343719	0.117399	0.127053	0.202484	0.035837	0.173507	0.343719	0.117399	0.127053	0.202484	0.035837	0.173507	0.343719	0.117399	
5523000	27.685548	1	0.137669	0.232852	0.053357	0.119379	0.305822	0.150920	0.137669	0.232852	0.053357	0.119379	0.305822	0.150920	0.137669	0.232852	0.053357	0.119379	0.305822	0.150920	0.137669	0.232852	0.053357	0.119379	0.305822	0.150920	
5524000	27.685548	1	0.115956	0.242320	0.039915	0.147388	0.318401	0.136020	0.115956	0.242320	0.039915	0.147388	0.318401	0.136020	0.115956	0.242320	0.039915	0.147388	0.318401	0.136020	0.115956	0.242320	0.039915	0.147388	0.318401	0.136020	
5525000	27.685548	1	0.113759	0.207588	0.031954	0.162146	0.331918	0.152636	0.113759	0.207588	0.031954	0.162146	0.331918	0.152636	0.113759	0.207588	0.031954	0.162146	0.331918	0.152636	0.113759	0.207588	0.031954	0.162146	0.331918	0.152636	
5526000	27.685548	1	0.144049	0.171221	0.039054	0.131085	0.362785	0.151806	0.144049	0.171221	0.039054	0.131085	0.362785	0.151806	0.144049	0.171221	0.039054	0.131085	0.362785	0.151806	0.144049	0.171221	0.039054	0.131085	0.362785	0.151806	
