Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
844000	27.685548	3	0.390283	0.283420	0.295596	0.390283	
845000	27.685548	3	0.416470	0.365374	0.402327	0.416470	
846000	27.685548	4	0.470983	0.314130	0.297945	0.629328	
847000	27.685548	3	0.299124	0.365310	0.251327	0.365310	
848000	27.685548	3	0.347844	0.420745	0.206100	0.420745	
849000	27.685548	4	0.352105	0.316266	0.373286	0.473873	
850000	27.685548	3	0.441977	0.396052	0.278983	0.396052	
851000	27.685548	4	0.285262	0.394405	0.302481	1.050111	
852000	27.685548	4	0.258717	0.318636	0.371488	0.360230	
853000	27.685548	3	0.414160	0.414160	0.229310	0.572074	
854000	27.685548	3	0.377382	0.381653	0.377382	0.540146	
855000	27.685548	4	0.285213	0.280383	0.286219	0.585666	
856000	27.685548	4	0.398065	0.376264	0.228205	0.580518	
857000	27.685548	3	0.493487	0.295009	0.295009	0.479043	
858000	27.685548	3	0.318610	0.269012	0.318610	0.612845	
859000	27.685548	3	0.288327	0.363959	0.363959	0.751412	
860000	27.685548	4	0.386425	0.281056	0.373394	0.676847	
861000	27.685548	3	0.336493	0.336491	0.336491	0.762381	
862000	27.685548	3	0.282536	0.318389	0.318389	0.800740	
863000	27.685548	2	0.409053	0.235074	0.409053	0.409053	
864000	27.685548	4	0.315390	0.322630	0.299415	0.318922	
865000	27.685548	3	0.349743	0.349743	0.329155	0.513301	
866000	27.685548	2	0.318622	0.318622	0.426061	0.426061	
867000	27.685548	4	0.377703	0.367354	0.308124	0.385428	
868000	27.685548	3	0.460122	0.335474	0.304852	0.460122	
869000	27.685548	3	0.291120	0.371348	0.371348	0.382119	
870000	27.685548	3	0.335078	0.352752	0.335078	0.535124	
871000	27.685548	4	0.305937	0.337354	0.408596	0.600309	
872000	27.685548	4	0.356499	0.416925	0.289970	0.492161	
873000	27.685548	3	0.303007	0.411757	0.303007	0.363602	
874000	27.685548	2	0.330902	0.330902	0.330902	0.397870	
875000	27.685548	2	0.411925	0.411925	0.264479	0.411925	
876000	27.685548	3	0.416216	0.525063	0.296220	0.525063	
877000	27.685548	4	0.359962	0.355385	0.363582	0.823433	
878000	27.685548	3	0.195292	0.361608	0.361608	0.616220	
879000	27.685548	2	0.350992	0.350992	0.350992	0.955585	
880000	27.685548	3	0.320213	0.320213	0.320866	0.798641	
881000	27.685548	2	0.429550	0.320748	0.320748	0.429550	
882000	27.685548	3	0.288789	0.321377	0.288789	0.665205	
883000	27.685548	4	0.504743	0.513951	0.245339	0.518428	
884000	27.685548	3	0.456552	0.456552	0.388558	0.434565	
885000	27.685548	3	0.426791	0.237628	0.290068	0.426791	
886000	27.685548	3	0.344079	0.284074	0.284074	0.410502	
887000	27.685548	4	0.264308	0.307054	0.401865	0.472869	
888000	27.685548	3	0.336203	0.326662	0.326662	0.432331	
889000	27.685548	2	0.333562	0.333562	0.333562	0.394381	
890000	27.685548	4	0.481606	0.237001	0.340361	0.392997	
891000	27.685548	2	0.318059	0.318059	0.318059	0.774337	
892000	27.685548	3	0.344146	0.355919	0.355919	0.658221	
893000	27.685548	4	0.269763	0.400893	0.407000	0.749237	
894000	27.685548	4	0.276227	0.339858	0.217821	0.470065	
895000	27.685548	3	0.342008	0.354330	0.417617	0.417617	
896000	27.685548	3	0.356300	0.332285	0.332285	0.586513	
897000	27.685548	2	0.423514	0.316883	0.316883	0.423514	
898000	27.685548	1	0.356498	0.356498	0.356498	0.356498	
899000	27.685548	3	0.324755	0.255058	0.324755	0.485460	
900000	27.685548	3	0.420370	0.292827	0.292827	0.399447	
901000	27.685548	4	0.336843	0.248951	0.435164	0.688684	
902000	27.685548	1	0.335461	0.335461	0.335461	0.335461	
903000	27.685548	3	0.376709	0.376709	0.370283	0.499745	
904000	27.685548	4	0.304117	0.368434	0.340827	0.508926	
905000	27.685548	3	0.414945	0.414945	0.240373	0.591335	
906000	27.685548	2	0.377516	0.377516	0.409089	0.409089	
907000	27.685548	2	0.281990	0.281990	0.281990	0.993105	
908000	27.685548	3	0.411956	0.348272	0.411956	0.582489	
909000	27.685548	3	0.271444	0.271444	0.320751	0.761564	
910000	27.685548	4	0.337323	0.344144	0.335279	0.620964	
911000	27.685548	2	0.338502	0.338502	0.338502	0.755642	
912000	27.685548	3	0.333219	0.333219	0.279896	0.388056	
913000	27.685548	3	0.235440	0.320406	0.320406	0.364409	
914000	27.685548	4	0.290505	0.407920	0.243212	0.612119	
915000	27.685548	3	0.356470	0.320600	0.548146	0.548146	
916000	27.685548	3	0.261433	0.429478	0.261433	0.464309	
917000	27.685548	1	0.377218	0.377218	0.377218	0.377218	
918000	27.685548	1	0.318699	0.318699	0.318699	0.318699	
919000	27.685548	2	0.323629	0.323629	0.323629	0.505153	
920000	27.685548	3	0.231492	0.351927	0.231492	0.678744	
921000	27.685548	2	0.311910	0.311910	0.311910	0.780383	
922000	27.685548	3	0.309006	0.309006	0.546669	0.411773	
923000	27.685548	2	0.337002	0.483274	0.337002	0.483274	
924000	27.685548	2	0.358842	0.358842	0.328933	0.358842	
925000	27.685548	3	0.334774	0.334774	0.299099	0.390334	
926000	27.685548	3	0.330528	0.270739	0.330528	0.335280	
927000	27.685548	3	0.363351	0.363351	0.236963	0.526926	
928000	27.685548	3	0.329279	0.543887	0.254847	0.543887	
929000	27.685548	3	0.263946	0.298981	0.263946	0.548560	
930000	27.685548	2	0.404834	0.404834	0.404834	0.873664	
931000	27.685548	2	0.281596	0.386010	0.281596	0.386010	
932000	27.685548	2	0.311909	0.386849	0.386849	0.386849	
933000	27.685548	2	0.370127	0.370127	0.370127	0.486356	
934000	27.685548	2	0.318545	0.276327	0.318545	0.318545	
935000	27.685548	3	0.234771	0.242195	0.242195	0.444628	
936000	27.685548	4	0.296790	0.311024	0.311069	0.444595	
937000	27.685548	2	0.316756	0.357271	0.357271	0.357271	
938000	27.685548	4	0.359700	0.287032	0.376719	0.738932	
939000	27.685548	3	0.384203	0.526444	0.384203	0.642368	
940000	27.685548	3	0.312214	0.313159	0.313159	0.489787	
941000	27.685548	2	0.414010	0.428455	0.428455	0.428455	
942000	27.685548	4	0.307733	0.353183	0.277730	0.589272	
943000	27.685548	4	0.436225	0.436751	0.334862	0.522342	
944000	27.685548	3	0.301003	0.365166	0.312335	0.365166	
945000	27.685548	3	0.376731	0.255454	0.295605	0.376731	
946000	27.685548	3	0.337316	0.282917	0.337316	0.351878	
947000	27.685548	3	0.353576	0.386206	0.353576	0.521254	
948000	27.685548	3	0.465931	0.230754	0.413948	0.413948	
949000	27.685548	3	0.346451	0.377032	0.239463	0.377032	
950000	27.685548	3	0.381914	0.381914	0.393703	0.735524	
951000	27.685548	3	0.492371	0.290193	0.290193	0.433628	
952000	27.685548	3	0.369591	0.369591	0.298805	0.441765	
953000	27.685548	4	0.333912	0.398834	0.320493	0.565648	
954000	27.685548	2	0.349412	0.349412	0.301983	0.349412	
955000	27.685548	4	0.370432	0.359333	0.322257	0.738510	
956000	27.685548	3	0.328471	0.283460	0.283460	0.644041	
957000	27.685548	4	0.376148	0.280234	0.298157	0.543054	
958000	27.685548	3	0.529226	0.362556	0.362556	0.797777	
959000	27.685548	3	0.334902	0.315459	0.334902	0.819386	
960000	27.685548	2	0.319216	0.319216	0.319216	0.506848	
961000	27.685548	3	0.358701	0.316173	0.316173	0.309928	
962000	27.685548	2	0.337422	0.337422	0.337422	0.608098	
963000	27.685548	4	0.369712	0.357589	0.375087	0.507290	
964000	27.685548	2	0.347691	0.347691	0.347691	0.762719	
965000	27.685548	2	0.310008	0.310008	0.310008	0.830389	
966000	27.685548	3	0.261184	0.349381	0.261184	0.397366	
967000	27.685548	3	0.378938	0.414176	0.378938	0.546057	
968000	27.685548	2	0.336787	0.336787	0.336787	0.593951	
969000	27.685548	2	0.371424	0.371424	0.371424	0.544021	
970000	27.685548	3	0.370433	0.310958	0.310958	0.356084	
971000	27.685548	3	0.294844	0.289634	0.289634	0.925125	
972000	27.685548	2	0.299374	0.299374	0.299374	0.590747	
973000	27.685548	4	0.337916	0.311283	0.300043	0.397013	
974000	27.685548	3	0.346629	0.346629	0.322887	0.553496	
975000	27.685548	1	0.303328	0.303328	0.303328	0.303328	
976000	27.685548	2	0.342143	0.342143	0.338302	0.342143	
977000	27.685548	4	0.318589	0.351651	0.280987	0.441479	
978000	27.685548	2	0.340029	0.340029	0.340029	0.366260	
979000	27.685548	2	0.342787	0.342787	0.342787	0.580820	
980000	27.685548	4	0.414829	0.369559	0.375022	0.414024	
981000	27.685548	3	0.398754	0.306554	0.398754	0.511941	
982000	27.685548	2	0.240798	0.342785	0.342785	0.342785	
983000	27.685548	4	0.295217	0.326427	0.390537	0.683058	
984000	27.685548	2	0.318625	0.318625	0.277576	0.318625	
985000	27.685548	3	0.306615	0.278471	0.306615	0.433425	
986000	27.685548	3	0.378788	0.378788	0.377680	0.440425	
987000	27.685548	2	0.321564	0.321564	0.321564	0.866327	
988000	27.685548	3	0.369490	0.369490	0.274539	0.424784	
989000	27.685548	2	0.377286	0.250015	0.250015	0.377286	
990000	27.685548	2	0.330444	0.330444	0.334349	0.330444	
991000	27.685548	2	0.390102	0.390102	0.390102	0.364809	
992000	27.685548	4	0.292023	0.315225	0.269226	0.663907	
993000	27.685548	2	0.320215	0.320215	0.320215	0.633978	
994000	27.685548	2	0.296241	0.296241	0.296241	0.574161	
995000	27.685548	2	0.325750	0.325750	0.246258	0.325750	
996000	27.685548	2	0.278335	0.278335	0.278335	0.371455	
997000	27.685548	3	0.277571	0.285116	0.285116	0.560804	
998000	27.685548	4	0.420042	0.377276	0.440801	0.532245	
999000	27.685548	3	0.372706	0.312947	0.312947	0.482551	
1000000	27.685548	3	0.271644	0.318439	0.318439	0.620467	
1001000	27.685548	2	0.287452	0.321715	0.321715	0.321715	
1002000	27.685548	3	0.340047	0.340047	0.284985	0.520268	
1003000	27.685548	4	0.326958	0.274397	0.342351	0.707096	
1004000	27.685548	2	0.294626	0.294626	0.363953	0.363953	
1005000	27.685548	2	0.341509	0.288756	0.341509	0.341509	
1006000	27.685548	2	0.316055	0.387823	0.316055	0.387823	
1007000	27.685548	2	0.274568	0.274568	0.274568	0.619779	
1008000	27.685548	3	0.389490	0.389490	0.400387	0.581212	
1009000	27.685548	3	0.357375	0.446508	0.357375	0.482870	
1010000	27.685548	3	0.409190	0.333261	0.388698	0.388698	
1011000	27.685548	3	0.432206	0.467193	0.320107	0.467193	
1012000	27.685548	3	0.296370	0.269991	0.296370	0.856299	
1013000	27.685548	3	0.349881	0.328223	0.328223	0.740157	
1014000	27.685548	4	0.401329	0.318151	0.428588	0.443709	
1015000	27.685548	4	0.447468	0.272455	0.277715	0.478097	
1016000	27.685548	4	0.379573	0.264468	0.289702	0.738609	
1017000	27.685548	3	0.279757	0.279757	0.323984	0.496298	
1018000	27.685548	2	0.427591	0.427591	0.229817	0.427591	
1019000	27.685548	3	0.383600	0.253789	0.261501	0.383600	
1020000	27.685548	3	0.305157	0.291922	0.291922	0.823203	
1021000	27.685548	4	0.283605	0.349324	0.310387	0.513138	
1022000	27.685548	4	0.366846	0.345403	0.276442	0.502270	
1023000	27.685548	2	0.306574	0.306574	0.306574	0.420553	
1024000	27.685548	4	0.335547	0.259588	0.292681	0.854755	
1025000	27.685548	2	0.324762	0.324762	0.324762	0.602406	
1026000	27.685548	2	0.394225	0.335707	0.335707	0.394225	
1027000	27.685548	2	0.409608	0.297999	0.297999	0.409608	
1028000	27.685548	2	0.343921	0.343921	0.267438	0.343921	
1029000	27.685548	2	0.399087	0.230259	0.230259	0.399087	
1030000	27.685548	2	0.336269	0.336269	0.307669	0.336269	
1031000	27.685548	3	0.331709	0.245162	0.245162	0.727342	
1032000	27.685548	4	0.342883	0.310065	0.415244	0.421000	
1033000	27.685548	3	0.460713	0.326027	0.375524	0.460713	
1034000	27.685548	2	0.271902	0.271902	0.271902	0.940567	
1035000	27.685548	3	0.333282	0.333282	0.420458	0.646029	
1036000	27.685548	3	0.343830	0.354542	0.340673	0.354542	
1037000	27.685548	4	0.347444	0.403852	0.326815	0.732031	
1038000	27.685548	3	0.372906	0.372906	0.346669	0.696596	
1039000	27.685548	2	0.340187	0.340187	0.379458	0.379458	
1040000	27.685548	2	0.319055	0.305495	0.319055	0.319055	
1041000	27.685548	2	0.327434	0.327434	0.348352	0.348352	
1042000	27.685548	3	0.281250	0.332823	0.281250	0.441864	
1043000	27.685548	3	0.402965	0.256365	0.256365	0.441955	
1044000	27.685548	3	0.358683	0.373221	0.358683	0.866643	
1045000	27.685548	4	0.342870	0.392217	0.376145	0.604518	
1046000	27.685548	4	0.300494	0.264336	0.330543	0.592097	
1047000	27.685548	3	0.284476	0.331120	0.331120	0.560424	
1048000	27.685548	4	0.343228	0.415455	0.282031	0.621543	
1049000	27.685548	3	0.313286	0.329194	0.329194	0.605946	
1050000	27.685548	2	0.300634	0.300634	0.300634	0.509771	
1051000	27.685548	3	0.442037	0.265562	0.417642	0.417642	
1052000	27.685548	3	0.394883	0.364839	0.315742	0.394883	
1053000	27.685548	2	0.354321	0.354321	0.384120	0.384120	
1054000	27.685548	4	0.392049	0.313074	0.243901	0.703907	
1055000	27.685548	3	0.251633	0.261805	0.427163	0.427163	
1056000	27.685548	3	0.385825	0.247667	0.247667	0.445770	
1057000	27.685548	4	0.335924	0.334026	0.450240	0.622632	
1058000	27.685548	3	0.447448	0.360567	0.360567	0.566818	
1059000	27.685548	3	0.413214	0.243403	0.243403	0.442203	
1060000	27.685548	2	0.258360	0.258360	0.258360	0.712729	
1061000	27.685548	2	0.299769	0.299769	0.299769	0.912727	
1062000	27.685548	3	0.440178	0.282026	0.282026	0.371695	
1063000	27.685548	3	0.300397	0.546249	0.300397	0.540784	
1064000	27.685548	3	0.342283	0.342283	0.259350	0.660269	
1065000	27.685548	3	0.423189	0.423189	0.342025	0.465290	
1066000	27.685548	4	0.346590	0.293016	0.309498	0.802842	
1067000	27.685548	2	0.337204	0.337204	0.337204	0.532442	
1068000	27.685548	2	0.317661	0.317661	0.317661	0.591738	
1069000	27.685548	3	0.358061	0.358061	0.298696	0.525068	
1070000	27.685548	2	0.263688	0.263688	0.263688	0.644754	
1071000	27.685548	3	0.352134	0.352134	0.297665	0.553741	
1072000	27.685548	3	0.245685	0.353239	0.353239	0.473141	
1073000	27.685548	3	0.324217	0.285213	0.285213	0.489087	
1074000	27.685548	4	0.306467	0.351188	0.378566	0.601077	
1075000	27.685548	2	0.391042	0.391042	0.391042	0.505235	
1076000	27.685548	2	0.325594	0.325594	0.325594	0.575100	
1077000	27.685548	4	0.362449	0.285076	0.273056	0.612319	
1078000	27.685548	2	0.340969	0.340969	0.340969	0.844178	
1079000	27.685548	3	0.367845	0.442446	0.442446	0.656500	
1080000	27.685548	3	0.322508	0.315874	0.315874	0.662000	
1081000	27.685548	2	0.365266	0.365266	0.365266	0.772312	
1082000	27.685548	2	0.317182	0.317182	0.317182	0.921564	
1083000	27.685548	3	0.423807	0.428109	0.423807	0.539458	
1084000	27.685548	2	0.302420	0.302420	0.302420	0.447929	
1085000	27.685548	3	0.362384	0.362384	0.372170	0.343055	
1086000	27.685548	3	0.450412	0.298050	0.378458	0.450412	
1087000	27.685548	2	0.382259	0.329101	0.329101	0.329101	
1088000	27.685548	3	0.391095	0.391095	0.319836	0.453661	
1089000	27.685548	4	0.303332	0.418824	0.350186	0.783019	
1090000	27.685548	1	0.317738	0.317738	0.317738	0.317738	
1091000	27.685548	4	0.425115	0.392663	0.269492	0.493006	
1092000	27.685548	3	0.425319	0.299557	0.287683	0.425319	
1093000	27.685548	3	0.364808	0.365614	0.365614	0.447781	
1094000	27.685548	2	0.341949	0.341949	0.341949	0.757737	
1095000	27.685548	4	0.304180	0.388823	0.265766	0.761138	
1096000	27.685548	4	0.336404	0.346179	0.322747	0.641475	
1097000	27.685548	4	0.396009	0.300276	0.362333	0.568015	
1098000	27.685548	2	0.347600	0.347600	0.347600	0.637104	
1099000	27.685548	4	0.345363	0.375513	0.413280	0.608664	
1100000	27.685548	4	0.257370	0.285370	0.348321	0.636929	
1101000	27.685548	3	0.285942	0.338577	0.285942	0.322019	
1102000	27.685548	4	0.241807	0.289304	0.349497	0.770483	
1103000	27.685548	4	0.336122	0.341602	0.382875	0.788083	
1104000	27.685548	3	0.328108	0.366104	0.366104	0.364885	
1105000	27.685548	2	0.454799	0.318275	0.318275	0.454799	
1106000	27.685548	3	0.411550	0.272092	0.272092	0.411618	
1107000	27.685548	4	0.308282	0.323895	0.402641	0.821444	
1108000	27.685548	3	0.364094	0.364094	0.378782	0.413133	
1109000	27.685548	3	0.358186	0.358186	0.314539	0.641555	
1110000	27.685548	3	0.256150	0.256150	0.367468	0.628699	
1111000	27.685548	4	0.303267	0.318725	0.286776	0.495395	
1112000	27.685548	3	0.223323	0.297933	0.297933	0.487648	
1113000	27.685548	3	0.357375	0.384717	0.357375	0.480361	
1114000	27.685548	3	0.399394	0.280724	0.280724	0.344889	
1115000	27.685548	3	0.325624	0.325624	0.319911	0.699128	
1116000	27.685548	3	0.277830	0.291482	0.331622	0.331622	
1117000	27.685548	3	0.329942	0.458688	0.329942	0.520377	
1118000	27.685548	2	0.357743	0.357743	0.357743	0.547808	
1119000	27.685548	3	0.424351	0.478346	0.424351	0.554378	
1120000	27.685548	3	0.340651	0.330489	0.340651	0.460125	
1121000	27.685548	4	0.320175	0.290116	0.339114	0.550619	
1122000	27.685548	3	0.294510	0.294510	0.321554	0.403443	
1123000	27.685548	4	0.405165	0.301770	0.377082	0.385621	
1124000	27.685548	2	0.407829	0.387049	0.387049	0.387049	
1125000	27.685548	2	0.422679	0.422679	0.274437	0.422679	
1126000	27.685548	3	0.294433	0.294433	0.305569	0.711847	
1127000	27.685548	2	0.328149	0.328149	0.328149	0.525997	
1128000	27.685548	3	0.357897	0.271598	0.283023	0.357897	
1129000	27.685548	3	0.403801	0.436121	0.403801	0.654670	
1130000	27.685548	3	0.423269	0.467062	0.467062	0.457567	
1131000	27.685548	3	0.279313	0.279313	0.314868	0.480545	
1132000	27.685548	3	0.339328	0.397671	0.348865	0.397671	
1133000	27.685548	3	0.428165	0.310482	0.310482	0.580815	
1134000	27.685548	4	0.312812	0.303017	0.264156	0.483917	
1135000	27.685548	4	0.258513	0.318598	0.410550	0.426730	
1136000	27.685548	2	0.291935	0.311967	0.291935	0.291935	
1137000	27.685548	2	0.410702	0.410702	0.243890	0.410702	
1138000	27.685548	4	0.275942	0.366848	0.196459	0.373480	
1139000	27.685548	3	0.319145	0.291191	0.344220	0.344220	
1140000	27.685548	2	0.292557	0.292557	0.292557	0.369145	
1141000	27.685548	4	0.439082	0.430907	0.330137	0.327986	
1142000	27.685548	2	0.372391	0.372391	0.372391	0.718444	
1143000	27.685548	4	0.299022	0.262590	0.327628	0.322937	
1144000	27.685548	2	0.344510	0.351782	0.344510	0.344510	
1145000	27.685548	2	0.276846	0.276846	0.276846	0.548941	
1146000	27.685548	3	0.327770	0.395830	0.327770	0.469755	
1147000	27.685548	2	0.294601	0.294601	0.294601	0.569543	
1148000	27.685548	2	0.342216	0.342216	0.342216	0.270905	
1149000	27.685548	3	0.243605	0.243605	0.314396	0.307875	
1150000	27.685548	4	0.386341	0.232112	0.194501	0.467499	
1151000	27.685548	3	0.396017	0.283846	0.356692	0.396017	
1152000	27.685548	3	0.320507	0.320507	0.359440	0.732793	
1153000	27.685548	4	0.358129	0.257102	0.224764	0.565030	
1154000	27.685548	2	0.382643	0.329263	0.382643	0.382643	
1155000	27.685548	2	0.354549	0.354549	0.354549	0.821580	
1156000	27.685548	3	0.447016	0.281243	0.281243	0.412010	
1157000	27.685548	3	0.389098	0.389098	0.287039	0.347205	
1158000	27.685548	3	0.336750	0.304712	0.304712	0.387822	
1159000	27.685548	4	0.340942	0.249903	0.298389	0.425077	
1160000	27.685548	4	0.289215	0.341106	0.286478	0.470175	
1161000	27.685548	3	0.429366	0.429366	0.391322	0.727425	
1162000	27.685548	3	0.357206	0.249329	0.357206	0.392625	
1163000	27.685548	4	0.357879	0.309251	0.245081	1.023793	
1164000	27.685548	3	0.362700	0.261343	0.362700	0.779792	
1165000	27.685548	4	0.192867	0.331867	0.372371	0.690516	
1166000	27.685548	2	0.331120	0.331120	0.331120	0.537775	
1167000	27.685548	2	0.371349	0.371349	0.301963	0.371349	
1168000	27.685548	2	0.293760	0.293760	0.293760	1.238983	
1169000	27.685548	2	0.357077	0.369664	0.369664	0.369664	
1170000	27.685548	3	0.411668	0.384944	0.378366	0.411668	
1171000	27.685548	4	0.398716	0.228098	0.275260	0.504149	
1172000	27.685548	3	0.362890	0.362890	0.262512	0.477069	
1173000	27.685548	2	0.406533	0.396053	0.396053	0.396053	
1174000	27.685548	3	0.371807	0.312611	0.371807	0.422263	
1175000	27.685548	2	0.278647	0.278647	0.278647	0.579582	
1176000	27.685548	3	0.297024	0.450583	0.297024	0.744606	
1177000	27.685548	4	0.423362	0.327843	0.277130	0.607327	
1178000	27.685548	2	0.305014	0.305014	0.305014	0.451339	
1179000	27.685548	2	0.326904	0.326904	0.326904	0.434098	
1180000	27.685548	2	0.404761	0.404761	0.404761	0.471837	
1181000	27.685548	3	0.325940	0.325940	0.374638	0.649444	
1182000	27.685548	4	0.371136	0.367481	0.351240	0.941816	
1183000	27.685548	3	0.325129	0.325129	0.344702	0.400388	
1184000	27.685548	3	0.333228	0.333228	0.259995	0.434848	
1185000	27.685548	2	0.256582	0.359634	0.359634	0.359634	
1186000	27.685548	2	0.338389	0.338389	0.268671	0.338389	
1187000	27.685548	2	0.344571	0.344571	0.344571	0.801224	
1188000	27.685548	3	0.297546	0.275595	0.297546	0.508616	
1189000	27.685548	3	0.343664	0.282375	0.343664	0.415853	
1190000	27.685548	3	0.246690	0.343433	0.343433	0.891996	
1191000	27.685548	1	0.306129	0.306129	0.306129	0.306129	
1192000	27.685548	2	0.318475	0.318475	0.318475	0.455641	
1193000	27.685548	3	0.293149	0.423755	0.521773	0.423755	
1194000	27.685548	3	0.393306	0.283156	0.393306	0.629750	
1195000	27.685548	3	0.360213	0.260208	0.260208	0.484933	
1196000	27.685548	3	0.315598	0.336366	0.315598	0.681662	
1197000	27.685548	2	0.382511	0.273780	0.273780	0.382511	
1198000	27.685548	2	0.341189	0.329823	0.341189	0.341189	
1199000	27.685548	4	0.339661	0.386025	0.273519	0.466077	
1200000	27.685548	3	0.260398	0.260398	0.281735	0.361322	
1201000	27.685548	4	0.285384	0.535292	0.387071	0.754063	
1202000	27.685548	4	0.455560	0.259464	0.316781	0.420511	
1203000	27.685548	3	0.320939	0.419592	0.320939	0.719490	
1204000	27.685548	3	0.309833	0.459039	0.309833	0.656029	
1205000	27.685548	4	0.345070	0.317885	0.430948	0.392250	
1206000	27.685548	3	0.345763	0.345763	0.291708	0.414420	
1207000	27.685548	3	0.344059	0.387604	0.387604	0.488559	
1208000	27.685548	3	0.326139	0.326139	0.317898	0.859591	
1209000	27.685548	4	0.322301	0.355985	0.247225	0.968444	
1210000	27.685548	3	0.307952	0.321957	0.307952	0.673752	
1211000	27.685548	3	0.392330	0.328456	0.328456	0.510858	
1212000	27.685548	4	0.320042	0.438121	0.331264	0.767541	
1213000	27.685548	3	0.395237	0.395237	0.324644	0.679730	
1214000	27.685548	2	0.290411	0.290411	0.290411	0.484027	
1215000	27.685548	2	0.360583	0.360583	0.360583	0.976931	
1216000	27.685548	2	0.331865	0.331865	0.331865	0.886204	
1217000	27.685548	4	0.291271	0.330731	0.290965	0.593832	
1218000	27.685548	3	0.307149	0.345481	0.307149	0.365781	
1219000	27.685548	4	0.345212	0.276542	0.224215	0.502274	
1220000	27.685548	2	0.388369	0.388369	0.415604	0.415604	
1221000	27.685548	3	0.327586	0.327586	0.408143	0.434189	
1222000	27.685548	3	0.331261	0.331261	0.432174	0.831986	
1223000	27.685548	2	0.317982	0.317982	0.317982	0.539182	
1224000	27.685548	3	0.319870	0.365368	0.319870	0.568734	
1225000	27.685548	2	0.361565	0.402908	0.402908	0.361565	
1226000	27.685548	3	0.304831	0.304831	0.445536	0.669916	
1227000	27.685548	3	0.302947	0.302947	0.370322	0.495940	
1228000	27.685548	3	0.410992	0.524911	0.299008	0.524911	
1229000	27.685548	3	0.487643	0.367597	0.293818	0.487643	
1230000	27.685548	2	0.302777	0.302777	0.302777	0.626920	
1231000	27.685548	2	0.379152	0.330093	0.330093	0.379152	
1232000	27.685548	4	0.302183	0.355626	0.323613	0.677228	
1233000	27.685548	4	0.313467	0.318995	0.277368	0.416642	
1234000	27.685548	3	0.269448	0.437891	0.452458	0.452458	
1235000	27.685548	2	0.343934	0.222939	0.343934	0.343934	
1236000	27.685548	3	0.287005	0.287005	0.328752	1.084157	
1237000	27.685548	3	0.299042	0.361951	0.299042	0.375079	
1238000	27.685548	3	0.406061	0.339882	0.339882	0.370173	
1239000	27.685548	2	0.395233	0.281577	0.281577	0.395233	
1240000	27.685548	3	0.352111	0.352111	0.317748	0.615580	
1241000	27.685548	4	0.380105	0.278028	0.289844	0.837060	
1242000	27.685548	2	0.330153	0.289348	0.330153	0.330153	
1243000	27.685548	3	0.425975	0.425975	0.382599	0.489826	
1244000	27.685548	4	0.439242	0.340664	0.259574	0.390216	
1245000	27.685548	2	0.334861	0.334861	0.334861	0.464940	
1246000	27.685548	4	0.337877	0.323468	0.279143	0.544618	
1247000	27.685548	2	0.323804	0.323804	0.323804	0.794995	
1248000	27.685548	4	0.398356	0.252557	0.322599	0.663575	
1249000	27.685548	2	0.298381	0.298381	0.298381	0.432215	
1250000	27.685548	4	0.270136	0.346802	0.523742	0.545485	
1251000	27.685548	4	0.401806	0.304394	0.246716	0.543657	
1252000	27.685548	4	0.363811	0.313585	0.317480	0.455692	
1253000	27.685548	3	0.318956	0.316904	0.318956	0.695477	
1254000	27.685548	3	0.316778	0.397036	0.316778	0.584489	
1255000	27.685548	4	0.337445	0.470597	0.368002	0.501345	
1256000	27.685548	3	0.301381	0.301381	0.335143	0.476167	
1257000	27.685548	2	0.339207	0.339207	0.360480	0.360480	
1258000	27.685548	3	0.434673	0.255213	0.255213	0.569748	
1259000	27.685548	2	0.302907	0.302907	0.302907	0.400577	
1260000	27.685548	3	0.293031	0.294851	0.293031	0.664584	
1261000	27.685548	3	0.379508	0.288408	0.351990	0.379508	
1262000	27.685548	3	0.284187	0.284187	0.254866	0.614231	
1263000	27.685548	2	0.367502	0.367502	0.367502	0.354896	
1264000	27.685548	3	0.398720	0.358600	0.230921	0.358600	
1265000	27.685548	4	0.354361	0.370277	0.365112	0.749760	
1266000	27.685548	2	0.275116	0.275116	0.275116	0.615941	
1267000	27.685548	2	0.451652	0.414981	0.414981	0.451652	
1268000	27.685548	4	0.368991	0.312567	0.344863	0.613003	
1269000	27.685548	3	0.380003	0.380003	0.303533	0.495616	
1270000	27.685548	3	0.275611	0.251252	0.275611	0.737632	
1271000	27.685548	3	0.409066	0.354895	0.278746	0.409066	
1272000	27.685548	2	0.341251	0.422159	0.422159	0.422159	
1273000	27.685548	2	0.298159	0.298159	0.298159	0.444562	
1274000	27.685548	2	0.342521	0.399531	0.342521	0.399531	
1275000	27.685548	2	0.312830	0.312830	0.312830	0.710278	
1276000	27.685548	3	0.362664	0.328104	0.362664	0.789558	
1277000	27.685548	4	0.295543	0.492072	0.306554	0.910953	
1278000	27.685548	3	0.410447	0.359063	0.458305	0.458305	
1279000	27.685548	3	0.288395	0.327992	0.327992	0.422842	
1280000	27.685548	2	0.362983	0.318303	0.362983	0.362983	
1281000	27.685548	2	0.298666	0.298666	0.298666	0.390391	
1282000	27.685548	4	0.303785	0.324109	0.354300	0.555317	
1283000	27.685548	2	0.346054	0.346054	0.346054	0.638453	
