Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
5198000	27.685548	1	0.280234	0.217995	0.183625	0.318147	0.280234	0.217995	0.183625	0.318147	0.280234	0.217995	0.183625	0.318147	0.280234	0.217995	0.183625	0.318147	
5199000	27.685548	2	0.297632	0.234062	0.229576	0.238730	0.297632	0.234062	0.229576	0.238730	0.331530	0.133012	0.154360	0.381097	0.331530	0.133012	0.154360	0.381097	
5200000	27.685548	2	0.220299	0.223185	0.341006	0.215510	0.288829	0.218211	0.190806	0.302154	0.288829	0.218211	0.190806	0.302154	0.288829	0.218211	0.190806	0.302154	
5201000	27.685548	2	0.179534	0.128944	0.445765	0.245758	0.314663	0.178560	0.160393	0.346384	0.314663	0.178560	0.160393	0.346384	0.314663	0.178560	0.160393	0.346384	
5202000	27.685548	1	0.322816	0.189765	0.186757	0.300662	0.322816	0.189765	0.186757	0.300662	0.322816	0.189765	0.186757	0.300662	0.322816	0.189765	0.186757	0.300662	
5203000	27.685548	1	0.272334	0.217384	0.202164	0.308117	0.272334	0.217384	0.202164	0.308117	0.272334	0.217384	0.202164	0.308117	0.272334	0.217384	0.202164	0.308117	
5204000	27.685548	1	0.289091	0.231750	0.201104	0.278055	0.289091	0.231750	0.201104	0.278055	0.289091	0.231750	0.201104	0.278055	0.289091	0.231750	0.201104	0.278055	
5205000	27.685548	1	0.261489	0.214396	0.228046	0.296070	0.261489	0.214396	0.228046	0.296070	0.261489	0.214396	0.228046	0.296070	0.261489	0.214396	0.228046	0.296070	
5206000	27.685548	1	0.266435	0.193250	0.174461	0.365854	0.266435	0.193250	0.174461	0.365854	0.266435	0.193250	0.174461	0.365854	0.266435	0.193250	0.174461	0.365854	
5207000	27.685548	1	0.303104	0.185491	0.189148	0.322257	0.303104	0.185491	0.189148	0.322257	0.303104	0.185491	0.189148	0.322257	0.303104	0.185491	0.189148	0.322257	
5208000	27.685548	1	0.278680	0.223180	0.192397	0.305743	0.278680	0.223180	0.192397	0.305743	0.278680	0.223180	0.192397	0.305743	0.278680	0.223180	0.192397	0.305743	
5209000	27.685548	2	0.255831	0.345235	0.116863	0.282071	0.304732	0.168838	0.125274	0.401156	0.304732	0.168838	0.125274	0.401156	0.304732	0.168838	0.125274	0.401156	
5210000	27.685548	1	0.267236	0.177340	0.217792	0.337631	0.267236	0.177340	0.217792	0.337631	0.267236	0.177340	0.217792	0.337631	0.267236	0.177340	0.217792	0.337631	
5211000	27.685548	1	0.285542	0.184071	0.229546	0.300840	0.285542	0.184071	0.229546	0.300840	0.285542	0.184071	0.229546	0.300840	0.285542	0.184071	0.229546	0.300840	
5212000	27.685548	2	0.252355	0.221435	0.216942	0.309268	0.252355	0.221435	0.216942	0.309268	0.281774	0.176211	0.142569	0.399445	0.281774	0.176211	0.142569	0.399445	
5213000	27.685548	1	0.333726	0.181425	0.168329	0.316519	0.333726	0.181425	0.168329	0.316519	0.333726	0.181425	0.168329	0.316519	0.333726	0.181425	0.168329	0.316519	
5214000	27.685548	1	0.261019	0.206747	0.206064	0.326171	0.261019	0.206747	0.206064	0.326171	0.261019	0.206747	0.206064	0.326171	0.261019	0.206747	0.206064	0.326171	
5215000	27.685548	1	0.259948	0.240537	0.202006	0.297509	0.259948	0.240537	0.202006	0.297509	0.259948	0.240537	0.202006	0.297509	0.259948	0.240537	0.202006	0.297509	
5216000	27.685548	2	0.173705	0.196920	0.445807	0.183567	0.291960	0.153102	0.156134	0.398803	0.291960	0.153102	0.156134	0.398803	0.291960	0.153102	0.156134	0.398803	
5217000	27.685548	1	0.262728	0.234123	0.173355	0.329795	0.262728	0.234123	0.173355	0.329795	0.262728	0.234123	0.173355	0.329795	0.262728	0.234123	0.173355	0.329795	
5218000	27.685548	1	0.291668	0.214416	0.217451	0.276465	0.291668	0.214416	0.217451	0.276465	0.291668	0.214416	0.217451	0.276465	0.291668	0.214416	0.217451	0.276465	
5219000	27.685548	1	0.263430	0.245335	0.175968	0.315267	0.263430	0.245335	0.175968	0.315267	0.263430	0.245335	0.175968	0.315267	0.263430	0.245335	0.175968	0.315267	
5220000	27.685548	1	0.289784	0.207689	0.195019	0.307508	0.289784	0.207689	0.195019	0.307508	0.289784	0.207689	0.195019	0.307508	0.289784	0.207689	0.195019	0.307508	
5221000	27.685548	2	0.234874	0.244646	0.220560	0.299920	0.234874	0.244646	0.220560	0.299920	0.358261	0.138120	0.139636	0.363983	0.358261	0.138120	0.139636	0.363983	
5222000	27.685548	1	0.277130	0.205960	0.195468	0.321442	0.277130	0.205960	0.195468	0.321442	0.277130	0.205960	0.195468	0.321442	0.277130	0.205960	0.195468	0.321442	
5223000	27.685548	1	0.282517	0.178163	0.142517	0.396804	0.282517	0.178163	0.142517	0.396804	0.282517	0.178163	0.142517	0.396804	0.282517	0.178163	0.142517	0.396804	
5224000	27.685548	2	0.227552	0.267058	0.231493	0.273897	0.227552	0.267058	0.231493	0.273897	0.315188	0.157817	0.119342	0.407654	0.315188	0.157817	0.119342	0.407654	
5225000	27.685548	1	0.268054	0.225273	0.211994	0.294679	0.268054	0.225273	0.211994	0.294679	0.268054	0.225273	0.211994	0.294679	0.268054	0.225273	0.211994	0.294679	
5226000	27.685548	2	0.275627	0.300779	0.266808	0.156786	0.290833	0.183801	0.202312	0.323054	0.290833	0.183801	0.202312	0.323054	0.290833	0.183801	0.202312	0.323054	
5227000	27.685548	1	0.260300	0.201892	0.205526	0.332282	0.260300	0.201892	0.205526	0.332282	0.260300	0.201892	0.205526	0.332282	0.260300	0.201892	0.205526	0.332282	
5228000	27.685548	1	0.294517	0.221898	0.194858	0.288726	0.294517	0.221898	0.194858	0.288726	0.294517	0.221898	0.194858	0.288726	0.294517	0.221898	0.194858	0.288726	
5229000	27.685548	1	0.342517	0.185780	0.165069	0.306634	0.342517	0.185780	0.165069	0.306634	0.342517	0.185780	0.165069	0.306634	0.342517	0.185780	0.165069	0.306634	
5230000	27.685548	1	0.260976	0.201722	0.220824	0.316479	0.260976	0.201722	0.220824	0.316479	0.260976	0.201722	0.220824	0.316479	0.260976	0.201722	0.220824	0.316479	
5231000	27.685548	2	0.257143	0.209255	0.161668	0.371933	0.257143	0.209255	0.161668	0.371933	0.345258	0.206459	0.131510	0.316773	0.345258	0.206459	0.131510	0.316773	
5232000	27.685548	2	0.185249	0.364179	0.229319	0.221253	0.276737	0.221151	0.200272	0.301840	0.276737	0.221151	0.200272	0.301840	0.276737	0.221151	0.200272	0.301840	
5233000	27.685548	2	0.092531	0.462163	0.246728	0.198578	0.324086	0.163378	0.149921	0.362614	0.324086	0.163378	0.149921	0.362614	0.324086	0.163378	0.149921	0.362614	
5234000	27.685548	1	0.289446	0.229234	0.180457	0.300863	0.289446	0.229234	0.180457	0.300863	0.289446	0.229234	0.180457	0.300863	0.289446	0.229234	0.180457	0.300863	
5235000	27.685548	3	0.276654	0.248048	0.218752	0.256547	0.213646	0.216799	0.204198	0.365357	0.328394	0.233845	0.165127	0.272634	0.328394	0.233845	0.165127	0.272634	
5236000	27.685548	1	0.268379	0.206753	0.223401	0.301467	0.268379	0.206753	0.223401	0.301467	0.268379	0.206753	0.223401	0.301467	0.268379	0.206753	0.223401	0.301467	
5237000	27.685548	2	0.403360	0.157056	0.305767	0.133817	0.297718	0.122545	0.214221	0.365516	0.297718	0.122545	0.214221	0.365516	0.297718	0.122545	0.214221	0.365516	
5238000	27.685548	2	0.258608	0.227547	0.230475	0.283371	0.258608	0.227547	0.230475	0.283371	0.334986	0.109039	0.151204	0.404771	0.334986	0.109039	0.151204	0.404771	
5239000	27.685548	1	0.252202	0.213660	0.213919	0.320219	0.252202	0.213660	0.213919	0.320219	0.252202	0.213660	0.213919	0.320219	0.252202	0.213660	0.213919	0.320219	
5240000	27.685548	3	0.197068	0.382861	0.240898	0.179173	0.275563	0.223250	0.181759	0.319427	0.283533	0.218603	0.115325	0.382540	0.283533	0.218603	0.115325	0.382540	
5241000	27.685548	1	0.327090	0.202262	0.165393	0.305255	0.327090	0.202262	0.165393	0.305255	0.327090	0.202262	0.165393	0.305255	0.327090	0.202262	0.165393	0.305255	
5242000	27.685548	1	0.288579	0.217216	0.212960	0.281244	0.288579	0.217216	0.212960	0.281244	0.288579	0.217216	0.212960	0.281244	0.288579	0.217216	0.212960	0.281244	
5243000	27.685548	1	0.258319	0.225433	0.176254	0.339993	0.258319	0.225433	0.176254	0.339993	0.258319	0.225433	0.176254	0.339993	0.258319	0.225433	0.176254	0.339993	
5244000	27.685548	1	0.232522	0.230120	0.155875	0.381482	0.232522	0.230120	0.155875	0.381482	0.232522	0.230120	0.155875	0.381482	0.232522	0.230120	0.155875	0.381482	
5245000	27.685548	2	0.293152	0.185038	0.186892	0.334918	0.293152	0.185038	0.186892	0.334918	0.328625	0.176873	0.163683	0.330819	0.328625	0.176873	0.163683	0.330819	
5246000	27.685548	1	0.274713	0.171805	0.178801	0.374680	0.274713	0.171805	0.178801	0.374680	0.274713	0.171805	0.178801	0.374680	0.274713	0.171805	0.178801	0.374680	
5247000	27.685548	2	0.238024	0.239362	0.188787	0.333827	0.238024	0.239362	0.188787	0.333827	0.359990	0.195870	0.111756	0.332384	0.359990	0.195870	0.111756	0.332384	
5248000	27.685548	1	0.330387	0.202441	0.176197	0.290975	0.330387	0.202441	0.176197	0.290975	0.330387	0.202441	0.176197	0.290975	0.330387	0.202441	0.176197	0.290975	
5249000	27.685548	2	0.177172	0.340933	0.322734	0.159160	0.283511	0.244132	0.167724	0.304633	0.283511	0.244132	0.167724	0.304633	0.283511	0.244132	0.167724	0.304633	
5250000	27.685548	2	0.172084	0.389264	0.282480	0.156172	0.293488	0.194981	0.136124	0.375407	0.293488	0.194981	0.136124	0.375407	0.293488	0.194981	0.136124	0.375407	
5251000	27.685548	1	0.283039	0.209606	0.204155	0.303200	0.283039	0.209606	0.204155	0.303200	0.283039	0.209606	0.204155	0.303200	0.283039	0.209606	0.204155	0.303200	
5252000	27.685548	2	0.171095	0.226560	0.227758	0.374587	0.274667	0.222930	0.160387	0.342015	0.274667	0.222930	0.160387	0.342015	0.274667	0.222930	0.160387	0.342015	
5253000	27.685548	1	0.270762	0.238445	0.160289	0.330504	0.270762	0.238445	0.160289	0.330504	0.270762	0.238445	0.160289	0.330504	0.270762	0.238445	0.160289	0.330504	
5254000	27.685548	1	0.326008	0.180854	0.180204	0.312935	0.326008	0.180854	0.180204	0.312935	0.326008	0.180854	0.180204	0.312935	0.326008	0.180854	0.180204	0.312935	
5255000	27.685548	1	0.265823	0.215496	0.258975	0.259706	0.265823	0.215496	0.258975	0.259706	0.265823	0.215496	0.258975	0.259706	0.265823	0.215496	0.258975	0.259706	
5256000	27.685548	2	0.208165	0.306169	0.146719	0.338947	0.301614	0.177287	0.155817	0.365282	0.301614	0.177287	0.155817	0.365282	0.301614	0.177287	0.155817	0.365282	
5257000	27.685548	1	0.254928	0.220299	0.229370	0.295404	0.254928	0.220299	0.229370	0.295404	0.254928	0.220299	0.229370	0.295404	0.254928	0.220299	0.229370	0.295404	
5258000	27.685548	1	0.285697	0.231392	0.207663	0.275248	0.285697	0.231392	0.207663	0.275248	0.285697	0.231392	0.207663	0.275248	0.285697	0.231392	0.207663	0.275248	
5259000	27.685548	1	0.297350	0.194926	0.206619	0.301105	0.297350	0.194926	0.206619	0.301105	0.297350	0.194926	0.206619	0.301105	0.297350	0.194926	0.206619	0.301105	
5260000	27.685548	1	0.260874	0.222131	0.212436	0.304559	0.260874	0.222131	0.212436	0.304559	0.260874	0.222131	0.212436	0.304559	0.260874	0.222131	0.212436	0.304559	
5261000	27.685548	1	0.260446	0.244267	0.197267	0.298020	0.260446	0.244267	0.197267	0.298020	0.260446	0.244267	0.197267	0.298020	0.260446	0.244267	0.197267	0.298020	
5262000	27.685548	1	0.265013	0.207096	0.191537	0.336354	0.265013	0.207096	0.191537	0.336354	0.265013	0.207096	0.191537	0.336354	0.265013	0.207096	0.191537	0.336354	
5263000	27.685548	1	0.286497	0.217966	0.209031	0.286506	0.286497	0.217966	0.209031	0.286506	0.286497	0.217966	0.209031	0.286506	0.286497	0.217966	0.209031	0.286506	
5264000	27.685548	1	0.271906	0.222121	0.208076	0.297897	0.271906	0.222121	0.208076	0.297897	0.271906	0.222121	0.208076	0.297897	0.271906	0.222121	0.208076	0.297897	
5265000	27.685548	2	0.266157	0.226146	0.223914	0.283783	0.266157	0.226146	0.223914	0.283783	0.339287	0.217657	0.189574	0.253482	0.339287	0.217657	0.189574	0.253482	
5266000	27.685548	1	0.282433	0.235932	0.190616	0.291019	0.282433	0.235932	0.190616	0.291019	0.282433	0.235932	0.190616	0.291019	0.282433	0.235932	0.190616	0.291019	
5267000	27.685548	2	0.255276	0.235582	0.207468	0.301674	0.255276	0.235582	0.207468	0.301674	0.380085	0.163536	0.162507	0.293873	0.380085	0.163536	0.162507	0.293873	
5268000	27.685548	2	0.247634	0.151328	0.331308	0.269729	0.286651	0.212274	0.178510	0.322566	0.286651	0.212274	0.178510	0.322566	0.286651	0.212274	0.178510	0.322566	
5269000	27.685548	1	0.294139	0.210189	0.222622	0.273049	0.294139	0.210189	0.222622	0.273049	0.294139	0.210189	0.222622	0.273049	0.294139	0.210189	0.222622	0.273049	
5270000	27.685548	1	0.324728	0.186791	0.193800	0.294682	0.324728	0.186791	0.193800	0.294682	0.324728	0.186791	0.193800	0.294682	0.324728	0.186791	0.193800	0.294682	
5271000	27.685548	1	0.317561	0.197721	0.183854	0.300864	0.317561	0.197721	0.183854	0.300864	0.317561	0.197721	0.183854	0.300864	0.317561	0.197721	0.183854	0.300864	
5272000	27.685548	1	0.284592	0.222918	0.191733	0.300757	0.284592	0.222918	0.191733	0.300757	0.284592	0.222918	0.191733	0.300757	0.284592	0.222918	0.191733	0.300757	
5273000	27.685548	1	0.298606	0.205596	0.211149	0.284649	0.298606	0.205596	0.211149	0.284649	0.298606	0.205596	0.211149	0.284649	0.298606	0.205596	0.211149	0.284649	
5274000	27.685548	1	0.294099	0.199648	0.201813	0.304440	0.294099	0.199648	0.201813	0.304440	0.294099	0.199648	0.201813	0.304440	0.294099	0.199648	0.201813	0.304440	
5275000	27.685548	1	0.327499	0.206163	0.187330	0.279008	0.327499	0.206163	0.187330	0.279008	0.327499	0.206163	0.187330	0.279008	0.327499	0.206163	0.187330	0.279008	
5276000	27.685548	1	0.280116	0.222690	0.190341	0.306853	0.280116	0.222690	0.190341	0.306853	0.280116	0.222690	0.190341	0.306853	0.280116	0.222690	0.190341	0.306853	
5277000	27.685548	1	0.271845	0.222941	0.175847	0.329368	0.271845	0.222941	0.175847	0.329368	0.271845	0.222941	0.175847	0.329368	0.271845	0.222941	0.175847	0.329368	
5278000	27.685548	1	0.297750	0.186904	0.185795	0.329552	0.297750	0.186904	0.185795	0.329552	0.297750	0.186904	0.185795	0.329552	0.297750	0.186904	0.185795	0.329552	
5279000	27.685548	1	0.278581	0.208858	0.153543	0.359018	0.278581	0.208858	0.153543	0.359018	0.278581	0.208858	0.153543	0.359018	0.278581	0.208858	0.153543	0.359018	
5280000	27.685548	1	0.315311	0.190750	0.161728	0.332212	0.315311	0.190750	0.161728	0.332212	0.315311	0.190750	0.161728	0.332212	0.315311	0.190750	0.161728	0.332212	
5281000	27.685548	2	0.224376	0.279084	0.193753	0.302787	0.274933	0.187787	0.234169	0.303111	0.274933	0.187787	0.234169	0.303111	0.274933	0.187787	0.234169	0.303111	
5282000	27.685548	1	0.289622	0.203926	0.185807	0.320644	0.289622	0.203926	0.185807	0.320644	0.289622	0.203926	0.185807	0.320644	0.289622	0.203926	0.185807	0.320644	
5283000	27.685548	1	0.348122	0.191689	0.147299	0.312891	0.348122	0.191689	0.147299	0.312891	0.348122	0.191689	0.147299	0.312891	0.348122	0.191689	0.147299	0.312891	
5284000	27.685548	1	0.283701	0.208446	0.215501	0.292352	0.283701	0.208446	0.215501	0.292352	0.283701	0.208446	0.215501	0.292352	0.283701	0.208446	0.215501	0.292352	
5285000	27.685548	2	0.297582	0.256645	0.232719	0.213055	0.297582	0.256645	0.232719	0.213055	0.391949	0.139015	0.119410	0.349626	0.391949	0.139015	0.119410	0.349626	
5286000	27.685548	1	0.281233	0.200111	0.212607	0.306049	0.281233	0.200111	0.212607	0.306049	0.281233	0.200111	0.212607	0.306049	0.281233	0.200111	0.212607	0.306049	
5287000	27.685548	1	0.316590	0.185589	0.218834	0.278987	0.316590	0.185589	0.218834	0.278987	0.316590	0.185589	0.218834	0.278987	0.316590	0.185589	0.218834	0.278987	
5288000	27.685548	1	0.291206	0.197635	0.179801	0.331358	0.291206	0.197635	0.179801	0.331358	0.291206	0.197635	0.179801	0.331358	0.291206	0.197635	0.179801	0.331358	
5289000	27.685548	1	0.236538	0.245944	0.218754	0.298763	0.236538	0.245944	0.218754	0.298763	0.236538	0.245944	0.218754	0.298763	0.236538	0.245944	0.218754	0.298763	
5290000	27.685548	1	0.284305	0.210292	0.208865	0.296538	0.284305	0.210292	0.208865	0.296538	0.284305	0.210292	0.208865	0.296538	0.284305	0.210292	0.208865	0.296538	
5291000	27.685548	1	0.268110	0.230366	0.207505	0.294019	0.268110	0.230366	0.207505	0.294019	0.268110	0.230366	0.207505	0.294019	0.268110	0.230366	0.207505	0.294019	
5292000	27.685548	1	0.273189	0.227454	0.195210	0.304146	0.273189	0.227454	0.195210	0.304146	0.273189	0.227454	0.195210	0.304146	0.273189	0.227454	0.195210	0.304146	
5293000	27.685548	1	0.239164	0.235380	0.230088	0.295368	0.239164	0.235380	0.230088	0.295368	0.239164	0.235380	0.230088	0.295368	0.239164	0.235380	0.230088	0.295368	
5294000	27.685548	1	0.283030	0.222610	0.203265	0.291095	0.283030	0.222610	0.203265	0.291095	0.283030	0.222610	0.203265	0.291095	0.283030	0.222610	0.203265	0.291095	
5295000	27.685548	2	0.290180	0.213318	0.247195	0.249307	0.290180	0.213318	0.247195	0.249307	0.291977	0.163294	0.150120	0.394610	0.291977	0.163294	0.150120	0.394610	
5296000	27.685548	2	0.103233	0.371689	0.256240	0.268839	0.314271	0.181213	0.162158	0.342359	0.314271	0.181213	0.162158	0.342359	0.314271	0.181213	0.162158	0.342359	
5297000	27.685548	1	0.274352	0.218691	0.182279	0.324678	0.274352	0.218691	0.182279	0.324678	0.274352	0.218691	0.182279	0.324678	0.274352	0.218691	0.182279	0.324678	
5298000	27.685548	1	0.273393	0.197531	0.197780	0.331296	0.273393	0.197531	0.197780	0.331296	0.273393	0.197531	0.197780	0.331296	0.273393	0.197531	0.197780	0.331296	
5299000	27.685548	1	0.260533	0.236034	0.191009	0.312424	0.260533	0.236034	0.191009	0.312424	0.260533	0.236034	0.191009	0.312424	0.260533	0.236034	0.191009	0.312424	
5300000	27.685548	1	0.295665	0.218156	0.157288	0.328891	0.295665	0.218156	0.157288	0.328891	0.295665	0.218156	0.157288	0.328891	0.295665	0.218156	0.157288	0.328891	
5301000	27.685548	1	0.294794	0.228855	0.184845	0.291506	0.294794	0.228855	0.184845	0.291506	0.294794	0.228855	0.184845	0.291506	0.294794	0.228855	0.184845	0.291506	
5302000	27.685548	2	0.340741	0.179966	0.186342	0.292951	0.301811	0.162891	0.187396	0.347902	0.340741	0.179966	0.186342	0.292951	0.301811	0.162891	0.187396	0.347902	
5303000	27.685548	1	0.253509	0.227880	0.210735	0.307876	0.253509	0.227880	0.210735	0.307876	0.253509	0.227880	0.210735	0.307876	0.253509	0.227880	0.210735	0.307876	
5304000	27.685548	1	0.345895	0.157842	0.159350	0.336913	0.345895	0.157842	0.159350	0.336913	0.345895	0.157842	0.159350	0.336913	0.345895	0.157842	0.159350	0.336913	
5305000	27.685548	1	0.333701	0.224729	0.181082	0.260489	0.333701	0.224729	0.181082	0.260489	0.333701	0.224729	0.181082	0.260489	0.333701	0.224729	0.181082	0.260489	
5306000	27.685548	2	0.308593	0.258678	0.241597	0.191131	0.347659	0.161048	0.151237	0.340056	0.347659	0.161048	0.151237	0.340056	0.347659	0.161048	0.151237	0.340056	
5307000	27.685548	2	0.084579	0.292722	0.419717	0.202982	0.290651	0.215992	0.128422	0.364936	0.290651	0.215992	0.128422	0.364936	0.290651	0.215992	0.128422	0.364936	
5308000	27.685548	2	0.154533	0.313439	0.351815	0.180213	0.353508	0.167230	0.172860	0.306403	0.353508	0.167230	0.172860	0.306403	0.353508	0.167230	0.172860	0.306403	
5309000	27.685548	1	0.278572	0.222710	0.184320	0.314398	0.278572	0.222710	0.184320	0.314398	0.278572	0.222710	0.184320	0.314398	0.278572	0.222710	0.184320	0.314398	
5310000	27.685548	1	0.264461	0.228160	0.204253	0.303126	0.264461	0.228160	0.204253	0.303126	0.264461	0.228160	0.204253	0.303126	0.264461	0.228160	0.204253	0.303126	
5311000	27.685548	1	0.297723	0.217005	0.166080	0.319193	0.297723	0.217005	0.166080	0.319193	0.297723	0.217005	0.166080	0.319193	0.297723	0.217005	0.166080	0.319193	
5312000	27.685548	1	0.287308	0.223631	0.187166	0.301895	0.287308	0.223631	0.187166	0.301895	0.287308	0.223631	0.187166	0.301895	0.287308	0.223631	0.187166	0.301895	
5313000	27.685548	1	0.310543	0.223891	0.204657	0.260909	0.310543	0.223891	0.204657	0.260909	0.310543	0.223891	0.204657	0.260909	0.310543	0.223891	0.204657	0.260909	
5314000	27.685548	1	0.254601	0.178036	0.230634	0.336729	0.254601	0.178036	0.230634	0.336729	0.254601	0.178036	0.230634	0.336729	0.254601	0.178036	0.230634	0.336729	
5315000	27.685548	1	0.285523	0.228004	0.187345	0.299129	0.285523	0.228004	0.187345	0.299129	0.285523	0.228004	0.187345	0.299129	0.285523	0.228004	0.187345	0.299129	
5316000	27.685548	2	0.281152	0.225481	0.193132	0.300234	0.281152	0.225481	0.193132	0.300234	0.373426	0.212520	0.134880	0.279175	0.373426	0.212520	0.134880	0.279175	
5317000	27.685548	1	0.274050	0.228165	0.217143	0.280642	0.274050	0.228165	0.217143	0.280642	0.274050	0.228165	0.217143	0.280642	0.274050	0.228165	0.217143	0.280642	
5318000	27.685548	1	0.264933	0.237265	0.200552	0.297249	0.264933	0.237265	0.200552	0.297249	0.264933	0.237265	0.200552	0.297249	0.264933	0.237265	0.200552	0.297249	
5319000	27.685548	1	0.308641	0.176142	0.164042	0.351175	0.308641	0.176142	0.164042	0.351175	0.308641	0.176142	0.164042	0.351175	0.308641	0.176142	0.164042	0.351175	
5320000	27.685548	2	0.119335	0.338854	0.395523	0.146288	0.303400	0.161554	0.179922	0.355124	0.303400	0.161554	0.179922	0.355124	0.303400	0.161554	0.179922	0.355124	
5321000	27.685548	1	0.275311	0.220313	0.204427	0.299950	0.275311	0.220313	0.204427	0.299950	0.275311	0.220313	0.204427	0.299950	0.275311	0.220313	0.204427	0.299950	
5322000	27.685548	1	0.275239	0.206815	0.214811	0.303135	0.275239	0.206815	0.214811	0.303135	0.275239	0.206815	0.214811	0.303135	0.275239	0.206815	0.214811	0.303135	
5323000	27.685548	1	0.262136	0.208955	0.210142	0.318767	0.262136	0.208955	0.210142	0.318767	0.262136	0.208955	0.210142	0.318767	0.262136	0.208955	0.210142	0.318767	
5324000	27.685548	1	0.305796	0.197439	0.179457	0.317308	0.305796	0.197439	0.179457	0.317308	0.305796	0.197439	0.179457	0.317308	0.305796	0.197439	0.179457	0.317308	
5325000	27.685548	2	0.185977	0.277330	0.308383	0.228310	0.331392	0.185482	0.172726	0.310401	0.331392	0.185482	0.172726	0.310401	0.331392	0.185482	0.172726	0.310401	
5326000	27.685548	1	0.331871	0.192312	0.155888	0.319929	0.331871	0.192312	0.155888	0.319929	0.331871	0.192312	0.155888	0.319929	0.331871	0.192312	0.155888	0.319929	
5327000	27.685548	1	0.358671	0.143971	0.124262	0.373096	0.358671	0.143971	0.124262	0.373096	0.358671	0.143971	0.124262	0.373096	0.358671	0.143971	0.124262	0.373096	
5328000	27.685548	1	0.266375	0.212392	0.203931	0.317303	0.266375	0.212392	0.203931	0.317303	0.266375	0.212392	0.203931	0.317303	0.266375	0.212392	0.203931	0.317303	
5329000	27.685548	2	0.309395	0.224101	0.172208	0.294297	0.309395	0.224101	0.172208	0.294297	0.309395	0.224101	0.172208	0.294297	0.319263	0.205555	0.100896	0.374285	
5330000	27.685548	2	0.191118	0.279122	0.256303	0.273457	0.288334	0.202424	0.141414	0.367828	0.288334	0.202424	0.141414	0.367828	0.288334	0.202424	0.141414	0.367828	
5331000	27.685548	1	0.336621	0.186290	0.141413	0.335675	0.336621	0.186290	0.141413	0.335675	0.336621	0.186290	0.141413	0.335675	0.336621	0.186290	0.141413	0.335675	
5332000	27.685548	1	0.328045	0.178855	0.163097	0.330003	0.328045	0.178855	0.163097	0.330003	0.328045	0.178855	0.163097	0.330003	0.328045	0.178855	0.163097	0.330003	
5333000	27.685548	1	0.311195	0.190881	0.175993	0.321931	0.311195	0.190881	0.175993	0.321931	0.311195	0.190881	0.175993	0.321931	0.311195	0.190881	0.175993	0.321931	
5334000	27.685548	2	0.290789	0.222497	0.211754	0.274960	0.290789	0.222497	0.211754	0.274960	0.290789	0.222497	0.211754	0.274960	0.358883	0.172858	0.127370	0.340889	
5335000	27.685548	2	0.239557	0.221459	0.308992	0.229993	0.272567	0.196681	0.204911	0.325841	0.272567	0.196681	0.204911	0.325841	0.272567	0.196681	0.204911	0.325841	
5336000	27.685548	1	0.303533	0.180633	0.210996	0.304838	0.303533	0.180633	0.210996	0.304838	0.303533	0.180633	0.210996	0.304838	0.303533	0.180633	0.210996	0.304838	
5337000	27.685548	2	0.246067	0.249517	0.200263	0.304153	0.246067	0.249517	0.200263	0.304153	0.354715	0.134320	0.137576	0.373389	0.354715	0.134320	0.137576	0.373389	
5338000	27.685548	1	0.270426	0.224073	0.205719	0.299782	0.270426	0.224073	0.205719	0.299782	0.270426	0.224073	0.205719	0.299782	0.270426	0.224073	0.205719	0.299782	
5339000	27.685548	2	0.299213	0.226549	0.196345	0.277893	0.299213	0.226549	0.196345	0.277893	0.341270	0.140790	0.152576	0.365365	0.341270	0.140790	0.152576	0.365365	
5340000	27.685548	2	0.193181	0.311497	0.204875	0.290447	0.257842	0.211811	0.164449	0.365898	0.257842	0.211811	0.164449	0.365898	0.257842	0.211811	0.164449	0.365898	
5341000	27.685548	1	0.291676	0.200499	0.205156	0.302670	0.291676	0.200499	0.205156	0.302670	0.291676	0.200499	0.205156	0.302670	0.291676	0.200499	0.205156	0.302670	
5342000	27.685548	2	0.310324	0.256968	0.127701	0.305006	0.333620	0.159975	0.147484	0.358922	0.333620	0.159975	0.147484	0.358922	0.333620	0.159975	0.147484	0.358922	
5343000	27.685548	1	0.273771	0.194044	0.221653	0.310531	0.273771	0.194044	0.221653	0.310531	0.273771	0.194044	0.221653	0.310531	0.273771	0.194044	0.221653	0.310531	
5344000	27.685548	1	0.292720	0.233090	0.192630	0.281560	0.292720	0.233090	0.192630	0.281560	0.292720	0.233090	0.192630	0.281560	0.292720	0.233090	0.192630	0.281560	
5345000	27.685548	1	0.293358	0.188488	0.157565	0.360588	0.293358	0.188488	0.157565	0.360588	0.293358	0.188488	0.157565	0.360588	0.293358	0.188488	0.157565	0.360588	
5346000	27.685548	2	0.280030	0.227078	0.196056	0.296836	0.280030	0.227078	0.196056	0.296836	0.352148	0.161360	0.159466	0.327026	0.352148	0.161360	0.159466	0.327026	
5347000	27.685548	2	0.287024	0.262034	0.174089	0.276853	0.258742	0.205478	0.208255	0.327525	0.258742	0.205478	0.208255	0.327525	0.258742	0.205478	0.208255	0.327525	
