Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
85000	2.059953	2	7.333265	7.333265	7.333265	49.406714	7.333265	7.333265	7.333265	7.333265	49.406714	
86000	0.568587	2	7.518700	7.518700	7.518700	48.113744	7.518700	7.518700	7.518700	7.518700	48.113744	
87000	3.555238	2	7.764435	7.764435	7.764435	47.166958	7.764435	7.764435	7.764435	7.764435	47.166958	
88000	1.071762	2	7.301299	7.301299	7.301299	48.305162	7.301299	7.301299	7.301299	7.301299	48.305162	
89000	0.575138	2	7.541882	7.541882	7.541882	48.977537	7.541882	7.541882	7.541882	7.541882	48.977537	
90000	2.221845	2	8.139641	8.139641	8.139641	49.708607	8.139641	8.139641	8.139641	8.139641	49.708607	
91000	1.111415	2	7.793666	7.793666	7.793666	48.194740	7.793666	7.793666	7.793666	7.793666	48.194740	
92000	1.741116	2	7.945422	7.945422	7.945422	47.714063	7.945422	7.945422	7.945422	7.945422	47.714063	
93000	1.223723	2	7.551219	7.551219	7.551219	46.975805	7.551219	7.551219	7.551219	7.551219	46.975805	
94000	1.772327	2	7.584023	7.584023	7.584023	47.576686	7.584023	7.584023	7.584023	7.584023	47.576686	
95000	1.523451	2	7.396484	7.396484	7.396484	49.007524	7.396484	7.396484	7.396484	7.396484	49.007524	
96000	0.598674	2	8.012028	8.012028	8.012028	48.663585	8.012028	8.012028	8.012028	8.012028	48.663585	
97000	0.737994	2	7.093002	7.093002	7.093002	48.044037	7.093002	7.093002	7.093002	7.093002	48.044037	
98000	0.675536	2	7.568517	7.568517	7.568517	49.441152	7.568517	7.568517	7.568517	7.568517	49.441152	
99000	0.845036	2	7.465476	7.465476	7.465476	48.465967	7.465476	7.465476	7.465476	7.465476	48.465967	
100000	2.159628	2	7.599906	7.599906	7.599906	48.346843	7.599906	7.599906	7.599906	7.599906	48.346843	
101000	0.329061	2	7.397400	7.397400	7.397400	49.132294	7.397400	7.397400	7.397400	7.397400	49.132294	
102000	1.949893	2	8.055734	8.055734	8.055734	48.505118	8.055734	8.055734	8.055734	8.055734	48.505118	
103000	0.583019	2	8.001810	8.001810	8.001810	47.412331	8.001810	8.001810	8.001810	8.001810	47.412331	
104000	0.438524	2	8.141443	8.141443	8.141443	49.417307	8.141443	8.141443	8.141443	8.141443	49.417307	
105000	0.803516	2	7.637507	7.637507	7.637507	50.506143	7.637507	7.637507	7.637507	7.637507	50.506143	
106000	0.294781	2	7.297948	7.297948	7.297948	47.784549	7.297948	7.297948	7.297948	7.297948	47.784549	
107000	1.847998	2	7.465366	7.465366	7.465366	47.013044	7.465366	7.465366	7.465366	7.465366	47.013044	
108000	0.460947	2	7.496865	7.496865	7.496865	49.550505	7.496865	7.496865	7.496865	7.496865	49.550505	
109000	1.333071	2	7.714521	7.714521	7.714521	47.916013	7.714521	7.714521	7.714521	7.714521	47.916013	
110000	1.238927	2	8.260724	8.260724	8.260724	48.568152	8.260724	8.260724	8.260724	8.260724	48.568152	
111000	1.319614	2	7.548098	7.548098	7.548098	49.055493	7.548098	7.548098	7.548098	7.548098	49.055493	
112000	0.754964	2	7.591248	7.591248	7.591248	46.539183	7.591248	7.591248	7.591248	7.591248	46.539183	
113000	4.042506	2	7.804871	7.804871	7.804871	48.050221	7.804871	7.804871	7.804871	7.804871	48.050221	
114000	1.579903	2	8.073306	8.073306	8.073306	48.605664	8.073306	8.073306	8.073306	8.073306	48.605664	
115000	0.281020	2	7.681152	7.681152	7.681152	48.142281	7.681152	7.681152	7.681152	7.681152	48.142281	
116000	1.113813	2	7.873916	7.873916	7.873916	47.372208	7.873916	7.873916	7.873916	7.873916	47.372208	
117000	1.536541	2	8.027337	8.027337	8.027337	47.494460	8.027337	8.027337	8.027337	8.027337	47.494460	
118000	1.257621	2	7.356508	7.356508	7.356508	49.309799	7.356508	7.356508	7.356508	7.356508	49.309799	
119000	1.136794	2	7.565850	7.565850	7.565850	48.310663	7.565850	7.565850	7.565850	7.565850	48.310663	
120000	1.497100	2	7.440238	7.440238	7.440238	48.941732	7.440238	7.440238	7.440238	7.440238	48.941732	
121000	1.098716	2	7.878095	7.878095	7.878095	48.432225	7.878095	7.878095	7.878095	7.878095	48.432225	
122000	0.649397	2	7.434141	7.434141	7.434141	48.055218	7.434141	7.434141	7.434141	7.434141	48.055218	
123000	0.647756	2	7.117444	7.117444	7.117444	49.472259	7.117444	7.117444	7.117444	7.117444	49.472259	
124000	0.899099	2	7.339668	7.339668	7.339668	48.452596	7.339668	7.339668	7.339668	7.339668	48.452596	
125000	1.325066	2	7.325571	7.325571	7.325571	50.231860	7.325571	7.325571	7.325571	7.325571	50.231860	
126000	1.511459	2	7.536532	7.536532	7.536532	47.162272	7.536532	7.536532	7.536532	7.536532	47.162272	
127000	0.947544	2	7.758281	7.758281	7.758281	47.418059	7.758281	7.758281	7.758281	7.758281	47.418059	
128000	0.160813	2	7.176045	7.176045	7.176045	48.435022	7.176045	7.176045	7.176045	7.176045	48.435022	
129000	0.415053	2	7.704874	7.704874	7.704874	49.440315	7.704874	7.704874	7.704874	7.704874	49.440315	
130000	1.502741	2	7.277091	7.277091	7.277091	49.601685	7.277091	7.277091	7.277091	7.277091	49.601685	
131000	1.764667	2	7.283032	7.283032	7.283032	47.391081	7.283032	7.283032	7.283032	7.283032	47.391081	
132000	2.084872	2	7.235145	7.235145	7.235145	49.178673	7.235145	7.235145	7.235145	7.235145	49.178673	
133000	0.927736	2	7.793779	7.793779	7.793779	47.706961	7.793779	7.793779	7.793779	7.793779	47.706961	
134000	0.511605	2	7.710898	7.710898	7.710898	49.364303	7.710898	7.710898	7.710898	7.710898	49.364303	
135000	0.586015	2	7.801229	7.801229	7.801229	48.882815	7.801229	7.801229	7.801229	7.801229	48.882815	
136000	1.362982	2	8.244802	8.244802	8.244802	48.366166	8.244802	8.244802	8.244802	8.244802	48.366166	
137000	0.179490	2	8.082251	8.082251	8.082251	47.922566	8.082251	8.082251	8.082251	8.082251	47.922566	
138000	0.180532	2	7.860897	7.860897	7.860897	49.440643	7.860897	7.860897	7.860897	7.860897	49.440643	
139000	0.574558	2	7.457232	7.457232	7.457232	47.909592	7.457232	7.457232	7.457232	7.457232	47.909592	
140000	0.552466	2	6.947121	6.947121	6.947121	48.665920	6.947121	6.947121	6.947121	6.947121	48.665920	
141000	0.389413	2	7.393770	7.393770	7.393770	47.376889	7.393770	7.393770	7.393770	7.393770	47.376889	
142000	0.453162	2	7.407355	7.407355	7.407355	45.096985	7.407355	7.407355	7.407355	7.407355	45.096985	
143000	2.509247	2	7.251390	7.251390	7.251390	48.334398	7.251390	7.251390	7.251390	7.251390	48.334398	
144000	0.769396	2	7.046904	7.046904	7.046904	50.466244	7.046904	7.046904	7.046904	7.046904	50.466244	
145000	2.321485	2	7.802723	7.802723	7.802723	48.830003	7.802723	7.802723	7.802723	7.802723	48.830003	
146000	0.139281	2	7.807742	7.807742	7.807742	47.624476	7.807742	7.807742	7.807742	7.807742	47.624476	
147000	2.569194	2	8.393052	8.393052	8.393052	48.224842	8.393052	8.393052	8.393052	8.393052	48.224842	
148000	0.455417	2	7.851724	7.851724	7.851724	48.413710	7.851724	7.851724	7.851724	7.851724	48.413710	
149000	1.187948	2	7.766487	7.766487	7.766487	49.369197	7.766487	7.766487	7.766487	7.766487	49.369197	
150000	0.854487	2	8.079840	8.079840	8.079840	46.624185	8.079840	8.079840	8.079840	8.079840	46.624185	
151000	1.453500	2	7.174504	7.174504	7.174504	48.045898	7.174504	7.174504	7.174504	7.174504	48.045898	
152000	1.110023	2	7.284927	7.284927	7.284927	48.341563	7.284927	7.284927	7.284927	7.284927	48.341563	
153000	1.897127	2	7.430505	7.430505	7.430505	47.667720	7.430505	7.430505	7.430505	7.430505	47.667720	
154000	1.151965	2	7.563004	7.563004	7.563004	48.587749	7.563004	7.563004	7.563004	7.563004	48.587749	
155000	0.951188	2	7.461305	7.461305	7.461305	48.507982	7.461305	7.461305	7.461305	7.461305	48.507982	
156000	0.474156	2	7.282977	7.282977	7.282977	47.476710	7.282977	7.282977	7.282977	7.282977	47.476710	
157000	5.937208	2	6.961425	6.961425	6.961425	47.156635	6.961425	6.961425	6.961425	6.961425	47.156635	
158000	0.919255	2	7.283605	7.283605	7.283605	49.036128	7.283605	7.283605	7.283605	7.283605	49.036128	
159000	2.255638	2	7.828167	7.828167	7.828167	48.706555	7.828167	7.828167	7.828167	7.828167	48.706555	
160000	2.740442	2	8.255086	8.255086	8.255086	47.523143	8.255086	8.255086	8.255086	8.255086	47.523143	
161000	0.294610	2	7.656495	7.656495	7.656495	47.634115	7.656495	7.656495	7.656495	7.656495	47.634115	
162000	1.465463	2	7.638774	7.638774	7.638774	48.547580	7.638774	7.638774	7.638774	7.638774	48.547580	
163000	2.399682	2	7.065367	7.065367	7.065367	48.239927	7.065367	7.065367	7.065367	7.065367	48.239927	
164000	0.869914	2	7.573005	7.573005	7.573005	47.567300	7.573005	7.573005	7.573005	7.573005	47.567300	
165000	2.025699	2	7.404298	7.404298	7.404298	48.531974	7.404298	7.404298	7.404298	7.404298	48.531974	
166000	2.565276	2	7.582777	7.582777	7.582777	47.072339	7.582777	7.582777	7.582777	7.582777	47.072339	
167000	0.752823	2	7.375706	7.375706	7.375706	47.693044	7.375706	7.375706	7.375706	7.375706	47.693044	
168000	2.124116	2	7.455077	7.455077	7.455077	46.964497	7.455077	7.455077	7.455077	7.455077	46.964497	
169000	0.441399	2	7.406065	7.406065	7.406065	45.771121	7.406065	7.406065	7.406065	7.406065	45.771121	
170000	0.239592	2	7.564352	7.564352	7.564352	47.862816	7.564352	7.564352	7.564352	7.564352	47.862816	
171000	0.663516	2	7.599107	7.599107	7.599107	47.425585	7.599107	7.599107	7.599107	7.599107	47.425585	
172000	1.295486	2	7.528980	7.528980	7.528980	46.648093	7.528980	7.528980	7.528980	7.528980	46.648093	
173000	0.871382	2	7.504448	7.504448	7.504448	48.286647	7.504448	7.504448	7.504448	7.504448	48.286647	
174000	1.161790	2	7.172827	7.172827	7.172827	47.290741	7.172827	7.172827	7.172827	7.172827	47.290741	
175000	0.368706	2	7.618061	7.618061	7.618061	46.604688	7.618061	7.618061	7.618061	7.618061	46.604688	
176000	0.623317	2	7.852325	7.852325	7.852325	49.160188	7.852325	7.852325	7.852325	7.852325	49.160188	
177000	1.168791	2	7.311669	7.311669	7.311669	48.522482	7.311669	7.311669	7.311669	7.311669	48.522482	
178000	0.876350	2	7.076605	7.076605	7.076605	47.748432	7.076605	7.076605	7.076605	7.076605	47.748432	
179000	2.062464	2	7.664999	7.664999	7.664999	46.919743	7.664999	7.664999	7.664999	7.664999	46.919743	
180000	1.131533	2	7.540110	7.540110	7.540110	45.962255	7.540110	7.540110	7.540110	7.540110	45.962255	
181000	1.305269	2	7.580694	7.580694	7.580694	48.016728	7.580694	7.580694	7.580694	7.580694	48.016728	
182000	1.447328	2	7.454355	7.454355	7.454355	47.754464	7.454355	7.454355	7.454355	7.454355	47.754464	
183000	1.682452	2	7.200684	7.200684	7.200684	46.798563	7.200684	7.200684	7.200684	7.200684	46.798563	
184000	0.813954	2	7.521322	7.521322	7.521322	48.818284	7.521322	7.521322	7.521322	7.521322	48.818284	
185000	2.526061	2	7.366329	7.366329	7.366329	47.727953	7.366329	7.366329	7.366329	7.366329	47.727953	
186000	2.471863	2	7.425673	7.425673	7.425673	48.141040	7.425673	7.425673	7.425673	7.425673	48.141040	
187000	3.441917	2	7.332134	7.332134	7.332134	47.329993	7.332134	7.332134	7.332134	7.332134	47.329993	
188000	2.981249	2	7.722171	7.722171	7.722171	47.202841	7.722171	7.722171	7.722171	7.722171	47.202841	
189000	1.470746	2	7.205035	7.205035	7.205035	47.510746	7.205035	7.205035	7.205035	7.205035	47.510746	
190000	2.111096	2	7.812973	7.812973	7.812973	46.804703	7.812973	7.812973	7.812973	7.812973	46.804703	
191000	0.862200	2	7.372606	7.372606	7.372606	46.570083	7.372606	7.372606	7.372606	7.372606	46.570083	
192000	0.214540	2	7.021746	7.021746	7.021746	46.374021	7.021746	7.021746	7.021746	7.021746	46.374021	
193000	0.996602	2	7.145794	7.145794	7.145794	47.986842	7.145794	7.145794	7.145794	7.145794	47.986842	
194000	1.404290	2	7.338687	7.338687	7.338687	48.223947	7.338687	7.338687	7.338687	7.338687	48.223947	
195000	2.709554	2	7.067967	7.067967	7.067967	48.861604	7.067967	7.067967	7.067967	7.067967	48.861604	
196000	1.524880	2	7.203712	7.203712	7.203712	47.575722	7.203712	7.203712	7.203712	7.203712	47.575722	
197000	0.434612	2	7.513227	7.513227	7.513227	47.976540	7.513227	7.513227	7.513227	7.513227	47.976540	
198000	1.260106	2	7.513372	7.513372	7.513372	46.695446	7.513372	7.513372	7.513372	7.513372	46.695446	
199000	1.195125	2	7.492357	7.492357	7.492357	49.492368	7.492357	7.492357	7.492357	7.492357	49.492368	
200000	0.892458	2	7.564482	7.564482	7.564482	46.856777	7.564482	7.564482	7.564482	7.564482	46.856777	
201000	0.111761	2	7.542939	7.542939	7.542939	47.170396	7.542939	7.542939	7.542939	7.542939	47.170396	
202000	1.097755	2	7.120946	7.120946	7.120946	47.034550	7.120946	7.120946	7.120946	7.120946	47.034550	
203000	0.319523	2	7.409394	7.409394	7.409394	47.622371	7.409394	7.409394	7.409394	7.409394	47.622371	
204000	1.025906	2	7.786795	7.786795	7.786795	46.227626	7.786795	7.786795	7.786795	7.786795	46.227626	
205000	1.488880	2	7.269012	7.269012	7.269012	46.243725	7.269012	7.269012	7.269012	7.269012	46.243725	
206000	0.659626	2	7.262287	7.262287	7.262287	48.742282	7.262287	7.262287	7.262287	7.262287	48.742282	
207000	2.326739	2	7.369960	7.369960	7.369960	47.825344	7.369960	7.369960	7.369960	7.369960	47.825344	
208000	1.099715	2	7.579312	7.579312	7.579312	47.424519	7.579312	7.579312	7.579312	7.579312	47.424519	
209000	1.557541	2	7.170453	7.170453	7.170453	46.515577	7.170453	7.170453	7.170453	7.170453	46.515577	
210000	2.538640	2	7.898324	7.898324	7.898324	46.383704	7.898324	7.898324	7.898324	7.898324	46.383704	
211000	1.101342	2	7.426876	7.426876	7.426876	47.932013	7.426876	7.426876	7.426876	7.426876	47.932013	
212000	1.592954	2	7.358238	7.358238	7.358238	44.205871	7.358238	7.358238	7.358238	7.358238	44.205871	
213000	0.498242	2	7.382822	7.382822	7.382822	46.433895	7.382822	7.382822	7.382822	7.382822	46.433895	
214000	2.408468	2	7.703155	7.703155	7.703155	47.157072	7.703155	7.703155	7.703155	7.703155	47.157072	
215000	2.505952	2	7.761639	7.761639	7.761639	48.598303	7.761639	7.761639	7.761639	7.761639	48.598303	
216000	1.119132	2	7.442162	7.442162	7.442162	46.843279	7.442162	7.442162	7.442162	7.442162	46.843279	
217000	1.384899	2	8.733552	8.733552	8.733552	46.716405	8.733552	8.733552	8.733552	8.733552	46.716405	
218000	1.736825	2	8.169169	8.169169	8.169169	47.890079	8.169169	8.169169	8.169169	8.169169	47.890079	
219000	1.184131	2	7.105910	7.105910	7.105910	46.679981	7.105910	7.105910	7.105910	7.105910	46.679981	
220000	0.366736	2	7.514724	7.514724	7.514724	48.871976	7.514724	7.514724	7.514724	7.514724	48.871976	
221000	0.511771	2	7.735753	7.735753	7.735753	46.106252	7.735753	7.735753	7.735753	7.735753	46.106252	
222000	0.274464	2	7.487587	7.487587	7.487587	47.042587	7.487587	7.487587	7.487587	7.487587	47.042587	
223000	1.220402	2	7.542209	7.542209	7.542209	47.476588	7.542209	7.542209	7.542209	7.542209	47.476588	
224000	2.254699	2	7.448723	7.448723	7.448723	48.745483	7.448723	7.448723	7.448723	7.448723	48.745483	
225000	0.871703	2	7.069472	7.069472	7.069472	46.555341	7.069472	7.069472	7.069472	7.069472	46.555341	
226000	1.484278	2	6.956694	6.956694	6.956694	47.699844	6.956694	6.956694	6.956694	6.956694	47.699844	
227000	2.019764	2	7.550489	7.550489	7.550489	48.016462	7.550489	7.550489	7.550489	7.550489	48.016462	
228000	0.483956	2	6.906548	6.906548	6.906548	47.701927	6.906548	6.906548	6.906548	6.906548	47.701927	
229000	0.603788	2	7.132892	7.132892	7.132892	47.571006	7.132892	7.132892	7.132892	7.132892	47.571006	
230000	1.385820	2	7.165888	7.165888	7.165888	47.280072	7.165888	7.165888	7.165888	7.165888	47.280072	
231000	1.217952	2	8.106997	8.106997	8.106997	46.654636	8.106997	8.106997	8.106997	8.106997	46.654636	
232000	1.607039	2	7.694198	7.694198	7.694198	46.957550	7.694198	7.694198	7.694198	7.694198	46.957550	
233000	1.071287	2	7.599436	7.599436	7.599436	47.598007	7.599436	7.599436	7.599436	7.599436	47.598007	
234000	0.712183	2	7.195172	7.195172	7.195172	46.364657	7.195172	7.195172	7.195172	7.195172	46.364657	
235000	1.174209	2	7.377970	7.377970	7.377970	49.598304	7.377970	7.377970	7.377970	7.377970	49.598304	
236000	1.479006	2	7.354280	7.354280	7.354280	48.185044	7.354280	7.354280	7.354280	7.354280	48.185044	
237000	0.704499	2	7.767658	7.767658	7.767658	47.200675	7.767658	7.767658	7.767658	7.767658	47.200675	
238000	0.482936	2	7.206136	7.206136	7.206136	48.913984	7.206136	7.206136	7.206136	7.206136	48.913984	
239000	1.398639	2	7.561323	7.561323	7.561323	49.268922	7.561323	7.561323	7.561323	7.561323	49.268922	
240000	0.557773	2	7.663498	7.663498	7.663498	46.621550	7.663498	7.663498	7.663498	7.663498	46.621550	
241000	1.614271	2	7.795419	7.795419	7.795419	47.814969	7.795419	7.795419	7.795419	7.795419	47.814969	
242000	0.142242	2	7.191137	7.191137	7.191137	50.653869	7.191137	7.191137	7.191137	7.191137	50.653869	
243000	0.738772	2	7.328202	7.328202	7.328202	47.335183	7.328202	7.328202	7.328202	7.328202	47.335183	
244000	1.302949	2	7.605142	7.605142	7.605142	47.605914	7.605142	7.605142	7.605142	7.605142	47.605914	
245000	1.132534	2	7.478322	7.478322	7.478322	49.156447	7.478322	7.478322	7.478322	7.478322	49.156447	
246000	1.288011	2	8.143257	8.143257	8.143257	47.474083	8.143257	8.143257	8.143257	8.143257	47.474083	
247000	0.391886	2	7.590922	7.590922	7.590922	47.112571	7.590922	7.590922	7.590922	7.590922	47.112571	
