Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
1004000	3.009524	3	0.415281	0.383149	0.062081	0.139489	0.415281	0.383149	0.062081	0.139489	0.127698	0.402287	0.146019	0.323996	0.415281	0.383149	0.062081	0.139489	0.259720	0.259500	0.200613	0.280166	0.259720	0.259500	0.200613	0.280166	0.415281	0.383149	0.062081	0.139489	0.127698	0.402287	0.146019	0.323996	0.415281	0.383149	0.062081	0.139489	
1005000	0.678935	2	0.415281	0.383149	0.062081	0.139489	0.415281	0.383149	0.062081	0.139489	0.271273	0.253067	0.208373	0.267287	0.415281	0.383149	0.062081	0.139489	0.271273	0.253067	0.208373	0.267287	0.271273	0.253067	0.208373	0.267287	0.415281	0.383149	0.062081	0.139489	0.271273	0.253067	0.208373	0.267287	0.415281	0.383149	0.062081	0.139489	
1006000	0.331009	2	0.415281	0.383149	0.062081	0.139489	0.415281	0.383149	0.062081	0.139489	0.249212	0.263128	0.186556	0.301104	0.415281	0.383149	0.062081	0.139489	0.249212	0.263128	0.186556	0.301104	0.249212	0.263128	0.186556	0.301104	0.415281	0.383149	0.062081	0.139489	0.249212	0.263128	0.186556	0.301104	0.415281	0.383149	0.062081	0.139489	
1007000	3.255115	3	0.415281	0.383149	0.062081	0.139489	0.415281	0.383149	0.062081	0.139489	0.132808	0.316595	0.143140	0.407458	0.415281	0.383149	0.062081	0.139489	0.260094	0.267695	0.186834	0.285377	0.260094	0.267695	0.186834	0.285377	0.415281	0.383149	0.062081	0.139489	0.132808	0.316595	0.143140	0.407458	0.415281	0.383149	0.062081	0.139489	
1008000	0.695561	2	0.403145	0.392404	0.062578	0.141874	0.403145	0.392404	0.062578	0.141874	0.260817	0.270112	0.189487	0.279584	0.403145	0.392404	0.062578	0.141874	0.260817	0.270112	0.189487	0.279584	0.260817	0.270112	0.189487	0.279584	0.403145	0.392404	0.062578	0.141874	0.260817	0.270112	0.189487	0.279584	0.403145	0.392404	0.062578	0.141874	
1009000	0.736680	3	0.403145	0.392404	0.062578	0.141874	0.403145	0.392404	0.062578	0.141874	0.192727	0.358101	0.118809	0.330363	0.403145	0.392404	0.062578	0.141874	0.251594	0.270272	0.186009	0.292125	0.251594	0.270272	0.186009	0.292125	0.403145	0.392404	0.062578	0.141874	0.251594	0.270272	0.186009	0.292125	0.403145	0.392404	0.062578	0.141874	
1010000	0.067003	2	0.403145	0.392404	0.062578	0.141874	0.403145	0.392404	0.062578	0.141874	0.255335	0.303215	0.159794	0.281656	0.403145	0.392404	0.062578	0.141874	0.255335	0.303215	0.159794	0.281656	0.255335	0.303215	0.159794	0.281656	0.403145	0.392404	0.062578	0.141874	0.255335	0.303215	0.159794	0.281656	0.403145	0.392404	0.062578	0.141874	
1011000	0.819572	2	0.403145	0.392404	0.062578	0.141874	0.403145	0.392404	0.062578	0.141874	0.260089	0.270741	0.171625	0.297544	0.403145	0.392404	0.062578	0.141874	0.260089	0.270741	0.171625	0.297544	0.260089	0.270741	0.171625	0.297544	0.403145	0.392404	0.062578	0.141874	0.260089	0.270741	0.171625	0.297544	0.403145	0.392404	0.062578	0.141874	
1012000	0.416760	3	0.403145	0.392404	0.062578	0.141874	0.403145	0.392404	0.062578	0.141874	0.158739	0.311783	0.189420	0.340059	0.403145	0.392404	0.062578	0.141874	0.268889	0.243697	0.216856	0.270559	0.268889	0.243697	0.216856	0.270559	0.403145	0.392404	0.062578	0.141874	0.158739	0.311783	0.189420	0.340059	0.403145	0.392404	0.062578	0.141874	
1013000	0.668226	2	0.403145	0.392404	0.062578	0.141874	0.403145	0.392404	0.062578	0.141874	0.202179	0.270386	0.169710	0.357725	0.403145	0.392404	0.062578	0.141874	0.202179	0.270386	0.169710	0.357725	0.202179	0.270386	0.169710	0.357725	0.403145	0.392404	0.062578	0.141874	0.202179	0.270386	0.169710	0.357725	0.403145	0.392404	0.062578	0.141874	
1014000	0.767110	3	0.407755	0.385960	0.057109	0.149177	0.407755	0.385960	0.057109	0.149177	0.174180	0.523493	0.067306	0.235020	0.407755	0.385960	0.057109	0.149177	0.273981	0.251427	0.204264	0.270327	0.273981	0.251427	0.204264	0.270327	0.407755	0.385960	0.057109	0.149177	0.273981	0.251427	0.204264	0.270327	0.407755	0.385960	0.057109	0.149177	
1015000	1.122667	3	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.161933	0.333449	0.189181	0.315436	0.411376	0.385043	0.058947	0.144634	0.290159	0.233809	0.236623	0.239409	0.290159	0.233809	0.236623	0.239409	0.411376	0.385043	0.058947	0.144634	0.161933	0.333449	0.189181	0.315436	0.411376	0.385043	0.058947	0.144634	
1016000	1.125411	3	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.178761	0.363004	0.125867	0.332368	0.411376	0.385043	0.058947	0.144634	0.283822	0.231872	0.209961	0.274345	0.283822	0.231872	0.209961	0.274345	0.411376	0.385043	0.058947	0.144634	0.178761	0.363004	0.125867	0.332368	0.411376	0.385043	0.058947	0.144634	
1017000	0.152825	3	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.184073	0.377441	0.137605	0.300881	0.411376	0.385043	0.058947	0.144634	0.244866	0.252810	0.251380	0.250943	0.244866	0.252810	0.251380	0.250943	0.411376	0.385043	0.058947	0.144634	0.184073	0.377441	0.137605	0.300881	0.411376	0.385043	0.058947	0.144634	
1018000	0.615494	3	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.223353	0.292558	0.167792	0.316298	0.411376	0.385043	0.058947	0.144634	0.264820	0.240947	0.214820	0.279414	0.264820	0.240947	0.214820	0.279414	0.411376	0.385043	0.058947	0.144634	0.223353	0.292558	0.167792	0.316298	0.411376	0.385043	0.058947	0.144634	
1019000	1.088223	3	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.178715	0.371378	0.127645	0.322262	0.411376	0.385043	0.058947	0.144634	0.297553	0.219199	0.212706	0.270542	0.297553	0.219199	0.212706	0.270542	0.411376	0.385043	0.058947	0.144634	0.178715	0.371378	0.127645	0.322262	0.411376	0.385043	0.058947	0.144634	
1020000	1.219590	3	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.120577	0.393245	0.163774	0.322405	0.411376	0.385043	0.058947	0.144634	0.248747	0.248176	0.235015	0.268062	0.248747	0.248176	0.235015	0.268062	0.411376	0.385043	0.058947	0.144634	0.120577	0.393245	0.163774	0.322405	0.411376	0.385043	0.058947	0.144634	
1021000	1.315644	3	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.169622	0.324511	0.151227	0.354641	0.411376	0.385043	0.058947	0.144634	0.253198	0.246034	0.204814	0.295954	0.253198	0.246034	0.204814	0.295954	0.411376	0.385043	0.058947	0.144634	0.169622	0.324511	0.151227	0.354641	0.411376	0.385043	0.058947	0.144634	
1022000	0.533261	4	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.188700	0.343257	0.154625	0.313418	0.411376	0.385043	0.058947	0.144634	0.273344	0.241906	0.221161	0.263589	0.289772	0.232639	0.171969	0.305621	0.411376	0.385043	0.058947	0.144634	0.188700	0.343257	0.154625	0.313418	0.411376	0.385043	0.058947	0.144634	
1023000	1.295689	4	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.171773	0.336366	0.137595	0.354266	0.411376	0.385043	0.058947	0.144634	0.294732	0.195968	0.286473	0.222827	0.253312	0.209862	0.185062	0.351764	0.411376	0.385043	0.058947	0.144634	0.171773	0.336366	0.137595	0.354266	0.411376	0.385043	0.058947	0.144634	
1024000	1.154546	2	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.256287	0.278784	0.187021	0.277909	0.411376	0.385043	0.058947	0.144634	0.256287	0.278784	0.187021	0.277909	0.256287	0.278784	0.187021	0.277909	0.411376	0.385043	0.058947	0.144634	0.256287	0.278784	0.187021	0.277909	0.411376	0.385043	0.058947	0.144634	
1025000	1.868768	3	0.445545	0.323908	0.062551	0.167997	0.445545	0.323908	0.062551	0.167997	0.249260	0.286727	0.176496	0.287516	0.411376	0.385043	0.058947	0.144634	0.249260	0.286727	0.176496	0.287516	0.249260	0.286727	0.176496	0.287516	0.411376	0.385043	0.058947	0.144634	0.249260	0.286727	0.176496	0.287516	0.411376	0.385043	0.058947	0.144634	
1026000	1.047195	3	0.411376	0.385043	0.058947	0.144634	0.411376	0.385043	0.058947	0.144634	0.192730	0.359368	0.124648	0.323254	0.411376	0.385043	0.058947	0.144634	0.266341	0.248858	0.211227	0.273574	0.266341	0.248858	0.211227	0.273574	0.411376	0.385043	0.058947	0.144634	0.192730	0.359368	0.124648	0.323254	0.411376	0.385043	0.058947	0.144634	
1027000	1.486693	3	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.149375	0.371735	0.146842	0.332048	0.399902	0.393422	0.056837	0.149839	0.265193	0.259538	0.232515	0.242754	0.265193	0.259538	0.232515	0.242754	0.399902	0.393422	0.056837	0.149839	0.149375	0.371735	0.146842	0.332048	0.399902	0.393422	0.056837	0.149839	
1028000	0.842835	3	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.250014	0.253163	0.168188	0.328634	0.399902	0.393422	0.056837	0.149839	0.271065	0.237662	0.210691	0.280582	0.271065	0.237662	0.210691	0.280582	0.399902	0.393422	0.056837	0.149839	0.250014	0.253163	0.168188	0.328634	0.399902	0.393422	0.056837	0.149839	
1029000	0.500967	3	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.141085	0.366385	0.159792	0.332738	0.399902	0.393422	0.056837	0.149839	0.270425	0.273958	0.185127	0.270490	0.270425	0.273958	0.185127	0.270490	0.399902	0.393422	0.056837	0.149839	0.141085	0.366385	0.159792	0.332738	0.399902	0.393422	0.056837	0.149839	
1030000	1.064598	3	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.194530	0.359347	0.138943	0.307180	0.399902	0.393422	0.056837	0.149839	0.291135	0.222164	0.215353	0.271349	0.291135	0.222164	0.215353	0.271349	0.399902	0.393422	0.056837	0.149839	0.194530	0.359347	0.138943	0.307180	0.399902	0.393422	0.056837	0.149839	
1031000	0.685023	3	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.195706	0.359467	0.132442	0.312385	0.399902	0.393422	0.056837	0.149839	0.242823	0.243420	0.235443	0.278313	0.242823	0.243420	0.235443	0.278313	0.399902	0.393422	0.056837	0.149839	0.195706	0.359467	0.132442	0.312385	0.399902	0.393422	0.056837	0.149839	
1032000	0.930147	3	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.275249	0.223199	0.189830	0.311722	0.399902	0.393422	0.056837	0.149839	0.319658	0.238540	0.222723	0.219080	0.275249	0.223199	0.189830	0.311722	0.399902	0.393422	0.056837	0.149839	0.275249	0.223199	0.189830	0.311722	0.399902	0.393422	0.056837	0.149839	
1033000	1.091624	3	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.143904	0.327050	0.133566	0.395480	0.399902	0.393422	0.056837	0.149839	0.232794	0.280419	0.200043	0.286744	0.232794	0.280419	0.200043	0.286744	0.399902	0.393422	0.056837	0.149839	0.232794	0.280419	0.200043	0.286744	0.399902	0.393422	0.056837	0.149839	
1034000	1.456042	4	0.430659	0.306157	0.079068	0.184117	0.430659	0.306157	0.079068	0.184117	0.168245	0.366186	0.156063	0.309507	0.399902	0.393422	0.056837	0.149839	0.263888	0.265197	0.194278	0.276636	0.263888	0.265197	0.194278	0.276636	0.399902	0.393422	0.056837	0.149839	0.168245	0.366186	0.156063	0.309507	0.399902	0.393422	0.056837	0.149839	
1035000	1.358413	4	0.414037	0.320606	0.079489	0.185868	0.414037	0.320606	0.079489	0.185868	0.174055	0.348507	0.147904	0.329534	0.399902	0.393422	0.056837	0.149839	0.281678	0.240466	0.210524	0.267332	0.281678	0.240466	0.210524	0.267332	0.399902	0.393422	0.056837	0.149839	0.174055	0.348507	0.147904	0.329534	0.399902	0.393422	0.056837	0.149839	
1036000	0.732066	4	0.408056	0.318507	0.077732	0.195705	0.408056	0.318507	0.077732	0.195705	0.207991	0.317070	0.119441	0.355499	0.399902	0.393422	0.056837	0.149839	0.288582	0.244635	0.170122	0.296662	0.288582	0.244635	0.170122	0.296662	0.399902	0.393422	0.056837	0.149839	0.207991	0.317070	0.119441	0.355499	0.399902	0.393422	0.056837	0.149839	
1037000	0.641151	2	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.299833	0.290584	0.183781	0.225801	0.399902	0.393422	0.056837	0.149839	0.299833	0.290584	0.183781	0.225801	0.299833	0.290584	0.183781	0.225801	0.399902	0.393422	0.056837	0.149839	0.299833	0.290584	0.183781	0.225801	0.399902	0.393422	0.056837	0.149839	
1038000	1.007380	3	0.399902	0.393422	0.056837	0.149839	0.399902	0.393422	0.056837	0.149839	0.190668	0.339019	0.138096	0.332217	0.399902	0.393422	0.056837	0.149839	0.300386	0.248005	0.177440	0.274169	0.300386	0.248005	0.177440	0.274169	0.399902	0.393422	0.056837	0.149839	0.190668	0.339019	0.138096	0.332217	0.399902	0.393422	0.056837	0.149839	
1039000	0.311037	2	0.393817	0.403565	0.056621	0.145997	0.393817	0.403565	0.056621	0.145997	0.293127	0.244218	0.173602	0.289054	0.393817	0.403565	0.056621	0.145997	0.293127	0.244218	0.173602	0.289054	0.293127	0.244218	0.173602	0.289054	0.393817	0.403565	0.056621	0.145997	0.293127	0.244218	0.173602	0.289054	0.393817	0.403565	0.056621	0.145997	
1040000	1.027797	2	0.393817	0.403565	0.056621	0.145997	0.393817	0.403565	0.056621	0.145997	0.264944	0.248769	0.202760	0.283526	0.393817	0.403565	0.056621	0.145997	0.264944	0.248769	0.202760	0.283526	0.264944	0.248769	0.202760	0.283526	0.393817	0.403565	0.056621	0.145997	0.264944	0.248769	0.202760	0.283526	0.393817	0.403565	0.056621	0.145997	
1041000	1.890571	4	0.485903	0.213234	0.081809	0.219054	0.393817	0.403565	0.056621	0.145997	0.273904	0.257217	0.176286	0.292593	0.393817	0.403565	0.056621	0.145997	0.282799	0.253884	0.196730	0.266587	0.273904	0.257217	0.176286	0.292593	0.393817	0.403565	0.056621	0.145997	0.282799	0.253884	0.196730	0.266587	0.393817	0.403565	0.056621	0.145997	
1042000	0.663457	3	0.412892	0.341385	0.067620	0.178102	0.412892	0.341385	0.067620	0.178102	0.257743	0.258142	0.174905	0.309210	0.387702	0.415205	0.053833	0.143260	0.257743	0.258142	0.174905	0.309210	0.257743	0.258142	0.174905	0.309210	0.387702	0.415205	0.053833	0.143260	0.257743	0.258142	0.174905	0.309210	0.387702	0.415205	0.053833	0.143260	
1043000	0.650802	4	0.393671	0.342606	0.077009	0.186714	0.393671	0.342606	0.077009	0.186714	0.081273	0.332743	0.084099	0.501884	0.387702	0.415205	0.053833	0.143260	0.256438	0.258947	0.174453	0.310162	0.256438	0.258947	0.174453	0.310162	0.387702	0.415205	0.053833	0.143260	0.256438	0.258947	0.174453	0.310162	0.387702	0.415205	0.053833	0.143260	
1044000	0.404021	3	0.408812	0.352392	0.063294	0.175502	0.408812	0.352392	0.063294	0.175502	0.267800	0.247213	0.173106	0.311881	0.387702	0.415205	0.053833	0.143260	0.267800	0.247213	0.173106	0.311881	0.267800	0.247213	0.173106	0.311881	0.387702	0.415205	0.053833	0.143260	0.267800	0.247213	0.173106	0.311881	0.387702	0.415205	0.053833	0.143260	
1045000	0.865085	3	0.408812	0.352392	0.063294	0.175502	0.408812	0.352392	0.063294	0.175502	0.276109	0.253642	0.187481	0.282767	0.387702	0.415205	0.053833	0.143260	0.276109	0.253642	0.187481	0.282767	0.276109	0.253642	0.187481	0.282767	0.387702	0.415205	0.053833	0.143260	0.276109	0.253642	0.187481	0.282767	0.387702	0.415205	0.053833	0.143260	
1046000	0.220428	3	0.436120	0.336506	0.066313	0.161061	0.436120	0.336506	0.066313	0.161061	0.276109	0.253642	0.187481	0.282767	0.400481	0.403084	0.056019	0.140416	0.276109	0.253642	0.187481	0.282767	0.276109	0.253642	0.187481	0.282767	0.400481	0.403084	0.056019	0.140416	0.276109	0.253642	0.187481	0.282767	0.400481	0.403084	0.056019	0.140416	
1047000	1.199096	3	0.444646	0.312162	0.075936	0.167256	0.444646	0.312162	0.075936	0.167256	0.276109	0.253642	0.187481	0.282767	0.400481	0.403084	0.056019	0.140416	0.276109	0.253642	0.187481	0.282767	0.276109	0.253642	0.187481	0.282767	0.400481	0.403084	0.056019	0.140416	0.276109	0.253642	0.187481	0.282767	0.400481	0.403084	0.056019	0.140416	
1048000	0.681664	3	0.395682	0.398719	0.059991	0.145607	0.395682	0.398719	0.059991	0.145607	0.173171	0.327267	0.153626	0.345935	0.395682	0.398719	0.059991	0.145607	0.277368	0.246401	0.205608	0.270623	0.277368	0.246401	0.205608	0.270623	0.395682	0.398719	0.059991	0.145607	0.173171	0.327267	0.153626	0.345935	0.395682	0.398719	0.059991	0.145607	
1049000	0.472067	3	0.395682	0.398719	0.059991	0.145607	0.395682	0.398719	0.059991	0.145607	0.153304	0.323620	0.144355	0.378721	0.395682	0.398719	0.059991	0.145607	0.283415	0.242305	0.199808	0.274472	0.283415	0.242305	0.199808	0.274472	0.395682	0.398719	0.059991	0.145607	0.153304	0.323620	0.144355	0.378721	0.395682	0.398719	0.059991	0.145607	
1050000	2.697528	4	0.405934	0.334556	0.075084	0.184426	0.405934	0.334556	0.075084	0.184426	0.129690	0.315827	0.146490	0.407993	0.395682	0.398719	0.059991	0.145607	0.292978	0.246076	0.218607	0.242340	0.292978	0.246076	0.218607	0.242340	0.395682	0.398719	0.059991	0.145607	0.129690	0.315827	0.146490	0.407993	0.395682	0.398719	0.059991	0.145607	
1051000	0.635164	4	0.412622	0.339634	0.070983	0.176761	0.412622	0.339634	0.070983	0.176761	0.279694	0.308684	0.107721	0.303902	0.395682	0.398719	0.059991	0.145607	0.294282	0.253892	0.202819	0.249008	0.294282	0.253892	0.202819	0.249008	0.395682	0.398719	0.059991	0.145607	0.294282	0.253892	0.202819	0.249008	0.395682	0.398719	0.059991	0.145607	
1052000	2.051932	5	0.425796	0.313920	0.074572	0.185712	0.425796	0.313920	0.074572	0.185712	0.217670	0.368207	0.073200	0.340923	0.395682	0.398719	0.059991	0.145607	0.273116	0.255883	0.188466	0.282535	0.309348	0.246363	0.176929	0.267360	0.395682	0.398719	0.059991	0.145607	0.273116	0.255883	0.188466	0.282535	0.395682	0.398719	0.059991	0.145607	
1053000	0.137911	2	0.395682	0.398719	0.059991	0.145607	0.395682	0.398719	0.059991	0.145607	0.294946	0.275010	0.167482	0.262562	0.395682	0.398719	0.059991	0.145607	0.294946	0.275010	0.167482	0.262562	0.294946	0.275010	0.167482	0.262562	0.395682	0.398719	0.059991	0.145607	0.294946	0.275010	0.167482	0.262562	0.395682	0.398719	0.059991	0.145607	
1054000	0.877685	2	0.403556	0.389801	0.057469	0.149174	0.403556	0.389801	0.057469	0.149174	0.250570	0.274009	0.182208	0.293212	0.403556	0.389801	0.057469	0.149174	0.250570	0.274009	0.182208	0.293212	0.250570	0.274009	0.182208	0.293212	0.403556	0.389801	0.057469	0.149174	0.250570	0.274009	0.182208	0.293212	0.403556	0.389801	0.057469	0.149174	
1055000	0.419158	3	0.403556	0.389801	0.057469	0.149174	0.403556	0.389801	0.057469	0.149174	0.206972	0.362133	0.124172	0.306724	0.403556	0.389801	0.057469	0.149174	0.292357	0.241840	0.191766	0.274037	0.292357	0.241840	0.191766	0.274037	0.403556	0.389801	0.057469	0.149174	0.206972	0.362133	0.124172	0.306724	0.403556	0.389801	0.057469	0.149174	
1056000	1.823771	2	0.403556	0.389801	0.057469	0.149174	0.403556	0.389801	0.057469	0.149174	0.233551	0.293453	0.176164	0.296832	0.403556	0.389801	0.057469	0.149174	0.233551	0.293453	0.176164	0.296832	0.233551	0.293453	0.176164	0.296832	0.403556	0.389801	0.057469	0.149174	0.233551	0.293453	0.176164	0.296832	0.403556	0.389801	0.057469	0.149174	
1057000	0.434149	2	0.403556	0.389801	0.057469	0.149174	0.403556	0.389801	0.057469	0.149174	0.236705	0.309826	0.180386	0.273083	0.403556	0.389801	0.057469	0.149174	0.236705	0.309826	0.180386	0.273083	0.236705	0.309826	0.180386	0.273083	0.403556	0.389801	0.057469	0.149174	0.236705	0.309826	0.180386	0.273083	0.403556	0.389801	0.057469	0.149174	
1058000	1.592112	3	0.398790	0.394224	0.058412	0.148574	0.398790	0.394224	0.058412	0.148574	0.140228	0.375584	0.131993	0.352194	0.398790	0.394224	0.058412	0.148574	0.282946	0.223201	0.231759	0.262095	0.282946	0.223201	0.231759	0.262095	0.398790	0.394224	0.058412	0.148574	0.140228	0.375584	0.131993	0.352194	0.398790	0.394224	0.058412	0.148574	
1059000	0.334811	2	0.398790	0.394224	0.058412	0.148574	0.398790	0.394224	0.058412	0.148574	0.235555	0.269973	0.207376	0.287096	0.398790	0.394224	0.058412	0.148574	0.235555	0.269973	0.207376	0.287096	0.235555	0.269973	0.207376	0.287096	0.398790	0.394224	0.058412	0.148574	0.235555	0.269973	0.207376	0.287096	0.398790	0.394224	0.058412	0.148574	
1060000	0.117242	3	0.402182	0.336010	0.069041	0.192767	0.402182	0.336010	0.069041	0.192767	0.244072	0.266182	0.195520	0.294226	0.398790	0.394224	0.058412	0.148574	0.244072	0.266182	0.195520	0.294226	0.244072	0.266182	0.195520	0.294226	0.398790	0.394224	0.058412	0.148574	0.244072	0.266182	0.195520	0.294226	0.398790	0.394224	0.058412	0.148574	
1061000	3.158640	4	0.389520	0.344109	0.079841	0.186530	0.389520	0.344109	0.079841	0.186530	0.184329	0.387963	0.157039	0.270669	0.398790	0.394224	0.058412	0.148574	0.243574	0.340256	0.156783	0.259387	0.243574	0.340256	0.156783	0.259387	0.398790	0.394224	0.058412	0.148574	0.184329	0.387963	0.157039	0.270669	0.398790	0.394224	0.058412	0.148574	
1062000	2.162842	3	0.409235	0.329350	0.077687	0.183728	0.409235	0.329350	0.077687	0.183728	0.241277	0.248599	0.181188	0.328936	0.398790	0.394224	0.058412	0.148574	0.241277	0.248599	0.181188	0.328936	0.241277	0.248599	0.181188	0.328936	0.398790	0.394224	0.058412	0.148574	0.241277	0.248599	0.181188	0.328936	0.398790	0.394224	0.058412	0.148574	
1063000	1.109037	4	0.409235	0.329350	0.077687	0.183728	0.409235	0.329350	0.077687	0.183728	0.251489	0.302963	0.188352	0.257196	0.398790	0.394224	0.058412	0.148574	0.251489	0.302963	0.188352	0.257196	0.249560	0.262268	0.209354	0.278818	0.398790	0.394224	0.058412	0.148574	0.251489	0.302963	0.188352	0.257196	0.398790	0.394224	0.058412	0.148574	
1064000	0.960583	4	0.376651	0.367406	0.078319	0.177624	0.376651	0.367406	0.078319	0.177624	0.186391	0.345563	0.128612	0.339434	0.400761	0.402484	0.053987	0.142768	0.279203	0.237768	0.159926	0.323104	0.279203	0.237768	0.159926	0.323104	0.400761	0.402484	0.053987	0.142768	0.186391	0.345563	0.128612	0.339434	0.400761	0.402484	0.053987	0.142768	
1065000	5.195254	4	0.376651	0.367406	0.078319	0.177624	0.376651	0.367406	0.078319	0.177624	0.215826	0.362542	0.133354	0.288278	0.400761	0.402484	0.053987	0.142768	0.290493	0.239892	0.210668	0.258947	0.290493	0.239892	0.210668	0.258947	0.400761	0.402484	0.053987	0.142768	0.215826	0.362542	0.133354	0.288278	0.400761	0.402484	0.053987	0.142768	
1066000	1.219686	4	0.383177	0.353840	0.060453	0.202530	0.383177	0.353840	0.060453	0.202530	0.190774	0.354835	0.126775	0.327615	0.400761	0.402484	0.053987	0.142768	0.257689	0.237533	0.218108	0.286669	0.257689	0.237533	0.218108	0.286669	0.400761	0.402484	0.053987	0.142768	0.190774	0.354835	0.126775	0.327615	0.400761	0.402484	0.053987	0.142768	
1067000	0.449186	2	0.400761	0.402484	0.053987	0.142768	0.400761	0.402484	0.053987	0.142768	0.255640	0.264136	0.194102	0.286122	0.400761	0.402484	0.053987	0.142768	0.255640	0.264136	0.194102	0.286122	0.255640	0.264136	0.194102	0.286122	0.400761	0.402484	0.053987	0.142768	0.255640	0.264136	0.194102	0.286122	0.400761	0.402484	0.053987	0.142768	
1068000	1.506994	3	0.349860	0.297382	0.072154	0.280604	0.400761	0.402484	0.053987	0.142768	0.349860	0.297382	0.072154	0.280604	0.400761	0.402484	0.053987	0.142768	0.272124	0.248492	0.193026	0.286358	0.272124	0.248492	0.193026	0.286358	0.400761	0.402484	0.053987	0.142768	0.272124	0.248492	0.193026	0.286358	0.400761	0.402484	0.053987	0.142768	
1069000	0.126659	3	0.400761	0.402484	0.053987	0.142768	0.400761	0.402484	0.053987	0.142768	0.170626	0.421506	0.097811	0.310057	0.400761	0.402484	0.053987	0.142768	0.279444	0.255115	0.177531	0.287911	0.279444	0.255115	0.177531	0.287911	0.400761	0.402484	0.053987	0.142768	0.279444	0.255115	0.177531	0.287911	0.400761	0.402484	0.053987	0.142768	
1070000	0.808363	2	0.400460	0.402244	0.052666	0.144631	0.400460	0.402244	0.052666	0.144631	0.283425	0.239079	0.208070	0.269426	0.400460	0.402244	0.052666	0.144631	0.283425	0.239079	0.208070	0.269426	0.283425	0.239079	0.208070	0.269426	0.400460	0.402244	0.052666	0.144631	0.283425	0.239079	0.208070	0.269426	0.400460	0.402244	0.052666	0.144631	
1071000	0.571021	2	0.400460	0.402244	0.052666	0.144631	0.400460	0.402244	0.052666	0.144631	0.264596	0.258379	0.174726	0.302299	0.400460	0.402244	0.052666	0.144631	0.264596	0.258379	0.174726	0.302299	0.264596	0.258379	0.174726	0.302299	0.400460	0.402244	0.052666	0.144631	0.264596	0.258379	0.174726	0.302299	0.400460	0.402244	0.052666	0.144631	
1072000	0.505467	2	0.400460	0.402244	0.052666	0.144631	0.400460	0.402244	0.052666	0.144631	0.261761	0.256358	0.180575	0.301305	0.400460	0.402244	0.052666	0.144631	0.261761	0.256358	0.180575	0.301305	0.261761	0.256358	0.180575	0.301305	0.400460	0.402244	0.052666	0.144631	0.261761	0.256358	0.180575	0.301305	0.400460	0.402244	0.052666	0.144631	
1073000	1.168553	3	0.455758	0.323174	0.064105	0.156964	0.455758	0.323174	0.064105	0.156964	0.258568	0.247512	0.190533	0.303388	0.406314	0.400545	0.054539	0.138602	0.258568	0.247512	0.190533	0.303388	0.258568	0.247512	0.190533	0.303388	0.406314	0.400545	0.054539	0.138602	0.258568	0.247512	0.190533	0.303388	0.406314	0.400545	0.054539	0.138602	
1074000	1.934560	3	0.404611	0.352806	0.070775	0.171809	0.404611	0.352806	0.070775	0.171809	0.262081	0.264437	0.190706	0.282775	0.406314	0.400545	0.054539	0.138602	0.262081	0.264437	0.190706	0.282775	0.262081	0.264437	0.190706	0.282775	0.406314	0.400545	0.054539	0.138602	0.262081	0.264437	0.190706	0.282775	0.406314	0.400545	0.054539	0.138602	
