Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
130000	0.847975	2	7.282991	7.282991	7.282991	46.548673	7.282991	7.282991	7.282991	7.282991	46.548673	
131000	0.676452	2	7.975725	7.975725	7.975725	45.903191	7.975725	7.975725	7.975725	7.975725	45.903191	
132000	0.595722	2	7.021153	7.021153	7.021153	48.432775	7.021153	7.021153	7.021153	7.021153	48.432775	
133000	0.756899	2	7.156749	7.156749	7.156749	47.090241	7.156749	7.156749	7.156749	7.156749	47.090241	
134000	0.236036	2	7.402762	7.402762	7.402762	46.552557	7.402762	7.402762	7.402762	7.402762	46.552557	
135000	0.332343	2	7.352303	7.352303	7.352303	46.451721	7.352303	7.352303	7.352303	7.352303	46.451721	
136000	0.802417	2	7.157387	7.157387	7.157387	47.598262	7.157387	7.157387	7.157387	7.157387	47.598262	
137000	1.062771	2	7.203627	7.203627	7.203627	46.863651	7.203627	7.203627	7.203627	7.203627	46.863651	
138000	0.423868	2	7.070385	7.070385	7.070385	48.849524	7.070385	7.070385	7.070385	7.070385	48.849524	
139000	1.773142	2	7.298263	7.298263	7.298263	47.289222	7.298263	7.298263	7.298263	7.298263	47.289222	
140000	0.529449	2	7.286472	7.286472	7.286472	47.105331	7.286472	7.286472	7.286472	7.286472	47.105331	
141000	0.290614	2	7.077663	7.077663	7.077663	44.625061	7.077663	7.077663	7.077663	7.077663	44.625061	
142000	0.339302	2	7.297602	7.297602	7.297602	48.285756	7.297602	7.297602	7.297602	7.297602	48.285756	
143000	1.082199	2	7.131639	7.131639	7.131639	45.797108	7.131639	7.131639	7.131639	7.131639	45.797108	
144000	0.036486	2	7.078518	7.078518	7.078518	47.548130	7.078518	7.078518	7.078518	7.078518	47.548130	
145000	0.328043	2	7.496403	7.496403	7.496403	46.788317	7.496403	7.496403	7.496403	7.496403	46.788317	
146000	2.290621	2	7.330154	7.330154	7.330154	47.140219	7.330154	7.330154	7.330154	7.330154	47.140219	
147000	0.601770	2	7.205417	7.205417	7.205417	46.629483	7.205417	7.205417	7.205417	7.205417	46.629483	
148000	1.050708	2	7.299045	7.299045	7.299045	46.588624	7.299045	7.299045	7.299045	7.299045	46.588624	
149000	1.198783	2	7.450733	7.450733	7.450733	47.318517	7.450733	7.450733	7.450733	7.450733	47.318517	
150000	1.543407	2	7.939646	7.939646	7.939646	47.211420	7.939646	7.939646	7.939646	7.939646	47.211420	
151000	1.012432	2	7.501678	7.501678	7.501678	48.242555	7.501678	7.501678	7.501678	7.501678	48.242555	
152000	0.145724	2	8.157388	8.157388	8.157388	47.009775	8.157388	8.157388	8.157388	8.157388	47.009775	
153000	0.910126	2	7.491287	7.491287	7.491287	47.420267	7.491287	7.491287	7.491287	7.491287	47.420267	
154000	1.030528	2	7.633377	7.633377	7.633377	46.373702	7.633377	7.633377	7.633377	7.633377	46.373702	
155000	0.279237	2	7.671478	7.671478	7.671478	46.183452	7.671478	7.671478	7.671478	7.671478	46.183452	
156000	0.425742	2	7.301507	7.301507	7.301507	45.804430	7.301507	7.301507	7.301507	7.301507	45.804430	
157000	0.850457	2	7.283119	7.283119	7.283119	48.624601	7.283119	7.283119	7.283119	7.283119	48.624601	
158000	0.107097	2	7.520333	7.520333	7.520333	46.930979	7.520333	7.520333	7.520333	7.520333	46.930979	
159000	0.626982	2	7.730165	7.730165	7.730165	49.332712	7.730165	7.730165	7.730165	7.730165	49.332712	
160000	0.214574	2	6.954316	6.954316	6.954316	46.526717	6.954316	6.954316	6.954316	6.954316	46.526717	
161000	0.425531	2	7.212679	7.212679	7.212679	47.928184	7.212679	7.212679	7.212679	7.212679	47.928184	
162000	0.166503	2	7.475510	7.475510	7.475510	48.106513	7.475510	7.475510	7.475510	7.475510	48.106513	
163000	1.263667	2	7.339082	7.339082	7.339082	48.374602	7.339082	7.339082	7.339082	7.339082	48.374602	
164000	2.657352	2	6.867111	6.867111	6.867111	49.394999	6.867111	6.867111	6.867111	6.867111	49.394999	
165000	0.215035	2	7.751589	7.751589	7.751589	48.262235	7.751589	7.751589	7.751589	7.751589	48.262235	
166000	0.452492	2	7.367811	7.367811	7.367811	49.072997	7.367811	7.367811	7.367811	7.367811	49.072997	
167000	1.090658	2	7.332507	7.332507	7.332507	48.101339	7.332507	7.332507	7.332507	7.332507	48.101339	
168000	3.461347	2	7.408550	7.408550	7.408550	47.579027	7.408550	7.408550	7.408550	7.408550	47.579027	
169000	0.620521	2	7.351640	7.351640	7.351640	46.512134	7.351640	7.351640	7.351640	7.351640	46.512134	
170000	0.593860	2	7.201842	7.201842	7.201842	46.592633	7.201842	7.201842	7.201842	7.201842	46.592633	
171000	0.128452	2	7.550817	7.550817	7.550817	48.070640	7.550817	7.550817	7.550817	7.550817	48.070640	
172000	1.756683	2	7.405912	7.405912	7.405912	48.988822	7.405912	7.405912	7.405912	7.405912	48.988822	
173000	0.546864	2	7.246479	7.246479	7.246479	47.033412	7.246479	7.246479	7.246479	7.246479	47.033412	
174000	0.444804	2	7.793594	7.793594	7.793594	47.911801	7.793594	7.793594	7.793594	7.793594	47.911801	
175000	1.167246	2	7.871139	7.871139	7.871139	47.607218	7.871139	7.871139	7.871139	7.871139	47.607218	
176000	0.720346	2	7.517812	7.517812	7.517812	48.406209	7.517812	7.517812	7.517812	7.517812	48.406209	
177000	1.565267	2	7.558544	7.558544	7.558544	46.333314	7.558544	7.558544	7.558544	7.558544	46.333314	
178000	1.195909	2	7.382415	7.382415	7.382415	47.044237	7.382415	7.382415	7.382415	7.382415	47.044237	
179000	1.347301	2	7.783075	7.783075	7.783075	47.831475	7.783075	7.783075	7.783075	7.783075	47.831475	
180000	1.537094	2	7.720482	7.720482	7.720482	46.382795	7.720482	7.720482	7.720482	7.720482	46.382795	
181000	0.383846	2	7.921858	7.921858	7.921858	48.109917	7.921858	7.921858	7.921858	7.921858	48.109917	
182000	0.093735	2	7.415184	7.415184	7.415184	46.720794	7.415184	7.415184	7.415184	7.415184	46.720794	
183000	1.466537	2	7.008115	7.008115	7.008115	48.039724	7.008115	7.008115	7.008115	7.008115	48.039724	
184000	0.648863	2	7.651304	7.651304	7.651304	49.154718	7.651304	7.651304	7.651304	7.651304	49.154718	
185000	1.618778	2	6.848641	6.848641	6.848641	48.425686	6.848641	6.848641	6.848641	6.848641	48.425686	
186000	0.075896	2	7.175998	7.175998	7.175998	50.215181	7.175998	7.175998	7.175998	7.175998	50.215181	
187000	0.318579	2	7.788365	7.788365	7.788365	49.905831	7.788365	7.788365	7.788365	7.788365	49.905831	
188000	1.374651	2	7.648458	7.648458	7.648458	49.265170	7.648458	7.648458	7.648458	7.648458	49.265170	
189000	0.244565	2	7.514545	7.514545	7.514545	47.911152	7.514545	7.514545	7.514545	7.514545	47.911152	
190000	0.357641	2	7.197714	7.197714	7.197714	48.757611	7.197714	7.197714	7.197714	7.197714	48.757611	
191000	1.460043	2	7.064543	7.064543	7.064543	45.848479	7.064543	7.064543	7.064543	7.064543	45.848479	
192000	0.203926	2	7.356509	7.356509	7.356509	47.027667	7.356509	7.356509	7.356509	7.356509	47.027667	
193000	0.365730	2	7.280510	7.280510	7.280510	48.306544	7.280510	7.280510	7.280510	7.280510	48.306544	
194000	0.416971	2	7.632404	7.632404	7.632404	46.629260	7.632404	7.632404	7.632404	7.632404	46.629260	
195000	0.518150	2	7.839043	7.839043	7.839043	49.052892	7.839043	7.839043	7.839043	7.839043	49.052892	
196000	0.703487	2	7.305834	7.305834	7.305834	49.385256	7.305834	7.305834	7.305834	7.305834	49.385256	
197000	0.993731	2	7.865226	7.865226	7.865226	46.066328	7.865226	7.865226	7.865226	7.865226	46.066328	
198000	0.286923	2	7.373735	7.373735	7.373735	46.883407	7.373735	7.373735	7.373735	7.373735	46.883407	
199000	1.732717	2	7.262139	7.262139	7.262139	45.820609	7.262139	7.262139	7.262139	7.262139	45.820609	
200000	0.079918	2	7.597754	7.597754	7.597754	50.755573	7.597754	7.597754	7.597754	7.597754	50.755573	
201000	0.192878	2	7.377043	7.377043	7.377043	48.486529	7.377043	7.377043	7.377043	7.377043	48.486529	
202000	0.393293	2	7.044364	7.044364	7.044364	48.219517	7.044364	7.044364	7.044364	7.044364	48.219517	
203000	1.205864	2	6.986313	6.986313	6.986313	48.142206	6.986313	6.986313	6.986313	6.986313	48.142206	
204000	0.034076	2	7.215053	7.215053	7.215053	48.747053	7.215053	7.215053	7.215053	7.215053	48.747053	
205000	0.281518	2	6.886324	6.886324	6.886324	48.952215	6.886324	6.886324	6.886324	6.886324	48.952215	
206000	1.151810	2	7.605239	7.605239	7.605239	49.419536	7.605239	7.605239	7.605239	7.605239	49.419536	
207000	2.372823	2	7.206512	7.206512	7.206512	45.272254	7.206512	7.206512	7.206512	7.206512	45.272254	
208000	0.802653	2	7.065831	7.065831	7.065831	46.821840	7.065831	7.065831	7.065831	7.065831	46.821840	
209000	0.385095	2	7.484346	7.484346	7.484346	48.215252	7.484346	7.484346	7.484346	7.484346	48.215252	
210000	0.164051	2	7.097285	7.097285	7.097285	48.726416	7.097285	7.097285	7.097285	7.097285	48.726416	
211000	0.456318	2	7.314404	7.314404	7.314404	48.609482	7.314404	7.314404	7.314404	7.314404	48.609482	
212000	0.183851	2	7.449835	7.449835	7.449835	48.057952	7.449835	7.449835	7.449835	7.449835	48.057952	
213000	0.831731	2	7.242727	7.242727	7.242727	47.317923	7.242727	7.242727	7.242727	7.242727	47.317923	
214000	0.373238	2	7.640169	7.640169	7.640169	48.038423	7.640169	7.640169	7.640169	7.640169	48.038423	
215000	0.184833	2	7.599597	7.599597	7.599597	50.356476	7.599597	7.599597	7.599597	7.599597	50.356476	
216000	2.069224	2	7.244643	7.244643	7.244643	48.669709	7.244643	7.244643	7.244643	7.244643	48.669709	
217000	0.162701	2	7.481725	7.481725	7.481725	47.601897	7.481725	7.481725	7.481725	7.481725	47.601897	
218000	0.324284	2	7.772716	7.772716	7.772716	46.860905	7.772716	7.772716	7.772716	7.772716	46.860905	
219000	0.177409	2	7.792923	7.792923	7.792923	48.926148	7.792923	7.792923	7.792923	7.792923	48.926148	
220000	0.470610	2	7.323553	7.323553	7.323553	47.867788	7.323553	7.323553	7.323553	7.323553	47.867788	
221000	0.216146	2	7.498039	7.498039	7.498039	48.839296	7.498039	7.498039	7.498039	7.498039	48.839296	
222000	0.294631	2	7.458826	7.458826	7.458826	47.407757	7.458826	7.458826	7.458826	7.458826	47.407757	
223000	0.301378	2	8.145157	8.145157	8.145157	48.502587	8.145157	8.145157	8.145157	8.145157	48.502587	
224000	0.136788	2	7.526654	7.526654	7.526654	47.129151	7.526654	7.526654	7.526654	7.526654	47.129151	
225000	2.196257	2	7.648684	7.648684	7.648684	47.286716	7.648684	7.648684	7.648684	7.648684	47.286716	
226000	0.457174	2	7.871665	7.871665	7.871665	46.632919	7.871665	7.871665	7.871665	7.871665	46.632919	
227000	0.131968	2	7.513049	7.513049	7.513049	49.555527	7.513049	7.513049	7.513049	7.513049	49.555527	
228000	0.081162	2	7.262724	7.262724	7.262724	47.661413	7.262724	7.262724	7.262724	7.262724	47.661413	
229000	0.355085	2	7.228286	7.228286	7.228286	46.285834	7.228286	7.228286	7.228286	7.228286	46.285834	
230000	0.410597	2	7.150094	7.150094	7.150094	47.509500	7.150094	7.150094	7.150094	7.150094	47.509500	
231000	0.515832	2	6.888930	6.888930	6.888930	49.497113	6.888930	6.888930	6.888930	6.888930	49.497113	
232000	0.257598	2	6.844051	6.844051	6.844051	50.930464	6.844051	6.844051	6.844051	6.844051	50.930464	
233000	0.154532	2	7.334565	7.334565	7.334565	47.618692	7.334565	7.334565	7.334565	7.334565	47.618692	
234000	1.340393	2	7.397973	7.397973	7.397973	47.614544	7.397973	7.397973	7.397973	7.397973	47.614544	
235000	0.647232	2	7.360978	7.360978	7.360978	48.593730	7.360978	7.360978	7.360978	7.360978	48.593730	
236000	0.100746	2	7.288870	7.288870	7.288870	47.540991	7.288870	7.288870	7.288870	7.288870	47.540991	
237000	1.521817	2	7.828041	7.828041	7.828041	46.669692	7.828041	7.828041	7.828041	7.828041	46.669692	
238000	0.944477	2	7.630085	7.630085	7.630085	47.557821	7.630085	7.630085	7.630085	7.630085	47.557821	
239000	0.149013	2	8.427099	8.427099	8.427099	47.330788	8.427099	8.427099	8.427099	8.427099	47.330788	
240000	0.576046	2	7.819316	7.819316	7.819316	46.426282	7.819316	7.819316	7.819316	7.819316	46.426282	
241000	0.426017	2	7.967069	7.967069	7.967069	46.805108	7.967069	7.967069	7.967069	7.967069	46.805108	
242000	2.551031	2	7.809367	7.809367	7.809367	48.971864	7.809367	7.809367	7.809367	7.809367	48.971864	
243000	0.204405	2	6.914228	6.914228	6.914228	48.044878	6.914228	6.914228	6.914228	6.914228	48.044878	
244000	0.590990	2	7.738699	7.738699	7.738699	48.255035	7.738699	7.738699	7.738699	7.738699	48.255035	
245000	0.732211	2	7.507135	7.507135	7.507135	48.433073	7.507135	7.507135	7.507135	7.507135	48.433073	
246000	0.194384	2	7.713021	7.713021	7.713021	50.330372	7.713021	7.713021	7.713021	7.713021	50.330372	
247000	0.708678	2	8.049644	8.049644	8.049644	47.423389	8.049644	8.049644	8.049644	8.049644	47.423389	
