Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
849000	1.137478	3	0.395526	0.399853	0.055177	0.149444	0.395526	0.399853	0.055177	0.149444	0.206059	0.366365	0.124502	0.303074	0.395526	0.399853	0.055177	0.149444	0.273208	0.253667	0.207903	0.265222	0.273208	0.253667	0.207903	0.265222	0.395526	0.399853	0.055177	0.149444	0.206059	0.366365	0.124502	0.303074	0.395526	0.399853	0.055177	0.149444	
850000	1.137478	2	0.395526	0.399853	0.055177	0.149444	0.395526	0.399853	0.055177	0.149444	0.262857	0.265705	0.187297	0.284142	0.395526	0.399853	0.055177	0.149444	0.262857	0.265705	0.187297	0.284142	0.262857	0.265705	0.187297	0.284142	0.395526	0.399853	0.055177	0.149444	0.262857	0.265705	0.187297	0.284142	0.395526	0.399853	0.055177	0.149444	
851000	1.137478	3	0.395526	0.399853	0.055177	0.149444	0.395526	0.399853	0.055177	0.149444	0.171365	0.493503	0.080995	0.254137	0.395526	0.399853	0.055177	0.149444	0.262857	0.265705	0.187297	0.284142	0.262857	0.265705	0.187297	0.284142	0.395526	0.399853	0.055177	0.149444	0.262857	0.265705	0.187297	0.284142	0.395526	0.399853	0.055177	0.149444	
852000	1.137478	2	0.395526	0.399853	0.055177	0.149444	0.395526	0.399853	0.055177	0.149444	0.262462	0.267786	0.191485	0.278267	0.395526	0.399853	0.055177	0.149444	0.262462	0.267786	0.191485	0.278267	0.262462	0.267786	0.191485	0.278267	0.395526	0.399853	0.055177	0.149444	0.262462	0.267786	0.191485	0.278267	0.395526	0.399853	0.055177	0.149444	
853000	1.137478	2	0.395526	0.399853	0.055177	0.149444	0.395526	0.399853	0.055177	0.149444	0.262462	0.267786	0.191485	0.278267	0.395526	0.399853	0.055177	0.149444	0.262462	0.267786	0.191485	0.278267	0.262462	0.267786	0.191485	0.278267	0.395526	0.399853	0.055177	0.149444	0.262462	0.267786	0.191485	0.278267	0.395526	0.399853	0.055177	0.149444	
854000	1.137478	2	0.395526	0.399853	0.055177	0.149444	0.395526	0.399853	0.055177	0.149444	0.260526	0.263104	0.184522	0.291848	0.395526	0.399853	0.055177	0.149444	0.260526	0.263104	0.184522	0.291848	0.260526	0.263104	0.184522	0.291848	0.395526	0.399853	0.055177	0.149444	0.260526	0.263104	0.184522	0.291848	0.395526	0.399853	0.055177	0.149444	
855000	1.137478	2	0.386737	0.406995	0.055942	0.150326	0.386737	0.406995	0.055942	0.150326	0.260526	0.263104	0.184522	0.291848	0.386737	0.406995	0.055942	0.150326	0.260526	0.263104	0.184522	0.291848	0.260526	0.263104	0.184522	0.291848	0.386737	0.406995	0.055942	0.150326	0.260526	0.263104	0.184522	0.291848	0.386737	0.406995	0.055942	0.150326	
856000	1.137478	4	0.384726	0.326556	0.081174	0.207544	0.384726	0.326556	0.081174	0.207544	0.235824	0.254510	0.072687	0.436978	0.386737	0.406995	0.055942	0.150326	0.252460	0.263496	0.201796	0.282248	0.252460	0.263496	0.201796	0.282248	0.386737	0.406995	0.055942	0.150326	0.252460	0.263496	0.201796	0.282248	0.386737	0.406995	0.055942	0.150326	
857000	1.137478	2	0.386737	0.406995	0.055942	0.150326	0.386737	0.406995	0.055942	0.150326	0.272438	0.267886	0.183539	0.276138	0.386737	0.406995	0.055942	0.150326	0.272438	0.267886	0.183539	0.276138	0.272438	0.267886	0.183539	0.276138	0.386737	0.406995	0.055942	0.150326	0.272438	0.267886	0.183539	0.276138	0.386737	0.406995	0.055942	0.150326	
858000	1.137478	3	0.386737	0.406995	0.055942	0.150326	0.386737	0.406995	0.055942	0.150326	0.229250	0.309638	0.161921	0.299191	0.386737	0.406995	0.055942	0.150326	0.251192	0.257773	0.217513	0.273522	0.251192	0.257773	0.217513	0.273522	0.386737	0.406995	0.055942	0.150326	0.229250	0.309638	0.161921	0.299191	0.386737	0.406995	0.055942	0.150326	
859000	1.137478	2	0.386737	0.406995	0.055942	0.150326	0.386737	0.406995	0.055942	0.150326	0.259573	0.248538	0.199551	0.292339	0.386737	0.406995	0.055942	0.150326	0.259573	0.248538	0.199551	0.292339	0.259573	0.248538	0.199551	0.292339	0.386737	0.406995	0.055942	0.150326	0.259573	0.248538	0.199551	0.292339	0.386737	0.406995	0.055942	0.150326	
860000	1.137478	3	0.388736	0.404696	0.055894	0.150674	0.388736	0.404696	0.055894	0.150674	0.255666	0.423981	0.100128	0.220225	0.388736	0.404696	0.055894	0.150674	0.270006	0.245350	0.193504	0.291140	0.270006	0.245350	0.193504	0.291140	0.388736	0.404696	0.055894	0.150674	0.270006	0.245350	0.193504	0.291140	0.388736	0.404696	0.055894	0.150674	
861000	1.137478	2	0.388736	0.404696	0.055894	0.150674	0.388736	0.404696	0.055894	0.150674	0.266062	0.259536	0.196234	0.278168	0.388736	0.404696	0.055894	0.150674	0.266062	0.259536	0.196234	0.278168	0.266062	0.259536	0.196234	0.278168	0.388736	0.404696	0.055894	0.150674	0.266062	0.259536	0.196234	0.278168	0.388736	0.404696	0.055894	0.150674	
862000	1.137478	3	0.388736	0.404696	0.055894	0.150674	0.388736	0.404696	0.055894	0.150674	0.273848	0.263571	0.189338	0.273243	0.388736	0.404696	0.055894	0.150674	0.273848	0.263571	0.189338	0.273243	0.326346	0.197247	0.201680	0.274727	0.388736	0.404696	0.055894	0.150674	0.273848	0.263571	0.189338	0.273243	0.388736	0.404696	0.055894	0.150674	
863000	1.137478	2	0.388736	0.404696	0.055894	0.150674	0.388736	0.404696	0.055894	0.150674	0.266421	0.241341	0.187960	0.304279	0.388736	0.404696	0.055894	0.150674	0.266421	0.241341	0.187960	0.304279	0.266421	0.241341	0.187960	0.304279	0.388736	0.404696	0.055894	0.150674	0.266421	0.241341	0.187960	0.304279	0.388736	0.404696	0.055894	0.150674	
864000	1.137478	3	0.394959	0.364558	0.063498	0.176985	0.394959	0.364558	0.063498	0.176985	0.282914	0.256294	0.177674	0.283117	0.394959	0.364558	0.063498	0.176985	0.282914	0.256294	0.177674	0.283117	0.282914	0.256294	0.177674	0.283117	0.413607	0.405375	0.046724	0.134294	0.282914	0.256294	0.177674	0.283117	0.413607	0.405375	0.046724	0.134294	
865000	1.137478	2	0.412448	0.380238	0.058058	0.149257	0.412448	0.380238	0.058058	0.149257	0.286769	0.268723	0.169239	0.275269	0.412448	0.380238	0.058058	0.149257	0.286769	0.268723	0.169239	0.275269	0.286769	0.268723	0.169239	0.275269	0.412448	0.380238	0.058058	0.149257	0.286769	0.268723	0.169239	0.275269	0.412448	0.380238	0.058058	0.149257	
866000	1.137478	2	0.402161	0.395808	0.058195	0.143836	0.402161	0.395808	0.058195	0.143836	0.271243	0.263968	0.187970	0.276819	0.402161	0.395808	0.058195	0.143836	0.271243	0.263968	0.187970	0.276819	0.271243	0.263968	0.187970	0.276819	0.402161	0.395808	0.058195	0.143836	0.271243	0.263968	0.187970	0.276819	0.402161	0.395808	0.058195	0.143836	
867000	1.137478	2	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.254293	0.267921	0.193715	0.284070	0.410631	0.385512	0.057080	0.146777	0.254293	0.267921	0.193715	0.284070	0.254293	0.267921	0.193715	0.284070	0.410631	0.385512	0.057080	0.146777	0.254293	0.267921	0.193715	0.284070	0.410631	0.385512	0.057080	0.146777	
868000	1.137478	3	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.231163	0.341836	0.132930	0.294071	0.410631	0.385512	0.057080	0.146777	0.250505	0.262103	0.186903	0.300489	0.250505	0.262103	0.186903	0.300489	0.410631	0.385512	0.057080	0.146777	0.231163	0.341836	0.132930	0.294071	0.410631	0.385512	0.057080	0.146777	
869000	1.137478	3	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.176087	0.387537	0.113777	0.322600	0.410631	0.385512	0.057080	0.146777	0.251445	0.284857	0.174645	0.289053	0.251445	0.284857	0.174645	0.289053	0.410631	0.385512	0.057080	0.146777	0.176087	0.387537	0.113777	0.322600	0.410631	0.385512	0.057080	0.146777	
870000	1.137478	2	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.248051	0.263940	0.175452	0.312557	0.410631	0.385512	0.057080	0.146777	0.248051	0.263940	0.175452	0.312557	0.248051	0.263940	0.175452	0.312557	0.410631	0.385512	0.057080	0.146777	0.248051	0.263940	0.175452	0.312557	0.410631	0.385512	0.057080	0.146777	
871000	1.137478	3	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.197148	0.327083	0.144007	0.331762	0.410631	0.385512	0.057080	0.146777	0.268841	0.248140	0.195623	0.287396	0.268841	0.248140	0.195623	0.287396	0.410631	0.385512	0.057080	0.146777	0.197148	0.327083	0.144007	0.331762	0.410631	0.385512	0.057080	0.146777	
872000	1.137478	2	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.245235	0.246350	0.213534	0.294881	0.410631	0.385512	0.057080	0.146777	0.245235	0.246350	0.213534	0.294881	0.245235	0.246350	0.213534	0.294881	0.410631	0.385512	0.057080	0.146777	0.245235	0.246350	0.213534	0.294881	0.410631	0.385512	0.057080	0.146777	
873000	1.137478	3	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.182588	0.335664	0.139757	0.341992	0.410631	0.385512	0.057080	0.146777	0.266458	0.257841	0.228043	0.247658	0.266458	0.257841	0.228043	0.247658	0.410631	0.385512	0.057080	0.146777	0.182588	0.335664	0.139757	0.341992	0.410631	0.385512	0.057080	0.146777	
874000	1.137478	3	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.160231	0.336865	0.149871	0.353033	0.410631	0.385512	0.057080	0.146777	0.293456	0.238715	0.191038	0.276792	0.293456	0.238715	0.191038	0.276792	0.410631	0.385512	0.057080	0.146777	0.160231	0.336865	0.149871	0.353033	0.410631	0.385512	0.057080	0.146777	
875000	1.137478	3	0.410631	0.385512	0.057080	0.146777	0.410631	0.385512	0.057080	0.146777	0.290145	0.240707	0.214238	0.254909	0.410631	0.385512	0.057080	0.146777	0.290145	0.240707	0.214238	0.254909	0.290145	0.240707	0.214238	0.254909	0.410631	0.385512	0.057080	0.146777	0.235853	0.214272	0.173325	0.376550	0.410631	0.385512	0.057080	0.146777	
876000	1.137478	4	0.399361	0.340234	0.073255	0.187150	0.399361	0.340234	0.073255	0.187150	0.154716	0.334162	0.189571	0.321551	0.410631	0.385512	0.057080	0.146777	0.268977	0.259006	0.221919	0.250097	0.268977	0.259006	0.221919	0.250097	0.410631	0.385512	0.057080	0.146777	0.154716	0.334162	0.189571	0.321551	0.410631	0.385512	0.057080	0.146777	
877000	1.137478	3	0.399361	0.340234	0.073255	0.187150	0.399361	0.340234	0.073255	0.187150	0.197627	0.308522	0.140682	0.353169	0.380856	0.410166	0.054887	0.154092	0.197627	0.308522	0.140682	0.353169	0.197627	0.308522	0.140682	0.353169	0.380856	0.410166	0.054887	0.154092	0.197627	0.308522	0.140682	0.353169	0.380856	0.410166	0.054887	0.154092	
878000	1.137478	4	0.375122	0.346784	0.076673	0.201421	0.375122	0.346784	0.076673	0.201421	0.202680	0.347312	0.123680	0.326328	0.384704	0.410449	0.056237	0.148611	0.274547	0.267767	0.193169	0.264517	0.274547	0.267767	0.193169	0.264517	0.384704	0.410449	0.056237	0.148611	0.202680	0.347312	0.123680	0.326328	0.384704	0.410449	0.056237	0.148611	
879000	1.137478	4	0.382662	0.358056	0.075318	0.183964	0.382662	0.358056	0.075318	0.183964	0.260654	0.298927	0.145051	0.295367	0.384704	0.410449	0.056237	0.148611	0.263839	0.320571	0.195342	0.220248	0.260654	0.298927	0.145051	0.295367	0.384704	0.410449	0.056237	0.148611	0.260654	0.298927	0.145051	0.295367	0.384704	0.410449	0.056237	0.148611	
880000	1.137478	3	0.384704	0.410449	0.056237	0.148611	0.384704	0.410449	0.056237	0.148611	0.221905	0.298605	0.214296	0.265194	0.384704	0.410449	0.056237	0.148611	0.221905	0.298605	0.214296	0.265194	0.274669	0.247186	0.219715	0.258430	0.384704	0.410449	0.056237	0.148611	0.221905	0.298605	0.214296	0.265194	0.384704	0.410449	0.056237	0.148611	
881000	1.137478	3	0.384704	0.410449	0.056237	0.148611	0.384704	0.410449	0.056237	0.148611	0.203250	0.360500	0.134195	0.302055	0.384704	0.410449	0.056237	0.148611	0.259608	0.247962	0.179307	0.313123	0.259608	0.247962	0.179307	0.313123	0.384704	0.410449	0.056237	0.148611	0.203250	0.360500	0.134195	0.302055	0.384704	0.410449	0.056237	0.148611	
882000	1.137478	3	0.384704	0.410449	0.056237	0.148611	0.384704	0.410449	0.056237	0.148611	0.218823	0.350874	0.134501	0.295801	0.384704	0.410449	0.056237	0.148611	0.258612	0.276251	0.181896	0.283241	0.258612	0.276251	0.181896	0.283241	0.384704	0.410449	0.056237	0.148611	0.218823	0.350874	0.134501	0.295801	0.384704	0.410449	0.056237	0.148611	
883000	1.137478	3	0.392726	0.400333	0.057039	0.149902	0.392726	0.400333	0.057039	0.149902	0.193066	0.274073	0.193463	0.339398	0.392726	0.400333	0.057039	0.149902	0.269200	0.252652	0.209182	0.268965	0.269200	0.252652	0.209182	0.268965	0.392726	0.400333	0.057039	0.149902	0.193066	0.274073	0.193463	0.339398	0.392726	0.400333	0.057039	0.149902	
884000	1.137478	2	0.392726	0.400333	0.057039	0.149902	0.392726	0.400333	0.057039	0.149902	0.251543	0.286301	0.145368	0.316788	0.392726	0.400333	0.057039	0.149902	0.251543	0.286301	0.145368	0.316788	0.251543	0.286301	0.145368	0.316788	0.392726	0.400333	0.057039	0.149902	0.251543	0.286301	0.145368	0.316788	0.392726	0.400333	0.057039	0.149902	
885000	1.137478	2	0.392726	0.400333	0.057039	0.149902	0.392726	0.400333	0.057039	0.149902	0.177985	0.285325	0.168813	0.367877	0.392726	0.400333	0.057039	0.149902	0.177985	0.285325	0.168813	0.367877	0.177985	0.285325	0.168813	0.367877	0.392726	0.400333	0.057039	0.149902	0.177985	0.285325	0.168813	0.367877	0.392726	0.400333	0.057039	0.149902	
886000	1.137478	3	0.414588	0.314582	0.071889	0.198941	0.414588	0.314582	0.071889	0.198941	0.234848	0.295764	0.178709	0.290678	0.406629	0.398938	0.052616	0.141817	0.234848	0.295764	0.178709	0.290678	0.234848	0.295764	0.178709	0.290678	0.406629	0.398938	0.052616	0.141817	0.234848	0.295764	0.178709	0.290678	0.406629	0.398938	0.052616	0.141817	
887000	1.137478	3	0.398531	0.346244	0.069921	0.185305	0.398531	0.346244	0.069921	0.185305	0.252764	0.271419	0.191587	0.284230	0.406629	0.398938	0.052616	0.141817	0.252764	0.271419	0.191587	0.284230	0.252764	0.271419	0.191587	0.284230	0.406629	0.398938	0.052616	0.141817	0.252764	0.271419	0.191587	0.284230	0.406629	0.398938	0.052616	0.141817	
888000	1.137478	3	0.398531	0.346244	0.069921	0.185305	0.398531	0.346244	0.069921	0.185305	0.273093	0.265707	0.183069	0.278131	0.406629	0.398938	0.052616	0.141817	0.273093	0.265707	0.183069	0.278131	0.273093	0.265707	0.183069	0.278131	0.406629	0.398938	0.052616	0.141817	0.273093	0.265707	0.183069	0.278131	0.406629	0.398938	0.052616	0.141817	
889000	1.137478	2	0.386218	0.399869	0.058075	0.155838	0.386218	0.399869	0.058075	0.155838	0.270100	0.263266	0.183048	0.283586	0.386218	0.399869	0.058075	0.155838	0.270100	0.263266	0.183048	0.283586	0.270100	0.263266	0.183048	0.283586	0.386218	0.399869	0.058075	0.155838	0.270100	0.263266	0.183048	0.283586	0.386218	0.399869	0.058075	0.155838	
890000	1.137478	2	0.396225	0.396128	0.056550	0.151097	0.396225	0.396128	0.056550	0.151097	0.252890	0.259558	0.187417	0.300135	0.396225	0.396128	0.056550	0.151097	0.252890	0.259558	0.187417	0.300135	0.252890	0.259558	0.187417	0.300135	0.396225	0.396128	0.056550	0.151097	0.252890	0.259558	0.187417	0.300135	0.396225	0.396128	0.056550	0.151097	
891000	1.137478	2	0.396225	0.396128	0.056550	0.151097	0.396225	0.396128	0.056550	0.151097	0.257923	0.254558	0.192087	0.295432	0.396225	0.396128	0.056550	0.151097	0.257923	0.254558	0.192087	0.295432	0.257923	0.254558	0.192087	0.295432	0.396225	0.396128	0.056550	0.151097	0.257923	0.254558	0.192087	0.295432	0.396225	0.396128	0.056550	0.151097	
892000	1.137478	2	0.396225	0.396128	0.056550	0.151097	0.396225	0.396128	0.056550	0.151097	0.266974	0.249616	0.181437	0.301973	0.396225	0.396128	0.056550	0.151097	0.266974	0.249616	0.181437	0.301973	0.266974	0.249616	0.181437	0.301973	0.396225	0.396128	0.056550	0.151097	0.266974	0.249616	0.181437	0.301973	0.396225	0.396128	0.056550	0.151097	
893000	1.137478	2	0.396225	0.396128	0.056550	0.151097	0.396225	0.396128	0.056550	0.151097	0.255742	0.264269	0.179275	0.300714	0.396225	0.396128	0.056550	0.151097	0.255742	0.264269	0.179275	0.300714	0.255742	0.264269	0.179275	0.300714	0.396225	0.396128	0.056550	0.151097	0.255742	0.264269	0.179275	0.300714	0.396225	0.396128	0.056550	0.151097	
894000	1.137478	3	0.396225	0.396128	0.056550	0.151097	0.396225	0.396128	0.056550	0.151097	0.174132	0.372983	0.128109	0.324776	0.396225	0.396128	0.056550	0.151097	0.317157	0.272334	0.192792	0.217718	0.317157	0.272334	0.192792	0.217718	0.396225	0.396128	0.056550	0.151097	0.174132	0.372983	0.128109	0.324776	0.396225	0.396128	0.056550	0.151097	
895000	1.137478	3	0.396225	0.396128	0.056550	0.151097	0.396225	0.396128	0.056550	0.151097	0.158234	0.351805	0.148663	0.341298	0.396225	0.396128	0.056550	0.151097	0.266162	0.254824	0.217455	0.261559	0.266162	0.254824	0.217455	0.261559	0.396225	0.396128	0.056550	0.151097	0.158234	0.351805	0.148663	0.341298	0.396225	0.396128	0.056550	0.151097	
896000	1.137478	3	0.396225	0.396128	0.056550	0.151097	0.396225	0.396128	0.056550	0.151097	0.236712	0.349562	0.113605	0.300120	0.396225	0.396128	0.056550	0.151097	0.298450	0.234718	0.243871	0.222961	0.298450	0.234718	0.243871	0.222961	0.396225	0.396128	0.056550	0.151097	0.236712	0.349562	0.113605	0.300120	0.396225	0.396128	0.056550	0.151097	
897000	1.137478	3	0.378654	0.273373	0.113609	0.234363	0.405642	0.388462	0.060847	0.145049	0.259091	0.268134	0.192170	0.280605	0.405642	0.388462	0.060847	0.145049	0.259091	0.268134	0.192170	0.280605	0.259091	0.268134	0.192170	0.280605	0.405642	0.388462	0.060847	0.145049	0.259091	0.268134	0.192170	0.280605	0.405642	0.388462	0.060847	0.145049	
898000	1.137478	3	0.405642	0.388462	0.060847	0.145049	0.405642	0.388462	0.060847	0.145049	0.212588	0.334203	0.138399	0.314810	0.405642	0.388462	0.060847	0.145049	0.259091	0.268134	0.192170	0.280605	0.259091	0.268134	0.192170	0.280605	0.405642	0.388462	0.060847	0.145049	0.212588	0.334203	0.138399	0.314810	0.405642	0.388462	0.060847	0.145049	
899000	1.137478	4	0.406865	0.326782	0.077744	0.188610	0.406865	0.326782	0.077744	0.188610	0.279347	0.279936	0.161345	0.279371	0.405642	0.388462	0.060847	0.145049	0.279347	0.279936	0.161345	0.279371	0.279347	0.279936	0.161345	0.279371	0.405642	0.388462	0.060847	0.145049	0.199550	0.354587	0.164948	0.280915	0.405642	0.388462	0.060847	0.145049	
900000	1.137478	3	0.406865	0.326782	0.077744	0.188610	0.406865	0.326782	0.077744	0.188610	0.267936	0.259313	0.184293	0.288457	0.405642	0.388462	0.060847	0.145049	0.267936	0.259313	0.184293	0.288457	0.267936	0.259313	0.184293	0.288457	0.405642	0.388462	0.060847	0.145049	0.267936	0.259313	0.184293	0.288457	0.405642	0.388462	0.060847	0.145049	
901000	1.137478	4	0.408944	0.324727	0.071069	0.195260	0.408944	0.324727	0.071069	0.195260	0.168153	0.384323	0.133402	0.314122	0.391079	0.408488	0.054434	0.145998	0.281704	0.254319	0.182881	0.281096	0.281704	0.254319	0.182881	0.281096	0.391079	0.408488	0.054434	0.145998	0.168153	0.384323	0.133402	0.314122	0.391079	0.408488	0.054434	0.145998	
902000	1.137478	4	0.408246	0.329617	0.068455	0.193681	0.408246	0.329617	0.068455	0.193681	0.202650	0.322965	0.118508	0.355878	0.391079	0.408488	0.054434	0.145998	0.255045	0.251380	0.199162	0.294414	0.255045	0.251380	0.199162	0.294414	0.391079	0.408488	0.054434	0.145998	0.202650	0.322965	0.118508	0.355878	0.391079	0.408488	0.054434	0.145998	
903000	1.137478	4	0.393805	0.333386	0.077794	0.195014	0.393805	0.333386	0.077794	0.195014	0.178202	0.437178	0.069908	0.314711	0.390407	0.408585	0.054542	0.146466	0.265161	0.261833	0.201206	0.271800	0.265161	0.261833	0.201206	0.271800	0.390407	0.408585	0.054542	0.146466	0.265161	0.261833	0.201206	0.271800	0.390407	0.408585	0.054542	0.146466	
904000	1.137478	3	0.393805	0.333386	0.077794	0.195014	0.393805	0.333386	0.077794	0.195014	0.215618	0.350450	0.178485	0.255446	0.390407	0.408585	0.054542	0.146466	0.215618	0.350450	0.178485	0.255446	0.215618	0.350450	0.178485	0.255446	0.390407	0.408585	0.054542	0.146466	0.215618	0.350450	0.178485	0.255446	0.390407	0.408585	0.054542	0.146466	
905000	1.137478	4	0.388531	0.351517	0.072764	0.187188	0.388531	0.351517	0.072764	0.187188	0.215503	0.342819	0.136974	0.304703	0.390407	0.408585	0.054542	0.146466	0.244491	0.291563	0.188711	0.275235	0.244491	0.291563	0.188711	0.275235	0.390407	0.408585	0.054542	0.146466	0.215503	0.342819	0.136974	0.304703	0.390407	0.408585	0.054542	0.146466	
906000	1.137478	2	0.390407	0.408585	0.054542	0.146466	0.390407	0.408585	0.054542	0.146466	0.277789	0.256423	0.160213	0.305576	0.390407	0.408585	0.054542	0.146466	0.277789	0.256423	0.160213	0.305576	0.277789	0.256423	0.160213	0.305576	0.390407	0.408585	0.054542	0.146466	0.277789	0.256423	0.160213	0.305576	0.390407	0.408585	0.054542	0.146466	
907000	1.137478	3	0.390407	0.408585	0.054542	0.146466	0.390407	0.408585	0.054542	0.146466	0.176159	0.349841	0.142515	0.331485	0.390407	0.408585	0.054542	0.146466	0.271322	0.234303	0.205235	0.289140	0.271322	0.234303	0.205235	0.289140	0.390407	0.408585	0.054542	0.146466	0.176159	0.349841	0.142515	0.331485	0.390407	0.408585	0.054542	0.146466	
908000	1.137478	3	0.390407	0.408585	0.054542	0.146466	0.390407	0.408585	0.054542	0.146466	0.187797	0.338981	0.144816	0.328406	0.390407	0.408585	0.054542	0.146466	0.280156	0.255649	0.185473	0.278722	0.280156	0.255649	0.185473	0.278722	0.390407	0.408585	0.054542	0.146466	0.187797	0.338981	0.144816	0.328406	0.390407	0.408585	0.054542	0.146466	
909000	1.137478	3	0.390407	0.408585	0.054542	0.146466	0.390407	0.408585	0.054542	0.146466	0.240737	0.344264	0.086551	0.328448	0.390407	0.408585	0.054542	0.146466	0.249447	0.299957	0.211240	0.239356	0.249447	0.299957	0.211240	0.239356	0.390407	0.408585	0.054542	0.146466	0.240737	0.344264	0.086551	0.328448	0.390407	0.408585	0.054542	0.146466	
910000	1.137478	3	0.390407	0.408585	0.054542	0.146466	0.390407	0.408585	0.054542	0.146466	0.173887	0.335717	0.146773	0.343622	0.390407	0.408585	0.054542	0.146466	0.224339	0.288469	0.214535	0.272657	0.224339	0.288469	0.214535	0.272657	0.390407	0.408585	0.054542	0.146466	0.173887	0.335717	0.146773	0.343622	0.390407	0.408585	0.054542	0.146466	
911000	1.137478	3	0.424142	0.316267	0.078281	0.181310	0.424142	0.316267	0.078281	0.181310	0.261662	0.276427	0.174476	0.287435	0.390407	0.408585	0.054542	0.146466	0.261662	0.276427	0.174476	0.287435	0.261662	0.276427	0.174476	0.287435	0.390407	0.408585	0.054542	0.146466	0.261662	0.276427	0.174476	0.287435	0.390407	0.408585	0.054542	0.146466	
912000	1.137478	4	0.375845	0.378958	0.068839	0.176358	0.375845	0.378958	0.068839	0.176358	0.099068	0.483993	0.078436	0.338503	0.390407	0.408585	0.054542	0.146466	0.265947	0.260948	0.176120	0.296985	0.265947	0.260948	0.176120	0.296985	0.390407	0.408585	0.054542	0.146466	0.265947	0.260948	0.176120	0.296985	0.390407	0.408585	0.054542	0.146466	
913000	1.137478	3	0.412940	0.319925	0.071600	0.195535	0.412940	0.319925	0.071600	0.195535	0.253135	0.262628	0.176555	0.307682	0.390407	0.408585	0.054542	0.146466	0.253135	0.262628	0.176555	0.307682	0.253135	0.262628	0.176555	0.307682	0.390407	0.408585	0.054542	0.146466	0.253135	0.262628	0.176555	0.307682	0.390407	0.408585	0.054542	0.146466	
914000	1.137478	3	0.407858	0.336018	0.067603	0.188522	0.407858	0.336018	0.067603	0.188522	0.257861	0.270746	0.175987	0.295406	0.390407	0.408585	0.054542	0.146466	0.257861	0.270746	0.175987	0.295406	0.257861	0.270746	0.175987	0.295406	0.390407	0.408585	0.054542	0.146466	0.257861	0.270746	0.175987	0.295406	0.390407	0.408585	0.054542	0.146466	
915000	1.137478	3	0.319770	0.340369	0.082006	0.257856	0.395555	0.408815	0.053089	0.142541	0.319770	0.340369	0.082006	0.257856	0.395555	0.408815	0.053089	0.142541	0.286060	0.259529	0.187942	0.266469	0.286060	0.259529	0.187942	0.266469	0.395555	0.408815	0.053089	0.142541	0.286060	0.259529	0.187942	0.266469	0.395555	0.408815	0.053089	0.142541	
916000	1.137478	2	0.384339	0.408436	0.055888	0.151337	0.384339	0.408436	0.055888	0.151337	0.271925	0.264430	0.173498	0.290148	0.384339	0.408436	0.055888	0.151337	0.271925	0.264430	0.173498	0.290148	0.271925	0.264430	0.173498	0.290148	0.384339	0.408436	0.055888	0.151337	0.271925	0.264430	0.173498	0.290148	0.384339	0.408436	0.055888	0.151337	
917000	1.137478	2	0.384339	0.408436	0.055888	0.151337	0.384339	0.408436	0.055888	0.151337	0.267538	0.249822	0.187930	0.294710	0.384339	0.408436	0.055888	0.151337	0.267538	0.249822	0.187930	0.294710	0.267538	0.249822	0.187930	0.294710	0.384339	0.408436	0.055888	0.151337	0.267538	0.249822	0.187930	0.294710	0.384339	0.408436	0.055888	0.151337	
918000	1.137478	2	0.385254	0.406182	0.054383	0.154182	0.385254	0.406182	0.054383	0.154182	0.291124	0.232974	0.189491	0.286410	0.385254	0.406182	0.054383	0.154182	0.291124	0.232974	0.189491	0.286410	0.291124	0.232974	0.189491	0.286410	0.385254	0.406182	0.054383	0.154182	0.291124	0.232974	0.189491	0.286410	0.385254	0.406182	0.054383	0.154182	
919000	1.137478	4	0.390074	0.369795	0.062396	0.177734	0.390074	0.369795	0.062396	0.177734	0.329281	0.205060	0.144277	0.321382	0.385254	0.406182	0.054383	0.154182	0.283823	0.247236	0.207193	0.261748	0.283823	0.247236	0.207193	0.261748	0.385254	0.406182	0.054383	0.154182	0.283823	0.247236	0.207193	0.261748	0.385254	0.406182	0.054383	0.154182	
